ID,Energieverbruikers,Perioden,Energie_1,SteenkoolEnBruinkool_2,Steenkoolcokes_3,Cokesovengas_4,Hoogovengas_5,OverigeSteenkoolderivaten_6,RuweAardolie_7,Aardgascondensaat_8,OverigeAardoliegrondstoffen_9,Lpg_10,Nafta_11,Benzine_12,Kerosine_13,GasolieEnLichteStookolie_14,Autodiesel_15,Stookolie_16,Restgas_17,Smeermiddelen_18,Bitumen_19,OverigeOlieproducten_20,Aardgas_21,HernieuwbareEnergie_22,Elektriciteit_23,StoomEnOfWarmWater_24,AnderePrimaireEnergiebronnen_25,OmzettingVerliezen_26
722,383200,2008JJ00,135.0,,,,,,,,,0.0,,0.0,,1.0,126.0,,,1.0,,,2.0,,6.0,,,
723,383200,2009JJ00,128.0,,,,,,,,,0.0,,0.0,,1.0,119.0,,,1.0,,,2.0,,6.0,,,
724,383200,2010JJ00,128.0,,,,,,,,,0.0,,0.0,,1.0,118.0,,,1.0,,,2.0,,6.0,,,
725,383200,2011JJ00,130.0,,,,,,,,,0.0,,0.0,,1.0,120.0,,,1.0,,,2.0,,6.0,,,
726,384900,1990JJ00,66.0,,,,,,,,,,,,,36.0,1.0,29.0,,1.0,,,,,0.0,,,
727,384900,1991JJ00,66.0,,,,,,,,,,,,,37.0,0.0,28.0,,1.0,,,,,0.0,,,
728,384900,1992JJ00,71.0,,,,,,,,,,,,,40.0,0.0,30.0,,1.0,,,,,0.0,,,
729,384900,1993JJ00,74.0,,,,,,,,,,,,,41.0,0.0,32.0,,1.0,,,,,0.0,,,
730,384900,1994JJ00,79.0,,,,,,,,,,,,,44.0,0.0,34.0,,1.0,,,0.0,,0.0,,,
731,384900,1995JJ00,76.0,,,,,,,,,,,,,41.0,0.0,34.0,,0.0,,,0.0,,0.0,,,
732,384900,1996JJ00,76.0,,,,,,,,,,,,,40.0,0.0,35.0,,0.0,,,0.0,,0.0,,,
733,384900,1997JJ00,84.0,,,,,,,,,,,,,46.0,0.0,37.0,,0.0,,,,,0.0,,,
734,384900,1998JJ00,84.0,,,,,,,,,,,,,42.0,0.0,42.0,,0.0,,,0.0,,0.0,,,
735,384900,1999JJ00,94.0,,,,,,,,,,,,,41.0,0.0,52.0,,1.0,,,0.0,,0.0,,,
736,384900,2000JJ00,96.0,,,,,,,,,,,,,40.0,,54.0,,1.0,,,0.0,,0.0,,,
737,384900,2001JJ00,96.0,,,,,,,,,,,,,44.0,,51.0,,1.0,,,0.0,,0.0,,,
738,384900,2002JJ00,90.0,,,,,,,,,,,,,41.0,,47.0,,1.0,,,0.0,,0.0,,,
739,384900,2003JJ00,94.0,,,,,,,,,,,,,43.0,,49.0,,1.0,,,0.0,,0.0,,,
740,384900,2004JJ00,92.0,,,,,,,,,,,,,41.0,,50.0,,1.0,,,0.0,,0.0,,,
741,384900,2005JJ00,94.0,,,,,,,,,,,,,41.0,,52.0,,1.0,,,0.0,,0.0,,,
742,384900,2006JJ00,81.0,,,,,,,,,,,,,39.0,,40.0,,1.0,,,0.0,,0.0,,,
743,384900,2007JJ00,89.0,,,,,,,,,,,,,40.0,,48.0,,1.0,,,0.0,,0.0,,,
744,384900,2008JJ00,92.0,,,,,,,,,,,,,40.0,,51.0,,1.0,,,0.0,,0.0,,,
745,384900,2009JJ00,83.0,,,,,,,,,,,,,34.0,,48.0,,1.0,,,0.0,,0.0,,,
746,384900,2010JJ00,83.0,,,,,,,,,,,,,37.0,,45.0,,1.0,,,0.0,,0.0,,,
747,384900,2011JJ00,86.0,,,,,,,,,,,,,40.0,,44.0,,1.0,,,0.0,,0.0,,,
748,386300,1990JJ00,76.0,,,,,,,,,,,,76.0,,,,,0.0,,,0.0,,0.0,,,
749,386300,1991JJ00,82.0,,,,,,,,,,,,81.0,,,,,0.0,,,0.0,,0.0,,,
750,386300,1992JJ00,92.0,,,,,,,,,,,,92.0,,,,,0.0,,,0.0,,0.0,,,
751,386300,1993JJ00,104.0,,,,,,,,,,,,102.0,,0.0,,,0.0,,,1.0,,0.0,,,
752,386300,1994JJ00,109.0,,,,,,,,,,,,107.0,,0.0,,,0.0,,,1.0,,0.0,,,
753,386300,1995JJ00,118.0,,,,,,,,,,,,116.0,,0.0,,,0.0,,,1.0,,0.0,,,
754,386300,1996JJ00,131.0,,,,,,,,,,,,130.0,,0.0,,,0.0,,,1.0,,1.0,,,
755,386300,1997JJ00,143.0,,,,,,,,,,,,140.0,,1.0,,,1.0,,,1.0,,1.0,,,
756,386300,1998JJ00,151.0,,,,,,,,,,,,148.0,,1.0,,,1.0,,,1.0,,1.0,,,
757,386300,1999JJ00,158.0,,,,,,,,,,,,154.0,,2.0,,,1.0,,,1.0,,1.0,,,
758,386300,2000JJ00,162.0,,,,,,,,,,,,158.0,,2.0,,,1.0,,,0.0,,1.0,,,
759,386300,2001JJ00,162.0,,,,,,,,,,,,158.0,,2.0,,,1.0,,,1.0,,1.0,,,
760,386300,2002JJ00,162.0,,,,,,,,,,,,158.0,,2.0,,,1.0,,,0.0,,1.0,,,
761,386300,2003JJ00,160.0,,,,,,,,,,,,156.0,,2.0,,,1.0,,,0.0,,1.0,,,
762,386300,2004JJ00,163.0,,,,,,,,,,,,159.0,,2.0,,,1.0,,,0.0,,1.0,,,
763,386300,2005JJ00,168.0,,,,,,,,,,,,164.0,,3.0,,,1.0,,,0.0,,1.0,,,
764,386300,2006JJ00,178.0,,,,,,,,,,,,173.0,,3.0,,,1.0,,,0.0,,1.0,,,
765,386300,2007JJ00,178.0,,,,,,,,,,,,174.0,,3.0,,,1.0,,,0.0,,1.0,,,
766,386300,2008JJ00,178.0,,,,,,,,,,,,173.0,,3.0,,,1.0,,,0.0,,1.0,,,
767,386300,2009JJ00,164.0,,,,,,,,,,,,161.0,,2.0,,,1.0,,,0.0,,0.0,,,
768,386300,2010JJ00,169.0,,,,,,,,,,,,165.0,,2.0,,,1.0,,,0.0,,0.0,,,
769,386300,2011JJ00,179.0,,,,,,,,,,,,175.0,,2.0,,,1.0,,,0.0,,1.0,,,
770,386800,1990JJ00,7.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,2.0,,2.0,,,
771,386800,1991JJ00,7.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,2.0,,2.0,,,
772,386800,1992JJ00,8.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,2.0,,3.0,,,
773,386800,1993JJ00,9.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,3.0,,3.0,,,
774,386800,1994JJ00,9.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,3.0,,3.0,,,
775,386800,1995JJ00,10.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,4.0,,3.0,,,
776,386800,1996JJ00,11.0,,,,,,,,,,,0.0,,2.0,1.0,,,,,,4.0,,4.0,,,
777,386800,1997JJ00,11.0,,,,,,,,,0.0,,,,2.0,2.0,,,,,,3.0,,4.0,,,
778,386800,1998JJ00,12.0,,,,,,,,,,,0.0,,3.0,2.0,,,,,,3.0,,5.0,,,
779,386800,1999JJ00,11.0,,,,,,,,,,,0.0,,2.0,2.0,,,,,,2.0,,4.0,,,
780,386800,2000JJ00,11.0,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,,5.0,,,
781,386800,2001JJ00,11.0,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,,4.0,,,
782,386800,2002JJ00,11.0,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,,4.0,,,
783,386800,2003JJ00,12.0,,,,,,,,,,,,,2.0,3.0,,,,,,3.0,,4.0,,,
784,386800,2004JJ00,12.0,,,,,,,,,,,0.0,,2.0,3.0,,,,,,2.0,,5.0,,,
785,386800,2005JJ00,12.0,,,,,,,,,,,0.0,,2.0,4.0,,,,,,2.0,,5.0,,,
786,386800,2006JJ00,13.0,,,,,,,,,,,0.0,,2.0,4.0,,,,,,2.0,,5.0,,,
787,386800,2007JJ00,13.0,,,,,,,,,,,0.0,,2.0,4.0,,,,,,2.0,,5.0,,,
788,386800,2008JJ00,15.0,,,,,,,,,,,,,3.0,4.0,,,,,,3.0,,5.0,,,
789,386800,2009JJ00,14.0,,,,,,,,,,,0.0,,2.0,4.0,,,,,,3.0,,5.0,,,
790,386800,2010JJ00,14.0,,,,,,,,,,,0.0,,1.0,4.0,,,,,,3.0,,5.0,,,
791,386800,2011JJ00,14.0,,,,,,,,,,,0.0,,1.0,4.0,,,,,,2.0,,6.0,,,
792,388400,1990JJ00,7.0,,,,,,,,,,,0.0,,1.0,3.0,,,,,,1.0,,1.0,,,
793,388400,1991JJ00,7.0,,,,,,,,,,,0.0,,1.0,3.0,,,,,,2.0,,1.0,,,
794,388400,1992JJ00,7.0,,,,,,,,,,,,,1.0,3.0,,,,,,2.0,,1.0,,,
795,388400,1993JJ00,6.0,,,,,,,,,,,0.0,,1.0,2.0,,,,,,1.0,,1.0,,,
796,388400,1994JJ00,5.0,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,
797,388400,1995JJ00,4.0,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,
798,388400,1996JJ00,5.0,,,,,,,,,0.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,
799,388400,1997JJ00,5.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,1.0,,1.0,,,
800,388400,1998JJ00,6.0,,,,,,,,,0.0,,0.0,,2.0,3.0,,,,,,1.0,,0.0,,,
801,388400,1999JJ00,6.0,,,,,,,,,0.0,,0.0,,2.0,3.0,,,,,,0.0,,1.0,,,
802,388400,2000JJ00,5.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
803,388400,2001JJ00,5.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
804,388400,2002JJ00,5.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
805,388400,2003JJ00,5.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
806,388400,2004JJ00,6.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
807,388400,2005JJ00,6.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
808,388400,2006JJ00,6.0,,,,,,,,,0.0,,,,2.0,3.0,,,,,,0.0,,1.0,,,
809,388400,2007JJ00,6.0,,,,,,,,,0.0,,,,2.0,3.0,,,,,,0.0,,1.0,,,
810,388400,2008JJ00,7.0,,,,,,,,,0.0,,0.0,,2.0,3.0,,,,,,0.0,,1.0,,,
811,388400,2009JJ00,5.0,,,,,,,,,0.0,,,,2.0,3.0,,,,,,0.0,,1.0,,,
812,388400,2010JJ00,4.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
813,388400,2011JJ00,4.0,,,,,,,,,0.0,,,,1.0,3.0,,,,,,0.0,,1.0,,,
814,389100,1990JJ00,23.0,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,,15.0,,6.0,0.0,,
815,389100,1991JJ00,29.0,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,,21.0,,6.0,0.0,,
816,389100,1992JJ00,29.0,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,,20.0,,7.0,0.0,,
817,389100,1993JJ00,31.0,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,,21.0,,7.0,1.0,,
818,389100,1994JJ00,28.0,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,,18.0,,7.0,1.0,,
819,389100,1995JJ00,32.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,22.0,,7.0,1.0,,
820,389100,1996JJ00,38.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,26.0,,8.0,2.0,,
821,389100,1997JJ00,35.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,22.0,,8.0,2.0,,
822,389100,1998JJ00,35.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,22.0,,8.0,2.0,,
823,389100,1999JJ00,30.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,17.0,,8.0,2.0,,
824,389100,2000JJ00,32.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,19.0,,8.0,3.0,,
825,389100,2001JJ00,38.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,23.0,,10.0,2.0,,
826,389100,2002JJ00,37.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,24.0,,10.0,1.0,,
827,389100,2003JJ00,38.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,25.0,,10.0,1.0,,
828,389100,2004JJ00,39.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,24.0,,10.0,3.0,,
829,389100,2005JJ00,37.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,22.0,,10.0,2.0,,
830,389100,2006JJ00,42.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,26.0,,11.0,2.0,,
831,389100,2007JJ00,39.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,24.0,,11.0,2.0,,
832,389100,2008JJ00,41.0,,,,,,,,,,,,,1.0,1.0,,,,,,26.0,,10.0,3.0,,
833,389100,2009JJ00,40.0,,,,,,,,,,,0.0,,1.0,1.0,,,,,,27.0,,9.0,2.0,,
834,389100,2010JJ00,46.0,,,,,,,,,,,0.0,,0.0,1.0,,,,,,33.0,,9.0,2.0,,
835,389100,2011JJ00,38.0,,,,,,,,,,,0.0,,0.0,1.0,,,,,,25.0,,10.0,2.0,,
836,391600,1990JJ00,9.0,,,,,,,,,0.0,,0.0,,2.0,1.0,,,,,,3.0,,2.0,0.0,,
837,391600,1991JJ00,10.0,,,,,,,,,0.0,,1.0,,2.0,1.0,,,,,,3.0,,2.0,0.0,,
838,391600,1992JJ00,10.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,4.0,,2.0,0.0,,
839,391600,1993JJ00,11.0,,,,,,,,,,,0.0,,3.0,1.0,,,,,,4.0,,3.0,0.0,,
840,391600,1994JJ00,11.0,,,,,,,,,,,0.0,,3.0,1.0,,,,,,4.0,,3.0,0.0,,
841,391600,1995JJ00,11.0,,,,,,,,,0.0,,0.0,,2.0,1.0,,,,,,4.0,,3.0,0.0,,
842,391600,1996JJ00,14.0,,,,,,,,,0.0,,0.0,,3.0,2.0,,,,,,5.0,,3.0,0.0,,
843,391600,1997JJ00,13.0,,,,,,,,,0.0,,0.0,,2.0,2.0,,,,,,4.0,,3.0,0.0,,
844,391600,1998JJ00,15.0,,,,,,,,,0.0,,0.0,,3.0,2.0,,,,,,5.0,,4.0,0.0,,
845,391600,1999JJ00,15.0,,,,,,,,,0.0,,1.0,,3.0,3.0,,,,,,4.0,,4.0,0.0,,
846,391600,2000JJ00,17.0,,,,,,,,,0.0,,1.0,,3.0,4.0,,,,,,5.0,,4.0,0.0,,
847,391600,2001JJ00,17.0,,,,,,,,,0.0,,1.0,,2.0,3.0,,,,,,5.0,,5.0,0.0,,
848,391600,2002JJ00,17.0,,,,,,,,,0.0,,1.0,,2.0,3.0,,,,,,6.0,,5.0,0.0,,
849,391600,2003JJ00,19.0,,,,,,,,,0.0,,1.0,,4.0,3.0,,,,,,7.0,,5.0,0.0,,
850,391600,2004JJ00,20.0,,,,,,,,,0.0,,1.0,,4.0,4.0,,,,,,6.0,,5.0,0.0,,
851,391600,2005JJ00,22.0,,,,,,,,,0.0,,1.0,,5.0,4.0,,,,,,6.0,,5.0,0.0,,
852,391600,2006JJ00,24.0,,,,,,,,,0.0,,1.0,,5.0,4.0,,,,,,7.0,,6.0,0.0,,
853,391600,2007JJ00,24.0,,,,,,,,,0.0,,1.0,,5.0,4.0,,,,,,7.0,,6.0,0.0,,
854,391600,2008JJ00,26.0,,,,,,,,,0.0,,1.0,,7.0,4.0,,,,,,7.0,,6.0,0.0,,
855,391600,2009JJ00,23.0,,,,,,,,,0.0,,1.0,,5.0,4.0,,,,,,8.0,,6.0,0.0,,
856,391600,2010JJ00,21.0,,,,,,,,,0.0,,1.0,,2.0,4.0,,,,,,9.0,,6.0,0.0,,
857,391600,2011JJ00,20.0,,,,,,,,,0.0,,1.0,,3.0,4.0,,,,,,7.0,,6.0,0.0,,
858,396300,1990JJ00,11.0,,,,,,,,,1.0,,2.0,,,3.0,,,,,,2.0,,3.0,0.0,,
859,396300,1991JJ00,12.0,,,,,,,,,1.0,,2.0,,,3.0,,,,,,3.0,,3.0,0.0,,
860,396300,1992JJ00,11.0,,,,,,,,,0.0,,2.0,,,3.0,,,,,,2.0,,3.0,0.0,,
861,396300,1993JJ00,12.0,,,,,,,,,0.0,,2.0,,,3.0,,,,,,4.0,,3.0,0.0,,
862,396300,1994JJ00,12.0,,,,,,,,,0.0,,2.0,,,3.0,,,,,,3.0,,3.0,0.0,,
863,396300,1995JJ00,13.0,,,,,,,,,0.0,,2.0,,,3.0,,,,,,4.0,,3.0,0.0,,
864,396300,1996JJ00,15.0,,,,,,,,,1.0,,2.0,,,4.0,,,,,,4.0,,4.0,0.0,,
865,396300,1997JJ00,15.0,,,,,,,,,0.0,,2.0,,,4.0,,,,,,3.0,,4.0,0.0,,
866,396300,1998JJ00,15.0,,,,,,,,,0.0,,2.0,,,4.0,,,,,,4.0,,5.0,0.0,,
867,396300,1999JJ00,15.0,,,,,,,,,0.0,,2.0,,,4.0,,,,,,3.0,,5.0,0.0,,
868,396300,2000JJ00,17.0,,,,,,,,,0.0,,3.0,,,5.0,,,,,,3.0,,5.0,1.0,,
869,396300,2001JJ00,17.0,,,,,,,,,0.0,,3.0,,,5.0,,,,,,4.0,,5.0,0.0,,
870,396300,2002JJ00,17.0,,,,,,,,,0.0,,3.0,,,5.0,,,,,,4.0,,5.0,0.0,,
871,396300,2003JJ00,18.0,,,,,,,,,0.0,,3.0,,,5.0,,,,,,4.0,,5.0,0.0,,
872,396300,2004JJ00,19.0,,,,,,,,,0.0,,3.0,,,6.0,,,,,,4.0,,6.0,1.0,,
873,396300,2005JJ00,19.0,,,,,,,,,0.0,,3.0,,,6.0,,,,,,4.0,,6.0,1.0,,
874,396300,2006JJ00,22.0,,,,,,,,,0.0,,3.0,,,7.0,,,,,,5.0,,7.0,1.0,,
875,396300,2007JJ00,23.0,,,,,,,,,0.0,,3.0,,,7.0,,,,,,5.0,,7.0,1.0,,
876,396300,2008JJ00,23.0,,,,,,,,,0.0,,3.0,,,7.0,,,,,,5.0,,7.0,1.0,,
877,396300,2009JJ00,22.0,,,,,,,,,0.0,,3.0,,,6.0,,,,,,5.0,,6.0,1.0,,
878,396300,2010JJ00,23.0,,,,,,,,,0.0,,3.0,,,6.0,,,,,,6.0,,6.0,1.0,,
879,396300,2011JJ00,23.0,,,,,,,,,0.0,,4.0,,,6.0,,,,,,5.0,,7.0,1.0,,
880,402000,1990JJ00,4.0,,,,,,,,,0.0,,1.0,,,0.0,,,,,,2.0,,1.0,0.0,,
881,402000,1991JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,0.0,,
882,402000,1992JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,0.0,,
883,402000,1993JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,0.0,,
884,402000,1994JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,0.0,,
885,402000,1995JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,0.0,,
886,402000,1996JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,1.0,,
887,402000,1997JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,0.0,,
888,402000,1998JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,3.0,,1.0,1.0,,
889,402000,1999JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
890,402000,2000JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
891,402000,2001JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
892,402000,2002JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,0.0,,
893,402000,2003JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,0.0,,
894,402000,2004JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
895,402000,2005JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
896,402000,2006JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
897,402000,2007JJ00,5.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
898,402000,2008JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
899,402000,2009JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
900,402000,2010JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
901,402000,2011JJ00,6.0,,,,,,,,,0.0,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,,
902,300010,1990JJ00,36.0,,,,,,,,,1.0,,2.0,,1.0,18.0,,,,,,10.0,,5.0,0.0,,
903,300010,1991JJ00,39.0,,,,,,,,,1.0,,2.0,,1.0,18.0,,,,,,12.0,,5.0,0.0,,
904,300010,1992JJ00,42.0,,,,,,,,,2.0,,2.0,,1.0,21.0,,,,,,11.0,,6.0,0.0,,
905,300010,1993JJ00,44.0,,,,,,,,,2.0,,2.0,,1.0,20.0,,,,,,13.0,,6.0,1.0,,
906,300010,1994JJ00,43.0,,,,,,,,,1.0,,2.0,,1.0,20.0,,,,,,12.0,,6.0,1.0,,
907,300010,1995JJ00,46.0,,,,,,,,,1.0,,2.0,,1.0,21.0,,,,,,14.0,,6.0,1.0,,
908,300010,1996JJ00,52.0,,,,,,,,,1.0,,2.0,,1.0,24.0,,,,,,16.0,,7.0,1.0,,
909,300010,1997JJ00,54.0,,,,,,,,,1.0,,2.0,,1.0,29.0,,,,,,13.0,,7.0,1.0,,
910,300010,1998JJ00,56.0,,,,,,,,,2.0,,2.0,,1.0,28.0,,,,,,14.0,,8.0,1.0,,
911,300010,1999JJ00,59.0,,,,,,,,,2.0,,2.0,,1.0,33.0,,,,,,11.0,,8.0,1.0,,
912,300010,2000JJ00,69.0,,,,,,,,,2.0,,3.0,,1.0,39.0,,,,,,14.0,,9.0,2.0,,
913,300010,2001JJ00,72.0,,,,,,,,,2.0,,3.0,,1.0,39.0,,,,,,17.0,,9.0,1.0,,
914,300010,2002JJ00,72.0,,,,,,,,,2.0,,3.0,,1.0,41.0,,,,,,15.0,,9.0,1.0,,
915,300010,2003JJ00,73.0,,,,,,,,,2.0,,3.0,,1.0,42.0,,,,,,16.0,,9.0,0.0,,
916,300010,2004JJ00,75.0,,,,,,,,,1.0,,3.0,,1.0,43.0,,,,,,15.0,,10.0,2.0,,
917,300010,2005JJ00,73.0,,,,,,,,,1.0,,3.0,,1.0,43.0,,,,,,14.0,,10.0,1.0,,
918,300010,2006JJ00,79.0,,,,,,,,,1.0,,3.0,,1.0,45.0,,,,,,17.0,,11.0,1.0,,
919,300010,2007JJ00,78.0,,,,,,,,,1.0,,3.0,,1.0,46.0,,,,,,16.0,,10.0,1.0,,
920,300010,2008JJ00,83.0,,,,,,,,,1.0,,3.0,,2.0,48.0,,,,,,17.0,,11.0,1.0,,
921,300010,2009JJ00,79.0,,,,,,,,,1.0,,3.0,,1.0,44.0,,,,,,19.0,,10.0,1.0,,
922,300010,2010JJ00,80.0,,,,,,,,,1.0,,3.0,,0.0,44.0,,,,,,20.0,,10.0,1.0,,
923,300010,2011JJ00,75.0,,,,,,,,,1.0,,3.0,,1.0,44.0,,,,,,15.0,,11.0,1.0,,
924,403300,1990JJ00,19.0,,,,,,,,,,,1.0,,,5.0,,,,,,9.0,,4.0,0.0,,
925,403300,1991JJ00,21.0,,,,,,,,,1.0,,1.0,,,5.0,,,,,,10.0,,4.0,0.0,,
926,403300,1992JJ00,22.0,,,,,,,,,,,1.0,,,6.0,,,,,,9.0,,5.0,0.0,,
927,403300,1993JJ00,22.0,,,,,,,,,,,1.0,,,6.0,,,,,,10.0,,5.0,1.0,,
928,403300,1994JJ00,22.0,,,,,,,,,,,1.0,,,6.0,,,,,,10.0,,5.0,1.0,,
929,403300,1995JJ00,24.0,,,,,,,,,,,1.0,,,6.0,,,,,,11.0,,5.0,1.0,,
930,403300,1996JJ00,27.0,,,,,,,,,,,1.0,,,7.0,,,,,,13.0,,5.0,1.0,,
931,403300,1997JJ00,26.0,,,,,,,,,,,1.0,,,8.0,,,,,,10.0,,6.0,1.0,,
932,403300,1998JJ00,26.0,,,,,,,,,0.0,,1.0,,,7.0,,,,,,11.0,,6.0,1.0,,
933,403300,1999JJ00,25.0,,,,,,,,,0.0,,1.0,,,7.0,,,,,,9.0,,7.0,1.0,,
934,403300,2000JJ00,30.0,,,,,,,,,0.0,,1.0,,,8.0,,,,,,12.0,,7.0,2.0,,
935,403300,2001JJ00,32.0,,,,,,,,,0.0,,1.0,,,8.0,,,,,,14.0,,7.0,1.0,,
936,403300,2002JJ00,30.0,,,,,,,,,0.0,,1.0,,,8.0,,,,,,12.0,,7.0,1.0,,
937,403300,2003JJ00,31.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,13.0,,7.0,0.0,,
938,403300,2004JJ00,32.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,12.0,,8.0,2.0,,
939,403300,2005JJ00,30.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,11.0,,7.0,1.0,,
940,403300,2006JJ00,33.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,13.0,,8.0,1.0,,
941,403300,2007JJ00,32.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,12.0,,8.0,1.0,,
942,403300,2008JJ00,33.0,,,,,,,,,0.0,,1.0,,,10.0,,,,,,13.0,,8.0,1.0,,
943,403300,2009JJ00,33.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,14.0,,8.0,1.0,,
944,403300,2010JJ00,35.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,15.0,,8.0,1.0,,
945,403300,2011JJ00,30.0,,,,,,,,,0.0,,1.0,,,9.0,,,,,,11.0,,8.0,1.0,,
946,410200,1990JJ00,18.0,,,,,,,,,1.0,,1.0,,1.0,12.0,,,,,,2.0,,1.0,,,
947,410200,1991JJ00,18.0,,,,,,,,,1.0,,1.0,,1.0,13.0,,,,,,2.0,,1.0,,,
948,410200,1992JJ00,21.0,,,,,,,,,2.0,,1.0,,1.0,14.0,,,,,,2.0,,1.0,,,
949,410200,1993JJ00,22.0,,,,,,,,,2.0,,1.0,,1.0,15.0,,,,,,2.0,,1.0,,,
950,410200,1994JJ00,21.0,,,,,,,,,1.0,,1.0,,1.0,15.0,,,,,,2.0,,1.0,,,
951,410200,1995JJ00,22.0,,,,,,,,,1.0,,1.0,,1.0,15.0,,,,,,3.0,,1.0,,,
952,410200,1996JJ00,24.0,,,,,,,,,1.0,,1.0,,1.0,17.0,,,,,,3.0,,1.0,,,
953,410200,1997JJ00,29.0,,,,,,,,,1.0,,1.0,,1.0,22.0,,,,,,3.0,,1.0,,,
954,410200,1998JJ00,29.0,,,,,,,,,1.0,,1.0,,1.0,21.0,,,,,,3.0,,2.0,,,
955,410200,1999JJ00,34.0,,,,,,,,,1.0,,1.0,,1.0,27.0,,,,,,2.0,,2.0,,,
