ID,Zorgfuncties,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
3168,A019216,A019156,2016JJ00,165.0
3169,A019216,A019156,2017JJ00,183.0
3170,A019216,A019156,2018JJ00,195.0
3171,A019216,A019156,2019JJ00,201.0
3172,A019216,A019156,2020JJ00,182.0
3173,A019216,A019156,2021JJ00,158.0
3174,A019216,A019156,2022JJ00,139.0
3175,A019216,A041720,1998JJ00,0.0
3176,A019216,A041720,1999JJ00,0.0
3177,A019216,A041720,2000JJ00,0.0
3178,A019216,A041720,2001JJ00,0.0
3179,A019216,A041720,2002JJ00,0.0
3180,A019216,A041720,2003JJ00,0.0
3181,A019216,A041720,2004JJ00,0.0
3182,A019216,A041720,2005JJ00,0.0
3183,A019216,A041720,2006JJ00,0.0
3184,A019216,A041720,2007JJ00,0.0
3185,A019216,A041720,2008JJ00,0.0
3186,A019216,A041720,2009JJ00,0.0
3187,A019216,A041720,2010JJ00,0.0
3188,A019216,A041720,2011JJ00,0.0
3189,A019216,A041720,2012JJ00,0.0
3190,A019216,A041720,2013JJ00,0.0
3191,A019216,A041720,2014JJ00,0.0
3192,A019216,A041720,2015JJ00,60.0
3193,A019216,A041720,2016JJ00,56.0
3194,A019216,A041720,2017JJ00,47.0
3195,A019216,A041720,2018JJ00,24.0
3196,A019216,A041720,2019JJ00,10.0
3197,A019216,A041720,2020JJ00,17.0
3198,A019216,A041720,2021JJ00,19.0
3199,A019216,A041720,2022JJ00,20.0
3200,A019216,A019157,1998JJ00,0.0
3201,A019216,A019157,1999JJ00,0.0
3202,A019216,A019157,2000JJ00,0.0
3203,A019216,A019157,2001JJ00,0.0
3204,A019216,A019157,2002JJ00,0.0
3205,A019216,A019157,2003JJ00,0.0
3206,A019216,A019157,2004JJ00,0.0
3207,A019216,A019157,2005JJ00,0.0
3208,A019216,A019157,2006JJ00,0.0
3209,A019216,A019157,2007JJ00,0.0
3210,A019216,A019157,2008JJ00,0.0
3211,A019216,A019157,2009JJ00,0.0
3212,A019216,A019157,2010JJ00,0.0
3213,A019216,A019157,2011JJ00,0.0
3214,A019216,A019157,2012JJ00,0.0
3215,A019216,A019157,2013JJ00,0.0
3216,A019216,A019157,2014JJ00,0.0
3217,A019216,A019157,2015JJ00,0.0
3218,A019216,A019157,2016JJ00,0.0
3219,A019216,A019157,2017JJ00,0.0
3220,A019216,A019157,2018JJ00,0.0
3221,A019216,A019157,2019JJ00,0.0
3222,A019216,A019157,2020JJ00,0.0
3223,A019216,A019157,2021JJ00,0.0
3224,A019216,A019157,2022JJ00,0.0
3225,A019216,A019158,1998JJ00,0.0
3226,A019216,A019158,1999JJ00,0.0
3227,A019216,A019158,2000JJ00,0.0
3228,A019216,A019158,2001JJ00,0.0
3229,A019216,A019158,2002JJ00,0.0
3230,A019216,A019158,2003JJ00,0.0
3231,A019216,A019158,2004JJ00,0.0
3232,A019216,A019158,2005JJ00,0.0
3233,A019216,A019158,2006JJ00,0.0
3234,A019216,A019158,2007JJ00,0.0
3235,A019216,A019158,2008JJ00,0.0
3236,A019216,A019158,2009JJ00,0.0
3237,A019216,A019158,2010JJ00,0.0
3238,A019216,A019158,2011JJ00,0.0
3239,A019216,A019158,2012JJ00,0.0
3240,A019216,A019158,2013JJ00,0.0
3241,A019216,A019158,2014JJ00,0.0
3242,A019216,A019158,2015JJ00,0.0
3243,A019216,A019158,2016JJ00,0.0
3244,A019216,A019158,2017JJ00,0.0
3245,A019216,A019158,2018JJ00,0.0
3246,A019216,A019158,2019JJ00,0.0
3247,A019216,A019158,2020JJ00,0.0
3248,A019216,A019158,2021JJ00,0.0
3249,A019216,A019158,2022JJ00,0.0
3250,A019216,A019161,1998JJ00,0.0
3251,A019216,A019161,1999JJ00,0.0
3252,A019216,A019161,2000JJ00,0.0
3253,A019216,A019161,2001JJ00,0.0
3254,A019216,A019161,2002JJ00,0.0
3255,A019216,A019161,2003JJ00,0.0
3256,A019216,A019161,2004JJ00,0.0
3257,A019216,A019161,2005JJ00,0.0
3258,A019216,A019161,2006JJ00,0.0
3259,A019216,A019161,2007JJ00,0.0
3260,A019216,A019161,2008JJ00,0.0
3261,A019216,A019161,2009JJ00,0.0
3262,A019216,A019161,2010JJ00,0.0
3263,A019216,A019161,2011JJ00,0.0
3264,A019216,A019161,2012JJ00,0.0
3265,A019216,A019161,2013JJ00,0.0
3266,A019216,A019161,2014JJ00,0.0
3267,A019216,A019161,2015JJ00,0.0
3268,A019216,A019161,2016JJ00,0.0
3269,A019216,A019161,2017JJ00,0.0
3270,A019216,A019161,2018JJ00,0.0
3271,A019216,A019161,2019JJ00,0.0
3272,A019216,A019161,2020JJ00,0.0
3273,A019216,A019161,2021JJ00,0.0
3274,A019216,A019161,2022JJ00,0.0
3275,A019216,A019162,1998JJ00,0.0
3276,A019216,A019162,1999JJ00,0.0
3277,A019216,A019162,2000JJ00,0.0
3278,A019216,A019162,2001JJ00,0.0
3279,A019216,A019162,2002JJ00,0.0
3280,A019216,A019162,2003JJ00,0.0
3281,A019216,A019162,2004JJ00,0.0
3282,A019216,A019162,2005JJ00,0.0
3283,A019216,A019162,2006JJ00,0.0
3284,A019216,A019162,2007JJ00,0.0
3285,A019216,A019162,2008JJ00,0.0
3286,A019216,A019162,2009JJ00,0.0
3287,A019216,A019162,2010JJ00,0.0
3288,A019216,A019162,2011JJ00,0.0
3289,A019216,A019162,2012JJ00,0.0
3290,A019216,A019162,2013JJ00,0.0
3291,A019216,A019162,2014JJ00,0.0
3292,A019216,A019162,2015JJ00,0.0
3293,A019216,A019162,2016JJ00,0.0
3294,A019216,A019162,2017JJ00,0.0
3295,A019216,A019162,2018JJ00,0.0
3296,A019216,A019162,2019JJ00,0.0
3297,A019216,A019162,2020JJ00,0.0
3298,A019216,A019162,2021JJ00,0.0
3299,A019216,A019162,2022JJ00,0.0
3300,A019216,A019163,1998JJ00,0.0
3301,A019216,A019163,1999JJ00,0.0
3302,A019216,A019163,2000JJ00,0.0
3303,A019216,A019163,2001JJ00,0.0
3304,A019216,A019163,2002JJ00,0.0
3305,A019216,A019163,2003JJ00,0.0
3306,A019216,A019163,2004JJ00,0.0
3307,A019216,A019163,2005JJ00,0.0
3308,A019216,A019163,2006JJ00,0.0
3309,A019216,A019163,2007JJ00,0.0
3310,A019216,A019163,2008JJ00,0.0
3311,A019216,A019163,2009JJ00,0.0
3312,A019216,A019163,2010JJ00,0.0
3313,A019216,A019163,2011JJ00,0.0
3314,A019216,A019163,2012JJ00,0.0
3315,A019216,A019163,2013JJ00,0.0
3316,A019216,A019163,2014JJ00,0.0
3317,A019216,A019163,2015JJ00,60.0
3318,A019216,A019163,2016JJ00,56.0
3319,A019216,A019163,2017JJ00,47.0
3320,A019216,A019163,2018JJ00,24.0
3321,A019216,A019163,2019JJ00,10.0
3322,A019216,A019163,2020JJ00,17.0
3323,A019216,A019163,2021JJ00,19.0
3324,A019216,A019163,2022JJ00,20.0
3325,A019216,A019164,1998JJ00,0.0
3326,A019216,A019164,1999JJ00,0.0
3327,A019216,A019164,2000JJ00,0.0
3328,A019216,A019164,2001JJ00,0.0
3329,A019216,A019164,2002JJ00,0.0
3330,A019216,A019164,2003JJ00,0.0
3331,A019216,A019164,2004JJ00,0.0
3332,A019216,A019164,2005JJ00,0.0
3333,A019216,A019164,2006JJ00,0.0
3334,A019216,A019164,2007JJ00,0.0
3335,A019216,A019164,2008JJ00,0.0
3336,A019216,A019164,2009JJ00,0.0
3337,A019216,A019164,2010JJ00,0.0
3338,A019216,A019164,2011JJ00,0.0
3339,A019216,A019164,2012JJ00,0.0
3340,A019216,A019164,2013JJ00,0.0
3341,A019216,A019164,2014JJ00,0.0
3342,A019216,A019164,2015JJ00,0.0
3343,A019216,A019164,2016JJ00,0.0
3344,A019216,A019164,2017JJ00,0.0
3345,A019216,A019164,2018JJ00,0.0
3346,A019216,A019164,2019JJ00,0.0
3347,A019216,A019164,2020JJ00,0.0
3348,A019216,A019164,2021JJ00,0.0
3349,A019216,A019164,2022JJ00,0.0
3350,A019216,A019165,1998JJ00,0.0
3351,A019216,A019165,1999JJ00,0.0
3352,A019216,A019165,2000JJ00,0.0
3353,A019216,A019165,2001JJ00,0.0
3354,A019216,A019165,2002JJ00,0.0
3355,A019216,A019165,2003JJ00,0.0
3356,A019216,A019165,2004JJ00,0.0
3357,A019216,A019165,2005JJ00,0.0
3358,A019216,A019165,2006JJ00,0.0
3359,A019216,A019165,2007JJ00,0.0
3360,A019216,A019165,2008JJ00,0.0
3361,A019216,A019165,2009JJ00,0.0
3362,A019216,A019165,2010JJ00,0.0
3363,A019216,A019165,2011JJ00,0.0
3364,A019216,A019165,2012JJ00,0.0
3365,A019216,A019165,2013JJ00,0.0
3366,A019216,A019165,2014JJ00,0.0
3367,A019216,A019165,2015JJ00,60.0
3368,A019216,A019165,2016JJ00,56.0
3369,A019216,A019165,2017JJ00,47.0
3370,A019216,A019165,2018JJ00,24.0
3371,A019216,A019165,2019JJ00,10.0
3372,A019216,A019165,2020JJ00,17.0
3373,A019216,A019165,2021JJ00,19.0
3374,A019216,A019165,2022JJ00,20.0
3375,A019216,A019166,1998JJ00,0.0
3376,A019216,A019166,1999JJ00,0.0
3377,A019216,A019166,2000JJ00,0.0
3378,A019216,A019166,2001JJ00,0.0
3379,A019216,A019166,2002JJ00,0.0
3380,A019216,A019166,2003JJ00,0.0
3381,A019216,A019166,2004JJ00,0.0
3382,A019216,A019166,2005JJ00,0.0
3383,A019216,A019166,2006JJ00,0.0
3384,A019216,A019166,2007JJ00,0.0
3385,A019216,A019166,2008JJ00,0.0
3386,A019216,A019166,2009JJ00,0.0
3387,A019216,A019166,2010JJ00,0.0
3388,A019216,A019166,2011JJ00,0.0
3389,A019216,A019166,2012JJ00,0.0
3390,A019216,A019166,2013JJ00,0.0
3391,A019216,A019166,2014JJ00,0.0
3392,A019216,A019166,2015JJ00,0.0
3393,A019216,A019166,2016JJ00,0.0
3394,A019216,A019166,2017JJ00,0.0
3395,A019216,A019166,2018JJ00,0.0
3396,A019216,A019166,2019JJ00,0.0
3397,A019216,A019166,2020JJ00,0.0
3398,A019216,A019166,2021JJ00,0.0
3399,A019216,A019166,2022JJ00,0.0
3400,A019210,T001103,1998JJ00,109.0
3401,A019210,T001103,1999JJ00,129.0
3402,A019210,T001103,2000JJ00,142.0
3403,A019210,T001103,2001JJ00,185.0
3404,A019210,T001103,2002JJ00,244.0
3405,A019210,T001103,2003JJ00,207.0
3406,A019210,T001103,2004JJ00,192.0
3407,A019210,T001103,2005JJ00,194.0
3408,A019210,T001103,2006JJ00,169.0
3409,A019210,T001103,2007JJ00,170.0
3410,A019210,T001103,2008JJ00,177.0
3411,A019210,T001103,2009JJ00,186.0
3412,A019210,T001103,2010JJ00,285.0
3413,A019210,T001103,2011JJ00,268.0
3414,A019210,T001103,2012JJ00,256.0
3415,A019210,T001103,2013JJ00,261.0
3416,A019210,T001103,2014JJ00,307.0
3417,A019210,T001103,2015JJ00,314.0
3418,A019210,T001103,2016JJ00,333.0
3419,A019210,T001103,2017JJ00,340.0
3420,A019210,T001103,2018JJ00,352.0
3421,A019210,T001103,2019JJ00,342.0
3422,A019210,T001103,2020JJ00,370.0
3423,A019210,T001103,2021JJ00,448.0
3424,A019210,T001103,2022JJ00,469.0
3425,A019210,A019149,1998JJ00,109.0
3426,A019210,A019149,1999JJ00,129.0
3427,A019210,A019149,2000JJ00,142.0
3428,A019210,A019149,2001JJ00,185.0
3429,A019210,A019149,2002JJ00,244.0
3430,A019210,A019149,2003JJ00,207.0
3431,A019210,A019149,2004JJ00,192.0
3432,A019210,A019149,2005JJ00,194.0
3433,A019210,A019149,2006JJ00,169.0
3434,A019210,A019149,2007JJ00,170.0
3435,A019210,A019149,2008JJ00,177.0
3436,A019210,A019149,2009JJ00,186.0
3437,A019210,A019149,2010JJ00,285.0
3438,A019210,A019149,2011JJ00,268.0
3439,A019210,A019149,2012JJ00,256.0
3440,A019210,A019149,2013JJ00,261.0
3441,A019210,A019149,2014JJ00,307.0
3442,A019210,A019149,2015JJ00,314.0
3443,A019210,A019149,2016JJ00,333.0
3444,A019210,A019149,2017JJ00,340.0
3445,A019210,A019149,2018JJ00,352.0
3446,A019210,A019149,2019JJ00,342.0
3447,A019210,A019149,2020JJ00,370.0
3448,A019210,A019149,2021JJ00,448.0
3449,A019210,A019149,2022JJ00,469.0
3450,A019210,A019150,1998JJ00,61.0
3451,A019210,A019150,1999JJ00,72.0
3452,A019210,A019150,2000JJ00,80.0
3453,A019210,A019150,2001JJ00,103.0
3454,A019210,A019150,2002JJ00,136.0
3455,A019210,A019150,2003JJ00,116.0
3456,A019210,A019150,2004JJ00,101.0
3457,A019210,A019150,2005JJ00,114.0
3458,A019210,A019150,2006JJ00,124.0
3459,A019210,A019150,2007JJ00,123.0
3460,A019210,A019150,2008JJ00,121.0
3461,A019210,A019150,2009JJ00,129.0
3462,A019210,A019150,2010JJ00,219.0
3463,A019210,A019150,2011JJ00,206.0
3464,A019210,A019150,2012JJ00,195.0
3465,A019210,A019150,2013JJ00,203.0
3466,A019210,A019150,2014JJ00,197.0
3467,A019210,A019150,2015JJ00,210.0
3468,A019210,A019150,2016JJ00,222.0
3469,A019210,A019150,2017JJ00,221.0
3470,A019210,A019150,2018JJ00,248.0
3471,A019210,A019150,2019JJ00,230.0
3472,A019210,A019150,2020JJ00,250.0
3473,A019210,A019150,2021JJ00,304.0
3474,A019210,A019150,2022JJ00,316.0
3475,A019210,A019151,1998JJ00,61.0
3476,A019210,A019151,1999JJ00,72.0
3477,A019210,A019151,2000JJ00,80.0
3478,A019210,A019151,2001JJ00,103.0
3479,A019210,A019151,2002JJ00,136.0
3480,A019210,A019151,2003JJ00,116.0
3481,A019210,A019151,2004JJ00,101.0
3482,A019210,A019151,2005JJ00,114.0
3483,A019210,A019151,2006JJ00,124.0
3484,A019210,A019151,2007JJ00,123.0
3485,A019210,A019151,2008JJ00,121.0
3486,A019210,A019151,2009JJ00,129.0
3487,A019210,A019151,2010JJ00,219.0
3488,A019210,A019151,2011JJ00,206.0
3489,A019210,A019151,2012JJ00,195.0
3490,A019210,A019151,2013JJ00,203.0
3491,A019210,A019151,2014JJ00,197.0
3492,A019210,A019151,2015JJ00,210.0
3493,A019210,A019151,2016JJ00,222.0
3494,A019210,A019151,2017JJ00,221.0
3495,A019210,A019151,2018JJ00,248.0
3496,A019210,A019151,2019JJ00,230.0
3497,A019210,A019151,2020JJ00,250.0
3498,A019210,A019151,2021JJ00,304.0
3499,A019210,A019151,2022JJ00,316.0
3500,A019210,A019152,1998JJ00,0.0
3501,A019210,A019152,1999JJ00,0.0
3502,A019210,A019152,2000JJ00,0.0
3503,A019210,A019152,2001JJ00,0.0
3504,A019210,A019152,2002JJ00,0.0
3505,A019210,A019152,2003JJ00,0.0
3506,A019210,A019152,2004JJ00,0.0
3507,A019210,A019152,2005JJ00,0.0
3508,A019210,A019152,2006JJ00,0.0
3509,A019210,A019152,2007JJ00,0.0
3510,A019210,A019152,2008JJ00,0.0
3511,A019210,A019152,2009JJ00,0.0
3512,A019210,A019152,2010JJ00,0.0
3513,A019210,A019152,2011JJ00,0.0
3514,A019210,A019152,2012JJ00,0.0
3515,A019210,A019152,2013JJ00,0.0
3516,A019210,A019152,2014JJ00,0.0
3517,A019210,A019152,2015JJ00,0.0
3518,A019210,A019152,2016JJ00,0.0
3519,A019210,A019152,2017JJ00,0.0
3520,A019210,A019152,2018JJ00,0.0
3521,A019210,A019152,2019JJ00,0.0
3522,A019210,A019152,2020JJ00,0.0
3523,A019210,A019152,2021JJ00,0.0
3524,A019210,A019152,2022JJ00,0.0
3525,A019210,A019154,1998JJ00,0.0
3526,A019210,A019154,1999JJ00,0.0
3527,A019210,A019154,2000JJ00,0.0
3528,A019210,A019154,2001JJ00,0.0
3529,A019210,A019154,2002JJ00,0.0
3530,A019210,A019154,2003JJ00,0.0
3531,A019210,A019154,2004JJ00,0.0
3532,A019210,A019154,2005JJ00,0.0
3533,A019210,A019154,2006JJ00,0.0
3534,A019210,A019154,2007JJ00,0.0
3535,A019210,A019154,2008JJ00,0.0
3536,A019210,A019154,2009JJ00,0.0
3537,A019210,A019154,2010JJ00,0.0
3538,A019210,A019154,2011JJ00,0.0
3539,A019210,A019154,2012JJ00,0.0
3540,A019210,A019154,2013JJ00,0.0
3541,A019210,A019154,2014JJ00,0.0
3542,A019210,A019154,2015JJ00,0.0
3543,A019210,A019154,2016JJ00,0.0
3544,A019210,A019154,2017JJ00,0.0
3545,A019210,A019154,2018JJ00,0.0
3546,A019210,A019154,2019JJ00,0.0
3547,A019210,A019154,2020JJ00,0.0
3548,A019210,A019154,2021JJ00,0.0
3549,A019210,A019154,2022JJ00,0.0
3550,A019210,A019155,1998JJ00,0.0
3551,A019210,A019155,1999JJ00,0.0
3552,A019210,A019155,2000JJ00,0.0
3553,A019210,A019155,2001JJ00,0.0
3554,A019210,A019155,2002JJ00,0.0
3555,A019210,A019155,2003JJ00,0.0
3556,A019210,A019155,2004JJ00,0.0
3557,A019210,A019155,2005JJ00,0.0
3558,A019210,A019155,2006JJ00,
3559,A019210,A019155,2007JJ00,
3560,A019210,A019155,2008JJ00,
3561,A019210,A019155,2009JJ00,
3562,A019210,A019155,2010JJ00,
3563,A019210,A019155,2011JJ00,
3564,A019210,A019155,2012JJ00,
3565,A019210,A019155,2013JJ00,
3566,A019210,A019155,2014JJ00,
3567,A019210,A019155,2015JJ00,
3568,A019210,A019155,2016JJ00,
3569,A019210,A019155,2017JJ00,
3570,A019210,A019155,2018JJ00,
3571,A019210,A019155,2019JJ00,
3572,A019210,A019155,2020JJ00,
3573,A019210,A019155,2021JJ00,
3574,A019210,A019155,2022JJ00,
3575,A019210,A019156,1998JJ00,
3576,A019210,A019156,1999JJ00,
3577,A019210,A019156,2000JJ00,
3578,A019210,A019156,2001JJ00,
3579,A019210,A019156,2002JJ00,
3580,A019210,A019156,2003JJ00,
3581,A019210,A019156,2004JJ00,
3582,A019210,A019156,2005JJ00,
3583,A019210,A019156,2006JJ00,0.0
3584,A019210,A019156,2007JJ00,0.0
3585,A019210,A019156,2008JJ00,0.0
3586,A019210,A019156,2009JJ00,0.0
3587,A019210,A019156,2010JJ00,0.0
3588,A019210,A019156,2011JJ00,0.0
3589,A019210,A019156,2012JJ00,0.0
3590,A019210,A019156,2013JJ00,0.0
3591,A019210,A019156,2014JJ00,0.0
3592,A019210,A019156,2015JJ00,0.0
3593,A019210,A019156,2016JJ00,0.0
3594,A019210,A019156,2017JJ00,0.0
3595,A019210,A019156,2018JJ00,0.0
3596,A019210,A019156,2019JJ00,0.0
3597,A019210,A019156,2020JJ00,0.0
3598,A019210,A019156,2021JJ00,0.0
3599,A019210,A019156,2022JJ00,0.0
3600,A019210,A041720,1998JJ00,48.0
3601,A019210,A041720,1999JJ00,57.0
3602,A019210,A041720,2000JJ00,63.0
3603,A019210,A041720,2001JJ00,82.0
3604,A019210,A041720,2002JJ00,108.0
3605,A019210,A041720,2003JJ00,91.0
3606,A019210,A041720,2004JJ00,92.0
3607,A019210,A041720,2005JJ00,79.0
3608,A019210,A041720,2006JJ00,45.0
3609,A019210,A041720,2007JJ00,48.0
3610,A019210,A041720,2008JJ00,56.0
3611,A019210,A041720,2009JJ00,57.0
3612,A019210,A041720,2010JJ00,66.0
3613,A019210,A041720,2011JJ00,62.0
3614,A019210,A041720,2012JJ00,61.0
3615,A019210,A041720,2013JJ00,58.0
3616,A019210,A041720,2014JJ00,110.0
3617,A019210,A041720,2015JJ00,104.0
3618,A019210,A041720,2016JJ00,112.0
3619,A019210,A041720,2017JJ00,118.0
3620,A019210,A041720,2018JJ00,104.0
3621,A019210,A041720,2019JJ00,112.0
3622,A019210,A041720,2020JJ00,120.0
3623,A019210,A041720,2021JJ00,144.0
3624,A019210,A041720,2022JJ00,153.0
3625,A019210,A019157,1998JJ00,48.0
3626,A019210,A019157,1999JJ00,57.0
3627,A019210,A019157,2000JJ00,63.0
3628,A019210,A019157,2001JJ00,82.0
3629,A019210,A019157,2002JJ00,108.0
3630,A019210,A019157,2003JJ00,91.0
3631,A019210,A019157,2004JJ00,92.0
3632,A019210,A019157,2005JJ00,79.0
3633,A019210,A019157,2006JJ00,45.0
3634,A019210,A019157,2007JJ00,48.0
3635,A019210,A019157,2008JJ00,56.0
3636,A019210,A019157,2009JJ00,57.0
3637,A019210,A019157,2010JJ00,66.0
3638,A019210,A019157,2011JJ00,62.0
3639,A019210,A019157,2012JJ00,61.0
3640,A019210,A019157,2013JJ00,58.0
3641,A019210,A019157,2014JJ00,110.0
3642,A019210,A019157,2015JJ00,104.0
3643,A019210,A019157,2016JJ00,112.0
3644,A019210,A019157,2017JJ00,118.0
3645,A019210,A019157,2018JJ00,104.0
3646,A019210,A019157,2019JJ00,112.0
3647,A019210,A019157,2020JJ00,120.0
3648,A019210,A019157,2021JJ00,144.0
3649,A019210,A019157,2022JJ00,153.0
3650,A019210,A019158,1998JJ00,0.0
3651,A019210,A019158,1999JJ00,0.0
3652,A019210,A019158,2000JJ00,0.0
3653,A019210,A019158,2001JJ00,0.0
3654,A019210,A019158,2002JJ00,0.0
3655,A019210,A019158,2003JJ00,0.0
3656,A019210,A019158,2004JJ00,0.0
3657,A019210,A019158,2005JJ00,0.0
3658,A019210,A019158,2006JJ00,0.0
3659,A019210,A019158,2007JJ00,0.0
3660,A019210,A019158,2008JJ00,0.0
3661,A019210,A019158,2009JJ00,0.0
3662,A019210,A019158,2010JJ00,0.0
3663,A019210,A019158,2011JJ00,0.0
3664,A019210,A019158,2012JJ00,0.0
3665,A019210,A019158,2013JJ00,0.0
3666,A019210,A019158,2014JJ00,0.0
3667,A019210,A019158,2015JJ00,0.0
3668,A019210,A019158,2016JJ00,0.0
3669,A019210,A019158,2017JJ00,0.0
3670,A019210,A019158,2018JJ00,0.0
3671,A019210,A019158,2019JJ00,0.0
3672,A019210,A019158,2020JJ00,0.0
3673,A019210,A019158,2021JJ00,0.0
3674,A019210,A019158,2022JJ00,0.0
3675,A019210,A019161,1998JJ00,0.0
3676,A019210,A019161,1999JJ00,0.0
3677,A019210,A019161,2000JJ00,0.0
3678,A019210,A019161,2001JJ00,0.0
3679,A019210,A019161,2002JJ00,0.0
3680,A019210,A019161,2003JJ00,0.0
3681,A019210,A019161,2004JJ00,0.0
3682,A019210,A019161,2005JJ00,0.0
3683,A019210,A019161,2006JJ00,0.0
3684,A019210,A019161,2007JJ00,0.0
3685,A019210,A019161,2008JJ00,0.0
3686,A019210,A019161,2009JJ00,0.0
3687,A019210,A019161,2010JJ00,0.0
3688,A019210,A019161,2011JJ00,0.0
3689,A019210,A019161,2012JJ00,0.0
3690,A019210,A019161,2013JJ00,0.0
3691,A019210,A019161,2014JJ00,0.0
3692,A019210,A019161,2015JJ00,0.0
3693,A019210,A019161,2016JJ00,0.0
3694,A019210,A019161,2017JJ00,0.0
3695,A019210,A019161,2018JJ00,0.0
3696,A019210,A019161,2019JJ00,0.0
3697,A019210,A019161,2020JJ00,0.0
3698,A019210,A019161,2021JJ00,0.0
3699,A019210,A019161,2022JJ00,0.0
3700,A019210,A019162,1998JJ00,48.0
3701,A019210,A019162,1999JJ00,57.0
3702,A019210,A019162,2000JJ00,63.0
3703,A019210,A019162,2001JJ00,82.0
3704,A019210,A019162,2002JJ00,108.0
3705,A019210,A019162,2003JJ00,91.0
3706,A019210,A019162,2004JJ00,92.0
3707,A019210,A019162,2005JJ00,79.0
3708,A019210,A019162,2006JJ00,45.0
3709,A019210,A019162,2007JJ00,48.0
3710,A019210,A019162,2008JJ00,56.0
3711,A019210,A019162,2009JJ00,57.0
3712,A019210,A019162,2010JJ00,66.0
3713,A019210,A019162,2011JJ00,62.0
3714,A019210,A019162,2012JJ00,61.0
3715,A019210,A019162,2013JJ00,58.0
3716,A019210,A019162,2014JJ00,110.0
3717,A019210,A019162,2015JJ00,104.0
3718,A019210,A019162,2016JJ00,112.0
3719,A019210,A019162,2017JJ00,118.0
3720,A019210,A019162,2018JJ00,104.0
3721,A019210,A019162,2019JJ00,112.0
3722,A019210,A019162,2020JJ00,120.0
3723,A019210,A019162,2021JJ00,144.0
3724,A019210,A019162,2022JJ00,153.0
3725,A019210,A019163,1998JJ00,0.0
3726,A019210,A019163,1999JJ00,0.0
3727,A019210,A019163,2000JJ00,0.0
3728,A019210,A019163,2001JJ00,0.0
3729,A019210,A019163,2002JJ00,0.0
3730,A019210,A019163,2003JJ00,0.0
3731,A019210,A019163,2004JJ00,0.0
3732,A019210,A019163,2005JJ00,0.0
3733,A019210,A019163,2006JJ00,0.0
3734,A019210,A019163,2007JJ00,0.0
3735,A019210,A019163,2008JJ00,0.0
3736,A019210,A019163,2009JJ00,0.0
3737,A019210,A019163,2010JJ00,0.0
3738,A019210,A019163,2011JJ00,0.0
3739,A019210,A019163,2012JJ00,0.0
3740,A019210,A019163,2013JJ00,0.0
3741,A019210,A019163,2014JJ00,0.0
3742,A019210,A019163,2015JJ00,0.0
3743,A019210,A019163,2016JJ00,0.0
3744,A019210,A019163,2017JJ00,0.0
3745,A019210,A019163,2018JJ00,0.0
3746,A019210,A019163,2019JJ00,0.0
3747,A019210,A019163,2020JJ00,0.0
3748,A019210,A019163,2021JJ00,0.0
3749,A019210,A019163,2022JJ00,0.0
3750,A019210,A019164,1998JJ00,0.0
3751,A019210,A019164,1999JJ00,0.0
3752,A019210,A019164,2000JJ00,0.0
3753,A019210,A019164,2001JJ00,0.0
3754,A019210,A019164,2002JJ00,0.0
3755,A019210,A019164,2003JJ00,0.0
3756,A019210,A019164,2004JJ00,0.0
3757,A019210,A019164,2005JJ00,0.0
3758,A019210,A019164,2006JJ00,0.0
3759,A019210,A019164,2007JJ00,0.0
3760,A019210,A019164,2008JJ00,0.0
3761,A019210,A019164,2009JJ00,0.0
3762,A019210,A019164,2010JJ00,0.0
3763,A019210,A019164,2011JJ00,0.0
3764,A019210,A019164,2012JJ00,0.0
3765,A019210,A019164,2013JJ00,0.0
3766,A019210,A019164,2014JJ00,0.0
3767,A019210,A019164,2015JJ00,0.0
3768,A019210,A019164,2016JJ00,0.0
3769,A019210,A019164,2017JJ00,0.0
3770,A019210,A019164,2018JJ00,0.0
3771,A019210,A019164,2019JJ00,0.0
3772,A019210,A019164,2020JJ00,0.0
3773,A019210,A019164,2021JJ00,0.0
3774,A019210,A019164,2022JJ00,0.0
3775,A019210,A019165,1998JJ00,0.0
3776,A019210,A019165,1999JJ00,0.0
3777,A019210,A019165,2000JJ00,0.0
3778,A019210,A019165,2001JJ00,0.0
3779,A019210,A019165,2002JJ00,0.0
3780,A019210,A019165,2003JJ00,0.0
3781,A019210,A019165,2004JJ00,0.0
3782,A019210,A019165,2005JJ00,0.0
3783,A019210,A019165,2006JJ00,0.0
3784,A019210,A019165,2007JJ00,0.0
3785,A019210,A019165,2008JJ00,0.0
3786,A019210,A019165,2009JJ00,0.0
3787,A019210,A019165,2010JJ00,0.0
3788,A019210,A019165,2011JJ00,0.0
3789,A019210,A019165,2012JJ00,0.0
3790,A019210,A019165,2013JJ00,0.0
3791,A019210,A019165,2014JJ00,0.0
3792,A019210,A019165,2015JJ00,0.0
3793,A019210,A019165,2016JJ00,0.0
3794,A019210,A019165,2017JJ00,0.0
3795,A019210,A019165,2018JJ00,0.0
3796,A019210,A019165,2019JJ00,0.0
3797,A019210,A019165,2020JJ00,0.0
3798,A019210,A019165,2021JJ00,0.0
3799,A019210,A019165,2022JJ00,0.0
3800,A019210,A019166,1998JJ00,0.0
3801,A019210,A019166,1999JJ00,0.0
3802,A019210,A019166,2000JJ00,0.0
3803,A019210,A019166,2001JJ00,0.0
3804,A019210,A019166,2002JJ00,0.0
