ID,HerkomstBestemming,Perioden,NettoEnergieverbruik_1,GebruikVanLeidingwater_2,Afval_3,ZwareMetalenNaarWater_4,NutrientenNaarWater_5,KlimaatveranderingBroeikasgassen_6,VerzuringVerzurendeStoffen_7,Ozonlaagaantasting_8,FijnStof_9,OpbrengstMilieubelastingenHeffingen_10,Milieukosten_11,MilieuInvesteringen_12,ArbeidsvolumeWerkzamePersonen_13,BrutoToegevoegdeWaardeBasisprijzen_14,ArbeidsvolumeWerkzamePersonen_15,ProductieBasisprijzen_16,BrutoToegevoegdeWaardeBasisprijzen_17,InvesteringenInVasteActivaBruto_18
556,300006,2011JJ00,539.0,33.0,,,,34603.0,7.4,0.0,9.1,2534.0,,,15.0,3975.0,1612.0,182205.0,100240.0,14086.0
557,300006,2012JJ00,548.0,,,,,34956.0,7.4,0.0,8.7,2467.0,,,,,1619.0,180311.0,99131.0,14353.0
558,391600,1995JJ00,10.0,,,0.0,0.0,409.0,0.0,3.1,0.1,42.0,,,0.0,1.0,137.0,18819.0,8870.0,2067.0
559,391600,1996JJ00,11.0,,,0.0,0.0,453.0,0.0,2.8,0.1,55.0,,,0.0,1.0,153.0,20778.0,9731.0,2347.0
560,391600,1997JJ00,11.0,,,0.0,0.0,396.0,0.0,2.1,0.1,62.0,,,0.0,2.0,173.0,24560.0,11605.0,3177.0
561,391600,1998JJ00,11.0,,,0.0,0.0,433.0,0.0,1.1,0.1,68.0,,,0.0,2.0,195.0,29258.0,13721.0,4008.0
562,391600,1999JJ00,11.0,,,0.0,0.0,412.0,0.0,0.6,0.1,87.0,,,0.0,2.0,215.0,34962.0,16199.0,6296.0
563,391600,2000JJ00,11.0,,,0.0,0.0,444.0,0.0,0.3,0.1,99.0,,,0.0,3.0,231.0,40293.0,18797.0,6603.0
564,391600,2001JJ00,12.0,,,0.0,0.0,473.0,0.0,0.1,0.1,82.0,,,0.0,3.0,252.0,44523.0,20684.0,5469.0
565,391600,2002JJ00,12.0,,,0.0,0.0,506.0,0.0,0.0,0.1,87.0,,,0.0,6.0,235.0,45376.0,21577.0,3276.0
566,391600,2003JJ00,12.0,0.8,,0.0,0.0,524.0,0.0,0.0,0.1,80.0,,,0.0,5.0,223.0,45717.0,22284.0,2744.0
567,391600,2004JJ00,13.0,0.8,,0.0,0.0,543.0,0.0,0.0,0.1,94.0,,,0.0,6.0,214.0,45787.0,22424.0,2935.0
568,391600,2005JJ00,12.0,0.8,,0.0,0.0,507.0,0.0,0.0,0.1,119.0,,,0.0,8.0,220.0,47428.0,23372.0,3356.0
569,391600,2006JJ00,13.0,0.8,,0.0,0.0,595.0,0.0,0.0,0.1,134.0,,,0.0,8.0,229.0,49671.0,24721.0,3611.0
570,391600,2007JJ00,13.0,0.8,,0.0,0.0,538.0,0.0,0.0,0.1,129.0,,,0.0,7.0,237.0,52493.0,26253.0,3742.0
571,391600,2008JJ00,13.0,0.8,,0.0,0.0,551.0,0.0,0.0,0.0,147.0,,,0.0,17.0,245.0,53297.0,26906.0,3944.0
572,391600,2009JJ00,13.0,0.8,,0.0,0.0,543.0,0.0,0.0,0.0,145.0,,,0.0,14.0,238.0,51167.0,25869.0,3361.0
573,391600,2010JJ00,17.0,0.7,0.0,0.0,0.0,627.0,0.0,0.0,0.1,142.0,,,0.0,19.0,229.0,50490.0,25646.0,3350.0
574,391600,2011JJ00,16.0,0.7,,,,539.0,0.0,0.0,0.1,133.0,,,0.0,23.0,233.0,50680.0,25742.0,3323.0
575,391600,2012JJ00,17.0,,,,,584.0,0.0,0.0,0.1,127.0,,,,,236.0,49722.0,25265.0,3484.0
576,396300,1995JJ00,17.0,,,0.0,0.0,467.0,0.1,5.3,0.2,92.0,,,,,215.0,41266.0,24329.0,3603.0
577,396300,1996JJ00,19.0,,,0.0,0.0,490.0,0.1,4.6,0.2,108.0,,,,,220.0,43762.0,25530.0,4586.0
578,396300,1997JJ00,18.0,,,0.0,0.0,463.0,0.0,3.1,0.2,120.0,,,,,233.0,48252.0,27518.0,5315.0
579,396300,1998JJ00,19.0,,,0.0,0.0,488.0,0.0,1.6,0.2,116.0,,,,,244.0,52432.0,29153.0,7101.0
580,396300,1999JJ00,18.0,,,0.0,0.0,480.0,0.0,0.8,0.2,127.0,,,,,253.0,54892.0,30233.0,6910.0
581,396300,2000JJ00,18.0,,,0.0,0.0,465.0,0.0,0.4,0.2,144.0,,,,,261.0,58204.0,29513.0,7604.0
582,396300,2001JJ00,20.0,,,0.0,0.0,530.0,0.1,0.2,0.2,156.0,,,,,261.0,58275.0,29672.0,6732.0
583,396300,2002JJ00,21.0,,,0.0,0.0,554.0,0.1,0.0,0.2,138.0,,,,,259.0,57069.0,30185.0,6049.0
584,396300,2003JJ00,22.0,1.9,,0.0,0.0,593.0,0.1,0.0,0.2,137.0,,,,,251.0,57628.0,31609.0,5290.0
585,396300,2004JJ00,23.0,1.8,,0.0,0.0,610.0,0.1,0.0,0.2,155.0,,,,,245.0,60617.0,34053.0,5385.0
586,396300,2005JJ00,22.0,1.9,,0.0,0.0,631.0,0.1,0.0,0.2,170.0,,,,,246.0,63684.0,35093.0,4979.0
587,396300,2006JJ00,24.0,1.9,,0.0,0.0,708.0,0.1,0.0,0.2,196.0,,,,,254.0,68262.0,36972.0,5853.0
588,396300,2007JJ00,23.0,1.9,,0.0,0.0,686.0,0.1,0.0,0.2,204.0,,,,,255.0,72002.0,38608.0,5162.0
589,396300,2008JJ00,23.0,1.9,,0.0,0.0,677.0,0.1,0.0,0.1,204.0,,,,,248.0,77367.0,41116.0,5815.0
590,396300,2009JJ00,23.0,1.9,,0.0,0.0,642.0,0.0,0.0,0.1,194.0,,,,,246.0,76337.0,40678.0,4934.0
591,396300,2010JJ00,22.0,1.8,0.0,0.0,0.0,696.0,0.0,0.0,0.1,192.0,,,,,238.0,76211.0,41741.0,4005.0
592,396300,2011JJ00,19.0,1.8,,,,583.0,0.0,0.0,0.1,201.0,,,,,234.0,74864.0,41044.0,5754.0
593,396300,2012JJ00,20.0,,,,,623.0,0.0,0.0,0.1,206.0,,,,,228.0,72147.0,39822.0,5991.0
594,402000,1995JJ00,15.0,,,0.0,0.0,239.0,0.0,0.9,0.0,45.0,,,,,50.0,41901.0,27633.0,17926.0
595,402000,1996JJ00,17.0,,,0.0,0.0,235.0,0.0,0.8,0.0,51.0,,,,,51.0,43399.0,28654.0,19105.0
596,402000,1997JJ00,15.0,,,0.0,1.0,214.0,0.0,0.5,0.0,50.0,,,,,53.0,45202.0,29786.0,21339.0
597,402000,1998JJ00,16.0,,,0.0,1.0,216.0,0.0,0.3,0.0,55.0,,,,,55.0,46405.0,30458.0,22197.0
598,402000,1999JJ00,15.0,,,0.0,1.0,190.0,0.0,0.1,0.0,57.0,,,,,55.0,47893.0,31229.0,24340.0
599,402000,2000JJ00,16.0,,,0.0,1.0,181.0,0.0,0.1,0.0,61.0,,,,,56.0,49197.0,31895.0,25412.0
600,402000,2001JJ00,17.0,,,0.0,1.0,183.0,0.0,0.0,0.0,59.0,,,,,58.0,49977.0,32418.0,29222.0
601,402000,2002JJ00,18.0,,,0.0,1.0,190.0,0.0,0.0,0.0,51.0,,,,,60.0,50744.0,32811.0,29671.0
602,402000,2003JJ00,19.0,3.5,,0.0,1.0,213.0,0.0,0.0,0.0,57.0,,,,,61.0,51383.0,32997.0,29137.0
603,402000,2004JJ00,20.0,3.5,,0.0,0.0,206.0,0.0,0.0,0.0,58.0,,,,,61.0,52404.0,33132.0,31278.0
604,402000,2005JJ00,18.0,3.5,,0.0,0.0,193.0,0.0,0.0,0.0,59.0,,,,,62.0,53223.0,33212.0,33793.0
605,402000,2006JJ00,20.0,3.6,,0.0,0.0,217.0,0.0,0.0,0.0,65.0,,,,,63.0,53872.0,33234.0,37087.0
606,402000,2007JJ00,19.0,3.7,,0.0,0.0,202.0,0.0,0.0,0.0,65.0,,,,,64.0,54568.0,33331.0,40536.0
607,402000,2008JJ00,20.0,3.8,,0.0,0.0,214.0,0.0,0.0,0.0,67.0,,,,,66.0,55000.0,33475.0,41230.0
608,402000,2009JJ00,19.0,3.8,,0.0,6.0,171.0,0.0,0.0,0.0,63.0,,,,,67.0,54193.0,33365.0,36299.0
609,402000,2010JJ00,21.0,3.6,0.0,0.0,0.0,188.0,0.0,0.0,0.0,67.0,,,,,63.0,53960.0,33844.0,31037.0
610,402000,2011JJ00,18.0,3.6,,,,147.0,0.0,0.0,0.0,64.0,,,,,62.0,54494.0,34467.0,29799.0
611,402000,2012JJ00,19.0,,,,,156.0,0.0,0.0,0.0,63.0,,,,,60.0,54372.0,34982.0,25953.0
612,300010,1995JJ00,45.0,,,1.0,3.0,2558.0,0.4,11.8,1.1,1072.0,,,5.0,293.0,714.0,67987.0,37470.0,4015.0
613,300010,1996JJ00,48.0,,,1.0,4.0,2674.0,0.3,10.7,1.0,1186.0,,,6.0,336.0,782.0,74174.0,40902.0,4630.0
614,300010,1997JJ00,46.0,,,1.0,5.0,2600.0,0.3,7.4,1.0,1304.0,,,6.0,303.0,833.0,79408.0,43108.0,5280.0
615,300010,1998JJ00,48.0,,,1.0,6.0,2691.0,0.3,3.7,1.0,1490.0,,,7.0,394.0,876.0,84243.0,45167.0,6367.0
616,300010,1999JJ00,48.0,,,1.0,6.0,2688.0,0.3,1.9,1.0,1747.0,,,7.0,386.0,913.0,90413.0,48227.0,7170.0
617,300010,2000JJ00,48.0,,,1.0,7.0,2793.0,0.3,1.0,0.9,1873.0,,,7.0,418.0,936.0,96170.0,50339.0,7425.0
618,300010,2001JJ00,51.0,,,1.0,6.0,3016.0,0.3,0.4,0.9,1945.0,,,9.0,526.0,944.0,99925.0,52365.0,8181.0
619,300010,2002JJ00,53.0,,507.0,2.0,6.0,2967.0,0.3,0.0,0.9,1829.0,,,10.0,578.0,924.0,95153.0,49802.0,7750.0
620,300010,2003JJ00,55.0,3.4,448.0,2.0,5.0,3037.0,0.3,0.0,0.8,1896.0,,,9.0,525.0,897.0,91066.0,47988.0,7625.0
621,300010,2004JJ00,57.0,3.4,446.0,2.0,4.0,3137.0,0.3,0.0,0.8,2094.0,,,10.0,605.0,900.0,91772.0,48133.0,8052.0
622,300010,2005JJ00,56.0,3.4,522.0,1.0,4.0,3105.0,0.3,0.0,0.8,2241.0,,,10.0,634.0,929.0,94625.0,50029.0,8446.0
623,300010,2006JJ00,60.0,3.6,753.0,1.0,3.0,3407.0,0.3,0.0,0.8,2443.0,,,11.0,676.0,986.0,99470.0,53293.0,9302.0
624,300010,2007JJ00,61.0,3.7,1086.0,1.0,0.0,3361.0,0.3,0.0,0.8,2597.0,,,11.0,732.0,1047.0,104308.0,56700.0,10318.0
625,300010,2008JJ00,66.0,3.8,1063.0,1.0,0.0,3679.0,0.3,0.0,0.8,2555.0,,,12.0,874.0,1086.0,108205.0,59009.0,10412.0
626,300010,2009JJ00,62.0,3.8,1035.0,2.0,91.0,3458.0,0.3,0.0,0.7,2037.0,,,12.0,828.0,1042.0,102189.0,55078.0,7291.0
627,300010,2010JJ00,55.0,3.6,1003.0,1.0,0.0,3237.0,0.2,0.0,0.5,1994.0,,,12.0,873.0,1010.0,99968.0,53590.0,7352.0
628,300010,2011JJ00,48.0,3.7,,,,2700.0,0.2,0.0,0.5,1941.0,,,12.0,892.0,1023.0,99789.0,53639.0,8530.0
629,300010,2012JJ00,50.0,,,,,2806.0,0.2,0.0,0.4,1753.0,,,,,1023.0,98775.0,53019.0,8545.0
630,300012,1995JJ00,93.0,,,29.0,9.0,5021.0,0.5,25.1,0.7,342.0,,,12.0,784.0,1336.0,110407.0,80516.0,10663.0
631,300012,1996JJ00,104.0,,,10.0,11.0,5430.0,0.5,20.8,0.7,377.0,,,12.0,824.0,1342.0,111642.0,80657.0,11694.0
632,300012,1997JJ00,93.0,,,9.0,12.0,4781.0,0.5,13.5,0.7,429.0,,,12.0,841.0,1370.0,113481.0,81750.0,10875.0
633,300012,1998JJ00,100.0,,,8.0,13.0,5037.0,0.5,6.7,0.7,464.0,,,12.0,878.0,1419.0,116093.0,82977.0,11653.0
634,300012,1999JJ00,89.0,,,7.0,14.0,4614.0,0.5,3.3,0.7,529.0,,,12.0,961.0,1443.0,119379.0,83879.0,12705.0
635,300012,2000JJ00,94.0,,,6.0,14.0,4562.0,0.5,1.6,0.7,579.0,,,12.0,988.0,1468.0,121598.0,85116.0,14349.0
636,300012,2001JJ00,102.0,,,6.0,15.0,5054.0,0.4,0.7,0.6,572.0,,,13.0,1063.0,1521.0,126978.0,87226.0,15398.0
637,300012,2002JJ00,108.0,,,6.0,16.0,5471.0,0.5,0.0,0.6,588.0,,,14.0,1189.0,1588.0,131470.0,90027.0,17070.0
638,300012,2003JJ00,110.0,24.2,,5.0,17.0,5759.0,0.5,0.0,0.6,570.0,,,14.0,1278.0,1641.0,135482.0,92306.0,19068.0
639,300012,2004JJ00,109.0,24.2,,5.0,18.0,5717.0,0.4,0.0,0.6,610.0,,,14.0,1310.0,1636.0,136275.0,93069.0,18606.0
640,300012,2005JJ00,101.0,24.2,,4.0,16.0,5094.0,0.4,0.0,0.6,714.0,,,14.0,1320.0,1634.0,137717.0,93645.0,18905.0
641,300012,2006JJ00,113.0,24.5,,4.0,7.0,5608.0,0.4,0.0,0.6,794.0,,,14.0,1377.0,1647.0,141113.0,94504.0,20136.0
642,300012,2007JJ00,110.0,24.8,,4.0,2.0,5094.0,0.4,0.0,0.6,802.0,,,13.0,1402.0,1663.0,144611.0,96003.0,21813.0
643,300012,2008JJ00,116.0,25.3,,5.0,0.0,5528.0,0.4,0.0,0.6,852.0,,,12.0,1408.0,1702.0,149118.0,98740.0,23340.0
644,300012,2009JJ00,118.0,25.8,,3.0,0.0,5536.0,0.4,0.0,0.5,806.0,,,12.0,1376.0,1738.0,155454.0,102374.0,24633.0
645,300012,2010JJ00,123.0,26.7,0.0,3.0,0.0,6165.0,0.3,0.0,0.4,815.0,,,12.0,1466.0,1787.0,156632.0,104721.0,24233.0
646,300012,2011JJ00,99.0,27.0,,,,5050.0,0.3,0.0,0.4,792.0,,,12.0,1480.0,1801.0,157001.0,106503.0,22988.0
647,300012,2012JJ00,109.0,,,,,5612.0,0.3,0.0,0.4,727.0,,,,,1794.0,156269.0,106803.0,23577.0
648,300014,1995JJ00,27.0,,,0.0,1.0,1410.0,0.1,2.4,0.2,86.0,,,1.0,28.0,262.0,16397.0,9718.0,898.0
649,300014,1996JJ00,30.0,,,0.0,2.0,1584.0,0.1,2.1,0.2,97.0,,,1.0,37.0,273.0,16786.0,9878.0,894.0
650,300014,1997JJ00,28.0,,,0.0,2.0,1494.0,0.1,1.4,0.1,96.0,,,1.0,39.0,284.0,17443.0,10132.0,1009.0
651,300014,1998JJ00,29.0,,,0.0,3.0,1542.0,0.1,0.7,0.1,103.0,,,1.0,46.0,291.0,18198.0,10447.0,1096.0
652,300014,1999JJ00,26.0,,,0.0,4.0,1306.0,0.1,0.3,0.1,122.0,,,1.0,49.0,290.0,18992.0,10678.0,1124.0
653,300014,2000JJ00,28.0,,,,,1386.0,0.1,0.2,0.1,117.0,,,2.0,56.0,294.0,19753.0,11043.0,1132.0
654,300014,2001JJ00,31.0,,,0.0,4.0,1504.0,0.1,0.1,0.1,113.0,,,2.0,63.0,300.0,20515.0,11499.0,1166.0
655,300014,2002JJ00,32.0,,,0.0,3.0,1641.0,0.1,0.0,0.1,120.0,,,1.0,60.0,296.0,20733.0,11631.0,1225.0
656,300014,2003JJ00,34.0,18.4,,0.0,2.0,1761.0,0.1,0.0,0.2,126.0,,,2.0,70.0,296.0,20603.0,11339.0,1159.0
657,300014,2004JJ00,35.0,18.3,,0.0,1.0,1692.0,0.1,0.0,0.1,143.0,,,2.0,77.0,296.0,20545.0,11209.0,1171.0
658,300014,2005JJ00,32.0,18.7,,0.0,1.0,1564.0,0.1,0.0,0.1,173.0,,,2.0,80.0,298.0,20827.0,11380.0,1292.0
659,300014,2006JJ00,36.0,19.0,,0.0,0.0,1810.0,0.1,0.0,0.1,195.0,,,2.0,74.0,302.0,21332.0,11611.0,1373.0
660,300014,2007JJ00,33.0,19.6,,0.0,0.0,1606.0,0.1,0.0,0.1,191.0,,,2.0,74.0,308.0,21938.0,11887.0,1429.0
661,300014,2008JJ00,35.0,21.7,,0.0,0.0,1740.0,0.1,0.0,0.1,223.0,,,2.0,90.0,323.0,22111.0,11930.0,1484.0
662,300014,2009JJ00,35.0,22.3,,0.0,0.0,1721.0,0.1,0.0,0.1,215.0,,,2.0,98.0,330.0,21863.0,11807.0,1288.0
663,300014,2010JJ00,38.0,22.8,0.0,0.0,0.0,1919.0,0.1,0.0,0.1,218.0,,,2.0,90.0,334.0,21703.0,11670.0,1312.0
664,300014,2011JJ00,32.0,22.7,,,,1485.0,0.1,0.0,0.1,212.0,,,2.0,87.0,335.0,21491.0,11605.0,1315.0
665,300014,2012JJ00,34.0,,,,,1642.0,0.1,0.0,0.1,200.0,,,,,338.0,21209.0,11489.0,1475.0
666,999991,1995JJ00,710.0,,,94.0,17521.0,41029.0,3.8,144.3,13.4,6868.0,,,,,,,,
667,999991,1996JJ00,775.0,,,97.0,17914.0,44360.0,3.7,58.5,13.1,7628.0,,,,,,,,
668,999991,1997JJ00,710.0,,,94.0,18164.0,40615.0,3.4,48.8,12.8,7769.0,,,,,,,,
669,999991,1998JJ00,696.0,,,95.0,18413.0,39726.0,3.2,42.1,12.6,8303.0,,,,,,,,
670,999991,1999JJ00,701.0,,,100.0,18661.0,40046.0,3.1,45.1,12.5,9051.0,,,,,,,,
671,999991,2000JJ00,701.0,,,96.0,18768.0,40122.0,2.8,39.1,11.4,9824.0,,,,,,,,
672,999991,2001JJ00,714.0,,,98.0,19055.0,41320.0,2.8,34.7,11.8,10493.0,,,,,,,,
673,999991,2002JJ00,697.0,,9289.0,101.0,19320.0,40173.0,2.6,30.9,11.7,10716.0,,,,,,,,
674,999991,2003JJ00,707.0,815.4,9223.0,81.0,19584.0,40884.0,2.5,27.6,11.5,11375.0,,,,,,,,
675,999991,2004JJ00,712.0,796.2,9493.0,88.0,19827.0,41031.0,2.4,24.2,11.3,12417.0,,,,,,,,
676,999991,2005JJ00,699.0,790.5,9511.0,82.0,20095.0,40132.0,2.3,21.3,10.9,12952.0,,,,,,,,
677,999991,2006JJ00,687.0,800.7,9417.0,82.0,20119.0,39494.0,2.2,18.3,10.8,13683.0,,,,,,,,
678,999991,2007JJ00,666.0,789.4,9568.0,82.0,20097.0,38452.0,2.0,15.3,10.0,13605.0,,,,,,,,
679,999991,2008JJ00,704.0,788.4,9420.0,82.0,20060.0,40479.0,2.0,12.3,9.5,14144.0,,,,,,,,
680,999991,2009JJ00,704.0,788.1,9332.0,85.0,20205.0,40573.0,1.9,9.4,9.3,14275.0,,,,,,,,
681,999991,2010JJ00,758.0,786.2,9072.0,87.0,20318.0,43331.0,1.8,6.4,9.0,14825.0,,,,,,,,
682,999991,2011JJ00,686.0,783.0,,,,39569.0,1.8,3.4,8.6,14605.0,,,,,,,,
683,999991,2012JJ00,716.0,,,,,40974.0,1.8,0.4,8.4,14240.0,,,,,,,,
684,999930,1995JJ00,,,,33.0,3995.0,12126.0,0.0,38.8,0.0,,,,,,,1254.0,,-710.0
685,999930,1996JJ00,,,,33.0,3279.0,11714.0,0.0,37.5,0.0,,,,,,,1287.0,,-799.0
686,999930,1997JJ00,,,,32.0,2863.0,11311.0,0.0,36.3,0.0,,,,,,,1295.0,,-770.0
687,999930,1998JJ00,,,,30.0,2575.0,10817.0,0.0,34.8,0.0,,,,,,,1283.0,,-831.0
688,999930,1999JJ00,,,,26.0,2415.0,9982.0,0.0,31.8,0.0,,,,,,,1276.0,,-1035.0
689,999930,2000JJ00,,,,23.0,2396.0,9428.0,0.0,29.9,0.0,,,,,,,1292.0,,-1090.0
690,999930,2001JJ00,,,,22.0,2263.0,8599.0,0.0,28.0,0.0,,,,,,,1281.0,,-1524.0
691,999930,2002JJ00,,,,21.0,2174.0,7924.0,0.0,26.2,0.0,,,,,,,1247.0,,-1645.0
692,999930,2003JJ00,,,,21.0,2099.0,7153.0,0.0,24.2,0.0,,,,,,,1204.0,,-1911.0
693,999930,2004JJ00,,,,20.0,2040.0,6572.0,0.0,23.0,0.0,,,,,,,1212.0,,-1910.0
694,999930,2005JJ00,,,,21.0,2005.0,5914.0,0.0,21.4,0.0,,,,,,,1214.0,,-2154.0
695,999930,2006JJ00,,,,11.0,2332.0,5490.0,0.0,19.7,0.0,,,,,,,1196.0,,-2195.0
696,999930,2007JJ00,,,,19.0,4356.0,5114.0,0.0,18.3,0.0,,,,,,,1222.0,,-2372.0
697,999930,2008JJ00,,,,13.0,2633.0,4782.0,0.0,17.0,0.0,,,,,,,1246.0,,-2342.0
698,999930,2009JJ00,,,,8.0,2189.0,4496.0,0.0,16.2,0.0,,,,,,,1190.0,,-2349.0
699,999930,2010JJ00,,,,2.0,1477.0,4172.0,0.0,15.1,0.0,,,,,,,1173.0,,-2607.0
700,999930,2011JJ00,,,,,,3902.0,0.0,14.1,0.0,,,,,,,1177.0,,-2665.0
701,999930,2012JJ00,,,,,,3663.0,0.0,13.2,0.0,,,,,,,1174.0,,-2486.0
702,999932,1995JJ00,,,5719.0,538.0,70763.0,0.0,8.4,0.0,4.4,,,,,,,,,
703,999932,1996JJ00,,,6136.0,325.0,44573.0,0.0,8.3,0.0,4.5,,,,,,,,,
704,999932,1997JJ00,,,6088.0,369.0,46181.0,0.0,8.5,0.0,4.8,,,,,,,,,
705,999932,1998JJ00,,,6193.0,542.0,63796.0,0.0,8.6,0.0,4.9,,,,,,,,,
706,999932,1999JJ00,,,8054.0,571.0,63738.0,0.0,9.4,0.0,5.0,,,,,,,,,
707,999932,2000JJ00,,,6577.0,356.0,53433.0,0.0,9.4,0.0,5.4,,,,,,,,,
708,999932,2001JJ00,,,8185.0,498.0,51887.0,0.0,9.4,0.0,5.2,,,,,,,,,
709,999932,2002JJ00,,,9997.0,484.0,65556.0,0.0,9.4,0.0,5.0,,,,,,,,,
710,999932,2003JJ00,,,10985.0,472.0,43527.0,0.0,9.5,0.0,4.9,,,,,,,,,
711,999932,2004JJ00,,,10014.0,352.0,43954.0,0.0,9.5,0.0,4.5,,,,,,,,,
712,999932,2005JJ00,,,10743.0,298.0,35836.0,0.0,9.6,0.0,4.8,,,,,,,,,
713,999932,2006JJ00,,,11243.0,329.0,37535.0,0.0,9.9,0.0,5.1,,,,,,,,,
714,999932,2007JJ00,,,11566.0,324.0,40708.0,0.0,9.6,0.0,5.3,,,,,,,,,
715,999932,2008JJ00,,,12749.0,235.0,39408.0,0.0,9.0,0.0,4.8,,,,,,,,,
716,999932,2009JJ00,,,13614.0,256.0,32134.0,0.0,8.8,0.0,4.6,,,,,,,,,
717,999932,2010JJ00,,,13784.0,280.0,36634.0,0.0,8.5,0.0,4.3,,,,,,,,,
718,999932,2011JJ00,,,,,,0.0,8.4,0.0,3.7,,,,,,,,,
719,999932,2012JJ00,,,,,,0.0,8.4,0.0,3.7,,,,,,,,,
720,999937,1995JJ00,,,59702.0,776.0,119089.0,247114.0,43.1,765.5,67.1,,,,,,,,,
721,999937,1996JJ00,,,61231.0,542.0,85431.0,255848.0,40.1,520.6,61.8,,,,,,,,,
722,999937,1997JJ00,,,64471.0,580.0,88057.0,251436.0,39.5,397.1,59.6,,,,,,,,,
723,999937,1998JJ00,,,66732.0,749.0,118729.0,253301.0,38.6,274.5,58.9,,,,,,,,,
724,999937,1999JJ00,,,70365.0,777.0,110558.0,243621.0,39.9,276.3,59.5,,,,,,,,,
725,999937,2000JJ00,,,70590.0,548.0,98890.0,243218.0,40.1,260.1,59.6,,,,,,,,,
726,999937,2001JJ00,,,71938.0,690.0,96148.0,244760.0,39.3,246.3,57.0,,,,,,,,,
727,999937,2002JJ00,,,73845.0,674.0,108586.0,243258.0,37.9,219.4,56.0,,,,,,,,,
728,999937,2003JJ00,,,74092.0,640.0,80127.0,243802.0,37.6,184.4,53.2,,,,,,,,,
729,999937,2004JJ00,,,73125.0,522.0,84171.0,246128.0,37.5,178.2,51.9,,,,,,,,,
730,999937,2005JJ00,,,72354.0,453.0,74409.0,242036.0,37.4,172.9,51.6,,,,,,,,,
731,999937,2006JJ00,,,73602.0,470.0,75577.0,236610.0,35.9,169.2,49.5,,,,,,,,,
732,999937,2007JJ00,,,75127.0,482.0,85900.0,237311.0,35.1,160.5,48.5,,,,,,,,,
733,999937,2008JJ00,,,77552.0,377.0,78003.0,238236.0,33.1,153.8,46.5,,,,,,,,,
734,999937,2009JJ00,,,73538.0,393.0,67643.0,233290.0,31.4,143.8,44.3,,,,,,,,,
735,999937,2010JJ00,,,72808.0,417.0,74097.0,244144.0,29.8,136.6,42.5,,,,,,,,,
736,999937,2011JJ00,,,,,,230614.0,28.7,131.3,40.2,,,,,,,,,
737,999937,2012JJ00,,,,,,230302.0,28.4,124.5,38.6,,,,,,,,,
738,999934,1995JJ00,,,54761.0,113.0,22154.0,,,,,,,,,,,,,
739,999934,1996JJ00,,,55996.0,99.0,21765.0,,,,,,,,,,,,,
740,999934,1997JJ00,,,58703.0,94.0,22051.0,,,,,,,,,,,,,
741,999934,1998JJ00,,,61025.0,94.0,22249.0,,,,,,,,,,,,,
742,999934,1999JJ00,,,64270.0,101.0,21808.0,,,,,,,,,,,,,
743,999934,2000JJ00,,,63836.0,93.0,21773.0,,,,,,,,,,,,,
744,999934,2001JJ00,,,64044.0,98.0,22418.0,,,,,,,,,,,,,
745,999934,2002JJ00,,,62676.0,89.0,22821.0,,,,,,,,,,,,,
746,999934,2003JJ00,,,62250.0,89.0,22472.0,,,,,,,,,,,,,
747,999934,2004JJ00,,,58786.0,90.0,22752.0,,,,,,,,,,,,,
748,999934,2005JJ00,,,59925.0,92.0,22908.0,,,,,,,,,,,,,
749,999934,2006JJ00,,,60104.0,84.0,22925.0,,,,,,,,,,,,,
750,999934,2007JJ00,,,61983.0,88.0,23750.0,,,,,,,,,,,,,
751,999934,2008JJ00,,,63622.0,86.0,23882.0,,,,,,,,,,,,,
752,999934,2009JJ00,,,62989.0,84.0,23266.0,,,,,,,,,,,,,
753,999934,2010JJ00,,,60906.0,81.0,22667.0,,,,,,,,,,,,,
754,999934,2011JJ00,,,,,,,,,,,,,,,,,,
755,999934,2012JJ00,,,,,,,,,,,,,,,,,,
756,999935,1995JJ00,,,4941.0,842.0,86925.0,0.0,25.7,0.0,10.3,,,,,,,,,
757,999935,1996JJ00,,,5235.0,357.0,48356.0,0.0,22.7,0.0,10.1,,,,,,,,,
758,999935,1997JJ00,,,5768.0,254.0,43620.0,0.0,22.7,0.0,10.5,,,,,,,,,
759,999935,1998JJ00,,,5707.0,294.0,54000.0,0.0,24.2,0.0,11.0,,,,,,,,,
760,999935,1999JJ00,,,6095.0,277.0,51316.0,0.0,24.1,0.0,12.5,,,,,,,,,
761,999935,2000JJ00,,,6754.0,258.0,51360.0,0.0,23.5,0.0,12.9,,,,,,,,,
762,999935,2001JJ00,,,7894.0,434.0,49170.0,0.0,22.9,0.0,11.8,,,,,,,,,
763,999935,2002JJ00,,,11169.0,441.0,68274.0,0.0,22.0,0.0,10.9,,,,,,,,,
764,999935,2003JJ00,,,11841.0,161.0,31231.0,0.0,22.3,0.0,11.0,,,,,,,,,
765,999935,2004JJ00,,,14338.0,221.0,42033.0,0.0,21.9,0.0,10.6,,,,,,,,,
766,999935,2005JJ00,,,12428.0,174.0,32855.0,0.0,22.2,0.0,11.1,,,,,,,,,
767,999935,2006JJ00,,,13498.0,283.0,35285.0,0.0,20.6,0.0,9.3,,,,,,,,,
768,999935,2007JJ00,,,13144.0,219.0,39373.0,0.0,20.8,0.0,9.4,,,,,,,,,
