ID,HerkomstBestemming,Perioden,CO2_1,N2O_2,CH4_3,BroeikasgasEquivalent_4,NOx_5,SO2_6,NH3_7,ZuurEquivalent_8,CFK12Equivalent_9,PM10_10,FijnStofEquivalent_11,CO_12,NMVOS_13
920,47,1990JJ00,1836.0,0.0,0.3,1856.0,17.2,4.5,0.1,0.5,260.6,1.0,1.0,19.6,5.5
921,47,1991JJ00,1944.0,0.0,0.3,1965.0,16.5,4.2,0.1,0.5,203.7,1.0,1.0,17.8,4.7
922,47,1992JJ00,1815.0,0.1,0.3,1838.0,15.8,4.2,0.1,0.5,150.1,0.9,0.9,17.2,4.2
923,47,1993JJ00,1841.0,0.1,0.4,1865.0,15.8,4.1,0.1,0.5,99.7,0.8,0.8,17.7,4.1
924,47,1994JJ00,1742.0,0.1,0.4,1766.0,14.5,3.7,0.1,0.4,52.7,0.7,0.7,16.1,3.5
925,47,1995JJ00,1902.0,0.1,0.4,1928.0,14.6,3.9,0.1,0.4,9.0,0.7,0.7,15.9,3.3
926,47,1996JJ00,2012.0,0.1,0.5,2041.0,14.2,3.6,0.2,0.4,7.3,0.6,0.6,16.4,3.2
927,47,1997JJ00,1873.0,0.1,0.6,1901.0,13.7,3.6,0.2,0.4,5.6,0.6,0.6,15.5,2.9
928,47,1998JJ00,2039.0,0.0,0.5,2066.0,14.8,3.8,0.1,0.4,3.9,0.7,0.7,13.6,2.6
929,47,1999JJ00,2082.0,0.1,0.5,2108.0,16.0,4.1,0.1,0.5,2.2,0.8,0.8,12.7,2.4
930,47,2000JJ00,2020.0,0.0,0.5,2048.0,15.0,3.6,0.1,0.4,0.6,0.7,0.7,12.1,2.3
931,47,2001JJ00,2163.0,0.0,0.5,2190.0,13.3,2.9,0.1,0.4,0.2,0.6,0.6,10.9,2.0
932,47,2002JJ00,2361.0,0.0,0.5,2390.0,14.4,3.3,0.1,0.4,0.0,0.7,0.7,11.3,2.0
933,47,2003JJ00,2406.0,0.0,0.5,2436.0,13.2,2.5,0.1,0.4,0.0,0.6,0.6,10.0,1.8
934,47,2004JJ00,2409.0,0.0,0.5,2438.0,12.6,2.3,0.1,0.4,0.0,0.5,0.5,9.7,1.7
935,47,2005JJ00,2221.0,0.0,0.5,2250.0,11.7,2.2,0.1,0.3,0.0,0.5,0.5,8.9,1.5
936,47,2006JJ00,2346.0,0.0,0.5,2376.0,11.6,2.3,0.1,0.3,0.0,0.5,0.5,8.9,1.5
937,47,2007JJ00,2144.0,0.0,0.5,2174.0,10.5,2.0,0.1,0.3,0.0,0.5,0.5,8.0,1.3
938,47,2008JJ00,2267.0,0.0,0.5,2298.0,9.8,1.2,0.1,0.3,0.0,0.4,0.4,8.3,1.3
939,47,2009JJ00,2332.0,0.0,0.5,2364.0,9.7,1.3,0.1,0.3,0.0,0.4,0.4,8.3,1.3
940,48,1990JJ00,1127.0,0.0,0.2,1135.0,2.5,0.2,0.1,0.1,171.2,0.1,0.1,4.4,1.6
941,48,1991JJ00,1115.0,0.0,0.3,1124.0,2.3,0.2,0.1,0.1,133.5,0.0,0.0,3.2,1.3
942,48,1992JJ00,1088.0,0.0,0.3,1099.0,2.5,0.1,0.1,0.1,98.1,0.0,0.0,3.9,1.4
943,48,1993JJ00,1061.0,0.0,0.4,1072.0,2.8,0.1,0.1,0.1,65.2,0.0,0.0,3.4,1.2
944,48,1994JJ00,923.0,0.0,0.6,940.0,2.0,0.1,0.1,0.1,34.6,0.0,0.0,3.3,1.0
945,48,1995JJ00,958.0,0.0,0.4,970.0,1.8,0.1,0.1,0.0,6.3,0.0,0.0,3.2,0.9
946,48,1996JJ00,996.0,0.0,0.5,1010.0,2.1,0.1,0.1,0.1,5.1,0.0,0.0,2.8,0.9
947,48,1997JJ00,928.0,0.0,0.5,942.0,1.5,0.1,0.1,0.0,4.0,0.0,0.0,2.1,0.7
948,48,1998JJ00,972.0,0.0,0.5,986.0,1.5,0.1,0.1,0.0,2.8,0.0,0.0,2.6,0.8
949,48,1999JJ00,859.0,0.0,0.5,873.0,1.5,0.0,0.1,0.0,1.6,0.0,0.0,2.5,0.7
950,48,2000JJ00,832.0,0.0,0.5,846.0,1.4,0.0,0.1,0.0,0.4,0.0,0.0,2.3,0.7
951,48,2001JJ00,958.0,0.0,0.5,971.0,1.6,0.0,0.1,0.0,0.2,0.0,0.0,2.2,0.6
952,48,2002JJ00,1018.0,0.0,0.5,1032.0,1.6,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.6
953,48,2003JJ00,1051.0,0.0,0.5,1065.0,1.6,0.0,0.1,0.0,0.0,0.0,0.0,1.8,0.6
954,48,2004JJ00,1069.0,0.0,0.4,1082.0,1.4,0.1,0.1,0.0,0.0,0.0,0.0,1.7,0.6
955,48,2005JJ00,957.0,0.0,0.4,970.0,1.2,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.5
956,48,2006JJ00,1075.0,0.0,0.4,1088.0,1.3,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.5
957,48,2007JJ00,927.0,0.0,0.4,940.0,1.1,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.5
958,48,2008JJ00,956.0,0.0,0.4,969.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.5
959,48,2009JJ00,1031.0,0.0,0.5,1045.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,1.4,0.5
960,49,1990JJ00,7001.0,2.2,10.5,7919.0,16.2,5.3,0.1,0.5,318.7,1.2,1.2,15.2,8.1
961,49,1991JJ00,7484.0,2.3,13.7,8476.0,16.4,4.8,0.1,0.5,253.1,1.1,1.1,14.6,7.6
962,49,1992JJ00,7060.0,2.2,17.5,8126.0,14.7,4.3,0.1,0.5,189.7,0.9,0.9,13.1,6.8
963,49,1993JJ00,7729.0,2.2,22.8,8902.0,17.0,2.2,0.2,0.4,128.6,0.8,0.8,13.4,6.5
964,49,1994JJ00,7239.0,2.2,24.4,8429.0,11.7,1.6,0.2,0.3,69.8,0.6,0.6,12.4,5.8
965,49,1995JJ00,8024.0,2.1,10.5,8889.0,13.0,1.2,0.2,0.3,13.3,0.4,0.4,11.8,5.2
966,49,1996JJ00,9210.0,2.1,11.3,10094.0,12.4,1.0,0.2,0.3,10.2,0.4,0.4,12.2,5.7
967,49,1997JJ00,9355.0,2.1,11.6,10242.0,12.4,1.1,0.2,0.3,7.2,0.4,0.4,9.1,4.7
968,49,1998JJ00,9841.0,2.1,11.8,10728.0,12.9,0.8,0.2,0.3,4.5,0.4,0.4,9.7,4.3
969,49,1999JJ00,9396.0,2.0,12.2,10282.0,14.2,1.1,0.2,0.4,2.1,0.4,0.4,8.4,3.7
970,49,2000JJ00,9633.0,2.0,11.9,10520.0,12.1,0.4,0.2,0.3,0.9,0.4,0.4,7.2,3.6
971,49,2001JJ00,9924.0,1.9,11.7,10796.0,12.1,0.3,0.2,0.3,0.4,0.4,0.4,6.7,3.7
972,49,2002JJ00,10489.0,1.9,12.2,11364.0,12.1,0.4,0.2,0.3,0.1,0.4,0.4,6.1,3.3
973,49,2003JJ00,10873.0,1.8,11.7,11728.0,12.9,0.3,0.1,0.3,0.0,0.4,0.4,6.0,3.3
974,49,2004JJ00,11238.0,1.9,12.1,12112.0,11.8,0.4,0.2,0.3,0.0,0.4,0.4,5.9,3.2
975,49,2005JJ00,10507.0,1.9,11.7,11371.0,11.2,0.3,0.2,0.3,0.0,0.4,0.4,5.5,3.2
976,49,2006JJ00,11163.0,1.9,11.7,12038.0,11.6,0.4,0.2,0.3,0.0,0.5,0.5,5.5,3.2
977,49,2007JJ00,11004.0,1.9,12.0,11898.0,11.0,0.4,0.2,0.3,0.0,0.4,0.4,5.3,3.1
978,49,2008JJ00,12148.0,1.9,12.1,13058.0,10.5,0.3,0.2,0.3,0.0,0.3,0.3,5.3,3.1
979,49,2009JJ00,12464.0,1.9,12.8,13386.0,10.4,0.3,0.2,0.2,0.0,0.3,0.3,5.2,3.1
980,50,1990JJ00,2117.0,0.7,0.4,2329.0,3.2,0.4,0.1,0.1,240.1,0.1,0.1,2.0,1.2
981,50,1991JJ00,2348.0,0.7,0.5,2563.0,3.1,0.3,0.1,0.1,190.8,0.1,0.1,1.9,1.1
982,50,1992JJ00,2106.0,0.7,0.5,2322.0,2.4,0.3,0.1,0.1,143.1,0.1,0.1,1.9,1.1
983,50,1993JJ00,2188.0,0.6,0.5,2390.0,2.6,0.2,0.1,0.1,97.1,0.0,0.0,1.7,1.0
984,50,1994JJ00,1902.0,0.6,0.8,2098.0,1.6,0.2,0.1,0.0,52.6,0.0,0.0,1.7,0.9
985,50,1995JJ00,2091.0,0.5,0.9,2273.0,2.8,0.2,0.1,0.1,9.9,0.0,0.0,1.7,0.9
986,50,1996JJ00,2262.0,0.5,1.1,2437.0,2.9,0.2,0.1,0.1,7.1,0.0,0.0,1.6,1.0
987,50,1997JJ00,1876.0,0.4,1.1,2034.0,2.5,0.5,0.1,0.1,4.8,0.0,0.0,1.4,0.8
988,50,1998JJ00,1938.0,0.4,1.1,2083.0,2.5,0.3,0.1,0.1,3.0,0.0,0.0,1.5,0.8
989,50,1999JJ00,1622.0,0.4,1.1,1760.0,2.1,0.5,0.1,0.1,1.1,0.0,0.0,1.1,0.7
990,50,2000JJ00,1637.0,0.3,1.1,1779.0,2.4,0.1,0.1,0.1,0.7,0.0,0.0,1.0,0.7
991,50,2001JJ00,1999.0,0.3,1.0,2126.0,2.8,0.1,0.1,0.1,0.3,0.0,0.0,1.1,0.8
992,50,2002JJ00,2122.0,0.2,1.0,2233.0,3.0,0.1,0.1,0.1,0.0,0.0,0.0,1.1,0.8
993,50,2003JJ00,2260.0,0.2,1.0,2370.0,3.3,0.1,0.1,0.1,0.0,0.0,0.0,1.1,0.8
994,50,2004JJ00,2219.0,0.2,0.9,2330.0,2.7,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.8
995,50,2005JJ00,1835.0,0.1,0.9,1931.0,2.1,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8
996,50,2006JJ00,2036.0,0.1,0.8,2141.0,2.3,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8
997,50,2007JJ00,1694.0,0.1,0.8,1795.0,1.9,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.8
998,50,2008JJ00,1772.0,0.1,0.9,1874.0,1.5,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.8
999,50,2009JJ00,1875.0,0.1,0.9,1977.0,1.6,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.8
1000,51,1990JJ00,3710.0,1.6,9.9,4407.0,9.4,4.6,0.0,0.3,9.6,1.0,1.0,6.0,1.0
1001,51,1991JJ00,3813.0,1.6,12.9,4577.0,9.4,4.2,0.0,0.3,7.7,0.8,0.8,6.0,1.2
1002,51,1992JJ00,3708.0,1.6,16.7,4546.0,9.2,3.8,0.0,0.3,5.8,0.7,0.7,5.2,1.1
1003,51,1993JJ00,4052.0,1.6,21.8,5008.0,10.9,1.7,0.0,0.3,4.0,0.6,0.6,5.7,1.4
1004,51,1994JJ00,3978.0,1.6,22.8,4950.0,7.3,1.2,0.1,0.2,2.3,0.4,0.4,4.7,1.3
1005,51,1995JJ00,4352.0,1.5,9.0,5015.0,6.7,0.8,0.1,0.2,0.7,0.3,0.3,4.2,1.4
1006,51,1996JJ00,5185.0,1.6,9.4,5870.0,5.6,0.6,0.1,0.1,0.8,0.2,0.2,4.7,1.7
1007,51,1997JJ00,5893.0,1.6,9.6,6599.0,7.0,0.5,0.0,0.2,0.6,0.2,0.2,4.2,1.4
1008,51,1998JJ00,6242.0,1.7,9.8,6962.0,7.4,0.4,0.1,0.2,0.3,0.3,0.3,4.6,1.1
1009,51,1999JJ00,6410.0,1.6,10.3,7138.0,9.3,0.4,0.1,0.2,0.2,0.2,0.2,4.1,0.7
1010,51,2000JJ00,6517.0,1.7,9.9,7238.0,6.7,0.2,0.0,0.2,0.1,0.2,0.2,3.0,0.5
1011,51,2001JJ00,6301.0,1.7,10.0,7026.0,6.1,0.2,0.1,0.1,0.1,0.2,0.2,2.6,0.6
1012,51,2002JJ00,6622.0,1.7,10.5,7364.0,5.8,0.2,0.1,0.1,0.1,0.2,0.2,2.3,0.4
1013,51,2003JJ00,6711.0,1.7,9.9,7433.0,5.9,0.1,0.0,0.1,0.0,0.2,0.2,2.3,0.3
1014,51,2004JJ00,7164.0,1.7,10.5,7905.0,5.9,0.2,0.1,0.1,0.0,0.2,0.2,2.5,0.4
1015,51,2005JJ00,6970.0,1.7,10.1,7716.0,6.2,0.2,0.1,0.1,0.0,0.2,0.2,2.5,0.4
1016,51,2006JJ00,7154.0,1.7,10.1,7902.0,6.2,0.2,0.1,0.1,0.0,0.3,0.3,2.4,0.4
1017,51,2007JJ00,7574.0,1.8,10.5,8343.0,6.3,0.2,0.1,0.1,0.0,0.2,0.2,2.4,0.3
1018,51,2008JJ00,8465.0,1.8,10.5,9248.0,6.5,0.3,0.1,0.2,0.0,0.2,0.2,2.6,0.3
1019,51,2009JJ00,8603.0,1.8,11.0,9398.0,6.4,0.3,0.1,0.2,0.0,0.2,0.2,2.4,0.3
1020,52,1990JJ00,1174.0,0.0,0.2,1183.0,3.7,0.3,0.0,0.1,69.0,0.1,0.1,7.2,5.9
1021,52,1991JJ00,1324.0,0.0,0.4,1336.0,3.9,0.3,0.0,0.1,54.6,0.2,0.2,6.8,5.3
1022,52,1992JJ00,1245.0,0.0,0.4,1258.0,3.2,0.2,0.0,0.1,40.8,0.1,0.1,6.0,4.6
1023,52,1993JJ00,1489.0,0.0,0.5,1505.0,3.5,0.2,0.0,0.1,27.6,0.1,0.1,6.1,4.1
1024,52,1994JJ00,1360.0,0.0,0.8,1382.0,2.8,0.2,0.1,0.1,14.9,0.1,0.1,6.1,3.6
1025,52,1995JJ00,1581.0,0.0,0.6,1600.0,3.5,0.2,0.1,0.1,2.8,0.1,0.1,6.0,3.0
1026,52,1996JJ00,1764.0,0.0,0.8,1787.0,3.9,0.2,0.1,0.1,2.3,0.1,0.1,5.9,3.0
1027,52,1997JJ00,1586.0,0.0,0.9,1608.0,2.9,0.1,0.0,0.1,1.7,0.1,0.1,3.5,2.4
1028,52,1998JJ00,1660.0,0.0,0.9,1683.0,3.0,0.1,0.0,0.1,1.2,0.1,0.1,3.6,2.4
1029,52,1999JJ00,1363.0,0.0,0.8,1384.0,2.8,0.1,0.0,0.1,0.7,0.1,0.1,3.2,2.4
1030,52,2000JJ00,1479.0,0.0,0.9,1502.0,3.1,0.1,0.0,0.1,0.2,0.1,0.1,3.2,2.4
1031,52,2001JJ00,1624.0,0.0,0.7,1645.0,3.2,0.1,0.0,0.1,0.1,0.1,0.1,3.0,2.3
1032,52,2002JJ00,1746.0,0.0,0.7,1767.0,3.3,0.1,0.0,0.1,0.0,0.1,0.1,2.8,2.2
1033,52,2003JJ00,1902.0,0.0,0.8,1925.0,3.7,0.1,0.0,0.1,0.0,0.1,0.1,2.6,2.1
1034,52,2004JJ00,1856.0,0.0,0.7,1877.0,3.2,0.1,0.0,0.1,0.0,0.1,0.1,2.5,2.1
1035,52,2005JJ00,1702.0,0.0,0.7,1723.0,2.9,0.1,0.0,0.1,0.0,0.1,0.1,2.3,2.0
1036,52,2006JJ00,1973.0,0.0,0.7,1996.0,3.1,0.1,0.0,0.1,0.0,0.1,0.1,2.2,2.0
1037,52,2007JJ00,1737.0,0.0,0.8,1759.0,2.9,0.1,0.0,0.1,0.0,0.1,0.1,2.1,2.0
1038,52,2008JJ00,1911.0,0.0,0.8,1936.0,2.5,0.0,0.0,0.1,0.0,0.1,0.1,2.1,2.0
1039,52,2009JJ00,1986.0,0.0,0.8,2011.0,2.5,0.0,0.0,0.1,0.0,0.1,0.1,2.1,2.0
1040,53,1990JJ00,1456.0,0.0,572.1,13471.0,0.1,0.0,0.0,0.0,44.4,0.0,0.0,0.7,1.7
1041,53,1991JJ00,1500.0,0.0,557.7,13222.0,0.2,0.0,0.1,0.0,43.3,0.0,0.0,0.9,1.7
1042,53,1992JJ00,1516.0,0.1,543.7,12953.0,0.2,0.0,0.1,0.0,42.2,0.0,0.0,1.2,1.8
1043,53,1993JJ00,1521.0,0.1,530.1,12677.0,0.3,0.0,0.2,0.0,41.1,0.0,0.0,1.4,1.8
1044,53,1994JJ00,1523.0,0.1,516.8,12411.0,0.3,0.0,0.2,0.0,39.9,0.0,0.0,1.7,1.8
1045,53,1995JJ00,1503.0,0.1,503.8,12126.0,0.4,0.0,0.3,0.0,38.8,0.0,0.0,1.9,1.9
1046,53,1996JJ00,1443.0,0.1,487.0,11714.0,0.4,0.0,0.0,0.0,36.8,0.0,0.0,1.8,1.8
1047,53,1997JJ00,1363.0,0.1,471.6,11311.0,0.4,0.0,0.0,0.0,34.9,0.0,0.0,1.5,1.7
1048,53,1998JJ00,1291.0,0.1,451.5,10817.0,0.3,0.0,0.0,0.0,32.9,0.0,0.0,1.2,1.6
1049,53,1999JJ00,1257.0,0.1,413.4,9982.0,0.3,0.0,0.0,0.0,32.4,0.0,0.0,1.8,1.5
1050,53,2000JJ00,1199.0,0.1,389.7,9427.0,0.4,0.0,0.3,0.0,29.9,0.0,0.0,1.8,1.5
1051,53,2001JJ00,1149.0,0.1,366.3,8882.0,0.4,0.0,0.3,0.0,28.2,0.0,0.0,1.9,1.4
1052,53,2002JJ00,1104.0,0.1,349.4,8483.0,0.4,0.0,0.3,0.0,26.6,0.0,0.0,1.8,1.4
1053,53,2003JJ00,1054.0,0.1,326.8,7957.0,0.4,0.0,0.3,0.0,24.8,0.0,0.0,2.2,1.3
1054,53,2004JJ00,973.0,0.1,312.4,7575.0,0.3,0.0,0.3,0.0,23.7,0.0,0.0,1.7,1.2
1055,53,2005JJ00,900.0,0.1,292.0,7071.0,0.3,0.0,0.3,0.0,22.2,0.0,0.0,1.4,1.1
1056,53,2006JJ00,851.0,0.1,273.0,6624.0,0.3,0.0,0.3,0.0,20.7,0.0,0.0,1.3,1.1
1057,53,2007JJ00,805.0,0.1,253.4,6167.0,0.3,0.0,0.3,0.0,19.2,0.0,0.0,1.3,1.0
1058,53,2008JJ00,762.0,0.1,236.4,5764.0,0.3,0.0,0.3,0.0,17.8,0.0,0.0,1.4,1.0
1059,53,2009JJ00,720.0,0.1,222.6,5430.0,0.3,0.0,0.2,0.0,16.8,0.0,0.0,1.3,0.9
1060,54,1990JJ00,1456.0,0.0,572.1,13471.0,0.1,0.0,0.0,0.0,44.4,0.0,0.0,0.7,1.7
1061,54,1991JJ00,1500.0,0.0,557.7,13222.0,0.2,0.0,0.1,0.0,43.3,0.0,0.0,0.9,1.7
1062,54,1992JJ00,1516.0,0.1,543.7,12953.0,0.2,0.0,0.1,0.0,42.2,0.0,0.0,1.2,1.8
1063,54,1993JJ00,1521.0,0.1,530.1,12677.0,0.3,0.0,0.2,0.0,41.1,0.0,0.0,1.4,1.8
1064,54,1994JJ00,1523.0,0.1,516.8,12411.0,0.3,0.0,0.2,0.0,39.9,0.0,0.0,1.7,1.8
1065,54,1995JJ00,1503.0,0.1,503.8,12126.0,0.4,0.0,0.3,0.0,38.8,0.0,0.0,1.9,1.9
1066,54,1996JJ00,1443.0,0.1,487.0,11714.0,0.4,0.0,0.0,0.0,36.8,0.0,0.0,1.8,1.8
1067,54,1997JJ00,1363.0,0.1,471.6,11311.0,0.4,0.0,0.0,0.0,34.9,0.0,0.0,1.5,1.7
1068,54,1998JJ00,1291.0,0.1,451.5,10817.0,0.3,0.0,0.0,0.0,32.9,0.0,0.0,1.2,1.6
1069,54,1999JJ00,1257.0,0.1,413.4,9982.0,0.3,0.0,0.0,0.0,32.4,0.0,0.0,1.8,1.5
1070,54,2000JJ00,1199.0,0.1,389.7,9427.0,0.4,0.0,0.3,0.0,29.9,0.0,0.0,1.8,1.5
1071,54,2001JJ00,1149.0,0.1,366.3,8882.0,0.4,0.0,0.3,0.0,28.2,0.0,0.0,1.9,1.4
1072,54,2002JJ00,1104.0,0.1,349.4,8483.0,0.4,0.0,0.3,0.0,26.6,0.0,0.0,1.8,1.4
1073,54,2003JJ00,1054.0,0.1,326.8,7957.0,0.4,0.0,0.3,0.0,24.8,0.0,0.0,2.2,1.3
1074,54,2004JJ00,973.0,0.1,312.4,7575.0,0.3,0.0,0.3,0.0,23.7,0.0,0.0,1.7,1.2
1075,54,2005JJ00,900.0,0.1,292.0,7071.0,0.3,0.0,0.3,0.0,22.2,0.0,0.0,1.4,1.1
1076,54,2006JJ00,851.0,0.1,273.0,6624.0,0.3,0.0,0.3,0.0,20.7,0.0,0.0,1.3,1.1
1077,54,2007JJ00,805.0,0.1,253.4,6167.0,0.3,0.0,0.3,0.0,19.2,0.0,0.0,1.3,1.0
1078,54,2008JJ00,762.0,0.1,236.4,5764.0,0.3,0.0,0.3,0.0,17.8,0.0,0.0,1.4,1.0
1079,54,2009JJ00,720.0,0.1,222.6,5430.0,0.3,0.0,0.2,0.0,16.8,0.0,0.0,1.3,0.9
1080,55,1990JJ00,176899.0,65.6,1216.4,229702.0,700.7,249.1,252.6,37.9,5878.0,81.3,81.3,1187.1,476.7
1081,55,1991JJ00,182803.0,66.7,1229.9,235326.0,685.7,215.0,263.3,37.1,4540.0,77.3,77.3,1181.4,441.1
1082,55,1992JJ00,182035.0,69.9,1204.9,235683.0,685.9,212.9,217.5,34.4,3347.8,73.8,73.8,1194.1,415.7
1083,55,1993JJ00,187118.0,71.2,1193.7,241509.0,673.4,207.0,236.9,35.0,2318.7,69.8,69.8,1161.0,391.0
1084,55,1994JJ00,188388.0,69.5,1176.9,243195.0,650.6,197.0,214.2,32.9,1401.8,66.1,66.1,1111.4,368.5
1085,55,1995JJ00,193231.0,70.0,1150.6,247344.0,638.4,195.7,195.8,31.5,641.0,61.7,61.7,998.2,341.7
1086,55,1996JJ00,201293.0,69.4,1118.6,256293.0,647.1,188.0,197.8,31.6,587.0,56.1,56.1,969.3,318.3
1087,55,1997JJ00,196887.0,68.7,1070.3,251456.0,643.0,173.9,193.8,30.8,416.2,52.9,52.9,923.3,286.8
1088,55,1998JJ00,199764.0,67.4,1034.4,253812.0,651.7,171.2,176.0,29.9,288.1,51.8,51.8,892.2,269.2
1089,55,1999JJ00,196468.0,65.3,985.6,244078.0,660.9,177.2,170.0,29.9,231.1,52.2,52.2,866.4,255.2
1090,55,2000JJ00,198443.0,62.9,942.6,243526.0,611.4,161.1,155.8,27.5,216.1,52.3,52.3,849.3,244.4
1091,55,2001JJ00,203633.0,59.1,920.4,244644.0,597.4,158.1,147.2,26.6,244.4,50.2,50.2,811.4,217.0
1092,55,2002JJ00,203740.0,56.4,878.5,243793.0,577.7,147.4,142.3,25.5,218.7,49.1,49.1,776.8,204.2
1093,55,2003JJ00,207287.0,55.3,851.7,244694.0,583.2,148.3,138.2,25.4,184.4,47.3,47.3,753.1,191.0
1094,55,2004JJ00,209699.0,56.9,838.8,247166.0,572.6,155.7,137.5,25.4,178.9,46.5,46.5,756.4,180.0
1095,55,2005JJ00,206417.0,56.5,821.3,243070.0,566.4,156.6,137.8,25.3,173.7,46.2,46.2,730.3,185.1
1096,55,2006JJ00,202050.0,56.0,802.3,238449.0,523.5,139.4,137.2,23.8,170.2,44.3,44.3,718.0,175.1
1097,55,2007JJ00,204281.0,50.5,802.9,239177.0,539.4,150.6,137.5,24.5,161.4,44.9,44.9,703.3,172.9
1098,55,2008JJ00,207436.0,38.6,813.8,238896.0,489.4,106.0,130.0,21.6,154.6,42.0,42.0,703.2,171.5
1099,55,2009JJ00,202925.0,38.6,804.2,234189.0,462.5,90.5,130.5,20.6,147.6,39.9,39.9,694.4,163.5
1100,56,1990JJ00,,,,,181.2,136.8,13.6,9.0,,4.5,4.5,36.9,8.6
1101,56,1991JJ00,,,,,175.8,106.3,13.6,7.9,,4.3,4.3,32.3,7.5
1102,56,1992JJ00,,,,,177.4,107.4,13.6,8.0,,4.4,4.4,32.4,7.3
1103,56,1993JJ00,,,,,177.7,108.4,13.7,8.1,,4.4,4.4,31.6,7.0
1104,56,1994JJ00,,,,,173.8,109.5,13.7,8.0,,4.5,4.5,31.4,6.8
1105,56,1995JJ00,,,,,174.5,110.6,18.8,8.4,,4.5,4.5,30.8,6.5
1106,56,1996JJ00,,,,,167.8,48.2,18.8,6.3,,4.6,4.6,30.9,6.3
1107,56,1997JJ00,,,,,163.9,51.3,22.2,6.5,,4.8,4.8,31.1,6.2
1108,56,1998JJ00,,,,,170.7,53.4,19.1,6.5,,4.9,4.9,30.8,5.9
1109,56,1999JJ00,,,,,178.9,55.1,27.5,7.2,,5.0,5.0,30.6,5.7
1110,56,2000JJ00,,,,,181.6,127.4,24.5,9.4,,5.4,5.4,31.1,5.8
1111,56,2001JJ00,,,,,185.4,125.4,23.9,9.4,,5.1,5.1,40.3,7.7
1112,56,2002JJ00,,,,,188.2,124.4,23.9,9.4,,4.9,4.9,40.0,7.5
1113,56,2003JJ00,,,,,189.7,123.5,23.9,9.4,,4.8,4.8,39.6,7.4
1114,56,2004JJ00,,,,,199.2,122.2,21.3,9.4,,4.4,4.4,40.0,7.3
1115,56,2005JJ00,,,,,201.6,125.1,21.3,9.5,,4.8,4.8,39.9,7.0
1116,56,2006JJ00,,,,,208.0,127.9,21.3,9.8,,5.0,5.0,41.3,7.0
1117,56,2007JJ00,,,,,193.1,121.0,21.3,9.2,,4.3,4.3,38.7,6.3
1118,56,2008JJ00,,,,,197.4,105.8,21.3,8.8,,4.5,4.5,40.4,6.5
1119,56,2009JJ00,,,,,179.1,101.7,21.3,8.3,,3.6,3.6,37.3,5.6
1120,57,1990JJ00,,,,,98.4,45.3,0.0,3.6,,4.5,4.5,36.9,8.6
1121,57,1991JJ00,,,,,93.0,42.3,0.0,3.3,,4.3,4.3,32.3,7.5
1122,57,1992JJ00,,,,,94.6,43.4,0.0,3.4,,4.4,4.4,32.4,7.3
1123,57,1993JJ00,,,,,94.9,44.4,0.1,3.5,,4.4,4.4,31.6,7.0
1124,57,1994JJ00,,,,,95.6,45.5,0.1,3.5,,4.5,4.5,31.4,6.8
1125,57,1995JJ00,,,,,96.3,46.6,0.1,3.6,,4.5,4.5,30.8,6.5
1126,57,1996JJ00,,,,,98.8,48.2,0.1,3.7,,4.6,4.6,30.9,6.3
1127,57,1997JJ00,,,,,104.1,51.3,0.1,3.9,,4.8,4.8,31.1,6.2
1128,57,1998JJ00,,,,,106.3,53.4,0.1,4.0,,4.9,4.9,30.8,5.9
1129,57,1999JJ00,,,,,108.6,55.1,0.1,4.1,,5.0,5.0,30.6,5.7
1130,57,2000JJ00,,,,,114.0,58.4,0.1,4.3,,5.4,5.4,31.1,5.8
1131,57,2001JJ00,,,,,117.8,58.2,0.1,4.4,,5.1,5.1,40.3,7.7
1132,57,2002JJ00,,,,,119.0,57.4,0.1,4.4,,4.9,4.9,40.0,7.5
1133,57,2003JJ00,,,,,120.5,56.5,0.1,4.4,,4.8,4.8,39.6,7.4
