ID,EconomischeActiviteitEnOverigePosten,Perioden,Energieverbruik_1,GebruikVanLeidingwater_2,Afval_3,ZwareMetalen_4,VermestendeStoffen_5,BroeikasgassenKlimaatverandering_6,VerzurendeStoffenVerzuring_7,Ozonlaagaantasting_8,FijnStof_9,OpbrengstMilieubelastingenHeffingen_10,Milieukosten_11,MilieuInvesteringen_12,ArbeidsvolumeWerkzamePersonen_13,BrutoToegevoegdeWaardeBasisprijzen_14,ArbeidsvolumeWerkzamePersonen_15,OutputBasisprijzen_16,BrutoToegevoegdeWaardeBasisprijzen_17,OutputBasisprijzen_18,BrutoToegevoegdeWaardeBasisprijzen_19,BrutoInvesteringenInVasteActiva_20
328,339205,2004JJ00,7.0,2.4,203.0,,,178.0,0.0,0.0,0.0,16.0,,,,,39.0,12373.0,3750.0,13648.0,4189.0,564.0
329,339205,2005JJ00,6.0,2.3,185.0,3.0,6.0,167.0,0.0,0.0,0.0,27.0,,,,,38.0,12236.0,3727.0,13413.0,4201.0,607.0
330,339205,2006JJ00,6.0,2.2,161.0,,,146.0,0.0,0.0,0.0,28.0,,,,,37.0,12809.0,3903.0,13867.0,4323.0,563.0
331,339205,2007JJ00,6.0,2.4,168.0,,,146.0,0.0,0.0,0.0,26.0,,,,,37.0,15045.0,4264.0,15960.0,4690.0,650.0
332,339205,2008JJ00,7.0,2.5,190.0,,,173.0,0.0,0.0,0.0,36.0,,,,,38.0,15853.0,4553.0,16285.0,4723.0,570.0
333,339205,2009JJ00,7.0,2.3,130.0,,,175.0,0.0,0.0,0.0,34.0,,,,,38.0,11210.0,3337.0,11465.0,3400.0,410.0
334,339205,2010JJ00,7.0,2.3,114.0,3.0,4.0,185.0,0.0,0.0,0.0,36.0,16.0,1.0,,,36.0,12454.0,3720.0,12454.0,3720.0,428.0
335,339205,2011JJ00,5.0,2.2,,3.0,5.0,123.0,0.0,0.0,0.0,38.0,19.0,3.0,,,36.0,13327.0,3765.0,13199.0,3826.0,499.0
336,339205,2012JJ00,4.0,2.1,,3.0,5.0,136.0,0.0,0.0,0.0,33.0,,,,,36.0,12561.0,3535.0,12327.0,3584.0,522.0
337,339205,2013JJ00,5.0,,,,,138.0,0.0,0.0,0.0,30.0,,,,,36.0,12455.0,3583.0,12089.0,3515.0,
338,300023,2001JJ00,10.0,,,,,459.0,0.0,0.9,0.1,52.0,,,,,189.0,14542.0,7179.0,17614.0,8790.0,721.0
339,300023,2002JJ00,11.0,,287.0,,,465.0,0.0,1.0,0.1,54.0,,,,,187.0,14397.0,7140.0,17311.0,8679.0,629.0
340,300023,2003JJ00,10.0,1.1,271.0,,,451.0,0.0,0.0,0.1,53.0,,,,,184.0,14505.0,7288.0,17021.0,8543.0,616.0
341,300023,2004JJ00,11.0,0.9,309.0,,,458.0,0.0,0.0,0.1,58.0,,,,,181.0,14412.0,7067.0,16609.0,8175.0,588.0
342,300023,2005JJ00,12.0,1.0,309.0,0.0,0.0,449.0,0.0,0.0,0.1,67.0,,,,,178.0,15212.0,7287.0,17016.0,8152.0,529.0
343,300023,2006JJ00,13.0,1.0,296.0,,,425.0,0.0,0.0,0.1,76.0,,,,,177.0,15959.0,7321.0,17376.0,7967.0,678.0
344,300023,2007JJ00,11.0,1.0,297.0,,,409.0,0.0,0.0,0.1,72.0,,,,,177.0,16987.0,7579.0,18223.0,8251.0,742.0
345,300023,2008JJ00,12.0,1.1,294.0,,,460.0,0.0,0.0,0.1,89.0,,,,,176.0,18066.0,8203.0,18798.0,8656.0,874.0
346,300023,2009JJ00,10.0,1.0,265.0,,,400.0,0.0,0.0,0.1,76.0,,,,,176.0,16849.0,7930.0,17279.0,8140.0,882.0
347,300023,2010JJ00,11.0,1.1,263.0,0.0,0.0,440.0,0.0,0.0,0.1,78.0,,,,,174.0,17233.0,8253.0,17233.0,8253.0,853.0
348,300023,2011JJ00,13.0,1.0,,0.0,0.0,471.0,0.0,0.0,0.1,77.0,,,,,171.0,17697.0,8505.0,17356.0,8325.0,836.0
349,300023,2012JJ00,10.0,0.9,,0.0,0.0,558.0,0.0,0.0,0.1,72.0,,,,,169.0,18120.0,8761.0,17506.0,8406.0,855.0
350,300023,2013JJ00,10.0,,,,,553.0,0.0,0.0,0.1,73.0,,,,,167.0,17923.0,8737.0,17183.0,8258.0,
351,346600,2001JJ00,362.0,,,,,53006.0,1.5,0.0,0.4,308.0,,,0.0,2.0,21.0,11963.0,4263.0,14101.0,5192.0,1435.0
352,346600,2002JJ00,373.0,,1676.0,,,54501.0,1.5,0.0,0.5,234.0,,,0.0,-6.0,21.0,12376.0,4692.0,14331.0,5236.0,1259.0
353,346600,2003JJ00,376.0,5.4,1581.0,,,54952.0,1.5,0.0,0.5,244.0,,,0.0,24.0,20.0,12848.0,4900.0,14453.0,5372.0,1490.0
354,346600,2004JJ00,384.0,2.3,1507.0,,,56770.0,1.3,0.0,0.4,61.0,,,0.0,92.0,20.0,12625.0,4479.0,14590.0,5328.0,1883.0
355,346600,2005JJ00,375.0,2.3,1349.0,0.0,38.0,55324.0,1.2,0.0,0.5,26.0,,,0.0,204.0,21.0,14551.0,5442.0,16152.0,6819.0,1945.0
356,346600,2006JJ00,348.0,2.5,1324.0,,,50996.0,1.1,0.0,0.4,23.0,,,0.0,247.0,21.0,15452.0,5752.0,16227.0,6816.0,2535.0
357,346600,2007JJ00,360.0,3.2,1313.0,,,52859.0,0.9,0.0,0.3,19.0,,,0.0,359.0,21.0,16174.0,6057.0,16447.0,6914.0,2921.0
358,346600,2008JJ00,362.0,4.1,1350.0,,,52858.0,0.7,0.0,0.3,35.0,,,0.0,605.0,22.0,17241.0,5507.0,16764.0,6930.0,2780.0
359,346600,2009JJ00,376.0,5.9,1243.0,,,53446.0,0.7,0.0,0.3,25.0,,,0.0,681.0,21.0,17622.0,7405.0,16698.0,6870.0,3191.0
360,346600,2010JJ00,380.0,8.6,1132.0,0.0,24.0,56130.0,0.7,0.0,0.3,27.0,,,0.0,649.0,22.0,17772.0,7301.0,17772.0,7301.0,3606.0
361,346600,2011JJ00,341.0,9.6,,0.0,45.0,51720.0,0.6,0.0,0.1,79.0,,,1.0,688.0,22.0,18540.0,7277.0,17573.0,7275.0,4843.0
362,346600,2012JJ00,322.0,3.3,,0.0,30.0,49220.0,0.6,0.0,0.1,57.0,,,1.0,699.0,23.0,18138.0,7046.0,16897.0,7028.0,5810.0
363,346600,2013JJ00,308.0,,,,,48027.0,0.7,0.0,0.1,172.0,,,,,23.0,17886.0,7168.0,16748.0,7024.0,6167.0
364,348000,2001JJ00,48.0,,,,,5830.0,0.1,122.0,0.1,250.0,,,25.0,1730.0,29.0,6509.0,2683.0,7858.0,3292.0,876.0
365,348000,2002JJ00,51.0,,3061.0,,,6098.0,0.1,118.0,0.1,251.0,,,26.0,1867.0,30.0,6799.0,2823.0,8146.0,3459.0,997.0
366,348000,2003JJ00,52.0,4.6,3017.0,,,6088.0,0.1,107.4,0.1,259.0,,,27.0,1986.0,31.0,7060.0,2917.0,8174.0,3442.0,942.0
367,348000,2004JJ00,58.0,4.4,3745.0,,,6659.0,0.1,105.9,0.1,248.0,,,26.0,2034.0,30.0,7193.0,2924.0,8094.0,3324.0,932.0
368,348000,2005JJ00,60.0,3.6,2881.0,2.0,309.0,6576.0,0.1,105.2,0.1,265.0,,,25.0,2182.0,29.0,7204.0,3024.0,8043.0,3382.0,853.0
369,348000,2006JJ00,61.0,4.4,1943.0,,,6772.0,0.1,106.2,0.3,299.0,,,25.0,2374.0,29.0,7510.0,3151.0,8226.0,3465.0,791.0
370,348000,2007JJ00,66.0,3.8,2245.0,,,7260.0,0.1,101.9,0.1,296.0,,,25.0,2503.0,29.0,7843.0,3269.0,8338.0,3474.0,746.0
371,348000,2008JJ00,77.0,5.5,2174.0,,,8193.0,0.2,99.4,0.1,318.0,,,26.0,2788.0,29.0,8491.0,3484.0,8649.0,3545.0,1329.0
372,348000,2009JJ00,79.0,4.3,912.0,,,8819.0,0.2,93.3,0.1,277.0,,,27.0,2761.0,31.0,8304.0,3435.0,8595.0,3559.0,1322.0
373,348000,2010JJ00,84.0,5.0,951.0,1.0,866.0,8807.0,0.2,90.1,0.2,291.0,,,27.0,2822.0,31.0,8814.0,3541.0,8814.0,3541.0,1555.0
374,348000,2011JJ00,84.0,3.5,,1.0,532.0,9390.0,0.2,90.5,0.2,283.0,,,27.0,3003.0,31.0,9479.0,3666.0,9155.0,3569.0,1816.0
375,348000,2012JJ00,97.0,4.5,,1.0,516.0,9784.0,0.2,86.5,0.2,127.0,,,28.0,3028.0,32.0,9442.0,3649.0,9254.0,3613.0,1144.0
376,348000,2013JJ00,97.0,,,,,9801.0,0.2,86.1,0.2,132.0,,,,,31.0,9042.0,3456.0,9100.0,3584.0,1149.0
377,350000,2001JJ00,70.0,,,,,3654.0,0.7,25.0,2.8,458.0,,,32.0,1649.0,554.0,70928.0,24001.0,93845.0,32915.0,2703.0
378,350000,2002JJ00,71.0,,23822.0,,,3358.0,0.6,25.0,2.7,460.0,,,31.0,1626.0,543.0,71728.0,24846.0,90360.0,31870.0,1998.0
379,350000,2003JJ00,68.0,3.0,23857.0,,,3300.0,0.6,25.0,2.4,468.0,,,27.0,1543.0,521.0,71723.0,24713.0,87390.0,30145.0,1678.0
380,350000,2004JJ00,70.0,3.0,24011.0,,,3388.0,0.6,25.0,2.4,469.0,,,25.0,1417.0,511.0,72727.0,24808.0,86516.0,29434.0,1758.0
381,350000,2005JJ00,70.0,3.0,23619.0,1.0,0.0,3267.0,0.5,25.0,2.3,533.0,,,23.0,1375.0,510.0,76698.0,26051.0,89214.0,30401.0,1857.0
382,350000,2006JJ00,69.0,3.0,24609.0,,,3217.0,0.5,25.0,2.3,577.0,,,27.0,1592.0,513.0,82894.0,28064.0,93071.0,31574.0,2022.0
383,350000,2007JJ00,69.0,3.1,24531.0,,,3236.0,0.5,25.0,2.2,607.0,,,28.0,1751.0,530.0,90778.0,30283.0,99406.0,33763.0,2437.0
384,350000,2008JJ00,67.0,3.1,25820.0,,,3242.0,0.4,25.0,2.1,646.0,,,29.0,1947.0,538.0,98391.0,32649.0,103947.0,35464.0,2741.0
385,350000,2009JJ00,63.0,3.0,24642.0,,,3337.0,0.4,25.0,2.1,647.0,,,29.0,1968.0,530.0,95889.0,32867.0,98644.0,33890.0,2238.0
386,350000,2010JJ00,63.0,2.9,23832.0,1.0,1.0,3470.0,0.4,25.0,1.9,568.0,,,30.0,1842.0,505.0,87521.0,30531.0,87521.0,30531.0,2209.0
387,350000,2011JJ00,60.0,2.8,,1.0,0.0,3765.0,0.4,25.0,1.9,570.0,,,34.0,2032.0,503.0,91131.0,30295.0,90695.0,30818.0,2655.0
388,350000,2012JJ00,58.0,2.8,,1.0,0.0,3744.0,0.4,25.0,1.8,498.0,,,31.0,1815.0,489.0,84645.0,27694.0,83923.0,28273.0,2244.0
389,350000,2013JJ00,56.0,,,,,3622.0,0.4,25.0,1.7,508.0,,,,,462.0,80313.0,26420.0,79875.0,27040.0,2211.0
390,300006,2001JJ00,527.0,,,,,34015.0,10.9,0.6,16.2,1730.0,,,9.0,1314.0,1621.0,167400.0,86696.0,196066.0,96952.0,13586.0
391,300006,2002JJ00,523.0,,,,,33681.0,10.4,0.0,15.0,1735.0,,,9.0,1267.0,1607.0,174299.0,90030.0,195114.0,94724.0,13528.0
392,300006,2003JJ00,530.0,33.9,,,,34174.0,10.8,0.0,14.8,1754.0,,,9.0,1226.0,1582.0,172618.0,89007.0,192451.0,95207.0,14176.0
393,300006,2004JJ00,537.0,33.9,,,,34193.0,10.9,0.0,14.2,1871.0,,,9.0,1386.0,1578.0,179636.0,91879.0,198273.0,98773.0,12653.0
394,300006,2005JJ00,538.0,33.8,,6.0,35.0,34434.0,11.1,0.0,14.4,2119.0,,,9.0,1417.0,1564.0,187495.0,95376.0,203376.0,101886.0,13223.0
395,300006,2006JJ00,541.0,34.3,,,,34118.0,9.6,0.0,12.5,2394.0,,,10.0,1659.0,1608.0,198659.0,101052.0,212987.0,107760.0,14209.0
396,300006,2007JJ00,548.0,35.3,,,,35188.0,9.7,0.0,12.5,2362.0,,,10.0,1813.0,1640.0,213354.0,109597.0,223339.0,113928.0,14888.0
397,300006,2008JJ00,566.0,36.0,,,,35931.0,9.6,0.0,12.0,2603.0,,,11.0,1915.0,1645.0,221423.0,112244.0,224869.0,114164.0,16765.0
398,300006,2009JJ00,534.0,35.4,,,,33987.0,9.0,0.0,11.5,2499.0,,,11.0,1504.0,1604.0,208718.0,105697.0,211575.0,106515.0,14202.0
399,300006,2010JJ00,551.0,35.5,0.0,7.0,4.0,34213.0,8.0,0.0,10.5,2453.0,,,12.0,2493.0,1596.0,215946.0,110472.0,215946.0,110472.0,14245.0
400,300006,2011JJ00,538.0,36.3,,7.0,5.0,33874.0,7.1,0.0,8.7,2499.0,,,12.0,2616.0,1608.0,224959.0,113924.0,223263.0,115245.0,16620.0
401,300006,2012JJ00,538.0,36.5,,7.0,5.0,34376.0,7.3,0.0,8.7,2467.0,,,12.0,2510.0,1616.0,224848.0,112668.0,220999.0,113647.0,15142.0
402,300006,2013JJ00,543.0,,,,,34523.0,7.5,0.0,8.7,2503.0,,,,,1603.0,223085.0,112209.0,218019.0,112291.0,14820.0
403,391600,2001JJ00,17.0,,,,,1260.0,0.1,0.1,0.1,69.0,,,0.0,2.0,250.0,42936.0,20324.0,45001.0,21979.0,5794.0
404,391600,2002JJ00,15.0,,,,,1285.0,0.1,0.0,0.1,65.0,,,0.0,4.0,233.0,43265.0,21523.0,45229.0,22651.0,3681.0
405,391600,2003JJ00,14.0,0.9,,,,1310.0,0.0,0.0,0.1,65.0,,,0.0,4.0,221.0,44435.0,22941.0,45830.0,23420.0,3115.0
406,391600,2004JJ00,14.0,0.8,,,,1302.0,0.0,0.0,0.1,90.0,,,0.0,4.0,216.0,45042.0,23539.0,46069.0,23734.0,3364.0
407,391600,2005JJ00,13.0,0.8,,0.0,0.0,1144.0,0.0,0.0,0.1,110.0,,,0.0,5.0,222.0,47036.0,24814.0,48014.0,24986.0,3862.0
408,391600,2006JJ00,14.0,0.9,,,,1315.0,0.0,0.0,0.1,132.0,,,0.0,6.0,229.0,49551.0,26430.0,50460.0,26706.0,4123.0
409,391600,2007JJ00,13.0,0.9,,,,1160.0,0.0,0.0,0.1,120.0,,,0.0,5.0,239.0,52615.0,28084.0,53039.0,28162.0,4311.0
410,391600,2008JJ00,13.0,0.9,,,,1251.0,0.0,0.0,0.0,140.0,,,0.0,10.0,247.0,53250.0,28402.0,53760.0,28777.0,4620.0
411,391600,2009JJ00,13.0,0.8,,,,1240.0,0.0,0.0,0.0,145.0,,,0.0,8.0,243.0,50975.0,27230.0,51849.0,27889.0,3924.0
412,391600,2010JJ00,17.0,0.8,0.0,0.0,0.0,1650.0,0.0,0.0,0.1,144.0,,,0.0,13.0,235.0,51302.0,27843.0,51302.0,27843.0,3871.0
413,391600,2011JJ00,17.0,0.8,,0.0,0.0,1356.0,0.0,0.0,0.1,145.0,,,0.0,16.0,240.0,52056.0,27889.0,52492.0,28284.0,4127.0
414,391600,2012JJ00,19.0,0.8,,0.0,0.0,1483.0,0.0,0.0,0.1,139.0,,,0.0,18.0,243.0,51043.0,27312.0,51717.0,27804.0,3853.0
415,391600,2013JJ00,18.0,,,,,1574.0,0.0,0.0,0.0,149.0,,,,,240.0,49927.0,26743.0,50858.0,27394.0,3832.0
416,396300,2001JJ00,21.0,,,,,889.0,0.1,0.2,0.2,111.0,,,0.0,2.0,260.0,52514.0,28680.0,61537.0,35060.0,6247.0
417,396300,2002JJ00,22.0,,,,,884.0,0.1,0.0,0.1,99.0,,,0.0,2.0,258.0,53617.0,29840.0,60921.0,35691.0,5206.0
418,396300,2003JJ00,22.0,2.1,,,,903.0,0.1,0.0,0.2,100.0,,,0.0,2.0,251.0,54352.0,30823.0,60810.0,35972.0,3755.0
419,396300,2004JJ00,23.0,2.0,,,,892.0,0.1,0.0,0.2,114.0,,,0.0,56.0,245.0,56125.0,31842.0,62806.0,37439.0,4378.0
420,396300,2005JJ00,22.0,2.1,,0.0,0.0,850.0,0.1,0.0,0.2,144.0,,,0.0,10.0,245.0,58708.0,32176.0,66102.0,39056.0,4015.0
421,396300,2006JJ00,25.0,2.1,,,,942.0,0.1,0.0,0.2,173.0,,,0.0,8.0,254.0,60366.0,31465.0,71326.0,42566.0,4276.0
422,396300,2007JJ00,23.0,2.1,,,,865.0,0.1,0.0,0.1,157.0,,,0.0,21.0,255.0,61748.0,29918.0,75307.0,44861.0,4300.0
423,396300,2008JJ00,23.0,2.1,,,,849.0,0.1,0.0,0.1,163.0,,,0.0,61.0,250.0,63137.0,31541.0,78101.0,46853.0,4254.0
424,396300,2009JJ00,22.0,2.1,,,,828.0,0.0,0.0,0.1,174.0,,,0.0,31.0,247.0,70429.0,42251.0,76124.0,47420.0,4527.0
425,396300,2010JJ00,19.0,2.0,0.0,0.0,0.0,846.0,0.0,0.0,0.1,148.0,,,0.0,39.0,241.0,76281.0,47722.0,76281.0,47722.0,5287.0
426,396300,2011JJ00,17.0,2.0,,0.0,0.0,679.0,0.0,0.0,0.1,167.0,,,0.0,55.0,236.0,76004.0,45918.0,76407.0,47165.0,5062.0
427,396300,2012JJ00,18.0,1.9,,0.0,0.0,760.0,0.0,0.0,0.1,160.0,,,1.0,91.0,230.0,76711.0,49408.0,73626.0,46179.0,4033.0
428,396300,2013JJ00,18.0,,,,,789.0,0.0,0.0,0.1,172.0,,,,,222.0,76439.0,47494.0,74086.0,45264.0,4223.0
429,402000,2001JJ00,18.0,,,,,204.0,0.0,0.0,0.0,85.0,,,,,60.0,48049.0,25608.0,59720.0,29105.0,30850.0
430,402000,2002JJ00,20.0,,,,,224.0,0.0,0.0,0.0,76.0,,,,,63.0,50987.0,27947.0,61217.0,29793.0,31600.0
431,402000,2003JJ00,21.0,3.8,,,,244.0,0.0,0.0,0.0,82.0,,,,,63.0,53434.0,30468.0,62249.0,29839.0,31498.0
432,402000,2004JJ00,21.0,3.8,,,,242.0,0.0,0.0,0.0,89.0,,,,,64.0,56081.0,32539.0,63738.0,30067.0,33582.0
433,402000,2005JJ00,19.0,3.9,,0.0,0.0,221.0,0.0,0.0,0.0,98.0,,,,,65.0,58564.0,33298.0,65199.0,30338.0,36586.0
434,402000,2006JJ00,21.0,3.9,,,,264.0,0.0,0.0,0.0,114.0,,,,,66.0,61292.0,38085.0,66654.0,30438.0,39865.0
435,402000,2007JJ00,20.0,4.0,,,,241.0,0.0,0.0,0.0,104.0,,,,,68.0,64027.0,43346.0,67881.0,30818.0,44625.0
436,402000,2008JJ00,21.0,4.1,,,,256.0,0.0,0.0,0.0,118.0,,,,,71.0,66263.0,44840.0,68822.0,31167.0,46518.0
437,402000,2009JJ00,19.0,4.2,,,,222.0,0.0,0.0,0.0,105.0,,,,,71.0,67140.0,33429.0,68339.0,31122.0,42071.0
438,402000,2010JJ00,17.0,4.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,119.0,,,,,69.0,68660.0,31599.0,68660.0,31599.0,35743.0
439,402000,2011JJ00,14.0,3.9,,0.0,0.0,151.0,0.0,0.0,0.0,115.0,,,,,67.0,69809.0,33405.0,69173.0,32055.0,32429.0
440,402000,2012JJ00,13.0,3.8,,0.0,0.0,166.0,0.0,0.0,0.0,111.0,,,,,65.0,70227.0,28733.0,69010.0,32311.0,29774.0
441,402000,2013JJ00,13.0,,,,,174.0,0.0,0.0,0.0,112.0,,,,,63.0,71350.0,29992.0,68819.0,33278.0,26421.0
442,300010,2001JJ00,50.0,,,,,3467.0,0.3,0.4,1.0,1724.0,,,10.0,536.0,1101.0,105913.0,58465.0,130334.0,72949.0,9218.0
443,300010,2002JJ00,52.0,,507.0,,,3630.0,0.3,0.0,0.9,1595.0,,,10.0,595.0,1082.0,105342.0,58305.0,124930.0,70034.0,8898.0
444,300010,2003JJ00,52.0,3.8,448.0,,,3747.0,0.3,0.0,0.9,1671.0,,,9.0,558.0,1051.0,104617.0,58492.0,120719.0,68308.0,8800.0
445,300010,2004JJ00,55.0,3.8,446.0,,,3801.0,0.3,0.0,0.9,1898.0,,,11.0,637.0,1066.0,107745.0,60107.0,121440.0,68371.0,9271.0
446,300010,2005JJ00,54.0,3.8,522.0,1.0,4.0,3689.0,0.3,0.0,0.9,2043.0,,,11.0,683.0,1093.0,113572.0,63813.0,124901.0,70792.0,9840.0
447,300010,2006JJ00,59.0,3.9,753.0,,,4039.0,0.3,0.0,0.9,2249.0,,,11.0,719.0,1167.0,121547.0,69008.0,130522.0,74583.0,10889.0
448,300010,2007JJ00,60.0,4.1,1086.0,,,3972.0,0.3,0.0,0.8,2294.0,,,11.0,780.0,1249.0,130622.0,75340.0,135980.0,78497.0,11641.0
449,300010,2008JJ00,66.0,4.2,1063.0,,,4376.0,0.3,0.0,0.8,2196.0,,,13.0,926.0,1292.0,138666.0,80131.0,140862.0,81609.0,12056.0
450,300010,2009JJ00,61.0,4.2,1035.0,,,4119.0,0.3,0.0,0.7,1722.0,,,13.0,906.0,1239.0,134014.0,77605.0,134517.0,77595.0,9475.0
451,300010,2010JJ00,52.0,4.0,1003.0,1.0,0.0,3459.0,0.2,0.0,0.5,1871.0,,,13.0,952.0,1218.0,131253.0,75234.0,131253.0,75234.0,10004.0
452,300010,2011JJ00,45.0,4.0,,2.0,0.0,2879.0,0.2,0.0,0.5,1875.0,,,13.0,962.0,1245.0,137447.0,78267.0,136205.0,77677.0,11440.0
453,300010,2012JJ00,44.0,4.1,,2.0,0.0,2817.0,0.2,0.0,0.4,1762.0,,,13.0,942.0,1235.0,136590.0,77360.0,135266.0,76831.0,11284.0
454,300010,2013JJ00,44.0,,,,,2900.0,0.2,0.0,0.4,1635.0,,,,,1226.0,136224.0,77331.0,134278.0,76392.0,10722.0
455,300012,2001JJ00,94.0,,,,,4149.0,0.4,0.7,0.6,570.0,,,24.0,1768.0,1607.0,117143.0,77738.0,145453.0,98176.0,19813.0
456,300012,2002JJ00,103.0,,,,,4349.0,0.4,0.0,0.6,552.0,,,26.0,1907.0,1677.0,128674.0,85726.0,151362.0,101500.0,21633.0
457,300012,2003JJ00,108.0,26.7,,,,4572.0,0.4,0.0,0.5,544.0,,,28.0,2052.0,1730.0,137557.0,91506.0,156667.0,104952.0,24093.0
458,300012,2004JJ00,107.0,26.6,,,,4554.0,0.4,0.0,0.5,633.0,,,27.0,2096.0,1720.0,140688.0,94020.0,158111.0,106130.0,23870.0
459,300012,2005JJ00,99.0,26.7,,16.0,4841.0,4213.0,0.4,0.0,0.5,779.0,,,26.0,2119.0,1733.0,145454.0,96641.0,161188.0,107593.0,24472.0
460,300012,2006JJ00,110.0,27.0,,,,4531.0,0.4,0.0,0.5,910.0,,,27.0,2171.0,1751.0,151814.0,100064.0,166185.0,109722.0,27026.0
461,300012,2007JJ00,106.0,27.3,,,,4250.0,0.4,0.0,0.5,824.0,,,27.0,2240.0,1780.0,159948.0,105159.0,171376.0,112235.0,28807.0
462,300012,2008JJ00,113.0,27.9,,,,4483.0,0.3,0.0,0.5,903.0,,,26.0,2268.0,1836.0,171124.0,112025.0,178426.0,117014.0,30713.0
463,300012,2009JJ00,117.0,28.4,,,,4434.0,0.3,0.0,0.4,863.0,,,25.0,2299.0,1876.0,182688.0,120081.0,184976.0,120897.0,31845.0
464,300012,2010JJ00,129.0,29.4,0.0,13.0,3884.0,4596.0,0.3,0.0,0.4,844.0,,,24.0,2304.0,1924.0,186579.0,123746.0,186579.0,123746.0,32045.0
465,300012,2011JJ00,107.0,29.7,,12.0,3650.0,3850.0,0.3,0.0,0.3,836.0,,,23.0,2383.0,1933.0,188101.0,125690.0,187204.0,126304.0,31142.0
466,300012,2012JJ00,121.0,29.7,,13.0,3586.0,4097.0,0.2,0.0,0.3,784.0,,,23.0,2372.0,1926.0,192218.0,128950.0,185404.0,125864.0,29366.0
467,300012,2013JJ00,131.0,,,,,4319.0,0.2,0.0,0.3,858.0,,,,,1906.0,193293.0,130074.0,186216.0,125986.0,28626.0
468,300014,2001JJ00,30.0,,,,,2399.0,0.1,0.1,0.1,189.0,,,,,251.0,19143.0,10015.0,24168.0,13612.0,1431.0
469,300014,2002JJ00,31.0,,,,,2608.0,0.1,0.0,0.1,192.0,,,,,249.0,20183.0,10794.0,24437.0,13850.0,1480.0
470,300014,2003JJ00,32.0,20.2,,,,2838.0,0.1,0.0,0.2,203.0,,,,,250.0,20945.0,11101.0,24444.0,13566.0,1431.0
471,300014,2004JJ00,33.0,20.2,,,,2834.0,0.1,0.0,0.2,253.0,,,,,256.0,21474.0,11425.0,24447.0,13503.0,1512.0
472,300014,2005JJ00,31.0,20.5,,0.0,1.0,2554.0,0.1,0.0,0.1,299.0,,,,,261.0,22148.0,11726.0,24800.0,13767.0,1634.0
473,300014,2006JJ00,35.0,20.9,,,,2972.0,0.1,0.0,0.1,349.0,,,,,265.0,23107.0,12163.0,25473.0,14217.0,1785.0
474,300014,2007JJ00,32.0,21.5,,,,2589.0,0.1,0.0,0.1,296.0,,,,,285.0,24216.0,12809.0,26153.0,14671.0,1879.0
475,300014,2008JJ00,34.0,23.8,,,,2839.0,0.1,0.0,0.1,345.0,,,,,299.0,25162.0,13340.0,26440.0,14824.0,1978.0
476,300014,2009JJ00,34.0,24.5,,,,2947.0,0.1,0.0,0.1,349.0,,,,,309.0,25512.0,14141.0,26133.0,14754.0,1752.0
477,300014,2010JJ00,38.0,25.0,0.0,0.0,0.0,3770.0,0.1,0.0,0.1,329.0,,,,,311.0,25975.0,14633.0,25975.0,14633.0,1796.0
478,300014,2011JJ00,33.0,24.9,,0.0,0.0,3044.0,0.1,0.0,0.1,332.0,,,,,317.0,26621.0,15024.0,26138.0,14791.0,1812.0
479,300014,2012JJ00,33.0,25.4,,0.0,0.0,3339.0,0.1,0.0,0.1,315.0,,,,,313.0,26610.0,15059.0,25754.0,14506.0,1748.0
480,300014,2013JJ00,33.0,,,,,3568.0,0.1,0.0,0.1,337.0,,,,,312.0,26686.0,15123.0,25455.0,14316.0,1724.0
481,999991,2001JJ00,715.0,,,,,41824.0,2.8,34.7,12.6,10854.0,,,,,,,,,,
482,999991,2002JJ00,699.0,,9289.0,,,40738.0,2.7,30.9,12.4,11335.0,,,,,,,,,,
483,999991,2003JJ00,708.0,815.4,9223.0,,,41436.0,2.5,27.6,12.2,11988.0,,,,,,,,,,
484,999991,2004JJ00,712.0,796.2,9493.0,,,41550.0,2.4,24.2,11.9,12712.0,,,,,,,,,,
485,999991,2005JJ00,698.0,790.5,9511.0,82.0,19891.0,40628.0,2.3,21.3,11.5,13028.0,,,,,,,,,,
486,999991,2006JJ00,686.0,800.7,9417.0,,,39969.0,2.2,18.3,11.4,13750.0,,,,,,,,,,
487,999991,2007JJ00,664.0,789.4,9568.0,,,38927.0,2.0,15.3,10.6,14044.0,,,,,,,,,,
488,999991,2008JJ00,702.0,788.4,9420.0,,,40984.0,2.0,12.3,10.1,14627.0,,,,,,,,,,
489,999991,2009JJ00,701.0,788.1,9332.0,,,40987.0,1.9,9.4,9.9,14821.0,,,,,,,,,,
490,999991,2010JJ00,754.0,786.2,9072.0,84.0,20016.0,43791.0,1.9,6.4,9.5,15602.0,,,,,,,,,,
491,999991,2011JJ00,682.0,781.8,,83.0,20203.0,39995.0,1.9,3.4,8.9,15321.0,,,,,,,,,,
492,999991,2012JJ00,701.0,783.0,,84.0,20273.0,40749.0,1.9,0.4,8.5,14869.0,,,,,,,,,,
493,999991,2013JJ00,715.0,,,,,41988.0,1.8,0.0,8.4,14961.0,,,,,,,,,,
494,999930,2001JJ00,,,,,,8490.0,0.0,28.0,0.0,,,,,,,,,,,-1954.0
