ID,Klimaatsectoren,EmissiesNaarLucht,Perioden,EmissieBroeikasgassen_1
5647,A052488  ,A044109  ,2002JJ00,8.9
5648,A052488  ,A044109  ,2003JJ00,9.3
5649,A052488  ,A044109  ,2004JJ00,9.5
5650,A052488  ,A044109  ,2005JJ00,9.9
5651,A052488  ,A044109  ,2006JJ00,10.8
5652,A052488  ,A044109  ,2007JJ00,10.6
5653,A052488  ,A044109  ,2008JJ00,11.0
5654,A052488  ,A044109  ,2009JJ00,10.1
5655,A052488  ,A044109  ,2010JJ00,10.6
5656,A052488  ,A044109  ,2011JJ00,10.9
5657,A052488  ,A044109  ,2012JJ00,10.1
5658,A052488  ,A044109  ,2013JJ00,8.9
5659,A052488  ,A044109  ,2014JJ00,7.1
5660,A052488  ,A044109  ,2015JJ00,6.8
5661,A052488  ,A044109  ,2016JJ00,6.4
5662,A052488  ,A044109  ,2017JJ00,6.9
5663,A052488  ,A044109  ,2018JJ00,7.2
5664,A052488  ,A044109  ,2019JJ00,7.0
5665,A052488  ,A044109  ,2020JJ00,6.2
5666,A052488  ,A044109  ,2021JJ00,6.2
5667,A052488  ,A044109  ,2022JJ00,5.7
5668,A052488  ,A044109  ,2023JJ00,6.0
5669,A052488  ,A044109  ,2024JJ00,5.4
5670,A052488  ,A044110  ,1990JJ00,0.0
5671,A052488  ,A044110  ,1991JJ00,0.0
5672,A052488  ,A044110  ,1992JJ00,0.0
5673,A052488  ,A044110  ,1993JJ00,0.0
5674,A052488  ,A044110  ,1994JJ00,0.0
5675,A052488  ,A044110  ,1995JJ00,0.0
5676,A052488  ,A044110  ,1996JJ00,0.0
5677,A052488  ,A044110  ,1997JJ00,0.0
5678,A052488  ,A044110  ,1998JJ00,0.0
5679,A052488  ,A044110  ,1999JJ00,0.0
5680,A052488  ,A044110  ,2000JJ00,0.0
5681,A052488  ,A044110  ,2001JJ00,0.0
5682,A052488  ,A044110  ,2002JJ00,0.0
5683,A052488  ,A044110  ,2003JJ00,0.0
5684,A052488  ,A044110  ,2004JJ00,0.0
5685,A052488  ,A044110  ,2005JJ00,0.0
5686,A052488  ,A044110  ,2006JJ00,0.1
5687,A052488  ,A044110  ,2007JJ00,0.1
5688,A052488  ,A044110  ,2008JJ00,0.1
5689,A052488  ,A044110  ,2009JJ00,0.1
5690,A052488  ,A044110  ,2010JJ00,0.1
5691,A052488  ,A044110  ,2011JJ00,0.1
5692,A052488  ,A044110  ,2012JJ00,0.1
5693,A052488  ,A044110  ,2013JJ00,0.1
5694,A052488  ,A044110  ,2014JJ00,0.1
5695,A052488  ,A044110  ,2015JJ00,0.1
5696,A052488  ,A044110  ,2016JJ00,0.1
5697,A052488  ,A044110  ,2017JJ00,0.1
5698,A052488  ,A044110  ,2018JJ00,0.1
5699,A052488  ,A044110  ,2019JJ00,0.1
5700,A052488  ,A044110  ,2020JJ00,0.1
5701,A052488  ,A044110  ,2021JJ00,0.1
5702,A052488  ,A044110  ,2022JJ00,0.1
5703,A052488  ,A044110  ,2023JJ00,0.1
5704,A052488  ,A044110  ,2024JJ00,0.1
5705,A052488  ,A044107  ,1990JJ00,0.0
5706,A052488  ,A044107  ,1991JJ00,0.0
5707,A052488  ,A044107  ,1992JJ00,0.0
5708,A052488  ,A044107  ,1993JJ00,0.0
5709,A052488  ,A044107  ,1994JJ00,0.0
5710,A052488  ,A044107  ,1995JJ00,0.0
5711,A052488  ,A044107  ,1996JJ00,0.0
5712,A052488  ,A044107  ,1997JJ00,0.0
5713,A052488  ,A044107  ,1998JJ00,0.0
5714,A052488  ,A044107  ,1999JJ00,0.0
5715,A052488  ,A044107  ,2000JJ00,0.0
5716,A052488  ,A044107  ,2001JJ00,0.0
5717,A052488  ,A044107  ,2002JJ00,0.0
5718,A052488  ,A044107  ,2003JJ00,0.0
5719,A052488  ,A044107  ,2004JJ00,0.0
5720,A052488  ,A044107  ,2005JJ00,0.0
5721,A052488  ,A044107  ,2006JJ00,0.0
5722,A052488  ,A044107  ,2007JJ00,0.0
5723,A052488  ,A044107  ,2008JJ00,0.0
5724,A052488  ,A044107  ,2009JJ00,0.0
5725,A052488  ,A044107  ,2010JJ00,0.0
5726,A052488  ,A044107  ,2011JJ00,0.0
5727,A052488  ,A044107  ,2012JJ00,0.0
5728,A052488  ,A044107  ,2013JJ00,0.0
5729,A052488  ,A044107  ,2014JJ00,0.0
5730,A052488  ,A044107  ,2015JJ00,0.0
5731,A052488  ,A044107  ,2016JJ00,0.0
5732,A052488  ,A044107  ,2017JJ00,0.0
5733,A052488  ,A044107  ,2018JJ00,0.0
5734,A052488  ,A044107  ,2019JJ00,0.0
5735,A052488  ,A044107  ,2020JJ00,0.0
5736,A052488  ,A044107  ,2021JJ00,0.0
5737,A052488  ,A044107  ,2022JJ00,0.0
5738,A052488  ,A044107  ,2023JJ00,0.0
5739,A052488  ,A044107  ,2024JJ00,0.0
5740,A052488  ,A052484  ,1990JJ00,0.0
5741,A052488  ,A052484  ,1991JJ00,0.0
5742,A052488  ,A052484  ,1992JJ00,0.0
5743,A052488  ,A052484  ,1993JJ00,0.0
5744,A052488  ,A052484  ,1994JJ00,0.0
5745,A052488  ,A052484  ,1995JJ00,0.0
5746,A052488  ,A052484  ,1996JJ00,0.0
5747,A052488  ,A052484  ,1997JJ00,0.0
5748,A052488  ,A052484  ,1998JJ00,0.0
5749,A052488  ,A052484  ,1999JJ00,0.0
5750,A052488  ,A052484  ,2000JJ00,0.0
5751,A052488  ,A052484  ,2001JJ00,0.0
5752,A052488  ,A052484  ,2002JJ00,0.0
5753,A052488  ,A052484  ,2003JJ00,0.0
5754,A052488  ,A052484  ,2004JJ00,0.0
5755,A052488  ,A052484  ,2005JJ00,0.0
5756,A052488  ,A052484  ,2006JJ00,0.0
5757,A052488  ,A052484  ,2007JJ00,0.0
5758,A052488  ,A052484  ,2008JJ00,0.0
5759,A052488  ,A052484  ,2009JJ00,0.0
5760,A052488  ,A052484  ,2010JJ00,0.0
5761,A052488  ,A052484  ,2011JJ00,0.0
5762,A052488  ,A052484  ,2012JJ00,0.0
5763,A052488  ,A052484  ,2013JJ00,0.0
5764,A052488  ,A052484  ,2014JJ00,0.0
5765,A052488  ,A052484  ,2015JJ00,0.0
5766,A052488  ,A052484  ,2016JJ00,0.0
5767,A052488  ,A052484  ,2017JJ00,0.0
5768,A052488  ,A052484  ,2018JJ00,0.0
5769,A052488  ,A052484  ,2019JJ00,0.0
5770,A052488  ,A052484  ,2020JJ00,0.0
5771,A052488  ,A052484  ,2021JJ00,0.0
5772,A052488  ,A052484  ,2022JJ00,0.0
5773,A052488  ,A052484  ,2023JJ00,0.0
5774,A052488  ,A052484  ,2024JJ00,0.0
5775,A052489  ,T001372  ,1990JJ00,0.6
5776,A052489  ,T001372  ,1991JJ00,0.6
5777,A052489  ,T001372  ,1992JJ00,0.6
5778,A052489  ,T001372  ,1993JJ00,0.6
5779,A052489  ,T001372  ,1994JJ00,0.6
5780,A052489  ,T001372  ,1995JJ00,0.6
5781,A052489  ,T001372  ,1996JJ00,0.6
5782,A052489  ,T001372  ,1997JJ00,0.6
5783,A052489  ,T001372  ,1998JJ00,0.6
5784,A052489  ,T001372  ,1999JJ00,0.6
5785,A052489  ,T001372  ,2000JJ00,0.6
5786,A052489  ,T001372  ,2001JJ00,0.6
5787,A052489  ,T001372  ,2002JJ00,0.6
5788,A052489  ,T001372  ,2003JJ00,0.6
5789,A052489  ,T001372  ,2004JJ00,0.6
5790,A052489  ,T001372  ,2005JJ00,0.5
5791,A052489  ,T001372  ,2006JJ00,0.5
5792,A052489  ,T001372  ,2007JJ00,0.5
5793,A052489  ,T001372  ,2008JJ00,0.5
5794,A052489  ,T001372  ,2009JJ00,0.5
5795,A052489  ,T001372  ,2010JJ00,0.6
5796,A052489  ,T001372  ,2011JJ00,0.6
5797,A052489  ,T001372  ,2012JJ00,0.6
5798,A052489  ,T001372  ,2013JJ00,0.6
5799,A052489  ,T001372  ,2014JJ00,0.5
5800,A052489  ,T001372  ,2015JJ00,0.5
5801,A052489  ,T001372  ,2016JJ00,0.5
5802,A052489  ,T001372  ,2017JJ00,0.6
5803,A052489  ,T001372  ,2018JJ00,0.5
5804,A052489  ,T001372  ,2019JJ00,0.5
5805,A052489  ,T001372  ,2020JJ00,0.4
5806,A052489  ,T001372  ,2021JJ00,0.3
5807,A052489  ,T001372  ,2022JJ00,0.3
5808,A052489  ,T001372  ,2023JJ00,0.3
5809,A052489  ,T001372  ,2024JJ00,0.3
5810,A052489  ,A044109  ,1990JJ00,0.6
5811,A052489  ,A044109  ,1991JJ00,0.6
5812,A052489  ,A044109  ,1992JJ00,0.6
5813,A052489  ,A044109  ,1993JJ00,0.6
5814,A052489  ,A044109  ,1994JJ00,0.6
5815,A052489  ,A044109  ,1995JJ00,0.6
5816,A052489  ,A044109  ,1996JJ00,0.6
5817,A052489  ,A044109  ,1997JJ00,0.6
5818,A052489  ,A044109  ,1998JJ00,0.6
5819,A052489  ,A044109  ,1999JJ00,0.6
5820,A052489  ,A044109  ,2000JJ00,0.6
5821,A052489  ,A044109  ,2001JJ00,0.6
5822,A052489  ,A044109  ,2002JJ00,0.6
5823,A052489  ,A044109  ,2003JJ00,0.6
5824,A052489  ,A044109  ,2004JJ00,0.5
5825,A052489  ,A044109  ,2005JJ00,0.5
5826,A052489  ,A044109  ,2006JJ00,0.5
5827,A052489  ,A044109  ,2007JJ00,0.5
5828,A052489  ,A044109  ,2008JJ00,0.5
5829,A052489  ,A044109  ,2009JJ00,0.5
5830,A052489  ,A044109  ,2010JJ00,0.6
5831,A052489  ,A044109  ,2011JJ00,0.6
5832,A052489  ,A044109  ,2012JJ00,0.6
5833,A052489  ,A044109  ,2013JJ00,0.6
5834,A052489  ,A044109  ,2014JJ00,0.5
5835,A052489  ,A044109  ,2015JJ00,0.5
5836,A052489  ,A044109  ,2016JJ00,0.5
5837,A052489  ,A044109  ,2017JJ00,0.5
5838,A052489  ,A044109  ,2018JJ00,0.5
5839,A052489  ,A044109  ,2019JJ00,0.5
5840,A052489  ,A044109  ,2020JJ00,0.4
5841,A052489  ,A044109  ,2021JJ00,0.3
5842,A052489  ,A044109  ,2022JJ00,0.3
5843,A052489  ,A044109  ,2023JJ00,0.3
5844,A052489  ,A044109  ,2024JJ00,0.3
5845,A052489  ,A044110  ,1990JJ00,0.0
5846,A052489  ,A044110  ,1991JJ00,0.0
5847,A052489  ,A044110  ,1992JJ00,0.0
5848,A052489  ,A044110  ,1993JJ00,0.0
5849,A052489  ,A044110  ,1994JJ00,0.0
5850,A052489  ,A044110  ,1995JJ00,0.0
5851,A052489  ,A044110  ,1996JJ00,0.0
5852,A052489  ,A044110  ,1997JJ00,0.0
5853,A052489  ,A044110  ,1998JJ00,0.0
5854,A052489  ,A044110  ,1999JJ00,0.0
5855,A052489  ,A044110  ,2000JJ00,0.0
5856,A052489  ,A044110  ,2001JJ00,0.0
5857,A052489  ,A044110  ,2002JJ00,0.0
5858,A052489  ,A044110  ,2003JJ00,0.0
5859,A052489  ,A044110  ,2004JJ00,0.0
5860,A052489  ,A044110  ,2005JJ00,0.0
5861,A052489  ,A044110  ,2006JJ00,0.0
5862,A052489  ,A044110  ,2007JJ00,0.0
5863,A052489  ,A044110  ,2008JJ00,0.0
5864,A052489  ,A044110  ,2009JJ00,0.0
5865,A052489  ,A044110  ,2010JJ00,0.0
5866,A052489  ,A044110  ,2011JJ00,0.0
5867,A052489  ,A044110  ,2012JJ00,0.0
5868,A052489  ,A044110  ,2013JJ00,0.0
5869,A052489  ,A044110  ,2014JJ00,0.0
5870,A052489  ,A044110  ,2015JJ00,0.0
5871,A052489  ,A044110  ,2016JJ00,0.0
5872,A052489  ,A044110  ,2017JJ00,0.0
5873,A052489  ,A044110  ,2018JJ00,0.0
5874,A052489  ,A044110  ,2019JJ00,0.0
5875,A052489  ,A044110  ,2020JJ00,0.0
5876,A052489  ,A044110  ,2021JJ00,0.0
5877,A052489  ,A044110  ,2022JJ00,0.0
5878,A052489  ,A044110  ,2023JJ00,0.0
5879,A052489  ,A044110  ,2024JJ00,0.0
5880,A052489  ,A044107  ,1990JJ00,0.0
5881,A052489  ,A044107  ,1991JJ00,0.0
5882,A052489  ,A044107  ,1992JJ00,0.0
5883,A052489  ,A044107  ,1993JJ00,0.0
5884,A052489  ,A044107  ,1994JJ00,0.0
5885,A052489  ,A044107  ,1995JJ00,0.0
5886,A052489  ,A044107  ,1996JJ00,0.0
5887,A052489  ,A044107  ,1997JJ00,0.0
5888,A052489  ,A044107  ,1998JJ00,0.0
5889,A052489  ,A044107  ,1999JJ00,0.0
5890,A052489  ,A044107  ,2000JJ00,0.0
5891,A052489  ,A044107  ,2001JJ00,0.0
5892,A052489  ,A044107  ,2002JJ00,0.0
5893,A052489  ,A044107  ,2003JJ00,0.0
5894,A052489  ,A044107  ,2004JJ00,0.0
5895,A052489  ,A044107  ,2005JJ00,0.0
5896,A052489  ,A044107  ,2006JJ00,0.0
5897,A052489  ,A044107  ,2007JJ00,0.0
5898,A052489  ,A044107  ,2008JJ00,0.0
5899,A052489  ,A044107  ,2009JJ00,0.0
5900,A052489  ,A044107  ,2010JJ00,0.0
5901,A052489  ,A044107  ,2011JJ00,0.0
5902,A052489  ,A044107  ,2012JJ00,0.0
5903,A052489  ,A044107  ,2013JJ00,0.0
5904,A052489  ,A044107  ,2014JJ00,0.0
5905,A052489  ,A044107  ,2015JJ00,0.0
5906,A052489  ,A044107  ,2016JJ00,0.0
5907,A052489  ,A044107  ,2017JJ00,0.0
5908,A052489  ,A044107  ,2018JJ00,0.0
5909,A052489  ,A044107  ,2019JJ00,0.0
5910,A052489  ,A044107  ,2020JJ00,0.0
5911,A052489  ,A044107  ,2021JJ00,0.0
5912,A052489  ,A044107  ,2022JJ00,0.0
5913,A052489  ,A044107  ,2023JJ00,0.0
5914,A052489  ,A044107  ,2024JJ00,0.0
5915,A052489  ,A052484  ,1990JJ00,0.0
5916,A052489  ,A052484  ,1991JJ00,0.0
5917,A052489  ,A052484  ,1992JJ00,0.0
5918,A052489  ,A052484  ,1993JJ00,0.0
5919,A052489  ,A052484  ,1994JJ00,0.0
5920,A052489  ,A052484  ,1995JJ00,0.0
5921,A052489  ,A052484  ,1996JJ00,0.0
5922,A052489  ,A052484  ,1997JJ00,0.0
5923,A052489  ,A052484  ,1998JJ00,0.0
5924,A052489  ,A052484  ,1999JJ00,0.0
5925,A052489  ,A052484  ,2000JJ00,0.0
5926,A052489  ,A052484  ,2001JJ00,0.0
5927,A052489  ,A052484  ,2002JJ00,0.0
5928,A052489  ,A052484  ,2003JJ00,0.0
5929,A052489  ,A052484  ,2004JJ00,0.0
5930,A052489  ,A052484  ,2005JJ00,0.0
5931,A052489  ,A052484  ,2006JJ00,0.0
5932,A052489  ,A052484  ,2007JJ00,0.0
5933,A052489  ,A052484  ,2008JJ00,0.0
5934,A052489  ,A052484  ,2009JJ00,0.0
5935,A052489  ,A052484  ,2010JJ00,0.0
5936,A052489  ,A052484  ,2011JJ00,0.0
5937,A052489  ,A052484  ,2012JJ00,0.0
5938,A052489  ,A052484  ,2013JJ00,0.0
5939,A052489  ,A052484  ,2014JJ00,0.0
5940,A052489  ,A052484  ,2015JJ00,0.0
5941,A052489  ,A052484  ,2016JJ00,0.0
5942,A052489  ,A052484  ,2017JJ00,0.0
5943,A052489  ,A052484  ,2018JJ00,0.0
5944,A052489  ,A052484  ,2019JJ00,0.0
5945,A052489  ,A052484  ,2020JJ00,0.0
5946,A052489  ,A052484  ,2021JJ00,0.0
5947,A052489  ,A052484  ,2022JJ00,0.0
5948,A052489  ,A052484  ,2023JJ00,0.0
5949,A052489  ,A052484  ,2024JJ00,0.0
5950,A025423  ,T001372  ,1990JJ00,0.1
5951,A025423  ,T001372  ,1991JJ00,0.1
5952,A025423  ,T001372  ,1992JJ00,0.1
5953,A025423  ,T001372  ,1993JJ00,0.1
5954,A025423  ,T001372  ,1994JJ00,0.1
5955,A025423  ,T001372  ,1995JJ00,0.1
5956,A025423  ,T001372  ,1996JJ00,0.1
5957,A025423  ,T001372  ,1997JJ00,0.1
5958,A025423  ,T001372  ,1998JJ00,0.1
5959,A025423  ,T001372  ,1999JJ00,0.1
5960,A025423  ,T001372  ,2000JJ00,0.1
5961,A025423  ,T001372  ,2001JJ00,0.1
5962,A025423  ,T001372  ,2002JJ00,0.1
5963,A025423  ,T001372  ,2003JJ00,0.1
5964,A025423  ,T001372  ,2004JJ00,0.1
5965,A025423  ,T001372  ,2005JJ00,0.1
5966,A025423  ,T001372  ,2006JJ00,0.1
5967,A025423  ,T001372  ,2007JJ00,0.1
5968,A025423  ,T001372  ,2008JJ00,0.1
5969,A025423  ,T001372  ,2009JJ00,0.1
5970,A025423  ,T001372  ,2010JJ00,0.1
5971,A025423  ,T001372  ,2011JJ00,0.1
5972,A025423  ,T001372  ,2012JJ00,0.1
5973,A025423  ,T001372  ,2013JJ00,0.1
5974,A025423  ,T001372  ,2014JJ00,0.1
5975,A025423  ,T001372  ,2015JJ00,0.1
5976,A025423  ,T001372  ,2016JJ00,0.1
5977,A025423  ,T001372  ,2017JJ00,0.1
5978,A025423  ,T001372  ,2018JJ00,0.1
5979,A025423  ,T001372  ,2019JJ00,0.1
5980,A025423  ,T001372  ,2020JJ00,0.1
5981,A025423  ,T001372  ,2021JJ00,0.1
5982,A025423  ,T001372  ,2022JJ00,0.1
5983,A025423  ,T001372  ,2023JJ00,0.1
5984,A025423  ,T001372  ,2024JJ00,0.1
5985,A025423  ,A044109  ,1990JJ00,0.1
5986,A025423  ,A044109  ,1991JJ00,0.1
5987,A025423  ,A044109  ,1992JJ00,0.1
5988,A025423  ,A044109  ,1993JJ00,0.1
5989,A025423  ,A044109  ,1994JJ00,0.1
5990,A025423  ,A044109  ,1995JJ00,0.1
5991,A025423  ,A044109  ,1996JJ00,0.1
5992,A025423  ,A044109  ,1997JJ00,0.1
5993,A025423  ,A044109  ,1998JJ00,0.1
5994,A025423  ,A044109  ,1999JJ00,0.1
5995,A025423  ,A044109  ,2000JJ00,0.1
5996,A025423  ,A044109  ,2001JJ00,0.1
5997,A025423  ,A044109  ,2002JJ00,0.1
5998,A025423  ,A044109  ,2003JJ00,0.1
5999,A025423  ,A044109  ,2004JJ00,0.1
6000,A025423  ,A044109  ,2005JJ00,0.1
6001,A025423  ,A044109  ,2006JJ00,0.1
6002,A025423  ,A044109  ,2007JJ00,0.1
6003,A025423  ,A044109  ,2008JJ00,0.1
6004,A025423  ,A044109  ,2009JJ00,0.1
6005,A025423  ,A044109  ,2010JJ00,0.1
6006,A025423  ,A044109  ,2011JJ00,0.1
6007,A025423  ,A044109  ,2012JJ00,0.1
6008,A025423  ,A044109  ,2013JJ00,0.1
6009,A025423  ,A044109  ,2014JJ00,0.1
6010,A025423  ,A044109  ,2015JJ00,0.1
6011,A025423  ,A044109  ,2016JJ00,0.1
6012,A025423  ,A044109  ,2017JJ00,0.1
6013,A025423  ,A044109  ,2018JJ00,0.1
6014,A025423  ,A044109  ,2019JJ00,0.1
6015,A025423  ,A044109  ,2020JJ00,0.1
6016,A025423  ,A044109  ,2021JJ00,0.1
6017,A025423  ,A044109  ,2022JJ00,0.1
6018,A025423  ,A044109  ,2023JJ00,0.1
6019,A025423  ,A044109  ,2024JJ00,0.1
6020,A025423  ,A044110  ,1990JJ00,0.0
6021,A025423  ,A044110  ,1991JJ00,0.0
6022,A025423  ,A044110  ,1992JJ00,0.0
6023,A025423  ,A044110  ,1993JJ00,0.0
6024,A025423  ,A044110  ,1994JJ00,0.0
6025,A025423  ,A044110  ,1995JJ00,0.0
6026,A025423  ,A044110  ,1996JJ00,0.0
6027,A025423  ,A044110  ,1997JJ00,0.0
6028,A025423  ,A044110  ,1998JJ00,0.0
6029,A025423  ,A044110  ,1999JJ00,0.0
6030,A025423  ,A044110  ,2000JJ00,0.0
6031,A025423  ,A044110  ,2001JJ00,0.0
6032,A025423  ,A044110  ,2002JJ00,0.0
6033,A025423  ,A044110  ,2003JJ00,0.0
6034,A025423  ,A044110  ,2004JJ00,0.0
6035,A025423  ,A044110  ,2005JJ00,0.0
6036,A025423  ,A044110  ,2006JJ00,0.0
6037,A025423  ,A044110  ,2007JJ00,0.0
6038,A025423  ,A044110  ,2008JJ00,0.0
6039,A025423  ,A044110  ,2009JJ00,0.0
6040,A025423  ,A044110  ,2010JJ00,0.0
6041,A025423  ,A044110  ,2011JJ00,0.0
6042,A025423  ,A044110  ,2012JJ00,0.0
6043,A025423  ,A044110  ,2013JJ00,0.0
6044,A025423  ,A044110  ,2014JJ00,0.0
6045,A025423  ,A044110  ,2015JJ00,0.0
6046,A025423  ,A044110  ,2016JJ00,0.0
6047,A025423  ,A044110  ,2017JJ00,0.0
6048,A025423  ,A044110  ,2018JJ00,0.0
6049,A025423  ,A044110  ,2019JJ00,0.0
6050,A025423  ,A044110  ,2020JJ00,0.0
6051,A025423  ,A044110  ,2021JJ00,0.0
6052,A025423  ,A044110  ,2022JJ00,0.0
6053,A025423  ,A044110  ,2023JJ00,0.0
6054,A025423  ,A044110  ,2024JJ00,0.0
6055,A025423  ,A044107  ,1990JJ00,0.0
6056,A025423  ,A044107  ,1991JJ00,0.0
6057,A025423  ,A044107  ,1992JJ00,0.0
6058,A025423  ,A044107  ,1993JJ00,0.0
6059,A025423  ,A044107  ,1994JJ00,0.0
6060,A025423  ,A044107  ,1995JJ00,0.0
6061,A025423  ,A044107  ,1996JJ00,0.0
6062,A025423  ,A044107  ,1997JJ00,0.0
6063,A025423  ,A044107  ,1998JJ00,0.0
6064,A025423  ,A044107  ,1999JJ00,0.0
6065,A025423  ,A044107  ,2000JJ00,0.0
6066,A025423  ,A044107  ,2001JJ00,0.0
6067,A025423  ,A044107  ,2002JJ00,0.0
6068,A025423  ,A044107  ,2003JJ00,0.0
6069,A025423  ,A044107  ,2004JJ00,0.0
6070,A025423  ,A044107  ,2005JJ00,0.0
6071,A025423  ,A044107  ,2006JJ00,0.0
6072,A025423  ,A044107  ,2007JJ00,0.0
6073,A025423  ,A044107  ,2008JJ00,0.0
6074,A025423  ,A044107  ,2009JJ00,0.0
6075,A025423  ,A044107  ,2010JJ00,0.0
6076,A025423  ,A044107  ,2011JJ00,0.0
6077,A025423  ,A044107  ,2012JJ00,0.0
6078,A025423  ,A044107  ,2013JJ00,0.0
6079,A025423  ,A044107  ,2014JJ00,0.0
6080,A025423  ,A044107  ,2015JJ00,0.0
6081,A025423  ,A044107  ,2016JJ00,0.0
6082,A025423  ,A044107  ,2017JJ00,0.0
6083,A025423  ,A044107  ,2018JJ00,0.0
6084,A025423  ,A044107  ,2019JJ00,0.0
6085,A025423  ,A044107  ,2020JJ00,0.0
6086,A025423  ,A044107  ,2021JJ00,0.0
6087,A025423  ,A044107  ,2022JJ00,0.0
6088,A025423  ,A044107  ,2023JJ00,0.0
6089,A025423  ,A044107  ,2024JJ00,0.0
6090,A025423  ,A052484  ,1990JJ00,0.0
6091,A025423  ,A052484  ,1991JJ00,0.0
6092,A025423  ,A052484  ,1992JJ00,0.0
6093,A025423  ,A052484  ,1993JJ00,0.0
6094,A025423  ,A052484  ,1994JJ00,0.0
6095,A025423  ,A052484  ,1995JJ00,0.0
6096,A025423  ,A052484  ,1996JJ00,0.0
6097,A025423  ,A052484  ,1997JJ00,0.0
6098,A025423  ,A052484  ,1998JJ00,0.0
6099,A025423  ,A052484  ,1999JJ00,0.0
6100,A025423  ,A052484  ,2000JJ00,0.0
6101,A025423  ,A052484  ,2001JJ00,0.0
6102,A025423  ,A052484  ,2002JJ00,0.0
6103,A025423  ,A052484  ,2003JJ00,0.0
6104,A025423  ,A052484  ,2004JJ00,0.0
6105,A025423  ,A052484  ,2005JJ00,0.0
6106,A025423  ,A052484  ,2006JJ00,0.0
6107,A025423  ,A052484  ,2007JJ00,0.0
6108,A025423  ,A052484  ,2008JJ00,0.0
6109,A025423  ,A052484  ,2009JJ00,0.0
6110,A025423  ,A052484  ,2010JJ00,0.0
6111,A025423  ,A052484  ,2011JJ00,0.0
6112,A025423  ,A052484  ,2012JJ00,0.0
6113,A025423  ,A052484  ,2013JJ00,0.0
6114,A025423  ,A052484  ,2014JJ00,0.0
6115,A025423  ,A052484  ,2015JJ00,0.0
6116,A025423  ,A052484  ,2016JJ00,0.0
6117,A025423  ,A052484  ,2017JJ00,0.0
6118,A025423  ,A052484  ,2018JJ00,0.0
6119,A025423  ,A052484  ,2019JJ00,0.0
6120,A025423  ,A052484  ,2020JJ00,0.0
6121,A025423  ,A052484  ,2021JJ00,0.0
6122,A025423  ,A052484  ,2022JJ00,0.0
6123,A025423  ,A052484  ,2023JJ00,0.0
6124,A025423  ,A052484  ,2024JJ00,0.0
6125,A025426  ,T001372  ,1990JJ00,0.7
6126,A025426  ,T001372  ,1991JJ00,0.8
6127,A025426  ,T001372  ,1992JJ00,0.8
6128,A025426  ,T001372  ,1993JJ00,0.8
6129,A025426  ,T001372  ,1994JJ00,0.8
6130,A025426  ,T001372  ,1995JJ00,0.8
6131,A025426  ,T001372  ,1996JJ00,0.8
6132,A025426  ,T001372  ,1997JJ00,0.8
6133,A025426  ,T001372  ,1998JJ00,0.8
6134,A025426  ,T001372  ,1999JJ00,0.8
6135,A025426  ,T001372  ,2000JJ00,0.8
6136,A025426  ,T001372  ,2001JJ00,0.9
6137,A025426  ,T001372  ,2002JJ00,0.9
6138,A025426  ,T001372  ,2003JJ00,0.9
6139,A025426  ,T001372  ,2004JJ00,0.9
6140,A025426  ,T001372  ,2005JJ00,0.9
6141,A025426  ,T001372  ,2006JJ00,1.0
6142,A025426  ,T001372  ,2007JJ00,1.0
6143,A025426  ,T001372  ,2008JJ00,1.1
6144,A025426  ,T001372  ,2009JJ00,1.1
6145,A025426  ,T001372  ,2010JJ00,1.2
6146,A025426  ,T001372  ,2011JJ00,1.2
6147,A025426  ,T001372  ,2012JJ00,1.1
6148,A025426  ,T001372  ,2013JJ00,1.3
6149,A025426  ,T001372  ,2014JJ00,1.2
6150,A025426  ,T001372  ,2015JJ00,1.3
6151,A025426  ,T001372  ,2016JJ00,1.2
6152,A025426  ,T001372  ,2017JJ00,1.2
6153,A025426  ,T001372  ,2018JJ00,1.2
6154,A025426  ,T001372  ,2019JJ00,1.1
6155,A025426  ,T001372  ,2020JJ00,0.9
6156,A025426  ,T001372  ,2021JJ00,1.0
6157,A025426  ,T001372  ,2022JJ00,1.0
6158,A025426  ,T001372  ,2023JJ00,1.1
6159,A025426  ,T001372  ,2024JJ00,1.2
6160,A025426  ,A044109  ,1990JJ00,0.7
6161,A025426  ,A044109  ,1991JJ00,0.8
6162,A025426  ,A044109  ,1992JJ00,0.7
6163,A025426  ,A044109  ,1993JJ00,0.8
6164,A025426  ,A044109  ,1994JJ00,0.8
6165,A025426  ,A044109  ,1995JJ00,0.8
6166,A025426  ,A044109  ,1996JJ00,0.8
6167,A025426  ,A044109  ,1997JJ00,0.8
6168,A025426  ,A044109  ,1998JJ00,0.8
6169,A025426  ,A044109  ,1999JJ00,0.8
6170,A025426  ,A044109  ,2000JJ00,0.8
6171,A025426  ,A044109  ,2001JJ00,0.8
6172,A025426  ,A044109  ,2002JJ00,0.9
6173,A025426  ,A044109  ,2003JJ00,0.8
6174,A025426  ,A044109  ,2004JJ00,0.9
6175,A025426  ,A044109  ,2005JJ00,0.9
6176,A025426  ,A044109  ,2006JJ00,1.0
6177,A025426  ,A044109  ,2007JJ00,1.0
6178,A025426  ,A044109  ,2008JJ00,1.0
6179,A025426  ,A044109  ,2009JJ00,1.1
6180,A025426  ,A044109  ,2010JJ00,1.2
6181,A025426  ,A044109  ,2011JJ00,1.2
6182,A025426  ,A044109  ,2012JJ00,1.1
