ID,CoalAndCoalProducts,Periods,TotalEnergySupply_1,Production_2,RecoveredProducts_3,ImportsTotal_4,OfWhichFromOutsideEU_5,Exports_6,StocksBeginningOfPeriod_7,StocksEndOfPeriod_8,StockChange_9,StatisticalDifferences_10,TotalConsumption_11,TotalEnergyCompanies_12,CokeOvenPlants_13,IndustryTotal_14,OfWhichIronAndSteel_15,TotalOtherConsumers_16
1145,E006472,1998MM08,,,,,,,,,,,,,,,,
1146,E006472,1998MM09,,,,,,,,,,,,,,,,
1147,E006472,1998KW03,,724.0,,126.0,,199.0,,,,,,,,,,
1148,E006472,1998MM10,,,,,,,,,,,,,,,,
1149,E006472,1998MM11,,,,,,,,,,,,,,,,
1150,E006472,1998MM12,,,,,,,,723.0,,,,,,,,
1151,E006472,1998KW04,,664.0,,93.0,,260.0,,723.0,,,,,,,,
1152,E006472,1999MM01,,,,,,,723.0,,,,,,,,,
1153,E006472,1999MM02,,,,,,,,,,,,,,,,
1154,E006472,1999MM03,,,,,,,,,,,,,,,,
1155,E006472,1999KW01,,615.0,,132.0,,276.0,723.0,,,,,,,,,
1156,E006472,1999MM04,,,,,,,,,,,,,,,,
1157,E006472,1999MM05,,,,,,,,,,,,,,,,
1158,E006472,1999MM06,,,,,,,,,,,,,,,,
1159,E006472,1999KW02,,615.0,,99.0,,212.0,,,,,,,,,,
1160,E006472,1999MM07,,,,,,,,,,,,,,,,
1161,E006472,1999MM08,,,,,,,,,,,,,,,,
1162,E006472,1999MM09,,,,,,,,,,,,,,,,
1163,E006472,1999KW03,,558.0,,132.0,,175.0,,,,,,,,,,
1164,E006472,1999MM10,,,,,,,,,,,,,,,,
1165,E006472,1999MM11,,,,,,,,,,,,,,,,
1166,E006472,1999MM12,,,,,,,,606.0,,,,,,,,
1167,E006472,1999KW04,,538.0,,165.0,,175.0,,606.0,,,,,,,,
1168,E006472,2000MM01,,,,,,,606.0,,,,,,,,,
1169,E006472,2000MM02,,,,,,,,,,,,,,,,
1170,E006472,2000MM03,,,,,,,,,,,,,,,,
1171,E006472,2000KW01,,532.0,,200.0,,208.0,606.0,,,,,,,,,
1172,E006472,2000MM04,,,,,,,,,,,,,,,,
1173,E006472,2000MM05,,,,,,,,,,,,,,,,
1174,E006472,2000MM06,,,,,,,,,,,,,,,,
1175,E006472,2000KW02,,513.0,,105.0,,136.0,,,,,,,,,,
1176,E006472,2000MM07,,,,,,,,,,,,,,,,
1177,E006472,2000MM08,,,,,,,,,,,,,,,,
1178,E006472,2000MM09,,,,,,,,,,,,,,,,
1179,E006472,2000KW03,,551.0,,105.0,,72.0,,,,,,,,,,
1180,E006472,2000MM10,,,,,,,,,,,,,,,,
1181,E006472,2000MM11,,,,,,,,,,,,,,,,
1182,E006472,2000MM12,,,,,,,,659.0,,,,,,,,
1183,E006472,2000KW04,,532.0,,105.0,,146.0,,659.0,,,,,,,,
1184,E006472,2001MM01,,,,,,,659.0,,,,,,,,,
1185,E006472,2001MM02,,,,,,,,,,,,,,,,
1186,E006472,2001MM03,,,,,,,,,,,,,,,,
1187,E006472,2001KW01,,525.0,,90.0,,194.0,659.0,,,,,,,,,
1188,E006472,2001MM04,,,,,,,,,,,,,,,,
1189,E006472,2001MM05,,,,,,,,,,,,,,,,
1190,E006472,2001MM06,,,,,,,,,,,,,,,,
1191,E006472,2001KW02,,545.0,,283.0,,291.0,,,,,,,,,,
1192,E006472,2001MM07,,,,,,,,,,,,,,,,
1193,E006472,2001MM08,,,,,,,,,,,,,,,,
1194,E006472,2001MM09,,,,,,,,,,,,,,,,
1195,E006472,2001KW03,,572.0,,90.0,,130.0,,,,,,,,,,
1196,E006472,2001MM10,,,,,,,,,,,,,,,,
1197,E006472,2001MM11,,,,,,,,,,,,,,,,
1198,E006472,2001MM12,,,,,,,,629.0,,,,,,,,
1199,E006472,2001KW04,,572.0,,150.0,,162.0,,629.0,,,,,,,,
1200,E006472,2002MM01,,188.0,,15.0,,42.0,629.0,,,,,,,,184.0,
1201,E006472,2002MM02,,167.0,,107.0,,102.0,,,,,,,,,166.0,
1202,E006472,2002MM03,,186.0,,47.0,,87.0,,,,,,,,,189.0,
1203,E006472,2002KW01,,541.0,,170.0,,231.0,629.0,,,,,,,,540.0,
1204,E006472,2002MM04,,166.0,,11.0,,31.0,,,,,,,,,142.0,
1205,E006472,2002MM05,,173.0,,71.0,,84.0,,,,,,,,,106.0,
1206,E006472,2002MM06,,165.0,,19.0,,50.0,,,,,,,,,141.0,
1207,E006472,2002KW02,,504.0,,100.0,,165.0,,,,,,,,,389.0,
1208,E006472,2002MM07,,184.0,,91.0,,49.0,,,,,,,,,180.0,
1209,E006472,2002MM08,,183.0,,18.0,,66.0,,,,,,,,,172.0,
1210,E006472,2002MM09,,174.0,,61.0,,50.0,,,,,,,,,181.0,
1211,E006472,2002KW03,,541.0,,170.0,,165.0,,,,,,,,,533.0,
1212,E006472,2002MM10,,180.0,,33.0,,40.0,,,,,,,,,180.0,
1213,E006472,2002MM11,,176.0,,53.0,,61.0,,,,,,,,,164.0,
1214,E006472,2002MM12,,185.0,,49.0,,31.0,,547.0,,,,,,,172.0,
1215,E006472,2002KW04,,541.0,,135.0,,132.0,,547.0,,,,,,,516.0,
1216,E006472,2003MM01,,179.0,,64.0,,95.0,547.0,,,,,,,,152.0,
1217,E006472,2003MM02,,162.0,,132.0,,108.0,,,,,,,,,162.0,
1218,E006472,2003MM03,,179.0,,27.0,,30.0,,,,,,,,,198.0,
1219,E006472,2003KW01,,520.0,,223.0,,233.0,547.0,,,,,,,,511.0,
1220,E006472,2003MM04,,177.0,,44.0,,46.0,,,,,,,,,174.0,
1221,E006472,2003MM05,,180.0,,27.0,,35.0,,,,,,,,,173.0,
1222,E006472,2003MM06,,177.0,,56.0,,52.0,,,,,,,,,158.0,
1223,E006472,2003KW02,,534.0,,127.0,,133.0,,,,,,,,,504.0,
1224,E006472,2003MM07,,185.0,,48.0,,49.0,,,,,,,,,184.0,
1225,E006472,2003MM08,,185.0,,27.0,,18.0,,,,,,,,,175.0,
1226,E006472,2003MM09,,180.0,,52.0,,33.0,,,,,,,,,185.0,
1227,E006472,2003KW03,,550.0,,127.0,,100.0,,,,,,,,,544.0,
1228,E006472,2003MM10,,183.0,,58.0,,44.0,,,,,,,,,186.0,
1229,E006472,2003MM11,,180.0,,26.0,,6.0,,,,,,,,,168.0,
1230,E006472,2003MM12,,187.0,,43.0,,50.0,,540.0,,,,,,,176.0,
1231,E006472,2003KW04,,550.0,,127.0,,100.0,,540.0,,,,,,,530.0,
1232,E006472,2004MM01,,184.0,,27.0,,28.0,540.0,,,,,,,,185.0,
1233,E006472,2004MM02,,169.0,,30.0,,27.0,,,,,,,,,171.0,
1234,E006472,2004MM03,,186.0,,34.0,,38.0,,,,,,,,,151.0,
1235,E006472,2004KW01,,539.0,,91.0,,94.0,540.0,,,,,,,,507.0,
1236,E006472,2004MM04,,185.0,,40.0,,47.0,,,,,,,,,171.0,
1237,E006472,2004MM05,,193.0,,11.0,,42.0,,,,,,,,,154.0,
1238,E006472,2004MM06,,181.0,,10.0,,5.0,,,,,,,,,167.0,
1239,E006472,2004KW02,,559.0,,61.0,,94.0,,,,,,,,,492.0,
1240,E006472,2004MM07,,190.0,,66.0,,51.0,,,,,,,,,176.0,
1241,E006472,2004MM08,,190.0,,11.0,,24.0,,,,,,,,,173.0,
1242,E006472,2004MM09,,179.0,,14.0,,19.0,,,,,,,,,162.0,
1243,E006472,2004KW03,,559.0,,91.0,,94.0,,,,,,,,,511.0,
1244,E006472,2004MM10,,187.0,,20.0,,0.0,,,,,,,,,173.0,
1245,E006472,2004MM11,,182.0,,51.0,,53.0,,,,,,,,,176.0,
1246,E006472,2004MM12,,190.0,,19.0,,10.0,,583.0,,,,,,,185.0,
1247,E006472,2004KW04,,559.0,,91.0,,63.0,,583.0,,,,,,,534.0,
1248,E006472,2005MM01,,197.0,,42.0,,17.0,583.0,,,,,,,,192.0,
1249,E006472,2005MM02,,175.0,,45.0,,8.0,,,,,,,,,171.0,
1250,E006472,2005MM03,,195.0,,37.0,,36.0,,,,,,,,,190.0,
1251,E006472,2005KW01,,567.0,,124.0,,61.0,583.0,,,,,,,,553.0,
1252,E006472,2005MM04,,180.0,,17.0,,22.0,,,,,,,,,169.0,
1253,E006472,2005MM05,,188.0,,14.0,,3.0,,,,,,,,,148.0,
1254,E006472,2005MM06,,181.0,,31.0,,96.0,,,,,,,,,151.0,
1255,E006472,2005KW02,,549.0,,62.0,,120.0,,,,,,,,,467.0,
1256,E006472,2005MM07,,190.0,,83.0,,39.0,,,,,,,,,153.0,
1257,E006472,2005MM08,,191.0,,18.0,,9.0,,,,,,,,,166.0,
1258,E006472,2005MM09,,186.0,,24.0,,39.0,,,,,,,,,136.0,
1259,E006472,2005KW03,,567.0,,124.0,,88.0,,,,,,,,,454.0,
1260,E006472,2005MM10,,195.0,,5.0,,47.0,,,,,,,,,172.0,
1261,E006472,2005MM11,,184.0,,14.0,,0.0,,,,,,,,,159.0,
1262,E006472,2005MM12,,188.0,,13.0,,41.0,,734.0,,,,,,,166.0,
1263,E006472,2005KW04,,567.0,,31.0,,88.0,,734.0,,,,,,,497.0,
1264,E006472,2006MM01,,191.0,,21.0,,63.0,734.0,,,,,,,,175.0,
1265,E006472,2006MM02,,176.0,,21.0,,56.0,,,,,,,,,165.0,
1266,E006472,2006MM03,,195.0,,71.0,,48.0,,,,,,,,,180.0,
1267,E006472,2006KW01,,562.0,,112.0,,168.0,734.0,,,,,,,,520.0,
1268,E006472,2006MM04,,193.0,,16.0,,38.0,,,,,,,,,170.0,
1269,E006472,2006MM05,,199.0,,39.0,,16.0,,,,,,,,,172.0,
1270,E006472,2006MM06,,189.0,,39.0,,47.0,,,,,,,,,174.0,
1271,E006472,2006KW02,,581.0,,94.0,,101.0,,,,,,,,,516.0,
1272,E006472,2006MM07,,182.0,,25.0,,43.0,,,,,,,,,170.0,
1273,E006472,2006MM08,,184.0,,28.0,,50.0,,,,,,,,,177.0,
1274,E006472,2006MM09,,178.0,,59.0,,108.0,,,,,,,,,78.0,
1275,E006472,2006KW03,,544.0,,112.0,,201.0,,,,,,,,,424.0,
1276,E006472,2006MM10,,163.0,,50.0,,91.0,,,,,,,,,85.0,
1277,E006472,2006MM11,,159.0,,24.0,,94.0,,,,,,,,,84.0,
1278,E006472,2006MM12,,165.0,,38.0,,83.0,,697.0,,,,,,,162.0,
1279,E006472,2006KW04,,487.0,,112.0,,268.0,,697.0,,,,,,,330.0,
1280,E006472,2007MM01,,182.0,,62.0,,29.0,697.0,,,,,,,,165.0,
1281,E006472,2007MM02,,167.0,,93.0,,103.0,,,,,,,,,156.0,
1282,E006472,2007MM03,,181.0,,25.0,,47.0,,,,,,,,,175.0,
1283,E006472,2007KW01,,530.0,,181.0,,179.0,697.0,,,,,,,,496.0,
1284,E006472,2007MM04,,174.0,,19.0,,47.0,,,,,,,,,168.0,
1285,E006472,2007MM05,,178.0,,76.0,,56.0,,,,,,,,,166.0,
1286,E006472,2007MM06,,178.0,,26.0,,17.0,,,,,,,,,168.0,
1287,E006472,2007KW02,,530.0,,121.0,,120.0,,,,,,,,,502.0,
1288,E006472,2007MM07,,186.0,,76.0,,35.0,,,,,,,,,177.0,
1289,E006472,2007MM08,,184.0,,25.0,,64.0,,,,,,,,,170.0,
1290,E006472,2007MM09,,177.0,,20.0,,21.0,,,,,,,,,160.0,
1291,E006472,2007KW03,,547.0,,121.0,,120.0,,,,,,,,,507.0,
1292,E006472,2007MM10,,190.0,,23.0,,78.0,,,,,,,,,173.0,
1293,E006472,2007MM11,,182.0,,39.0,,9.0,,,,,,,,,162.0,
1294,E006472,2007MM12,,193.0,,29.0,,63.0,,664.0,,,,,,,181.0,
1295,E006472,2007KW04,,565.0,,91.0,,150.0,,664.0,,,,,,,516.0,
1296,E006472,2008MM01,,186.0,,15.0,,7.0,664.0,,,,,,,,180.0,
1297,E006472,2008MM02,,175.0,,15.0,,12.0,,,,,,,,,157.0,
1298,E006472,2008MM03,,186.0,,20.0,,36.0,,,,,,,,,173.0,
1299,E006472,2008KW01,,547.0,,50.0,,55.0,664.0,,,,,,,,510.0,
1300,E006472,2008MM04,,181.0,,28.0,,37.0,,,,,,,,,159.0,
1301,E006472,2008MM05,,187.0,,41.0,,37.0,,,,,,,,,172.0,
1302,E006472,2008MM06,,192.0,,30.0,,46.0,,,,,,,,,170.0,
1303,E006472,2008KW02,,560.0,,99.0,,119.0,,,,,,,,,501.0,
1304,E006472,2008MM07,,187.0,,19.0,,69.0,,,,,,,,,171.0,
1305,E006472,2008MM08,,187.0,,14.0,,2.0,,,,,,,,,215.0,
1306,E006472,2008MM09,,186.0,,17.0,,14.0,,,,,,,,,163.0,
1307,E006472,2008KW03,,560.0,,50.0,,85.0,,,,,,,,,549.0,
1308,E006472,2008MM10,,173.0,,21.0,,27.0,,,,,,,,,172.0,
1309,E006472,2008MM11,,133.0,,34.0,,15.0,,,,,,,,,177.0,
1310,E006472,2008MM12,,126.0,,18.0,,13.0,,577.0,,,,,,,102.0,
1311,E006472,2008KW04,,432.0,,74.0,,55.0,,577.0,,,,,,,451.0,
1312,E006472,2009MM01,,125.0,,7.0,,0.0,577.0,,,,,,,,141.0,
1313,E006472,2009MM02,,112.0,,3.0,,0.0,,,,,,,,,99.0,
1314,E006472,2009MM03,,123.0,,0.0,,0.0,,,,,,,,,105.0,
1315,E006472,2009KW01,,360.0,,10.0,,0.0,577.0,,,,,,,,345.0,
1316,E006472,2009MM04,,124.0,,8.0,,0.0,,,,,,,,,105.0,
1317,E006472,2009MM05,,126.0,,2.0,,0.0,,,,,,,,,102.0,
1318,E006472,2009MM06,,128.0,,0.0,,0.0,,,,,,,,,107.0,
1319,E006472,2009KW02,,378.0,,10.0,,0.0,,,,,,,,,314.0,
1320,E006472,2009MM07,,154.0,,2.0,,0.0,,,,,,,,,167.0,
1321,E006472,2009MM08,,160.0,,3.0,,54.0,,,,,,,,,173.0,
1322,E006472,2009MM09,,153.0,,24.0,,13.0,,,,,,,,,176.0,
1323,E006472,2009KW03,,467.0,,29.0,,67.0,,,,,,,,,515.0,
1324,E006472,2009MM10,,159.0,,4.0,,55.0,,,,,,,,,162.0,
1325,E006472,2009MM11,,155.0,,13.0,,11.0,,,,,,,,,178.0,
1326,E006472,2009MM12,,171.0,,12.0,,1.0,,452.0,,,,,,,166.0,
1327,E006472,2009KW04,,485.0,,29.0,,67.0,,452.0,,,,,,,506.0,
1328,E006472,2010MM01,,162.0,,10.0,,0.0,452.0,,,,,,,,191.0,
1329,E006472,2010MM02,,146.0,,10.0,,0.0,,,,,,,,,161.0,
1330,E006472,2010MM03,,166.0,,34.0,,0.0,,,,,,,,,156.0,
1331,E006472,2010KW01,,474.0,,54.0,,0.0,452.0,,,,,,,,508.0,
1332,E006472,2010MM04,,165.0,,31.0,,64.0,,,,,,,,,148.0,
1333,E006472,2010MM05,,178.0,,18.0,,2.0,,,,,,,,,178.0,
1334,E006472,2010MM06,,171.0,,5.0,,7.0,,,,,,,,,168.0,
1335,E006472,2010KW02,,514.0,,54.0,,74.0,,,,,,,,,494.0,
1336,E006472,2010MM07,,179.0,,32.0,,4.0,,,,,,,,,182.0,
1337,E006472,2010MM08,,174.0,,35.0,,3.0,,,,,,,,,191.0,
1338,E006472,2010MM09,,175.0,,13.0,,30.0,,,,,,,,,190.0,
1339,E006472,2010KW03,,528.0,,81.0,,37.0,,,,,,,,,563.0,
1340,E006472,2010MM10,,172.0,,35.0,,8.0,,,,,,,,,171.0,
1341,E006472,2010MM11,,170.0,,10.0,,25.0,,,,,,,,,157.0,
1342,E006472,2010MM12,,172.0,,8.0,,5.0,,432.0,,,,,,,180.0,
1343,E006472,2010KW04,,514.0,,54.0,,37.0,,432.0,,,,,,,507.0,
1344,E006472,2011MM01,,175.0,,20.0,,0.0,432.0,,,,,,,,189.0,
1345,E006472,2011MM02,,158.0,,6.0,,15.0,,,,,,,,,174.0,
1346,E006472,2011MM03,,175.0,,19.0,,6.0,,,,,,,,,172.0,
1347,E006472,2011KW01,,508.0,,45.0,,21.0,432.0,,,,,,,,535.0,
1348,E006472,2011MM04,,168.0,,19.0,,0.0,,,,,,,,,181.0,
1349,E006472,2011MM05,,175.0,,15.0,,0.0,,,,,,,,,173.0,
1350,E006472,2011MM06,,165.0,,10.0,,0.0,,,,,,,,,159.0,
1351,E006472,2011KW02,,508.0,,45.0,,0.0,,,,,,,,,513.0,
1352,E006472,2011MM07,,168.0,,7.0,,4.0,,,,,,,,,184.0,
1353,E006472,2011MM08,,173.0,,10.0,,7.0,,,,,,,,,151.0,
1354,E006472,2011MM09,,167.0,,29.0,,10.0,,,,,,,,,164.0,
1355,E006472,2011KW03,,508.0,,45.0,,21.0,,,,,,,,,498.0,
1356,E006472,2011MM10,,173.0,,8.0,,0.0,,,,,,,,,180.0,
1357,E006472,2011MM11,,161.0,,5.0,,0.0,,,,,,,,,174.0,
1358,E006472,2011MM12,,157.0,,10.0,,0.0,,402.0,,,,,,,183.0,
1359,E006472,2011KW04,,491.0,,23.0,,0.0,,402.0,,,,,,,536.0,
1360,E006472,2012MM01,,156.0,,8.0,,0.0,402.0,,,,,,,,188.0,
1361,E006472,2012MM02,,148.0,,7.0,,0.0,,,,,,,,,157.0,
1362,E006472,2012MM03,,158.0,,12.0,,0.0,,,,,,,,,178.0,
1363,E006472,2012KW01,,462.0,,26.0,,0.0,402.0,,,,,,,,523.0,
1364,E006472,2012MM04,,151.0,,17.0,,0.0,,,,,,,,,176.0,
1365,E006472,2012MM05,,157.0,,20.0,,0.0,,,,,,,,,161.0,
1366,E006472,2012MM06,,154.0,,15.0,,0.0,,,,,,,,,161.0,
1367,E006472,2012KW02,,462.0,,52.0,,0.0,,,,,,,,,499.0,
1368,E006472,2012MM07,,160.0,,74.0,,0.0,,,,,,,,,172.0,
1369,E006472,2012MM08,,155.0,,28.0,,43.0,,,,,,,,,172.0,
1370,E006472,2012MM09,,164.0,,2.0,,49.0,,,,,,,,,160.0,
1371,E006472,2012KW03,,479.0,,104.0,,92.0,,,,,,,,,505.0,
1372,E006472,2012MM10,,160.0,,6.0,,0.0,,,,,,,,,157.0,
1373,E006472,2012MM11,,156.0,,40.0,,0.0,,,,,,,,,171.0,
1374,E006472,2012MM12,,163.0,,6.0,,0.0,,321.0,,,,,,,184.0,
1375,E006472,2012KW04,,479.0,,52.0,,0.0,,321.0,,,,,,,512.0,
1376,E006472,2013MM01,,158.0,,21.0,,13.0,321.0,,,,,,,,178.0,
1377,E006472,2013MM02,,143.0,,26.0,,24.0,,,,,,,,,141.0,
1378,E006472,2013MM03,,159.0,,12.0,,16.0,,,,,,,,,129.0,
1379,E006472,2013KW01,,460.0,,51.0,,53.0,321.0,,,,,,,,449.0,
1380,E006472,2013MM04,,161.0,,1.0,,82.0,,,,,,,,,159.0,
1381,E006472,2013MM05,,171.0,,24.0,,18.0,,,,,,,,,174.0,
1382,E006472,2013MM06,,165.0,,1.0,,6.0,,,,,,,,,183.0,
1383,E006472,2013KW02,,495.0,,26.0,,106.0,,,,,,,,,516.0,
1384,E006472,2013MM07,,173.0,,1.0,,1.0,,,,,,,,,188.0,
1385,E006472,2013MM08,,174.0,,1.0,,23.0,,,,,,,,,163.0,
1386,E006472,2013MM09,,170.0,,24.0,,29.0,,,,,,,,,160.0,
1387,E006472,2013KW03,,515.0,,26.0,,53.0,,,,,,,,,511.0,
1388,E006472,2013MM10,,174.0,,21.0,,48.0,,,,,,,,,168.0,
1389,E006472,2013MM11,,167.0,,16.0,,12.0,,,,,,,,,161.0,
1390,E006472,2013MM12,,174.0,,13.0,,46.0,,116.0,,,,,,,178.0,
1391,E006472,2013KW04,,515.0,,51.0,,106.0,,116.0,,,,,,,507.0,
1392,E006472,2014MM01,,47.0,,23.0,,39.0,116.0,,,,,,,,169.0,
1393,E006472,2014MM02,,210.0,,58.0,,79.0,,,,,,,,,151.0,
1394,E006472,2014MM03,,241.0,,19.0,,22.0,,,,,,,,,175.0,
1395,E006472,2014KW01,,498.0,,100.0,,140.0,116.0,,,,,,,,494.0,
1396,E006472,2014MM04,,165.0,,34.0,,32.0,,,,,,,,,155.0,
1397,E006472,2014MM05,,168.0,,87.0,,53.0,,,,,,,,,160.0,
1398,E006472,2014MM06,,165.0,,12.0,,55.0,,,,,,,,,152.0,
1399,E006472,2014KW02,,498.0,,134.0,,140.0,,,,,,,,,468.0,
1400,E006472,2014MM07,,169.0,,12.0,,99.0,,,,,,,,,168.0,
1401,E006472,2014MM08,,167.0,,102.0,,21.0,,,,,,,,,173.0,
1402,E006472,2014MM09,,162.0,,20.0,,21.0,,,,,,,,,149.0,
1403,E006472,2014KW03,,498.0,,134.0,,140.0,,,,,,,,,490.0,
1404,E006472,2014MM10,,174.0,,20.0,,65.0,,,,,,,,,172.0,
1405,E006472,2014MM11,,168.0,,35.0,,21.0,,,,,,,,,166.0,
1406,E006472,2014MM12,,174.0,,44.0,,29.0,,56.0,,,,,,,173.0,
1407,E006472,2014KW04,,516.0,,100.0,,115.0,,56.0,,,,,,,511.0,
1408,E006472,2015MM01,166.0,168.0,,9.0,8.0,0.0,56.0,67.0,-10.0,0.0,166.0,,,166.0,164.0,
1409,E006472,2015MM02,147.0,154.0,,4.0,3.0,9.0,67.0,69.0,-2.0,0.0,147.0,,,147.0,144.0,
1410,E006472,2015MM03,166.0,168.0,,4.0,0.0,0.0,69.0,76.0,-7.0,0.0,166.0,,,166.0,163.0,
1411,E006472,2015KW01,479.0,490.0,,17.0,11.0,9.0,56.0,76.0,-19.0,0.0,479.0,,,479.0,471.0,
1412,E006472,2015MM04,171.0,166.0,,8.0,0.0,0.0,76.0,78.0,-3.0,0.0,171.0,,,171.0,168.0,
1413,E006472,2015MM05,173.0,174.0,,8.0,3.0,14.0,78.0,74.0,5.0,0.0,173.0,,,173.0,170.0,
1414,E006472,2015MM06,165.0,170.0,,4.0,3.0,22.0,74.0,60.0,13.0,0.0,165.0,,,165.0,162.0,
1415,E006472,2015KW02,509.0,509.0,,20.0,6.0,36.0,76.0,60.0,15.0,0.0,509.0,,,509.0,500.0,
1416,E006472,2015MM07,174.0,177.0,,12.0,8.0,7.0,60.0,69.0,-9.0,0.0,174.0,,,174.0,171.0,
1417,E006472,2015MM08,166.0,176.0,,4.0,1.0,28.0,69.0,56.0,14.0,0.0,166.0,,,166.0,163.0,
1418,E006472,2015MM09,161.0,169.0,,3.0,3.0,8.0,56.0,59.0,-4.0,0.0,161.0,,,161.0,158.0,
1419,E006472,2015KW03,501.0,523.0,,19.0,12.0,43.0,60.0,59.0,1.0,0.0,501.0,,,501.0,492.0,
1420,E006472,2015MM10,166.0,172.0,,4.0,1.0,0.0,59.0,69.0,-10.0,0.0,166.0,,,166.0,162.0,
1421,E006472,2015MM11,151.0,164.0,,4.0,3.0,24.0,69.0,62.0,7.0,0.0,151.0,,,151.0,147.0,
1422,E006472,2015MM12,156.0,176.0,,4.0,0.0,16.0,62.0,69.0,-8.0,0.0,156.0,,,156.0,152.0,
1423,E006472,2015KW04,474.0,513.0,,12.0,3.0,41.0,59.0,69.0,-10.0,0.0,474.0,,,474.0,462.0,
1424,E006472,2016MM01,174.0,177.0,,4.0,4.0,12.0,69.0,64.0,5.0,0.0,174.0,,,174.0,171.0,
1425,E006472,2016MM02,163.0,166.0,,4.0,3.0,8.0,64.0,63.0,1.0,0.0,163.0,,,163.0,160.0,
1426,E006472,2016MM03,177.0,176.0,,4.0,4.0,17.0,63.0,49.0,14.0,0.0,177.0,,,177.0,174.0,
1427,E006472,2016KW01,514.0,519.0,,11.0,10.0,37.0,69.0,49.0,20.0,0.0,514.0,,,514.0,506.0,
1428,E006472,2016MM04,147.0,164.0,,4.0,3.0,14.0,49.0,56.0,-7.0,0.0,147.0,,,147.0,144.0,
1429,E006472,2016MM05,175.0,161.0,,8.0,4.0,13.0,56.0,38.0,18.0,0.0,175.0,,,175.0,172.0,
1430,E006472,2016MM06,157.0,155.0,,8.0,5.0,0.0,38.0,44.0,-5.0,0.0,157.0,,,157.0,154.0,
1431,E006472,2016KW02,478.0,479.0,,20.0,12.0,26.0,49.0,44.0,5.0,0.0,478.0,,,478.0,470.0,
1432,E006472,2016MM07,155.0,168.0,,9.0,5.0,0.0,44.0,66.0,-22.0,0.0,155.0,,,155.0,152.0,
1433,E006472,2016MM08,195.0,174.0,,4.0,4.0,0.0,66.0,49.0,17.0,0.0,195.0,,,195.0,192.0,
1434,E006472,2016MM09,156.0,169.0,,9.0,0.0,0.0,49.0,71.0,-22.0,0.0,156.0,,,156.0,153.0,
1435,E006472,2016KW03,505.0,512.0,,21.0,8.0,0.0,44.0,71.0,-28.0,0.0,505.0,,,505.0,496.0,
1436,E006472,2016MM10,172.0,177.0,,10.0,9.0,0.0,71.0,86.0,-14.0,0.0,172.0,,,172.0,168.0,
1437,E006472,2016MM11,155.0,169.0,,5.0,4.0,5.0,86.0,99.0,-14.0,0.0,155.0,,,155.0,151.0,
1438,E006472,2016MM12,153.0,177.0,,5.0,4.0,10.0,99.0,118.0,-19.0,0.0,153.0,,,153.0,149.0,
1439,E006472,2016KW04,481.0,523.0,,19.0,17.0,15.0,71.0,118.0,-47.0,0.0,481.0,,,481.0,468.0,
1440,E006472,2017MM01,160.0,175.0,,8.0,7.0,6.0,118.0,135.0,-16.0,0.0,160.0,,,160.0,157.0,
1441,E006472,2017MM02,149.0,154.0,,3.0,3.0,19.0,135.0,124.0,10.0,0.0,149.0,,,149.0,146.0,
1442,E006472,2017MM03,162.0,168.0,,8.0,7.0,30.0,124.0,109.0,16.0,0.0,162.0,,,162.0,158.0,
1443,E006472,2017KW01,471.0,497.0,,20.0,17.0,55.0,118.0,109.0,10.0,0.0,471.0,,,471.0,461.0,
1444,E006472,2017MM04,150.0,163.0,,7.0,0.0,21.0,109.0,108.0,1.0,0.0,150.0,,,150.0,147.0,
1445,E006472,2017MM05,173.0,165.0,,8.0,8.0,34.0,108.0,75.0,33.0,0.0,173.0,,,173.0,169.0,
1446,E006472,2017MM06,168.0,159.0,,14.0,13.0,22.0,75.0,58.0,17.0,0.0,168.0,,,168.0,164.0,
1447,E006472,2017KW02,491.0,488.0,,29.0,21.0,77.0,109.0,58.0,51.0,0.0,491.0,,,491.0,480.0,
1448,E006472,2017MM07,169.0,163.0,,4.0,4.0,2.0,58.0,54.0,4.0,0.0,169.0,,,169.0,165.0,
1449,E006472,2017MM08,183.0,166.0,,12.0,6.0,18.0,54.0,31.0,23.0,0.0,183.0,,,183.0,179.0,
1450,E006472,2017MM09,149.0,161.0,,7.0,6.0,6.0,31.0,45.0,-14.0,0.0,149.0,,,149.0,145.0,
1451,E006472,2017KW03,501.0,491.0,,23.0,16.0,25.0,58.0,45.0,13.0,0.0,501.0,,,501.0,490.0,
1452,E006472,2017MM10,179.0,165.0,,16.0,6.0,6.0,45.0,41.0,4.0,0.0,179.0,,,179.0,174.0,
1453,E006472,2017MM11,172.0,162.0,,6.0,5.0,5.0,41.0,32.0,9.0,0.0,172.0,,,172.0,167.0,
1454,E006472,2017MM12,170.0,162.0,,20.0,15.0,6.0,32.0,37.0,-6.0,0.0,170.0,,,170.0,166.0,
1455,E006472,2017KW04,521.0,489.0,,42.0,26.0,17.0,45.0,37.0,7.0,0.0,521.0,,,521.0,507.0,
1456,E006472,2018MM01,171.0,172.0,,11.0,9.0,0.0,36.0,48.0,-12.0,0.0,171.0,,,171.0,168.0,
1457,E006472,2018MM02,157.0,152.0,,9.0,7.0,3.0,48.0,49.0,0.0,0.0,157.0,,,157.0,154.0,
1458,E006472,2018MM03,176.0,168.0,,8.0,7.0,7.0,49.0,42.0,7.0,0.0,176.0,,,176.0,173.0,
