ID,SITCEnergy,Countries,Periods,ImportValue_1,ExportValue_2
6999,A018540,L008605,1947JJ00,,
7000,A018540,L008605,1948JJ00,,
7001,A018540,L008605,1949JJ00,,
7002,A018540,L008605,1950JJ00,,
7003,A018540,L008605,1951JJ00,,
7004,A018540,L008605,1952JJ00,,
7005,A018540,L008605,1953JJ00,,
7006,A018540,L008605,1954JJ00,,
7007,A018540,L008605,1955JJ00,,
7008,A018540,L008605,1956JJ00,,
7009,A018540,L008605,1957JJ00,,
7010,A018540,L008605,1958JJ00,,
7011,A018540,L008605,1959JJ00,,
7012,A018540,L008605,1960JJ00,,
7013,A018540,L008605,1961JJ00,,
7014,A018540,L008605,1962JJ00,,
7015,A018540,L008605,1963JJ00,,
7016,A018540,L008605,1964JJ00,,
7017,A018540,L008605,1965JJ00,,
7018,A018540,L008605,1966JJ00,,
7019,A018540,L008605,1967JJ00,,
7020,A018540,L008605,1968JJ00,,
7021,A018540,L008605,1969JJ00,,
7022,A018540,L008605,1970JJ00,,
7023,A018540,L008605,1971JJ00,,
7024,A018540,L008605,1972JJ00,,
7025,A018540,L008605,1973JJ00,,
7026,A018540,L008605,1974JJ00,,
7027,A018540,L008605,1975JJ00,,
7028,A018540,L008605,1976JJ00,,
7029,A018540,L008605,1977JJ00,,
7030,A018540,L008605,1978JJ00,,
7031,A018540,L008605,1979JJ00,,
7032,A018540,L008605,1980JJ00,,
7033,A018540,L008605,1981JJ00,,
7034,A018540,L008605,1982JJ00,,
7035,A018540,L008605,1983JJ00,,
7036,A018540,L008605,1984JJ00,,
7037,A018540,L008605,1985JJ00,,
7038,A018540,L008605,1986JJ00,,
7039,A018540,L008605,1987JJ00,,
7040,A018540,L008605,1988JJ00,,
7041,A018540,L008605,1989JJ00,,
7042,A018540,L008605,1990JJ00,,
7043,A018540,L008605,1991JJ00,,
7044,A018540,L008605,1992JJ00,,
7045,A018540,L008605,1993JJ00,,
7046,A018540,L008605,1994JJ00,,
7047,A018540,L008605,1995JJ00,,
7048,A018540,L008605,1996JJ00,,
7049,A018540,L008605,1997JJ00,,
7050,A018540,L008605,1998JJ00,,
7051,A018540,L008605,1999JJ00,,
7052,A018540,L008605,2000JJ00,,
7053,A018540,L008605,2001JJ00,,
7054,A018540,L008605,2002JJ00,,
7055,A018540,L008605,2003JJ00,,
7056,A018540,L008605,2004JJ00,,
7057,A018540,L008605,2005JJ00,,
7058,A018540,L008605,2006JJ00,,
7059,A018540,L008605,2007JJ00,,
7060,A018540,L008605,2008JJ00,,
7061,A018540,L008605,2009JJ00,,
7062,A018540,L008605,2010JJ00,,
7063,A018540,L008605,2011JJ00,,
7064,A018540,L008605,2012JJ00,,
7065,A018540,L008605,2013JJ00,,
7066,A018540,L008605,2014JJ00,,
7067,A018540,L008605,2015JJ00,,
7068,A018540,L008605,2016JJ00,,
7069,A018540,L008605,2017JJ00,,
7070,A018540,L008592,1917JJ00,,
7071,A018540,L008592,1918JJ00,,
7072,A018540,L008592,1919JJ00,,
7073,A018540,L008592,1920JJ00,,
7074,A018540,L008592,1921JJ00,,
7075,A018540,L008592,1922JJ00,,
7076,A018540,L008592,1923JJ00,,
7077,A018540,L008592,1924JJ00,,
7078,A018540,L008592,1925JJ00,,
7079,A018540,L008592,1926JJ00,,
7080,A018540,L008592,1927JJ00,,
7081,A018540,L008592,1928JJ00,,
7082,A018540,L008592,1929JJ00,,
7083,A018540,L008592,1930JJ00,,
7084,A018540,L008592,1931JJ00,,
7085,A018540,L008592,1932JJ00,,
7086,A018540,L008592,1933JJ00,,
7087,A018540,L008592,1934JJ00,,
7088,A018540,L008592,1935JJ00,,
7089,A018540,L008592,1936JJ00,,
7090,A018540,L008592,1937JJ00,,
7091,A018540,L008592,1938JJ00,,
7092,A018540,L008592,1939JJ00,,
7093,A018540,L008592,1940JJ00,,
7094,A018540,L008592,1941JJ00,,
7095,A018540,L008592,1942JJ00,,
7096,A018540,L008592,1943JJ00,,
7097,A018540,L008592,1944JJ00,,
7098,A018540,L008592,1945JJ00,,
7099,A018540,L008592,1946JJ00,,
7100,A018540,L008592,1947JJ00,,
7101,A018540,L008592,1948JJ00,,
7102,A018540,L008592,1949JJ00,,
7103,A018540,L008592,1950JJ00,,
7104,A018540,L008592,1951JJ00,,
7105,A018540,L008592,1952JJ00,,
7106,A018540,L008592,1953JJ00,,
7107,A018540,L008592,1954JJ00,,
7108,A018540,L008592,1955JJ00,,
7109,A018540,L008592,1956JJ00,,
7110,A018540,L008592,1957JJ00,,
7111,A018540,L008592,1958JJ00,,
7112,A018540,L008592,1959JJ00,,
7113,A018540,L008592,1960JJ00,,
7114,A018540,L008592,1961JJ00,,
7115,A018540,L008592,1962JJ00,,
7116,A018540,L008592,1963JJ00,,
7117,A018540,L008592,1964JJ00,,
7118,A018540,L008592,1965JJ00,,
7119,A018540,L008592,1966JJ00,,
7120,A018540,L008592,1967JJ00,,
7121,A018540,L008592,1968JJ00,,
7122,A018540,L008592,1969JJ00,,
7123,A018540,L008592,1970JJ00,,
7124,A018540,L008592,1971JJ00,,
7125,A018540,L008592,1972JJ00,,
7126,A018540,L008592,1973JJ00,,
7127,A018540,L008592,1974JJ00,,
7128,A018540,L008592,1975JJ00,,
7129,A018540,L008592,1976JJ00,,
7130,A018540,L008592,1977JJ00,,
7131,A018540,L008592,1978JJ00,,
7132,A018540,L008592,1979JJ00,,
7133,A018540,L008592,1980JJ00,,
7134,A018540,L008592,1981JJ00,,
7135,A018540,L008592,1982JJ00,,
7136,A018540,L008592,1983JJ00,,
7137,A018540,L008592,1984JJ00,,
7138,A018540,L008592,1985JJ00,,
7139,A018540,L008592,1986JJ00,,
7140,A018540,L008592,1987JJ00,,
7141,A018540,L008592,1988JJ00,,
7142,A018540,L008592,1989JJ00,,
7143,A018540,L008592,1990JJ00,,
7144,A018540,L008592,1991JJ00,,
7145,A018540,L008592,1992JJ00,,
7146,A018540,L008592,1993JJ00,,
7147,A018540,L008592,1994JJ00,,
7148,A018540,L008592,1995JJ00,,
7149,A018540,L008592,1996JJ00,,
7150,A018540,L008592,1997JJ00,,
7151,A018540,L008592,1998JJ00,,
7152,A018540,L008592,1999JJ00,,
7153,A018540,L008592,2000JJ00,,
7154,A018540,L008592,2001JJ00,,
7155,A018540,L008592,2002JJ00,,
7156,A018540,L008592,2003JJ00,,
7157,A018540,L008592,2004JJ00,,
7158,A018540,L008592,2005JJ00,,
7159,A018540,L008592,2006JJ00,,
7160,A018540,L008592,2007JJ00,,
7161,A018540,L008592,2008JJ00,,
7162,A018540,L008592,2009JJ00,,
7163,A018540,L008592,2010JJ00,,
7164,A018540,L008592,2011JJ00,,
7165,A018540,L008592,2012JJ00,,
7166,A018540,L008592,2013JJ00,,
7167,A018540,L008592,2014JJ00,,
7168,A018540,L008592,2015JJ00,,
7169,A018540,L008592,2016JJ00,,
7170,A018540,L008592,2017JJ00,,
7171,A018540,L008632,1917JJ00,,
7172,A018540,L008632,1918JJ00,,
7173,A018540,L008632,1919JJ00,,
7174,A018540,L008632,1920JJ00,,
7175,A018540,L008632,1921JJ00,,
7176,A018540,L008632,1922JJ00,,
7177,A018540,L008632,1923JJ00,,
7178,A018540,L008632,1924JJ00,,
7179,A018540,L008632,1925JJ00,,
7180,A018540,L008632,1926JJ00,,
7181,A018540,L008632,1927JJ00,,
7182,A018540,L008632,1928JJ00,,
7183,A018540,L008632,1929JJ00,,
7184,A018540,L008632,1930JJ00,,
7185,A018540,L008632,1931JJ00,,
7186,A018540,L008632,1932JJ00,,
7187,A018540,L008632,1933JJ00,,
7188,A018540,L008632,1934JJ00,,
7189,A018540,L008632,1935JJ00,,
7190,A018540,L008632,1936JJ00,,
7191,A018540,L008632,1937JJ00,,
7192,A018540,L008632,1938JJ00,,
7193,A018540,L008632,1939JJ00,,
7194,A018540,L008632,1940JJ00,,
7195,A018540,L008632,1941JJ00,,
7196,A018540,L008632,1942JJ00,,
7197,A018540,L008632,1943JJ00,,
7198,A018540,L008632,1944JJ00,,
7199,A018540,L008632,1945JJ00,,
7200,A018540,L008632,1946JJ00,,
7201,A018540,L008632,1947JJ00,,
7202,A018540,L008632,1948JJ00,,
7203,A018540,L008632,1949JJ00,,
7204,A018540,L008632,1950JJ00,,
7205,A018540,L008632,1951JJ00,,
7206,A018540,L008632,1952JJ00,,
7207,A018540,L008632,1953JJ00,,
7208,A018540,L008632,1954JJ00,,
7209,A018540,L008632,1955JJ00,,
7210,A018540,L008632,1956JJ00,,
7211,A018540,L008632,1957JJ00,,
7212,A018540,L008632,1958JJ00,,
7213,A018540,L008632,1959JJ00,,
7214,A018540,L008632,1960JJ00,,
7215,A018540,L008632,1961JJ00,,
7216,A018540,L008632,1962JJ00,,
7217,A018540,L008632,1963JJ00,,
7218,A018540,L008632,1964JJ00,,
7219,A018540,L008632,1965JJ00,,
7220,A018540,L008632,1966JJ00,,
7221,A018540,L008632,1967JJ00,,
7222,A018540,L008632,1968JJ00,,
7223,A018540,L008632,1969JJ00,,
7224,A018540,L008632,1970JJ00,,
7225,A018540,L008632,1971JJ00,,
7226,A018540,L008632,1972JJ00,,
7227,A018540,L008632,1973JJ00,,
7228,A018540,L008632,1974JJ00,,
7229,A018540,L008632,1975JJ00,,
7230,A018540,L008632,1976JJ00,,
7231,A018540,L008632,1977JJ00,,
7232,A018540,L008632,1978JJ00,,
7233,A018540,L008632,1979JJ00,,
7234,A018540,L008632,1980JJ00,,
7235,A018540,L008632,1981JJ00,,
7236,A018540,L008632,1982JJ00,,
7237,A018540,L008632,1983JJ00,,
7238,A018540,L008632,1984JJ00,,
7239,A018540,L008632,1985JJ00,,
7240,A018540,L008632,1986JJ00,,
7241,A018540,L008632,1987JJ00,,
7242,A018540,L008632,1988JJ00,,
7243,A018540,L008632,1989JJ00,,
7244,A018540,L008632,1990JJ00,,
7245,A018540,L008632,1991JJ00,,
7246,A018540,L008632,1992JJ00,,
7247,A018540,L008632,1993JJ00,,
7248,A018540,L008632,1994JJ00,,
7249,A018540,L008632,1995JJ00,,
7250,A018540,L008632,1996JJ00,,
7251,A018540,L008632,1997JJ00,,
7252,A018540,L008632,1998JJ00,,
7253,A018540,L008632,1999JJ00,,
7254,A018540,L008632,2000JJ00,,
7255,A018540,L008632,2001JJ00,,
7256,A018540,L008632,2002JJ00,,
7257,A018540,L008632,2003JJ00,,
7258,A018540,L008632,2004JJ00,,
7259,A018540,L008632,2005JJ00,,
7260,A018540,L008632,2006JJ00,,
7261,A018540,L008632,2007JJ00,,
7262,A018540,L008632,2008JJ00,,
7263,A018540,L008632,2009JJ00,,
7264,A018540,L008632,2010JJ00,,
7265,A018540,L008632,2011JJ00,,
7266,A018540,L008632,2012JJ00,,
7267,A018540,L008632,2013JJ00,,
7268,A018540,L008632,2014JJ00,,
7269,A018540,L008632,2015JJ00,,
7270,A018540,L008632,2016JJ00,,
7271,A018540,L008632,2017JJ00,,
7272,A018540,L008636,1917JJ00,,
7273,A018540,L008636,1918JJ00,,
7274,A018540,L008636,1919JJ00,,
7275,A018540,L008636,1920JJ00,,
7276,A018540,L008636,1921JJ00,,
7277,A018540,L008636,1922JJ00,,
7278,A018540,L008636,1923JJ00,,
7279,A018540,L008636,1924JJ00,,
7280,A018540,L008636,1925JJ00,,
7281,A018540,L008636,1926JJ00,,
7282,A018540,L008636,1927JJ00,,
7283,A018540,L008636,1928JJ00,,
7284,A018540,L008636,1929JJ00,,
7285,A018540,L008636,1930JJ00,,
7286,A018540,L008636,1931JJ00,,
7287,A018540,L008636,1932JJ00,,
7288,A018540,L008636,1933JJ00,,
7289,A018540,L008636,1934JJ00,,
7290,A018540,L008636,1935JJ00,,
7291,A018540,L008636,1936JJ00,,
7292,A018540,L008636,1937JJ00,,
7293,A018540,L008636,1938JJ00,,
7294,A018540,L008636,1939JJ00,,
7295,A018540,L008636,1940JJ00,,
7296,A018540,L008636,1941JJ00,,
7297,A018540,L008636,1942JJ00,,
7298,A018540,L008636,1943JJ00,,
7299,A018540,L008636,1944JJ00,,
7300,A018540,L008636,1945JJ00,,
7301,A018540,L008636,1946JJ00,,
7302,A018540,L008636,1947JJ00,,
7303,A018540,L008636,1948JJ00,,
7304,A018540,L008636,1949JJ00,,
7305,A018540,L008636,1950JJ00,,
7306,A018540,L008636,1951JJ00,,
7307,A018540,L008636,1952JJ00,,
7308,A018540,L008636,1953JJ00,,
7309,A018540,L008636,1954JJ00,,
7310,A018540,L008636,1955JJ00,,
7311,A018540,L008636,1956JJ00,,
7312,A018540,L008636,1957JJ00,,
7313,A018540,L008636,1958JJ00,,
7314,A018540,L008636,1959JJ00,,
7315,A018540,L008636,1960JJ00,,
7316,A018540,L008636,1961JJ00,,
7317,A018540,L008636,1962JJ00,,
7318,A018540,L008636,1963JJ00,,
7319,A018540,L008636,1964JJ00,,
7320,A018540,L008636,1965JJ00,,
7321,A018540,L008636,1966JJ00,,
7322,A018540,L008636,1967JJ00,,
7323,A018540,L008636,1968JJ00,,
7324,A018540,L008636,1969JJ00,,
7325,A018540,L008636,1970JJ00,,
7326,A018540,L008636,1971JJ00,,
7327,A018540,L008636,1972JJ00,,
7328,A018540,L008636,1973JJ00,,
7329,A018540,L008636,1974JJ00,,
7330,A018540,L008636,1975JJ00,,
7331,A018540,L008636,1976JJ00,,
7332,A018540,L008636,1977JJ00,,
7333,A018540,L008636,1978JJ00,,
7334,A018540,L008636,1979JJ00,,
7335,A018540,L008636,1980JJ00,,
7336,A018540,L008636,1981JJ00,,
7337,A018540,L008636,1982JJ00,,
7338,A018540,L008636,1983JJ00,,
7339,A018540,L008636,1984JJ00,,
7340,A018540,L008636,1985JJ00,,
7341,A018540,L008636,1986JJ00,,
7342,A018540,L008636,1987JJ00,,
7343,A018540,L008636,1988JJ00,,
7344,A018540,L008636,1989JJ00,,
7345,A018540,L008636,1990JJ00,,
7346,A018540,L008636,1991JJ00,,
7347,A018540,L008636,1992JJ00,,
7348,A018540,L008636,1993JJ00,,
7349,A018540,L008636,1994JJ00,,
7350,A018540,L008636,1995JJ00,,
7351,A018540,L008636,1996JJ00,,
7352,A018540,L008636,1997JJ00,,
7353,A018540,L008636,1998JJ00,,
7354,A018540,L008636,1999JJ00,,
7355,A018540,L008636,2000JJ00,,
7356,A018540,L008636,2001JJ00,,
7357,A018540,L008636,2002JJ00,,
7358,A018540,L008636,2003JJ00,,
7359,A018540,L008636,2004JJ00,,
7360,A018540,L008636,2005JJ00,,
7361,A018540,L008636,2006JJ00,,
7362,A018540,L008636,2007JJ00,,
7363,A018540,L008636,2008JJ00,,
7364,A018540,L008636,2009JJ00,,
7365,A018540,L008636,2010JJ00,,
7366,A018540,L008636,2011JJ00,,
7367,A018540,L008636,2012JJ00,,
7368,A018540,L008636,2013JJ00,,
7369,A018540,L008636,2014JJ00,,
7370,A018540,L008636,2015JJ00,,
7371,A018540,L008636,2016JJ00,,
7372,A018540,L008636,2017JJ00,,
7373,A018540,L008639,1917JJ00,,
7374,A018540,L008639,1918JJ00,,
7375,A018540,L008639,1919JJ00,,
7376,A018540,L008639,1920JJ00,,
7377,A018540,L008639,1921JJ00,,
7378,A018540,L008639,1922JJ00,,
7379,A018540,L008639,1923JJ00,,
7380,A018540,L008639,1924JJ00,,
7381,A018540,L008639,1925JJ00,,
7382,A018540,L008639,1926JJ00,,
7383,A018540,L008639,1927JJ00,,
7384,A018540,L008639,1928JJ00,,
7385,A018540,L008639,1929JJ00,,
7386,A018540,L008639,1930JJ00,,
7387,A018540,L008639,1931JJ00,,
7388,A018540,L008639,1932JJ00,,
7389,A018540,L008639,1933JJ00,,
7390,A018540,L008639,1934JJ00,,
7391,A018540,L008639,1935JJ00,,
7392,A018540,L008639,1936JJ00,,
7393,A018540,L008639,1937JJ00,,
7394,A018540,L008639,1938JJ00,,
7395,A018540,L008639,1939JJ00,,
7396,A018540,L008639,1940JJ00,,
7397,A018540,L008639,1941JJ00,,
7398,A018540,L008639,1942JJ00,,
7399,A018540,L008639,1943JJ00,,
7400,A018540,L008639,1944JJ00,,
7401,A018540,L008639,1945JJ00,,
7402,A018540,L008639,1946JJ00,,
7403,A018540,L008639,1947JJ00,,
7404,A018540,L008639,1948JJ00,,
7405,A018540,L008639,1949JJ00,,
7406,A018540,L008639,1950JJ00,,
7407,A018540,L008639,1951JJ00,,
7408,A018540,L008639,1952JJ00,,
7409,A018540,L008639,1953JJ00,,
7410,A018540,L008639,1954JJ00,,
7411,A018540,L008639,1955JJ00,,
7412,A018540,L008639,1956JJ00,,
7413,A018540,L008639,1957JJ00,,
7414,A018540,L008639,1958JJ00,,
7415,A018540,L008639,1959JJ00,,
7416,A018540,L008639,1960JJ00,,
7417,A018540,L008639,1961JJ00,,
7418,A018540,L008639,1962JJ00,,
7419,A018540,L008639,1963JJ00,,
7420,A018540,L008639,1964JJ00,,
7421,A018540,L008639,1965JJ00,,
7422,A018540,L008639,1966JJ00,,
7423,A018540,L008639,1967JJ00,,
7424,A018540,L008639,1968JJ00,,
7425,A018540,L008639,1969JJ00,,
7426,A018540,L008639,1970JJ00,,
7427,A018540,L008639,1971JJ00,,
7428,A018540,L008639,1972JJ00,,
7429,A018540,L008639,1973JJ00,,
7430,A018540,L008639,1974JJ00,,
7431,A018540,L008639,1975JJ00,,
7432,A018540,L008639,1976JJ00,,
7433,A018540,L008639,1977JJ00,,
7434,A018540,L008639,1978JJ00,,
7435,A018540,L008639,1979JJ00,,
7436,A018540,L008639,1980JJ00,,
7437,A018540,L008639,1981JJ00,,
7438,A018540,L008639,1982JJ00,,
7439,A018540,L008639,1983JJ00,,
7440,A018540,L008639,1984JJ00,,
7441,A018540,L008639,1985JJ00,,
7442,A018540,L008639,1986JJ00,,
7443,A018540,L008639,1987JJ00,,
7444,A018540,L008639,1988JJ00,,
7445,A018540,L008639,1989JJ00,,
7446,A018540,L008639,1990JJ00,,
7447,A018540,L008639,1991JJ00,,
7448,A018540,L008639,1992JJ00,,
7449,A018540,L008639,1993JJ00,,
7450,A018540,L008639,1994JJ00,,
7451,A018540,L008639,1995JJ00,,
7452,A018540,L008639,1996JJ00,,
7453,A018540,L008639,1997JJ00,,
7454,A018540,L008639,1998JJ00,,
7455,A018540,L008639,1999JJ00,,
7456,A018540,L008639,2000JJ00,,
7457,A018540,L008639,2001JJ00,,
7458,A018540,L008639,2002JJ00,,
7459,A018540,L008639,2003JJ00,,
7460,A018540,L008639,2004JJ00,,
7461,A018540,L008639,2005JJ00,,
7462,A018540,L008639,2006JJ00,,
7463,A018540,L008639,2007JJ00,,
7464,A018540,L008639,2008JJ00,,
7465,A018540,L008639,2009JJ00,,
7466,A018540,L008639,2010JJ00,,
7467,A018540,L008639,2011JJ00,,
7468,A018540,L008639,2012JJ00,,
7469,A018540,L008639,2013JJ00,,
7470,A018540,L008639,2014JJ00,,
7471,A018540,L008639,2015JJ00,,
7472,A018540,L008639,2016JJ00,,
7473,A018540,L008639,2017JJ00,,
7474,A018540,L008663,1917JJ00,,
7475,A018540,L008663,1918JJ00,,
7476,A018540,L008663,1919JJ00,,
7477,A018540,L008663,1920JJ00,,
7478,A018540,L008663,1921JJ00,,
7479,A018540,L008663,1922JJ00,,
7480,A018540,L008663,1923JJ00,,
7481,A018540,L008663,1924JJ00,,
7482,A018540,L008663,1925JJ00,,
7483,A018540,L008663,1926JJ00,,
7484,A018540,L008663,1927JJ00,,
7485,A018540,L008663,1928JJ00,,
7486,A018540,L008663,1929JJ00,,
7487,A018540,L008663,1930JJ00,,
7488,A018540,L008663,1931JJ00,,
7489,A018540,L008663,1932JJ00,,
7490,A018540,L008663,1933JJ00,,
7491,A018540,L008663,1934JJ00,,
7492,A018540,L008663,1935JJ00,,
7493,A018540,L008663,1936JJ00,,
7494,A018540,L008663,1937JJ00,,
7495,A018540,L008663,1938JJ00,,
7496,A018540,L008663,1939JJ00,,
7497,A018540,L008663,1940JJ00,,
7498,A018540,L008663,1941JJ00,,
7499,A018540,L008663,1942JJ00,,
7500,A018540,L008663,1943JJ00,,
7501,A018540,L008663,1944JJ00,,
7502,A018540,L008663,1945JJ00,,
7503,A018540,L008663,1946JJ00,,
7504,A018540,L008663,1947JJ00,,
7505,A018540,L008663,1948JJ00,,
7506,A018540,L008663,1949JJ00,,
7507,A018540,L008663,1950JJ00,,
7508,A018540,L008663,1951JJ00,,
7509,A018540,L008663,1952JJ00,,
7510,A018540,L008663,1953JJ00,,
7511,A018540,L008663,1954JJ00,,
7512,A018540,L008663,1955JJ00,,
7513,A018540,L008663,1956JJ00,,
7514,A018540,L008663,1957JJ00,,
7515,A018540,L008663,1958JJ00,,
7516,A018540,L008663,1959JJ00,,
7517,A018540,L008663,1960JJ00,,
7518,A018540,L008663,1961JJ00,,
7519,A018540,L008663,1962JJ00,,
7520,A018540,L008663,1963JJ00,,
7521,A018540,L008663,1964JJ00,,
7522,A018540,L008663,1965JJ00,,
7523,A018540,L008663,1966JJ00,,
7524,A018540,L008663,1967JJ00,,
7525,A018540,L008663,1968JJ00,,
7526,A018540,L008663,1969JJ00,,
7527,A018540,L008663,1970JJ00,,
7528,A018540,L008663,1971JJ00,,
7529,A018540,L008663,1972JJ00,,
7530,A018540,L008663,1973JJ00,,
7531,A018540,L008663,1974JJ00,,
7532,A018540,L008663,1975JJ00,,
7533,A018540,L008663,1976JJ00,,
7534,A018540,L008663,1977JJ00,,
7535,A018540,L008663,1978JJ00,,
7536,A018540,L008663,1979JJ00,,
7537,A018540,L008663,1980JJ00,,
7538,A018540,L008663,1981JJ00,,
7539,A018540,L008663,1982JJ00,,
7540,A018540,L008663,1983JJ00,,
7541,A018540,L008663,1984JJ00,,
7542,A018540,L008663,1985JJ00,,
7543,A018540,L008663,1986JJ00,,
7544,A018540,L008663,1987JJ00,,
7545,A018540,L008663,1988JJ00,,
7546,A018540,L008663,1989JJ00,,
7547,A018540,L008663,1990JJ00,,
7548,A018540,L008663,1991JJ00,,
7549,A018540,L008663,1992JJ00,,
7550,A018540,L008663,1993JJ00,,
7551,A018540,L008663,1994JJ00,,
7552,A018540,L008663,1995JJ00,,
7553,A018540,L008663,1996JJ00,,
7554,A018540,L008663,1997JJ00,,
7555,A018540,L008663,1998JJ00,,
7556,A018540,L008663,1999JJ00,,
7557,A018540,L008663,2000JJ00,,
7558,A018540,L008663,2001JJ00,,
7559,A018540,L008663,2002JJ00,,
7560,A018540,L008663,2003JJ00,,
7561,A018540,L008663,2004JJ00,,
7562,A018540,L008663,2005JJ00,,
7563,A018540,L008663,2006JJ00,,
7564,A018540,L008663,2007JJ00,,
7565,A018540,L008663,2008JJ00,,
7566,A018540,L008663,2009JJ00,,
7567,A018540,L008663,2010JJ00,,
7568,A018540,L008663,2011JJ00,,
7569,A018540,L008663,2012JJ00,,
7570,A018540,L008663,2013JJ00,,
7571,A018540,L008663,2014JJ00,,
7572,A018540,L008663,2015JJ00,,
7573,A018540,L008663,2016JJ00,,
7574,A018540,L008663,2017JJ00,,
7575,A018540,L008724,1917JJ00,,
7576,A018540,L008724,1918JJ00,,
7577,A018540,L008724,1919JJ00,,
7578,A018540,L008724,1920JJ00,,
7579,A018540,L008724,1921JJ00,,
7580,A018540,L008724,1922JJ00,,
7581,A018540,L008724,1923JJ00,,
7582,A018540,L008724,1924JJ00,,
7583,A018540,L008724,1925JJ00,,
7584,A018540,L008724,1926JJ00,,
7585,A018540,L008724,1927JJ00,,
7586,A018540,L008724,1928JJ00,,
7587,A018540,L008724,1929JJ00,,
7588,A018540,L008724,1930JJ00,,
7589,A018540,L008724,1931JJ00,,
7590,A018540,L008724,1932JJ00,,
7591,A018540,L008724,1933JJ00,,
7592,A018540,L008724,1934JJ00,,
7593,A018540,L008724,1935JJ00,,
7594,A018540,L008724,1936JJ00,,
7595,A018540,L008724,1937JJ00,,
7596,A018540,L008724,1938JJ00,,
7597,A018540,L008724,1939JJ00,,
7598,A018540,L008724,1940JJ00,,
7599,A018540,L008724,1941JJ00,,
7600,A018540,L008724,1942JJ00,,
7601,A018540,L008724,1943JJ00,,
7602,A018540,L008724,1944JJ00,,
7603,A018540,L008724,1945JJ00,,
7604,A018540,L008724,1946JJ00,,
7605,A018540,L008724,1947JJ00,,
7606,A018540,L008724,1948JJ00,,
7607,A018540,L008724,1949JJ00,,
7608,A018540,L008724,1950JJ00,,
7609,A018540,L008724,1951JJ00,,
7610,A018540,L008724,1952JJ00,,
7611,A018540,L008724,1953JJ00,,
7612,A018540,L008724,1954JJ00,,
7613,A018540,L008724,1955JJ00,,
7614,A018540,L008724,1956JJ00,,
7615,A018540,L008724,1957JJ00,,
7616,A018540,L008724,1958JJ00,,
7617,A018540,L008724,1959JJ00,,
7618,A018540,L008724,1960JJ00,,
7619,A018540,L008724,1961JJ00,,
7620,A018540,L008724,1962JJ00,,
7621,A018540,L008724,1963JJ00,,
7622,A018540,L008724,1964JJ00,,
7623,A018540,L008724,1965JJ00,,
7624,A018540,L008724,1966JJ00,,
7625,A018540,L008724,1967JJ00,,
7626,A018540,L008724,1968JJ00,,
7627,A018540,L008724,1969JJ00,,
7628,A018540,L008724,1970JJ00,,
7629,A018540,L008724,1971JJ00,,
7630,A018540,L008724,1972JJ00,,
7631,A018540,L008724,1973JJ00,,
7632,A018540,L008724,1974JJ00,,
7633,A018540,L008724,1975JJ00,,
7634,A018540,L008724,1976JJ00,,
7635,A018540,L008724,1977JJ00,,
7636,A018540,L008724,1978JJ00,,
7637,A018540,L008724,1979JJ00,,
7638,A018540,L008724,1980JJ00,,
7639,A018540,L008724,1981JJ00,,
7640,A018540,L008724,1982JJ00,,
7641,A018540,L008724,1983JJ00,,
7642,A018540,L008724,1984JJ00,,
7643,A018540,L008724,1985JJ00,,
7644,A018540,L008724,1986JJ00,,
7645,A018540,L008724,1987JJ00,,
7646,A018540,L008724,1988JJ00,,
7647,A018540,L008724,1989JJ00,,
7648,A018540,L008724,1990JJ00,,
7649,A018540,L008724,1991JJ00,,
7650,A018540,L008724,1992JJ00,,
7651,A018540,L008724,1993JJ00,,
7652,A018540,L008724,1994JJ00,,
7653,A018540,L008724,1995JJ00,,
7654,A018540,L008724,1996JJ00,,
7655,A018540,L008724,1997JJ00,,
7656,A018540,L008724,1998JJ00,,
7657,A018540,L008724,1999JJ00,,
7658,A018540,L008724,2000JJ00,,
7659,A018540,L008724,2001JJ00,,
7660,A018540,L008724,2002JJ00,,
7661,A018540,L008724,2003JJ00,,
7662,A018540,L008724,2004JJ00,,
7663,A018540,L008724,2005JJ00,,
7664,A018540,L008724,2006JJ00,,
7665,A018540,L008724,2007JJ00,,
7666,A018540,L008724,2008JJ00,,
7667,A018540,L008724,2009JJ00,,
7668,A018540,L008724,2010JJ00,,
7669,A018540,L008724,2011JJ00,,
7670,A018540,L008724,2012JJ00,,
7671,A018540,L008724,2013JJ00,,
7672,A018540,L008724,2014JJ00,,
7673,A018540,L008724,2015JJ00,,
7674,A018540,L008724,2016JJ00,,
7675,A018540,L008724,2017JJ00,,
7676,A018540,L008734,1917JJ00,,
7677,A018540,L008734,1918JJ00,,
7678,A018540,L008734,1919JJ00,,
7679,A018540,L008734,1920JJ00,,
7680,A018540,L008734,1921JJ00,,
7681,A018540,L008734,1922JJ00,,
7682,A018540,L008734,1923JJ00,,
7683,A018540,L008734,1924JJ00,,
7684,A018540,L008734,1925JJ00,,
7685,A018540,L008734,1926JJ00,,
7686,A018540,L008734,1927JJ00,,
7687,A018540,L008734,1928JJ00,,
7688,A018540,L008734,1929JJ00,,
7689,A018540,L008734,1930JJ00,,
7690,A018540,L008734,1931JJ00,,
7691,A018540,L008734,1932JJ00,,
7692,A018540,L008734,1933JJ00,,
7693,A018540,L008734,1934JJ00,,
7694,A018540,L008734,1935JJ00,,
7695,A018540,L008734,1936JJ00,,
7696,A018540,L008734,1937JJ00,,
