ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBtw_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,Exploitatieoverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,VerbruikVanVasteActiva_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProduct_73,Saldo_74,OntvangenPrimaireInkomensBuitenland_75,BetaaldePrimaireInkomensBuitenland_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachtBuitenland_79,BetaaldeInkomensoverdrachtenBuitenland_80,BrutoBeschikbaarNationaalInkomen_81,ConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoersaldoGoederen_87,UitvoersaldoDiensten_88,SaldoPrimaireInkomensBuitenland_89,SaldoInkomensoverdrachtenBuitenland_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransactiesBuitenland_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,SaldoAanEnVerkopenVanNietGeprod_96,NationaalVorderingensaldo_97,Totaal_98,Totaal_99,Totaal_100,Totaal_101,Voedingsmiddelen_102,DrankenEnTabak_103,Totaal_104,KledingEnTextiel_105,SchoenenEnLederwaren_106,WoninginrichtingEnWoningdecoratie_107,ElektrischeApparatuur_108,VervoermiddelenEnOnderdelen_109,OverigeDuurzameGoederen_110,TotaalOverigeGoederen_111,EnergieEnWater_112,BrandstoffenEnOverigeGoederen_113,Totaal_114,Huisvesting_115,Horecadiensten_116,RecreatieEnCultuurdiensten_117,VervoerEnCommunicatieDiensten_118,MedischeDienstenEnWelzijnzorg_119,FinancieleEnZakelijkeDiensten_120,OverigeDiensten_121,BinnenlandsConsumptieHuishoudens_122,ConsumptieIngezetenenInHetBuitenland_123,ConsumptieNietIngezetenenInNederland_124,Totaal_125,IndividueleConsumptieOverheid_126,CollectieveConsumptieOverheid_127,Totaal_128,WerkelijkeIndividueleConsumptie_129,WerkelijkeCollectieveConsumptie_130,Totaal_131,Totaal_132,Woningen_133,Totaal_134,Gebouwen_135,GrondWegEnWaterbouwkundigeWerken_136,OverdrachtskostenOpGrond_137,Vervoermiddelen_138,Totaal_139,Computers_140,Telecommunicatieapparatuur_141,MachinesEnOverigeMaterieleActiva_142,InCultuurGebrachteActiva_143,Totaal_144,ComputerprogrammatuurEnDatabanken_145,OnderzoekEnOntwikkeling_146,OverigeImmaterieleActiva_147,VerkoopVanGebruikteVasteActiva_148,Totaal_149,Totaal_150,ALandbouwBosbouwEnVisserij_151,BFNijverheidEnEnergie_152,GNCommercieleDienstverlening_153,OUNietCommercieleDienstverlening_154,VerkoopVanGebruikteVasteActiva_155,Totaal_156,LandbouwBosbouwEnVisserijproducten_157,WinningVanDelfstoffen_158,VoedingsmiddelenDrankenEnTabak_159,TextielKledingEnProductenVanLeder_160,HoutEnPapierwarenDrukwerk_161,AardolieProducten_162,ChemischeEnFarmaceutischeProducten_163,RubberKunststofEnMineraleProducten_164,BasismetalenEnMetaalproducten_165,MachinesEnElektrischeApparatuur_166,ElektrotechnischeEnOptischeApparatuur_167,Transportmiddelen_168,OverigeIndustrieleProducten_169,OverigeProducten_170,ConsumptieNietIngezetenenInNederland_171,UitvoerVanGebruikteVasteActiva_172,CifFobCorrectie_173,Totaal_174,UitvoerGoederenUitProductie_175,Wederuitvoer_176,UitvoerVanGebruikteVasteActiva_177,Totaal_178,ConsumptieNietIngezetenenInNederland_179,OverigeUitvoerVanDiensten_180,CifFobCorrectie_181,Totaal_182,LandbouwBosbouwEnVisserijproducten_183,WinningVanDelfstoffen_184,VoedingsmiddelenDrankenEnTabak_185,TextielKledingEnProductenVanLeder_186,HoutEnPapierwarenDrukwerk_187,AardolieProducten_188,ChemischeEnFarmaceutischeProducten_189,RubberKunststofEnMineraleProducten_190,BasismetalenEnMetaalproducten_191,MachinesEnElektrischeApparatuur_192,ElektrotechnischeEnOptischeApparaten_193,Transportmiddelen_194,OverigeIndustrieleProducten_195,OverigeProducten_196,ConsumptieIngezetenenInHetBuitenland_197,CifFobCorrectie_198,Totaal_199,InvoerGoederenCif_200,CifFobCorrectieEnHerclassificatie_201,Totaal_202,InvoerDienstenCif_203,CifFobHerclassificatie_204,Totaal_205,ProductgebondenBelastingen_206,NietProductgebondenBelastingen_207,TotaalSubsidies_208,ProductgebondenSubsidies_209,NietProductgebondenSubsidies_210
109,vlwans,2016JJ00,1180468.0,672093.0,506750.0,378150.0,128909.0,1180468.0,595811.0,454193.0,287682.0,166444.0,141052.0,117472.0,23760.0,1271.0,583395.0,453978.0,130111.0,608516.0,138074.0,11436.0,94088.0,11166.0,71734.0,14106.0,1055.0,3934.0,898.0,10420.0,4333.0,7914.0,7955.0,8507.0,4609.0,7881.0,7745.0,4052.0,32665.0,328465.0,124827.0,85985.0,28763.0,10105.0,32233.0,43008.0,37857.0,91351.0,50709.0,40471.0,6798.0,19724.0,3487.0,10336.0,142159.0,127316.0,73598.0,43232.0,30370.0,53713.0,14832.0,62461.0,66226.0,3756.0,862.0,672093.0,,,62317.0,72781.0,10307.0,556378.0,115707.0,672093.0,672093.0,,,,,,,,,454193.0,,,142315.0,,,,,,,,,,,,,454193.0,287682.0,126083.0,40375.0,32118.0,8352.0,53805.0,12723.0,3240.0,10714.0,10535.0,9859.0,6904.0,31940.0,9423.0,22528.0,161152.0,54861.0,22086.0,14297.0,15989.0,11287.0,21328.0,21267.0,287190.0,12115.0,11668.0,166444.0,112455.0,54004.0,454193.0,400173.0,54004.0,141052.0,143651.0,32921.0,37348.0,18591.0,16193.0,2603.0,12445.0,6698.0,5294.0,1402.0,22474.0,373.0,32447.0,19735.0,11830.0,974.0,2650.0,141052.0,143651.0,4796.0,27637.0,81095.0,30551.0,2650.0,583395.0,24384.0,25654.0,53950.0,12756.0,5760.0,41751.0,68127.0,13112.0,23291.0,49874.0,77889.0,23682.0,19046.0,134410.0,11668.0,1400.0,-3157.0,453978.0,205350.0,247404.0,1400.0,130111.0,11668.0,121485.0,-3157.0,506750.0,17698.0,46764.0,28587.0,14187.0,8162.0,30200.0,51908.0,12723.0,22981.0,39346.0,66183.0,26496.0,16744.0,116114.0,12115.0,-3157.0,378150.0,388040.0,-9891.0,128909.0,122323.0,6734.0,72781.0,66226.0,6619.0,10307.0,3756.0,6565.0
110,vlwans,2017KW01,299568.0,169081.0,130349.0,98650.0,31828.0,299568.0,147055.0,112606.0,72138.0,40446.0,35957.0,30476.0,5553.0,-1252.0,152323.0,120488.0,32024.0,152796.0,36996.0,2600.0,25341.0,3710.0,18525.0,3258.0,241.0,986.0,239.0,3049.0,1028.0,2006.0,1859.0,2706.0,1259.0,1891.0,2152.0,1038.0,9146.0,81162.0,30053.0,20307.0,7273.0,2480.0,7742.0,12828.0,9111.0,21729.0,12056.0,9619.0,1719.0,4424.0,829.0,2613.0,34689.0,31111.0,17300.0,10220.0,7083.0,13797.0,3576.0,16013.0,16963.0,934.0,,169081.0,,,16012.0,18702.0,2741.0,139661.0,29425.0,169081.0,169081.0,,,,,,,,,112606.0,,,34620.0,,,,,,,,,,,,,112606.0,72138.0,31349.0,9364.0,7468.0,1907.0,13420.0,3028.0,842.0,2713.0,2606.0,2581.0,1710.0,8552.0,3215.0,5344.0,40728.0,14065.0,5382.0,3559.0,3880.0,3028.0,5470.0,5318.0,72046.0,2054.0,1976.0,40446.0,27360.0,13097.0,112606.0,99508.0,13097.0,35957.0,36487.0,9227.0,9778.0,4809.0,4111.0,933.0,2856.0,1691.0,1304.0,385.0,5101.0,198.0,7991.0,4573.0,3184.0,250.0,549.0,35957.0,36487.0,1259.0,6755.0,21110.0,7512.0,549.0,152323.0,5715.0,6500.0,13438.0,3184.0,1426.0,11361.0,19234.0,3420.0,5920.0,14034.0,20759.0,6418.0,4800.0,34279.0,1976.0,286.0,-847.0,120488.0,53781.0,66532.0,286.0,32024.0,1976.0,30867.0,-847.0,130349.0,4297.0,11907.0,6951.0,3625.0,2047.0,8353.0,14098.0,3273.0,5844.0,10009.0,17941.0,6811.0,4164.0,29717.0,2054.0,-847.0,98650.0,101204.0,-2554.0,31828.0,30157.0,1707.0,18702.0,16963.0,1746.0,2741.0,934.0,1809.0
111,vlwans,2017KW02,307824.0,174877.0,132521.0,100116.0,32609.0,307824.0,154980.0,117261.0,73096.0,44134.0,38005.0,32312.0,5761.0,-78.0,152623.0,119449.0,33338.0,158655.0,34263.0,2187.0,22692.0,1596.0,18502.0,3367.0,290.0,1055.0,240.0,2723.0,1236.0,1936.0,2328.0,2244.0,1210.0,1923.0,1585.0,985.0,9400.0,86739.0,33233.0,23107.0,7321.0,2814.0,8856.0,10746.0,9581.0,24518.0,13262.0,11196.0,1809.0,5306.0,1112.0,2928.0,37691.0,33831.0,19999.0,11749.0,8251.0,13829.0,3857.0,15971.0,16972.0,999.0,,174877.0,,,15829.0,18606.0,2686.0,145387.0,29461.0,174877.0,174877.0,,,,,,,,,117261.0,,,37947.0,,,,,,,,,,,,,117261.0,73096.0,32450.0,10265.0,8089.0,2198.0,14284.0,3384.0,833.0,2726.0,3040.0,2404.0,1977.0,7901.0,1801.0,6099.0,41394.0,13689.0,5975.0,3828.0,4075.0,2803.0,5479.0,5528.0,73822.0,3009.0,3744.0,44134.0,29909.0,14233.0,117261.0,103023.0,14233.0,38005.0,38623.0,9355.0,10163.0,5193.0,4163.0,869.0,3143.0,1854.0,1546.0,308.0,5517.0,264.0,8679.0,5517.0,2967.0,227.0,635.0,38005.0,38623.0,1375.0,6920.0,22670.0,7828.0,635.0,152623.0,6333.0,5653.0,13689.0,2990.0,1548.0,10850.0,18147.0,3487.0,6023.0,13955.0,20889.0,6215.0,5473.0,33572.0,3744.0,398.0,-863.0,119449.0,53156.0,65956.0,398.0,33338.0,3744.0,30408.0,-863.0,132521.0,4924.0,13344.0,7564.0,3335.0,2172.0,6729.0,13266.0,3419.0,5967.0,10798.0,17679.0,6866.0,4797.0,29364.0,3009.0,-863.0,100116.0,102710.0,-2591.0,32609.0,30917.0,1728.0,18606.0,16972.0,1668.0,2686.0,999.0,1693.0
112,vlwans,2017KW03,305248.0,169789.0,135075.0,99408.0,35780.0,305248.0,150342.0,114717.0,74120.0,40574.0,35565.0,28758.0,6837.0,320.0,154767.0,119205.0,35791.0,154346.0,33124.0,3259.0,22476.0,1366.0,18457.0,3621.0,287.0,932.0,341.0,2673.0,1105.0,2097.0,2171.0,2461.0,1128.0,1691.0,1614.0,1057.0,7445.0,86289.0,33525.0,23469.0,7488.0,2606.0,7968.0,9860.0,10243.0,24816.0,12740.0,11995.0,1869.0,6157.0,1440.0,2491.0,35006.0,31095.0,17627.0,10499.0,7130.0,13468.0,3908.0,14743.0,15682.0,936.0,,169789.0,,,14804.0,17373.0,2485.0,140322.0,29433.0,169789.0,169789.0,,,,,,,,,114717.0,,,35883.0,,,,,,,,,,,,,114717.0,74120.0,31479.0,10137.0,8042.0,2125.0,14236.0,3352.0,808.0,2861.0,3114.0,2405.0,1806.0,7158.0,1577.0,5585.0,41385.0,13948.0,5794.0,3902.0,4158.0,2928.0,5268.0,5378.0,72846.0,5153.0,3891.0,40574.0,27679.0,12900.0,114717.0,101812.0,12900.0,35565.0,36111.0,8471.0,8423.0,4279.0,3591.0,533.0,3249.0,2096.0,1660.0,437.0,6328.0,-110.0,7990.0,4933.0,2885.0,200.0,563.0,35565.0,36111.0,983.0,6136.0,20933.0,8237.0,563.0,154767.0,6638.0,5429.0,14484.0,3801.0,1472.0,9170.0,17804.0,3474.0,5960.0,13789.0,21308.0,5871.0,5555.0,36271.0,3891.0,349.0,-831.0,119205.0,52420.0,66486.0,349.0,35791.0,3891.0,32687.0,-831.0,135075.0,4654.0,10807.0,7589.0,4194.0,2058.0,6773.0,13491.0,3375.0,5803.0,10452.0,18655.0,7020.0,4902.0,30479.0,5153.0,-831.0,99408.0,101888.0,-2481.0,35780.0,34159.0,1650.0,17373.0,15682.0,1709.0,2485.0,936.0,1554.0
113,vlwans,2017KW04,316280.0,179620.0,136312.0,101733.0,34596.0,316280.0,157074.0,117090.0,73847.0,43213.0,39445.0,32914.0,6570.0,798.0,159094.0,122603.0,36659.0,162126.0,37641.0,3448.0,25754.0,3049.0,19380.0,3763.0,288.0,1009.0,118.0,2372.0,1204.0,2149.0,2388.0,2463.0,1569.0,2074.0,2367.0,1020.0,8484.0,87617.0,34217.0,23878.0,7823.0,2534.0,8529.0,9233.0,10325.0,25499.0,14281.0,11149.0,1867.0,6125.0,434.0,2692.0,36904.0,33090.0,19062.0,11232.0,7833.0,14037.0,3804.0,17359.0,18326.0,977.0,,179620.0,,,16820.0,19785.0,3051.0,150025.0,29552.0,179620.0,179620.0,,,,,,,,,117090.0,,,40297.0,,,,,,,,,,,,,117090.0,73847.0,33633.0,10946.0,8792.0,2185.0,14051.0,3468.0,849.0,3070.0,2728.0,2061.0,1941.0,8701.0,2707.0,5990.0,40969.0,13988.0,5664.0,3317.0,4176.0,2783.0,5299.0,5741.0,74612.0,2350.0,3123.0,43213.0,29021.0,14194.0,117090.0,102893.0,14194.0,39445.0,40168.0,10090.0,9843.0,4727.0,4382.0,702.0,3231.0,2171.0,1601.0,570.0,6792.0,14.0,8589.0,5328.0,3074.0,214.0,740.0,39445.0,40168.0,1238.0,8033.0,22537.0,8471.0,740.0,159094.0,5573.0,6534.0,13809.0,3414.0,1803.0,9219.0,17652.0,3416.0,5884.0,14713.0,22376.0,6772.0,6284.0,38434.0,3123.0,497.0,-873.0,122603.0,57124.0,64952.0,497.0,36659.0,3123.0,34372.0,-873.0,136312.0,3971.0,11143.0,7679.0,3596.0,2249.0,7002.0,13182.0,3457.0,6129.0,11373.0,19702.0,7691.0,5538.0,32079.0,2350.0,-873.0,101733.0,104323.0,-2594.0,34596.0,32906.0,1721.0,19785.0,18326.0,1525.0,3051.0,977.0,2078.0
114,vlwans,2017JJ00,1228915.0,693346.0,534228.0,399873.0,134802.0,1228915.0,609432.0,461670.0,293201.0,168373.0,148969.0,124454.0,24723.0,-219.0,618785.0,481734.0,137793.0,627909.0,142037.0,11497.0,96261.0,9730.0,74864.0,14023.0,1105.0,3983.0,891.0,10823.0,4572.0,8187.0,8781.0,9874.0,5165.0,7577.0,7721.0,4101.0,34484.0,341805.0,131024.0,90758.0,29904.0,10435.0,33092.0,42667.0,39208.0,96553.0,52333.0,43955.0,7264.0,22011.0,3812.0,10724.0,144300.0,129137.0,73988.0,43700.0,30292.0,55143.0,15146.0,64086.0,67940.0,3843.0,-351.0,693346.0,,,63462.0,74465.0,10950.0,575370.0,117871.0,693346.0,693346.0,,,,,,,,,461670.0,,,148698.0,,,,,,,,,,,,,461670.0,293201.0,128897.0,40710.0,32388.0,8419.0,55982.0,13236.0,3333.0,11369.0,11488.0,9455.0,7431.0,32312.0,9299.0,23017.0,164481.0,55692.0,22813.0,14605.0,16289.0,11542.0,21519.0,21963.0,293327.0,12566.0,12732.0,168373.0,113972.0,54424.0,461670.0,407232.0,54424.0,148969.0,151386.0,37101.0,38209.0,19004.0,16244.0,3010.0,12521.0,7815.0,6111.0,1707.0,23739.0,366.0,33246.0,20349.0,12111.0,891.0,2493.0,148969.0,151386.0,4850.0,27844.0,87232.0,32054.0,2493.0,618785.0,24245.0,24094.0,55419.0,13378.0,6248.0,40583.0,72833.0,13796.0,23785.0,56492.0,85346.0,25273.0,22115.0,142537.0,12732.0,1535.0,-3413.0,481734.0,216468.0,263924.0,1535.0,137793.0,12732.0,128317.0,-3413.0,534228.0,17838.0,47204.0,29779.0,14751.0,8525.0,28841.0,54029.0,13523.0,23740.0,42635.0,73975.0,28397.0,19372.0,121633.0,12566.0,-3413.0,399873.0,410090.0,-10218.0,134802.0,128127.0,6805.0,74465.0,67940.0,6632.0,10950.0,3843.0,7120.0
115,vlwans,2018KW01,310270.0,173747.0,136423.0,103092.0,33454.0,310270.0,152255.0,115488.0,74444.0,40999.0,38174.0,,,-1057.0,157819.0,124118.0,33901.0,156873.0,37935.0,2578.0,25800.0,3335.0,19274.0,,,,,,,,,,,,2161.0,1043.0,9707.0,83701.0,31190.0,,,,7962.0,12688.0,9313.0,22819.0,,,,,,,35291.0,31621.0,,,,,3665.0,16546.0,17515.0,949.0,,173747.0,,,16537.0,19302.0,2813.0,143758.0,29976.0,173747.0,173747.0,,,,,,,,,115488.0,,,37049.0,,,,,,,,,,,,,115488.0,74444.0,,,,,,,,,,,,,,,,,,,,,,,74279.0,2229.0,2080.0,40999.0,27814.0,13200.0,115488.0,102288.0,13200.0,38174.0,38812.0,10022.0,10010.0,4993.0,4210.0,874.0,3329.0,1912.0,1536.0,365.0,5532.0,200.0,8214.0,4797.0,3208.0,234.0,653.0,38174.0,38812.0,1253.0,7155.0,22782.0,7799.0,653.0,157819.0,,,,,,,,,,,,,,,2080.0,254.0,-886.0,124118.0,54943.0,69051.0,254.0,33901.0,2080.0,32680.0,-886.0,136423.0,,,,,,,,,,,,,,,2229.0,-886.0,103092.0,105765.0,-2673.0,33454.0,31704.0,1787.0,19302.0,17515.0,1795.0,2813.0,949.0,1866.0
116,vlwasa,1995KW01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,vlwasa,1995KW02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,vlwasa,1995KW03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,vlwasa,1995KW04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,vlwasa,1995JJ00,631284.0,448664.0,186952.0,137473.0,48745.0,631284.0,413732.0,319718.0,212728.0,106866.0,93704.0,78178.0,15537.0,466.0,219673.0,169213.0,50278.0,400377.0,113694.0,9185.0,75686.0,19415.0,51965.0,12449.0,1234.0,4395.0,1171.0,6227.0,4213.0,6381.0,4038.0,3890.0,2423.0,7028.0,5364.0,2518.0,28961.0,185270.0,72701.0,45914.0,18038.0,9218.0,9361.0,26313.0,26765.0,50407.0,,,,7785.0,940.0,,102593.0,91271.0,58750.0,,,32675.0,11367.0,47314.0,51526.0,3490.0,754.0,448664.0,,,49051.0,55837.0,6992.0,380485.0,68259.0,448664.0,448664.0,,,,,,,,,319718.0,,,94295.0,,,,,,,,,,,,,319718.0,212728.0,95160.0,33870.0,24164.0,9936.0,33551.0,8403.0,2142.0,10490.0,1899.0,8038.0,4735.0,30045.0,10546.0,20006.0,114615.0,39114.0,17615.0,8971.0,6292.0,10597.0,15975.0,18397.0,209822.0,9469.0,6526.0,106866.0,66173.0,40501.0,319718.0,279156.0,40501.0,93704.0,94464.0,30734.0,28923.0,16688.0,10506.0,1726.0,7469.0,511.0,340.0,353.0,18197.0,434.0,14162.0,4776.0,9140.0,635.0,870.0,93704.0,94464.0,3252.0,18097.0,53911.0,18694.0,870.0,219673.0,15480.0,10977.0,31506.0,7943.0,5179.0,27459.0,32349.0,7328.0,14122.0,19689.0,8949.0,6852.0,4965.0,51260.0,6526.0,416.0,-1513.0,169213.0,129216.0,48393.0,416.0,50278.0,6526.0,45300.0,-1513.0,186952.0,9617.0,31345.0,13978.0,8339.0,6878.0,13253.0,22007.0,7385.0,14724.0,15924.0,8135.0,13154.0,4083.0,38998.0,9469.0,-1513.0,137473.0,142284.0,-4810.0,48745.0,45344.0,3297.0,55837.0,51526.0,4305.0,6992.0,3490.0,2520.0
121,vlwasa,1996KW01,160856.0,114138.0,47724.0,34880.0,12665.0,160856.0,105096.0,81471.0,55149.0,26197.0,23066.0,19085.0,3980.0,577.0,56185.0,42988.0,13189.0,101663.0,28536.0,2126.0,19826.0,6376.0,13130.0,,,,,,,,,,,,1452.0,665.0,6331.0,47766.0,18476.0,,,,2417.0,6796.0,6754.0,13488.0,,,,,,,25562.0,22772.0,,,,,2802.0,,,,,114138.0,,,,,,,,114138.0,114138.0,,,,,,,,,81471.0,,,23644.0,,,,,,,,,,,,,81471.0,55149.0,,,,,,,,,,,,,,,,,,,,,,,,,,26197.0,16179.0,9969.0,81471.0,71494.0,9969.0,23066.0,23170.0,6812.0,6499.0,,,,1885.0,168.0,,,4601.0,151.0,3683.0,,,,226.0,23066.0,23170.0,836.0,4534.0,13093.0,4576.0,226.0,56185.0,,,,,,,,,,,,,,,,,,42988.0,,,,13189.0,,,,47724.0,,,,,,,,,,,,,,,,,34880.0,,,12665.0,,,,,,,,
122,vlwasa,1996KW02,162456.0,115412.0,48138.0,35304.0,12663.0,162456.0,107050.0,81874.0,55385.0,26365.0,24544.0,20350.0,4194.0,627.0,56023.0,42698.0,13363.0,102653.0,28839.0,2247.0,19442.0,5485.0,13089.0,,,,,,,,,,,,1424.0,675.0,7154.0,48389.0,18732.0,,,,2449.0,6914.0,6776.0,13685.0,,,,,,,25618.0,22799.0,,,,,2821.0,,,,,115412.0,,,,,,,,115412.0,115412.0,,,,,,,,,81874.0,,,25172.0,,,,,,,,,,,,,81874.0,55385.0,,,,,,,,,,,,,,,,,,,,,,,,,,26365.0,16266.0,10046.0,81874.0,71817.0,10046.0,24544.0,24772.0,8108.0,7641.0,,,,1841.0,175.0,,,4652.0,78.0,3766.0,,,,262.0,24544.0,24772.0,792.0,4461.0,14419.0,5003.0,262.0,56023.0,,,,,,,,,,,,,,,,,,42698.0,,,,13363.0,,,,48138.0,,,,,,,,,,,,,,,,,35304.0,,,12663.0,,,,,,,,
123,vlwasa,1996KW03,165526.0,117008.0,49547.0,36362.0,13014.0,165526.0,108577.0,82660.0,55961.0,26578.0,25315.0,21101.0,4215.0,594.0,57526.0,43975.0,13568.0,104009.0,29124.0,2210.0,19654.0,5177.0,13374.0,,,,,,,,,,,,1418.0,676.0,7285.0,49320.0,19220.0,,,,2520.0,7045.0,6794.0,13892.0,,,,,,,25723.0,22889.0,,,,,2851.0,,,,,117008.0,,,,,,,,117008.0,117008.0,,,,,,,,,82660.0,,,25908.0,,,,,,,,,,,,,82660.0,55961.0,,,,,,,,,,,,,,,,,,,,,,,,,,26578.0,16460.0,10070.0,82660.0,72581.0,10070.0,25315.0,25634.0,8566.0,7634.0,,,,1725.0,192.0,,,4914.0,104.0,3890.0,,,,281.0,25315.0,25634.0,848.0,4901.0,14829.0,4935.0,281.0,57526.0,,,,,,,,,,,,,,,,,,43975.0,,,,13568.0,,,,49547.0,,,,,,,,,,,,,,,,,36362.0,,,13014.0,,,,,,,,
124,vlwasa,1996KW04,168356.0,117823.0,51391.0,37798.0,13403.0,168356.0,110424.0,83628.0,56745.0,26741.0,26501.0,22126.0,4376.0,279.0,58539.0,44848.0,13694.0,104907.0,29168.0,2164.0,19660.0,4987.0,13513.0,,,,,,,,,,,,1391.0,680.0,7430.0,50033.0,19444.0,,,,2596.0,7244.0,6811.0,14089.0,,,,,,,25860.0,22984.0,,,,,2888.0,,,,,117823.0,,,,,,,,117823.0,117823.0,,,,,,,,,83628.0,,,26780.0,,,,,,,,,,,,,83628.0,56745.0,,,,,,,,,,,,,,,,,,,,,,,,,,26741.0,16583.0,10110.0,83628.0,73503.0,10110.0,26501.0,26825.0,8627.0,7652.0,,,,2121.0,211.0,,,5320.0,134.0,4009.0,,,,304.0,26501.0,26825.0,903.0,5147.0,15504.0,5140.0,304.0,58539.0,,,,,,,,,,,,,,,,,,44848.0,,,,13694.0,,,,51391.0,,,,,,,,,,,,,,,,,37798.0,,,13403.0,,,,,,,,
