ID,Toepassingsgroepen,SectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikGeheleJaar_3,GebruikPerHectare_4,GebruikInJanuari_5,GebruikInFebruari_6,GebruikInMaart_7,GebruikInApril_8,GebruikInMei_9,GebruikInJuni_10,GebruikInJuli_11,GebruikInAugustus_12,GebruikInSeptember_13,GebruikInOktober_14,GebruikInNovember_15,GebruikInDecember_16,MinimaalGebruik_17,GemiddeldLaagGebruik_18,GemiddeldGebruik_19,GemiddeldHoogGebruik_20,MaximaalGebruik_21
705,INSECT,FRZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,INSECT,FRZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,INSECT,FRZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,INSECT,ORC,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,INSECT,ORC,1998JJ00,221,206,666,3.2,3.2,3.7,4.2,8.9,7.1,8.0,19.3,14.5,10.2,12.1,6.5,2.3,0.0,0.0,0.0,0.0,0.0
710,INSECT,ORC,2000JJ00,209,212,678,3.2,1.6,1.1,3.4,1.3,4.2,13.6,19.5,30.9,9.4,6.0,8.1,1.0,0.0,0.0,0.0,0.0,0.0
711,INSECT,ORC,2004JJ00,194,230,418,1.8,5.4,4.8,3.7,2.3,10.2,8.2,12.5,16.3,20.2,7.0,6.9,2.5,0.0,0.0,0.0,0.0,0.0
712,INSECT,ORZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,INSECT,ORZ,1998JJ00,0,0,651,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,INSECT,ORZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,INSECT,ORZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,INSECT,GER,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,INSECT,GER,1998JJ00,161,219,1571,7.2,3.9,4.5,6.9,7.9,7.5,6.4,11.2,17.7,13.0,10.8,7.1,3.1,0.0,0.0,0.0,0.0,0.0
718,INSECT,GER,2000JJ00,170,253,2606,10.3,3.9,4.8,8.0,4.1,6.6,10.3,12.5,17.7,12.9,9.3,6.9,3.1,0.0,0.0,0.0,0.0,0.0
719,INSECT,GER,2004JJ00,128,227,3110,13.7,7.0,9.2,11.6,6.6,6.0,11.4,5.7,7.3,11.3,10.1,7.2,6.6,0.0,0.0,0.0,0.0,0.0
720,INSECT,GEZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,INSECT,GEZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,INSECT,GEZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,INSECT,GEZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,INSECT,ALS,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,INSECT,ALS,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,INSECT,ALS,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,INSECT,ALS,2004JJ00,87,85,274,3.2,5.1,11.9,13.0,12.8,12.7,7.1,3.6,8.3,7.1,7.3,5.2,5.8,0.0,0.0,0.0,0.0,0.0
728,INSECT,ALZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,INSECT,ALZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,INSECT,ALZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,INSECT,ALZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,INSECT,LES,1995JJ00,343,208,1139,5.4,5.8,9.0,10.9,12.8,7.8,6.1,4.4,10.4,7.7,10.1,10.5,4.6,0.0,0.0,0.0,0.0,0.0
733,INSECT,LES,1998JJ00,350,230,310,1.3,7.2,10.9,7.9,5.8,13.8,7.9,5.7,11.3,7.7,4.9,11.0,5.7,0.0,0.0,0.0,0.0,0.0
734,INSECT,LES,2000JJ00,276,185,133,0.5,9.6,3.5,2.1,7.1,3.8,9.6,24.3,11.9,9.2,8.3,5.8,4.9,0.0,0.0,0.0,0.0,0.0
735,INSECT,LES,2004JJ00,258,239,143,0.5,3.0,2.7,6.1,6.0,2.6,21.7,23.0,9.2,7.5,6.4,6.1,5.8,0.0,0.0,0.0,0.0,0.0
736,INSECT,LEZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,INSECT,LEZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,INSECT,LEZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,INSECT,LEZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,INSECT,PBI,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,INSECT,PBI,1998JJ00,876,549,1440,2.5,7.8,9.0,6.7,9.0,8.7,7.9,9.8,10.0,11.7,7.0,5.9,6.3,0.0,0.0,0.0,0.0,0.0
742,INSECT,PBI,2000JJ00,806,582,1694,2.8,38.7,3.7,4.4,4.9,5.6,6.1,6.9,7.3,5.4,6.1,5.3,5.6,0.0,0.0,0.0,0.0,0.0
743,INSECT,PBI,2004JJ00,758,672,2145,3.1,6.5,5.7,3.4,4.3,7.4,17.5,10.3,9.4,10.8,9.0,6.2,9.6,0.0,0.0,0.0,0.0,0.0
744,INSECT,PZ1,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,INSECT,PZ1,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,INSECT,PZ1,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,INSECT,PZ1,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,INSECT,PBD,1995JJ00,801,548,3594,6.5,3.9,5.0,9.5,9.9,9.2,9.2,11.9,12.0,11.9,7.8,5.2,4.5,0.0,0.0,0.0,0.0,0.0
749,INSECT,PBD,1998JJ00,639,403,2218,5.4,4.9,6.4,7.5,7.4,9.0,10.9,11.1,12.0,9.2,8.7,5.4,7.2,0.0,0.0,0.0,0.0,0.0
750,INSECT,PBD,2000JJ00,679,444,1865,4.0,2.8,7.6,10.2,6.9,5.0,6.8,12.1,25.7,6.0,7.5,6.0,3.4,0.0,0.0,0.0,0.0,0.0
751,INSECT,PBD,2004JJ00,622,470,1281,2.7,3.7,3.4,6.3,7.5,9.4,14.5,10.6,14.0,11.6,8.5,6.8,3.7,0.0,0.0,0.0,0.0,0.0
752,INSECT,PZ2,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,INSECT,PZ2,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,INSECT,PZ2,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,INSECT,PZ2,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,INSECT,PPL,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,INSECT,PPL,1998JJ00,875,408,602,1.3,7.1,8.9,8.1,20.5,11.4,6.8,8.7,7.4,6.0,9.0,2.9,3.2,0.0,0.0,0.0,0.0,0.0
758,INSECT,PPL,2000JJ00,803,468,587,1.2,4.4,4.2,7.3,18.0,38.5,5.0,4.9,3.7,4.5,2.8,4.8,1.9,0.0,0.0,0.0,0.0,0.0
759,INSECT,PPL,2004JJ00,762,537,391,0.7,2.7,8.2,12.9,13.2,15.9,7.8,18.3,4.8,9.9,3.3,1.7,1.2,0.0,0.0,0.0,0.0,0.0
760,INSECT,PPZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,INSECT,PPZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,INSECT,PPZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,INSECT,PPZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,INSECT,CHA,1995JJ00,659,99,2080,19.1,4.8,5.5,5.5,5.1,7.8,7.9,12.2,15.4,15.1,10.5,7.3,3.2,0.0,0.0,0.0,0.0,0.0
765,INSECT,CHA,1998JJ00,371,56,616,6.3,5.7,6.8,3.7,6.4,5.9,8.2,8.5,15.3,15.9,13.6,6.1,3.9,0.0,0.0,0.0,0.0,0.0
766,INSECT,CHA,2000JJ00,337,66,985,10.4,6.1,4.5,3.7,3.5,5.7,6.2,9.0,18.2,12.4,14.1,11.8,4.7,0.0,0.0,0.0,0.0,0.0
767,INSECT,CHA,2004JJ00,171,43,739,8.7,3.1,3.2,10.4,13.0,6.9,12.7,5.3,8.1,12.1,16.8,5.9,2.5,0.0,0.0,0.0,0.0,0.0
768,SCHIM ,TOT,1995JJ00,69826,427574,2808608,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,SCHIM ,TOT,1998JJ00,71872,474161,3380379,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,SCHIM ,TOT,2000JJ00,61891,454508,2967562,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,SCHIM ,TOT,2004JJ00,60069,479282,2859344,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,SCHIM ,AKK,1995JJ00,41492,353914,1720693,2.4,0.3,0.0,0.0,5.2,4.7,26.8,36.9,17.9,7.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,SCHIM ,AKK,1998JJ00,43521,396226,2364874,3.2,0.1,0.0,0.0,2.0,6.2,33.8,35.8,17.2,4.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,SCHIM ,AKK,2000JJ00,37311,380116,2176817,3.1,0.1,0.0,0.0,3.3,10.6,36.8,33.4,13.6,2.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,SCHIM ,AKK,2004JJ00,39243,398913,2001288,2.7,0.4,0.0,0.0,5.3,5.9,41.6,33.4,11.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,SCHIM ,GRO,1995JJ00,8958,24011,67432,1.8,0.5,0.0,0.0,1.2,3.3,5.5,20.4,28.5,25.7,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,SCHIM ,GRO,1998JJ00,8223,27850,91039,2.7,1.7,0.0,0.0,1.0,2.7,7.2,22.2,34.3,22.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,SCHIM ,GRO,2000JJ00,5900,21824,67610,2.2,0.6,0.0,0.0,0.8,1.8,6.4,20.4,34.8,24.3,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,SCHIM ,GRO,2004JJ00,5103,25500,70968,2.2,0.5,0.0,0.0,1.1,2.8,7.4,25.5,28.7,20.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,SCHIM ,PIT,1995JJ00,5675,21183,538717,25.4,11.2,0.0,0.0,20.9,21.2,11.5,9.3,8.6,5.9,4.8,5.7,0.9,0.0,0.0,0.0,0.0,0.0
781,SCHIM ,PIT,1998JJ00,4623,18148,431072,23.8,13.1,0.0,0.0,17.9,14.2,14.0,11.9,11.2,6.5,3.7,6.4,1.0,0.0,0.0,0.0,0.0,0.0
782,SCHIM ,PIT,2000JJ00,4483,18810,272410,14.5,7.2,0.0,0.0,11.6,17.6,14.2,12.9,17.5,9.6,4.1,4.0,1.3,0.0,0.0,0.0,0.0,0.0
783,SCHIM ,PIT,2004JJ00,3665,16710,344360,20.6,2.8,0.0,0.0,12.2,19.0,16.0,17.4,16.5,6.4,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,SCHIM ,BOO,1995JJ00,3276,6617,37792,4.4,0.2,0.2,1.0,3.4,11.7,18.6,23.8,21.7,11.6,6.8,0.8,0.3,0.0,0.0,0.0,0.0,0.0
785,SCHIM ,BOO,1998JJ00,4689,8158,14133,1.4,0.5,0.3,2.0,4.1,7.3,16.6,27.2,22.0,14.5,2.2,2.3,1.0,0.0,0.0,0.0,0.0,0.0
786,SCHIM ,BOO,2000JJ00,4511,8848,33627,2.6,2.0,0.5,4.3,5.1,13.0,19.7,21.3,15.2,8.8,6.3,3.8,0.1,0.0,0.0,0.0,0.0,0.0
787,SCHIM ,BOO,2004JJ00,4055,10851,41575,3.0,0.2,0.4,1.1,5.3,15.1,22.9,17.2,12.5,16.1,7.9,0.9,0.3,0.0,0.0,0.0,0.0,0.0
788,SCHIM ,BOL,1995JJ00,4436,16265,337125,20.7,4.1,0.0,0.0,10.4,16.1,15.6,13.4,12.4,9.4,11.8,5.8,0.9,0.0,0.0,0.0,0.0,0.0
789,SCHIM ,BOL,1998JJ00,3765,17302,354500,20.5,7.0,0.0,0.0,21.5,25.9,16.3,9.9,7.4,4.8,6.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0
790,SCHIM ,BOL,2000JJ00,3384,18385,304306,15.2,6.4,0.0,0.0,15.3,24.1,14.9,8.6,8.3,4.2,12.3,5.3,0.5,0.0,0.0,0.0,0.0,0.0
791,SCHIM ,BOL,2004JJ00,3032,20363,297180,14.6,2.5,0.0,0.0,12.3,22.5,22.8,17.4,13.7,7.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,SCHIM ,GRG,1995JJ00,2303,2885,27845,9.2,1.2,2.7,5.2,8.3,11.0,13.6,14.6,16.9,19.8,5.1,0.8,0.8,0.0,0.0,0.0,0.0,0.0
793,SCHIM ,GRG,1998JJ00,2019,2687,55680,18.4,2.4,9.4,10.8,10.0,11.9,13.6,16.6,12.9,7.6,4.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0
794,SCHIM ,GRG,2000JJ00,1670,2628,40876,13.9,5.0,10.2,16.3,16.8,15.4,11.5,9.3,6.3,5.2,2.4,0.8,0.7,0.0,0.0,0.0,0.0,0.0
795,SCHIM ,GRG,2004JJ00,1459,3114,25522,7.8,5.6,6.0,7.3,9.8,9.7,11.8,11.3,12.7,11.7,9.1,2.4,2.8,0.0,0.0,0.0,0.0,0.0
796,SCHIM ,BLO,1995JJ00,3093,2610,76578,26.2,6.3,6.5,10.2,9.1,6.9,7.5,7.8,9.6,11.3,9.5,7.6,7.5,0.0,0.0,0.0,0.0,0.0
797,SCHIM ,BLO,1998JJ00,4556,3722,67277,16.2,6.6,6.7,7.3,6.8,7.0,9.1,12.4,12.1,10.0,8.7,7.1,6.4,0.0,0.0,0.0,0.0,0.0
798,SCHIM ,BLO,2000JJ00,4251,3830,70571,16.5,7.0,9.6,7.9,7.4,6.9,8.9,10.7,10.1,10.2,8.0,7.5,5.8,0.0,0.0,0.0,0.0,0.0
799,SCHIM ,BLO,2004JJ00,3257,3766,77372,18.2,7.5,8.7,8.2,8.8,8.8,11.5,7.2,7.1,9.0,8.5,7.4,7.3,0.0,0.0,0.0,0.0,0.0
800,SCHIM ,CHS,1995JJ00,592,90,2425,22.3,6.6,14.6,6.1,8.1,5.8,7.5,7.4,8.6,7.1,9.3,9.5,9.4,0.0,0.0,0.0,0.0,0.0
801,SCHIM ,CHS,1998JJ00,476,67,1805,18.4,8.1,6.7,8.0,6.6,6.4,7.0,9.2,8.9,11.8,9.8,8.2,9.5,0.0,0.0,0.0,0.0,0.0
802,SCHIM ,CHS,2000JJ00,382,68,1345,14.2,7.3,8.2,8.9,9.4,8.8,8.0,7.3,9.0,7.7,7.5,9.4,8.5,0.0,0.0,0.0,0.0,0.0
803,SCHIM ,CHS,2004JJ00,256,66,1079,12.7,6.5,6.6,5.8,7.1,7.0,6.9,10.6,11.0,10.9,8.0,11.3,8.4,0.0,0.0,0.0,0.0,0.0
804,SCHIM ,WTA,1995JJ00,10407,115418,74157,0.6,0.0,0.0,0.0,3.6,42.5,52.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,SCHIM ,WTA,1998JJ00,10694,122945,112015,0.9,1.1,0.0,0.0,27.0,46.9,24.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,SCHIM ,WTA,2000JJ00,11099,118430,75096,0.6,0.0,0.0,0.0,20.1,51.4,28.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,SCHIM ,WTA,2004JJ00,9633,114685,62679,0.5,0.7,0.0,0.0,25.7,49.7,23.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,SCHIM ,ZTA,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,SCHIM ,ZTA,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,SCHIM ,ZTA,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,SCHIM ,ZTA,2004JJ00,3137,18029,9872,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,SCHIM ,ZOM,1995JJ00,3599,20580,7414,0.2,0.2,0.0,0.0,3.0,27.9,63.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,SCHIM ,ZOM,1998JJ00,4753,29314,9299,0.3,3.3,0.0,0.0,0.4,30.4,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,SCHIM ,ZOM,2000JJ00,2341,37256,18903,0.4,0.0,0.0,0.0,0.3,29.6,66.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,SCHIM ,ZOM,2004JJ00,5230,40038,16824,0.4,0.0,0.0,0.0,1.9,56.4,40.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,SCHIM ,ZOZ,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,SCHIM ,ZOZ,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,SCHIM ,ZOZ,2000JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,SCHIM ,ZOZ,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,SCHIM ,BRU,1995JJ00,211,951,764,0.3,0.0,0.0,0.0,0.0,2.1,9.1,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,SCHIM ,BRU,1998JJ00,313,1177,980,0.5,0.0,0.0,0.0,0.0,6.1,2.8,75.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,SCHIM ,BRU,2000JJ00,172,828,1878,1.7,0.0,0.0,0.0,0.0,0.0,1.3,71.9,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,SCHIM ,BRU,2004JJ00,316,1610,1098,0.5,0.0,0.0,0.0,0.4,1.7,7.0,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,SCHIM ,VEL,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,SCHIM ,VEL,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,SCHIM ,VEL,2000JJ00,102,542,583,0.9,0.0,0.0,0.0,0.0,12.3,14.1,31.8,24.7,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,SCHIM ,VEL,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,SCHIM ,ERG,1995JJ00,416,2559,1763,0.2,10.1,0.0,0.0,0.0,6.4,75.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,SCHIM ,ERG,1998JJ00,332,2326,1340,0.3,0.0,0.0,0.0,0.0,0.0,67.8,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,SCHIM ,ERG,2000JJ00,420,2274,1312,0.2,0.0,0.0,0.0,0.0,12.5,49.5,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,SCHIM ,ERG,2004JJ00,445,2956,1618,0.3,0.0,0.0,0.0,0.0,2.1,60.2,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,SCHIM ,KOO,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,SCHIM ,KOO,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,SCHIM ,KOO,2000JJ00,48,307,126,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,SCHIM ,KOO,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,SCHIM ,VLA,1995JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,SCHIM ,VLA,1998JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,SCHIM ,VLA,2000JJ00,11,54,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,SCHIM ,VLA,2004JJ00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,SCHIM ,GRA,1995JJ00,1815,13889,2917,0.1,0.2,0.0,0.0,0.6,23.6,63.7,10.3,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,SCHIM ,GRA,1998JJ00,2284,19312,4405,0.2,0.0,0.0,0.0,0.0,23.1,63.9,11.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,SCHIM ,GRA,2000JJ00,1664,13614,2943,0.1,5.9,0.0,0.0,25.6,24.6,34.4,9.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,SCHIM ,GRA,2004JJ00,2091,19796,7113,0.3,1.0,0.0,0.0,3.7,3.4,74.6,16.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
