ID,Energiedragers,BedrijfstakkenBranchesSBI2008,Perioden,TotaalEnergieverbruik_1,FinaalEnergieverbruik_2,NietEnergetischGebruik_3,SaldoInzetProductieEnergie_4,InzetEnergieVoorOmzetting_5,ProductieEnergieUitOmzetting_6,TotaalEnergieverbruik_7,Winning_8,EnergieAanvoer_9,EnergieAflevering_10,Voorraadmutatie_11
3430,E006480   ,325300,2015JJ00,,,,,,,,,,,
3431,E006480   ,325300,2016JJ00,,,,,,,,,,,
3432,E006480   ,325500,2011JJ00,,,,,,,,,,,
3433,E006480   ,325500,2012JJ00,,,,,,,,,,,
3434,E006480   ,325500,2013JJ00,,,,,,,,,,,
3435,E006480   ,325500,2014JJ00,,,,,,,,,,,
3436,E006480   ,325500,2015JJ00,,,,,,,,,,,
3437,E006480   ,325500,2016JJ00,,,,,,,,,,,
3438,E006480   ,325800,2011JJ00,,,,,,,,,,,
3439,E006480   ,325800,2012JJ00,,,,,,,,,,,
3440,E006480   ,325800,2013JJ00,,,,,,,,,,,
3441,E006480   ,325800,2014JJ00,,,,,,,,,,,
3442,E006480   ,325800,2015JJ00,,,,,,,,,,,
3443,E006480   ,325800,2016JJ00,,,,,,,,,,,
3444,E006480   ,326400,2011JJ00,,,,,,,,,,,
3445,E006480   ,326400,2012JJ00,,,,,,,,,,,
3446,E006480   ,326400,2013JJ00,,,,,,,,,,,
3447,E006480   ,326400,2014JJ00,,,,,,,,,,,
3448,E006480   ,326400,2015JJ00,,,,,,,,,,,
3449,E006480   ,326400,2016JJ00,,,,,,,,,,,
3450,E006480   ,326700,2011JJ00,,,,,,,,,,,
3451,E006480   ,326700,2012JJ00,,,,,,,,,,,
3452,E006480   ,326700,2013JJ00,,,,,,,,,,,
3453,E006480   ,326700,2014JJ00,,,,,,,,,,,
3454,E006480   ,326700,2015JJ00,,,,,,,,,,,
3455,E006480   ,326700,2016JJ00,,,,,,,,,,,
3456,E006480   ,327600,2011JJ00,,,,,,,,,,,
3457,E006480   ,327600,2012JJ00,,,,,,,,,,,
3458,E006480   ,327600,2013JJ00,,,,,,,,,,,
3459,E006480   ,327600,2014JJ00,,,,,,,,,,,
3460,E006480   ,327600,2015JJ00,,,,,,,,,,,
3461,E006480   ,327600,2016JJ00,,,,,,,,,,,
3462,E006480   ,327800,2011JJ00,,,,,,,,,,,
3463,E006480   ,327800,2012JJ00,,,,,,,,,,,
3464,E006480   ,327800,2013JJ00,,,,,,,,,,,
3465,E006480   ,327800,2014JJ00,,,,,,,,,,,
3466,E006480   ,327800,2015JJ00,,,,,,,,,,,
3467,E006480   ,327800,2016JJ00,,,,,,,,,,,
3468,E006480   ,328110,2011JJ00,,,,,,,,,,,
3469,E006480   ,328110,2012JJ00,,,,,,,,,,,
3470,E006480   ,328110,2013JJ00,,,,,,,,,,,
3471,E006480   ,328110,2014JJ00,,,,,,,,,,,
3472,E006480   ,328110,2015JJ00,,,,,,,,,,,
3473,E006480   ,328110,2016JJ00,,,,,,,,,,,
3474,E006480   ,328105,2011JJ00,,,,,,,,,,,
3475,E006480   ,328105,2012JJ00,,,,,,,,,,,
3476,E006480   ,328105,2013JJ00,,,,,,,,,,,
3477,E006480   ,328105,2014JJ00,,,,,,,,,,,
3478,E006480   ,328105,2015JJ00,,,,,,,,,,,
3479,E006480   ,328105,2016JJ00,,,,,,,,,,,
3480,E006480   ,328100,2011JJ00,,,,,,,,,,,
3481,E006480   ,328100,2012JJ00,,,,,,,,,,,
3482,E006480   ,328100,2013JJ00,,,,,,,,,,,
3483,E006480   ,328100,2014JJ00,,,,,,,,,,,
3484,E006480   ,328100,2015JJ00,,,,,,,,,,,
3485,E006480   ,328100,2016JJ00,,,,,,,,,,,
3486,E006480   ,330300,2011JJ00,,,,,,,,,,,
3487,E006480   ,330300,2012JJ00,,,,,,,,,,,
3488,E006480   ,330300,2013JJ00,,,,,,,,,,,
3489,E006480   ,330300,2014JJ00,,,,,,,,,,,
3490,E006480   ,330300,2015JJ00,,,,,,,,,,,
3491,E006480   ,330300,2016JJ00,,,,,,,,,,,
3492,E006480   ,332905,2011JJ00,,,,,,,,,,,
3493,E006480   ,332905,2012JJ00,,,,,,,,,,,
3494,E006480   ,332905,2013JJ00,,,,,,,,,,,
3495,E006480   ,332905,2014JJ00,,,,,,,,,,,
3496,E006480   ,332905,2015JJ00,,,,,,,,,,,
3497,E006480   ,332905,2016JJ00,,,,,,,,,,,
3498,E006480   ,332910,2011JJ00,,,,,,,,,,,
3499,E006480   ,332910,2012JJ00,,,,,,,,,,,
3500,E006480   ,332910,2013JJ00,,,,,,,,,,,
3501,E006480   ,332910,2014JJ00,,,,,,,,,,,
3502,E006480   ,332910,2015JJ00,,,,,,,,,,,
3503,E006480   ,332910,2016JJ00,,,,,,,,,,,
3504,E006480   ,332900,2011JJ00,,,,,,,,,,,
3505,E006480   ,332900,2012JJ00,,,,,,,,,,,
3506,E006480   ,332900,2013JJ00,,,,,,,,,,,
3507,E006480   ,332900,2014JJ00,,,,,,,,,,,
3508,E006480   ,332900,2015JJ00,,,,,,,,,,,
3509,E006480   ,332900,2016JJ00,,,,,,,,,,,
3510,E006480   ,334800,2011JJ00,,,,,,,,,,,
3511,E006480   ,334800,2012JJ00,,,,,,,,,,,
3512,E006480   ,334800,2013JJ00,,,,,,,,,,,
3513,E006480   ,334800,2014JJ00,,,,,,,,,,,
3514,E006480   ,334800,2015JJ00,,,,,,,,,,,
3515,E006480   ,334800,2016JJ00,,,,,,,,,,,
3516,E006480   ,336500,2011JJ00,,,,,,,,,,,
3517,E006480   ,336500,2012JJ00,,,,,,,,,,,
3518,E006480   ,336500,2013JJ00,,,,,,,,,,,
3519,E006480   ,336500,2014JJ00,,,,,,,,,,,
3520,E006480   ,336500,2015JJ00,,,,,,,,,,,
3521,E006480   ,336500,2016JJ00,,,,,,,,,,,
3522,E006480   ,339205,2011JJ00,,,,,,,,,,,
3523,E006480   ,339205,2012JJ00,,,,,,,,,,,
3524,E006480   ,339205,2013JJ00,,,,,,,,,,,
3525,E006480   ,339205,2014JJ00,,,,,,,,,,,
3526,E006480   ,339205,2015JJ00,,,,,,,,,,,
3527,E006480   ,339205,2016JJ00,,,,,,,,,,,
3528,E006480   ,339200,2011JJ00,,,,,,,,,,,
3529,E006480   ,339200,2012JJ00,,,,,,,,,,,
3530,E006480   ,339200,2013JJ00,,,,,,,,,,,
3531,E006480   ,339200,2014JJ00,,,,,,,,,,,
3532,E006480   ,339200,2015JJ00,,,,,,,,,,,
3533,E006480   ,339200,2016JJ00,,,,,,,,,,,
3534,E006480   ,340200,2011JJ00,,,,,,,,,,,
3535,E006480   ,340200,2012JJ00,,,,,,,,,,,
3536,E006480   ,340200,2013JJ00,,,,,,,,,,,
3537,E006480   ,340200,2014JJ00,,,,,,,,,,,
3538,E006480   ,340200,2015JJ00,,,,,,,,,,,
3539,E006480   ,340200,2016JJ00,,,,,,,,,,,
3540,E006480   ,341600,2011JJ00,,,,,,,,,,,
3541,E006480   ,341600,2012JJ00,,,,,,,,,,,
3542,E006480   ,341600,2013JJ00,,,,,,,,,,,
3543,E006480   ,341600,2014JJ00,,,,,,,,,,,
3544,E006480   ,341600,2015JJ00,,,,,,,,,,,
3545,E006480   ,341600,2016JJ00,,,,,,,,,,,
3546,E006480   ,342400,2011JJ00,,,,,,,,,,,
3547,E006480   ,342400,2012JJ00,,,,,,,,,,,
3548,E006480   ,342400,2013JJ00,,,,,,,,,,,
3549,E006480   ,342400,2014JJ00,,,,,,,,,,,
3550,E006480   ,342400,2015JJ00,,,,,,,,,,,
3551,E006480   ,342400,2016JJ00,,,,,,,,,,,
3552,E006480   ,344400,2011JJ00,,,,,,,,,,,
3553,E006480   ,344400,2012JJ00,,,,,,,,,,,
3554,E006480   ,344400,2013JJ00,,,,,,,,,,,
3555,E006480   ,344400,2014JJ00,,,,,,,,,,,
3556,E006480   ,344400,2015JJ00,,,,,,,,,,,
3557,E006480   ,344400,2016JJ00,,,,,,,,,,,
3558,E006480   ,999997,2011JJ00,,,,,,,,,,,
3559,E006480   ,999997,2012JJ00,,,,,,,,,,,
3560,E006480   ,999997,2013JJ00,,,,,,,,,,,
3561,E006480   ,999997,2014JJ00,,,,,,,,,,,
3562,E006480   ,999997,2015JJ00,,,,,,,,,,,
3563,E006480   ,999997,2016JJ00,,,,,,,,,,,
3564,E006480   ,346600,2011JJ00,,,,,,,,,,,
3565,E006480   ,346600,2012JJ00,,,,,,,,,,,
3566,E006480   ,346600,2013JJ00,,,,,,,,,,,
3567,E006480   ,346600,2014JJ00,,,,,,,,,,,
3568,E006480   ,346600,2015JJ00,,,,,,,,,,,
3569,E006480   ,346600,2016JJ00,,,,,,,,,,,
3570,E006480   ,348000,2011JJ00,,,,,,,,,,,
3571,E006480   ,348000,2012JJ00,,,,,,,,,,,
3572,E006480   ,348000,2013JJ00,,,,,,,,,,,
3573,E006480   ,348000,2014JJ00,,,,,,,,,,,
3574,E006480   ,348000,2015JJ00,,,,,,,,,,0.0,
3575,E006480   ,348000,2016JJ00,,,,,,,,,,0.0,0.0
3576,E006480   ,348100,2011JJ00,,,,,,,,,,,
3577,E006480   ,348100,2012JJ00,,,,,,,,,,,
3578,E006480   ,348100,2013JJ00,,,,,,,,,,,
3579,E006480   ,348100,2014JJ00,,,,,,,,,,,
3580,E006480   ,348100,2015JJ00,,,,,,,,,,,
3581,E006480   ,348100,2016JJ00,,,,,,,,,,,
3582,E006480   ,348400,2011JJ00,,,,,,,,,,,
3583,E006480   ,348400,2012JJ00,,,,,,,,,,,
3584,E006480   ,348400,2013JJ00,,,,,,,,,,,
3585,E006480   ,348400,2014JJ00,,,,,,,,,,,
3586,E006480   ,348400,2015JJ00,,,,,,,,,,,
3587,E006480   ,348400,2016JJ00,,,,,,,,,,,
3588,E006480   ,348700,2011JJ00,,,,,,,,,,,
3589,E006480   ,348700,2012JJ00,,,,,,,,,,,
3590,E006480   ,348700,2013JJ00,,,,,,,,,,,
3591,E006480   ,348700,2014JJ00,,,,,,,,,,,
3592,E006480   ,348700,2015JJ00,,,,,,,,,,0.0,
3593,E006480   ,348700,2016JJ00,,,,,,,,,,0.0,0.0
3594,E006480   ,349700,2011JJ00,,,,,,,,,,,
3595,E006480   ,349700,2012JJ00,,,,,,,,,,,
3596,E006480   ,349700,2013JJ00,,,,,,,,,,,
3597,E006480   ,349700,2014JJ00,,,,,,,,,,,
3598,E006480   ,349700,2015JJ00,,,,,,,,,,,
3599,E006480   ,349700,2016JJ00,,,,,,,,,,,
3600,E006480   ,350000,2011JJ00,,,,,,,,,,,
3601,E006480   ,350000,2012JJ00,,,,,,,,,,,
3602,E006480   ,350000,2013JJ00,,,,,,,,,,,
3603,E006480   ,350000,2014JJ00,,,,,,,,,,,
3604,E006480   ,350000,2015JJ00,,,,,,,,,,,
3605,E006480   ,350000,2016JJ00,,,,,,,,,,,
3606,E006480   ,300008,2011JJ00,15.8,,,15.8,16.8,1.1,15.8,-0.2,1067.6,1089.7,38.1
3607,E006480   ,300008,2012JJ00,8.5,,,8.5,15.8,7.3,8.5,0.2,1280.9,1245.2,-27.3
3608,E006480   ,300008,2013JJ00,28.1,,,28.1,28.1,,28.1,1.5,1180.2,1157.0,3.4
3609,E006480   ,300008,2014JJ00,26.0,,,26.0,26.0,,26.0,0.4,1365.6,1316.4,-23.7
3610,E006480   ,300008,2015JJ00,22.1,,,22.1,22.1,,22.1,0.7,1259.0,1232.5,-5.1
3611,E006480   ,300008,2016JJ00,24.1,,,24.1,24.1,,24.1,2.1,1193.8,1181.3,9.5
3612,E006480   ,354200,2011JJ00,2.2,,,2.2,2.2,,2.2,-0.6,3.8,0.9,-0.1
3613,E006480   ,354200,2012JJ00,2.2,,,2.2,2.2,,2.2,-0.1,3.0,0.8,0.1
3614,E006480   ,354200,2013JJ00,1.1,,,1.1,1.1,,1.1,0.5,1.7,1.1,0.0
3615,E006480   ,354200,2014JJ00,1.6,,,1.6,1.6,,1.6,0.0,6.6,5.0,0.0
3616,E006480   ,354200,2015JJ00,0.7,,,0.7,0.7,,0.7,,4.0,3.7,0.0
3617,E006480   ,354200,2016JJ00,1.4,,,1.4,1.4,,1.4,,11.1,9.7,-1.3
3618,E006480   ,383100,2011JJ00,13.6,,,13.6,14.6,1.1,13.6,0.4,1063.8,1088.8,38.1
3619,E006480   ,383100,2012JJ00,6.4,,,6.4,13.7,7.3,6.4,0.3,1277.9,1244.4,-27.4
3620,E006480   ,383100,2013JJ00,27.0,,,27.0,27.0,,27.0,1.0,1178.5,1155.9,3.4
3621,E006480   ,383100,2014JJ00,24.3,,,24.3,24.3,,24.3,0.4,1359.0,1311.4,-23.7
3622,E006480   ,383100,2015JJ00,21.4,,,21.4,21.4,,21.4,0.3,1255.0,1228.7,-5.1
3623,E006480   ,383100,2016JJ00,22.7,,,22.7,22.7,,22.7,0.8,1182.7,1171.6,10.8
3624,E006480   ,389100,2011JJ00,,,,,,,,,,,
3625,E006480   ,389100,2012JJ00,,,,,,,,,,,
3626,E006480   ,389100,2013JJ00,,,,,,,,,,,
3627,E006480   ,389100,2014JJ00,,,,,,,,,,,
3628,E006480   ,389100,2015JJ00,,,,,,,,,,,
3629,E006480   ,389100,2016JJ00,,,,,,,,,,,
3630,E006480   ,391600,2011JJ00,,,,,,,,,,,
3631,E006480   ,391600,2012JJ00,,,,,,,,,,,
3632,E006480   ,391600,2013JJ00,,,,,,,,,,,
3633,E006480   ,391600,2014JJ00,,,,,,,,,,,
3634,E006480   ,391600,2015JJ00,,,,,,,,,,,
3635,E006480   ,391600,2016JJ00,,,,,,,,,,,
3636,E006480   ,396300,2011JJ00,,,,,,,,,,,
3637,E006480   ,396300,2012JJ00,,,,,,,,,,,
3638,E006480   ,396300,2013JJ00,,,,,,,,,,,
3639,E006480   ,396300,2014JJ00,,,,,,,,,,,
3640,E006480   ,396300,2015JJ00,,,,,,,,,,,
3641,E006480   ,396300,2016JJ00,,,,,,,,,,,
3642,E006480   ,402000,2011JJ00,,,,,,,,,,,
3643,E006480   ,402000,2012JJ00,,,,,,,,,,,
3644,E006480   ,402000,2013JJ00,,,,,,,,,,,
3645,E006480   ,402000,2014JJ00,,,,,,,,,,,
3646,E006480   ,402000,2015JJ00,,,,,,,,,,,
3647,E006480   ,402000,2016JJ00,,,,,,,,,,,
3648,E006480   ,403300,2011JJ00,,,,,,,,,,,
3649,E006480   ,403300,2012JJ00,,,,,,,,,,,
3650,E006480   ,403300,2013JJ00,,,,,,,,,,,
3651,E006480   ,403300,2014JJ00,,,,,,,,,,,
3652,E006480   ,403300,2015JJ00,,,,,,,,,,,
3653,E006480   ,403300,2016JJ00,,,,,,,,,,,
3654,E006480   ,410200,2011JJ00,,,,,,,,,,,
3655,E006480   ,410200,2012JJ00,,,,,,,,,,,
3656,E006480   ,410200,2013JJ00,,,,,,,,,,,
3657,E006480   ,410200,2014JJ00,,,,,,,,,,,
3658,E006480   ,410200,2015JJ00,,,,,,,,,,,
3659,E006480   ,410200,2016JJ00,,,,,,,,,,,
3660,E006480   ,417400,2011JJ00,,,,,,,,,,,
3661,E006480   ,417400,2012JJ00,,,,,,,,,,,
3662,E006480   ,417400,2013JJ00,,,,,,,,,,,
3663,E006480   ,417400,2014JJ00,,,,,,,,,,,
3664,E006480   ,417400,2015JJ00,,,,,,,,,,,
3665,E006480   ,417400,2016JJ00,,,,,,,,,,,
3666,E006480   ,419000,2011JJ00,,,,,,,,,,,
3667,E006480   ,419000,2012JJ00,,,,,,,,,,,
3668,E006480   ,419000,2013JJ00,,,,,,,,,,,
3669,E006480   ,419000,2014JJ00,,,,,,,,,,,
3670,E006480   ,419000,2015JJ00,,,,,,,,,,,
3671,E006480   ,419000,2016JJ00,,,,,,,,,,,
3672,E006480   ,422400,2011JJ00,,,,,,,,,,,
3673,E006480   ,422400,2012JJ00,,,,,,,,,,,
3674,E006480   ,422400,2013JJ00,,,,,,,,,,,
3675,E006480   ,422400,2014JJ00,,,,,,,,,,,
3676,E006480   ,422400,2015JJ00,,,,,,,,,,,
3677,E006480   ,422400,2016JJ00,,,,,,,,,,,
3678,E006480   ,428100,2011JJ00,,,,,,,,,,,
3679,E006480   ,428100,2012JJ00,,,,,,,,,,,
3680,E006480   ,428100,2013JJ00,,,,,,,,,,,
3681,E006480   ,428100,2014JJ00,,,,,,,,,,,
3682,E006480   ,428100,2015JJ00,,,,,,,,,,,
3683,E006480   ,428100,2016JJ00,,,,,,,,,,,
3684,E006480   ,435500,2011JJ00,,,,,,,,,,,
3685,E006480   ,435500,2012JJ00,,,,,,,,,,,
3686,E006480   ,435500,2013JJ00,,,,,,,,,,,
3687,E006480   ,435500,2014JJ00,,,,,,,,,,,
3688,E006480   ,435500,2015JJ00,,,,,,,,,,,
3689,E006480   ,435500,2016JJ00,,,,,,,,,,,
3690,E006480   ,440000,2011JJ00,,,,,,,,,,,
3691,E006480   ,440000,2012JJ00,,,,,,,,,,,
3692,E006480   ,440000,2013JJ00,,,,,,,,,,,
3693,E006480   ,440000,2014JJ00,,,,,,,,,,,
3694,E006480   ,440000,2015JJ00,,,,,,,,,,,
3695,E006480   ,440000,2016JJ00,,,,,,,,,,,
3696,E006480   ,440900,2011JJ00,,,,,,,,,,,
3697,E006480   ,440900,2012JJ00,,,,,,,,,,,
3698,E006480   ,440900,2013JJ00,,,,,,,,,,,
3699,E006480   ,440900,2014JJ00,,,,,,,,,,,
3700,E006480   ,440900,2015JJ00,,,,,,,,,,,
3701,E006480   ,440900,2016JJ00,,,,,,,,,,,
3702,E006480   ,999998,2011JJ00,,,,,,,,,,,
3703,E006480   ,999998,2012JJ00,,,,,,,,,,,
3704,E006480   ,999998,2013JJ00,,,,,,,,,,,
3705,E006480   ,999998,2014JJ00,,,,,,,,,,,
3706,E006480   ,999998,2015JJ00,,,,,,,,,,,
3707,E006480   ,999998,2016JJ00,,,,,,,,,,,
3708,E006497   ,300025,2011JJ00,-1768.6,223.2,338.3,-2330.1,612.0,2942.1,-1768.6,6.7,7469.3,9294.2,49.6
3709,E006497   ,300025,2012JJ00,-1719.2,230.5,373.6,-2323.2,736.0,3059.2,-1719.2,5.9,7495.1,9188.3,-31.9
3710,E006497   ,300025,2013JJ00,-1651.1,216.9,368.4,-2236.4,785.0,3021.3,-1651.1,7.0,7432.0,9083.9,-6.3
3711,E006497   ,300025,2014JJ00,-1663.1,225.5,386.6,-2275.3,861.6,3136.9,-1663.1,13.3,7287.6,8946.7,-17.3
3712,E006497   ,300025,2015JJ00,-1815.4,237.0,372.9,-2425.4,961.4,3386.8,-1815.4,15.6,7994.3,9723.4,-102.1
3713,E006497   ,300025,2016JJ00,-1841.1,253.3,371.0,-2465.4,1103.8,3569.2,-1841.1,12.6,8253.7,10136.5,29.0
3714,E006497   ,301000,2011JJ00,25.0,25.0,,,,,25.0,,25.0,,
3715,E006497   ,301000,2012JJ00,23.4,23.4,,,,,23.4,,23.4,,
3716,E006497   ,301000,2013JJ00,24.8,24.8,,,,,24.8,,24.8,,
3717,E006497   ,301000,2014JJ00,25.9,25.9,,,,,25.9,,25.9,,
3718,E006497   ,301000,2015JJ00,26.0,26.0,,,,,26.0,,26.0,,
3719,E006497   ,301000,2016JJ00,25.7,25.7,,,,,25.7,,25.7,,
3720,E006497   ,301100,2011JJ00,16.4,16.4,,,,,16.4,,16.4,,
3721,E006497   ,301100,2012JJ00,15.8,15.8,,,,,15.8,,15.8,,
3722,E006497   ,301100,2013JJ00,16.6,16.6,,,,,16.6,,16.6,,
3723,E006497   ,301100,2014JJ00,17.5,17.5,,,,,17.5,,17.5,,
3724,E006497   ,301100,2015JJ00,18.2,18.2,,,,,18.2,,18.2,,
3725,E006497   ,301100,2016JJ00,18.2,18.2,,,,,18.2,,18.2,,
3726,E006497   ,304300,2011JJ00,,,,,,,,,,,
3727,E006497   ,304300,2012JJ00,,,,,,,,,,,
3728,E006497   ,304300,2013JJ00,,,,,,,,,,,
3729,E006497   ,304300,2014JJ00,,,,,,,,,,,
3730,E006497   ,304300,2015JJ00,,,,,,,,,,,
3731,E006497   ,304300,2016JJ00,,,,,,,,,,,
3732,E006497   ,305000,2011JJ00,8.5,8.5,,,,,8.5,,8.5,,
3733,E006497   ,305000,2012JJ00,7.5,7.5,,,,,7.5,,7.5,,
3734,E006497   ,305000,2013JJ00,8.3,8.3,,,,,8.3,,8.3,,
3735,E006497   ,305000,2014JJ00,8.3,8.3,,,,,8.3,,8.3,,
3736,E006497   ,305000,2015JJ00,7.8,7.8,,,,,7.8,,7.8,,
3737,E006497   ,305000,2016JJ00,7.6,7.6,,,,,7.6,,7.6,,
3738,E006497   ,300002,2011JJ00,-1819.5,171.7,327.5,-2318.6,274.4,2593.0,-1819.5,6.7,1751.3,3600.5,23.0
3739,E006497   ,300002,2012JJ00,-1778.4,181.4,363.2,-2322.9,264.6,2587.5,-1778.4,5.9,1638.4,3420.9,-1.7
3740,E006497   ,300002,2013JJ00,-1692.2,166.8,357.6,-2216.6,296.8,2513.4,-1692.2,7.0,1711.9,3413.3,2.2
3741,E006497   ,300002,2014JJ00,-1700.1,174.5,376.0,-2250.6,328.3,2578.9,-1700.1,13.3,1712.5,3412.2,-13.6
3742,E006497   ,300002,2015JJ00,-1863.3,184.3,363.3,-2410.9,286.5,2697.4,-1863.3,15.6,1699.9,3578.3,-0.5
3743,E006497   ,300002,2016JJ00,-1880.8,201.2,362.8,-2444.7,294.4,2739.1,-1880.8,12.6,1552.3,3471.1,25.4
3744,E006497   ,305700,2011JJ00,0.4,0.4,,,,,0.4,,0.4,,0.0
3745,E006497   ,305700,2012JJ00,0.5,0.5,,,,,0.5,,1.3,0.8,0.0
3746,E006497   ,305700,2013JJ00,0.5,0.5,,0.0,0.0,,0.5,,1.9,1.4,0.0
3747,E006497   ,305700,2014JJ00,0.5,0.5,,,,,0.5,,0.6,0.1,
3748,E006497   ,305700,2015JJ00,0.3,0.3,,,,,0.3,,0.3,,
3749,E006497   ,305700,2016JJ00,0.2,0.2,,,,,0.2,,0.2,,
3750,E006497   ,305800,2011JJ00,0.2,0.2,,,,,0.2,,0.2,,
3751,E006497   ,305800,2012JJ00,0.2,0.2,,,,,0.2,,0.2,,
3752,E006497   ,305800,2013JJ00,0.2,0.2,,0.0,0.0,,0.2,,0.2,,
3753,E006497   ,305800,2014JJ00,0.2,0.2,,,,,0.2,,0.3,0.1,
3754,E006497   ,305800,2015JJ00,0.0,0.0,,,,,0.0,,0.0,,
3755,E006497   ,305800,2016JJ00,0.0,0.0,,,,,0.0,,0.0,,
3756,E006497   ,306300,2011JJ00,0.2,0.2,,,,,0.2,,0.2,,0.0
3757,E006497   ,306300,2012JJ00,0.3,0.3,,,,,0.3,,0.3,,0.0
3758,E006497   ,306300,2013JJ00,0.3,0.3,,,,,0.3,,0.3,,0.0
3759,E006497   ,306300,2014JJ00,0.3,0.3,,,,,0.3,,0.3,,
3760,E006497   ,306300,2015JJ00,0.3,0.3,,,,,0.3,,0.3,,
3761,E006497   ,306300,2016JJ00,0.2,0.2,,,,,0.2,,0.2,,
3762,E006497   ,307000,2011JJ00,,,,,,,,,,,
3763,E006497   ,307000,2012JJ00,,,,,,,,,0.8,0.8,
3764,E006497   ,307000,2013JJ00,,,,,,,,,1.4,1.4,
3765,E006497   ,307000,2014JJ00,0.0,0.0,,,,,0.0,,0.0,,
3766,E006497   ,307000,2015JJ00,,,,,,,,,,,
3767,E006497   ,307000,2016JJ00,,,,,,,,,,,
3768,E006497   ,307500,2011JJ00,-1829.8,170.9,327.5,-2328.1,264.9,2593.0,-1829.8,6.7,1741.0,3600.5,23.0
3769,E006497   ,307500,2012JJ00,-1787.8,180.0,363.2,-2330.9,256.6,2587.5,-1787.8,5.9,1628.1,3420.0,-1.7
3770,E006497   ,307500,2013JJ00,-1703.3,165.2,357.6,-2226.1,287.3,2513.4,-1703.3,7.0,1699.3,3412.0,2.3
3771,E006497   ,307500,2014JJ00,-1727.6,173.4,376.0,-2277.1,301.8,2578.9,-1727.6,13.3,1685.4,3412.1,-14.1
3772,E006497   ,307500,2015JJ00,-1885.2,183.2,363.3,-2431.7,265.8,2697.4,-1885.2,15.6,1678.1,3578.3,-0.6
3773,E006497   ,307500,2016JJ00,-1900.4,200.4,362.8,-2463.5,275.6,2739.1,-1900.4,12.6,1532.7,3471.1,25.4
3774,E006497   ,307610,2011JJ00,0.1,0.1,,,,,0.1,,0.1,,0.0
3775,E006497   ,307610,2012JJ00,0.4,0.4,,,,,0.4,,0.4,,
3776,E006497   ,307610,2013JJ00,0.1,0.1,,,,,0.1,,0.1,,
3777,E006497   ,307610,2014JJ00,0.4,0.2,,0.2,0.2,,0.4,,0.4,,
3778,E006497   ,307610,2015JJ00,0.5,0.5,,,,,0.5,,0.5,0.0,
3779,E006497   ,307610,2016JJ00,0.3,0.3,,,,,0.3,,0.3,0.0,
3780,E006497   ,307600,2011JJ00,0.1,0.1,,,,,0.1,,0.1,,0.0
3781,E006497   ,307600,2012JJ00,0.4,0.4,,,,,0.4,,0.4,,
3782,E006497   ,307600,2013JJ00,0.1,0.1,,,,,0.1,,0.1,,
3783,E006497   ,307600,2014JJ00,0.4,0.2,,0.2,0.2,,0.4,,0.4,,
3784,E006497   ,307600,2015JJ00,0.5,0.5,,,,,0.5,,0.5,0.0,
3785,E006497   ,307600,2016JJ00,0.3,0.3,,,,,0.3,,0.3,0.0,
3786,E006497   ,307700,2011JJ00,0.0,0.0,,,,,0.0,,0.0,,
3787,E006497   ,307700,2012JJ00,0.0,0.0,,,,,0.0,,0.0,,
3788,E006497   ,307700,2013JJ00,0.0,0.0,,,,,0.0,,0.0,,
3789,E006497   ,307700,2014JJ00,0.0,0.0,,,,,0.0,,0.0,,
3790,E006497   ,307700,2015JJ00,0.0,0.0,,,,,0.0,,0.1,0.0,
3791,E006497   ,307700,2016JJ00,0.0,0.0,,,,,0.0,,0.0,0.0,
3792,E006497   ,308100,2011JJ00,,,,,,,,,,,
3793,E006497   ,308100,2012JJ00,,,,,,,,,,,
3794,E006497   ,308100,2013JJ00,,,,,,,,,,,
3795,E006497   ,308100,2014JJ00,,,,,,,,,,,
3796,E006497   ,308100,2015JJ00,,,,,,,,,,,
3797,E006497   ,308100,2016JJ00,,,,,,,,,,,
3798,E006497   ,308300,2011JJ00,0.0,0.0,,,,,0.0,,0.0,,
3799,E006497   ,308300,2012JJ00,0.2,0.2,,,,,0.2,,0.2,,
3800,E006497   ,308300,2013JJ00,0.0,0.0,,,,,0.0,,0.0,,
3801,E006497   ,308300,2014JJ00,0.0,0.0,,,,,0.0,,0.0,,
3802,E006497   ,308300,2015JJ00,0.0,0.0,,,,,0.0,,0.0,,
3803,E006497   ,308300,2016JJ00,0.0,0.0,,,,,0.0,,0.0,,
3804,E006497   ,308700,2011JJ00,,,,,,,,,,,
3805,E006497   ,308700,2012JJ00,0.0,0.0,,,,,0.0,,0.0,,
3806,E006497   ,308700,2013JJ00,0.0,0.0,,,,,0.0,,0.0,,
3807,E006497   ,308700,2014JJ00,,,,,,,,,,,
3808,E006497   ,308700,2015JJ00,0.0,0.0,,,,,0.0,,0.0,,
3809,E006497   ,308700,2016JJ00,0.0,0.0,,,,,0.0,,0.0,,
3810,E006497   ,309000,2011JJ00,0.0,0.0,,,,,0.0,,0.0,,
3811,E006497   ,309000,2012JJ00,0.0,0.0,,,,,0.0,,0.0,,
3812,E006497   ,309000,2013JJ00,0.0,0.0,,,,,0.0,,0.0,,
3813,E006497   ,309000,2014JJ00,0.0,0.0,,,,,0.0,,0.0,,
3814,E006497   ,309000,2015JJ00,0.0,0.0,,,,,0.0,,0.0,,
3815,E006497   ,309000,2016JJ00,0.0,0.0,,,,,0.0,,0.0,,
