ID,EigendomWoning,Bouwjaar,RegioS,Perioden,TotaalWoningenMetEnergielabel_1,WoningenMetEnergielabelAEnB_2,WoningenMetEnergielabelCEnD_3,WoningenMetEnergielabelEFG_4
1934,1, 8,PV30,2011JJ00,26061,9238,16704,119
1935,1, 8,PV31,2011JJ00,11615,4061,7461,93
1936,1, 8,CR01,2011JJ00,1333,730,603,0
1937,1, 8,CR02,2011JJ00,469,267,196,6
1938,1, 8,CR03,2011JJ00,4078,1372,2672,34
1939,1, 8,CR04,2011JJ00,2344,807,1446,91
1940,1, 8,CR05,2011JJ00,795,305,487,3
1941,1, 8,CR06,2011JJ00,2355,881,1380,94
1942,1, 8,CR07,2011JJ00,1839,717,1121,1
1943,1, 8,CR08,2011JJ00,1771,711,1051,9
1944,1, 8,CR09,2011JJ00,1111,296,803,12
1945,1, 8,CR10,2011JJ00,4101,2104,1992,5
1946,1, 8,CR11,2011JJ00,2120,899,1214,7
1947,1, 8,CR12,2011JJ00,8104,3502,4537,65
1948,1, 8,CR13,2011JJ00,5935,2470,3449,16
1949,1, 8,CR14,2011JJ00,4719,2373,2342,4
1950,1, 8,CR15,2011JJ00,8625,3202,5416,7
1951,1, 8,CR16,2011JJ00,2053,1114,930,9
1952,1, 8,CR17,2011JJ00,11905,5473,6297,135
1953,1, 8,CR18,2011JJ00,3800,1286,2448,66
1954,1, 8,CR19,2011JJ00,2943,1754,1174,15
1955,1, 8,CR20,2011JJ00,2517,1570,896,51
1956,1, 8,CR21,2011JJ00,823,413,403,7
1957,1, 8,CR22,2011JJ00,2172,700,1446,26
1958,1, 8,CR23,2011JJ00,17956,6112,11705,139
1959,1, 8,CR24,2011JJ00,1084,495,569,20
1960,1, 8,CR25,2011JJ00,3486,1255,2223,8
1961,1, 8,CR26,2011JJ00,16326,3780,12299,247
1962,1, 8,CR27,2011JJ00,2416,731,1663,22
1963,1, 8,CR28,2011JJ00,1398,528,870,0
1964,1, 8,CR29,2011JJ00,22408,5761,15911,736
1965,1, 8,CR30,2011JJ00,4795,1461,3270,64
1966,1, 8,CR31,2011JJ00,894,544,329,21
1967,1, 8,CR32,2011JJ00,1825,915,910,0
1968,1, 8,CR33,2011JJ00,5368,1796,3567,5
1969,1, 8,CR34,2011JJ00,5467,1842,3572,53
1970,1, 8,CR35,2011JJ00,5588,2378,3165,45
1971,1, 8,CR36,2011JJ00,9638,3222,6400,16
1972,1, 8,CR37,2011JJ00,2412,1065,1328,19
1973,1, 8,CR38,2011JJ00,2340,629,1710,1
1974,1, 8,CR39,2011JJ00,6863,2367,4423,73
1975,1, 8,CR40,2011JJ00,7436,2249,5185,2
1976,1, 8,GA01,2011JJ00,2498,677,1790,31
1977,1, 8,GA02,2011JJ00,852,181,632,39
1978,1, 8,GA03,2011JJ00,2517,1359,1157,1
1979,1, 8,GA04,2011JJ00,2279,628,1651,0
1980,1, 8,GA05,2011JJ00,2190,951,1239,0
1981,1, 8,GA06,2011JJ00,1491,639,852,0
1982,1, 8,GA07,2011JJ00,2992,1166,1819,7
1983,1, 8,GA08,2011JJ00,1597,869,726,2
1984,1, 8,GA09,2011JJ00,5328,2596,2655,77
1985,1, 8,GA10,2011JJ00,16795,5593,11120,82
1986,1, 8,GA11,2011JJ00,628,349,272,7
1987,1, 8,GA12,2011JJ00,2026,797,1225,4
1988,1, 8,GA13,2011JJ00,13609,2721,10645,243
1989,1, 8,GA14,2011JJ00,18872,3821,14384,667
1990,1, 8,GA15,2011JJ00,2983,839,2105,39
1991,1, 8,GA16,2011JJ00,1548,466,1080,2
1992,1, 8,GA17,2011JJ00,3469,1006,2410,53
1993,1, 8,GA18,2011JJ00,2418,812,1604,2
1994,1, 8,GA19,2011JJ00,5451,1554,3886,11
1995,1, 8,GA20,2011JJ00,1718,975,742,1
1996,1, 8,GA21,2011JJ00,2331,599,1703,29
1997,1, 8,GA22,2011JJ00,1791,476,1274,41
1998,1, 8,SG01,2011JJ00,3589,1156,2399,34
1999,1, 8,SG02,2011JJ00,1468,349,1060,59
2000,1, 8,SG03,2011JJ00,2975,1561,1400,14
2001,1, 8,SG04,2011JJ00,4856,1811,3019,26
2002,1, 8,SG05,2011JJ00,2604,1186,1416,2
2003,1, 8,SG06,2011JJ00,4361,1489,2872,0
2004,1, 8,SG07,2011JJ00,3695,1393,2295,7
2005,1, 8,SG08,2011JJ00,2272,1252,1018,2
2006,1, 8,SG09,2011JJ00,7293,3360,3830,103
2007,1, 8,SG10,2011JJ00,24633,7553,16921,159
2008,1, 8,SG11,2011JJ00,3340,1983,1299,58
2009,1, 8,SG12,2011JJ00,2864,1038,1818,8
2010,1, 8,SG13,2011JJ00,18742,4511,13962,269
2011,1, 8,SG14,2011JJ00,20093,4253,15106,734
2012,1, 8,SG15,2011JJ00,3506,1097,2361,48
2013,1, 8,SG16,2011JJ00,2849,981,1863,5
2014,1, 8,SG17,2011JJ00,4052,1266,2733,53
2015,1, 8,SG18,2011JJ00,2711,893,1816,2
2016,1, 8,SG19,2011JJ00,6354,1917,4421,16
2017,1, 8,SG20,2011JJ00,1756,983,772,1
2018,1, 8,SG21,2011JJ00,2628,726,1872,30
2019,1, 8,SG22,2011JJ00,2122,568,1512,42
2020,1, 9,NL01,2011JJ00,95713,83426,12072,215
2021,1, 9,LD01,2011JJ00,14081,13387,687,7
2022,1, 9,LD02,2011JJ00,26497,23629,2849,19
2023,1, 9,LD03,2011JJ00,37110,30690,6246,174
2024,1, 9,LD04,2011JJ00,18025,15720,2290,15
2025,1, 9,PV20,2011JJ00,5839,5413,422,4
2026,1, 9,PV21,2011JJ00,4680,4514,166,0
2027,1, 9,PV22,2011JJ00,3562,3460,99,3
2028,1, 9,PV23,2011JJ00,11106,10050,1044,12
2029,1, 9,PV24,2011JJ00,3183,2583,600,0
2030,1, 9,PV25,2011JJ00,12208,10996,1205,7
2031,1, 9,PV26,2011JJ00,6203,5238,962,3
2032,1, 9,PV27,2011JJ00,8683,6688,1979,16
2033,1, 9,PV28,2011JJ00,20538,17553,2830,155
2034,1, 9,PV29,2011JJ00,1686,1211,475,0
2035,1, 9,PV30,2011JJ00,13047,11448,1589,10
2036,1, 9,PV31,2011JJ00,4978,4272,701,5
2037,1, 9,CR01,2011JJ00,1504,1376,128,0
2038,1, 9,CR02,2011JJ00,539,477,62,0
2039,1, 9,CR03,2011JJ00,3796,3560,232,4
2040,1, 9,CR04,2011JJ00,2221,2189,32,0
2041,1, 9,CR05,2011JJ00,620,575,45,0
2042,1, 9,CR06,2011JJ00,1839,1750,89,0
2043,1, 9,CR07,2011JJ00,1706,1681,25,0
2044,1, 9,CR08,2011JJ00,1004,964,37,3
2045,1, 9,CR09,2011JJ00,852,815,37,0
2046,1, 9,CR10,2011JJ00,3146,2801,333,12
2047,1, 9,CR11,2011JJ00,1227,1053,174,0
2048,1, 9,CR12,2011JJ00,6733,6196,537,0
2049,1, 9,CR13,2011JJ00,3893,3453,437,3
2050,1, 9,CR14,2011JJ00,2828,2604,224,0
2051,1, 9,CR15,2011JJ00,4166,3737,425,4
2052,1, 9,CR16,2011JJ00,1321,1202,119,0
2053,1, 9,CR17,2011JJ00,6203,5238,962,3
2054,1, 9,CR18,2011JJ00,1318,1166,152,0
2055,1, 9,CR19,2011JJ00,746,700,44,2
2056,1, 9,CR20,2011JJ00,920,843,77,0
2057,1, 9,CR21,2011JJ00,388,333,55,0
2058,1, 9,CR22,2011JJ00,1082,763,319,0
2059,1, 9,CR23,2011JJ00,4058,2763,1281,14
2060,1, 9,CR24,2011JJ00,171,120,51,0
2061,1, 9,CR25,2011JJ00,1508,1443,65,0
2062,1, 9,CR26,2011JJ00,8230,6859,1341,30
2063,1, 9,CR27,2011JJ00,760,673,87,0
2064,1, 9,CR28,2011JJ00,291,273,18,0
2065,1, 9,CR29,2011JJ00,7482,6192,1165,125
2066,1, 9,CR30,2011JJ00,2267,2113,154,0
2067,1, 9,CR31,2011JJ00,420,315,105,0
2068,1, 9,CR32,2011JJ00,1266,896,370,0
2069,1, 9,CR33,2011JJ00,1978,1870,108,0
2070,1, 9,CR34,2011JJ00,3308,2639,663,6
2071,1, 9,CR35,2011JJ00,3059,2876,183,0
2072,1, 9,CR36,2011JJ00,4702,4063,635,4
2073,1, 9,CR37,2011JJ00,1161,1072,89,0
2074,1, 9,CR38,2011JJ00,668,476,192,0
2075,1, 9,CR39,2011JJ00,3149,2724,420,5
2076,1, 9,CR40,2011JJ00,3183,2583,600,0
2077,1, 9,GA01,2011JJ00,2207,1985,218,4
2078,1, 9,GA02,2011JJ00,803,802,1,0
2079,1, 9,GA03,2011JJ00,1767,1497,258,12
2080,1, 9,GA04,2011JJ00,2570,2166,404,0
2081,1, 9,GA05,2011JJ00,730,655,75,0
2082,1, 9,GA06,2011JJ00,542,473,65,4
2083,1, 9,GA07,2011JJ00,1505,1193,312,0
2084,1, 9,GA08,2011JJ00,275,264,9,2
2085,1, 9,GA09,2011JJ00,3983,3156,827,0
2086,1, 9,GA10,2011JJ00,3967,2607,1346,14
2087,1, 9,GA11,2011JJ00,372,317,55,0
2088,1, 9,GA12,2011JJ00,640,588,52,0
2089,1, 9,GA13,2011JJ00,5532,4466,1036,30
2090,1, 9,GA14,2011JJ00,4623,3610,889,124
2091,1, 9,GA15,2011JJ00,808,717,91,0
2092,1, 9,GA16,2011JJ00,186,172,14,0
2093,1, 9,GA17,2011JJ00,1707,1198,509,0
2094,1, 9,GA18,2011JJ00,1762,1614,148,0
2095,1, 9,GA19,2011JJ00,2338,1809,529,0
2096,1, 9,GA20,2011JJ00,1076,887,188,1
2097,1, 9,GA21,2011JJ00,1145,1016,129,0
2098,1, 9,GA22,2011JJ00,585,482,99,4
2099,1, 9,SG01,2011JJ00,3088,2853,231,4
2100,1, 9,SG02,2011JJ00,1201,1197,4,0
2101,1, 9,SG03,2011JJ00,2293,1961,318,14
2102,1, 9,SG04,2011JJ00,4345,3861,484,0
2103,1, 9,SG05,2011JJ00,1194,1029,164,1
2104,1, 9,SG06,2011JJ00,1527,1435,88,4
2105,1, 9,SG07,2011JJ00,2074,1739,335,0
2106,1, 9,SG08,2011JJ00,772,716,54,2
2107,1, 9,SG09,2011JJ00,5314,4404,910,0
2108,1, 9,SG10,2011JJ00,6125,4131,1980,14
2109,1, 9,SG11,2011JJ00,1308,1176,132,0
2110,1, 9,SG12,2011JJ00,1387,1327,60,0
2111,1, 9,SG13,2011JJ00,8990,7532,1428,30
2112,1, 9,SG14,2011JJ00,5598,4413,1061,124
2113,1, 9,SG15,2011JJ00,1706,1612,94,0
2114,1, 9,SG16,2011JJ00,659,617,42,0
2115,1, 9,SG17,2011JJ00,2394,1866,528,0
2116,1, 9,SG18,2011JJ00,1861,1713,148,0
2117,1, 9,SG19,2011JJ00,2569,2039,529,1
2118,1, 9,SG20,2011JJ00,1134,945,188,1
2119,1, 9,SG21,2011JJ00,1252,1123,129,0
2120,1, 9,SG22,2011JJ00,633,526,103,4
2121,1,10,NL01,2011JJ00,174,172,2,0
2122,1,10,LD01,2011JJ00,30,30,0,0
2123,1,10,LD02,2011JJ00,41,40,1,0
2124,1,10,LD03,2011JJ00,93,92,1,0
2125,1,10,LD04,2011JJ00,10,10,0,0
2126,1,10,PV20,2011JJ00,8,8,0,0
2127,1,10,PV21,2011JJ00,22,22,0,0
2128,1,10,PV22,2011JJ00,0,0,0,0
2129,1,10,PV23,2011JJ00,17,17,0,0
2130,1,10,PV24,2011JJ00,24,23,1,0
2131,1,10,PV25,2011JJ00,0,0,0,0
2132,1,10,PV26,2011JJ00,66,66,0,0
2133,1,10,PV27,2011JJ00,2,1,1,0
2134,1,10,PV28,2011JJ00,25,25,0,0
2135,1,10,PV29,2011JJ00,0,0,0,0
2136,1,10,PV30,2011JJ00,10,10,0,0
2137,1,10,PV31,2011JJ00,0,0,0,0
2138,1,10,CR01,2011JJ00,0,0,0,0
2139,1,10,CR02,2011JJ00,0,0,0,0
2140,1,10,CR03,2011JJ00,8,8,0,0
2141,1,10,CR04,2011JJ00,9,9,0,0
2142,1,10,CR05,2011JJ00,0,0,0,0
2143,1,10,CR06,2011JJ00,13,13,0,0
2144,1,10,CR07,2011JJ00,0,0,0,0
2145,1,10,CR08,2011JJ00,0,0,0,0
2146,1,10,CR09,2011JJ00,0,0,0,0
2147,1,10,CR10,2011JJ00,6,6,0,0
2148,1,10,CR11,2011JJ00,11,11,0,0
2149,1,10,CR12,2011JJ00,0,0,0,0
2150,1,10,CR13,2011JJ00,0,0,0,0
2151,1,10,CR14,2011JJ00,0,0,0,0
2152,1,10,CR15,2011JJ00,0,0,0,0
2153,1,10,CR16,2011JJ00,0,0,0,0
2154,1,10,CR17,2011JJ00,66,66,0,0
2155,1,10,CR18,2011JJ00,0,0,0,0
2156,1,10,CR19,2011JJ00,0,0,0,0
2157,1,10,CR20,2011JJ00,0,0,0,0
2158,1,10,CR21,2011JJ00,0,0,0,0
2159,1,10,CR22,2011JJ00,0,0,0,0
2160,1,10,CR23,2011JJ00,2,1,1,0
2161,1,10,CR24,2011JJ00,0,0,0,0
2162,1,10,CR25,2011JJ00,25,25,0,0
2163,1,10,CR26,2011JJ00,0,0,0,0
2164,1,10,CR27,2011JJ00,0,0,0,0
2165,1,10,CR28,2011JJ00,0,0,0,0
2166,1,10,CR29,2011JJ00,0,0,0,0
2167,1,10,CR30,2011JJ00,0,0,0,0
2168,1,10,CR31,2011JJ00,0,0,0,0
2169,1,10,CR32,2011JJ00,0,0,0,0
2170,1,10,CR33,2011JJ00,7,7,0,0
2171,1,10,CR34,2011JJ00,0,0,0,0
2172,1,10,CR35,2011JJ00,0,0,0,0
2173,1,10,CR36,2011JJ00,3,3,0,0
2174,1,10,CR37,2011JJ00,0,0,0,0
2175,1,10,CR38,2011JJ00,0,0,0,0
2176,1,10,CR39,2011JJ00,0,0,0,0
2177,1,10,CR40,2011JJ00,24,23,1,0
2178,1,10,GA01,2011JJ00,0,0,0,0
2179,1,10,GA02,2011JJ00,8,8,0,0
2180,1,10,GA03,2011JJ00,0,0,0,0
2181,1,10,GA04,2011JJ00,0,0,0,0
2182,1,10,GA05,2011JJ00,0,0,0,0
2183,1,10,GA06,2011JJ00,0,0,0,0
2184,1,10,GA07,2011JJ00,0,0,0,0
2185,1,10,GA08,2011JJ00,0,0,0,0
2186,1,10,GA09,2011JJ00,22,22,0,0
2187,1,10,GA10,2011JJ00,2,1,1,0
2188,1,10,GA11,2011JJ00,0,0,0,0
2189,1,10,GA12,2011JJ00,12,12,0,0
2190,1,10,GA13,2011JJ00,0,0,0,0
2191,1,10,GA14,2011JJ00,0,0,0,0
2192,1,10,GA15,2011JJ00,0,0,0,0
2193,1,10,GA16,2011JJ00,0,0,0,0
2194,1,10,GA17,2011JJ00,0,0,0,0
2195,1,10,GA18,2011JJ00,0,0,0,0
2196,1,10,GA19,2011JJ00,0,0,0,0
2197,1,10,GA20,2011JJ00,0,0,0,0
2198,1,10,GA21,2011JJ00,0,0,0,0
2199,1,10,GA22,2011JJ00,0,0,0,0
2200,1,10,SG01,2011JJ00,0,0,0,0
2201,1,10,SG02,2011JJ00,8,8,0,0
2202,1,10,SG03,2011JJ00,0,0,0,0
2203,1,10,SG04,2011JJ00,0,0,0,0
2204,1,10,SG05,2011JJ00,0,0,0,0
2205,1,10,SG06,2011JJ00,0,0,0,0
2206,1,10,SG07,2011JJ00,0,0,0,0
2207,1,10,SG08,2011JJ00,0,0,0,0
2208,1,10,SG09,2011JJ00,61,61,0,0
2209,1,10,SG10,2011JJ00,2,1,1,0
2210,1,10,SG11,2011JJ00,0,0,0,0
2211,1,10,SG12,2011JJ00,25,25,0,0
2212,1,10,SG13,2011JJ00,0,0,0,0
2213,1,10,SG14,2011JJ00,0,0,0,0
2214,1,10,SG15,2011JJ00,0,0,0,0
2215,1,10,SG16,2011JJ00,0,0,0,0
2216,1,10,SG17,2011JJ00,0,0,0,0
2217,1,10,SG18,2011JJ00,0,0,0,0
2218,1,10,SG19,2011JJ00,0,0,0,0
2219,1,10,SG20,2011JJ00,0,0,0,0
2220,1,10,SG21,2011JJ00,0,0,0,0
2221,1,10,SG22,2011JJ00,0,0,0,0
2222,2,11,NL01,2011JJ00,166915,22000,86033,58882
2223,2,11,LD01,2011JJ00,15867,2146,7089,6632
2224,2,11,LD02,2011JJ00,33698,4753,18144,10801
2225,2,11,LD03,2011JJ00,76206,9007,39114,28085
2226,2,11,LD04,2011JJ00,41144,6094,21686,13364
2227,2,11,PV20,2011JJ00,4126,554,1831,1741
2228,2,11,PV21,2011JJ00,6653,761,2767,3125
2229,2,11,PV22,2011JJ00,5088,831,2491,1766
2230,2,11,PV23,2011JJ00,14066,1789,7502,4775
2231,2,11,PV24,2011JJ00,3227,665,2101,461
2232,2,11,PV25,2011JJ00,16405,2299,8541,5565
2233,2,11,PV26,2011JJ00,14001,2135,6804,5062
2234,2,11,PV27,2011JJ00,23088,2491,12121,8476
2235,2,11,PV28,2011JJ00,34694,3831,17985,12878
2236,2,11,PV29,2011JJ00,4423,550,2204,1669
2237,2,11,PV30,2011JJ00,28314,4482,15172,8660
2238,2,11,PV31,2011JJ00,12830,1612,6514,4704
2239,2,11,CR01,2011JJ00,932,148,400,384
2240,2,11,CR02,2011JJ00,302,29,132,141
2241,2,11,CR03,2011JJ00,2892,377,1299,1216
2242,2,11,CR04,2011JJ00,3091,380,1253,1458
2243,2,11,CR05,2011JJ00,949,113,433,403
2244,2,11,CR06,2011JJ00,2613,268,1081,1264
2245,2,11,CR07,2011JJ00,2607,478,1409,720
2246,2,11,CR08,2011JJ00,1432,179,623,630
2247,2,11,CR09,2011JJ00,1049,174,459,416
2248,2,11,CR10,2011JJ00,4191,683,2181,1327
2249,2,11,CR11,2011JJ00,2299,196,1092,1011
2250,2,11,CR12,2011JJ00,7576,910,4229,2437
2251,2,11,CR13,2011JJ00,5301,1002,2601,1698
2252,2,11,CR14,2011JJ00,3755,501,1913,1341
2253,2,11,CR15,2011JJ00,5810,547,3242,2021
2254,2,11,CR16,2011JJ00,1539,249,785,505
2255,2,11,CR17,2011JJ00,14001,2135,6804,5062
2256,2,11,CR18,2011JJ00,2190,343,1368,479
2257,2,11,CR19,2011JJ00,2060,261,1239,560
2258,2,11,CR20,2011JJ00,1825,126,884,815
2259,2,11,CR21,2011JJ00,4407,124,1916,2367
2260,2,11,CR22,2011JJ00,968,106,415,447
2261,2,11,CR23,2011JJ00,8368,1250,4738,2380
2262,2,11,CR24,2011JJ00,3270,281,1561,1428
2263,2,11,CR25,2011JJ00,3425,348,1597,1480
2264,2,11,CR26,2011JJ00,6741,516,2671,3554
2265,2,11,CR27,2011JJ00,1808,213,1002,593
2266,2,11,CR28,2011JJ00,2834,248,1541,1045
2267,2,11,CR29,2011JJ00,15602,1786,9291,4525
2268,2,11,CR30,2011JJ00,4284,720,1883,1681
2269,2,11,CR31,2011JJ00,1275,126,629,520
2270,2,11,CR32,2011JJ00,3148,424,1575,1149
2271,2,11,CR33,2011JJ00,6415,934,3255,2226
2272,2,11,CR34,2011JJ00,3374,403,1876,1095
2273,2,11,CR35,2011JJ00,10040,2032,5665,2343
2274,2,11,CR36,2011JJ00,8485,1113,4376,2996
2275,2,11,CR37,2011JJ00,3809,512,2031,1266
2276,2,11,CR38,2011JJ00,2101,316,1006,779
2277,2,11,CR39,2011JJ00,6920,784,3477,2659
2278,2,11,CR40,2011JJ00,3227,665,2101,461
2279,2,11,GA01,2011JJ00,1912,230,872,810
2280,2,11,GA02,2011JJ00,921,94,416,411
2281,2,11,GA03,2011JJ00,1283,168,740,375
2282,2,11,GA04,2011JJ00,1707,205,980,522
2283,2,11,GA05,2011JJ00,1954,258,996,700
2284,2,11,GA06,2011JJ00,1352,113,695,544
2285,2,11,GA07,2011JJ00,1431,113,742,576
2286,2,11,GA08,2011JJ00,4803,630,2176,1997
2287,2,11,GA09,2011JJ00,3608,654,1789,1165
2288,2,11,GA10,2011JJ00,7553,1126,3951,2476
2289,2,11,GA11,2011JJ00,4288,115,1838,2335
2290,2,11,GA12,2011JJ00,2469,243,1031,1195
2291,2,11,GA13,2011JJ00,4635,369,1643,2623
2292,2,11,GA14,2011JJ00,13372,1461,8074,3837
2293,2,11,GA15,2011JJ00,2622,369,1213,1040
2294,2,11,GA16,2011JJ00,1866,236,766,864
2295,2,11,GA17,2011JJ00,1823,186,1049,588
2296,2,11,GA18,2011JJ00,1657,232,885,540
2297,2,11,GA19,2011JJ00,5362,563,2627,2172
2298,2,11,GA20,2011JJ00,1309,181,664,464
2299,2,11,GA21,2011JJ00,3210,258,1667,1285
2300,2,11,GA22,2011JJ00,1131,141,571,419
2301,2,11,SG01,2011JJ00,2890,354,1351,1185
2302,2,11,SG02,2011JJ00,1653,185,660,808
2303,2,11,SG03,2011JJ00,2083,274,1178,631
2304,2,11,SG04,2011JJ00,3675,366,2082,1227
2305,2,11,SG05,2011JJ00,2239,304,1141,794
2306,2,11,SG06,2011JJ00,2978,261,1661,1056
2307,2,11,SG07,2011JJ00,2187,213,1218,756
2308,2,11,SG08,2011JJ00,5766,1011,2538,2217
2309,2,11,SG09,2011JJ00,5497,878,2684,1935
2310,2,11,SG10,2011JJ00,10546,1632,6131,2783
2311,2,11,SG11,2011JJ00,6232,250,2800,3182
2312,2,11,SG12,2011JJ00,2954,294,1334,1326
2313,2,11,SG13,2011JJ00,8549,729,3673,4147
2314,2,11,SG14,2011JJ00,14489,1606,8697,4186
2315,2,11,SG15,2011JJ00,3625,629,1556,1440
2316,2,11,SG16,2011JJ00,3159,478,1491,1190
2317,2,11,SG17,2011JJ00,2269,246,1331,692
2318,2,11,SG18,2011JJ00,2077,282,1139,656
2319,2,11,SG19,2011JJ00,5890,675,2913,2302
2320,2,11,SG20,2011JJ00,1434,194,731,509
2321,2,11,SG21,2011JJ00,3561,311,1828,1422
2322,2,11,SG22,2011JJ00,1684,239,812,633
2323,2, 1,NL01,2011JJ00,4563,564,1654,2345
2324,2, 1,LD01,2011JJ00,587,85,211,291
2325,2, 1,LD02,2011JJ00,856,95,323,438
2326,2, 1,LD03,2011JJ00,2451,281,883,1287
2327,2, 1,LD04,2011JJ00,669,103,237,329
2328,2, 1,PV20,2011JJ00,150,24,44,82
2329,2, 1,PV21,2011JJ00,305,39,104,162
2330,2, 1,PV22,2011JJ00,132,22,63,47
2331,2, 1,PV23,2011JJ00,333,33,126,174
2332,2, 1,PV24,2011JJ00,1,0,0,1
2333,2, 1,PV25,2011JJ00,522,62,197,263
2334,2, 1,PV26,2011JJ00,481,42,159,280
2335,2, 1,PV27,2011JJ00,1043,144,417,482
2336,2, 1,PV28,2011JJ00,617,66,206,345
2337,2, 1,PV29,2011JJ00,310,29,101,180
2338,2, 1,PV30,2011JJ00,400,67,156,177
2339,2, 1,PV31,2011JJ00,269,36,81,152
2340,2, 1,CR01,2011JJ00,34,6,10,18
2341,2, 1,CR02,2011JJ00,13,2,3,8
2342,2, 1,CR03,2011JJ00,103,16,31,56
2343,2, 1,CR04,2011JJ00,187,23,59,105
2344,2, 1,CR05,2011JJ00,67,10,19,38
2345,2, 1,CR06,2011JJ00,51,6,26,19
2346,2, 1,CR07,2011JJ00,90,13,46,31
2347,2, 1,CR08,2011JJ00,21,5,10,6
2348,2, 1,CR09,2011JJ00,21,4,7,10
2349,2, 1,CR10,2011JJ00,155,17,65,73
2350,2, 1,CR11,2011JJ00,73,5,21,47
2351,2, 1,CR12,2011JJ00,105,11,40,54
2352,2, 1,CR13,2011JJ00,62,5,17,40
2353,2, 1,CR14,2011JJ00,156,27,64,65
2354,2, 1,CR15,2011JJ00,199,18,76,105
2355,2, 1,CR16,2011JJ00,105,12,40,53
2356,2, 1,CR17,2011JJ00,481,42,159,280
2357,2, 1,CR18,2011JJ00,83,15,34,34
2358,2, 1,CR19,2011JJ00,63,5,22,36
2359,2, 1,CR20,2011JJ00,12,1,5,6
2360,2, 1,CR21,2011JJ00,343,12,145,186
2361,2, 1,CR22,2011JJ00,19,1,9,9
2362,2, 1,CR23,2011JJ00,382,100,141,141
2363,2, 1,CR24,2011JJ00,141,10,61,70
2364,2, 1,CR25,2011JJ00,123,32,34,57
2365,2, 1,CR26,2011JJ00,114,5,22,87
2366,2, 1,CR27,2011JJ00,55,3,17,35
2367,2, 1,CR28,2011JJ00,54,5,16,33
2368,2, 1,CR29,2011JJ00,183,9,83,91
2369,2, 1,CR30,2011JJ00,88,12,34,42
2370,2, 1,CR31,2011JJ00,59,1,15,43
2371,2, 1,CR32,2011JJ00,251,28,86,137
2372,2, 1,CR33,2011JJ00,127,21,43,63
2373,2, 1,CR34,2011JJ00,66,12,22,32
2374,2, 1,CR35,2011JJ00,164,27,76,61
2375,2, 1,CR36,2011JJ00,43,7,15,21
2376,2, 1,CR37,2011JJ00,84,11,32,41
2377,2, 1,CR38,2011JJ00,49,11,15,23
2378,2, 1,CR39,2011JJ00,136,14,34,88
2379,2, 1,CR40,2011JJ00,1,0,0,1
2380,2, 1,GA01,2011JJ00,32,4,15,13
2381,2, 1,GA02,2011JJ00,19,3,6,10
2382,2, 1,GA03,2011JJ00,39,1,16,22
2383,2, 1,GA04,2011JJ00,14,2,5,7
2384,2, 1,GA05,2011JJ00,23,1,7,15
2385,2, 1,GA06,2011JJ00,99,8,35,56
2386,2, 1,GA07,2011JJ00,25,2,12,11
2387,2, 1,GA08,2011JJ00,164,5,60,99
2388,2, 1,GA09,2011JJ00,183,17,53,113
2389,2, 1,GA10,2011JJ00,377,99,137,141
2390,2, 1,GA11,2011JJ00,338,12,144,182
2391,2, 1,GA12,2011JJ00,102,31,23,48
2392,2, 1,GA13,2011JJ00,112,5,22,85
2393,2, 1,GA14,2011JJ00,126,6,59,61
2394,2, 1,GA15,2011JJ00,32,1,14,17
2395,2, 1,GA16,2011JJ00,26,1,9,16
2396,2, 1,GA17,2011JJ00,20,3,7,10
2397,2, 1,GA18,2011JJ00,22,3,9,10
2398,2, 1,GA19,2011JJ00,12,3,4,5
2399,2, 1,GA20,2011JJ00,18,1,5,12
2400,2, 1,GA21,2011JJ00,20,3,5,12
2401,2, 1,GA22,2011JJ00,37,4,12,21
2402,2, 1,SG01,2011JJ00,75,8,25,42
2403,2, 1,SG02,2011JJ00,65,9,15,41
2404,2, 1,SG03,2011JJ00,60,3,22,35
2405,2, 1,SG04,2011JJ00,45,6,19,20
2406,2, 1,SG05,2011JJ00,33,3,9,21
2407,2, 1,SG06,2011JJ00,140,12,49,79
2408,2, 1,SG07,2011JJ00,41,4,17,20
2409,2, 1,SG08,2011JJ00,174,6,63,105
2410,2, 1,SG09,2011JJ00,222,24,65,133
2411,2, 1,SG10,2011JJ00,392,102,146,144
2412,2, 1,SG11,2011JJ00,355,13,150,192
2413,2, 1,SG12,2011JJ00,107,31,27,49
2414,2, 1,SG13,2011JJ00,169,8,39,122
2415,2, 1,SG14,2011JJ00,146,8,67,71
2416,2, 1,SG15,2011JJ00,53,8,20,25
2417,2, 1,SG16,2011JJ00,40,5,12,23
2418,2, 1,SG17,2011JJ00,23,3,9,11
2419,2, 1,SG18,2011JJ00,42,7,17,18
2420,2, 1,SG19,2011JJ00,14,3,6,5
2421,2, 1,SG20,2011JJ00,22,1,8,13
2422,2, 1,SG21,2011JJ00,46,4,10,32
2423,2, 1,SG22,2011JJ00,56,7,15,34
2424,2, 2,NL01,2011JJ00,13401,860,5118,7423
2425,2, 2,LD01,2011JJ00,1459,183,513,763
2426,2, 2,LD02,2011JJ00,2239,158,762,1319
2427,2, 2,LD03,2011JJ00,7965,378,3218,4369
2428,2, 2,LD04,2011JJ00,1738,141,625,972
2429,2, 2,PV20,2011JJ00,604,73,221,310
2430,2, 2,PV21,2011JJ00,548,64,169,315
2431,2, 2,PV22,2011JJ00,307,46,123,138
