ID,GoodsAndServices,Periods,ValueChangesConsHouseholds_1,VolumeChangesConsOfHouseholds_2,ShoppingDayAdjustedVolumeCh_3,ValueIndicesConsHouseholds_4,VolumeIndicesConsOfHouseholds_5,ShareInDomesticConsOfHouseholds_6,ValuesConsumptionOfHouseholds_7,ValueChangesActIndConsHouseh_8,VolumeChangesActIndConsHouseh_9,ValueIndicesActIndConsHouseh_10,VolumeIndicesActIndConsHouseh_11,ShareInDomesticConsActIndConsH_12,ValuesActIndConsOfHouseholds_13
3809,      3400,2004JJ00,-6.2,1.1,,,,2.2,5022.0,-6.2,1.1,,,1.7,5046.0
3810,      3400,2005MM01,-13.7,-7.6,,,,,,,,,,,
3811,      3400,2005MM02,-12.0,-6.0,,,,,,,,,,,
3812,      3400,2005MM03,-7.1,-0.2,,,,,,,,,,,
3813,      3400,2005KW01,-11.1,-4.8,,,,,,,,,,,
3814,      3400,2005MM04,-4.2,1.9,,,,,,,,,,,
3815,      3400,2005MM05,-7.2,-1.0,,,,,,,,,,,
3816,      3400,2005MM06,-7.7,-0.8,,,,,,,,,,,
3817,      3400,2005KW02,-6.5,-0.1,,,,,,,,,,,
3818,      3400,2005MM07,-3.1,5.0,,,,,,,,,,,
3819,      3400,2005MM08,3.4,11.8,,,,,,,,,,,
3820,      3400,2005MM09,1.1,8.6,,,,,,,,,,,
3821,      3400,2005KW03,0.3,8.3,,,,,,,,,,,
3822,      3500,1995MM01,,,,,,,,,,,,,
3823,      3500,1995MM02,,,,,,,,,,,,,
3824,      3500,1995MM03,,,,,,,,,,,,,
3825,      3500,1995KW01,,,,,,,,,,,,,
3826,      3500,1995MM04,,,,,,,,,,,,,
3827,      3500,1995MM05,,,,,,,,,,,,,
3828,      3500,1995MM06,,,,,,,,,,,,,
3829,      3500,1995KW02,,,,,,,,,,,,,
3830,      3500,1995MM07,,,,,,,,,,,,,
3831,      3500,1995MM08,,,,,,,,,,,,,
3832,      3500,1995MM09,,,,,,,,,,,,,
3833,      3500,1995KW03,,,,,,,,,,,,,
3834,      3500,1995MM10,,,,,,,,,,,,,
3835,      3500,1995MM11,,,,,,,,,,,,,
3836,      3500,1995MM12,,,,,,,,,,,,,
3837,      3500,1995KW04,,,,,,,,,,,,,
3838,      3500,1995JJ00,2.5,1.7,,100.0,100.0,1.0,1415.0,,,100.0,100.0,0.8,1415.0
3839,      3500,1996MM01,1.9,1.0,,,,,,1.9,1.0,,,,
3840,      3500,1996MM02,4.3,5.3,,,,,,4.3,5.3,,,,
3841,      3500,1996MM03,0.9,0.9,,,,,,0.9,0.9,,,,
3842,      3500,1996KW01,2.3,2.3,,,,,,2.3,2.3,,,,
3843,      3500,1996MM04,4.5,3.6,,,,,,4.5,3.6,,,,
3844,      3500,1996MM05,4.1,4.9,,,,,,4.1,4.9,,,,
3845,      3500,1996MM06,1.7,1.7,,,,,,1.7,1.7,,,,
3846,      3500,1996KW02,3.4,3.4,,,,,,3.4,3.4,,,,
3847,      3500,1996MM07,-2.5,-3.4,,,,,,-2.5,-3.4,,,,
3848,      3500,1996MM08,5.4,6.3,,,,,,5.4,6.3,,,,
3849,      3500,1996MM09,-2.6,-2.6,,,,,,-2.6,-2.6,,,,
3850,      3500,1996KW03,0.0,0.0,,,,,,0.0,0.0,,,,
3851,      3500,1996MM10,8.7,7.7,,,,,,8.7,7.7,,,,
3852,      3500,1996MM11,-2.9,-2.9,,,,,,-2.9,-2.9,,,,
3853,      3500,1996MM12,0.0,-0.6,,,,,,0.0,-0.6,,,,
3854,      3500,1996KW04,1.2,0.7,,,,,,1.2,0.7,,,,
3855,      3500,1996JJ00,1.7,1.6,,101.7,101.6,0.9,1439.0,1.7,1.6,,,0.8,1439.0
3856,      3500,1997MM01,10.5,9.5,,,,,,10.5,9.5,,,,
3857,      3500,1997MM02,6.1,5.1,,,,,,6.1,5.1,,,,
3858,      3500,1997MM03,3.7,1.9,,,,,,3.7,1.9,,,,
3859,      3500,1997KW01,6.8,5.5,,,,,,6.8,5.5,,,,
3860,      3500,1997MM04,-2.6,-4.3,,,,,,-2.6,-4.3,,,,
3861,      3500,1997MM05,1.6,-0.8,,,,,,1.6,-0.8,,,,
3862,      3500,1997MM06,-0.8,-2.4,,,,,,-0.8,-2.4,,,,
3863,      3500,1997KW02,-0.5,-2.5,,,,,,-0.5,-2.5,,,,
3864,      3500,1997MM07,8.7,7.0,,,,,,8.7,7.0,,,,
3865,      3500,1997MM08,-1.7,-3.4,,,,,,-1.7,-3.4,,,,
3866,      3500,1997MM09,0.9,-0.9,,,,,,0.9,-0.9,,,,
3867,      3500,1997KW03,2.6,0.9,,,,,,2.6,0.9,,,,
3868,      3500,1997MM10,8.8,7.1,,,,,,8.8,7.1,,,,
3869,      3500,1997MM11,0.7,-2.2,,,,,,0.7,-2.2,,,,
3870,      3500,1997MM12,10.5,8.2,,,,,,10.5,8.2,,,,
3871,      3500,1997KW04,6.9,4.5,,,,,,6.9,4.5,,,,
3872,      3500,1997JJ00,4.0,2.1,,105.7,103.7,0.9,1496.0,4.0,2.1,,,0.7,1496.0
3873,      3500,1998MM01,6.9,5.1,,,,,,6.9,5.1,,,,
3874,      3500,1998MM02,4.8,3.8,,,,,,4.8,3.8,,,,
3875,      3500,1998MM03,0.9,-0.9,,,,,,0.9,-0.9,,,,
3876,      3500,1998KW01,4.2,2.7,,,,,,4.2,2.7,,,,
3877,      3500,1998MM04,8.0,7.1,,,,,,8.0,7.1,,,,
3878,      3500,1998MM05,8.5,5.4,,,,,,8.5,5.4,,,,
3879,      3500,1998MM06,7.4,4.9,,,,,,7.4,4.9,,,,
3880,      3500,1998KW02,8.0,5.8,,,,,,8.0,5.8,,,,
3881,      3500,1998MM07,8.0,4.8,,,,,,8.0,4.8,,,,
3882,      3500,1998MM08,9.5,8.6,,,,,,9.5,8.6,,,,
3883,      3500,1998MM09,9.8,8.0,,,,,,9.8,8.0,,,,
3884,      3500,1998KW03,9.1,7.1,,,,,,9.1,7.1,,,,
3885,      3500,1998MM10,13.8,10.6,,,,,,13.8,10.6,,,,
3886,      3500,1998MM11,7.4,6.0,,,,,,7.4,6.0,,,,
3887,      3500,1998MM12,5.8,4.8,,,,,,5.8,4.8,,,,
3888,      3500,1998KW04,8.5,6.7,,,,,,8.5,6.7,,,,
3889,      3500,1998JJ00,7.6,5.7,,113.7,109.6,0.9,1609.0,7.6,5.7,,,0.8,1609.0
3890,      3500,1999MM01,2.4,0.8,,,,,,2.4,0.8,,,,
3891,      3500,1999MM02,7.3,3.6,,,,,,7.3,3.6,,,,
3892,      3500,1999MM03,15.9,13.3,,,,,,15.9,13.3,,,,
3893,      3500,1999KW01,8.4,5.8,,,,,,8.4,5.8,,,,
3894,      3500,1999MM04,6.6,4.1,,,,,,6.6,4.1,,,,
3895,      3500,1999MM05,1.4,-0.7,,,,,,1.4,-0.7,,,,
3896,      3500,1999MM06,7.6,7.7,,,,,,7.6,7.7,,,,
3897,      3500,1999KW02,5.1,3.6,,,,,,5.1,3.6,,,,
3898,      3500,1999MM07,0.7,-2.2,,,,,,0.7,-2.2,,,,
3899,      3500,1999MM08,-0.8,-3.1,,,,,,-0.8,-3.1,,,,
3900,      3500,1999MM09,5.7,4.1,,,,,,5.7,4.1,,,,
3901,      3500,1999KW03,1.8,-0.5,,,,,,1.8,-0.5,,,,
3902,      3500,1999MM10,0.7,-2.9,,,,,,0.7,-2.9,,,,
3903,      3500,1999MM11,6.9,5.5,,,,,,6.9,5.5,,,,
3904,      3500,1999MM12,9.5,8.0,,,,,,9.5,8.0,,,,
3905,      3500,1999KW04,6.2,4.1,,,,,,6.2,4.1,,,,
3906,      3500,1999JJ00,5.3,3.2,,119.8,113.1,0.9,1695.0,5.3,3.2,,,0.7,1695.0
3907,      3500,2000MM01,3.1,0.0,,,,,,3.1,0.0,,,,
3908,      3500,2000MM02,12.0,11.2,,,,,,12.0,11.2,,,,
3909,      3500,2000MM03,5.3,3.8,,,,,,5.3,3.8,,,,
3910,      3500,2000KW01,6.7,4.8,,,,,,6.7,4.8,,,,
3911,      3500,2000MM04,6.2,2.3,,,,,,6.2,2.3,,,,
3912,      3500,2000MM05,2.1,-0.7,,,,,,2.1,-0.7,,,,
3913,      3500,2000MM06,3.5,1.4,,,,,,3.5,1.4,,,,
3914,      3500,2000KW02,3.9,1.0,,,,,,3.9,1.0,,,,
3915,      3500,2000MM07,3.7,1.5,,,,,,3.7,1.5,,,,
3916,      3500,2000MM08,10.3,8.0,,,,,,10.3,8.0,,,,
3917,      3500,2000MM09,3.8,1.5,,,,,,3.8,1.5,,,,
3918,      3500,2000KW03,5.9,3.6,,,,,,5.9,3.6,,,,
3919,      3500,2000MM10,0.0,-1.4,,,,,,0.0,-1.4,,,,
3920,      3500,2000MM11,3.2,-0.6,,,,,,3.2,-0.6,,,,
3921,      3500,2000MM12,-4.6,-8.1,,,,,,-4.6,-8.1,,,,
3922,      3500,2000KW04,-1.0,-4.1,,,,,,-1.0,-4.1,,,,
3923,      3500,2000JJ00,3.5,0.9,,124.0,114.1,0.9,1754.0,3.5,0.9,,,0.7,1754.0
3924,      3500,2001MM01,3.8,1.5,,,,,,3.8,1.5,,,,
3925,      3500,2001MM02,1.5,-5.3,,,,,,1.5,-5.3,,,,
3926,      3500,2001MM03,8.0,2.9,,,,,,8.0,2.9,,,,
3927,      3500,2001KW01,4.5,-0.2,,,,,,4.5,-0.2,,,,
3928,      3500,2001MM04,0.7,-5.1,,,,,,0.7,-5.1,,,,
3929,      3500,2001MM05,4.8,0.0,,,,,,4.8,0.0,,,,
3930,      3500,2001MM06,6.2,0.7,,,,,,6.2,0.7,,,,
3931,      3500,2001KW02,4.0,-1.4,,,,,,4.0,-1.4,,,,
3932,      3500,2001MM07,4.3,-1.4,,,,,,4.3,-1.4,,,,
3933,      3500,2001MM08,5.8,0.7,,,,,,5.8,0.7,,,,
3934,      3500,2001MM09,0.7,-4.4,,,,,,0.7,-4.4,,,,
3935,      3500,2001KW03,3.6,-1.7,,,,,,3.6,-1.7,,,,
3936,      3500,2001MM10,10.6,6.4,,,,,,10.6,6.4,,,,
3937,      3500,2001MM11,6.3,2.5,,,,,,6.3,2.5,,,,
3938,      3500,2001MM12,9.6,3.8,,,,,,9.6,3.8,,,,
3939,      3500,2001KW04,8.8,4.1,,,,,,8.8,4.1,,,,
3940,      3500,2001JJ00,5.4,0.4,,130.7,114.6,0.9,1849.0,5.4,0.4,,,0.7,1849.0
3941,      3500,2002MM01,5.1,-1.4,,,,,,5.1,-1.4,,,,
3942,      3500,2002MM02,0.8,-3.0,,,,,,0.8,-3.0,,,,
3943,      3500,2002MM03,3.4,-2.7,,,,,,3.4,-2.7,,,,
3944,      3500,2002KW01,3.1,-2.4,,,,,,3.1,-2.4,,,,
3945,      3500,2002MM04,2.2,0.7,,,,,,2.2,0.7,,,,
3946,      3500,2002MM05,1.3,-3.9,,,,,,1.3,-3.9,,,,
3947,      3500,2002MM06,-1.3,-3.3,,,,,,-1.3,-3.3,,,,
3948,      3500,2002KW02,0.7,-2.3,,,,,,0.7,-2.3,,,,
3949,      3500,2002MM07,-1.4,-6.2,,,,,,-1.4,-6.2,,,,
3950,      3500,2002MM08,4.8,0.7,,,,,,4.8,0.7,,,,
3951,      3500,2002MM09,-1.5,-5.2,,,,,,-1.5,-5.2,,,,
3952,      3500,2002KW03,0.7,-3.5,,,,,,0.7,-3.5,,,,
3953,      3500,2002MM10,1.3,-2.5,,,,,,1.3,-2.5,,,,
3954,      3500,2002MM11,2.4,-0.6,,,,,,2.4,-0.6,,,,
3955,      3500,2002MM12,-4.4,-7.0,,,,,,-4.4,-7.0,,,,
3956,      3500,2002KW04,-0.7,-3.8,,,,,,-0.7,-3.8,,,,
3957,      3500,2002JJ00,0.8,-3.0,,131.7,111.1,0.9,1864.0,0.8,-3.0,,,0.7,1864.0
3958,      3500,2003MM01,2.1,0.0,,,,,,2.1,0.0,,,,
3959,      3500,2003MM02,9.0,7.4,,,,,,9.0,7.4,,,,
3960,      3500,2003MM03,-5.8,-5.2,,,,,,-5.8,-5.2,,,,
3961,      3500,2003KW01,1.4,0.5,,,,,,1.4,0.5,,,,
3962,      3500,2003MM04,2.1,0.7,,,,,,2.1,0.7,,,,
3963,      3500,2003MM05,-1.9,-2.0,,,,,,-1.9,-2.0,,,,
3964,      3500,2003MM06,-7.2,-7.2,,,,,,-7.2,-7.2,,,,
3965,      3500,2003KW02,-2.4,-2.9,,,,,,-2.4,-2.9,,,,
3966,      3500,2003MM07,-2.8,-1.4,,,,,,-2.8,-1.4,,,,
3967,      3500,2003MM08,-3.9,-5.2,,,,,,-3.9,-5.2,,,,
3968,      3500,2003MM09,2.2,2.3,,,,,,2.2,2.3,,,,
3969,      3500,2003KW03,-1.6,-1.6,,,,,,-1.6,-1.6,,,,
3970,      3500,2003MM10,-3.8,-5.0,,,,,,-3.8,-5.0,,,,
3971,      3500,2003MM11,-9.8,-10.3,,,,,,-9.8,-10.3,,,,
3972,      3500,2003MM12,-7.3,-8.2,,,,,,-7.3,-8.2,,,,
3973,      3500,2003KW04,-7.1,-7.9,,,,,,-7.1,-7.9,,,,
3974,      3500,2003JJ00,-2.7,-3.3,,128.1,107.4,0.8,1813.0,-2.7,-3.3,,,0.6,1813.0
3975,      3500,2004MM01,0.0,0.3,,,,,,0.0,0.3,,,,
3976,      3500,2004MM02,-3.0,-2.3,,,,,,-3.0,-2.3,,,,
3977,      3500,2004MM03,6.1,7.3,,,,,,6.1,7.3,,,,
3978,      3500,2004KW01,1.0,1.8,,,,,,1.0,1.8,,,,
3979,      3500,2004MM04,5.3,6.3,,,,,,5.3,6.3,,,,
3980,      3500,2004MM05,-1.6,-1.0,,,,,,-1.6,-1.0,,,,
3981,      3500,2004MM06,8.6,9.2,,,,,,8.6,9.2,,,,
3982,      3500,2004KW02,4.0,4.7,,,,,,4.0,4.7,,,,
3983,      3500,2004MM07,4.6,5.8,,,,,,4.6,5.8,,,,
3984,      3500,2004MM08,-1.6,-0.2,,,,,,-1.6,-0.2,,,,
3985,      3500,2004MM09,5.1,6.0,,,,,,5.1,6.0,,,,
3986,      3500,2004KW03,2.6,3.7,,,,,,2.6,3.7,,,,
3987,      3500,2004MM10,-3.9,-4.3,,,,,,-3.9,-4.3,,,,
3988,      3500,2004MM11,-2.9,-3.1,,,,,,-2.9,-3.1,,,,
3989,      3500,2004MM12,-1.8,-1.7,,,,,,-1.8,-1.7,,,,
3990,      3500,2004KW04,-2.8,-2.9,,,,,,-2.8,-2.9,,,,
3991,      3500,2004JJ00,1.0,1.6,,,,0.8,1832.0,1.0,1.6,,,0.6,1832.0
3992,      3500,2005MM01,-6.0,-5.7,,,,,,,,,,,
3993,      3500,2005MM02,-4.6,-3.8,,,,,,,,,,,
3994,      3500,2005MM03,-3.0,-2.9,,,,,,,,,,,
3995,      3500,2005KW01,-4.5,-4.1,,,,,,,,,,,
3996,      3500,2005MM04,-3.9,-3.4,,,,,,,,,,,
3997,      3500,2005MM05,-6.8,-6.1,,,,,,,,,,,
3998,      3500,2005MM06,-2.0,-1.3,,,,,,,,,,,
3999,      3500,2005KW02,-4.2,-3.6,,,,,,,,,,,
4000,      3500,2005MM07,-6.9,-6.5,,,,,,,,,,,
4001,      3500,2005MM08,-4.9,-4.9,,,,,,,,,,,
4002,      3500,2005MM09,-3.3,-3.3,,,,,,,,,,,
4003,      3500,2005KW03,-5.1,-4.9,,,,,,,,,,,
4004,      3600,1995MM01,,,,,,,,,,,,,
4005,      3600,1995MM02,,,,,,,,,,,,,
4006,      3600,1995MM03,,,,,,,,,,,,,
4007,      3600,1995KW01,,,,,,,,,,,,,
4008,      3600,1995MM04,,,,,,,,,,,,,
4009,      3600,1995MM05,,,,,,,,,,,,,
4010,      3600,1995MM06,,,,,,,,,,,,,
4011,      3600,1995KW02,,,,,,,,,,,,,
4012,      3600,1995MM07,,,,,,,,,,,,,
4013,      3600,1995MM08,,,,,,,,,,,,,
4014,      3600,1995MM09,,,,,,,,,,,,,
4015,      3600,1995KW03,,,,,,,,,,,,,
4016,      3600,1995MM10,,,,,,,,,,,,,
4017,      3600,1995MM11,,,,,,,,,,,,,
4018,      3600,1995MM12,,,,,,,,,,,,,
4019,      3600,1995KW04,,,,,,,,,,,,,
4020,      3600,1995JJ00,2.5,2.1,,100.0,100.0,5.1,7442.0,,,100.0,100.0,4.1,7442.0
4021,      3600,1996MM01,-6.2,-5.4,,,,,,-6.2,-5.4,,,,
4022,      3600,1996MM02,3.2,3.8,,,,,,3.2,3.8,,,,
4023,      3600,1996MM03,-3.9,-3.1,,,,,,-3.9,-3.1,,,,
4024,      3600,1996KW01,-3.1,-2.4,,,,,,-3.1,-2.4,,,,
4025,      3600,1996MM04,1.5,2.8,,,,,,1.5,2.8,,,,
4026,      3600,1996MM05,8.4,10.1,,,,,,8.4,10.1,,,,
4027,      3600,1996MM06,-4.9,-3.4,,,,,,-4.9,-3.4,,,,
4028,      3600,1996KW02,1.4,2.9,,,,,,1.4,2.9,,,,
4029,      3600,1996MM07,12.8,15.3,,,,,,12.8,15.3,,,,
4030,      3600,1996MM08,5.3,7.5,,,,,,5.3,7.5,,,,
4031,      3600,1996MM09,4.8,7.2,,,,,,4.8,7.2,,,,
4032,      3600,1996KW03,7.8,10.2,,,,,,7.8,10.2,,,,
4033,      3600,1996MM10,0.5,2.1,,,,,,0.5,2.1,,,,
4034,      3600,1996MM11,-2.4,-0.2,,,,,,-2.4,-0.2,,,,
4035,      3600,1996MM12,-0.7,0.3,,,,,,-0.7,0.3,,,,
4036,      3600,1996KW04,-0.8,1.0,,,,,,-0.8,1.0,,,,
4037,      3600,1996JJ00,1.0,2.5,,101.0,102.5,4.9,7518.0,1.0,2.5,,,3.9,7518.0
4038,      3600,1997MM01,4.3,6.9,,,,,,4.3,6.9,,,,
4039,      3600,1997MM02,4.4,6.6,,,,,,4.4,6.6,,,,
4040,      3600,1997MM03,1.5,2.9,,,,,,1.5,2.9,,,,
4041,      3600,1997KW01,3.4,5.5,,,,,,3.4,5.5,,,,
4042,      3600,1997MM04,4.8,6.0,,,,,,4.8,6.0,,,,
4043,      3600,1997MM05,-8.2,-7.4,,,,,,-8.2,-7.4,,,,
4044,      3600,1997MM06,-3.1,-2.3,,,,,,-3.1,-2.3,,,,
4045,      3600,1997KW02,-2.4,-1.5,,,,,,-2.4,-1.5,,,,
4046,      3600,1997MM07,5.8,6.2,,,,,,5.8,6.2,,,,
4047,      3600,1997MM08,9.0,8.8,,,,,,9.0,8.8,,,,
4048,      3600,1997MM09,6.9,7.0,,,,,,6.9,7.0,,,,
4049,      3600,1997KW03,7.1,7.3,,,,,,7.1,7.3,,,,
4050,      3600,1997MM10,7.3,8.0,,,,,,7.3,8.0,,,,
4051,      3600,1997MM11,-3.7,-4.1,,,,,,-3.7,-4.1,,,,
4052,      3600,1997MM12,7.4,7.7,,,,,,7.4,7.7,,,,
4053,      3600,1997KW04,3.3,3.5,,,,,,3.3,3.5,,,,
4054,      3600,1997JJ00,2.5,3.4,,103.6,106.0,4.7,7708.0,2.5,3.4,,,3.8,7708.0
4055,      3600,1998MM01,13.2,12.4,,,,,,13.2,12.4,,,,
4056,      3600,1998MM02,9.8,9.4,,,,,,9.8,9.4,,,,
4057,      3600,1998MM03,6.5,5.6,,,,,,6.5,5.6,,,,
4058,      3600,1998KW01,10.2,9.4,,,,,,10.2,9.4,,,,
4059,      3600,1998MM04,12.3,11.5,,,,,,12.3,11.5,,,,
4060,      3600,1998MM05,17.6,17.1,,,,,,17.6,17.1,,,,
4061,      3600,1998MM06,15.4,14.3,,,,,,15.4,14.3,,,,
4062,      3600,1998KW02,15.1,14.3,,,,,,15.1,14.3,,,,
4063,      3600,1998MM07,23.6,22.5,,,,,,23.6,22.5,,,,
4064,      3600,1998MM08,7.7,7.1,,,,,,7.7,7.1,,,,
4065,      3600,1998MM09,18.0,17.2,,,,,,18.0,17.2,,,,
4066,      3600,1998KW03,16.7,15.9,,,,,,16.7,15.9,,,,
4067,      3600,1998MM10,12.7,12.4,,,,,,12.7,12.4,,,,
4068,      3600,1998MM11,24.5,24.4,,,,,,24.5,24.4,,,,
4069,      3600,1998MM12,19.1,19.4,,,,,,19.1,19.4,,,,
4070,      3600,1998KW04,17.8,17.7,,,,,,17.8,17.7,,,,
4071,      3600,1998JJ00,14.8,14.1,,118.9,121.0,5.1,8846.0,14.8,14.1,,,4.1,8846.0
4072,      3600,1999MM01,15.6,15.1,,,,,,15.6,15.1,,,,
4073,      3600,1999MM02,13.9,13.4,,,,,,13.9,13.4,,,,
4074,      3600,1999MM03,20.4,20.2,,,,,,20.4,20.2,,,,
4075,      3600,1999KW01,16.7,16.3,,,,,,16.7,16.3,,,,
4076,      3600,1999MM04,20.0,19.3,,,,,,20.0,19.3,,,,
4077,      3600,1999MM05,9.6,9.6,,,,,,9.6,9.6,,,,
4078,      3600,1999MM06,15.5,15.5,,,,,,15.5,15.5,,,,
4079,      3600,1999KW02,15.0,14.8,,,,,,15.0,14.8,,,,
4080,      3600,1999MM07,11.0,10.8,,,,,,11.0,10.8,,,,
4081,      3600,1999MM08,12.1,12.0,,,,,,12.1,12.0,,,,
4082,      3600,1999MM09,13.2,13.4,,,,,,13.2,13.4,,,,
4083,      3600,1999KW03,12.0,12.0,,,,,,12.0,12.0,,,,
4084,      3600,1999MM10,5.9,4.8,,,,,,5.9,4.8,,,,
4085,      3600,1999MM11,5.0,3.9,,,,,,5.0,3.9,,,,
4086,      3600,1999MM12,-0.8,-1.9,,,,,,-0.8,-1.9,,,,
4087,      3600,1999KW04,4.4,3.2,,,,,,4.4,3.2,,,,
4088,      3600,1999JJ00,12.3,11.9,,133.5,135.4,5.4,9934.0,12.3,11.9,,,4.3,9934.0
4089,      3600,2000MM01,5.3,4.3,,,,,,5.3,4.3,,,,
4090,      3600,2000MM02,12.5,11.2,,,,,,12.5,11.2,,,,
4091,      3600,2000MM03,9.0,7.9,,,,,,9.0,7.9,,,,
4092,      3600,2000KW01,8.4,7.2,,,,,,8.4,7.2,,,,
4093,      3600,2000MM04,-2.5,-3.7,,,,,,-2.5,-3.7,,,,
4094,      3600,2000MM05,2.7,1.0,,,,,,2.7,1.0,,,,
4095,      3600,2000MM06,-10.5,-11.6,,,,,,-10.5,-11.6,,,,
4096,      3600,2000KW02,-3.5,-4.9,,,,,,-3.5,-4.9,,,,
4097,      3600,2000MM07,-15.0,-15.5,,,,,,-15.0,-15.5,,,,
4098,      3600,2000MM08,7.4,6.4,,,,,,7.4,6.4,,,,
4099,      3600,2000MM09,-7.6,-8.4,,,,,,-7.6,-8.4,,,,
4100,      3600,2000KW03,-6.0,-6.7,,,,,,-6.0,-6.7,,,,
4101,      3600,2000MM10,0.6,-0.2,,,,,,0.6,-0.2,,,,
4102,      3600,2000MM11,9.6,8.4,,,,,,9.6,8.4,,,,
4103,      3600,2000MM12,54.0,52.1,,,,,,54.0,52.1,,,,
4104,      3600,2000KW04,13.0,11.9,,,,,,13.0,11.9,,,,
4105,      3600,2000JJ00,2.5,1.4,,136.8,137.3,5.2,10184.0,2.5,1.4,,,4.1,10184.0
4106,      3600,2001MM01,-18.8,-20.4,,,,,,-18.8,-20.4,,,,
4107,      3600,2001MM02,-19.9,-21.7,,,,,,-19.9,-21.7,,,,
4108,      3600,2001MM03,-11.7,-13.8,,,,,,-11.7,-13.8,,,,
4109,      3600,2001KW01,-16.8,-18.6,,,,,,-16.8,-18.6,,,,
4110,      3600,2001MM04,-11.5,-13.6,,,,,,-11.5,-13.6,,,,
4111,      3600,2001MM05,-4.0,-6.5,,,,,,-4.0,-6.5,,,,
4112,      3600,2001MM06,4.3,1.7,,,,,,4.3,1.7,,,,
4113,      3600,2001KW02,-4.0,-6.3,,,,,,-4.0,-6.3,,,,
4114,      3600,2001MM07,14.3,11.5,,,,,,14.3,11.5,,,,
4115,      3600,2001MM08,4.5,2.2,,,,,,4.5,2.2,,,,
4116,      3600,2001MM09,5.6,3.5,,,,,,5.6,3.5,,,,
4117,      3600,2001KW03,8.3,5.9,,,,,,8.3,5.9,,,,
4118,      3600,2001MM10,14.7,12.8,,,,,,14.7,12.8,,,,
4119,      3600,2001MM11,16.6,14.4,,,,,,16.6,14.4,,,,
4120,      3600,2001MM12,-36.2,-38.4,,,,,,-36.2,-38.4,,,,
4121,      3600,2001KW04,3.5,1.4,,,,,,3.5,1.4,,,,
4122,      3600,2001JJ00,-3.2,-5.3,,132.5,130.0,4.7,9860.0,-3.2,-5.3,,,3.8,9860.0
4123,      3600,2002MM01,15.5,15.0,,,,,,15.5,15.0,,,,
4124,      3600,2002MM02,11.8,10.6,,,,,,11.8,10.6,,,,
4125,      3600,2002MM03,4.4,3.7,,,,,,4.4,3.7,,,,
4126,      3600,2002KW01,10.8,10.0,,,,,,10.8,10.0,,,,
4127,      3600,2002MM04,11.4,10.2,,,,,,11.4,10.2,,,,
4128,      3600,2002MM05,3.3,2.8,,,,,,3.3,2.8,,,,
4129,      3600,2002MM06,7.0,6.1,,,,,,7.0,6.1,,,,
4130,      3600,2002KW02,7.1,6.3,,,,,,7.1,6.3,,,,
4131,      3600,2002MM07,2.2,1.0,,,,,,2.2,1.0,,,,
4132,      3600,2002MM08,3.4,1.9,,,,,,3.4,1.9,,,,
4133,      3600,2002MM09,12.6,10.8,,,,,,12.6,10.8,,,,
4134,      3600,2002KW03,5.8,4.3,,,,,,5.8,4.3,,,,
4135,      3600,2002MM10,5.2,4.5,,,,,,5.2,4.5,,,,
4136,      3600,2002MM11,5.0,4.5,,,,,,5.0,4.5,,,,
4137,      3600,2002MM12,81.6,81.6,,,,,,81.6,81.6,,,,
4138,      3600,2002KW04,16.1,15.5,,,,,,16.1,15.5,,,,
4139,      3600,2002JJ00,9.9,9.0,,145.6,141.6,5.0,10836.0,9.9,9.0,,,3.9,10836.0
4140,      3600,2003MM01,2.1,0.1,,,,,,2.1,0.1,,,,
4141,      3600,2003MM02,0.0,-1.7,,,,,,0.0,-1.7,,,,
4142,      3600,2003MM03,3.4,1.9,,,,,,3.4,1.9,,,,
4143,      3600,2003KW01,2.0,0.2,,,,,,2.0,0.2,,,,
4144,      3600,2003MM04,-0.4,-2.3,,,,,,-0.4,-2.3,,,,
4145,      3600,2003MM05,6.3,4.4,,,,,,6.3,4.4,,,,
4146,      3600,2003MM06,0.0,-1.7,,,,,,0.0,-1.7,,,,
4147,      3600,2003KW02,1.9,0.1,,,,,,1.9,0.1,,,,
4148,      3600,2003MM07,-2.9,-4.0,,,,,,-2.9,-4.0,,,,
4149,      3600,2003MM08,0.5,-0.7,,,,,,0.5,-0.7,,,,
4150,      3600,2003MM09,1.7,1.3,,,,,,1.7,1.3,,,,
4151,      3600,2003KW03,-0.3,-1.2,,,,,,-0.3,-1.2,,,,
4152,      3600,2003MM10,-5.4,-6.1,,,,,,-5.4,-6.1,,,,
4153,      3600,2003MM11,-3.8,-4.7,,,,,,-3.8,-4.7,,,,
4154,      3600,2003MM12,-30.7,-31.5,,,,,,-30.7,-31.5,,,,
4155,      3600,2003KW04,-10.5,-11.3,,,,,,-10.5,-11.3,,,,
4156,      3600,2003JJ00,-1.8,-3.2,,142.9,137.1,4.8,10636.0,-1.8,-3.2,,,3.7,10636.0
4157,      3600,2004MM01,4.7,3.4,,,,,,4.7,3.4,,,,
4158,      3600,2004MM02,1.3,0.0,,,,,,1.3,0.0,,,,
4159,      3600,2004MM03,-0.4,-1.6,,,,,,-0.4,-1.6,,,,
4160,      3600,2004KW01,2.1,0.9,,,,,,2.1,0.9,,,,
4161,      3600,2004MM04,-3.4,-4.2,,,,,,-3.4,-4.2,,,,
4162,      3600,2004MM05,-13.7,-14.3,,,,,,-13.7,-14.3,,,,
