ID,RegioS,BronEnTechniek,Perioden,OpgesteldElektrischVermogen_1,NietGenormaliseerdeProductie_2,GenormaliseerdeProductie_3
1683,ET1501,E006590 ,2021JJ00,263.0,191.0,191.0
1684,ET1501,E006590 ,2022JJ00,359.0,298.0,298.0
1685,ET1501,E006590 ,2023JJ00,399.0,331.0,331.0
1686,ET1501,E006590 ,2024JJ00,434.0,359.0,359.0
1687,ET1501,A050176 ,2018JJ00,30.0,26.0,26.0
1688,ET1501,A050176 ,2019JJ00,41.0,34.0,34.0
1689,ET1501,A050176 ,2020JJ00,57.0,49.0,49.0
1690,ET1501,A050176 ,2021JJ00,72.0,60.0,60.0
1691,ET1501,A050176 ,2022JJ00,97.0,86.0,86.0
1692,ET1501,A050176 ,2023JJ00,124.0,103.0,103.0
1693,ET1501,A050176 ,2024JJ00,142.0,124.0,124.0
1694,ET1501,A050177 ,2018JJ00,44.0,36.0,36.0
1695,ET1501,A050177 ,2019JJ00,89.0,57.0,57.0
1696,ET1501,A050177 ,2020JJ00,136.0,109.0,109.0
1697,ET1501,A050177 ,2021JJ00,191.0,132.0,132.0
1698,ET1501,A050177 ,2022JJ00,262.0,212.0,212.0
1699,ET1501,A050177 ,2023JJ00,275.0,228.0,228.0
1700,ET1501,A050177 ,2024JJ00,292.0,235.0,235.0
1701,ET1501,E006637 ,2018JJ00,,,
1702,ET1501,E006637 ,2019JJ00,168.0,391.0,366.0
1703,ET1501,E006637 ,2020JJ00,486.0,1033.0,946.0
1704,ET1501,E006637 ,2021JJ00,483.0,1308.0,1359.0
1705,ET1501,E006637 ,2022JJ00,509.0,1482.0,1429.0
1706,ET1501,E006637 ,2023JJ00,515.0,1617.0,1425.0
1707,ET1501,E006637 ,2024JJ00,515.0,1488.0,1420.0
1708,ET1502,E006590 ,2018JJ00,85.0,60.0,60.0
1709,ET1502,E006590 ,2019JJ00,122.0,94.0,94.0
1710,ET1502,E006590 ,2020JJ00,162.0,137.0,137.0
1711,ET1502,E006590 ,2021JJ00,208.0,169.0,169.0
1712,ET1502,E006590 ,2022JJ00,264.0,234.0,234.0
1713,ET1502,E006590 ,2023JJ00,319.0,263.0,263.0
1714,ET1502,E006590 ,2024JJ00,355.0,300.0,300.0
1715,ET1502,A050176 ,2018JJ00,54.0,45.0,45.0
1716,ET1502,A050176 ,2019JJ00,75.0,59.0,59.0
1717,ET1502,A050176 ,2020JJ00,100.0,86.0,86.0
1718,ET1502,A050176 ,2021JJ00,128.0,106.0,106.0
1719,ET1502,A050176 ,2022JJ00,166.0,146.0,146.0
1720,ET1502,A050176 ,2023JJ00,206.0,171.0,171.0
1721,ET1502,A050176 ,2024JJ00,230.0,198.0,198.0
1722,ET1502,A050177 ,2018JJ00,31.0,15.0,15.0
1723,ET1502,A050177 ,2019JJ00,47.0,35.0,35.0
1724,ET1502,A050177 ,2020JJ00,62.0,51.0,51.0
1725,ET1502,A050177 ,2021JJ00,80.0,62.0,62.0
1726,ET1502,A050177 ,2022JJ00,98.0,88.0,88.0
1727,ET1502,A050177 ,2023JJ00,112.0,92.0,92.0
1728,ET1502,A050177 ,2024JJ00,124.0,102.0,102.0
1729,ET1502,E006637 ,2018JJ00,,,
1730,ET1502,E006637 ,2019JJ00,16.0,34.0,32.0
1731,ET1502,E006637 ,2020JJ00,16.0,40.0,36.0
1732,ET1502,E006637 ,2021JJ00,16.0,31.0,32.0
1733,ET1502,E006637 ,2022JJ00,16.0,33.0,32.0
1734,ET1502,E006637 ,2023JJ00,16.0,36.0,31.0
1735,ET1502,E006637 ,2024JJ00,16.0,33.0,31.0
1736,ET1503,E006590 ,2018JJ00,80.0,56.0,56.0
1737,ET1503,E006590 ,2019JJ00,109.0,90.0,90.0
1738,ET1503,E006590 ,2020JJ00,156.0,125.0,125.0
1739,ET1503,E006590 ,2021JJ00,211.0,163.0,163.0
1740,ET1503,E006590 ,2022JJ00,263.0,231.0,231.0
1741,ET1503,E006590 ,2023JJ00,323.0,266.0,266.0
1742,ET1503,E006590 ,2024JJ00,354.0,294.0,294.0
1743,ET1503,A050176 ,2018JJ00,39.0,34.0,34.0
1744,ET1503,A050176 ,2019JJ00,53.0,44.0,44.0
1745,ET1503,A050176 ,2020JJ00,69.0,59.0,59.0
1746,ET1503,A050176 ,2021JJ00,86.0,71.0,71.0
1747,ET1503,A050176 ,2022JJ00,117.0,100.0,100.0
1748,ET1503,A050176 ,2023JJ00,152.0,123.0,123.0
1749,ET1503,A050176 ,2024JJ00,172.0,146.0,146.0
1750,ET1503,A050177 ,2018JJ00,41.0,22.0,22.0
1751,ET1503,A050177 ,2019JJ00,56.0,46.0,46.0
1752,ET1503,A050177 ,2020JJ00,87.0,66.0,66.0
1753,ET1503,A050177 ,2021JJ00,125.0,92.0,92.0
1754,ET1503,A050177 ,2022JJ00,146.0,131.0,131.0
1755,ET1503,A050177 ,2023JJ00,172.0,143.0,143.0
1756,ET1503,A050177 ,2024JJ00,182.0,149.0,149.0
1757,ET1503,E006637 ,2018JJ00,,,
1758,ET1503,E006637 ,2019JJ00,34.0,79.0,74.0
1759,ET1503,E006637 ,2020JJ00,34.0,93.0,85.0
1760,ET1503,E006637 ,2021JJ00,35.0,75.0,78.0
1761,ET1503,E006637 ,2022JJ00,35.0,77.0,75.0
1762,ET1503,E006637 ,2023JJ00,40.0,99.0,87.0
1763,ET1503,E006637 ,2024JJ00,40.0,87.0,83.0
1764,ET1601,E006590 ,2018JJ00,53.0,43.0,43.0
1765,ET1601,E006590 ,2019JJ00,90.0,62.0,62.0
1766,ET1601,E006590 ,2020JJ00,128.0,99.0,99.0
1767,ET1601,E006590 ,2021JJ00,161.0,122.0,122.0
1768,ET1601,E006590 ,2022JJ00,208.0,175.0,175.0
1769,ET1601,E006590 ,2023JJ00,267.0,208.0,208.0
1770,ET1601,E006590 ,2024JJ00,318.0,242.0,242.0
1771,ET1601,A050176 ,2018JJ00,25.0,21.0,21.0
1772,ET1601,A050176 ,2019JJ00,35.0,29.0,29.0
1773,ET1601,A050176 ,2020JJ00,48.0,41.0,41.0
1774,ET1601,A050176 ,2021JJ00,61.0,48.0,48.0
1775,ET1601,A050176 ,2022JJ00,82.0,73.0,73.0
1776,ET1601,A050176 ,2023JJ00,109.0,88.0,88.0
1777,ET1601,A050176 ,2024JJ00,128.0,106.0,106.0
1778,ET1601,A050177 ,2018JJ00,28.0,22.0,22.0
1779,ET1601,A050177 ,2019JJ00,54.0,33.0,33.0
1780,ET1601,A050177 ,2020JJ00,81.0,58.0,58.0
1781,ET1601,A050177 ,2021JJ00,100.0,74.0,74.0
1782,ET1601,A050177 ,2022JJ00,126.0,101.0,101.0
1783,ET1601,A050177 ,2023JJ00,157.0,120.0,120.0
1784,ET1601,A050177 ,2024JJ00,190.0,135.0,135.0
1785,ET1601,E006637 ,2018JJ00,,,
1786,ET1601,E006637 ,2019JJ00,59.0,95.0,89.0
1787,ET1601,E006637 ,2020JJ00,62.0,116.0,106.0
1788,ET1601,E006637 ,2021JJ00,75.0,124.0,129.0
1789,ET1601,E006637 ,2022JJ00,75.0,139.0,134.0
1790,ET1601,E006637 ,2023JJ00,75.0,163.0,143.0
1791,ET1601,E006637 ,2024JJ00,75.0,147.0,141.0
1792,ET1602,E006590 ,2018JJ00,43.0,36.0,36.0
1793,ET1602,E006590 ,2019JJ00,65.0,49.0,49.0
1794,ET1602,E006590 ,2020JJ00,91.0,75.0,75.0
1795,ET1602,E006590 ,2021JJ00,113.0,89.0,89.0
1796,ET1602,E006590 ,2022JJ00,153.0,133.0,133.0
1797,ET1602,E006590 ,2023JJ00,192.0,153.0,153.0
1798,ET1602,E006590 ,2024JJ00,222.0,184.0,184.0
1799,ET1602,A050176 ,2018JJ00,30.0,25.0,25.0
1800,ET1602,A050176 ,2019JJ00,43.0,33.0,33.0
1801,ET1602,A050176 ,2020JJ00,61.0,52.0,52.0
1802,ET1602,A050176 ,2021JJ00,79.0,64.0,64.0
1803,ET1602,A050176 ,2022JJ00,107.0,94.0,94.0
1804,ET1602,A050176 ,2023JJ00,140.0,113.0,113.0
1805,ET1602,A050176 ,2024JJ00,160.0,137.0,137.0
1806,ET1602,A050177 ,2018JJ00,13.0,11.0,11.0
1807,ET1602,A050177 ,2019JJ00,23.0,16.0,16.0
1808,ET1602,A050177 ,2020JJ00,30.0,24.0,24.0
1809,ET1602,A050177 ,2021JJ00,34.0,25.0,25.0
1810,ET1602,A050177 ,2022JJ00,46.0,39.0,39.0
1811,ET1602,A050177 ,2023JJ00,52.0,40.0,40.0
1812,ET1602,A050177 ,2024JJ00,62.0,47.0,47.0
1813,ET1602,E006637 ,2018JJ00,,,
1814,ET1602,E006637 ,2019JJ00,11.0,,
1815,ET1602,E006637 ,2020JJ00,18.0,,
1816,ET1602,E006637 ,2021JJ00,18.0,52.0,54.0
1817,ET1602,E006637 ,2022JJ00,40.0,77.0,74.0
1818,ET1602,E006637 ,2023JJ00,40.0,128.0,112.0
1819,ET1602,E006637 ,2024JJ00,40.0,126.0,120.0
1820,ET1603,E006590 ,2018JJ00,52.0,46.0,46.0
1821,ET1603,E006590 ,2019JJ00,85.0,65.0,65.0
1822,ET1603,E006590 ,2020JJ00,114.0,97.0,97.0
1823,ET1603,E006590 ,2021JJ00,148.0,116.0,116.0
1824,ET1603,E006590 ,2022JJ00,202.0,173.0,173.0
1825,ET1603,E006590 ,2023JJ00,257.0,209.0,209.0
1826,ET1603,E006590 ,2024JJ00,290.0,243.0,243.0
1827,ET1603,A050176 ,2018JJ00,31.0,27.0,27.0
1828,ET1603,A050176 ,2019JJ00,47.0,36.0,36.0
1829,ET1603,A050176 ,2020JJ00,64.0,55.0,55.0
1830,ET1603,A050176 ,2021JJ00,85.0,68.0,68.0
1831,ET1603,A050176 ,2022JJ00,123.0,104.0,104.0
1832,ET1603,A050176 ,2023JJ00,161.0,131.0,131.0
1833,ET1603,A050176 ,2024JJ00,181.0,155.0,155.0
1834,ET1603,A050177 ,2018JJ00,21.0,19.0,19.0
1835,ET1603,A050177 ,2019JJ00,38.0,29.0,29.0
1836,ET1603,A050177 ,2020JJ00,49.0,42.0,42.0
1837,ET1603,A050177 ,2021JJ00,63.0,48.0,48.0
1838,ET1603,A050177 ,2022JJ00,79.0,70.0,70.0
1839,ET1603,A050177 ,2023JJ00,96.0,79.0,79.0
1840,ET1603,A050177 ,2024JJ00,108.0,87.0,87.0
1841,ET1603,E006637 ,2018JJ00,,,
1842,ET1603,E006637 ,2019JJ00,10.0,22.0,21.0
1843,ET1603,E006637 ,2020JJ00,10.0,26.0,24.0
1844,ET1603,E006637 ,2021JJ00,10.0,,
1845,ET1603,E006637 ,2022JJ00,10.0,,
1846,ET1603,E006637 ,2023JJ00,10.0,,
1847,ET1603,E006637 ,2024JJ00,12.0,,
1848,ET1604,E006590 ,2018JJ00,32.0,25.0,25.0
1849,ET1604,E006590 ,2019JJ00,49.0,37.0,37.0
1850,ET1604,E006590 ,2020JJ00,74.0,54.0,54.0
1851,ET1604,E006590 ,2021JJ00,91.0,74.0,74.0
1852,ET1604,E006590 ,2022JJ00,122.0,103.0,103.0
1853,ET1604,E006590 ,2023JJ00,144.0,113.0,113.0
1854,ET1604,E006590 ,2024JJ00,164.0,135.0,135.0
1855,ET1604,A050176 ,2018JJ00,24.0,19.0,19.0
1856,ET1604,A050176 ,2019JJ00,33.0,26.0,26.0
1857,ET1604,A050176 ,2020JJ00,45.0,37.0,37.0
1858,ET1604,A050176 ,2021JJ00,59.0,46.0,46.0
1859,ET1604,A050176 ,2022JJ00,85.0,70.0,70.0
1860,ET1604,A050176 ,2023JJ00,108.0,84.0,84.0
1861,ET1604,A050176 ,2024JJ00,122.0,101.0,101.0
1862,ET1604,A050177 ,2018JJ00,8.0,6.0,6.0
1863,ET1604,A050177 ,2019JJ00,16.0,11.0,11.0
1864,ET1604,A050177 ,2020JJ00,29.0,17.0,17.0
1865,ET1604,A050177 ,2021JJ00,32.0,28.0,28.0
1866,ET1604,A050177 ,2022JJ00,37.0,34.0,34.0
1867,ET1604,A050177 ,2023JJ00,36.0,30.0,30.0
1868,ET1604,A050177 ,2024JJ00,42.0,34.0,34.0
1869,ET1604,E006637 ,2018JJ00,,,
1870,ET1604,E006637 ,2019JJ00,,,
1871,ET1604,E006637 ,2020JJ00,,,
1872,ET1604,E006637 ,2021JJ00,,,
1873,ET1604,E006637 ,2022JJ00,,,
1874,ET1604,E006637 ,2023JJ00,,,
1875,ET1604,E006637 ,2024JJ00,,,
1876,ET1605,E006590 ,2018JJ00,53.0,50.0,50.0
1877,ET1605,E006590 ,2019JJ00,89.0,75.0,75.0
1878,ET1605,E006590 ,2020JJ00,116.0,102.0,102.0
1879,ET1605,E006590 ,2021JJ00,142.0,115.0,115.0
1880,ET1605,E006590 ,2022JJ00,170.0,160.0,160.0
1881,ET1605,E006590 ,2023JJ00,208.0,167.0,167.0
1882,ET1605,E006590 ,2024JJ00,230.0,195.0,195.0
1883,ET1605,A050176 ,2018JJ00,21.0,19.0,19.0
1884,ET1605,A050176 ,2019JJ00,30.0,25.0,25.0
1885,ET1605,A050176 ,2020JJ00,40.0,35.0,35.0
1886,ET1605,A050176 ,2021JJ00,51.0,40.0,40.0
1887,ET1605,A050176 ,2022JJ00,71.0,61.0,61.0
1888,ET1605,A050176 ,2023JJ00,89.0,73.0,73.0
1889,ET1605,A050176 ,2024JJ00,99.0,84.0,84.0
1890,ET1605,A050177 ,2018JJ00,32.0,31.0,31.0
1891,ET1605,A050177 ,2019JJ00,59.0,50.0,50.0
1892,ET1605,A050177 ,2020JJ00,76.0,68.0,68.0
1893,ET1605,A050177 ,2021JJ00,91.0,75.0,75.0
1894,ET1605,A050177 ,2022JJ00,99.0,99.0,99.0
1895,ET1605,A050177 ,2023JJ00,120.0,94.0,94.0
1896,ET1605,A050177 ,2024JJ00,131.0,112.0,112.0
1897,ET1605,E006637 ,2018JJ00,,,
1898,ET1605,E006637 ,2019JJ00,13.0,20.0,19.0
1899,ET1605,E006637 ,2020JJ00,13.0,24.0,22.0
1900,ET1605,E006637 ,2021JJ00,13.0,17.0,17.0
1901,ET1605,E006637 ,2022JJ00,13.0,20.0,19.0
1902,ET1605,E006637 ,2023JJ00,13.0,23.0,20.0
1903,ET1605,E006637 ,2024JJ00,13.0,20.0,19.0
1904,ET1606,E006590 ,2018JJ00,28.0,22.0,22.0
1905,ET1606,E006590 ,2019JJ00,48.0,34.0,34.0
1906,ET1606,E006590 ,2020JJ00,73.0,56.0,56.0
1907,ET1606,E006590 ,2021JJ00,103.0,76.0,76.0
1908,ET1606,E006590 ,2022JJ00,130.0,112.0,112.0
1909,ET1606,E006590 ,2023JJ00,160.0,130.0,130.0
1910,ET1606,E006590 ,2024JJ00,185.0,152.0,152.0
1911,ET1606,A050176 ,2018JJ00,17.0,15.0,15.0
1912,ET1606,A050176 ,2019JJ00,27.0,21.0,21.0
1913,ET1606,A050176 ,2020JJ00,38.0,32.0,32.0
1914,ET1606,A050176 ,2021JJ00,51.0,40.0,40.0
1915,ET1606,A050176 ,2022JJ00,69.0,59.0,59.0
1916,ET1606,A050176 ,2023JJ00,88.0,72.0,72.0
1917,ET1606,A050176 ,2024JJ00,99.0,83.0,83.0
1918,ET1606,A050177 ,2018JJ00,10.0,7.0,7.0
1919,ET1606,A050177 ,2019JJ00,20.0,13.0,13.0
1920,ET1606,A050177 ,2020JJ00,35.0,24.0,24.0
1921,ET1606,A050177 ,2021JJ00,53.0,36.0,36.0
1922,ET1606,A050177 ,2022JJ00,61.0,53.0,53.0
1923,ET1606,A050177 ,2023JJ00,72.0,58.0,58.0
1924,ET1606,A050177 ,2024JJ00,86.0,68.0,68.0
1925,ET1606,E006637 ,2018JJ00,,,
1926,ET1606,E006637 ,2019JJ00,2.0,,
1927,ET1606,E006637 ,2020JJ00,2.0,,
1928,ET1606,E006637 ,2021JJ00,2.0,,
1929,ET1606,E006637 ,2022JJ00,2.0,,
1930,ET1606,E006637 ,2023JJ00,2.0,,
1931,ET1606,E006637 ,2024JJ00,2.0,,
1932,ET1701,E006590 ,2018JJ00,18.0,16.0,16.0
1933,ET1701,E006590 ,2019JJ00,29.0,21.0,21.0
1934,ET1701,E006590 ,2020JJ00,46.0,33.0,33.0
1935,ET1701,E006590 ,2021JJ00,61.0,46.0,46.0
1936,ET1701,E006590 ,2022JJ00,81.0,70.0,70.0
1937,ET1701,E006590 ,2023JJ00,107.0,82.0,82.0
1938,ET1701,E006590 ,2024JJ00,124.0,97.0,97.0
1939,ET1701,A050176 ,2018JJ00,9.0,8.0,8.0
1940,ET1701,A050176 ,2019JJ00,13.0,11.0,11.0
1941,ET1701,A050176 ,2020JJ00,19.0,15.0,15.0
1942,ET1701,A050176 ,2021JJ00,26.0,20.0,20.0
1943,ET1701,A050176 ,2022JJ00,39.0,33.0,33.0
1944,ET1701,A050176 ,2023JJ00,52.0,42.0,42.0
1945,ET1701,A050176 ,2024JJ00,61.0,51.0,51.0
1946,ET1701,A050177 ,2018JJ00,9.0,7.0,7.0
1947,ET1701,A050177 ,2019JJ00,16.0,11.0,11.0
1948,ET1701,A050177 ,2020JJ00,27.0,18.0,18.0
1949,ET1701,A050177 ,2021JJ00,35.0,26.0,26.0
1950,ET1701,A050177 ,2022JJ00,43.0,37.0,37.0
1951,ET1701,A050177 ,2023JJ00,55.0,40.0,40.0
1952,ET1701,A050177 ,2024JJ00,64.0,46.0,46.0
1953,ET1701,E006637 ,2018JJ00,9.0,16.0,15.0
1954,ET1701,E006637 ,2019JJ00,9.0,18.0,17.0
1955,ET1701,E006637 ,2020JJ00,9.0,20.0,19.0
1956,ET1701,E006637 ,2021JJ00,9.0,15.0,16.0
1957,ET1701,E006637 ,2022JJ00,9.0,16.0,15.0
1958,ET1701,E006637 ,2023JJ00,9.0,18.0,16.0
1959,ET1701,E006637 ,2024JJ00,9.0,15.0,15.0
1960,ET1801,E006590 ,2018JJ00,34.0,29.0,29.0
1961,ET1801,E006590 ,2019JJ00,65.0,44.0,44.0
1962,ET1801,E006590 ,2020JJ00,89.0,73.0,73.0
1963,ET1801,E006590 ,2021JJ00,190.0,95.0,95.0
1964,ET1801,E006590 ,2022JJ00,252.0,152.0,152.0
1965,ET1801,E006590 ,2023JJ00,311.0,197.0,197.0
1966,ET1801,E006590 ,2024JJ00,346.0,225.0,225.0
1967,ET1801,A050176 ,2018JJ00,22.0,19.0,19.0
1968,ET1801,A050176 ,2019JJ00,31.0,25.0,25.0
1969,ET1801,A050176 ,2020JJ00,45.0,37.0,37.0
1970,ET1801,A050176 ,2021JJ00,64.0,49.0,49.0
1971,ET1801,A050176 ,2022JJ00,101.0,82.0,82.0
1972,ET1801,A050176 ,2023JJ00,131.0,106.0,106.0
1973,ET1801,A050176 ,2024JJ00,148.0,124.0,124.0
1974,ET1801,A050177 ,2018JJ00,12.0,10.0,10.0
1975,ET1801,A050177 ,2019JJ00,33.0,18.0,18.0
1976,ET1801,A050177 ,2020JJ00,43.0,36.0,36.0
1977,ET1801,A050177 ,2021JJ00,126.0,46.0,46.0
1978,ET1801,A050177 ,2022JJ00,151.0,70.0,70.0
1979,ET1801,A050177 ,2023JJ00,179.0,91.0,91.0
1980,ET1801,A050177 ,2024JJ00,198.0,102.0,102.0
1981,ET1801,E006637 ,2018JJ00,9.0,16.0,16.0
1982,ET1801,E006637 ,2019JJ00,9.0,19.0,18.0
1983,ET1801,E006637 ,2020JJ00,9.0,21.0,19.0
1984,ET1801,E006637 ,2021JJ00,9.0,15.0,15.0
1985,ET1801,E006637 ,2022JJ00,9.0,16.0,15.0
1986,ET1801,E006637 ,2023JJ00,9.0,20.0,17.0
1987,ET1801,E006637 ,2024JJ00,9.0,17.0,16.0
1988,ET1901,E006590 ,2018JJ00,60.0,38.0,38.0
1989,ET1901,E006590 ,2019JJ00,79.0,75.0,75.0
1990,ET1901,E006590 ,2020JJ00,126.0,88.0,88.0
1991,ET1901,E006590 ,2021JJ00,149.0,135.0,135.0
1992,ET1901,E006590 ,2022JJ00,168.0,173.0,173.0
1993,ET1901,E006590 ,2023JJ00,181.0,171.0,171.0
1994,ET1901,E006590 ,2024JJ00,192.0,167.0,167.0
1995,ET1901,A050176 ,2018JJ00,11.0,10.0,10.0
1996,ET1901,A050176 ,2019JJ00,16.0,13.0,13.0
1997,ET1901,A050176 ,2020JJ00,19.0,18.0,18.0
1998,ET1901,A050176 ,2021JJ00,26.0,21.0,21.0
1999,ET1901,A050176 ,2022JJ00,38.0,33.0,33.0
2000,ET1901,A050176 ,2023JJ00,45.0,39.0,39.0
2001,ET1901,A050176 ,2024JJ00,51.0,44.0,44.0
2002,ET1901,A050177 ,2018JJ00,48.0,27.0,27.0
2003,ET1901,A050177 ,2019JJ00,63.0,62.0,62.0
2004,ET1901,A050177 ,2020JJ00,106.0,70.0,70.0
2005,ET1901,A050177 ,2021JJ00,124.0,114.0,114.0
2006,ET1901,A050177 ,2022JJ00,130.0,140.0,140.0
2007,ET1901,A050177 ,2023JJ00,136.0,132.0,132.0
2008,ET1901,A050177 ,2024JJ00,141.0,124.0,124.0
2009,ET1901,E006637 ,2018JJ00,77.0,138.0,131.0
2010,ET1901,E006637 ,2019JJ00,77.0,186.0,174.0
2011,ET1901,E006637 ,2020JJ00,77.0,215.0,197.0
2012,ET1901,E006637 ,2021JJ00,153.0,243.0,253.0
2013,ET1901,E006637 ,2022JJ00,246.0,443.0,427.0
2014,ET1901,E006637 ,2023JJ00,246.0,699.0,616.0
2015,ET1901,E006637 ,2024JJ00,238.0,604.0,576.0
2016,ET2001,E006590 ,2018JJ00,17.0,14.0,14.0
2017,ET2001,E006590 ,2019JJ00,32.0,22.0,22.0
2018,ET2001,E006590 ,2020JJ00,47.0,39.0,39.0
2019,ET2001,E006590 ,2021JJ00,86.0,51.0,51.0
2020,ET2001,E006590 ,2022JJ00,111.0,99.0,99.0
2021,ET2001,E006590 ,2023JJ00,137.0,110.0,110.0
2022,ET2001,E006590 ,2024JJ00,155.0,121.0,121.0
2023,ET2001,A050176 ,2018JJ00,11.0,10.0,10.0
2024,ET2001,A050176 ,2019JJ00,18.0,14.0,14.0
2025,ET2001,A050176 ,2020JJ00,26.0,22.0,22.0
2026,ET2001,A050176 ,2021JJ00,37.0,28.0,28.0
2027,ET2001,A050176 ,2022JJ00,55.0,45.0,45.0
2028,ET2001,A050176 ,2023JJ00,71.0,58.0,58.0
2029,ET2001,A050176 ,2024JJ00,80.0,66.0,66.0
2030,ET2001,A050177 ,2018JJ00,5.0,4.0,4.0
2031,ET2001,A050177 ,2019JJ00,13.0,8.0,8.0
2032,ET2001,A050177 ,2020JJ00,21.0,17.0,17.0
2033,ET2001,A050177 ,2021JJ00,49.0,23.0,23.0
2034,ET2001,A050177 ,2022JJ00,56.0,54.0,54.0
2035,ET2001,A050177 ,2023JJ00,66.0,52.0,52.0
2036,ET2001,A050177 ,2024JJ00,75.0,55.0,55.0
2037,ET2001,E006637 ,2018JJ00,8.0,15.0,14.0
2038,ET2001,E006637 ,2019JJ00,60.0,135.0,127.0
2039,ET2001,E006637 ,2020JJ00,76.0,183.0,168.0
2040,ET2001,E006637 ,2021JJ00,76.0,208.0,216.0
2041,ET2001,E006637 ,2022JJ00,94.0,248.0,240.0
2042,ET2001,E006637 ,2023JJ00,91.0,327.0,288.0
2043,ET2001,E006637 ,2024JJ00,90.0,285.0,272.0
2044,ET2101,E006590 ,2018JJ00,95.0,79.0,79.0
2045,ET2101,E006590 ,2019JJ00,152.0,114.0,114.0
2046,ET2101,E006590 ,2020JJ00,222.0,182.0,182.0
2047,ET2101,E006590 ,2021JJ00,285.0,229.0,229.0
2048,ET2101,E006590 ,2022JJ00,374.0,332.0,332.0
2049,ET2101,E006590 ,2023JJ00,477.0,388.0,388.0
2050,ET2101,E006590 ,2024JJ00,544.0,445.0,445.0
2051,ET2101,A050176 ,2018JJ00,60.0,52.0,52.0
2052,ET2101,A050176 ,2019JJ00,91.0,71.0,71.0
2053,ET2101,A050176 ,2020JJ00,134.0,108.0,108.0
2054,ET2101,A050176 ,2021JJ00,173.0,142.0,142.0
2055,ET2101,A050176 ,2022JJ00,233.0,207.0,207.0
2056,ET2101,A050176 ,2023JJ00,301.0,248.0,248.0
2057,ET2101,A050176 ,2024JJ00,337.0,286.0,286.0
2058,ET2101,A050177 ,2018JJ00,34.0,27.0,27.0
2059,ET2101,A050177 ,2019JJ00,61.0,44.0,44.0
2060,ET2101,A050177 ,2020JJ00,88.0,74.0,74.0
2061,ET2101,A050177 ,2021JJ00,112.0,87.0,87.0
2062,ET2101,A050177 ,2022JJ00,141.0,125.0,125.0
2063,ET2101,A050177 ,2023JJ00,176.0,140.0,140.0
2064,ET2101,A050177 ,2024JJ00,208.0,159.0,159.0
2065,ET2101,E006637 ,2018JJ00,24.0,43.0,41.0
2066,ET2101,E006637 ,2019JJ00,24.0,44.0,41.0
2067,ET2101,E006637 ,2020JJ00,30.0,53.0,49.0
2068,ET2101,E006637 ,2021JJ00,30.0,46.0,48.0
2069,ET2101,E006637 ,2022JJ00,30.0,51.0,49.0
2070,ET2101,E006637 ,2023JJ00,30.0,60.0,52.0
2071,ET2101,E006637 ,2024JJ00,30.0,51.0,49.0
2072,ET2201,E006590 ,2018JJ00,42.0,35.0,35.0
2073,ET2201,E006590 ,2019JJ00,71.0,52.0,52.0
2074,ET2201,E006590 ,2020JJ00,125.0,98.0,98.0
2075,ET2201,E006590 ,2021JJ00,157.0,125.0,125.0
2076,ET2201,E006590 ,2022JJ00,211.0,186.0,186.0
2077,ET2201,E006590 ,2023JJ00,266.0,214.0,214.0
2078,ET2201,E006590 ,2024JJ00,301.0,243.0,243.0
2079,ET2201,A050176 ,2018JJ00,27.0,23.0,23.0
2080,ET2201,A050176 ,2019JJ00,40.0,32.0,32.0
2081,ET2201,A050176 ,2020JJ00,55.0,46.0,46.0
2082,ET2201,A050176 ,2021JJ00,76.0,60.0,60.0
2083,ET2201,A050176 ,2022JJ00,117.0,99.0,99.0
2084,ET2201,A050176 ,2023JJ00,148.0,120.0,120.0
2085,ET2201,A050176 ,2024JJ00,168.0,141.0,141.0
2086,ET2201,A050177 ,2018JJ00,15.0,12.0,12.0
2087,ET2201,A050177 ,2019JJ00,31.0,21.0,21.0
2088,ET2201,A050177 ,2020JJ00,70.0,51.0,51.0
2089,ET2201,A050177 ,2021JJ00,81.0,65.0,65.0
2090,ET2201,A050177 ,2022JJ00,94.0,87.0,87.0
2091,ET2201,A050177 ,2023JJ00,118.0,94.0,94.0
2092,ET2201,A050177 ,2024JJ00,133.0,102.0,102.0
2093,ET2201,E006637 ,2018JJ00,13.0,23.0,21.0
2094,ET2201,E006637 ,2019JJ00,12.0,22.0,21.0
2095,ET2201,E006637 ,2020JJ00,12.0,24.0,22.0
2096,ET2201,E006637 ,2021JJ00,12.0,17.0,18.0
2097,ET2201,E006637 ,2022JJ00,12.0,19.0,18.0
2098,ET2201,E006637 ,2023JJ00,12.0,23.0,20.0
2099,ET2201,E006637 ,2024JJ00,12.0,20.0,19.0
2100,ET2301,E006590 ,2018JJ00,241.0,202.0,202.0
2101,ET2301,E006590 ,2019JJ00,368.0,283.0,283.0
2102,ET2301,E006590 ,2020JJ00,514.0,420.0,420.0
2103,ET2301,E006590 ,2021JJ00,699.0,536.0,536.0
2104,ET2301,E006590 ,2022JJ00,1064.0,905.0,905.0
2105,ET2301,E006590 ,2023JJ00,1397.0,1119.0,1119.0
2106,ET2301,E006590 ,2024JJ00,1647.0,1309.0,1309.0
2107,ET2301,A050176 ,2018JJ00,146.0,127.0,127.0
2108,ET2301,A050176 ,2019JJ00,206.0,169.0,169.0
2109,ET2301,A050176 ,2020JJ00,282.0,240.0,240.0
