ID,Sectoren,Perioden,ToegevoegdeWaardeBrutoBasisprijzen_1,BinnenlandsProductBrutoMarktpr_2,ExploitatieoverschotNetto_3,PrimairInkomenNetto_4,GemengdInkomenNetto_5,NationaalInkomenNetto_6,BeschikbaarInkomenNetto_7,AlternatiefBeschikbaarInkomenNetto_8,BeschikbaarNationaalInkomenNetto_9,BesparingenNetto_10,NationaleBesparingenNetto_11,SaldoLopendeTransMetHetBuitenland_12,SaldoNettoBespEnKapitaaloverdr_13,Vorderingensaldo_14,StatistischVerschil_15,VeranderingInFinancieelVermogen_16,InvoerGoedEnDienstenTotaleMid_17,InvoerGoedEnDienstenVolMut_18,UitvoerGoedEnDienstenTotBest_19,UitvoerGoedEnDienstenVolMut_20,UitvoeroverschotBbp_21,RuilvoetwinstMlnEuro_22,ToegevoegdeWaardeVanHetBbp_23,BrutoBinnenlandsProductVolumemut_24,BrutoBinnenlProdPerInwonerEuro_25,BeloningVanWerknemersToegWaarde_26,SocialePremiesBbp_27,OntvInkomenUitVermTotVord_28,PremiesWettelSocVerzekBbp_29,SocialeUitkeringenBbp_30,InkomenUitBedrijfsuitoefening_31,BelastEnPremiesSocVerzBbp_32,BelastingenBbp_33,ConsumptieveBestedingenBbp_34,ConsumptieveBestedingenVolMut_35,ConsumptieveBestedBeschikbInk_36,ConsumptieveBestedPerInwonerEuro_37,WerkelijkeIndividueleConsumptie_38,WerkelijkeIndividueleConsBbp_39,WerkelijkeIndividueleConsVolMut_40,WerkIndConsAlternatiefBesInk_41,WerkelijkeIndividueleConsPerInwoner_42,CollectieveConsumptieBbp_43,SaldoLopendeTransVanNederlBbp_44,VorderingensaldoBbp_45,InvesteringenBbp_46,InvesteringenVolumemutaties_47,TotaalInkomstenMlnEuro_48,TotaalInkomstenBbp_49,TotaalUitgavenMlnEuro_50,TotaalUitgavenBbp_51,GemiddeldeBevolking_52,GemiddeldAantalHuishoudens_53,ArbeidsvolWerkzPers1000ArbJrn_54,ArbeidsvolumeWerknemers1000ArbJrn_55,TotaalMiddelen_56,TotaalInvoerVanGoederenEnDiensten_57,InvoerVanGoederen_58,InvoerVanDiensten_59,TotaalProductieBasisprijzen_60,Marktproductie_61,ProductieVanToegerekendeBankdiensten_62,InvesteringenInEigenBeheer_63,ProductieVoorEigenConsumptie_64,OverigeNietMarktproductie_65,SaldoVanProductgebBelastEnSubs_66,VerschilToegerekendeEnAfgedragenBtw_67,TotaalBeloningWerknemers_68,Lonen_69,SocialePremiesTLVWerkgevers_70,TotaalBelastingenProductieEnInvoer_71,BelastOpProdEnInvoerProductg_72,BelastOpProdEnInvoerNietProductg_73,TotaalSubsidies_74,SubsidiesProductgebonden_75,SubsidiesNietProductgebonden_76,TotaalInkomenUitVermogen_77,Rente_78,Dividenden_79,InkomenOnttrokkenAanQuasiVennootsch_80,IngehoudenWinstenOpDirBuitenlInv_81,InkUitVermToegerAanPolishouders_82,InkomenUitGrondEnMineraleReserves_83,TotaalBelastingenInkomenEnVermogen_84,BelastingenOpInkomen_85,BelastingenOpVermogen_86,TotaalSocialePremies_87,PremiesWettelijkeSocialeVerzekering_88,Pensioenpremies_89,OverigeParticuliereSocialePremies_90,ToegerekendeSocialePremies_91,TotaalSocialeUitkeringen_92,UitkeringenWettelSocialeVerzekering_93,UitkeringenSocialeVoorziening_94,Pensioenuitkeringen_95,OverigeParticuliereSocialeUitkeringen_96,UitkeringenRechtstreeksDoorWerkgevers_97,TotaalOverigeInkomensoverdrachten_98,Schadeverzekeringspremies_99,Schadeverzekeringsuitkeringen_100,OverigeInkomensoverdrachtenNEG_101,CorrectiePensioenvoorziening_102,TotaalKapitaaloverdrachten_103,Investeringsbijdragen_104,Vermogensheffingen_105,OverigeKapitaaloverdrachten_106,ToegerekendeKapitaaloverdrachten_107,TotaalBestedingen_108,TotaalUitvoerVanGoederenEnDiensten_109,UitvoerVanGoederen_110,UitvoerVanDiensten_111,IntermediairVerbruik_112,TotaalBeloningVanWerknemers_113,Lonen_114,SocialePremiesTLVWerkgevers_115,TotaalBelastingenProductieEnInvoer_116,BelastOpProdEnInvoerProductgeb_117,BelastOpProdNietProductgebonden_118,TotaalSubsidies_119,SubsidiesProductgebonden_120,SubsidiesNietProductgebonden_121,TotaalInkomenUitVermogen_122,Rente_123,Dividenden_124,InkomenOnttrokkenAanQuasiVennootsch_125,IngehWinstenOpDirecteBuitInvest_126,InkUitVermToegerAanPolishouders_127,InkomenUitGrondEnMineraleReserves_128,TotaalBelastingenInkomenEnVermogen_129,BelastingenOpInkomen_130,BelastingenOpVermogen_131,TotaalSocialePremies_132,PremiesWettelijkeSocialeVerzekering_133,Pensioenpremies_134,OverigeParticuliereSocialePremies_135,ToegerekendeSocialePremies_136,TotaalSocialeUitkeringen_137,UitkerWettelijkeSocialeVerzekering_138,UitkeringenSocialeVoorziening_139,Pensioenuitkeringen_140,OverigeParticuliereSocialeUitkeringen_141,UitkeringenRechtstreeksDoorWerkgevers_142,TotaalOverigeInkomensoverdrachten_143,Schadeverzekeringspremies_144,Schadeverzekeringsuitkeringen_145,OverigeInkomensoverdrachtenNEG_146,TotaalConsumptieveBestedingen_147,CollectieveConsumptie_148,TotaleIndividueleConsumptie_149,SocOverdrIndividueleNietMarktprod_150,UitkWettSocVerzekeringInNatura_151,UitkeringenSocVoorzieningInNatura_152,TotaalKapitaaloverdrachten_153,Investeringsbijdragen_154,Vermogensheffingen_155,OverigeKapitaaloverdrachten_156,ToegerekendeKapitaaloverdrachten_157,TotaalInvesteringenBruto_158,InvesteringenInVasteActivaBruto_159,Afschrijvingen_160,InvesteringenInVasteActivaNetto_161,VeranderingenInVoorraden_162,SaldoAanEnVerkopenKostbaarheden_163,SaldoAVNietGeprodNietFinActiva_164,TotaleVeranderingVanSchulden_165,MonetairGoudEnBijzTrekkingsrechten_166,ChartaalGeld_167,GiraleDepositoS_168,SpaartegoedenInEuroS_169,OverigeDepositoS_170,KortlopendeWaardepapieren_171,Obligaties_172,KortlopendeLeningen_173,LanglopendeLeningen_174,AandelenEnOverigeDeelnemingen_175,TotaalPensioenEnLevensverzVoorz_176,Pensioenvoorzieningen_177,Levensverzekeringsvoorzieningen_178,OverigeVerzekeringstechVoorzieningen_179,HandelskredEnTransitPosten_180,TotaleVeranderingVanVorderingen_181,MonetairGoudEnBijzTrekkingsrechten_182,ChartaalGeld_183,GiraleDepositoS_184,SpaartegoedenInEuroS_185,OverigeDepositoS_186,KortlopendeWaardepapieren_187,Obligaties_188,FinancieleDerivaten_189,KortlopendeLeningen_190,LanglopendeLeningen_191,AandelenEnOverigeDeelnemingen_192,TotaalPensioenEnLevensverzVoorz_193,Pensioenvoorzieningen_194,Levensverzekeringsvoorzieningen_195,OverigeVerzekeringstechnVoorzieningen_196,HandelskredEnTransitPosten_197
240,OvhdLoka,1988JJ00,18810.0,,0.0,-719.0,,,21515.0,,,-1345.0,,,382,403,,,,,,,,,8.6,,,,,,,3.2,,,1.2,10.5,,,,,5.8,,,,4.7,,0.2,2.2,,,,,,,,,642.3,64461,,,,26124.0,4371.0,,281.0,,21472.0,,,,,,1543.0,,1543.0,2148.0,2148.0,0.0,4397,2663,121.0,1030.0,,,583.0,983.0,,983.0,1209,,,,1209.0,,,,,,,29402,,84.0,29318.0,,2951,1959.0,2.0,990,,64058,,,,7314.0,15130,11466,3664,172.0,,172.0,0.0,,0.0,4511,4510,,,,,1.0,,,,,,,,,6737,,5528.0,,,1209.0,2623,84.0,,2539,22860.0,10171.0,12689.0,11301.0,,1388.0,1224.0,1024.0,,200.0,,4825.0,4819.0,3508.0,1311.0,6.0,,-1338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,OvhdLoka,1989JJ00,18900.0,,0.0,-658.0,,,21922.0,,,-1146.0,,,469,512,,,,,,,,,8.2,,,,,,,2.9,,,1.2,10.0,,,,,5.6,,,,4.5,,0.2,2.0,,,,,,,,,644.7,65159,,,,26589.0,4597.0,,334.0,,21658.0,,,,,,1615.0,,1615.0,2320.0,2320.0,0.0,4576,2789,154.0,972.0,,,661.0,1036.0,,1036.0,1293,,,,1293.0,,,,,,,29427,,89.0,29338.0,,2943,1805.0,3.0,1135,,64647,,,,7689.0,15061,11640,3421,179.0,,179.0,0.0,,0.0,4529,4527,,,,,2.0,,,,,,,,,6514,,5221.0,,,1293.0,2662,89.0,,2573,23068.0,10274.0,12794.0,11384.0,,1410.0,1328.0,1137.0,,191.0,,4678.0,4672.0,3660.0,1012.0,6.0,,-1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,OvhdLoka,1990JJ00,19645.0,,0.0,-664.0,,,22457.0,,,-1578.0,,,245,199,,,,,,,,,8.1,,,,,,,2.7,,,1.1,9.9,,,,,5.5,,,,4.4,,0.1,2.1,,,,,,,,,650.7,67420,,,,27815.0,4877.0,,311.0,,22627.0,,,,,,1686.0,,1686.0,2361.0,2361.0,0.0,4695,2953,168.0,939.0,,,635.0,1084.0,,1084.0,1480,,,,1480.0,,,,,,,29964,,57.0,29907.0,,3057,2009.0,3.0,1045,,67221,,,,8170.0,15616,13111,2505,195.0,,195.0,0.0,,0.0,4684,4682,,,,,2.0,,,,,,,,,6667,,5187.0,,,1480.0,2740,57.0,,2683,24035.0,10720.0,13315.0,11907.0,,1408.0,1234.0,1054.0,,180.0,,5213.0,5207.0,3834.0,1373.0,6.0,,-1333.0,1128.0,,,,,,77.0,-5.0,348.0,349.0,,,,,,359.0,1327.0,,0.0,14.0,,52.0,0.0,18.0,,398.0,259.0,581.0,,,,,5.0
243,OvhdLoka,1991JJ00,20935.0,,0.0,-818.0,,,24815.0,,,-936.0,,,843,182,,,,,,,,,8.1,,,,,,,2.6,,,1.2,10.0,,,,,5.4,,,,4.6,,0.1,2.2,,,,,,,,,648.9,72385,,,,30034.0,5465.0,,375.0,,24194.0,,,,,,1802.0,,1802.0,2603.0,2603.0,0.0,4813,3106,156.0,988.0,,,563.0,1169.0,,1169.0,1540,,,,1540.0,,,,,,,32381,,86.0,32295.0,,3249,1986.0,4.0,1259,,72203,,,,9099.0,16678,14006,2672,217.0,,217.0,0.0,,0.0,4830,4828,,,,,2.0,,,,,,,,,6637,,5097.0,,,1540.0,2820,86.0,,2734,25751.0,11885.0,13866.0,12309.0,,1557.0,1470.0,1279.0,,191.0,,5589.0,5582.0,4040.0,1542.0,7.0,,-888.0,1145.0,,,,,,-32.0,-5.0,-282.0,339.0,,,,,,1125.0,1327.0,,0.0,123.0,,-66.0,0.0,5.0,,63.0,1043.0,91.0,,,,,68.0
244,OvhdLoka,1992JJ00,22096.0,,0.0,-1013.0,,,26128.0,,,-582.0,,,927,363,,,,,,,,,8.2,,,,,,,2.5,,,1.2,10.0,,,,,5.5,,,,4.4,,0.1,2.3,,,,,,,,,648.7,75504,,,,31398.0,6024.0,,424.0,,24950.0,,,,,,1949.0,,1949.0,2881.0,2881.0,0.0,4820,3206,178.0,908.0,,,528.0,1272.0,,1272.0,1564,,,,1564.0,,,,,,,34351,,119.0,34232.0,,3031,1754.0,4.0,1273,,75141,,,,9302.0,17634,14824,2810,225.0,,225.0,0.0,,0.0,4901,4899,,,,,2.0,,,,,,,,,6631,,5067.0,,,1564.0,3415,119.0,,3296,26710.0,11874.0,14836.0,13076.0,,1760.0,1522.0,1319.0,,203.0,,6216.0,6209.0,4237.0,1972.0,7.0,,-1415.0,79.0,,,,,,0.0,-23.0,-544.0,1219.0,,,,,,-573.0,442.0,,0.0,213.0,,-70.0,0.0,5.0,,-4.0,1396.0,-381.0,,,,,-717.0
245,OvhdLoka,1993JJ00,23114.0,,0.0,-674.0,,,27572.0,,,-536.0,,,629,367,,,,,,,,,8.4,,,,,,,2.4,,,1.3,10.2,,,,,5.5,,,,4.6,,0.1,2.3,,,,,,,,,655.6,78282,,,,33524.0,6729.0,,463.0,,26332.0,,,,,,2073.0,,2073.0,2838.0,2838.0,0.0,4692,3166,169.0,778.0,,,579.0,1394.0,,1394.0,1603,,,,1603.0,,,,,,,35244,,121.0,35123.0,,2590,1391.0,4.0,1195,,77915,,,,10410.0,18407,15495,2912,242.0,,242.0,0.0,,0.0,4601,4599,,,,,2.0,,,,,,,,,6558,,4955.0,,,1603.0,3437,121.0,,3316,28108.0,12809.0,15299.0,13523.0,,1776.0,1425.0,1169.0,,256.0,,6328.0,6321.0,4465.0,1856.0,7.0,,-1601.0,-806.0,,,,,,-54.0,-9.0,127.0,-1571.0,,,,,,701.0,-439.0,,0.0,227.0,,383.0,0.0,0.0,,86.0,-741.0,-1370.0,,,,,976.0
246,OvhdLoka,1994JJ00,24646.0,,0.0,-24.0,,,29962.0,,,-1058.0,,,423,189,,,,,,,,,8.5,,,,,,,2.6,,,1.3,10.7,,,,,5.6,,,,5.1,,0.1,2.3,,,,,,,,,661.1,83004,,,,36183.0,6926.0,,479.0,,28778.0,,,,,,2182.0,,2182.0,2587.0,2587.0,0.0,4206,2831,209.0,548.0,,,618.0,1498.0,,1498.0,1667,,,,1667.0,,,,,,,37201,,133.0,37068.0,,2654,1710.0,4.0,940,,82815,,,,11537.0,19720,16564,3156,262.0,,262.0,0.0,,0.0,3825,3824,,,,,1.0,,,,,,,,,6887,,5220.0,,,1667.0,3493,133.0,,3360,31020.0,14790.0,16230.0,13988.0,,2242.0,1173.0,1006.0,,167.0,,6545.0,6537.0,4664.0,1873.0,8.0,,-1647.0,-3725.0,,,,,,-100.0,218.0,926.0,-4973.0,,,,,,204.0,-3536.0,,0.0,54.0,,275.0,0.0,159.0,,172.0,-1516.0,-1738.0,,,,,-942.0
247,OvhdLoka,1995JJ00,25627.0,,0.0,1498.0,,,31405.0,,,-1246.0,,,543,34,,,,,,,,,8.4,,,,,,,2.4,,,1.3,10.7,,,,,5.6,,,,5.1,,0.0,2.1,,,,,,,,,681.6,102589,,,,37633.0,7148.0,,387.0,,30098.0,,,,,,2264.0,,2264.0,1226.0,1153.0,73.0,4598,3418,214.0,342.0,,,624.0,1674.0,,1674.0,1720,,,,1720.0,,,,,,,37122,,126.0,36996.0,,18804,1845.0,8.0,16951,,102555,,,,12006.0,20599,16630,3969,305.0,,305.0,179.0,,179.0,4138,4137,,,,,1.0,,,,,,,,,6628,,4908.0,,,1720.0,3981,126.0,,3855,32651.0,15446.0,17205.0,14652.0,,2553.0,17015.0,1127.0,,15888.0,,6332.0,6330.0,4902.0,1428.0,2.0,,-921.0,-11792.0,,,,,,144.0,-3.0,-735.0,-11457.0,,,,,,259.0,-11758.0,,1.0,162.0,,449.0,0.0,-13.0,,-107.0,-10722.0,-1902.0,,,,,374.0
248,OvhdLoka,1996JJ00,25919.0,,0.0,1415.0,,,32104.0,,,-945.0,,,629,583,,,,,,,,,8.1,,,,,,,2.3,,,1.4,10.3,,,,,5.5,,,,4.9,,0.2,2.2,,,,,,,,,694.3,86647,,,,38453.0,7482.0,,391.0,,30580.0,,,,,,2349.0,,2349.0,1317.0,1154.0,163.0,3128,1966,301.0,237.0,,,624.0,2078.0,,2078.0,1838,,,,1838.0,,,,,,,37424,,127.0,37297.0,,2694,2152.0,4.0,538,,86064,,,,12534.0,20752,16681,4071,318.0,,318.0,319.0,,319.0,2745,2740,,,,,5.0,,,,,,,,,6879,,5041.0,,,1838.0,3772,127.0,,3645,33049.0,15622.0,17427.0,14958.0,,2469.0,1120.0,1115.0,,5.0,,6932.0,6929.0,5168.0,1761.0,3.0,,-1718.0,-108.0,,,,,,-158.0,-54.0,732.0,-1281.0,,,,,,653.0,475.0,,-1.0,66.0,,35.0,2.0,44.0,,2.0,49.0,-326.0,,,,,604.0
249,OvhdLoka,1997JJ00,26988.0,,0.0,1196.0,,,32686.0,,,-293.0,,,2485,2851,,,,,,,,,7.9,,,,,,,1.8,,,1.4,9.6,,,,,5.0,,,,4.7,,0.8,1.8,,,,,,,,,703.2,90153,,,,40080.0,8012.0,,345.0,,31723.0,,,,,,2533.0,,2533.0,1568.0,1278.0,290.0,2944,1907,354.0,257.0,,,426.0,2177.0,,2177.0,1914,,,,1914.0,,,,,,,38290,,144.0,38146.0,,3783,1665.0,5.0,2113,,87302,,,,13092.0,21614,17519,4095,330.0,,330.0,371.0,,371.0,2713,2708,,,,,5.0,,,,,,,,,6771,,4857.0,,,1914.0,4120,144.0,,3976,32979.0,15979.0,17000.0,15744.0,,1256.0,1005.0,988.0,,17.0,,6251.0,6248.0,5415.0,833.0,3.0,,-1202.0,-1536.0,,,,,,47.0,-43.0,-904.0,-1712.0,,,,,,1076.0,1315.0,,4.0,-37.0,,1052.0,13.0,33.0,,63.0,19.0,-110.0,,,,,278.0
250,OvhdLoka,1998JJ00,28316.0,,0.0,1041.0,,,33921.0,,,-782.0,,,79,13,,,,,,,,,7.8,,,,,,,1.7,,,1.4,9.6,,,,,5.0,,,,4.5,,0.0,1.9,,,,,,,,,714.7,92622,,,,42220.0,8336.0,,517.0,,33367.0,,,,,,2686.0,,2686.0,1724.0,1290.0,434.0,2735,1723,370.0,235.0,,,407.0,2402.0,,2402.0,2008,,,,2008.0,,,,,,,40095,,152.0,39943.0,,2200,1495.0,6.0,699,,92609,,,,13904.0,22761,17615,5146,356.0,,356.0,493.0,,493.0,2656,2651,,,,,5.0,,,,,,,,,6712,,4704.0,,,2008.0,4913,152.0,,4761,34703.0,16436.0,18267.0,16931.0,,1336.0,1339.0,1322.0,,17.0,,6972.0,6966.0,5692.0,1274.0,6.0,,-1214.0,1315.0,,,,,,20.0,-69.0,827.0,-822.0,,,,,,1359.0,1328.0,,0.0,116.0,,414.0,22.0,10.0,,233.0,-845.0,-165.0,,,,,1543.0
251,OvhdLoka,1999JJ00,30101.0,,0.0,1036.0,,,36560.0,,,-448.0,,,579,304,,,,,,,,,7.8,,,,,,,1.5,,,1.4,9.6,,,,,5.1,,,,4.5,,0.1,2.0,,,,,,,,,728.4,98980,,,,45186.0,9078.0,,536.0,,35572.0,,,,,,2794.0,,2794.0,1968.0,1514.0,454.0,3053,1822,425.0,323.0,,,483.0,2486.0,,2486.0,2167,,,,2167.0,,,,,,,42661,,167.0,42494.0,,2601,1730.0,7.0,864,,98676,,,,15085.0,24201,18676,5525,372.0,,372.0,522.0,,522.0,2843,2837,,,,,6.0,,,,,,,,,6562,,4395.0,,,2167.0,5228,167.0,,5061,37008.0,17192.0,19816.0,18380.0,,1436.0,1574.0,1492.0,,82.0,,7548.0,7529.0,6050.0,1479.0,19.0,,-1223.0,-26.0,,,,,,-64.0,207.0,62.0,-1704.0,,,,,,1473.0,278.0,,0.0,-370.0,,235.0,-6.0,52.0,,-122.0,-628.0,-82.0,,,,,1199.0
252,OvhdLoka,2000JJ00,32209.0,,0.0,1060.0,,,39368.0,,,-532.0,,,1036,63,,,,,,,,,7.7,,,,,,,1.4,,,1.4,9.5,,,,,5.1,,,,4.4,,0.0,2.1,,,,,,,,,735.6,106009,,,,48434.0,9543.0,,620.0,,38271.0,,,,,,3018.0,,3018.0,2529.0,1798.0,731.0,3313,2171,534.0,226.0,,,382.0,2707.0,,2707.0,2151,,,,2151.0,,,,,,,45713,,179.0,45534.0,,3202,2411.0,4.0,787,,105946,,,,16225.0,25787,19942,5845,396.0,,396.0,496.0,,496.0,2742,2737,,,,,5.0,,,,,,,,,6496,,4345.0,,,2151.0,5767,179.0,,5588,39900.0,18497.0,21403.0,19774.0,,1629.0,1634.0,1515.0,,119.0,,8595.0,8578.0,6522.0,2056.0,17.0,,-1100.0,-1841.0,,,,,,-64.0,157.0,-833.0,-1494.0,,,,,,393.0,-1778.0,,2.0,711.0,,1859.0,5.0,112.0,,42.0,64.0,-2997.0,,,,,-1576.0
253,OvhdLoka,2001JJ00,34771.0,,0.0,1661.0,,,43918.0,,,-42.0,,,1143,-379,,,,,,,,,7.8,,,,,,,1.4,,,1.4,9.8,,,,,5.3,,,,4.5,,-0.1,2.0,,,,,,,,,753.3,115187,,,,52489.0,9617.0,,694.0,,42178.0,,,,,,3238.0,,3238.0,2683.0,1812.0,871.0,3405,2264,547.0,278.0,,,316.0,2883.0,,2883.0,2365,,,,2365.0,,,,,,,50273,,191.0,50082.0,,3217,2571.0,4.0,642,,115566,,,,17718.0,27950,21444,6506,409.0,,409.0,530.0,,530.0,2299,2294,,,,,5.0,,,,,,,,,6753,,4388.0,,,2365.0,6511,191.0,,6320,43960.0,20270.0,23690.0,21908.0,,1782.0,2032.0,1742.0,,290.0,,9037.0,9020.0,6942.0,2078.0,17.0,,-573.0,-138.0,,,,,,0.0,258.0,-110.0,-844.0,,,,,,558.0,-517.0,,-2.0,593.0,,-717.0,73.0,107.0,,6.0,-1469.0,-5.0,,,,,897.0
254,OvhdLoka,2002JJ00,36953.0,,0.0,1838.0,,,46993.0,,,-648.0,,,-80,-2255,,,,,,,,,7.9,,,,,,,1.4,,,1.4,10.2,,,,,5.5,,,,4.8,,-0.5,2.2,,,,,,,,,769.4,121853,,,,56286.0,9844.0,,721.0,,45721.0,,,,,,3458.0,,3458.0,2813.0,1860.0,953.0,3125,1894,674.0,230.0,,,327.0,3053.0,,3053.0,2305,,,,2305.0,,,,,,,53609,,219.0,53390.0,,2830,2418.0,1.0,411,,124108,,,,19333.0,29764,22777,6987,439.0,,439.0,653.0,,653.0,1932,1927,,,,,5.0,,,,,,,,,6831,,4526.0,,,2305.0,6981,219.0,,6762,47641.0,22265.0,25376.0,23456.0,,1920.0,2262.0,1897.0,,365.0,,10019.0,10002.0,7403.0,2599.0,17.0,,-441.0,971.0,,,,,,25.0,-73.0,934.0,61.0,,,,,,24.0,-1284.0,,-4.0,209.0,,-530.0,-20.0,40.0,,-34.0,-1031.0,-480.0,,,,,566.0
255,OvhdLoka,2003JJ00,39073.0,,0.0,1897.0,,,50485.0,,,-644.0,,,730,-1548,,,,,,,,,8.2,,,,,,,1.4,,,1.5,10.7,,,,,5.6,,,,5.1,,-0.3,2.2,,,,,,,,,775.5,130240,,,,60380.0,10687.0,,695.0,,48998.0,,,,,,3683.0,,3683.0,2993.0,2012.0,981.0,2920,1699,628.0,246.0,,,347.0,3292.0,,3292.0,2247,,,,2247.0,,,,,,,57178,,240.0,56938.0,,3533,3192.0,1.0,340,,131788,,,,21307.0,31481,24081,7400,456.0,,456.0,636.0,,636.0,1713,1709,,,,,4.0,,,,,,,,,6924,,4677.0,,,2247.0,7205,240.0,,6965,51129.0,24488.0,26641.0,24510.0,,2131.0,2159.0,1852.0,,307.0,,10530.0,10504.0,7772.0,2732.0,26.0,,-480.0,-78.0,,,,,,-25.0,-114.0,164.0,285.0,,,,,,-388.0,-1626.0,,4.0,-288.0,,-819.0,9.0,4.0,,225.0,-1989.0,-1052.0,,,,,2280.0
256,OvhdLoka,2004JJ00,40229.0,,0.0,2527.0,,,49949.0,,,-2305.0,,,-568,-966,,,,,,,,,8.2,,,,,,,1.4,,,1.5,10.6,,,,,5.5,,,,5.1,,-0.2,2.1,,,,,,,,,765.7,131813,,,,62122.0,11355.0,,694.0,,50073.0,,,,,,3886.0,,3886.0,2715.0,1871.0,844.0,2993,1685,683.0,245.0,,,380.0,3535.0,,3535.0,2475,,,,2475.0,,,,,,,55913,,248.0,55665.0,,3604,3123.0,1.0,480,,132779,,,,21893.0,32189,24059,8130,472.0,,472.0,511.0,,511.0,1637,1634,,,,,3.0,,,,,,,,,7121,,4646.0,,,2475.0,7380,248.0,,7132,52254.0,25160.0,27094.0,24913.0,,2181.0,1867.0,1570.0,,297.0,,10125.0,10108.0,8079.0,2029.0,17.0,,-1648.0,-576.0,,,,,,0.0,-293.0,430.0,440.0,,,,,,-1153.0,-1542.0,,-5.0,416.0,,-362.0,0.0,0.0,,207.0,-1213.0,-72.0,,,,,-513.0
257,OvhdLoka,2005JJ00,40962.0,,0.0,2668.0,,,51046.0,,,-1735.0,,,139,-874,,,,,,,,,8.0,,,,,,,1.3,,,1.5,10.3,,,,,5.4,,,,4.9,,-0.2,2.2,,,,,,,,,767.2,134813,,,,63259.0,11701.0,,713.0,,50845.0,,,,,,4056.0,,4056.0,2410.0,1821.0,589.0,2852,1567,663.0,240.0,,,382.0,3764.0,,3764.0,2499,,,,2499.0,,,,,,,56787,,260.0,56527.0,,4006,3280.0,1.0,725,,135687,,,,22297.0,32514,23973,8541,485.0,,485.0,424.0,,424.0,1830,1827,,,,,3.0,,,,,,,,,7106,,4607.0,,,2499.0,7566,260.0,,7306,52781.0,25233.0,27548.0,25612.0,,1936.0,2132.0,1900.0,,232.0,,11300.0,11268.0,8387.0,2881.0,32.0,,-1900.0,-404.0,,,,,,0.0,-217.0,-194.0,1758.0,,,,,,-1751.0,-1278.0,,0.0,782.0,,-321.0,0.0,119.0,,932.0,-599.0,-483.0,,,,,-1708.0
258,OvhdLoka,2006JJ00,42158.0,,0.0,3042.0,,,53406.0,,,-1152.0,,,502,-256,,,,,,,,,7.8,,,,,,,1.2,,,1.3,10.1,,,,,5.3,,,,4.8,,0.0,2.2,,,,,,,,,772.8,139086,,,,65528.0,12183.0,,792.0,,52553.0,,,,,,4152.0,,4152.0,2320.0,1838.0,482.0,3241,1639,980.0,240.0,,,382.0,2882.0,,2882.0,2022,,,,2022.0,,,,,,,59798,,263.0,59535.0,,3783,3301.0,1.0,481,,139342,,,,23370.0,33263,24923,8340,486.0,,486.0,431.0,,431.0,2031,2028,,,,,3.0,,,,,,,,,6453,,4431.0,,,2022.0,7885,263.0,,7622,54558.0,26087.0,28471.0,26466.0,,2005.0,2129.0,1911.0,,218.0,,11979.0,11954.0,8840.0,3114.0,25.0,,-2381.0,63.0,,,,,,0.0,-252.0,-251.0,186.0,,,,,,380.0,-193.0,,0.0,660.0,,531.0,0.0,-18.0,,2.0,-1605.0,-590.0,,,,,827.0
259,OvhdLoka,2007JJ00,44209.0,,0.0,3382.0,,,57389.0,,,-1299.0,,,469,-1158,,,,,,,,,7.7,,,,,,,1.3,,,1.3,10.3,,,,,5.4,,,,4.8,,-0.2,2.3,,,,,,,,,789.3,147740,,,,69003.0,12730.0,,794.0,,55479.0,,,,,,4319.0,,4319.0,2342.0,1893.0,449.0,3572,1739,1190.0,247.0,,,396.0,3064.0,,3064.0,2111,,,,2111.0,,,,,,,63962,,267.0,63695.0,,4051,3573.0,5.0,473,,148898,,,,24794.0,34676,25916,8760,492.0,,492.0,414.0,,414.0,2167,2164,,,,,3.0,,,,,,,,,6255,,4144.0,,,2111.0,8875,267.0,,8608,58688.0,27595.0,31093.0,27884.0,,3209.0,2283.0,2041.0,,242.0,,12929.0,12919.0,9455.0,3464.0,10.0,,-1847.0,1445.0,,,,,,0.0,-296.0,404.0,-115.0,,,,,,1452.0,287.0,,2.0,426.0,,2182.0,411.0,-39.0,,907.0,-968.0,-1330.0,,,,,-1304.0
260,OvhdLoka,2008JJ00,46526.0,,0.0,3581.0,,,60948.0,,,-1815.0,,,-286,-2722,,,,,,,,,7.8,,,,,,,1.3,,,1.3,10.6,,,,,5.5,,,,5.0,,-0.5,2.3,,,,,,,,,788.3,158210,,,,73084.0,13012.0,,756.0,,59316.0,,,,,,4473.0,,4473.0,2304.0,1892.0,412.0,3636,1583,1416.0,247.0,,,390.0,3268.0,,3268.0,1968,,,,1968.0,,,,,,,69521,,275.0,69246.0,,4564,4217.0,1.0,346,,160932,,,,26558.0,36377,27235,9142,512.0,,512.0,406.0,,406.0,2224,2220,,,,,4.0,,,,,,,,,5978,,4010.0,,,1968.0,11412,275.0,,11137,62763.0,29866.0,32897.0,29450.0,,3447.0,3035.0,2686.0,,349.0,,13774.0,13761.0,10043.0,3718.0,13.0,,-1295.0,4749.0,,,,,,0.0,-356.0,1487.0,1681.0,,,,,,1937.0,2027.0,,2.0,488.0,,-325.0,84.0,4.0,,-412.0,-499.0,523.0,,,,,2162.0
