ID,SoortAfzet,Perioden,TotaalVervoer_1,TotaalWegverkeer_2,AutogasLpg_3,TotaalMotorbenzine_4,Euro95_5,SuperOngelood98_6,NormaalGelood_7,SuperGelood_8,TotaalAutodiesel_9,Laagzwavelig_10,Hoogzwavelig_11,Aardgas_12,Elektriciteit_13,TotaalScheepvaart_14,TotaalGasolieEnLichteStookolie_15,AfzetAanBinnenvaart_16,AfzetAanZeevaart_17,AfzetAanHandelarenScheepvaart_18,TotaalStookolie_19,Laagzwavelig_20,Hoogzwavelig_21,TotaalLuchtvaart_22,Vliegtuigkerosine_23,Vliegtuigbenzine_24,JetfuelOpBenzinebasis_25,TotaalRailverkeer_26,GasolieEnLichteStookolie_27,Elektriciteit_28,AutogasLpg_29,TotaalMotorbenzine_30,Euro95_31,SuperOngelood98_32,NormaalGelood_33,SuperGelood_34,TotaalAutodiesel_35,Laagzwavelig_36,Hoogzwavelig_37,Aardgas_38,Elektriciteit_39,TotaalGasolieEnLichteStookolie_40,AfzetAanBinnenvaart_41,AfzetAanZeevaart_42,AfzetAanHandelarenScheepvaart_43,TotaalStookolie_44,Laagzwavelig_45,Hoogzwavelig_46,Vliegtuigkerosine_47,Vliegtuigbenzine_48,JetfuelOpBenzinebasis_49,GasolieEnLichteStookolie_50,Elektriciteit_51,AutogasLpg_52,TotaalMotorbenzine_53,Euro95_54,SuperOngelood98_55,NormaalGelood_56,SuperGelood_57,TotaalAutodiesel_58,Laagzwavelig_59,Hoogzwavelig_60
259,a,2012MM02,97.0,37.7,1.1,14.5,14.4,0.2,,,22.1,22.1,,,,48.2,6.2,3.4,2.8,0.0,41.9,8.2,33.8,10.5,10.4,0.0,,,,,23.0,330.0,327.0,3.0,,,517.0,517.0,,,,147.0,81.0,66.0,0.0,1022.0,199.0,823.0,240.0,0.0,,,,44.0,442.0,437.0,5.0,,,617.0,617.0,
260,a,2012MM03,98.8,39.8,1.1,15.5,15.3,0.2,,,23.2,23.2,,,,46.7,6.6,3.5,3.1,0.0,40.0,7.4,32.6,11.6,11.6,0.0,,,,,24.0,352.0,348.0,4.0,,,544.0,544.0,,,,157.0,83.0,73.0,1.0,975.0,180.0,795.0,266.0,0.0,,,,44.0,471.0,465.0,5.0,,,649.0,649.0,
261,a,2012KW01,299.3,115.3,3.2,45.0,44.5,0.5,,,67.0,67.0,,0.2,0.0,149.1,19.4,10.3,9.0,0.1,129.8,23.6,106.2,32.9,32.9,0.0,,2.0,0.3,1.7,70.0,1023.0,1012.0,11.0,,,1568.0,1568.0,,6.0,5.0,451.0,240.0,210.0,1.0,3165.0,576.0,2589.0,756.0,0.0,,7.0,478.0,132.0,1368.0,1354.0,15.0,,,1872.0,1872.0,
262,a,2012MM04,98.5,38.7,1.0,15.0,14.9,0.2,,,22.6,22.6,,,,47.3,6.2,3.0,3.2,0.0,41.0,6.4,34.5,11.9,11.9,0.0,,,,,23.0,342.0,338.0,4.0,,,529.0,529.0,,,,147.0,71.0,76.0,0.0,1000.0,157.0,843.0,273.0,0.0,,,,43.0,457.0,452.0,5.0,,,631.0,631.0,
263,a,2012MM05,104.3,41.1,1.1,16.0,15.9,0.2,,,23.8,23.8,,,,49.9,6.5,3.3,3.2,0.0,43.5,7.0,36.4,12.7,12.7,0.0,,,,,25.0,365.0,360.0,4.0,,,557.0,557.0,,,,151.0,76.0,74.0,1.0,1061.0,172.0,889.0,292.0,0.0,,,,48.0,487.0,482.0,6.0,,,665.0,665.0,
264,a,2012MM06,98.4,39.2,1.1,15.3,15.1,0.2,,,22.7,22.7,,,,45.8,6.3,3.0,3.3,0.0,39.4,6.9,32.5,12.8,12.8,0.0,,,,,24.0,348.0,344.0,4.0,,,532.0,532.0,,,,150.0,71.0,78.0,1.0,961.0,169.0,792.0,294.0,0.0,,,,45.0,465.0,460.0,5.0,,,635.0,635.0,
265,a,2012KW02,301.2,119.0,3.3,46.4,45.9,0.5,,,69.1,69.1,,0.2,0.0,143.1,19.2,9.3,9.8,0.1,123.9,20.4,103.5,37.4,37.4,0.0,,1.8,0.3,1.5,72.0,1055.0,1043.0,12.0,,,1618.0,1618.0,,6.0,5.0,450.0,219.0,229.0,2.0,3022.0,498.0,2524.0,859.0,0.0,,7.0,415.0,136.0,1410.0,1394.0,16.0,,,1932.0,1932.0,
266,a,2012MM07,103.9,38.1,1.1,15.0,14.8,0.2,,,21.9,21.9,,,,51.1,6.0,3.1,2.9,0.0,45.1,7.4,37.8,14.1,14.1,0.0,,,,,25.0,341.0,337.0,4.0,,,512.0,512.0,,,,141.0,74.0,67.0,0.0,1101.0,179.0,921.0,323.0,0.0,,,,47.0,456.0,450.0,5.0,,,612.0,612.0,
267,a,2012MM08,98.8,36.6,1.0,14.7,14.5,0.2,,,20.8,20.8,,,,47.9,5.2,2.9,2.3,0.0,42.6,9.1,33.5,13.7,13.7,0.0,,,,,22.0,334.0,330.0,4.0,,,488.0,488.0,,,,123.0,68.0,55.0,0.0,1039.0,222.0,818.0,315.0,0.0,,,,42.0,446.0,441.0,5.0,,,583.0,583.0,
268,a,2012MM09,99.3,37.5,1.0,14.4,14.2,0.1,,,22.1,22.1,,,,48.3,5.6,3.0,2.6,0.0,42.6,7.2,35.3,12.9,12.9,0.0,,,,,22.0,326.0,323.0,3.0,,,518.0,518.0,,,,133.0,71.0,61.0,1.0,1039.0,176.0,862.0,297.0,0.0,,,,42.0,437.0,432.0,5.0,,,618.0,618.0,
269,a,2012KW03,301.9,112.2,3.2,44.0,43.6,0.5,,,64.8,64.8,,0.2,0.0,147.3,17.0,9.1,7.8,0.1,130.3,23.7,106.7,40.7,40.7,0.0,,1.7,0.3,1.4,70.0,1001.0,990.0,11.0,,,1518.0,1518.0,,6.0,5.0,398.0,213.0,183.0,2.0,3179.0,577.0,2601.0,935.0,0.0,,7.0,397.0,132.0,1339.0,1324.0,15.0,,,1813.0,1813.0,
270,a,2012MM10,103.6,41.2,1.2,15.7,15.6,0.2,,,24.2,24.2,,,,49.8,6.4,3.2,3.1,0.1,43.4,7.0,36.4,11.9,11.9,0.0,,,,,26.0,358.0,354.0,4.0,,,567.0,567.0,,,,151.0,76.0,73.0,2.0,1059.0,171.0,888.0,274.0,0.0,,,,50.0,478.0,473.0,5.0,,,677.0,677.0,
271,a,2012MM11,97.8,39.1,1.2,15.0,14.9,0.1,,,22.9,22.9,,,,47.1,6.6,3.4,3.2,0.0,40.6,8.1,32.5,10.8,10.8,0.0,,,,,26.0,341.0,338.0,3.0,,,537.0,537.0,,,,154.0,79.0,75.0,0.0,990.0,197.0,793.0,249.0,0.0,,,,49.0,456.0,452.0,4.0,,,641.0,641.0,
272,a,2012MM12,93.0,36.3,1.0,14.6,14.4,0.1,,,20.7,20.7,,,,45.1,5.8,3.0,2.8,0.0,37.8,8.3,29.5,11.0,11.0,0.0,,,,,22.0,332.0,328.0,3.0,,,484.0,484.0,,,,138.0,71.0,66.0,1.0,923.0,202.0,720.0,252.0,0.0,,,,41.0,444.0,439.0,4.0,,,577.0,577.0,
273,a,2012KW04,294.4,116.6,3.3,45.3,44.9,0.4,,,67.8,67.8,,0.2,0.0,142.1,18.8,9.6,9.1,0.1,121.8,23.4,98.5,33.7,33.7,0.0,,2.0,0.3,1.7,74.0,1030.0,1020.0,10.0,,,1587.0,1587.0,,6.0,5.0,442.0,225.0,214.0,3.0,2972.0,570.0,2402.0,775.0,0.0,,7.0,466.0,139.0,1378.0,1364.0,14.0,,,1895.0,1895.0,
274,a,2012JJ00,1196.8,463.2,12.9,180.8,178.9,1.9,,,268.7,268.7,,0.7,0.1,581.6,74.3,38.3,35.7,0.3,505.8,91.0,414.8,144.7,144.6,0.1,,7.5,1.1,6.3,285.0,4109.0,4065.0,44.0,,,6292.0,6292.0,,23.0,20.0,1741.0,897.0,836.0,8.0,12337.0,2221.0,10116.0,3324.0,2.0,,27.0,1755.0,539.0,5495.0,5436.0,59.0,,,7512.0,7512.0,
275,a,2013MM01,92.8,36.6,1.1,14.6,14.4,0.2,,,20.8,20.8,,,,44.7,5.5,3.3,2.2,0.0,39.2,8.0,31.2,10.9,10.9,0.0,,,,,25.0,332.0,328.0,4.0,,,487.0,487.0,,,,128.0,78.0,51.0,0.0,956.0,195.0,761.0,251.0,0.0,,,,46.0,444.0,439.0,5.0,,,582.0,582.0,
276,a,2013MM02,89.0,34.7,0.9,13.1,12.9,0.1,,,20.7,20.7,,,,43.5,5.0,3.2,1.7,0.0,38.5,8.1,30.4,10.2,10.2,0.0,,,,,20.0,297.0,294.0,3.0,,,484.0,484.0,,,,117.0,76.0,41.0,0.0,938.0,197.0,741.0,233.0,0.0,,,,38.0,397.0,394.0,4.0,,,578.0,578.0,
277,a,2013MM03,97.0,38.9,1.0,15.0,14.9,0.1,,,22.8,22.8,,,,46.1,6.1,3.6,2.5,0.0,40.0,9.8,30.2,11.3,11.3,0.0,,,,,23.0,341.0,338.0,3.0,,,534.0,534.0,,,,142.0,84.0,59.0,0.0,976.0,240.0,736.0,260.0,0.0,,,,43.0,457.0,453.0,4.0,,,637.0,637.0,
278,a,2013KW01,278.8,110.3,3.1,42.7,42.3,0.4,,,64.3,64.3,,0.2,0.0,134.3,16.6,10.1,6.5,0.0,117.7,25.9,91.8,32.4,32.4,0.0,,1.8,0.3,1.5,68.0,970.0,961.0,9.0,,,1506.0,1506.0,,7.0,8.0,388.0,237.0,151.0,0.0,2870.0,632.0,2238.0,744.0,0.0,,7.0,429.0,127.0,1298.0,1286.0,13.0,,,1798.0,1798.0,
279,a,2013MM04,95.3,37.9,1.0,15.0,14.8,0.2,,,21.9,21.9,,,,44.8,5.9,3.5,2.4,0.0,38.9,8.7,30.2,12.0,12.0,0.0,,,,,21.0,340.0,336.0,4.0,,,514.0,514.0,,,,139.0,81.0,57.0,0.0,949.0,212.0,737.0,276.0,0.0,,,,40.0,455.0,450.0,5.0,,,614.0,614.0,
280,a,2013MM05,102.7,39.0,1.1,15.5,15.3,0.2,,,22.3,22.3,,,,49.5,7.0,4.2,2.8,0.0,42.5,11.1,31.4,13.6,13.6,0.0,,,,,24.0,353.0,349.0,4.0,,,523.0,523.0,,,,163.0,98.0,65.0,0.0,1037.0,271.0,766.0,312.0,0.0,,,,45.0,472.0,466.0,6.0,,,625.0,625.0,
281,a,2013MM06,95.0,36.4,1.0,14.4,14.2,0.2,,,20.9,20.9,,,,45.2,5.8,3.2,2.6,0.0,39.5,11.8,27.7,12.7,12.7,0.0,,,,,22.0,327.0,323.0,4.0,,,489.0,489.0,,,,136.0,76.0,60.0,0.0,962.0,287.0,676.0,293.0,0.0,,,,42.0,438.0,433.0,5.0,,,585.0,585.0,
282,a,2013KW02,293.0,113.3,3.0,44.9,44.4,0.5,,,65.2,65.2,,0.2,0.0,139.5,18.6,10.9,7.8,0.0,120.9,31.6,89.3,38.3,38.3,0.0,,1.8,0.3,1.5,67.0,1020.0,1008.0,12.0,,,1526.0,1526.0,,7.0,8.0,437.0,255.0,182.0,0.0,2948.0,770.0,2179.0,880.0,0.0,,7.0,429.0,127.0,1365.0,1349.0,16.0,,,1823.0,1823.0,
283,a,2013MM07,98.2,36.8,1.0,14.6,14.4,0.2,,,21.1,21.1,,,,46.6,5.6,3.5,2.1,0.0,41.0,10.7,30.2,14.2,14.2,0.0,,,,,22.0,331.0,328.0,4.0,,,495.0,495.0,,,,131.0,81.0,49.0,0.0,999.0,262.0,737.0,326.0,0.0,,,,42.0,443.0,438.0,5.0,,,592.0,592.0,
284,a,2013MM08,95.3,35.3,0.9,14.3,14.1,0.2,,,20.0,20.0,,,,46.2,5.7,3.6,2.1,0.0,40.4,12.1,28.4,13.3,13.3,0.0,,,,,21.0,324.0,320.0,4.0,,,468.0,468.0,,,,138.0,85.0,49.0,0.0,987.0,295.0,692.0,305.0,0.0,,,,39.0,434.0,429.0,5.0,,,559.0,559.0,
285,a,2013MM09,96.2,37.0,1.0,13.9,13.8,0.1,,,21.9,21.9,,,,45.4,5.3,3.7,1.6,0.0,40.1,11.2,28.9,13.2,13.2,0.0,,,,,23.0,317.0,313.0,3.0,,,513.0,513.0,,,,125.0,86.0,39.0,0.0,978.0,272.0,706.0,303.0,0.0,,,,42.0,424.0,419.0,5.0,,,613.0,613.0,
286,a,2013KW03,289.6,109.0,3.0,42.8,42.3,0.5,,,63.0,63.0,,0.2,0.0,138.1,16.6,10.8,5.8,0.0,121.5,34.0,87.5,40.6,40.6,0.0,,1.8,0.3,1.5,66.0,972.0,961.0,11.0,,,1476.0,1476.0,,7.0,8.0,394.0,253.0,137.0,0.0,2964.0,829.0,2134.0,934.0,0.0,,7.0,429.0,124.0,1301.0,1286.0,15.0,,,1764.0,1764.0,
287,a,2013MM10,98.3,39.3,1.0,15.0,14.9,0.2,,,23.2,23.2,,,,45.3,5.8,4.0,1.9,0.0,39.4,12.6,26.8,13.1,13.1,0.0,,,,,22.0,341.0,338.0,4.0,,,544.0,544.0,,,,137.0,93.0,44.0,0.0,962.0,308.0,654.0,301.0,0.0,,,,42.0,457.0,452.0,5.0,,,650.0,650.0,
288,a,2013MM11,94.8,37.8,1.0,14.5,14.3,0.2,,,22.2,22.2,,,,44.8,5.3,3.6,1.7,0.0,39.4,11.8,27.6,11.6,11.6,0.0,,,,,23.0,329.0,325.0,4.0,,,520.0,520.0,,,,125.0,84.0,41.0,0.0,962.0,289.0,673.0,267.0,0.0,,,,42.0,440.0,435.0,5.0,,,621.0,621.0,
289,a,2013MM12,89.3,37.1,0.9,14.3,14.2,0.1,,,21.7,21.7,,,,39.8,5.3,3.3,2.0,0.0,34.5,9.7,24.8,11.8,11.8,0.0,,,,,21.0,326.0,322.0,3.0,,,509.0,509.0,,,,125.0,78.0,47.0,0.0,842.0,236.0,605.0,270.0,0.0,,,,39.0,436.0,431.0,4.0,,,608.0,608.0,
290,a,2013KW04,282.4,114.2,3.0,43.8,43.4,0.5,,,67.2,67.2,,0.2,0.0,129.9,16.5,10.9,5.6,0.0,113.4,34.1,79.2,36.4,36.4,0.0,,1.8,0.3,1.5,66.0,996.0,985.0,11.0,,,1573.0,1573.0,,7.0,8.0,386.0,254.0,132.0,0.0,2765.0,833.0,1932.0,838.0,0.0,,7.0,429.0,124.0,1333.0,1318.0,14.0,,,1879.0,1879.0,
291,a,2013JJ00,1143.7,446.8,12.0,174.2,172.3,1.9,,,259.7,259.7,,0.9,0.1,541.8,68.4,42.7,25.7,0.0,473.4,125.6,347.8,147.8,147.7,0.1,,7.3,1.1,6.2,266.0,3958.0,3916.0,43.0,,,6081.0,6081.0,,27.0,32.0,1601.0,999.0,602.0,0.0,11547.0,3063.0,8483.0,3396.0,1.0,,27.0,1715.0,502.0,5296.0,5239.0,58.0,,,7264.0,7264.0,
292,a,2014MM01,91.3,37.0,0.9,14.4,14.2,0.2,,,21.5,21.5,,,,42.8,5.6,3.4,2.2,0.0,37.2,8.7,28.4,11.0,11.0,0.0,,,,,20.0,327.0,323.0,4.0,,,505.0,505.0,,,,131.0,80.0,52.0,0.0,906.0,213.0,694.0,252.0,0.0,,,,38.0,438.0,433.0,5.0,,,603.0,603.0,
293,a,2014MM02,85.4,33.7,0.8,12.8,12.7,0.1,,,20.0,20.0,,,,40.4,4.7,3.2,1.6,0.0,35.7,7.1,28.6,10.6,10.6,0.0,,,,,17.0,291.0,288.0,3.0,,,469.0,469.0,,,,111.0,74.0,37.0,0.0,871.0,172.0,698.0,244.0,0.0,,,,32.0,390.0,385.0,4.0,,,560.0,560.0,
294,a,2014MM03,90.3,35.7,0.8,13.8,13.7,0.1,,,20.9,20.9,,,,41.8,5.8,3.6,2.2,0.0,36.1,6.3,29.8,12.1,12.1,0.0,,,,,18.0,314.0,311.0,3.0,,,490.0,490.0,,,,135.0,84.0,51.0,0.0,880.0,154.0,726.0,279.0,0.0,,,,34.0,420.0,416.0,4.0,,,588.0,588.0,
295,a,2014KW01,266.9,106.4,2.5,41.0,40.6,0.4,,,62.5,62.5,,0.3,0.1,125.0,16.1,10.1,6.0,0.0,109.0,22.1,86.9,33.7,33.7,0.0,,1.8,0.3,1.5,55.0,932.0,922.0,10.0,,,1464.0,1464.0,,10.0,18.0,376.0,237.0,139.0,0.0,2657.0,539.0,2118.0,775.0,0.0,,7.0,412.0,104.0,1247.0,1234.0,13.0,,,1750.0,1750.0,
296,a,2014MM04,92.8,35.6,0.8,14.4,14.2,0.2,,,20.2,20.2,,,,44.2,5.0,3.4,1.6,0.0,39.2,6.7,32.6,12.4,12.4,0.0,,,,,19.0,328.0,323.0,4.0,,,473.0,473.0,,,,117.0,81.0,36.0,0.0,957.0,162.0,795.0,285.0,0.0,,,,35.0,438.0,432.0,6.0,,,565.0,565.0,
297,a,2014MM05,95.4,36.1,0.8,14.6,14.4,0.2,,,20.5,20.5,,,,45.4,6.0,3.9,2.2,0.0,39.3,8.0,31.3,13.3,13.3,0.0,,,,,19.0,332.0,328.0,4.0,,,480.0,480.0,,,,142.0,91.0,51.0,0.0,959.0,195.0,765.0,306.0,0.0,,,,35.0,445.0,439.0,6.0,,,575.0,575.0,
298,a,2014MM06,88.5,33.6,0.7,13.8,13.6,0.2,,,18.9,18.9,,,,40.7,5.1,3.4,1.7,0.0,35.6,9.5,26.1,13.7,13.7,0.0,,,,,16.0,313.0,309.0,4.0,,,444.0,444.0,,,,120.0,80.0,39.0,0.0,868.0,232.0,636.0,314.0,0.0,,,,30.0,419.0,414.0,5.0,,,530.0,530.0,
299,a,2014KW02,276.7,105.2,2.4,42.8,42.3,0.5,,,59.6,59.6,,0.3,0.1,130.3,16.2,10.8,5.4,0.0,114.1,24.2,90.0,39.4,39.4,0.0,,1.8,0.3,1.5,53.0,973.0,961.0,12.0,,,1397.0,1397.0,,10.0,18.0,379.0,252.0,127.0,0.0,2784.0,589.0,2195.0,905.0,0.0,,7.0,412.0,100.0,1302.0,1285.0,17.0,,,1670.0,1670.0,
300,a,2014MM07,89.6,34.0,0.7,14.1,13.9,0.2,,,19.0,19.0,,,,40.4,5.3,3.5,1.8,0.0,35.1,8.0,27.2,14.6,14.6,0.0,,,,,16.0,321.0,317.0,4.0,,,444.0,444.0,,,,124.0,82.0,42.0,0.0,857.0,194.0,663.0,336.0,0.0,,,,31.0,429.0,424.0,5.0,,,531.0,531.0,
301,a,2014MM08,87.8,31.1,0.6,13.3,13.1,0.2,,,17.2,17.2,,,,41.5,5.6,3.8,1.8,0.0,35.9,7.6,28.3,14.5,14.5,0.0,,,,,13.0,301.0,298.0,4.0,,,402.0,402.0,,,,131.0,89.0,42.0,0.0,877.0,186.0,691.0,334.0,0.0,,,,25.0,403.0,398.0,5.0,,,480.0,480.0,
302,a,2014MM09,88.3,34.8,0.7,14.1,13.9,0.2,,,19.9,19.9,,,,39.1,5.4,3.3,2.0,0.0,33.7,6.7,27.0,13.8,13.8,0.0,,,,,16.0,320.0,316.0,4.0,,,465.0,465.0,,,,126.0,78.0,47.0,0.0,822.0,163.0,659.0,318.0,0.0,,,,31.0,428.0,423.0,5.0,,,555.0,555.0,
303,a,2014KW03,265.8,99.9,2.1,41.5,41.0,0.5,,,56.0,56.0,,0.3,0.1,121.1,16.3,10.7,5.6,0.0,104.8,22.3,82.5,43.0,43.0,0.0,,1.8,0.3,1.5,46.0,942.0,931.0,11.0,,,1312.0,1312.0,,10.0,18.0,381.0,250.0,131.0,0.0,2556.0,543.0,2012.0,989.0,0.0,,7.0,412.0,86.0,1261.0,1246.0,15.0,,,1566.0,1566.0,
304,a,2014MM10,91.6,37.1,0.8,14.9,14.8,0.2,,,21.3,21.3,,,,40.2,6.6,3.9,2.7,0.0,33.6,5.8,27.8,13.7,13.7,0.0,,,,,17.0,340.0,335.0,4.0,,,498.0,498.0,,,,154.0,91.0,62.0,0.0,821.0,143.0,678.0,315.0,0.0,,,,32.0,454.0,449.0,6.0,,,595.0,595.0,
305,a,2014MM11,88.8,33.7,0.7,13.6,13.4,0.2,,,19.2,19.2,,,,42.7,6.5,3.6,3.0,0.0,36.2,4.2,32.0,11.8,11.8,0.0,,,,,16.0,309.0,305.0,4.0,,,449.0,449.0,,,,153.0,83.0,69.0,0.0,883.0,104.0,779.0,272.0,0.0,,,,31.0,414.0,409.0,5.0,,,536.0,536.0,
306,a,2014MM12,85.6,36.1,0.8,14.9,14.8,0.2,,,20.2,20.2,,,,37.3,8.3,3.4,4.9,0.0,28.9,2.7,26.3,11.7,11.7,0.0,,,,,17.0,339.0,335.0,4.0,,,474.0,474.0,,,,195.0,81.0,114.0,0.0,706.0,66.0,640.0,269.0,0.0,,,,33.0,454.0,449.0,5.0,,,567.0,567.0,
307,a,2014KW04,266.1,106.8,2.3,43.5,43.0,0.5,,,60.7,60.7,,0.3,0.1,120.2,21.4,10.9,10.5,0.0,98.8,12.8,86.0,37.3,37.3,0.0,,1.8,0.3,1.5,51.0,988.0,976.0,11.0,,,1421.0,1421.0,,10.0,18.0,502.0,255.0,246.0,0.0,2410.0,312.0,2098.0,856.0,0.0,,7.0,412.0,95.0,1321.0,1306.0,15.0,,,1698.0,1698.0,
308,a,2014JJ00,1075.8,418.3,9.2,168.7,166.7,2.0,,,238.8,238.8,,1.3,0.3,497.0,69.8,42.4,27.4,0.0,427.2,81.3,345.9,153.4,153.3,0.1,,7.1,1.1,5.9,204.0,3835.0,3790.0,45.0,,,5593.0,5593.0,,40.0,70.0,1634.0,993.0,642.0,0.0,10420.0,1983.0,8436.0,3525.0,1.0,,27.0,1646.0,385.0,5131.0,5071.0,60.0,,,6684.0,6684.0,
309,a,2015MM01,93.5,34.2,0.8,13.9,13.8,0.2,,,19.3,19.3,,,,47.1,7.7,3.6,4.1,0.0,39.5,6.3,33.1,11.6,11.6,0.0,,,,,17.0,317.0,313.0,4.0,,,452.0,452.0,,,,180.0,84.0,96.0,0.0,962.0,154.0,808.0,266.0,0.0,,,,33.0,424.0,419.0,5.0,,,542.0,542.0,
310,a,2015MM02,84.4,33.0,0.7,12.9,12.8,0.1,,,19.2,19.2,,,,40.2,6.7,3.7,3.0,0.0,33.5,5.2,28.3,10.7,10.7,0.0,,,,,15.0,294.0,290.0,3.0,,,450.0,450.0,,,,157.0,88.0,69.0,0.0,816.0,126.0,690.0,245.0,0.0,,,,28.0,393.0,389.0,4.0,,,540.0,540.0,
311,a,2015MM03,97.9,36.7,0.7,14.4,14.2,0.2,,,21.4,21.4,,,,48.3,10.0,4.5,5.5,0.0,38.4,6.2,32.1,12.3,12.3,0.0,,,,,16.0,327.0,323.0,4.0,,,502.0,502.0,,,,234.0,105.0,129.0,0.0,936.0,152.0,784.0,284.0,0.0,,,,30.0,438.0,433.0,5.0,,,602.0,602.0,
312,a,2015KW01,275.8,103.8,2.2,41.2,40.8,0.5,,,59.9,59.9,,0.3,0.1,135.7,24.4,11.8,12.6,0.0,111.3,17.7,93.6,34.6,34.6,0.0,,1.8,0.3,1.5,48.0,937.0,927.0,10.0,,,1403.0,1403.0,,10.0,18.0,571.0,276.0,295.0,0.0,2714.0,432.0,2282.0,795.0,0.0,,7.0,412.0,90.0,1255.0,1240.0,14.0,,,1683.0,1683.0,
313,a,2015MM04,94.5,36.1,0.7,14.8,14.6,0.2,,,20.5,20.5,,,,44.9,8.9,4.1,4.8,0.0,36.0,7.7,28.4,12.9,12.9,0.0,,,,,16.0,337.0,333.0,4.0,,,479.0,479.0,,,,208.0,97.0,111.0,0.0,879.0,187.0,692.0,296.0,0.0,,,,29.0,451.0,445.0,6.0,,,574.0,574.0,
314,a,2015MM05,96.9,34.3,0.6,14.0,13.9,0.2,,,19.0,19.0,,,,47.8,8.5,4.0,4.6,0.0,39.3,6.9,32.3,14.3,14.3,0.0,,,,,14.0,319.0,315.0,4.0,,,444.0,444.0,,,,199.0,93.0,107.0,0.0,958.0,169.0,789.0,329.0,0.0,,,,27.0,427.0,422.0,5.0,,,533.0,533.0,
315,a,2015MM06,93.2,35.2,0.7,14.5,14.3,0.2,,,20.1,20.1,,,,43.0,9.2,4.5,4.6,0.0,33.8,4.8,29.0,14.4,14.4,0.0,,,,,16.0,330.0,326.0,4.0,,,471.0,471.0,,,,215.0,106.0,109.0,0.0,824.0,117.0,707.0,331.0,0.0,,,,30.0,442.0,436.0,6.0,,,565.0,565.0,
316,a,2015KW02,284.7,105.7,2.1,43.4,42.9,0.6,,,59.5,59.5,,0.3,0.1,135.7,26.6,12.6,14.0,0.0,109.1,19.4,89.7,41.6,41.6,0.0,,1.8,0.3,1.5,46.0,987.0,974.0,13.0,,,1394.0,1394.0,,10.0,18.0,622.0,296.0,327.0,0.0,2661.0,474.0,2187.0,956.0,0.0,,7.0,412.0,86.0,1321.0,1304.0,17.0,,,1672.0,1672.0,
317,a,2015MM07,96.2,34.1,0.7,14.2,14.0,0.2,,,19.2,19.2,,,,46.2,7.8,4.2,3.5,0.0,38.4,6.8,31.6,15.3,15.3,0.0,,,,,15.0,323.0,319.0,4.0,,,449.0,449.0,,,,182.0,99.0,82.0,0.0,937.0,166.0,771.0,351.0,0.0,,,,28.0,432.0,427.0,5.0,,,538.0,538.0,
318,a,2015MM08,89.7,31.8,0.6,13.7,13.5,0.2,,,17.4,17.4,,,,41.9,8.8,3.9,4.8,0.0,33.1,6.2,27.0,15.5,15.5,0.0,,,,,13.0,311.0,307.0,4.0,,,408.0,408.0,,,,205.0,92.0,114.0,0.0,808.0,151.0,658.0,356.0,0.0,,,,24.0,416.0,411.0,5.0,,,489.0,489.0,
319,a,2015MM09,91.8,34.8,0.7,14.5,14.3,0.2,,,19.4,19.4,,,,41.8,8.1,4.0,4.1,0.0,33.8,7.1,26.7,14.5,14.5,0.0,,,,,16.0,329.0,325.0,4.0,,,455.0,455.0,,,,189.0,93.0,96.0,0.0,824.0,173.0,651.0,333.0,0.0,,,,29.0,441.0,436.0,5.0,,,546.0,546.0,
320,a,2015KW03,277.7,100.7,2.0,42.4,41.8,0.5,,,56.0,56.0,,0.3,0.1,129.9,24.6,12.1,12.5,0.0,105.3,20.1,85.3,45.2,45.2,0.0,,1.8,0.3,1.5,43.0,963.0,951.0,12.0,,,1312.0,1312.0,,10.0,18.0,576.0,284.0,292.0,0.0,2569.0,490.0,2080.0,1040.0,0.0,,7.0,412.0,82.0,1289.0,1273.0,16.0,,,1573.0,1573.0,
321,a,2015MM10,92.5,37.5,0.7,15.1,14.9,0.2,,,21.5,21.5,,,,40.0,7.8,4.1,3.7,0.0,32.2,8.0,24.3,14.5,14.5,0.0,,,,,16.0,342.0,338.0,4.0,,,503.0,503.0,,,,183.0,95.0,88.0,0.0,786.0,195.0,591.0,332.0,0.0,,,,31.0,458.0,453.0,5.0,,,604.0,604.0,
322,a,2015MM11,89.8,35.9,0.7,14.2,14.0,0.2,,,20.9,20.9,,,,41.1,7.4,4.0,3.4,0.0,33.7,7.6,26.1,12.2,12.2,0.0,,,,,14.0,323.0,319.0,4.0,,,490.0,490.0,,,,173.0,94.0,79.0,0.0,822.0,186.0,636.0,280.0,0.0,,,,27.0,432.0,427.0,5.0,,,587.0,587.0,
323,a,2015MM12,105.6,35.9,0.6,15.1,14.9,0.2,,,20.1,20.1,,,,56.6,8.9,4.9,4.1,0.0,47.7,6.2,41.5,12.5,12.5,0.0,,,,,14.0,343.0,339.0,4.0,,,470.0,470.0,,,,209.0,114.0,95.0,0.0,1163.0,151.0,1012.0,288.0,0.0,,,,27.0,460.0,455.0,5.0,,,564.0,564.0,
