ID,Geslacht,Leeftijden,TypeZorg,Inkomensgroepen,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
3192,2,1, 0,12,2009JJ00,16960,1.86,2180,129,2.3
3193,2,1, 0,12,2010JJ00,17940,2.0,2403,134,2.6
3194,2,1, 0,13,2009JJ00,10870,1.06,1155,106,1.1
3195,2,1, 0,13,2010JJ00,10750,1.05,1183,110,1.1
3196,2,1, 0,14,2009JJ00,7615,0.69,672,88,0.6
3197,2,1, 0,14,2010JJ00,7165,0.65,631,88,0.5
3198,2,1, 0,15,2009JJ00,5465,0.49,425,78,0.3
3199,2,1, 0,15,2010JJ00,5205,0.46,417,80,0.3
3200,2,1, 1, 0,2009JJ00,39605,0.77,4521,114,0.8
3201,2,1, 1, 0,2010JJ00,41635,0.8,4881,117,0.9
3202,2,1, 1, 1,2009JJ00,7685,1.38,893,116,1.6
3203,2,1, 1, 1,2010JJ00,7200,1.28,847,118,1.5
3204,2,1, 1, 2,2009JJ00,13155,2.89,1641,125,3.6
3205,2,1, 1, 2,2010JJ00,15475,3.24,1956,126,4.0
3206,2,1, 1, 3,2009JJ00,5510,1.26,645,117,1.4
3207,2,1, 1, 3,2010JJ00,6080,1.41,733,120,1.7
3208,2,1, 1, 4,2009JJ00,3745,0.79,412,110,0.8
3209,2,1, 1, 4,2010JJ00,3915,0.84,447,114,0.9
3210,2,1, 1, 5,2009JJ00,2895,0.58,307,106,0.6
3211,2,1, 1, 5,2010JJ00,2875,0.57,312,108,0.6
3212,2,1, 1, 6,2009JJ00,2150,0.41,209,97,0.4
3213,2,1, 1, 6,2010JJ00,2085,0.4,206,99,0.3
3214,2,1, 1, 7,2009JJ00,1600,0.29,149,93,0.2
3215,2,1, 1, 7,2010JJ00,1480,0.27,145,98,0.2
3216,2,1, 1, 8,2009JJ00,1235,0.22,115,93,0.2
3217,2,1, 1, 8,2010JJ00,1130,0.2,108,95,0.1
3218,2,1, 1, 9,2009JJ00,970,0.17,85,88,0.1
3219,2,1, 1, 9,2010JJ00,845,0.15,76,90,0.1
3220,2,1, 1,10,2009JJ00,665,0.12,64,97,0.1
3221,2,1, 1,10,2010JJ00,555,0.1,53,96,0.0
3222,2,1, 1,11,2009JJ00,20835,2.06,2534,122,2.5
3223,2,1, 1,11,2010JJ00,22675,2.18,2802,124,2.7
3224,2,1, 1,12,2009JJ00,9255,1.02,1057,114,1.1
3225,2,1, 1,12,2010JJ00,9995,1.12,1179,118,1.3
3226,2,1, 1,13,2009JJ00,5050,0.49,517,102,0.5
3227,2,1, 1,13,2010JJ00,4960,0.48,518,104,0.5
3228,2,1, 1,14,2009JJ00,2835,0.26,264,93,0.2
3229,2,1, 1,14,2010JJ00,2610,0.24,253,97,0.2
3230,2,1, 1,15,2009JJ00,1630,0.15,149,91,0.1
3231,2,1, 1,15,2010JJ00,1395,0.12,129,92,0.1
3232,2,1, 2, 0,2009JJ00,6365,0.12,341,54,0.0
3233,2,1, 2, 0,2010JJ00,7500,0.14,422,56,0.0
3234,2,1, 2, 1,2009JJ00,860,0.16,61,71,0.1
3235,2,1, 2, 1,2010JJ00,885,0.16,57,64,0.1
3236,2,1, 2, 2,2009JJ00,1125,0.25,73,65,0.1
3237,2,1, 2, 2,2010JJ00,1435,0.3,91,64,0.1
3238,2,1, 2, 3,2009JJ00,680,0.16,33,49,0.0
3239,2,1, 2, 3,2010JJ00,955,0.22,52,54,0.1
3240,2,1, 2, 4,2009JJ00,690,0.15,40,58,0.0
3241,2,1, 2, 4,2010JJ00,760,0.16,46,60,0.1
3242,2,1, 2, 5,2009JJ00,570,0.11,28,50,0.0
3243,2,1, 2, 5,2010JJ00,715,0.14,41,57,0.0
3244,2,1, 2, 6,2009JJ00,575,0.11,27,46,0.0
3245,2,1, 2, 6,2010JJ00,655,0.13,40,61,0.0
3246,2,1, 2, 7,2009JJ00,560,0.1,28,49,0.0
3247,2,1, 2, 7,2010JJ00,600,0.11,30,50,0.0
3248,2,1, 2, 8,2009JJ00,475,0.08,17,36,0.0
3249,2,1, 2, 8,2010JJ00,555,0.1,24,44,0.0
3250,2,1, 2, 9,2009JJ00,410,0.07,18,45,0.0
3251,2,1, 2, 9,2010JJ00,480,0.08,21,43,0.0
3252,2,1, 2,10,2009JJ00,420,0.08,16,37,0.0
3253,2,1, 2,10,2010JJ00,465,0.08,21,45,0.0
3254,2,1, 2,11,2009JJ00,1985,0.2,134,67,0.1
3255,2,1, 2,11,2010JJ00,2325,0.22,148,64,0.1
3256,2,1, 2,12,2009JJ00,1370,0.15,74,54,0.0
3257,2,1, 2,12,2010JJ00,1715,0.19,98,57,0.1
3258,2,1, 2,13,2009JJ00,1145,0.11,55,48,0.0
3259,2,1, 2,13,2010JJ00,1365,0.13,80,59,0.0
3260,2,1, 2,14,2009JJ00,1035,0.09,45,43,0.0
3261,2,1, 2,14,2010JJ00,1155,0.1,54,47,0.0
3262,2,1, 2,15,2009JJ00,830,0.07,34,41,0.0
3263,2,1, 2,15,2010JJ00,940,0.08,42,44,0.0
3264,2,1, 3, 0,2009JJ00,9060,0.18,153,17,0.0
3265,2,1, 3, 0,2010JJ00,7815,0.15,115,15,0.0
3266,2,1, 3, 1,2009JJ00,1050,0.19,31,29,0.0
3267,2,1, 3, 1,2010JJ00,785,0.14,15,19,0.0
3268,2,1, 3, 2,2009JJ00,1300,0.29,32,24,0.0
3269,2,1, 3, 2,2010JJ00,1105,0.23,23,20,0.0
3270,2,1, 3, 3,2009JJ00,890,0.2,14,16,0.0
3271,2,1, 3, 3,2010JJ00,840,0.19,15,17,0.0
3272,2,1, 3, 4,2009JJ00,940,0.2,15,16,0.0
3273,2,1, 3, 4,2010JJ00,810,0.17,12,14,0.0
3274,2,1, 3, 5,2009JJ00,910,0.18,13,15,0.0
3275,2,1, 3, 5,2010JJ00,735,0.15,9,12,0.0
3276,2,1, 3, 6,2009JJ00,880,0.17,11,12,0.0
3277,2,1, 3, 6,2010JJ00,805,0.15,9,12,0.0
3278,2,1, 3, 7,2009JJ00,835,0.15,11,13,0.0
3279,2,1, 3, 7,2010JJ00,705,0.13,9,12,0.0
3280,2,1, 3, 8,2009JJ00,845,0.15,10,12,0.0
3281,2,1, 3, 8,2010JJ00,735,0.13,9,12,0.0
3282,2,1, 3, 9,2009JJ00,730,0.13,8,11,0.0
3283,2,1, 3, 9,2010JJ00,680,0.12,8,11,0.0
3284,2,1, 3,10,2009JJ00,680,0.12,8,12,0.0
3285,2,1, 3,10,2010JJ00,620,0.11,7,12,0.0
3286,2,1, 3,11,2009JJ00,2350,0.23,63,27,0.0
3287,2,1, 3,11,2010JJ00,1890,0.18,37,20,0.0
3288,2,1, 3,12,2009JJ00,1830,0.2,29,16,0.0
3289,2,1, 3,12,2010JJ00,1650,0.18,26,16,0.0
3290,2,1, 3,13,2009JJ00,1790,0.17,24,14,0.0
3291,2,1, 3,13,2010JJ00,1540,0.15,18,12,0.0
3292,2,1, 3,14,2009JJ00,1680,0.15,20,12,0.0
3293,2,1, 3,14,2010JJ00,1440,0.13,17,12,0.0
3294,2,1, 3,15,2009JJ00,1410,0.13,17,12,0.0
3295,2,1, 3,15,2010JJ00,1300,0.11,15,12,0.0
3296,2,1, 4, 0,2009JJ00,5705,0.11,1337,234,0.2
3297,2,1, 4, 0,2010JJ00,6555,0.13,1586,242,0.3
3298,2,1, 4, 1,2009JJ00,995,0.18,224,225,0.4
3299,2,1, 4, 1,2010JJ00,960,0.17,217,226,0.3
3300,2,1, 4, 2,2009JJ00,1925,0.42,482,251,1.0
3301,2,1, 4, 2,2010JJ00,2460,0.51,632,257,1.3
3302,2,1, 4, 3,2009JJ00,810,0.19,194,239,0.4
3303,2,1, 4, 3,2010JJ00,1010,0.23,254,252,0.5
3304,2,1, 4, 4,2009JJ00,630,0.13,147,232,0.3
3305,2,1, 4, 4,2010JJ00,665,0.14,161,242,0.3
3306,2,1, 4, 5,2009JJ00,410,0.08,101,245,0.2
3307,2,1, 4, 5,2010JJ00,495,0.1,120,242,0.2
3308,2,1, 4, 6,2009JJ00,330,0.06,69,210,0.1
3309,2,1, 4, 6,2010JJ00,350,0.07,77,220,0.1
3310,2,1, 4, 7,2009JJ00,210,0.04,46,218,0.0
3311,2,1, 4, 7,2010JJ00,250,0.05,51,206,0.0
3312,2,1, 4, 8,2009JJ00,160,0.03,32,201,0.0
3313,2,1, 4, 8,2010JJ00,165,0.03,31,189,0.0
3314,2,1, 4, 9,2009JJ00,140,0.02,26,183,0.0
3315,2,1, 4, 9,2010JJ00,120,0.02,29,243,0.0
3316,2,1, 4,10,2009JJ00,95,0.02,17,181,0.0
3317,2,1, 4,10,2010JJ00,85,0.02,16,181,0.0
3318,2,1, 4,11,2009JJ00,2920,0.29,706,242,0.7
3319,2,1, 4,11,2010JJ00,3420,0.33,848,248,0.8
3320,2,1, 4,12,2009JJ00,1440,0.16,340,236,0.3
3321,2,1, 4,12,2010JJ00,1670,0.19,414,248,0.4
3322,2,1, 4,13,2009JJ00,740,0.07,170,229,0.1
3323,2,1, 4,13,2010JJ00,845,0.08,197,233,0.1
3324,2,1, 4,14,2009JJ00,370,0.03,78,210,0.0
3325,2,1, 4,14,2010JJ00,410,0.04,82,199,0.0
3326,2,1, 4,15,2009JJ00,235,0.02,43,182,0.0
3327,2,1, 4,15,2010JJ00,205,0.02,45,217,0.0
3328,2,1, 5, 0,2009JJ00,1615,0.03,243,150,0.0
3329,2,1, 5, 0,2010JJ00,1435,0.03,225,157,0.0
3330,2,1, 5, 1,2009JJ00,265,0.05,40,151,0.0
3331,2,1, 5, 1,2010JJ00,215,0.04,32,147,0.0
3332,2,1, 5, 2,2009JJ00,505,0.11,84,165,0.1
3333,2,1, 5, 2,2010JJ00,510,0.11,91,178,0.1
3334,2,1, 5, 3,2009JJ00,240,0.05,39,163,0.0
3335,2,1, 5, 3,2010JJ00,215,0.05,40,186,0.0
3336,2,1, 5, 4,2009JJ00,165,0.03,25,151,0.0
3337,2,1, 5, 4,2010JJ00,145,0.03,20,139,0.0
3338,2,1, 5, 5,2009JJ00,145,0.03,18,127,0.0
3339,2,1, 5, 5,2010JJ00,100,0.02,13,131,0.0
3340,2,1, 5, 6,2009JJ00,100,0.02,13,134,0.0
3341,2,1, 5, 6,2010JJ00,85,0.02,9,108,0.0
3342,2,1, 5, 7,2009JJ00,65,0.01,8,121,0.0
3343,2,1, 5, 7,2010JJ00,70,0.01,7,99,0.0
3344,2,1, 5, 8,2009JJ00,65,0.01,8,123,0.0
3345,2,1, 5, 8,2010JJ00,40,0.01,7,186,0.0
3346,2,1, 5, 9,2009JJ00,40,0.01,5,134,0.0
3347,2,1, 5, 9,2010JJ00,35,0.01,3,87,0.0
3348,2,1, 5,10,2009JJ00,25,0.0,3,100,0.0
3349,2,1, 5,10,2010JJ00,15,0.0,2,115,0.0
3350,2,1, 5,11,2009JJ00,770,0.08,123,160,0.1
3351,2,1, 5,11,2010JJ00,730,0.07,123,169,0.1
3352,2,1, 5,12,2009JJ00,405,0.04,64,158,0.0
3353,2,1, 5,12,2010JJ00,360,0.04,60,167,0.0
3354,2,1, 5,13,2009JJ00,245,0.02,32,129,0.0
3355,2,1, 5,13,2010JJ00,185,0.02,22,120,0.0
3356,2,1, 5,14,2009JJ00,130,0.01,16,122,0.0
3357,2,1, 5,14,2010JJ00,110,0.01,14,129,0.0
3358,2,1, 5,15,2009JJ00,65,0.01,8,121,0.0
3359,2,1, 5,15,2010JJ00,50,0.0,5,96,0.0
3360,2,1, 6, 0,2009JJ00,6370,0.12,665,104,0.1
3361,2,1, 6, 0,2010JJ00,6215,0.12,660,106,0.1
3362,2,1, 6, 1,2009JJ00,685,0.12,81,118,0.1
3363,2,1, 6, 1,2010JJ00,615,0.11,65,106,0.1
3364,2,1, 6, 2,2009JJ00,980,0.22,134,137,0.3
3365,2,1, 6, 2,2010JJ00,915,0.19,117,128,0.2
3366,2,1, 6, 3,2009JJ00,680,0.16,74,108,0.1
3367,2,1, 6, 3,2010JJ00,695,0.16,86,123,0.2
3368,2,1, 6, 4,2009JJ00,665,0.14,64,95,0.1
3369,2,1, 6, 4,2010JJ00,640,0.14,68,107,0.1
3370,2,1, 6, 5,2009JJ00,605,0.12,60,99,0.1
3371,2,1, 6, 5,2010JJ00,595,0.12,58,98,0.1
3372,2,1, 6, 6,2009JJ00,570,0.11,53,93,0.1
3373,2,1, 6, 6,2010JJ00,585,0.11,64,109,0.1
3374,2,1, 6, 7,2009JJ00,560,0.1,51,92,0.0
3375,2,1, 6, 7,2010JJ00,565,0.1,52,93,0.1
3376,2,1, 6, 8,2009JJ00,565,0.1,52,91,0.0
3377,2,1, 6, 8,2010JJ00,520,0.09,46,89,0.0
3378,2,1, 6, 9,2009JJ00,545,0.1,46,84,0.0
3379,2,1, 6, 9,2010JJ00,540,0.09,49,90,0.0
3380,2,1, 6,10,2009JJ00,505,0.09,50,99,0.0
3381,2,1, 6,10,2010JJ00,545,0.1,54,99,0.1
3382,2,1, 6,11,2009JJ00,1665,0.16,215,129,0.2
3383,2,1, 6,11,2010JJ00,1535,0.15,182,119,0.1
3384,2,1, 6,12,2009JJ00,1350,0.15,137,102,0.1
3385,2,1, 6,12,2010JJ00,1335,0.15,154,115,0.1
3386,2,1, 6,13,2009JJ00,1180,0.11,113,96,0.1
3387,2,1, 6,13,2010JJ00,1180,0.12,123,104,0.1
3388,2,1, 6,14,2009JJ00,1130,0.1,103,91,0.0
3389,2,1, 6,14,2010JJ00,1085,0.1,99,91,0.0
3390,2,1, 6,15,2009JJ00,1050,0.09,96,91,0.0
3391,2,1, 6,15,2010JJ00,1085,0.1,102,94,0.0
3392,2,1, 7, 0,2009JJ00,5100,0.1,1805,354,0.3
3393,2,1, 7, 0,2010JJ00,4730,0.09,1689,357,0.3
3394,2,1, 7, 1,2009JJ00,790,0.14,246,312,0.4
3395,2,1, 7, 1,2010JJ00,625,0.11,194,309,0.3
3396,2,1, 7, 2,2009JJ00,1595,0.35,611,383,1.3
3397,2,1, 7, 2,2010JJ00,1635,0.34,608,372,1.2
3398,2,1, 7, 3,2009JJ00,725,0.17,263,363,0.6
3399,2,1, 7, 3,2010JJ00,700,0.16,271,388,0.6
3400,2,1, 7, 4,2009JJ00,590,0.12,217,367,0.4
3401,2,1, 7, 4,2010JJ00,520,0.11,200,386,0.4
3402,2,1, 7, 5,2009JJ00,405,0.08,138,340,0.2
3403,2,1, 7, 5,2010JJ00,415,0.08,140,340,0.2
3404,2,1, 7, 6,2009JJ00,320,0.06,107,333,0.2
3405,2,1, 7, 6,2010JJ00,255,0.05,84,327,0.1
3406,2,1, 7, 7,2009JJ00,225,0.04,72,316,0.1
3407,2,1, 7, 7,2010JJ00,185,0.03,62,339,0.1
3408,2,1, 7, 8,2009JJ00,210,0.04,74,356,0.1
3409,2,1, 7, 8,2010JJ00,175,0.03,50,291,0.0
3410,2,1, 7, 9,2009JJ00,145,0.03,43,297,0.0
3411,2,1, 7, 9,2010JJ00,125,0.02,38,305,0.0
3412,2,1, 7,10,2009JJ00,100,0.02,36,364,0.0
3413,2,1, 7,10,2010JJ00,100,0.02,41,410,0.0
3414,2,1, 7,11,2009JJ00,2385,0.24,857,360,0.8
3415,2,1, 7,11,2010JJ00,2260,0.22,802,355,0.7
3416,2,1, 7,12,2009JJ00,1315,0.14,480,364,0.5
3417,2,1, 7,12,2010JJ00,1215,0.14,471,388,0.5
3418,2,1, 7,13,2009JJ00,725,0.07,244,337,0.2
3419,2,1, 7,13,2010JJ00,670,0.07,224,335,0.2
3420,2,1, 7,14,2009JJ00,435,0.04,146,335,0.1
3421,2,1, 7,14,2010JJ00,355,0.03,112,316,0.1
3422,2,1, 7,15,2009JJ00,240,0.02,78,324,0.0
3423,2,1, 7,15,2010JJ00,225,0.02,80,352,0.0
3424,2,1, 8, 0,2009JJ00,52030,1.01,6294,121,1.2
3425,2,1, 8, 0,2010JJ00,54350,1.05,6714,124,1.2
3426,2,1, 8, 1,2009JJ00,9730,1.75,1173,121,2.1
3427,2,1, 8, 1,2010JJ00,9000,1.6,1091,121,1.9
3428,2,1, 8, 2,2009JJ00,17180,3.78,2272,132,5.0
3429,2,1, 8, 2,2010JJ00,20080,4.2,2684,134,5.6
3430,2,1, 8, 3,2009JJ00,7285,1.67,911,125,2.0
3431,2,1, 8, 3,2010JJ00,8000,1.86,1022,128,2.3
3432,2,1, 8, 4,2009JJ00,5135,1.08,609,119,1.2
3433,2,1, 8, 4,2010JJ00,5240,1.13,643,123,1.3
3434,2,1, 8, 5,2009JJ00,3860,0.77,444,115,0.8
3435,2,1, 8, 5,2010JJ00,3885,0.78,448,115,0.8
3436,2,1, 8, 6,2009JJ00,2900,0.55,302,104,0.5
3437,2,1, 8, 6,2010JJ00,2775,0.53,289,104,0.5
3438,2,1, 8, 7,2009JJ00,2105,0.39,211,100,0.3
3439,2,1, 8, 7,2010JJ00,1985,0.37,203,102,0.3
3440,2,1, 8, 8,2009JJ00,1665,0.3,165,99,0.2
3441,2,1, 8, 8,2010JJ00,1505,0.27,152,101,0.2
3442,2,1, 8, 9,2009JJ00,1295,0.23,119,92,0.2
3443,2,1, 8, 9,2010JJ00,1125,0.2,106,95,0.1
3444,2,1, 8,10,2009JJ00,880,0.16,88,100,0.1
3445,2,1, 8,10,2010JJ00,755,0.13,76,100,0.1
3446,2,1, 8,11,2009JJ00,26910,2.67,3445,128,3.4
3447,2,1, 8,11,2010JJ00,29080,2.8,3775,130,3.6
3448,2,1, 8,12,2009JJ00,12420,1.36,1520,122,1.6
3449,2,1, 8,12,2010JJ00,13240,1.48,1665,126,1.8
3450,2,1, 8,13,2009JJ00,6760,0.66,746,110,0.7
3451,2,1, 8,13,2010JJ00,6660,0.65,737,111,0.7
3452,2,1, 8,14,2009JJ00,3770,0.34,375,100,0.3
3453,2,1, 8,14,2010JJ00,3490,0.32,355,102,0.3
3454,2,1, 8,15,2009JJ00,2175,0.19,208,95,0.1
3455,2,1, 8,15,2010JJ00,1880,0.17,182,97,0.1
3456,2,1, 9, 0,2009JJ00,23545,0.45,2076,88,0.4
3457,2,1, 9, 0,2010JJ00,25000,0.48,2254,90,0.4
3458,2,1, 9, 1,2009JJ00,3330,0.6,303,91,0.5
3459,2,1, 9, 1,2010JJ00,3085,0.55,267,86,0.4
3460,2,1, 9, 2,2009JJ00,5620,1.24,608,108,1.3
3461,2,1, 9, 2,2010JJ00,6450,1.35,673,104,1.4
3462,2,1, 9, 3,2009JJ00,2895,0.66,260,90,0.6
3463,2,1, 9, 3,2010JJ00,3355,0.78,338,101,0.7
3464,2,1, 9, 4,2009JJ00,2580,0.54,236,91,0.5
3465,2,1, 9, 4,2010JJ00,2580,0.55,248,96,0.5
3466,2,1, 9, 5,2009JJ00,1995,0.4,166,83,0.3
3467,2,1, 9, 5,2010JJ00,2215,0.44,192,87,0.3
3468,2,1, 9, 6,2009JJ00,1795,0.34,140,78,0.2
3469,2,1, 9, 6,2010JJ00,1845,0.35,158,86,0.3
3470,2,1, 9, 7,2009JJ00,1560,0.29,110,70,0.2
3471,2,1, 9, 7,2010JJ00,1595,0.3,114,72,0.2
3472,2,1, 9, 8,2009JJ00,1410,0.25,99,70,0.1
3473,2,1, 9, 8,2010JJ00,1410,0.25,89,63,0.1
3474,2,1, 9, 9,2009JJ00,1240,0.22,82,66,0.1
3475,2,1, 9, 9,2010JJ00,1265,0.22,87,69,0.1
3476,2,1, 9,10,2009JJ00,1120,0.2,73,65,0.1
3477,2,1, 9,10,2010JJ00,1195,0.21,87,73,0.1
3478,2,1, 9,11,2009JJ00,8950,0.89,911,102,0.9
3479,2,1, 9,11,2010JJ00,9535,0.92,939,99,0.9
3480,2,1, 9,12,2009JJ00,5475,0.6,496,91,0.5
3481,2,1, 9,12,2010JJ00,5935,0.66,587,99,0.6
3482,2,1, 9,13,2009JJ00,3790,0.37,306,81,0.3
3483,2,1, 9,13,2010JJ00,4065,0.4,351,86,0.3
3484,2,1, 9,14,2009JJ00,2970,0.27,209,70,0.1
3485,2,1, 9,14,2010JJ00,3005,0.27,204,68,0.1
3486,2,1, 9,15,2009JJ00,2360,0.21,155,66,0.1
3487,2,1, 9,15,2010JJ00,2460,0.22,174,71,0.1
3488,2,1,10, 0,2009JJ00,22145,0.43,694,31,0.1
3489,2,1,10, 0,2010JJ00,20195,0.39,610,30,0.1
3490,2,1,10, 1,2009JJ00,2785,0.5,99,36,0.1
3491,2,1,10, 1,2010JJ00,2245,0.4,68,30,0.1
3492,2,1,10, 2,2009JJ00,4380,0.96,177,40,0.3
3493,2,1,10, 2,2010JJ00,4170,0.87,161,39,0.3
3494,2,1,10, 3,2009JJ00,2535,0.58,90,36,0.2
3495,2,1,10, 3,2010JJ00,2440,0.57,89,36,0.2
3496,2,1,10, 4,2009JJ00,2360,0.5,74,31,0.1
3497,2,1,10, 4,2010JJ00,2115,0.45,63,30,0.1
3498,2,1,10, 5,2009JJ00,2065,0.41,57,28,0.1
3499,2,1,10, 5,2010JJ00,1850,0.37,53,29,0.1
3500,2,1,10, 6,2009JJ00,1870,0.36,47,25,0.0
3501,2,1,10, 6,2010JJ00,1730,0.33,42,25,0.0
3502,2,1,10, 7,2009JJ00,1690,0.31,44,26,0.0
3503,2,1,10, 7,2010JJ00,1525,0.28,39,25,0.0
3504,2,1,10, 8,2009JJ00,1685,0.3,44,26,0.0
3505,2,1,10, 8,2010JJ00,1465,0.26,34,23,0.0
3506,2,1,10, 9,2009JJ00,1460,0.26,30,21,0.0
3507,2,1,10, 9,2010JJ00,1380,0.24,30,22,0.0
3508,2,1,10,10,2009JJ00,1310,0.24,32,25,0.0
3509,2,1,10,10,2010JJ00,1280,0.23,31,24,0.0
3510,2,1,10,11,2009JJ00,7170,0.71,276,38,0.2
3511,2,1,10,11,2010JJ00,6410,0.62,229,36,0.2
3512,2,1,10,12,2009JJ00,4895,0.54,164,33,0.1
3513,2,1,10,12,2010JJ00,4555,0.51,152,33,0.1
3514,2,1,10,13,2009JJ00,3940,0.38,104,26,0.1
3515,2,1,10,13,2010JJ00,3580,0.35,95,27,0.0
3516,2,1,10,14,2009JJ00,3375,0.31,88,26,0.0
3517,2,1,10,14,2010JJ00,2990,0.27,72,24,0.0
3518,2,1,10,15,2009JJ00,2770,0.25,63,23,0.0
3519,2,1,10,15,2010JJ00,2660,0.23,61,23,0.0
3520,2,2, 0, 0,2009JJ00,154000,15.17,22850,148,22.5
3521,2,2, 0, 0,2010JJ00,152440,14.79,22844,150,22.1
3522,2,2, 0, 1,2009JJ00,9390,17.46,1459,155,27.1
3523,2,2, 0, 1,2010JJ00,7160,16.31,1118,156,25.4
3524,2,2, 0, 2,2009JJ00,43695,25.88,7239,166,42.8
3525,2,2, 0, 2,2010JJ00,38620,25.6,6450,167,42.7
3526,2,2, 0, 3,2009JJ00,35155,20.59,5483,156,32.1
3527,2,2, 0, 3,2010JJ00,39090,21.5,6223,159,34.2
3528,2,2, 0, 4,2009JJ00,21870,16.89,3235,148,24.9
3529,2,2, 0, 4,2010JJ00,24340,16.99,3637,149,25.3
3530,2,2, 0, 5,2009JJ00,13350,12.93,1833,137,17.7
3531,2,2, 0, 5,2010JJ00,13670,12.46,1895,139,17.2
3532,2,2, 0, 6,2009JJ00,9405,10.62,1199,127,13.5
3533,2,2, 0, 6,2010JJ00,9350,10.0,1218,130,13.0
3534,2,2, 0, 7,2009JJ00,7385,9.04,892,121,10.9
3535,2,2, 0, 7,2010JJ00,7275,8.43,895,123,10.3
3536,2,2, 0, 8,2009JJ00,5750,7.68,639,111,8.5
3537,2,2, 0, 8,2010JJ00,5435,7.13,608,112,7.9
3538,2,2, 0, 9,2009JJ00,4445,6.38,488,110,7.0
3539,2,2, 0, 9,2010JJ00,4145,5.93,449,108,6.4
3540,2,2, 0,10,2009JJ00,3560,4.8,384,108,5.1
3541,2,2, 0,10,2010JJ00,3350,4.48,351,105,4.7
3542,2,2, 0,11,2009JJ00,53085,23.84,8698,164,39.0
3543,2,2, 0,11,2010JJ00,45785,23.51,7568,165,38.8
3544,2,2, 0,12,2009JJ00,57025,18.99,8718,153,29.0
3545,2,2, 0,12,2010JJ00,63430,19.51,9860,155,30.3
3546,2,2, 0,13,2009JJ00,22755,11.86,3032,133,15.8
3547,2,2, 0,13,2010JJ00,23020,11.33,3113,135,15.3
3548,2,2, 0,14,2009JJ00,13130,8.39,1531,117,9.7
3549,2,2, 0,14,2010JJ00,12710,7.82,1503,118,9.2
3550,2,2, 0,15,2009JJ00,8005,5.57,872,109,6.0
3551,2,2, 0,15,2010JJ00,7495,5.18,800,107,5.5
3552,2,2, 1, 0,2009JJ00,75735,7.46,9023,119,8.8
3553,2,2, 1, 0,2010JJ00,73040,7.09,8870,121,8.6
3554,2,2, 1, 1,2009JJ00,4645,8.64,576,124,10.7
3555,2,2, 1, 1,2010JJ00,3510,8.0,439,125,9.9
3556,2,2, 1, 2,2009JJ00,23365,13.84,2950,126,17.4
3557,2,2, 1, 2,2010JJ00,20320,13.47,2577,127,17.0
3558,2,2, 1, 3,2009JJ00,18140,10.62,2222,123,13.0
3559,2,2, 1, 3,2010JJ00,19965,10.98,2512,126,13.8
3560,2,2, 1, 4,2009JJ00,11260,8.7,1329,118,10.2
3561,2,2, 1, 4,2010JJ00,12240,8.54,1481,121,10.3
3562,2,2, 1, 5,2009JJ00,6440,6.24,727,113,7.0
3563,2,2, 1, 5,2010JJ00,6395,5.83,737,115,6.7
3564,2,2, 1, 6,2009JJ00,4120,4.65,439,106,4.9
3565,2,2, 1, 6,2010JJ00,3870,4.14,421,109,4.5
3566,2,2, 1, 7,2009JJ00,3080,3.77,310,100,3.7
3567,2,2, 1, 7,2010JJ00,2770,3.21,295,107,3.4
3568,2,2, 1, 8,2009JJ00,2225,2.97,220,99,2.9
3569,2,2, 1, 8,2010JJ00,1940,2.54,197,102,2.5
3570,2,2, 1, 9,2009JJ00,1480,2.12,150,101,2.1
3571,2,2, 1, 9,2010JJ00,1240,1.77,129,104,1.8
3572,2,2, 1,10,2009JJ00,985,1.33,100,102,1.3
3573,2,2, 1,10,2010JJ00,795,1.06,81,102,1.0
3574,2,2, 1,11,2009JJ00,28010,12.58,3527,126,15.8
3575,2,2, 1,11,2010JJ00,23830,12.23,3016,127,15.4
3576,2,2, 1,12,2009JJ00,29395,9.79,3551,121,11.8
3577,2,2, 1,12,2010JJ00,32205,9.91,3994,124,12.2
3578,2,2, 1,13,2009JJ00,10560,5.5,1166,110,6.0
3579,2,2, 1,13,2010JJ00,10265,5.05,1158,113,5.7
3580,2,2, 1,14,2009JJ00,5305,3.39,530,100,3.3
3581,2,2, 1,14,2010JJ00,4710,2.9,493,105,3.0
3582,2,2, 1,15,2009JJ00,2465,1.71,250,101,1.7
3583,2,2, 1,15,2010JJ00,2030,1.4,210,103,1.4
3584,2,2, 2, 0,2009JJ00,14795,1.46,913,62,0.9
3585,2,2, 2, 0,2010JJ00,17330,1.68,1115,64,1.0
3586,2,2, 2, 1,2009JJ00,865,1.61,61,71,1.1
3587,2,2, 2, 1,2010JJ00,800,1.82,57,72,1.3
3588,2,2, 2, 2,2009JJ00,2820,1.67,205,73,1.2
3589,2,2, 2, 2,2010JJ00,3015,2.0,228,76,1.5
3590,2,2, 2, 3,2009JJ00,2660,1.56,171,64,1.0
3591,2,2, 2, 3,2010JJ00,3535,1.95,249,70,1.3
3592,2,2, 2, 4,2009JJ00,1895,1.46,116,61,0.8
3593,2,2, 2, 4,2010JJ00,2385,1.66,143,60,1.0
3594,2,2, 2, 5,2009JJ00,1400,1.36,77,55,0.7
