ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensAfg4Wk_2,PsychischeKlachtenAfgelopen4Weken_3,EenOfMeerLangdurigeAandoeningen_4,Ondergewicht_5,NormaalGewicht_6,Overgewicht_7,MatigOvergewicht_8,ErnstigOvergewichtObesitas_9,VoldoetAanBeweegrichtlijn_10,WekelijkseSporters_11,Mantelzorger_12,ZwaarBelasteMantelzorgers_13,UrenMantelzorgPerWeek_14,Rokers_15,VoldoetAanRichtlijnAlcoholgebruik_16,OvermatigeDrinkersOnderBevolking_17
1262,53115,MW00000,GM1979,63.0,51.6,24.8,35.9,1.0,42.5,56.6,34.9,21.7,48.5,42.6,15.1,,,24.2,39.8,6.7
1263,53115,MW00000,GM0770,75.7,42.4,20.9,28.9,2.4,46.9,50.6,37.4,13.2,49.2,56.2,13.2,,,13.4,32.3,10.2
1264,53115,MW00000,GM1903,78.7,41.2,15.8,26.6,4.5,47.1,48.5,34.8,13.7,45.9,62.1,13.6,,,13.1,36.1,8.5
1265,53115,MW00000,GM0772,72.8,52.5,25.7,26.8,3.4,55.7,41.0,29.3,11.6,53.2,60.9,9.6,23.3,11.8,19.9,37.1,7.2
1266,53115,MW00000,GM0230,78.8,47.7,19.5,25.4,0.8,45.0,54.1,37.0,17.1,44.1,50.5,16.6,,,20.2,40.1,5.1
1267,53115,MW00000,GM0114,70.2,47.0,18.3,32.3,2.4,30.5,67.1,37.1,29.9,47.5,49.2,14.3,,,24.8,37.5,7.7
1268,53115,MW00000,GM0388,72.4,48.5,24.9,27.8,2.2,45.7,52.1,35.1,17.0,52.9,51.9,11.9,,,19.3,32.5,8.7
1269,53115,MW00000,GM0153,69.6,52.2,27.0,27.7,1.9,52.9,45.2,28.9,16.3,54.5,60.2,9.2,19.9,11.2,22.6,38.4,7.5
1270,53115,MW00000,GM0232,77.9,45.0,17.8,26.6,2.1,45.5,52.4,35.2,17.2,48.2,57.5,17.5,,,18.2,41.2,7.2
1271,53115,MW00000,GM0233,77.9,46.0,21.2,33.2,1.7,50.4,47.9,34.3,13.6,58.4,56.4,16.8,,,18.0,47.3,7.6
1272,53115,MW00000,GM0777,73.3,51.3,21.8,27.5,2.4,45.9,51.7,34.1,17.5,44.2,58.4,11.9,22.0,10.5,14.8,37.0,7.0
1273,53115,MW00000,GM1940,76.6,39.3,14.6,22.1,2.9,49.3,47.8,30.9,16.9,46.3,51.8,14.3,,,18.5,29.2,12.8
1274,53115,MW00000,GM0779,67.1,49.3,23.9,31.4,2.8,37.9,59.3,39.1,20.2,36.0,53.7,15.6,,,14.8,34.7,7.4
1275,53115,MW00000,GM1771,70.9,46.0,19.5,33.5,0.7,45.6,53.7,36.6,17.1,45.6,60.6,15.3,,,14.9,37.1,6.2
1276,53115,MW00000,GM1652,75.4,43.8,17.9,25.4,2.3,45.5,52.1,37.1,15.0,47.3,55.2,18.6,,,12.8,29.4,7.9
1277,53115,MW00000,GM0907,72.2,43.4,17.9,35.9,1.9,45.8,52.3,35.7,16.7,48.0,60.4,15.7,,,16.1,33.9,6.8
1278,53115,MW00000,GM0784,72.2,47.1,19.5,31.2,2.0,41.6,56.4,39.7,16.7,50.2,58.6,14.1,,,15.7,38.1,6.3
1279,53115,MW00000,GM1924,74.7,46.4,20.8,32.3,0.9,43.3,55.8,36.5,19.3,44.8,46.3,15.6,,,17.6,44.8,4.7
1280,53115,MW00000,GM0664,71.8,47.3,21.2,26.5,2.8,48.3,48.9,33.3,15.6,47.6,51.9,12.0,,,20.5,43.5,5.4
1281,53115,MW00000,GM0785,75.6,43.2,18.6,27.3,2.0,43.9,54.1,36.3,17.8,44.5,64.0,12.8,,,13.5,38.4,7.9
1282,53115,MW00000,GM1942,82.6,46.9,20.7,22.2,1.7,57.5,40.8,32.3,8.5,49.3,68.7,13.4,,,18.5,34.3,8.1
1283,53115,MW00000,GM0512,73.9,50.0,23.7,24.8,1.9,48.2,49.9,34.3,15.6,47.4,58.3,13.7,,,19.6,47.2,6.0
1284,53115,MW00000,GM0513,71.5,52.3,27.4,33.4,3.2,50.0,46.9,32.3,14.6,51.2,59.8,13.2,21.9,8.7,16.4,43.4,6.1
1285,53115,MW00000,GM0518,67.2,57.1,32.2,31.0,2.5,50.2,47.2,31.9,15.4,52.9,57.6,11.4,25.4,12.8,20.4,48.4,5.4
1286,53115,MW00000,GM0014,71.7,55.1,27.6,27.4,2.7,59.9,37.3,26.6,10.7,62.2,66.1,10.1,23.9,11.2,22.1,31.5,10.7
1287,53115,MW00000,GM1729,74.7,47.7,18.9,29.0,2.0,49.3,48.7,34.6,14.1,40.8,53.3,13.9,,,16.5,36.5,8.5
1288,53115,MW00000,GM0158,81.7,40.9,17.1,23.3,1.4,48.2,50.4,36.1,14.2,56.0,67.6,13.4,,,16.2,28.0,9.9
1289,53115,MW00000,GM0392,76.8,50.2,24.7,25.9,1.4,56.8,41.8,30.0,11.9,54.0,65.8,10.3,,,22.2,35.2,7.9
1290,53115,MW00000,GM0394,70.6,47.1,20.8,31.1,1.3,49.0,49.7,33.4,16.3,43.7,60.5,13.2,,,14.4,42.9,5.6
1291,53115,MW00000,GM1655,65.8,47.5,25.9,28.6,2.3,35.9,61.8,39.8,22.0,40.2,54.4,14.9,,,25.5,38.9,9.1
1292,53115,MW00000,GM0160,76.9,40.7,14.2,24.2,1.2,46.4,52.4,34.6,17.7,46.9,56.1,13.9,,,19.9,34.8,9.2
1293,53115,MW00000,GM0243,72.4,48.8,22.4,27.8,3.3,45.8,51.0,35.1,15.9,53.5,58.2,14.3,,,16.1,43.3,5.3
1294,53115,MW00000,GM0523,78.5,45.0,20.1,26.3,1.8,48.7,49.5,30.6,18.9,42.4,46.6,13.8,,,9.7,49.4,4.3
1295,53115,MW00000,GM0072,69.5,43.3,15.5,31.5,0.7,39.7,59.6,38.1,21.5,53.0,45.0,10.7,,,22.2,38.6,6.1
1296,53115,MW00000,GM0244,79.2,38.3,16.3,23.6,2.1,54.1,43.8,30.7,13.1,51.2,59.2,14.4,,,18.3,38.6,6.9
1297,53115,MW00000,GM0396,74.7,46.9,20.7,29.7,1.9,47.1,51.0,36.3,14.6,50.4,58.9,16.8,,,15.4,36.0,6.1
1298,53115,MW00000,GM0397,82.5,39.6,17.2,24.9,2.0,59.5,38.5,27.8,10.7,60.1,74.6,15.9,,,14.4,31.4,8.4
1299,53115,MW00000,GM0246,76.9,40.3,18.1,31.5,0.9,49.3,49.8,35.0,14.9,45.8,52.8,17.6,,,16.0,46.4,8.4
1300,53115,MW00000,GM0074,75.1,42.2,18.1,29.8,1.2,51.6,47.2,33.2,14.1,51.6,55.9,10.3,,,15.8,40.1,8.6
1301,53115,MW00000,GM0917,60.1,61.7,36.6,41.6,1.1,41.4,57.5,32.7,24.8,42.0,48.2,14.8,18.8,11.3,24.0,50.2,5.7
1302,53115,MW00000,GM1658,76.6,38.0,17.4,26.2,1.3,51.9,46.7,37.2,9.6,44.3,67.0,16.6,,,13.0,29.0,9.6
1303,53115,MW00000,GM0399,77.9,47.7,27.1,28.0,2.0,63.8,34.2,27.7,6.5,60.6,69.0,13.4,,,11.9,26.7,8.0
1304,53115,MW00000,GM0400,69.0,53.4,23.8,34.4,0.9,41.6,57.5,35.3,22.2,52.6,52.7,14.0,,,25.6,36.5,7.7
1305,53115,MW00000,GM0163,77.5,45.0,17.6,24.1,0.7,53.4,45.8,33.4,12.5,58.5,63.0,15.5,,,13.2,33.1,8.8
1306,53115,MW00000,GM0530,69.4,48.0,23.5,31.0,1.2,41.2,57.6,33.4,24.2,47.9,51.8,12.1,,,20.5,48.4,5.3
1307,53115,MW00000,GM0794,69.2,48.9,22.1,31.2,2.5,42.3,55.2,36.7,18.5,42.0,50.1,14.0,17.1,12.9,25.4,38.8,7.1
1308,53115,MW00000,GM0531,73.0,43.8,21.5,28.2,1.9,40.9,57.2,40.0,17.2,39.4,53.3,12.5,,,11.4,47.7,3.1
1309,53115,MW00000,GM0164,69.7,49.0,24.6,31.1,2.0,45.2,52.8,39.5,13.4,51.3,55.1,14.9,,,22.5,34.3,6.6
1310,53115,MW00000,GM0796,73.9,49.9,22.7,28.2,1.1,53.5,45.4,31.7,13.7,47.6,61.9,12.3,16.6,10.4,17.7,32.8,7.5
1311,53115,MW00000,GM0252,76.9,45.7,16.7,27.3,1.0,52.5,46.4,34.0,12.4,55.3,59.9,15.7,,,16.3,33.2,10.3
1312,53115,MW00000,GM0797,72.7,45.1,19.0,28.2,0.4,46.6,53.0,36.3,16.7,48.0,63.4,13.5,20.4,13.1,13.8,31.6,10.1
1313,53115,MW00000,GM0534,70.2,55.0,25.8,26.2,0.8,52.6,46.6,32.5,14.1,47.8,58.2,17.7,,,20.5,39.1,9.7
1314,53115,MW00000,GM0798,77.9,38.4,17.2,26.9,2.3,49.6,48.1,33.4,14.7,47.2,63.0,16.6,,,13.5,28.3,12.6
1315,53115,MW00000,GM0402,78.0,50.6,24.0,25.7,1.4,56.8,41.8,31.6,10.3,57.2,64.5,9.5,,,16.9,37.7,6.2
1316,53115,MW00000,GM1963,75.3,45.1,18.1,31.6,1.4,46.1,52.5,36.0,16.5,40.0,52.5,17.7,15.4,8.9,16.9,43.4,4.0
1317,53115,MW00000,GM1735,79.2,41.0,13.2,25.4,1.3,49.1,49.6,34.0,15.7,52.5,59.9,15.1,13.8,7.1,18.3,30.4,12.1
1318,53115,MW00000,GM1966,74.6,48.6,22.6,30.8,3.1,48.7,48.2,29.5,18.7,52.8,45.9,16.6,,,24.5,40.3,7.0
