ID,RegioS,Perioden,AantalLandbouwbedrijvenTotaal_1,GrondgebruikTotaal_2,Cultuurgrond_3,NietCultuurgrond_4,AantalBedrijvenMetGrondgebruik_5,AkkerbouwTotaal_6,Granen_7,Peulvruchten_8,Aardappelen_9,Suikerbieten_10,Voederbieten_11,Akkerbouwgroenten_12,Groenvoedergewassen_13,Zaden_14,Handelsgewassen_15,OverigeAkkerbouwgewassen_16,Braak_17,AantalBedrijvenMetAkkerbouw_18,TuinbouwOpenGrondTotaal_19,Tuinbouwgroenten_20,BloemenEnSierplantenTotaal_21,BloembollenEnKnollen_22,Bloemkwekerijgewassen_23,VastePlanten_24,BlijvendeTeeltTotaal_25,Fruit_26,Boomkwekerijgewassen_27,AantalBedrijvenMetTuinbouwOpenGrond_28,TuinbouwOnderGlasTotaal_29,Glasgroenten_30,BloemenEnSierplantenTotaal_31,Snijbloemen_32,Potplanten_33,OverigeBloemenEnSierplanten_34,Hyacintenbroei_35,Narcissenbroei_36,Tulpenbroei_37,BlijvendeTeeltTotaal_38,FruitOnderGlas_39,BoomkwekerijEnVastePlanten_40,AantalBedrijvenMetTuinbouwOnderGlas_41,Champignons_42,OverigeEetbarePaddenstoelen_43,AantalBedrijvenMetPaddenstoelenteelt_44,PaardenEnPonyS_45,RundveeTotaal_46,MelkEnFokveeTotaal_47,MelkEnKalfVleesEnWeidekoeien_48,OverigMelkEnFokvee_49,VleesEnWeideveeTotaal_50,Vleeskalveren_51,OverigVleesEnWeidevee_52,Schapen_53,Geiten_54,BlijvendEnNatuurlijkGrasland_55,AantalBedrMetGraasdierenOfGrasland_56,VarkensTotaal_57,Biggen_58,Vleesvarkens_59,Fokvarkens_60,KippenTotaal_61,VleeskuikensInclusiefOuderdieren_62,LeghennenInclusiefOuderdieren_63,OverigPluimvee_64,OverigeHokdieren_65,AantalBedrijvenMetHokdieren_66,Vleeskalveren_67,Vleesvarkens20KgEnMeer_68,Kippen_69,Vleeskalveren_70,Vleesvarkens20KgEnMeer_71,Kippen_72
5039,GM1586,2009JJ00,412.0,850328.0,807914.0,42414.0,412.0,343807.0,28516.0,0.0,25891.0,1528.0,0.0,519.0,286452.0,0.0,0.0,0.0,901.0,299.0,6763.0,415.0,2890.0,2890.0,0.0,0.0,3458.0,981.0,2477.0,24.0,5130.0,500.0,4100.0,200.0,300.0,3600.0,0.0,0.0,170.0,530.0,0.0,530.0,6.0,0.0,275.0,1.0,547.0,26474.0,21206.0,11790.0,9416.0,5268.0,4203.0,1065.0,3100.0,943.0,457292.0,371.0,153191.0,55540.0,80417.0,17234.0,1140498.0,894928.0,245570.0,29025.0,17055.0,129.0,5048.0,101175.0,1296855.0,11.0,121.0,16.0
5040,GM0692,2000JJ00,493.0,1697170.0,1656772.0,40398.0,493.0,1531345.0,527579.0,37239.0,238637.0,248648.0,314.0,97235.0,38727.0,159346.0,116000.0,33435.0,34185.0,482.0,24350.0,5442.0,499.0,83.0,416.0,0.0,18409.0,17066.0,1343.0,41.0,6000.0,5000.0,1000.0,700.0,0.0,300.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,110.0,3438.0,1640.0,788.0,852.0,1798.0,80.0,1718.0,3018.0,16.0,101017.0,239.0,26405.0,414.0,25866.0,125.0,92555.0,91665.0,890.0,0.0,1200.0,31.0,270.0,31022.0,127060.0,8.0,24.0,11.0
5041,GM0692,2001JJ00,458.0,1637139.0,1589634.0,47505.0,458.0,1460051.0,502975.0,54090.0,201975.0,241828.0,257.0,85950.0,35714.0,141926.0,109980.0,37806.0,47550.0,444.0,26275.0,5616.0,863.0,260.0,603.0,0.0,19796.0,18341.0,1455.0,44.0,4950.0,2000.0,2950.0,650.0,300.0,2000.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,88.0,3415.0,1750.0,830.0,920.0,1665.0,145.0,1520.0,2752.0,12.0,103258.0,221.0,25348.0,349.0,24945.0,54.0,80970.0,80080.0,890.0,0.0,1600.0,28.0,224.0,31172.0,101573.0,4.0,24.0,14.0
5042,GM0692,2002JJ00,446.0,1641941.0,1598455.0,43486.0,446.0,1486176.0,528317.0,55572.0,219622.0,242360.0,261.0,90999.0,45028.0,138362.0,96485.0,10964.0,58206.0,430.0,24453.0,5194.0,1106.0,347.0,468.0,291.0,18153.0,17242.0,911.0,42.0,7654.0,2000.0,2954.0,650.0,0.0,2304.0,0.0,0.0,0.0,2700.0,400.0,2300.0,5.0,0.0,0.0,0.0,91.0,3377.0,2044.0,835.0,1209.0,1333.0,4.0,1329.0,2768.0,14.0,87749.0,207.0,25942.0,179.0,24610.0,1153.0,126080.0,125190.0,890.0,0.0,1600.0,30.0,83.0,29052.0,129767.0,3.0,24.0,14.0
5043,GM0692,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,GM0692,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,GM0692,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,GM0692,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,GM0692,2007JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,GM0692,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,GM0692,2009JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,GM0826,2000JJ00,200.0,341998.0,328435.0,13563.0,200.0,191596.0,41073.0,4.0,6406.0,10454.0,385.0,3528.0,120362.0,3086.0,507.0,1693.0,4098.0,168.0,7430.0,1574.0,1151.0,0.0,1016.0,135.0,4705.0,36.0,4669.0,25.0,292908.0,208608.0,78800.0,57500.0,3500.0,17800.0,,0.0,0.0,5500.0,0.0,5500.0,24.0,0.0,0.0,0.0,323.0,9081.0,7563.0,3958.0,3605.0,1518.0,717.0,801.0,353.0,39.0,126480.0,142.0,48622.0,19985.0,23138.0,5499.0,167550.0,138000.0,29550.0,0.0,3630.0,42.0,802.0,31057.0,175514.0,4.0,36.0,6.0
5051,GM0826,2001JJ00,196.0,352823.0,339094.0,13729.0,196.0,208073.0,46443.0,0.0,4646.0,11567.0,40.0,4675.0,131629.0,1021.0,0.0,1193.0,6859.0,158.0,8893.0,2355.0,1693.0,0.0,1443.0,250.0,4845.0,56.0,4789.0,27.0,284400.0,205000.0,73400.0,47100.0,3500.0,22800.0,,0.0,0.0,6000.0,0.0,6000.0,24.0,0.0,0.0,0.0,364.0,8512.0,7521.0,4117.0,3404.0,991.0,10.0,981.0,267.0,36.0,119284.0,140.0,50081.0,20743.0,24246.0,5092.0,184750.0,156000.0,28750.0,0.0,4155.0,37.0,44.0,31019.0,168100.0,3.0,33.0,5.0
5052,GM0826,2002JJ00,193.0,385913.0,368398.0,17515.0,193.0,247268.0,52290.0,0.0,13716.0,12106.0,261.0,4882.0,152994.0,650.0,435.0,603.0,9331.0,149.0,10183.0,3491.0,1727.0,0.0,1542.0,185.0,4965.0,48.0,4917.0,28.0,377510.0,215740.0,159270.0,48500.0,20500.0,90270.0,0.0,0.0,0.0,2500.0,0.0,2500.0,24.0,0.0,0.0,0.0,363.0,7987.0,7181.0,3946.0,3235.0,806.0,109.0,697.0,358.0,33.0,107172.0,139.0,45115.0,19916.0,21913.0,3286.0,146380.0,122180.0,24200.0,0.0,4125.0,35.0,129.0,34240.0,147200.0,2.0,34.0,4.0
5053,GM0826,2003JJ00,188.0,367544.0,352193.0,15351.0,188.0,264127.0,51981.0,235.0,8722.0,9616.0,50.0,4536.0,176233.0,2150.0,535.0,2012.0,8057.0,145.0,8857.0,1577.0,2378.0,0.0,2196.0,182.0,4902.0,48.0,4854.0,26.0,323925.0,238650.0,82775.0,55000.0,15500.0,12275.0,0.0,0.0,0.0,2500.0,0.0,2500.0,24.0,0.0,0.0,0.0,395.0,7517.0,6907.0,3863.0,3044.0,610.0,139.0,471.0,196.0,31.0,75970.0,135.0,47879.0,20799.0,21895.0,5185.0,164100.0,138700.0,25400.0,0.0,2260.0,34.0,436.0,28499.0,148200.0,6.0,30.0,4.0
5054,GM0826,2004JJ00,182.0,360000.0,346032.0,13968.0,182.0,261813.0,45773.0,0.0,6236.0,12105.0,41.0,4697.0,181696.0,2498.0,1824.0,55.0,6888.0,141.0,9394.0,2645.0,2620.0,0.0,1535.0,1085.0,4129.0,48.0,4081.0,26.0,357180.0,252100.0,99580.0,64000.0,7500.0,28080.0,0.0,0.0,0.0,5500.0,0.0,5500.0,23.0,0.0,0.0,0.0,382.0,7748.0,7171.0,3886.0,3285.0,577.0,15.0,562.0,155.0,29.0,71253.0,129.0,45178.0,19830.0,20847.0,4501.0,142380.0,118000.0,24380.0,0.0,4467.0,33.0,220.0,25868.0,125039.0,7.0,28.0,5.0
5055,GM0826,2005JJ00,187.0,366384.0,349184.0,17200.0,187.0,262592.0,45735.0,0.0,3139.0,11239.0,61.0,2285.0,184684.0,3728.0,2218.0,630.0,8873.0,139.0,8525.0,1466.0,2720.0,0.0,2130.0,590.0,4339.0,52.0,4287.0,27.0,366400.0,256500.0,105400.0,63500.0,7000.0,34900.0,0.0,0.0,0.0,4500.0,0.0,4500.0,23.0,0.0,0.0,0.0,403.0,7431.0,6808.0,3653.0,3155.0,623.0,130.0,493.0,263.0,261.0,74403.0,128.0,54569.0,25708.0,23204.0,5657.0,134300.0,110000.0,24300.0,0.0,4350.0,33.0,129.0,26700.0,125009.0,2.0,27.0,4.0
5056,GM0826,2006JJ00,177.0,360449.0,341933.0,18516.0,177.0,254576.0,40075.0,0.0,5092.0,7914.0,33.0,2319.0,186586.0,3222.0,2111.0,1563.0,5661.0,133.0,10646.0,1903.0,4290.0,1940.0,2147.0,203.0,4453.0,71.0,4382.0,26.0,313040.0,229380.0,79160.0,54160.0,2000.0,23000.0,0.0,0.0,0.0,4500.0,0.0,4500.0,21.0,0.0,0.0,0.0,426.0,7056.0,6557.0,3551.0,3006.0,499.0,130.0,369.0,463.0,1030.0,73581.0,123.0,54546.0,26661.0,22308.0,5577.0,78100.0,54000.0,24100.0,0.0,4155.0,30.0,405.0,26399.0,125010.0,4.0,26.0,4.0
5057,GM0826,2007JJ00,169.0,363298.0,345823.0,17475.0,169.0,257403.0,38035.0,500.0,6372.0,8377.0,33.0,4272.0,189610.0,2787.0,1873.0,790.0,4754.0,119.0,10671.0,1320.0,2639.0,235.0,2256.0,148.0,6712.0,50.0,6662.0,21.0,315340.0,221400.0,89440.0,63800.0,2000.0,23640.0,0.0,0.0,0.0,4500.0,0.0,4500.0,20.0,0.0,0.0,0.0,510.0,7196.0,6478.0,3723.0,2755.0,718.0,138.0,580.0,271.0,1250.0,74595.0,121.0,56141.0,29432.0,21044.0,5665.0,83380.0,20000.0,63380.0,0.0,4675.0,25.0,159.0,23294.0,161000.0,9.0,19.0,3.0
5058,GM0826,2008JJ00,158.0,351931.0,335843.0,16088.0,158.0,247778.0,38247.0,0.0,3980.0,8700.0,25.0,1031.0,189695.0,2637.0,1561.0,1603.0,299.0,119.0,7759.0,1210.0,3145.0,1136.0,1911.0,98.0,3404.0,0.0,3404.0,19.0,333030.0,239230.0,89300.0,66600.0,2000.0,20700.0,0.0,0.0,580.0,4500.0,0.0,4500.0,18.0,0.0,0.0,0.0,391.0,7205.0,6648.0,3742.0,2906.0,557.0,131.0,426.0,128.0,1506.0,76976.0,110.0,47360.0,22064.0,20664.0,4632.0,114386.0,72000.0,42386.0,0.0,4645.0,24.0,136.0,22324.0,115000.0,3.0,20.0,3.0
5059,GM0826,2009JJ00,155.0,361306.0,345662.0,15644.0,155.0,255508.0,41695.0,0.0,4834.0,7669.0,37.0,2423.0,194693.0,1999.0,1720.0,101.0,337.0,118.0,7977.0,1209.0,2367.0,0.0,1453.0,914.0,4401.0,0.0,4401.0,17.0,350190.0,251430.0,90560.0,65260.0,16500.0,8800.0,0.0,0.0,0.0,8200.0,0.0,8200.0,19.0,0.0,0.0,0.0,361.0,7699.0,7131.0,4033.0,3098.0,568.0,126.0,442.0,129.0,1515.0,78675.0,111.0,45759.0,21077.0,20517.0,4165.0,40877.0,20000.0,20877.0,0.0,4163.0,23.0,128.0,23444.0,132000.0,1.0,19.0,3.0
5060,GM0580,2000JJ00,172.0,555168.0,529251.0,25917.0,172.0,421167.0,101498.0,0.0,125116.0,70310.0,168.0,63136.0,32824.0,5275.0,10855.0,2860.0,9125.0,148.0,31298.0,13117.0,11787.0,10485.0,1287.0,15.0,6394.0,5630.0,764.0,53.0,88300.0,77500.0,10800.0,10800.0,0.0,0.0,,0.0,1300.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,103.0,1820.0,1312.0,596.0,716.0,508.0,3.0,505.0,1472.0,730.0,75903.0,60.0,8491.0,770.0,7502.0,219.0,81990.0,30000.0,51990.0,0.0,0.0,15.0,2.0,9455.0,92180.0,1.0,9.0,5.0
5061,GM0580,2001JJ00,156.0,561502.0,535167.0,26335.0,156.0,426614.0,99534.0,625.0,127297.0,70584.0,0.0,63337.0,36756.0,4965.0,9448.0,5137.0,8931.0,132.0,35017.0,12024.0,17045.0,15474.0,1569.0,2.0,5948.0,5045.0,903.0,54.0,107375.0,96575.0,10800.0,10800.0,0.0,0.0,,0.0,1300.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,96.0,1921.0,1334.0,682.0,652.0,587.0,1.0,586.0,1297.0,932.0,72462.0,59.0,8761.0,721.0,7837.0,203.0,78440.0,30000.0,48440.0,0.0,0.0,13.0,3.0,8509.0,113158.0,2.0,8.0,5.0
5062,GM0580,2002JJ00,150.0,548678.0,529563.0,19115.0,150.0,429548.0,103613.0,310.0,123893.0,67437.0,0.0,69184.0,30657.0,5252.0,6935.0,7097.0,15170.0,127.0,33261.0,11262.0,16035.0,14616.0,1401.0,18.0,5964.0,5036.0,928.0,53.0,131960.0,121375.0,10500.0,10500.0,0.0,0.0,0.0,0.0,1580.0,85.0,85.0,0.0,11.0,0.0,0.0,0.0,72.0,1797.0,1219.0,635.0,584.0,578.0,68.0,510.0,1708.0,736.0,65434.0,53.0,8134.0,679.0,7244.0,211.0,77767.0,29827.0,47940.0,0.0,0.0,13.0,100.0,8690.0,113787.0,1.0,8.0,5.0
5063,GM0580,2003JJ00,147.0,555635.0,532248.0,23387.0,147.0,404129.0,91405.0,2067.0,121121.0,62501.0,0.0,67994.0,34892.0,6184.0,6189.0,2370.0,9406.0,121.0,32945.0,10681.0,16254.0,14706.0,1087.0,461.0,6010.0,5097.0,913.0,47.0,134337.0,123737.0,10600.0,10600.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,81.0,1786.0,1287.0,667.0,620.0,499.0,69.0,430.0,1726.0,728.0,93831.0,52.0,7849.0,757.0,6882.0,210.0,63033.0,26983.0,36050.0,0.0,0.0,10.0,100.0,7550.0,77150.0,1.0,7.0,3.0
5064,GM0580,2004JJ00,143.0,565830.0,540488.0,25342.0,143.0,421995.0,101435.0,2755.0,131345.0,62168.0,0.0,65146.0,36197.0,5259.0,6377.0,4365.0,6948.0,115.0,34854.0,11867.0,18240.0,16982.0,1158.0,100.0,4747.0,3572.0,1175.0,46.0,148387.0,137887.0,10500.0,10500.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,70.0,1630.0,1124.0,602.0,522.0,506.0,80.0,426.0,1812.0,625.0,82155.0,54.0,3957.0,693.0,3060.0,204.0,61700.0,26700.0,35000.0,0.0,0.0,5.0,184.0,3560.0,74000.0,3.0,3.0,2.0
5065,GM0580,2005JJ00,138.0,571765.0,549489.0,22276.0,138.0,429948.0,108508.0,1250.0,129455.0,61338.0,0.0,63341.0,27948.0,7380.0,12678.0,5212.0,12838.0,112.0,35661.0,8657.0,22637.0,20509.0,2127.0,1.0,4367.0,3667.0,700.0,42.0,133712.0,123212.0,10500.0,10500.0,0.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,77.0,1574.0,1133.0,604.0,529.0,441.0,82.0,359.0,2075.0,609.0,82543.0,53.0,2492.0,409.0,1888.0,195.0,48710.0,0.0,48710.0,25.0,0.0,6.0,325.0,2390.0,64000.0,2.0,2.0,2.0
5066,GM0580,2006JJ00,137.0,565615.0,542384.0,23231.0,137.0,430399.0,107037.0,0.0,133848.0,53651.0,70.0,70693.0,32428.0,8251.0,9116.0,4836.0,10469.0,109.0,38095.0,9557.0,23504.0,22203.0,1301.0,0.0,5034.0,4231.0,803.0,44.0,146012.0,136512.0,9500.0,8900.0,0.0,600.0,0.0,0.0,1180.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,85.0,1708.0,1288.0,653.0,635.0,420.0,99.0,321.0,2033.0,566.0,72430.0,55.0,3019.0,758.0,2070.0,191.0,58780.0,0.0,58780.0,0.0,0.0,6.0,226.0,2340.0,59000.0,3.0,2.0,2.0
5067,GM0580,2007JJ00,137.0,541396.0,513825.0,27571.0,137.0,430875.0,117501.0,373.0,124236.0,54829.0,100.0,78504.0,31157.0,4060.0,10112.0,2330.0,7673.0,109.0,37177.0,9995.0,22047.0,20746.0,1301.0,0.0,5135.0,4124.0,1011.0,41.0,139962.0,139962.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,199.0,1768.0,1193.0,611.0,582.0,575.0,75.0,500.0,2057.0,977.0,44373.0,63.0,2981.0,775.0,2017.0,189.0,48109.0,0.0,48109.0,0.0,0.0,6.0,220.0,2392.0,59630.0,2.0,3.0,4.0
5068,GM0580,2008JJ00,134.0,535685.0,518949.0,16736.0,134.0,421973.0,112804.0,3311.0,126574.0,49117.0,185.0,73660.0,39743.0,3630.0,4259.0,6724.0,1966.0,109.0,39648.0,10811.0,24312.0,23185.0,977.0,150.0,4525.0,3498.0,1027.0,36.0,183612.0,183612.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,219.0,1957.0,1442.0,746.0,696.0,515.0,73.0,442.0,1602.0,1118.0,55492.0,60.0,2852.0,774.0,1886.0,192.0,24464.0,0.0,24464.0,30.0,0.0,5.0,90.0,2360.0,24490.0,1.0,3.0,2.0
5069,GM0580,2009JJ00,127.0,526347.0,509251.0,17096.0,127.0,418280.0,116922.0,0.0,125903.0,51745.0,449.0,73025.0,36706.0,4848.0,5570.0,1750.0,1362.0,103.0,39439.0,9453.0,25322.0,24872.0,301.0,149.0,4664.0,3548.0,1116.0,36.0,214452.0,214452.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,146.0,1950.0,1474.0,788.0,686.0,476.0,73.0,403.0,1592.0,1340.0,49387.0,62.0,2644.0,651.0,1828.0,165.0,21941.0,0.0,21941.0,0.0,0.0,4.0,238.0,2340.0,24630.0,4.0,2.0,2.0
5070,GM0085,2000JJ00,458.0,1540267.0,1476464.0,63803.0,458.0,394946.0,45317.0,0.0,83380.0,12767.0,25.0,10.0,236583.0,7050.0,0.0,4285.0,5529.0,253.0,16060.0,1175.0,11449.0,10585.0,386.0,478.0,3436.0,350.0,3086.0,21.0,4900.0,0.0,3100.0,2700.0,400.0,0.0,,0.0,750.0,1800.0,0.0,1800.0,5.0,0.0,0.0,0.0,610.0,36000.0,31852.0,17615.0,14237.0,4148.0,2658.0,1490.0,5591.0,2024.0,1065409.0,422.0,26036.0,11758.0,10504.0,3774.0,553300.0,487900.0,65400.0,16200.0,0.0,46.0,4119.0,12878.0,543099.0,20.0,24.0,18.0
5071,GM0085,2001JJ00,442.0,1550650.0,1486062.0,64588.0,442.0,387932.0,47238.0,0.0,64930.0,11383.0,30.0,10.0,237891.0,7613.0,0.0,4255.0,14582.0,241.0,12938.0,425.0,7952.0,7485.0,205.0,262.0,4561.0,350.0,4211.0,16.0,5700.0,0.0,3900.0,1800.0,400.0,1700.0,,0.0,650.0,1800.0,0.0,1800.0,4.0,0.0,0.0,0.0,661.0,38624.0,33153.0,18491.0,14662.0,5471.0,4012.0,1459.0,5401.0,2506.0,1085135.0,411.0,24351.0,12422.0,8527.0,3402.0,490450.0,424650.0,65800.0,11300.0,0.0,37.0,4873.0,11127.0,493527.0,20.0,21.0,14.0
5072,GM0085,2002JJ00,428.0,1562286.0,1492653.0,69633.0,428.0,393070.0,65996.0,0.0,57918.0,12067.0,29.0,901.0,235494.0,2121.0,1623.0,1323.0,15598.0,244.0,13969.0,1470.0,7121.0,6644.0,303.0,174.0,5378.0,350.0,5028.0,14.0,4400.0,200.0,1200.0,800.0,400.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,4.0,0.0,0.0,0.0,605.0,36817.0,32451.0,18260.0,14191.0,4366.0,3169.0,1197.0,4786.0,3390.0,1085570.0,402.0,19052.0,9313.0,7156.0,2583.0,513280.0,464850.0,48430.0,19000.0,0.0,35.0,5215.0,8032.0,534815.0,22.0,14.0,14.0
5073,GM0085,2003JJ00,409.0,1663014.0,1585934.0,77080.0,409.0,505079.0,57653.0,2327.0,55726.0,8146.0,24.0,435.0,358964.0,5153.0,41.0,280.0,16330.0,250.0,14578.0,1065.0,6268.0,5970.0,75.0,223.0,7245.0,280.0,6965.0,14.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,2.0,0.0,0.0,0.0,721.0,36672.0,31257.0,18626.0,12631.0,5415.0,3991.0,1424.0,4815.0,2460.0,1066262.0,386.0,20162.0,10202.0,7818.0,2142.0,451200.0,380650.0,70550.0,8000.0,0.0,29.0,5447.0,9206.0,439638.0,23.0,15.0,11.0
5074,GM0085,2004JJ00,402.0,1644228.0,1572006.0,72222.0,402.0,566204.0,57509.0,975.0,61588.0,7829.0,15.0,470.0,416010.0,5702.0,285.0,0.0,15821.0,238.0,14210.0,220.0,6318.0,6100.0,75.0,143.0,7672.0,250.0,7422.0,15.0,5050.0,0.0,3300.0,0.0,0.0,3300.0,0.0,0.0,0.0,1750.0,0.0,1750.0,3.0,0.0,0.0,0.0,735.0,36268.0,30435.0,17558.0,12877.0,5833.0,4467.0,1366.0,4682.0,3138.0,991541.0,378.0,15831.0,7947.0,5902.0,1982.0,435740.0,397650.0,38090.0,6800.0,0.0,22.0,6709.0,7489.0,440090.0,34.0,13.0,10.0
5075,GM0085,2005JJ00,395.0,1593734.0,1516850.0,76884.0,395.0,536448.0,44903.0,398.0,56128.0,5617.0,10.0,1723.0,396748.0,8085.0,970.0,0.0,21866.0,235.0,13306.0,180.0,6257.0,6000.0,15.0,242.0,6869.0,270.0,6599.0,12.0,4500.0,0.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,1500.0,0.0,1500.0,3.0,0.0,0.0,0.0,666.0,36037.0,29725.0,17442.0,12283.0,6312.0,4893.0,1419.0,5705.0,2401.0,967051.0,366.0,18495.0,9257.0,7086.0,2152.0,500840.0,393300.0,107540.0,19000.0,0.0,27.0,6600.0,8887.0,555169.0,25.0,12.0,13.0
5076,GM0085,2006JJ00,388.0,1646974.0,1535470.0,111504.0,388.0,500328.0,43576.0,0.0,54629.0,5070.0,440.0,472.0,380328.0,6569.0,149.0,556.0,8539.0,243.0,9690.0,1624.0,5874.0,5557.0,17.0,300.0,2192.0,268.0,1924.0,14.0,5040.0,540.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3500.0,0.0,3500.0,4.0,0.0,0.0,0.0,603.0,36422.0,29894.0,17947.0,11947.0,6528.0,4746.0,1782.0,6398.0,3479.0,1025402.0,363.0,15651.0,8823.0,4747.0,2081.0,664400.0,533150.0,131250.0,0.0,0.0,28.0,6450.0,9093.0,714938.0,31.0,11.0,16.0
5077,GM0085,2007JJ00,381.0,1636393.0,1521512.0,114881.0,381.0,512845.0,56825.0,0.0,60095.0,3952.0,0.0,597.0,381118.0,3195.0,720.0,0.0,6343.0,238.0,5478.0,178.0,4342.0,4135.0,17.0,190.0,958.0,459.0,499.0,10.0,12250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.0,0.0,12250.0,3.0,0.0,0.0,0.0,726.0,36628.0,30312.0,18017.0,12295.0,6316.0,4993.0,1323.0,6677.0,1364.0,1003066.0,360.0,16782.0,6423.0,8400.0,1959.0,677189.0,566219.0,110970.0,0.0,0.0,28.0,6643.0,9601.0,723900.0,43.0,13.0,16.0
5078,GM0085,2008JJ00,372.0,1656008.0,1577311.0,78697.0,372.0,555060.0,78630.0,0.0,54829.0,3367.0,294.0,317.0,412265.0,1240.0,760.0,260.0,3098.0,240.0,5848.0,1472.0,4056.0,3834.0,17.0,205.0,320.0,260.0,60.0,12.0,6000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5000.0,0.0,5000.0,3.0,0.0,0.0,0.0,699.0,37879.0,31932.0,18505.0,13427.0,5947.0,4543.0,1404.0,5870.0,1348.0,1016343.0,348.0,17866.0,8346.0,7754.0,1766.0,563467.0,455599.0,107868.0,0.0,0.0,27.0,5112.0,9334.0,593090.0,18.0,13.0,14.0
5079,GM0085,2009JJ00,359.0,1631718.0,1532480.0,99238.0,359.0,551536.0,63233.0,1388.0,59859.0,1237.0,364.0,31.0,421806.0,1317.0,415.0,0.0,1886.0,226.0,2649.0,73.0,2140.0,2075.0,0.0,65.0,436.0,312.0,124.0,8.0,5600.0,100.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,4500.0,0.0,4500.0,3.0,0.0,0.0,0.0,756.0,37836.0,32713.0,18386.0,14327.0,5123.0,4135.0,988.0,5963.0,1049.0,978239.0,334.0,17192.0,9079.0,6213.0,1900.0,713794.0,592464.0,121330.0,0.0,0.0,27.0,5288.0,9309.0,755765.0,24.0,13.0,17.0
5080,GM0431,2000JJ00,23.0,52590.0,51907.0,683.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100.0,1100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,455.0,388.0,185.0,203.0,67.0,0.0,67.0,2209.0,61.0,51834.0,22.0,2.0,0.0,0.0,2.0,80.0,0.0,80.0,0.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,1.0
5081,GM0431,2001JJ00,22.0,51574.0,50635.0,939.0,22.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,476.0,397.0,182.0,215.0,79.0,0.0,79.0,2333.0,63.0,49985.0,22.0,2.0,0.0,0.0,2.0,80.0,0.0,80.0,0.0,0.0,3.0,0.0,0.0,110.0,0.0,0.0,2.0
