ID,Geslacht,Leeftijden,TypeZorg,Stedelijkheid,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
4512,2,1, 8,2,2008JJ00,16450,1.08,1877,114,1.23
4513,2,1, 8,2,2009JJ00,16225,1.09,1926,119,1.3
4514,2,1, 8,2,2010JJ00,16750,1.13,2059,123,1.4
4515,2,1, 8,3,2004JJ00,12595,1.27,1026,81,1.04
4516,2,1, 8,3,2005JJ00,11800,1.18,1252,106,1.25
4517,2,1, 8,3,2006JJ00,11340,1.14,1254,111,1.26
4518,2,1, 8,3,2007JJ00,10345,1.02,1195,116,1.18
4519,2,1, 8,3,2008JJ00,9965,1.01,1165,117,1.18
4520,2,1, 8,3,2009JJ00,9770,1.0,1215,124,1.25
4521,2,1, 8,3,2010JJ00,10335,1.04,1285,124,1.29
4522,2,1, 8,4,2004JJ00,11090,1.13,862,78,0.88
4523,2,1, 8,4,2005JJ00,9880,1.02,1057,107,1.1
4524,2,1, 8,4,2006JJ00,9475,0.98,1063,112,1.1
4525,2,1, 8,4,2007JJ00,9390,0.88,1117,119,1.04
4526,2,1, 8,4,2008JJ00,9310,0.86,1136,122,1.05
4527,2,1, 8,4,2009JJ00,9355,0.87,1191,127,1.11
4528,2,1, 8,4,2010JJ00,9685,0.9,1257,130,1.16
4529,2,1, 8,5,2004JJ00,9135,0.96,772,84,0.81
4530,2,1, 8,5,2005JJ00,7995,0.85,874,109,0.92
4531,2,1, 8,5,2006JJ00,7210,0.78,811,112,0.88
4532,2,1, 8,5,2007JJ00,5120,0.85,596,116,0.99
4533,2,1, 8,5,2008JJ00,4920,0.83,589,120,0.99
4534,2,1, 8,5,2009JJ00,4830,0.81,603,125,1.01
4535,2,1, 8,5,2010JJ00,4850,0.86,605,125,1.07
4536,2,1, 9,0,2004JJ00,45550,0.89,3558,78,0.69
4537,2,1, 9,0,2005JJ00,26500,0.52,1784,67,0.35
4538,2,1, 9,0,2006JJ00,23005,0.45,1676,73,0.33
4539,2,1, 9,0,2007JJ00,22355,0.44,1776,79,0.35
4540,2,1, 9,0,2008JJ00,23475,0.45,1969,84,0.38
4541,2,1, 9,0,2009JJ00,23545,0.45,2076,88,0.4
4542,2,1, 9,0,2010JJ00,25000,0.48,2254,90,0.43
4543,2,1, 9,1,2004JJ00,10190,1.0,746,73,0.73
4544,2,1, 9,1,2005JJ00,5850,0.58,360,62,0.35
4545,2,1, 9,1,2006JJ00,4760,0.47,323,68,0.32
4546,2,1, 9,1,2007JJ00,4020,0.42,322,80,0.34
4547,2,1, 9,1,2008JJ00,3955,0.41,376,95,0.39
4548,2,1, 9,1,2009JJ00,4150,0.4,400,96,0.38
4549,2,1, 9,1,2010JJ00,4460,0.42,461,103,0.43
4550,2,1, 9,2,2004JJ00,11365,0.96,867,76,0.73
4551,2,1, 9,2,2005JJ00,6890,0.57,452,66,0.37
4552,2,1, 9,2,2006JJ00,5935,0.48,452,76,0.37
4553,2,1, 9,2,2007JJ00,6660,0.45,504,76,0.34
4554,2,1, 9,2,2008JJ00,7280,0.48,567,78,0.37
4555,2,1, 9,2,2009JJ00,7035,0.47,600,85,0.4
4556,2,1, 9,2,2010JJ00,7315,0.5,629,86,0.43
4557,2,1, 9,3,2004JJ00,8755,0.88,699,80,0.71
4558,2,1, 9,3,2005JJ00,5105,0.51,361,71,0.36
4559,2,1, 9,3,2006JJ00,4600,0.46,326,71,0.33
4560,2,1, 9,3,2007JJ00,4470,0.44,364,81,0.36
4561,2,1, 9,3,2008JJ00,4540,0.46,385,85,0.39
4562,2,1, 9,3,2009JJ00,4555,0.47,402,88,0.41
4563,2,1, 9,3,2010JJ00,4990,0.5,450,90,0.45
4564,2,1, 9,4,2004JJ00,8285,0.85,673,81,0.69
4565,2,1, 9,4,2005JJ00,4675,0.49,334,71,0.35
4566,2,1, 9,4,2006JJ00,4215,0.44,308,73,0.32
4567,2,1, 9,4,2007JJ00,4665,0.44,344,74,0.32
4568,2,1, 9,4,2008JJ00,5005,0.46,384,77,0.35
4569,2,1, 9,4,2009JJ00,5105,0.48,417,82,0.39
4570,2,1, 9,4,2010JJ00,5485,0.51,464,85,0.43
4571,2,1, 9,5,2004JJ00,6960,0.73,573,82,0.6
4572,2,1, 9,5,2005JJ00,3975,0.42,278,70,0.29
4573,2,1, 9,5,2006JJ00,3495,0.38,268,77,0.29
4574,2,1, 9,5,2007JJ00,2545,0.42,242,95,0.4
4575,2,1, 9,5,2008JJ00,2695,0.46,257,95,0.43
4576,2,1, 9,5,2009JJ00,2700,0.45,257,95,0.43
4577,2,1, 9,5,2010JJ00,2745,0.49,250,91,0.44
4578,2,1,10,0,2004JJ00,29530,0.58,1206,41,0.24
4579,2,1,10,0,2005JJ00,29535,0.58,1007,34,0.2
4580,2,1,10,0,2006JJ00,29395,0.57,987,34,0.19
4581,2,1,10,0,2007JJ00,28140,0.55,941,33,0.18
4582,2,1,10,0,2008JJ00,26005,0.5,820,32,0.16
4583,2,1,10,0,2009JJ00,22145,0.43,694,31,0.13
4584,2,1,10,0,2010JJ00,20195,0.39,610,30,0.12
4585,2,1,10,1,2004JJ00,5320,0.52,231,43,0.23
4586,2,1,10,1,2005JJ00,5450,0.54,206,38,0.2
4587,2,1,10,1,2006JJ00,5490,0.54,200,37,0.2
4588,2,1,10,1,2007JJ00,4775,0.5,178,37,0.19
4589,2,1,10,1,2008JJ00,4025,0.41,145,36,0.15
4590,2,1,10,1,2009JJ00,3420,0.33,124,36,0.12
4591,2,1,10,1,2010JJ00,3030,0.28,119,39,0.11
4592,2,1,10,2,2004JJ00,7335,0.62,300,41,0.25
4593,2,1,10,2,2005JJ00,7295,0.61,262,36,0.22
4594,2,1,10,2,2006JJ00,7425,0.61,253,34,0.21
4595,2,1,10,2,2007JJ00,8345,0.56,274,33,0.18
4596,2,1,10,2,2008JJ00,8040,0.53,246,31,0.16
4597,2,1,10,2,2009JJ00,6755,0.46,202,30,0.14
4598,2,1,10,2,2010JJ00,6030,0.41,165,27,0.11
4599,2,1,10,3,2004JJ00,5805,0.59,240,41,0.24
4600,2,1,10,3,2005JJ00,5845,0.58,183,31,0.18
4601,2,1,10,3,2006JJ00,5780,0.58,189,33,0.19
4602,2,1,10,3,2007JJ00,5485,0.54,184,34,0.18
4603,2,1,10,3,2008JJ00,4890,0.49,161,33,0.16
4604,2,1,10,3,2009JJ00,4265,0.44,136,32,0.14
4605,2,1,10,3,2010JJ00,3900,0.39,123,32,0.12
4606,2,1,10,4,2004JJ00,5825,0.6,232,40,0.24
4607,2,1,10,4,2005JJ00,5760,0.6,185,32,0.19
4608,2,1,10,4,2006JJ00,5650,0.58,182,32,0.19
4609,2,1,10,4,2007JJ00,6030,0.56,187,31,0.17
4610,2,1,10,4,2008JJ00,5750,0.53,168,29,0.16
4611,2,1,10,4,2009JJ00,4915,0.46,146,30,0.14
4612,2,1,10,4,2010JJ00,4705,0.44,132,28,0.12
4613,2,1,10,5,2004JJ00,5245,0.55,204,39,0.21
4614,2,1,10,5,2005JJ00,5185,0.55,171,33,0.18
4615,2,1,10,5,2006JJ00,5050,0.55,162,32,0.17
4616,2,1,10,5,2007JJ00,3500,0.58,118,34,0.19
4617,2,1,10,5,2008JJ00,3305,0.56,99,30,0.17
4618,2,1,10,5,2009JJ00,2790,0.47,85,31,0.14
4619,2,1,10,5,2010JJ00,2530,0.45,71,28,0.12
4620,2,2, 0,0,2004JJ00,166840,17.57,22499,135,23.69
4621,2,2, 0,0,2005JJ00,159485,16.62,22475,141,23.43
4622,2,2, 0,0,2006JJ00,159450,16.5,23186,145,23.99
4623,2,2, 0,0,2007JJ00,156950,16.06,22714,145,23.24
4624,2,2, 0,0,2008JJ00,156065,15.7,22584,145,22.72
4625,2,2, 0,0,2009JJ00,154000,15.17,22850,148,22.51
4626,2,2, 0,0,2010JJ00,152440,14.79,22844,150,22.17
4627,2,2, 0,1,2004JJ00,33180,19.59,4441,134,26.22
4628,2,2, 0,1,2005JJ00,31150,18.66,4358,140,26.11
4629,2,2, 0,1,2006JJ00,30855,18.64,4448,144,26.87
4630,2,2, 0,1,2007JJ00,26075,17.47,3778,145,25.31
4631,2,2, 0,1,2008JJ00,24815,16.65,3591,145,24.1
4632,2,2, 0,1,2009JJ00,26285,16.29,3835,146,23.77
4633,2,2, 0,1,2010JJ00,25620,15.69,3884,152,23.79
4634,2,2, 0,2,2004JJ00,45990,19.11,5968,130,24.8
4635,2,2, 0,2,2005JJ00,44360,18.03,6122,138,24.88
4636,2,2, 0,2,2006JJ00,44460,17.81,6427,145,25.75
4637,2,2, 0,2,2007JJ00,45725,16.82,6360,139,23.4
4638,2,2, 0,2,2008JJ00,46110,16.48,6412,139,22.91
4639,2,2, 0,2,2009JJ00,44015,15.81,6277,143,22.55
4640,2,2, 0,2,2010JJ00,43190,15.47,6246,145,22.37
4641,2,2, 0,3,2004JJ00,30830,17.5,4093,133,23.23
4642,2,2, 0,3,2005JJ00,29475,16.45,4153,141,23.18
4643,2,2, 0,3,2006JJ00,29395,16.17,4237,144,23.31
4644,2,2, 0,3,2007JJ00,31520,15.49,4568,145,22.45
4645,2,2, 0,3,2008JJ00,31065,15.26,4473,144,21.97
4646,2,2, 0,3,2009JJ00,30125,14.73,4475,149,21.88
4647,2,2, 0,3,2010JJ00,30315,14.34,4508,149,21.33
4648,2,2, 0,4,2004JJ00,30350,16.39,4205,139,22.72
4649,2,2, 0,4,2005JJ00,28845,15.46,4090,142,21.93
4650,2,2, 0,4,2006JJ00,29430,15.52,4310,146,22.73
4651,2,2, 0,4,2007JJ00,34390,15.12,5042,147,22.17
4652,2,2, 0,4,2008JJ00,34990,14.87,5168,148,21.97
4653,2,2, 0,4,2009JJ00,34370,14.33,5251,153,21.89
4654,2,2, 0,4,2010JJ00,35090,14.12,5368,153,21.61
4655,2,2, 0,5,2004JJ00,26490,14.84,3792,143,21.24
4656,2,2, 0,5,2005JJ00,25655,14.2,3752,146,20.76
4657,2,2, 0,5,2006JJ00,25310,14.07,3763,149,20.92
4658,2,2, 0,5,2007JJ00,19240,15.35,2965,154,23.66
4659,2,2, 0,5,2008JJ00,19090,15.09,2940,154,23.24
4660,2,2, 0,5,2009JJ00,19205,14.67,3012,157,23.01
4661,2,2, 0,5,2010JJ00,18220,14.22,2838,156,22.15
4662,2,2, 1,0,2004JJ00,59155,6.23,5739,97,6.04
4663,2,2, 1,0,2005JJ00,73240,7.63,8028,110,8.37
4664,2,2, 1,0,2006JJ00,76810,7.95,8621,112,8.92
4665,2,2, 1,0,2007JJ00,76515,7.83,8696,114,8.9
4666,2,2, 1,0,2008JJ00,76195,7.66,8765,115,8.82
4667,2,2, 1,0,2009JJ00,75735,7.46,9023,119,8.89
4668,2,2, 1,0,2010JJ00,73040,7.09,8870,121,8.61
4669,2,2, 1,1,2004JJ00,11590,6.84,1068,92,6.31
4670,2,2, 1,1,2005JJ00,14990,8.98,1650,110,9.88
4671,2,2, 1,1,2006JJ00,16000,9.67,1777,111,10.73
4672,2,2, 1,1,2007JJ00,14080,9.44,1562,111,10.47
4673,2,2, 1,1,2008JJ00,13485,9.05,1507,112,10.11
4674,2,2, 1,1,2009JJ00,14675,9.1,1644,112,10.19
4675,2,2, 1,1,2010JJ00,13945,8.54,1624,117,9.95
4676,2,2, 1,2,2004JJ00,17560,7.3,1637,93,6.8
4677,2,2, 1,2,2005JJ00,21495,8.74,2277,106,9.25
4678,2,2, 1,2,2006JJ00,22500,9.01,2464,110,9.87
4679,2,2, 1,2,2007JJ00,23240,8.55,2557,110,9.41
4680,2,2, 1,2,2008JJ00,23310,8.33,2587,111,9.24
4681,2,2, 1,2,2009JJ00,22510,8.09,2604,116,9.35
4682,2,2, 1,2,2010JJ00,21555,7.72,2555,119,9.15
4683,2,2, 1,3,2004JJ00,11370,6.45,1092,96,6.2
4684,2,2, 1,3,2005JJ00,13750,7.68,1482,108,8.27
4685,2,2, 1,3,2006JJ00,14215,7.82,1566,110,8.61
4686,2,2, 1,3,2007JJ00,15505,7.62,1760,114,8.65
4687,2,2, 1,3,2008JJ00,15310,7.52,1769,116,8.69
4688,2,2, 1,3,2009JJ00,14555,7.12,1757,121,8.59
4689,2,2, 1,3,2010JJ00,14420,6.82,1749,121,8.28
4690,2,2, 1,4,2004JJ00,10270,5.55,1041,101,5.62
4691,2,2, 1,4,2005JJ00,12700,6.81,1419,112,7.61
4692,2,2, 1,4,2006JJ00,13400,7.07,1539,115,8.11
4693,2,2, 1,4,2007JJ00,15340,6.74,1817,118,7.99
4694,2,2, 1,4,2008JJ00,15790,6.71,1898,120,8.07
4695,2,2, 1,4,2009JJ00,15630,6.52,1973,126,8.23
4696,2,2, 1,4,2010JJ00,15275,6.15,1949,128,7.84
4697,2,2, 1,5,2004JJ00,8365,4.69,901,108,5.05
4698,2,2, 1,5,2005JJ00,10305,5.7,1200,116,6.64
4699,2,2, 1,5,2006JJ00,10695,5.95,1276,119,7.09
4700,2,2, 1,5,2007JJ00,8345,6.66,1000,120,7.98
4701,2,2, 1,5,2008JJ00,8305,6.56,1005,121,7.95
4702,2,2, 1,5,2009JJ00,8365,6.39,1044,125,7.98
4703,2,2, 1,5,2010JJ00,7845,6.12,992,126,7.74
4704,2,2, 2,0,2004JJ00,8175,0.86,1058,129,1.11
4705,2,2, 2,0,2005JJ00,5750,0.6,732,127,0.76
4706,2,2, 2,0,2006JJ00,6195,0.64,531,86,0.55
4707,2,2, 2,0,2007JJ00,9615,0.98,639,66,0.65
4708,2,2, 2,0,2008JJ00,12840,1.29,778,61,0.78
4709,2,2, 2,0,2009JJ00,14795,1.46,913,62,0.9
4710,2,2, 2,0,2010JJ00,17330,1.68,1115,64,1.08
4711,2,2, 2,1,2004JJ00,1505,0.89,88,59,0.52
4712,2,2, 2,1,2005JJ00,945,0.57,40,43,0.24
4713,2,2, 2,1,2006JJ00,850,0.51,30,35,0.18
4714,2,2, 2,1,2007JJ00,1110,0.74,40,36,0.26
4715,2,2, 2,1,2008JJ00,1590,1.07,80,50,0.53
4716,2,2, 2,1,2009JJ00,2040,1.27,115,56,0.71
4717,2,2, 2,1,2010JJ00,2505,1.53,178,71,1.09
4718,2,2, 2,2,2004JJ00,2105,0.87,188,89,0.78
4719,2,2, 2,2,2005JJ00,1455,0.59,158,108,0.64
4720,2,2, 2,2,2006JJ00,1525,0.61,114,75,0.46
4721,2,2, 2,2,2007JJ00,2535,0.93,102,40,0.37
4722,2,2, 2,2,2008JJ00,3415,1.22,166,48,0.59
4723,2,2, 2,2,2009JJ00,3795,1.36,193,51,0.69
4724,2,2, 2,2,2010JJ00,4525,1.62,252,56,0.9
4725,2,2, 2,3,2004JJ00,1490,0.84,235,158,1.33
4726,2,2, 2,3,2005JJ00,1075,0.6,192,179,1.07
4727,2,2, 2,3,2006JJ00,1180,0.65,129,109,0.71
4728,2,2, 2,3,2007JJ00,2070,1.02,154,74,0.76
4729,2,2, 2,3,2008JJ00,2605,1.28,147,56,0.72
4730,2,2, 2,3,2009JJ00,3050,1.49,185,61,0.9
4731,2,2, 2,3,2010JJ00,3470,1.64,209,60,0.99
4732,2,2, 2,4,2004JJ00,1620,0.88,272,168,1.47
4733,2,2, 2,4,2005JJ00,1115,0.6,126,113,0.67
4734,2,2, 2,4,2006JJ00,1310,0.69,104,79,0.55
4735,2,2, 2,4,2007JJ00,2465,1.08,160,65,0.7
4736,2,2, 2,4,2008JJ00,3380,1.44,207,61,0.88
4737,2,2, 2,4,2009JJ00,3790,1.58,228,60,0.95
4738,2,2, 2,4,2010JJ00,4565,1.84,301,66,1.21
4739,2,2, 2,5,2004JJ00,1460,0.82,275,188,1.54
4740,2,2, 2,5,2005JJ00,1160,0.64,216,186,1.19
4741,2,2, 2,5,2006JJ00,1330,0.74,155,116,0.86
4742,2,2, 2,5,2007JJ00,1440,1.15,184,128,1.47
4743,2,2, 2,5,2008JJ00,1850,1.46,179,97,1.42
4744,2,2, 2,5,2009JJ00,2120,1.62,193,91,1.47
4745,2,2, 2,5,2010JJ00,2265,1.77,174,77,1.36
4746,2,2, 3,0,2004JJ00,12105,1.27,265,22,0.28
4747,2,2, 3,0,2005JJ00,10770,1.12,162,15,0.17
4748,2,2, 3,0,2006JJ00,10980,1.14,176,16,0.18
4749,2,2, 3,0,2007JJ00,9830,1.01,154,16,0.16
4750,2,2, 3,0,2008JJ00,8860,0.89,139,16,0.14
4751,2,2, 3,0,2009JJ00,7405,0.73,117,16,0.11
4752,2,2, 3,0,2010JJ00,6890,0.67,113,16,0.11
4753,2,2, 3,1,2004JJ00,1610,0.95,30,19,0.18
4754,2,2, 3,1,2005JJ00,1620,0.97,28,17,0.16
4755,2,2, 3,1,2006JJ00,1650,1.0,26,16,0.16
4756,2,2, 3,1,2007JJ00,1260,0.84,22,18,0.15
4757,2,2, 3,1,2008JJ00,1095,0.74,20,18,0.14
4758,2,2, 3,1,2009JJ00,1015,0.63,21,20,0.13
4759,2,2, 3,1,2010JJ00,890,0.54,21,23,0.13
4760,2,2, 3,2,2004JJ00,2875,1.19,84,29,0.35
4761,2,2, 3,2,2005JJ00,2685,1.09,42,16,0.17
4762,2,2, 3,2,2006JJ00,2710,1.09,49,18,0.2
4763,2,2, 3,2,2007JJ00,2670,0.98,42,16,0.15
4764,2,2, 3,2,2008JJ00,2525,0.9,38,15,0.14
4765,2,2, 3,2,2009JJ00,2025,0.73,30,15,0.11
4766,2,2, 3,2,2010JJ00,1850,0.66,28,15,0.1
4767,2,2, 3,3,2004JJ00,2280,1.29,45,20,0.26
4768,2,2, 3,3,2005JJ00,1955,1.09,29,15,0.16
4769,2,2, 3,3,2006JJ00,1990,1.09,30,15,0.16
4770,2,2, 3,3,2007JJ00,2040,1.0,34,17,0.17
4771,2,2, 3,3,2008JJ00,1810,0.89,29,16,0.14
4772,2,2, 3,3,2009JJ00,1440,0.7,21,15,0.1
4773,2,2, 3,3,2010JJ00,1385,0.66,21,15,0.1
4774,2,2, 3,4,2004JJ00,2620,1.42,52,20,0.28
4775,2,2, 3,4,2005JJ00,2225,1.19,31,14,0.16
4776,2,2, 3,4,2006JJ00,2335,1.23,36,15,0.19
4777,2,2, 3,4,2007JJ00,2380,1.05,37,15,0.16
4778,2,2, 3,4,2008JJ00,2120,0.9,32,15,0.14
4779,2,2, 3,4,2009JJ00,1800,0.75,28,16,0.12
4780,2,2, 3,4,2010JJ00,1770,0.71,29,16,0.12
4781,2,2, 3,5,2004JJ00,2720,1.53,55,20,0.31
4782,2,2, 3,5,2005JJ00,2285,1.26,33,14,0.18
4783,2,2, 3,5,2006JJ00,2295,1.28,36,16,0.2
4784,2,2, 3,5,2007JJ00,1485,1.18,19,13,0.15
4785,2,2, 3,5,2008JJ00,1305,1.03,20,15,0.16
4786,2,2, 3,5,2009JJ00,1130,0.86,16,14,0.12
4787,2,2, 3,5,2010JJ00,995,0.78,14,14,0.11
4788,2,2, 4,0,2004JJ00,36565,3.85,5073,139,5.34
4789,2,2, 4,0,2005JJ00,19265,2.01,3057,159,3.19
4790,2,2, 4,0,2006JJ00,15975,1.65,2826,177,2.92
4791,2,2, 4,0,2007JJ00,16260,1.66,3182,196,3.26
4792,2,2, 4,0,2008JJ00,20405,2.05,4386,215,4.41
4793,2,2, 4,0,2009JJ00,23395,2.3,5384,230,5.3
4794,2,2, 4,0,2010JJ00,24670,2.39,5912,240,5.74
4795,2,2, 4,1,2004JJ00,8675,5.12,1174,135,6.93
4796,2,2, 4,1,2005JJ00,4085,2.45,613,150,3.67
4797,2,2, 4,1,2006JJ00,2860,1.73,493,172,2.98
4798,2,2, 4,1,2007JJ00,2185,1.47,425,194,2.85
4799,2,2, 4,1,2008JJ00,2725,1.83,576,211,3.86
4800,2,2, 4,1,2009JJ00,3655,2.26,829,227,5.14
4801,2,2, 4,1,2010JJ00,3905,2.39,952,244,5.83
4802,2,2, 4,2,2004JJ00,9805,4.07,1313,134,5.45
4803,2,2, 4,2,2005JJ00,5470,2.22,852,156,3.46
4804,2,2, 4,2,2006JJ00,4500,1.8,800,178,3.21
4805,2,2, 4,2,2007JJ00,4525,1.66,847,187,3.12
4806,2,2, 4,2,2008JJ00,5765,2.06,1172,203,4.19
4807,2,2, 4,2,2009JJ00,6365,2.29,1407,221,5.05
4808,2,2, 4,2,2010JJ00,6760,2.42,1553,230,5.56
4809,2,2, 4,3,2004JJ00,6395,3.63,875,137,4.97
4810,2,2, 4,3,2005JJ00,3345,1.87,532,159,2.97
4811,2,2, 4,3,2006JJ00,2890,1.59,506,175,2.78
4812,2,2, 4,3,2007JJ00,3450,1.7,690,200,3.39
4813,2,2, 4,3,2008JJ00,4090,2.01,901,220,4.43
4814,2,2, 4,3,2009JJ00,4705,2.3,1091,232,5.33
4815,2,2, 4,3,2010JJ00,5065,2.4,1207,238,5.71
4816,2,2, 4,4,2004JJ00,6415,3.47,908,142,4.91
4817,2,2, 4,4,2005JJ00,3440,1.84,569,165,3.05
4818,2,2, 4,4,2006JJ00,3185,1.68,571,179,3.01
4819,2,2, 4,4,2007JJ00,3940,1.73,779,198,3.43
4820,2,2, 4,4,2008JJ00,5025,2.14,1105,220,4.7
4821,2,2, 4,4,2009JJ00,5585,2.33,1324,237,5.52
4822,2,2, 4,4,2010JJ00,5885,2.37,1446,246,5.82
4823,2,2, 4,5,2004JJ00,5275,2.95,802,152,4.5
4824,2,2, 4,5,2005JJ00,2925,1.62,491,168,2.72
4825,2,2, 4,5,2006JJ00,2535,1.41,456,180,2.54
4826,2,2, 4,5,2007JJ00,2160,1.73,441,204,3.52
4827,2,2, 4,5,2008JJ00,2800,2.21,632,226,5.0
4828,2,2, 4,5,2009JJ00,3085,2.36,734,238,5.61
4829,2,2, 4,5,2010JJ00,3060,2.39,753,246,5.88
4830,2,2, 5,0,2004JJ00,6085,0.64,741,122,0.78
4831,2,2, 5,0,2005JJ00,7350,0.77,954,130,0.99
4832,2,2, 5,0,2006JJ00,7565,0.78,1017,134,1.05
4833,2,2, 5,0,2007JJ00,5785,0.59,814,141,0.83
4834,2,2, 5,0,2008JJ00,4110,0.41,586,143,0.59
4835,2,2, 5,0,2009JJ00,3265,0.32,479,147,0.47
4836,2,2, 5,0,2010JJ00,2760,0.27,414,150,0.4
4837,2,2, 5,1,2004JJ00,1040,0.61,115,111,0.68
4838,2,2, 5,1,2005JJ00,1580,0.95,217,137,1.3
4839,2,2, 5,1,2006JJ00,1580,0.95,206,131,1.25
4840,2,2, 5,1,2007JJ00,1065,0.71,138,129,0.92
4841,2,2, 5,1,2008JJ00,745,0.5,100,135,0.67
4842,2,2, 5,1,2009JJ00,565,0.35,80,142,0.5
4843,2,2, 5,1,2010JJ00,470,0.29,72,153,0.44
4844,2,2, 5,2,2004JJ00,1745,0.73,200,114,0.83
4845,2,2, 5,2,2005JJ00,1990,0.81,252,127,1.02
4846,2,2, 5,2,2006JJ00,2160,0.87,293,136,1.18
4847,2,2, 5,2,2007JJ00,1770,0.65,248,140,0.91
4848,2,2, 5,2,2008JJ00,1290,0.46,180,140,0.64
4849,2,2, 5,2,2009JJ00,1000,0.36,147,147,0.53
4850,2,2, 5,2,2010JJ00,780,0.28,118,152,0.42
4851,2,2, 5,3,2004JJ00,1090,0.62,128,117,0.73
4852,2,2, 5,3,2005JJ00,1365,0.76,173,127,0.97
4853,2,2, 5,3,2006JJ00,1365,0.75,182,134,1.0
4854,2,2, 5,3,2007JJ00,1125,0.55,163,145,0.8
4855,2,2, 5,3,2008JJ00,755,0.37,108,143,0.53
4856,2,2, 5,3,2009JJ00,575,0.28,86,149,0.42
4857,2,2, 5,3,2010JJ00,500,0.24,77,154,0.37
4858,2,2, 5,4,2004JJ00,1185,0.64,150,126,0.81
4859,2,2, 5,4,2005JJ00,1300,0.7,166,128,0.89
4860,2,2, 5,4,2006JJ00,1340,0.71,179,133,0.94
4861,2,2, 5,4,2007JJ00,1155,0.51,167,145,0.74
4862,2,2, 5,4,2008JJ00,850,0.36,128,151,0.54
4863,2,2, 5,4,2009JJ00,715,0.3,106,149,0.44
4864,2,2, 5,4,2010JJ00,665,0.27,99,148,0.4
4865,2,2, 5,5,2004JJ00,1020,0.57,148,145,0.83
4866,2,2, 5,5,2005JJ00,1115,0.62,146,131,0.81
4867,2,2, 5,5,2006JJ00,1125,0.62,157,139,0.87
4868,2,2, 5,5,2007JJ00,675,0.54,98,146,0.78
4869,2,2, 5,5,2008JJ00,470,0.37,70,147,0.55
4870,2,2, 5,5,2009JJ00,410,0.31,60,146,0.46
4871,2,2, 5,5,2010JJ00,345,0.27,48,140,0.37
4872,2,2, 6,0,2004JJ00,12700,1.34,1415,111,1.49
4873,2,2, 6,0,2005JJ00,11670,1.22,973,83,1.01
4874,2,2, 6,0,2006JJ00,11110,1.15,998,90,1.03
4875,2,2, 6,0,2007JJ00,13135,1.34,1312,100,1.34
4876,2,2, 6,0,2008JJ00,12525,1.26,1299,104,1.31
4877,2,2, 6,0,2009JJ00,11555,1.14,1256,109,1.24
4878,2,2, 6,0,2010JJ00,11720,1.14,1300,111,1.26
4879,2,2, 6,1,2004JJ00,2020,1.19,206,102,1.22
4880,2,2, 6,1,2005JJ00,1905,1.14,157,83,0.94
4881,2,2, 6,1,2006JJ00,1830,1.11,154,84,0.93
4882,2,2, 6,1,2007JJ00,1840,1.23,165,90,1.11
4883,2,2, 6,1,2008JJ00,1775,1.19,199,112,1.34
4884,2,2, 6,1,2009JJ00,1495,0.93,177,118,1.1
4885,2,2, 6,1,2010JJ00,1480,0.91,189,128,1.16
4886,2,2, 6,2,2004JJ00,3170,1.32,364,115,1.51
4887,2,2, 6,2,2005JJ00,2825,1.15,231,82,0.94
4888,2,2, 6,2,2006JJ00,2765,1.11,251,91,1.01
4889,2,2, 6,2,2007JJ00,3660,1.35,362,99,1.33
4890,2,2, 6,2,2008JJ00,3535,1.26,352,100,1.26
4891,2,2, 6,2,2009JJ00,3150,1.13,332,105,1.19
4892,2,2, 6,2,2010JJ00,3120,1.12,332,106,1.19
4893,2,2, 6,3,2004JJ00,2365,1.34,253,107,1.44
4894,2,2, 6,3,2005JJ00,2195,1.23,191,87,1.07
4895,2,2, 6,3,2006JJ00,2060,1.13,180,87,0.99
4896,2,2, 6,3,2007JJ00,2485,1.22,266,107,1.31
4897,2,2, 6,3,2008JJ00,2440,1.2,255,104,1.25
4898,2,2, 6,3,2009JJ00,2410,1.18,254,105,1.24
4899,2,2, 6,3,2010JJ00,2360,1.12,252,107,1.19
4900,2,2, 6,4,2004JJ00,2555,1.38,289,113,1.56
4901,2,2, 6,4,2005JJ00,2245,1.2,185,82,0.99
4902,2,2, 6,4,2006JJ00,2125,1.12,197,93,1.04
4903,2,2, 6,4,2007JJ00,3270,1.44,310,95,1.36
4904,2,2, 6,4,2008JJ00,3035,1.29,306,101,1.3
4905,2,2, 6,4,2009JJ00,2815,1.17,303,108,1.26
4906,2,2, 6,4,2010JJ00,3135,1.26,345,110,1.39
4907,2,2, 6,5,2004JJ00,2595,1.45,303,117,1.7
4908,2,2, 6,5,2005JJ00,2500,1.38,209,84,1.16
4909,2,2, 6,5,2006JJ00,2330,1.3,215,92,1.2
4910,2,2, 6,5,2007JJ00,1880,1.5,209,111,1.67
4911,2,2, 6,5,2008JJ00,1740,1.38,187,107,1.48
4912,2,2, 6,5,2009JJ00,1685,1.29,190,113,1.45
4913,2,2, 6,5,2010JJ00,1625,1.27,181,112,1.42
4914,2,2, 7,0,2004JJ00,32055,3.38,8208,256,8.64
4915,2,2, 7,0,2005JJ00,31440,3.28,8568,272,8.93
4916,2,2, 7,0,2006JJ00,30815,3.19,9016,293,9.33
