ID,Slachtdieren,Perioden,AantalSlachtingen_1,GeslachtGewicht_2
6668,A048699,2001MM02,1179.9,2212.0
6669,A048699,2001MM03,1329.9,2493.0
6670,A048699,2001MM04,1649.2,3091.0
6671,A048699,2001MM05,1463.4,2743.0
6672,A048699,2001MM06,1578.1,2958.0
6673,A048699,2001MM07,1606.5,3011.0
6674,A048699,2001MM08,1459.2,2735.0
6675,A048699,2001MM09,1367.6,2564.0
6676,A048699,2001MM10,1597.7,2995.0
6677,A048699,2001MM11,1495.9,2804.0
6678,A048699,2001MM12,1477.2,2769.0
6679,A048699,2001JJ00,17604.5,32999.0
6680,A048699,2002MM01,1961.3,3467.0
6681,A048699,2002MM02,1014.8,1794.0
6682,A048699,2002MM03,1430.6,2529.0
6683,A048699,2002MM04,1469.4,2597.0
6684,A048699,2002MM05,1552.9,2745.0
6685,A048699,2002MM06,1079.9,1909.0
6686,A048699,2002MM07,981.0,1734.0
6687,A048699,2002MM08,1009.0,1783.0
6688,A048699,2002MM09,1193.8,2110.0
6689,A048699,2002MM10,1363.6,2410.0
6690,A048699,2002MM11,1209.5,2138.0
6691,A048699,2002MM12,1066.7,1885.0
6692,A048699,2002JJ00,15332.5,27101.0
6693,A048699,2003MM01,1101.5,2215.0
6694,A048699,2003MM02,993.0,1997.0
6695,A048699,2003MM03,274.8,553.0
6696,A048699,2003MM04,1079.2,2170.0
6697,A048699,2003MM05,894.6,1799.0
6698,A048699,2003MM06,835.1,1679.0
6699,A048699,2003MM07,790.5,1589.0
6700,A048699,2003MM08,653.1,1313.0
6701,A048699,2003MM09,477.5,960.0
6702,A048699,2003MM10,748.4,1505.0
6703,A048699,2003MM11,681.9,1371.0
6704,A048699,2003MM12,1119.2,2250.0
6705,A048699,2003JJ00,9648.8,19401.0
6706,A048699,2004MM01,1273.6,2642.0
6707,A048699,2004MM02,771.5,1600.0
6708,A048699,2004MM03,1472.3,3054.0
6709,A048699,2004MM04,1162.5,2411.0
6710,A048699,2004MM05,1187.2,2462.0
6711,A048699,2004MM06,979.2,2031.0
6712,A048699,2004MM07,832.4,1727.0
6713,A048699,2004MM08,682.4,1415.0
6714,A048699,2004MM09,844.0,1751.0
6715,A048699,2004MM10,957.9,1987.0
6716,A048699,2004MM11,976.8,2026.0
6717,A048699,2004MM12,1009.9,2095.0
6718,A048699,2004JJ00,12149.7,25201.0
6719,A048699,2005MM01,1029.2,2186.0
6720,A048699,2005MM02,920.5,1955.0
6721,A048699,2005MM03,1017.2,2160.0
6722,A048699,2005MM04,1057.9,2247.0
6723,A048699,2005MM05,1115.2,2369.0
6724,A048699,2005MM06,1124.6,2388.0
6725,A048699,2005MM07,1022.0,2171.0
6726,A048699,2005MM08,983.8,2089.0
6727,A048699,2005MM09,974.1,2069.0
6728,A048699,2005MM10,954.1,2026.0
6729,A048699,2005MM11,1033.4,2195.0
6730,A048699,2005MM12,1245.1,2645.0
6731,A048699,2005JJ00,12477.1,26500.0
6732,A048699,2006MM01,1091.8,2325.0
6733,A048699,2006MM02,908.1,1933.0
6734,A048699,2006MM03,1500.2,3194.0
6735,A048699,2006MM04,1086.3,2313.0
6736,A048699,2006MM05,747.3,1591.0
6737,A048699,2006MM06,1205.3,2566.0
6738,A048699,2006MM07,1066.1,2270.0
6739,A048699,2006MM08,1043.6,2222.0
6740,A048699,2006MM09,1023.9,2180.0
6741,A048699,2006MM10,1111.5,2366.0
6742,A048699,2006MM11,1114.3,2373.0
6743,A048699,2006MM12,1111.9,2367.0
6744,A048699,2006JJ00,13010.3,27700.0
6745,A048699,2007MM01,1121.3,2540.0
6746,A048699,2007MM02,927.8,1960.0
6747,A048699,2007MM03,1052.4,2147.0
6748,A048699,2007MM04,1166.1,2412.0
6749,A048699,2007MM05,1208.5,2513.0
6750,A048699,2007MM06,1387.2,3083.0
6751,A048699,2007MM07,1005.5,2321.0
6752,A048699,2007MM08,1098.8,2574.0
6753,A048699,2007MM09,871.8,1803.0
6754,A048699,2007MM10,1058.5,2272.0
6755,A048699,2007MM11,1257.0,2732.0
6756,A048699,2007MM12,998.3,2243.0
6757,A048699,2007JJ00,13153.2,28600.0
6758,A048699,2008MM01,1152.3,2661.0
6759,A048699,2008MM02,982.4,1753.0
6760,A048699,2008MM03,1137.6,2268.0
6761,A048699,2008MM04,1274.2,2633.0
6762,A048699,2008MM05,1105.7,2364.0
6763,A048699,2008MM06,1132.4,2344.0
6764,A048699,2008MM07,1041.3,2405.0
6765,A048699,2008MM08,1100.1,2381.0
6766,A048699,2008MM09,1133.8,2428.0
6767,A048699,2008MM10,1330.1,2846.0
6768,A048699,2008MM11,1019.5,2226.0
6769,A048699,2008MM12,1163.6,2416.0
6770,A048699,2008JJ00,13573.0,28725.0
6771,A048699,2009MM01,1113.0,2574.0
6772,A048699,2009MM02,1163.3,2050.0
6773,A048699,2009MM03,1101.5,2166.0
6774,A048699,2009MM04,1099.3,2322.0
6775,A048699,2009MM05,1061.1,2218.0
6776,A048699,2009MM06,1179.0,2441.0
6777,A048699,2009MM07,1014.3,2370.0
6778,A048699,2009MM08,1099.8,2304.0
6779,A048699,2009MM09,1172.8,2606.0
6780,A048699,2009MM10,1304.0,2756.0
6781,A048699,2009MM11,1103.1,3238.0
6782,A048699,2009MM12,1426.8,3147.0
6783,A048699,2009JJ00,13838.0,30192.0
6784,A048699,2010MM01,1123.3,2320.0
6785,A048699,2010MM02,990.7,1976.0
6786,A048699,2010MM03,1196.9,2545.0
6787,A048699,2010MM04,1181.5,2322.0
6788,A048699,2010MM05,1074.4,2229.0
6789,A048699,2010MM06,1264.8,2649.0
6790,A048699,2010MM07,1220.4,2660.0
6791,A048699,2010MM08,1213.3,2654.0
6792,A048699,2010MM09,1156.2,2430.0
6793,A048699,2010MM10,1210.8,2615.0
6794,A048699,2010MM11,1375.1,2883.0
6795,A048699,2010MM12,1276.2,3133.0
6796,A048699,2010JJ00,14283.6,30416.0
6797,A048699,2011MM01,1203.4,2446.0
6798,A048699,2011MM02,1098.7,2181.0
6799,A048699,2011MM03,1295.7,2743.0
6800,A048699,2011MM04,1277.7,2503.0
6801,A048699,2011MM05,1526.2,3253.0
6802,A048699,2011MM06,1344.1,3036.0
6803,A048699,2011MM07,1382.9,2947.0
6804,A048699,2011MM08,1041.2,2083.0
6805,A048699,2011MM09,1049.8,1957.0
6806,A048699,2011MM10,1280.9,2669.0
6807,A048699,2011MM11,1357.3,2907.0
6808,A048699,2011MM12,1361.0,2867.0
6809,A048699,2011JJ00,15218.9,31592.0
6810,A048699,2012MM01,1176.7,2292.0
6811,A048699,2012MM02,1043.7,2110.0
6812,A048699,2012MM03,1122.1,2149.0
6813,A048699,2012MM04,1204.9,2600.0
6814,A048699,2012MM05,1366.5,2886.0
6815,A048699,2012MM06,1093.6,2187.0
6816,A048699,2012MM07,1380.3,2750.0
6817,A048699,2012MM08,1272.7,2946.0
6818,A048699,2012MM09,1207.4,2476.0
6819,A048699,2012MM10,1418.4,3056.0
6820,A048699,2012MM11,1282.3,2539.0
6821,A048699,2012MM12,1415.0,3079.0
6822,A048699,2012JJ00,14983.6,31070.0
6823,A048699,2013MM01,1374.5,3134.0
6824,A048699,2013MM02,1064.1,2346.0
6825,A048699,2013MM03,1577.2,3227.0
6826,A048699,2013MM04,1303.9,2436.0
6827,A048699,2013MM05,1180.4,2336.0
6828,A048699,2013MM06,1339.1,2884.0
6829,A048699,2013MM07,1134.8,2388.0
6830,A048699,2013MM08,1148.7,2636.0
6831,A048699,2013MM09,1115.0,2170.0
6832,A048699,2013MM10,1534.7,3239.0
6833,A048699,2013MM11,1385.8,3099.0
6834,A048699,2013MM12,1455.2,3238.0
6835,A048699,2013JJ00,15613.4,33133.0
6836,A048699,2014MM01,1417.9,3048.0
6837,A048699,2014MM02,1226.6,2637.0
6838,A048699,2014MM03,1277.0,2746.0
6839,A048699,2014MM04,1664.2,3578.0
6840,A048699,2014MM05,1646.9,3541.0
6841,A048699,2014MM06,1488.2,3200.0
6842,A048699,2014MM07,1530.0,3289.0
6843,A048699,2014MM08,1226.3,2636.0
6844,A048699,2014MM09,1489.4,3202.0
6845,A048699,2014MM10,1475.9,3173.0
6846,A048699,2014MM11,929.0,1997.0
6847,A048699,2014MM12,1624.5,3493.0
6848,A048699,2014JJ00,16995.8,36541.0
6849,A048699,2015MM01,1314.4,2826.0
6850,A048699,2015MM02,1385.7,2826.0
6851,A048699,2015MM03,1529.5,3288.0
6852,A048699,2015MM04,1577.7,3392.0
6853,A048699,2015MM05,1438.7,3093.0
6854,A048699,2015MM06,1440.8,3098.0
6855,A048699,2015MM07,1298.6,2792.0
6856,A048699,2015MM08,1298.1,2791.0
6857,A048699,2015MM09,1463.8,3147.0
6858,A048699,2015MM10,1582.6,3403.0
6859,A048699,2015MM11,1432.5,3080.0
6860,A048699,2015MM12,1586.5,3411.0
6861,A048699,2015JJ00,17348.9,37147.0
6862,A048699,2016MM01,1395.4,3000.0
6863,A048699,2016MM02,1249.9,2687.0
6864,A048699,2016MM03,1557.3,3348.0
6865,A048699,2016MM04,1466.0,3152.0
6866,A048699,2016MM05,1529.8,3289.0
6867,A048699,2016MM06,1696.7,3648.0
6868,A048699,2016MM07,1440.4,3097.0
6869,A048699,2016MM08,1269.7,2730.0
6870,A048699,2016MM09,1311.0,2819.0
6871,A048699,2016MM10,1418.3,3049.0
6872,A048699,2016MM11,1238.9,2664.0
6873,A048699,2016MM12,1625.1,3494.0
6874,A048699,2016JJ00,17198.5,36977.0
6875,A048699,2017MM01,1479.9,3182.0
6876,A048699,2017MM02,1386.4,2981.0
6877,A048699,2017MM03,1478.2,3178.0
6878,A048699,2017MM04,1346.2,2894.0
6879,A048699,2017MM05,1600.4,3441.0
6880,A048699,2017MM06,1582.9,3403.0
6881,A048699,2017MM07,1465.9,3152.0
6882,A048699,2017MM08,1369.8,2945.0
6883,A048699,2017MM09,1247.0,2681.0
6884,A048699,2017MM10,1583.6,3405.0
6885,A048699,2017MM11,1277.8,2747.0
6886,A048699,2017MM12,1363.2,2931.0
6887,A048699,2017JJ00,17181.1,36940.0
6888,A048699,2018MM01,1502.3,3230.0
6889,A048699,2018MM02,1305.1,2806.0
6890,A048699,2018MM03,1338.8,2878.0
6891,A048699,2018MM04,1458.4,3136.0
6892,A048699,2018MM05,1724.0,3707.0
6893,A048699,2018MM06,1724.7,3708.0
6894,A048699,2018MM07,1610.6,3463.0
6895,A048699,2018MM08,1509.1,3245.0
6896,A048699,2018MM09,1295.2,2785.0
6897,A048699,2018MM10,1498.3,3221.0
6898,A048699,2018MM11,1512.5,3252.0
6899,A048699,2018MM12,1472.7,3166.0
6900,A048699,2018JJ00,17951.7,38597.0
6901,A048699,2019MM01,1620.5,3484.0
6902,A048699,2019MM02,1280.4,2753.0
6903,A048699,2019MM03,1307.8,2812.0
6904,A048699,2019MM04,1636.4,3518.0
6905,A048699,2019MM05,1585.1,3408.0
6906,A048699,2019MM06,1715.7,3689.0
6907,A048699,2019MM07,1689.5,3632.0
6908,A048699,2019MM08,1352.9,2909.0
6909,A048699,2019MM09,1403.4,3017.0
6910,A048699,2019MM10,1558.2,3350.0
6911,A048699,2019MM11,1404.2,3019.0
6912,A048699,2019MM12,1502.0,3229.0
6913,A048699,2019JJ00,18056.1,38821.0
6914,A048699,2020MM01,1523.1,3275.0
6915,A048699,2020MM02,1273.9,2739.0
6916,A048699,2020MM03,1643.7,3534.0
6917,A048699,2020MM04,1812.7,3897.0
6918,A048699,2020MM05,1688.1,3629.0
6919,A048699,2020MM06,1637.9,3522.0
6920,A048699,2020MM07,1712.1,3681.0
6921,A048699,2020MM08,1364.7,2934.0
6922,A048699,2020MM09,1618.3,3479.0
6923,A048699,2020MM10,1779.4,3826.0
6924,A048699,2020MM11,1866.4,4013.0
6925,A048699,2020MM12,1731.1,3722.0
6926,A048699,2020JJ00,19651.5,42251.0
6927,A048699,2021MM01,1505.8,3237.0
6928,A048699,2021MM02,1250.1,2688.0
6929,A048699,2021MM03,1451.3,3120.0
6930,A048699,2021MM04,1814.8,3902.0
6931,A048699,2021MM05,1786.0,3840.0
6932,A048699,2021MM06,1816.3,3905.0
6933,A048699,2021MM07,1840.9,3958.0
6934,A048699,2021MM08,1510.9,3248.0
6935,A048699,2021MM09,1893.2,4070.0
6936,A048699,2021MM10,1693.0,3640.0
6937,A048699,2021MM11,1775.8,3818.0
6938,A048699,2021MM12,1741.0,3743.0
6939,A048699,2021JJ00,20079.2,43170.0
6940,A048699,2022MM01,1631.5,3508.0
6941,A048699,2022MM02,1356.7,2917.0
6942,A048699,2022MM03,1693.8,3642.0
6943,A048699,2022MM04,1509.3,3245.0
6944,A048699,2022MM05,1683.7,3620.0
6945,A048699,2022MM06,1825.3,3924.0
6946,A048699,2022MM07,1852.4,3983.0
6947,A048699,2022MM08,1457.5,3134.0
6948,A048699,2022MM09,1452.8,3123.0
6949,A048699,2022MM10,1681.2,3615.0
6950,A048699,2022MM11,1680.6,3613.0
6951,A048699,2022MM12,1676.1,3604.0
6952,A048699,2022JJ00,19500.9,41927.0
6953,A048699,2023MM01,1500.2,3225.0
6954,A048699,2023MM02,1327.9,2855.0
6955,A048699,2023MM03,1683.8,3620.0
6956,A048699,2023MM04,1510.3,3247.0
6957,A048699,2023MM05,1837.4,3950.0
6958,A048699,2023MM06,1611.7,3465.0
6959,A048699,2023MM07,1630.9,3507.0
6960,A048699,2023MM08,1592.0,3423.0
6961,A048699,2023MM09,1395.3,3000.0
6962,A048699,2023MM10,1610.3,3462.0
6963,A048699,2023MM11,1356.0,2915.0
6964,A048699,2023MM12,1449.6,3117.0
6965,A048699,2023JJ00,18624.4,40042.0
6966,A048699,2024MM01,1602.4,3445.0
6967,A048699,2024MM02,1279.7,2751.0
6968,A048699,2024MM03,1785.9,3840.0
6969,A048699,2024MM04,1904.5,4095.0
6970,A048699,2024MM05,1863.0,4006.0
6971,A048699,2024MM06,1637.9,3522.0
6972,A048699,2024MM07,1859.6,3998.0
6973,A048699,2024MM08,1628.7,3502.0
6974,A048699,2024MM09,1674.0,3599.0
6975,A048699,2024MM10,1838.4,3952.0
6976,A048699,2024MM11,1391.6,2992.0
6977,A048699,2024MM12,1919.0,4126.0
6978,A048699,2024JJ00,20384.7,43827.0
6979,A048699,2025MM01,1954.4,4202.0
6980,A048699,2025MM02,1390.2,2989.0
6981,A048699,2025MM03,1629.0,3502.0
6982,A048699,2025MM04,1943.3,4178.0
6983,A048699,2025MM05,2006.1,4313.0
6984,A048699,2025MM06,1978.9,4255.0
6985,A048699,2025MM07,2183.3,4694.0
6986,A048699,2025MM08,1868.0,4016.0
6987,A048699,2025MM09,1884.0,4051.0
6988,A048699,2025MM10,1920.3,4129.0
6989,A048699,2025MM11,1563.5,3362.0
6990,A029001,1990MM01,,
6991,A029001,1990MM02,,
6992,A029001,1990MM03,,
6993,A029001,1990MM04,,
6994,A029001,1990MM05,,
6995,A029001,1990MM06,,
6996,A029001,1990MM07,,
6997,A029001,1990MM08,,
6998,A029001,1990MM09,,
6999,A029001,1990MM10,,
7000,A029001,1990MM11,,
7001,A029001,1990MM12,,
7002,A029001,1990JJ00,,
7003,A029001,1991MM01,,
7004,A029001,1991MM02,,
7005,A029001,1991MM03,,
7006,A029001,1991MM04,,
7007,A029001,1991MM05,,
7008,A029001,1991MM06,,
7009,A029001,1991MM07,,
7010,A029001,1991MM08,,
7011,A029001,1991MM09,,
7012,A029001,1991MM10,,
7013,A029001,1991MM11,,
7014,A029001,1991MM12,,
7015,A029001,1991JJ00,,
7016,A029001,1992MM01,,
7017,A029001,1992MM02,,
7018,A029001,1992MM03,,
7019,A029001,1992MM04,,
7020,A029001,1992MM05,,
7021,A029001,1992MM06,,
7022,A029001,1992MM07,,
7023,A029001,1992MM08,,
7024,A029001,1992MM09,,
7025,A029001,1992MM10,,
7026,A029001,1992MM11,,
7027,A029001,1992MM12,,
7028,A029001,1992JJ00,,
7029,A029001,1993MM01,,
7030,A029001,1993MM02,,
7031,A029001,1993MM03,,
7032,A029001,1993MM04,,
7033,A029001,1993MM05,,
7034,A029001,1993MM06,,
7035,A029001,1993MM07,,
7036,A029001,1993MM08,,
7037,A029001,1993MM09,,
7038,A029001,1993MM10,,
7039,A029001,1993MM11,,
7040,A029001,1993MM12,,
7041,A029001,1993JJ00,,
7042,A029001,1994MM01,,
7043,A029001,1994MM02,,
7044,A029001,1994MM03,,
7045,A029001,1994MM04,,
7046,A029001,1994MM05,,
7047,A029001,1994MM06,,
7048,A029001,1994MM07,,
7049,A029001,1994MM08,,
7050,A029001,1994MM09,,
7051,A029001,1994MM10,,
7052,A029001,1994MM11,,
7053,A029001,1994MM12,,
7054,A029001,1994JJ00,,
7055,A029001,1995MM01,,
7056,A029001,1995MM02,,
7057,A029001,1995MM03,,
7058,A029001,1995MM04,,
7059,A029001,1995MM05,,
7060,A029001,1995MM06,,
7061,A029001,1995MM07,,
7062,A029001,1995MM08,,
7063,A029001,1995MM09,,
7064,A029001,1995MM10,,
7065,A029001,1995MM11,,
7066,A029001,1995MM12,,
7067,A029001,1995JJ00,,
7068,A029001,1996MM01,,
7069,A029001,1996MM02,,
7070,A029001,1996MM03,,
7071,A029001,1996MM04,,
7072,A029001,1996MM05,,
7073,A029001,1996MM06,,
7074,A029001,1996MM07,,
7075,A029001,1996MM08,,
7076,A029001,1996MM09,,
7077,A029001,1996MM10,,
7078,A029001,1996MM11,,
7079,A029001,1996MM12,,
7080,A029001,1996JJ00,,
7081,A029001,1997MM01,,
7082,A029001,1997MM02,,
7083,A029001,1997MM03,,
7084,A029001,1997MM04,,
7085,A029001,1997MM05,,
7086,A029001,1997MM06,,
7087,A029001,1997MM07,,
7088,A029001,1997MM08,,
7089,A029001,1997MM09,,
7090,A029001,1997MM10,,
7091,A029001,1997MM11,,
7092,A029001,1997MM12,,
7093,A029001,1997JJ00,,
7094,A029001,1998MM01,,
7095,A029001,1998MM02,,
7096,A029001,1998MM03,,
7097,A029001,1998MM04,,
7098,A029001,1998MM05,,
7099,A029001,1998MM06,,
7100,A029001,1998MM07,,
7101,A029001,1998MM08,,
7102,A029001,1998MM09,,
7103,A029001,1998MM10,,
7104,A029001,1998MM11,,
7105,A029001,1998MM12,,
7106,A029001,1998JJ00,,
7107,A029001,1999MM01,,
7108,A029001,1999MM02,,
7109,A029001,1999MM03,,
7110,A029001,1999MM04,,
7111,A029001,1999MM05,,
7112,A029001,1999MM06,,
7113,A029001,1999MM07,,
7114,A029001,1999MM08,,
7115,A029001,1999MM09,,
7116,A029001,1999MM10,,
7117,A029001,1999MM11,,
7118,A029001,1999MM12,,
7119,A029001,1999JJ00,,
7120,A029001,2000MM01,,
7121,A029001,2000MM02,,
7122,A029001,2000MM03,,
7123,A029001,2000MM04,,
7124,A029001,2000MM05,,
7125,A029001,2000MM06,,
7126,A029001,2000MM07,,
7127,A029001,2000MM08,,
7128,A029001,2000MM09,,
7129,A029001,2000MM10,,
7130,A029001,2000MM11,,
7131,A029001,2000MM12,,
7132,A029001,2000JJ00,,
7133,A029001,2001MM01,228.4,
7134,A029001,2001MM02,191.5,
7135,A029001,2001MM03,224.2,
7136,A029001,2001MM04,202.8,
7137,A029001,2001MM05,242.5,
7138,A029001,2001MM06,195.3,
7139,A029001,2001MM07,207.7,
7140,A029001,2001MM08,224.3,
7141,A029001,2001MM09,190.2,
7142,A029001,2001MM10,235.9,
7143,A029001,2001MM11,223.5,
7144,A029001,2001MM12,223.7,
7145,A029001,2001JJ00,2590.0,
7146,A029001,2002MM01,215.0,
7147,A029001,2002MM02,193.8,
7148,A029001,2002MM03,227.5,
7149,A029001,2002MM04,200.4,
7150,A029001,2002MM05,232.9,
7151,A029001,2002MM06,187.4,
7152,A029001,2002MM07,211.0,
7153,A029001,2002MM08,191.9,
7154,A029001,2002MM09,173.7,
7155,A029001,2002MM10,201.2,
7156,A029001,2002MM11,194.6,
7157,A029001,2002MM12,221.2,
7158,A029001,2002JJ00,2450.6,
7159,A029001,2003MM01,197.2,
7160,A029001,2003MM02,177.2,
7161,A029001,2003MM03,133.5,
7162,A029001,2003MM04,78.6,
7163,A029001,2003MM05,111.5,
7164,A029001,2003MM06,76.4,
7165,A029001,2003MM07,74.7,
7166,A029001,2003MM08,52.9,
7167,A029001,2003MM09,33.0,
7168,A029001,2003MM10,36.8,
7169,A029001,2003MM11,69.6,
7170,A029001,2003MM12,152.0,
7171,A029001,2003JJ00,1193.4,
7172,A029001,2004MM01,181.6,
7173,A029001,2004MM02,172.7,
7174,A029001,2004MM03,205.5,
7175,A029001,2004MM04,185.9,
7176,A029001,2004MM05,175.8,
7177,A029001,2004MM06,186.6,
7178,A029001,2004MM07,183.1,
7179,A029001,2004MM08,173.1,
7180,A029001,2004MM09,198.1,
7181,A029001,2004MM10,177.0,
7182,A029001,2004MM11,175.9,
7183,A029001,2004MM12,194.9,
7184,A029001,2004JJ00,2210.2,
7185,A029001,2005MM01,180.9,
7186,A029001,2005MM02,137.2,
7187,A029001,2005MM03,172.0,
7188,A029001,2005MM04,146.6,
7189,A029001,2005MM05,146.2,
7190,A029001,2005MM06,147.3,
7191,A029001,2005MM07,6.6,
7192,A029001,2005MM08,0.0,
7193,A029001,2005MM09,0.0,
7194,A029001,2005MM10,0.0,
7195,A029001,2005MM11,0.0,
7196,A029001,2005MM12,0.3,
7197,A029001,2005JJ00,937.1,
7198,A029001,2006MM01,0.0,
7199,A029001,2006MM02,0.0,
7200,A029001,2006MM03,0.0,
7201,A029001,2006MM04,0.0,
7202,A029001,2006MM05,0.0,
7203,A029001,2006MM06,0.0,
7204,A029001,2006MM07,0.0,
7205,A029001,2006MM08,0.0,
7206,A029001,2006MM09,0.0,
7207,A029001,2006MM10,0.0,
7208,A029001,2006MM11,0.0,
7209,A029001,2006MM12,0.0,
7210,A029001,2006JJ00,0.0,
7211,A029001,2007MM01,0.0,
7212,A029001,2007MM02,0.0,
7213,A029001,2007MM03,0.0,
7214,A029001,2007MM04,0.0,
7215,A029001,2007MM05,0.0,
7216,A029001,2007MM06,0.0,
7217,A029001,2007MM07,0.0,
7218,A029001,2007MM08,0.0,
7219,A029001,2007MM09,0.0,
7220,A029001,2007MM10,0.0,
7221,A029001,2007MM11,0.1,
7222,A029001,2007MM12,0.3,
7223,A029001,2007JJ00,0.4,
7224,A029001,2008MM01,0.0,
7225,A029001,2008MM02,0.0,
7226,A029001,2008MM03,0.0,
7227,A029001,2008MM04,0.0,
7228,A029001,2008MM05,0.0,
7229,A029001,2008MM06,0.0,
7230,A029001,2008MM07,0.0,
7231,A029001,2008MM08,0.0,
7232,A029001,2008MM09,0.0,
7233,A029001,2008MM10,0.0,
7234,A029001,2008MM11,0.0,
7235,A029001,2008MM12,0.8,
7236,A029001,2008JJ00,0.8,
7237,A029001,2009MM01,0.0,
7238,A029001,2009MM02,0.0,
7239,A029001,2009MM03,0.0,
7240,A029001,2009MM04,0.0,
7241,A029001,2009MM05,0.0,
7242,A029001,2009MM06,0.0,
7243,A029001,2009MM07,0.0,
7244,A029001,2009MM08,0.0,
7245,A029001,2009MM09,0.0,
7246,A029001,2009MM10,0.0,
7247,A029001,2009MM11,0.0,
7248,A029001,2009MM12,1.2,
7249,A029001,2009JJ00,1.2,
7250,A029001,2010MM01,0.0,
7251,A029001,2010MM02,0.0,
7252,A029001,2010MM03,0.0,
7253,A029001,2010MM04,0.0,
7254,A029001,2010MM05,0.0,
7255,A029001,2010MM06,0.0,
7256,A029001,2010MM07,0.0,
7257,A029001,2010MM08,0.1,
7258,A029001,2010MM09,0.0,
7259,A029001,2010MM10,0.0,
7260,A029001,2010MM11,0.0,
7261,A029001,2010MM12,1.1,
7262,A029001,2010JJ00,1.2,
7263,A029001,2011MM01,0.0,
7264,A029001,2011MM02,0.0,
7265,A029001,2011MM03,0.0,
7266,A029001,2011MM04,0.0,
7267,A029001,2011MM05,0.0,
7268,A029001,2011MM06,0.0,
7269,A029001,2011MM07,0.0,
7270,A029001,2011MM08,0.0,
7271,A029001,2011MM09,0.0,
7272,A029001,2011MM10,0.0,
7273,A029001,2011MM11,0.1,
7274,A029001,2011MM12,1.3,
7275,A029001,2011JJ00,1.4,
7276,A029001,2012MM01,0.1,
7277,A029001,2012MM02,0.0,
7278,A029001,2012MM03,0.0,
7279,A029001,2012MM04,0.0,
7280,A029001,2012MM05,0.0,
7281,A029001,2012MM06,0.0,
7282,A029001,2012MM07,0.0,
7283,A029001,2012MM08,0.0,
7284,A029001,2012MM09,0.0,
7285,A029001,2012MM10,0.0,
7286,A029001,2012MM11,0.1,
7287,A029001,2012MM12,1.3,
7288,A029001,2012JJ00,1.6,
7289,A029001,2013MM01,0.4,
7290,A029001,2013MM02,0.4,
7291,A029001,2013MM03,0.0,
7292,A029001,2013MM04,0.0,
7293,A029001,2013MM05,0.0,
7294,A029001,2013MM06,0.0,
7295,A029001,2013MM07,0.0,
7296,A029001,2013MM08,0.0,
7297,A029001,2013MM09,0.0,
7298,A029001,2013MM10,0.0,
7299,A029001,2013MM11,0.1,
7300,A029001,2013MM12,0.6,
7301,A029001,2013JJ00,1.6,
7302,A029001,2014MM01,0.0,
7303,A029001,2014MM02,0.2,
7304,A029001,2014MM03,0.0,
7305,A029001,2014MM04,0.0,
7306,A029001,2014MM05,0.0,
7307,A029001,2014MM06,0.0,
7308,A029001,2014MM07,0.0,
7309,A029001,2014MM08,0.0,
7310,A029001,2014MM09,0.1,
7311,A029001,2014MM10,0.0,
7312,A029001,2014MM11,0.0,
7313,A029001,2014MM12,1.0,
7314,A029001,2014JJ00,1.3,
7315,A029001,2015MM01,0.0,
7316,A029001,2015MM02,0.0,
7317,A029001,2015MM03,0.0,
7318,A029001,2015MM04,0.0,
7319,A029001,2015MM05,0.0,
7320,A029001,2015MM06,0.0,
7321,A029001,2015MM07,0.0,
7322,A029001,2015MM08,0.0,
7323,A029001,2015MM09,0.0,
7324,A029001,2015MM10,0.0,
7325,A029001,2015MM11,0.1,
7326,A029001,2015MM12,0.8,
7327,A029001,2015JJ00,0.9,
7328,A029001,2016MM01,0.0,
7329,A029001,2016MM02,0.0,
7330,A029001,2016MM03,0.0,
7331,A029001,2016MM04,0.0,
7332,A029001,2016MM05,0.0,
7333,A029001,2016MM06,0.0,
7334,A029001,2016MM07,0.0,
7335,A029001,2016MM08,0.0,
7336,A029001,2016MM09,0.0,
7337,A029001,2016MM10,0.0,
7338,A029001,2016MM11,0.0,
7339,A029001,2016MM12,1.6,
7340,A029001,2016JJ00,1.6,
7341,A029001,2017MM01,0.0,
7342,A029001,2017MM02,0.0,
7343,A029001,2017MM03,0.0,
7344,A029001,2017MM04,0.0,
7345,A029001,2017MM05,0.0,
7346,A029001,2017MM06,0.0,
7347,A029001,2017MM07,0.0,
7348,A029001,2017MM08,0.0,
7349,A029001,2017MM09,0.0,
7350,A029001,2017MM10,0.0,
7351,A029001,2017MM11,0.0,
7352,A029001,2017MM12,0.9,
7353,A029001,2017JJ00,0.9,
7354,A029001,2018MM01,0.0,
7355,A029001,2018MM02,0.0,
7356,A029001,2018MM03,0.0,
7357,A029001,2018MM04,0.0,
7358,A029001,2018MM05,0.0,
7359,A029001,2018MM06,0.0,
7360,A029001,2018MM07,0.0,
7361,A029001,2018MM08,0.0,
7362,A029001,2018MM09,0.0,
7363,A029001,2018MM10,0.0,
7364,A029001,2018MM11,0.0,
7365,A029001,2018MM12,0.0,
7366,A029001,2018JJ00,0.0,
7367,A029001,2019MM01,0.0,
7368,A029001,2019MM02,0.0,
7369,A029001,2019MM03,0.0,
7370,A029001,2019MM04,0.0,
7371,A029001,2019MM05,0.0,
7372,A029001,2019MM06,0.0,
7373,A029001,2019MM07,0.0,
7374,A029001,2019MM08,0.0,
7375,A029001,2019MM09,0.0,
