ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
2634,GM0222 ,2018JJ00,12.9,13.3,1.5,48.9,0.6
2635,GM0222 ,2019HJ01,11.8,13.0,1.3,46.4,0.5
2636,GM0222 ,2019HJ02,12.4,14.4,1.6,48.0,0.3
2637,GM0222 ,2019JJ00,13.7,14.0,1.7,52.6,0.5
2638,GM0222 ,2020HJ01,11.5,15.3,1.6,44.0,0.3
2639,GM0222 ,2020HJ02,11.7,15.1,1.8,44.0,0.2
2640,GM0222 ,2020JJ00,13.4,14.8,1.9,43.8,0.3
2641,GM0766 ,2015KW01,5.8,9.8,0.8,36.6,0.2
2642,GM0766 ,2015HJ01,6.5,10.2,0.8,39.5,0.3
2643,GM0766 ,2015HJ02,6.9,10.7,0.9,45.8,0.2
2644,GM0766 ,2015JJ00,7.8,10.5,1.0,43.4,0.3
2645,GM0766 ,2016HJ01,7.8,7.6,0.7,44.1,
2646,GM0766 ,2016HJ02,8.6,8.1,0.6,35.7,
2647,GM0766 ,2016JJ00,9.7,7.2,0.7,40.5,
2648,GM0766 ,2017HJ01,7.5,9.4,0.6,35.7,0.3
2649,GM0766 ,2017HJ02,8.2,8.6,0.5,40.0,0.3
2650,GM0766 ,2017JJ00,9.8,9.2,0.7,28.6,0.3
2651,GM0766 ,2018HJ01,10.2,8.9,0.6,66.7,
2652,GM0766 ,2018HJ02,11.0,8.3,0.6,51.7,
2653,GM0766 ,2018JJ00,12.8,8.0,0.7,45.5,
2654,GM0766 ,2019HJ01,12.0,6.7,0.9,34.9,
2655,GM0766 ,2019HJ02,12.2,6.6,0.9,31.9,
2656,GM0766 ,2019JJ00,14.8,5.4,1.0,31.3,
2657,GM0766 ,2020HJ01,12.3,7.5,1.1,37.7,
2658,GM0766 ,2020HJ02,12.6,5.7,1.1,28.3,
2659,GM0766 ,2020JJ00,14.9,6.8,1.1,37.0,
2660,GM0058 ,2015KW01,6.7,13.5,1.4,37.5,
2661,GM0058 ,2015HJ01,7.6,13.6,1.5,38.8,
2662,GM0058 ,2015HJ02,7.8,14.0,1.3,43.3,
2663,GM0058 ,2015JJ00,8.9,12.6,1.5,39.0,
2664,GM0058 ,2016HJ01,7.2,14.7,1.3,52.2,0.3
2665,GM0058 ,2016HJ02,7.4,14.2,1.4,46.1,0.3
2666,GM0058 ,2016JJ00,8.5,13.7,1.5,50.6,0.3
2667,GM0058 ,2017HJ01,7.9,13.6,1.5,47.9,0.3
2668,GM0058 ,2017HJ02,8.0,13.5,1.6,44.3,
2669,GM0058 ,2017JJ00,9.2,12.6,1.7,40.2,0.3
2670,GM0058 ,2018HJ01,7.5,10.5,1.5,34.2,
2671,GM0058 ,2018HJ02,8.2,10.8,1.3,44.8,0.3
2672,GM0058 ,2018JJ00,9.1,10.9,1.6,37.5,0.3
2673,GM0058 ,2019HJ01,,,,,
2674,GM0058 ,2019HJ02,,,,,
2675,GM0058 ,2019JJ00,,,,,
2676,GM0058 ,2020HJ01,,,,,
2677,GM0058 ,2020HJ02,,,,,
2678,GM0058 ,2020JJ00,,,,,
2679,GM0505 ,2015KW01,8.0,15.1,1.4,51.1,0.4
2680,GM0505 ,2015HJ01,9.3,14.1,1.5,52.9,0.4
2681,GM0505 ,2015HJ02,10.5,13.1,1.3,61.9,0.5
2682,GM0505 ,2015JJ00,11.7,12.7,1.6,54.9,0.6
2683,GM0505 ,2016HJ01,10.2,13.7,1.2,64.7,0.5
2684,GM0505 ,2016HJ02,10.5,14.0,1.2,62.9,0.5
2685,GM0505 ,2016JJ00,12.3,12.9,1.4,64.4,0.6
2686,GM0505 ,2017HJ01,10.0,14.2,1.2,56.7,0.6
2687,GM0505 ,2017HJ02,10.4,14.8,1.3,54.2,0.5
2688,GM0505 ,2017JJ00,12.1,13.5,1.4,58.0,0.7
2689,GM0505 ,2018HJ01,10.3,13.9,1.4,55.2,0.5
2690,GM0505 ,2018HJ02,10.9,13.4,1.4,55.2,0.5
2691,GM0505 ,2018JJ00,12.4,13.0,1.6,54.1,0.6
2692,GM0505 ,2019HJ01,11.0,11.8,1.3,50.2,0.5
2693,GM0505 ,2019HJ02,11.5,11.6,1.3,53.1,0.5
2694,GM0505 ,2019JJ00,13.4,10.7,1.5,50.3,0.6
2695,GM0505 ,2020HJ01,11.5,10.5,1.3,47.6,0.5
2696,GM0505 ,2020HJ02,12.0,10.6,1.4,44.7,0.4
2697,GM0505 ,2020JJ00,14.1,10.1,1.5,48.2,0.5
2698,GM0498 ,2015KW01,6.9,8.4,1.0,38.1,
2699,GM0498 ,2015HJ01,7.6,8.3,1.0,41.9,
2700,GM0498 ,2015HJ02,8.0,8.5,0.8,50.0,
2701,GM0498 ,2015JJ00,8.8,7.7,1.0,44.2,
2702,GM0498 ,2016HJ01,7.9,7.6,0.6,57.7,0.4
2703,GM0498 ,2016HJ02,7.7,9.3,0.6,40.0,
2704,GM0498 ,2016JJ00,9.2,9.2,0.7,46.9,0.4
2705,GM0498 ,2017HJ01,8.5,10.1,0.6,57.7,
2706,GM0498 ,2017HJ02,8.7,11.3,0.6,60.0,
2707,GM0498 ,2017JJ00,9.9,11.1,0.6,57.7,
2708,GM0498 ,2018HJ01,8.2,9.1,0.5,50.0,
2709,GM0498 ,2018HJ02,8.6,8.7,0.6,43.5,
2710,GM0498 ,2018JJ00,9.3,9.4,0.6,57.7,
2711,GM0498 ,2019HJ01,8.2,7.6,0.8,,
2712,GM0498 ,2019HJ02,8.4,8.9,0.9,,
2713,GM0498 ,2019JJ00,9.6,7.9,0.9,,
2714,GM0498 ,2020HJ01,7.4,10.3,1.0,26.3,
2715,GM0498 ,2020HJ02,7.1,10.7,1.1,33.3,
2716,GM0498 ,2020JJ00,8.6,10.3,1.3,30.6,
2717,GM1719 ,2015KW01,6.8,6.1,0.7,29.7,
2718,GM1719 ,2015HJ01,7.9,5.2,0.7,28.9,
2719,GM1719 ,2015HJ02,8.8,5.6,0.6,39.3,
2720,GM1719 ,2015JJ00,9.8,5.6,0.7,32.4,0.3
2721,GM1719 ,2016HJ01,8.1,9.8,0.6,50.0,
2722,GM1719 ,2016HJ02,8.6,10.3,0.6,46.9,
2723,GM1719 ,2016JJ00,9.8,10.1,0.7,40.5,0.3
2724,GM1719 ,2017HJ01,7.9,10.1,0.7,44.1,
2725,GM1719 ,2017HJ02,8.8,9.2,0.6,50.0,
2726,GM1719 ,2017JJ00,9.9,9.2,0.7,54.1,0.3
2727,GM1719 ,2018HJ01,8.3,6.1,0.5,57.7,0.3
2728,GM1719 ,2018HJ02,9.6,6.4,0.5,60.0,
2729,GM1719 ,2018JJ00,10.3,6.0,0.6,51.7,0.3
2730,GM1719 ,2019HJ01,10.5,5.9,0.5,60.0,
2731,GM1719 ,2019HJ02,9.8,2.1,0.6,,
2732,GM1719 ,2019JJ00,11.8,5.3,0.6,48.4,
2733,GM1719 ,2020HJ01,9.5,3.3,0.8,,
2734,GM1719 ,2020HJ02,9.6,3.3,1.0,,
2735,GM1719 ,2020JJ00,11.2,2.8,1.0,,
2736,GM0303 ,2015KW01,6.6,14.0,1.3,39.8,
2737,GM0303 ,2015HJ01,7.3,15.0,1.3,45.1,
2738,GM0303 ,2015HJ02,7.4,15.3,1.2,46.9,
2739,GM0303 ,2015JJ00,8.6,14.6,1.5,43.6,
2740,GM0303 ,2016HJ01,7.2,32.3,1.3,68.4,
2741,GM0303 ,2016HJ02,8.3,30.5,1.2,75.9,
2742,GM0303 ,2016JJ00,9.2,32.6,1.4,72.0,
2743,GM0303 ,2017HJ01,8.5,31.1,1.2,63.6,
2744,GM0303 ,2017HJ02,9.3,29.2,1.3,61.4,
2745,GM0303 ,2017JJ00,10.1,30.8,1.4,65.6,
2746,GM0303 ,2018HJ01,9.8,13.5,1.2,51.4,0.2
2747,GM0303 ,2018HJ02,10.0,15.4,1.4,54.6,0.2
2748,GM0303 ,2018JJ00,11.1,14.4,1.4,56.9,0.2
2749,GM0303 ,2019HJ01,9.7,13.2,1.3,40.9,0.2
2750,GM0303 ,2019HJ02,9.0,13.6,1.4,37.8,0.2
2751,GM0303 ,2019JJ00,10.9,12.3,1.5,40.0,0.2
2752,GM0303 ,2020HJ01,9.1,12.1,1.3,35.1,0.2
2753,GM0303 ,2020HJ02,9.0,12.8,1.3,39.5,0.2
2754,GM0303 ,2020JJ00,10.8,12.3,1.5,42.3,0.3
2755,GM0225 ,2015KW01,6.4,5.9,0.7,34.6,0.4
2756,GM0225 ,2015HJ01,7.7,6.2,0.8,38.7,0.4
2757,GM0225 ,2015HJ02,7.9,5.8,0.9,32.4,0.4
2758,GM0225 ,2015JJ00,9.6,5.2,0.9,35.3,0.4
2759,GM0225 ,2016HJ01,7.2,7.0,0.8,35.7,
2760,GM0225 ,2016HJ02,8.5,5.9,0.8,31.3,
2761,GM0225 ,2016JJ00,10.3,5.0,0.8,31.3,
2762,GM0225 ,2017HJ01,9.5,8.2,0.9,45.5,
2763,GM0225 ,2017HJ02,9.3,9.8,0.8,66.7,
2764,GM0225 ,2017JJ00,11.5,9.1,0.9,55.6,
2765,GM0225 ,2018HJ01,9.3,9.9,0.8,32.3,
2766,GM0225 ,2018HJ02,10.7,8.7,1.1,39.5,
2767,GM0225 ,2018JJ00,11.6,7.9,1.1,39.5,
2768,GM0225 ,2019HJ01,10.5,8.9,0.9,45.5,
2769,GM0225 ,2019HJ02,9.5,9.8,0.7,60.0,
2770,GM0225 ,2019JJ00,12.3,8.7,0.9,42.9,
2771,GM0225 ,2020HJ01,9.4,11.7,0.8,48.4,
2772,GM0225 ,2020HJ02,10.3,9.3,0.7,62.5,
2773,GM0225 ,2020JJ00,11.8,8.1,0.8,50.0,
2774,GM0226 ,2015KW01,7.7,6.2,0.7,21.4,
2775,GM0226 ,2015HJ01,8.7,5.7,0.7,23.8,
2776,GM0226 ,2015HJ02,9.3,5.4,0.7,19.5,
2777,GM0226 ,2015JJ00,10.8,5.4,0.8,26.1,
2778,GM0226 ,2016HJ01,9.1,6.0,0.5,,
2779,GM0226 ,2016HJ02,9.6,5.8,0.5,,
2780,GM0226 ,2016JJ00,10.9,5.9,0.6,,0.3
2781,GM0226 ,2017HJ01,10.6,7.2,0.7,45.5,
2782,GM0226 ,2017HJ02,11.3,7.6,0.7,30.3,
2783,GM0226 ,2017JJ00,12.5,6.9,0.7,42.9,0.3
2784,GM0226 ,2018HJ01,11.2,7.0,0.7,44.1,
2785,GM0226 ,2018HJ02,12.2,7.2,0.8,38.5,
2786,GM0226 ,2018JJ00,13.4,7.3,0.8,36.6,
2787,GM0226 ,2019HJ01,12.2,7.5,0.8,39.5,
2788,GM0226 ,2019HJ02,12.6,8.1,0.8,38.5,0.3
2789,GM0226 ,2019JJ00,13.9,7.3,0.9,33.3,0.3
2790,GM0226 ,2020HJ01,11.4,6.6,0.7,30.3,0.3
2791,GM0226 ,2020HJ02,10.6,8.0,0.9,51.3,0.3
2792,GM0226 ,2020JJ00,12.9,7.5,0.9,50.0,0.3
2793,GM1711 ,2015KW01,7.8,8.1,1.2,38.1,
2794,GM1711 ,2015HJ01,9.3,7.2,1.2,38.5,
2795,GM1711 ,2015HJ02,10.9,6.7,1.4,34.7,
2796,GM1711 ,2015JJ00,12.0,6.9,1.5,36.3,
2797,GM1711 ,2016HJ01,11.4,7.6,1.3,46.2,
2798,GM1711 ,2016HJ02,11.7,8.3,1.2,41.0,0.3
2799,GM1711 ,2016JJ00,13.7,7.8,1.5,41.1,0.3
2800,GM1711 ,2017HJ01,12.0,7.4,1.4,43.5,0.3
2801,GM1711 ,2017HJ02,12.9,7.7,1.3,39.7,0.4
2802,GM1711 ,2017JJ00,14.5,8.2,1.5,46.1,0.4
2803,GM1711 ,2018HJ01,13.4,6.7,1.4,36.2,0.3
2804,GM1711 ,2018HJ02,13.8,6.5,1.5,41.1,0.3
2805,GM1711 ,2018JJ00,16.0,6.3,1.6,38.0,0.4
2806,GM1711 ,2019HJ01,14.0,7.3,1.3,31.3,0.3
2807,GM1711 ,2019HJ02,14.7,7.0,1.1,35.7,0.3
2808,GM1711 ,2019JJ00,16.6,6.8,1.3,30.8,0.4
2809,GM1711 ,2020HJ01,13.5,9.1,1.3,47.6,
2810,GM1711 ,2020HJ02,13.8,8.9,1.1,46.3,0.3
2811,GM1711 ,2020JJ00,16.2,8.9,1.3,45.5,0.3
2812,GM0385 ,2015KW01,3.7,8.3,0.3,42.9,
2813,GM0385 ,2015HJ01,4.2,7.0,0.3,38.1,
2814,GM0385 ,2015HJ02,4.6,7.5,0.3,57.1,
2815,GM0385 ,2015JJ00,5.1,6.8,0.4,46.2,
2816,GM0385 ,2016HJ01,4.9,8.0,0.4,64.5,
2817,GM0385 ,2016HJ02,4.7,8.5,0.4,71.4,0.2
2818,GM0385 ,2016JJ00,5.7,8.2,0.5,60.6,0.2
2819,GM0385 ,2017HJ01,4.6,11.6,0.3,71.4,
2820,GM0385 ,2017HJ02,5.0,10.7,0.3,62.5,
2821,GM0385 ,2017JJ00,5.5,10.8,0.3,55.6,
2822,GM0385 ,2018HJ01,4.5,8.9,0.4,48.4,
2823,GM0385 ,2018HJ02,5.3,6.4,0.5,25.0,0.2
2824,GM0385 ,2018JJ00,5.7,7.0,0.5,37.5,0.2
2825,GM0385 ,2019HJ01,5.4,8.9,0.5,28.6,
2826,GM0385 ,2019HJ02,5.6,8.6,0.4,46.9,
2827,GM0385 ,2019JJ00,6.5,7.4,0.5,37.5,
2828,GM0385 ,2020HJ01,5.9,9.4,0.5,55.6,
2829,GM0385 ,2020HJ02,5.9,9.4,0.6,43.5,
2830,GM0385 ,2020JJ00,7.1,8.8,0.7,50.0,
2831,GM0228 ,2015KW01,6.0,14.9,1.0,43.4,0.3
2832,GM0228 ,2015HJ01,6.9,14.0,1.1,42.9,0.4
2833,GM0228 ,2015HJ02,7.4,12.3,1.0,45.5,0.3
2834,GM0228 ,2015JJ00,8.5,12.0,1.1,43.3,0.4
2835,GM0228 ,2016HJ01,7.4,13.6,0.9,50.0,0.3
2836,GM0228 ,2016HJ02,7.8,14.5,0.9,53.1,0.3
2837,GM0228 ,2016JJ00,8.8,13.4,1.0,51.2,0.4
2838,GM0228 ,2017HJ01,8.0,15.1,1.0,60.2,0.3
2839,GM0228 ,2017HJ02,8.3,15.3,1.0,61.3,0.3
2840,GM0228 ,2017JJ00,9.6,14.1,1.1,61.4,0.4
2841,GM0228 ,2018HJ01,8.4,12.8,1.0,50.8,0.3
2842,GM0228 ,2018HJ02,9.0,12.2,1.0,50.0,0.3
2843,GM0228 ,2018JJ00,10.1,11.6,1.1,51.3,0.4
2844,GM0228 ,2019HJ01,9.0,11.5,1.0,53.0,0.3
2845,GM0228 ,2019HJ02,9.3,10.9,1.0,49.0,0.3
2846,GM0228 ,2019JJ00,10.8,10.4,1.1,48.3,0.4
2847,GM0228 ,2020HJ01,8.7,9.7,0.9,46.6,0.3
2848,GM0228 ,2020HJ02,8.8,10.0,1.0,46.7,0.2
2849,GM0228 ,2020JJ00,10.6,9.3,1.0,48.9,0.3
2850,GM0317 ,2015KW01,7.4,,0.7,,
2851,GM0317 ,2015HJ01,8.1,5.0,0.7,,
2852,GM0317 ,2015HJ02,7.7,5.9,0.6,,
2853,GM0317 ,2015JJ00,9.6,5.2,0.8,,
2854,GM0317 ,2016HJ01,8.5,6.1,0.5,,
2855,GM0317 ,2016HJ02,10.0,5.1,0.8,,
2856,GM0317 ,2016JJ00,11.1,4.6,0.8,,
2857,GM0317 ,2017HJ01,9.3,,0.8,,
2858,GM0317 ,2017HJ02,9.6,,0.5,,
2859,GM0317 ,2017JJ00,11.6,,0.8,,
2860,GM0317 ,2018HJ01,7.7,,0.5,,
2861,GM0317 ,2018HJ02,8.8,,,,
2862,GM0317 ,2018JJ00,9.8,,0.5,,
2863,GM0317 ,2019HJ01,9.2,,,,
2864,GM0317 ,2019HJ02,9.4,,,,
2865,GM0317 ,2019JJ00,11.3,,,,
2866,GM0317 ,2020HJ01,9.1,5.9,0.5,,
2867,GM0317 ,2020HJ02,9.1,5.8,0.5,,
2868,GM0317 ,2020JJ00,11.0,7.3,0.5,,
2869,GM1651 ,2015KW01,12.5,13.5,2.8,38.5,0.9
2870,GM1651 ,2015HJ01,14.5,13.7,3.0,41.2,1.1
2871,GM1651 ,2015HJ02,15.2,12.5,3.0,45.8,1.5
2872,GM1651 ,2015JJ00,16.9,13.3,3.4,42.6,1.6
2873,GM1651 ,2016HJ01,11.8,10.7,1.1,55.6,
2874,GM1651 ,2016HJ02,12.9,10.9,1.3,65.8,0.5
2875,GM1651 ,2016JJ00,14.0,11.3,1.3,61.0,0.5
2876,GM1651 ,2017HJ01,13.3,12.2,1.1,71.4,0.5
2877,GM1651 ,2017HJ02,14.6,12.2,1.1,69.4,0.5
2878,GM1651 ,2017JJ00,15.6,11.5,1.3,64.1,0.5
2879,GM1651 ,2018HJ01,14.2,12.7,1.3,59.5,
2880,GM1651 ,2018HJ02,14.5,12.6,1.2,67.6,0.5
2881,GM1651 ,2018JJ00,16.4,12.1,1.5,58.1,0.5
2882,GM1651 ,2019HJ01,,,,,
2883,GM1651 ,2019HJ02,,,,,
2884,GM1651 ,2019JJ00,,,,,
2885,GM1651 ,2020HJ01,,,,,
2886,GM1651 ,2020HJ02,,,,,
2887,GM1651 ,2020JJ00,,,,,
2888,GM0770 ,2015KW01,7.0,11.6,0.9,51.5,
2889,GM0770 ,2015HJ01,8.0,10.1,0.9,51.5,
2890,GM0770 ,2015HJ02,8.4,10.3,0.9,64.5,
2891,GM0770 ,2015JJ00,10.0,10.1,1.0,58.3,
2892,GM0770 ,2016HJ01,8.8,9.7,1.0,58.8,
2893,GM0770 ,2016HJ02,8.9,7.9,1.0,42.9,
2894,GM0770 ,2016JJ00,10.2,8.3,1.0,54.1,
2895,GM0770 ,2017HJ01,8.1,8.8,0.6,45.5,
2896,GM0770 ,2017HJ02,8.3,8.6,0.6,52.6,
2897,GM0770 ,2017JJ00,9.6,7.4,0.6,47.6,
2898,GM0770 ,2018HJ01,9.1,7.9,0.6,52.6,
2899,GM0770 ,2018HJ02,9.6,7.5,0.6,47.6,
2900,GM0770 ,2018JJ00,10.7,8.1,0.7,43.5,
2901,GM0770 ,2019HJ01,8.1,10.5,0.7,40.0,
2902,GM0770 ,2019HJ02,8.5,10.0,0.9,53.6,
2903,GM0770 ,2019JJ00,9.6,8.8,0.9,53.6,
2904,GM0770 ,2020HJ01,8.5,9.9,0.9,62.5,
2905,GM0770 ,2020HJ02,9.4,9.1,0.9,66.7,
2906,GM0770 ,2020JJ00,10.3,8.2,1.0,55.6,
2907,GM1903 ,2015KW01,6.8,13.7,0.7,67.6,0.4
2908,GM1903 ,2015HJ01,7.7,13.1,0.7,63.3,0.4
2909,GM1903 ,2015HJ02,8.3,12.7,0.6,65.5,0.3
2910,GM1903 ,2015JJ00,9.3,11.8,0.7,66.7,0.4
2911,GM1903 ,2016HJ01,8.2,14.8,0.8,75.8,0.3
2912,GM1903 ,2016HJ02,8.9,15.0,1.0,68.2,0.3
2913,GM1903 ,2016JJ00,10.1,14.3,1.1,72.9,0.3
2914,GM1903 ,2017HJ01,8.5,15.8,1.0,76.1,0.3
2915,GM1903 ,2017HJ02,9.2,15.9,0.9,75.0,0.5
2916,GM1903 ,2017JJ00,10.2,15.4,1.1,71.4,0.5
2917,GM1903 ,2018HJ01,9.9,14.6,0.9,71.4,0.3
2918,GM1903 ,2018HJ02,11.2,14.9,0.9,75.0,0.3
2919,GM1903 ,2018JJ00,12.1,14.7,1.1,78.4,0.3
2920,GM1903 ,2019HJ01,10.9,15.4,1.2,64.8,0.3
2921,GM1903 ,2019HJ02,11.3,15.8,1.1,68.6,0.3
2922,GM1903 ,2019JJ00,12.7,15.0,1.3,72.6,0.3
2923,GM1903 ,2020HJ01,11.0,12.3,1.1,67.3,
2924,GM1903 ,2020HJ02,11.1,14.2,1.2,74.1,
2925,GM1903 ,2020JJ00,13.0,13.0,1.3,66.7,0.3
2926,GM0772 ,2015KW01,6.1,16.1,1.1,45.5,0.4
2927,GM0772 ,2015HJ01,7.1,15.3,1.2,45.8,0.4
2928,GM0772 ,2015HJ02,8.3,12.6,1.1,47.4,0.3
2929,GM0772 ,2015JJ00,9.0,13.7,1.3,47.2,0.4
2930,GM0772 ,2016HJ01,8.7,11.7,0.9,51.2,0.4
2931,GM0772 ,2016HJ02,9.2,12.3,0.9,47.4,0.4
2932,GM0772 ,2016JJ00,10.5,11.8,1.1,49.3,0.5
2933,GM0772 ,2017HJ01,9.0,13.3,1.0,49.7,0.4
2934,GM0772 ,2017HJ02,9.6,13.5,1.0,44.7,0.4
2935,GM0772 ,2017JJ00,11.0,12.6,1.1,46.5,0.5
2936,GM0772 ,2018HJ01,9.9,10.4,1.0,43.3,0.4
2937,GM0772 ,2018HJ02,10.7,9.9,1.0,43.9,0.3
2938,GM0772 ,2018JJ00,11.8,10.0,1.2,44.3,0.4
2939,GM0772 ,2019HJ01,9.3,10.6,1.0,43.2,0.3
2940,GM0772 ,2019HJ02,8.8,11.6,1.1,39.0,0.3
2941,GM0772 ,2019JJ00,10.6,10.7,1.2,39.7,0.4
2942,GM0772 ,2020HJ01,8.1,11.6,1.1,39.2,0.4
2943,GM0772 ,2020HJ02,8.9,11.4,1.1,40.5,0.4
2944,GM0772 ,2020JJ00,10.1,11.1,1.3,40.0,0.4
2945,GM0230 ,2015KW01,5.6,13.2,0.9,40.4,
2946,GM0230 ,2015HJ01,6.3,12.8,0.9,42.9,
2947,GM0230 ,2015HJ02,6.8,13.0,0.8,43.9,
2948,GM0230 ,2015JJ00,7.4,12.2,0.9,42.0,
2949,GM0230 ,2016HJ01,7.3,10.2,0.8,43.5,
2950,GM0230 ,2016HJ02,7.1,11.7,0.7,47.6,
2951,GM0230 ,2016JJ00,7.9,11.6,0.9,52.1,
2952,GM0230 ,2017HJ01,7.3,11.3,0.9,48.1,
2953,GM0230 ,2017HJ02,7.3,11.5,0.9,51.0,
2954,GM0230 ,2017JJ00,8.1,10.2,1.0,43.9,
2955,GM0230 ,2018HJ01,6.9,9.4,0.9,40.0,
2956,GM0230 ,2018HJ02,7.5,10.0,0.9,51.0,
2957,GM0230 ,2018JJ00,8.3,10.1,1.0,46.3,
2958,GM0230 ,2019HJ01,7.7,9.9,1.0,51.0,
2959,GM0230 ,2019HJ02,7.4,10.2,1.0,50.0,
2960,GM0230 ,2019JJ00,8.7,8.8,1.0,45.5,
2961,GM0230 ,2020HJ01,6.8,11.2,1.0,51.0,
2962,GM0230 ,2020HJ02,7.3,11.9,1.0,29.4,
2963,GM0230 ,2020JJ00,8.4,11.5,1.1,37.7,
2964,GM0114 ,2015KW01,10.3,10.5,1.2,44.8,0.5
2965,GM0114 ,2015HJ01,11.2,10.2,1.3,46.0,0.5
2966,GM0114 ,2015HJ02,11.6,9.9,1.2,48.6,0.5
2967,GM0114 ,2015JJ00,12.7,10.0,1.4,45.6,0.6
2968,GM0114 ,2016HJ01,11.0,9.4,1.2,45.6,0.4
2969,GM0114 ,2016HJ02,10.9,10.1,1.2,48.4,0.5
2970,GM0114 ,2016JJ00,12.2,10.1,1.3,48.0,0.6
2971,GM0114 ,2017HJ01,12.7,11.9,1.2,51.0,0.6
2972,GM0114 ,2017HJ02,13.7,11.4,1.1,51.5,0.6
2973,GM0114 ,2017JJ00,14.6,11.6,1.3,50.4,0.7
2974,GM0114 ,2018HJ01,13.4,11.2,1.3,49.0,0.6
2975,GM0114 ,2018HJ02,13.8,11.2,1.3,47.1,0.5
2976,GM0114 ,2018JJ00,15.6,10.8,1.4,46.3,0.7
2977,GM0114 ,2019HJ01,13.5,12.4,1.4,50.2,0.5
2978,GM0114 ,2019HJ02,12.8,13.1,1.5,49.7,0.4
2979,GM0114 ,2019JJ00,15.2,12.5,1.6,50.6,0.5
2980,GM0114 ,2020HJ01,11.8,11.6,1.5,45.0,0.4
2981,GM0114 ,2020HJ02,12.3,10.4,1.4,43.8,0.5
2982,GM0114 ,2020JJ00,13.8,10.5,1.6,46.2,0.5
2983,GM0388 ,2015KW01,9.0,8.9,1.0,35.1,
2984,GM0388 ,2015HJ01,10.4,7.9,1.0,34.2,0.4
2985,GM0388 ,2015HJ02,11.3,8.8,1.1,33.3,0.4
2986,GM0388 ,2015JJ00,12.5,8.4,1.3,32.6,0.5
2987,GM0388 ,2016HJ01,10.3,12.1,1.1,37.5,0.5
2988,GM0388 ,2016HJ02,10.9,12.7,1.1,36.6,0.5
2989,GM0388 ,2016JJ00,12.1,12.5,1.4,30.0,0.5
2990,GM0388 ,2017HJ01,11.5,10.8,1.0,41.7,0.5
2991,GM0388 ,2017HJ02,11.9,10.4,1.1,38.5,
2992,GM0388 ,2017JJ00,13.4,9.3,1.2,44.4,0.5
2993,GM0388 ,2018HJ01,11.7,12.0,1.2,43.5,
2994,GM0388 ,2018HJ02,12.1,13.9,1.1,48.8,
2995,GM0388 ,2018JJ00,13.6,13.2,1.4,40.8,
2996,GM0388 ,2019HJ01,12.3,13.7,1.3,55.6,
2997,GM0388 ,2019HJ02,12.6,11.1,1.0,45.5,
2998,GM0388 ,2019JJ00,14.2,11.9,1.1,48.8,
2999,GM0388 ,2020HJ01,10.8,11.8,1.0,41.7,
3000,GM0388 ,2020HJ02,10.8,13.1,1.0,44.1,
3001,GM0388 ,2020JJ00,12.7,12.4,1.1,51.3,
3002,GM0153 ,2015KW01,6.4,20.7,1.9,44.7,0.6
3003,GM0153 ,2015HJ01,7.4,19.5,2.0,44.2,0.6
3004,GM0153 ,2015HJ02,7.9,19.2,1.9,47.7,0.7
3005,GM0153 ,2015JJ00,9.0,18.6,2.2,47.0,0.7
3006,GM0153 ,2016HJ01,8.1,20.9,1.8,48.7,0.7
3007,GM0153 ,2016HJ02,8.8,20.6,1.8,51.5,0.7
3008,GM0153 ,2016JJ00,9.8,20.3,2.1,51.6,0.9
3009,GM0153 ,2017HJ01,9.2,18.7,1.8,50.2,0.7
3010,GM0153 ,2017HJ02,9.7,18.6,1.8,50.9,0.7
3011,GM0153 ,2017JJ00,11.0,18.7,2.1,51.9,0.9
3012,GM0153 ,2018HJ01,9.5,17.4,1.9,47.4,0.8
3013,GM0153 ,2018HJ02,9.9,16.5,1.8,48.7,0.8
3014,GM0153 ,2018JJ00,11.2,16.6,2.1,48.4,0.9
3015,GM0153 ,2019HJ01,9.7,16.0,1.7,46.9,0.7
3016,GM0153 ,2019HJ02,10.3,15.7,1.7,48.2,0.6
3017,GM0153 ,2019JJ00,11.8,15.4,1.9,49.5,0.8
3018,GM0153 ,2020HJ01,10.7,14.4,1.6,46.1,0.5
3019,GM0153 ,2020HJ02,11.1,13.5,1.6,45.7,0.5
3020,GM0153 ,2020JJ00,12.9,13.1,1.8,46.4,0.6
3021,GM0232 ,2015KW01,6.1,14.2,0.9,61.8,0.3
3022,GM0232 ,2015HJ01,6.7,13.1,0.9,61.0,0.3
3023,GM0232 ,2015HJ02,7.4,13.0,0.9,57.9,0.3
3024,GM0232 ,2015JJ00,8.1,12.9,1.0,56.9,0.4
3025,GM0232 ,2016HJ01,7.6,12.7,1.1,44.1,0.2
3026,GM0232 ,2016HJ02,8.2,12.7,1.0,45.5,0.4
3027,GM0232 ,2016JJ00,9.0,11.6,1.1,48.6,0.4
3028,GM0232 ,2017HJ01,8.8,11.0,1.2,41.1,0.2
3029,GM0232 ,2017HJ02,9.0,12.6,1.2,40.0,0.2
3030,GM0232 ,2017JJ00,10.2,11.1,1.3,38.5,0.4
3031,GM0232 ,2018HJ01,8.3,12.6,1.1,44.1,0.2
