ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,MotorrijtuigenbelastingInclEurovignet_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,Bankenbelasting_16,Verhuurdersheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,Beursbelasting_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,MotorrijtuigenbelInclEurovignet_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,Bankenbelasting_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,EenmaligOntvangstIVMLiquidatie_61,TotaalBelastingenOpVermogen_62,Onroerendezaakbelasting_63,Vermogensbelasting_64,Motorrijtuigenbelasting_65,TotaalMilieuheffingen_66,Rioolrechten_67,HeffingenOpWaterverontreiniging_68,OmslagheffingWaterschappen_69,OverigeBelastingenInkomenEnVermogen_70,Vermogensheffingen_71
267,30,2008KW03,1950.0,,,,,,855.0,334.0,,,660.0,,0.0,,,,,,101.0,1092.0,,,,,,,,,,,,,,,,,,,1092.0,660.0,62.0,290.0,52.0,99.0,134.0,5.0,,,,,43.0,35.0,2.0,858.0,,,,,,,,858.0,0.0,,272.0,565.0,254.0,239.0,72.0,21.0,0.0
268,30,2008KW04,1892.0,,,,,,723.0,311.0,,,759.0,,0.0,,,,,,99.0,1160.0,,,,,,,,,,,,,,,,,,,1160.0,759.0,64.0,256.0,52.0,66.0,133.0,5.0,,,,,44.0,34.0,3.0,732.0,,,,,,,,732.0,0.0,,247.0,467.0,205.0,193.0,69.0,18.0,0.0
269,30,2008JJ00,7742.0,,,,,,3223.0,1327.0,,,2792.0,,1.0,,,,,,399.0,4473.0,,,,,,,,,,,,,,,,,,,4473.0,2792.0,257.0,1105.0,209.0,341.0,535.0,20.0,,,,,172.0,137.0,10.0,3268.0,,,,,,,,3268.0,0.0,,1070.0,2118.0,954.0,885.0,279.0,80.0,1.0
270,30,2009KW01,2022.0,,,,,,848.0,344.0,,,723.0,,1.0,,,,,,106.0,1169.0,,,,,,,,,,,,,,,,,,,1169.0,723.0,67.0,296.0,56.0,74.0,162.0,4.0,,,,,47.0,33.0,3.0,852.0,,,,,,,,852.0,0.0,,277.0,552.0,259.0,195.0,98.0,23.0,1.0
271,30,2009KW02,2040.0,,,,,,861.0,341.0,,,734.0,,1.0,,,,,,103.0,1179.0,,,,,,,,,,,,,,,,,,,1179.0,734.0,65.0,298.0,55.0,72.0,166.0,5.0,,,,,47.0,32.0,3.0,860.0,,,,,,,,860.0,0.0,,276.0,563.0,269.0,195.0,99.0,21.0,1.0
272,30,2009KW03,1995.0,,,,,,860.0,340.0,,,694.0,,1.0,,,,,,100.0,1137.0,,,,,,,,,,,,,,,,,,,1137.0,694.0,64.0,299.0,55.0,73.0,167.0,4.0,,,,,46.0,30.0,4.0,857.0,,,,,,,,857.0,0.0,,276.0,561.0,268.0,195.0,98.0,20.0,1.0
273,30,2009KW04,2090.0,,,,,,836.0,370.0,,,785.0,,1.0,,,,,,98.0,1243.0,,,,,,,,,,,,,,,,,,,1243.0,785.0,74.0,306.0,56.0,75.0,171.0,4.0,,,,,46.0,26.0,6.0,846.0,,,,,,,,846.0,0.0,,296.0,530.0,228.0,194.0,108.0,20.0,1.0
274,30,2009JJ00,8147.0,,,,,,3405.0,1395.0,,,2936.0,,4.0,,,,,,407.0,4728.0,,,,,,,,,,,,,,,,,,,4728.0,2936.0,270.0,1199.0,222.0,294.0,666.0,17.0,,,,,186.0,121.0,16.0,3415.0,,,,,,,,3415.0,0.0,,1125.0,2206.0,1024.0,779.0,403.0,84.0,4.0
275,30,2010KW01,2091.0,,,,,,891.0,354.0,,,736.0,,0.0,,,,,,110.0,1197.0,,,,,,,,,,,,,,,,,,,1197.0,736.0,69.0,305.0,52.0,75.0,174.0,4.0,,,,,50.0,33.0,4.0,894.0,,,,,,,,894.0,0.0,,285.0,586.0,276.0,203.0,107.0,23.0,0.0
276,30,2010KW02,2107.0,,,,,,894.0,355.0,,,754.0,,-1.0,,,,,,105.0,1215.0,,,,,,,,,,,,,,,,,,,1215.0,754.0,71.0,305.0,51.0,75.0,175.0,4.0,,,,,50.0,32.0,3.0,893.0,,,,,,,,893.0,0.0,,284.0,589.0,279.0,202.0,108.0,20.0,-1.0
277,30,2010KW03,2149.0,,,,,,895.0,355.0,,,787.0,,-1.0,,,,,,113.0,1254.0,,,,,,,,,,,,,,,,,,,1254.0,787.0,70.0,305.0,52.0,74.0,175.0,4.0,,,,,50.0,34.0,8.0,896.0,,,,,,,,896.0,0.0,,285.0,590.0,280.0,201.0,109.0,21.0,-1.0
278,30,2010KW04,2104.0,,,,,,866.0,362.0,,,769.0,,-2.0,,,,,,109.0,1220.0,,,,,,,,,,,,,,,,,,,1220.0,769.0,66.0,298.0,51.0,73.0,171.0,3.0,,,,,50.0,32.0,5.0,886.0,,,,,,,,886.0,0.0,,296.0,568.0,261.0,202.0,105.0,22.0,-2.0
279,30,2010JJ00,8451.0,,,,,,3546.0,1426.0,,,3046.0,,-4.0,,,,,,437.0,4886.0,,,,,,,,,,,,,,,,,,,4886.0,3046.0,276.0,1213.0,206.0,297.0,695.0,15.0,,,,,200.0,131.0,20.0,3569.0,,,,,,,,3569.0,0.0,,1150.0,2333.0,1096.0,808.0,429.0,86.0,-4.0
280,30,2011KW01,2185.0,,,,,,916.0,364.0,,,792.0,,1.0,,,,,,112.0,1269.0,,,,,,,,,,,,,,,,,,,1269.0,792.0,75.0,312.0,53.0,77.0,179.0,3.0,,,,,51.0,34.0,5.0,915.0,,,,,,,,915.0,0.0,,289.0,604.0,286.0,204.0,114.0,22.0,1.0
281,30,2011KW02,2216.0,,,,,,923.0,363.0,,,811.0,,0.0,,,,,,119.0,1292.0,,,,,,,,,,,,,,,,,,,1292.0,811.0,73.0,312.0,54.0,77.0,177.0,4.0,,,,,52.0,35.0,9.0,924.0,,,,,,,,924.0,0.0,,290.0,611.0,292.0,206.0,113.0,23.0,0.0
282,30,2011KW03,2196.0,,,,,,918.0,364.0,,,799.0,,0.0,,,,,,115.0,1280.0,,,,,,,,,,,,,,,,,,,1280.0,799.0,74.0,313.0,55.0,77.0,177.0,4.0,,,,,52.0,36.0,6.0,916.0,,,,,,,,916.0,0.0,,290.0,605.0,279.0,212.0,114.0,21.0,0.0
283,30,2011KW04,2143.0,,,,,,909.0,341.0,,,769.0,,1.0,,,,,,123.0,1233.0,,,,,,,,,,,,,,,,,,,1233.0,769.0,56.0,308.0,58.0,74.0,172.0,4.0,,,,,51.0,43.0,6.0,909.0,,,,,,,,909.0,0.0,,285.0,601.0,289.0,203.0,109.0,23.0,1.0
284,30,2011JJ00,8740.0,,,,,,3666.0,1432.0,,,3171.0,,2.0,,,,,,469.0,5074.0,,,,,,,,,,,,,,,,,,,5074.0,3171.0,278.0,1245.0,220.0,305.0,705.0,15.0,,,,,206.0,148.0,26.0,3664.0,,,,,,,,3664.0,0.0,,1154.0,2421.0,1146.0,825.0,450.0,89.0,2.0
285,30,2012KW01,2243.0,,,,,,966.0,364.0,,,805.0,,0.0,,,,,,108.0,1300.0,,,,,,,,,,,,,,,,,,,1300.0,805.0,70.0,339.0,77.0,79.0,179.0,4.0,,,,,49.0,32.0,5.0,943.0,,,,,,,,943.0,0.0,,294.0,627.0,294.0,217.0,116.0,22.0,0.0
286,30,2012KW02,2258.0,,,,,,943.0,364.0,,,837.0,,1.0,,,,,,113.0,1327.0,,,,,,,,,,,,,,,,,,,1327.0,837.0,70.0,330.0,67.0,79.0,180.0,4.0,,,,,45.0,33.0,12.0,930.0,,,,,,,,930.0,0.0,,294.0,613.0,281.0,216.0,116.0,23.0,1.0
287,30,2012KW03,2293.0,,,,,,967.0,364.0,,,854.0,,0.0,,,,,,108.0,1344.0,,,,,,,,,,,,,,,,,,,1344.0,854.0,70.0,336.0,74.0,79.0,179.0,4.0,,,,,49.0,30.0,5.0,949.0,,,,,,,,949.0,0.0,,294.0,631.0,298.0,217.0,116.0,24.0,0.0
288,30,2012KW04,2184.0,,,,,,880.0,340.0,,,852.0,,0.0,,,,,,112.0,1301.0,,,,,,,,,,,,,,,,,,,1301.0,852.0,68.0,291.0,48.0,74.0,167.0,2.0,,,,,49.0,37.0,4.0,883.0,,,,,,,,883.0,0.0,,272.0,589.0,280.0,201.0,108.0,22.0,0.0
289,30,2012JJ00,8978.0,,,,,,3756.0,1432.0,,,3348.0,,1.0,,,,,,441.0,5272.0,,,,,,,,,,,,,,,,,,,5272.0,3348.0,278.0,1296.0,266.0,311.0,705.0,14.0,,,,,192.0,132.0,26.0,3705.0,,,,,,,,3705.0,0.0,,1154.0,2460.0,1153.0,851.0,456.0,91.0,1.0
290,30,2013KW01,2276.0,,,,,,982.0,363.0,,,876.0,,0.0,,,,,,55.0,1303.0,,,,,,,,,,,,,,,,,,,1303.0,876.0,70.0,327.0,58.0,78.0,187.0,4.0,,,,,0.0,25.0,5.0,973.0,,,,,,,,973.0,0.0,,293.0,655.0,316.0,218.0,121.0,25.0,0.0
291,30,2013KW02,2282.0,,,,,,974.0,362.0,,,851.0,,1.0,,,,,,94.0,1341.0,,,,,,,,,,,,,,,,,,,1341.0,851.0,70.0,358.0,88.0,79.0,187.0,4.0,,,,,0.0,44.0,18.0,940.0,,,,,,,,940.0,0.0,,292.0,616.0,278.0,218.0,120.0,32.0,1.0
292,30,2013KW03,2258.0,,,,,,972.0,362.0,,,863.0,,1.0,,,,,,60.0,1312.0,,,,,,,,,,,,,,,,,,,1312.0,863.0,70.0,341.0,72.0,79.0,186.0,4.0,,,,,0.0,29.0,9.0,945.0,,,,,,,,945.0,0.0,,292.0,631.0,292.0,218.0,121.0,22.0,1.0
293,30,2013KW04,2173.0,,,,,,934.0,327.0,,,853.0,,0.0,,,,,,59.0,1289.0,,,,,,,,,,,,,,,,,,,1289.0,853.0,63.0,331.0,73.0,75.0,180.0,3.0,,,,,0.0,39.0,3.0,884.0,,,,,,,,884.0,0.0,,264.0,603.0,277.0,210.0,116.0,17.0,0.0
294,30,2013JJ00,8989.0,,,,,,3862.0,1414.0,,,3443.0,,2.0,,,,,,268.0,5245.0,,,,,,,,,,,,,,,,,,,5245.0,3443.0,273.0,1357.0,291.0,311.0,740.0,15.0,,,,,0.0,137.0,35.0,3742.0,,,,,,,,3742.0,0.0,,1141.0,2505.0,1163.0,864.0,478.0,96.0,2.0
295,31,1987JJ00,1452.0,,,,,,177.0,,,,1221.0,,2.0,,,,,,52.0,944.0,,,,,,,,,,,,,,,,,,,944.0,868.0,,53.0,53.0,0.0,,,,,,,,23.0,,506.0,,,,,,,,506.0,353.0,,,124.0,124.0,0.0,,29.0,2.0
296,31,1988JJ00,1515.0,,,,,,190.0,,,,1266.0,,2.0,,,,,,57.0,980.0,,,,,,,,,,,,,,,,,,,980.0,900.0,,57.0,57.0,0.0,,,,,,,,23.0,,533.0,,,,,,,,533.0,366.0,,,133.0,133.0,0.0,,34.0,2.0
297,31,1989JJ00,1593.0,,,,,,213.0,,,,1316.0,,3.0,,,,,,61.0,1026.0,,,,,,,,,,,,,,,,,,,1026.0,935.0,,64.0,64.0,0.0,,,,,,,,27.0,,564.0,,,,,,,,564.0,381.0,,,149.0,149.0,0.0,,34.0,3.0
298,31,1990JJ00,1675.0,,,,,,246.0,,,,1361.0,,3.0,,,,,,65.0,1073.0,,,,,,,,,,,,,,,,,,,1073.0,967.0,,74.0,74.0,0.0,,,,,,,,32.0,,599.0,,,,,,,,599.0,394.0,,,172.0,172.0,0.0,,33.0,3.0
299,31,1991JJ00,1800.0,,,,,,286.0,,,,1435.0,,4.0,,,,,,75.0,1142.0,,,,,,,,,,,,,,,,,,,1142.0,1020.0,,86.0,86.0,0.0,,,,,,,,36.0,,654.0,,,,,,,,654.0,415.0,,,200.0,200.0,0.0,,39.0,4.0
300,31,1992JJ00,1949.0,,,,,,318.0,,,,1552.0,,4.0,,,,,,75.0,1236.0,,,,,,,,,,,,,,,,,,,1236.0,1104.0,,96.0,96.0,0.0,,,,,,,,36.0,,709.0,,,,,,,,709.0,448.0,,,222.0,222.0,0.0,,39.0,4.0
301,31,1993JJ00,2100.0,,,,,,359.0,,,,1652.0,,4.0,,,,,,85.0,1323.0,,,,,,,,,,,,,,,,,,,1323.0,1174.0,,108.0,108.0,0.0,,,,,,,,41.0,,773.0,,,,,,,,773.0,478.0,,,251.0,251.0,0.0,,44.0,4.0
302,31,1994JJ00,2233.0,,,,,,400.0,,,,1739.0,,4.0,,,,,,90.0,1402.0,,,,,,,,,,,,,,,,,,,1402.0,1237.0,,120.0,120.0,0.0,,,,,,,,45.0,,827.0,,,,,,,,827.0,502.0,,,280.0,280.0,0.0,,45.0,4.0
303,31,1995JJ00,2455.0,,,,,,491.0,,,,1854.0,,8.0,,,,,,102.0,1525.0,,,,,,,,,,,,,,,,,,,1525.0,1316.0,,156.0,146.0,10.0,,,,,,,,53.0,,922.0,,,,,,,,922.0,538.0,,,335.0,311.0,24.0,,49.0,8.0
304,31,1996JJ00,2566.0,,,,,,505.0,,,,1952.0,,4.0,,,,,,105.0,1535.0,,,,,,,,,,,,,,,,,,,1535.0,1371.0,,107.0,95.0,12.0,,,,,,,,57.0,,1027.0,,,,,,,,1027.0,581.0,,,398.0,372.0,26.0,,48.0,4.0
305,31,1997JJ00,2710.0,,,,,,522.0,,,,2076.0,,5.0,,,,,,107.0,1636.0,,,,,,,,,,,,,,,,,,,1636.0,1473.0,,104.0,104.0,,,,,,,,,59.0,,1069.0,,,,,,,,1069.0,603.0,,,418.0,418.0,,,48.0,5.0
306,31,1998JJ00,2936.0,,,,,,565.0,,,,2246.0,,6.0,,,,,,119.0,1776.0,,,,,,,,,,,,,,,,,,,1776.0,1595.0,,113.0,113.0,,,,,,,,,68.0,,1154.0,,,,,,,,1154.0,651.0,,,452.0,452.0,,,51.0,6.0
307,31,1999JJ00,3062.0,,,,,,594.0,,,,2334.0,,7.0,,,,,,127.0,1850.0,,,,,,,,,,,,,,,,,,,1850.0,1657.0,,119.0,119.0,,,,,,,,,74.0,,1205.0,,,,,,,,1205.0,677.0,,,475.0,475.0,,,53.0,7.0
308,31,2000JJ00,3331.0,,,,,,650.0,,,,2540.0,,4.0,,,,,,137.0,2016.0,,,,,,,,,,,,,,,,,,,2016.0,1803.0,,130.0,130.0,,,,,,,,,83.0,,1311.0,,,,,,,,1311.0,737.0,,,520.0,520.0,,,54.0,4.0
309,31,2001JJ00,3577.0,,,,,,701.0,,,,2720.0,,4.0,,,,,,152.0,2166.0,,,,,,,,,,,,,,,,,,,2166.0,1931.0,,140.0,140.0,,,,,,,,,95.0,,1407.0,,,,,,,,1407.0,789.0,,,561.0,561.0,,,57.0,4.0
310,31,2002JJ00,3813.0,,,,,,746.0,,,,2904.0,,1.0,,,,,,162.0,2312.0,,,,,,,,,,,,,,,,,,,2312.0,2062.0,,149.0,149.0,,,,,,,,,101.0,,1500.0,,,,,,,,1500.0,842.0,,,597.0,597.0,,,61.0,1.0
311,31,2003JJ00,4125.0,,,,,,805.0,,,,3159.0,,1.0,,,,,,160.0,2500.0,,,,,,,,,,,,,,,,,,,2500.0,2243.0,,161.0,161.0,,,,,,,,,96.0,,1624.0,,,,,,,,1624.0,916.0,,,644.0,644.0,,,64.0,1.0
312,31,2004JJ00,4391.0,,,,,,831.0,,,,3386.0,,1.0,,,,,,173.0,2662.0,,,,,,,,,,,,,,,,,,,2662.0,2404.0,,153.0,153.0,,,,,,,,,105.0,,1728.0,,,,,,,,1728.0,982.0,,,678.0,678.0,,,68.0,1.0
313,31,2005JJ00,4665.0,,,,,,886.0,,,,3594.0,,1.0,,,,,,184.0,2817.0,,,,,,,,,,,,,,,,,,,2817.0,2552.0,,155.0,155.0,,,,,,,,,110.0,,1847.0,,,,,,,,1847.0,1042.0,,,731.0,731.0,,,74.0,1.0
314,31,2006KW01,939.0,,,,,,257.0,,,,637.0,,0.0,,,,,,45.0,714.0,,,,,,,,,,,,,,,,,,,714.0,637.0,,49.0,49.0,,,,,,,,,28.0,,225.0,,,,,,,,225.0,,,,208.0,208.0,,,17.0,0.0
315,31,2006KW02,940.0,,,,,,255.0,,,,637.0,,0.0,,,,,,48.0,716.0,,,,,,,,,,,,,,,,,,,716.0,637.0,,50.0,50.0,,,,,,,,,29.0,,224.0,,,,,,,,224.0,,,,205.0,205.0,,,19.0,0.0
316,31,2006KW03,940.0,,,,,,252.0,,,,641.0,,0.0,,,,,,47.0,718.0,,,,,,,,,,,,,,,,,,,718.0,641.0,,49.0,49.0,,,,,,,,,28.0,,222.0,,,,,,,,222.0,,,,203.0,203.0,,,19.0,0.0
317,31,2006KW04,943.0,,,,,,250.0,,,,643.0,,1.0,,,,,,49.0,722.0,,,,,,,,,,,,,,,,,,,722.0,643.0,,50.0,50.0,,,,,,,,,29.0,,220.0,,,,,,,,220.0,,,,200.0,200.0,,,20.0,1.0
318,31,2006JJ00,3762.0,,,,,,1014.0,,,,2558.0,,1.0,,,,,,189.0,2870.0,,,,,,,,,,,,,,,,,,,2870.0,2558.0,,198.0,198.0,,,,,,,,,114.0,,891.0,,,,,,,,891.0,,,,816.0,816.0,,,75.0,1.0
319,31,2007KW01,991.0,,,,,,270.0,,,,667.0,,1.0,,,,,,53.0,752.0,,,,,,,,,,,,,,,,,,,752.0,667.0,,52.0,52.0,,,,,,,,,31.0,2.0,238.0,,,,,,,,238.0,,,,218.0,218.0,,,20.0,1.0
320,31,2007KW02,986.0,,,,,,273.0,,,,659.0,,2.0,,,,,,52.0,746.0,,,,,,,,,,,,,,,,,,,746.0,659.0,,53.0,53.0,,,,,,,,,31.0,3.0,238.0,,,,,,,,238.0,,,,220.0,220.0,,,18.0,2.0
321,31,2007KW03,1000.0,,,,,,275.0,,,,670.0,,1.0,,,,,,54.0,758.0,,,,,,,,,,,,,,,,,,,758.0,670.0,,53.0,53.0,,,,,,,,,32.0,3.0,241.0,,,,,,,,241.0,,,,222.0,222.0,,,19.0,1.0
322,31,2007KW04,1020.0,,,,,,276.0,,,,688.0,,1.0,,,,,,55.0,775.0,,,,,,,,,,,,,,,,,,,775.0,688.0,,53.0,53.0,,,,,,,,,31.0,3.0,244.0,,,,,,,,244.0,,,,223.0,223.0,,,21.0,1.0
323,31,2007JJ00,3997.0,,,,,,1094.0,,,,2684.0,,5.0,,,,,,214.0,3031.0,,,,,,,,,,,,,,,,,,,3031.0,2684.0,,211.0,211.0,,,,,,,,,125.0,11.0,961.0,,,,,,,,961.0,,,,883.0,883.0,,,78.0,5.0
324,31,2008KW01,1030.0,,,,,,288.0,,,,684.0,,1.0,,,,,,57.0,772.0,,,,,,,,,,,,,,,,,,,772.0,684.0,,52.0,52.0,,,,,,,,,34.0,2.0,257.0,,,,,,,,257.0,,,,236.0,236.0,,,21.0,1.0
325,31,2008KW02,1058.0,,,,,,312.0,,,,689.0,,0.0,,,,,,57.0,779.0,,,,,,,,,,,,,,,,,,,779.0,689.0,,53.0,53.0,,,,,,,,,34.0,3.0,279.0,,,,,,,,279.0,,,,259.0,259.0,,,20.0,0.0
326,31,2008KW03,1024.0,,,,,,306.0,,,,660.0,,0.0,,,,,,58.0,749.0,,,,,,,,,,,,,,,,,,,749.0,660.0,,52.0,52.0,,,,,,,,,35.0,2.0,275.0,,,,,,,,275.0,,,,254.0,254.0,,,21.0,0.0
327,31,2008KW04,1071.0,,,,,,257.0,,,,759.0,,0.0,,,,,,55.0,848.0,,,,,,,,,,,,,,,,,,,848.0,759.0,,52.0,52.0,,,,,,,,,34.0,3.0,223.0,,,,,,,,223.0,,,,205.0,205.0,,,18.0,0.0
328,31,2008JJ00,4183.0,,,,,,1163.0,,,,2792.0,,1.0,,,,,,227.0,3148.0,,,,,,,,,,,,,,,,,,,3148.0,2792.0,,209.0,209.0,,,,,,,,,137.0,10.0,1034.0,,,,,,,,1034.0,,,,954.0,954.0,,,80.0,1.0
329,31,2009KW01,1098.0,,,,,,315.0,,,,723.0,,1.0,,,,,,59.0,815.0,,,,,,,,,,,,,,,,,,,815.0,723.0,,56.0,56.0,,,,,,,,,33.0,3.0,282.0,,,,,,,,282.0,,,,259.0,259.0,,,23.0,1.0
330,31,2009KW02,1115.0,,,,,,324.0,,,,734.0,,1.0,,,,,,56.0,824.0,,,,,,,,,,,,,,,,,,,824.0,734.0,,55.0,55.0,,,,,,,,,32.0,3.0,290.0,,,,,,,,290.0,,,,269.0,269.0,,,21.0,1.0
331,31,2009KW03,1072.0,,,,,,323.0,,,,694.0,,1.0,,,,,,54.0,783.0,,,,,,,,,,,,,,,,,,,783.0,694.0,,55.0,55.0,,,,,,,,,30.0,4.0,288.0,,,,,,,,288.0,,,,268.0,268.0,,,20.0,1.0
332,31,2009KW04,1122.0,,,,,,284.0,,,,785.0,,1.0,,,,,,52.0,873.0,,,,,,,,,,,,,,,,,,,873.0,785.0,,56.0,56.0,,,,,,,,,26.0,6.0,248.0,,,,,,,,248.0,,,,228.0,228.0,,,20.0,1.0
333,31,2009JJ00,4407.0,,,,,,1246.0,,,,2936.0,,4.0,,,,,,221.0,3295.0,,,,,,,,,,,,,,,,,,,3295.0,2936.0,,222.0,222.0,,,,,,,,,121.0,16.0,1108.0,,,,,,,,1108.0,,,,1024.0,1024.0,,,84.0,4.0
334,31,2010KW01,1124.0,,,,,,328.0,,,,736.0,,0.0,,,,,,60.0,825.0,,,,,,,,,,,,,,,,,,,825.0,736.0,,52.0,52.0,,,,,,,,,33.0,4.0,299.0,,,,,,,,299.0,,,,276.0,276.0,,,23.0,0.0
335,31,2010KW02,1138.0,,,,,,330.0,,,,754.0,,-1.0,,,,,,55.0,840.0,,,,,,,,,,,,,,,,,,,840.0,754.0,,51.0,51.0,,,,,,,,,32.0,3.0,299.0,,,,,,,,299.0,,,,279.0,279.0,,,20.0,-1.0
336,31,2010KW03,1181.0,,,,,,332.0,,,,787.0,,-1.0,,,,,,63.0,881.0,,,,,,,,,,,,,,,,,,,881.0,787.0,,52.0,52.0,,,,,,,,,34.0,8.0,301.0,,,,,,,,301.0,,,,280.0,280.0,,,21.0,-1.0
337,31,2010KW04,1138.0,,,,,,312.0,,,,769.0,,-2.0,,,,,,59.0,857.0,,,,,,,,,,,,,,,,,,,857.0,769.0,,51.0,51.0,,,,,,,,,32.0,5.0,283.0,,,,,,,,283.0,,,,261.0,261.0,,,22.0,-2.0
338,31,2010JJ00,4581.0,,,,,,1302.0,,,,3046.0,,-4.0,,,,,,237.0,3403.0,,,,,,,,,,,,,,,,,,,3403.0,3046.0,,206.0,206.0,,,,,,,,,131.0,20.0,1182.0,,,,,,,,1182.0,,,,1096.0,1096.0,,,86.0,-4.0
339,31,2011KW01,1193.0,,,,,,339.0,,,,792.0,,1.0,,,,,,61.0,884.0,,,,,,,,,,,,,,,,,,,884.0,792.0,,53.0,53.0,,,,,,,,,34.0,5.0,308.0,,,,,,,,308.0,,,,286.0,286.0,,,22.0,1.0
340,31,2011KW02,1224.0,,,,,,346.0,,,,811.0,,0.0,,,,,,67.0,909.0,,,,,,,,,,,,,,,,,,,909.0,811.0,,54.0,54.0,,,,,,,,,35.0,9.0,315.0,,,,,,,,315.0,,,,292.0,292.0,,,23.0,0.0
341,31,2011KW03,1196.0,,,,,,334.0,,,,799.0,,0.0,,,,,,63.0,896.0,,,,,,,,,,,,,,,,,,,896.0,799.0,,55.0,55.0,,,,,,,,,36.0,6.0,300.0,,,,,,,,300.0,,,,279.0,279.0,,,21.0,0.0
342,31,2011KW04,1189.0,,,,,,347.0,,,,769.0,,1.0,,,,,,72.0,876.0,,,,,,,,,,,,,,,,,,,876.0,769.0,,58.0,58.0,,,,,,,,,43.0,6.0,312.0,,,,,,,,312.0,,,,289.0,289.0,,,23.0,1.0
343,31,2011JJ00,4802.0,,,,,,1366.0,,,,3171.0,,2.0,,,,,,263.0,3565.0,,,,,,,,,,,,,,,,,,,3565.0,3171.0,,220.0,220.0,,,,,,,,,148.0,26.0,1235.0,,,,,,,,1235.0,,,,1146.0,1146.0,,,89.0,2.0
344,31,2012KW01,1235.0,,,,,,371.0,,,,805.0,,0.0,,,,,,59.0,919.0,,,,,,,,,,,,,,,,,,,919.0,805.0,,77.0,77.0,,,,,,,,,32.0,5.0,316.0,,,,,,,,316.0,,,,294.0,294.0,,,22.0,0.0
345,31,2012KW02,1254.0,,,,,,348.0,,,,837.0,,1.0,,,,,,68.0,949.0,,,,,,,,,,,,,,,,,,,949.0,837.0,,67.0,67.0,,,,,,,,,33.0,12.0,304.0,,,,,,,,304.0,,,,281.0,281.0,,,23.0,1.0
346,31,2012KW03,1285.0,,,,,,372.0,,,,854.0,,0.0,,,,,,59.0,963.0,,,,,,,,,,,,,,,,,,,963.0,854.0,,74.0,74.0,,,,,,,,,30.0,5.0,322.0,,,,,,,,322.0,,,,298.0,298.0,,,24.0,0.0
347,31,2012KW04,1243.0,,,,,,328.0,,,,852.0,,0.0,,,,,,63.0,941.0,,,,,,,,,,,,,,,,,,,941.0,852.0,,48.0,48.0,,,,,,,,,37.0,4.0,302.0,,,,,,,,302.0,,,,280.0,280.0,,,22.0,0.0
348,31,2012JJ00,5017.0,,,,,,1419.0,,,,3348.0,,1.0,,,,,,249.0,3772.0,,,,,,,,,,,,,,,,,,,3772.0,3348.0,,266.0,266.0,,,,,,,,,132.0,26.0,1244.0,,,,,,,,1244.0,,,,1153.0,1153.0,,,91.0,1.0
349,31,2013KW01,1305.0,,,,,,374.0,,,,876.0,,0.0,,,,,,55.0,964.0,,,,,,,,,,,,,,,,,,,964.0,876.0,,58.0,58.0,,,,,,,,,25.0,5.0,341.0,,,,,,,,341.0,,,,316.0,316.0,,,25.0,0.0
350,31,2013KW02,1312.0,,,,,,366.0,,,,851.0,,1.0,,,,,,94.0,1001.0,,,,,,,,,,,,,,,,,,,1001.0,851.0,,88.0,88.0,,,,,,,,,44.0,18.0,310.0,,,,,,,,310.0,,,,278.0,278.0,,,32.0,1.0
351,31,2013KW03,1288.0,,,,,,364.0,,,,863.0,,1.0,,,,,,60.0,973.0,,,,,,,,,,,,,,,,,,,973.0,863.0,,72.0,72.0,,,,,,,,,29.0,9.0,314.0,,,,,,,,314.0,,,,292.0,292.0,,,22.0,1.0
352,31,2013KW04,1262.0,,,,,,350.0,,,,853.0,,0.0,,,,,,59.0,968.0,,,,,,,,,,,,,,,,,,,968.0,853.0,,73.0,73.0,,,,,,,,,39.0,3.0,294.0,,,,,,,,294.0,,,,277.0,277.0,,,17.0,0.0
