ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,InvoerGoederen_4,Invoerdiensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,AFLandbouwEnNijverheid_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,GNCommercieleDienstverlening_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,OUNietCommercieleDienstverlening_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBTW_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,ExploitatieOverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,Afschrijvingen_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProductMarktprijzen_73,Saldo_74,OntvangenPrimaireInkomens_75,BetaaldePrimaireInkomens_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachten_79,BetaaldeInkomensoverdrachten_80,BrutoBeschikbaarNationaalInkomen_81,TotaalConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoeroverschotVanGoederen_87,UitvoeroverschotVanDiensten_88,SaldoOntvangenPrimaireInkomens_89,SaldoOntvangenInkomensoverdrachten_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransacties_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,NationaalVorderingensaldo_96,TotaalConsumptieveBestedingen_97,Totaal_98,Totaal_99,TotaalVoedingsEnGenotmiddelen_100,Voedingsmiddelen_101,Genotmiddelen_102,TotaalDuurzameConsumptiegoederen_103,KledingEnSchoeisel_104,VervoermiddelenEnOnderdelen_105,WoninginrichtingOverigeDuurzameGo_106,TotaalOverigeGoederen_107,EnergieEnWater_108,BrandstoffenEnOverigeGoederen_109,Totaal_110,Huisvesting_111,Horecadiensten_112,RecreatieEnCultuurdiensten_113,VervoerEnCommunicatiediensten_114,MedischeDienstenEnWelzijnzorg_115,FinancieleEnZakelijkeDiensten_116,OverigeDiensten_117,BinnenlandsConsumptieHuishoudens_118,ConsumptieHuishoudensInBuitenland_119,ConsumptieBuitenlandersInNederland_120,Totaal_121,IndividueleConsumptieOverheid_122,CollectieveConsumptieOverheid_123,TotaalConsumptieveBestedingen_124,WerkelijkeIndividueleConsumptie_125,WerkelijkeCollectieveConsumptie_126,TotaalBrutoInvesteringen_127,TotaalAankopen_128,Woningen_129,Totaal_130,Gebouwen_131,GWWWerken_132,Vervoermiddelen_133,Totaal_134,MachinesEnInstallaties_135,Computers_136,InCultuurGebrachteActiva_137,Totaal_138,OverigeMaterieleVasteActiva_139,ImmaterieleVasteActiva_140,OverdrachtskostenOpGrond_141,VerkopenGebruikteActiva_142,TotaalBrutoInvesteringen_143,TotaalAankopen_144,ALandbouwBosbouwEnVisserij_145,BFNijverheidEnEnergie_146,GNCommercieleDienstverlening_147,OUNietCommercieleDienstverlening_148,VerkopenGebruikteActiva_149,TotaalUitvoerGoederenEnDiensten_150,LandbouwEnVisserijproducten_151,AardolieAardgasEnOverigeDelfstoffen_152,VoedingsEnGenotmiddelen_153,TextielKledingLederEnLederwaren_154,PapierDrukwerkEnOpgenomenMedia_155,AardolieProducten_156,ChemischeProducten_157,RubberEnKunststofproducten_158,BasismetalenEnMetaalproducten_159,MachinesEnApparaten_160,ElektrotechnischeEnOptischeApparaten_161,Transportmiddelen_162,OverigeIndustrieleProducten_163,VervoerEnCommunicatie_164,FinancieleEnZakelijkeDiensten_165,OverigeProducten_166,ConsumptieBuitenlandersInNederland_167,UitvoerVanGebruikteVasteActiva_168,CifFobCorrectie_169,Totaal_170,UitvoerGoederenUitProductie_171,Wederuitvoer_172,UitvoerVanGebruikteVasteActiva_173,Totaal_174,ConsumptieBuitenlandersInNederland_175,OverigeUitvoerVanDiensten_176,CifFobCorrectie_177,TotaalInvoerGoederenEnDiensten_178,LandbouwEnVisserijproducten_179,AardolieAardgasEnOverigeDelfstoffen_180,VoedingsEnGenotmiddelen_181,TextielKledingLederEnLederwaren_182,PapierDrukwerkEnOpgenomenMedia_183,AardolieProducten_184,ChemischeProducten_185,RubberEnKunststofproducten_186,BasismetalenEnMetaalproducten_187,MachinesEnApparaten_188,ElektrotechnischeEnOptischeApparaten_189,Transportmiddelen_190,OverigeIndustrieleProducten_191,OverigeProducten_192,ConsumptieHuishoudensInBuitenland_193,CifFobCorrectie_194,Totaal_195,InvoerGoederenCif_196,CifFobCorrectieEnHerclassificatie_197,Totaal_198,InvoerDienstenCif_199,CifFobHerclassificatie_200,BelastingenOpProductieEnInvoer_201,ProductgebondenBelastingen_202,NietProductgebondenBelastingen_203,TotaalSubsidies_204,ProductgebondenSubsidies_205,NietProductgebondenSubsidies_206
121,vlwans,2012KW02,241923.0,139430.0,102553.0,81243.0,21623.0,241923.0,127391.0,100417.0,61234.0,39120.0,25825.0,21373.0,4448.0,1256.0,114746.0,91155.0,23914.0,125335.0,30231.0,2151.0,21799.0,2511.0,16676.0,2961.0,286.0,1095.0,911.0,3070.0,1006.0,2131.0,911.0,1510.0,787.0,2024.0,1558.0,1109.0,6356.0,63738.0,24866.0,16754.0,6095.0,2050.0,6541.0,10544.0,8762.0,13424.0,7072.0,6345.0,1162.0,3082.0,418.0,1664.0,31336.0,28436.0,16031.0,9507.0,6517.0,12439.0,2901.0,14135.0,15148.0,1016.0,,139430.0,,,14898.0,16577.0,1682.0,118802.0,20636.0,139430.0,139430.0,,,,,,,,,100417.0,,,26936.0,,,,,,,,,,,,100417.0,61234.0,28428.0,8627.0,5488.0,3143.0,12021.0,3388.0,2521.0,6109.0,7729.0,2102.0,5612.0,33515.0,11019.0,2982.0,2285.0,5093.0,1851.0,6660.0,3643.0,61947.0,2630.0,3332.0,39120.0,23967.0,15143.0,100417.0,85284.0,15143.0,25825.0,26412.0,6644.0,7045.0,3867.0,3185.0,3344.0,5238.0,3442.0,1971.0,233.0,4088.0,1460.0,2397.0,218.0,590.0,25825.0,26412.0,1110.0,3806.0,15397.0,6103.0,590.0,114746.0,4513.0,2937.0,9880.0,2138.0,1504.0,8341.0,15614.0,1842.0,6031.0,4728.0,26336.0,4355.0,1317.0,5830.0,12352.0,4434.0,3332.0,254.0,-806.0,91155.0,40935.0,50536.0,254.0,23914.0,3332.0,21384.0,-806.0,102553.0,3114.0,7439.0,5603.0,2580.0,1661.0,4800.0,13175.0,1872.0,5484.0,4224.0,25053.0,5359.0,2167.0,18225.0,2630.0,-806.0,81243.0,83881.0,2639.0,21623.0,19805.0,1833.0,16577.0,15148.0,1425.0,1682.0,1016.0,652.0
122,vlwans,2012KW03,232809.0,132328.0,100440.0,75950.0,24627.0,232809.0,120420.0,97543.0,61680.0,35801.0,21516.0,16734.0,4787.0,1421.0,112666.0,88256.0,24518.0,119325.0,28332.0,2594.0,20692.0,2012.0,16051.0,3048.0,255.0,1000.0,1101.0,3160.0,929.0,2029.0,735.0,1292.0,692.0,1857.0,1565.0,1047.0,5134.0,62578.0,24713.0,16927.0,5920.0,1906.0,6086.0,9577.0,8833.0,13546.0,6909.0,6629.0,1182.0,3417.0,391.0,1612.0,28320.0,25427.0,13286.0,8096.0,5187.0,12163.0,2892.0,12702.0,13593.0,883.0,,132328.0,,,13487.0,15002.0,1550.0,111452.0,20876.0,132328.0,132328.0,,,,,,,,,97543.0,,,22881.0,,,,,,,,,,,,97543.0,61680.0,27174.0,8411.0,5345.0,3071.0,11904.0,3750.0,2110.0,6040.0,6821.0,1649.0,5153.0,33524.0,11049.0,2754.0,2323.0,5127.0,1888.0,6855.0,3509.0,60695.0,4267.0,3272.0,35801.0,22608.0,13194.0,97543.0,84377.0,13194.0,21516.0,22081.0,5420.0,5770.0,3215.0,2555.0,2038.0,5247.0,3649.0,1676.0,-82.0,3786.0,1392.0,2183.0,206.0,572.0,21516.0,22081.0,726.0,3519.0,12229.0,5633.0,572.0,112666.0,4963.0,3506.0,9697.0,2623.0,1375.0,7276.0,14941.0,1792.0,5372.0,5035.0,25384.0,3587.0,1454.0,6351.0,13101.0,3846.0,3272.0,298.0,-809.0,88256.0,40457.0,47928.0,298.0,24518.0,3272.0,22065.0,-809.0,100440.0,2783.0,7604.0,5375.0,3260.0,1585.0,4311.0,10396.0,1743.0,4683.0,4205.0,24770.0,4501.0,2134.0,19626.0,4267.0,-809.0,75950.0,78583.0,2635.0,24627.0,22803.0,1827.0,15002.0,13593.0,1400.0,1550.0,883.0,666.0
123,vlwans,2012KW04,243160.0,139529.0,103593.0,82188.0,21472.0,243160.0,125340.0,99464.0,60876.0,38492.0,23804.0,18884.0,4908.0,2084.0,117999.0,94395.0,23650.0,125557.0,31796.0,2750.0,23629.0,4036.0,16311.0,3212.0,295.0,1134.0,715.0,2698.0,967.0,2050.0,845.0,1464.0,848.0,1983.0,1907.0,1048.0,5405.0,63143.0,25496.0,17424.0,6245.0,1858.0,6204.0,9234.0,8946.0,13426.0,7113.0,6304.0,1218.0,3175.0,310.0,1592.0,30449.0,27527.0,14616.0,8895.0,5730.0,12950.0,2913.0,14088.0,15031.0,932.0,,139529.0,,,14806.0,16412.0,1712.0,118411.0,21124.0,139529.0,139529.0,,,,,,,,,99464.0,,,25892.0,,,,,,,,,,,,99464.0,60876.0,28941.0,9070.0,5847.0,3223.0,11161.0,3623.0,1508.0,6026.0,8559.0,2950.0,5552.0,33558.0,11059.0,2672.0,2123.0,4926.0,2024.0,7085.0,3644.0,62483.0,1614.0,3189.0,38492.0,23725.0,14748.0,99464.0,84736.0,14748.0,23804.0,24432.0,5629.0,6176.0,3378.0,2797.0,3231.0,5640.0,3799.0,1948.0,12.0,3872.0,1390.0,2261.0,216.0,635.0,23804.0,24432.0,785.0,4031.0,13668.0,5988.0,635.0,117999.0,4503.0,4782.0,9510.0,2247.0,1466.0,7994.0,15645.0,1751.0,5258.0,4824.0,28698.0,4251.0,1232.0,6007.0,12790.0,3961.0,3189.0,304.0,-831.0,94395.0,41419.0,53340.0,304.0,23650.0,3189.0,21295.0,-831.0,103593.0,2621.0,7418.0,6055.0,2715.0,1500.0,5986.0,11787.0,1731.0,4682.0,4086.0,27283.0,5240.0,1859.0,19141.0,1614.0,-831.0,82188.0,84886.0,2699.0,21472.0,19603.0,1868.0,16412.0,15031.0,1392.0,1712.0,932.0,825.0
124,vlwans,2012JJ00,954634.0,547538.0,407063.0,317540.0,90135.0,954634.0,495488.0,394790.0,245801.0,148749.0,95312.0,77115.0,18156.0,5599.0,460127.0,365203.0,95611.0,492196.0,122521.0,9811.0,89957.0,13294.0,65368.0,12179.0,1129.0,4325.0,3770.0,11844.0,3768.0,8250.0,3393.0,6105.0,3047.0,7628.0,6853.0,4256.0,23006.0,251111.0,99131.0,67468.0,24101.0,7697.0,25265.0,39822.0,34982.0,53019.0,27889.0,25098.0,4638.0,12509.0,1421.0,6456.0,118304.0,106803.0,57053.0,34510.0,22537.0,49880.0,11489.0,55180.0,59061.0,3893.0,4099.0,547538.0,,,58191.0,64720.0,6637.0,464543.0,83031.0,547538.0,547538.0,,,,,,,,,394790.0,,,100619.0,,,,,,,,,,,,394790.0,245801.0,113955.0,34651.0,22289.0,12377.0,47129.0,14084.0,8613.0,24420.0,31893.0,10202.0,21534.0,133368.0,44214.0,11110.0,8789.0,19767.0,7761.0,27306.0,14391.0,247308.0,10455.0,11922.0,148749.0,92409.0,56316.0,394790.0,338545.0,56316.0,95312.0,97659.0,24187.0,25337.0,13832.0,11519.0,11241.0,21323.0,14770.0,6981.0,341.0,15791.0,5634.0,9246.0,886.0,2366.0,95312.0,97659.0,3691.0,15428.0,55585.0,23015.0,2366.0,460127.0,18492.0,15279.0,38575.0,9644.0,5801.0,30448.0,63089.0,7199.0,22612.0,19439.0,106405.0,16606.0,5418.0,24046.0,51645.0,16600.0,11922.0,1090.0,-3246.0,365203.0,166073.0,200148.0,1090.0,95611.0,11922.0,86942.0,-3246.0,407063.0,11198.0,29327.0,22575.0,11628.0,6333.0,19253.0,48255.0,7156.0,20504.0,16852.0,101029.0,20277.0,8366.0,76748.0,10455.0,-3246.0,317540.0,328137.0,10598.0,90135.0,82807.0,7352.0,64720.0,59061.0,5657.0,6637.0,3893.0,2804.0
125,vlwans,2013KW01,233514.0,133727.0,99690.0,77710.0,22116.0,233514.0,117420.0,95886.0,60452.0,35401.0,21242.0,17360.0,3869.0,262.0,116273.0,92417.0,24110.0,120284.0,31916.0,2211.0,24161.0,5335.0,15614.0,3003.0,289.0,1066.0,993.0,2698.0,815.0,1902.0,823.0,1686.0,671.0,1720.0,1971.0,1037.0,5604.0,60237.0,23040.0,15455.0,5795.0,1817.0,6187.0,10416.0,8735.0,12228.0,6495.0,5720.0,1078.0,2717.0,330.0,1570.0,28102.0,25349.0,12849.0,7827.0,5016.0,12538.0,2760.0,13424.0,14443.0,1059.0,,133727.0,,,14088.0,15810.0,1684.0,113240.0,20518.0,133727.0,133727.0,,,,,,,,,95886.0,,,21284.0,,,,,,,,,,,,95886.0,60452.0,28269.0,8401.0,5585.0,2824.0,10748.0,3019.0,2043.0,5685.0,8900.0,3894.0,4940.0,32605.0,11168.0,2612.0,2025.0,4629.0,2153.0,6548.0,3448.0,60872.0,1866.0,2280.0,35401.0,22153.0,13252.0,95886.0,82639.0,13252.0,21242.0,21814.0,5673.0,5768.0,3111.0,2667.0,1955.0,4677.0,3475.0,1280.0,167.0,3681.0,1210.0,2268.0,206.0,577.0,21242.0,21814.0,989.0,3661.0,12340.0,4818.0,577.0,116273.0,4489.0,5405.0,9851.0,2685.0,1343.0,7337.0,16545.0,1768.0,5538.0,4879.0,24892.0,4090.0,1316.0,5899.0,13780.0,4374.0,2280.0,270.0,-728.0,92417.0,42679.0,50163.0,270.0,24110.0,2280.0,22547.0,-728.0,99690.0,2710.0,7270.0,5613.0,3007.0,1468.0,4705.0,12683.0,1701.0,5219.0,3983.0,23494.0,4510.0,1976.0,19865.0,1866.0,-728.0,77710.0,80031.0,2321.0,22116.0,20535.0,1592.0,15810.0,14443.0,1366.0,1684.0,1059.0,633.0
126,vlwans,2013KW02,239458.0,137067.0,102391.0,80184.0,22547.0,239458.0,123794.0,98965.0,59757.0,39130.0,23458.0,19026.0,4411.0,1416.0,115784.0,91086.0,25041.0,123791.0,29879.0,2153.0,21801.0,2682.0,16433.0,3063.0,290.0,1070.0,872.0,2946.0,983.0,2101.0,882.0,1464.0,729.0,2008.0,1562.0,1097.0,6008.0,62587.0,24189.0,16164.0,5984.0,2059.0,6445.0,10116.0,9029.0,13265.0,6946.0,6309.0,1173.0,3017.0,447.0,1647.0,31261.0,28382.0,15899.0,9435.0,6457.0,12521.0,2881.0,13280.0,14290.0,1028.0,,137067.0,,,14016.0,15638.0,1617.0,116325.0,20761.0,137067.0,137067.0,,,,,,,,,98965.0,,,24662.0,,,,,,,,,,,,98965.0,59757.0,27327.0,8510.0,5468.0,3049.0,10991.0,3295.0,2021.0,5671.0,7677.0,2160.0,5504.0,33286.0,11158.0,2927.0,2209.0,5034.0,2000.0,6456.0,3503.0,60618.0,2547.0,3391.0,39130.0,23916.0,15203.0,98965.0,83763.0,15203.0,23458.0,24026.0,5943.0,6695.0,3710.0,2993.0,2109.0,5095.0,3353.0,1908.0,245.0,4056.0,1370.0,2495.0,178.0,571.0,23458.0,24026.0,1072.0,3588.0,13479.0,5864.0,571.0,115784.0,4282.0,4095.0,10348.0,2266.0,1406.0,7661.0,16069.0,1904.0,5913.0,4870.0,24874.0,4145.0,1252.0,5802.0,13380.0,4386.0,3391.0,272.0,-746.0,91086.0,39982.0,51601.0,272.0,25041.0,3391.0,22390.0,-746.0,102391.0,3057.0,7737.0,5756.0,2646.0,1550.0,4801.0,13533.0,1810.0,5312.0,4193.0,24015.0,4468.0,1925.0,19435.0,2547.0,-746.0,80184.0,82568.0,2386.0,22547.0,20932.0,1640.0,15638.0,14290.0,1344.0,1617.0,1028.0,607.0
127,vlwans,2013KW03,231923.0,131537.0,100326.0,76431.0,24001.0,231923.0,116956.0,95662.0,59945.0,35639.0,20616.0,16056.0,4565.0,741.0,115149.0,90053.0,25214.0,118996.0,28457.0,2659.0,20915.0,2162.0,16119.0,3153.0,263.0,997.0,1067.0,3058.0,933.0,2051.0,785.0,1340.0,701.0,1800.0,1539.0,1044.0,4983.0,62344.0,24699.0,16841.0,5925.0,1961.0,5928.0,9547.0,9084.0,13309.0,6777.0,6523.0,1192.0,3366.0,358.0,1592.0,28099.0,25219.0,13127.0,8018.0,5107.0,12115.0,2879.0,12272.0,13147.0,869.0,,131537.0,,,12896.0,14465.0,1580.0,110539.0,21002.0,131537.0,131537.0,,,,,,,,,95662.0,,,21246.0,,,,,,,,,,,,95662.0,59945.0,26179.0,8363.0,5299.0,3068.0,11108.0,3617.0,1909.0,5575.0,6607.0,1580.0,5008.0,33485.0,11186.0,2774.0,2255.0,5023.0,1989.0,6748.0,3465.0,59661.0,3974.0,3648.0,35639.0,22306.0,13328.0,95662.0,82342.0,13328.0,20616.0,21130.0,5091.0,5493.0,3088.0,2407.0,1817.0,5304.0,3732.0,1620.0,-93.0,3632.0,1353.0,2098.0,176.0,521.0,20616.0,21130.0,717.0,3518.0,11435.0,5473.0,521.0,115149.0,4811.0,3901.0,10113.0,2909.0,1390.0,7509.0,14416.0,1998.0,5436.0,5289.0,25691.0,3689.0,1547.0,6500.0,13126.0,3816.0,3648.0,260.0,-731.0,90053.0,40972.0,49323.0,260.0,25214.0,3648.0,22282.0,-731.0,100326.0,2725.0,7161.0,5435.0,3433.0,1565.0,4711.0,10456.0,1866.0,4757.0,4531.0,24403.0,4246.0,2134.0,19546.0,3974.0,-731.0,76431.0,78776.0,2343.0,24001.0,22398.0,1613.0,14465.0,13147.0,1317.0,1580.0,869.0,694.0
128,vlwans,2013KW04,244474.0,140694.0,103768.0,82627.0,21202.0,244474.0,125430.0,98909.0,60508.0,38304.0,25399.0,20656.0,4704.0,1218.0,119212.0,95289.0,23969.0,126603.0,32528.0,2883.0,24091.0,4122.0,16704.0,3343.0,293.0,1096.0,724.0,2612.0,963.0,2153.0,879.0,1669.0,894.0,1950.0,1896.0,1061.0,5552.0,63736.0,25998.0,17798.0,6325.0,1904.0,6240.0,8995.0,9141.0,13608.0,7201.0,6397.0,1245.0,3260.0,279.0,1615.0,30181.0,27264.0,14472.0,8830.0,5653.0,12831.0,2907.0,14176.0,15123.0,936.0,,140694.0,,,15453.0,16929.0,1623.0,119447.0,21252.0,140694.0,140694.0,,,,,,,,,98909.0,,,26584.0,,,,,,,,,,,,98909.0,60508.0,28836.0,9043.0,5872.0,3173.0,11446.0,3613.0,1886.0,5937.0,8260.0,2747.0,5464.0,33523.0,11209.0,2658.0,2057.0,4871.0,2131.0,6938.0,3607.0,62342.0,1647.0,3440.0,38304.0,23413.0,14868.0,98909.0,84051.0,14868.0,25399.0,25965.0,5818.0,6183.0,3478.0,2709.0,4223.0,5799.0,3922.0,1977.0,17.0,4092.0,1475.0,2330.0,281.0,570.0,25399.0,25965.0,841.0,4179.0,14846.0,6148.0,570.0,119212.0,4303.0,4807.0,9841.0,2473.0,1424.0,7841.0,15282.0,1976.0,5372.0,4998.0,29436.0,4234.0,1379.0,6183.0,12605.0,3921.0,3440.0,256.0,-761.0,95289.0,42209.0,53406.0,256.0,23969.0,3440.0,21284.0,-761.0,103768.0,2481.0,7269.0,5731.0,2925.0,1474.0,5458.0,11893.0,1926.0,4834.0,4368.0,27433.0,5940.0,2015.0,19000.0,1647.0,-761.0,82627.0,85059.0,2436.0,21202.0,19531.0,1676.0,16929.0,15123.0,1753.0,1623.0,936.0,758.0
129,vlwans,2013JJ00,949370.0,543033.0,406205.0,316953.0,89860.0,949370.0,483617.0,389423.0,240668.0,148464.0,90716.0,73155.0,17513.0,3638.0,466421.0,368825.0,98328.0,489678.0,122792.0,9928.0,90985.0,14291.0,64864.0,12558.0,1135.0,4229.0,3663.0,11318.0,3693.0,8211.0,3364.0,6166.0,2992.0,7478.0,6963.0,4243.0,22147.0,248905.0,97916.0,66247.0,24029.0,7741.0,24802.0,39093.0,35984.0,52413.0,27421.0,24950.0,4688.0,12360.0,1415.0,6422.0,117644.0,106208.0,56350.0,34110.0,22234.0,50002.0,11423.0,53168.0,57015.0,3887.0,4178.0,543033.0,,,56466.0,62860.0,6489.0,459565.0,83533.0,543033.0,543033.0,,,,,,,,,389423.0,,,93802.0,,,,,,,,,,,,389423.0,240668.0,110620.0,34316.0,22227.0,12115.0,44293.0,13546.0,7861.0,22868.0,31468.0,10390.0,20916.0,132892.0,44722.0,10970.0,8548.0,19557.0,8275.0,26693.0,14026.0,243489.0,10034.0,12759.0,148464.0,91779.0,56650.0,389423.0,332796.0,56650.0,90716.0,92938.0,22508.0,24140.0,13386.0,10775.0,10138.0,20885.0,14492.0,6793.0,347.0,15460.0,5409.0,9185.0,847.0,2239.0,90716.0,92938.0,3620.0,14949.0,52107.0,22284.0,2239.0,466421.0,17878.0,18192.0,40155.0,10333.0,5563.0,30362.0,62294.0,7643.0,22253.0,20028.0,104874.0,16162.0,5490.0,24387.0,52903.0,16501.0,12759.0,1057.0,-2964.0,368825.0,165853.0,204473.0,1057.0,98328.0,12759.0,88503.0,-2964.0,406205.0,10980.0,29444.0,22536.0,12013.0,6059.0,19672.0,48567.0,7304.0,20118.0,17082.0,99350.0,19142.0,8048.0,77836.0,10034.0,-2964.0,316953.0,326439.0,9485.0,89860.0,83392.0,6521.0,62860.0,57015.0,5779.0,6489.0,3887.0,2706.0
130,vlwans,2014KW01,234774.0,133115.0,101508.0,79208.0,22438.0,234774.0,117030.0,94675.0,59222.0,35424.0,22575.0,18799.0,3811.0,-151.0,117903.0,93541.0,24619.0,119890.0,30846.0,2409.0,22497.0,3933.0,16199.0,,,,,,,,,,,,1657.0,1049.0,6097.0,60955.0,23621.0,,,,6317.0,10049.0,8942.0,12471.0,,,,,,,28154.0,25374.0,,,,,2786.0,13343.0,14369.0,1070.0,,133115.0,,,14002.0,15744.0,1702.0,112513.0,20642.0,133115.0,133115.0,,,,,,,,,94675.0,,,22194.0,,,,,,,,,,,,94675.0,59222.0,,,,,,,,,,,,,,,,,,,,59654.0,1815.0,2240.0,35424.0,22079.0,13346.0,94675.0,81330.0,13346.0,22575.0,23165.0,6199.0,6190.0,3346.0,2856.0,1824.0,4978.0,3722.0,1322.0,166.0,3912.0,1200.0,2422.0,311.0,595.0,22575.0,23165.0,1060.0,3873.0,13080.0,5143.0,595.0,117903.0,,,,,,,,,,,,,,,,,2240.0,212.0,-663.0,93541.0,42670.0,51497.0,212.0,24619.0,2240.0,23032.0,-663.0,101508.0,,,,,,,,,,,,,,,1815.0,-663.0,79208.0,81299.0,2093.0,22438.0,21022.0,1429.0,15744.0,14369.0,1373.0,1702.0,1070.0,640.0
131,vlwasa,1988KW01,105220.0,79958.0,27713.0,19782.0,8127.0,105220.0,77668.0,62092.0,41036.0,21224.0,15516.0,13335.0,2183.0,-105.0,30200.0,23023.0,7169.0,71994.0,22020.0,1467.0,14990.0,3140.0,10295.0,,,,,,,,,,,,1231.0,668.0,5970.0,29451.0,12175.0,,,,1541.0,4663.0,5158.0,6108.0,,,,,,,21310.0,19163.0,,,,,2158.0,,,,,79958.0,,,,,,,,79958.0,79958.0,,,,,,,,,62092.0,,,15411.0,,,,,,,,,,,,62092.0,41036.0,,,,,,,,,,,,,,,,,,,,,,,21224.0,11591.0,9603.0,62092.0,52449.0,9603.0,15516.0,15656.0,5815.0,5416.0,,,1489.0,1760.0,,,77.0,2029.0,,,,151.0,15516.0,15656.0,721.0,2935.0,9260.0,2584.0,151.0,30200.0,,,,,,,,,,,,,,,,,,,,23023.0,,,,7169.0,,,,27713.0,,,,,,,,,,,,,,,,,19782.0,,,8127.0,,,,,,,,
132,vlwasa,1988KW02,106691.0,80567.0,28550.0,20296.0,8545.0,106691.0,77710.0,62293.0,40916.0,21428.0,15622.0,13453.0,2158.0,54.0,31235.0,23814.0,7345.0,72637.0,21884.0,1510.0,14813.0,2945.0,10298.0,,,,,,,,,,,,1210.0,673.0,5906.0,30148.0,12565.0,,,,1567.0,4785.0,5237.0,6250.0,,,,,,,21388.0,19201.0,,,,,2163.0,,,,,80567.0,,,,,,,,80567.0,80567.0,,,,,,,,,62293.0,,,15676.0,,,,,,,,,,,,62293.0,40916.0,,,,,,,,,,,,,,,,,,,,,,,21428.0,11689.0,9754.0,62293.0,52540.0,9754.0,15622.0,15783.0,5878.0,5486.0,,,1394.0,1821.0,,,66.0,2129.0,,,,170.0,15622.0,15783.0,717.0,3005.0,9361.0,2604.0,170.0,31235.0,,,,,,,,,,,,,,,,,,,,23814.0,,,,7345.0,,,,28550.0,,,,,,,,,,,,,,,,,20296.0,,,8545.0,,,,,,,,
133,vlwasa,1988KW03,108329.0,81253.0,29498.0,20758.0,9357.0,108329.0,78355.0,62570.0,41303.0,21249.0,15968.0,13830.0,2132.0,99.0,32304.0,24667.0,7464.0,73318.0,22206.0,1572.0,14956.0,3092.0,10391.0,,,,,,,,,,,,1216.0,666.0,6266.0,30526.0,12595.0,,,,1598.0,4870.0,5345.0,6367.0,,,,,,,21263.0,19098.0,,,,,2184.0,,,,,81253.0,,,,,,,,81253.0,81253.0,,,,,,,,,62570.0,,,16067.0,,,,,,,,,,,,62570.0,41303.0,,,,,,,,,,,,,,,,,,,,,,,21249.0,11790.0,9484.0,62570.0,53022.0,9484.0,15968.0,16142.0,5950.0,5619.0,,,1502.0,1843.0,,,79.0,2128.0,,,,140.0,15968.0,16142.0,731.0,3034.0,9670.0,2618.0,140.0,32304.0,,,,,,,,,,,,,,,,,,,,24667.0,,,,7464.0,,,,29498.0,,,,,,,,,,,,,,,,,20758.0,,,9357.0,,,,,,,,
