ID,Producten,Perioden,Kostprijsindex2005100_1,MaandOpMaandOntwikkeling_2,JaarOpJaarOntwikkeling_3,Consumentenprijsindex2005100_4,MaandOpMaandOntwikkeling_5,JaarOpJaarOntwikkeling_6
4547,9210  ,2005MM08,100.1,-0.23,2.56,99.87,0.0,2.12
4548,9210  ,2005MM09,100.38,0.28,2.85,100.55,0.68,1.95
4549,9210  ,2005MM10,101.43,1.04,3.6,100.56,0.01,1.93
4550,9210  ,2005MM11,101.67,0.24,4.21,100.56,0.0,1.93
4551,9210  ,2005MM12,101.63,-0.04,4.48,100.56,0.0,1.93
4552,9210  ,2006MM01,102.07,0.44,3.59,101.66,1.09,1.99
4553,9210  ,2006MM02,102.22,0.15,3.63,101.66,0.0,1.99
4554,9210  ,2006MM03,102.15,-0.08,3.69,101.71,0.05,2.05
4555,9210  ,2006MM04,101.92,-0.22,2.63,101.71,0.0,2.02
4556,9210  ,2006MM05,101.53,-0.38,1.99,101.71,0.0,2.02
4557,9210  ,2006MM06,101.66,0.13,1.74,101.71,0.0,2.02
4558,9210  ,2006MM07,102.43,0.76,2.09,102.04,0.33,2.17
4559,9210  ,2006MM08,102.37,-0.06,2.27,102.04,0.0,2.17
4560,9210  ,2006MM09,103.0,0.62,2.62,103.82,1.74,3.25
4561,9210  ,2006MM10,103.03,0.02,1.58,103.82,0.0,3.24
4562,9210  ,2006MM11,102.83,-0.19,1.15,103.82,0.0,3.24
4563,9210  ,2006MM12,102.68,-0.15,1.03,103.82,0.0,3.24
4564,9210  ,2007MM01,103.48,0.78,1.39,105.06,1.19,3.35
4565,9210  ,2007MM02,103.47,-0.01,1.22,105.06,0.0,3.35
4566,9210  ,2007MM03,103.36,-0.1,1.19,105.06,0.0,3.29
4567,9210  ,2007MM04,103.11,-0.25,1.17,105.06,0.0,3.29
4568,9210  ,2007MM05,103.13,0.02,1.57,105.06,0.0,3.29
4569,9210  ,2007MM06,103.17,0.04,1.48,105.06,0.0,3.29
4570,9210  ,2007MM07,104.13,0.93,1.65,105.25,0.19,3.14
4571,9210  ,2007MM08,104.24,0.11,1.83,105.25,0.0,3.14
4572,9210  ,2007MM09,104.1,-0.13,1.07,105.74,0.47,1.86
4573,9210  ,2007MM10,104.04,-0.07,0.98,105.74,0.0,1.86
4574,9210  ,2007MM11,103.79,-0.23,0.93,105.74,0.0,1.86
4575,9210  ,2007MM12,103.9,0.11,1.19,105.74,0.0,1.86
4576,9210  ,2008MM01,107.31,3.28,3.7,106.79,0.99,1.65
4577,9210  ,2008MM02,107.37,0.06,3.77,106.79,0.0,1.65
4578,9210  ,2008MM03,107.03,-0.32,3.54,106.79,0.0,1.65
4579,9210  ,2008MM04,107.1,0.07,3.87,106.79,0.0,1.65
4580,9210  ,2008MM05,107.21,0.11,3.96,106.79,0.0,1.65
4581,9210  ,2008MM06,107.37,0.15,4.07,106.79,0.0,1.65
4582,9210  ,2008MM07,108.85,1.38,4.54,107.11,0.3,1.76
4583,9210  ,2008MM08,109.6,0.69,5.14,107.11,0.0,1.76
4584,9210  ,2008MM09,109.85,0.22,5.52,108.25,1.07,2.37
4585,9210  ,2008MM10,110.88,0.94,6.58,108.25,0.0,2.37
4586,9210  ,2008MM11,111.18,0.27,7.12,108.25,0.0,2.37
4587,9210  ,2008MM12,110.57,-0.55,6.41,108.25,0.0,2.37
4588,9210  ,2009MM01,111.95,1.25,4.33,109.75,1.38,2.77
4589,9210  ,2009MM02,112.6,0.58,4.87,109.75,0.0,2.77
4590,9210  ,2009MM03,112.13,-0.42,4.77,109.75,0.0,2.77
4591,9210  ,2009MM04,112.33,0.19,4.89,109.75,0.0,2.77
4592,9210  ,2009MM05,111.28,-0.94,3.8,109.75,0.0,2.77
4593,9210  ,2009MM06,111.3,0.02,3.66,109.75,0.0,2.77
4594,9210  ,2009MM07,110.81,-0.44,1.8,110.19,0.4,2.88
4595,9210  ,2009MM08,110.73,-0.07,1.03,110.19,0.0,2.88
4596,9210  ,2009MM09,111.2,0.43,1.23,110.91,0.65,2.45
4597,9210  ,2009MM10,111.11,-0.08,0.21,110.91,0.0,2.45
4598,9210  ,2009MM11,111.24,0.11,0.05,110.91,0.0,2.45
4599,9210  ,2009MM12,111.2,-0.04,0.57,110.91,0.0,2.45
4600,9210  ,2010MM01,110.92,-0.25,-0.93,111.58,0.61,1.67
4601,9210  ,2010MM02,111.3,0.34,-1.16,111.58,0.0,1.67
4602,9210  ,2010MM03,111.62,0.3,-0.45,111.58,0.0,1.67
4603,9210  ,2010MM04,113.39,1.58,0.94,111.58,0.0,1.67
4604,9210  ,2010MM05,114.39,0.88,2.79,111.58,0.0,1.67
4605,9210  ,2010MM06,115.02,0.55,3.34,111.58,0.0,1.67
4606,9210  ,2010MM07,115.02,0.01,3.8,111.58,0.0,1.26
4607,9210  ,2010MM08,114.81,-0.19,3.68,111.58,0.0,1.26
4608,9210  ,2010MM09,114.86,0.05,3.29,114.18,2.32,2.95
4609,9210  ,2010MM10,113.2,-1.45,1.88,114.18,0.0,2.95
4610,9210  ,2010MM11,114.16,0.85,2.62,114.18,0.0,2.95
4611,9210  ,2010MM12,114.86,0.62,3.3,114.18,0.0,2.95
4612,9210  ,2011MM01,115.73,0.75,4.34,113.58,-0.52,1.79
4613,9210  ,2011MM02,115.76,0.03,4.01,113.58,0.0,1.79
4614,9210  ,2011MM03,115.2,-0.49,3.2,113.58,0.0,1.79
4615,9210  ,2011MM04,115.01,-0.16,1.43,113.58,0.0,1.79
4616,9210  ,2011MM05,115.33,0.27,0.82,113.58,0.0,1.79
4617,9210  ,2011MM06,115.45,0.1,0.38,113.58,0.0,1.79
4618,9210  ,2011MM07,116.24,0.68,1.06,113.91,0.29,2.08
4619,9210  ,2011MM08,116.06,-0.16,1.09,113.91,0.0,2.08
4620,9210  ,2011MM09,116.99,0.8,1.85,114.7,0.69,0.46
4621,9210  ,2011MM10,117.42,0.37,3.73,114.7,0.0,0.46
4622,9210  ,2011MM11,117.56,0.12,2.98,114.7,0.0,0.46
4623,9210  ,2011MM12,118.26,0.59,2.95,114.7,0.0,0.46
4624,9210  ,2012MM01,118.55,0.25,2.44,116.2,1.31,2.31
4625,9210  ,2012MM02,118.57,0.02,2.43,116.2,0.0,2.31
4626,9210  ,2012MM03,118.51,-0.05,2.88,114.04,-1.86,0.41
4627,9210  ,2012MM04,118.39,-0.11,2.93,116.2,1.89,2.31
4628,9210  ,2012MM05,119.04,0.55,3.22,116.2,0.0,2.31
4629,9210  ,2012MM06,119.47,0.37,3.49,116.2,0.0,2.31
4630,9210  ,2012MM07,120.13,0.55,3.35,117.13,0.79,2.82
4631,9210  ,2012MM08,119.58,-0.46,3.03,117.13,0.0,2.82
4632,9210  ,2012MM09,119.19,-0.32,1.88,117.8,0.58,2.71
4633,9210  ,2012MM10,118.87,-0.27,1.24,117.34,-0.39,2.3
4634,9210  ,2012MM11,119.17,0.25,1.37,117.34,0.0,2.3
4635,9210  ,2012MM12,118.91,-0.22,0.55,117.34,0.0,2.3
4636,9210  ,2013MM01,119.04,0.11,0.41,116.05,-1.1,-0.13
4637,9210  ,2013MM02,118.55,-0.42,-0.02,116.05,0.0,-0.13
4638,9210  ,2013MM03,119.05,0.43,0.46,116.05,0.0,1.76
4639,9210  ,2013MM04,118.49,-0.47,0.09,116.05,0.0,-0.13
4640,9220  ,2000MM01,97.43,0.0,0.0,84.86,0.0,0.0
4641,9220  ,2000MM02,98.2,0.79,0.0,85.39,0.62,0.0
4642,9220  ,2000MM03,98.86,0.68,0.0,85.54,0.18,0.0
4643,9220  ,2000MM04,101.03,2.19,0.0,86.01,0.55,0.0
4644,9220  ,2000MM05,102.19,1.15,0.0,86.86,0.99,0.0
4645,9220  ,2000MM06,100.87,-1.29,0.0,87.02,0.19,0.0
4646,9220  ,2000MM07,101.77,0.89,0.0,87.8,0.9,0.0
4647,9220  ,2000MM08,102.81,1.03,0.0,88.65,0.97,0.0
4648,9220  ,2000MM09,103.87,1.03,0.0,90.08,1.61,0.0
4649,9220  ,2000MM10,104.66,0.76,0.0,91.17,1.22,0.0
4650,9220  ,2000MM11,104.53,-0.12,0.0,91.62,0.49,0.0
4651,9220  ,2000MM12,103.17,-1.3,0.0,92.75,1.23,0.0
4652,9220  ,2001MM01,104.11,0.91,6.86,94.19,1.55,10.99
4653,9220  ,2001MM02,104.56,0.43,6.48,95.28,1.16,11.59
4654,9220  ,2001MM03,104.88,0.3,6.08,96.22,0.98,12.49
4655,9220  ,2001MM04,105.75,0.83,4.67,97.56,1.39,13.43
4656,9220  ,2001MM05,106.3,0.52,4.02,97.75,0.2,12.54
4657,9220  ,2001MM06,106.92,0.59,6.0,97.61,-0.14,12.17
4658,9220  ,2001MM07,106.77,-0.15,4.91,98.01,0.41,11.63
4659,9220  ,2001MM08,105.51,-1.17,2.63,99.34,1.36,12.06
4660,9220  ,2001MM09,105.37,-0.14,1.44,99.85,0.52,10.86
4661,9220  ,2001MM10,105.48,0.1,0.78,99.76,-0.1,9.42
4662,9220  ,2001MM11,105.01,-0.45,0.46,98.61,-1.15,7.63
4663,9220  ,2001MM12,104.97,-0.04,1.74,97.88,-0.74,5.53
4664,9220  ,2002MM01,105.36,0.38,1.2,98.08,0.21,4.14
4665,9220  ,2002MM02,105.78,0.4,1.16,98.66,0.59,3.55
4666,9220  ,2002MM03,105.6,-0.17,0.69,98.02,-0.65,1.87
4667,9220  ,2002MM04,105.88,0.27,0.13,98.27,0.25,0.73
4668,9220  ,2002MM05,105.02,-0.82,-1.2,98.3,0.03,0.56
4669,9220  ,2002MM06,103.86,-1.1,-2.87,98.09,-0.21,0.49
4670,9220  ,2002MM07,103.03,-0.8,-3.5,97.93,-0.16,-0.08
4671,9220  ,2002MM08,103.42,0.37,-1.99,97.95,0.02,-1.39
4672,9220  ,2002MM09,103.35,-0.07,-1.92,98.16,0.21,-1.7
4673,9220  ,2002MM10,102.27,-1.05,-3.04,98.08,-0.08,-1.68
4674,9220  ,2002MM11,101.62,-0.63,-3.22,98.1,0.02,-0.51
4675,9220  ,2002MM12,101.22,-0.4,-3.57,98.05,-0.05,0.18
4676,9220  ,2003MM01,101.15,-0.06,-3.99,98.73,0.69,0.66
4677,9220  ,2003MM02,100.83,-0.32,-4.68,99.0,0.27,0.34
4678,9220  ,2003MM03,100.72,-0.11,-4.62,98.92,-0.08,0.92
4679,9220  ,2003MM04,100.74,0.02,-4.85,99.95,1.04,1.71
4680,9220  ,2003MM05,99.72,-1.01,-5.04,100.05,0.1,1.78
4681,9220  ,2003MM06,99.66,-0.06,-4.05,100.15,0.11,2.1
4682,9220  ,2003MM07,99.61,-0.04,-3.32,100.71,0.56,2.84
4683,9220  ,2003MM08,99.85,0.24,-3.44,99.76,-0.95,1.84
4684,9220  ,2003MM09,99.77,-0.08,-3.46,100.37,0.61,2.25
4685,9220  ,2003MM10,98.31,-1.46,-3.86,100.64,0.27,2.6
4686,9220  ,2003MM11,98.3,-0.01,-3.27,101.84,1.19,3.81
4687,9220  ,2003MM12,97.97,-0.34,-3.21,101.72,-0.12,3.74
4688,9220  ,2004MM01,97.62,-0.35,-3.49,101.9,0.18,3.22
4689,9220  ,2004MM02,97.65,0.03,-3.15,102.61,0.7,3.65
4690,9220  ,2004MM03,98.03,0.38,-2.68,102.78,0.17,3.91
4691,9220  ,2004MM04,98.39,0.37,-2.34,102.69,-0.09,2.74
4692,9220  ,2004MM05,98.28,-0.1,-1.44,102.45,-0.23,2.4
4693,9220  ,2004MM06,98.15,-0.13,-1.51,102.58,0.13,2.42
4694,9220  ,2004MM07,97.63,-0.53,-1.99,101.51,-1.05,0.79
4695,9220  ,2004MM08,97.72,0.09,-2.13,101.26,-0.24,1.51
4696,9220  ,2004MM09,97.66,-0.06,-2.12,101.06,-0.2,0.68
4697,9220  ,2004MM10,96.92,-0.76,-1.42,100.2,-0.85,-0.44
4698,9220  ,2004MM11,96.06,-0.89,-2.28,100.72,0.52,-1.1
4699,9220  ,2004MM12,95.41,-0.67,-2.61,100.8,0.07,-0.91
4700,9220  ,2005MM01,97.02,1.68,-0.62,101.26,0.46,-0.63
4701,9220  ,2005MM02,97.38,0.37,-0.28,101.17,-0.08,-1.4
4702,9220  ,2005MM03,97.03,-0.35,-1.01,101.31,0.14,-1.43
4703,9220  ,2005MM04,98.8,1.82,0.42,101.52,0.2,-1.14
4704,9220  ,2005MM05,99.24,0.45,0.97,101.63,0.11,-0.81
4705,9220  ,2005MM06,100.19,0.96,2.08,102.28,0.64,-0.29
4706,9220  ,2005MM07,100.7,0.51,3.15,102.64,0.36,1.12
4707,9220  ,2005MM08,100.18,-0.52,2.52,97.76,-4.76,-3.46
4708,9220  ,2005MM09,100.29,0.11,2.7,97.94,0.19,-3.08
4709,9220  ,2005MM10,102.75,2.45,6.01,97.54,-0.42,-2.66
4710,9220  ,2005MM11,103.29,0.53,7.53,97.85,0.32,-2.86
4711,9220  ,2005MM12,103.13,-0.16,8.09,97.09,-0.78,-3.68
4712,9220  ,2006MM01,102.89,-0.23,6.05,107.7,10.93,6.36
4713,9220  ,2006MM02,103.46,0.55,6.25,107.69,-0.01,6.44
4714,9220  ,2006MM03,103.24,-0.21,6.4,107.78,0.08,6.38
4715,9220  ,2006MM04,102.99,-0.25,4.24,107.96,0.17,6.34
4716,9220  ,2006MM05,102.01,-0.95,2.79,107.43,-0.49,5.71
4717,9220  ,2006MM06,102.23,0.22,2.04,107.04,-0.37,4.65
4718,9220  ,2006MM07,102.71,0.47,1.99,107.65,0.57,4.87
4719,9220  ,2006MM08,102.51,-0.19,2.32,106.91,-0.69,9.35
4720,9220  ,2006MM09,102.7,0.19,2.4,107.24,0.31,9.49
4721,9220  ,2006MM10,102.91,0.21,0.16,106.99,-0.23,9.7
4722,9220  ,2006MM11,102.37,-0.53,-0.9,107.08,0.08,9.43
4723,9220  ,2006MM12,101.74,-0.62,-1.35,106.56,-0.48,9.76
4724,9220  ,2007MM01,101.7,-0.04,-1.16,106.39,-0.16,-1.22
4725,9220  ,2007MM02,101.63,-0.06,-1.77,106.48,0.08,-1.13
4726,9220  ,2007MM03,101.32,-0.31,-1.86,106.58,0.1,-1.11
4727,9220  ,2007MM04,100.69,-0.63,-2.23,106.77,0.17,-1.1
4728,9220  ,2007MM05,100.68,0.0,-1.3,106.81,0.04,-0.58
4729,9220  ,2007MM06,100.84,0.16,-1.36,108.12,1.23,1.01
4730,9220  ,2007MM07,101.15,0.3,-1.52,108.31,0.18,0.62
4731,9220  ,2007MM08,101.26,0.12,-1.22,108.34,0.03,1.35
4732,9220  ,2007MM09,100.82,-0.44,-1.83,108.95,0.55,1.59
4733,9220  ,2007MM10,100.45,-0.37,-2.4,109.47,0.48,2.32
4734,9220  ,2007MM11,99.69,-0.75,-2.61,109.39,-0.08,2.16
4735,9220  ,2007MM12,99.82,0.13,-1.89,109.58,0.18,2.83
4736,9220  ,2008MM01,101.75,1.93,0.05,109.53,-0.05,2.95
4737,9220  ,2008MM02,101.82,0.07,0.18,105.44,-3.73,-0.98
4738,9220  ,2008MM03,100.65,-1.14,-0.66,106.77,1.26,0.17
4739,9220  ,2008MM04,100.88,0.22,0.19,108.17,1.32,1.32
4740,9220  ,2008MM05,101.14,0.26,0.45,107.82,-0.33,0.94
4741,9220  ,2008MM06,101.14,0.01,0.3,107.11,-0.66,-0.93
4742,9220  ,2008MM07,103.21,2.05,2.04,107.4,0.27,-0.84
4743,9220  ,2008MM08,104.35,1.1,3.05,108.84,1.34,0.46
4744,9220  ,2008MM09,104.95,0.57,4.09,108.1,-0.68,-0.78
4745,9220  ,2008MM10,107.45,2.38,6.97,109.45,1.25,-0.02
4746,9220  ,2008MM11,108.42,0.91,8.76,109.55,0.09,0.15
4747,9220  ,2008MM12,106.76,-1.53,6.96,109.58,0.03,0.0
4748,9220  ,2009MM01,110.42,3.43,8.52,107.07,-2.29,-2.24
4749,9220  ,2009MM02,111.71,1.17,9.72,108.42,1.26,2.83
4750,9220  ,2009MM03,110.8,-0.81,10.08,107.19,-1.14,0.39
4751,9220  ,2009MM04,112.0,1.08,11.03,107.19,0.0,-0.91
4752,9220  ,2009MM05,110.85,-1.03,9.6,108.62,1.34,0.75
4753,9220  ,2009MM06,110.76,-0.08,9.51,107.42,-1.11,0.29
4754,9220  ,2009MM07,109.15,-1.45,5.75,107.55,0.12,0.14
4755,9220  ,2009MM08,108.88,-0.25,4.34,107.65,0.09,-1.09
4756,9220  ,2009MM09,108.92,0.04,3.78,106.36,-1.2,-1.61
4757,9220  ,2009MM10,108.17,-0.68,0.68,108.73,2.23,-0.66
4758,9220  ,2009MM11,108.38,0.19,-0.04,109.07,0.32,-0.43
4759,9220  ,2009MM12,108.92,0.49,2.02,109.02,-0.05,-0.51
4760,9220  ,2010MM01,109.61,0.64,-0.73,108.31,-0.65,1.16
4761,9220  ,2010MM02,110.49,0.8,-1.09,108.32,0.01,-0.09
4762,9220  ,2010MM03,110.63,0.13,-0.15,109.05,0.67,1.74
4763,9220  ,2010MM04,115.21,4.14,2.87,109.42,0.33,2.08
4764,9220  ,2010MM05,117.85,2.29,6.32,107.99,-1.3,-0.58
4765,9220  ,2010MM06,119.29,1.22,7.7,107.63,-0.34,0.19
4766,9220  ,2010MM07,118.47,-0.68,8.54,109.04,1.32,1.39
4767,9220  ,2010MM08,118.02,-0.38,8.4,108.53,-0.47,0.82
4768,9220  ,2010MM09,117.58,-0.37,7.95,109.47,0.87,2.93
4769,9220  ,2010MM10,112.84,-4.03,4.32,109.78,0.28,0.97
4770,9220  ,2010MM11,115.25,2.13,6.33,110.07,0.26,0.92
4771,9220  ,2010MM12,116.96,1.48,7.38,110.41,0.3,1.27
4772,9220  ,2011MM01,117.82,0.74,7.49,110.58,0.16,2.09
4773,9220  ,2011MM02,117.49,-0.29,6.33,112.47,1.71,3.82
4774,9220  ,2011MM03,115.58,-1.62,4.47,112.15,-0.28,2.84
4775,9220  ,2011MM04,114.34,-1.07,-0.76,112.87,0.64,3.16
4776,9220  ,2011MM05,114.78,0.38,-2.61,112.92,0.04,4.56
4777,9220  ,2011MM06,115.02,0.21,-3.58,112.57,-0.3,4.6
4778,9220  ,2011MM07,115.96,0.82,-2.12,112.82,0.22,3.46
4779,9220  ,2011MM08,115.77,-0.17,-1.91,113.1,0.25,4.21
4780,9220  ,2011MM09,117.78,1.74,0.16,112.25,-0.75,2.54
4781,9220  ,2011MM10,118.6,0.7,5.1,112.0,-0.22,2.02
4782,9220  ,2011MM11,118.68,0.07,2.98,111.29,-0.64,1.1
4783,9220  ,2011MM12,120.54,1.57,3.06,110.24,-0.94,-0.15
4784,9220  ,2012MM01,121.81,1.06,3.39,110.14,-0.1,-0.4
4785,9220  ,2012MM02,121.21,-0.5,3.17,115.62,4.98,2.81
4786,9220  ,2012MM03,120.93,-0.23,4.63,114.04,-1.36,1.68
4787,9220  ,2012MM04,121.8,0.72,6.52,114.22,0.15,1.19
4788,9220  ,2012MM05,123.11,1.08,7.26,114.34,0.11,1.26
4789,9220  ,2012MM06,124.45,1.09,8.19,114.02,-0.28,1.29
4790,9220  ,2012MM07,125.95,1.2,8.61,114.32,0.26,1.33
4791,9220  ,2012MM08,125.08,-0.69,8.05,114.96,0.55,1.64
4792,9220  ,2012MM09,123.61,-1.18,4.95,115.1,0.12,2.53
4793,9220  ,2012MM10,123.55,-0.05,4.17,114.22,-0.76,1.97
4794,9220  ,2012MM11,123.81,0.21,4.32,114.42,0.18,2.82
4795,9220  ,2012MM12,122.83,-0.79,1.9,114.49,0.07,3.86
4796,9220  ,2013MM01,121.57,-1.03,-0.2,114.97,0.41,4.39
4797,9220  ,2013MM02,121.0,-0.47,-0.17,114.48,-0.42,-0.98
4798,9220  ,2013MM03,122.5,1.24,1.29,114.11,-0.33,0.06
4799,9220  ,2013MM04,121.81,-0.57,0.0,113.43,-0.59,-0.69
4800,9520  ,2000MM01,101.26,0.0,0.0,79.28,0.0,0.0
4801,9520  ,2000MM02,101.33,0.07,0.0,79.44,0.21,0.0
4802,9520  ,2000MM03,101.36,0.03,0.0,79.44,0.0,0.0
4803,9520  ,2000MM04,102.11,0.74,0.0,79.63,0.25,0.0
4804,9520  ,2000MM05,102.28,0.17,0.0,79.63,0.0,0.0
4805,9520  ,2000MM06,102.17,-0.1,0.0,79.63,0.0,0.0
4806,9520  ,2000MM07,103.2,1.01,0.0,79.7,0.08,0.0
4807,9520  ,2000MM08,103.44,0.23,0.0,79.7,0.0,0.0
4808,9520  ,2000MM09,103.63,0.19,0.0,79.7,0.0,0.0
4809,9520  ,2000MM10,104.38,0.72,0.0,79.94,0.31,0.0
4810,9520  ,2000MM11,104.37,-0.01,0.0,79.94,0.0,0.0
4811,9520  ,2000MM12,104.44,0.06,0.0,79.94,0.0,0.0
4812,9520  ,2001MM01,106.12,1.62,4.8,83.13,3.99,4.86
4813,9520  ,2001MM02,106.23,0.1,4.83,83.15,0.02,4.67
4814,9520  ,2001MM03,106.25,0.02,4.83,83.15,0.0,4.67
4815,9520  ,2001MM04,106.39,0.13,4.2,83.43,0.33,4.76
4816,9520  ,2001MM05,106.42,0.03,4.05,83.43,0.0,4.76
4817,9520  ,2001MM06,106.45,0.03,4.19,83.43,0.0,4.76
4818,9520  ,2001MM07,106.42,-0.02,3.12,83.89,0.55,5.26
4819,9520  ,2001MM08,106.39,-0.03,2.85,83.89,0.0,5.26
4820,9520  ,2001MM09,106.5,0.1,2.77,83.89,0.0,5.26
4821,9520  ,2001MM10,106.3,-0.19,1.84,84.96,1.27,6.27
4822,9520  ,2001MM11,106.32,0.02,1.87,84.96,0.0,6.27
4823,9520  ,2001MM12,106.39,0.06,1.87,84.96,0.0,6.27
4824,9520  ,2002MM01,107.47,1.02,1.27,87.32,2.79,5.04
4825,9520  ,2002MM02,107.58,0.1,1.28,87.32,0.0,5.02
4826,9520  ,2002MM03,107.24,-0.32,0.93,87.32,0.0,5.02
4827,9520  ,2002MM04,105.41,-1.7,-0.92,87.78,0.52,5.21
4828,9520  ,2002MM05,105.34,-0.07,-1.02,87.78,0.0,5.21
4829,9520  ,2002MM06,105.22,-0.11,-1.15,87.78,0.0,5.21
4830,9520  ,2002MM07,104.88,-0.33,-1.45,88.32,0.62,5.28
4831,9520  ,2002MM08,104.9,0.02,-1.4,88.32,0.0,5.28
4832,9520  ,2002MM09,104.9,0.0,-1.5,88.32,0.0,5.28
4833,9520  ,2002MM10,104.76,-0.13,-1.45,89.2,1.0,5.0
4834,9520  ,2002MM11,104.61,-0.14,-1.61,89.2,0.0,5.0
4835,9520  ,2002MM12,104.58,-0.03,-1.7,89.2,0.0,5.0
4836,9520  ,2003MM01,104.15,-0.41,-3.09,91.84,2.95,5.17
4837,9520  ,2003MM02,104.01,-0.13,-3.32,91.84,0.0,5.17
4838,9520  ,2003MM03,104.04,0.03,-2.98,91.84,0.0,5.17
4839,9520  ,2003MM04,102.93,-1.07,-2.35,91.78,-0.06,4.57
4840,9520  ,2003MM05,102.78,-0.15,-2.43,91.78,0.0,4.57
4841,9520  ,2003MM06,102.76,-0.02,-2.34,91.78,0.0,4.57
4842,9520  ,2003MM07,102.36,-0.39,-2.41,92.37,0.64,4.59
4843,9520  ,2003MM08,102.39,0.03,-2.4,92.37,0.0,4.59
4844,9520  ,2003MM09,102.3,-0.09,-2.48,92.37,0.0,4.59
4845,9520  ,2003MM10,100.94,-1.33,-3.65,93.39,1.11,4.7
4846,9520  ,2003MM11,100.93,0.0,-3.52,93.39,0.0,4.7
4847,9520  ,2003MM12,100.79,-0.14,-3.62,93.39,0.0,4.7
4848,9520  ,2004MM01,101.0,0.2,-3.03,95.64,2.4,4.14
4849,9520  ,2004MM02,100.96,-0.04,-2.94,95.64,0.0,4.14
4850,9520  ,2004MM03,101.02,0.06,-2.9,95.64,0.0,4.14
4851,9520  ,2004MM04,100.87,-0.15,-2.0,96.14,0.53,4.75
4852,9520  ,2004MM05,100.87,0.0,-1.86,96.14,0.0,4.75
4853,9520  ,2004MM06,100.85,-0.02,-1.86,96.14,0.0,4.75
4854,9520  ,2004MM07,100.57,-0.27,-1.74,96.28,0.14,4.23
4855,9520  ,2004MM08,100.64,0.06,-1.71,96.28,0.0,4.23
4856,9520  ,2004MM09,100.55,-0.09,-1.71,96.28,0.0,4.23
4857,9520  ,2004MM10,100.02,-0.52,-0.91,96.88,0.63,3.73
4858,9520  ,2004MM11,99.92,-0.1,-1.0,96.88,0.0,3.73
4859,9520  ,2004MM12,99.85,-0.08,-0.94,96.88,0.0,3.73
4860,9520  ,2005MM01,100.06,0.22,-0.92,99.74,2.95,4.29
4861,9520  ,2005MM02,100.07,0.01,-0.88,100.27,0.53,4.85
4862,9520  ,2005MM03,100.06,-0.01,-0.95,100.27,0.0,4.85
4863,9520  ,2005MM04,100.31,0.25,-0.56,99.53,-0.75,3.52
4864,9520  ,2005MM05,100.31,0.0,-0.55,99.78,0.26,3.79
4865,9520  ,2005MM06,100.31,0.0,-0.53,99.78,0.0,3.79
4866,9520  ,2005MM07,100.11,-0.2,-0.46,99.96,0.17,3.82
4867,9520  ,2005MM08,100.12,0.01,-0.52,99.96,0.0,3.82
4868,9520  ,2005MM09,100.09,-0.03,-0.46,99.15,-0.81,2.98
4869,9520  ,2005MM10,99.51,-0.57,-0.51,100.52,1.39,3.76
4870,9520  ,2005MM11,99.52,0.0,-0.4,100.52,0.0,3.76
4871,9520  ,2005MM12,99.52,0.0,-0.33,100.52,0.0,3.76
4872,9520  ,2006MM01,99.27,-0.25,-0.79,102.02,1.49,2.28
4873,9520  ,2006MM02,99.2,-0.07,-0.87,102.02,0.0,1.74
4874,9520  ,2006MM03,99.2,0.0,-0.86,102.02,0.0,1.74
4875,9520  ,2006MM04,99.59,0.4,-0.72,102.15,0.13,2.64
4876,9520  ,2006MM05,99.59,0.0,-0.72,102.15,0.0,2.37
4877,9520  ,2006MM06,99.59,0.0,-0.72,102.15,0.0,2.37
4878,9520  ,2006MM07,98.7,-0.89,-1.41,102.38,0.22,2.42
4879,9520  ,2006MM08,98.75,0.05,-1.36,102.38,0.0,2.42
4880,9520  ,2006MM09,98.86,0.11,-1.23,102.38,0.0,3.26
4881,9520  ,2006MM10,98.62,-0.24,-0.9,103.58,1.17,3.04
4882,9520  ,2006MM11,98.71,0.09,-0.82,103.58,0.0,3.04
4883,9520  ,2006MM12,98.67,-0.04,-0.86,103.58,0.0,3.04
4884,9520  ,2007MM01,99.32,0.66,0.05,104.85,1.23,2.77
4885,9520  ,2007MM02,99.42,0.1,0.22,104.85,0.0,2.77
4886,9520  ,2007MM03,99.42,0.0,0.22,104.85,0.0,2.77
4887,9520  ,2007MM04,99.45,0.03,-0.14,104.92,0.07,2.71
4888,9520  ,2007MM05,99.45,0.0,-0.14,104.92,0.0,2.71
4889,9520  ,2007MM06,99.25,-0.2,-0.34,104.92,0.0,2.71
4890,9520  ,2007MM07,99.13,-0.12,0.44,105.3,0.36,2.85
4891,9520  ,2007MM08,99.12,-0.01,0.37,105.3,0.0,2.85
4892,9520  ,2007MM09,99.11,-0.01,0.26,105.3,0.0,2.85
4893,9520  ,2007MM10,99.13,0.02,0.52,106.96,1.58,3.27
4894,9520  ,2007MM11,99.13,0.0,0.43,106.96,0.0,3.27
4895,9520  ,2007MM12,99.14,0.01,0.48,106.96,0.0,3.27
4896,9520  ,2008MM01,99.69,0.56,0.37,109.38,2.26,4.32
4897,9520  ,2008MM02,99.79,0.1,0.37,109.38,0.0,4.32
4898,9520  ,2008MM03,99.81,0.02,0.39,109.38,0.0,4.32
4899,9520  ,2008MM04,99.24,-0.57,-0.21,109.54,0.15,4.41
4900,9520  ,2008MM05,99.24,0.0,-0.21,109.54,0.0,4.41
4901,9520  ,2008MM06,99.24,0.0,-0.01,109.54,0.0,4.41
