ID,RegioS,TypeVerwarmingsinstallatie,Perioden,Woningen_1
22109,GM0620,A050116,2022JJ00,
22110,GM0620,A050117,2017JJ00,0.4
22111,GM0620,A050117,2018JJ00,0.4
22112,GM0620,A050117,2019JJ00,
22113,GM0620,A050117,2020JJ00,
22114,GM0620,A050117,2021JJ00,
22115,GM0620,A050117,2022JJ00,
22116,GM0620,A050118,2017JJ00,0.0
22117,GM0620,A050118,2018JJ00,0.0
22118,GM0620,A050118,2019JJ00,
22119,GM0620,A050118,2020JJ00,
22120,GM0620,A050118,2021JJ00,
22121,GM0620,A050118,2022JJ00,
22122,GM0620,A050119,2017JJ00,0.8
22123,GM0620,A050119,2018JJ00,0.9
22124,GM0620,A050119,2019JJ00,
22125,GM0620,A050119,2020JJ00,
22126,GM0620,A050119,2021JJ00,
22127,GM0620,A050119,2022JJ00,
22128,GM0620,A052175,2017JJ00,0.8
22129,GM0620,A052175,2018JJ00,0.9
22130,GM0620,A052175,2019JJ00,
22131,GM0620,A052175,2020JJ00,
22132,GM0620,A052175,2021JJ00,
22133,GM0620,A052175,2022JJ00,
22134,GM0620,A050120,2017JJ00,1.1
22135,GM0620,A050120,2018JJ00,1.0
22136,GM0620,A050120,2019JJ00,
22137,GM0620,A050120,2020JJ00,
22138,GM0620,A050120,2021JJ00,
22139,GM0620,A050120,2022JJ00,
22140,GM1961,A050112,2017JJ00,
22141,GM1961,A050112,2018JJ00,
22142,GM1961,A050112,2019JJ00,91.7
22143,GM1961,A050112,2020JJ00,91.4
22144,GM1961,A050112,2021JJ00,90.3
22145,GM1961,A050112,2022JJ00,88.5
22146,GM1961,A050113,2017JJ00,
22147,GM1961,A050113,2018JJ00,
22148,GM1961,A050113,2019JJ00,4.4
22149,GM1961,A050113,2020JJ00,4.5
22150,GM1961,A050113,2021JJ00,4.5
22151,GM1961,A050113,2022JJ00,4.3
22152,GM1961,A050114,2017JJ00,
22153,GM1961,A050114,2018JJ00,
22154,GM1961,A050114,2019JJ00,0.2
22155,GM1961,A050114,2020JJ00,0.2
22156,GM1961,A050114,2021JJ00,0.2
22157,GM1961,A050114,2022JJ00,0.2
22158,GM1961,A050115,2017JJ00,
22159,GM1961,A050115,2018JJ00,
22160,GM1961,A050115,2019JJ00,0.0
22161,GM1961,A050115,2020JJ00,0.0
22162,GM1961,A050115,2021JJ00,0.0
22163,GM1961,A050115,2022JJ00,0.0
22164,GM1961,A050116,2017JJ00,
22165,GM1961,A050116,2018JJ00,
22166,GM1961,A050116,2019JJ00,0.0
22167,GM1961,A050116,2020JJ00,0.0
22168,GM1961,A050116,2021JJ00,0.0
22169,GM1961,A050116,2022JJ00,0.0
22170,GM1961,A050117,2017JJ00,
22171,GM1961,A050117,2018JJ00,
22172,GM1961,A050117,2019JJ00,0.8
22173,GM1961,A050117,2020JJ00,0.9
22174,GM1961,A050117,2021JJ00,0.9
22175,GM1961,A050117,2022JJ00,1.0
22176,GM1961,A050118,2017JJ00,
22177,GM1961,A050118,2018JJ00,
22178,GM1961,A050118,2019JJ00,0.0
22179,GM1961,A050118,2020JJ00,0.0
22180,GM1961,A050118,2021JJ00,0.0
22181,GM1961,A050118,2022JJ00,0.1
22182,GM1961,A050119,2017JJ00,
22183,GM1961,A050119,2018JJ00,
22184,GM1961,A050119,2019JJ00,0.8
22185,GM1961,A050119,2020JJ00,1.1
22186,GM1961,A050119,2021JJ00,2.4
22187,GM1961,A050119,2022JJ00,4.0
22188,GM1961,A052175,2017JJ00,
22189,GM1961,A052175,2018JJ00,
22190,GM1961,A052175,2019JJ00,0.8
22191,GM1961,A052175,2020JJ00,1.1
22192,GM1961,A052175,2021JJ00,2.4
22193,GM1961,A052175,2022JJ00,4.0
22194,GM1961,A050120,2017JJ00,
22195,GM1961,A050120,2018JJ00,
22196,GM1961,A050120,2019JJ00,2.1
22197,GM1961,A050120,2020JJ00,1.9
22198,GM1961,A050120,2021JJ00,1.8
22199,GM1961,A050120,2022JJ00,1.9
22200,GM0622,A050112,2017JJ00,80.8
22201,GM0622,A050112,2018JJ00,82.0
22202,GM0622,A050112,2019JJ00,81.7
22203,GM0622,A050112,2020JJ00,81.9
22204,GM0622,A050112,2021JJ00,82.8
22205,GM0622,A050112,2022JJ00,82.8
22206,GM0622,A050113,2017JJ00,16.8
22207,GM0622,A050113,2018JJ00,15.1
22208,GM0622,A050113,2019JJ00,14.1
22209,GM0622,A050113,2020JJ00,13.7
22210,GM0622,A050113,2021JJ00,12.0
22211,GM0622,A050113,2022JJ00,10.8
22212,GM0622,A050114,2017JJ00,0.0
22213,GM0622,A050114,2018JJ00,0.0
22214,GM0622,A050114,2019JJ00,0.0
22215,GM0622,A050114,2020JJ00,0.1
22216,GM0622,A050114,2021JJ00,0.1
22217,GM0622,A050114,2022JJ00,0.1
22218,GM0622,A050115,2017JJ00,0.0
22219,GM0622,A050115,2018JJ00,0.0
22220,GM0622,A050115,2019JJ00,0.0
22221,GM0622,A050115,2020JJ00,0.0
22222,GM0622,A050115,2021JJ00,0.0
22223,GM0622,A050115,2022JJ00,0.0
22224,GM0622,A050116,2017JJ00,0.0
22225,GM0622,A050116,2018JJ00,0.0
22226,GM0622,A050116,2019JJ00,0.0
22227,GM0622,A050116,2020JJ00,0.2
22228,GM0622,A050116,2021JJ00,0.2
22229,GM0622,A050116,2022JJ00,0.2
22230,GM0622,A050117,2017JJ00,0.2
22231,GM0622,A050117,2018JJ00,0.4
22232,GM0622,A050117,2019JJ00,1.8
22233,GM0622,A050117,2020JJ00,2.2
22234,GM0622,A050117,2021JJ00,2.6
22235,GM0622,A050117,2022JJ00,0.8
22236,GM0622,A050118,2017JJ00,0.0
22237,GM0622,A050118,2018JJ00,0.0
22238,GM0622,A050118,2019JJ00,0.0
22239,GM0622,A050118,2020JJ00,0.0
22240,GM0622,A050118,2021JJ00,0.0
22241,GM0622,A050118,2022JJ00,0.8
22242,GM0622,A050119,2017JJ00,0.0
22243,GM0622,A050119,2018JJ00,0.2
22244,GM0622,A050119,2019JJ00,0.3
22245,GM0622,A050119,2020JJ00,0.7
22246,GM0622,A050119,2021JJ00,1.0
22247,GM0622,A050119,2022JJ00,2.8
22248,GM0622,A052175,2017JJ00,0.0
22249,GM0622,A052175,2018JJ00,0.2
22250,GM0622,A052175,2019JJ00,0.3
22251,GM0622,A052175,2020JJ00,0.9
22252,GM0622,A052175,2021JJ00,1.2
22253,GM0622,A052175,2022JJ00,3.0
22254,GM0622,A050120,2017JJ00,2.1
22255,GM0622,A050120,2018JJ00,2.3
22256,GM0622,A050120,2019JJ00,1.9
22257,GM0622,A050120,2020JJ00,1.1
22258,GM0622,A050120,2021JJ00,1.3
22259,GM0622,A050120,2022JJ00,1.7
22260,GM0048,A050112,2017JJ00,86.6
22261,GM0048,A050112,2018JJ00,
22262,GM0048,A050112,2019JJ00,
22263,GM0048,A050112,2020JJ00,
22264,GM0048,A050112,2021JJ00,
22265,GM0048,A050112,2022JJ00,
22266,GM0048,A050113,2017JJ00,6.2
22267,GM0048,A050113,2018JJ00,
22268,GM0048,A050113,2019JJ00,
22269,GM0048,A050113,2020JJ00,
22270,GM0048,A050113,2021JJ00,
22271,GM0048,A050113,2022JJ00,
22272,GM0048,A050114,2017JJ00,0.0
22273,GM0048,A050114,2018JJ00,
22274,GM0048,A050114,2019JJ00,
22275,GM0048,A050114,2020JJ00,
22276,GM0048,A050114,2021JJ00,
22277,GM0048,A050114,2022JJ00,
22278,GM0048,A050115,2017JJ00,0.0
22279,GM0048,A050115,2018JJ00,
22280,GM0048,A050115,2019JJ00,
22281,GM0048,A050115,2020JJ00,
22282,GM0048,A050115,2021JJ00,
22283,GM0048,A050115,2022JJ00,
22284,GM0048,A050116,2017JJ00,0.0
22285,GM0048,A050116,2018JJ00,
22286,GM0048,A050116,2019JJ00,
22287,GM0048,A050116,2020JJ00,
22288,GM0048,A050116,2021JJ00,
22289,GM0048,A050116,2022JJ00,
22290,GM0048,A050117,2017JJ00,0.3
22291,GM0048,A050117,2018JJ00,
22292,GM0048,A050117,2019JJ00,
22293,GM0048,A050117,2020JJ00,
22294,GM0048,A050117,2021JJ00,
22295,GM0048,A050117,2022JJ00,
22296,GM0048,A050118,2017JJ00,0.0
22297,GM0048,A050118,2018JJ00,
22298,GM0048,A050118,2019JJ00,
22299,GM0048,A050118,2020JJ00,
22300,GM0048,A050118,2021JJ00,
22301,GM0048,A050118,2022JJ00,
22302,GM0048,A050119,2017JJ00,0.1
22303,GM0048,A050119,2018JJ00,
22304,GM0048,A050119,2019JJ00,
22305,GM0048,A050119,2020JJ00,
22306,GM0048,A050119,2021JJ00,
22307,GM0048,A050119,2022JJ00,
22308,GM0048,A052175,2017JJ00,0.1
22309,GM0048,A052175,2018JJ00,
22310,GM0048,A052175,2019JJ00,
22311,GM0048,A052175,2020JJ00,
22312,GM0048,A052175,2021JJ00,
22313,GM0048,A052175,2022JJ00,
22314,GM0048,A050120,2017JJ00,6.8
22315,GM0048,A050120,2018JJ00,
22316,GM0048,A050120,2019JJ00,
22317,GM0048,A050120,2020JJ00,
22318,GM0048,A050120,2021JJ00,
22319,GM0048,A050120,2022JJ00,
22320,GM0096,A050112,2017JJ00,82.5
22321,GM0096,A050112,2018JJ00,81.5
22322,GM0096,A050112,2019JJ00,79.1
22323,GM0096,A050112,2020JJ00,77.4
22324,GM0096,A050112,2021JJ00,74.0
22325,GM0096,A050112,2022JJ00,74.5
22326,GM0096,A050113,2017JJ00,0.0
22327,GM0096,A050113,2018JJ00,2.5
22328,GM0096,A050113,2019JJ00,2.5
22329,GM0096,A050113,2020JJ00,2.8
22330,GM0096,A050113,2021JJ00,2.7
22331,GM0096,A050113,2022JJ00,0.2
22332,GM0096,A050114,2017JJ00,0.0
22333,GM0096,A050114,2018JJ00,0.0
22334,GM0096,A050114,2019JJ00,0.0
22335,GM0096,A050114,2020JJ00,0.0
22336,GM0096,A050114,2021JJ00,0.0
22337,GM0096,A050114,2022JJ00,0.0
22338,GM0096,A050115,2017JJ00,0.0
22339,GM0096,A050115,2018JJ00,0.0
22340,GM0096,A050115,2019JJ00,0.0
22341,GM0096,A050115,2020JJ00,0.0
22342,GM0096,A050115,2021JJ00,0.0
22343,GM0096,A050115,2022JJ00,0.0
22344,GM0096,A050116,2017JJ00,4.4
22345,GM0096,A050116,2018JJ00,6.9
22346,GM0096,A050116,2019JJ00,6.7
22347,GM0096,A050116,2020JJ00,6.6
22348,GM0096,A050116,2021JJ00,6.3
22349,GM0096,A050116,2022JJ00,6.4
22350,GM0096,A050117,2017JJ00,0.4
22351,GM0096,A050117,2018JJ00,0.4
22352,GM0096,A050117,2019JJ00,0.4
22353,GM0096,A050117,2020JJ00,0.3
22354,GM0096,A050117,2021JJ00,0.5
22355,GM0096,A050117,2022JJ00,0.5
22356,GM0096,A050118,2017JJ00,0.0
22357,GM0096,A050118,2018JJ00,0.0
22358,GM0096,A050118,2019JJ00,0.2
22359,GM0096,A050118,2020JJ00,0.2
22360,GM0096,A050118,2021JJ00,0.2
22361,GM0096,A050118,2022JJ00,0.0
22362,GM0096,A050119,2017JJ00,0.2
22363,GM0096,A050119,2018JJ00,0.4
22364,GM0096,A050119,2019JJ00,2.8
22365,GM0096,A050119,2020JJ00,5.4
22366,GM0096,A050119,2021JJ00,9.3
22367,GM0096,A050119,2022JJ00,10.7
22368,GM0096,A052175,2017JJ00,4.6
22369,GM0096,A052175,2018JJ00,7.3
22370,GM0096,A052175,2019JJ00,9.5
22371,GM0096,A052175,2020JJ00,11.9
22372,GM0096,A052175,2021JJ00,15.6
22373,GM0096,A052175,2022JJ00,17.1
22374,GM0096,A050120,2017JJ00,12.5
22375,GM0096,A050120,2018JJ00,8.3
22376,GM0096,A050120,2019JJ00,8.3
22377,GM0096,A050120,2020JJ00,7.4
22378,GM0096,A050120,2021JJ00,7.1
22379,GM0096,A050120,2022JJ00,7.7
22380,GM0718,A050112,2017JJ00,88.2
22381,GM0718,A050112,2018JJ00,86.9
22382,GM0718,A050112,2019JJ00,86.6
22383,GM0718,A050112,2020JJ00,87.2
22384,GM0718,A050112,2021JJ00,87.1
22385,GM0718,A050112,2022JJ00,86.2
22386,GM0718,A050113,2017JJ00,6.9
22387,GM0718,A050113,2018JJ00,7.0
22388,GM0718,A050113,2019JJ00,6.9
22389,GM0718,A050113,2020JJ00,7.4
22390,GM0718,A050113,2021JJ00,7.3
22391,GM0718,A050113,2022JJ00,7.2
22392,GM0718,A050114,2017JJ00,0.0
22393,GM0718,A050114,2018JJ00,0.0
22394,GM0718,A050114,2019JJ00,0.0
22395,GM0718,A050114,2020JJ00,0.0
22396,GM0718,A050114,2021JJ00,0.0
22397,GM0718,A050114,2022JJ00,0.0
22398,GM0718,A050115,2017JJ00,0.0
22399,GM0718,A050115,2018JJ00,0.0
22400,GM0718,A050115,2019JJ00,0.0
22401,GM0718,A050115,2020JJ00,0.0
22402,GM0718,A050115,2021JJ00,0.0
22403,GM0718,A050115,2022JJ00,0.0
22404,GM0718,A050116,2017JJ00,1.6
22405,GM0718,A050116,2018JJ00,1.7
22406,GM0718,A050116,2019JJ00,1.7
22407,GM0718,A050116,2020JJ00,1.7
22408,GM0718,A050116,2021JJ00,1.7
22409,GM0718,A050116,2022JJ00,1.7
22410,GM0718,A050117,2017JJ00,0.1
22411,GM0718,A050117,2018JJ00,0.1
22412,GM0718,A050117,2019JJ00,0.1
22413,GM0718,A050117,2020JJ00,0.2
22414,GM0718,A050117,2021JJ00,0.2
22415,GM0718,A050117,2022JJ00,0.3
22416,GM0718,A050118,2017JJ00,0.0
22417,GM0718,A050118,2018JJ00,0.0
22418,GM0718,A050118,2019JJ00,0.0
22419,GM0718,A050118,2020JJ00,0.0
22420,GM0718,A050118,2021JJ00,0.0
22421,GM0718,A050118,2022JJ00,0.1
22422,GM0718,A050119,2017JJ00,0.0
22423,GM0718,A050119,2018JJ00,0.3
22424,GM0718,A050119,2019JJ00,0.3
22425,GM0718,A050119,2020JJ00,0.9
22426,GM0718,A050119,2021JJ00,1.4
22427,GM0718,A050119,2022JJ00,2.1
22428,GM0718,A052175,2017JJ00,1.6
22429,GM0718,A052175,2018JJ00,2.0
22430,GM0718,A052175,2019JJ00,2.0
22431,GM0718,A052175,2020JJ00,2.5
22432,GM0718,A052175,2021JJ00,3.0
22433,GM0718,A052175,2022JJ00,3.8
22434,GM0718,A050120,2017JJ00,3.1
22435,GM0718,A050120,2018JJ00,4.1
22436,GM0718,A050120,2019JJ00,4.3
22437,GM0718,A050120,2020JJ00,2.6
22438,GM0718,A050120,2021JJ00,2.2
22439,GM0718,A050120,2022JJ00,2.4
22440,GM0986,A050112,2017JJ00,92.2
22441,GM0986,A050112,2018JJ00,93.6
22442,GM0986,A050112,2019JJ00,93.4
22443,GM0986,A050112,2020JJ00,93.5
22444,GM0986,A050112,2021JJ00,93.4
22445,GM0986,A050112,2022JJ00,92.9
22446,GM0986,A050113,2017JJ00,0.4
22447,GM0986,A050113,2018JJ00,0.5
22448,GM0986,A050113,2019JJ00,0.5
22449,GM0986,A050113,2020JJ00,1.7
22450,GM0986,A050113,2021JJ00,1.7
22451,GM0986,A050113,2022JJ00,1.6
22452,GM0986,A050114,2017JJ00,0.0
22453,GM0986,A050114,2018JJ00,0.0
22454,GM0986,A050114,2019JJ00,0.0
22455,GM0986,A050114,2020JJ00,0.0
22456,GM0986,A050114,2021JJ00,0.0
22457,GM0986,A050114,2022JJ00,0.0
22458,GM0986,A050115,2017JJ00,0.0
22459,GM0986,A050115,2018JJ00,0.0
22460,GM0986,A050115,2019JJ00,0.0
22461,GM0986,A050115,2020JJ00,0.0
22462,GM0986,A050115,2021JJ00,0.0
22463,GM0986,A050115,2022JJ00,0.0
22464,GM0986,A050116,2017JJ00,0.0
22465,GM0986,A050116,2018JJ00,0.0
22466,GM0986,A050116,2019JJ00,0.0
22467,GM0986,A050116,2020JJ00,0.0
22468,GM0986,A050116,2021JJ00,0.0
22469,GM0986,A050116,2022JJ00,0.0
22470,GM0986,A050117,2017JJ00,0.5
22471,GM0986,A050117,2018JJ00,0.6
22472,GM0986,A050117,2019JJ00,0.8
22473,GM0986,A050117,2020JJ00,0.9
22474,GM0986,A050117,2021JJ00,1.0
22475,GM0986,A050117,2022JJ00,1.3
22476,GM0986,A050118,2017JJ00,0.0
22477,GM0986,A050118,2018JJ00,0.0
22478,GM0986,A050118,2019JJ00,0.0
22479,GM0986,A050118,2020JJ00,0.0
22480,GM0986,A050118,2021JJ00,0.0
22481,GM0986,A050118,2022JJ00,0.1
22482,GM0986,A050119,2017JJ00,0.4
22483,GM0986,A050119,2018JJ00,0.5
22484,GM0986,A050119,2019JJ00,0.5
22485,GM0986,A050119,2020JJ00,0.7
22486,GM0986,A050119,2021JJ00,0.8
22487,GM0986,A050119,2022JJ00,0.7
22488,GM0986,A052175,2017JJ00,0.4
22489,GM0986,A052175,2018JJ00,0.5
22490,GM0986,A052175,2019JJ00,0.5
22491,GM0986,A052175,2020JJ00,0.7
22492,GM0986,A052175,2021JJ00,0.8
22493,GM0986,A052175,2022JJ00,0.7
22494,GM0986,A050120,2017JJ00,6.5
22495,GM0986,A050120,2018JJ00,4.8
22496,GM0986,A050120,2019JJ00,4.7
22497,GM0986,A050120,2020JJ00,3.2
22498,GM0986,A050120,2021JJ00,3.1
22499,GM0986,A050120,2022JJ00,3.5
22500,GM1992,A050112,2017JJ00,
22501,GM1992,A050112,2018JJ00,
22502,GM1992,A050112,2019JJ00,
22503,GM1992,A050112,2020JJ00,
22504,GM1992,A050112,2021JJ00,
22505,GM1992,A050112,2022JJ00,
22506,GM1992,A050113,2017JJ00,
22507,GM1992,A050113,2018JJ00,
22508,GM1992,A050113,2019JJ00,
22509,GM1992,A050113,2020JJ00,
22510,GM1992,A050113,2021JJ00,
22511,GM1992,A050113,2022JJ00,
22512,GM1992,A050114,2017JJ00,
22513,GM1992,A050114,2018JJ00,
22514,GM1992,A050114,2019JJ00,
22515,GM1992,A050114,2020JJ00,
22516,GM1992,A050114,2021JJ00,
22517,GM1992,A050114,2022JJ00,
22518,GM1992,A050115,2017JJ00,
22519,GM1992,A050115,2018JJ00,
22520,GM1992,A050115,2019JJ00,
22521,GM1992,A050115,2020JJ00,
22522,GM1992,A050115,2021JJ00,
22523,GM1992,A050115,2022JJ00,
22524,GM1992,A050116,2017JJ00,
22525,GM1992,A050116,2018JJ00,
22526,GM1992,A050116,2019JJ00,
22527,GM1992,A050116,2020JJ00,
22528,GM1992,A050116,2021JJ00,
22529,GM1992,A050116,2022JJ00,
22530,GM1992,A050117,2017JJ00,
22531,GM1992,A050117,2018JJ00,
22532,GM1992,A050117,2019JJ00,
22533,GM1992,A050117,2020JJ00,
22534,GM1992,A050117,2021JJ00,
22535,GM1992,A050117,2022JJ00,
22536,GM1992,A050118,2017JJ00,
22537,GM1992,A050118,2018JJ00,
22538,GM1992,A050118,2019JJ00,
22539,GM1992,A050118,2020JJ00,
22540,GM1992,A050118,2021JJ00,
22541,GM1992,A050118,2022JJ00,
22542,GM1992,A050119,2017JJ00,
22543,GM1992,A050119,2018JJ00,
22544,GM1992,A050119,2019JJ00,
22545,GM1992,A050119,2020JJ00,
22546,GM1992,A050119,2021JJ00,
22547,GM1992,A050119,2022JJ00,
22548,GM1992,A052175,2017JJ00,
22549,GM1992,A052175,2018JJ00,
22550,GM1992,A052175,2019JJ00,
22551,GM1992,A052175,2020JJ00,
22552,GM1992,A052175,2021JJ00,
22553,GM1992,A052175,2022JJ00,
22554,GM1992,A050120,2017JJ00,
22555,GM1992,A050120,2018JJ00,
22556,GM1992,A050120,2019JJ00,
22557,GM1992,A050120,2020JJ00,
22558,GM1992,A050120,2021JJ00,
22559,GM1992,A050120,2022JJ00,
22560,GM0626,A050112,2017JJ00,84.9
22561,GM0626,A050112,2018JJ00,84.5
22562,GM0626,A050112,2019JJ00,84.5
22563,GM0626,A050112,2020JJ00,84.6
22564,GM0626,A050112,2021JJ00,85.5
22565,GM0626,A050112,2022JJ00,87.1
22566,GM0626,A050113,2017JJ00,11.9
22567,GM0626,A050113,2018JJ00,12.3
22568,GM0626,A050113,2019JJ00,12.2
22569,GM0626,A050113,2020JJ00,12.3
22570,GM0626,A050113,2021JJ00,11.0
22571,GM0626,A050113,2022JJ00,8.6
22572,GM0626,A050114,2017JJ00,0.0
22573,GM0626,A050114,2018JJ00,1.2
22574,GM0626,A050114,2019JJ00,1.2
22575,GM0626,A050114,2020JJ00,1.2
22576,GM0626,A050114,2021JJ00,1.2
22577,GM0626,A050114,2022JJ00,1.1
22578,GM0626,A050115,2017JJ00,1.1
22579,GM0626,A050115,2018JJ00,0.0
22580,GM0626,A050115,2019JJ00,0.0
22581,GM0626,A050115,2020JJ00,0.0
22582,GM0626,A050115,2021JJ00,0.0
22583,GM0626,A050115,2022JJ00,0.0
22584,GM0626,A050116,2017JJ00,0.4
22585,GM0626,A050116,2018JJ00,0.4
22586,GM0626,A050116,2019JJ00,0.4
22587,GM0626,A050116,2020JJ00,0.4
22588,GM0626,A050116,2021JJ00,0.4
22589,GM0626,A050116,2022JJ00,0.4
22590,GM0626,A050117,2017JJ00,0.1
22591,GM0626,A050117,2018JJ00,0.1
22592,GM0626,A050117,2019JJ00,0.1
22593,GM0626,A050117,2020JJ00,0.2
22594,GM0626,A050117,2021JJ00,0.2
22595,GM0626,A050117,2022JJ00,0.3
22596,GM0626,A050118,2017JJ00,0.0
22597,GM0626,A050118,2018JJ00,0.0
22598,GM0626,A050118,2019JJ00,0.0
22599,GM0626,A050118,2020JJ00,0.1
22600,GM0626,A050118,2021JJ00,0.1
22601,GM0626,A050118,2022JJ00,0.1
22602,GM0626,A050119,2017JJ00,0.0
22603,GM0626,A050119,2018JJ00,0.0
22604,GM0626,A050119,2019JJ00,0.1
22605,GM0626,A050119,2020JJ00,0.1
22606,GM0626,A050119,2021JJ00,0.2
22607,GM0626,A050119,2022JJ00,0.6
22608,GM0626,A052175,2017JJ00,0.4
22609,GM0626,A052175,2018JJ00,0.4
22610,GM0626,A052175,2019JJ00,0.5
22611,GM0626,A052175,2020JJ00,0.5
22612,GM0626,A052175,2021JJ00,0.6
22613,GM0626,A052175,2022JJ00,0.9
22614,GM0626,A050120,2017JJ00,1.5
22615,GM0626,A050120,2018JJ00,1.6
22616,GM0626,A050120,2019JJ00,1.5
22617,GM0626,A050120,2020JJ00,1.1
22618,GM0626,A050120,2021JJ00,1.5
22619,GM0626,A050120,2022JJ00,1.9
22620,GM0285,A050112,2017JJ00,89.8
22621,GM0285,A050112,2018JJ00,89.9
22622,GM0285,A050112,2019JJ00,90.1
22623,GM0285,A050112,2020JJ00,90.0
22624,GM0285,A050112,2021JJ00,89.5
22625,GM0285,A050112,2022JJ00,88.1
22626,GM0285,A050113,2017JJ00,1.9
22627,GM0285,A050113,2018JJ00,1.4
22628,GM0285,A050113,2019JJ00,1.4
22629,GM0285,A050113,2020JJ00,1.7
22630,GM0285,A050113,2021JJ00,1.7
22631,GM0285,A050113,2022JJ00,1.5
22632,GM0285,A050114,2017JJ00,0.0
22633,GM0285,A050114,2018JJ00,0.0
22634,GM0285,A050114,2019JJ00,0.0
22635,GM0285,A050114,2020JJ00,0.0
22636,GM0285,A050114,2021JJ00,0.0
22637,GM0285,A050114,2022JJ00,0.0
22638,GM0285,A050115,2017JJ00,0.0
22639,GM0285,A050115,2018JJ00,0.0
22640,GM0285,A050115,2019JJ00,0.0
22641,GM0285,A050115,2020JJ00,0.0
22642,GM0285,A050115,2021JJ00,0.0
22643,GM0285,A050115,2022JJ00,0.0
22644,GM0285,A050116,2017JJ00,0.0
22645,GM0285,A050116,2018JJ00,0.0
22646,GM0285,A050116,2019JJ00,0.0
22647,GM0285,A050116,2020JJ00,0.0
22648,GM0285,A050116,2021JJ00,0.0
22649,GM0285,A050116,2022JJ00,0.0
22650,GM0285,A050117,2017JJ00,0.1
22651,GM0285,A050117,2018JJ00,0.3
22652,GM0285,A050117,2019JJ00,0.5
22653,GM0285,A050117,2020JJ00,0.6
22654,GM0285,A050117,2021JJ00,0.6
22655,GM0285,A050117,2022JJ00,0.9
22656,GM0285,A050118,2017JJ00,0.1
22657,GM0285,A050118,2018JJ00,0.0
22658,GM0285,A050118,2019JJ00,0.0
22659,GM0285,A050118,2020JJ00,0.0
22660,GM0285,A050118,2021JJ00,0.0
22661,GM0285,A050118,2022JJ00,0.1
22662,GM0285,A050119,2017JJ00,0.1
22663,GM0285,A050119,2018JJ00,0.3
22664,GM0285,A050119,2019JJ00,0.5
22665,GM0285,A050119,2020JJ00,0.8
22666,GM0285,A050119,2021JJ00,1.4
22667,GM0285,A050119,2022JJ00,2.7
22668,GM0285,A052175,2017JJ00,0.1
22669,GM0285,A052175,2018JJ00,0.3
22670,GM0285,A052175,2019JJ00,0.5
22671,GM0285,A052175,2020JJ00,0.8
22672,GM0285,A052175,2021JJ00,1.4
22673,GM0285,A052175,2022JJ00,2.7
22674,GM0285,A050120,2017JJ00,8.0
22675,GM0285,A050120,2018JJ00,8.1
22676,GM0285,A050120,2019JJ00,7.6
22677,GM0285,A050120,2020JJ00,6.8
22678,GM0285,A050120,2021JJ00,6.7
22679,GM0285,A050120,2022JJ00,6.8
22680,GM0865,A050112,2017JJ00,91.8
22681,GM0865,A050112,2018JJ00,91.1
22682,GM0865,A050112,2019JJ00,90.8
22683,GM0865,A050112,2020JJ00,91.1
22684,GM0865,A050112,2021JJ00,90.8
22685,GM0865,A050112,2022JJ00,89.5
22686,GM0865,A050113,2017JJ00,3.7
22687,GM0865,A050113,2018JJ00,4.1
22688,GM0865,A050113,2019JJ00,4.1
22689,GM0865,A050113,2020JJ00,5.2
22690,GM0865,A050113,2021JJ00,4.2
22691,GM0865,A050113,2022JJ00,3.7
22692,GM0865,A050114,2017JJ00,0.0
22693,GM0865,A050114,2018JJ00,0.0
22694,GM0865,A050114,2019JJ00,0.0
22695,GM0865,A050114,2020JJ00,0.0
22696,GM0865,A050114,2021JJ00,0.0
22697,GM0865,A050114,2022JJ00,0.0
22698,GM0865,A050115,2017JJ00,0.0
22699,GM0865,A050115,2018JJ00,0.0
22700,GM0865,A050115,2019JJ00,0.0
22701,GM0865,A050115,2020JJ00,0.0
22702,GM0865,A050115,2021JJ00,0.0
22703,GM0865,A050115,2022JJ00,0.0
22704,GM0865,A050116,2017JJ00,0.0
22705,GM0865,A050116,2018JJ00,0.0
22706,GM0865,A050116,2019JJ00,0.0
22707,GM0865,A050116,2020JJ00,0.0
22708,GM0865,A050116,2021JJ00,0.0
22709,GM0865,A050116,2022JJ00,0.0
22710,GM0865,A050117,2017JJ00,0.2
22711,GM0865,A050117,2018JJ00,0.2
22712,GM0865,A050117,2019JJ00,0.3
22713,GM0865,A050117,2020JJ00,0.5
22714,GM0865,A050117,2021JJ00,0.6
22715,GM0865,A050117,2022JJ00,0.7
22716,GM0865,A050118,2017JJ00,0.0
22717,GM0865,A050118,2018JJ00,0.1
22718,GM0865,A050118,2019JJ00,0.0
22719,GM0865,A050118,2020JJ00,0.1
22720,GM0865,A050118,2021JJ00,0.1
22721,GM0865,A050118,2022JJ00,0.2
22722,GM0865,A050119,2017JJ00,0.4
22723,GM0865,A050119,2018JJ00,0.5
22724,GM0865,A050119,2019JJ00,0.6
22725,GM0865,A050119,2020JJ00,1.2
22726,GM0865,A050119,2021JJ00,1.9
22727,GM0865,A050119,2022JJ00,3.3
22728,GM0865,A052175,2017JJ00,0.4
22729,GM0865,A052175,2018JJ00,0.5
22730,GM0865,A052175,2019JJ00,0.6
22731,GM0865,A052175,2020JJ00,1.2
22732,GM0865,A052175,2021JJ00,1.9
22733,GM0865,A052175,2022JJ00,3.3
22734,GM0865,A050120,2017JJ00,3.8
