ID,Geslacht,Leeftijden,TypeZorg,SamenstellingHuishoudens,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
6327,2,2, 2,7,2010JJ00,370,1.78,39,105,1.86
6328,2,2, 3,0,2004JJ00,12105,1.27,265,22,0.28
6329,2,2, 3,0,2005JJ00,10770,1.12,162,15,0.17
6330,2,2, 3,0,2006JJ00,10980,1.14,176,16,0.18
6331,2,2, 3,0,2007JJ00,9830,1.01,154,16,0.16
6332,2,2, 3,0,2008JJ00,8860,0.89,139,16,0.14
6333,2,2, 3,0,2009JJ00,7405,0.73,117,16,0.11
6334,2,2, 3,0,2010JJ00,6890,0.67,113,16,0.11
6335,2,2, 3,1,2004JJ00,3955,1.13,113,29,0.32
6336,2,2, 3,1,2005JJ00,3635,1.04,64,18,0.18
6337,2,2, 3,1,2006JJ00,3725,1.07,71,19,0.21
6338,2,2, 3,1,2007JJ00,3220,0.93,60,19,0.17
6339,2,2, 3,1,2008JJ00,2655,0.76,48,18,0.14
6340,2,2, 3,1,2009JJ00,2200,0.63,39,18,0.11
6341,2,2, 3,1,2010JJ00,2000,0.57,41,20,0.12
6342,2,2, 3,2,2004JJ00,1335,1.87,28,21,0.39
6343,2,2, 3,2,2005JJ00,1130,1.6,20,18,0.28
6344,2,2, 3,2,2006JJ00,1050,1.52,20,19,0.29
6345,2,2, 3,2,2007JJ00,900,1.33,17,19,0.25
6346,2,2, 3,2,2008JJ00,830,1.25,17,20,0.25
6347,2,2, 3,2,2009JJ00,630,0.95,13,20,0.19
6348,2,2, 3,2,2010JJ00,625,0.96,12,20,0.19
6349,2,2, 3,3,2004JJ00,585,2.26,12,21,0.46
6350,2,2, 3,3,2005JJ00,460,1.84,9,20,0.36
6351,2,2, 3,3,2006JJ00,455,1.88,9,20,0.37
6352,2,2, 3,3,2007JJ00,350,1.48,7,21,0.32
6353,2,2, 3,3,2008JJ00,320,1.39,7,21,0.29
6354,2,2, 3,3,2009JJ00,250,1.11,6,22,0.25
6355,2,2, 3,3,2010JJ00,260,1.18,7,27,0.31
6356,2,2, 3,4,2004JJ00,750,1.65,16,21,0.35
6357,2,2, 3,4,2005JJ00,665,1.47,11,16,0.24
6358,2,2, 3,4,2006JJ00,590,1.33,11,18,0.24
6359,2,2, 3,4,2007JJ00,550,1.25,9,17,0.21
6360,2,2, 3,4,2008JJ00,510,1.17,10,19,0.23
6361,2,2, 3,4,2009JJ00,380,0.88,7,19,0.17
6362,2,2, 3,4,2010JJ00,365,0.85,6,15,0.13
6363,2,2, 3,5,2004JJ00,6815,1.29,124,18,0.23
6364,2,2, 3,5,2005JJ00,6010,1.11,78,13,0.14
6365,2,2, 3,5,2006JJ00,6210,1.13,85,14,0.15
6366,2,2, 3,5,2007JJ00,5710,1.02,77,13,0.14
6367,2,2, 3,5,2008JJ00,5370,0.93,74,14,0.13
6368,2,2, 3,5,2009JJ00,4575,0.76,65,14,0.11
6369,2,2, 3,5,2010JJ00,4265,0.69,60,14,0.1
6370,2,2, 3,6,2004JJ00,6510,1.29,114,18,0.23
6371,2,2, 3,6,2005JJ00,5750,1.11,70,12,0.14
6372,2,2, 3,6,2006JJ00,5940,1.13,76,13,0.14
6373,2,2, 3,6,2007JJ00,5495,1.02,68,12,0.13
6374,2,2, 3,6,2008JJ00,5150,0.92,67,13,0.12
6375,2,2, 3,6,2009JJ00,4375,0.76,58,13,0.1
6376,2,2, 3,6,2010JJ00,4125,0.69,57,14,0.1
6377,2,2, 3,7,2004JJ00,300,1.16,10,33,0.39
6378,2,2, 3,7,2005JJ00,255,1.04,8,31,0.32
6379,2,2, 3,7,2006JJ00,270,1.14,9,33,0.38
6380,2,2, 3,7,2007JJ00,215,0.95,8,39,0.37
6381,2,2, 3,7,2008JJ00,220,1.01,7,32,0.32
6382,2,2, 3,7,2009JJ00,200,0.95,6,32,0.31
6383,2,2, 3,7,2010JJ00,140,0.68,3,23,0.15
6384,2,2, 4,0,2004JJ00,36565,3.85,5073,139,5.34
6385,2,2, 4,0,2005JJ00,19265,2.01,3057,159,3.19
6386,2,2, 4,0,2006JJ00,15975,1.65,2826,177,2.92
6387,2,2, 4,0,2007JJ00,16260,1.66,3182,196,3.26
6388,2,2, 4,0,2008JJ00,20405,2.05,4386,215,4.41
6389,2,2, 4,0,2009JJ00,23395,2.3,5384,230,5.3
6390,2,2, 4,0,2010JJ00,24670,2.39,5912,240,5.74
6391,2,2, 4,1,2004JJ00,23355,6.7,3293,141,9.44
6392,2,2, 4,1,2005JJ00,12420,3.57,1992,160,5.73
6393,2,2, 4,1,2006JJ00,10235,2.94,1832,179,5.27
6394,2,2, 4,1,2007JJ00,10570,3.04,2071,196,5.96
6395,2,2, 4,1,2008JJ00,13760,3.96,2963,215,8.52
6396,2,2, 4,1,2009JJ00,15855,4.54,3658,231,10.47
6397,2,2, 4,1,2010JJ00,16885,4.82,4072,241,11.62
6398,2,2, 4,2,2004JJ00,1555,2.18,234,150,3.27
6399,2,2, 4,2,2005JJ00,820,1.16,136,166,1.93
6400,2,2, 4,2,2006JJ00,655,0.95,125,191,1.82
6401,2,2, 4,2,2007JJ00,655,0.97,133,203,1.96
6402,2,2, 4,2,2008JJ00,690,1.03,153,223,2.3
6403,2,2, 4,2,2009JJ00,755,1.14,177,235,2.67
6404,2,2, 4,2,2010JJ00,695,1.07,166,238,2.55
6405,2,2, 4,3,2004JJ00,855,3.31,134,157,5.18
6406,2,2, 4,3,2005JJ00,450,1.78,76,169,3.01
6407,2,2, 4,3,2006JJ00,350,1.44,65,186,2.68
6408,2,2, 4,3,2007JJ00,330,1.4,66,200,2.8
6409,2,2, 4,3,2008JJ00,380,1.65,84,222,3.66
6410,2,2, 4,3,2009JJ00,390,1.72,90,230,3.97
6411,2,2, 4,3,2010JJ00,380,1.74,91,237,4.13
6412,2,2, 4,4,2004JJ00,700,1.53,99,142,2.19
6413,2,2, 4,4,2005JJ00,370,0.82,60,163,1.33
6414,2,2, 4,4,2006JJ00,305,0.69,60,196,1.35
6415,2,2, 4,4,2007JJ00,325,0.73,67,207,1.52
6416,2,2, 4,4,2008JJ00,310,0.71,69,223,1.58
6417,2,2, 4,4,2009JJ00,365,0.84,87,239,2.0
6418,2,2, 4,4,2010JJ00,315,0.73,75,239,1.74
6419,2,2, 4,5,2004JJ00,11655,2.2,1545,133,2.92
6420,2,2, 4,5,2005JJ00,6025,1.11,929,154,1.72
6421,2,2, 4,5,2006JJ00,5080,0.92,869,171,1.58
6422,2,2, 4,5,2007JJ00,5035,0.9,979,194,1.74
6423,2,2, 4,5,2008JJ00,5955,1.03,1270,213,2.19
6424,2,2, 4,5,2009JJ00,6785,1.13,1549,228,2.58
6425,2,2, 4,5,2010JJ00,7090,1.15,1675,236,2.72
6426,2,2, 4,6,2004JJ00,11390,2.26,1496,131,2.97
6427,2,2, 4,6,2005JJ00,5850,1.13,886,152,1.72
6428,2,2, 4,6,2006JJ00,4915,0.93,839,171,1.59
6429,2,2, 4,6,2007JJ00,4895,0.91,948,194,1.76
6430,2,2, 4,6,2008JJ00,5780,1.04,1231,213,2.21
6431,2,2, 4,6,2009JJ00,6580,1.14,1497,227,2.59
6432,2,2, 4,6,2010JJ00,6890,1.16,1622,235,2.73
6433,2,2, 4,7,2004JJ00,265,1.03,50,187,1.92
6434,2,2, 4,7,2005JJ00,175,0.71,43,245,1.75
6435,2,2, 4,7,2006JJ00,170,0.71,31,182,1.3
6436,2,2, 4,7,2007JJ00,145,0.64,31,216,1.37
6437,2,2, 4,7,2008JJ00,175,0.79,39,224,1.78
6438,2,2, 4,7,2009JJ00,200,0.96,52,259,2.48
6439,2,2, 4,7,2010JJ00,200,0.97,53,263,2.55
6440,2,2, 5,0,2004JJ00,6085,0.64,741,122,0.78
6441,2,2, 5,0,2005JJ00,7350,0.77,954,130,0.99
6442,2,2, 5,0,2006JJ00,7565,0.78,1017,134,1.05
6443,2,2, 5,0,2007JJ00,5785,0.59,814,141,0.83
6444,2,2, 5,0,2008JJ00,4110,0.41,586,143,0.59
6445,2,2, 5,0,2009JJ00,3265,0.32,479,147,0.47
6446,2,2, 5,0,2010JJ00,2760,0.27,414,150,0.4
6447,2,2, 5,1,2004JJ00,3425,0.98,429,125,1.23
6448,2,2, 5,1,2005JJ00,4450,1.28,602,135,1.73
6449,2,2, 5,1,2006JJ00,4780,1.38,665,139,1.91
6450,2,2, 5,1,2007JJ00,3675,1.06,526,143,1.52
6451,2,2, 5,1,2008JJ00,2505,0.72,366,146,1.05
6452,2,2, 5,1,2009JJ00,1940,0.56,291,150,0.83
6453,2,2, 5,1,2010JJ00,1640,0.47,250,152,0.71
6454,2,2, 5,2,2004JJ00,260,0.36,36,138,0.5
6455,2,2, 5,2,2005JJ00,285,0.41,40,140,0.57
6456,2,2, 5,2,2006JJ00,260,0.38,36,138,0.53
6457,2,2, 5,2,2007JJ00,215,0.32,34,158,0.5
6458,2,2, 5,2,2008JJ00,140,0.21,18,127,0.26
6459,2,2, 5,2,2009JJ00,110,0.17,17,154,0.26
6460,2,2, 5,2,2010JJ00,95,0.15,15,158,0.23
6461,2,2, 5,3,2004JJ00,120,0.46,17,140,0.65
6462,2,2, 5,3,2005JJ00,155,0.62,24,153,0.94
6463,2,2, 5,3,2006JJ00,130,0.54,19,145,0.79
6464,2,2, 5,3,2007JJ00,110,0.48,20,179,0.85
6465,2,2, 5,3,2008JJ00,75,0.32,10,138,0.44
6466,2,2, 5,3,2009JJ00,50,0.23,8,152,0.35
6467,2,2, 5,3,2010JJ00,50,0.23,8,164,0.38
6468,2,2, 5,4,2004JJ00,140,0.31,19,136,0.42
6469,2,2, 5,4,2005JJ00,130,0.29,16,125,0.36
6470,2,2, 5,4,2006JJ00,130,0.29,17,130,0.38
6471,2,2, 5,4,2007JJ00,100,0.23,14,135,0.31
6472,2,2, 5,4,2008JJ00,65,0.15,8,115,0.17
6473,2,2, 5,4,2009JJ00,60,0.13,9,156,0.21
6474,2,2, 5,4,2010JJ00,45,0.1,7,151,0.16
6475,2,2, 5,5,2004JJ00,2400,0.45,277,115,0.52
6476,2,2, 5,5,2005JJ00,2610,0.48,312,120,0.58
6477,2,2, 5,5,2006JJ00,2525,0.46,317,125,0.58
6478,2,2, 5,5,2007JJ00,1900,0.34,254,134,0.45
6479,2,2, 5,5,2008JJ00,1465,0.25,203,138,0.35
6480,2,2, 5,5,2009JJ00,1215,0.2,171,141,0.28
6481,2,2, 5,5,2010JJ00,1020,0.17,149,146,0.24
6482,2,2, 5,6,2004JJ00,2350,0.47,270,115,0.54
6483,2,2, 5,6,2005JJ00,2535,0.49,302,119,0.59
6484,2,2, 5,6,2006JJ00,2460,0.47,307,125,0.58
6485,2,2, 5,6,2007JJ00,1850,0.34,244,132,0.45
6486,2,2, 5,6,2008JJ00,1445,0.26,200,138,0.36
6487,2,2, 5,6,2009JJ00,1200,0.21,168,140,0.29
6488,2,2, 5,6,2010JJ00,1010,0.17,146,145,0.25
6489,2,2, 5,7,2004JJ00,50,0.2,6,124,0.25
6490,2,2, 5,7,2005JJ00,75,0.3,10,135,0.41
6491,2,2, 5,7,2006JJ00,65,0.28,10,152,0.43
6492,2,2, 5,7,2007JJ00,45,0.2,9,204,0.41
6493,2,2, 5,7,2008JJ00,20,0.09,3,137,0.13
6494,2,2, 5,7,2009JJ00,15,0.07,3,177,0.13
6495,2,2, 5,7,2010JJ00,10,0.05,2,247,0.12
6496,2,2, 6,0,2004JJ00,12700,1.34,1415,111,1.49
6497,2,2, 6,0,2005JJ00,11670,1.22,973,83,1.01
6498,2,2, 6,0,2006JJ00,11110,1.15,998,90,1.03
6499,2,2, 6,0,2007JJ00,13135,1.34,1312,100,1.34
6500,2,2, 6,0,2008JJ00,12525,1.26,1299,104,1.31
6501,2,2, 6,0,2009JJ00,11555,1.14,1256,109,1.24
6502,2,2, 6,0,2010JJ00,11720,1.14,1300,111,1.26
6503,2,2, 6,1,2004JJ00,6190,1.77,738,119,2.12
6504,2,2, 6,1,2005JJ00,4900,1.41,434,89,1.25
6505,2,2, 6,1,2006JJ00,4445,1.28,403,91,1.16
6506,2,2, 6,1,2007JJ00,5480,1.58,564,103,1.62
6507,2,2, 6,1,2008JJ00,5140,1.48,552,107,1.59
6508,2,2, 6,1,2009JJ00,4570,1.31,525,115,1.5
6509,2,2, 6,1,2010JJ00,4695,1.34,551,117,1.57
6510,2,2, 6,2,2004JJ00,1175,1.65,127,108,1.78
6511,2,2, 6,2,2005JJ00,1245,1.77,109,87,1.55
6512,2,2, 6,2,2006JJ00,1270,1.84,127,100,1.84
6513,2,2, 6,2,2007JJ00,1385,2.05,151,109,2.23
6514,2,2, 6,2,2008JJ00,1255,1.88,141,113,2.12
6515,2,2, 6,2,2009JJ00,1190,1.8,139,117,2.11
6516,2,2, 6,2,2010JJ00,1200,1.84,152,126,2.33
6517,2,2, 6,3,2004JJ00,625,2.42,64,102,2.48
6518,2,2, 6,3,2005JJ00,655,2.61,56,85,2.21
6519,2,2, 6,3,2006JJ00,665,2.74,67,101,2.76
6520,2,2, 6,3,2007JJ00,680,2.9,73,107,3.1
6521,2,2, 6,3,2008JJ00,610,2.66,70,115,3.05
6522,2,2, 6,3,2009JJ00,550,2.44,67,121,2.95
6523,2,2, 6,3,2010JJ00,565,2.59,79,139,3.6
6524,2,2, 6,4,2004JJ00,550,1.21,63,115,1.39
6525,2,2, 6,4,2005JJ00,590,1.3,53,91,1.18
6526,2,2, 6,4,2006JJ00,605,1.36,60,99,1.34
6527,2,2, 6,4,2007JJ00,705,1.6,78,111,1.77
6528,2,2, 6,4,2008JJ00,640,1.47,71,110,1.62
6529,2,2, 6,4,2009JJ00,640,1.47,73,114,1.67
6530,2,2, 6,4,2010JJ00,635,1.47,73,115,1.69
6531,2,2, 6,5,2004JJ00,5330,1.01,550,103,1.04
6532,2,2, 6,5,2005JJ00,5530,1.02,430,78,0.8
6533,2,2, 6,5,2006JJ00,5400,0.98,468,87,0.85
6534,2,2, 6,5,2007JJ00,6275,1.12,598,95,1.06
6535,2,2, 6,5,2008JJ00,6135,1.06,606,99,1.05
6536,2,2, 6,5,2009JJ00,5795,0.97,592,102,0.99
6537,2,2, 6,5,2010JJ00,5825,0.95,597,102,0.97
6538,2,2, 6,6,2004JJ00,5000,0.99,499,100,0.99
6539,2,2, 6,6,2005JJ00,5230,1.01,392,75,0.76
6540,2,2, 6,6,2006JJ00,5105,0.97,423,83,0.8
6541,2,2, 6,6,2007JJ00,5940,1.1,535,90,0.99
6542,2,2, 6,6,2008JJ00,5825,1.04,544,93,0.97
6543,2,2, 6,6,2009JJ00,5530,0.96,538,97,0.93
6544,2,2, 6,6,2010JJ00,5625,0.95,562,100,0.95
6545,2,2, 6,7,2004JJ00,335,1.28,51,153,1.97
6546,2,2, 6,7,2005JJ00,295,1.2,38,129,1.55
6547,2,2, 6,7,2006JJ00,295,1.25,45,152,1.89
6548,2,2, 6,7,2007JJ00,335,1.47,62,187,2.75
6549,2,2, 6,7,2008JJ00,305,1.4,62,203,2.86
6550,2,2, 6,7,2009JJ00,260,1.24,54,204,2.54
6551,2,2, 6,7,2010JJ00,205,0.98,35,172,1.69
6552,2,2, 7,0,2004JJ00,32055,3.38,8208,256,8.64
6553,2,2, 7,0,2005JJ00,31440,3.28,8568,272,8.93
6554,2,2, 7,0,2006JJ00,30815,3.19,9016,293,9.33
6555,2,2, 7,0,2007JJ00,25805,2.64,7917,307,8.1
6556,2,2, 7,0,2008JJ00,21125,2.13,6630,314,6.67
6557,2,2, 7,0,2009JJ00,17850,1.76,5679,318,5.6
6558,2,2, 7,0,2010JJ00,16025,1.56,5120,319,4.97
6559,2,2, 7,1,2004JJ00,20690,5.93,5426,262,15.56
6560,2,2, 7,1,2005JJ00,20605,5.92,5711,277,16.41
6561,2,2, 7,1,2006JJ00,20180,5.8,6019,298,17.32
6562,2,2, 7,1,2007JJ00,17300,4.98,5368,310,15.46
6563,2,2, 7,1,2008JJ00,14035,4.04,4473,319,12.87
6564,2,2, 7,1,2009JJ00,11780,3.37,3837,326,10.98
6565,2,2, 7,1,2010JJ00,10480,2.99,3430,327,9.78
6566,2,2, 7,2,2004JJ00,1580,2.22,419,265,5.87
6567,2,2, 7,2,2005JJ00,1400,1.99,389,278,5.53
6568,2,2, 7,2,2006JJ00,1350,1.97,409,302,5.94
6569,2,2, 7,2,2007JJ00,1020,1.51,326,319,4.82
6570,2,2, 7,2,2008JJ00,825,1.24,269,325,4.03
6571,2,2, 7,2,2009JJ00,620,0.94,216,348,3.26
6572,2,2, 7,2,2010JJ00,555,0.86,193,347,2.97
6573,2,2, 7,3,2004JJ00,845,3.26,217,257,8.39
6574,2,2, 7,3,2005JJ00,750,2.99,208,276,8.26
6575,2,2, 7,3,2006JJ00,745,3.06,223,300,9.19
6576,2,2, 7,3,2007JJ00,560,2.39,176,314,7.5
6577,2,2, 7,3,2008JJ00,455,1.99,151,331,6.57
6578,2,2, 7,3,2009JJ00,345,1.54,123,355,5.45
6579,2,2, 7,3,2010JJ00,295,1.35,114,386,5.19
6580,2,2, 7,4,2004JJ00,740,1.62,202,274,4.44
6581,2,2, 7,4,2005JJ00,645,1.43,181,281,4.02
6582,2,2, 7,4,2006JJ00,610,1.37,185,305,4.17
6583,2,2, 7,4,2007JJ00,460,1.04,149,326,3.39
6584,2,2, 7,4,2008JJ00,370,0.84,117,318,2.69
6585,2,2, 7,4,2009JJ00,270,0.63,92,339,2.12
6586,2,2, 7,4,2010JJ00,260,0.61,80,304,1.84
6587,2,2, 7,5,2004JJ00,9780,1.85,2362,241,4.46
6588,2,2, 7,5,2005JJ00,9440,1.75,2468,261,4.56
6589,2,2, 7,5,2006JJ00,9285,1.69,2589,279,4.71
6590,2,2, 7,5,2007JJ00,7490,1.33,2223,297,3.95
6591,2,2, 7,5,2008JJ00,6265,1.08,1888,301,3.26
6592,2,2, 7,5,2009JJ00,5450,0.91,1626,298,2.71
6593,2,2, 7,5,2010JJ00,4990,0.81,1497,300,2.43
6594,2,2, 7,6,2004JJ00,9420,1.87,2233,237,4.43
6595,2,2, 7,6,2005JJ00,9050,1.75,2313,256,4.48
6596,2,2, 7,6,2006JJ00,8895,1.69,2426,273,4.61
6597,2,2, 7,6,2007JJ00,7160,1.33,2078,290,3.85
6598,2,2, 7,6,2008JJ00,6000,1.08,1777,296,3.19
6599,2,2, 7,6,2009JJ00,5225,0.9,1538,294,2.66
6600,2,2, 7,6,2010JJ00,4815,0.81,1417,294,2.38
6601,2,2, 7,7,2004JJ00,360,1.4,129,357,4.99
6602,2,2, 7,7,2005JJ00,395,1.59,155,395,6.3
6603,2,2, 7,7,2006JJ00,390,1.65,163,419,6.92
6604,2,2, 7,7,2007JJ00,330,1.46,145,439,6.39
6605,2,2, 7,7,2008JJ00,265,1.21,111,421,5.08
6606,2,2, 7,7,2009JJ00,225,1.06,88,396,4.18
6607,2,2, 7,7,2010JJ00,175,0.84,80,460,3.86
6608,2,2, 8,0,2004JJ00,133860,14.09,12341,92,12.99
6609,2,2, 8,0,2005JJ00,131295,13.69,14940,114,15.57
6610,2,2, 8,0,2006JJ00,131165,13.57,15593,119,16.13
6611,2,2, 8,0,2007JJ00,124365,12.72,15152,122,15.5
6612,2,2, 8,0,2008JJ00,121840,12.26,14995,123,15.08
6613,2,2, 8,0,2009JJ00,120240,11.85,15263,127,15.04
6614,2,2, 8,0,2010JJ00,116495,11.31,14989,129,14.55
6615,2,2, 8,1,2004JJ00,83090,23.82,7847,94,22.5
6616,2,2, 8,1,2005JJ00,83095,23.88,9645,116,27.72
6617,2,2, 8,1,2006JJ00,83115,23.91,10084,121,29.01
6618,2,2, 8,1,2007JJ00,79240,22.81,9729,123,28.01
6619,2,2, 8,1,2008JJ00,77325,22.24,9511,123,27.36
6620,2,2, 8,1,2009JJ00,76040,21.76,9605,126,27.48
6621,2,2, 8,1,2010JJ00,73600,21.0,9404,128,26.83
6622,2,2, 8,2,2004JJ00,5450,7.63,515,95,7.22
6623,2,2, 8,2,2005JJ00,5060,7.2,597,118,8.49
6624,2,2, 8,2,2006JJ00,4800,6.98,596,124,8.66
6625,2,2, 8,2,2007JJ00,4270,6.32,552,129,8.16
6626,2,2, 8,2,2008JJ00,3895,5.84,499,128,7.48
6627,2,2, 8,2,2009JJ00,3560,5.38,471,132,7.12
6628,2,2, 8,2,2010JJ00,3125,4.8,414,133,6.37
6629,2,2, 8,3,2004JJ00,2835,10.95,273,96,10.53
6630,2,2, 8,3,2005JJ00,2670,10.61,319,119,12.67
6631,2,2, 8,3,2006JJ00,2500,10.28,312,125,12.82
6632,2,2, 8,3,2007JJ00,2170,9.23,281,130,11.96
6633,2,2, 8,3,2008JJ00,1990,8.66,254,128,11.05
6634,2,2, 8,3,2009JJ00,1815,8.04,240,132,10.64
6635,2,2, 8,3,2010JJ00,1585,7.24,214,135,9.79
6636,2,2, 8,4,2004JJ00,2610,5.74,243,93,5.33
6637,2,2, 8,4,2005JJ00,2395,5.3,279,116,6.17
6638,2,2, 8,4,2006JJ00,2300,5.17,284,124,6.39
6639,2,2, 8,4,2007JJ00,2100,4.77,271,129,6.14
6640,2,2, 8,4,2008JJ00,1905,4.35,245,129,5.6
6641,2,2, 8,4,2009JJ00,1740,4.0,230,132,5.29
6642,2,2, 8,4,2010JJ00,1540,3.57,200,130,4.64
6643,2,2, 8,5,2004JJ00,45325,8.56,3978,88,7.51
6644,2,2, 8,5,2005JJ00,43135,7.97,4698,109,8.68
6645,2,2, 8,5,2006JJ00,43255,7.86,4913,114,8.93
6646,2,2, 8,5,2007JJ00,40855,7.26,4871,119,8.66
6647,2,2, 8,5,2008JJ00,40620,7.01,4985,123,8.6
6648,2,2, 8,5,2009JJ00,40640,6.78,5187,128,8.65
6649,2,2, 8,5,2010JJ00,39770,6.47,5171,130,8.41
6650,2,2, 8,6,2004JJ00,44260,8.79,3888,88,7.72
6651,2,2, 8,6,2005JJ00,42020,8.14,4580,109,8.87
6652,2,2, 8,6,2006JJ00,42145,8.0,4791,114,9.1
6653,2,2, 8,6,2007JJ00,39930,7.4,4761,119,8.82
6654,2,2, 8,6,2008JJ00,39760,7.13,4886,123,8.76
6655,2,2, 8,6,2009JJ00,39820,6.89,5089,128,8.8
6656,2,2, 8,6,2010JJ00,39015,6.57,5078,130,8.55
6657,2,2, 8,7,2004JJ00,1065,4.1,90,85,3.47
6658,2,2, 8,7,2005JJ00,1115,4.52,118,105,4.77
6659,2,2, 8,7,2006JJ00,1105,4.71,122,110,5.18
6660,2,2, 8,7,2007JJ00,925,4.1,110,119,4.87
6661,2,2, 8,7,2008JJ00,860,3.94,99,115,4.54
6662,2,2, 8,7,2009JJ00,820,3.89,99,120,4.68
6663,2,2, 8,7,2010JJ00,760,3.66,92,122,4.45
6664,2,2, 9,0,2004JJ00,89495,9.42,7648,85,8.05
6665,2,2, 9,0,2005JJ00,68125,7.1,5389,79,5.62
6666,2,2, 9,0,2006JJ00,64090,6.63,5395,84,5.58
6667,2,2, 9,0,2007JJ00,64820,6.63,5596,86,5.73
6668,2,2, 9,0,2008JJ00,66900,6.73,6094,91,6.13
6669,2,2, 9,0,2009JJ00,67595,6.66,6346,94,6.25
6670,2,2, 9,0,2010JJ00,69745,6.77,6684,96,6.49
6671,2,2, 9,1,2004JJ00,54485,15.62,4908,90,14.07
6672,2,2, 9,1,2005JJ00,40530,11.65,3408,84,9.79
6673,2,2, 9,1,2006JJ00,37535,10.8,3349,89,9.63
6674,2,2, 9,1,2007JJ00,37680,10.85,3467,92,9.98
6675,2,2, 9,1,2008JJ00,38995,11.22,3831,98,11.02
6676,2,2, 9,1,2009JJ00,39045,11.17,3950,101,11.3
6677,2,2, 9,1,2010JJ00,40120,11.45,4146,103,11.83
6678,2,2, 9,2,2004JJ00,4865,6.81,391,80,5.48
6679,2,2, 9,2,2005JJ00,4005,5.69,278,69,3.95
6680,2,2, 9,2,2006JJ00,3915,5.7,301,77,4.38
6681,2,2, 9,2,2007JJ00,3945,5.84,317,80,4.69
6682,2,2, 9,2,2008JJ00,3895,5.84,333,85,4.98
6683,2,2, 9,2,2009JJ00,3890,5.88,355,91,5.37
6684,2,2, 9,2,2010JJ00,3845,5.91,379,99,5.83
6685,2,2, 9,3,2004JJ00,2605,10.06,215,83,8.3
6686,2,2, 9,3,2005JJ00,2150,8.56,154,72,6.14
6687,2,2, 9,3,2006JJ00,2075,8.54,164,79,6.73
6688,2,2, 9,3,2007JJ00,2035,8.65,164,81,6.98
6689,2,2, 9,3,2008JJ00,2000,8.71,178,89,7.73
6690,2,2, 9,3,2009JJ00,1975,8.73,190,96,8.4
6691,2,2, 9,3,2010JJ00,1975,9.01,206,104,9.41
6692,2,2, 9,4,2004JJ00,2260,4.96,176,78,3.87
6693,2,2, 9,4,2005JJ00,1855,4.1,124,67,2.73
6694,2,2, 9,4,2006JJ00,1840,4.15,137,75,3.09
6695,2,2, 9,4,2007JJ00,1910,4.33,153,80,3.46
6696,2,2, 9,4,2008JJ00,1890,4.33,155,82,3.54
6697,2,2, 9,4,2009JJ00,1915,4.4,165,86,3.8
6698,2,2, 9,4,2010JJ00,1870,4.33,173,93,4.01
6699,2,2, 9,5,2004JJ00,30145,5.69,2349,78,4.44
6700,2,2, 9,5,2005JJ00,23590,4.36,1703,72,3.15
6701,2,2, 9,5,2006JJ00,22640,4.12,1745,77,3.17
6702,2,2, 9,5,2007JJ00,23195,4.12,1812,78,3.22
6703,2,2, 9,5,2008JJ00,24010,4.14,1931,80,3.33
6704,2,2, 9,5,2009JJ00,24660,4.11,2041,83,3.4
6705,2,2, 9,5,2010JJ00,25785,4.19,2159,84,3.51
6706,2,2, 9,6,2004JJ00,28955,5.75,2177,75,4.32
6707,2,2, 9,6,2005JJ00,22530,4.36,1523,68,2.95
6708,2,2, 9,6,2006JJ00,21590,4.1,1591,74,3.02
6709,2,2, 9,6,2007JJ00,22155,4.1,1663,75,3.08
6710,2,2, 9,6,2008JJ00,22965,4.12,1781,78,3.19
6711,2,2, 9,6,2009JJ00,23650,4.09,1895,80,3.28
6712,2,2, 9,6,2010JJ00,24835,4.18,2024,81,3.41
6713,2,2, 9,7,2004JJ00,1190,4.59,172,145,6.64
6714,2,2, 9,7,2005JJ00,1060,4.3,181,170,7.32
6715,2,2, 9,7,2006JJ00,1045,4.45,154,147,6.55
6716,2,2, 9,7,2007JJ00,1040,4.59,150,144,6.61
6717,2,2, 9,7,2008JJ00,1045,4.78,150,143,6.86
6718,2,2, 9,7,2009JJ00,1015,4.8,146,144,6.9
6719,2,2, 9,7,2010JJ00,950,4.57,135,143,6.51
6720,2,2,10,0,2004JJ00,62945,6.63,2510,40,2.64
6721,2,2,10,0,2005JJ00,61230,6.38,2146,35,2.24
6722,2,2,10,0,2006JJ00,60470,6.26,2198,36,2.27
6723,2,2,10,0,2007JJ00,54560,5.58,1967,36,2.01
6724,2,2,10,0,2008JJ00,46625,4.69,1495,32,1.5
6725,2,2,10,0,2009JJ00,40075,3.95,1242,31,1.22
6726,2,2,10,0,2010JJ00,37395,3.63,1170,31,1.14
6727,2,2,10,1,2004JJ00,34260,9.82,1400,41,4.01
6728,2,2,10,1,2005JJ00,33585,9.65,1257,37,3.61
6729,2,2,10,1,2006JJ00,33125,9.53,1324,40,3.81
6730,2,2,10,1,2007JJ00,29670,8.54,1184,40,3.41
6731,2,2,10,1,2008JJ00,24340,7.0,852,35,2.45
6732,2,2,10,1,2009JJ00,20495,5.86,694,34,1.99
6733,2,2,10,1,2010JJ00,18815,5.37,644,34,1.84
6734,2,2,10,2,2004JJ00,4355,6.1,192,44,2.69
