ID,Aardolieproducten,Perioden,TotaalAanbod_1,TotaleProductie_2,Raffinaderijen_3,PetrochemischeIndustrie_4,Groothandel_5,Invoer_6,Uitvoer_7,Bunkers_8,Voorraadmutatie_9,TotaalVerbruik_10,TotaalVoorOmzettingInOlieproducten_11,Raffinaderijen_12,PetrochemischeIndustrie_13,Groothandel_14,TotaalFinaalVerbruikAndereOmzetting_15,RaffinaderijenBrandstof_16,PetrochemischeIndustrieBrandstof_17,PetrochemischeIndustrieGrondstof_18,Visserij_19,VervoerEnOverig_20,Beginvoorraad_21,Eindvoorraad_22,Voorraadmutatie_23
1177,E006502,2016MM07,,,,,,,,,,,,,,,,,,,,0.74,,,
1178,E006502,2016MM08,,,,,,,,,,,,,,,,,,,,1.32,,,
1179,E006502,2016MM09,,,,,,,,,,,,,,,,,,,,1.26,,,
1180,E006502,2016KW03,,,,,,,,,,,,,,,,,,,,3.32,,,
1181,E006502,2016MM10,,,,,,,,,,,,,,,,,,,,1.01,,,
1182,E006502,2016MM11,,,,,,,,,,,,,,,,,,,,1.03,,,
1183,E006502,2016MM12,,,,,,,,,,,,,,,,,,,,2.81,,,
1184,E006502,2016KW04,,,,,,,,,,,,,,,,,,,,4.86,,,
1185,E006502,2017MM01,,,,,,,,,,,,,,,,,,,,1.33,,,
1186,E006502,2017MM02,,,,,,,,,,,,,,,,,,,,2.3,,,
1187,E006502,2017MM03,,,,,,,,,,,,,,,,,,,,2.22,,,
1188,E006502,2017KW01,,,,,,,,,,,,,,,,,,,,5.84,,,
1189,E006502,2017MM04,,,,,,,,,,,,,,,,,,,,1.66,,,
1190,E006502,2017MM05,,,,,,,,,,,,,,,,,,,,1.23,,,
1191,E006502,2017MM06,,,,,,,,,,,,,,,,,,,,1.4,,,
1192,E006502,2017KW02,,,,,,,,,,,,,,,,,,,,4.29,,,
1193,E006502,2017MM07,,,,,,,,,,,,,,,,,,,,1.39,,,
1194,E006502,2017MM08,,,,,,,,,,,,,,,,,,,,1.37,,,
1195,E006502,2017MM09,,,,,,,,,,,,,,,,,,,,1.17,,,
1196,E006502,2017KW03,,,,,,,,,,,,,,,,,,,,3.93,,,
1197,E006502,2017MM10,,,,,,,,,,,,,,,,,,,,1.18,,,
1198,E006502,2017MM11,,,,,,,,,,,,,,,,,,,,1.32,,,
1199,E006502,2017MM12,,,,,,,,,,,,,,,,,,,,0.88,,,
1200,E006502,2017KW04,,,,,,,,,,,,,,,,,,,,3.38,,,
1201,E006502,2018MM01,,,,,,,,,,,,,,,,,,,,1.17,,,
1202,E006502,2018MM02,,,,,,,,,,,,,,,,,,,,1.25,,,
1203,E006502,2018MM03,,,,,,,,,,,,,,,,,,,,1.49,,,
1204,E006502,2018KW01,,,,,,,,,,,,,,,,,,,,3.92,,,
1205,E006502,2018MM04,,,,,,,,,,,,,,,,,,,,1.22,,,
1206,E006502,2018MM05,,,,,,,,,,,,,,,,,,,,1.31,,,
1207,E006502,2018MM06,,,,,,,,,,,,,,,,,,,,1.45,,,
1208,E006502,2018KW02,,,,,,,,,,,,,,,,,,,,3.97,,,
1209,E006502,2018MM07,,,,,,,,,,,,,,,,,,,,1.39,,,
1210,E006502,2018MM08,,,,,,,,,,,,,,,,,,,,1.31,,,
1211,E006502,2018MM09,,,,,,,,,,,,,,,,,,,,1.21,,,
1212,E006502,2018KW03,,,,,,,,,,,,,,,,,,,,3.91,,,
1213,E006502,2018MM10,,,,,,,,,,,,,,,,,,,,1.62,,,
1214,E006502,2018MM11,,,,,,,,,,,,,,,,,,,,1.15,,,
1215,E006502,2018MM12,,,,,,,,,,,,,,,,,,,,0.87,,,
1216,E006502,2018KW04,,,,,,,,,,,,,,,,,,,,3.64,,,
1217,E006502,2019MM01,,,,,,,,,,,,,,,,,,,,1.5,,,
1218,E006502,2019MM02,,,,,,,,,,,,,,,,,,,,1.73,,,
1219,E006502,2019MM03,,,,,,,,,,,,,,,,,,,,1.86,,,
1220,E006502,2019KW01,,,,,,,,,,,,,,,,,,,,5.09,,,
1221,E006502,2019MM04,,,,,,,,,,,,,,,,,,,,1.66,,,
1222,E006502,2019MM05,,,,,,,,,,,,,,,,,,,,1.61,,,
1223,E006502,2019MM06,,,,,,,,,,,,,,,,,,,,1.35,,,
1224,E006502,2019KW02,,,,,,,,,,,,,,,,,,,,4.63,,,
1225,E006502,2019MM07,,,,,,,,,,,,,,,,,,,,0.98,,,
1226,E006502,2019MM08,,,,,,,,,,,,,,,,,,,,1.37,,,
1227,E006502,2019MM09,,,,,,,,,,,,,,,,,,,,1.35,,,
1228,E006502,2019KW03,,,,,,,,,,,,,,,,,,,,3.71,,,
1229,E006502,2019MM10,,,,,,,,,,,,,,,,,,,,1.25,,,
1230,E006502,2019MM11,,,,,,,,,,,,,,,,,,,,1.27,,,
1231,E006502,2019MM12,,,,,,,,,,,,,,,,,,,,0.81,,,
1232,E006502,2019KW04,,,,,,,,,,,,,,,,,,,,3.33,,,
1233,E006502,2020MM01,,,,,,,,,,,,,,,,,,,,1.74,,,
1234,E006502,2020MM02,,,,,,,,,,,,,,,,,,,,1.54,,,
1235,E006502,2020MM03,,,,,,,,,,,,,,,,,,,,1.88,,,
1236,E006502,2020KW01,,,,,,,,,,,,,,,,,,,,5.16,,,
1237,E006502,2020MM04,,,,,,,,,,,,,,,,,,,,1.3,,,
1238,E006502,2020MM05,,,,,,,,,,,,,,,,,,,,1.22,,,
1239,E006502,2020MM06,,,,,,,,,,,,,,,,,,,,1.68,,,
1240,E006502,2020KW02,,,,,,,,,,,,,,,,,,,,4.2,,,
1241,E006502,2020MM07,,,,,,,,,,,,,,,,,,,,1.76,,,
1242,E006502,2020MM08,,,,,,,,,,,,,,,,,,,,1.34,,,
1243,E006502,2020MM09,,,,,,,,,,,,,,,,,,,,1.85,,,
1244,E006502,2020KW03,,,,,,,,,,,,,,,,,,,,4.94,,,
1245,E006502,2020MM10,,,,,,,,,,,,,,,,,,,,1.64,,,
1246,E006502,2020MM11,,,,,,,,,,,,,,,,,,,,1.47,,,
1247,E006502,2020MM12,,,,,,,,,,,,,,,,,,,,1.33,,,
1248,E006502,2020KW04,,,,,,,,,,,,,,,,,,,,4.44,,,
1249,E006502,2021MM01,,,,,,,,,,,,,,,,,,,,1.69,,,
1250,E006502,2021MM02,,,,,,,,,,,,,,,,,,,,1.77,,,
1251,E006502,2021MM03,,,,,,,,,,,,,,,,,,,,1.74,,,
1252,E006502,2021KW01,,,,,,,,,,,,,,,,,,,,5.2,,,
1253,E006502,2021MM04,,,,,,,,,,,,,,,,,,,,1.73,,,
1254,E006504,1946JJ00,,,,,,,,,,,,,,,,,,,,,,,
1255,E006504,1947JJ00,,,,,,,,,,,,,,,,,,,,,,,
1256,E006504,1948JJ00,,,,,,,,,,,,,,,,,,,,,,,
1257,E006504,1949JJ00,,,,,,,,,,,,,,,,,,,,,,,
1258,E006504,1950JJ00,,,,,,,,,,,,,,,,,,,,,,,
1259,E006504,1951JJ00,,,,,,,,,,,,,,,,,,,,,,,
1260,E006504,1952JJ00,,,,,,,,,,,,,,,,,,,,,,,
1261,E006504,1953JJ00,,,,,,,,,,,,,,,,,,,,,,,
1262,E006504,1954JJ00,,,,,,,,,,,,,,,,,,,,,,,
1263,E006504,1955JJ00,,,,,,,,,,,,,,,,,,,,,,,
1264,E006504,1956JJ00,,,,,,,,,,,,,,,,,,,,,,,
1265,E006504,1957JJ00,,,,,,,,,,,,,,,,,,,,,,,
1266,E006504,1958JJ00,,,,,,,,,,,,,,,,,,,,,,,
1267,E006504,1959JJ00,,,,,,,,,,,,,,,,,,,,,,,
1268,E006504,1960JJ00,,,,,,,,,,,,,,,,,,,,,,,
1269,E006504,1961JJ00,,,,,,,,,,,,,,,,,,,,,,,
1270,E006504,1962JJ00,,,,,,,,,,,,,,,,,,,,,,,
1271,E006504,1963JJ00,,,,,,,,,,,,,,,,,,,,,,,
1272,E006504,1964JJ00,,,,,,,,,,,,,,,,,,,,,,,
1273,E006504,1965JJ00,,,,,,,,,,,,,,,,,,,,,,,
1274,E006504,1966JJ00,,,,,,,,,,,,,,,,,,,,,,,
1275,E006504,1967JJ00,,,,,,,,,,,,,,,,,,,,,,,
1276,E006504,1968JJ00,,,,,,,,,,,,,,,,,,,,,,,
1277,E006504,1969JJ00,,,,,,,,,,,,,,,,,,,,,,,
1278,E006504,1970JJ00,,,,,,,,,,,,,,,,,,,,,,,
1279,E006504,1971JJ00,,,,,,,,,,,,,,,,,,,,,,,
1280,E006504,1972JJ00,,,,,,,,,,,,,,,,,,,,,,,
1281,E006504,1973JJ00,,,,,,,,,,,,,,,,,,,,,,,
1282,E006504,1974JJ00,,,,,,,,,,,,,,,,,,,,,,,
1283,E006504,1975JJ00,,,,,,,,,,,,,,,,,,,,,,,
1284,E006504,1976JJ00,,,,,,,,,,,,,,,,,,,,,,,
1285,E006504,1977JJ00,,,,,,,,,,,,,,,,,,,,,,,
1286,E006504,1978JJ00,,,,,,,,,,,,,,,,,,,,,,,
1287,E006504,1979JJ00,,,,,,,,,,,,,,,,,,,,,,,
1288,E006504,1980JJ00,,,,,,,,,,,,,,,,,,,,,,,
1289,E006504,1981JJ00,7803.0,6923.0,3146.0,3777.0,,8501.0,7401.0,,-220.0,7803.0,5916.0,1713.0,4203.0,,1887.0,0.0,1.0,1626.0,,259.97,1197.0,1417.0,-220.0
1290,E006504,1982JJ00,9026.0,8040.0,3741.0,4299.0,,9443.0,8753.0,,295.0,9026.0,7235.0,2147.0,5088.0,,1790.0,0.0,,1429.0,,360.96,1417.0,1122.0,295.0
1291,E006504,1983JJ00,10421.0,10051.0,5349.0,4702.0,,10075.0,9423.0,,-283.0,10421.0,7859.0,2604.0,5255.0,,2562.0,0.0,,2134.0,,427.59,1122.0,1405.0,-283.0
1292,E006504,1984JJ00,10915.0,10747.0,5568.0,5179.0,,9946.0,9706.0,,-72.0,10915.0,8960.0,2518.0,6442.0,,1955.0,0.0,,1504.0,,450.57,1405.0,1477.0,-72.0
1293,E006504,1985JJ00,10166.0,9837.0,5982.0,3855.0,,9604.0,9331.0,,56.0,10166.0,8155.0,2532.0,5623.0,,2011.0,1.0,,1698.0,,312.75,1477.0,1420.0,56.0
1294,E006504,1986JJ00,13529.0,13408.0,8579.0,4828.0,,9962.0,9916.0,,75.0,13529.0,10391.0,3279.0,7111.0,,3138.0,0.0,,2770.0,,367.91,1420.0,1346.0,75.0
1295,E006504,1987JJ00,14619.0,14392.0,8183.0,6209.0,,9423.0,9173.0,,-23.0,14619.0,11600.0,3265.0,8335.0,,3019.0,0.0,,2565.0,,453.61,1346.0,1368.0,-23.0
1296,E006504,1988JJ00,14808.0,15315.0,9256.0,6059.0,,9346.0,9873.0,,19.0,14808.0,11927.0,3247.0,8679.0,,2881.0,0.0,,2308.0,,572.04,1368.0,1349.0,19.0
1297,E006504,1989JJ00,15115.0,15168.0,9194.0,5974.0,,11164.0,11011.0,,-206.0,15115.0,12137.0,3828.0,8309.0,,2979.0,0.0,,2430.0,,548.25,1349.0,1555.0,-206.0
1298,E006504,1990JJ00,6463.0,4766.0,4132.0,536.0,98.0,11625.0,10005.0,,77.0,6463.0,3743.0,717.0,1400.0,1627.0,2719.0,0.0,0.0,2719.0,,0.0,1472.0,1396.0,77.0
1299,E006504,1991JJ00,5608.0,5367.0,4717.0,502.0,147.0,9489.0,9395.0,,147.0,5608.0,3101.0,759.0,1243.0,1100.0,2507.0,0.0,,2507.0,,0.0,1396.0,1249.0,147.0
1300,E006504,1992JJ00,5064.0,5069.0,4440.0,528.0,101.0,9057.0,9241.0,,179.0,5064.0,2382.0,617.0,1287.0,478.0,2682.0,0.0,,2682.0,,0.0,1249.0,1070.0,179.0
1301,E006504,1993JJ00,4648.0,4593.0,4029.0,507.0,57.0,8318.0,8107.0,,-155.0,4648.0,2442.0,872.0,1040.0,530.0,2206.0,0.0,,2206.0,,0.0,1070.0,1225.0,-155.0
1302,E006504,1994JJ00,5394.0,5214.0,4566.0,449.0,200.0,8095.0,7838.0,,-78.0,5394.0,2499.0,493.0,1292.0,714.0,2895.0,0.0,,2895.0,,0.0,1225.0,1303.0,-78.0
1303,E006504,1995JJ00,5632.0,6304.0,5622.0,602.0,80.0,8460.0,9209.0,,77.0,5632.0,2303.0,252.0,1442.0,609.0,3329.0,,,3329.0,,0.0,1303.0,1225.0,77.0
1304,E006504,1996JJ00,6335.0,6992.0,6239.0,644.0,108.0,8648.0,9562.0,,257.0,6335.0,2781.0,496.0,1621.0,664.0,3554.0,,,3554.0,,0.0,1225.0,968.0,257.0
1305,E006504,1997JJ00,5933.0,6975.0,6039.0,768.0,168.0,9894.0,10716.0,,-220.0,5933.0,2382.0,272.0,1597.0,513.0,3551.0,,,3551.0,,0.0,968.0,1188.0,-220.0
1306,E006504,1998JJ00,5995.0,7265.0,6427.0,790.0,49.0,9420.0,10802.0,,111.0,5995.0,2530.0,536.0,1554.0,439.0,3464.0,,,3464.0,,0.0,1188.0,1077.0,111.0
1307,E006504,1999JJ00,5911.0,7578.0,6832.0,650.0,96.0,10412.0,12084.0,,4.0,5911.0,2732.0,581.0,1553.0,598.0,3179.0,,,3179.0,,0.0,1077.0,1073.0,4.0
1308,E006504,2000JJ00,6318.0,7286.0,6396.0,822.0,68.0,12268.0,13062.0,,-173.0,6318.0,2878.0,820.0,1574.0,484.0,3440.0,,,3440.0,,0.0,1073.0,1246.0,-173.0
1309,E006504,2001JJ00,6665.0,7075.0,6165.0,750.0,160.0,10645.0,11248.0,,193.0,6665.0,3113.0,777.0,1669.0,666.0,3552.0,,,3552.0,,0.0,1246.0,1053.0,193.0
1310,E006504,2002JJ00,7273.0,7071.0,6084.0,799.0,187.0,11234.0,11086.0,,54.0,7273.0,3508.0,1116.0,1813.0,579.0,3765.0,,,3765.0,,0.0,1053.0,999.0,54.0
1311,E006504,2003JJ00,10041.0,7657.0,6460.0,937.0,260.0,15001.0,12392.0,,-224.0,10041.0,4589.0,1146.0,2470.0,972.0,5452.0,,,5452.0,,0.0,999.0,1224.0,-224.0
1312,E006504,2004JJ00,9732.0,8355.0,7040.0,965.0,351.0,16792.0,15282.0,,-133.0,9732.0,4573.0,766.0,2301.0,1506.0,5159.0,,,5159.0,,0.0,1224.0,1357.0,-133.0
1313,E006504,2005JJ00,9468.0,8359.0,7229.0,759.0,371.0,14683.0,13678.0,,104.0,9468.0,4649.0,832.0,1925.0,1892.0,4819.0,,,4819.0,,0.0,1357.0,1253.0,104.0
1314,E006504,2006JJ00,8961.0,7579.0,6740.0,668.0,172.0,14853.0,13389.0,,-83.0,8961.0,4735.0,1193.0,1692.0,1849.0,4226.0,,,4226.0,,0.0,1253.0,1336.0,-83.0
1315,E006504,2007JJ00,10303.0,8659.0,7502.0,737.0,420.0,13292.0,11655.0,,7.0,10303.0,5206.0,661.0,2205.0,2339.0,5097.0,,,5097.0,,0.0,1336.0,1329.0,7.0
1316,E006504,2008JJ00,9294.0,8888.0,7992.0,707.0,190.0,12046.0,11463.0,,-178.0,9294.0,4958.0,679.0,1796.0,2484.0,4335.0,,,4335.0,,0.0,1329.0,1507.0,-178.0
1317,E006504,2009JJ00,10193.0,8776.0,7683.0,963.0,131.0,12744.0,11263.0,,-64.0,10193.0,5400.0,812.0,2035.0,2553.0,4793.0,,,4793.0,,0.0,1507.0,1571.0,-64.0
1318,E006504,2010JJ00,11522.0,8587.0,7534.0,915.0,138.0,15195.0,12533.0,,272.0,11522.0,6243.0,740.0,2337.0,3165.0,5280.0,,,5280.0,,0.0,1571.0,1298.0,272.0
1319,E006504,2011JJ00,9270.0,8655.0,8216.0,160.0,280.0,12764.0,12168.0,,18.0,9270.0,4710.0,873.0,1753.0,2084.0,4560.0,,,4560.0,,0.0,1298.0,1281.0,18.0
1320,E006504,2012JJ00,12844.0,8285.0,7720.0,281.0,284.0,16830.0,12257.0,,-14.0,12844.0,7166.0,780.0,2268.0,4118.0,5678.0,,,5678.0,,0.0,1281.0,1295.0,-14.0
1321,E006504,2013JJ00,11326.0,8346.0,7644.0,260.0,441.0,15781.0,12686.0,,-115.0,11326.0,6964.0,777.0,1661.0,4526.0,4362.0,,,4362.0,,0.0,1295.0,1409.0,-115.0
1322,E006504,2014JJ00,11359.0,7836.0,7144.0,386.0,307.0,14838.0,11059.0,,-257.0,11359.0,7824.0,421.0,1406.0,5997.0,3534.0,,,3534.0,,0.23,1409.0,1667.0,-257.0
1323,E006504,2015JJ00,13207.0,9354.0,8570.0,426.0,359.0,15935.0,12448.0,,366.0,13207.0,9493.0,740.0,1527.0,7226.0,3714.0,,,3714.0,,0.33,1667.0,1301.0,366.0
1324,E006504,2016JJ00,14330.0,11195.0,10160.0,325.0,709.0,16279.0,13081.0,,-63.0,14330.0,9597.0,121.0,1896.0,7580.0,4733.0,,,4735.0,,-1.26,1301.0,1364.0,-63.0
1325,E006504,2017JJ00,15522.0,11509.0,10993.0,206.0,310.0,17424.0,13230.0,,-181.0,15522.0,10113.0,19.0,2028.0,8066.0,5410.0,,,5409.0,,0.9,1364.0,1545.0,-181.0
1326,E006504,2018JJ00,20347.0,12180.0,11572.0,309.0,299.0,22219.0,13814.0,,-238.0,20347.0,15391.0,279.0,1924.0,13188.0,4956.0,,,4956.0,,0.26,1545.0,1783.0,-238.0
1327,E006504,2019JJ00,23075.0,12174.0,11445.0,403.0,325.0,22943.0,11893.0,,-149.0,23075.0,18356.0,3.0,2097.0,16255.0,4719.0,,,4721.0,,2.24,1783.0,1932.0,-149.0
1328,E006504,2020JJ00,19284.0,11950.0,10800.0,385.0,766.0,20084.0,12644.0,,-106.0,19284.0,13799.0,124.0,2237.0,11438.0,5484.0,,,5484.0,,0.01,1932.0,2039.0,-106.0
1329,E006504,2021JJ00,,,,,,,,,,,,,,,,,,,,,,,
1330,E006504,2013MM01,1150.0,842.0,791.0,33.0,18.0,1591.0,1145.0,,-138.0,1150.0,642.0,55.0,209.0,378.0,507.0,,,507.0,,0.0,1295.0,1433.0,-138.0
1331,E006504,2013MM02,879.0,608.0,529.0,6.0,72.0,1316.0,1059.0,,15.0,879.0,583.0,52.0,115.0,416.0,296.0,,,296.0,,0.0,1433.0,1419.0,15.0
1332,E006504,2013MM03,955.0,620.0,564.0,19.0,37.0,1504.0,1123.0,,-45.0,955.0,703.0,190.0,107.0,406.0,252.0,,,252.0,,0.0,1419.0,1464.0,-45.0
1333,E006504,2013KW01,2984.0,2069.0,1884.0,58.0,127.0,4411.0,3328.0,,-169.0,2984.0,1928.0,297.0,431.0,1200.0,1056.0,,,1056.0,,0.0,1295.0,1464.0,-169.0
1334,E006504,2013MM04,995.0,664.0,606.0,22.0,35.0,1159.0,886.0,,58.0,995.0,781.0,95.0,82.0,604.0,214.0,,,214.0,,0.0,1464.0,1406.0,58.0
1335,E006504,2013MM05,909.0,612.0,496.0,18.0,98.0,1321.0,1200.0,,176.0,909.0,578.0,52.0,122.0,404.0,332.0,,,332.0,,0.0,1406.0,1230.0,176.0
1336,E006504,2013MM06,961.0,741.0,706.0,18.0,17.0,1332.0,929.0,,-182.0,961.0,569.0,77.0,147.0,345.0,392.0,,,392.0,,0.0,1230.0,1412.0,-182.0
1337,E006504,2013KW02,2865.0,2016.0,1807.0,58.0,151.0,3812.0,3015.0,,52.0,2865.0,1927.0,223.0,352.0,1353.0,937.0,,,937.0,,0.0,1464.0,1412.0,52.0
1338,E006504,2013MM07,1042.0,773.0,749.0,20.0,3.0,1062.0,947.0,,154.0,1042.0,580.0,46.0,179.0,354.0,462.0,,,462.0,,0.0,1412.0,1258.0,154.0
1339,E006504,2013MM08,878.0,714.0,628.0,18.0,68.0,1107.0,1084.0,,140.0,878.0,502.0,90.0,131.0,282.0,376.0,,,376.0,,0.0,1258.0,1118.0,140.0
1340,E006504,2013MM09,968.0,689.0,666.0,14.0,8.0,1283.0,909.0,,-96.0,968.0,565.0,54.0,151.0,360.0,403.0,,,403.0,,0.0,1118.0,1214.0,-96.0
1341,E006504,2013KW03,2888.0,2176.0,2043.0,53.0,80.0,3452.0,2939.0,,199.0,2888.0,1646.0,190.0,461.0,995.0,1242.0,,,1242.0,,0.0,1412.0,1214.0,199.0
1342,E006504,2013MM10,763.0,616.0,556.0,50.0,9.0,1369.0,1192.0,,-31.0,763.0,414.0,18.0,125.0,272.0,349.0,,,349.0,,0.0,1214.0,1244.0,-31.0
1343,E006504,2013MM11,789.0,678.0,611.0,15.0,52.0,1370.0,1352.0,,93.0,789.0,409.0,30.0,137.0,243.0,380.0,,,380.0,,0.0,1244.0,1151.0,93.0
1344,E006504,2013MM12,1038.0,790.0,742.0,26.0,22.0,1367.0,861.0,,-258.0,1038.0,639.0,20.0,156.0,462.0,399.0,,,399.0,,0.0,1151.0,1409.0,-258.0
1345,E006504,2013KW04,2590.0,2084.0,1910.0,91.0,83.0,4106.0,3405.0,,-196.0,2590.0,1462.0,68.0,418.0,977.0,1127.0,,,1127.0,,0.0,1214.0,1409.0,-196.0
1346,E006504,2014MM01,1170.0,784.0,699.0,22.0,63.0,1313.0,918.0,,-9.0,1170.0,663.0,26.0,190.0,447.0,506.0,,,506.0,,0.0,1409.0,1419.0,-9.0
1347,E006504,2014MM02,1062.0,627.0,591.0,19.0,16.0,1348.0,970.0,,58.0,1062.0,661.0,13.0,157.0,491.0,401.0,,,401.0,,0.0,1419.0,1361.0,58.0
1348,E006504,2014MM03,1017.0,636.0,590.0,20.0,26.0,1338.0,935.0,,-22.0,1017.0,621.0,46.0,150.0,424.0,396.0,,,396.0,,0.0,1361.0,1383.0,-22.0
1349,E006504,2014KW01,3249.0,2047.0,1881.0,61.0,105.0,3998.0,2823.0,,26.0,3249.0,1945.0,85.0,498.0,1362.0,1303.0,,,1303.0,,0.0,1409.0,1383.0,26.0
1350,E006504,2014MM04,1215.0,702.0,653.0,29.0,21.0,1169.0,851.0,,195.0,1215.0,901.0,60.0,126.0,715.0,314.0,,,314.0,,0.0,1383.0,1188.0,195.0
1351,E006504,2014MM05,1271.0,633.0,555.0,60.0,18.0,1500.0,836.0,,-26.0,1271.0,883.0,36.0,188.0,659.0,388.0,,,388.0,,0.0,1188.0,1214.0,-26.0
1352,E006504,2014MM06,1001.0,548.0,524.0,23.0,2.0,1309.0,723.0,,-133.0,1001.0,709.0,22.0,103.0,584.0,292.0,,,292.0,,-0.01,1214.0,1347.0,-133.0
1353,E006504,2014KW02,3487.0,1883.0,1732.0,111.0,41.0,3978.0,2409.0,,36.0,3487.0,2493.0,118.0,416.0,1958.0,995.0,,,995.0,,-0.01,1383.0,1347.0,36.0
1354,E006504,2014MM07,707.0,564.0,540.0,21.0,2.0,1178.0,1023.0,,-12.0,707.0,427.0,26.0,100.0,301.0,280.0,,,280.0,,0.02,1347.0,1359.0,-12.0
1355,E006504,2014MM08,904.0,633.0,592.0,20.0,21.0,1182.0,881.0,,-30.0,904.0,651.0,23.0,83.0,545.0,253.0,,,253.0,,0.02,1359.0,1390.0,-30.0
1356,E006504,2014MM09,884.0,680.0,619.0,33.0,28.0,1140.0,929.0,,-7.0,884.0,669.0,34.0,101.0,533.0,215.0,,,215.0,,0.16,1390.0,1397.0,-7.0
1357,E006504,2014KW03,2494.0,1877.0,1751.0,75.0,51.0,3500.0,2833.0,,-49.0,2494.0,1747.0,83.0,285.0,1380.0,747.0,,,747.0,,0.2,1347.0,1397.0,-49.0
1358,E006504,2014MM10,629.0,664.0,568.0,57.0,39.0,1128.0,1060.0,,-103.0,629.0,559.0,53.0,36.0,470.0,70.0,,,70.0,,-0.03,1397.0,1499.0,-103.0
1359,E006504,2014MM11,560.0,698.0,606.0,32.0,61.0,1021.0,1094.0,,-65.0,560.0,406.0,40.0,60.0,306.0,153.0,,,153.0,,0.02,1499.0,1565.0,-65.0
1360,E006504,2014MM12,939.0,666.0,605.0,51.0,10.0,1215.0,839.0,,-102.0,939.0,674.0,42.0,111.0,521.0,266.0,,,266.0,,0.05,1565.0,1667.0,-102.0
1361,E006504,2014KW04,2128.0,2028.0,1780.0,139.0,109.0,3363.0,2994.0,,-270.0,2128.0,1639.0,135.0,207.0,1297.0,489.0,,,489.0,,0.04,1397.0,1667.0,-270.0
1362,E006504,2015MM01,1257.0,802.0,703.0,41.0,58.0,1376.0,870.0,,-51.0,1257.0,990.0,21.0,110.0,859.0,267.0,,,267.0,,0.04,1667.0,1718.0,-51.0
1363,E006504,2015MM02,1227.0,596.0,499.0,40.0,57.0,1408.0,983.0,,206.0,1227.0,908.0,51.0,141.0,716.0,320.0,,,320.0,,-0.17,1718.0,1512.0,206.0
1364,E006504,2015MM03,1115.0,632.0,576.0,34.0,22.0,1292.0,951.0,,143.0,1115.0,816.0,73.0,91.0,653.0,300.0,,,299.0,,0.06,1512.0,1369.0,143.0
1365,E006504,2015KW01,3557.0,2014.0,1763.0,114.0,137.0,4075.0,2831.0,,298.0,3557.0,2708.0,144.0,351.0,2212.0,849.0,,,849.0,,-0.08,1667.0,1369.0,298.0
1366,E006504,2015MM04,985.0,542.0,504.0,33.0,4.0,1369.0,984.0,,58.0,985.0,769.0,26.0,86.0,657.0,216.0,,,216.0,,-0.02,1369.0,1311.0,58.0
1367,E006504,2015MM05,991.0,862.0,813.0,38.0,11.0,993.0,973.0,,110.0,991.0,788.0,52.0,85.0,650.0,204.0,,,204.0,,0.01,1311.0,1201.0,110.0
1368,E006504,2015MM06,942.0,738.0,663.0,56.0,19.0,1236.0,956.0,,-76.0,942.0,750.0,78.0,93.0,578.0,192.0,,,192.0,,0.13,1201.0,1277.0,-76.0
1369,E006504,2015KW02,2919.0,2142.0,1980.0,127.0,35.0,3598.0,2913.0,,92.0,2919.0,2307.0,157.0,264.0,1886.0,612.0,,,612.0,,0.12,1369.0,1277.0,92.0
1370,E006504,2015MM07,1277.0,822.0,797.0,11.0,14.0,1312.0,1002.0,,145.0,1277.0,933.0,68.0,123.0,742.0,344.0,,,344.0,,0.05,1277.0,1132.0,145.0
1371,E006504,2015MM08,970.0,754.0,704.0,29.0,21.0,1409.0,1046.0,,-147.0,970.0,672.0,62.0,115.0,494.0,298.0,,,298.0,,0.16,1132.0,1278.0,-147.0
1372,E006504,2015MM09,1192.0,818.0,719.0,41.0,58.0,1531.0,1119.0,,-38.0,1192.0,754.0,84.0,173.0,498.0,438.0,,,438.0,,0.05,1278.0,1316.0,-38.0
1373,E006504,2015KW03,3440.0,2394.0,2221.0,81.0,92.0,4252.0,3167.0,,-39.0,3440.0,2359.0,214.0,411.0,1733.0,1080.0,,,1080.0,,0.25,1277.0,1316.0,-39.0
1374,E006504,2015MM10,1269.0,978.0,935.0,36.0,7.0,1470.0,1273.0,,94.0,1269.0,874.0,96.0,194.0,583.0,396.0,,,396.0,,0.01,1316.0,1222.0,94.0
1375,E006504,2015MM11,873.0,878.0,797.0,29.0,52.0,1278.0,1234.0,,-50.0,873.0,580.0,66.0,128.0,385.0,293.0,,,293.0,,0.02,1222.0,1272.0,-50.0
1376,E006504,2015MM12,1149.0,948.0,874.0,38.0,36.0,1260.0,1029.0,,-29.0,1149.0,666.0,62.0,178.0,425.0,484.0,,,484.0,,0.02,1272.0,1301.0,-29.0
1377,E006504,2015KW04,3291.0,2804.0,2605.0,104.0,95.0,4009.0,3537.0,,15.0,3291.0,2119.0,224.0,501.0,1394.0,1173.0,,,1173.0,,0.05,1316.0,1301.0,15.0
1378,E006504,2016MM01,973.0,1097.0,960.0,32.0,105.0,1300.0,1170.0,,-254.0,973.0,634.0,27.0,129.0,478.0,339.0,,,339.0,,0.01,1301.0,1555.0,-254.0
1379,E006504,2016MM02,973.0,778.0,734.0,23.0,21.0,1289.0,1172.0,,78.0,973.0,597.0,0.0,151.0,447.0,376.0,,,375.0,,0.83,1555.0,1477.0,78.0
