ID,Melkvee,GrootveeEenheid,RegioS,Perioden,AlleDieren_1,WeidendeDieren_2,AlleDieren_3,WeidendeDieren_4,BedrijvenZonderWeidegang_5,DierenZonderWeidegang_6,BedrijvenMetWeidegang_7,DierenMetWeidegang_8,UrenBijDagEnNachtWeiden_9,UrenBijBeperktWeiden_10,DagEnNachtWeiden_11,OverdagWeiden_12
2390,A043973,T001355,PV22  ,2015JJ00,,,,,,,,,,,,
2391,A043973,T001355,PV22  ,2016JJ00,1165.0,2533.0,49.0,106.0,50.0,54.0,50.0,46.0,24.0,,100.0,
2392,A043973,T001355,PV22  ,2017JJ00,1093.0,2510.0,46.0,105.0,52.0,56.0,48.0,44.0,24.0,,100.0,
2393,A043973,T001355,PV22  ,2018JJ00,1051.0,2524.0,44.0,105.0,54.0,58.0,46.0,42.0,24.0,,100.0,
2394,A043973,T001355,PV22  ,2019JJ00,920.0,2403.0,38.0,100.0,57.0,62.0,43.0,38.0,24.0,,100.0,
2395,A043973,T001355,PV22  ,2020JJ00,910.0,2418.0,38.0,101.0,58.0,62.0,42.0,38.0,24.0,,100.0,
2396,A043973,T001355,PV22  ,2021JJ00,918.0,2357.0,38.0,98.0,56.0,61.0,44.0,39.0,24.0,,100.0,
2397,A043973,T001355,PV22  ,2022JJ00,869.0,2354.0,36.0,98.0,58.0,63.0,42.0,37.0,24.0,,100.0,
2398,A043973,T001355,PV22  ,2023JJ00,816.0,2282.0,34.0,95.0,62.0,64.0,38.0,36.0,24.0,,100.0,
2399,A043973,T001355,PV22  ,2024JJ00,754.0,2251.0,31.0,94.0,62.0,66.0,38.0,34.0,24.0,,100.0,
2400,A043973,T001355,PV23  ,2010JJ00,,,,,,,,,,,,
2401,A043973,T001355,PV23  ,2011JJ00,1475.0,2653.0,61.0,111.0,41.0,44.0,59.0,56.0,24.0,,100.0,
2402,A043973,T001355,PV23  ,2012JJ00,1420.0,2591.0,59.0,108.0,40.0,45.0,60.0,55.0,24.0,,100.0,
2403,A043973,T001355,PV23  ,2013JJ00,,,,,,,,,,,,
2404,A043973,T001355,PV23  ,2014JJ00,,,,,,,,,,,,
2405,A043973,T001355,PV23  ,2015JJ00,,,,,,,,,,,,
2406,A043973,T001355,PV23  ,2016JJ00,1222.0,2512.0,51.0,105.0,47.0,51.0,53.0,49.0,24.0,,100.0,
2407,A043973,T001355,PV23  ,2017JJ00,1130.0,2395.0,47.0,100.0,49.0,53.0,51.0,47.0,24.0,,100.0,
2408,A043973,T001355,PV23  ,2018JJ00,1030.0,2367.0,43.0,99.0,52.0,56.0,48.0,44.0,24.0,,100.0,
2409,A043973,T001355,PV23  ,2019JJ00,1013.0,2321.0,42.0,97.0,54.0,56.0,46.0,44.0,24.0,,100.0,
2410,A043973,T001355,PV23  ,2020JJ00,885.0,2136.0,37.0,89.0,56.0,59.0,44.0,41.0,24.0,,100.0,
2411,A043973,T001355,PV23  ,2021JJ00,848.0,2127.0,35.0,89.0,57.0,60.0,43.0,40.0,24.0,,100.0,
2412,A043973,T001355,PV23  ,2022JJ00,850.0,2178.0,35.0,91.0,58.0,61.0,42.0,39.0,24.0,,100.0,
2413,A043973,T001355,PV23  ,2023JJ00,840.0,2115.0,35.0,88.0,58.0,60.0,42.0,40.0,24.0,,100.0,
2414,A043973,T001355,PV23  ,2024JJ00,756.0,2055.0,32.0,86.0,60.0,63.0,40.0,37.0,24.0,,100.0,
2415,A043973,T001355,PV24  ,2010JJ00,,,,,,,,,,,,
2416,A043973,T001355,PV24  ,2011JJ00,454.0,2844.0,19.0,119.0,79.0,84.0,21.0,16.0,24.0,,100.0,
2417,A043973,T001355,PV24  ,2012JJ00,424.0,2675.0,18.0,111.0,80.0,84.0,20.0,16.0,24.0,,100.0,
2418,A043973,T001355,PV24  ,2013JJ00,,,,,,,,,,,,
2419,A043973,T001355,PV24  ,2014JJ00,,,,,,,,,,,,
2420,A043973,T001355,PV24  ,2015JJ00,,,,,,,,,,,,
2421,A043973,T001355,PV24  ,2016JJ00,429.0,2842.0,18.0,118.0,81.0,85.0,19.0,15.0,24.0,,100.0,
2422,A043973,T001355,PV24  ,2017JJ00,444.0,2581.0,18.0,108.0,78.0,83.0,22.0,17.0,24.0,,100.0,
2423,A043973,T001355,PV24  ,2018JJ00,309.0,2419.0,13.0,101.0,80.0,87.0,20.0,13.0,24.0,,100.0,
2424,A043973,T001355,PV24  ,2019JJ00,324.0,2279.0,14.0,95.0,81.0,86.0,19.0,14.0,24.0,,100.0,
2425,A043973,T001355,PV24  ,2020JJ00,346.0,2463.0,14.0,103.0,82.0,86.0,18.0,14.0,24.0,,100.0,
2426,A043973,T001355,PV24  ,2021JJ00,327.0,2592.0,14.0,108.0,81.0,87.0,19.0,13.0,24.0,,100.0,
2427,A043973,T001355,PV24  ,2022JJ00,422.0,3029.0,18.0,126.0,80.0,86.0,20.0,14.0,24.0,,100.0,
2428,A043973,T001355,PV24  ,2023JJ00,405.0,2632.0,17.0,110.0,80.0,85.0,20.0,15.0,24.0,,100.0,
2429,A043973,T001355,PV24  ,2024JJ00,404.0,2728.0,17.0,114.0,80.0,85.0,20.0,15.0,24.0,,100.0,
2430,A043973,T001355,PV25  ,2010JJ00,,,,,,,,,,,,
2431,A043973,T001355,PV25  ,2011JJ00,1234.0,2747.0,51.0,114.0,49.0,55.0,51.0,45.0,24.0,,100.0,
2432,A043973,T001355,PV25  ,2012JJ00,1153.0,2689.0,48.0,112.0,50.0,57.0,50.0,43.0,24.0,,100.0,
2433,A043973,T001355,PV25  ,2013JJ00,,,,,,,,,,,,
2434,A043973,T001355,PV25  ,2014JJ00,,,,,,,,,,,,
2435,A043973,T001355,PV25  ,2015JJ00,,,,,,,,,,,,
2436,A043973,T001355,PV25  ,2016JJ00,910.0,2491.0,38.0,104.0,58.0,63.0,42.0,37.0,24.0,,100.0,
2437,A043973,T001355,PV25  ,2017JJ00,818.0,2490.0,34.0,104.0,61.0,67.0,39.0,33.0,24.0,,100.0,
2438,A043973,T001355,PV25  ,2018JJ00,729.0,2413.0,30.0,101.0,65.0,70.0,35.0,30.0,24.0,,100.0,
2439,A043973,T001355,PV25  ,2019JJ00,689.0,2386.0,29.0,99.0,66.0,71.0,34.0,29.0,24.0,,100.0,
2440,A043973,T001355,PV25  ,2020JJ00,641.0,2297.0,27.0,96.0,67.0,72.0,33.0,28.0,24.0,,100.0,
2441,A043973,T001355,PV25  ,2021JJ00,652.0,2275.0,27.0,95.0,66.0,71.0,34.0,29.0,24.0,,100.0,
2442,A043973,T001355,PV25  ,2022JJ00,641.0,2309.0,27.0,96.0,66.0,72.0,34.0,28.0,24.0,,100.0,
2443,A043973,T001355,PV25  ,2023JJ00,647.0,2251.0,27.0,94.0,66.0,71.0,34.0,29.0,24.0,,100.0,
2444,A043973,T001355,PV25  ,2024JJ00,600.0,2290.0,25.0,95.0,68.0,74.0,32.0,26.0,24.0,,100.0,
2445,A043973,T001355,PV26  ,2010JJ00,,,,,,,,,,,,
2446,A043973,T001355,PV26  ,2011JJ00,1733.0,2761.0,72.0,115.0,34.0,37.0,66.0,63.0,24.0,,100.0,
2447,A043973,T001355,PV26  ,2012JJ00,1649.0,2634.0,69.0,110.0,33.0,37.0,67.0,63.0,24.0,,100.0,
2448,A043973,T001355,PV26  ,2013JJ00,,,,,,,,,,,,
2449,A043973,T001355,PV26  ,2014JJ00,,,,,,,,,,,,
2450,A043973,T001355,PV26  ,2015JJ00,,,,,,,,,,,,
2451,A043973,T001355,PV26  ,2016JJ00,1314.0,2454.0,55.0,102.0,43.0,46.0,57.0,54.0,24.0,,100.0,
2452,A043973,T001355,PV26  ,2017JJ00,1295.0,2516.0,54.0,105.0,47.0,49.0,53.0,51.0,24.0,,100.0,
2453,A043973,T001355,PV26  ,2018JJ00,1235.0,2546.0,51.0,106.0,50.0,51.0,50.0,49.0,24.0,,100.0,
2454,A043973,T001355,PV26  ,2019JJ00,1296.0,2555.0,54.0,106.0,49.0,49.0,51.0,51.0,24.0,,100.0,
2455,A043973,T001355,PV26  ,2020JJ00,1248.0,2485.0,52.0,104.0,48.0,50.0,52.0,50.0,24.0,,100.0,
2456,A043973,T001355,PV26  ,2021JJ00,1177.0,2505.0,49.0,104.0,52.0,53.0,48.0,47.0,24.0,,100.0,
2457,A043973,T001355,PV26  ,2022JJ00,1234.0,2481.0,51.0,103.0,49.0,50.0,51.0,50.0,24.0,,100.0,
2458,A043973,T001355,PV26  ,2023JJ00,1224.0,2356.0,51.0,98.0,46.0,48.0,54.0,52.0,24.0,,100.0,
2459,A043973,T001355,PV26  ,2024JJ00,1139.0,2317.0,47.0,97.0,48.0,51.0,52.0,49.0,24.0,,100.0,
2460,A043973,T001355,PV27  ,2010JJ00,,,,,,,,,,,,
2461,A043973,T001355,PV27  ,2011JJ00,1932.0,2843.0,81.0,118.0,27.0,32.0,73.0,68.0,24.0,,100.0,
2462,A043973,T001355,PV27  ,2012JJ00,1922.0,2821.0,80.0,118.0,27.0,32.0,73.0,68.0,24.0,,100.0,
2463,A043973,T001355,PV27  ,2013JJ00,,,,,,,,,,,,
2464,A043973,T001355,PV27  ,2014JJ00,,,,,,,,,,,,
2465,A043973,T001355,PV27  ,2015JJ00,,,,,,,,,,,,
2466,A043973,T001355,PV27  ,2016JJ00,1661.0,2745.0,69.0,114.0,34.0,39.0,66.0,61.0,24.0,,100.0,
2467,A043973,T001355,PV27  ,2017JJ00,1647.0,2599.0,69.0,108.0,34.0,37.0,66.0,63.0,24.0,,100.0,
2468,A043973,T001355,PV27  ,2018JJ00,1608.0,2710.0,67.0,113.0,38.0,41.0,62.0,59.0,24.0,,100.0,
2469,A043973,T001355,PV27  ,2019JJ00,1544.0,2608.0,64.0,109.0,38.0,41.0,62.0,59.0,24.0,,100.0,
2470,A043973,T001355,PV27  ,2020JJ00,1563.0,2620.0,65.0,109.0,38.0,40.0,62.0,60.0,24.0,,100.0,
2471,A043973,T001355,PV27  ,2021JJ00,1525.0,2588.0,64.0,108.0,38.0,41.0,62.0,59.0,24.0,,100.0,
2472,A043973,T001355,PV27  ,2022JJ00,1563.0,2572.0,65.0,107.0,38.0,39.0,62.0,61.0,24.0,,100.0,
2473,A043973,T001355,PV27  ,2023JJ00,1478.0,2500.0,62.0,104.0,40.0,41.0,60.0,59.0,24.0,,100.0,
2474,A043973,T001355,PV27  ,2024JJ00,1470.0,2533.0,61.0,106.0,40.0,42.0,60.0,58.0,24.0,,100.0,
2475,A043973,T001355,PV28  ,2010JJ00,,,,,,,,,,,,
2476,A043973,T001355,PV28  ,2011JJ00,1866.0,2703.0,78.0,113.0,26.0,31.0,74.0,69.0,24.0,,100.0,
2477,A043973,T001355,PV28  ,2012JJ00,1800.0,2634.0,75.0,110.0,26.0,32.0,74.0,68.0,24.0,,100.0,
2478,A043973,T001355,PV28  ,2013JJ00,,,,,,,,,,,,
2479,A043973,T001355,PV28  ,2014JJ00,,,,,,,,,,,,
2480,A043973,T001355,PV28  ,2015JJ00,,,,,,,,,,,,
2481,A043973,T001355,PV28  ,2016JJ00,1567.0,2555.0,65.0,106.0,33.0,39.0,67.0,61.0,24.0,,100.0,
2482,A043973,T001355,PV28  ,2017JJ00,1534.0,2467.0,64.0,103.0,34.0,38.0,66.0,62.0,24.0,,100.0,
2483,A043973,T001355,PV28  ,2018JJ00,1563.0,2541.0,65.0,106.0,35.0,38.0,65.0,62.0,24.0,,100.0,
2484,A043973,T001355,PV28  ,2019JJ00,1448.0,2449.0,60.0,102.0,38.0,41.0,62.0,59.0,24.0,,100.0,
2485,A043973,T001355,PV28  ,2020JJ00,1414.0,2418.0,59.0,101.0,39.0,42.0,61.0,58.0,24.0,,100.0,
2486,A043973,T001355,PV28  ,2021JJ00,1411.0,2457.0,59.0,102.0,39.0,43.0,61.0,57.0,24.0,,100.0,
2487,A043973,T001355,PV28  ,2022JJ00,1407.0,2385.0,59.0,99.0,38.0,41.0,63.0,59.0,24.0,,100.0,
2488,A043973,T001355,PV28  ,2023JJ00,1359.0,2368.0,57.0,99.0,38.0,43.0,62.0,57.0,24.0,,100.0,
2489,A043973,T001355,PV28  ,2024JJ00,1227.0,2229.0,51.0,93.0,41.0,45.0,59.0,55.0,24.0,,100.0,
2490,A043973,T001355,PV29  ,2010JJ00,,,,,,,,,,,,
2491,A043973,T001355,PV29  ,2011JJ00,1115.0,2629.0,46.0,110.0,49.0,58.0,51.0,42.0,24.0,,100.0,
2492,A043973,T001355,PV29  ,2012JJ00,1002.0,2582.0,42.0,108.0,53.0,61.0,47.0,39.0,24.0,,100.0,
2493,A043973,T001355,PV29  ,2013JJ00,,,,,,,,,,,,
2494,A043973,T001355,PV29  ,2014JJ00,,,,,,,,,,,,
2495,A043973,T001355,PV29  ,2015JJ00,,,,,,,,,,,,
2496,A043973,T001355,PV29  ,2016JJ00,924.0,2758.0,39.0,115.0,55.0,66.0,45.0,34.0,24.0,,100.0,
2497,A043973,T001355,PV29  ,2017JJ00,803.0,2716.0,33.0,113.0,58.0,70.0,42.0,30.0,24.0,,100.0,
2498,A043973,T001355,PV29  ,2018JJ00,719.0,2540.0,30.0,106.0,62.0,72.0,38.0,28.0,24.0,,100.0,
2499,A043973,T001355,PV29  ,2019JJ00,592.0,2317.0,25.0,97.0,64.0,74.0,36.0,26.0,24.0,,100.0,
2500,A043973,T001355,PV29  ,2020JJ00,720.0,2319.0,30.0,97.0,64.0,69.0,36.0,31.0,24.0,,100.0,
2501,A043973,T001355,PV29  ,2021JJ00,611.0,2367.0,25.0,99.0,67.0,74.0,33.0,26.0,24.0,,100.0,
2502,A043973,T001355,PV29  ,2022JJ00,590.0,2169.0,25.0,90.0,64.0,73.0,36.0,27.0,24.0,,100.0,
2503,A043973,T001355,PV29  ,2023JJ00,596.0,2311.0,25.0,96.0,67.0,74.0,33.0,26.0,24.0,,100.0,
2504,A043973,T001355,PV29  ,2024JJ00,609.0,2171.0,25.0,90.0,64.0,72.0,36.0,28.0,24.0,,100.0,
2505,A043973,T001355,PV30  ,2010JJ00,,,,,,,,,,,,
2506,A043973,T001355,PV30  ,2011JJ00,559.0,2554.0,23.0,106.0,75.0,78.0,25.0,22.0,24.0,,100.0,
2507,A043973,T001355,PV30  ,2012JJ00,490.0,2393.0,20.0,100.0,76.0,80.0,24.0,20.0,24.0,,100.0,
2508,A043973,T001355,PV30  ,2013JJ00,,,,,,,,,,,,
2509,A043973,T001355,PV30  ,2014JJ00,,,,,,,,,,,,
2510,A043973,T001355,PV30  ,2015JJ00,,,,,,,,,,,,
2511,A043973,T001355,PV30  ,2016JJ00,350.0,2175.0,15.0,91.0,80.0,84.0,20.0,16.0,24.0,,100.0,
2512,A043973,T001355,PV30  ,2017JJ00,336.0,2126.0,14.0,89.0,81.0,84.0,19.0,16.0,24.0,,100.0,
2513,A043973,T001355,PV30  ,2018JJ00,338.0,2191.0,14.0,91.0,82.0,85.0,18.0,15.0,24.0,,100.0,
2514,A043973,T001355,PV30  ,2019JJ00,347.0,2328.0,14.0,97.0,83.0,85.0,17.0,15.0,24.0,,100.0,
2515,A043973,T001355,PV30  ,2020JJ00,288.0,2233.0,12.0,93.0,85.0,87.0,15.0,13.0,24.0,,100.0,
2516,A043973,T001355,PV30  ,2021JJ00,288.0,2129.0,12.0,89.0,84.0,86.0,16.0,14.0,24.0,,100.0,
2517,A043973,T001355,PV30  ,2022JJ00,337.0,2274.0,14.0,95.0,83.0,85.0,17.0,15.0,24.0,,100.0,
2518,A043973,T001355,PV30  ,2023JJ00,246.0,1900.0,10.0,79.0,84.0,87.0,16.0,13.0,24.0,,100.0,
2519,A043973,T001355,PV30  ,2024JJ00,246.0,1967.0,10.0,82.0,85.0,87.0,15.0,13.0,24.0,,100.0,
2520,A043973,T001355,PV31  ,2010JJ00,,,,,,,,,,,,
2521,A043973,T001355,PV31  ,2011JJ00,858.0,2453.0,36.0,102.0,61.0,65.0,39.0,35.0,24.0,,100.0,
2522,A043973,T001355,PV31  ,2012JJ00,812.0,2651.0,34.0,110.0,65.0,69.0,35.0,31.0,24.0,,100.0,
2523,A043973,T001355,PV31  ,2013JJ00,,,,,,,,,,,,
2524,A043973,T001355,PV31  ,2014JJ00,,,,,,,,,,,,
2525,A043973,T001355,PV31  ,2015JJ00,,,,,,,,,,,,
2526,A043973,T001355,PV31  ,2016JJ00,651.0,2636.0,27.0,110.0,70.0,75.0,30.0,25.0,24.0,,100.0,
2527,A043973,T001355,PV31  ,2017JJ00,503.0,2623.0,21.0,109.0,75.0,81.0,25.0,19.0,24.0,,100.0,
2528,A043973,T001355,PV31  ,2018JJ00,424.0,2402.0,18.0,100.0,78.0,82.0,22.0,18.0,24.0,,100.0,
2529,A043973,T001355,PV31  ,2019JJ00,517.0,2668.0,22.0,111.0,75.0,81.0,25.0,19.0,24.0,,100.0,
2530,A043973,T001355,PV31  ,2020JJ00,399.0,2387.0,17.0,99.0,78.0,83.0,22.0,17.0,24.0,,100.0,
2531,A043973,T001355,PV31  ,2021JJ00,405.0,2527.0,17.0,105.0,79.0,84.0,21.0,16.0,24.0,,100.0,
2532,A043973,T001355,PV31  ,2022JJ00,468.0,2636.0,19.0,110.0,78.0,82.0,22.0,18.0,24.0,,100.0,
2533,A043973,T001355,PV31  ,2023JJ00,355.0,2452.0,15.0,102.0,80.0,86.0,20.0,14.0,24.0,,100.0,
2534,A043973,T001355,PV31  ,2024JJ00,369.0,2757.0,15.0,115.0,81.0,87.0,19.0,13.0,24.0,,100.0,
2535,A043973,A043826,NL01  ,2010JJ00,,,,,,,,,,,,
2536,A043973,A043826,NL01  ,2011JJ00,2030.0,3168.0,85.0,132.0,31.0,36.0,69.0,64.0,24.0,,100.0,
2537,A043973,A043826,NL01  ,2012JJ00,1948.0,3048.0,81.0,127.0,30.0,36.0,70.0,64.0,24.0,,100.0,
2538,A043973,A043826,NL01  ,2013JJ00,,,,,,,,,,,,
2539,A043973,A043826,NL01  ,2014JJ00,,,,,,,,,,,,
2540,A043973,A043826,NL01  ,2015JJ00,,,,,,,,,,,,
2541,A043973,A043826,NL01  ,2016JJ00,1828.0,3175.0,76.0,132.0,35.0,42.0,65.0,58.0,24.0,,100.0,
2542,A043973,A043826,NL01  ,2017JJ00,1741.0,3129.0,73.0,130.0,39.0,44.0,61.0,56.0,24.0,,100.0,
2543,A043973,A043826,NL01  ,2018JJ00,1724.0,3092.0,72.0,129.0,41.0,44.0,59.0,56.0,24.0,,100.0,
2544,A043973,A043826,NL01  ,2019JJ00,1729.0,3108.0,72.0,130.0,42.0,44.0,58.0,56.0,24.0,,100.0,
2545,A043973,A043826,NL01  ,2020JJ00,1550.0,2895.0,65.0,121.0,43.0,46.0,57.0,54.0,24.0,,100.0,
2546,A043973,A043826,NL01  ,2021JJ00,1592.0,3016.0,66.0,126.0,44.0,47.0,56.0,53.0,24.0,,100.0,
2547,A043973,A043826,NL01  ,2022JJ00,1656.0,3084.0,69.0,129.0,44.0,46.0,56.0,54.0,24.0,,100.0,
2548,A043973,A043826,NL01  ,2023JJ00,1564.0,2998.0,65.0,125.0,45.0,48.0,55.0,52.0,24.0,,100.0,
2549,A043973,A043826,NL01  ,2024JJ00,1469.0,2911.0,61.0,121.0,47.0,50.0,53.0,50.0,24.0,,100.0,
2550,A043973,A043826,PV20  ,2010JJ00,,,,,,,,,,,,
2551,A043973,A043826,PV20  ,2011JJ00,2210.0,3137.0,92.0,131.0,27.0,30.0,73.0,70.0,24.0,,100.0,
2552,A043973,A043826,PV20  ,2012JJ00,2096.0,2979.0,87.0,124.0,25.0,30.0,75.0,70.0,24.0,,100.0,
2553,A043973,A043826,PV20  ,2013JJ00,,,,,,,,,,,,
2554,A043973,A043826,PV20  ,2014JJ00,,,,,,,,,,,,
2555,A043973,A043826,PV20  ,2015JJ00,,,,,,,,,,,,
2556,A043973,A043826,PV20  ,2016JJ00,2536.0,3212.0,106.0,134.0,17.0,21.0,83.0,79.0,24.0,,100.0,
2557,A043973,A043826,PV20  ,2017JJ00,2085.0,3226.0,87.0,134.0,25.0,35.0,75.0,65.0,24.0,,100.0,
2558,A043973,A043826,PV20  ,2018JJ00,1963.0,3098.0,82.0,129.0,26.0,37.0,74.0,63.0,24.0,,100.0,
2559,A043973,A043826,PV20  ,2019JJ00,2258.0,3057.0,94.0,127.0,25.0,26.0,75.0,74.0,24.0,,100.0,
2560,A043973,A043826,PV20  ,2020JJ00,1935.0,2691.0,81.0,112.0,30.0,28.0,70.0,72.0,24.0,,100.0,
2561,A043973,A043826,PV20  ,2021JJ00,1633.0,3189.0,68.0,133.0,37.0,49.0,63.0,51.0,24.0,,100.0,
2562,A043973,A043826,PV20  ,2022JJ00,2218.0,3216.0,92.0,134.0,25.0,31.0,75.0,69.0,24.0,,100.0,
2563,A043973,A043826,PV20  ,2023JJ00,2093.0,3489.0,87.0,145.0,27.0,40.0,73.0,60.0,24.0,,100.0,
2564,A043973,A043826,PV20  ,2024JJ00,2157.0,3490.0,90.0,145.0,29.0,38.0,71.0,62.0,24.0,,100.0,
2565,A043973,A043826,PV21  ,2010JJ00,,,,,,,,,,,,
2566,A043973,A043826,PV21  ,2011JJ00,2341.0,3443.0,98.0,143.0,28.0,32.0,72.0,68.0,24.0,,100.0,
2567,A043973,A043826,PV21  ,2012JJ00,2043.0,3402.0,85.0,142.0,33.0,40.0,67.0,60.0,24.0,,100.0,
2568,A043973,A043826,PV21  ,2013JJ00,,,,,,,,,,,,
2569,A043973,A043826,PV21  ,2014JJ00,,,,,,,,,,,,
2570,A043973,A043826,PV21  ,2015JJ00,,,,,,,,,,,,
2571,A043973,A043826,PV21  ,2016JJ00,1724.0,3457.0,72.0,144.0,41.0,50.0,59.0,50.0,24.0,,100.0,
2572,A043973,A043826,PV21  ,2017JJ00,1684.0,3315.0,70.0,138.0,41.0,49.0,59.0,51.0,24.0,,100.0,
2573,A043973,A043826,PV21  ,2018JJ00,1748.0,3329.0,73.0,139.0,43.0,48.0,57.0,52.0,24.0,,100.0,
2574,A043973,A043826,PV21  ,2019JJ00,1509.0,3291.0,63.0,137.0,44.0,54.0,56.0,46.0,24.0,,100.0,
2575,A043973,A043826,PV21  ,2020JJ00,1680.0,3188.0,70.0,133.0,41.0,47.0,59.0,53.0,24.0,,100.0,
2576,A043973,A043826,PV21  ,2021JJ00,1661.0,3242.0,69.0,135.0,44.0,49.0,56.0,51.0,24.0,,100.0,
2577,A043973,A043826,PV21  ,2022JJ00,1554.0,3526.0,65.0,147.0,47.0,56.0,53.0,44.0,24.0,,100.0,
2578,A043973,A043826,PV21  ,2023JJ00,1504.0,3066.0,63.0,128.0,45.0,51.0,55.0,49.0,24.0,,100.0,
2579,A043973,A043826,PV21  ,2024JJ00,1514.0,3170.0,63.0,132.0,47.0,52.0,53.0,48.0,24.0,,100.0,
2580,A043973,A043826,PV22  ,2010JJ00,,,,,,,,,,,,
2581,A043973,A043826,PV22  ,2011JJ00,2067.0,3175.0,86.0,132.0,28.0,35.0,72.0,65.0,24.0,,100.0,
2582,A043973,A043826,PV22  ,2012JJ00,2245.0,3157.0,94.0,132.0,24.0,29.0,76.0,71.0,24.0,,100.0,
2583,A043973,A043826,PV22  ,2013JJ00,,,,,,,,,,,,
2584,A043973,A043826,PV22  ,2014JJ00,,,,,,,,,,,,
2585,A043973,A043826,PV22  ,2015JJ00,,,,,,,,,,,,
2586,A043973,A043826,PV22  ,2016JJ00,2118.0,3183.0,88.0,133.0,31.0,33.0,69.0,67.0,24.0,,100.0,
2587,A043973,A043826,PV22  ,2017JJ00,1938.0,3418.0,81.0,142.0,36.0,43.0,64.0,57.0,24.0,,100.0,
2588,A043973,A043826,PV22  ,2018JJ00,2072.0,3313.0,86.0,138.0,34.0,37.0,66.0,63.0,24.0,,100.0,
2589,A043973,A043826,PV22  ,2019JJ00,2198.0,3331.0,92.0,139.0,33.0,34.0,67.0,66.0,24.0,,100.0,
2590,A043973,A043826,PV22  ,2020JJ00,2113.0,3217.0,88.0,134.0,30.0,34.0,70.0,66.0,24.0,,100.0,
2591,A043973,A043826,PV22  ,2021JJ00,1978.0,3172.0,82.0,132.0,33.0,38.0,67.0,62.0,24.0,,100.0,
2592,A043973,A043826,PV22  ,2022JJ00,1841.0,3334.0,77.0,139.0,41.0,45.0,59.0,55.0,24.0,,100.0,
2593,A043973,A043826,PV22  ,2023JJ00,1665.0,3533.0,69.0,147.0,47.0,53.0,53.0,47.0,24.0,,100.0,
2594,A043973,A043826,PV22  ,2024JJ00,1720.0,3227.0,72.0,134.0,45.0,47.0,55.0,53.0,24.0,,100.0,
2595,A043973,A043826,PV23  ,2010JJ00,,,,,,,,,,,,
2596,A043973,A043826,PV23  ,2011JJ00,2153.0,3190.0,90.0,133.0,30.0,33.0,70.0,67.0,24.0,,100.0,
2597,A043973,A043826,PV23  ,2012JJ00,2066.0,3056.0,86.0,127.0,27.0,32.0,73.0,68.0,24.0,,100.0,
2598,A043973,A043826,PV23  ,2013JJ00,,,,,,,,,,,,
2599,A043973,A043826,PV23  ,2014JJ00,,,,,,,,,,,,
2600,A043973,A043826,PV23  ,2015JJ00,,,,,,,,,,,,
2601,A043973,A043826,PV23  ,2016JJ00,2017.0,3150.0,84.0,131.0,32.0,36.0,68.0,64.0,24.0,,100.0,
2602,A043973,A043826,PV23  ,2017JJ00,1986.0,3136.0,83.0,131.0,36.0,37.0,64.0,63.0,24.0,,100.0,
2603,A043973,A043826,PV23  ,2018JJ00,1941.0,3135.0,81.0,131.0,36.0,38.0,64.0,62.0,24.0,,100.0,
2604,A043973,A043826,PV23  ,2019JJ00,2013.0,3100.0,84.0,129.0,36.0,35.0,64.0,65.0,24.0,,100.0,
2605,A043973,A043826,PV23  ,2020JJ00,1678.0,2845.0,70.0,119.0,40.0,41.0,60.0,59.0,24.0,,100.0,
2606,A043973,A043826,PV23  ,2021JJ00,1622.0,2902.0,68.0,121.0,41.0,44.0,59.0,56.0,24.0,,100.0,
2607,A043973,A043826,PV23  ,2022JJ00,1815.0,3242.0,76.0,135.0,42.0,44.0,58.0,56.0,24.0,,100.0,
2608,A043973,A043826,PV23  ,2023JJ00,1641.0,3012.0,68.0,125.0,45.0,46.0,55.0,54.0,24.0,,100.0,
2609,A043973,A043826,PV23  ,2024JJ00,1568.0,2910.0,65.0,121.0,45.0,46.0,55.0,54.0,24.0,,100.0,
2610,A043973,A043826,PV24  ,2010JJ00,,,,,,,,,,,,
2611,A043973,A043826,PV24  ,2011JJ00,748.0,3445.0,31.0,144.0,67.0,78.0,33.0,22.0,24.0,,100.0,
2612,A043973,A043826,PV24  ,2012JJ00,822.0,2969.0,34.0,124.0,66.0,72.0,34.0,28.0,24.0,,100.0,
2613,A043973,A043826,PV24  ,2013JJ00,,,,,,,,,,,,
2614,A043973,A043826,PV24  ,2014JJ00,,,,,,,,,,,,
2615,A043973,A043826,PV24  ,2015JJ00,,,,,,,,,,,,
2616,A043973,A043826,PV24  ,2016JJ00,749.0,4645.0,31.0,194.0,73.0,84.0,27.0,16.0,24.0,,100.0,
2617,A043973,A043826,PV24  ,2017JJ00,748.0,3063.0,31.0,128.0,81.0,76.0,19.0,24.0,24.0,,100.0,
2618,A043973,A043826,PV24  ,2018JJ00,660.0,4106.0,28.0,171.0,82.0,84.0,18.0,16.0,24.0,,100.0,
2619,A043973,A043826,PV24  ,2019JJ00,630.0,3742.0,26.0,156.0,82.0,83.0,18.0,17.0,24.0,,100.0,
2620,A043973,A043826,PV24  ,2020JJ00,456.0,4661.0,19.0,194.0,82.0,90.0,18.0,10.0,24.0,,100.0,
2621,A043973,A043826,PV24  ,2021JJ00,781.0,3943.0,33.0,164.0,71.0,80.0,29.0,20.0,24.0,,100.0,
