ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
293,A045430,1998JJ00,13.0,15.0,9.0,10.0,0.7,1.2,152.3,148.0
294,A045430,1999JJ00,14.0,16.0,9.0,11.0,5.1,3.9,152.9,147.7
295,A045430,2000JJ00,42.0,44.0,31.0,34.0,238.9,213.8,135.4,131.4
296,A045430,2001JJ00,59.0,62.0,43.0,46.0,38.0,37.8,137.8,134.1
297,A045430,2002JJ00,49.0,54.0,38.0,41.0,-12.2,-12.3,129.9,132.9
298,A045430,2003JJ00,51.0,55.0,35.0,38.0,-6.0,-6.2,143.9,143.9
299,A045430,2004JJ00,43.0,43.0,32.0,32.0,-8.8,-15.2,133.0,133.0
300,A045430,2005JJ00,43.0,43.0,32.0,32.0,-1.8,-1.8,134.8,134.8
301,A045430,2006JJ00,28.0,28.0,23.0,23.0,-26.9,-26.9,121.5,121.5
302,A045430,2007JJ00,36.0,36.0,30.0,30.0,29.0,29.0,121.0,121.0
303,A045430,2008JJ00,39.0,39.0,32.0,32.0,6.1,6.1,121.4,121.4
304,A045430,2009JJ00,39.0,39.0,32.0,32.0,0.9,0.9,121.6,121.6
305,A045430,2010JJ00,30.0,30.0,25.0,25.0,-22.8,-22.8,121.3,121.3
306,A045430,2011JJ00,30.0,30.0,26.0,26.0,3.3,3.3,117.4,117.4
307,A045430,2012JJ00,30.0,30.0,24.0,24.0,-6.7,-6.7,125.8,125.8
308,A045430,2013JJ00,31.0,31.0,23.0,23.0,-3.3,-3.3,134.5,134.5
309,A045430,2014JJ00,23.0,23.0,22.0,22.0,-6.5,-6.5,106.7,106.7
310,A045430,2015JJ00,15.0,15.0,15.0,15.0,-30.4,-30.4,100.0,100.0
311,A045430,2016JJ00,9.0,9.0,8.0,8.0,-46.7,-46.7,112.5,112.5
312,A045430,2017JJ00,13.0,13.0,11.0,11.0,33.3,33.3,121.9,121.9
313,A045430,2018JJ00,9.0,9.0,7.0,7.0,-30.8,-30.8,121.9,121.9
314,A045430,2019JJ00,13.0,13.0,11.0,11.0,55.6,55.6,113.2,113.2
315,A045430,2020JJ00,17.0,17.0,13.0,13.0,15.4,15.4,128.3,128.3
316,A045430,2021JJ00,16.0,16.0,13.0,13.0,0.0,0.0,120.7,120.7
317,A045430,2022JJ00,19.0,19.0,15.0,15.0,14.7,14.7,125.4,125.4
318,A045430,2023JJ00,13.0,13.0,9.0,9.0,-44.0,-44.0,149.8,149.8
319,A045431,1995JJ00,2.0,2.0,3.0,3.0,,,69.7,69.7
320,A045431,1996JJ00,2.0,2.0,3.0,3.0,24.1,24.1,72.4,72.4
321,A045431,1997JJ00,2.0,2.0,3.0,3.0,-17.0,-17.0,66.5,66.5
322,A045431,1998JJ00,2.0,2.0,3.0,3.0,11.7,11.7,59.8,59.8
323,A045431,1999JJ00,1.0,1.0,2.0,2.0,-34.2,-34.2,59.9,59.9
324,A045431,2000JJ00,4.0,4.0,7.0,7.0,229.4,229.4,59.9,59.9
325,A045431,2001JJ00,2.0,2.0,2.0,2.0,-63.7,-63.7,97.3,97.3
326,A045431,2002JJ00,2.0,2.0,3.0,3.0,7.8,7.8,92.6,92.6
327,A045431,2003JJ00,2.0,2.0,2.0,2.0,-15.6,-15.6,101.4,101.4
328,A045431,2004JJ00,2.0,2.0,3.0,3.0,14.9,14.9,78.1,78.1
329,A045431,2005JJ00,2.0,2.0,3.0,3.0,17.2,17.2,63.3,63.3
330,A045431,2006JJ00,2.0,2.0,3.0,3.0,0.5,0.5,78.9,78.9
331,A045431,2007JJ00,3.0,3.0,3.0,3.0,-15.1,-15.1,117.8,117.8
332,A045431,2008JJ00,3.0,3.0,3.0,3.0,1.4,1.4,118.3,118.3
333,A045431,2009JJ00,2.0,2.0,2.0,2.0,-18.8,-18.8,98.7,98.7
334,A045431,2010JJ00,2.0,2.0,2.0,2.0,-22.7,-22.7,123.1,123.1
335,A045431,2011JJ00,2.0,2.0,1.0,1.0,-26.5,-26.5,153.8,153.8
336,A045431,2012JJ00,3.0,3.0,1.0,1.0,10.6,10.6,239.7,239.7
337,A045431,2013JJ00,2.0,2.0,1.0,1.0,-9.6,-9.6,138.4,138.4
338,A045431,2014JJ00,1.0,1.0,1.0,1.0,7.8,7.8,100.0,100.0
339,A045431,2015JJ00,1.0,1.0,1.0,1.0,-9.1,-9.1,100.0,100.0
340,A045431,2016JJ00,1.0,1.0,1.0,1.0,-16.4,-16.4,100.0,100.0
341,A045431,2017JJ00,1.0,1.0,1.0,1.0,22.9,22.9,101.3,101.3
342,A045431,2018JJ00,1.0,1.0,1.0,1.0,-12.8,-12.8,101.3,101.3
343,A045431,2019JJ00,1.0,1.0,1.0,1.0,6.1,6.1,101.3,101.3
344,A045431,2020JJ00,1.0,1.0,1.0,1.0,-23.2,-23.2,101.3,101.3
345,A045431,2021JJ00,1.0,1.0,1.0,1.0,2.6,2.6,126.7,126.7
346,A045431,2022JJ00,2.0,2.0,1.0,1.0,20.2,20.2,162.1,162.1
347,A045431,2023JJ00,1.0,1.0,1.0,1.0,11.8,11.8,107.9,107.9
348,A045432,1995JJ00,400.0,400.0,257.0,257.0,,,155.7,155.7
349,A045432,1996JJ00,395.0,395.0,265.0,265.0,3.3,3.4,148.9,148.9
350,A045432,1997JJ00,403.0,403.0,266.0,266.0,0.1,0.1,151.8,151.8
351,A045432,1998JJ00,346.0,346.0,218.0,218.0,-18.1,-18.0,159.0,159.0
352,A045432,1999JJ00,359.0,359.0,285.0,285.0,30.8,30.8,126.1,126.1
353,A045432,2000JJ00,357.0,357.0,267.0,267.0,-6.1,-6.1,133.5,133.5
354,A045432,2001JJ00,384.0,384.0,246.0,246.0,-7.9,-7.9,156.0,156.0
355,A045432,2002JJ00,351.0,351.0,257.0,257.0,4.5,4.5,136.6,136.6
356,A045432,2003JJ00,373.0,373.0,280.0,280.0,8.9,8.9,133.1,133.1
357,A045432,2004JJ00,376.0,376.0,276.0,276.0,-1.4,-1.4,136.1,136.1
358,A045432,2005JJ00,318.0,318.0,261.0,261.0,-5.4,-5.4,121.7,121.7
359,A045432,2006JJ00,273.0,273.0,226.0,226.0,-13.5,-13.5,120.8,120.8
360,A045432,2007JJ00,235.0,235.0,217.0,217.0,-4.2,-4.2,108.6,108.6
361,A045432,2008JJ00,220.0,220.0,207.0,207.0,-4.4,-4.4,106.3,106.3
362,A045432,2009JJ00,296.0,296.0,236.0,236.0,13.9,13.9,125.2,125.2
363,A045432,2010JJ00,265.0,265.0,211.0,211.0,-10.7,-10.7,125.8,125.8
364,A045432,2011JJ00,333.0,333.0,222.0,222.0,5.6,5.6,149.6,149.6
365,A045432,2012JJ00,352.0,352.0,229.0,229.0,3.0,3.0,153.8,153.8
366,A045432,2013JJ00,351.0,351.0,227.0,227.0,-1.1,-1.1,154.7,154.7
367,A045432,2014JJ00,322.0,322.0,260.0,260.0,14.7,14.7,123.7,123.7
368,A045432,2015JJ00,197.0,197.0,197.0,197.0,-24.2,-24.2,100.0,100.0
369,A045432,2016JJ00,206.0,206.0,217.0,217.0,10.0,10.0,94.9,94.9
370,A045432,2017JJ00,270.0,270.0,298.0,298.0,37.6,37.6,90.6,90.6
371,A045432,2018JJ00,185.0,185.0,256.0,256.0,-14.2,-14.2,72.2,72.2
372,A045432,2019JJ00,198.0,198.0,261.0,261.0,2.0,2.0,75.9,75.9
373,A045432,2020JJ00,185.0,185.0,256.0,256.0,-1.8,-1.8,72.3,72.3
374,A045432,2021JJ00,212.0,212.0,270.0,270.0,5.5,5.5,78.4,78.4
375,A045432,2022JJ00,363.0,363.0,281.0,281.0,4.0,4.0,129.1,129.1
376,A045432,2023JJ00,357.0,357.0,270.0,270.0,-4.0,-4.0,132.1,132.1
377,A045433,1995JJ00,10.0,10.0,5.0,5.0,,,190.5,190.5
378,A045433,1996JJ00,7.0,7.0,4.0,4.0,-20.0,-20.0,166.7,166.7
379,A045433,1997JJ00,6.0,6.0,4.0,4.0,-14.3,-14.3,166.7,166.7
380,A045433,1998JJ00,7.0,7.0,4.0,4.0,16.7,16.7,166.7,166.7
381,A045433,1999JJ00,8.0,8.0,6.0,6.0,42.9,42.9,133.3,133.3
382,A045433,2000JJ00,8.0,8.0,5.0,5.0,-25.0,-25.0,177.8,177.8
383,A045433,2001JJ00,6.0,6.0,5.0,5.0,0.0,0.0,133.3,133.3
384,A045433,2002JJ00,4.0,4.0,3.0,3.0,-33.3,-33.3,133.3,133.3
385,A045433,2003JJ00,4.0,4.0,3.0,3.0,0.0,0.0,133.3,133.3
386,A045433,2004JJ00,4.0,4.0,3.0,3.0,0.0,0.0,133.3,133.3
387,A045433,2005JJ00,5.0,5.0,4.0,4.0,25.0,25.0,133.3,133.3
388,A045433,2006JJ00,7.0,7.0,5.0,5.0,40.0,40.0,133.3,133.3
389,A045433,2007JJ00,7.0,7.0,5.0,5.0,0.0,0.0,133.3,133.3
390,A045433,2008JJ00,8.0,8.0,6.0,6.0,14.3,14.3,133.3,133.3
391,A045433,2009JJ00,8.0,8.0,6.0,6.0,0.0,0.0,133.3,133.3
392,A045433,2010JJ00,8.0,8.0,6.0,6.0,0.0,0.0,133.3,133.3
393,A045433,2011JJ00,6.0,6.0,4.0,4.0,-25.0,-25.0,133.3,133.3
394,A045433,2012JJ00,7.0,7.0,5.0,5.0,16.7,16.7,133.3,133.3
395,A045433,2013JJ00,9.0,9.0,7.0,7.0,28.6,28.6,133.3,133.3
396,A045433,2014JJ00,7.0,7.0,5.0,5.0,-22.2,-22.2,133.3,133.3
397,A045433,2015JJ00,6.0,6.0,6.0,6.0,14.3,14.3,100.0,100.0
398,A045433,2016JJ00,4.0,4.0,4.0,4.0,-33.3,-33.3,100.0,100.0
399,A045433,2017JJ00,4.0,4.0,4.0,4.0,0.0,0.0,100.0,100.0
400,A045433,2018JJ00,3.0,3.0,4.0,4.0,0.0,0.0,75.0,75.0
401,A045433,2019JJ00,4.0,4.0,4.0,4.0,0.0,0.0,100.0,100.0
402,A045433,2020JJ00,4.0,4.0,4.0,4.0,0.0,0.0,100.0,100.0
403,A045433,2021JJ00,4.0,4.0,3.0,3.0,-25.0,-25.0,133.3,133.3
404,A045433,2022JJ00,8.0,8.0,4.0,4.0,25.0,25.0,213.3,213.3
405,A045433,2023JJ00,8.0,8.0,4.0,4.0,8.7,8.7,190.6,190.6
406,A045434,1995JJ00,1.0,1.0,0.0,0.0,,,114.6,114.6
407,A045434,1996JJ00,0.0,0.0,0.0,0.0,-29.0,-29.0,143.2,143.2
408,A045434,1997JJ00,1.0,1.0,0.0,0.0,-0.5,-0.5,167.1,167.1
409,A045434,1998JJ00,1.0,1.0,0.0,0.0,56.0,56.0,158.2,158.2
410,A045434,1999JJ00,1.0,1.0,1.0,1.0,78.5,78.5,128.3,128.3
411,A045434,2000JJ00,1.0,1.0,1.0,1.0,-31.3,-31.3,176.5,176.5
412,A045434,2001JJ00,1.0,1.0,0.0,0.0,-25.1,-25.1,133.3,133.3
413,A045434,2002JJ00,0.0,0.0,0.0,0.0,-55.4,-55.4,133.3,133.3
414,A045434,2003JJ00,1.0,1.0,0.0,0.0,88.6,88.6,133.3,133.3
415,A045434,2004JJ00,1.0,1.0,1.0,1.0,109.5,109.5,133.3,133.3
416,A045434,2005JJ00,2.0,2.0,1.0,1.0,63.1,63.1,133.3,133.3
417,A045434,2006JJ00,3.0,3.0,3.0,3.0,92.0,92.0,133.3,133.3
418,A045434,2007JJ00,4.0,4.0,3.0,3.0,13.5,13.5,133.3,133.3
419,A045434,2008JJ00,3.0,3.0,3.0,3.0,-8.9,-8.9,133.3,133.3
420,A045434,2009JJ00,4.0,4.0,3.0,3.0,1.5,1.5,133.3,133.3
421,A045434,2010JJ00,4.0,4.0,3.0,3.0,5.0,5.0,133.3,133.3
422,A045434,2011JJ00,2.0,2.0,2.0,2.0,-36.1,-36.1,133.3,133.3
423,A045434,2012JJ00,3.0,3.0,2.0,2.0,17.0,17.0,133.3,133.3
424,A045434,2013JJ00,4.0,4.0,3.0,3.0,33.2,33.2,133.3,133.3
425,A045434,2014JJ00,4.0,4.0,3.0,3.0,-3.2,-3.2,133.3,133.3
426,A045434,2015JJ00,2.0,2.0,2.0,2.0,-14.2,-14.2,100.0,100.0
427,A045434,2016JJ00,1.0,1.0,1.0,1.0,-41.1,-41.1,100.0,100.0
428,A045434,2017JJ00,2.0,2.0,2.0,2.0,44.4,44.4,100.0,100.0
429,A045434,2018JJ00,1.0,1.0,2.0,2.0,-21.5,-21.5,75.0,75.0
430,A045434,2019JJ00,1.0,1.0,1.0,1.0,-10.5,-10.5,100.0,100.0
431,A045434,2020JJ00,1.0,1.0,1.0,1.0,-2.8,-2.8,100.0,100.0
432,A045434,2021JJ00,1.0,1.0,1.0,1.0,-32.6,-32.6,133.3,133.3
433,A045434,2022JJ00,3.0,3.0,1.0,1.0,58.4,58.4,213.3,213.3
434,A045434,2023JJ00,,,,,,,,
435,A045435,1995JJ00,9.0,9.0,5.0,5.0,,,197.3,197.3
436,A045435,1996JJ00,7.0,7.0,4.0,4.0,-19.5,-19.5,169.1,169.1
437,A045435,1997JJ00,5.0,5.0,3.0,3.0,-15.3,-15.3,166.8,166.8
438,A045435,1998JJ00,6.0,6.0,4.0,4.0,12.8,12.8,168.0,168.0
439,A045435,1999JJ00,7.0,7.0,5.0,5.0,38.3,38.3,134.1,134.1
440,A045435,2000JJ00,7.0,7.0,4.0,4.0,-24.0,-24.0,177.9,177.9
441,A045435,2001JJ00,5.0,5.0,4.0,4.0,3.9,3.9,133.3,133.3
442,A045435,2002JJ00,4.0,4.0,3.0,3.0,-30.8,-30.8,133.3,133.3
443,A045435,2003JJ00,3.0,3.0,3.0,3.0,-6.4,-6.4,133.3,133.3
444,A045435,2004JJ00,3.0,3.0,2.0,2.0,-16.1,-16.1,133.3,133.3
445,A045435,2005JJ00,3.0,3.0,2.0,2.0,11.1,11.1,133.3,133.3
446,A045435,2006JJ00,4.0,4.0,3.0,3.0,12.1,12.1,133.3,133.3
447,A045435,2007JJ00,3.0,3.0,2.0,2.0,-12.4,-12.4,133.3,133.3
448,A045435,2008JJ00,5.0,5.0,3.0,3.0,41.9,41.9,133.3,133.3
449,A045435,2009JJ00,4.0,4.0,3.0,3.0,-1.1,-1.1,133.3,133.3
450,A045435,2010JJ00,4.0,4.0,3.0,3.0,-3.9,-3.9,133.3,133.3
451,A045435,2011JJ00,4.0,4.0,3.0,3.0,-15.4,-15.4,133.3,133.3
452,A045435,2012JJ00,4.0,4.0,3.0,3.0,16.4,16.4,133.3,133.3
453,A045435,2013JJ00,5.0,5.0,4.0,4.0,25.6,25.6,133.3,133.3
454,A045435,2014JJ00,3.0,3.0,3.0,3.0,-35.4,-35.4,133.3,133.3
455,A045435,2015JJ00,4.0,4.0,4.0,4.0,43.8,43.8,100.0,100.0
456,A045435,2016JJ00,3.0,3.0,3.0,3.0,-28.5,-28.5,100.0,100.0
457,A045435,2017JJ00,2.0,2.0,2.0,2.0,-22.6,-22.6,100.0,100.0
458,A045435,2018JJ00,2.0,2.0,2.0,2.0,20.5,20.5,75.0,75.0
459,A045435,2019JJ00,3.0,3.0,3.0,3.0,6.5,6.5,100.0,100.0
460,A045435,2020JJ00,3.0,3.0,3.0,3.0,1.5,1.5,100.0,100.0
461,A045435,2021JJ00,3.0,3.0,2.0,2.0,-21.2,-21.2,133.3,133.3
462,A045435,2022JJ00,5.0,5.0,2.0,2.0,10.8,10.8,213.3,213.3
463,A045435,2023JJ00,,,,,,,,
464,A045436,1995JJ00,47.0,47.0,20.0,20.0,,,233.7,233.7
465,A045436,1996JJ00,30.0,30.0,27.0,27.0,31.8,31.8,113.4,113.4
466,A045436,1997JJ00,36.0,36.0,35.0,35.0,32.9,32.9,101.6,101.6
467,A045436,1998JJ00,31.0,31.0,33.0,33.0,-6.1,-6.1,93.9,93.9
468,A045436,1999JJ00,32.0,32.0,36.0,36.0,9.5,9.5,87.4,87.4
469,A045436,2000JJ00,29.0,29.0,31.0,31.0,-14.4,-14.4,94.1,94.1
470,A045436,2001JJ00,39.0,39.0,38.0,38.0,23.1,23.1,101.8,101.8
471,A045436,2002JJ00,39.0,39.0,41.0,41.0,7.1,7.1,96.5,96.5
472,A045436,2003JJ00,58.0,58.0,57.0,57.0,39.6,39.6,100.8,100.8
473,A045436,2004JJ00,58.0,58.0,63.0,63.0,10.7,10.7,92.3,92.3
474,A045436,2005JJ00,40.0,40.0,42.0,42.0,-33.9,-33.9,96.0,96.0
475,A045436,2006JJ00,23.0,23.0,24.0,24.0,-43.2,-43.2,95.3,95.3
476,A045436,2007JJ00,14.0,14.0,15.0,15.0,-38.1,-38.1,96.8,96.8
477,A045436,2008JJ00,15.0,15.0,14.0,14.0,-3.6,-3.6,105.9,105.9
478,A045436,2009JJ00,19.0,19.0,17.0,17.0,16.9,16.9,117.2,117.2
479,A045436,2010JJ00,18.0,18.0,15.0,15.0,-8.2,-8.2,118.5,118.5
480,A045436,2011JJ00,13.0,13.0,10.0,10.0,-33.3,-33.3,128.3,128.3
481,A045436,2012JJ00,17.0,17.0,12.0,12.0,15.4,15.4,145.5,145.5
482,A045436,2013JJ00,17.0,17.0,12.0,12.0,0.0,0.0,145.5,145.5
483,A045436,2014JJ00,14.0,14.0,11.0,11.0,-5.9,-5.9,127.3,127.3
484,A045436,2015JJ00,11.0,11.0,11.0,11.0,0.0,0.0,100.0,100.0
485,A045436,2016JJ00,9.0,9.0,10.0,10.0,-9.1,-9.1,90.0,90.0
486,A045436,2017JJ00,11.0,11.0,13.0,13.0,33.3,33.3,82.5,82.5
487,A045436,2018JJ00,8.0,8.0,12.0,12.0,-9.1,-9.1,66.0,66.0
488,A045436,2019JJ00,9.0,9.0,14.0,14.0,12.5,12.5,66.0,66.0
489,A045436,2020JJ00,10.0,10.0,15.0,15.0,11.1,11.1,66.0,66.0
490,A045436,2021JJ00,12.0,12.0,17.0,17.0,10.0,10.0,72.0,72.0
491,A045436,2022JJ00,17.0,17.0,14.0,14.0,-15.0,-15.0,120.1,120.1
492,A045436,2023JJ00,18.0,18.0,15.0,15.0,5.7,5.7,122.8,122.8
493,A045437,1995JJ00,331.0,331.0,215.0,215.0,,,154.1,154.1
494,A045437,1996JJ00,348.0,348.0,216.0,216.0,0.3,0.3,161.2,161.2
495,A045437,1997JJ00,340.0,340.0,210.0,210.0,-2.8,-2.8,162.0,162.0
496,A045437,1998JJ00,290.0,290.0,167.0,167.0,-20.2,-20.2,173.5,173.5
497,A045437,1999JJ00,296.0,296.0,223.0,223.0,33.4,33.4,132.6,132.6
498,A045437,2000JJ00,293.0,293.0,209.0,209.0,-6.4,-6.4,140.1,140.1
499,A045437,2001JJ00,313.0,313.0,186.0,186.0,-10.8,-10.8,168.2,168.2
500,A045437,2002JJ00,277.0,277.0,194.0,194.0,4.1,4.1,143.0,143.0
501,A045437,2003JJ00,278.0,278.0,203.0,203.0,4.8,4.8,137.1,137.1
502,A045437,2004JJ00,279.0,279.0,194.0,194.0,-4.6,-4.6,143.7,143.7
503,A045437,2005JJ00,240.0,240.0,192.0,192.0,-0.8,-0.8,124.7,124.7
504,A045437,2006JJ00,218.0,218.0,176.0,176.0,-8.2,-8.2,123.7,123.7
505,A045437,2007JJ00,197.0,197.0,181.0,181.0,2.5,2.5,109.1,109.1
506,A045437,2008JJ00,179.0,179.0,171.0,171.0,-5.5,-5.5,104.9,104.9
507,A045437,2009JJ00,246.0,246.0,196.0,196.0,14.5,14.5,125.7,125.7
508,A045437,2010JJ00,223.0,223.0,177.0,177.0,-9.8,-9.8,126.3,126.3
509,A045437,2011JJ00,300.0,300.0,198.0,198.0,12.1,12.1,151.6,151.6
510,A045437,2012JJ00,305.0,305.0,197.0,197.0,-0.7,-0.7,155.2,155.2
511,A045437,2013JJ00,305.0,305.0,195.0,195.0,-0.7,-0.7,156.2,156.2
512,A045437,2014JJ00,285.0,285.0,231.0,231.0,18.4,18.4,123.3,123.3
513,A045437,2015JJ00,163.0,163.0,163.0,163.0,-29.5,-29.5,100.0,100.0
514,A045437,2016JJ00,177.0,177.0,186.0,186.0,14.1,14.1,95.2,95.2
515,A045437,2017JJ00,243.0,243.0,268.0,268.0,44.1,44.1,90.7,90.7
516,A045437,2018JJ00,165.0,165.0,228.0,228.0,-14.8,-14.8,72.3,72.3
517,A045437,2019JJ00,172.0,172.0,227.0,227.0,-0.6,-0.6,75.8,75.8
518,A045437,2020JJ00,163.0,163.0,227.0,227.0,0.0,0.0,71.8,71.8
519,A045437,2021JJ00,183.0,183.0,237.0,237.0,4.3,4.3,77.3,77.3
520,A045437,2022JJ00,322.0,322.0,250.0,250.0,5.6,5.6,129.0,129.0
521,A045437,2023JJ00,314.0,314.0,237.0,237.0,-5.0,-5.0,132.4,132.4
522,A045438,1995JJ00,11.0,11.0,22.0,22.0,,,52.2,52.3
523,A045438,1996JJ00,10.0,10.0,21.0,21.0,-4.1,-3.3,49.6,49.7
524,A045438,1997JJ00,22.0,22.0,23.0,23.0,10.8,9.9,93.9,94.0
525,A045438,1998JJ00,18.0,18.0,20.0,20.0,-13.2,-12.6,88.8,89.0
526,A045438,1999JJ00,24.0,24.0,24.0,25.0,21.9,21.7,96.4,96.5
527,A045438,2000JJ00,27.0,27.0,28.0,28.0,15.0,15.0,96.6,96.7
528,A045438,2001JJ00,26.0,26.0,25.0,25.0,-12.5,-12.6,105.4,105.4
529,A045438,2002JJ00,31.0,31.0,28.0,28.0,14.3,13.9,108.8,108.8
530,A045438,2003JJ00,33.0,33.0,30.0,30.0,7.9,7.9,108.3,108.3
531,A045438,2004JJ00,35.0,35.0,32.0,32.0,4.6,4.6,111.2,111.2
532,A045438,2005JJ00,33.0,33.0,32.0,32.0,1.9,1.9,102.6,102.6
533,A045438,2006JJ00,25.0,25.0,25.0,25.0,-24.0,-24.0,102.7,102.7
534,A045438,2007JJ00,17.0,17.0,17.0,17.0,-32.2,-32.2,100.3,100.3
535,A045438,2008JJ00,18.0,18.0,17.0,17.0,0.4,0.4,107.5,107.5
536,A045438,2009JJ00,22.0,22.0,19.0,19.0,11.4,11.4,119.1,119.1
537,A045438,2010JJ00,16.0,16.0,14.0,14.0,-27.1,-27.1,117.8,117.8
538,A045438,2011JJ00,14.0,14.0,10.0,10.0,-26.7,-26.7,137.6,137.6
539,A045438,2012JJ00,23.0,23.0,16.0,16.0,65.1,65.1,140.7,140.7
540,A045438,2013JJ00,20.0,20.0,14.0,14.0,-16.1,-16.1,142.0,142.0
541,A045438,2014JJ00,16.0,16.0,13.0,13.0,-7.0,-7.0,122.3,122.3
542,A045438,2015JJ00,17.0,17.0,17.0,17.0,31.9,31.9,100.0,100.0
543,A045438,2016JJ00,16.0,16.0,17.0,17.0,-1.6,-1.6,94.3,94.3
544,A045438,2017JJ00,12.0,12.0,13.0,13.0,-23.8,-23.8,95.0,95.0
545,A045438,2018JJ00,9.0,9.0,11.0,11.0,-10.8,-10.8,76.5,76.5
546,A045438,2019JJ00,13.0,13.0,16.0,16.0,42.1,42.1,80.0,80.0
547,A045438,2020JJ00,8.0,8.0,10.0,10.0,-35.2,-35.2,78.1,78.1
548,A045438,2021JJ00,13.0,13.0,15.0,15.0,39.5,39.5,88.7,88.7
549,A045438,2022JJ00,16.0,16.0,13.0,13.0,-8.1,-8.1,116.8,116.8
550,A045438,2023JJ00,16.0,16.0,13.0,13.0,0.5,0.5,118.2,118.2
551,A045439,1995JJ00,3.0,3.0,8.0,8.0,,,31.3,30.7
552,A045439,1996JJ00,1.0,1.0,6.0,7.0,-22.8,-19.2,21.8,21.8
553,A045439,1997JJ00,12.0,12.0,10.0,10.0,62.9,52.7,122.0,122.2
554,A045439,1998JJ00,8.0,8.0,8.0,8.0,-24.8,-23.7,106.9,107.3
555,A045439,1999JJ00,14.0,15.0,11.0,11.0,45.8,45.1,128.5,128.7
556,A045439,2000JJ00,17.0,17.0,14.0,14.0,22.9,22.8,124.6,124.7
557,A045439,2001JJ00,14.0,14.0,11.0,11.0,-20.1,-20.2,130.1,130.1
558,A045439,2002JJ00,18.0,18.0,14.0,14.0,26.2,25.4,130.0,130.0
559,A045439,2003JJ00,20.0,20.0,15.0,15.0,10.6,10.6,128.7,128.7
560,A045439,2004JJ00,22.0,22.0,16.0,16.0,7.3,7.3,133.9,133.9
561,A045439,2005JJ00,20.0,20.0,17.0,17.0,4.0,4.0,115.8,115.8
562,A045439,2006JJ00,18.0,18.0,15.0,15.0,-11.3,-11.3,115.5,115.5
563,A045439,2007JJ00,10.0,10.0,10.0,10.0,-33.1,-33.1,103.3,103.3
564,A045439,2008JJ00,10.0,10.0,10.0,10.0,-2.8,-2.8,99.0,99.0
565,A045439,2009JJ00,13.0,13.0,11.0,11.0,12.5,12.5,118.1,118.1
566,A045439,2010JJ00,10.0,10.0,9.0,9.0,-21.9,-21.9,116.4,116.4
567,A045439,2011JJ00,9.0,9.0,6.0,6.0,-27.7,-27.7,147.8,147.8
568,A045439,2012JJ00,16.0,16.0,10.0,10.0,65.1,65.1,152.7,152.7
569,A045439,2013JJ00,13.0,13.0,9.0,9.0,-16.6,-16.6,154.8,154.8
570,A045439,2014JJ00,10.0,10.0,8.0,8.0,-8.4,-8.4,122.4,122.4
571,A045439,2015JJ00,11.0,11.0,11.0,11.0,37.4,37.4,100.0,100.0
572,A045439,2016JJ00,10.0,10.0,11.0,11.0,-1.4,-1.4,93.0,93.0
573,A045439,2017JJ00,7.0,7.0,8.0,8.0,-28.7,-28.7,91.9,91.9
574,A045439,2018JJ00,5.0,5.0,7.0,7.0,-13.0,-13.0,71.2,71.2
575,A045439,2019JJ00,8.0,8.0,10.0,10.0,53.2,53.2,74.5,74.5
576,A045439,2020JJ00,4.0,4.0,5.0,5.0,-46.5,-46.5,71.6,71.6
577,A045439,2021JJ00,7.0,7.0,8.0,8.0,54.0,54.0,77.3,77.3
578,A045439,2022JJ00,8.0,8.0,8.0,8.0,-10.8,-10.8,101.9,101.9
579,A045439,2023JJ00,,,,,,,,
580,A045440,1995JJ00,9.0,9.0,14.0,14.0,,,63.1,63.1
581,A045440,1996JJ00,9.0,9.0,14.0,14.0,1.3,1.3,63.5,63.5
582,A045440,1997JJ00,9.0,9.0,15.0,15.0,2.9,2.9,63.5,63.5
583,A045440,1998JJ00,10.0,10.0,15.0,15.0,2.4,2.4,64.4,64.4
584,A045440,1999JJ00,9.0,9.0,15.0,15.0,1.4,1.4,60.7,60.7
585,A045440,2000JJ00,10.0,10.0,16.0,16.0,2.7,2.7,64.6,64.6
586,A045440,2001JJ00,12.0,12.0,16.0,16.0,0.5,0.5,74.5,74.5
587,A045440,2002JJ00,13.0,13.0,16.0,16.0,-0.3,-0.3,80.8,80.8
588,A045440,2003JJ00,13.0,13.0,16.0,16.0,4.1,4.1,81.0,81.0
589,A045440,2004JJ00,13.0,13.0,16.0,16.0,0.5,0.5,81.5,81.5
590,A045440,2005JJ00,13.0,13.0,16.0,16.0,-1.6,-1.6,83.6,83.6
591,A045440,2006JJ00,8.0,8.0,9.0,9.0,-42.7,-42.7,84.2,84.2
592,A045440,2007JJ00,6.0,6.0,6.0,6.0,-30.1,-30.1,97.3,97.3
593,A045440,2008JJ00,8.0,8.0,7.0,7.0,5.7,5.7,121.1,121.1
594,A045440,2009JJ00,9.0,9.0,7.0,7.0,10.1,10.1,121.8,121.8
595,A045440,2010JJ00,6.0,6.0,5.0,5.0,-34.6,-34.6,121.4,121.4
596,A045440,2011JJ00,4.0,4.0,4.0,4.0,-25.0,-25.0,121.4,121.4
