ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
14779,BU08520004,Waterland                               ,Buurt     ,BU08520004,1,32.0,74.0
14780,BU08520005,Waterland                               ,Buurt     ,BU08520005,1,5.0,9.0
14781,BU08520006,Waterland                               ,Buurt     ,BU08520006,1,30.0,59.0
14782,BU08520007,Waterland                               ,Buurt     ,BU08520007,1,29.0,65.0
14783,BU08520009,Waterland                               ,Buurt     ,BU08520009,1,8.0,38.0
14784,BU08520010,Waterland                               ,Buurt     ,BU08520010,1,,
14785,WK085201  ,Waterland                               ,Wijk      ,WK085201  ,1,10.0,39.0
14786,BU08520100,Waterland                               ,Buurt     ,BU08520100,1,10.0,39.0
14787,WK085202  ,Waterland                               ,Wijk      ,WK085202  ,1,28.0,61.0
14788,BU08520200,Waterland                               ,Buurt     ,BU08520200,1,28.0,61.0
14789,BU08520201,Waterland                               ,Buurt     ,BU08520201,1,,
14790,WK085203  ,Waterland                               ,Wijk      ,WK085203  ,1,92.0,332.0
14791,BU08520300,Waterland                               ,Buurt     ,BU08520300,1,74.0,279.0
14792,BU08520301,Waterland                               ,Buurt     ,BU08520301,1,9.0,25.0
14793,BU08520302,Waterland                               ,Buurt     ,BU08520302,1,9.0,28.0
14794,WK085204  ,Waterland                               ,Wijk      ,WK085204  ,1,,
14795,BU08520400,Waterland                               ,Buurt     ,BU08520400,1,80.0,253.0
14796,BU08520401,Waterland                               ,Buurt     ,BU08520401,1,,
14797,WK085205  ,Waterland                               ,Wijk      ,WK085205  ,1,19.0,66.0
14798,BU08520500,Waterland                               ,Buurt     ,BU08520500,1,19.0,66.0
14799,GM0988    ,Weert                                   ,Gemeente  ,GM0988    ,.,1680.0,6441.0
14800,WK098801  ,Weert                                   ,Wijk      ,WK098801  ,1,243.0,945.0
14801,BU09880101,Weert                                   ,Buurt     ,BU09880101,1,192.0,710.0
14802,BU09880102,Weert                                   ,Buurt     ,BU09880102,1,28.0,137.0
14803,BU09880103,Weert                                   ,Buurt     ,BU09880103,1,19.0,79.0
14804,BU09880104,Weert                                   ,Buurt     ,BU09880104,1,4.0,19.0
14805,BU09880105,Weert                                   ,Buurt     ,BU09880105,1,,
14806,WK098802  ,Weert                                   ,Wijk      ,WK098802  ,1,86.0,511.0
14807,BU09880201,Weert                                   ,Buurt     ,BU09880201,1,38.0,144.0
14808,BU09880202,Weert                                   ,Buurt     ,BU09880202,1,9.0,41.0
14809,BU09880203,Weert                                   ,Buurt     ,BU09880203,1,14.0,128.0
14810,BU09880204,Weert                                   ,Buurt     ,BU09880204,1,8.0,132.0
14811,BU09880205,Weert                                   ,Buurt     ,BU09880205,1,17.0,67.0
14812,WK098803  ,Weert                                   ,Wijk      ,WK098803  ,1,145.0,490.0
14813,BU09880301,Weert                                   ,Buurt     ,BU09880301,1,145.0,490.0
14814,BU09880302,Weert                                   ,Buurt     ,BU09880302,1,,
14815,BU09880303,Weert                                   ,Buurt     ,BU09880303,1,,
14816,WK098811  ,Weert                                   ,Wijk      ,WK098811  ,1,42.0,143.0
14817,BU09881101,Weert                                   ,Buurt     ,BU09881101,1,9.0,31.0
14818,BU09881102,Weert                                   ,Buurt     ,BU09881102,1,33.0,112.0
14819,WK098812  ,Weert                                   ,Wijk      ,WK098812  ,1,79.0,308.0
14820,BU09881201,Weert                                   ,Buurt     ,BU09881201,1,79.0,308.0
14821,WK098813  ,Weert                                   ,Wijk      ,WK098813  ,1,85.0,303.0
14822,BU09881301,Weert                                   ,Buurt     ,BU09881301,1,43.0,133.0
14823,BU09881302,Weert                                   ,Buurt     ,BU09881302,1,42.0,170.0
14824,WK098814  ,Weert                                   ,Wijk      ,WK098814  ,1,31.0,79.0
14825,BU09881401,Weert                                   ,Buurt     ,BU09881401,1,,
14826,BU09881402,Weert                                   ,Buurt     ,BU09881402,1,,
14827,WK098821  ,Weert                                   ,Wijk      ,WK098821  ,1,109.0,414.0
14828,BU09882101,Weert                                   ,Buurt     ,BU09882101,1,95.0,334.0
14829,BU09882102,Weert                                   ,Buurt     ,BU09882102,1,14.0,80.0
14830,WK098822  ,Weert                                   ,Wijk      ,WK098822  ,1,117.0,460.0
14831,BU09882201,Weert                                   ,Buurt     ,BU09882201,1,99.0,353.0
14832,BU09882202,Weert                                   ,Buurt     ,BU09882202,1,18.0,107.0
14833,WK098823  ,Weert                                   ,Wijk      ,WK098823  ,1,79.0,280.0
14834,BU09882301,Weert                                   ,Buurt     ,BU09882301,1,79.0,280.0
14835,WK098824  ,Weert                                   ,Wijk      ,WK098824  ,1,235.0,807.0
14836,BU09882401,Weert                                   ,Buurt     ,BU09882401,1,221.0,726.0
14837,BU09882402,Weert                                   ,Buurt     ,BU09882402,1,6.0,39.0
14838,BU09882403,Weert                                   ,Buurt     ,BU09882403,1,8.0,43.0
14839,WK098825  ,Weert                                   ,Wijk      ,WK098825  ,1,64.0,263.0
14840,BU09882501,Weert                                   ,Buurt     ,BU09882501,1,64.0,263.0
14841,BU09882502,Weert                                   ,Buurt     ,BU09882502,1,,
14842,WK098831  ,Weert                                   ,Wijk      ,WK098831  ,1,43.0,182.0
14843,BU09883101,Weert                                   ,Buurt     ,BU09883101,1,29.0,91.0
14844,BU09883102,Weert                                   ,Buurt     ,BU09883102,1,14.0,91.0
14845,WK098832  ,Weert                                   ,Wijk      ,WK098832  ,1,39.0,168.0
14846,BU09883201,Weert                                   ,Buurt     ,BU09883201,1,36.0,148.0
14847,BU09883202,Weert                                   ,Buurt     ,BU09883202,1,3.0,20.0
14848,WK098833  ,Weert                                   ,Wijk      ,WK098833  ,1,45.0,193.0
14849,BU09883301,Weert                                   ,Buurt     ,BU09883301,1,29.0,106.0
14850,BU09883302,Weert                                   ,Buurt     ,BU09883302,1,16.0,87.0
14851,WK098834  ,Weert                                   ,Wijk      ,WK098834  ,1,238.0,895.0
14852,BU09883401,Weert                                   ,Buurt     ,BU09883401,1,204.0,710.0
14853,BU09883402,Weert                                   ,Buurt     ,BU09883402,1,34.0,186.0
14854,GM0457    ,Weesp                                   ,Gemeente  ,GM0457    ,.,343.0,918.0
14855,WK045700  ,Weesp                                   ,Wijk      ,WK045700  ,3,31.0,124.0
14856,BU04570001,Weesp                                   ,Buurt     ,BU04570001,3,21.0,105.0
14857,BU04570002,Weesp                                   ,Buurt     ,BU04570002,3,10.0,18.0
14858,WK045701  ,Weesp                                   ,Wijk      ,WK045701  ,3,51.0,111.0
14859,BU04570101,Weesp                                   ,Buurt     ,BU04570101,3,16.0,33.0
14860,BU04570102,Weesp                                   ,Buurt     ,BU04570102,3,7.0,15.0
14861,BU04570103,Weesp                                   ,Buurt     ,BU04570103,3,7.0,18.0
14862,BU04570104,Weesp                                   ,Buurt     ,BU04570104,3,21.0,45.0
14863,WK045702  ,Weesp                                   ,Wijk      ,WK045702  ,3,34.0,56.0
14864,BU04570201,Weesp                                   ,Buurt     ,BU04570201,3,4.0,8.0
14865,BU04570202,Weesp                                   ,Buurt     ,BU04570202,3,30.0,48.0
14866,WK045703  ,Weesp                                   ,Wijk      ,WK045703  ,3,63.0,110.0
14867,BU04570301,Weesp                                   ,Buurt     ,BU04570301,3,,
14868,BU04570302,Weesp                                   ,Buurt     ,BU04570302,3,7.0,25.0
14869,BU04570303,Weesp                                   ,Buurt     ,BU04570303,3,,
14870,BU04570304,Weesp                                   ,Buurt     ,BU04570304,3,,
14871,WK045704  ,Weesp                                   ,Wijk      ,WK045704  ,3,76.0,173.0
14872,BU04570401,Weesp                                   ,Buurt     ,BU04570401,3,33.0,69.0
14873,BU04570402,Weesp                                   ,Buurt     ,BU04570402,3,43.0,105.0
14874,WK045707  ,Weesp                                   ,Wijk      ,WK045707  ,3,14.0,58.0
14875,BU04570701,Weesp                                   ,Buurt     ,BU04570701,3,14.0,58.0
14876,WK045708  ,Weesp                                   ,Wijk      ,WK045708  ,3,22.0,140.0
14877,BU04570801,Weesp                                   ,Buurt     ,BU04570801,3,22.0,140.0
14878,WK045709  ,Weesp                                   ,Wijk      ,WK045709  ,3,52.0,147.0
14879,BU04570901,Weesp                                   ,Buurt     ,BU04570901,3,,
14880,BU04570902,Weesp                                   ,Buurt     ,BU04570902,3,,
14881,BU04570903,Weesp                                   ,Buurt     ,BU04570903,3,,
14882,GM0870    ,Werkendam                               ,Gemeente  ,GM0870    ,.,536.0,1773.0
14883,WK087001  ,Werkendam                               ,Wijk      ,WK087001  ,1,121.0,379.0
14884,BU08700101,Werkendam                               ,Buurt     ,BU08700101,1,5.0,13.0
14885,BU08700102,Werkendam                               ,Buurt     ,BU08700102,1,8.0,24.0
14886,BU08700103,Werkendam                               ,Buurt     ,BU08700103,1,14.0,32.0
14887,BU08700104,Werkendam                               ,Buurt     ,BU08700104,1,55.0,157.0
14888,BU08700105,Werkendam                               ,Buurt     ,BU08700105,1,25.0,89.0
14889,BU08700106,Werkendam                               ,Buurt     ,BU08700106,1,,
14890,BU08700191,Werkendam                               ,Buurt     ,BU08700191,1,,
14891,BU08700192,Werkendam                               ,Buurt     ,BU08700192,1,,
14892,BU08700193,Werkendam                               ,Buurt     ,BU08700193,1,3.0,16.0
14893,BU08700194,Werkendam                               ,Buurt     ,BU08700194,1,4.0,17.0
14894,BU08700195,Werkendam                               ,Buurt     ,BU08700195,1,,
14895,BU08700196,Werkendam                               ,Buurt     ,BU08700196,1,,
14896,WK087002  ,Werkendam                               ,Wijk      ,WK087002  ,1,150.0,494.0
14897,BU08700201,Werkendam                               ,Buurt     ,BU08700201,1,142.0,450.0
14898,BU08700202,Werkendam                               ,Buurt     ,BU08700202,1,,
14899,BU08700291,Werkendam                               ,Buurt     ,BU08700291,1,8.0,43.0
14900,BU08700292,Werkendam                               ,Buurt     ,BU08700292,1,,
14901,WK087003  ,Werkendam                               ,Wijk      ,WK087003  ,1,129.0,375.0
14902,BU08700301,Werkendam                               ,Buurt     ,BU08700301,1,126.0,362.0
14903,BU08700302,Werkendam                               ,Buurt     ,BU08700302,1,,
14904,BU08700391,Werkendam                               ,Buurt     ,BU08700391,1,3.0,13.0
14905,BU08700392,Werkendam                               ,Buurt     ,BU08700392,1,,
14906,WK087004  ,Werkendam                               ,Wijk      ,WK087004  ,1,90.0,294.0
14907,BU08700401,Werkendam                               ,Buurt     ,BU08700401,1,69.0,231.0
14908,BU08700402,Werkendam                               ,Buurt     ,BU08700402,1,,
14909,BU08700491,Werkendam                               ,Buurt     ,BU08700491,1,,
14910,BU08700492,Werkendam                               ,Buurt     ,BU08700492,1,,
14911,BU08700493,Werkendam                               ,Buurt     ,BU08700493,1,,
14912,BU08700494,Werkendam                               ,Buurt     ,BU08700494,1,,
14913,BU08700495,Werkendam                               ,Buurt     ,BU08700495,1,8.0,26.0
14914,WK087005  ,Werkendam                               ,Wijk      ,WK087005  ,1,46.0,232.0
14915,BU08700501,Werkendam                               ,Buurt     ,BU08700501,1,36.0,175.0
14916,BU08700502,Werkendam                               ,Buurt     ,BU08700502,1,3.0,24.0
14917,BU08700591,Werkendam                               ,Buurt     ,BU08700591,1,7.0,34.0
14918,GM0668    ,West Maas en Waal                       ,Gemeente  ,GM0668    ,.,614.0,2174.0
14919,WK066801  ,West Maas en Waal                       ,Wijk      ,WK066801  ,1,42.0,166.0
14920,BU06680100,West Maas en Waal                       ,Buurt     ,BU06680100,1,24.0,68.0
14921,BU06680101,West Maas en Waal                       ,Buurt     ,BU06680101,1,18.0,98.0
14922,WK066802  ,West Maas en Waal                       ,Wijk      ,WK066802  ,1,20.0,77.0
14923,BU06680200,West Maas en Waal                       ,Buurt     ,BU06680200,1,17.0,66.0
14924,BU06680201,West Maas en Waal                       ,Buurt     ,BU06680201,1,3.0,11.0
14925,WK066803  ,West Maas en Waal                       ,Wijk      ,WK066803  ,1,34.0,107.0
14926,BU06680300,West Maas en Waal                       ,Buurt     ,BU06680300,1,24.0,66.0
14927,BU06680301,West Maas en Waal                       ,Buurt     ,BU06680301,1,10.0,41.0
14928,WK066804  ,West Maas en Waal                       ,Wijk      ,WK066804  ,1,207.0,707.0
14929,BU06680400,West Maas en Waal                       ,Buurt     ,BU06680400,1,201.0,670.0
14930,BU06680401,West Maas en Waal                       ,Buurt     ,BU06680401,1,6.0,37.0
14931,WK066805  ,West Maas en Waal                       ,Wijk      ,WK066805  ,1,95.0,309.0
14932,BU06680500,West Maas en Waal                       ,Buurt     ,BU06680500,1,70.0,181.0
14933,BU06680501,West Maas en Waal                       ,Buurt     ,BU06680501,1,25.0,128.0
14934,WK066806  ,West Maas en Waal                       ,Wijk      ,WK066806  ,1,100.0,375.0
14935,BU06680600,West Maas en Waal                       ,Buurt     ,BU06680600,1,79.0,249.0
14936,BU06680601,West Maas en Waal                       ,Buurt     ,BU06680601,1,21.0,126.0
14937,WK066807  ,West Maas en Waal                       ,Wijk      ,WK066807  ,1,47.0,151.0
14938,BU06680700,West Maas en Waal                       ,Buurt     ,BU06680700,1,34.0,98.0
14939,BU06680701,West Maas en Waal                       ,Buurt     ,BU06680701,1,13.0,53.0
14940,WK066808  ,West Maas en Waal                       ,Wijk      ,WK066808  ,1,69.0,284.0
14941,BU06680800,West Maas en Waal                       ,Buurt     ,BU06680800,1,61.0,219.0
14942,BU06680801,West Maas en Waal                       ,Buurt     ,BU06680801,1,8.0,65.0
14943,GM1701    ,Westerveld                              ,Gemeente  ,GM1701    ,.,1138.0,3741.0
14944,WK170100  ,Westerveld                              ,Wijk      ,WK170100  ,1,342.0,931.0
14945,BU17010000,Westerveld                              ,Buurt     ,BU17010000,1,317.0,806.0
14946,BU17010003,Westerveld                              ,Buurt     ,BU17010003,1,3.0,17.0
14947,BU17010009,Westerveld                              ,Buurt     ,BU17010009,1,22.0,108.0
14948,WK170101  ,Westerveld                              ,Wijk      ,WK170101  ,1,22.0,87.0
14949,BU17010100,Westerveld                              ,Buurt     ,BU17010100,1,18.0,75.0
14950,BU17010109,Westerveld                              ,Buurt     ,BU17010109,1,4.0,12.0
14951,WK170102  ,Westerveld                              ,Wijk      ,WK170102  ,1,,
14952,BU17010200,Westerveld                              ,Buurt     ,BU17010200,1,3.0,11.0
14953,BU17010209,Westerveld                              ,Buurt     ,BU17010209,1,,
14954,WK170103  ,Westerveld                              ,Wijk      ,WK170103  ,1,277.0,738.0
14955,BU17010300,Westerveld                              ,Buurt     ,BU17010300,1,263.0,632.0
14956,BU17010301,Westerveld                              ,Buurt     ,BU17010301,1,4.0,22.0
14957,BU17010302,Westerveld                              ,Buurt     ,BU17010302,1,3.0,13.0
14958,BU17010303,Westerveld                              ,Buurt     ,BU17010303,1,,
14959,BU17010309,Westerveld                              ,Buurt     ,BU17010309,1,7.0,71.0
14960,WK170104  ,Westerveld                              ,Wijk      ,WK170104  ,1,19.0,60.0
14961,BU17010400,Westerveld                              ,Buurt     ,BU17010400,1,13.0,36.0
14962,BU17010401,Westerveld                              ,Buurt     ,BU17010401,1,3.0,11.0
14963,BU17010409,Westerveld                              ,Buurt     ,BU17010409,1,3.0,13.0
14964,WK170105  ,Westerveld                              ,Wijk      ,WK170105  ,1,14.0,62.0
14965,BU17010500,Westerveld                              ,Buurt     ,BU17010500,1,6.0,19.0
14966,BU17010509,Westerveld                              ,Buurt     ,BU17010509,1,8.0,43.0
14967,WK170106  ,Westerveld                              ,Wijk      ,WK170106  ,1,30.0,106.0
14968,BU17010600,Westerveld                              ,Buurt     ,BU17010600,1,18.0,54.0
14969,BU17010601,Westerveld                              ,Buurt     ,BU17010601,1,7.0,33.0
14970,BU17010609,Westerveld                              ,Buurt     ,BU17010609,1,5.0,20.0
14971,WK170107  ,Westerveld                              ,Wijk      ,WK170107  ,1,12.0,51.0
14972,BU17010700,Westerveld                              ,Buurt     ,BU17010700,1,,
14973,BU17010709,Westerveld                              ,Buurt     ,BU17010709,1,,
14974,WK170108  ,Westerveld                              ,Wijk      ,WK170108  ,1,171.0,683.0
14975,BU17010800,Westerveld                              ,Buurt     ,BU17010800,1,144.0,560.0
14976,BU17010801,Westerveld                              ,Buurt     ,BU17010801,1,10.0,48.0
14977,BU17010802,Westerveld                              ,Buurt     ,BU17010802,1,6.0,16.0
14978,BU17010809,Westerveld                              ,Buurt     ,BU17010809,1,11.0,60.0
14979,WK170109  ,Westerveld                              ,Wijk      ,WK170109  ,1,42.0,173.0
14980,BU17010900,Westerveld                              ,Buurt     ,BU17010900,1,35.0,144.0
14981,BU17010909,Westerveld                              ,Buurt     ,BU17010909,1,7.0,29.0
14982,WK170110  ,Westerveld                              ,Wijk      ,WK170110  ,1,25.0,107.0
14983,BU17011000,Westerveld                              ,Buurt     ,BU17011000,1,20.0,78.0
14984,BU17011001,Westerveld                              ,Buurt     ,BU17011001,1,,
14985,BU17011002,Westerveld                              ,Buurt     ,BU17011002,1,,
14986,BU17011009,Westerveld                              ,Buurt     ,BU17011009,1,,
14987,WK170111  ,Westerveld                              ,Wijk      ,WK170111  ,1,95.0,373.0
14988,BU17011100,Westerveld                              ,Buurt     ,BU17011100,1,91.0,319.0
14989,BU17011109,Westerveld                              ,Buurt     ,BU17011109,1,4.0,54.0
14990,WK170112  ,Westerveld                              ,Wijk      ,WK170112  ,1,28.0,143.0
14991,BU17011200,Westerveld                              ,Buurt     ,BU17011200,1,8.0,36.0
14992,BU17011209,Westerveld                              ,Buurt     ,BU17011209,1,20.0,107.0
14993,WK170113  ,Westerveld                              ,Wijk      ,WK170113  ,1,17.0,72.0
14994,BU17011300,Westerveld                              ,Buurt     ,BU17011300,1,14.0,63.0
14995,BU17011309,Westerveld                              ,Buurt     ,BU17011309,1,3.0,9.0
14996,WK170114  ,Westerveld                              ,Wijk      ,WK170114  ,1,17.0,58.0
14997,BU17011400,Westerveld                              ,Buurt     ,BU17011400,1,11.0,40.0
14998,BU17011409,Westerveld                              ,Buurt     ,BU17011409,1,6.0,18.0
14999,WK170115  ,Westerveld                              ,Wijk      ,WK170115  ,1,16.0,53.0
15000,BU17011500,Westerveld                              ,Buurt     ,BU17011500,1,12.0,37.0
15001,BU17011509,Westerveld                              ,Buurt     ,BU17011509,1,4.0,15.0
15002,WK170116  ,Westerveld                              ,Wijk      ,WK170116  ,1,,
15003,BU17011600,Westerveld                              ,Buurt     ,BU17011600,1,,
15004,BU17011609,Westerveld                              ,Buurt     ,BU17011609,1,,
15005,WK170117  ,Westerveld                              ,Wijk      ,WK170117  ,1,,
15006,BU17011709,Westerveld                              ,Buurt     ,BU17011709,1,,
15007,GM0293    ,Westervoort                             ,Gemeente  ,GM0293    ,.,233.0,789.0
15008,WK029300  ,Westervoort                             ,Wijk      ,WK029300  ,1,233.0,789.0
15009,BU02930000,Westervoort                             ,Buurt     ,BU02930000,1,101.0,431.0
15010,BU02930001,Westervoort                             ,Buurt     ,BU02930001,1,11.0,21.0
15011,BU02930002,Westervoort                             ,Buurt     ,BU02930002,1,51.0,131.0
15012,BU02930003,Westervoort                             ,Buurt     ,BU02930003,1,42.0,124.0
15013,BU02930004,Westervoort                             ,Buurt     ,BU02930004,1,24.0,71.0
15014,BU02930009,Westervoort                             ,Buurt     ,BU02930009,1,4.0,11.0
15015,GM1783    ,Westland                                ,Gemeente  ,GM1783    ,.,2181.0,9114.0
15016,WK178301  ,Westland                                ,Wijk      ,WK178301  ,1,474.0,1443.0
15017,BU17830101,Westland                                ,Buurt     ,BU17830101,1,57.0,186.0
15018,BU17830103,Westland                                ,Buurt     ,BU17830103,1,90.0,263.0
15019,BU17830105,Westland                                ,Buurt     ,BU17830105,1,,
15020,BU17830113,Westland                                ,Buurt     ,BU17830113,1,94.0,308.0
15021,BU17830154,Westland                                ,Buurt     ,BU17830154,1,44.0,213.0
15022,BU17830155,Westland                                ,Buurt     ,BU17830155,1,6.0,23.0
15023,BU17830157,Westland                                ,Buurt     ,BU17830157,1,,
15024,BU17830159,Westland                                ,Buurt     ,BU17830159,1,12.0,49.0
15025,BU17830160,Westland                                ,Buurt     ,BU17830160,1,86.0,151.0
15026,BU17830161,Westland                                ,Buurt     ,BU17830161,1,61.0,182.0
15027,WK178302  ,Westland                                ,Wijk      ,WK178302  ,1,155.0,636.0
15028,BU17830201,Westland                                ,Buurt     ,BU17830201,1,13.0,27.0
15029,BU17830207,Westland                                ,Buurt     ,BU17830207,1,31.0,85.0
15030,BU17830211,Westland                                ,Buurt     ,BU17830211,1,27.0,87.0
15031,BU17830251,Westland                                ,Buurt     ,BU17830251,1,8.0,33.0
15032,BU17830253,Westland                                ,Buurt     ,BU17830253,1,9.0,24.0
15033,BU17830256,Westland                                ,Buurt     ,BU17830256,1,,
15034,BU17830257,Westland                                ,Buurt     ,BU17830257,1,67.0,381.0
15035,WK178303  ,Westland                                ,Wijk      ,WK178303  ,1,128.0,546.0
15036,BU17830301,Westland                                ,Buurt     ,BU17830301,1,75.0,236.0
15037,BU17830306,Westland                                ,Buurt     ,BU17830306,1,,
15038,BU17830311,Westland                                ,Buurt     ,BU17830311,1,11.0,30.0
15039,BU17830351,Westland                                ,Buurt     ,BU17830351,1,11.0,110.0
15040,BU17830352,Westland                                ,Buurt     ,BU17830352,1,,
15041,WK178304  ,Westland                                ,Wijk      ,WK178304  ,1,361.0,1278.0
15042,BU17830401,Westland                                ,Buurt     ,BU17830401,1,10.0,30.0
15043,BU17830402,Westland                                ,Buurt     ,BU17830402,1,58.0,155.0
15044,BU17830403,Westland                                ,Buurt     ,BU17830403,1,18.0,49.0
15045,BU17830404,Westland                                ,Buurt     ,BU17830404,1,30.0,128.0
15046,BU17830405,Westland                                ,Buurt     ,BU17830405,1,34.0,92.0
15047,BU17830406,Westland                                ,Buurt     ,BU17830406,1,54.0,177.0
15048,BU17830407,Westland                                ,Buurt     ,BU17830407,1,25.0,66.0
15049,BU17830408,Westland                                ,Buurt     ,BU17830408,1,32.0,100.0
15050,BU17830409,Westland                                ,Buurt     ,BU17830409,1,8.0,27.0
15051,BU17830410,Westland                                ,Buurt     ,BU17830410,1,6.0,18.0
15052,BU17830420,Westland                                ,Buurt     ,BU17830420,1,80.0,407.0
15053,BU17830421,Westland                                ,Buurt     ,BU17830421,1,,
15054,BU17830480,Westland                                ,Buurt     ,BU17830480,1,6.0,30.0
15055,WK178305  ,Westland                                ,Wijk      ,WK178305  ,1,208.0,683.0
15056,BU17830502,Westland                                ,Buurt     ,BU17830502,1,23.0,58.0
15057,BU17830504,Westland                                ,Buurt     ,BU17830504,1,51.0,140.0
15058,BU17830505,Westland                                ,Buurt     ,BU17830505,1,35.0,127.0
15059,BU17830506,Westland                                ,Buurt     ,BU17830506,1,32.0,80.0
15060,BU17830507,Westland                                ,Buurt     ,BU17830507,1,13.0,53.0
15061,BU17830508,Westland                                ,Buurt     ,BU17830508,1,15.0,56.0
15062,BU17830509,Westland                                ,Buurt     ,BU17830509,1,23.0,125.0
15063,BU17830510,Westland                                ,Buurt     ,BU17830510,1,12.0,30.0
15064,BU17830511,Westland                                ,Buurt     ,BU17830511,1,4.0,14.0
15065,BU17830521,Westland                                ,Buurt     ,BU17830521,1,,
15066,WK178306  ,Westland                                ,Wijk      ,WK178306  ,1,355.0,903.0
15067,BU17830601,Westland                                ,Buurt     ,BU17830601,1,10.0,30.0
15068,BU17830602,Westland                                ,Buurt     ,BU17830602,1,25.0,77.0
15069,BU17830606,Westland                                ,Buurt     ,BU17830606,1,30.0,90.0
15070,BU17830607,Westland                                ,Buurt     ,BU17830607,1,23.0,54.0
15071,BU17830608,Westland                                ,Buurt     ,BU17830608,1,66.0,167.0
15072,BU17830609,Westland                                ,Buurt     ,BU17830609,1,4.0,21.0
15073,BU17830610,Westland                                ,Buurt     ,BU17830610,1,74.0,237.0
15074,BU17830611,Westland                                ,Buurt     ,BU17830611,1,119.0,209.0
15075,BU17830612,Westland                                ,Buurt     ,BU17830612,1,4.0,18.0
15076,WK178307  ,Westland                                ,Wijk      ,WK178307  ,1,259.0,2960.0
15077,BU17830701,Westland                                ,Buurt     ,BU17830701,1,55.0,355.0
15078,BU17830702,Westland                                ,Buurt     ,BU17830702,1,13.0,1979.0
15079,BU17830703,Westland                                ,Buurt     ,BU17830703,1,,
15080,BU17830710,Westland                                ,Buurt     ,BU17830710,1,68.0,236.0
15081,BU17830711,Westland                                ,Buurt     ,BU17830711,1,,
15082,BU17830712,Westland                                ,Buurt     ,BU17830712,1,78.0,192.0
15083,BU17830713,Westland                                ,Buurt     ,BU17830713,1,15.0,81.0
15084,BU17830714,Westland                                ,Buurt     ,BU17830714,1,23.0,71.0
15085,WK178308  ,Westland                                ,Wijk      ,WK178308  ,1,90.0,270.0
15086,BU17830801,Westland                                ,Buurt     ,BU17830801,1,65.0,164.0
15087,BU17830802,Westland                                ,Buurt     ,BU17830802,1,,
15088,BU17830803,Westland                                ,Buurt     ,BU17830803,1,25.0,106.0
15089,WK178309  ,Westland                                ,Wijk      ,WK178309  ,1,148.0,386.0
15090,BU17830900,Westland                                ,Buurt     ,BU17830900,1,11.0,53.0
15091,BU17830901,Westland                                ,Buurt     ,BU17830901,1,9.0,19.0
15092,BU17830902,Westland                                ,Buurt     ,BU17830902,1,,
15093,BU17830903,Westland                                ,Buurt     ,BU17830903,1,23.0,79.0
15094,BU17830904,Westland                                ,Buurt     ,BU17830904,1,4.0,9.0
15095,BU17830905,Westland                                ,Buurt     ,BU17830905,1,,
15096,BU17830966,Westland                                ,Buurt     ,BU17830966,1,13.0,43.0
15097,WK178310  ,Westland                                ,Wijk      ,WK178310  ,1,3.0,10.0
15098,BU17831001,Westland                                ,Buurt     ,BU17831001,1,3.0,10.0
15099,GM0098    ,Weststellingwerf                        ,Gemeente  ,GM0098    ,.,789.0,3851.0
15100,WK009800  ,Weststellingwerf                        ,Wijk      ,WK009800  ,1,271.0,1706.0
15101,BU00980000,Weststellingwerf                        ,Buurt     ,BU00980000,1,271.0,1706.0
15102,BU00980009,Weststellingwerf                        ,Buurt     ,BU00980009,1,,
15103,WK009801  ,Weststellingwerf                        ,Wijk      ,WK009801  ,1,59.0,309.0
15104,BU00980100,Weststellingwerf                        ,Buurt     ,BU00980100,1,15.0,96.0
15105,BU00980101,Weststellingwerf                        ,Buurt     ,BU00980101,1,3.0,51.0
15106,BU00980102,Weststellingwerf                        ,Buurt     ,BU00980102,1,15.0,52.0
15107,BU00980103,Weststellingwerf                        ,Buurt     ,BU00980103,1,4.0,16.0
15108,BU00980104,Weststellingwerf                        ,Buurt     ,BU00980104,1,15.0,63.0
15109,BU00980105,Weststellingwerf                        ,Buurt     ,BU00980105,1,,
15110,BU00980106,Weststellingwerf                        ,Buurt     ,BU00980106,1,,
15111,BU00980107,Weststellingwerf                        ,Buurt     ,BU00980107,1,3.0,15.0
15112,BU00980108,Weststellingwerf                        ,Buurt     ,BU00980108,1,,
15113,BU00980109,Weststellingwerf                        ,Buurt     ,BU00980109,1,,
15114,WK009802  ,Weststellingwerf                        ,Wijk      ,WK009802  ,1,19.0,114.0
15115,BU00980200,Weststellingwerf                        ,Buurt     ,BU00980200,1,11.0,82.0
15116,BU00980201,Weststellingwerf                        ,Buurt     ,BU00980201,1,8.0,33.0
15117,BU00980208,Weststellingwerf                        ,Buurt     ,BU00980208,1,,
15118,BU00980209,Weststellingwerf                        ,Buurt     ,BU00980209,1,,
15119,WK009803  ,Weststellingwerf                        ,Wijk      ,WK009803  ,1,42.0,122.0
15120,BU00980300,Weststellingwerf                        ,Buurt     ,BU00980300,1,20.0,52.0
15121,BU00980301,Weststellingwerf                        ,Buurt     ,BU00980301,1,5.0,18.0
15122,BU00980302,Weststellingwerf                        ,Buurt     ,BU00980302,1,,
15123,BU00980307,Weststellingwerf                        ,Buurt     ,BU00980307,1,6.0,22.0
