ID,Geslacht,Leeftijd,Herkomst,Perioden,TotaalUniekeGebruikersToevoegingen_1,Civiel_2,Ambtshalve_3,Straf_4,Erfrecht_5,PersonenEnFamilierecht_6,Verbintenissenrecht_7,Arbeidsrecht_8,Huurrecht_9,Faillissementsrecht_10,Goederenrecht_11,OverigCiviel_12,SocialeVoorzieningen_13,Vreemdelingenrecht_14,SocialeVerzekeringen_15,Bestuursrecht_16,Woonrecht_17,FiscaalRecht_18,Ambtenarenrecht_19,Milieurecht_20,StrafrechtVerdachten_21,StrafrechtOverig_22,Onbekend_23
820,4000,60300,1251,2007JJ00,1880,1730,40,190,0,770,270,220,90,0,0,0,160,220,130,40,30,10,10,0,150,80,0
821,4000,60300,1251,2008JJ00,1860,1680,40,220,0,820,220,250,80,10,0,10,160,170,110,40,20,10,10,0,160,110,0
822,4000,60300,1251,2009JJ00,1860,1650,40,270,0,820,270,250,80,0,0,10,130,120,100,50,20,20,10,0,200,120,0
823,4000,60300,1251,2010JJ00,1690,1520,50,200,0,780,270,200,80,0,0,10,130,80,100,50,20,20,10,0,160,100,0
824,4000,60300,1251,2011JJ00,1630,1440,60,210,0,720,280,170,70,0,0,10,150,60,80,60,10,10,10,0,160,110,0
825,4000,60300,7011,2007JJ00,550,440,30,100,0,180,100,40,60,0,0,0,50,0,20,10,0,0,0,0,100,40,0
826,4000,60300,7011,2008JJ00,620,490,40,130,0,210,140,50,60,0,0,0,40,0,20,10,0,0,0,0,110,60,0
827,4000,60300,7011,2009JJ00,640,500,30,150,0,220,130,70,50,0,0,0,40,0,20,10,0,0,0,0,140,50,0
828,4000,60300,7011,2010JJ00,650,550,20,120,0,240,150,60,70,0,0,0,40,0,20,20,10,10,0,0,110,30,0
829,4000,60300,7011,2011JJ00,640,530,40,110,0,280,140,40,60,0,0,10,50,0,10,10,10,10,0,0,110,40,0
830,4000,60300,5007,2007JJ00,1290,1130,60,180,0,500,250,160,80,0,0,10,110,100,40,30,10,10,10,0,170,80,0
831,4000,60300,5007,2008JJ00,1380,1160,70,220,0,530,280,140,80,0,0,20,110,80,30,30,10,10,10,0,190,120,0
832,4000,60300,5007,2009JJ00,1460,1240,80,250,0,570,290,190,80,10,0,10,80,60,50,30,10,10,10,0,210,120,0
833,4000,60300,5007,2010JJ00,1390,1200,60,200,10,570,290,150,80,0,0,10,100,50,40,40,10,10,10,0,170,100,0
834,4000,60300,5007,2011JJ00,1280,1110,60,180,10,600,260,80,70,0,0,10,110,20,30,20,10,10,0,0,160,80,0
835,4000,60300,6043,2007JJ00,1340,1270,20,80,0,630,160,80,50,10,0,0,100,200,100,40,10,10,10,0,50,40,0
836,4000,60300,6043,2008JJ00,1320,1250,20,90,0,700,170,110,40,10,0,10,80,130,80,20,10,10,0,0,60,40,0
837,4000,60300,6043,2009JJ00,1270,1190,20,90,0,680,170,110,50,0,0,10,80,100,60,30,10,0,0,0,70,40,0
838,4000,60300,6043,2010JJ00,1240,1170,20,80,0,640,190,130,40,0,0,0,80,80,60,40,10,10,10,0,60,40,0
839,4000,60300,6043,2011JJ00,1100,1030,20,80,0,540,180,110,40,0,0,10,80,70,60,40,10,10,0,0,60,40,0
840,4000,60300,1271,2007JJ00,2970,2820,60,180,0,710,300,130,90,10,0,10,260,1370,50,110,20,30,0,0,150,90,10
841,4000,60300,1271,2008JJ00,2880,2680,90,230,0,710,310,160,110,0,0,0,240,1230,40,80,20,20,0,0,180,140,0
842,4000,60300,1271,2009JJ00,2780,2590,70,230,0,770,360,170,110,10,0,10,240,1030,50,120,10,20,0,0,160,140,0
843,4000,60300,1271,2010JJ00,2840,2630,80,240,10,880,400,140,90,10,0,10,240,970,60,90,20,30,0,0,160,170,0
844,4000,60300,1271,2011JJ00,2780,2580,60,240,10,910,310,110,110,0,0,10,260,960,60,110,20,10,0,0,170,140,0
845,4000,60300,1272,2007JJ00,2270,2060,60,250,0,890,340,260,140,10,0,10,130,350,60,40,20,10,10,0,200,100,10
846,4000,60300,1272,2008JJ00,2190,2000,60,230,10,940,310,280,140,10,0,10,110,220,60,30,20,10,10,0,190,100,10
847,4000,60300,1272,2009JJ00,2270,2050,60,250,10,960,400,280,160,10,0,10,130,190,60,50,20,10,0,0,210,100,0
848,4000,60300,1272,2010JJ00,2190,1990,60,210,10,970,380,250,160,0,0,10,100,180,60,40,10,10,0,0,170,110,0
849,4000,60300,1272,2011JJ00,2010,1800,60,220,10,890,350,240,140,0,0,10,110,130,60,40,10,10,0,0,200,90,0
850,4000,60400,1000,2007JJ00,28340,26880,650,1790,70,17800,3300,1680,1000,100,20,130,1660,1720,1190,390,150,110,60,0,1510,950,190
851,4000,60400,1000,2008JJ00,28610,27090,680,1780,60,18610,3370,1710,1000,110,20,120,1560,1390,1050,370,160,130,50,0,1480,1030,230
852,4000,60400,1000,2009JJ00,28030,26500,630,1860,70,18440,3460,1770,960,80,20,140,1450,1200,960,440,140,130,60,0,1520,1010,40
853,4000,60400,1000,2010JJ00,27330,25940,670,1570,80,18450,3390,1540,930,50,20,150,1330,1170,860,460,150,180,50,0,1320,970,10
854,4000,60400,1000,2011JJ00,25880,24460,720,1510,70,17290,3010,1370,890,30,10,180,1440,1190,840,400,100,120,50,0,1290,970,10
855,4000,60400,6030,2007JJ00,15440,14630,340,920,50,11310,1560,870,500,50,20,70,540,30,400,140,50,40,20,0,780,500,170
856,4000,60400,6030,2008JJ00,15520,14750,360,890,40,11540,1580,830,500,60,10,70,540,10,350,130,50,40,20,0,760,550,200
857,4000,60400,6030,2009JJ00,14920,14200,300,880,40,11300,1600,820,440,50,10,70,450,10,300,140,50,40,20,0,720,480,40
858,4000,60400,6030,2010JJ00,14380,13720,310,740,50,11170,1510,710,420,20,10,70,370,0,270,170,40,30,20,0,630,440,10
859,4000,60400,6030,2011JJ00,13380,12700,340,710,40,10350,1320,640,380,20,0,90,370,10,260,140,30,30,20,0,620,450,0
860,4000,60400,1100,2007JJ00,12900,12250,300,870,20,6490,1740,800,500,50,0,70,1120,1690,790,250,100,80,30,0,730,450,20
861,4000,60400,1100,2008JJ00,13090,12350,320,890,20,7070,1790,880,500,40,0,50,1020,1370,710,240,110,90,20,0,720,480,30
862,4000,60400,1100,2009JJ00,13110,12300,330,980,30,7140,1860,940,510,30,10,70,1000,1200,660,300,100,100,40,0,810,520,0
863,4000,60400,1100,2010JJ00,12950,12220,370,840,20,7280,1870,830,510,30,0,70,960,1160,590,290,110,150,30,0,700,530,0
864,4000,60400,1100,2011JJ00,12490,11760,380,800,20,6940,1690,730,510,10,0,90,1070,1190,580,260,70,90,40,0,670,520,0
865,4000,60400,1101,2007JJ00,9360,8890,220,630,10,4470,1300,580,360,30,0,40,930,1270,690,190,80,60,30,0,530,320,10
866,4000,60400,1101,2008JJ00,9540,9010,230,640,20,4890,1360,630,370,30,0,30,850,1100,590,180,90,80,20,0,520,340,10
867,4000,60400,1101,2009JJ00,9610,9020,240,710,20,4970,1410,690,370,20,10,50,820,1010,570,230,80,80,30,0,570,390,0
868,4000,60400,1101,2010JJ00,9480,8980,250,580,20,5090,1430,620,360,20,0,60,800,960,500,220,80,130,20,0,470,370,0
869,4000,60400,1101,2011JJ00,9210,8690,270,570,20,4850,1280,510,380,10,0,70,900,1010,490,210,50,80,30,0,470,380,0
870,4000,60400,1251,2007JJ00,1850,1780,30,100,0,910,230,140,80,10,0,0,180,180,230,30,20,20,10,0,80,60,0
871,4000,60400,1251,2008JJ00,1910,1830,30,100,0,1010,250,170,80,0,0,10,200,110,190,30,20,10,10,0,80,50,0
872,4000,60400,1251,2009JJ00,1950,1860,30,110,0,1000,300,180,80,0,0,10,190,110,190,50,20,30,10,0,80,70,0
873,4000,60400,1251,2010JJ00,1870,1790,30,100,0,1000,270,150,80,0,0,10,210,90,160,40,20,40,10,0,80,60,0
874,4000,60400,1251,2011JJ00,1840,1750,50,110,0,1000,250,130,80,0,0,10,200,70,170,40,10,20,10,0,90,70,0
875,4000,60400,7011,2007JJ00,640,550,40,100,0,290,140,40,40,10,0,10,50,0,20,10,0,0,0,0,90,40,0
876,4000,60400,7011,2008JJ00,680,600,30,90,0,340,150,70,40,0,0,0,50,0,20,10,0,0,0,0,80,30,0
877,4000,60400,7011,2009JJ00,710,640,30,90,0,360,130,60,30,0,0,10,60,0,40,10,10,10,0,0,80,40,0
878,4000,60400,7011,2010JJ00,710,630,30,90,0,360,160,70,40,0,0,10,50,0,20,20,0,10,0,0,90,30,0
879,4000,60400,7011,2011JJ00,720,630,40,90,0,340,140,60,50,0,0,0,70,0,20,20,0,10,0,0,90,40,0
880,4000,60400,5007,2007JJ00,1860,1740,70,170,0,970,330,160,90,10,0,10,180,70,70,40,20,10,10,0,140,90,0
881,4000,60400,5007,2008JJ00,1830,1680,80,150,10,1020,300,130,90,0,0,10,150,80,80,30,20,20,10,0,140,90,0
882,4000,60400,5007,2009JJ00,1840,1680,90,190,10,1010,330,160,90,10,0,10,140,60,70,40,10,20,10,0,160,120,0
883,4000,60400,5007,2010JJ00,1800,1650,100,150,0,1040,300,140,80,0,0,10,130,50,60,40,10,20,10,0,130,110,0
884,4000,60400,5007,2011JJ00,1690,1540,80,140,10,970,260,110,90,0,0,20,160,30,70,20,0,10,10,0,120,110,0
885,4000,60400,6043,2007JJ00,1880,1810,30,100,0,920,270,110,60,10,0,10,180,140,270,20,10,10,0,0,80,40,0
886,4000,60400,6043,2008JJ00,1930,1870,20,90,0,1070,290,100,60,20,0,0,150,110,220,30,20,10,0,0,60,50,0
887,4000,60400,6043,2009JJ00,1920,1840,20,100,10,1070,270,120,50,10,0,10,150,100,200,40,10,10,0,0,80,50,0
888,4000,60400,6043,2010JJ00,1910,1850,20,80,10,1140,310,110,60,10,0,10,140,80,180,20,10,30,0,0,60,40,0
889,4000,60400,6043,2011JJ00,1760,1700,30,70,0,1050,260,100,50,0,0,10,170,80,140,40,10,20,0,0,60,40,0
890,4000,60400,1271,2007JJ00,3120,3010,60,160,10,1380,330,130,90,0,0,10,330,880,100,90,30,20,0,0,130,90,0
891,4000,60400,1271,2008JJ00,3190,3030,80,210,0,1450,370,160,100,10,0,10,300,800,80,80,40,30,0,0,160,130,10
892,4000,60400,1271,2009JJ00,3190,3010,70,220,10,1520,380,160,120,0,0,10,280,740,80,90,30,20,0,0,180,120,0
893,4000,60400,1271,2010JJ00,3190,3060,80,160,10,1550,390,150,100,10,0,20,270,750,90,100,30,30,0,0,120,130,0
894,4000,60400,1271,2011JJ00,3210,3070,70,160,0,1480,380,120,120,0,0,10,320,830,110,90,20,20,0,0,110,130,0
895,4000,60400,1272,2007JJ00,3550,3360,90,240,10,2020,440,230,140,10,0,20,190,420,100,60,20,20,0,0,210,130,20
896,4000,60400,1272,2008JJ00,3540,3340,90,250,10,2180,430,250,130,10,0,20,170,270,120,60,20,20,0,0,200,140,20
897,4000,60400,1272,2009JJ00,3500,3280,90,270,10,2180,460,250,140,10,0,20,190,190,90,60,20,20,0,0,230,130,0
898,4000,60400,1272,2010JJ00,3480,3240,110,260,10,2190,450,210,140,10,0,20,160,200,90,70,30,20,10,0,220,160,0
899,4000,60400,1272,2011JJ00,3280,3070,110,230,10,2100,410,230,130,10,0,20,170,180,90,60,20,10,10,0,210,140,0
900,4000,60500,1000,2007JJ00,25050,23480,700,1640,90,14420,3280,1570,1010,100,20,140,1790,890,1700,360,150,120,60,0,1340,1020,110
901,4000,60500,1000,2008JJ00,25490,23840,810,1720,130,15190,3490,1630,1010,90,20,160,1720,650,1370,380,120,150,70,0,1460,1100,130
902,4000,60500,1000,2009JJ00,26090,24460,690,1730,120,16040,3660,1870,990,80,30,180,1590,590,1160,450,140,160,50,0,1490,960,30
903,4000,60500,1000,2010JJ00,26420,24850,830,1510,150,16720,3730,1520,1050,50,20,180,1610,590,1130,460,100,140,60,0,1270,1120,10
904,4000,60500,1000,2011JJ00,25830,24230,820,1540,130,16450,3390,1520,1040,20,20,270,1580,600,1030,410,90,110,60,0,1310,1090,0
905,4000,60500,6030,2007JJ00,15390,14430,460,960,60,10180,1780,910,560,50,20,90,760,30,690,170,60,60,30,0,790,670,100
906,4000,60500,6030,2008JJ00,15500,14510,520,970,110,10420,1880,900,550,60,20,100,700,10,570,180,60,70,20,0,820,700,120
907,4000,60500,6030,2009JJ00,15880,14870,440,1000,90,10980,1980,1000,550,50,20,120,610,10,450,220,50,80,30,0,870,600,30
908,4000,60500,6030,2010JJ00,16240,15310,500,860,110,11600,2000,780,570,30,20,110,640,10,440,230,30,50,30,0,710,690,10
909,4000,60500,6030,2011JJ00,15670,14750,500,850,90,11230,1820,820,550,20,10,160,620,0,370,180,40,40,30,0,710,670,0
910,4000,60500,1100,2007JJ00,9660,9050,240,680,30,4240,1510,670,450,50,0,50,1030,860,1010,180,90,60,30,0,560,360,10
911,4000,60500,1100,2008JJ00,9990,9330,290,750,20,4770,1620,730,460,30,0,60,1020,640,800,200,70,90,40,0,630,400,10
912,4000,60500,1100,2009JJ00,10220,9590,250,720,30,5070,1680,870,440,30,10,60,980,590,710,230,90,80,30,0,620,370,10
913,4000,60500,1100,2010JJ00,10190,9540,330,650,40,5120,1730,730,470,20,10,70,970,580,690,220,70,90,30,0,570,430,0
914,4000,60500,1100,2011JJ00,10160,9480,320,690,40,5210,1560,700,490,10,0,110,950,600,650,230,50,70,40,0,610,420,0
915,4000,60500,1101,2007JJ00,6570,6180,150,450,20,2560,1110,450,300,40,0,40,790,630,860,150,70,50,20,0,370,220,0
916,4000,60500,1101,2008JJ00,6840,6410,180,500,20,2920,1200,530,310,20,0,40,810,510,670,140,50,70,40,0,410,260,10
917,4000,60500,1101,2009JJ00,7030,6630,150,510,20,3180,1230,610,310,20,10,40,790,470,590,170,70,70,20,0,430,240,0
918,4000,60500,1101,2010JJ00,6990,6560,200,480,30,3170,1260,490,330,10,10,50,770,490,580,180,50,70,20,0,410,270,0
919,4000,60500,1101,2011JJ00,7080,6610,210,490,20,3340,1160,500,330,10,0,80,750,510,550,190,40,60,30,0,420,280,0
920,4000,60500,1251,2007JJ00,1010,970,10,50,0,410,150,80,30,0,0,0,130,70,180,30,10,10,0,0,40,20,0
921,4000,60500,1251,2008JJ00,1080,1030,10,60,0,470,160,90,30,0,0,10,140,80,150,20,10,10,0,0,50,20,0
922,4000,60500,1251,2009JJ00,1130,1080,10,70,0,530,170,100,50,0,0,0,160,50,130,40,20,10,0,0,60,20,0
923,4000,60500,1251,2010JJ00,1140,1090,10,70,0,520,210,80,60,0,0,10,170,40,140,40,10,20,10,0,60,30,0
924,4000,60500,1251,2011JJ00,1170,1120,20,60,0,600,180,80,50,0,0,10,150,40,120,40,10,10,0,0,50,30,0
925,4000,60500,7011,2007JJ00,500,440,20,60,0,180,120,40,50,10,0,0,60,0,20,10,10,0,0,0,50,20,0
926,4000,60500,7011,2008JJ00,580,520,20,70,0,230,150,50,50,0,0,10,50,0,30,10,0,0,10,0,60,30,0
927,4000,60500,7011,2009JJ00,560,510,10,60,0,230,140,80,40,0,0,10,60,0,20,10,0,0,0,0,50,20,0
928,4000,60500,7011,2010JJ00,550,500,20,50,0,240,120,60,50,0,0,10,50,0,30,10,10,0,0,0,50,30,0
929,4000,60500,7011,2011JJ00,520,450,20,60,0,230,100,40,30,0,0,0,50,0,30,10,0,0,0,0,60,30,0
930,4000,60500,5007,2007JJ00,1680,1550,60,140,10,660,380,130,90,10,0,10,210,50,190,30,20,10,20,0,110,80,0
931,4000,60500,5007,2008JJ00,1750,1620,70,150,10,760,390,150,80,0,0,10,200,40,150,40,10,20,20,0,140,90,0
932,4000,60500,5007,2009JJ00,1760,1630,60,160,10,820,380,180,100,10,0,10,170,30,130,30,10,10,10,0,140,90,0
933,4000,60500,5007,2010JJ00,1620,1470,80,140,10,750,360,130,90,0,0,20,150,30,120,30,10,10,10,0,130,90,0
934,4000,60500,5007,2011JJ00,1660,1530,90,130,10,780,340,150,90,0,0,30,160,20,110,30,10,20,20,0,120,100,0
935,4000,60500,6043,2007JJ00,1100,1060,10,50,0,370,130,70,30,10,0,10,120,70,330,20,10,10,0,0,50,20,0
936,4000,60500,6043,2008JJ00,1140,1080,20,70,0,450,160,60,50,10,0,0,130,60,250,20,0,10,0,0,50,30,0
937,4000,60500,6043,2009JJ00,1160,1110,10,70,0,490,200,70,30,10,0,10,140,50,210,20,10,10,0,0,50,20,0
938,4000,60500,6043,2010JJ00,1160,1100,20,60,0,500,210,70,40,0,0,10,140,40,190,20,10,20,0,0,50,30,0
939,4000,60500,6043,2011JJ00,1240,1160,20,80,0,530,220,80,60,0,0,10,140,50,180,30,10,10,10,0,70,40,0
940,4000,60500,1271,2007JJ00,2280,2160,50,150,10,940,320,130,90,10,0,10,280,440,140,60,30,10,0,0,120,70,0
941,4000,60500,1271,2008JJ00,2300,2170,60,160,0,1000,350,170,90,0,0,20,280,330,100,60,30,20,10,0,120,90,0
942,4000,60500,1271,2009JJ00,2420,2300,60,160,0,1120,340,180,90,0,0,10,270,340,100,70,30,30,0,0,130,90,0
943,4000,60500,1271,2010JJ00,2530,2390,70,160,10,1170,380,140,100,0,0,20,280,380,100,80,20,30,10,0,130,100,0
944,4000,60500,1271,2011JJ00,2490,2360,60,150,10,1200,310,140,100,0,0,20,260,400,120,80,20,20,0,0,120,80,0
945,4000,60500,1272,2007JJ00,3100,2870,90,230,10,1680,400,220,150,10,0,10,230,230,160,40,20,10,10,0,190,140,10
946,4000,60500,1272,2008JJ00,3150,2920,110,250,10,1860,420,190,150,20,0,10,210,120,120,50,10,20,0,0,220,140,10
947,4000,60500,1272,2009JJ00,3180,2970,100,210,10,1890,450,260,140,10,0,20,190,120,120,50,20,20,0,0,190,120,0
948,4000,60500,1272,2010JJ00,3190,2990,130,180,20,1950,470,240,140,10,0,20,190,90,110,50,20,20,10,0,150,160,0
949,4000,60500,1272,2011JJ00,3080,2870,110,200,20,1880,410,200,160,0,0,30,200,90,100,40,10,10,10,0,190,140,0
950,4000,53850,1000,2007JJ00,12950,11870,530,950,170,5330,2450,910,770,40,30,110,1400,350,910,250,120,110,30,0,720,760,30
951,4000,53850,1000,2008JJ00,13550,12350,680,920,210,5510,2520,1000,800,50,30,130,1490,300,1040,300,100,90,40,0,750,860,20
952,4000,53850,1000,2009JJ00,13700,12580,600,960,200,5750,2640,1130,810,40,40,130,1420,210,970,320,90,120,30,0,790,800,10
953,4000,53850,1000,2010JJ00,13860,12650,700,910,210,6000,2670,1020,810,30,30,120,1450,290,910,310,50,120,20,0,750,870,0
954,4000,53850,1000,2011JJ00,13720,12510,730,860,190,6110,2430,990,820,30,30,180,1430,260,840,290,40,80,30,0,750,870,0
955,4000,53850,6030,2007JJ00,8370,7630,400,600,140,3910,1490,570,480,20,20,80,770,10,470,140,70,60,20,0,460,550,30
956,4000,53850,6030,2008JJ00,8610,7790,490,610,170,3980,1510,600,460,40,20,80,790,20,530,170,50,50,20,0,500,600,10
957,4000,53850,6030,2009JJ00,8640,7890,440,580,150,4150,1560,670,470,20,30,80,700,10,480,160,40,60,20,0,480,560,10
958,4000,53850,6030,2010JJ00,8510,7720,500,550,160,4170,1550,570,470,20,20,80,720,10,420,170,20,70,10,0,450,600,0
959,4000,53850,6030,2011JJ00,8530,7740,520,510,150,4400,1390,550,460,20,20,110,690,10,400,160,20,30,20,0,450,590,0
960,4000,53850,1100,2007JJ00,4580,4250,130,350,30,1430,960,340,290,20,10,30,630,340,440,100,50,50,10,0,270,210,0
961,4000,53850,1100,2008JJ00,4940,4570,190,310,50,1540,1010,400,340,20,0,50,700,280,520,120,50,40,20,0,250,260,0
962,4000,53850,1100,2009JJ00,5060,4690,170,380,50,1590,1070,460,340,20,10,50,710,200,500,160,50,60,20,0,310,240,0
963,4000,53850,1100,2010JJ00,5350,4940,210,370,50,1840,1110,450,340,10,10,40,730,280,490,140,30,50,10,0,300,270,0
964,4000,53850,1100,2011JJ00,5190,4770,220,350,40,1710,1040,440,360,10,0,70,740,250,440,140,20,50,20,0,290,290,0
965,4000,53850,1101,2007JJ00,2620,2440,60,200,10,660,590,180,160,10,0,10,450,210,300,60,30,20,10,0,150,110,0
966,4000,53850,1101,2008JJ00,2870,2690,80,170,20,770,620,220,200,10,0,30,480,190,360,80,30,30,10,0,140,110,0
967,4000,53850,1101,2009JJ00,3110,2910,70,230,20,830,710,290,200,10,0,30,520,150,370,110,40,40,10,0,190,120,0
968,4000,53850,1101,2010JJ00,3350,3110,110,240,20,970,730,290,210,0,0,30,530,220,390,100,20,40,10,0,190,150,0
969,4000,53850,1101,2011JJ00,3260,3010,110,240,20,910,690,270,220,0,0,50,550,190,330,90,20,20,10,0,190,170,0
970,4000,53850,1251,2007JJ00,370,360,0,20,0,110,80,30,20,0,0,0,70,30,50,10,0,0,0,0,10,10,0
971,4000,53850,1251,2008JJ00,420,400,0,20,0,130,90,30,20,0,0,0,70,20,60,10,10,10,0,0,20,10,0
972,4000,53850,1251,2009JJ00,460,440,0,40,0,130,100,40,30,0,0,0,80,20,60,20,10,10,0,0,30,20,0
973,4000,53850,1251,2010JJ00,480,460,0,30,0,150,90,40,20,0,0,0,100,20,70,10,10,10,0,0,10,20,0
974,4000,53850,1251,2011JJ00,490,470,0,30,0,140,100,40,30,0,0,10,100,20,70,20,0,10,0,0,20,20,0
975,4000,53850,7011,2007JJ00,290,260,20,20,0,80,90,20,30,0,0,0,50,0,20,0,0,0,0,0,20,20,0
976,4000,53850,7011,2008JJ00,300,280,10,20,0,80,80,30,30,0,0,0,50,0,30,0,0,0,0,0,20,20,0
977,4000,53850,7011,2009JJ00,330,300,10,30,0,90,100,30,30,0,0,0,50,0,20,10,0,0,0,0,30,10,0
978,4000,53850,7011,2010JJ00,370,330,20,40,0,130,90,40,30,0,0,0,50,0,30,10,0,0,0,0,30,30,0
979,4000,53850,7011,2011JJ00,320,280,20,30,0,90,90,30,30,0,0,10,40,0,20,10,0,0,0,0,30,20,0
980,4000,53850,5007,2007JJ00,810,750,20,70,0,180,230,60,50,10,0,10,140,20,100,20,10,10,10,0,60,40,0
981,4000,53850,5007,2008JJ00,910,850,40,60,20,220,230,90,80,0,0,10,140,20,120,20,10,10,10,0,50,40,0
982,4000,53850,5007,2009JJ00,950,890,30,80,10,230,260,110,70,10,0,10,160,10,110,20,10,10,10,0,70,40,0
983,4000,53850,5007,2010JJ00,960,880,50,70,10,240,260,90,80,0,0,10,140,10,120,20,0,10,0,0,70,50,0
984,4000,53850,5007,2011JJ00,920,820,50,90,10,250,240,80,70,0,0,20,140,10,80,20,0,10,10,0,70,60,0
985,4000,53850,6043,2007JJ00,310,280,0,30,0,60,50,20,10,0,0,0,60,20,80,0,0,0,0,0,30,10,0
986,4000,53850,6043,2008JJ00,300,280,0,20,0,70,50,10,20,0,0,0,50,10,90,10,0,0,0,0,20,0,0
987,4000,53850,6043,2009JJ00,370,350,0,30,0,80,60,20,10,0,0,0,70,10,100,10,0,10,0,0,30,10,0
988,4000,53850,6043,2010JJ00,430,400,0,30,0,130,70,20,20,0,0,0,70,20,100,30,0,0,0,0,30,10,0
989,4000,53850,6043,2011JJ00,440,410,10,30,0,130,70,20,20,0,0,0,80,10,100,20,0,0,0,0,30,10,0
990,4000,53850,1271,2007JJ00,840,790,20,60,0,250,140,60,40,0,0,10,130,140,60,30,10,10,0,0,50,30,0
991,4000,53850,1271,2008JJ00,940,880,30,50,10,260,170,70,60,0,0,10,160,140,70,30,10,10,0,0,40,40,0
992,4000,53850,1271,2009JJ00,1000,940,30,60,10,290,190,90,50,0,0,10,160,110,70,50,10,10,0,0,50,40,0
993,4000,53850,1271,2010JJ00,1120,1040,40,80,0,330,210,100,70,0,0,10,180,170,80,30,10,10,0,0,60,50,0
994,4000,53850,1271,2011JJ00,1090,1030,30,70,10,310,200,90,70,0,0,10,190,150,70,30,10,10,0,0,50,50,0
995,4000,53850,1272,2007JJ00,1970,1810,70,150,20,760,370,160,130,10,10,20,180,130,140,50,20,30,0,0,120,100,0
996,4000,53850,1272,2008JJ00,2070,1880,120,140,20,770,390,170,140,10,0,20,220,90,160,50,20,10,10,0,120,140,0
997,4000,53850,1272,2009JJ00,1950,1780,100,150,30,770,360,170,150,10,10,20,190,60,130,50,20,20,10,0,120,120,0
998,4000,53850,1272,2010JJ00,2000,1830,100,130,30,860,390,160,130,10,10,20,200,70,100,40,10,20,0,0,110,120,0
999,4000,53850,1272,2011JJ00,1930,1760,110,120,30,800,350,160,140,0,0,30,190,60,110,40,10,30,0,0,100,120,0
1000,4000,80200,1000,2007JJ00,3080,2640,330,180,100,770,820,30,270,0,20,40,350,130,160,80,40,20,0,0,90,410,0
1001,4000,80200,1000,2008JJ00,3260,2720,440,150,90,800,880,40,260,10,10,40,340,90,190,80,30,30,0,0,90,500,0
1002,4000,80200,1000,2009JJ00,3130,2740,280,170,90,780,970,30,270,10,30,30,360,80,140,90,40,30,0,0,110,330,0
1003,4000,80200,1000,2010JJ00,3140,2710,320,160,100,810,880,30,300,10,20,40,340,90,160,80,20,30,0,0,120,370,0
1004,4000,80200,1000,2011JJ00,3050,2660,290,150,110,870,790,30,300,0,20,40,350,70,180,70,0,30,0,0,110,340,0
1005,4000,80200,6030,2007JJ00,2160,1780,280,150,80,600,610,20,190,0,20,30,150,0,100,50,30,10,0,0,70,350,0
1006,4000,80200,6030,2008JJ00,2290,1850,370,110,70,620,650,30,170,0,10,30,150,0,130,60,20,10,0,0,60,420,0
1007,4000,80200,6030,2009JJ00,2160,1850,230,120,70,610,700,20,180,10,20,20,150,0,90,70,20,10,0,0,80,270,0
1008,4000,80200,6030,2010JJ00,2130,1790,260,110,70,610,610,20,200,10,20,30,140,0,90,50,10,20,0,0,80,300,0
1009,4000,80200,6030,2011JJ00,2060,1770,220,110,90,700,540,20,190,0,20,40,140,0,80,50,0,20,0,0,80,250,0
1010,4000,80200,1100,2007JJ00,930,860,50,40,20,170,200,0,80,0,0,20,200,120,60,30,10,10,0,0,20,70,0
1011,4000,80200,1100,2008JJ00,970,880,70,40,20,190,240,10,90,0,0,10,190,90,60,20,10,10,0,0,20,90,0
1012,4000,80200,1100,2009JJ00,970,890,50,50,30,170,270,10,90,0,10,10,210,80,50,20,10,10,0,0,30,60,0
1013,4000,80200,1100,2010JJ00,1010,930,60,50,20,210,270,10,100,0,10,10,200,90,70,30,10,10,0,0,40,70,0
1014,4000,80200,1100,2011JJ00,990,890,70,50,20,170,250,0,120,0,0,10,200,70,100,20,0,10,0,0,30,90,0
1015,4000,80200,1101,2007JJ00,410,390,10,20,0,60,90,0,40,0,0,0,110,80,30,10,0,10,0,0,10,20,0
1016,4000,80200,1101,2008JJ00,440,420,10,20,10,60,110,0,40,0,0,0,100,70,40,10,10,10,0,0,10,10,0
1017,4000,80200,1101,2009JJ00,470,440,10,20,10,50,140,10,40,0,0,0,120,60,30,10,10,10,0,0,20,20,0
1018,4000,80200,1101,2010JJ00,510,470,20,20,10,80,140,0,50,0,0,0,110,70,40,10,0,10,0,0,20,30,0
1019,4000,80200,1101,2011JJ00,470,440,20,30,10,50,110,0,70,0,0,0,120,50,60,10,0,10,0,0,20,30,0
1020,4000,80200,1251,2007JJ00,50,50,0,0,0,10,10,0,10,0,0,0,10,10,10,0,0,0,0,0,0,0,0
1021,4000,80200,1251,2008JJ00,60,60,0,0,0,10,10,0,10,0,0,0,10,10,10,0,0,0,0,0,0,0,0
1022,4000,80200,1251,2009JJ00,60,60,0,0,0,0,20,0,10,0,0,0,20,10,10,0,0,0,0,0,0,0,0
1023,4000,80200,1251,2010JJ00,80,70,0,10,0,10,20,0,10,0,0,0,20,10,10,0,0,0,0,0,0,0,0
1024,4000,80200,1251,2011JJ00,70,60,0,10,0,10,10,0,10,0,0,0,20,10,10,10,0,0,0,0,0,10,0
