ID,RegioS,Perioden,TotaalBedrijvenOrganisaties_1,Theaterzalen_2,StadionsEnEvenementenhallen_3,Theaterzalen_4,StadionsEnEvenementenhallen_5,TotaalVoorstellingen_6,Theatervoorstellingen_7,Muziekvoorstellingen_8,DansEnBewegingsvoorstellingen_9,Muziektheatervoorstellingen_10,CabaretEnKleinkunstvoorstellingen_11,OverigeVoorstellingen_12,TotaalBezoekenAanVoorstellingen_13,Theatervoorstellingen_14,Muziekvoorstellingen_15,DansEnBewegingsvoorstellingen_16,Muziektheatervoorstellingen_17,CabaretEnKleinkunstvoorstellingen_18,BezoekenAanOverigeVoorstellingen_19
572,A028758,1999JJ00,80.0,104.0,31.0,41805.0,63950.0,10799.0,3674.0,3049.0,905.0,859.0,1583.0,729.0,4257.0,582.0,1366.0,365.0,465.0,586.0,894.0
573,A028758,2000JJ00,78.0,106.0,31.0,43181.0,63950.0,11621.0,4113.0,3511.0,805.0,810.0,1379.0,1003.0,4253.0,679.0,1454.0,244.0,508.0,687.0,682.0
574,A028758,2001JJ00,74.0,108.0,31.0,45481.0,63950.0,11461.0,3638.0,3934.0,652.0,784.0,1541.0,912.0,4233.0,677.0,1622.0,222.0,401.0,564.0,748.0
575,A028758,2002JJ00,71.0,113.0,35.0,47877.0,64950.0,12151.0,3782.0,3840.0,958.0,1015.0,1439.0,1118.0,4329.0,644.0,1513.0,267.0,578.0,537.0,791.0
576,A028758,2003JJ00,68.0,104.0,,45044.0,,11447.0,3156.0,3814.0,1137.0,995.0,1426.0,919.0,3355.0,510.0,1261.0,281.0,578.0,529.0,195.0
577,A028758,2004JJ00,73.0,112.0,,52375.0,,12477.0,3750.0,4623.0,762.0,887.0,1662.0,794.0,3819.0,570.0,1707.0,218.0,508.0,620.0,195.0
578,A028758,2005JJ00,79.0,132.0,30.0,65521.0,99370.0,15676.0,4348.0,6060.0,801.0,1332.0,2112.0,1022.0,5598.0,659.0,2675.0,196.0,1207.0,661.0,200.0
579,A028758,2006JJ00,78.0,125.0,29.0,69529.0,118355.0,15402.0,4003.0,6207.0,876.0,1251.0,1970.0,1095.0,5048.0,578.0,2543.0,199.0,939.0,589.0,200.0
580,A028758,2007JJ00,80.0,134.0,42.0,78909.0,129336.0,16062.0,4669.0,5511.0,786.0,1608.0,2250.0,1238.0,5425.0,656.0,2745.0,183.0,816.0,768.0,257.0
581,A028758,2008JJ00,79.0,136.0,33.0,84243.0,129424.0,17216.0,5366.0,5847.0,900.0,1554.0,2156.0,1392.0,6042.0,671.0,2706.0,213.0,955.0,730.0,767.0
582,A028758,2009JJ00,80.0,138.0,56.0,71385.0,120003.0,17081.0,5053.0,6785.0,704.0,1401.0,1976.0,1162.0,5755.0,746.0,2734.0,183.0,824.0,689.0,579.0
583,A028758,2010JJ00,83.0,147.0,32.0,75687.0,125553.0,16126.0,4928.0,5865.0,682.0,1420.0,1843.0,1386.0,5609.0,684.0,2627.0,212.0,770.0,665.0,651.0
584,A028758,2011JJ00,79.0,140.0,27.0,67666.0,100640.0,16300.0,4994.0,5794.0,768.0,1253.0,2072.0,1419.0,5560.0,698.0,2717.0,205.0,640.0,643.0,657.0
585,A028758,2012JJ00,77.0,143.0,28.0,69914.0,107008.0,14939.0,4893.0,5463.0,664.0,991.0,1917.0,1011.0,4612.0,659.0,2162.0,209.0,424.0,617.0,541.0
586,A028758,2013JJ00,76.0,140.0,28.0,70024.0,107708.0,14551.0,4346.0,5234.0,684.0,1040.0,2191.0,1056.0,4536.0,652.0,2008.0,195.0,407.0,695.0,579.0
587,A028758,2014JJ00,80.0,149.0,23.0,76786.0,91408.0,14911.0,3902.0,5970.0,734.0,1018.0,2060.0,1228.0,4617.0,640.0,2088.0,215.0,400.0,664.0,610.0
588,A028758,2015JJ00,83.0,160.0,22.0,79257.0,88658.0,15845.0,4081.0,6514.0,619.0,1212.0,1999.0,1420.0,4862.0,681.0,2260.0,171.0,489.0,666.0,596.0
589,A028758,2016JJ00,82.0,170.0,29.0,85607.0,92588.0,16275.0,3702.0,7027.0,584.0,1259.0,2104.0,1600.0,4967.0,612.0,2501.0,175.0,537.0,705.0,436.0
590,A028758,2017JJ00,82.0,158.0,24.0,76874.0,93658.0,15749.0,3494.0,6720.0,611.0,1291.0,1954.0,1680.0,4904.0,542.0,2646.0,169.0,529.0,638.0,380.0
591,A028758,2018JJ00,83.0,165.0,23.0,72434.0,104074.0,16583.0,3690.0,6883.0,666.0,1435.0,2090.0,1819.0,5230.0,573.0,2718.0,193.0,619.0,728.0,400.0
592,A028758,2019JJ00,84.0,165.0,23.0,73814.0,96824.0,16708.0,3882.0,6774.0,688.0,1467.0,2304.0,1592.0,5136.0,601.0,2594.0,194.0,544.0,873.0,331.0
593,A028758,2020JJ00,82.0,159.0,26.0,75805.0,98788.0,7468.0,1672.0,2786.0,393.0,841.0,1216.0,560.0,1504.0,201.0,689.0,75.0,189.0,286.0,64.0
594,A028758,2021JJ00,83.0,165.0,14.0,80699.0,5268.0,6468.0,1314.0,2521.0,340.0,538.0,999.0,756.0,985.0,155.0,469.0,35.0,102.0,172.0,53.0
595,A028758,2022JJ00,91.0,177.0,20.0,83744.0,82725.0,14229.0,2184.0,7160.0,711.0,1436.0,1842.0,896.0,4499.0,316.0,2739.0,158.0,428.0,695.0,163.0
596,A028758,2023JJ00,91.0,182.0,17.0,82388.0,82703.0,16151.0,2552.0,8136.0,727.0,1592.0,2190.0,955.0,5746.0,468.0,3356.0,202.0,693.0,830.0,197.0
597,A028758,2024JJ00,91.0,179.0,18.0,81623.0,90425.0,17031.0,2493.0,8445.0,675.0,1837.0,2330.0,1252.0,6638.0,525.0,4006.0,182.0,791.0,874.0,260.0
598,A007400,1999JJ00,169.0,195.0,47.0,78856.0,32964.0,13671.0,4195.0,3258.0,861.0,1686.0,2832.0,839.0,3980.0,756.0,1089.0,289.0,712.0,892.0,241.0
599,A007400,2000JJ00,167.0,194.0,47.0,78529.0,32964.0,13937.0,4288.0,3252.0,639.0,1489.0,3005.0,1264.0,3817.0,715.0,1030.0,205.0,690.0,857.0,321.0
600,A007400,2001JJ00,165.0,199.0,47.0,80539.0,32964.0,14599.0,4353.0,3517.0,721.0,1639.0,2953.0,1415.0,4130.0,836.0,1093.0,233.0,680.0,915.0,373.0
601,A007400,2002JJ00,163.0,201.0,47.0,81492.0,32964.0,15510.0,5074.0,3529.0,829.0,1612.0,3136.0,1330.0,4366.0,841.0,1132.0,258.0,724.0,996.0,415.0
602,A007400,2003JJ00,157.0,206.0,,88321.0,,16073.0,4353.0,3900.0,760.0,1907.0,3305.0,1848.0,5016.0,883.0,1421.0,258.0,852.0,1142.0,461.0
603,A007400,2004JJ00,152.0,198.0,,81748.0,,14091.0,3581.0,3481.0,631.0,1681.0,3288.0,1429.0,3966.0,638.0,1032.0,184.0,714.0,1093.0,304.0
604,A007400,2005JJ00,168.0,229.0,49.0,98074.0,24272.0,18483.0,4684.0,5370.0,1038.0,2062.0,3920.0,1410.0,4885.0,832.0,1426.0,205.0,839.0,1267.0,315.0
605,A007400,2006JJ00,170.0,234.0,51.0,103093.0,24352.0,20637.0,5376.0,5717.0,1159.0,2462.0,4268.0,1656.0,5512.0,848.0,1625.0,297.0,1052.0,1309.0,381.0
606,A007400,2007JJ00,170.0,245.0,61.0,105517.0,28063.0,19957.0,5008.0,5973.0,1070.0,2258.0,4133.0,1516.0,5157.0,827.0,1496.0,229.0,969.0,1296.0,340.0
607,A007400,2008JJ00,172.0,238.0,58.0,106349.0,28167.0,20317.0,5280.0,5799.0,1000.0,2407.0,4246.0,1585.0,5205.0,801.0,1446.0,233.0,1040.0,1314.0,371.0
608,A007400,2009JJ00,175.0,245.0,50.0,107170.0,23079.0,21554.0,5279.0,7220.0,1091.0,2511.0,4014.0,1440.0,5262.0,810.0,1718.0,201.0,991.0,1193.0,349.0
609,A007400,2010JJ00,173.0,239.0,55.0,105138.0,22541.0,20730.0,5865.0,5578.0,922.0,2346.0,3857.0,2162.0,5280.0,941.0,1381.0,222.0,971.0,1135.0,631.0
610,A007400,2011JJ00,181.0,251.0,46.0,100120.0,12750.0,21887.0,6166.0,6106.0,971.0,2452.0,4288.0,1904.0,5362.0,923.0,1486.0,212.0,918.0,1217.0,607.0
611,A007400,2012JJ00,182.0,249.0,38.0,101829.0,18914.0,20635.0,5750.0,5560.0,780.0,2534.0,3965.0,2045.0,5078.0,843.0,1470.0,170.0,1143.0,1047.0,405.0
612,A007400,2013JJ00,179.0,245.0,52.0,102266.0,24570.0,18310.0,4514.0,5519.0,772.0,1976.0,4019.0,1512.0,4914.0,1139.0,1367.0,200.0,773.0,1087.0,348.0
613,A007400,2014JJ00,179.0,259.0,46.0,101408.0,24055.0,17354.0,3968.0,5070.0,717.0,1955.0,3750.0,1894.0,4283.0,677.0,1248.0,163.0,794.0,944.0,458.0
614,A007400,2015JJ00,175.0,245.0,44.0,101252.0,22405.0,17173.0,3813.0,5040.0,600.0,2101.0,3722.0,1898.0,4358.0,643.0,1233.0,137.0,883.0,983.0,479.0
615,A007400,2016JJ00,172.0,248.0,51.0,99834.0,28250.0,16227.0,2823.0,5723.0,516.0,1792.0,3511.0,1862.0,4042.0,509.0,1355.0,110.0,778.0,879.0,410.0
616,A007400,2017JJ00,175.0,252.0,53.0,99770.0,27730.0,17240.0,2610.0,5960.0,633.0,2140.0,3949.0,1948.0,4335.0,461.0,1449.0,149.0,867.0,1006.0,404.0
617,A007400,2018JJ00,176.0,264.0,51.0,103429.0,26185.0,17162.0,2556.0,5944.0,539.0,2546.0,3759.0,1818.0,4508.0,459.0,1540.0,126.0,985.0,1047.0,352.0
618,A007400,2019JJ00,179.0,272.0,54.0,104537.0,28145.0,17508.0,2655.0,5733.0,589.0,2801.0,4034.0,1696.0,4543.0,446.0,1480.0,139.0,1037.0,1114.0,327.0
619,A007400,2020JJ00,169.0,251.0,39.0,102092.0,25150.0,9137.0,1507.0,2979.0,329.0,1417.0,2112.0,793.0,1774.0,240.0,570.0,60.0,359.0,423.0,121.0
620,A007400,2021JJ00,173.0,261.0,34.0,105681.0,23958.0,8842.0,1513.0,2303.0,463.0,981.0,1692.0,1891.0,1175.0,153.0,393.0,27.0,204.0,273.0,126.0
621,A007400,2022JJ00,170.0,259.0,46.0,96287.0,17324.0,14692.0,1933.0,5671.0,382.0,1998.0,3077.0,1631.0,3556.0,312.0,1389.0,74.0,759.0,786.0,236.0
622,A007400,2023JJ00,166.0,253.0,52.0,98425.0,18414.0,17140.0,2186.0,6329.0,471.0,2735.0,3601.0,1816.0,4694.0,449.0,1782.0,125.0,1038.0,1044.0,256.0
623,A007400,2024JJ00,167.0,260.0,54.0,100296.0,16739.0,18161.0,2499.0,6754.0,558.0,2857.0,3688.0,1803.0,5188.0,501.0,1992.0,155.0,1080.0,1106.0,355.0
