ID,LandbouwgoederenEnDiensten,Perioden,OutputTegenAfProducentwaarde_1,OutputBasisprijzen_2,OutputTegenAfProducentwaarde_3,OutputBasisprijzen_4,OutputTegenAfProducentwaarde_5,OutputBasisprijzen_6,OutputTegenAfProducentwaarde_7,OutputBasisprijzen_8
888,A045448,2015JJ00,1067.0,1067.0,1113.0,1113.0,-0.1,-0.1,95.9,95.9
889,A045448,2016JJ00,909.0,909.0,1137.0,1137.0,2.1,2.1,80.0,80.0
890,A045448,2017JJ00,1006.0,1006.0,1161.0,1161.0,2.2,2.2,86.6,86.6
891,A045448,2018JJ00,870.0,870.0,1173.0,1173.0,1.0,1.0,74.2,74.2
892,A045448,2019JJ00,995.0,995.0,1185.0,1185.0,1.0,1.0,84.0,84.0
893,A045448,2020JJ00,884.0,884.0,1197.0,1197.0,1.0,1.0,73.8,73.8
894,A045448,2021JJ00,1168.0,1168.0,1168.0,1168.0,-2.4,-2.4,100.0,100.0
895,A045448,2022JJ00,1124.0,1124.0,1022.0,1022.0,-12.5,-12.5,110.0,110.0
896,A045448,2023JJ00,1102.0,1102.0,964.0,964.0,-5.7,-5.7,114.3,114.3
897,A045448,2024JJ00,1132.0,1132.0,1100.0,1100.0,14.1,14.1,102.9,102.9
898,A045448,2025JJ00,,,,,,,,
899,A045449,1995JJ00,1607.0,1607.0,1707.0,1707.0,,,94.2,94.2
900,A045449,1996JJ00,1605.0,1605.0,1672.0,1672.0,-2.0,-2.0,96.0,96.0
901,A045449,1997JJ00,1861.0,1861.0,1798.0,1798.0,7.5,7.5,103.5,103.5
902,A045449,1998JJ00,1862.0,1862.0,1757.0,1757.0,-2.3,-2.3,106.0,106.0
903,A045449,1999JJ00,1686.0,1686.0,1790.0,1790.0,1.9,1.9,94.2,94.2
904,A045449,2000JJ00,1666.0,1666.0,1710.0,1710.0,-4.5,-4.5,97.5,97.5
905,A045449,2001JJ00,1760.0,1760.0,1693.0,1693.0,-1.0,-1.0,104.0,104.0
906,A045449,2002JJ00,1772.0,1772.0,1729.0,1729.0,2.2,2.2,102.5,102.5
907,A045449,2003JJ00,1913.0,1913.0,1783.0,1783.0,3.1,3.1,107.3,107.3
908,A045449,2004JJ00,1628.0,1628.0,1811.0,1811.0,1.5,1.5,89.9,89.9
909,A045449,2005JJ00,1540.0,1540.0,1887.0,1887.0,4.2,4.2,81.6,81.6
910,A045449,2006JJ00,1875.0,1875.0,1820.0,1820.0,-3.5,-3.5,103.0,103.0
911,A045449,2007JJ00,1948.0,1948.0,1921.0,1921.0,5.5,5.5,101.4,101.4
912,A045449,2008JJ00,1837.0,1837.0,2005.0,2005.0,4.4,4.4,91.6,91.6
913,A045449,2009JJ00,1588.0,1588.0,2070.0,2070.0,3.3,3.3,76.7,76.7
914,A045449,2010JJ00,2145.0,2145.0,1976.0,1976.0,-4.6,-4.6,108.6,108.6
915,A045449,2011JJ00,1782.0,1782.0,1996.0,1996.0,1.0,1.0,89.3,89.3
916,A045449,2012JJ00,1712.0,1712.0,2001.0,2001.0,0.2,0.2,85.6,85.6
917,A045449,2013JJ00,2163.0,2163.0,2000.0,2000.0,0.0,0.0,108.1,108.1
918,A045449,2014JJ00,1855.0,1855.0,2060.0,2060.0,3.0,3.0,90.0,90.0
919,A045449,2015JJ00,2342.0,2342.0,2100.0,2100.0,1.9,1.9,111.5,111.5
920,A045449,2016JJ00,2091.0,2091.0,2026.0,2026.0,-3.6,-3.6,103.2,103.2
921,A045449,2017JJ00,1782.0,1782.0,2154.0,2154.0,6.3,6.3,82.7,82.7
922,A045449,2018JJ00,2187.0,2187.0,2037.0,2037.0,-5.4,-5.4,107.4,107.4
923,A045449,2019JJ00,2427.0,2427.0,2146.0,2146.0,5.4,5.4,113.1,113.1
924,A045449,2020JJ00,2316.0,2316.0,2228.0,2228.0,3.8,3.8,104.0,104.0
925,A045449,2021JJ00,2311.0,2311.0,2311.0,2311.0,3.7,3.7,100.0,100.0
926,A045449,2022JJ00,2449.0,2449.0,2134.0,2134.0,-7.6,-7.6,114.7,114.7
927,A045449,2023JJ00,2884.0,2884.0,2074.0,2074.0,-2.8,-2.8,139.1,139.1
928,A045449,2024JJ00,2579.0,2579.0,2158.0,2158.0,4.1,4.1,119.5,119.5
929,A045449,2025JJ00,,,,,,,,
930,A045450,1995JJ00,4018.0,4018.0,7578.0,7578.0,,,53.0,53.0
931,A045450,1996JJ00,4226.0,4226.0,7756.0,7756.0,2.4,2.4,54.5,54.5
932,A045450,1997JJ00,4527.0,4527.0,8087.0,8087.0,4.3,4.3,56.0,56.0
933,A045450,1998JJ00,4745.0,4745.0,8123.0,8123.0,0.4,0.4,58.4,58.4
934,A045450,1999JJ00,4802.0,4802.0,8582.0,8582.0,5.7,5.7,56.0,56.0
935,A045450,2000JJ00,5153.0,5153.0,8731.0,8731.0,1.7,1.7,59.0,59.0
936,A045450,2001JJ00,5257.0,5257.0,8464.0,8464.0,-3.1,-3.1,62.1,62.1
937,A045450,2002JJ00,5505.0,5505.0,8375.0,8375.0,-1.0,-1.0,65.7,65.7
938,A045450,2003JJ00,5665.0,5665.0,8588.0,8588.0,2.5,2.5,66.0,66.0
939,A045450,2004JJ00,5595.0,5595.0,8912.0,8912.0,3.8,3.8,62.8,62.8
940,A045450,2005JJ00,5807.0,5807.0,8732.0,8732.0,-2.0,-2.0,66.5,66.5
941,A045450,2006JJ00,6096.0,6096.0,8773.0,8773.0,0.5,0.5,69.5,69.5
942,A045450,2007JJ00,6580.0,6580.0,8826.0,8826.0,0.6,0.6,74.6,74.6
943,A045450,2008JJ00,6461.0,6461.0,8910.0,8910.0,1.0,1.0,72.5,72.5
944,A045450,2009JJ00,6296.0,6296.0,8837.0,8837.0,-0.8,-0.8,71.2,71.2
945,A045450,2010JJ00,6676.0,6676.0,8876.0,8876.0,0.4,0.4,75.2,75.2
946,A045450,2011JJ00,6574.0,6574.0,8688.0,8688.0,-2.1,-2.1,75.7,75.7
947,A045450,2012JJ00,6576.0,6576.0,8618.0,8618.0,-0.8,-0.8,76.3,76.3
948,A045450,2013JJ00,6834.0,6834.0,8603.0,8603.0,-0.2,-0.2,79.4,79.4
949,A045450,2014JJ00,6981.0,6981.0,8737.0,8737.0,1.6,1.6,79.9,79.9
950,A045450,2015JJ00,7079.0,7079.0,8758.0,8758.0,0.2,0.2,80.8,80.8
951,A045450,2016JJ00,7347.0,7347.0,8871.0,8871.0,1.3,1.3,82.8,82.8
952,A045450,2017JJ00,7569.0,7569.0,8760.0,8760.0,-1.2,-1.2,86.4,86.4
953,A045450,2018JJ00,7362.0,7362.0,8649.0,8649.0,-1.3,-1.3,85.1,85.1
954,A045450,2019JJ00,7510.0,7510.0,8714.0,8714.0,0.7,0.7,86.2,86.2
955,A045450,2020JJ00,7596.0,7596.0,8350.0,8350.0,-4.2,-4.2,91.0,91.0
956,A045450,2021JJ00,8924.0,8924.0,8924.0,8924.0,6.9,6.9,100.0,100.0
957,A045450,2022JJ00,8502.0,8502.0,8354.0,8354.0,-6.4,-6.4,101.8,101.8
958,A045450,2023JJ00,8404.0,8404.0,8024.0,8024.0,-4.0,-4.0,104.7,104.7
959,A045450,2024JJ00,8721.0,8721.0,7814.0,7814.0,-2.6,-2.6,111.6,111.6
960,A045450,2025JJ00,8956.0,8956.0,7745.0,7745.0,-0.9,-0.9,115.6,115.6
961,A045451,1995JJ00,2180.0,2180.0,4239.0,4239.0,,,51.4,51.4
962,A045451,1996JJ00,2349.0,2349.0,4347.0,4347.0,2.6,2.6,54.0,54.0
963,A045451,1997JJ00,2499.0,2499.0,4488.0,4488.0,3.3,3.3,55.7,55.7
964,A045451,1998JJ00,2627.0,2627.0,4569.0,4569.0,1.8,1.8,57.5,57.5
965,A045451,1999JJ00,2667.0,2667.0,4866.0,4866.0,6.5,6.5,54.8,54.8
966,A045451,2000JJ00,2752.0,2752.0,4935.0,4935.0,1.4,1.4,55.8,55.8
967,A045451,2001JJ00,2910.0,2910.0,4891.0,4891.0,-0.9,-0.9,59.5,59.5
968,A045451,2002JJ00,3087.0,3087.0,4808.0,4808.0,-1.7,-1.7,64.2,64.2
969,A045451,2003JJ00,3228.0,3228.0,4891.0,4891.0,1.7,1.7,66.0,66.0
970,A045451,2004JJ00,3197.0,3197.0,5173.0,5173.0,5.8,5.8,61.8,61.8
971,A045451,2005JJ00,3319.0,3319.0,5014.0,5014.0,-3.1,-3.1,66.2,66.2
972,A045451,2006JJ00,3537.0,3537.0,5162.0,5162.0,2.9,2.9,68.5,68.5
973,A045451,2007JJ00,3957.0,3957.0,5265.0,5265.0,2.0,2.0,75.2,75.2
974,A045451,2008JJ00,3989.0,3989.0,5418.0,5418.0,2.9,2.9,73.6,73.6
975,A045451,2009JJ00,4148.0,4148.0,5498.0,5498.0,1.5,1.5,75.4,75.4
976,A045451,2010JJ00,4276.0,4276.0,5503.0,5503.0,0.1,0.1,77.7,77.7
977,A045451,2011JJ00,4273.0,4273.0,5529.0,5529.0,0.5,0.5,77.3,77.3
978,A045451,2012JJ00,4187.0,4187.0,5429.0,5429.0,-1.8,-1.8,77.1,77.1
979,A045451,2013JJ00,4397.0,4397.0,5405.0,5405.0,-0.5,-0.5,81.3,81.3
980,A045451,2014JJ00,4477.0,4477.0,5441.0,5441.0,0.7,0.7,82.3,82.3
981,A045451,2015JJ00,4557.0,4557.0,5492.0,5492.0,0.9,0.9,83.0,83.0
982,A045451,2016JJ00,4730.0,4730.0,5581.0,5581.0,1.6,1.6,84.7,84.7
983,A045451,2017JJ00,4993.0,4993.0,5565.0,5565.0,-0.3,-0.3,89.7,89.7
984,A045451,2018JJ00,4872.0,4872.0,5579.0,5579.0,0.2,0.2,87.3,87.3
985,A045451,2019JJ00,4959.0,4959.0,5654.0,5654.0,1.4,1.4,87.7,87.7
986,A045451,2020JJ00,5168.0,5168.0,5510.0,5510.0,-2.6,-2.6,93.8,93.8
987,A045451,2021JJ00,5903.0,5903.0,5903.0,5903.0,7.1,7.1,100.0,100.0
988,A045451,2022JJ00,5658.0,5658.0,5480.0,5480.0,-7.2,-7.2,103.2,103.2
989,A045451,2023JJ00,5654.0,5654.0,5236.0,5236.0,-4.5,-4.5,108.0,108.0
990,A045451,2024JJ00,5778.0,5778.0,5103.0,5103.0,-2.5,-2.5,113.2,113.2
991,A045451,2025JJ00,,,,,,,,
992,A045452,1995JJ00,1765.0,1765.0,3289.0,3289.0,,,53.7,53.7
993,A045452,1996JJ00,1795.0,1795.0,3350.0,3350.0,1.9,1.9,53.6,53.6
994,A045452,1997JJ00,1927.0,1927.0,3513.0,3513.0,4.8,4.8,54.9,54.9
995,A045452,1998JJ00,2029.0,2029.0,3476.0,3476.0,-1.1,-1.1,58.4,58.4
996,A045452,1999JJ00,2012.0,2012.0,3594.0,3594.0,3.4,3.4,56.0,56.0
997,A045452,2000JJ00,2264.0,2264.0,3665.0,3665.0,2.0,2.0,61.8,61.8
998,A045452,2001JJ00,2224.0,2224.0,3485.0,3485.0,-4.9,-4.9,63.8,63.8
999,A045452,2002JJ00,2316.0,2316.0,3514.0,3514.0,0.8,0.8,65.9,65.9
1000,A045452,2003JJ00,2311.0,2311.0,3619.0,3619.0,3.0,3.0,63.8,63.8
1001,A045452,2004JJ00,2291.0,2291.0,3678.0,3678.0,1.6,1.6,62.3,62.3
1002,A045452,2005JJ00,2374.0,2374.0,3653.0,3653.0,-0.7,-0.7,65.0,65.0
1003,A045452,2006JJ00,2443.0,2443.0,3545.0,3545.0,-2.9,-2.9,68.9,68.9
1004,A045452,2007JJ00,2497.0,2497.0,3491.0,3491.0,-1.5,-1.5,71.5,71.5
1005,A045452,2008JJ00,2350.0,2350.0,3428.0,3428.0,-1.8,-1.8,68.5,68.5
1006,A045452,2009JJ00,2032.0,2032.0,3279.0,3279.0,-4.3,-4.3,62.0,62.0
1007,A045452,2010JJ00,2264.0,2264.0,3291.0,3291.0,0.4,0.4,68.8,68.8
1008,A045452,2011JJ00,2196.0,2196.0,3108.0,3108.0,-5.6,-5.6,70.7,70.7
1009,A045452,2012JJ00,2281.0,2281.0,3107.0,3107.0,0.0,0.0,73.4,73.4
1010,A045452,2013JJ00,2319.0,2319.0,3106.0,3106.0,0.0,0.0,74.6,74.6
1011,A045452,2014JJ00,2331.0,2331.0,3139.0,3139.0,1.1,1.1,74.2,74.2
1012,A045452,2015JJ00,2362.0,2362.0,3123.0,3123.0,-0.5,-0.5,75.6,75.6
1013,A045452,2016JJ00,2424.0,2424.0,3102.0,3102.0,-0.7,-0.7,78.1,78.1
1014,A045452,2017JJ00,2413.0,2413.0,3046.0,3046.0,-1.8,-1.8,79.2,79.2
1015,A045452,2018JJ00,2330.0,2330.0,2910.0,2910.0,-4.5,-4.5,80.1,80.1
1016,A045452,2019JJ00,2379.0,2379.0,2887.0,2887.0,-0.8,-0.8,82.4,82.4
1017,A045452,2020JJ00,2252.0,2252.0,2657.0,2657.0,-8.0,-8.0,84.8,84.8
1018,A045452,2021JJ00,2851.0,2851.0,2851.0,2851.0,7.3,7.3,100.0,100.0
1019,A045452,2022JJ00,2663.0,2663.0,2696.0,2696.0,-5.4,-5.4,98.8,98.8
1020,A045452,2023JJ00,2564.0,2564.0,2612.0,2612.0,-3.1,-3.1,98.1,98.1
1021,A045452,2024JJ00,2784.0,2784.0,2566.0,2566.0,-1.8,-1.8,108.5,108.5
1022,A045452,2025JJ00,,,,,,,,
1023,A045453,1995JJ00,73.0,73.0,102.0,102.0,,,71.8,71.8
1024,A045453,1996JJ00,81.0,81.0,111.0,111.0,8.5,8.5,73.3,73.3
1025,A045453,1997JJ00,101.0,101.0,134.0,134.0,20.9,20.9,75.3,75.3
1026,A045453,1998JJ00,89.0,89.0,128.0,128.0,-4.8,-4.8,69.8,69.8
1027,A045453,1999JJ00,123.0,123.0,169.0,169.0,32.4,32.4,72.5,72.5
1028,A045453,2000JJ00,136.0,136.0,177.0,177.0,4.7,4.7,77.0,77.0
1029,A045453,2001JJ00,124.0,124.0,149.0,149.0,-16.1,-16.1,83.1,83.1
1030,A045453,2002JJ00,103.0,103.0,119.0,119.0,-19.6,-19.6,85.9,85.9
1031,A045453,2003JJ00,127.0,127.0,140.0,140.0,17.2,17.2,90.8,90.8
1032,A045453,2004JJ00,106.0,106.0,128.0,128.0,-8.4,-8.4,83.1,83.1
1033,A045453,2005JJ00,114.0,114.0,129.0,129.0,0.9,0.9,88.2,88.2
1034,A045453,2006JJ00,116.0,116.0,128.0,128.0,-0.7,-0.7,90.1,90.1
1035,A045453,2007JJ00,125.0,125.0,132.0,132.0,3.0,3.0,94.8,94.8
1036,A045453,2008JJ00,122.0,122.0,125.0,125.0,-5.3,-5.3,97.4,97.4
1037,A045453,2009JJ00,116.0,116.0,115.0,115.0,-8.5,-8.5,101.5,101.5
1038,A045453,2010JJ00,136.0,136.0,131.0,131.0,14.5,14.5,103.4,103.4
1039,A045453,2011JJ00,104.0,104.0,98.0,98.0,-25.6,-25.6,106.4,106.4
1040,A045453,2012JJ00,107.0,107.0,120.0,120.0,23.4,23.4,89.1,89.1
1041,A045453,2013JJ00,118.0,118.0,129.0,129.0,7.5,7.5,91.4,91.4
1042,A045453,2014JJ00,173.0,173.0,188.0,188.0,44.9,44.9,92.3,92.3
1043,A045453,2015JJ00,160.0,160.0,172.0,172.0,-8.2,-8.2,93.2,93.2
1044,A045453,2016JJ00,194.0,194.0,208.0,208.0,20.7,20.7,93.2,93.2
1045,A045453,2017JJ00,163.0,163.0,171.0,171.0,-17.6,-17.6,95.1,95.1
1046,A045453,2018JJ00,160.0,160.0,170.0,170.0,-0.4,-0.4,94.1,94.1
1047,A045453,2019JJ00,171.0,171.0,179.0,179.0,4.8,4.8,96.0,96.0
1048,A045453,2020JJ00,176.0,176.0,182.0,182.0,1.6,1.6,96.9,96.9
1049,A045453,2021JJ00,170.0,170.0,170.0,170.0,-6.4,-6.4,100.0,100.0
1050,A045453,2022JJ00,181.0,181.0,178.0,178.0,4.7,4.7,101.7,101.7
1051,A045453,2023JJ00,186.0,186.0,177.0,177.0,-0.6,-0.6,105.1,105.1
1052,A045453,2024JJ00,159.0,159.0,148.0,148.0,-16.7,-16.7,107.8,107.8
1053,A045453,2025JJ00,,,,,,,,
1054,A045454,1995JJ00,773.0,825.0,789.0,776.0,,,98.0,106.3
1055,A045454,1996JJ00,569.0,627.0,739.0,741.0,-6.3,-4.5,76.9,84.5
1056,A045454,1997JJ00,568.0,580.0,799.0,784.0,8.1,5.8,71.0,73.9
1057,A045454,1998JJ00,726.0,738.0,723.0,710.0,-9.5,-9.4,100.4,103.9
1058,A045454,1999JJ00,884.0,894.0,827.0,807.0,14.3,13.7,107.0,110.7
1059,A045454,2000JJ00,684.0,695.0,1170.0,1140.0,41.6,41.2,58.4,60.9
1060,A045454,2001JJ00,929.0,941.0,1047.0,1043.0,-10.5,-8.5,88.8,90.2
1061,A045454,2002JJ00,926.0,935.0,1048.0,1044.0,0.1,0.1,88.4,89.6
1062,A045454,2003JJ00,1014.0,1024.0,1032.0,1030.0,-1.5,-1.4,98.2,99.5
1063,A045454,2004JJ00,812.0,822.0,1097.0,1094.0,6.3,6.2,74.0,75.1
1064,A045454,2005JJ00,845.0,860.0,1157.0,1156.0,5.5,5.7,73.0,74.4
1065,A045454,2006JJ00,1389.0,1399.0,1119.0,1118.0,-3.3,-3.3,124.2,125.1
1066,A045454,2007JJ00,1378.0,1388.0,1173.0,1174.0,4.8,5.0,117.5,118.2
1067,A045454,2008JJ00,1114.0,1123.0,1244.0,1244.0,6.1,5.9,89.5,90.2
1068,A045454,2009JJ00,1123.0,1133.0,1296.0,1296.0,4.2,4.2,86.6,87.4
1069,A045454,2010JJ00,1385.0,1396.0,1300.0,1300.0,0.3,0.3,106.5,107.4
1070,A045454,2011JJ00,1304.0,1313.0,1323.0,1323.0,1.7,1.7,98.5,99.3
1071,A045454,2012JJ00,1463.0,1469.0,1335.0,1335.0,0.9,1.0,109.6,110.0
1072,A045454,2013JJ00,1720.0,1720.0,1345.0,1345.0,0.7,0.7,127.9,127.9
1073,A045454,2014JJ00,1213.0,1213.0,1423.0,1423.0,5.8,5.8,85.2,85.2
1074,A045454,2015JJ00,1395.0,1395.0,1429.0,1429.0,0.4,0.4,97.6,97.6
1075,A045454,2016JJ00,1642.0,1642.0,1418.0,1418.0,-0.8,-0.8,115.8,115.8
1076,A045454,2017JJ00,1561.0,1561.0,1562.0,1562.0,10.2,10.2,99.9,99.9
1077,A045454,2018JJ00,1682.0,1682.0,1479.0,1479.0,-5.4,-5.4,113.7,113.7
1078,A045454,2019JJ00,1839.0,1839.0,1482.0,1482.0,0.2,0.2,124.1,124.1
1079,A045454,2020JJ00,1314.0,1314.0,1547.0,1547.0,4.4,4.4,84.9,84.9
1080,A045454,2021JJ00,1515.0,1515.0,1515.0,1515.0,-2.1,-2.1,100.0,100.0
1081,A045454,2022JJ00,2082.0,2082.0,1539.0,1539.0,1.6,1.6,135.3,135.3
1082,A045454,2023JJ00,2774.0,2774.0,1510.0,1510.0,-1.8,-1.8,183.7,183.7
1083,A045454,2024JJ00,2910.0,2910.0,1453.0,1453.0,-3.8,-3.8,200.3,200.3
1084,A045454,2025JJ00,2434.0,2434.0,1657.0,1657.0,14.1,14.1,146.8,146.8
1085,A045455,1995JJ00,305.0,317.0,366.0,376.0,,,83.4,84.2
1086,A045455,1996JJ00,325.0,327.0,322.0,322.0,-12.1,-14.4,100.8,101.5
1087,A045455,1997JJ00,352.0,353.0,395.0,394.0,22.8,22.5,88.9,89.5
1088,A045455,1998JJ00,325.0,327.0,396.0,395.0,0.1,0.1,82.3,82.7
1089,A045455,1999JJ00,314.0,318.0,428.0,430.0,8.2,9.0,73.3,73.8
1090,A045455,2000JJ00,359.0,361.0,455.0,455.0,6.4,5.8,78.9,79.3
1091,A045455,2001JJ00,409.0,412.0,411.0,413.0,-9.7,-9.1,99.4,99.7
1092,A045455,2002JJ00,401.0,401.0,425.0,426.0,3.3,3.0,94.4,94.3
1093,A045455,2003JJ00,511.0,511.0,492.0,493.0,15.8,15.7,103.9,103.8
1094,A045455,2004JJ00,508.0,508.0,541.0,542.0,10.0,10.0,93.9,93.8
1095,A045455,2005JJ00,450.0,451.0,584.0,585.0,8.0,8.0,77.1,77.1
1096,A045455,2006JJ00,575.0,575.0,615.0,615.0,5.2,5.1,93.5,93.5
1097,A045455,2007JJ00,629.0,629.0,687.0,688.0,11.8,11.9,91.5,91.5
1098,A045455,2008JJ00,739.0,739.0,664.0,664.0,-3.4,-3.4,111.2,111.2
1099,A045455,2009JJ00,635.0,635.0,727.0,727.0,9.5,9.5,87.3,87.3
1100,A045455,2010JJ00,691.0,691.0,786.0,786.0,8.1,8.1,87.8,87.8
1101,A045455,2011JJ00,724.0,724.0,843.0,843.0,7.2,7.2,85.9,85.9
1102,A045455,2012JJ00,719.0,719.0,854.0,854.0,1.3,1.3,84.2,84.2
1103,A045455,2013JJ00,872.0,872.0,868.0,868.0,1.7,1.7,100.5,100.5
1104,A045455,2014JJ00,775.0,775.0,1012.0,1012.0,16.6,16.6,76.6,76.6
1105,A045455,2015JJ00,797.0,797.0,1046.0,1046.0,3.3,3.3,76.2,76.2
1106,A045455,2016JJ00,834.0,834.0,1047.0,1047.0,0.1,0.1,79.7,79.7
1107,A045455,2017JJ00,940.0,940.0,1040.0,1040.0,-0.7,-0.7,90.3,90.3
1108,A045455,2018JJ00,977.0,977.0,1043.0,1043.0,0.3,0.3,93.6,93.6
1109,A045455,2019JJ00,909.0,909.0,1125.0,1125.0,7.8,7.8,80.8,80.8
1110,A045455,2020JJ00,1069.0,1069.0,1093.0,1093.0,-2.8,-2.8,97.8,97.8
1111,A045455,2021JJ00,1109.0,1109.0,1109.0,1109.0,1.5,1.5,100.0,100.0
1112,A045455,2022JJ00,1014.0,1014.0,1106.0,1106.0,-0.3,-0.3,91.7,91.7
1113,A045455,2023JJ00,999.0,999.0,1048.0,1048.0,-5.3,-5.3,95.3,95.3
1114,A045455,2024JJ00,1079.0,1079.0,1042.0,1042.0,-0.5,-0.5,103.5,103.5
1115,A045455,2025JJ00,1057.0,1057.0,1018.0,1018.0,-2.4,-2.4,103.9,103.9
1116,A045456,1995JJ00,305.0,317.0,366.0,376.0,,,83.4,84.2
1117,A045456,1996JJ00,325.0,327.0,322.0,322.0,-12.1,-14.4,100.8,101.5
1118,A045456,1997JJ00,352.0,353.0,395.0,394.0,22.8,22.5,88.9,89.5
1119,A045456,1998JJ00,325.0,327.0,396.0,395.0,0.1,0.1,82.3,82.7
1120,A045456,1999JJ00,314.0,318.0,428.0,430.0,8.2,9.0,73.3,73.8
1121,A045456,2000JJ00,359.0,361.0,455.0,455.0,6.4,5.8,78.9,79.3
1122,A045456,2001JJ00,409.0,412.0,411.0,413.0,-9.7,-9.1,99.4,99.7
1123,A045456,2002JJ00,401.0,401.0,425.0,426.0,3.3,3.0,94.4,94.3
1124,A045456,2003JJ00,511.0,511.0,492.0,493.0,15.8,15.7,103.9,103.8
1125,A045456,2004JJ00,508.0,508.0,541.0,542.0,10.0,10.0,93.9,93.8
1126,A045456,2005JJ00,450.0,451.0,584.0,585.0,8.0,8.0,77.1,77.1
1127,A045456,2006JJ00,575.0,575.0,615.0,615.0,5.2,5.1,93.5,93.5
1128,A045456,2007JJ00,629.0,629.0,687.0,688.0,11.8,11.9,91.5,91.5
1129,A045456,2008JJ00,739.0,739.0,664.0,664.0,-3.4,-3.4,111.2,111.2
1130,A045456,2009JJ00,635.0,635.0,727.0,727.0,9.5,9.5,87.3,87.3
1131,A045456,2010JJ00,691.0,691.0,786.0,786.0,8.1,8.1,87.8,87.8
1132,A045456,2011JJ00,724.0,724.0,843.0,843.0,7.2,7.2,85.9,85.9
1133,A045456,2012JJ00,719.0,719.0,854.0,854.0,1.3,1.3,84.2,84.2
1134,A045456,2013JJ00,872.0,872.0,868.0,868.0,1.7,1.7,100.5,100.5
1135,A045456,2014JJ00,775.0,775.0,1012.0,1012.0,16.6,16.6,76.6,76.6
1136,A045456,2015JJ00,797.0,797.0,1046.0,1046.0,3.3,3.3,76.2,76.2
1137,A045456,2016JJ00,834.0,834.0,1047.0,1047.0,0.1,0.1,79.7,79.7
1138,A045456,2017JJ00,940.0,940.0,1040.0,1040.0,-0.7,-0.7,90.3,90.3
1139,A045456,2018JJ00,977.0,977.0,1043.0,1043.0,0.3,0.3,93.6,93.6
1140,A045456,2019JJ00,909.0,909.0,1125.0,1125.0,7.8,7.8,80.8,80.8
1141,A045456,2020JJ00,1069.0,1069.0,1093.0,1093.0,-2.8,-2.8,97.8,97.8
1142,A045456,2021JJ00,1109.0,1109.0,1109.0,1109.0,1.5,1.5,100.0,100.0
1143,A045456,2022JJ00,1014.0,1014.0,1106.0,1106.0,-0.3,-0.3,91.7,91.7
1144,A045456,2023JJ00,999.0,999.0,1048.0,1048.0,-5.3,-5.3,95.3,95.3
1145,A045456,2024JJ00,1079.0,1079.0,1042.0,1042.0,-0.5,-0.5,103.5,103.5
1146,A045456,2025JJ00,,,,,,,,
1147,A045457,1995JJ00,185.0,196.0,251.0,261.0,,,73.7,75.0
1148,A045457,1996JJ00,212.0,214.0,212.0,212.0,-15.4,-18.9,99.7,100.9
1149,A045457,1997JJ00,171.0,172.0,243.0,242.0,14.4,14.2,70.2,71.1
1150,A045457,1998JJ00,139.0,139.0,256.0,254.0,5.5,5.1,54.1,54.7
1151,A045457,1999JJ00,129.0,132.0,302.0,304.0,17.8,19.6,42.8,43.5
1152,A045457,2000JJ00,152.0,153.0,297.0,295.0,-1.6,-2.9,51.1,51.8
1153,A045457,2001JJ00,124.0,127.0,253.0,256.0,-14.7,-13.4,48.9,49.5
1154,A045457,2002JJ00,119.0,119.0,227.0,229.0,-10.2,-10.3,52.2,52.0
1155,A045457,2003JJ00,145.0,145.0,217.0,218.0,-4.7,-5.1,67.0,66.7
1156,A045457,2004JJ00,165.0,165.0,246.0,247.0,13.5,13.4,67.1,66.8
1157,A045457,2005JJ00,116.0,117.0,254.0,256.0,3.4,3.5,45.7,45.7
1158,A045457,2006JJ00,146.0,146.0,236.0,236.0,-7.1,-7.6,61.7,61.7
1159,A045457,2007JJ00,171.0,171.0,253.0,253.0,7.2,7.2,67.4,67.4
1160,A045457,2008JJ00,208.0,208.0,261.0,261.0,2.9,2.9,79.7,79.7
1161,A045457,2009JJ00,148.0,148.0,273.0,273.0,4.7,4.7,54.2,54.2
1162,A045457,2010JJ00,168.0,168.0,257.0,257.0,-5.9,-5.9,65.5,65.5
1163,A045457,2011JJ00,193.0,193.0,263.0,263.0,2.3,2.3,73.5,73.5
1164,A045457,2012JJ00,197.0,197.0,262.0,262.0,-0.5,-0.5,75.1,75.1
1165,A045457,2013JJ00,219.0,219.0,237.0,237.0,-9.3,-9.3,92.3,92.3
1166,A045457,2014JJ00,177.0,177.0,270.0,270.0,13.8,13.8,65.5,65.5
1167,A045457,2015JJ00,169.0,169.0,288.0,288.0,6.7,6.7,58.7,58.7
1168,A045457,2016JJ00,166.0,166.0,277.0,277.0,-3.8,-3.8,59.8,59.8
1169,A045457,2017JJ00,192.0,192.0,235.0,235.0,-15.2,-15.2,81.5,81.5
1170,A045457,2018JJ00,222.0,222.0,224.0,224.0,-5.0,-5.0,99.1,99.1
1171,A045457,2019JJ00,177.0,177.0,245.0,245.0,9.5,9.5,72.4,72.4
1172,A045457,2020JJ00,194.0,194.0,219.0,219.0,-10.4,-10.4,88.6,88.6
1173,A045457,2021JJ00,217.0,217.0,217.0,217.0,-1.1,-1.1,100.0,100.0
1174,A045457,2022JJ00,139.0,139.0,221.0,221.0,1.8,1.8,62.8,62.8
1175,A045457,2023JJ00,78.0,78.0,196.0,196.0,-11.4,-11.4,40.0,40.0
