ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalAgrarischGebruik_2,Glastuinbouw_3,OverigAgrarischGebruik_4,Bossen_5,TotaalBebouwdeGrond_6,Woongebied_7,Delfstoffenwinning_8,Bedrijfsterreinen_9,DienstverlenendeSector_10,OverigeOpenbareVoorzieningen_11,SociaalCultureleVoorzieningen_12,TotaalVerkeer_13,SpoorTramEnMetrowegen_14,VerhardeWegen_15,OnverhardeEnHalfverhardeWegen_16,Vliegvelden_17,TotaalRecreatie_18,ParkenEnPlantsoenen_19,Sportterreinen_20,Dagrecreatie_21,Volkstuinen_22,Verblijfsrecreatie_23,TotaalNatuurlijkTerrein_24,DroogNatuurlijkTerrein_25,NatNatuurlijkTerrein_26,TotaalOverigeGronden_27,Stortplaatsen_28,Wrakkenopslagplaatsen_29,Begraafplaatsen_30,BouwterreinVoorBedrijfsterreinen_31,BouwterreinVoorOverigeBestemmingen_32,OverigeGronden_33,TotaalWater_34,IJsselmeer_35,SpaarbekkensWaterreservoirs_36,WaterMetRecreatieveHoofdfunctie_37,OverigWaterBrederDan6Meter_38,WaddenzeeEemsDollard_39,OosterEnWesterschelde_40,Noordzee_41
706,GM0787,1993JJ00,5246.0,4336.0,115.0,4221.0,50.0,566.0,542.0,0.0,24.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,66.0,13.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
707,GM0787,1996JJ00,5250.0,4343.0,115.0,4228.0,50.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,66.0,13.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,14.0,0.0,102.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
708,GM0519,1989JJ00,19054.0,12255.0,10273.0,1982.0,788.0,2203.0,1553.0,0.0,534.0,50.0,26.0,40.0,671.0,0.0,610.0,61.0,0.0,500.0,43.0,278.0,0.0,0.0,179.0,744.0,670.0,74.0,132.0,0.0,0.0,20.0,47.0,24.0,41.0,1760.0,0.0,0.0,0.0,183.0,0.0,0.0,1577.0
709,GM0519,1993JJ00,20996.0,12067.0,11129.0,938.0,790.0,2432.0,1662.0,0.0,654.0,50.0,26.0,40.0,675.0,0.0,614.0,61.0,0.0,523.0,43.0,301.0,0.0,0.0,179.0,744.0,670.0,74.0,61.0,0.0,0.0,20.0,0.0,0.0,41.0,3703.0,0.0,0.0,0.0,181.0,0.0,0.0,3522.0
710,GM0519,1996JJ00,20994.0,12009.0,10989.0,1020.0,789.0,2508.0,1778.0,0.0,607.0,48.0,26.0,49.0,673.0,0.0,612.0,61.0,0.0,499.0,43.0,277.0,0.0,0.0,179.0,744.0,670.0,74.0,68.0,0.0,0.0,20.0,0.0,7.0,41.0,3704.0,0.0,0.0,0.0,182.0,0.0,0.0,3522.0
711,GM0016,1989JJ00,32432.0,29858.0,0.0,29858.0,0.0,838.0,761.0,0.0,65.0,0.0,12.0,0.0,963.0,203.0,731.0,29.0,0.0,233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,32.0,48.0,46.0,0.0,415.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0
712,GM0016,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,GM0016,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,GM0240,1989JJ00,9403.0,6068.0,0.0,6068.0,67.0,2166.0,1615.0,0.0,465.0,34.0,0.0,52.0,405.0,0.0,368.0,37.0,0.0,501.0,85.0,125.0,0.0,12.0,279.0,0.0,0.0,0.0,84.0,0.0,0.0,32.0,0.0,0.0,52.0,113.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0
715,GM0240,1993JJ00,9400.0,6062.0,0.0,6062.0,67.0,2128.0,1606.0,0.0,436.0,34.0,0.0,52.0,412.0,0.0,375.0,37.0,0.0,501.0,85.0,125.0,0.0,12.0,279.0,0.0,0.0,0.0,117.0,0.0,0.0,32.0,33.0,0.0,52.0,113.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0
716,GM0240,1996JJ00,9404.0,5762.0,0.0,5762.0,68.0,2276.0,1754.0,0.0,436.0,34.0,0.0,52.0,423.0,0.0,399.0,24.0,0.0,560.0,85.0,108.0,0.0,12.0,355.0,0.0,0.0,0.0,202.0,0.0,0.0,32.0,1.0,117.0,52.0,113.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0
717,GM0241,1989JJ00,44112.0,23566.0,11.0,23555.0,13106.0,4232.0,3189.0,0.0,191.0,24.0,103.0,725.0,1044.0,152.0,810.0,82.0,0.0,1290.0,64.0,352.0,623.0,0.0,251.0,706.0,49.0,657.0,168.0,44.0,5.0,92.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,GM0241,1993JJ00,44113.0,23451.0,11.0,23440.0,13100.0,4276.0,3224.0,0.0,200.0,24.0,103.0,725.0,1055.0,152.0,821.0,82.0,0.0,1342.0,64.0,373.0,623.0,0.0,282.0,720.0,63.0,657.0,168.0,44.0,5.0,92.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,GM0241,1996JJ00,44113.0,22447.0,11.0,22436.0,13487.0,4558.0,3483.0,0.0,208.0,24.0,103.0,740.0,1046.0,152.0,836.0,58.0,0.0,2294.0,61.0,1346.0,556.0,0.0,331.0,141.0,24.0,117.0,140.0,44.0,5.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,GM0014,1989JJ00,82762.0,37618.0,9.0,37609.0,557.0,27509.0,17436.0,0.0,6526.0,704.0,801.0,2042.0,4951.0,782.0,4144.0,25.0,0.0,6128.0,2805.0,1948.0,653.0,533.0,189.0,317.0,0.0,317.0,2550.0,0.0,0.0,716.0,415.0,1392.0,27.0,3132.0,0.0,0.0,123.0,3009.0,0.0,0.0,0.0
721,GM0014,1993JJ00,82768.0,36004.0,9.0,35995.0,568.0,28739.0,17911.0,0.0,6799.0,970.0,773.0,2286.0,5241.0,780.0,4436.0,25.0,0.0,6483.0,3437.0,1722.0,703.0,514.0,107.0,234.0,0.0,234.0,2175.0,0.0,8.0,705.0,877.0,420.0,165.0,3326.0,0.0,0.0,204.0,3122.0,0.0,0.0,0.0
722,GM0014,1996JJ00,82761.0,33122.0,9.0,33113.0,1409.0,29986.0,18537.0,0.0,7202.0,860.0,1072.0,2315.0,5214.0,779.0,4412.0,23.0,0.0,5920.0,2844.0,1724.0,698.0,547.0,107.0,213.0,0.0,213.0,3476.0,428.0,8.0,705.0,283.0,1938.0,114.0,3421.0,0.0,0.0,204.0,3217.0,0.0,0.0,0.0
723,GM0015,1989JJ00,66627.0,59945.0,26.0,59919.0,83.0,2352.0,2125.0,48.0,179.0,0.0,0.0,0.0,1914.0,54.0,1387.0,473.0,0.0,582.0,88.0,169.0,170.0,7.0,148.0,773.0,238.0,535.0,180.0,62.0,18.0,44.0,11.0,15.0,30.0,798.0,0.0,0.0,242.0,556.0,0.0,0.0,0.0
724,GM0015,1993JJ00,87794.0,79662.0,26.0,79636.0,83.0,2987.0,2677.0,144.0,149.0,0.0,17.0,0.0,2196.0,12.0,1706.0,478.0,0.0,646.0,102.0,233.0,108.0,14.0,189.0,926.0,238.0,688.0,500.0,62.0,20.0,65.0,131.0,196.0,26.0,795.0,0.0,0.0,209.0,586.0,0.0,0.0,0.0
725,GM0015,1996JJ00,87779.0,80062.0,26.0,80036.0,136.0,2822.0,2368.0,282.0,155.0,0.0,17.0,0.0,1804.0,8.0,1719.0,77.0,0.0,694.0,93.0,253.0,144.0,15.0,189.0,890.0,238.0,652.0,573.0,62.0,30.0,58.0,120.0,303.0,0.0,798.0,0.0,0.0,209.0,589.0,0.0,0.0,0.0
726,GM0912,1989JJ00,43608.0,31267.0,237.0,31030.0,7354.0,2066.0,1099.0,156.0,727.0,0.0,67.0,17.0,1573.0,345.0,1124.0,104.0,0.0,203.0,18.0,176.0,0.0,9.0,0.0,134.0,134.0,0.0,222.0,8.0,31.0,9.0,38.0,52.0,84.0,790.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0
727,GM0912,1993JJ00,37151.0,27635.0,248.0,27387.0,5655.0,1753.0,1156.0,0.0,546.0,0.0,34.0,17.0,924.0,260.0,560.0,104.0,0.0,225.0,18.0,176.0,0.0,5.0,26.0,69.0,69.0,0.0,160.0,8.0,9.0,9.0,23.0,0.0,111.0,731.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0
728,GM0912,1996JJ00,37106.0,27393.0,275.0,27118.0,5641.0,1739.0,1156.0,0.0,532.0,0.0,34.0,17.0,1048.0,260.0,693.0,95.0,0.0,218.0,18.0,174.0,0.0,0.0,26.0,69.0,69.0,0.0,241.0,8.0,9.0,9.0,81.0,50.0,84.0,757.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0
729,GM0913,1989JJ00,30831.0,25092.0,0.0,25092.0,2207.0,1573.0,1381.0,0.0,82.0,10.0,44.0,56.0,1285.0,97.0,796.0,392.0,0.0,552.0,59.0,204.0,75.0,0.0,214.0,0.0,0.0,0.0,31.0,0.0,0.0,10.0,0.0,21.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
730,GM0913,1993JJ00,30855.0,24736.0,0.0,24736.0,2200.0,1603.0,1396.0,0.0,82.0,10.0,44.0,71.0,1307.0,98.0,811.0,398.0,0.0,800.0,115.0,352.0,117.0,0.0,216.0,0.0,0.0,0.0,118.0,0.0,0.0,30.0,0.0,88.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
731,GM0913,1996JJ00,30851.0,24711.0,0.0,24711.0,2242.0,1592.0,1385.0,0.0,82.0,10.0,44.0,71.0,1296.0,98.0,806.0,392.0,0.0,800.0,115.0,352.0,117.0,0.0,216.0,0.0,0.0,0.0,118.0,0.0,0.0,30.0,0.0,88.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
732,GM0158,1989JJ00,105496.0,75362.0,0.0,75362.0,13390.0,4208.0,3083.0,0.0,942.0,12.0,45.0,126.0,3565.0,76.0,2365.0,1124.0,0.0,1617.0,126.0,620.0,0.0,0.0,871.0,6905.0,4290.0,2615.0,167.0,0.0,0.0,145.0,0.0,22.0,0.0,280.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
733,GM0158,1993JJ00,105495.0,74802.0,0.0,74802.0,13761.0,4320.0,3149.0,0.0,988.0,12.0,45.0,126.0,3565.0,76.0,2373.0,1116.0,0.0,1648.0,126.0,639.0,0.0,8.0,875.0,6706.0,4374.0,2332.0,384.0,0.0,0.0,145.0,143.0,96.0,0.0,307.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0
734,GM0158,1996JJ00,105496.0,74502.0,0.0,74502.0,13977.0,4701.0,3411.0,0.0,1107.0,12.0,45.0,126.0,3499.0,76.0,2384.0,1039.0,0.0,1740.0,126.0,701.0,0.0,8.0,905.0,6574.0,4509.0,2065.0,196.0,0.0,12.0,145.0,17.0,22.0,0.0,307.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0
735,GM0788,1989JJ00,18148.0,14974.0,0.0,14974.0,426.0,1432.0,1023.0,205.0,0.0,0.0,77.0,127.0,764.0,60.0,485.0,219.0,0.0,453.0,0.0,92.0,0.0,0.0,361.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,22.0,0.0,0.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
736,GM0788,1993JJ00,18145.0,14814.0,0.0,14814.0,527.0,1469.0,1038.0,205.0,22.0,0.0,77.0,127.0,764.0,60.0,486.0,218.0,0.0,456.0,0.0,95.0,0.0,0.0,361.0,0.0,0.0,0.0,44.0,0.0,0.0,7.0,0.0,37.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
737,GM0788,1996JJ00,49742.0,35864.0,13.0,35851.0,7674.0,3169.0,2672.0,1.0,134.0,0.0,74.0,288.0,1598.0,165.0,1117.0,316.0,0.0,788.0,0.0,231.0,0.0,5.0,552.0,139.0,139.0,0.0,41.0,14.0,0.0,15.0,0.0,12.0,0.0,469.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0
738,GM0392,1989JJ00,32104.0,5449.0,0.0,5449.0,754.0,17230.0,13878.0,0.0,1694.0,666.0,369.0,623.0,1917.0,548.0,1369.0,0.0,0.0,3026.0,1066.0,1526.0,60.0,374.0,0.0,298.0,77.0,221.0,948.0,0.0,0.0,236.0,555.0,157.0,0.0,2483.0,0.0,0.0,0.0,2483.0,0.0,0.0,0.0
739,GM0392,1993JJ00,32106.0,5321.0,18.0,5303.0,754.0,17515.0,13877.0,0.0,1964.0,682.0,369.0,623.0,1916.0,548.0,1368.0,0.0,0.0,3063.0,1111.0,1511.0,70.0,371.0,0.0,298.0,77.0,221.0,755.0,0.0,0.0,236.0,314.0,205.0,0.0,2484.0,0.0,0.0,0.0,2484.0,0.0,0.0,0.0
740,GM0392,1996JJ00,32105.0,4973.0,21.0,4952.0,758.0,17590.0,13917.0,0.0,2017.0,632.0,311.0,713.0,1996.0,547.0,1396.0,53.0,0.0,3131.0,1185.0,1500.0,65.0,367.0,14.0,298.0,77.0,221.0,700.0,144.0,0.0,236.0,307.0,13.0,0.0,2659.0,0.0,0.0,0.0,2659.0,0.0,0.0,0.0
741,GM0393,1989JJ00,27580.0,14385.0,17.0,14368.0,1516.0,1612.0,824.0,0.0,459.0,27.0,285.0,17.0,1736.0,157.0,1571.0,8.0,0.0,1048.0,0.0,258.0,696.0,0.0,94.0,93.0,0.0,93.0,5399.0,0.0,0.0,5.0,4785.0,609.0,0.0,1792.0,0.0,0.0,218.0,1574.0,0.0,0.0,0.0
742,GM0393,1993JJ00,27580.0,14348.0,17.0,14331.0,1516.0,1740.0,916.0,0.0,496.0,27.0,284.0,17.0,1737.0,157.0,1572.0,8.0,0.0,1587.0,0.0,837.0,656.0,0.0,94.0,93.0,0.0,93.0,4767.0,0.0,0.0,5.0,4762.0,0.0,0.0,1791.0,0.0,0.0,218.0,1573.0,0.0,0.0,0.0
743,GM0393,1996JJ00,27582.0,12756.0,22.0,12734.0,2352.0,2181.0,849.0,0.0,1006.0,26.0,214.0,86.0,1785.0,155.0,1574.0,56.0,0.0,1967.0,0.0,1314.0,557.0,0.0,96.0,369.0,0.0,369.0,4290.0,0.0,0.0,5.0,4250.0,35.0,0.0,1882.0,0.0,0.0,217.0,1665.0,0.0,0.0,0.0
744,GM0394,1989JJ00,185276.0,131511.0,2089.0,129422.0,687.0,19063.0,14175.0,0.0,3074.0,435.0,394.0,985.0,23067.0,369.0,6756.0,0.0,15942.0,3685.0,393.0,2013.0,887.0,335.0,57.0,0.0,0.0,0.0,2247.0,170.0,158.0,83.0,484.0,1141.0,211.0,5015.0,0.0,0.0,257.0,4758.0,0.0,0.0,0.0
745,GM0394,1993JJ00,185277.0,127299.0,2512.0,124787.0,723.0,21162.0,15585.0,0.0,3605.0,550.0,437.0,985.0,23067.0,369.0,6756.0,0.0,15942.0,3939.0,540.0,2096.0,888.0,358.0,57.0,0.0,0.0,0.0,4071.0,170.0,169.0,83.0,1977.0,1538.0,134.0,5016.0,0.0,0.0,257.0,4759.0,0.0,0.0,0.0
746,GM0394,1996JJ00,185278.0,123749.0,2629.0,121120.0,1841.0,27162.0,16403.0,0.0,7858.0,1266.0,630.0,1005.0,19038.0,372.0,7423.0,1.0,11242.0,3581.0,716.0,2196.0,250.0,362.0,57.0,0.0,0.0,0.0,4634.0,128.0,16.0,83.0,1794.0,2300.0,313.0,5273.0,0.0,0.0,257.0,5016.0,0.0,0.0,0.0
747,GM0914,1989JJ00,20605.0,11201.0,22.0,11179.0,4758.0,2478.0,1438.0,16.0,504.0,0.0,452.0,68.0,651.0,143.0,366.0,142.0,0.0,327.0,21.0,147.0,0.0,22.0,137.0,80.0,80.0,0.0,201.0,7.0,85.0,7.0,20.0,66.0,16.0,910.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0
748,GM0914,1993JJ00,29137.0,14206.0,22.0,14184.0,8203.0,4058.0,2394.0,16.0,536.0,0.0,589.0,523.0,1210.0,125.0,919.0,166.0,0.0,473.0,76.0,238.0,0.0,22.0,137.0,208.0,208.0,0.0,222.0,7.0,96.0,26.0,20.0,66.0,7.0,557.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0
749,GM0914,1996JJ00,29150.0,14097.0,59.0,14038.0,8460.0,4185.0,2480.0,16.0,427.0,73.0,589.0,600.0,1168.0,125.0,914.0,129.0,0.0,478.0,76.0,248.0,0.0,17.0,137.0,83.0,83.0,0.0,121.0,7.0,32.0,26.0,0.0,49.0,7.0,558.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0
750,GM0789,1989JJ00,27964.0,18403.0,56.0,18347.0,1229.0,3472.0,2296.0,0.0,514.0,16.0,12.0,634.0,901.0,0.0,865.0,36.0,0.0,842.0,179.0,215.0,380.0,67.0,1.0,788.0,0.0,788.0,152.0,0.0,0.0,29.0,34.0,0.0,89.0,2178.0,0.0,0.0,0.0,2178.0,0.0,0.0,0.0
751,GM0789,1993JJ00,27959.0,18003.0,87.0,17916.0,1286.0,3618.0,2350.0,0.0,588.0,16.0,30.0,634.0,973.0,0.0,944.0,29.0,0.0,818.0,179.0,226.0,337.0,75.0,1.0,1596.0,0.0,1596.0,253.0,0.0,0.0,29.0,68.0,67.0,89.0,1412.0,0.0,0.0,43.0,1369.0,0.0,0.0,0.0
752,GM0789,1996JJ00,27959.0,17944.0,90.0,17854.0,1286.0,3770.0,2478.0,0.0,621.0,16.0,21.0,634.0,969.0,0.0,969.0,0.0,0.0,809.0,179.0,226.0,337.0,66.0,1.0,1627.0,0.0,1627.0,142.0,0.0,0.0,29.0,41.0,31.0,41.0,1412.0,0.0,0.0,43.0,1369.0,0.0,0.0,0.0
753,GM0790,1989JJ00,15240.0,13431.0,22.0,13409.0,203.0,494.0,419.0,0.0,33.0,14.0,28.0,0.0,823.0,0.0,796.0,27.0,0.0,127.0,33.0,94.0,0.0,0.0,0.0,3.0,0.0,3.0,120.0,104.0,0.0,10.0,0.0,0.0,6.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
754,GM0790,1993JJ00,15239.0,13312.0,22.0,13290.0,203.0,494.0,419.0,0.0,33.0,14.0,28.0,0.0,824.0,0.0,797.0,27.0,0.0,127.0,33.0,94.0,0.0,0.0,0.0,11.0,0.0,11.0,237.0,188.0,0.0,10.0,0.0,33.0,6.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
755,GM0790,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,GM0160,1989JJ00,184194.0,149791.0,0.0,149791.0,13448.0,7660.0,4880.0,975.0,1346.0,26.0,58.0,375.0,6180.0,276.0,5603.0,301.0,0.0,3368.0,254.0,650.0,615.0,56.0,1793.0,1355.0,1012.0,343.0,836.0,178.0,47.0,122.0,136.0,353.0,0.0,1555.0,0.0,0.0,129.0,1426.0,0.0,0.0,0.0
757,GM0160,1993JJ00,184193.0,148744.0,0.0,148744.0,13505.0,8400.0,5466.0,1043.0,1432.0,26.0,58.0,375.0,6184.0,276.0,5612.0,296.0,0.0,3483.0,254.0,690.0,615.0,55.0,1869.0,1243.0,920.0,323.0,923.0,178.0,28.0,122.0,144.0,451.0,0.0,1708.0,0.0,0.0,129.0,1579.0,0.0,0.0,0.0
758,GM0160,1996JJ00,184187.0,147879.0,0.0,147879.0,13941.0,8762.0,5638.0,973.0,1571.0,26.0,126.0,428.0,6134.0,276.0,5576.0,282.0,0.0,3786.0,236.0,774.0,645.0,54.0,2077.0,1102.0,795.0,307.0,792.0,358.0,28.0,125.0,137.0,144.0,0.0,1791.0,0.0,0.0,194.0,1597.0,0.0,0.0,0.0
759,GM0243,1989JJ00,48263.0,11197.0,47.0,11150.0,11601.0,8169.0,4908.0,0.0,1515.0,257.0,609.0,880.0,1347.0,203.0,1113.0,31.0,0.0,2054.0,408.0,444.0,398.0,52.0,752.0,2731.0,2623.0,108.0,1077.0,0.0,0.0,65.0,917.0,45.0,50.0,10088.0,0.0,0.0,0.0,10088.0,0.0,0.0,0.0
760,GM0243,1993JJ00,48272.0,10745.0,47.0,10698.0,11655.0,8934.0,5309.0,0.0,1879.0,257.0,609.0,880.0,1399.0,203.0,1165.0,31.0,0.0,2096.0,408.0,444.0,432.0,48.0,764.0,2678.0,2570.0,108.0,696.0,0.0,0.0,65.0,553.0,28.0,50.0,10070.0,0.0,0.0,0.0,10070.0,0.0,0.0,0.0
761,GM0243,1996JJ00,48272.0,10228.0,66.0,10162.0,13004.0,9441.0,5675.0,0.0,1913.0,257.0,698.0,898.0,1365.0,203.0,1149.0,13.0,0.0,2020.0,353.0,452.0,403.0,48.0,764.0,1369.0,1261.0,108.0,939.0,0.0,0.0,65.0,575.0,246.0,53.0,9906.0,0.0,0.0,15.0,9891.0,0.0,0.0,0.0
762,GM0523,1989JJ00,19353.0,11327.0,0.0,11327.0,300.0,3073.0,2327.0,0.0,692.0,20.0,34.0,0.0,1199.0,258.0,876.0,65.0,0.0,381.0,137.0,135.0,28.0,80.0,1.0,355.0,0.0,355.0,198.0,0.0,0.0,37.0,55.0,48.0,58.0,2521.0,0.0,0.0,0.0,2521.0,0.0,0.0,0.0
763,GM0523,1993JJ00,19354.0,11171.0,0.0,11171.0,300.0,3149.0,2326.0,0.0,769.0,20.0,34.0,0.0,1206.0,258.0,883.0,65.0,0.0,443.0,137.0,170.0,28.0,107.0,1.0,356.0,0.0,356.0,205.0,0.0,0.0,37.0,42.0,68.0,58.0,2525.0,0.0,0.0,0.0,2525.0,0.0,0.0,0.0
764,GM0523,1996JJ00,19354.0,10993.0,0.0,10993.0,439.0,3294.0,2372.0,0.0,868.0,20.0,34.0,0.0,1217.0,258.0,932.0,27.0,0.0,432.0,165.0,168.0,0.0,98.0,1.0,290.0,0.0,290.0,164.0,0.0,0.0,37.0,0.0,69.0,58.0,2525.0,0.0,0.0,0.0,2525.0,0.0,0.0,0.0
765,GM0017,1989JJ00,50700.0,32038.0,0.0,32038.0,2181.0,6143.0,4861.0,0.0,36.0,427.0,200.0,619.0,2546.0,619.0,1355.0,572.0,0.0,1785.0,73.0,829.0,597.0,50.0,236.0,1199.0,86.0,1113.0,97.0,37.0,0.0,60.0,0.0,0.0,0.0,4708.0,0.0,0.0,189.0,4519.0,0.0,0.0,0.0
766,GM0017,1993JJ00,50699.0,31963.0,11.0,31952.0,2324.0,6107.0,4954.0,0.0,25.0,357.0,190.0,581.0,2364.0,619.0,1317.0,428.0,0.0,1984.0,94.0,989.0,673.0,0.0,228.0,1111.0,82.0,1029.0,97.0,37.0,0.0,60.0,0.0,0.0,0.0,4750.0,0.0,0.0,189.0,4561.0,0.0,0.0,0.0
767,GM0017,1996JJ00,50697.0,31844.0,11.0,31833.0,2330.0,6094.0,4973.0,0.0,43.0,259.0,193.0,626.0,2332.0,619.0,1316.0,397.0,0.0,2044.0,92.0,1045.0,658.0,21.0,228.0,1128.0,82.0,1046.0,171.0,37.0,0.0,60.0,0.0,74.0,0.0,4754.0,0.0,0.0,110.0,4644.0,0.0,0.0,0.0
768,GM0395,1989JJ00,23934.0,20481.0,25.0,20456.0,36.0,988.0,916.0,0.0,72.0,0.0,0.0,0.0,1103.0,104.0,996.0,3.0,0.0,666.0,81.0,156.0,0.0,31.0,398.0,31.0,0.0,31.0,143.0,0.0,0.0,13.0,0.0,130.0,0.0,485.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0
769,GM0395,1993JJ00,54829.0,46899.0,89.0,46810.0,55.0,3191.0,2634.0,0.0,343.0,15.0,188.0,11.0,2433.0,128.0,2295.0,10.0,0.0,1149.0,119.0,276.0,0.0,57.0,697.0,43.0,0.0,43.0,237.0,0.0,8.0,27.0,73.0,129.0,0.0,822.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0
770,GM0395,1996JJ00,54832.0,46638.0,103.0,46535.0,55.0,3334.0,2697.0,0.0,423.0,15.0,188.0,11.0,2435.0,128.0,2307.0,0.0,0.0,1342.0,178.0,366.0,0.0,57.0,741.0,43.0,0.0,43.0,163.0,0.0,8.0,27.0,0.0,128.0,0.0,822.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0
771,GM0072,1989JJ00,387677.0,18989.0,89.0,18900.0,45.0,3507.0,2262.0,0.0,1030.0,31.0,36.0,148.0,1408.0,168.0,1209.0,31.0,0.0,514.0,42.0,366.0,0.0,34.0,72.0,0.0,0.0,0.0,717.0,0.0,10.0,47.0,220.0,113.0,327.0,362498.0,0.0,0.0,0.0,816.0,361682.0,0.0,0.0
772,GM0072,1993JJ00,387679.0,18650.0,87.0,18563.0,61.0,3667.0,2320.0,0.0,1118.0,31.0,50.0,148.0,1448.0,168.0,1251.0,29.0,0.0,547.0,42.0,387.0,12.0,34.0,72.0,0.0,0.0,0.0,834.0,0.0,10.0,47.0,146.0,301.0,330.0,362474.0,0.0,0.0,0.0,795.0,361679.0,0.0,0.0
773,GM0072,1996JJ00,387672.0,18752.0,65.0,18687.0,111.0,3975.0,2480.0,0.0,1221.0,31.0,50.0,193.0,1352.0,165.0,1187.0,0.0,0.0,552.0,42.0,394.0,23.0,21.0,72.0,0.0,0.0,0.0,460.0,0.0,2.0,46.0,38.0,56.0,318.0,362470.0,0.0,0.0,0.0,802.0,361668.0,0.0,0.0
774,GM0318,1989JJ00,23756.0,20564.0,287.0,20277.0,177.0,1254.0,947.0,0.0,153.0,42.0,0.0,112.0,1205.0,176.0,1017.0,12.0,0.0,209.0,25.0,125.0,0.0,59.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0
775,GM0318,1993JJ00,23754.0,20519.0,372.0,20147.0,177.0,1272.0,965.0,0.0,153.0,42.0,0.0,112.0,1204.0,176.0,1016.0,12.0,0.0,223.0,39.0,125.0,0.0,59.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,10.0,0.0,333.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0
776,GM0318,1996JJ00,23755.0,20490.0,412.0,20078.0,177.0,1301.0,994.0,0.0,153.0,42.0,0.0,112.0,1207.0,176.0,1019.0,12.0,0.0,223.0,39.0,125.0,0.0,59.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,10.0,0.0,332.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0
777,GM0161,1989JJ00,42541.0,37305.0,0.0,37305.0,145.0,1504.0,964.0,0.0,540.0,0.0,0.0,0.0,1034.0,0.0,1004.0,30.0,0.0,335.0,20.0,156.0,119.0,40.0,0.0,686.0,0.0,686.0,189.0,0.0,0.0,17.0,172.0,0.0,0.0,1342.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0
778,GM0161,1993JJ00,42541.0,37154.0,0.0,37154.0,158.0,1675.0,963.0,0.0,712.0,0.0,0.0,0.0,1042.0,0.0,1011.0,31.0,0.0,335.0,20.0,156.0,119.0,40.0,0.0,686.0,0.0,686.0,140.0,0.0,0.0,17.0,61.0,62.0,0.0,1350.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0
