ID,Sectoren,COFOGOverheidsfuncties,Perioden,Overheidsconsumptie_1
1613,20,10800 ,2006JJ00,0.0
1614,20,10800 ,2007JJ00,0.0
1615,20,10800 ,2008JJ00,0.0
1616,20,10800 ,2009JJ00,0.0
1617,20,10800 ,2010JJ00,0.0
1618,20,10800 ,2011JJ00,0.0
1619,20,10800 ,2012JJ00,0.0
1620,20,10900 ,1995JJ00,6081.0
1621,20,10900 ,1996JJ00,5938.0
1622,20,10900 ,1997JJ00,6112.0
1623,20,10900 ,1998JJ00,5978.0
1624,20,10900 ,1999JJ00,6990.0
1625,20,10900 ,2000JJ00,6806.0
1626,20,10900 ,2001JJ00,7204.0
1627,20,10900 ,2002JJ00,7293.0
1628,20,10900 ,2003JJ00,7409.0
1629,20,10900 ,2004JJ00,7217.0
1630,20,10900 ,2005JJ00,6529.0
1631,20,10900 ,2006JJ00,7163.0
1632,20,10900 ,2007JJ00,7638.0
1633,20,10900 ,2008JJ00,7986.0
1634,20,10900 ,2009JJ00,8412.0
1635,20,10900 ,2010JJ00,7947.0
1636,20,10900 ,2011JJ00,7901.0
1637,20,10900 ,2012JJ00,7294.0
1638,20,11000 ,1995JJ00,5492.0
1639,20,11000 ,1996JJ00,5350.0
1640,20,11000 ,1997JJ00,5286.0
1641,20,11000 ,1998JJ00,4971.0
1642,20,11000 ,1999JJ00,5877.0
1643,20,11000 ,2000JJ00,5598.0
1644,20,11000 ,2001JJ00,5930.0
1645,20,11000 ,2002JJ00,6012.0
1646,20,11000 ,2003JJ00,6094.0
1647,20,11000 ,2004JJ00,5978.0
1648,20,11000 ,2005JJ00,5149.0
1649,20,11000 ,2006JJ00,5717.0
1650,20,11000 ,2007JJ00,5539.0
1651,20,11000 ,2008JJ00,5572.0
1652,20,11000 ,2009JJ00,5763.0
1653,20,11000 ,2010JJ00,5497.0
1654,20,11000 ,2011JJ00,5613.0
1655,20,11000 ,2012JJ00,5065.0
1656,20,11500 ,1995JJ00,0.0
1657,20,11500 ,1996JJ00,0.0
1658,20,11500 ,1997JJ00,0.0
1659,20,11500 ,1998JJ00,0.0
1660,20,11500 ,1999JJ00,0.0
1661,20,11500 ,2000JJ00,0.0
1662,20,11500 ,2001JJ00,0.0
1663,20,11500 ,2002JJ00,0.0
1664,20,11500 ,2003JJ00,0.0
1665,20,11500 ,2004JJ00,0.0
1666,20,11500 ,2005JJ00,0.0
1667,20,11500 ,2006JJ00,0.0
1668,20,11500 ,2007JJ00,0.0
1669,20,11500 ,2008JJ00,0.0
1670,20,11500 ,2009JJ00,0.0
1671,20,11500 ,2010JJ00,0.0
1672,20,11500 ,2011JJ00,0.0
1673,20,11500 ,2012JJ00,0.0
1674,20,11600 ,1995JJ00,80.0
1675,20,11600 ,1996JJ00,103.0
1676,20,11600 ,1997JJ00,85.0
1677,20,11600 ,1998JJ00,116.0
1678,20,11600 ,1999JJ00,204.0
1679,20,11600 ,2000JJ00,206.0
1680,20,11600 ,2001JJ00,191.0
1681,20,11600 ,2002JJ00,163.0
1682,20,11600 ,2003JJ00,204.0
1683,20,11600 ,2004JJ00,189.0
1684,20,11600 ,2005JJ00,171.0
1685,20,11600 ,2006JJ00,257.0
1686,20,11600 ,2007JJ00,292.0
1687,20,11600 ,2008JJ00,301.0
1688,20,11600 ,2009JJ00,329.0
1689,20,11600 ,2010JJ00,300.0
1690,20,11600 ,2011JJ00,110.0
1691,20,11600 ,2012JJ00,80.0
1692,20,11700 ,1995JJ00,27.0
1693,20,11700 ,1996JJ00,28.0
1694,20,11700 ,1997JJ00,25.0
1695,20,11700 ,1998JJ00,24.0
1696,20,11700 ,1999JJ00,31.0
1697,20,11700 ,2000JJ00,34.0
1698,20,11700 ,2001JJ00,36.0
1699,20,11700 ,2002JJ00,53.0
1700,20,11700 ,2003JJ00,38.0
1701,20,11700 ,2004JJ00,40.0
1702,20,11700 ,2005JJ00,40.0
1703,20,11700 ,2006JJ00,44.0
1704,20,11700 ,2007JJ00,49.0
1705,20,11700 ,2008JJ00,51.0
1706,20,11700 ,2009JJ00,51.0
1707,20,11700 ,2010JJ00,55.0
1708,20,11700 ,2011JJ00,56.0
1709,20,11700 ,2012JJ00,60.0
1710,20,11800 ,1995JJ00,482.0
1711,20,11800 ,1996JJ00,457.0
1712,20,11800 ,1997JJ00,716.0
1713,20,11800 ,1998JJ00,867.0
1714,20,11800 ,1999JJ00,878.0
1715,20,11800 ,2000JJ00,968.0
1716,20,11800 ,2001JJ00,1047.0
1717,20,11800 ,2002JJ00,1065.0
1718,20,11800 ,2003JJ00,1073.0
1719,20,11800 ,2004JJ00,1010.0
1720,20,11800 ,2005JJ00,1169.0
1721,20,11800 ,2006JJ00,1145.0
1722,20,11800 ,2007JJ00,1758.0
1723,20,11800 ,2008JJ00,2062.0
1724,20,11800 ,2009JJ00,2269.0
1725,20,11800 ,2010JJ00,2095.0
1726,20,11800 ,2011JJ00,2122.0
1727,20,11800 ,2012JJ00,2089.0
1728,20,11900 ,1995JJ00,1623.0
1729,20,11900 ,1996JJ00,1723.0
1730,20,11900 ,1997JJ00,1835.0
1731,20,11900 ,1998JJ00,2038.0
1732,20,11900 ,1999JJ00,2169.0
1733,20,11900 ,2000JJ00,2465.0
1734,20,11900 ,2001JJ00,2847.0
1735,20,11900 ,2002JJ00,3259.0
1736,20,11900 ,2003JJ00,3453.0
1737,20,11900 ,2004JJ00,3712.0
1738,20,11900 ,2005JJ00,3737.0
1739,20,11900 ,2006JJ00,3962.0
1740,20,11900 ,2007JJ00,4276.0
1741,20,11900 ,2008JJ00,4638.0
1742,20,11900 ,2009JJ00,4778.0
1743,20,11900 ,2010JJ00,4712.0
1744,20,11900 ,2011JJ00,4683.0
1745,20,11900 ,2012JJ00,4764.0
1746,20,12000 ,1995JJ00,289.0
1747,20,12000 ,1996JJ00,273.0
1748,20,12000 ,1997JJ00,270.0
1749,20,12000 ,1998JJ00,298.0
1750,20,12000 ,1999JJ00,327.0
1751,20,12000 ,2000JJ00,387.0
1752,20,12000 ,2001JJ00,411.0
1753,20,12000 ,2002JJ00,462.0
1754,20,12000 ,2003JJ00,519.0
1755,20,12000 ,2004JJ00,607.0
1756,20,12000 ,2005JJ00,606.0
1757,20,12000 ,2006JJ00,703.0
1758,20,12000 ,2007JJ00,737.0
1759,20,12000 ,2008JJ00,766.0
1760,20,12000 ,2009JJ00,835.0
1761,20,12000 ,2010JJ00,836.0
1762,20,12000 ,2011JJ00,804.0
1763,20,12000 ,2012JJ00,833.0
1764,20,12100 ,1995JJ00,41.0
1765,20,12100 ,1996JJ00,37.0
1766,20,12100 ,1997JJ00,29.0
1767,20,12100 ,1998JJ00,33.0
1768,20,12100 ,1999JJ00,32.0
1769,20,12100 ,2000JJ00,34.0
1770,20,12100 ,2001JJ00,44.0
1771,20,12100 ,2002JJ00,53.0
1772,20,12100 ,2003JJ00,47.0
1773,20,12100 ,2004JJ00,45.0
1774,20,12100 ,2005JJ00,61.0
1775,20,12100 ,2006JJ00,67.0
1776,20,12100 ,2007JJ00,63.0
1777,20,12100 ,2008JJ00,52.0
1778,20,12100 ,2009JJ00,42.0
1779,20,12100 ,2010JJ00,47.0
1780,20,12100 ,2011JJ00,27.0
1781,20,12100 ,2012JJ00,36.0
1782,20,12200 ,1995JJ00,471.0
1783,20,12200 ,1996JJ00,505.0
1784,20,12200 ,1997JJ00,554.0
1785,20,12200 ,1998JJ00,636.0
1786,20,12200 ,1999JJ00,669.0
1787,20,12200 ,2000JJ00,796.0
1788,20,12200 ,2001JJ00,947.0
1789,20,12200 ,2002JJ00,1132.0
1790,20,12200 ,2003JJ00,1206.0
1791,20,12200 ,2004JJ00,1242.0
1792,20,12200 ,2005JJ00,1277.0
1793,20,12200 ,2006JJ00,1325.0
1794,20,12200 ,2007JJ00,1423.0
1795,20,12200 ,2008JJ00,1467.0
1796,20,12200 ,2009JJ00,1525.0
1797,20,12200 ,2010JJ00,1573.0
1798,20,12200 ,2011JJ00,1608.0
1799,20,12200 ,2012JJ00,1571.0
1800,20,12300 ,1995JJ00,637.0
1801,20,12300 ,1996JJ00,713.0
1802,20,12300 ,1997JJ00,764.0
1803,20,12300 ,1998JJ00,839.0
1804,20,12300 ,1999JJ00,880.0
1805,20,12300 ,2000JJ00,952.0
1806,20,12300 ,2001JJ00,1047.0
1807,20,12300 ,2002JJ00,1205.0
1808,20,12300 ,2003JJ00,1250.0
1809,20,12300 ,2004JJ00,1330.0
1810,20,12300 ,2005JJ00,1362.0
1811,20,12300 ,2006JJ00,1436.0
1812,20,12300 ,2007JJ00,1603.0
1813,20,12300 ,2008JJ00,1876.0
1814,20,12300 ,2009JJ00,1928.0
1815,20,12300 ,2010JJ00,1795.0
1816,20,12300 ,2011JJ00,1772.0
1817,20,12300 ,2012JJ00,1826.0
1818,20,12400 ,1995JJ00,26.0
1819,20,12400 ,1996JJ00,24.0
1820,20,12400 ,1997JJ00,20.0
1821,20,12400 ,1998JJ00,18.0
1822,20,12400 ,1999JJ00,19.0
1823,20,12400 ,2000JJ00,20.0
1824,20,12400 ,2001JJ00,23.0
1825,20,12400 ,2002JJ00,23.0
1826,20,12400 ,2003JJ00,24.0
1827,20,12400 ,2004JJ00,27.0
1828,20,12400 ,2005JJ00,26.0
1829,20,12400 ,2006JJ00,24.0
1830,20,12400 ,2007JJ00,25.0
1831,20,12400 ,2008JJ00,23.0
1832,20,12400 ,2009JJ00,22.0
1833,20,12400 ,2010JJ00,23.0
1834,20,12400 ,2011JJ00,17.0
1835,20,12400 ,2012JJ00,16.0
1836,20,12500 ,1995JJ00,159.0
1837,20,12500 ,1996JJ00,171.0
1838,20,12500 ,1997JJ00,198.0
1839,20,12500 ,1998JJ00,214.0
1840,20,12500 ,1999JJ00,242.0
1841,20,12500 ,2000JJ00,276.0
1842,20,12500 ,2001JJ00,375.0
1843,20,12500 ,2002JJ00,384.0
1844,20,12500 ,2003JJ00,407.0
1845,20,12500 ,2004JJ00,461.0
1846,20,12500 ,2005JJ00,405.0
1847,20,12500 ,2006JJ00,407.0
1848,20,12500 ,2007JJ00,425.0
1849,20,12500 ,2008JJ00,454.0
1850,20,12500 ,2009JJ00,426.0
1851,20,12500 ,2010JJ00,438.0
1852,20,12500 ,2011JJ00,455.0
1853,20,12500 ,2012JJ00,482.0
1854,20,12600 ,1995JJ00,4160.0
1855,20,12600 ,1996JJ00,4340.0
1856,20,12600 ,1997JJ00,4508.0
1857,20,12600 ,1998JJ00,4581.0
1858,20,12600 ,1999JJ00,4794.0
1859,20,12600 ,2000JJ00,4930.0
1860,20,12600 ,2001JJ00,6175.0
1861,20,12600 ,2002JJ00,6155.0
1862,20,12600 ,2003JJ00,6321.0
1863,20,12600 ,2004JJ00,6172.0
1864,20,12600 ,2005JJ00,6281.0
1865,20,12600 ,2006JJ00,6675.0
1866,20,12600 ,2007JJ00,7264.0
1867,20,12600 ,2008JJ00,7536.0
1868,20,12600 ,2009JJ00,7495.0
1869,20,12600 ,2010JJ00,7224.0
1870,20,12600 ,2011JJ00,7325.0
1871,20,12600 ,2012JJ00,7543.0
1872,20,12700 ,1995JJ00,93.0
1873,20,12700 ,1996JJ00,71.0
1874,20,12700 ,1997JJ00,68.0
1875,20,12700 ,1998JJ00,79.0
1876,20,12700 ,1999JJ00,78.0
1877,20,12700 ,2000JJ00,151.0
1878,20,12700 ,2001JJ00,415.0
1879,20,12700 ,2002JJ00,444.0
1880,20,12700 ,2003JJ00,451.0
1881,20,12700 ,2004JJ00,385.0
1882,20,12700 ,2005JJ00,392.0
1883,20,12700 ,2006JJ00,411.0
1884,20,12700 ,2007JJ00,458.0
1885,20,12700 ,2008JJ00,416.0
1886,20,12700 ,2009JJ00,347.0
1887,20,12700 ,2010JJ00,-71.0
1888,20,12700 ,2011JJ00,73.0
1889,20,12700 ,2012JJ00,205.0
1890,20,12800 ,1995JJ00,440.0
1891,20,12800 ,1996JJ00,428.0
1892,20,12800 ,1997JJ00,533.0
1893,20,12800 ,1998JJ00,470.0
1894,20,12800 ,1999JJ00,490.0
1895,20,12800 ,2000JJ00,545.0
1896,20,12800 ,2001JJ00,804.0
1897,20,12800 ,2002JJ00,767.0
1898,20,12800 ,2003JJ00,841.0
1899,20,12800 ,2004JJ00,647.0
1900,20,12800 ,2005JJ00,650.0
1901,20,12800 ,2006JJ00,720.0
1902,20,12800 ,2007JJ00,705.0
1903,20,12800 ,2008JJ00,751.0
1904,20,12800 ,2009JJ00,771.0
1905,20,12800 ,2010JJ00,746.0
1906,20,12800 ,2011JJ00,721.0
1907,20,12800 ,2012JJ00,583.0
1908,20,12900 ,1995JJ00,38.0
1909,20,12900 ,1996JJ00,34.0
1910,20,12900 ,1997JJ00,24.0
1911,20,12900 ,1998JJ00,30.0
1912,20,12900 ,1999JJ00,23.0
1913,20,12900 ,2000JJ00,18.0
1914,20,12900 ,2001JJ00,25.0
1915,20,12900 ,2002JJ00,3.0
1916,20,12900 ,2003JJ00,4.0
1917,20,12900 ,2004JJ00,11.0
1918,20,12900 ,2005JJ00,1.0
1919,20,12900 ,2006JJ00,0.0
1920,20,12900 ,2007JJ00,0.0
1921,20,12900 ,2008JJ00,0.0
1922,20,12900 ,2009JJ00,1.0
1923,20,12900 ,2010JJ00,-1.0
1924,20,12900 ,2011JJ00,5.0
1925,20,12900 ,2012JJ00,8.0
1926,20,13000 ,1995JJ00,23.0
1927,20,13000 ,1996JJ00,22.0
1928,20,13000 ,1997JJ00,21.0
1929,20,13000 ,1998JJ00,21.0
1930,20,13000 ,1999JJ00,22.0
1931,20,13000 ,2000JJ00,22.0
1932,20,13000 ,2001JJ00,20.0
1933,20,13000 ,2002JJ00,20.0
1934,20,13000 ,2003JJ00,21.0
1935,20,13000 ,2004JJ00,15.0
1936,20,13000 ,2005JJ00,19.0
1937,20,13000 ,2006JJ00,19.0
1938,20,13000 ,2007JJ00,20.0
1939,20,13000 ,2008JJ00,16.0
1940,20,13000 ,2009JJ00,16.0
1941,20,13000 ,2010JJ00,17.0
1942,20,13000 ,2011JJ00,17.0
1943,20,13000 ,2012JJ00,18.0
1944,20,13100 ,1995JJ00,1846.0
1945,20,13100 ,1996JJ00,1988.0
1946,20,13100 ,1997JJ00,2093.0
1947,20,13100 ,1998JJ00,2592.0
1948,20,13100 ,1999JJ00,2694.0
1949,20,13100 ,2000JJ00,2700.0
1950,20,13100 ,2001JJ00,3254.0
1951,20,13100 ,2002JJ00,3244.0
1952,20,13100 ,2003JJ00,3315.0
1953,20,13100 ,2004JJ00,3419.0
1954,20,13100 ,2005JJ00,3630.0
1955,20,13100 ,2006JJ00,3969.0
1956,20,13100 ,2007JJ00,4467.0
1957,20,13100 ,2008JJ00,4682.0
1958,20,13100 ,2009JJ00,4672.0
1959,20,13100 ,2010JJ00,4824.0
1960,20,13100 ,2011JJ00,4803.0
1961,20,13100 ,2012JJ00,4997.0
1962,20,13200 ,1995JJ00,4.0
1963,20,13200 ,1996JJ00,10.0
1964,20,13200 ,1997JJ00,8.0
1965,20,13200 ,1998JJ00,4.0
1966,20,13200 ,1999JJ00,8.0
1967,20,13200 ,2000JJ00,15.0
1968,20,13200 ,2001JJ00,30.0
1969,20,13200 ,2002JJ00,30.0
1970,20,13200 ,2003JJ00,29.0
1971,20,13200 ,2004JJ00,29.0
1972,20,13200 ,2005JJ00,34.0
1973,20,13200 ,2006JJ00,29.0
1974,20,13200 ,2007JJ00,-6.0
1975,20,13200 ,2008JJ00,14.0
1976,20,13200 ,2009JJ00,16.0
1977,20,13200 ,2010JJ00,26.0
1978,20,13200 ,2011JJ00,13.0
1979,20,13200 ,2012JJ00,15.0
1980,20,13300 ,1995JJ00,220.0
1981,20,13300 ,1996JJ00,227.0
1982,20,13300 ,1997JJ00,241.0
1983,20,13300 ,1998JJ00,218.0
1984,20,13300 ,1999JJ00,212.0
1985,20,13300 ,2000JJ00,211.0
1986,20,13300 ,2001JJ00,240.0
1987,20,13300 ,2002JJ00,192.0
1988,20,13300 ,2003JJ00,166.0
1989,20,13300 ,2004JJ00,195.0
1990,20,13300 ,2005JJ00,204.0
1991,20,13300 ,2006JJ00,224.0
1992,20,13300 ,2007JJ00,260.0
1993,20,13300 ,2008JJ00,302.0
1994,20,13300 ,2009JJ00,320.0
1995,20,13300 ,2010JJ00,334.0
1996,20,13300 ,2011JJ00,322.0
1997,20,13300 ,2012JJ00,318.0
1998,20,13400 ,1995JJ00,769.0
1999,20,13400 ,1996JJ00,809.0
2000,20,13400 ,1997JJ00,744.0
2001,20,13400 ,1998JJ00,729.0
2002,20,13400 ,1999JJ00,729.0
2003,20,13400 ,2000JJ00,742.0
2004,20,13400 ,2001JJ00,763.0
2005,20,13400 ,2002JJ00,801.0
2006,20,13400 ,2003JJ00,818.0
2007,20,13400 ,2004JJ00,844.0
2008,20,13400 ,2005JJ00,840.0
2009,20,13400 ,2006JJ00,898.0
2010,20,13400 ,2007JJ00,954.0
2011,20,13400 ,2008JJ00,945.0
2012,20,13400 ,2009JJ00,944.0
2013,20,13400 ,2010JJ00,980.0
2014,20,13400 ,2011JJ00,985.0
2015,20,13400 ,2012JJ00,1073.0
2016,20,13500 ,1995JJ00,727.0
2017,20,13500 ,1996JJ00,751.0
2018,20,13500 ,1997JJ00,776.0
2019,20,13500 ,1998JJ00,438.0
2020,20,13500 ,1999JJ00,538.0
2021,20,13500 ,2000JJ00,526.0
2022,20,13500 ,2001JJ00,624.0
2023,20,13500 ,2002JJ00,654.0
2024,20,13500 ,2003JJ00,676.0
2025,20,13500 ,2004JJ00,627.0
2026,20,13500 ,2005JJ00,511.0
2027,20,13500 ,2006JJ00,405.0
2028,20,13500 ,2007JJ00,406.0
2029,20,13500 ,2008JJ00,410.0
2030,20,13500 ,2009JJ00,408.0
2031,20,13500 ,2010JJ00,369.0
2032,20,13500 ,2011JJ00,386.0
2033,20,13500 ,2012JJ00,326.0
2034,20,13600 ,1995JJ00,257.0
2035,20,13600 ,1996JJ00,269.0
2036,20,13600 ,1997JJ00,242.0
2037,20,13600 ,1998JJ00,260.0
2038,20,13600 ,1999JJ00,285.0
2039,20,13600 ,2000JJ00,301.0
2040,20,13600 ,2001JJ00,334.0
2041,20,13600 ,2002JJ00,415.0
2042,20,13600 ,2003JJ00,401.0
2043,20,13600 ,2004JJ00,384.0
2044,20,13600 ,2005JJ00,378.0
2045,20,13600 ,2006JJ00,439.0
2046,20,13600 ,2007JJ00,447.0
2047,20,13600 ,2008JJ00,401.0
2048,20,13600 ,2009JJ00,441.0
2049,20,13600 ,2010JJ00,349.0
2050,20,13600 ,2011JJ00,421.0
2051,20,13600 ,2012JJ00,468.0
2052,20,13700 ,1995JJ00,12.0
2053,20,13700 ,1996JJ00,20.0
2054,20,13700 ,1997JJ00,20.0
2055,20,13700 ,1998JJ00,8.0
2056,20,13700 ,1999JJ00,9.0
2057,20,13700 ,2000JJ00,9.0
2058,20,13700 ,2001JJ00,1.0
2059,20,13700 ,2002JJ00,1.0
2060,20,13700 ,2003JJ00,1.0
2061,20,13700 ,2004JJ00,1.0
2062,20,13700 ,2005JJ00,1.0
2063,20,13700 ,2006JJ00,1.0
2064,20,13700 ,2007JJ00,1.0
2065,20,13700 ,2008JJ00,0.0
2066,20,13700 ,2009JJ00,16.0
2067,20,13700 ,2010JJ00,3.0
2068,20,13700 ,2011JJ00,4.0
2069,20,13700 ,2012JJ00,2.0
2070,20,13800 ,1995JJ00,-1.0
2071,20,13800 ,1996JJ00,0.0
2072,20,13800 ,1997JJ00,-1.0
2073,20,13800 ,1998JJ00,0.0
2074,20,13800 ,1999JJ00,0.0
2075,20,13800 ,2000JJ00,0.0
2076,20,13800 ,2001JJ00,0.0
2077,20,13800 ,2002JJ00,0.0
2078,20,13800 ,2003JJ00,0.0
2079,20,13800 ,2004JJ00,0.0
2080,20,13800 ,2005JJ00,0.0
2081,20,13800 ,2006JJ00,23.0
2082,20,13800 ,2007JJ00,23.0
2083,20,13800 ,2008JJ00,29.0
2084,20,13800 ,2009JJ00,29.0
2085,20,13800 ,2010JJ00,23.0
2086,20,13800 ,2011JJ00,20.0
2087,20,13800 ,2012JJ00,16.0
2088,20,13900 ,1995JJ00,44.0
2089,20,13900 ,1996JJ00,56.0
2090,20,13900 ,1997JJ00,26.0
2091,20,13900 ,1998JJ00,12.0
2092,20,13900 ,1999JJ00,32.0
2093,20,13900 ,2000JJ00,40.0
2094,20,13900 ,2001JJ00,61.0
2095,20,13900 ,2002JJ00,135.0
2096,20,13900 ,2003JJ00,99.0
2097,20,13900 ,2004JJ00,103.0
2098,20,13900 ,2005JJ00,96.0
2099,20,13900 ,2006JJ00,122.0
2100,20,13900 ,2007JJ00,128.0
2101,20,13900 ,2008JJ00,137.0
2102,20,13900 ,2009JJ00,138.0
2103,20,13900 ,2010JJ00,97.0
2104,20,13900 ,2011JJ00,72.0
2105,20,13900 ,2012JJ00,76.0
2106,20,14000 ,1995JJ00,41.0
2107,20,14000 ,1996JJ00,38.0
2108,20,14000 ,1997JJ00,41.0
2109,20,14000 ,1998JJ00,86.0
2110,20,14000 ,1999JJ00,81.0
2111,20,14000 ,2000JJ00,83.0
2112,20,14000 ,2001JJ00,89.0
2113,20,14000 ,2002JJ00,90.0
2114,20,14000 ,2003JJ00,90.0
2115,20,14000 ,2004JJ00,108.0
2116,20,14000 ,2005JJ00,103.0
2117,20,14000 ,2006JJ00,105.0
2118,20,14000 ,2007JJ00,108.0
2119,20,14000 ,2008JJ00,116.0
2120,20,14000 ,2009JJ00,113.0
2121,20,14000 ,2010JJ00,119.0
2122,20,14000 ,2011JJ00,110.0
2123,20,14000 ,2012JJ00,146.0
2124,20,14100 ,1995JJ00,50.0
2125,20,14100 ,1996JJ00,52.0
2126,20,14100 ,1997JJ00,47.0
2127,20,14100 ,1998JJ00,44.0
2128,20,14100 ,1999JJ00,49.0
2129,20,14100 ,2000JJ00,53.0
2130,20,14100 ,2001JJ00,53.0
2131,20,14100 ,2002JJ00,75.0
2132,20,14100 ,2003JJ00,73.0
2133,20,14100 ,2004JJ00,72.0
2134,20,14100 ,2005JJ00,83.0
2135,20,14100 ,2006JJ00,86.0
2136,20,14100 ,2007JJ00,86.0
2137,20,14100 ,2008JJ00,94.0
2138,20,14100 ,2009JJ00,96.0
2139,20,14100 ,2010JJ00,94.0
2140,20,14100 ,2011JJ00,73.0
2141,20,14100 ,2012JJ00,73.0
2142,20,14200 ,1995JJ00,111.0
2143,20,14200 ,1996JJ00,103.0
2144,20,14200 ,1997JJ00,109.0
2145,20,14200 ,1998JJ00,110.0
2146,20,14200 ,1999JJ00,114.0
2147,20,14200 ,2000JJ00,116.0
2148,20,14200 ,2001JJ00,130.0
2149,20,14200 ,2002JJ00,114.0
2150,20,14200 ,2003JJ00,138.0
2151,20,14200 ,2004JJ00,100.0
2152,20,14200 ,2005JJ00,95.0
2153,20,14200 ,2006JJ00,102.0
2154,20,14200 ,2007JJ00,101.0
2155,20,14200 ,2008JJ00,25.0
2156,20,14200 ,2009JJ00,49.0
2157,20,14200 ,2010JJ00,13.0
2158,20,14200 ,2011JJ00,142.0
2159,20,14200 ,2012JJ00,155.0
2160,20,14300 ,1995JJ00,257.0
2161,20,14300 ,1996JJ00,254.0
2162,20,14300 ,1997JJ00,259.0
2163,20,14300 ,1998JJ00,299.0
2164,20,14300 ,1999JJ00,305.0
2165,20,14300 ,2000JJ00,358.0
2166,20,14300 ,2001JJ00,420.0
2167,20,14300 ,2002JJ00,384.0
2168,20,14300 ,2003JJ00,501.0
2169,20,14300 ,2004JJ00,292.0
2170,20,14300 ,2005JJ00,336.0
2171,20,14300 ,2006JJ00,315.0
2172,20,14300 ,2007JJ00,315.0
2173,20,14300 ,2008JJ00,268.0
2174,20,14300 ,2009JJ00,312.0
2175,20,14300 ,2010JJ00,304.0
2176,20,14300 ,2011JJ00,190.0
2177,20,14300 ,2012JJ00,134.0
2178,20,14400 ,1995JJ00,84.0
2179,20,14400 ,1996JJ00,79.0
2180,20,14400 ,1997JJ00,83.0
2181,20,14400 ,1998JJ00,88.0
2182,20,14400 ,1999JJ00,107.0
2183,20,14400 ,2000JJ00,120.0
2184,20,14400 ,2001JJ00,142.0
2185,20,14400 ,2002JJ00,153.0
2186,20,14400 ,2003JJ00,285.0
2187,20,14400 ,2004JJ00,98.0
2188,20,14400 ,2005JJ00,132.0
2189,20,14400 ,2006JJ00,84.0
2190,20,14400 ,2007JJ00,66.0
2191,20,14400 ,2008JJ00,4.0
2192,20,14400 ,2009JJ00,14.0
2193,20,14400 ,2010JJ00,38.0
2194,20,14400 ,2011JJ00,-18.0
2195,20,14400 ,2012JJ00,-47.0
2196,20,14500 ,1995JJ00,7.0
2197,20,14500 ,1996JJ00,5.0
2198,20,14500 ,1997JJ00,9.0
2199,20,14500 ,1998JJ00,8.0
2200,20,14500 ,1999JJ00,8.0
2201,20,14500 ,2000JJ00,13.0
2202,20,14500 ,2001JJ00,16.0
2203,20,14500 ,2002JJ00,13.0
2204,20,14500 ,2003JJ00,8.0
2205,20,14500 ,2004JJ00,1.0
2206,20,14500 ,2005JJ00,2.0
2207,20,14500 ,2006JJ00,5.0
2208,20,14500 ,2007JJ00,8.0
2209,20,14500 ,2008JJ00,16.0
2210,20,14500 ,2009JJ00,23.0
2211,20,14500 ,2010JJ00,24.0
2212,20,14500 ,2011JJ00,19.0
2213,20,14500 ,2012JJ00,-1.0
2214,20,14600 ,1995JJ00,0.0
2215,20,14600 ,1996JJ00,0.0
2216,20,14600 ,1997JJ00,0.0
2217,20,14600 ,1998JJ00,0.0
2218,20,14600 ,1999JJ00,0.0
2219,20,14600 ,2000JJ00,0.0
2220,20,14600 ,2001JJ00,0.0
2221,20,14600 ,2002JJ00,0.0
2222,20,14600 ,2003JJ00,0.0
2223,20,14600 ,2004JJ00,0.0
2224,20,14600 ,2005JJ00,0.0
2225,20,14600 ,2006JJ00,0.0
2226,20,14600 ,2007JJ00,0.0
2227,20,14600 ,2008JJ00,0.0
2228,20,14600 ,2009JJ00,0.0
2229,20,14600 ,2010JJ00,0.0
2230,20,14600 ,2011JJ00,0.0
2231,20,14600 ,2012JJ00,0.0
2232,20,14700 ,1995JJ00,0.0
2233,20,14700 ,1996JJ00,0.0
2234,20,14700 ,1997JJ00,0.0
2235,20,14700 ,1998JJ00,0.0
2236,20,14700 ,1999JJ00,0.0
2237,20,14700 ,2000JJ00,0.0
2238,20,14700 ,2001JJ00,0.0
2239,20,14700 ,2002JJ00,0.0
2240,20,14700 ,2003JJ00,0.0
2241,20,14700 ,2004JJ00,0.0
2242,20,14700 ,2005JJ00,0.0
2243,20,14700 ,2006JJ00,0.0
2244,20,14700 ,2007JJ00,0.0
2245,20,14700 ,2008JJ00,0.0
2246,20,14700 ,2009JJ00,0.0
2247,20,14700 ,2010JJ00,0.0
2248,20,14700 ,2011JJ00,0.0
2249,20,14700 ,2012JJ00,0.0
2250,20,14800 ,1995JJ00,50.0
2251,20,14800 ,1996JJ00,53.0
2252,20,14800 ,1997JJ00,53.0
2253,20,14800 ,1998JJ00,64.0
2254,20,14800 ,1999JJ00,74.0
2255,20,14800 ,2000JJ00,80.0
2256,20,14800 ,2001JJ00,86.0
2257,20,14800 ,2002JJ00,64.0
2258,20,14800 ,2003JJ00,60.0
2259,20,14800 ,2004JJ00,59.0
2260,20,14800 ,2005JJ00,62.0
2261,20,14800 ,2006JJ00,59.0
2262,20,14800 ,2007JJ00,59.0
2263,20,14800 ,2008JJ00,52.0
2264,20,14800 ,2009JJ00,50.0
2265,20,14800 ,2010JJ00,52.0
2266,20,14800 ,2011JJ00,54.0
2267,20,14800 ,2012JJ00,47.0
2268,20,14900 ,1995JJ00,116.0
2269,20,14900 ,1996JJ00,117.0
2270,20,14900 ,1997JJ00,114.0
