ID,BestemmingVanInvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
990,344400,2003JJ00,1688.0,1743.0,-3.8,96.8,1481.0,1530.0,-4.1,96.8,207.0,213.0,-1.5,97.0
991,344400,2004JJ00,1783.0,1800.0,3.3,99.1,1582.0,1598.0,4.5,99.0,201.0,202.0,-5.3,99.5
992,344400,2005JJ00,1796.0,1796.0,-0.2,100.0,1590.0,1590.0,-0.5,100.0,206.0,206.0,2.0,100.0
993,344400,2006JJ00,2022.0,1990.0,10.8,101.6,1792.0,1769.0,11.3,101.3,230.0,221.0,7.3,104.1
994,344400,2007JJ00,2218.0,2156.0,8.4,102.9,1986.0,1934.0,9.3,102.7,232.0,223.0,0.9,104.1
995,344400,2008JJ00,2226.0,2129.0,-1.3,104.6,1983.0,1907.0,-1.4,104.0,243.0,223.0,0.0,109.0
996,344400,2009JJ00,2077.0,1993.0,-6.4,104.2,1833.0,1772.0,-7.1,103.4,244.0,221.0,-0.8,110.4
997,344400,2010JJ00,2042.0,1923.0,-3.5,106.2,1791.0,1696.0,-4.3,105.6,251.0,227.0,2.5,110.8
998,344400,2011JJ00,2206.0,2044.0,6.3,107.9,1939.0,1799.0,6.1,107.8,267.0,244.0,7.6,109.6
999,344400,2012JJ00,2262.0,2083.0,1.9,108.6,1979.0,1823.0,1.3,108.6,283.0,258.0,6.0,109.6
1000,346600,1988JJ00,771.0,1248.0,,61.8,557.0,922.0,,60.4,214.0,295.0,,72.6
1001,346600,1989JJ00,811.0,1281.0,2.6,63.3,587.0,942.0,2.2,62.3,224.0,306.0,3.7,73.2
1002,346600,1990JJ00,939.0,1461.0,14.1,64.3,708.0,1122.0,19.1,63.1,231.0,309.0,0.9,74.9
1003,346600,1991JJ00,1042.0,1626.0,11.3,64.1,773.0,1242.0,10.7,62.2,269.0,349.0,13.0,77.2
1004,346600,1992JJ00,1020.0,1618.0,-0.5,63.0,748.0,1237.0,-0.4,60.5,272.0,346.0,-0.7,78.6
1005,346600,1993JJ00,1008.0,1653.0,2.2,61.0,728.0,1265.0,2.3,57.5,280.0,352.0,1.8,79.5
1006,346600,1994JJ00,1165.0,1805.0,9.2,64.5,879.0,1427.0,12.8,61.6,286.0,352.0,0.0,81.2
1007,346600,1995JJ00,1109.0,1753.0,-2.9,63.3,805.0,1352.0,-5.2,59.5,304.0,367.0,4.2,82.8
1008,346600,1996JJ00,1185.0,1881.0,7.3,63.0,840.0,1450.0,7.2,57.9,345.0,395.0,7.6,87.3
1009,346600,1997JJ00,1370.0,2111.0,12.2,64.9,995.0,1657.0,14.3,60.1,375.0,424.0,7.2,88.5
1010,346600,1998JJ00,1395.0,2169.0,2.8,64.3,1003.0,1687.0,1.8,59.5,392.0,446.0,5.3,87.9
1011,346600,1999JJ00,1438.0,2244.0,3.4,64.1,1053.0,1783.0,5.7,59.1,385.0,436.0,-2.3,88.3
1012,346600,2000JJ00,2067.0,2881.0,28.4,71.8,1650.0,2414.0,35.4,68.3,417.0,476.0,9.1,87.7
1013,346600,2001JJ00,2758.0,3098.0,7.5,89.0,2268.0,2559.0,6.0,88.6,490.0,541.0,13.7,90.6
1014,346600,2002JJ00,2799.0,3452.0,11.4,81.1,2114.0,2715.0,6.1,77.9,685.0,736.0,36.1,93.1
1015,346600,2003JJ00,3212.0,3971.0,15.0,80.9,2448.0,3186.0,17.4,76.8,764.0,794.0,7.9,96.2
1016,346600,2004JJ00,3356.0,4013.0,1.1,83.6,2553.0,3204.0,0.6,79.7,803.0,815.0,2.6,98.6
1017,346600,2005JJ00,4019.0,4019.0,0.1,100.0,3178.0,3178.0,-0.8,100.0,841.0,841.0,3.2,100.0
1018,346600,2006JJ00,5094.0,4218.0,5.0,120.8,4265.0,3407.0,7.2,125.2,829.0,811.0,-3.6,102.2
1019,346600,2007JJ00,5122.0,4275.0,1.4,119.8,4292.0,3474.0,2.0,123.5,830.0,796.0,-1.8,104.2
1020,346600,2008JJ00,6865.0,4462.0,4.4,153.9,5999.0,3649.0,5.0,164.4,866.0,804.0,1.0,107.7
1021,346600,2009JJ00,5092.0,3887.0,-12.9,131.0,4205.0,3109.0,-14.8,135.2,887.0,806.0,0.2,110.1
1022,346600,2010JJ00,5812.0,4159.0,7.0,139.7,4856.0,3332.0,7.2,145.7,956.0,857.0,6.3,111.6
1023,346600,2011JJ00,6543.0,4053.0,-2.5,161.4,5595.0,3248.0,-2.5,172.2,948.0,833.0,-2.7,113.7
1024,346600,2012JJ00,8471.0,5011.0,23.6,169.0,7478.0,4125.0,27.0,181.3,993.0,865.0,3.8,114.8
1025,346700,1988JJ00,771.0,1248.0,,61.8,557.0,922.0,,60.4,214.0,295.0,,72.6
1026,346700,1989JJ00,811.0,1281.0,2.6,63.3,587.0,942.0,2.2,62.3,224.0,306.0,3.7,73.2
1027,346700,1990JJ00,939.0,1461.0,14.1,64.3,708.0,1122.0,19.1,63.1,231.0,309.0,0.9,74.9
1028,346700,1991JJ00,1042.0,1626.0,11.3,64.1,773.0,1242.0,10.7,62.2,269.0,349.0,13.0,77.2
1029,346700,1992JJ00,1020.0,1618.0,-0.5,63.0,748.0,1237.0,-0.4,60.5,272.0,346.0,-0.7,78.6
1030,346700,1993JJ00,1008.0,1653.0,2.2,61.0,728.0,1265.0,2.3,57.5,280.0,352.0,1.8,79.5
1031,346700,1994JJ00,1165.0,1805.0,9.2,64.5,879.0,1427.0,12.8,61.6,286.0,352.0,0.0,81.2
1032,346700,1995JJ00,1109.0,1753.0,-2.9,63.3,805.0,1352.0,-5.2,59.5,304.0,367.0,4.2,82.8
1033,346700,1996JJ00,1185.0,1881.0,7.3,63.0,840.0,1450.0,7.2,57.9,345.0,395.0,7.6,87.3
1034,346700,1997JJ00,1370.0,2111.0,12.2,64.9,995.0,1657.0,14.3,60.1,375.0,424.0,7.2,88.5
1035,346700,1998JJ00,1395.0,2169.0,2.8,64.3,1003.0,1687.0,1.8,59.5,392.0,446.0,5.3,87.9
1036,346700,1999JJ00,1438.0,2244.0,3.4,64.1,1053.0,1783.0,5.7,59.1,385.0,436.0,-2.3,88.3
1037,346700,2000JJ00,2067.0,2881.0,28.4,71.8,1650.0,2414.0,35.4,68.3,417.0,476.0,9.1,87.7
1038,346700,2001JJ00,2758.0,3098.0,7.5,89.0,2268.0,2559.0,6.0,88.6,490.0,541.0,13.7,90.6
1039,346700,2002JJ00,2799.0,3452.0,11.4,81.1,2114.0,2715.0,6.1,77.9,685.0,736.0,36.1,93.1
1040,346700,2003JJ00,3212.0,3971.0,15.0,80.9,2448.0,3186.0,17.4,76.8,764.0,794.0,7.9,96.2
1041,346700,2004JJ00,3356.0,4013.0,1.1,83.6,2553.0,3204.0,0.6,79.7,803.0,815.0,2.6,98.6
1042,346700,2005JJ00,4019.0,4019.0,0.1,100.0,3178.0,3178.0,-0.8,100.0,841.0,841.0,3.2,100.0
1043,346700,2006JJ00,5094.0,4218.0,5.0,120.8,4265.0,3407.0,7.2,125.2,829.0,811.0,-3.6,102.2
1044,346700,2007JJ00,5122.0,4275.0,1.4,119.8,4292.0,3474.0,2.0,123.5,830.0,796.0,-1.8,104.2
1045,346700,2008JJ00,6865.0,4462.0,4.4,153.9,5999.0,3649.0,5.0,164.4,866.0,804.0,1.0,107.7
1046,346700,2009JJ00,5092.0,3887.0,-12.9,131.0,4205.0,3109.0,-14.8,135.2,887.0,806.0,0.2,110.1
1047,346700,2010JJ00,5812.0,4159.0,7.0,139.7,4856.0,3332.0,7.2,145.7,956.0,857.0,6.3,111.6
1048,346700,2011JJ00,6543.0,4053.0,-2.5,161.4,5595.0,3248.0,-2.5,172.2,948.0,833.0,-2.7,113.7
1049,346700,2012JJ00,8471.0,5011.0,23.6,169.0,7478.0,4125.0,27.0,181.3,993.0,865.0,3.8,114.8
1050,348000,1988JJ00,129.0,90.0,,143.7,100.0,56.0,,177.8,29.0,39.0,,75.0
1051,348000,1989JJ00,138.0,98.0,9.3,140.7,103.0,60.0,7.0,171.1,35.0,45.0,17.2,77.2
1052,348000,1990JJ00,151.0,110.0,12.3,137.0,112.0,70.0,15.5,161.0,39.0,47.0,2.9,83.6
1053,348000,1991JJ00,178.0,136.0,23.8,130.4,133.0,88.0,25.9,151.9,45.0,55.0,17.9,81.8
1054,348000,1992JJ00,193.0,156.0,14.6,123.4,142.0,101.0,15.8,140.1,51.0,61.0,11.1,83.4
1055,348000,1993JJ00,209.0,188.0,20.2,111.2,151.0,124.0,21.8,122.3,58.0,71.0,15.7,82.0
1056,348000,1994JJ00,269.0,244.0,29.7,110.3,202.0,168.0,35.8,120.5,67.0,80.0,13.8,83.2
1057,348000,1995JJ00,347.0,312.0,27.9,111.3,264.0,216.0,28.7,122.3,83.0,101.0,25.4,82.3
1058,348000,1996JJ00,343.0,323.0,3.7,106.0,249.0,219.0,1.5,113.6,94.0,112.0,10.8,84.0
1059,348000,1997JJ00,431.0,405.0,25.1,106.5,323.0,281.0,28.1,115.1,108.0,131.0,17.0,82.5
1060,348000,1998JJ00,493.0,474.0,17.2,104.0,379.0,342.0,22.0,110.7,114.0,135.0,2.8,84.7
1061,348000,1999JJ00,565.0,577.0,21.7,97.9,435.0,428.0,25.1,101.6,130.0,149.0,10.5,87.4
1062,348000,2000JJ00,615.0,621.0,7.6,99.1,482.0,469.0,9.4,102.9,133.0,151.0,1.5,88.1
1063,348000,2001JJ00,626.0,628.0,1.1,99.7,480.0,469.0,0.0,102.4,146.0,159.0,5.3,91.9
1064,348000,2002JJ00,682.0,699.0,11.3,97.6,514.0,521.0,11.3,98.6,168.0,177.0,11.6,94.7
1065,348000,2003JJ00,662.0,689.0,-1.5,96.1,478.0,501.0,-3.9,95.4,184.0,188.0,6.0,97.9
1066,348000,2004JJ00,659.0,678.0,-1.5,97.1,471.0,489.0,-2.3,96.2,188.0,189.0,0.5,99.5
1067,348000,2005JJ00,665.0,665.0,-2.0,100.0,477.0,477.0,-2.5,100.0,188.0,188.0,-0.5,100.0
1068,348000,2006JJ00,724.0,704.0,5.9,102.8,529.0,514.0,7.8,102.9,195.0,190.0,1.1,102.6
1069,348000,2007JJ00,765.0,715.0,1.5,107.0,559.0,527.0,2.5,106.1,206.0,188.0,-1.0,109.5
1070,348000,2008JJ00,812.0,747.0,4.6,108.6,598.0,556.0,5.5,107.6,214.0,192.0,1.9,111.6
1071,348000,2009JJ00,754.0,718.0,-3.9,105.0,534.0,523.0,-5.9,102.0,220.0,194.0,1.4,113.2
1072,348000,2010JJ00,861.0,807.0,12.5,106.6,629.0,605.0,15.5,104.0,232.0,204.0,5.0,113.7
1073,348000,2011JJ00,1065.0,928.0,15.0,114.7,822.0,719.0,18.9,114.3,243.0,213.0,4.3,114.1
1074,348000,2012JJ00,1116.0,974.0,4.9,114.6,859.0,753.0,4.7,114.1,257.0,224.0,5.3,114.6
1075,348100,1988JJ00,36.0,23.0,,155.9,29.0,18.0,,164.5,7.0,6.0,,122.8
1076,348100,1989JJ00,39.0,26.0,11.1,152.0,29.0,18.0,3.4,159.0,10.0,8.0,42.9,122.8
1077,348100,1990JJ00,40.0,26.0,2.6,152.0,32.0,20.0,10.3,159.0,8.0,7.0,-20.0,122.8
1078,348100,1991JJ00,38.0,28.0,5.0,137.5,29.0,20.0,0.0,144.1,9.0,8.0,25.0,110.5
1079,348100,1992JJ00,37.0,31.0,10.5,121.2,29.0,23.0,13.8,126.6,8.0,8.0,0.0,98.2
1080,348100,1993JJ00,32.0,28.0,-8.1,114.0,23.0,20.0,-13.8,116.5,9.0,9.0,12.5,98.2
1081,348100,1994JJ00,33.0,27.0,-3.1,121.4,24.0,18.0,-8.7,133.2,9.0,10.0,11.1,88.4
1082,348100,1995JJ00,41.0,34.0,24.2,121.4,30.0,22.0,20.8,137.8,11.0,14.0,33.3,81.0
1083,348100,1996JJ00,32.0,28.0,-17.1,114.2,21.0,17.0,-23.3,125.8,11.0,14.0,0.0,81.0
1084,348100,1997JJ00,46.0,39.0,37.5,119.4,33.0,25.0,47.6,133.9,13.0,16.0,18.2,81.0
1085,348100,1998JJ00,73.0,63.0,63.0,116.3,58.0,45.0,81.8,129.4,15.0,19.0,15.4,81.0
1086,348100,1999JJ00,72.0,67.0,6.8,107.3,56.0,49.0,8.6,115.0,16.0,19.0,0.0,86.5
1087,348100,2000JJ00,75.0,73.0,8.3,103.2,58.0,52.0,7.1,111.2,17.0,21.0,12.5,81.6
1088,348100,2001JJ00,85.0,78.0,6.7,109.6,64.0,56.0,6.9,114.8,21.0,22.0,5.9,95.3
1089,348100,2002JJ00,88.0,83.0,7.1,106.0,66.0,61.0,9.4,108.2,22.0,22.0,0.0,99.8
1090,348100,2003JJ00,85.0,85.0,2.3,100.1,63.0,63.0,3.0,100.3,22.0,22.0,0.0,99.8
1091,348100,2004JJ00,84.0,89.0,4.7,94.5,62.0,66.0,4.8,94.2,22.0,23.0,4.5,95.5
1092,348100,2005JJ00,91.0,91.0,2.4,100.0,69.0,69.0,4.8,100.0,22.0,22.0,-4.5,100.0
1093,348100,2006JJ00,100.0,98.0,7.7,102.0,79.0,77.0,11.6,102.6,21.0,21.0,-4.5,100.0
1094,348100,2007JJ00,101.0,99.0,1.0,102.0,78.0,78.0,1.3,100.0,23.0,21.0,0.0,109.5
1095,348100,2008JJ00,100.0,100.0,1.0,100.0,77.0,79.0,1.3,97.5,23.0,21.0,0.0,109.5
1096,348100,2009JJ00,99.0,102.0,2.0,97.1,76.0,81.0,2.6,93.8,23.0,21.0,0.0,109.5
1097,348100,2010JJ00,100.0,99.0,-3.0,101.1,75.0,78.0,-3.9,96.4,25.0,21.0,0.0,119.0
1098,348100,2011JJ00,108.0,103.0,4.0,105.0,83.0,82.0,5.3,101.2,25.0,21.0,0.0,119.0
1099,348100,2012JJ00,105.0,103.0,0.0,102.1,79.0,82.0,0.0,96.4,26.0,21.0,0.0,123.8
1100,999997,1988JJ00,93.0,66.0,,140.6,71.0,39.0,,179.9,22.0,33.0,,67.2
1101,999997,1989JJ00,99.0,72.0,8.6,137.9,74.0,43.0,8.5,172.9,25.0,36.0,9.1,70.0
1102,999997,1990JJ00,111.0,83.0,16.2,133.1,80.0,50.0,17.6,159.0,31.0,40.0,12.0,77.5
1103,999997,1991JJ00,140.0,109.0,30.6,128.5,104.0,69.0,36.3,151.7,36.0,46.0,16.1,77.5
1104,999997,1992JJ00,156.0,126.0,15.7,123.7,113.0,80.0,16.3,141.7,43.0,53.0,13.9,81.3
1105,999997,1993JJ00,177.0,160.0,26.9,110.6,128.0,104.0,31.0,122.5,49.0,62.0,16.3,79.6
1106,999997,1994JJ00,236.0,217.0,35.6,108.8,178.0,150.0,43.8,118.5,58.0,70.0,14.3,82.5
1107,999997,1995JJ00,306.0,279.0,28.4,109.8,234.0,195.0,29.8,120.1,72.0,87.0,24.1,82.5
1108,999997,1996JJ00,311.0,297.0,6.5,104.8,228.0,204.0,4.7,111.7,83.0,98.0,12.5,84.5
1109,999997,1997JJ00,385.0,367.0,23.8,104.8,290.0,258.0,26.3,112.5,95.0,115.0,16.9,82.8
1110,999997,1998JJ00,420.0,410.0,11.7,102.3,321.0,297.0,15.2,108.1,99.0,116.0,1.1,85.4
1111,999997,1999JJ00,493.0,510.0,24.3,96.7,379.0,380.0,28.0,99.7,114.0,130.0,12.1,87.7
1112,999997,2000JJ00,540.0,548.0,7.5,98.5,424.0,417.0,9.8,101.6,116.0,130.0,0.0,89.2
1113,999997,2001JJ00,541.0,550.0,0.4,98.3,416.0,413.0,-0.9,100.7,125.0,137.0,5.2,91.4
1114,999997,2002JJ00,594.0,616.0,12.0,96.4,448.0,461.0,11.5,97.2,146.0,155.0,13.6,94.0
1115,999997,2003JJ00,577.0,604.0,-2.0,95.5,415.0,438.0,-4.9,94.7,162.0,166.0,6.8,97.6
1116,999997,2004JJ00,575.0,589.0,-2.4,97.6,409.0,424.0,-3.4,96.6,166.0,166.0,0.0,100.0
1117,999997,2005JJ00,574.0,574.0,-2.6,100.0,408.0,408.0,-3.7,100.0,166.0,166.0,0.0,100.0
1118,999997,2006JJ00,624.0,606.0,5.6,103.0,450.0,437.0,7.1,103.0,174.0,169.0,1.8,103.0
1119,999997,2007JJ00,664.0,616.0,1.6,107.8,481.0,449.0,2.7,107.2,183.0,167.0,-1.1,109.5
1120,999997,2008JJ00,712.0,647.0,5.1,110.0,521.0,477.0,6.2,109.3,191.0,171.0,2.2,111.9
1121,999997,2009JJ00,655.0,616.0,-4.8,106.3,458.0,443.0,-7.1,103.4,197.0,173.0,1.6,113.6
1122,999997,2010JJ00,761.0,708.0,14.8,107.5,554.0,526.0,18.8,105.3,207.0,183.0,5.6,113.1
1123,999997,2011JJ00,957.0,824.0,16.4,116.2,739.0,635.0,20.8,116.4,218.0,192.0,4.8,113.6
1124,999997,2012JJ00,1011.0,869.0,5.4,116.4,780.0,669.0,5.3,116.7,231.0,203.0,6.0,113.6
1125,350000,1988JJ00,3942.0,4728.0,,83.4,3493.0,3987.0,,87.6,449.0,715.0,,62.8
1126,350000,1989JJ00,4169.0,4810.0,1.7,86.7,3669.0,4019.0,0.8,91.3,500.0,779.0,8.9,64.2
1127,350000,1990JJ00,4303.0,4979.0,3.5,86.4,3788.0,4175.0,3.9,90.7,515.0,785.0,0.8,65.6
1128,350000,1991JJ00,4402.0,5066.0,1.7,86.9,3835.0,4226.0,1.2,90.7,567.0,830.0,5.6,68.3
1129,350000,1992JJ00,4710.0,5431.0,7.2,86.7,4099.0,4542.0,7.5,90.2,611.0,874.0,5.3,69.9
1130,350000,1993JJ00,4565.0,5309.0,-2.3,86.0,3933.0,4423.0,-2.6,88.9,632.0,876.0,0.3,72.1
1131,350000,1994JJ00,4855.0,5473.0,3.1,88.7,4185.0,4565.0,3.2,91.7,670.0,896.0,2.2,74.8
1132,350000,1995JJ00,5138.0,5715.0,4.4,89.9,4434.0,4773.0,4.5,92.9,704.0,929.0,3.7,75.8
1133,350000,1996JJ00,5530.0,6052.0,5.9,91.4,4759.0,5035.0,5.5,94.5,771.0,1007.0,8.4,76.6
1134,350000,1997JJ00,5934.0,6370.0,5.3,93.1,5063.0,5248.0,4.2,96.5,871.0,1125.0,11.7,77.4
1135,350000,1998JJ00,6296.0,6712.0,5.4,93.8,5394.0,5559.0,5.9,97.0,902.0,1148.0,2.1,78.6
1136,350000,1999JJ00,6709.0,7181.0,7.0,93.4,5756.0,5979.0,7.6,96.3,953.0,1189.0,3.5,80.2
1137,350000,2000JJ00,7320.0,7558.0,5.2,96.9,6268.0,6283.0,5.1,99.8,1052.0,1263.0,6.3,83.3
1138,350000,2001JJ00,7372.0,7573.0,0.2,97.3,6181.0,6207.0,-1.2,99.6,1191.0,1372.0,8.6,86.8
1139,350000,2002JJ00,7207.0,7387.0,-2.5,97.6,6033.0,6094.0,-1.8,99.0,1174.0,1293.0,-5.7,90.8
1140,350000,2003JJ00,6807.0,7036.0,-4.8,96.8,5621.0,5802.0,-4.8,96.9,1186.0,1234.0,-4.6,96.1
1141,350000,2004JJ00,6754.0,6890.0,-2.1,98.0,5586.0,5703.0,-1.7,97.9,1168.0,1187.0,-3.8,98.4
1142,350000,2005JJ00,7153.0,7153.0,3.8,100.0,5900.0,5900.0,3.5,100.0,1253.0,1253.0,5.6,100.0
1143,350000,2006JJ00,7751.0,7519.0,5.1,103.1,6465.0,6261.0,6.1,103.3,1286.0,1258.0,0.4,102.2
1144,350000,2007JJ00,8626.0,8069.0,7.3,106.9,7275.0,6769.0,8.1,107.5,1351.0,1299.0,3.3,104.0
1145,350000,2008JJ00,9127.0,8340.0,3.4,109.4,7657.0,6975.0,3.0,109.8,1470.0,1365.0,5.1,107.7
1146,350000,2009JJ00,8677.0,8005.0,-4.0,108.4,7101.0,6598.0,-5.4,107.6,1576.0,1409.0,3.2,111.8
1147,350000,2010JJ00,8393.0,7417.0,-7.3,113.2,6831.0,6048.0,-8.3,112.9,1562.0,1369.0,-2.9,114.1
1148,350000,2011JJ00,9079.0,7716.0,4.0,117.7,7454.0,6315.0,4.4,118.0,1625.0,1400.0,2.3,116.0
1149,350000,2012JJ00,8705.0,7294.0,-5.5,119.4,7021.0,5855.0,-7.3,119.9,1684.0,1440.0,2.8,116.9
1150,350100,1988JJ00,1493.0,2054.0,,72.7,1319.0,1736.0,,76.0,174.0,302.0,,57.6
1151,350100,1989JJ00,1550.0,2053.0,-0.1,75.5,1357.0,1719.0,-1.0,79.0,193.0,323.0,6.9,59.8
1152,350100,1990JJ00,1578.0,2067.0,0.7,76.3,1381.0,1734.0,0.9,79.7,197.0,321.0,-0.5,61.3
1153,350100,1991JJ00,1571.0,2041.0,-1.3,77.0,1352.0,1694.0,-2.3,79.8,219.0,341.0,6.1,64.3
1154,350100,1992JJ00,1665.0,2133.0,4.5,78.0,1430.0,1773.0,4.7,80.7,235.0,353.0,3.7,66.5
1155,350100,1993JJ00,1637.0,2082.0,-2.4,78.6,1397.0,1730.0,-2.4,80.7,240.0,344.0,-2.6,69.7
1156,350100,1994JJ00,1821.0,2225.0,6.8,81.9,1569.0,1862.0,7.6,84.3,252.0,353.0,2.5,71.4
1157,350100,1995JJ00,1853.0,2210.0,-0.7,83.8,1579.0,1836.0,-1.4,86.0,274.0,367.0,4.0,74.7
1158,350100,1996JJ00,1922.0,2239.0,1.3,85.9,1612.0,1831.0,-0.3,88.0,310.0,404.0,10.2,76.7
1159,350100,1997JJ00,2079.0,2368.0,5.8,87.8,1734.0,1920.0,4.8,90.3,345.0,447.0,10.6,77.1
1160,350100,1998JJ00,2110.0,2377.0,0.4,88.8,1763.0,1932.0,0.6,91.3,347.0,444.0,-0.9,78.2
1161,350100,1999JJ00,2245.0,2529.0,6.4,88.8,1887.0,2074.0,7.4,91.0,358.0,450.0,1.4,79.6
1162,350100,2000JJ00,2385.0,2598.0,2.7,91.8,1992.0,2118.0,2.1,94.0,393.0,476.0,5.9,82.5
1163,350100,2001JJ00,2345.0,2501.0,-3.7,93.8,1918.0,2005.0,-5.3,95.6,427.0,497.0,4.3,85.9
1164,350100,2002JJ00,2191.0,2307.0,-7.8,95.0,1804.0,1872.0,-6.7,96.4,387.0,434.0,-12.6,89.2
1165,350100,2003JJ00,2084.0,2183.0,-5.4,95.5,1678.0,1753.0,-6.3,95.7,406.0,430.0,-1.0,94.5
1166,350100,2004JJ00,2116.0,2154.0,-1.3,98.2,1709.0,1743.0,-0.6,98.1,407.0,412.0,-4.2,98.9
1167,350100,2005JJ00,2249.0,2249.0,4.4,100.0,1800.0,1800.0,3.3,100.0,449.0,449.0,9.1,100.0
1168,350100,2006JJ00,2390.0,2305.0,2.5,103.7,1952.0,1882.0,4.6,103.7,438.0,423.0,-5.8,103.5
1169,350100,2007JJ00,2708.0,2509.0,8.9,107.9,2246.0,2070.0,10.0,108.5,462.0,439.0,3.9,105.1
1170,350100,2008JJ00,2893.0,2599.0,3.6,111.3,2381.0,2131.0,2.9,111.7,512.0,469.0,6.7,109.2
1171,350100,2009JJ00,2768.0,2481.0,-4.6,111.6,2203.0,1990.0,-6.6,110.7,565.0,492.0,4.9,114.9
1172,350100,2010JJ00,2560.0,2222.0,-10.4,115.2,2008.0,1757.0,-11.7,114.3,552.0,465.0,-5.5,118.8
1173,350100,2011JJ00,2686.0,2240.0,0.8,119.9,2129.0,1780.0,1.3,119.6,557.0,461.0,-0.9,120.9
1174,350100,2012JJ00,2539.0,2083.0,-7.0,121.9,1933.0,1588.0,-10.8,121.7,606.0,495.0,7.5,122.3
1175,350600,1988JJ00,315.0,404.0,,77.9,239.0,291.0,,82.2,76.0,111.0,,68.2
1176,350600,1989JJ00,370.0,449.0,11.1,82.4,287.0,324.0,11.3,88.7,83.0,123.0,10.5,67.4
1177,350600,1990JJ00,401.0,488.0,8.6,82.2,310.0,352.0,8.7,88.1,91.0,134.0,8.4,68.1
1178,350600,1991JJ00,404.0,492.0,0.7,82.2,306.0,351.0,-0.3,87.3,98.0,139.0,4.4,70.3
1179,350600,1992JJ00,415.0,507.0,3.2,81.8,318.0,364.0,3.9,87.3,97.0,141.0,1.0,68.8
1180,350600,1993JJ00,446.0,564.0,11.1,79.1,339.0,409.0,12.3,82.9,107.0,151.0,7.2,70.8
1181,350600,1994JJ00,484.0,600.0,6.5,80.6,366.0,438.0,7.1,83.5,118.0,158.0,4.7,74.6
1182,350600,1995JJ00,485.0,596.0,-0.6,81.3,358.0,425.0,-3.0,84.3,127.0,169.0,6.8,75.2
1183,350600,1996JJ00,540.0,647.0,8.5,83.5,399.0,459.0,8.1,86.9,141.0,185.0,9.4,76.3
1184,350600,1997JJ00,642.0,743.0,14.8,86.4,459.0,507.0,10.3,90.6,183.0,236.0,27.7,77.6
1185,350600,1998JJ00,648.0,743.0,0.0,87.2,459.0,500.0,-1.3,91.8,189.0,244.0,3.3,77.6
1186,350600,1999JJ00,696.0,789.0,6.2,88.3,494.0,535.0,7.0,92.4,202.0,254.0,4.2,79.5
1187,350600,2000JJ00,773.0,847.0,7.5,91.2,547.0,577.0,7.9,94.8,226.0,270.0,6.4,83.6
1188,350600,2001JJ00,854.0,931.0,9.8,91.7,587.0,628.0,8.8,93.5,267.0,304.0,12.4,87.9
1189,350600,2002JJ00,857.0,921.0,-1.1,93.0,593.0,631.0,0.5,94.0,264.0,290.0,-4.5,91.0
1190,350600,2003JJ00,819.0,874.0,-5.1,93.7,558.0,601.0,-4.7,92.8,261.0,273.0,-6.1,95.8
1191,350600,2004JJ00,805.0,835.0,-4.4,96.4,556.0,581.0,-3.4,95.8,249.0,255.0,-6.5,97.7
1192,350600,2005JJ00,854.0,854.0,2.2,100.0,591.0,591.0,1.8,100.0,263.0,263.0,3.2,100.0
1193,350600,2006JJ00,931.0,891.0,4.3,104.5,652.0,614.0,3.9,106.2,279.0,277.0,5.3,100.7
1194,350600,2007JJ00,967.0,877.0,-1.6,110.3,685.0,604.0,-1.7,113.5,282.0,273.0,-1.4,103.3
1195,350600,2008JJ00,1021.0,884.0,0.8,115.5,719.0,603.0,-0.1,119.3,302.0,282.0,3.2,107.2
1196,350600,2009JJ00,1041.0,925.0,4.6,112.6,707.0,622.0,3.2,113.7,334.0,304.0,7.9,109.8
1197,350600,2010JJ00,1077.0,903.0,-2.3,119.2,741.0,604.0,-3.0,122.8,336.0,301.0,-0.9,111.5
1198,350600,2011JJ00,1168.0,930.0,3.0,125.6,818.0,625.0,3.5,130.9,350.0,307.0,1.8,114.1
1199,350600,2012JJ00,1166.0,904.0,-2.8,129.0,809.0,598.0,-4.3,135.3,357.0,309.0,0.6,115.7
1200,351900,1988JJ00,2134.0,2323.0,,91.9,1935.0,2016.0,,96.0,199.0,304.0,,65.6
1201,351900,1989JJ00,2249.0,2360.0,1.6,95.3,2025.0,2031.0,0.7,99.7,224.0,334.0,10.1,67.0
1202,351900,1990JJ00,2324.0,2469.0,4.6,94.1,2097.0,2137.0,5.2,98.1,227.0,331.0,-0.9,68.6
1203,351900,1991JJ00,2427.0,2567.0,4.0,94.6,2177.0,2217.0,3.8,98.2,250.0,350.0,5.7,71.4
1204,351900,1992JJ00,2630.0,2813.0,9.6,93.5,2351.0,2433.0,9.7,96.6,279.0,379.0,8.4,73.5
1205,351900,1993JJ00,2482.0,2693.0,-4.3,92.2,2197.0,2316.0,-4.8,94.8,285.0,381.0,0.4,74.8
1206,351900,1994JJ00,2550.0,2693.0,0.0,94.7,2250.0,2313.0,-0.1,97.3,300.0,385.0,1.1,78.0
