ID,Leeftijd,Marges,RegioS,Perioden,ErvarenGezondheidGoedZeerGoed_1,EenOfMeerLangdurigeAandoeningen_2,BeperktVanwegeProblemenMetGezondheid_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren_5,BeperkingInZien_6,BeperkingInBewegen_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewicht_12,VoldoetAanBeweegrichtlijn_13,VoldoetAanNormGezondBewegen_14,VoldoetAanFitnorm_15,VoldoetAanTenMinste1Bewegingsnorm_16,WekelijkseSporters_17,Mantelzorger_18,ZwaarBelasteMantelzorgers_19,UrenMantelzorgPerWeek_20,Mantelzorgontvanger_21,UrenOntvangenMantelzorgPerWeek_22
938,10000,MBG0095,GM0213,2016JJ00,82.5,39.9,38.6,16.1,5.9,6.3,9.7,2.5,49.1,57.4,41.8,18.5,58.0,71.1,34.5,72.4,56.5,20.3,19.1,14.0,12.9,
939,10000,MBG0095,GM0899,2016JJ00,67.7,44.5,45.2,23.1,7.0,10.5,16.7,2.2,42.9,60.5,40.8,21.7,40.3,53.5,18.6,54.7,45.0,17.6,20.5,17.3,14.9,
940,10000,MBG0095,GM0312,2016JJ00,83.7,32.6,31.2,11.8,3.7,4.7,7.3,2.5,61.2,44.9,34.4,12.5,60.3,75.2,35.0,76.7,60.9,20.4,15.9,11.1,11.7,
941,10000,MBG0095,GM0313,2016JJ00,81.6,32.2,32.4,13.8,5.8,5.7,8.8,3.9,51.3,55.1,39.6,18.4,57.4,66.3,30.7,68.2,54.2,16.4,23.8,6.7,14.9,
942,10000,MBG0095,GM0214,2016JJ00,78.2,38.8,39.8,17.1,6.6,6.9,9.4,2.0,51.9,55.7,41.0,17.7,45.1,62.2,25.4,64.4,47.2,17.1,21.1,19.6,14.9,
943,10000,MBG0095,GM0502,2016JJ00,77.4,40.0,40.1,19.4,7.7,8.5,12.8,3.1,51.2,56.9,41.6,18.9,50.4,62.3,27.9,64.8,55.8,16.2,20.9,13.1,13.7,
944,10000,MBG0095,GM0383,2016JJ00,82.6,37.0,33.7,14.4,6.0,5.7,9.3,2.9,61.6,45.0,35.4,11.9,64.9,73.5,43.5,76.2,62.5,19.7,18.0,12.2,10.5,
945,10000,MBG0095,GM0109,2016JJ00,78.2,40.0,41.5,23.3,9.7,8.5,16.1,3.6,50.4,58.0,43.4,17.9,50.4,68.4,33.3,69.8,48.0,14.9,,,15.2,
946,10000,MBG0095,GM1706,2016JJ00,77.4,36.1,37.7,18.0,8.2,7.3,9.3,3.8,58.0,49.9,39.3,13.6,58.3,64.9,30.5,66.5,60.1,20.5,25.6,14.2,13.2,
947,10000,MBG0095,GM0611,2016JJ00,85.1,36.8,34.3,15.6,5.6,6.7,11.8,3.5,49.2,58.8,42.2,20.2,48.5,62.9,29.8,63.4,52.8,21.7,33.2,,12.1,
948,10000,MBG0095,GM1684,2016JJ00,75.1,42.5,43.7,20.0,7.2,8.5,13.1,2.6,52.7,55.5,41.5,17.4,61.7,70.4,32.7,73.2,57.6,20.7,26.8,12.8,14.6,
949,10000,MBG0095,GM0216,2016JJ00,79.8,38.4,36.9,17.1,5.1,9.3,12.1,2.9,55.1,52.9,40.9,14.9,56.6,64.6,31.7,68.0,57.2,17.0,27.3,15.7,16.1,
950,10000,MBG0095,GM0148,2016JJ00,84.5,35.1,35.3,14.3,5.9,4.8,8.9,1.6,56.3,51.2,40.3,13.3,57.5,67.8,30.3,69.8,54.8,17.0,18.4,18.9,15.8,
951,10000,MBG0095,GM1891,2016JJ00,80.7,39.5,38.1,17.0,6.4,6.8,12.4,2.6,50.2,59.1,41.8,21.3,52.1,69.1,29.4,70.4,43.9,21.3,,,,
952,10000,MBG0095,GM0503,2016JJ00,81.0,36.9,34.3,14.8,4.0,7.0,9.9,4.5,59.1,45.6,33.9,13.8,62.5,67.5,28.4,69.9,61.6,12.2,23.1,11.0,11.9,
953,10000,MBG0095,GM0010,2016JJ00,72.5,49.2,41.9,21.7,7.1,9.1,17.0,2.8,45.2,62.6,42.0,24.5,47.7,63.0,29.9,64.9,45.4,17.2,25.8,,12.4,
954,10000,MBG0095,GM0762,2016JJ00,80.1,36.0,37.9,19.5,7.6,7.4,12.3,4.1,53.7,52.7,41.3,14.0,58.1,66.1,32.9,68.1,54.5,21.8,11.9,9.8,16.0,
955,10000,MBG0095,GM0150,2016JJ00,80.3,41.1,41.8,19.2,7.1,8.8,12.1,3.9,53.5,52.5,39.1,15.8,62.7,71.6,31.7,73.2,58.4,17.9,16.6,12.1,10.7,
956,10000,MBG0095,GM0384,2016JJ00,81.2,32.7,29.9,13.9,4.5,5.7,9.1,5.6,54.5,49.8,36.7,15.9,61.2,69.4,28.6,70.9,58.5,14.1,28.4,24.3,9.6,
957,10000,MBG0095,GM1774,2016JJ00,87.3,31.7,31.2,14.0,5.5,6.8,9.0,1.8,54.8,52.0,41.9,12.3,58.1,69.0,32.4,71.3,62.6,19.0,10.3,9.6,14.2,
958,10000,MBG0095,GM0221,2016JJ00,75.4,42.5,41.7,21.2,10.8,8.4,11.9,1.9,44.1,64.1,44.8,23.2,54.5,62.7,29.9,64.1,49.9,18.8,24.4,17.5,10.5,
959,10000,MBG0095,GM0222,2016JJ00,77.8,42.9,44.6,15.7,5.9,6.0,10.8,1.1,49.2,58.5,44.1,17.3,57.9,69.0,36.3,70.7,58.2,21.4,24.7,11.1,14.8,
960,10000,MBG0095,GM0766,2016JJ00,80.9,34.5,34.7,17.0,7.0,7.4,10.1,5.0,51.0,55.8,41.6,17.3,55.1,66.1,31.7,67.9,59.5,19.6,26.8,13.1,13.4,
961,10000,MBG0095,GM0058,2016JJ00,84.0,37.2,38.3,14.8,3.5,5.5,10.8,4.3,54.8,53.9,37.1,20.9,58.3,68.8,35.8,71.0,43.8,17.8,,,19.2,
962,10000,MBG0095,GM0505,2016JJ00,77.8,37.5,33.8,20.0,7.0,9.0,14.6,4.0,53.4,53.8,36.7,20.3,52.5,65.5,28.0,67.6,46.6,16.6,23.2,19.3,14.0,
963,10000,MBG0095,GM0498,2016JJ00,81.7,35.9,35.7,15.1,5.8,6.1,8.1,2.4,56.4,50.9,40.5,12.9,57.7,75.7,36.3,77.6,56.0,17.1,13.6,9.4,9.9,
964,10000,MBG0095,GM1719,2016JJ00,77.4,35.8,37.8,18.9,7.8,6.2,13.0,3.6,49.9,58.5,44.0,17.9,52.0,69.7,28.3,70.9,57.5,17.6,25.2,14.4,16.8,
965,10000,MBG0095,GM0303,2016JJ00,83.9,33.1,31.9,14.1,8.0,7.3,10.9,5.8,54.7,52.0,37.2,18.5,46.2,64.5,26.3,65.6,50.8,16.7,28.5,13.0,11.8,
966,10000,MBG0095,GM0225,2016JJ00,79.8,37.7,36.9,18.6,6.4,7.6,11.2,2.8,45.9,61.2,43.5,21.1,51.9,60.9,27.7,62.9,53.4,18.7,19.8,10.3,14.9,
967,10000,MBG0095,GM0226,2016JJ00,81.3,41.1,43.2,19.4,6.6,7.9,12.6,3.0,49.7,57.9,41.1,20.1,55.2,68.2,32.6,69.4,58.6,17.4,21.0,11.8,15.3,
968,10000,MBG0095,GM1711,2016JJ00,71.9,39.6,40.6,19.5,6.4,9.2,14.0,3.4,48.0,57.4,41.4,19.1,50.0,63.4,29.0,65.0,47.2,19.3,27.3,14.0,17.7,
969,10000,MBG0095,GM0385,2016JJ00,82.0,32.5,32.0,14.3,4.4,7.3,7.8,2.5,56.4,48.0,37.4,12.2,57.0,67.7,32.0,69.3,58.2,16.2,18.9,11.7,11.9,
970,10000,MBG0095,GM0228,2016JJ00,80.1,37.7,39.6,17.7,7.0,8.4,12.4,5.8,56.3,48.4,34.2,16.9,59.6,66.7,31.0,68.5,56.6,17.7,24.9,11.8,13.7,
971,10000,MBG0095,GM0317,2016JJ00,82.6,36.9,31.9,14.2,5.5,5.5,10.0,3.5,52.5,53.3,41.3,14.6,53.9,68.8,36.2,70.5,57.2,17.3,19.7,11.3,11.7,
972,10000,MBG0095,GM1651,2016JJ00,78.0,42.4,39.3,17.0,5.1,5.8,12.3,3.2,45.8,61.1,43.5,21.0,49.6,64.7,29.3,66.5,42.0,19.9,26.8,15.5,10.2,
973,10000,MBG0095,GM0770,2016JJ00,83.3,29.4,32.5,14.8,7.5,4.5,8.6,3.7,55.9,52.0,43.3,11.3,58.2,70.5,38.3,73.6,66.4,22.0,21.7,13.5,13.5,
974,10000,MBG0095,GM1903,2016JJ00,76.7,35.3,34.2,13.5,4.8,5.1,9.4,2.3,50.8,52.2,38.6,15.2,47.6,61.8,23.7,63.0,51.5,18.3,22.1,12.1,11.0,
975,10000,MBG0095,GM0772,2016JJ00,74.1,33.5,34.1,17.3,5.0,8.3,10.9,2.9,58.9,43.4,32.2,12.4,57.2,68.6,25.3,69.9,58.3,14.3,20.8,16.7,13.4,26.2
976,10000,MBG0095,GM0230,2016JJ00,82.5,39.9,39.7,13.0,4.9,4.8,8.2,3.8,48.6,57.5,43.1,17.3,57.4,65.1,27.9,66.1,53.9,18.8,19.3,13.8,12.2,
977,10000,MBG0095,GM0114,2016JJ00,77.3,39.0,41.7,21.3,9.0,6.6,16.0,2.6,46.8,62.2,41.5,25.0,49.4,64.9,29.3,66.7,41.9,19.0,,,17.1,
978,10000,MBG0095,GM0388,2016JJ00,82.7,36.6,34.2,15.2,6.8,6.3,8.7,3.6,56.5,51.3,37.8,16.6,60.9,67.9,36.2,70.4,53.5,16.7,17.3,,10.6,
979,10000,MBG0095,GM0153,2016JJ00,74.9,40.0,38.9,21.6,7.8,8.6,14.7,3.5,50.6,53.9,38.7,17.2,58.7,71.9,31.0,74.0,55.6,16.5,16.2,13.9,11.1,23.4
980,10000,MBG0095,GM0232,2016JJ00,79.5,40.6,39.6,17.7,6.2,7.3,11.2,1.9,49.0,57.9,43.7,17.0,56.8,73.7,33.6,74.1,56.3,17.1,21.6,18.5,13.4,
981,10000,MBG0095,GM0233,2016JJ00,82.2,41.7,39.1,15.2,7.2,6.0,9.6,2.0,53.7,53.0,41.9,13.5,56.8,72.0,36.3,73.7,56.2,22.0,22.0,18.1,12.6,
982,10000,MBG0095,GM0777,2016JJ00,79.7,37.0,37.3,20.7,7.2,10.0,13.0,4.6,57.7,50.8,38.9,15.0,55.9,67.5,29.4,69.1,59.3,22.8,22.5,13.6,14.7,
983,10000,MBG0095,GM1722,2016JJ00,81.0,38.9,39.8,21.0,9.3,8.3,16.0,7.4,49.9,64.7,48.1,23.5,62.2,69.5,37.4,70.3,52.6,21.6,,,18.7,
984,10000,MBG0095,GM0070,2016JJ00,82.1,40.4,39.1,17.2,6.2,7.7,12.3,4.3,53.1,55.5,39.2,20.0,55.0,63.0,33.6,63.9,49.7,16.8,,,12.7,
985,10000,MBG0095,GM1940,2016JJ00,86.0,29.9,29.0,13.5,5.3,5.3,9.5,1.9,56.5,51.0,37.1,16.6,53.4,67.3,30.2,69.8,48.4,16.7,17.2,11.0,12.0,
986,10000,MBG0095,GM0779,2016JJ00,77.6,35.0,33.9,19.8,7.1,6.4,13.4,5.1,50.4,58.4,41.4,21.0,48.3,66.2,29.8,68.5,50.0,20.3,25.6,8.2,14.7,
987,10000,MBG0095,GM0236,2016JJ00,85.2,35.9,37.7,16.2,8.5,6.3,10.0,5.3,53.9,53.1,39.9,16.3,56.2,61.5,29.2,63.2,52.2,19.7,15.9,14.9,11.0,
988,10000,MBG0095,GM1771,2016JJ00,77.1,40.3,38.9,18.0,7.2,6.5,12.2,4.1,51.9,54.6,43.5,14.0,61.2,73.7,35.7,74.7,58.9,18.4,26.6,18.1,9.8,
989,10000,MBG0095,GM1652,2016JJ00,78.1,36.5,40.9,21.1,5.8,10.8,14.5,2.6,54.3,52.6,41.0,14.1,54.1,70.1,32.8,71.7,61.2,20.1,22.0,14.3,13.5,
990,10000,MBG0095,GM0907,2016JJ00,79.7,38.9,34.6,15.5,6.3,7.2,9.7,2.2,53.9,53.8,41.7,15.3,59.8,71.2,31.2,72.9,57.4,26.1,13.0,11.1,14.4,
991,10000,MBG0095,GM0689,2016JJ00,81.9,36.1,34.5,16.1,6.7,6.1,11.1,1.5,52.5,56.4,38.4,21.5,49.8,65.0,27.2,67.0,51.9,21.8,26.3,23.0,15.3,
992,10000,MBG0095,GM0784,2016JJ00,77.7,37.4,33.4,18.6,7.1,7.4,12.1,2.9,44.9,62.5,43.4,22.7,55.7,67.4,31.1,69.1,59.3,18.8,23.4,18.8,12.4,
993,10000,MBG0095,GM1924,2016JJ00,80.3,38.2,34.3,17.8,6.9,5.8,13.0,3.0,50.5,57.2,42.5,18.1,54.1,63.8,32.7,65.2,45.5,18.5,12.9,7.8,17.0,
994,10000,MBG0095,GM0664,2016JJ00,79.4,37.7,40.3,20.5,6.8,11.1,13.0,7.7,53.2,57.1,45.3,16.6,60.7,79.1,42.4,80.7,55.4,26.2,4.2,11.1,16.9,
995,10000,MBG0095,GM0785,2016JJ00,78.9,39.9,38.9,19.5,6.8,9.5,9.6,2.4,52.1,55.5,39.6,19.0,59.0,72.8,37.5,75.0,61.3,18.9,23.5,18.9,12.5,
996,10000,MBG0095,GM1942,2016JJ00,79.8,35.3,32.4,15.0,5.2,5.6,9.6,3.1,60.7,43.2,35.0,9.6,57.5,66.9,31.5,69.0,62.8,14.8,18.4,9.1,11.0,
997,10000,MBG0095,GM0512,2016JJ00,77.4,36.4,33.7,17.8,6.4,7.1,12.4,1.5,50.8,55.9,39.6,18.9,51.4,63.3,27.2,66.5,52.7,15.3,30.5,21.6,15.1,
998,10000,MBG0095,GM0513,2016JJ00,78.2,41.1,39.5,18.7,5.6,8.3,12.9,3.3,54.6,50.5,37.3,15.4,54.9,66.9,31.1,68.8,53.2,17.1,16.3,9.4,12.8,20.3
999,10000,MBG0095,GM0786,2016JJ00,77.0,42.2,43.5,18.6,9.5,3.7,12.5,1.0,58.4,53.4,40.2,18.1,55.4,67.9,34.7,70.7,63.3,26.7,29.8,23.6,15.1,
1000,10000,MBG0095,GM0518,2016JJ00,70.6,40.2,36.6,21.5,6.5,9.5,15.8,3.3,50.6,50.5,36.4,15.3,53.4,61.8,22.8,63.8,51.4,12.0,23.4,17.3,10.0,26.8
1001,10000,MBG0095,GM0014,2016JJ00,80.6,33.4,31.5,12.4,3.6,5.7,7.9,3.4,62.4,40.5,31.4,10.6,63.0,71.0,27.6,73.1,62.6,11.0,23.7,15.2,13.0,
1002,10000,MBG0095,GM0015,2016JJ00,82.0,30.2,32.7,15.9,4.0,6.5,10.9,4.7,46.7,60.4,46.0,18.1,47.5,61.1,21.2,63.2,47.6,18.3,,,10.7,
1003,10000,MBG0095,GM1729,2016JJ00,77.7,39.5,37.0,17.6,5.6,9.3,11.3,2.1,51.7,55.2,39.4,18.9,41.5,57.5,17.8,59.3,46.0,21.3,11.9,12.0,10.8,
1004,10000,MBG0095,GM0158,2016JJ00,83.7,32.2,31.7,16.0,5.1,7.1,9.9,1.1,51.0,56.7,41.1,18.5,60.2,71.1,38.7,72.0,63.4,21.2,15.1,10.3,13.4,
1005,10000,MBG0095,GM0788,2016JJ00,82.4,33.0,33.5,17.2,7.5,8.6,8.8,2.2,55.7,52.6,39.1,16.3,56.4,74.1,35.9,75.5,63.7,24.1,21.9,10.5,14.5,
1006,10000,MBG0095,GM0392,2016JJ00,80.3,33.8,33.0,13.9,3.7,5.9,10.0,3.8,55.8,46.3,35.0,12.8,60.1,69.4,28.2,71.4,59.9,13.4,18.9,13.4,9.7,26.7
1007,10000,MBG0095,GM0393,2016JJ00,86.8,32.7,30.9,13.6,4.7,4.7,8.8,6.5,55.5,51.6,39.4,15.6,58.2,71.5,36.5,73.3,65.4,17.0,,,14.6,
1008,10000,MBG0095,GM0394,2016JJ00,81.1,32.1,30.0,10.7,3.0,4.6,6.6,2.8,50.9,52.2,38.8,15.0,51.4,61.6,27.3,64.1,58.3,14.1,17.9,13.1,8.2,39.7
1009,10000,MBG0095,GM1655,2016JJ00,77.9,34.8,40.3,20.2,8.1,8.4,13.6,3.3,49.1,59.6,41.2,22.2,50.6,62.3,30.1,64.2,54.2,22.6,16.5,31.1,14.8,
1010,10000,MBG0095,GM0160,2016JJ00,83.2,40.1,39.4,14.1,5.0,5.0,9.4,2.6,49.4,56.3,41.9,16.8,57.8,67.5,33.4,71.0,53.7,17.1,17.1,16.5,10.7,
1011,10000,MBG0095,GM0243,2016JJ00,79.6,43.1,40.5,20.9,9.1,7.1,15.6,3.7,56.2,50.5,38.7,14.5,54.7,68.5,30.9,69.6,57.6,19.9,15.9,8.2,15.6,
1012,10000,MBG0095,GM0523,2016JJ00,82.2,34.6,32.9,16.1,7.3,4.2,10.8,3.5,54.6,53.7,41.2,15.5,49.0,61.5,26.6,63.4,47.4,19.0,22.3,,18.1,
1013,10000,MBG0095,GM0017,2016JJ00,83.2,38.0,36.1,11.9,3.9,4.9,8.0,4.1,58.7,46.8,37.6,11.5,60.3,75.5,36.9,77.6,57.1,18.1,19.2,12.1,9.2,
1014,10000,MBG0095,GM0072,2016JJ00,79.5,35.1,36.5,14.9,4.3,5.1,10.7,5.4,51.4,56.7,42.1,17.9,62.3,75.7,34.2,77.8,53.2,15.0,,,10.8,
1015,10000,MBG0095,GM0244,2016JJ00,80.2,37.2,37.1,17.4,7.2,7.4,10.9,2.6,51.0,55.7,39.7,19.0,57.9,71.7,35.1,73.5,54.0,21.5,14.8,8.8,15.0,
1016,10000,MBG0095,GM0396,2016JJ00,79.7,37.0,38.2,18.6,4.8,6.5,13.1,2.2,54.1,52.8,37.0,18.5,57.9,72.6,35.6,74.9,58.2,16.1,26.3,9.8,15.1,
1017,10000,MBG0095,GM0397,2016JJ00,83.9,38.3,35.0,14.8,5.2,5.2,12.2,2.7,60.7,46.0,37.1,11.2,60.8,75.7,43.7,77.3,71.8,17.4,23.4,18.8,13.4,
1018,10000,MBG0095,GM0246,2016JJ00,81.9,36.9,37.5,17.3,6.5,7.8,10.8,2.6,54.0,52.8,39.3,16.1,54.3,69.0,33.6,70.6,57.1,18.5,14.7,13.8,10.8,
1019,10000,MBG0095,GM0074,2016JJ00,82.6,37.3,32.2,12.8,5.2,4.8,7.7,3.1,54.5,51.8,40.2,14.2,57.1,69.2,35.3,71.0,54.9,15.5,20.5,24.1,9.6,
1020,10000,MBG0095,GM0398,2016JJ00,78.0,37.5,36.8,18.9,5.5,11.1,12.4,4.3,52.3,54.0,38.7,18.1,56.9,70.1,29.6,71.3,57.3,14.9,20.3,14.3,12.7,
1021,10000,MBG0095,GM0917,2016JJ00,66.0,45.1,45.4,22.9,6.8,9.5,16.5,2.2,44.6,57.3,38.9,19.7,40.5,54.8,17.6,56.5,42.4,16.9,20.2,15.4,13.0,18.4
1022,10000,MBG0095,GM1658,2016JJ00,80.2,35.6,34.1,14.4,5.1,4.8,9.1,1.6,56.3,51.4,41.6,12.4,58.5,72.2,34.3,74.3,57.8,23.3,28.1,14.3,10.4,
1023,10000,MBG0095,GM0399,2016JJ00,81.1,36.6,34.1,12.5,3.5,4.4,9.1,1.6,61.1,45.7,35.6,12.5,63.3,74.8,39.0,76.2,64.0,17.8,20.1,9.7,12.6,
1024,10000,MBG0095,GM0400,2016JJ00,74.1,41.4,38.0,19.5,7.1,7.3,12.2,3.3,43.6,62.5,44.2,21.6,53.7,67.3,28.3,68.4,48.6,16.1,24.2,12.1,11.4,
1025,10000,MBG0095,GM0163,2016JJ00,82.1,35.9,36.2,16.3,7.9,5.4,10.1,2.0,51.1,54.8,43.2,13.7,57.3,72.2,36.1,74.2,59.7,19.9,10.7,8.6,16.2,
1026,10000,MBG0095,GM0530,2016JJ00,77.8,44.8,40.0,19.6,7.6,8.4,11.2,1.1,48.8,60.0,45.1,18.7,51.5,70.6,31.0,72.6,55.3,18.3,,,10.0,
1027,10000,MBG0095,GM0794,2016JJ00,73.5,38.0,40.5,22.4,6.8,9.5,15.8,3.5,49.0,56.4,37.1,22.3,53.1,66.3,24.3,67.3,53.2,19.3,24.2,13.7,15.7,
1028,10000,MBG0095,GM0531,2016JJ00,84.7,31.9,29.0,14.0,5.4,6.8,9.4,3.0,52.7,55.2,41.5,17.0,44.7,57.0,28.9,60.1,49.1,20.9,22.8,13.6,14.3,
1029,10000,MBG0095,GM0164,2016JJ00,79.1,39.9,37.0,20.5,7.8,10.2,13.1,3.6,50.7,55.5,42.0,16.2,56.8,71.0,31.9,72.6,55.7,17.7,15.3,20.2,12.0,23.3
1030,10000,MBG0095,GM0796,2016JJ00,78.4,33.4,30.9,15.9,5.0,6.7,10.7,3.1,54.5,48.6,36.4,13.6,53.1,62.2,26.6,64.3,56.1,16.2,21.2,13.0,12.9,31.3
1031,10000,MBG0095,GM0252,2016JJ00,83.5,36.3,38.0,14.7,6.1,6.8,8.4,2.7,59.1,50.4,40.3,13.3,62.6,76.3,38.2,77.1,64.8,22.0,20.3,11.5,14.9,
1032,10000,MBG0095,GM0797,2016JJ00,77.7,34.3,35.0,19.4,6.4,8.6,11.8,2.6,50.5,57.3,44.4,16.0,52.9,66.5,30.6,69.2,54.5,17.4,21.9,11.4,12.5,
1033,10000,MBG0095,GM0534,2016JJ00,80.8,38.2,39.4,20.2,8.2,8.0,12.0,3.2,53.0,54.9,43.1,15.0,56.8,72.7,36.6,73.8,57.2,20.0,31.1,13.5,12.3,
1034,10000,MBG0095,GM0798,2016JJ00,81.1,31.2,32.6,17.0,8.3,6.6,8.6,1.1,52.5,55.1,42.3,15.5,56.5,69.3,34.2,72.0,65.5,21.5,20.4,11.7,12.4,
1035,10000,MBG0095,GM0402,2016JJ00,78.8,34.5,32.3,16.4,4.6,7.8,11.5,2.2,60.8,44.3,33.2,13.0,58.0,59.9,29.6,62.3,55.4,13.1,27.0,15.3,10.0,
1036,10000,MBG0095,GM1735,2016JJ00,81.0,34.5,34.5,16.4,6.2,6.2,9.9,1.2,46.8,57.0,43.6,14.9,55.9,70.0,33.3,71.4,58.0,18.3,20.2,13.5,11.0,23.8
1037,10000,MBG0095,GM1911,2016JJ00,80.7,34.6,35.5,14.3,6.3,4.3,9.9,2.2,51.4,56.0,40.9,17.9,50.7,69.8,29.0,70.7,49.9,17.3,20.4,13.1,14.9,
1038,10000,MBG0095,GM0118,2016JJ00,81.3,44.8,38.2,20.9,7.1,8.2,15.0,5.3,46.0,62.0,46.9,19.1,51.1,67.8,32.9,68.8,48.7,17.8,,,20.5,
1039,10000,MBG0095,GM0018,2016JJ00,76.9,43.1,42.3,21.8,6.1,9.6,14.5,1.1,50.1,59.2,38.7,24.2,47.4,63.9,25.6,65.7,46.5,18.7,19.5,29.4,10.4,
1040,10000,MBG0095,GM0405,2016JJ00,78.5,36.7,34.8,16.7,4.5,9.2,10.0,3.7,51.9,54.3,39.1,18.0,58.5,68.3,29.4,69.9,58.0,14.9,22.0,12.3,11.4,
1041,10000,MBG0095,GM1507,2016JJ00,81.2,31.2,31.8,13.8,5.6,5.9,7.9,1.7,52.5,52.7,42.0,12.5,59.4,67.6,31.0,69.5,56.8,18.5,18.2,10.8,11.2,
1042,10000,MBG0095,GM0321,2016JJ00,83.2,32.9,30.4,10.5,3.3,4.7,6.3,1.7,59.8,47.0,36.0,13.2,57.9,66.5,32.5,68.5,64.8,21.0,20.2,8.1,10.8,
1043,10000,MBG0095,GM0406,2016JJ00,82.0,37.1,33.1,12.9,4.2,4.6,9.0,4.1,53.8,50.9,39.9,13.1,48.9,61.1,31.9,64.2,56.9,16.8,24.3,15.4,10.0,
1044,10000,MBG0095,GM0677,2016JJ00,75.5,40.2,39.1,22.5,8.3,8.0,15.9,3.8,50.1,57.2,41.8,19.0,55.4,66.2,31.8,68.4,51.2,24.5,23.3,14.6,13.5,
1045,10000,MBG0095,GM0353,2016JJ00,79.5,38.2,36.0,15.1,5.2,5.9,11.6,2.9,51.3,56.4,42.5,16.8,54.9,64.1,30.8,66.7,56.7,18.6,24.6,18.4,20.7,
1046,10000,MBG0095,GM1884,2016JJ00,83.4,36.0,38.0,13.3,5.8,4.9,7.4,2.2,49.3,56.3,42.9,15.8,55.7,71.2,34.3,72.5,63.4,18.6,16.3,15.1,11.1,
1047,10000,MBG0095,GM0166,2016JJ00,80.0,38.2,37.6,15.4,6.2,6.8,10.3,3.6,51.9,55.7,41.1,17.7,59.0,71.5,28.3,73.2,53.5,20.3,18.1,14.1,12.8,
1048,10000,MBG0095,GM0678,2016JJ00,81.7,33.8,34.0,20.0,5.8,8.9,14.4,4.2,53.9,54.0,42.9,14.2,58.7,70.1,32.1,71.7,51.5,20.5,10.9,14.7,16.6,
1049,10000,MBG0095,GM0537,2016JJ00,81.9,37.2,36.4,18.2,7.4,5.6,11.6,4.3,44.6,61.6,43.9,20.9,54.2,68.8,28.9,71.2,51.1,16.4,21.7,21.2,13.4,
1050,10000,MBG0095,GM0928,2016JJ00,65.6,46.9,46.3,23.6,7.1,10.9,16.9,3.1,43.4,59.8,39.9,22.0,38.6,55.0,15.7,56.0,38.4,16.9,21.9,15.9,12.5,
1051,10000,MBG0095,GM1598,2016JJ00,84.7,28.4,28.9,11.3,3.8,5.8,6.3,2.1,56.7,50.4,38.6,14.3,58.8,71.5,34.8,73.3,62.7,15.0,20.5,10.5,9.9,
1052,10000,MBG0095,GM0079,2016JJ00,79.6,43.9,44.1,13.6,5.6,8.0,10.3,4.7,42.0,70.9,57.2,19.4,59.1,72.4,30.9,73.5,43.1,20.7,,,14.8,
1053,10000,MBG0095,GM0588,2016JJ00,82.7,35.3,36.4,17.3,8.3,5.8,10.7,2.4,50.7,58.1,46.5,14.8,42.8,57.2,26.0,60.3,44.5,18.6,,,16.0,
1054,10000,MBG0095,GM0542,2016JJ00,80.8,37.0,36.5,16.3,5.4,6.9,11.9,2.4,48.3,58.9,42.9,19.5,53.0,67.3,35.7,69.2,50.4,19.1,20.1,11.8,12.5,
1055,10000,MBG0095,GM1931,2016JJ00,79.9,38.9,37.9,16.0,6.4,6.0,9.9,2.2,49.1,55.9,39.1,19.1,52.5,64.1,28.6,66.6,51.6,19.9,18.2,11.9,13.1,
1056,10000,MBG0095,GM1659,2016JJ00,80.1,33.1,32.5,16.7,4.6,8.1,10.1,3.0,53.6,54.8,42.0,16.1,54.2,71.4,31.8,73.0,57.2,20.9,27.1,10.1,9.4,
1057,10000,MBG0095,GM1685,2016JJ00,76.8,33.1,39.2,19.4,7.4,7.5,13.3,2.6,53.8,53.5,37.9,18.4,56.0,66.4,34.0,69.0,60.7,20.1,25.6,16.7,16.6,
1058,10000,MBG0095,GM0882,2016JJ00,71.6,42.1,42.3,20.9,6.3,8.2,15.2,2.0,46.7,57.5,39.8,19.7,43.2,56.8,21.4,58.1,44.9,17.4,16.9,12.7,11.7,
1059,10000,MBG0095,GM0415,2016JJ00,81.3,35.5,35.6,15.3,4.1,7.6,11.0,2.5,54.0,52.9,41.4,13.9,55.2,70.5,32.6,71.5,56.8,19.2,25.1,11.5,14.9,
1060,10000,MBG0095,GM0416,2016JJ00,81.0,34.4,34.6,11.5,5.4,4.2,6.8,3.3,52.7,53.9,43.3,13.1,63.6,74.5,37.1,76.4,64.1,19.1,21.8,13.5,8.7,
1061,10000,MBG0095,GM1621,2016JJ00,85.3,32.1,29.8,10.1,4.7,3.4,5.5,2.1,52.9,56.3,43.6,16.2,63.2,68.1,29.7,70.9,64.6,14.3,17.0,,11.3,
1062,10000,MBG0095,GM0417,2016JJ00,83.5,34.0,30.4,15.7,4.3,7.0,10.2,3.0,59.9,47.1,37.7,12.1,55.9,70.8,34.3,72.0,62.1,17.6,18.1,11.5,7.4,
1063,10000,MBG0095,GM0022,2016JJ00,83.1,41.6,40.9,15.6,7.0,6.1,10.9,2.7,50.3,57.4,41.9,18.9,52.7,69.4,31.3,71.2,52.5,17.1,26.0,13.7,13.8,
