ID,Sectors,TypeOfNonFinancialAsset,Periods,OpeningBalanceSheet_1,Revaluation_2,CapitalFormation_3,OtherChangesInVolume_4,StatisticalDiscrepancy_5,ClosingBalanceSheet_6,VolumeIndices2010100_7
1556,Sector12,A01   ,2011JJ00,24822.0,,,,,23672.0,97.5
1557,Sector12,A01   ,2012JJ00,23672.0,,,,,23114.0,96.6
1558,Sector12,A01   ,2013JJ00,23114.0,,,,,22746.0,96.7
1559,Sector12,A01   ,2014JJ00,22746.0,,,,,21354.0,93.4
1560,Sector12,A01   ,2015JJ00,21354.0,,,,,20062.0,90.4
1561,Sector12,A01   ,2016JJ00,20062.0,,,,,20403.0,90.8
1562,Sector12,A02   ,1995JJ00,,,,,,13382.0,169.5
1563,Sector12,A02   ,1996JJ00,13382.0,,,,,13546.0,164.6
1564,Sector12,A02   ,1997JJ00,13546.0,,,,,13393.0,158.9
1565,Sector12,A02   ,1998JJ00,13393.0,,,,,13908.0,161.3
1566,Sector12,A02   ,1999JJ00,13908.0,,,,,13800.0,155.3
1567,Sector12,A02   ,2000JJ00,13800.0,,,,,14066.0,150.7
1568,Sector12,A02   ,2001JJ00,14066.0,,,,,15353.0,155.8
1569,Sector12,A02   ,2002JJ00,15353.0,,,,,15130.0,146.5
1570,Sector12,A02   ,2003JJ00,15130.0,,,,,14677.0,138.7
1571,Sector12,A02   ,2004JJ00,14677.0,,,,,14324.0,132.9
1572,Sector12,A02   ,2005JJ00,14324.0,,,,,14039.0,127.0
1573,Sector12,A02   ,2006JJ00,14039.0,,,,,13996.0,122.7
1574,Sector12,A02   ,2007JJ00,13996.0,,,,,13400.0,114.4
1575,Sector12,A02   ,2008JJ00,13400.0,,,,,13351.0,110.1
1576,Sector12,A02   ,2009JJ00,13351.0,,,,,13412.0,106.6
1577,Sector12,A02   ,2010JJ00,13412.0,,,,,12895.0,100.0
1578,Sector12,A02   ,2011JJ00,12895.0,,,,,12727.0,99.3
1579,Sector12,A02   ,2012JJ00,12727.0,,,,,11783.0,92.8
1580,Sector12,A02   ,2013JJ00,11783.0,,,,,10814.0,84.1
1581,Sector12,A02   ,2014JJ00,10814.0,,,,,9765.0,75.7
1582,Sector12,A02   ,2015JJ00,9765.0,,,,,8676.0,68.7
1583,Sector12,A02   ,2016JJ00,8676.0,,,,,7484.0,59.4
1584,Sector12,A03   ,1995JJ00,,,,,,49.0,100.6
1585,Sector12,A03   ,1996JJ00,49.0,,,,,50.0,100.6
1586,Sector12,A03   ,1997JJ00,50.0,,,,,48.0,94.7
1587,Sector12,A03   ,1998JJ00,48.0,,,,,51.0,98.6
1588,Sector12,A03   ,1999JJ00,51.0,,,,,53.0,100.4
1589,Sector12,A03   ,2000JJ00,53.0,,,,,56.0,102.3
1590,Sector12,A03   ,2001JJ00,56.0,,,,,60.0,104.0
1591,Sector12,A03   ,2002JJ00,60.0,,,,,62.0,104.0
1592,Sector12,A03   ,2003JJ00,62.0,,,,,66.0,105.6
1593,Sector12,A03   ,2004JJ00,66.0,,,,,67.0,107.2
1594,Sector12,A03   ,2005JJ00,67.0,,,,,68.0,107.2
1595,Sector12,A03   ,2006JJ00,68.0,,,,,69.0,105.7
1596,Sector12,A03   ,2007JJ00,69.0,,,,,71.0,104.2
1597,Sector12,A03   ,2008JJ00,71.0,,,,,74.0,102.8
1598,Sector12,A03   ,2009JJ00,74.0,,,,,71.0,100.0
1599,Sector12,A03   ,2010JJ00,71.0,,,,,73.0,100.0
1600,Sector12,A03   ,2011JJ00,73.0,,,,,74.0,98.7
1601,Sector12,A03   ,2012JJ00,74.0,,,,,74.0,96.1
1602,Sector12,A03   ,2013JJ00,74.0,,,,,71.0,90.9
1603,Sector12,A03   ,2014JJ00,71.0,,,,,70.0,89.7
1604,Sector12,A03   ,2015JJ00,70.0,,,,,67.0,87.1
1605,Sector12,A03   ,2016JJ00,67.0,,,,,67.0,87.1
1606,Sector12,A14   ,1995JJ00,,,,,,2403.0,114.2
1607,Sector12,A14   ,1996JJ00,2403.0,,,,,2613.0,118.8
1608,Sector12,A14   ,1997JJ00,2613.0,,,,,2702.0,119.9
1609,Sector12,A14   ,1998JJ00,2702.0,,,,,3082.0,124.5
1610,Sector12,A14   ,1999JJ00,3082.0,,,,,3212.0,125.6
1611,Sector12,A14   ,2000JJ00,3212.0,,,,,3863.0,138.0
1612,Sector12,A14   ,2001JJ00,3863.0,,,,,4381.0,142.6
1613,Sector12,A14   ,2002JJ00,4381.0,,,,,4478.0,145.1
1614,Sector12,A14   ,2003JJ00,4478.0,,,,,4414.0,138.5
1615,Sector12,A14   ,2004JJ00,4414.0,,,,,4366.0,134.7
1616,Sector12,A14   ,2005JJ00,4366.0,,,,,4223.0,128.6
1617,Sector12,A14   ,2006JJ00,4223.0,,,,,4148.0,123.2
1618,Sector12,A14   ,2007JJ00,4148.0,,,,,4003.0,116.1
1619,Sector12,A14   ,2008JJ00,4003.0,,,,,3865.0,108.7
1620,Sector12,A14   ,2009JJ00,3865.0,,,,,3747.0,103.0
1621,Sector12,A14   ,2010JJ00,3747.0,,,,,3680.0,100.0
1622,Sector12,A14   ,2011JJ00,3680.0,,,,,3391.0,97.3
1623,Sector12,A14   ,2012JJ00,3391.0,,,,,3130.0,98.2
1624,Sector12,A14   ,2013JJ00,3130.0,,,,,3063.0,96.0
1625,Sector12,A14   ,2014JJ00,3063.0,,,,,3078.0,92.2
1626,Sector12,A14   ,2015JJ00,3078.0,,,,,3026.0,86.1
1627,Sector12,A14   ,2016JJ00,3026.0,,,,,3084.0,84.1
1628,Sector12,A04_08,1995JJ00,,,,,,1341.0,95.0
1629,Sector12,A04_08,1996JJ00,1341.0,,,,,1512.0,106.2
1630,Sector12,A04_08,1997JJ00,1512.0,,,,,1639.0,115.8
1631,Sector12,A04_08,1998JJ00,1639.0,,,,,1789.0,125.4
1632,Sector12,A04_08,1999JJ00,1789.0,,,,,2393.0,167.7
1633,Sector12,A04_08,2000JJ00,2393.0,,,,,2976.0,202.4
1634,Sector12,A04_08,2001JJ00,2976.0,,,,,3143.0,210.6
1635,Sector12,A04_08,2002JJ00,3143.0,,,,,3223.0,214.4
1636,Sector12,A04_08,2003JJ00,3223.0,,,,,3232.0,213.9
1637,Sector12,A04_08,2004JJ00,3232.0,,,,,1197.0,78.7
1638,Sector12,A04_08,2005JJ00,1197.0,,,,,1236.0,80.1
1639,Sector12,A04_08,2006JJ00,1236.0,,,,,1260.0,80.6
1640,Sector12,A04_08,2007JJ00,1260.0,,,,,1324.0,83.8
1641,Sector12,A04_08,2008JJ00,1324.0,,,,,1540.0,99.7
1642,Sector12,A04_08,2009JJ00,1540.0,,,,,1594.0,103.4
1643,Sector12,A04_08,2010JJ00,1594.0,,,,,1537.0,100.0
1644,Sector12,A04_08,2011JJ00,1537.0,,,,,303.0,20.1
1645,Sector12,A04_08,2012JJ00,303.0,,,,,294.0,19.4
1646,Sector12,A04_08,2013JJ00,294.0,,,,,281.0,18.6
1647,Sector12,A04_08,2014JJ00,281.0,,,,,275.0,18.3
1648,Sector12,A04_08,2015JJ00,275.0,,,,,272.0,18.0
1649,Sector12,A04_08,2016JJ00,272.0,,,,,272.0,17.7
1650,Sector12,A04   ,1995JJ00,,,,,,1304.0,95.7
1651,Sector12,A04   ,1996JJ00,1304.0,,,,,1467.0,106.7
1652,Sector12,A04   ,1997JJ00,1467.0,,,,,1587.0,116.2
1653,Sector12,A04   ,1998JJ00,1587.0,,,,,1731.0,125.6
1654,Sector12,A04   ,1999JJ00,1731.0,,,,,2333.0,169.3
1655,Sector12,A04   ,2000JJ00,2333.0,,,,,2911.0,204.9
1656,Sector12,A04   ,2001JJ00,2911.0,,,,,3072.0,213.0
1657,Sector12,A04   ,2002JJ00,3072.0,,,,,3156.0,217.2
1658,Sector12,A04   ,2003JJ00,3156.0,,,,,3166.0,216.9
1659,Sector12,A04   ,2004JJ00,3166.0,,,,,1130.0,76.9
1660,Sector12,A04   ,2005JJ00,1130.0,,,,,1165.0,78.1
1661,Sector12,A04   ,2006JJ00,1165.0,,,,,1194.0,79.0
1662,Sector12,A04   ,2007JJ00,1194.0,,,,,1260.0,82.7
1663,Sector12,A04   ,2008JJ00,1260.0,,,,,1475.0,99.2
1664,Sector12,A04   ,2009JJ00,1475.0,,,,,1532.0,103.3
1665,Sector12,A04   ,2010JJ00,1532.0,,,,,1478.0,100.0
1666,Sector12,A04   ,2011JJ00,1478.0,,,,,248.0,17.1
1667,Sector12,A04   ,2012JJ00,248.0,,,,,246.0,17.0
1668,Sector12,A04   ,2013JJ00,246.0,,,,,242.0,16.8
1669,Sector12,A04   ,2014JJ00,242.0,,,,,241.0,16.8
1670,Sector12,A04   ,2015JJ00,241.0,,,,,242.0,16.7
1671,Sector12,A04   ,2016JJ00,242.0,,,,,245.0,16.7
1672,Sector12,A05   ,1995JJ00,,,,,,38.0,72.9
1673,Sector12,A05   ,1996JJ00,38.0,,,,,45.0,86.3
1674,Sector12,A05   ,1997JJ00,45.0,,,,,52.0,99.7
1675,Sector12,A05   ,1998JJ00,52.0,,,,,57.0,109.3
1676,Sector12,A05   ,1999JJ00,57.0,,,,,61.0,117.0
1677,Sector12,A05   ,2000JJ00,61.0,,,,,65.0,122.6
1678,Sector12,A05   ,2001JJ00,65.0,,,,,70.0,132.1
1679,Sector12,A05   ,2002JJ00,70.0,,,,,66.0,124.5
1680,Sector12,A05   ,2003JJ00,66.0,,,,,66.0,124.5
1681,Sector12,A05   ,2004JJ00,66.0,,,,,67.0,126.4
1682,Sector12,A05   ,2005JJ00,67.0,,,,,71.0,132.0
1683,Sector12,A05   ,2006JJ00,71.0,,,,,66.0,122.7
1684,Sector12,A05   ,2007JJ00,66.0,,,,,64.0,115.5
1685,Sector12,A05   ,2008JJ00,64.0,,,,,65.0,113.7
1686,Sector12,A05   ,2009JJ00,65.0,,,,,62.0,108.5
1687,Sector12,A05   ,2010JJ00,62.0,,,,,59.0,100.0
1688,Sector12,A05   ,2011JJ00,59.0,,,,,55.0,91.7
1689,Sector12,A05   ,2012JJ00,55.0,,,,,48.0,80.0
1690,Sector12,A05   ,2013JJ00,48.0,,,,,39.0,63.7
1691,Sector12,A05   ,2014JJ00,39.0,,,,,34.0,57.0
1692,Sector12,A05   ,2015JJ00,34.0,,,,,29.0,48.6
1693,Sector12,A05   ,2016JJ00,29.0,,,,,27.0,45.2
1694,Sector12,A06   ,1995JJ00,,,,,,0.0,100.0
1695,Sector12,A06   ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1696,Sector12,A06   ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1697,Sector12,A06   ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1698,Sector12,A06   ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1699,Sector12,A06   ,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1700,Sector12,A06   ,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1701,Sector12,A06   ,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1702,Sector12,A06   ,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1703,Sector12,A06   ,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1704,Sector12,A06   ,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1705,Sector12,A06   ,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1706,Sector12,A06   ,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1707,Sector12,A06   ,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1708,Sector12,A06   ,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1709,Sector12,A06   ,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1710,Sector12,A06   ,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1711,Sector12,A06   ,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1712,Sector12,A06   ,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1713,Sector12,A06   ,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1714,Sector12,A06   ,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1715,Sector12,A06   ,2016JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1716,Sector12,A07   ,1995JJ00,,,,,,0.0,100.0
1717,Sector12,A07   ,1996JJ00,0.0,,,,,0.0,100.0
1718,Sector12,A07   ,1997JJ00,0.0,,,,,0.0,100.0
1719,Sector12,A07   ,1998JJ00,0.0,,,,,0.0,100.0
1720,Sector12,A07   ,1999JJ00,0.0,,,,,0.0,100.0
1721,Sector12,A07   ,2000JJ00,0.0,,,,,0.0,100.0
1722,Sector12,A07   ,2001JJ00,0.0,,,,,0.0,100.0
1723,Sector12,A07   ,2002JJ00,0.0,,,,,0.0,100.0
1724,Sector12,A07   ,2003JJ00,0.0,,,,,0.0,100.0
1725,Sector12,A07   ,2004JJ00,0.0,,,,,0.0,100.0
1726,Sector12,A07   ,2005JJ00,0.0,,,,,0.0,100.0
1727,Sector12,A07   ,2006JJ00,0.0,,,,,0.0,100.0
1728,Sector12,A07   ,2007JJ00,0.0,,,,,0.0,100.0
1729,Sector12,A07   ,2008JJ00,0.0,,,,,0.0,100.0
1730,Sector12,A07   ,2009JJ00,0.0,,,,,0.0,100.0
1731,Sector12,A07   ,2010JJ00,0.0,,,,,0.0,100.0
1732,Sector12,A07   ,2011JJ00,0.0,,,,,0.0,100.0
1733,Sector12,A07   ,2012JJ00,0.0,,,,,0.0,100.0
1734,Sector12,A07   ,2013JJ00,0.0,,,,,0.0,100.0
1735,Sector12,A07   ,2014JJ00,0.0,,,,,0.0,100.0
1736,Sector12,A07   ,2015JJ00,0.0,,,,,0.0,100.0
1737,Sector12,A07   ,2016JJ00,0.0,,,,,0.0,100.0
1738,Sector12,A08   ,1995JJ00,,,,,,0.0,100.0
1739,Sector12,A08   ,1996JJ00,0.0,,,,,0.0,100.0
1740,Sector12,A08   ,1997JJ00,0.0,,,,,0.0,100.0
1741,Sector12,A08   ,1998JJ00,0.0,,,,,0.0,100.0
1742,Sector12,A08   ,1999JJ00,0.0,,,,,0.0,100.0
1743,Sector12,A08   ,2000JJ00,0.0,,,,,0.0,100.0
1744,Sector12,A08   ,2001JJ00,0.0,,,,,0.0,100.0
1745,Sector12,A08   ,2002JJ00,0.0,,,,,0.0,100.0
1746,Sector12,A08   ,2003JJ00,0.0,,,,,0.0,100.0
1747,Sector12,A08   ,2004JJ00,0.0,,,,,0.0,100.0
1748,Sector12,A08   ,2005JJ00,0.0,,,,,0.0,100.0
1749,Sector12,A08   ,2006JJ00,0.0,,,,,0.0,100.0
1750,Sector12,A08   ,2007JJ00,0.0,,,,,0.0,100.0
1751,Sector12,A08   ,2008JJ00,0.0,,,,,0.0,100.0
1752,Sector12,A08   ,2009JJ00,0.0,,,,,0.0,100.0
1753,Sector12,A08   ,2010JJ00,0.0,,,,,0.0,100.0
1754,Sector12,A08   ,2011JJ00,0.0,,,,,0.0,100.0
1755,Sector12,A08   ,2012JJ00,0.0,,,,,0.0,100.0
1756,Sector12,A08   ,2013JJ00,0.0,,,,,0.0,100.0
1757,Sector12,A08   ,2014JJ00,0.0,,,,,0.0,100.0
1758,Sector12,A08   ,2015JJ00,0.0,,,,,0.0,100.0
1759,Sector12,A08   ,2016JJ00,0.0,,,,,0.0,100.0
1760,Sector12,A09   ,1995JJ00,,,,,,753.0,8.9
1761,Sector12,A09   ,1996JJ00,753.0,,,,,770.0,11.3
1762,Sector12,A09   ,1997JJ00,770.0,,,,,800.0,14.4
1763,Sector12,A09   ,1998JJ00,800.0,,,,,772.0,17.5
1764,Sector12,A09   ,1999JJ00,772.0,,,,,748.0,20.6
1765,Sector12,A09   ,2000JJ00,748.0,,,,,782.0,23.9
1766,Sector12,A09   ,2001JJ00,782.0,,,,,807.0,28.6
1767,Sector12,A09   ,2002JJ00,807.0,,,,,790.0,32.5
1768,Sector12,A09   ,2003JJ00,790.0,,,,,815.0,37.9
1769,Sector12,A09   ,2004JJ00,815.0,,,,,863.0,43.2
1770,Sector12,A09   ,2005JJ00,863.0,,,,,888.0,49.7
1771,Sector12,A09   ,2006JJ00,888.0,,,,,843.0,52.2
1772,Sector12,A09   ,2007JJ00,843.0,,,,,838.0,55.2
1773,Sector12,A09   ,2008JJ00,838.0,,,,,864.0,63.3
1774,Sector12,A09   ,2009JJ00,864.0,,,,,1109.0,88.3
1775,Sector12,A09   ,2010JJ00,1109.0,,,,,1209.0,100.0
1776,Sector12,A09   ,2011JJ00,1209.0,,,,,1229.0,106.8
1777,Sector12,A09   ,2012JJ00,1229.0,,,,,1251.0,110.9
1778,Sector12,A09   ,2013JJ00,1251.0,,,,,1280.0,113.7
1779,Sector12,A09   ,2014JJ00,1280.0,,,,,1258.0,112.2
1780,Sector12,A09   ,2015JJ00,1258.0,,,,,1220.0,111.6
1781,Sector12,A09   ,2016JJ00,1220.0,,,,,1195.0,110.9
1782,Sector12,A22   ,1995JJ00,,,,,,102.0,50.2
1783,Sector12,A22   ,1996JJ00,102.0,,,,,108.0,53.1
1784,Sector12,A22   ,1997JJ00,108.0,,,,,114.0,58.3
1785,Sector12,A22   ,1998JJ00,114.0,,,,,125.0,63.3
1786,Sector12,A22   ,1999JJ00,125.0,,,,,138.0,70.5
1787,Sector12,A22   ,2000JJ00,138.0,,,,,146.0,73.5
1788,Sector12,A22   ,2001JJ00,146.0,,,,,143.0,72.0
1789,Sector12,A22   ,2002JJ00,143.0,,,,,136.0,68.5
1790,Sector12,A22   ,2003JJ00,136.0,,,,,131.0,66.4
1791,Sector12,A22   ,2004JJ00,131.0,,,,,124.0,65.4
1792,Sector12,A22   ,2005JJ00,124.0,,,,,123.0,67.0
1793,Sector12,A22   ,2006JJ00,123.0,,,,,128.0,72.7
1794,Sector12,A22   ,2007JJ00,128.0,,,,,136.0,79.1
1795,Sector12,A22   ,2008JJ00,136.0,,,,,141.0,81.4
1796,Sector12,A22   ,2009JJ00,141.0,,,,,141.0,81.4
1797,Sector12,A22   ,2010JJ00,141.0,,,,,172.0,100.0
1798,Sector12,A22   ,2011JJ00,172.0,,,,,184.0,111.5
1799,Sector12,A22   ,2012JJ00,184.0,,,,,192.0,117.6
1800,Sector12,A22   ,2013JJ00,192.0,,,,,190.0,116.4
1801,Sector12,A22   ,2014JJ00,190.0,,,,,199.0,122.6
1802,Sector12,A22   ,2015JJ00,199.0,,,,,204.0,139.7
1803,Sector12,A22   ,2016JJ00,204.0,,,,,230.0,159.9
1804,Sector12,A10   ,1995JJ00,,,,,,186.0,82.5
1805,Sector12,A10   ,1996JJ00,186.0,,,,,151.0,69.6
1806,Sector12,A10   ,1997JJ00,151.0,,,,,148.0,70.1
1807,Sector12,A10   ,1998JJ00,148.0,,,,,165.0,80.3
1808,Sector12,A10   ,1999JJ00,165.0,,,,,183.0,91.3
1809,Sector12,A10   ,2000JJ00,183.0,,,,,205.0,102.3
1810,Sector12,A10   ,2001JJ00,205.0,,,,,252.0,127.6
1811,Sector12,A10   ,2002JJ00,252.0,,,,,277.0,137.5
1812,Sector12,A10   ,2003JJ00,277.0,,,,,334.0,167.6
1813,Sector12,A10   ,2004JJ00,334.0,,,,,340.0,169.1
1814,Sector12,A10   ,2005JJ00,340.0,,,,,320.0,157.3
1815,Sector12,A10   ,2006JJ00,320.0,,,,,277.0,134.9
1816,Sector12,A10   ,2007JJ00,277.0,,,,,251.0,120.5
1817,Sector12,A10   ,2008JJ00,251.0,,,,,244.0,114.4
1818,Sector12,A10   ,2009JJ00,244.0,,,,,255.0,117.6
1819,Sector12,A10   ,2010JJ00,255.0,,,,,221.0,100.0
1820,Sector12,A10   ,2011JJ00,221.0,,,,,216.0,97.7
1821,Sector12,A10   ,2012JJ00,216.0,,,,,215.0,95.1
1822,Sector12,A10   ,2013JJ00,215.0,,,,,203.0,89.8
1823,Sector12,A10   ,2014JJ00,203.0,,,,,195.0,86.2
1824,Sector12,A10   ,2015JJ00,195.0,,,,,194.0,82.8
1825,Sector12,A10   ,2016JJ00,194.0,,,,,187.0,79.0
1826,Sector12,A13   ,1995JJ00,,,,,,143.0,43.4
1827,Sector12,A13   ,1996JJ00,143.0,,,,,136.0,40.4
1828,Sector12,A13   ,1997JJ00,136.0,,,,,150.0,43.9
1829,Sector12,A13   ,1998JJ00,150.0,,,,,179.0,51.4
1830,Sector12,A13   ,1999JJ00,179.0,,,,,203.0,57.7
1831,Sector12,A13   ,2000JJ00,203.0,,,,,242.0,67.1
1832,Sector12,A13   ,2001JJ00,242.0,,,,,265.0,71.4
1833,Sector12,A13   ,2002JJ00,265.0,,,,,274.0,71.7
1834,Sector12,A13   ,2003JJ00,274.0,,,,,311.0,80.5
1835,Sector12,A13   ,2004JJ00,311.0,,,,,329.0,83.5
1836,Sector12,A13   ,2005JJ00,329.0,,,,,318.0,79.7
1837,Sector12,A13   ,2006JJ00,318.0,,,,,262.0,64.9
1838,Sector12,A13   ,2007JJ00,262.0,,,,,277.0,67.3
1839,Sector12,A13   ,2008JJ00,277.0,,,,,285.0,67.8
1840,Sector12,A13   ,2009JJ00,285.0,,,,,441.0,102.0
1841,Sector12,A13   ,2010JJ00,441.0,,,,,442.0,100.0
1842,Sector12,A13   ,2011JJ00,442.0,,,,,428.0,95.1
1843,Sector12,A13   ,2012JJ00,428.0,,,,,420.0,91.4
1844,Sector12,A13   ,2013JJ00,420.0,,,,,420.0,91.2
1845,Sector12,A13   ,2014JJ00,420.0,,,,,407.0,88.0
1846,Sector12,A13   ,2015JJ00,407.0,,,,,385.0,82.2
1847,Sector12,A13   ,2016JJ00,385.0,,,,,368.0,77.8
1848,Sector12,A11_12,1995JJ00,,,,,,0.0,100.0
1849,Sector12,A11_12,1996JJ00,0.0,,,,,0.0,100.0
1850,Sector12,A11_12,1997JJ00,0.0,,,,,0.0,100.0
1851,Sector12,A11_12,1998JJ00,0.0,,,,,0.0,100.0
1852,Sector12,A11_12,1999JJ00,0.0,,,,,0.0,100.0
1853,Sector12,A11_12,2000JJ00,0.0,,,,,0.0,100.0
1854,Sector12,A11_12,2001JJ00,0.0,,,,,0.0,100.0
1855,Sector12,A11_12,2002JJ00,0.0,,,,,0.0,100.0
1856,Sector12,A11_12,2003JJ00,0.0,,,,,0.0,100.0
1857,Sector12,A11_12,2004JJ00,0.0,,,,,0.0,100.0
1858,Sector12,A11_12,2005JJ00,0.0,,,,,0.0,100.0
1859,Sector12,A11_12,2006JJ00,0.0,,,,,0.0,100.0
1860,Sector12,A11_12,2007JJ00,0.0,,,,,0.0,100.0
1861,Sector12,A11_12,2008JJ00,0.0,,,,,0.0,100.0
1862,Sector12,A11_12,2009JJ00,0.0,,,,,0.0,100.0
1863,Sector12,A11_12,2010JJ00,0.0,,,,,0.0,100.0
1864,Sector12,A11_12,2011JJ00,0.0,,,,,0.0,100.0
1865,Sector12,A11_12,2012JJ00,0.0,,,,,0.0,100.0
1866,Sector12,A11_12,2013JJ00,0.0,,,,,0.0,100.0
1867,Sector12,A11_12,2014JJ00,0.0,,,,,0.0,100.0
1868,Sector12,A11_12,2015JJ00,0.0,,,,,0.0,100.0
1869,Sector12,A11_12,2016JJ00,0.0,,,,,0.0,100.0
1870,Sector12,A23   ,1995JJ00,,,,,,393.0,82.9
1871,Sector12,A23   ,1996JJ00,393.0,,,,,414.0,85.3
1872,Sector12,A23   ,1997JJ00,414.0,,,,,439.0,88.8
1873,Sector12,A23   ,1998JJ00,439.0,,,,,460.0,90.7
1874,Sector12,A23   ,1999JJ00,460.0,,,,,489.0,94.0
1875,Sector12,A23   ,2000JJ00,489.0,,,,,522.0,96.4
1876,Sector12,A23   ,2001JJ00,522.0,,,,,556.0,98.5
1877,Sector12,A23   ,2002JJ00,556.0,,,,,588.0,100.4
1878,Sector12,A23   ,2003JJ00,588.0,,,,,604.0,100.7
1879,Sector12,A23   ,2004JJ00,604.0,,,,,618.0,102.1
1880,Sector12,A23   ,2005JJ00,618.0,,,,,627.0,101.9
1881,Sector12,A23   ,2006JJ00,627.0,,,,,650.0,103.2
1882,Sector12,A23   ,2007JJ00,650.0,,,,,669.0,104.0
1883,Sector12,A23   ,2008JJ00,669.0,,,,,688.0,104.3
1884,Sector12,A23   ,2009JJ00,688.0,,,,,687.0,101.0
1885,Sector12,A23   ,2010JJ00,687.0,,,,,685.0,100.0
1886,Sector12,A23   ,2011JJ00,685.0,,,,,697.0,100.4
1887,Sector12,A23   ,2012JJ00,697.0,,,,,707.0,100.7
1888,Sector12,A23   ,2013JJ00,707.0,,,,,704.0,99.4
1889,Sector12,A23   ,2014JJ00,704.0,,,,,724.0,101.4
1890,Sector12,A23   ,2015JJ00,724.0,,,,,753.0,103.9
1891,Sector12,A23   ,2016JJ00,753.0,,,,,789.0,107.3
1892,Sector12,A18   ,1995JJ00,,,,,,1014.0,27.9
1893,Sector12,A18   ,1996JJ00,1014.0,,,,,1071.0,29.4
1894,Sector12,A18   ,1997JJ00,1071.0,,,,,1443.0,39.9
1895,Sector12,A18   ,1998JJ00,1443.0,,,,,1943.0,53.7
1896,Sector12,A18   ,1999JJ00,1943.0,,,,,2440.0,65.7
1897,Sector12,A18   ,2000JJ00,2440.0,,,,,2881.0,75.4
1898,Sector12,A18   ,2001JJ00,2881.0,,,,,2863.0,72.8
1899,Sector12,A18   ,2002JJ00,2863.0,,,,,2776.0,69.0
1900,Sector12,A18   ,2003JJ00,2776.0,,,,,2657.0,65.4
1901,Sector12,A18   ,2004JJ00,2657.0,,,,,2665.0,64.8
1902,Sector12,A18   ,2005JJ00,2665.0,,,,,2853.0,68.0
1903,Sector12,A18   ,2006JJ00,2853.0,,,,,3063.0,71.4
1904,Sector12,A18   ,2007JJ00,3063.0,,,,,3628.0,81.8
1905,Sector12,A18   ,2008JJ00,3628.0,,,,,4283.0,95.1
1906,Sector12,A18   ,2009JJ00,4283.0,,,,,4314.0,96.2
1907,Sector12,A18   ,2010JJ00,4314.0,,,,,4553.0,100.0
1908,Sector12,A18   ,2011JJ00,4553.0,,,,,4531.0,101.8
1909,Sector12,A18   ,2012JJ00,4531.0,,,,,4596.0,104.4
1910,Sector12,A18   ,2013JJ00,4596.0,,,,,4622.0,104.3
1911,Sector12,A18   ,2014JJ00,4622.0,,,,,4810.0,108.9
1912,Sector12,A18   ,2015JJ00,4810.0,,,,,5232.0,116.6
1913,Sector12,A18   ,2016JJ00,5232.0,,,,,5578.0,123.2
1914,Sector12,A17_21,1995JJ00,,,,,,155.0,138.7
1915,Sector12,A17_21,1996JJ00,155.0,,,,,158.0,139.6
1916,Sector12,A17_21,1997JJ00,158.0,,,,,160.0,140.5
1917,Sector12,A17_21,1998JJ00,160.0,,,,,181.0,155.0
1918,Sector12,A17_21,1999JJ00,181.0,,,,,182.0,153.4
1919,Sector12,A17_21,2000JJ00,182.0,,,,,200.0,164.9
1920,Sector12,A17_21,2001JJ00,200.0,,,,,211.0,169.7
1921,Sector12,A17_21,2002JJ00,211.0,,,,,227.0,177.6
1922,Sector12,A17_21,2003JJ00,227.0,,,,,229.0,174.5
1923,Sector12,A17_21,2004JJ00,229.0,,,,,224.0,167.8
1924,Sector12,A17_21,2005JJ00,224.0,,,,,224.0,162.7
1925,Sector12,A17_21,2006JJ00,224.0,,,,,255.0,181.2
1926,Sector12,A17_21,2007JJ00,255.0,,,,,218.0,148.5
1927,Sector12,A17_21,2008JJ00,218.0,,,,,208.0,143.0
1928,Sector12,A17_21,2009JJ00,208.0,,,,,162.0,120.0
1929,Sector12,A17_21,2010JJ00,162.0,,,,,135.0,100.0
