ID,Geslacht,Leeftijd,TypeZorg,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
874,0,11, 3,2010JJ00,4870,0.75,80,16,0.12
875,0,11, 4,2004JJ00,14940,2.52,2044,137,3.45
876,0,11, 4,2005JJ00,7565,1.28,1151,152,1.94
877,0,11, 4,2006JJ00,5930,0.99,1007,170,1.69
878,0,11, 4,2007JJ00,5755,0.96,1094,190,1.82
879,0,11, 4,2008JJ00,7090,1.15,1467,207,2.38
880,0,11, 4,2009JJ00,8355,1.33,1859,222,2.95
881,0,11, 4,2010JJ00,8980,1.38,2112,235,3.25
882,0,11, 5,2004JJ00,2760,0.47,324,117,0.55
883,0,11, 5,2005JJ00,3080,0.52,395,128,0.67
884,0,11, 5,2006JJ00,3255,0.54,421,129,0.7
885,0,11, 5,2007JJ00,2450,0.41,341,139,0.57
886,0,11, 5,2008JJ00,1755,0.28,244,139,0.4
887,0,11, 5,2009JJ00,1350,0.21,198,147,0.31
888,0,11, 5,2010JJ00,1130,0.17,168,149,0.26
889,0,11, 6,2004JJ00,7730,1.31,826,107,1.39
890,0,11, 6,2005JJ00,7825,1.32,653,83,1.1
891,0,11, 6,2006JJ00,7635,1.28,668,87,1.12
892,0,11, 6,2007JJ00,8640,1.44,834,97,1.39
893,0,11, 6,2008JJ00,8445,1.37,833,99,1.35
894,0,11, 6,2009JJ00,7915,1.25,799,101,1.27
895,0,11, 6,2010JJ00,7940,1.22,822,104,1.27
896,0,11, 7,2004JJ00,13110,2.21,3240,247,5.47
897,0,11, 7,2005JJ00,12815,2.16,3375,263,5.7
898,0,11, 7,2006JJ00,12310,2.06,3490,284,5.84
899,0,11, 7,2007JJ00,9945,1.65,2973,299,4.95
900,0,11, 7,2008JJ00,8250,1.34,2498,303,4.06
901,0,11, 7,2009JJ00,7150,1.13,2219,310,3.52
902,0,11, 7,2010JJ00,6360,0.98,1975,311,3.04
903,0,11, 8,2004JJ00,54200,9.16,4810,89,8.12
904,0,11, 8,2005JJ00,52215,8.81,5785,111,9.77
905,0,11, 8,2006JJ00,51370,8.6,5944,116,9.95
906,0,11, 8,2007JJ00,47610,7.92,5668,119,9.43
907,0,11, 8,2008JJ00,46775,7.6,5597,120,9.09
908,0,11, 8,2009JJ00,46215,7.33,5725,124,9.08
909,0,11, 8,2010JJ00,45505,7.01,5703,125,8.78
910,0,11, 9,2004JJ00,39810,6.72,3127,79,5.28
911,0,11, 9,2005JJ00,31300,5.28,2191,70,3.7
912,0,11, 9,2006JJ00,29350,4.91,2207,75,3.69
913,0,11, 9,2007JJ00,29560,4.92,2279,77,3.79
914,0,11, 9,2008JJ00,30840,5.01,2523,82,4.1
915,0,11, 9,2009JJ00,31645,5.02,2702,85,4.28
916,0,11, 9,2010JJ00,32970,5.08,2902,88,4.47
917,0,11,10,2004JJ00,32905,5.56,1320,40,2.23
918,0,11,10,2005JJ00,31420,5.3,1094,35,1.85
919,0,11,10,2006JJ00,30950,5.18,1091,35,1.83
920,0,11,10,2007JJ00,28140,4.68,978,35,1.63
921,0,11,10,2008JJ00,24815,4.03,777,31,1.26
922,0,11,10,2009JJ00,21565,3.42,655,30,1.04
923,0,11,10,2010JJ00,20300,3.13,614,30,0.95
924,0,12, 0,2004JJ00,115380,24.11,15896,138,33.22
925,0,12, 0,2005JJ00,113500,23.29,16060,142,32.95
926,0,12, 0,2006JJ00,114320,23.16,16684,146,33.8
927,0,12, 0,2007JJ00,113400,22.55,16396,145,32.6
928,0,12, 0,2008JJ00,112650,22.21,16287,145,32.11
929,0,12, 0,2009JJ00,110790,21.58,16356,148,31.86
930,0,12, 0,2010JJ00,108645,21.02,16254,150,31.45
931,0,12, 1,2004JJ00,37265,7.79,3725,100,7.79
932,0,12, 1,2005JJ00,46965,9.64,5176,110,10.62
933,0,12, 1,2006JJ00,49215,9.97,5559,113,11.26
934,0,12, 1,2007JJ00,49280,9.8,5636,114,11.21
935,0,12, 1,2008JJ00,48805,9.62,5651,116,11.14
936,0,12, 1,2009JJ00,48385,9.43,5824,120,11.34
937,0,12, 1,2010JJ00,45715,8.84,5622,123,10.88
938,0,12, 2,2004JJ00,5855,1.22,823,141,1.72
939,0,12, 2,2005JJ00,5170,1.06,646,125,1.33
940,0,12, 2,2006JJ00,5790,1.17,540,93,1.09
941,0,12, 2,2007JJ00,9020,1.79,666,74,1.33
942,0,12, 2,2008JJ00,12180,2.4,796,65,1.57
943,0,12, 2,2009JJ00,14220,2.77,934,66,1.82
944,0,12, 2,2010JJ00,16215,3.14,1096,68,2.12
945,0,12, 3,2004JJ00,9780,2.04,239,24,0.5
946,0,12, 3,2005JJ00,8380,1.72,142,17,0.29
947,0,12, 3,2006JJ00,8485,1.72,140,17,0.28
948,0,12, 3,2007JJ00,7320,1.46,125,17,0.25
949,0,12, 3,2008JJ00,6410,1.26,108,17,0.21
950,0,12, 3,2009JJ00,5350,1.04,86,16,0.17
951,0,12, 3,2010JJ00,4965,0.96,86,17,0.17
952,0,12, 4,2004JJ00,23380,4.89,3308,141,6.91
953,0,12, 4,2005JJ00,12650,2.6,2049,162,4.2
954,0,12, 4,2006JJ00,10680,2.16,1901,178,3.85
955,0,12, 4,2007JJ00,11250,2.24,2181,194,4.34
956,0,12, 4,2008JJ00,14575,2.87,3149,216,6.21
957,0,12, 4,2009JJ00,16695,3.25,3886,233,7.57
958,0,12, 4,2010JJ00,17495,3.38,4265,244,8.25
959,0,12, 5,2004JJ00,4045,0.85,501,124,1.05
960,0,12, 5,2005JJ00,4945,1.01,645,130,1.32
961,0,12, 5,2006JJ00,5205,1.05,708,136,1.43
962,0,12, 5,2007JJ00,3875,0.77,556,143,1.11
963,0,12, 5,2008JJ00,2620,0.52,381,145,0.75
964,0,12, 5,2009JJ00,2075,0.4,313,151,0.61
965,0,12, 5,2010JJ00,1735,0.34,265,153,0.51
966,0,12, 6,2004JJ00,11870,2.48,1285,108,2.69
967,0,12, 6,2005JJ00,11950,2.45,1064,89,2.18
968,0,12, 6,2006JJ00,11900,2.41,1149,97,2.33
969,0,12, 6,2007JJ00,13465,2.68,1417,105,2.82
970,0,12, 6,2008JJ00,12585,2.48,1367,109,2.7
971,0,12, 6,2009JJ00,11455,2.23,1286,112,2.5
972,0,12, 6,2010JJ00,11285,2.18,1305,116,2.53
973,0,12, 7,2004JJ00,23185,4.85,6014,259,12.57
974,0,12, 7,2005JJ00,23430,4.81,6339,271,13.0
975,0,12, 7,2006JJ00,23035,4.67,6686,290,13.54
976,0,12, 7,2007JJ00,19190,3.82,5815,303,11.56
977,0,12, 7,2008JJ00,15470,3.05,4834,312,9.53
978,0,12, 7,2009JJ00,12610,2.46,4028,319,7.85
979,0,12, 7,2010JJ00,11235,2.17,3616,322,7.0
980,0,12, 8,2004JJ00,87875,18.37,8166,93,17.07
981,0,12, 8,2005JJ00,87995,18.05,9946,113,20.41
982,0,12, 8,2006JJ00,88140,17.85,10443,118,21.15
983,0,12, 8,2007JJ00,83595,16.62,10180,122,20.24
984,0,12, 8,2008JJ00,81470,16.06,10075,124,19.86
985,0,12, 8,2009JJ00,79770,15.54,10208,128,19.89
986,0,12, 8,2010JJ00,76180,14.74,9922,130,19.2
987,0,12, 9,2004JJ00,64290,13.44,5716,89,11.95
988,0,12, 9,2005JJ00,53205,10.92,4345,82,8.91
989,0,12, 9,2006JJ00,51415,10.41,4440,86,8.99
990,0,12, 9,2007JJ00,52920,10.52,4612,87,9.17
991,0,12, 9,2008JJ00,54815,10.81,5027,92,9.91
992,0,12, 9,2009JJ00,54980,10.71,5175,94,10.08
993,0,12, 9,2010JJ00,56230,10.88,5413,96,10.47
994,0,12,10,2004JJ00,48880,10.22,2013,41,4.21
995,0,12,10,2005JJ00,48710,9.99,1770,36,3.63
996,0,12,10,2006JJ00,48635,9.85,1801,37,3.65
997,0,12,10,2007JJ00,43850,8.72,1604,37,3.19
998,0,12,10,2008JJ00,37090,7.31,1185,32,2.34
999,0,12,10,2009JJ00,31490,6.13,973,31,1.9
1000,0,12,10,2010JJ00,29225,5.65,919,31,1.78
1001,0,13, 0,2004JJ00,133740,37.1,21496,161,59.63
1002,0,13, 0,2005JJ00,132205,36.64,21615,163,59.9
1003,0,13, 0,2006JJ00,134685,37.11,22455,167,61.86
1004,0,13, 0,2007JJ00,134400,36.82,22327,166,61.17
1005,0,13, 0,2008JJ00,134445,36.42,22182,165,60.08
1006,0,13, 0,2009JJ00,134480,35.95,22505,167,60.16
1007,0,13, 0,2010JJ00,134970,35.2,22786,169,59.42
1008,0,13, 1,2004JJ00,39130,10.86,4071,104,11.29
1009,0,13, 1,2005JJ00,49680,13.77,5614,113,15.56
1010,0,13, 1,2006JJ00,52910,14.58,6067,115,16.71
1011,0,13, 1,2007JJ00,53420,14.64,6193,116,16.97
1012,0,13, 1,2008JJ00,53075,14.38,6251,118,16.93
1013,0,13, 1,2009JJ00,52965,14.16,6452,122,17.25
1014,0,13, 1,2010JJ00,51220,13.36,6411,125,16.72
1015,0,13, 2,2004JJ00,6810,1.89,1604,236,4.45
1016,0,13, 2,2005JJ00,6430,1.78,1166,181,3.23
1017,0,13, 2,2006JJ00,7135,1.97,1039,146,2.86
1018,0,13, 2,2007JJ00,10995,3.01,1188,108,3.26
1019,0,13, 2,2008JJ00,15570,4.22,1458,94,3.95
1020,0,13, 2,2009JJ00,18635,4.98,1595,86,4.26
1021,0,13, 2,2010JJ00,21850,5.7,1826,84,4.76
1022,0,13, 3,2004JJ00,8610,2.39,273,32,0.76
1023,0,13, 3,2005JJ00,7195,1.99,135,19,0.37
1024,0,13, 3,2006JJ00,7425,2.05,135,18,0.37
1025,0,13, 3,2007JJ00,6270,1.72,118,19,0.32
1026,0,13, 3,2008JJ00,5105,1.38,96,19,0.26
1027,0,13, 3,2009JJ00,4270,1.14,82,19,0.22
1028,0,13, 3,2010JJ00,4045,1.05,81,20,0.21
1029,0,13, 4,2004JJ00,26060,7.23,3951,152,10.96
1030,0,13, 4,2005JJ00,15615,4.33,2689,172,7.45
1031,0,13, 4,2006JJ00,13740,3.79,2600,189,7.16
1032,0,13, 4,2007JJ00,15330,4.2,3155,206,8.64
1033,0,13, 4,2008JJ00,20885,5.66,4705,225,12.74
1034,0,13, 4,2009JJ00,25085,6.71,6127,244,16.38
1035,0,13, 4,2010JJ00,26700,6.96,6837,256,17.83
1036,0,13, 5,2004JJ00,4655,1.29,595,128,1.65
1037,0,13, 5,2005JJ00,5695,1.58,768,135,2.13
1038,0,13, 5,2006JJ00,6375,1.76,905,142,2.49
1039,0,13, 5,2007JJ00,4730,1.3,700,148,1.92
1040,0,13, 5,2008JJ00,3100,0.84,459,148,1.24
1041,0,13, 5,2009JJ00,2340,0.63,356,152,0.95
1042,0,13, 5,2010JJ00,2030,0.53,321,158,0.84
1043,0,13, 6,2004JJ00,15265,4.23,1906,125,5.29
1044,0,13, 6,2005JJ00,14265,3.95,1521,107,4.22
1045,0,13, 6,2006JJ00,14180,3.91,1594,112,4.39
1046,0,13, 6,2007JJ00,15825,4.34,2046,129,5.61
1047,0,13, 6,2008JJ00,14565,3.94,1936,133,5.24
1048,0,13, 6,2009JJ00,13065,3.49,1762,135,4.71
1049,0,13, 6,2010JJ00,13095,3.41,1803,138,4.7
1050,0,13, 7,2004JJ00,33200,9.21,9096,274,25.23
1051,0,13, 7,2005JJ00,33330,9.24,9722,292,26.94
1052,0,13, 7,2006JJ00,32915,9.07,10116,307,27.87
1053,0,13, 7,2007JJ00,27835,7.63,8926,321,24.45
1054,0,13, 7,2008JJ00,22145,6.0,7276,329,19.71
1055,0,13, 7,2009JJ00,18115,4.84,6131,338,16.39
1056,0,13, 7,2010JJ00,16030,4.18,5506,343,14.36
1057,0,13, 8,2004JJ00,103050,28.59,9953,97,27.61
1058,0,13, 8,2005JJ00,104320,28.91,12147,116,33.66
1059,0,13, 8,2006JJ00,105945,29.19,12880,122,35.48
1060,0,13, 8,2007JJ00,101315,27.76,12662,125,34.69
1061,0,13, 8,2008JJ00,99205,26.87,12547,126,33.99
1062,0,13, 8,2009JJ00,98510,26.33,12929,131,34.56
1063,0,13, 8,2010JJ00,95985,25.03,12893,134,33.62
1064,0,13, 9,2004JJ00,81340,22.57,8897,109,24.68
1065,0,13, 9,2005JJ00,69635,19.3,7107,102,19.7
1066,0,13, 9,2006JJ00,67975,18.73,7124,105,19.63
1067,0,13, 9,2007JJ00,69985,19.17,7455,107,20.43
1068,0,13, 9,2008JJ00,73160,19.82,8104,111,21.95
1069,0,13, 9,2009JJ00,74905,20.02,8347,111,22.31
1070,0,13, 9,2010JJ00,77675,20.26,8742,113,22.8
1071,0,13,10,2004JJ00,61735,17.13,2646,43,7.34
1072,0,13,10,2005JJ00,60485,16.76,2360,39,6.54
1073,0,13,10,2006JJ00,60895,16.78,2450,40,6.75
1074,0,13,10,2007JJ00,54655,14.97,2209,40,6.05
1075,0,13,10,2008JJ00,44910,12.17,1530,34,4.15
1076,0,13,10,2009JJ00,37795,10.1,1230,33,3.29
1077,0,13,10,2010JJ00,35200,9.18,1151,33,3.0
1078,0,14, 0,2004JJ00,78290,43.11,15246,195,83.94
1079,0,14, 0,2005JJ00,84075,43.46,16555,197,85.57
1080,0,14, 0,2006JJ00,90960,44.62,18268,201,89.62
1081,0,14, 0,2007JJ00,96260,45.16,19084,198,89.53
1082,0,14, 0,2008JJ00,101920,45.29,19832,195,88.12
1083,0,14, 0,2009JJ00,105730,45.31,20828,197,89.26
1084,0,14, 0,2010JJ00,106400,44.95,20966,197,88.58
1085,0,14, 1,2004JJ00,17405,9.58,1884,108,10.37
1086,0,14, 1,2005JJ00,24765,12.8,2895,117,14.97
1087,0,14, 1,2006JJ00,28015,13.74,3322,119,16.3
1088,0,14, 1,2007JJ00,29965,14.06,3554,119,16.67
1089,0,14, 1,2008JJ00,31525,14.01,3767,119,16.74
1090,0,14, 1,2009JJ00,32715,14.02,4024,123,17.24
1091,0,14, 1,2010JJ00,31575,13.34,4019,127,16.98
1092,0,14, 2,2004JJ00,4460,2.46,1417,318,7.8
1093,0,14, 2,2005JJ00,4725,2.44,1299,275,6.71
1094,0,14, 2,2006JJ00,5345,2.62,1056,198,5.18
1095,0,14, 2,2007JJ00,8425,3.95,1208,143,5.67
1096,0,14, 2,2008JJ00,12785,5.68,1532,120,6.81
1097,0,14, 2,2009JJ00,15995,6.86,1911,119,8.19
1098,0,14, 2,2010JJ00,18625,7.87,1973,106,8.34
1099,0,14, 3,2004JJ00,4345,2.39,175,40,0.96
1100,0,14, 3,2005JJ00,3950,2.04,95,24,0.49
1101,0,14, 3,2006JJ00,4160,2.04,91,22,0.45
1102,0,14, 3,2007JJ00,3695,1.73,82,22,0.38
1103,0,14, 3,2008JJ00,3045,1.35,61,20,0.27
1104,0,14, 3,2009JJ00,2625,1.12,52,20,0.22
1105,0,14, 3,2010JJ00,2695,1.14,57,21,0.24
1106,0,14, 4,2004JJ00,14540,8.01,2444,168,13.46
1107,0,14, 4,2005JJ00,10490,5.42,2011,192,10.39
1108,0,14, 4,2006JJ00,10240,5.02,2125,207,10.42
1109,0,14, 4,2007JJ00,12465,5.85,2681,215,12.58
1110,0,14, 4,2008JJ00,18790,8.35,4516,240,20.07
1111,0,14, 4,2009JJ00,23605,10.12,6184,262,26.5
1112,0,14, 4,2010JJ00,25635,10.83,7117,278,30.07
1113,0,14, 5,2004JJ00,2480,1.37,340,137,1.87
1114,0,14, 5,2005JJ00,3305,1.71,457,138,2.36
1115,0,14, 5,2006JJ00,4030,1.98,592,147,2.9
1116,0,14, 5,2007JJ00,3270,1.53,492,151,2.31
1117,0,14, 5,2008JJ00,2305,1.03,351,152,1.56
1118,0,14, 5,2009JJ00,1800,0.77,280,156,1.2
1119,0,14, 5,2010JJ00,1485,0.63,237,160,1.0
1120,0,14, 6,2004JJ00,10835,5.97,1568,145,8.63
1121,0,14, 6,2005JJ00,10295,5.32,1270,123,6.57
1122,0,14, 6,2006JJ00,10755,5.28,1401,130,6.87
1123,0,14, 6,2007JJ00,12610,5.92,1946,154,9.13
1124,0,14, 6,2008JJ00,11820,5.25,1871,158,8.31
1125,0,14, 6,2009JJ00,10965,4.7,1769,161,7.58
1126,0,14, 6,2010JJ00,10915,4.61,1829,168,7.73
1127,0,14, 7,2004JJ00,24220,13.34,7417,306,40.84
1128,0,14, 7,2005JJ00,26545,13.72,8528,321,44.08
1129,0,14, 7,2006JJ00,28415,13.94,9682,341,47.49
1130,0,14, 7,2007JJ00,25830,12.12,9120,353,42.79
1131,0,14, 7,2008JJ00,21655,9.62,7733,357,34.36
1132,0,14, 7,2009JJ00,18025,7.72,6609,367,28.32
1133,0,14, 7,2010JJ00,15465,6.53,5735,371,24.23
1134,0,14, 8,2004JJ00,58650,32.29,5784,99,31.85
1135,0,14, 8,2005JJ00,65105,33.65,7861,121,40.63
1136,0,14, 8,2006JJ00,70700,34.68,8968,127,43.99
1137,0,14, 8,2007JJ00,71530,33.56,9295,130,43.61
1138,0,14, 8,2008JJ00,74275,33.0,9687,130,43.04
1139,0,14, 8,2009JJ00,76145,32.63,10242,135,43.89
1140,0,14, 8,2010JJ00,74160,31.33,10242,138,43.27
1141,0,14, 9,2004JJ00,54060,29.76,7470,138,41.13
1142,0,14, 9,2005JJ00,52055,26.91,6744,130,34.86
1143,0,14, 9,2006JJ00,54760,26.86,7132,130,34.99
1144,0,14, 9,2007JJ00,59330,27.84,7737,130,36.3
1145,0,14, 9,2008JJ00,65045,28.9,8730,134,38.79
1146,0,14, 9,2009JJ00,68595,29.39,9463,138,40.55
1147,0,14, 9,2010JJ00,70645,29.85,9694,137,40.96
1148,0,14,10,2004JJ00,41885,23.06,1991,48,10.96
1149,0,14,10,2005JJ00,44095,22.79,1950,44,10.08
1150,0,14,10,2006JJ00,47365,23.23,2168,46,10.64
1151,0,14,10,2007JJ00,45405,21.3,2051,45,9.62
1152,0,14,10,2008JJ00,38825,17.25,1415,36,6.29
1153,0,14,10,2009JJ00,33415,14.32,1123,34,4.81
1154,0,14,10,2010JJ00,30565,12.91,1029,34,4.35
1155,0,15, 0,2004JJ00,30690,39.38,7686,250,98.63
1156,0,15, 0,2005JJ00,31955,40.22,7842,245,98.71
1157,0,15, 0,2006JJ00,33610,41.59,8507,253,105.28
1158,0,15, 0,2007JJ00,34995,42.57,8688,248,105.69
1159,0,15, 0,2008JJ00,36135,43.38,8741,242,104.96
1160,0,15, 0,2009JJ00,37495,44.13,9045,241,106.45
1161,0,15, 0,2010JJ00,41350,44.71,9952,241,107.61
1162,0,15, 1,2004JJ00,4465,5.73,492,110,6.32
1163,0,15, 1,2005JJ00,6290,7.92,741,118,9.33
1164,0,15, 1,2006JJ00,6915,8.56,843,122,10.43
1165,0,15, 1,2007JJ00,7355,8.95,894,122,10.88
1166,0,15, 1,2008JJ00,7680,9.22,942,123,11.31
1167,0,15, 1,2009JJ00,7865,9.26,983,125,11.56
1168,0,15, 1,2010JJ00,8435,9.12,1089,129,11.78
1169,0,15, 2,2004JJ00,2100,2.69,933,444,11.97
1170,0,15, 2,2005JJ00,2085,2.63,663,318,8.34
1171,0,15, 2,2006JJ00,2330,2.88,619,266,7.66
1172,0,15, 2,2007JJ00,3315,4.03,630,190,7.66
1173,0,15, 2,2008JJ00,4875,5.86,771,158,9.25
1174,0,15, 2,2009JJ00,6045,7.12,931,154,10.96
1175,0,15, 2,2010JJ00,7550,8.16,1064,141,11.51
1176,0,15, 3,2004JJ00,1590,2.04,66,42,0.85
1177,0,15, 3,2005JJ00,1370,1.73,37,27,0.47
1178,0,15, 3,2006JJ00,1375,1.7,32,23,0.39
1179,0,15, 3,2007JJ00,1165,1.42,29,25,0.36
1180,0,15, 3,2008JJ00,985,1.18,24,24,0.28
1181,0,15, 3,2009JJ00,865,1.02,23,27,0.27
1182,0,15, 3,2010JJ00,885,0.96,20,22,0.21
1183,0,15, 4,2004JJ00,5080,6.52,915,180,11.74
1184,0,15, 4,2005JJ00,4090,5.15,853,209,10.73
1185,0,15, 4,2006JJ00,4105,5.08,896,218,11.09
1186,0,15, 4,2007JJ00,4755,5.78,1126,237,13.7
1187,0,15, 4,2008JJ00,7130,8.56,1895,266,22.75
1188,0,15, 4,2009JJ00,9370,11.03,2706,289,31.85
1189,0,15, 4,2010JJ00,11300,12.22,3454,306,37.35
1190,0,15, 5,2004JJ00,805,1.03,123,153,1.58
1191,0,15, 5,2005JJ00,1040,1.31,150,144,1.89
1192,0,15, 5,2006JJ00,1205,1.49,182,151,2.26
1193,0,15, 5,2007JJ00,1010,1.23,155,153,1.88
1194,0,15, 5,2008JJ00,700,0.84,109,156,1.3
1195,0,15, 5,2009JJ00,565,0.66,90,160,1.06
1196,0,15, 5,2010JJ00,530,0.57,85,160,0.92
1197,0,15, 6,2004JJ00,5130,6.58,952,186,12.22
1198,0,15, 6,2005JJ00,4710,5.93,769,163,9.68
1199,0,15, 6,2006JJ00,4540,5.62,752,166,9.3
1200,0,15, 6,2007JJ00,5460,6.64,1026,188,12.48
1201,0,15, 6,2008JJ00,4930,5.92,979,199,11.75
1202,0,15, 6,2009JJ00,4570,5.38,881,193,10.37
1203,0,15, 6,2010JJ00,4785,5.18,946,198,10.23
1204,0,15, 7,2004JJ00,11520,14.78,4205,365,53.96
1205,0,15, 7,2005JJ00,12370,15.57,4629,374,58.26
1206,0,15, 7,2006JJ00,13145,16.27,5183,394,64.14
1207,0,15, 7,2007JJ00,11935,14.52,4828,405,58.73
1208,0,15, 7,2008JJ00,9835,11.81,4023,409,48.31
1209,0,15, 7,2009JJ00,8210,9.67,3431,418,40.38
1210,0,15, 7,2010JJ00,7865,8.5,3294,419,35.62
1211,0,15, 8,2004JJ00,21870,28.07,2188,100,28.08
1212,0,15, 8,2005JJ00,23790,29.94,2937,123,36.97
1213,0,15, 8,2006JJ00,25365,31.39,3326,131,41.16
1214,0,15, 8,2007JJ00,25055,30.48,3365,134,40.93
1215,0,15, 8,2008JJ00,25345,30.43,3435,136,41.25
1216,0,15, 8,2009JJ00,26010,30.61,3617,139,42.57
1217,0,15, 8,2010JJ00,28130,30.42,3999,142,43.24
1218,0,15, 9,2004JJ00,23830,30.58,4411,185,56.61
1219,0,15, 9,2005JJ00,23250,29.27,3920,169,49.35
1220,0,15, 9,2006JJ00,24120,29.85,4113,171,50.9
1221,0,15, 9,2007JJ00,25465,30.98,4319,170,52.54
1222,0,15, 9,2008JJ00,26770,32.14,4630,173,55.59
1223,0,15, 9,2009JJ00,28200,33.19,4897,174,57.64
1224,0,15, 9,2010JJ00,31500,34.06,5451,173,58.94
1225,0,15,10,2004JJ00,19045,24.44,1087,57,13.95
1226,0,15,10,2005JJ00,19490,24.54,985,51,12.4
1227,0,15,10,2006JJ00,20260,25.07,1069,53,13.23
1228,0,15,10,2007JJ00,19575,23.81,1005,51,12.22
1229,0,15,10,2008JJ00,16445,19.74,676,41,8.12
1230,0,15,10,2009JJ00,14215,16.73,530,37,6.24
1231,0,15,10,2010JJ00,14070,15.21,502,36,5.43
1232,0,16, 0,2004JJ00,5940,29.33,2002,337,98.82
1233,0,16, 0,2005JJ00,6480,30.88,2235,345,106.49
1234,0,16, 0,2006JJ00,7015,32.5,2305,329,106.82
1235,0,16, 0,2007JJ00,7450,33.21,2447,329,109.1
1236,0,16, 0,2008JJ00,8160,34.09,2544,312,106.3
1237,0,16, 0,2009JJ00,8845,35.41,2729,309,109.24
1238,0,16, 0,2010JJ00,9195,35.72,2832,308,110.05
1239,0,16, 1,2004JJ00,450,2.23,54,119,2.64
1240,0,16, 1,2005JJ00,730,3.48,88,121,4.22
1241,0,16, 1,2006JJ00,815,3.78,99,121,4.59
1242,0,16, 1,2007JJ00,880,3.91,104,119,4.66
1243,0,16, 1,2008JJ00,985,4.12,123,125,5.14
1244,0,16, 1,2009JJ00,1125,4.51,147,130,5.87
1245,0,16, 1,2010JJ00,1095,4.25,143,130,5.54
1246,0,16, 2,2004JJ00,465,2.31,182,390,9.0
1247,0,16, 2,2005JJ00,470,2.24,219,466,10.44
1248,0,16, 2,2006JJ00,500,2.31,165,330,7.63
1249,0,16, 2,2007JJ00,710,3.17,172,242,7.68
1250,0,16, 2,2008JJ00,1100,4.6,218,198,9.1
1251,0,16, 2,2009JJ00,1440,5.76,294,204,11.76
1252,0,16, 2,2010JJ00,1680,6.53,272,162,10.55
1253,0,16, 3,2004JJ00,320,1.57,17,52,0.82
1254,0,16, 3,2005JJ00,315,1.5,10,33,0.5
1255,0,16, 3,2006JJ00,285,1.32,10,34,0.44
1256,0,16, 3,2007JJ00,230,1.03,7,31,0.32
1257,0,16, 3,2008JJ00,210,0.88,4,17,0.15
1258,0,16, 3,2009JJ00,185,0.73,3,15,0.11
1259,0,16, 3,2010JJ00,200,0.78,5,24,0.19
1260,0,16, 4,2004JJ00,810,4.01,199,246,9.85
1261,0,16, 4,2005JJ00,725,3.46,196,269,9.32
1262,0,16, 4,2006JJ00,800,3.7,195,245,9.04
1263,0,16, 4,2007JJ00,930,4.15,246,264,10.98
1264,0,16, 4,2008JJ00,1465,6.12,447,305,18.67
1265,0,16, 4,2009JJ00,2225,8.91,735,330,29.43
1266,0,16, 4,2010JJ00,2555,9.92,920,360,35.73
1267,0,16, 5,2004JJ00,115,0.57,18,160,0.91
1268,0,16, 5,2005JJ00,155,0.73,23,151,1.1
1269,0,16, 5,2006JJ00,185,0.87,27,144,1.25
1270,0,16, 5,2007JJ00,165,0.73,27,164,1.19
1271,0,16, 5,2008JJ00,120,0.5,19,155,0.77
1272,0,16, 5,2009JJ00,80,0.32,12,154,0.5
1273,0,16, 5,2010JJ00,90,0.34,16,186,0.63
1274,0,16, 6,2004JJ00,1255,6.2,317,253,15.66
1275,0,16, 6,2005JJ00,1125,5.37,251,223,11.96
1276,0,16, 6,2006JJ00,1075,4.99,240,223,11.12
1277,0,16, 6,2007JJ00,1370,6.1,343,251,15.29
1278,0,16, 6,2008JJ00,1450,6.05,376,259,15.7
1279,0,16, 6,2009JJ00,1360,5.45,351,258,14.04
1280,0,16, 6,2010JJ00,1340,5.21,369,275,14.34
1281,0,16, 7,2004JJ00,2520,12.45,1214,482,59.94
1282,0,16, 7,2005JJ00,2960,14.1,1447,489,68.96
1283,0,16, 7,2006JJ00,3355,15.54,1570,468,72.74
1284,0,16, 7,2007JJ00,3165,14.11,1547,489,68.98
1285,0,16, 7,2008JJ00,2825,11.81,1359,481,56.77
1286,0,16, 7,2009JJ00,2430,9.73,1188,489,47.53
1287,0,16, 7,2010JJ00,2235,8.69,1108,495,43.06
1288,0,16, 8,2004JJ00,3900,19.25,409,105,20.19
1289,0,16, 8,2005JJ00,4570,21.77,610,134,29.09
1290,0,16, 8,2006JJ00,5155,23.88,701,136,32.5
1291,0,16, 8,2007JJ00,5140,22.91,722,140,32.16
1292,0,16, 8,2008JJ00,5400,22.56,750,139,31.34
1293,0,16, 8,2009JJ00,5865,23.47,842,144,33.68
1294,0,16, 8,2010JJ00,5970,23.2,897,150,34.84
1295,0,16, 9,2004JJ00,5055,24.96,1255,248,61.96
1296,0,16, 9,2005JJ00,5280,25.17,1320,250,62.91
1297,0,16, 9,2006JJ00,5725,26.54,1290,225,59.77
1298,0,16, 9,2007JJ00,6175,27.54,1422,230,63.39
1299,0,16, 9,2008JJ00,6845,28.59,1583,231,66.15
1300,0,16, 9,2009JJ00,7455,29.84,1720,231,68.85
1301,0,16, 9,2010JJ00,7810,30.35,1778,228,69.09
1302,0,16,10,2004JJ00,4210,20.78,338,80,16.67
1303,0,16,10,2005JJ00,4555,21.7,304,67,14.49
1304,0,16,10,2006JJ00,4900,22.71,314,64,14.54
