ID,Energiedragers,NederlandseEconomie,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
11348,E006560,425305 ,2022JJ00,,11.9,,,,
11349,E006560,425305 ,2023JJ00,,11.7,,,,
11350,E006560,428100 ,2014JJ00,,8.8,,,,
11351,E006560,428100 ,2015JJ00,,8.2,,,,
11352,E006560,428100 ,2016JJ00,,8.0,,,,
11353,E006560,428100 ,2017JJ00,,7.5,,,,
11354,E006560,428100 ,2018JJ00,,7.1,,,,
11355,E006560,428100 ,2019JJ00,,6.5,,,,
11356,E006560,428100 ,2020JJ00,,6.1,,,,
11357,E006560,428100 ,2021JJ00,,6.5,,,,
11358,E006560,428100 ,2022JJ00,,5.7,,,,
11359,E006560,428100 ,2023JJ00,,5.3,,,,
11360,E006560,900048 ,2014JJ00,,4.6,,,,
11361,E006560,900048 ,2015JJ00,,4.3,,,,
11362,E006560,900048 ,2016JJ00,,4.2,,,,
11363,E006560,900048 ,2017JJ00,,4.0,,,,
11364,E006560,900048 ,2018JJ00,,3.8,,,,
11365,E006560,900048 ,2019JJ00,,3.5,,,,
11366,E006560,900048 ,2020JJ00,,3.4,,,,
11367,E006560,900048 ,2021JJ00,,3.3,,,,
11368,E006560,900048 ,2022JJ00,,2.9,,,,
11369,E006560,900048 ,2023JJ00,,2.6,,,,
11370,E006560,431100 ,2014JJ00,,4.1,,,,
11371,E006560,431100 ,2015JJ00,,3.9,,,,
11372,E006560,431100 ,2016JJ00,,3.8,,,,
11373,E006560,431100 ,2017JJ00,,3.5,,,,
11374,E006560,431100 ,2018JJ00,,3.3,,,,
11375,E006560,431100 ,2019JJ00,,3.0,,,,
11376,E006560,431100 ,2020JJ00,,2.7,,,,
11377,E006560,431100 ,2021JJ00,,3.2,,,,
11378,E006560,431100 ,2022JJ00,,2.8,,,,
11379,E006560,431100 ,2023JJ00,,2.7,,,,
11380,E006560,435500 ,2014JJ00,,7.0,,,,
11381,E006560,435500 ,2015JJ00,,6.5,,,,
11382,E006560,435500 ,2016JJ00,,6.6,,,,
11383,E006560,435500 ,2017JJ00,,6.3,,,,
11384,E006560,435500 ,2018JJ00,,6.1,,,,
11385,E006560,435500 ,2019JJ00,,5.6,,,,
11386,E006560,435500 ,2020JJ00,,4.7,,,,
11387,E006560,435500 ,2021JJ00,,5.0,,,,
11388,E006560,435500 ,2022JJ00,,4.5,,,,
11389,E006560,435500 ,2023JJ00,,4.1,,,,
11390,E006560,435600 ,2014JJ00,,5.4,,,,
11391,E006560,435600 ,2015JJ00,,5.1,,,,
11392,E006560,435600 ,2016JJ00,,5.1,,,,
11393,E006560,435600 ,2017JJ00,,4.9,,,,
11394,E006560,435600 ,2018JJ00,,4.7,,,,
11395,E006560,435600 ,2019JJ00,,4.2,,,,
11396,E006560,435600 ,2020JJ00,,3.5,,,,
11397,E006560,435600 ,2021JJ00,,3.7,,,,
11398,E006560,435600 ,2022JJ00,,3.1,,,,
11399,E006560,435600 ,2023JJ00,,2.8,,,,
11400,E006560,437500 ,2014JJ00,,0.1,,,,
11401,E006560,437500 ,2015JJ00,,0.1,,,,
11402,E006560,437500 ,2016JJ00,,0.1,,,,
11403,E006560,437500 ,2017JJ00,,0.1,,,,
11404,E006560,437500 ,2018JJ00,,0.1,,,,
11405,E006560,437500 ,2019JJ00,,0.1,,,,
11406,E006560,437500 ,2020JJ00,,0.1,,,,
11407,E006560,437500 ,2021JJ00,,0.1,,,,
11408,E006560,437500 ,2022JJ00,,0.1,,,,
11409,E006560,437500 ,2023JJ00,,0.1,,,,
11410,E006560,438600 ,2014JJ00,,1.5,,,,
11411,E006560,438600 ,2015JJ00,,1.4,,,,
11412,E006560,438600 ,2016JJ00,,1.4,,,,
11413,E006560,438600 ,2017JJ00,,1.3,,,,
11414,E006560,438600 ,2018JJ00,,1.3,,,,
11415,E006560,438600 ,2019JJ00,,1.2,,,,
11416,E006560,438600 ,2020JJ00,,1.1,,,,
11417,E006560,438600 ,2021JJ00,,1.2,,,,
11418,E006560,438600 ,2022JJ00,,1.3,,,,
11419,E006560,438600 ,2023JJ00,,1.2,,,,
11420,E006560,440000 ,2014JJ00,,,,,,
11421,E006560,440000 ,2015JJ00,,,,,,
11422,E006560,440000 ,2016JJ00,,,,,,
11423,E006560,440000 ,2017JJ00,,,,,,
11424,E006560,440000 ,2018JJ00,,,,,,
11425,E006560,440000 ,2019JJ00,,,,,,
11426,E006560,440000 ,2020JJ00,,,,,,
11427,E006560,440000 ,2021JJ00,,,,,,
11428,E006560,440000 ,2022JJ00,,,,,,
11429,E006560,440000 ,2023JJ00,,,,,,
11430,E006560,440900 ,2014JJ00,,0.3,,,,
11431,E006560,440900 ,2015JJ00,,0.3,,,,
11432,E006560,440900 ,2016JJ00,,0.3,,,,
11433,E006560,440900 ,2017JJ00,,0.2,,,,
11434,E006560,440900 ,2018JJ00,,0.2,,,,
11435,E006560,440900 ,2019JJ00,,0.2,,,,
11436,E006560,440900 ,2020JJ00,,0.2,,,,
11437,E006560,440900 ,2021JJ00,,0.2,,,,
11438,E006560,440900 ,2022JJ00,,0.2,,,,
11439,E006560,440900 ,2023JJ00,,0.2,,,,
11440,E006560,B000605,2014JJ00,,308.0,,,,
11441,E006560,B000605,2015JJ00,,286.6,,,,
11442,E006560,B000605,2016JJ00,,298.9,,,,
11443,E006560,B000605,2017JJ00,,290.3,,,,
11444,E006560,B000605,2018JJ00,,288.5,,,,
11445,E006560,B000605,2019JJ00,,278.8,,,,
11446,E006560,B000605,2020JJ00,,266.8,,,,
11447,E006560,B000605,2021JJ00,,302.5,,,,
11448,E006560,B000605,2022JJ00,,239.5,,,,
11449,E006560,B000605,2023JJ00,,203.1,,,,
11450,E006560,B000606,2014JJ00,,306.6,,,,
11451,E006560,B000606,2015JJ00,,285.3,,,,
11452,E006560,B000606,2016JJ00,,297.2,,,,
11453,E006560,B000606,2017JJ00,,288.3,,,,
11454,E006560,B000606,2018JJ00,,286.4,,,,
11455,E006560,B000606,2019JJ00,,276.5,,,,
11456,E006560,B000606,2020JJ00,,264.7,,,,
11457,E006560,B000606,2021JJ00,,300.4,,,,
11458,E006560,B000606,2022JJ00,,237.4,,,,
11459,E006560,B000606,2023JJ00,,201.2,,,,
11460,E006560,B000607,2014JJ00,,1.4,,,,
11461,E006560,B000607,2015JJ00,,1.3,,,,
11462,E006560,B000607,2016JJ00,,1.6,,,,
11463,E006560,B000607,2017JJ00,,2.1,,,,
11464,E006560,B000607,2018JJ00,,2.2,,,,
11465,E006560,B000607,2019JJ00,,2.2,,,,
11466,E006560,B000607,2020JJ00,,2.1,,,,
11467,E006560,B000607,2021JJ00,,2.1,,,,
11468,E006560,B000607,2022JJ00,,2.1,,,,
11469,E006560,B000607,2023JJ00,,1.9,,,,
11470,E006560,B000608,2014JJ00,,,,,,
11471,E006560,B000608,2015JJ00,,,,,,
11472,E006560,B000608,2016JJ00,,,,,,
11473,E006560,B000608,2017JJ00,,,,,,
11474,E006560,B000608,2018JJ00,,,,,,
11475,E006560,B000608,2019JJ00,,,,,,
11476,E006560,B000608,2020JJ00,,,,,,
11477,E006560,B000608,2021JJ00,,,,,,
11478,E006560,B000608,2022JJ00,,,,,,
11479,E006560,B000608,2023JJ00,,,,,,
11480,E006510,B000579,2014JJ00,,139.8,348.5,495.5,,701.3
11481,E006510,B000579,2015JJ00,,175.5,437.7,622.2,,880.7
11482,E006510,B000579,2016JJ00,,181.6,436.8,575.7,,829.6
11483,E006510,B000579,2017JJ00,,186.4,471.2,570.5,,858.0
11484,E006510,B000579,2018JJ00,,188.9,339.6,818.5,,980.2
11485,E006510,B000579,2019JJ00,,195.1,324.2,955.9,,1090.6
11486,E006510,B000579,2020JJ00,,170.1,328.6,705.6,,848.9
11487,E006510,B000579,2021JJ00,,193.7,362.7,844.2,,1027.8
11488,E006510,B000579,2022JJ00,,201.3,335.8,897.2,,1024.7
11489,E006510,B000579,2023JJ00,,195.5,291.2,758.7,,874.0
11490,E006510,T001081,2014JJ00,,17.8,348.5,495.5,,701.3
11491,E006510,T001081,2015JJ00,,22.3,437.7,622.2,,880.7
11492,E006510,T001081,2016JJ00,,23.5,436.8,575.7,,829.6
11493,E006510,T001081,2017JJ00,,24.9,471.2,570.5,,858.0
11494,E006510,T001081,2018JJ00,,26.8,339.6,818.5,,980.2
11495,E006510,T001081,2019JJ00,,32.5,324.2,955.9,,1090.6
11496,E006510,T001081,2020JJ00,,37.1,328.6,705.6,,848.9
11497,E006510,T001081,2021JJ00,,58.6,362.7,844.2,,1027.8
11498,E006510,T001081,2022JJ00,,66.9,335.8,897.2,,1024.7
11499,E006510,T001081,2023JJ00,,46.2,291.2,758.7,,874.0
11500,E006510,301000 ,2014JJ00,,0.1,,,,
11501,E006510,301000 ,2015JJ00,,0.2,,,,
11502,E006510,301000 ,2016JJ00,,0.2,,,,
11503,E006510,301000 ,2017JJ00,,0.2,,,,
11504,E006510,301000 ,2018JJ00,,0.2,,,,
11505,E006510,301000 ,2019JJ00,,0.2,,,,
11506,E006510,301000 ,2020JJ00,,0.2,,,,
11507,E006510,301000 ,2021JJ00,,0.2,,,,
11508,E006510,301000 ,2022JJ00,,0.3,,,,
11509,E006510,301000 ,2023JJ00,,0.6,,,,
11510,E006510,301100 ,2014JJ00,,0.1,,,,
11511,E006510,301100 ,2015JJ00,,0.2,,,,
11512,E006510,301100 ,2016JJ00,,0.2,,,,
11513,E006510,301100 ,2017JJ00,,0.2,,,,
11514,E006510,301100 ,2018JJ00,,0.2,,,,
11515,E006510,301100 ,2019JJ00,,0.2,,,,
11516,E006510,301100 ,2020JJ00,,0.2,,,,
11517,E006510,301100 ,2021JJ00,,0.2,,,,
11518,E006510,301100 ,2022JJ00,,0.2,,,,
11519,E006510,301100 ,2023JJ00,,0.6,,,,
11520,E006510,304300 ,2014JJ00,,0.0,,,,
11521,E006510,304300 ,2015JJ00,,0.0,,,,
11522,E006510,304300 ,2016JJ00,,0.0,,,,
11523,E006510,304300 ,2017JJ00,,0.0,,,,
11524,E006510,304300 ,2018JJ00,,0.0,,,,
11525,E006510,304300 ,2019JJ00,,0.0,,,,
11526,E006510,304300 ,2020JJ00,,0.0,,,,
11527,E006510,304300 ,2021JJ00,,0.0,,,,
11528,E006510,304300 ,2022JJ00,,0.0,,,,
11529,E006510,304300 ,2023JJ00,,0.0,,,,
11530,E006510,305000 ,2014JJ00,,0.0,,,,
11531,E006510,305000 ,2015JJ00,,0.0,,,,
11532,E006510,305000 ,2016JJ00,,0.0,,,,
11533,E006510,305000 ,2017JJ00,,0.0,,,,
11534,E006510,305000 ,2018JJ00,,0.0,,,,
11535,E006510,305000 ,2019JJ00,,0.0,,,,
11536,E006510,305000 ,2020JJ00,,0.0,,,,
11537,E006510,305000 ,2021JJ00,,0.0,,,,
11538,E006510,305000 ,2022JJ00,,0.0,,,,
11539,E006510,305000 ,2023JJ00,,0.0,,,,
11540,E006510,305700 ,2014JJ00,,0.0,,,,
11541,E006510,305700 ,2015JJ00,,0.0,,,,
11542,E006510,305700 ,2016JJ00,,0.0,,,,
11543,E006510,305700 ,2017JJ00,,0.0,,,,
11544,E006510,305700 ,2018JJ00,,0.0,,,,
11545,E006510,305700 ,2019JJ00,,0.0,,,,
11546,E006510,305700 ,2020JJ00,,0.0,,,,
11547,E006510,305700 ,2021JJ00,,0.0,,,,
11548,E006510,305700 ,2022JJ00,,0.0,,,,
11549,E006510,305700 ,2023JJ00,,0.0,,,,
11550,E006510,307500 ,2014JJ00,,2.0,,495.5,,
11551,E006510,307500 ,2015JJ00,,2.6,,622.2,,
11552,E006510,307500 ,2016JJ00,,2.6,,575.7,,
11553,E006510,307500 ,2017JJ00,,2.2,,570.5,,
11554,E006510,307500 ,2018JJ00,,1.5,,818.5,,
11555,E006510,307500 ,2019JJ00,,2.4,,955.9,,
11556,E006510,307500 ,2020JJ00,,12.5,,705.6,,
11557,E006510,307500 ,2021JJ00,,30.9,,844.2,,
11558,E006510,307500 ,2022JJ00,,35.1,,897.2,,
11559,E006510,307500 ,2023JJ00,,7.0,,758.7,,
11560,E006510,307610 ,2014JJ00,,0.1,,,,
11561,E006510,307610 ,2015JJ00,,0.1,,,,
11562,E006510,307610 ,2016JJ00,,0.1,,,,
11563,E006510,307610 ,2017JJ00,,0.1,,,,
11564,E006510,307610 ,2018JJ00,,0.1,,,,
11565,E006510,307610 ,2019JJ00,,0.1,,,,
11566,E006510,307610 ,2020JJ00,,0.1,,,,
11567,E006510,307610 ,2021JJ00,,0.1,,,,
11568,E006510,307610 ,2022JJ00,,0.1,,,,
11569,E006510,307610 ,2023JJ00,,0.1,,,,
11570,E006510,312505 ,2014JJ00,,0.0,,,,
11571,E006510,312505 ,2015JJ00,,0.0,,,,
11572,E006510,312505 ,2016JJ00,,0.0,,,,
11573,E006510,312505 ,2017JJ00,,0.0,,,,
11574,E006510,312505 ,2018JJ00,,0.0,,,,
11575,E006510,312505 ,2019JJ00,,0.0,,,,
11576,E006510,312505 ,2020JJ00,,0.0,,,,
11577,E006510,312505 ,2021JJ00,,0.0,,,,
11578,E006510,312505 ,2022JJ00,,0.0,,,,
11579,E006510,312505 ,2023JJ00,,0.0,,,,
11580,E006510,315800 ,2014JJ00,,0.0,,,,
11581,E006510,315800 ,2015JJ00,,0.0,,,,
11582,E006510,315800 ,2016JJ00,,0.0,,,,
11583,E006510,315800 ,2017JJ00,,0.0,,,,
11584,E006510,315800 ,2018JJ00,,0.0,,,,
11585,E006510,315800 ,2019JJ00,,0.0,,,,
11586,E006510,315800 ,2020JJ00,,0.0,,,,
11587,E006510,315800 ,2021JJ00,,0.0,,,,
11588,E006510,315800 ,2022JJ00,,0.0,,,,
11589,E006510,315800 ,2023JJ00,,0.0,,,,
11590,E006510,317100 ,2014JJ00,,0.0,,,,
11591,E006510,317100 ,2015JJ00,,0.0,,,,
11592,E006510,317100 ,2016JJ00,,0.0,,,,
11593,E006510,317100 ,2017JJ00,,0.0,,,,
11594,E006510,317100 ,2018JJ00,,0.0,,,,
11595,E006510,317100 ,2019JJ00,,0.0,,,,
11596,E006510,317100 ,2020JJ00,,0.0,,,,
11597,E006510,317100 ,2021JJ00,,0.0,,,,
11598,E006510,317100 ,2022JJ00,,0.0,,,,
11599,E006510,317100 ,2023JJ00,,0.0,,,,
11600,E006510,318600 ,2014JJ00,,0.0,,,,
11601,E006510,318600 ,2015JJ00,,0.0,,,,
11602,E006510,318600 ,2016JJ00,,0.0,,,,
11603,E006510,318600 ,2017JJ00,,0.0,,,,
11604,E006510,318600 ,2018JJ00,,0.0,,,,
11605,E006510,318600 ,2019JJ00,,0.0,,,,
11606,E006510,318600 ,2020JJ00,,0.0,,,,
11607,E006510,318600 ,2021JJ00,,0.0,,,,
11608,E006510,318600 ,2022JJ00,,0.0,,,,
11609,E006510,318600 ,2023JJ00,,0.0,,,,
11610,E006510,320000 ,2014JJ00,,1.4,,495.5,,
11611,E006510,320000 ,2015JJ00,,1.7,,622.2,,
11612,E006510,320000 ,2016JJ00,,1.8,,575.7,,
11613,E006510,320000 ,2017JJ00,,1.3,,570.5,,
11614,E006510,320000 ,2018JJ00,,0.6,,818.5,,
11615,E006510,320000 ,2019JJ00,,1.5,,955.9,,
11616,E006510,320000 ,2020JJ00,,11.8,,705.6,,
11617,E006510,320000 ,2021JJ00,,30.2,,844.2,,
11618,E006510,320000 ,2022JJ00,,34.2,,897.2,,
11619,E006510,320000 ,2023JJ00,,5.9,,758.7,,
11620,E006510,320700 ,2014JJ00,,0.0,,,,
11621,E006510,320700 ,2015JJ00,,0.0,,,,
11622,E006510,320700 ,2016JJ00,,0.0,,,,
11623,E006510,320700 ,2017JJ00,,0.0,,,,
11624,E006510,320700 ,2018JJ00,,0.0,,,,
11625,E006510,320700 ,2019JJ00,,0.0,,,,
11626,E006510,320700 ,2020JJ00,,0.0,,,,
11627,E006510,320700 ,2021JJ00,,0.0,,,,
11628,E006510,320700 ,2022JJ00,,0.0,,,,
11629,E006510,320700 ,2023JJ00,,0.0,,,,
11630,E006510,323200 ,2014JJ00,,0.0,,,,
11631,E006510,323200 ,2015JJ00,,0.0,,,,
11632,E006510,323200 ,2016JJ00,,0.0,,,,
11633,E006510,323200 ,2017JJ00,,0.0,,,,
11634,E006510,323200 ,2018JJ00,,0.0,,,,
11635,E006510,323200 ,2019JJ00,,0.0,,,,
11636,E006510,323200 ,2020JJ00,,0.0,,,,
11637,E006510,323200 ,2021JJ00,,0.0,,,,
11638,E006510,323200 ,2022JJ00,,0.0,,,,
11639,E006510,323200 ,2023JJ00,,0.0,,,,
11640,E006510,323700 ,2014JJ00,,0.0,,,,
11641,E006510,323700 ,2015JJ00,,0.0,,,,
11642,E006510,323700 ,2016JJ00,,0.0,,,,
11643,E006510,323700 ,2017JJ00,,0.0,,,,
11644,E006510,323700 ,2018JJ00,,0.0,,,,
11645,E006510,323700 ,2019JJ00,,0.0,,,,
11646,E006510,323700 ,2020JJ00,,0.0,,,,
11647,E006510,323700 ,2021JJ00,,0.0,,,,
11648,E006510,323700 ,2022JJ00,,0.0,,,,
11649,E006510,323700 ,2023JJ00,,0.0,,,,
11650,E006510,324600 ,2014JJ00,,0.0,,,,
11651,E006510,324600 ,2015JJ00,,0.0,,,,
11652,E006510,324600 ,2016JJ00,,0.0,,,,
11653,E006510,324600 ,2017JJ00,,0.0,,,,
11654,E006510,324600 ,2018JJ00,,0.0,,,,
11655,E006510,324600 ,2019JJ00,,0.0,,,,
11656,E006510,324600 ,2020JJ00,,0.0,,,,
11657,E006510,324600 ,2021JJ00,,0.0,,,,
11658,E006510,324600 ,2022JJ00,,0.0,,,,
11659,E006510,324600 ,2023JJ00,,0.0,,,,
11660,E006510,328100 ,2014JJ00,,0.0,,,,
11661,E006510,328100 ,2015JJ00,,0.0,,,,
11662,E006510,328100 ,2016JJ00,,0.0,,,,
11663,E006510,328100 ,2017JJ00,,0.0,,,,
11664,E006510,328100 ,2018JJ00,,0.0,,,,
11665,E006510,328100 ,2019JJ00,,0.0,,,,
11666,E006510,328100 ,2020JJ00,,0.0,,,,
11667,E006510,328100 ,2021JJ00,,0.0,,,,
11668,E006510,328100 ,2022JJ00,,0.1,,,,
11669,E006510,328100 ,2023JJ00,,0.1,,,,
11670,E006510,330300 ,2014JJ00,,0.1,,,,
11671,E006510,330300 ,2015JJ00,,0.1,,,,
11672,E006510,330300 ,2016JJ00,,0.1,,,,
11673,E006510,330300 ,2017JJ00,,0.1,,,,
11674,E006510,330300 ,2018JJ00,,0.1,,,,
11675,E006510,330300 ,2019JJ00,,0.1,,,,
11676,E006510,330300 ,2020JJ00,,0.1,,,,
11677,E006510,330300 ,2021JJ00,,0.1,,,,
11678,E006510,330300 ,2022JJ00,,0.1,,,,
11679,E006510,330300 ,2023JJ00,,0.2,,,,
11680,E006510,332900 ,2014JJ00,,0.0,,,,
11681,E006510,332900 ,2015JJ00,,0.0,,,,
11682,E006510,332900 ,2016JJ00,,0.0,,,,
11683,E006510,332900 ,2017JJ00,,0.0,,,,
11684,E006510,332900 ,2018JJ00,,0.0,,,,
11685,E006510,332900 ,2019JJ00,,0.0,,,,
11686,E006510,332900 ,2020JJ00,,0.0,,,,
11687,E006510,332900 ,2021JJ00,,0.0,,,,
11688,E006510,332900 ,2022JJ00,,0.0,,,,
11689,E006510,332900 ,2023JJ00,,0.0,,,,
11690,E006510,334800 ,2014JJ00,,0.0,,,,
11691,E006510,334800 ,2015JJ00,,0.0,,,,
11692,E006510,334800 ,2016JJ00,,0.0,,,,
11693,E006510,334800 ,2017JJ00,,0.0,,,,
11694,E006510,334800 ,2018JJ00,,0.0,,,,
11695,E006510,334800 ,2019JJ00,,0.0,,,,
11696,E006510,334800 ,2020JJ00,,0.0,,,,
11697,E006510,334800 ,2021JJ00,,0.0,,,,
11698,E006510,334800 ,2022JJ00,,0.0,,,,
11699,E006510,334800 ,2023JJ00,,0.0,,,,
11700,E006510,336500 ,2014JJ00,,0.1,,,,
11701,E006510,336500 ,2015JJ00,,0.1,,,,
11702,E006510,336500 ,2016JJ00,,0.1,,,,
11703,E006510,336500 ,2017JJ00,,0.1,,,,
11704,E006510,336500 ,2018JJ00,,0.1,,,,
11705,E006510,336500 ,2019JJ00,,0.1,,,,
11706,E006510,336500 ,2020JJ00,,0.1,,,,
11707,E006510,336500 ,2021JJ00,,0.1,,,,
11708,E006510,336500 ,2022JJ00,,0.1,,,,
11709,E006510,336500 ,2023JJ00,,0.1,,,,
11710,E006510,339200 ,2014JJ00,,0.0,,,,
11711,E006510,339200 ,2015JJ00,,0.0,,,,
11712,E006510,339200 ,2016JJ00,,0.0,,,,
11713,E006510,339200 ,2017JJ00,,0.0,,,,
11714,E006510,339200 ,2018JJ00,,0.0,,,,
11715,E006510,339200 ,2019JJ00,,0.0,,,,
11716,E006510,339200 ,2020JJ00,,0.0,,,,
11717,E006510,339200 ,2021JJ00,,0.0,,,,
11718,E006510,339200 ,2022JJ00,,0.0,,,,
11719,E006510,339200 ,2023JJ00,,0.0,,,,
11720,E006510,340200 ,2014JJ00,,0.0,,,,
11721,E006510,340200 ,2015JJ00,,0.0,,,,
11722,E006510,340200 ,2016JJ00,,0.0,,,,
11723,E006510,340200 ,2017JJ00,,0.0,,,,
11724,E006510,340200 ,2018JJ00,,0.0,,,,
11725,E006510,340200 ,2019JJ00,,0.0,,,,
11726,E006510,340200 ,2020JJ00,,0.0,,,,
11727,E006510,340200 ,2021JJ00,,0.0,,,,
11728,E006510,340200 ,2022JJ00,,0.0,,,,
11729,E006510,340200 ,2023JJ00,,0.0,,,,
11730,E006510,900046 ,2014JJ00,,0.1,,,,
11731,E006510,900046 ,2015JJ00,,0.1,,,,
11732,E006510,900046 ,2016JJ00,,0.1,,,,
11733,E006510,900046 ,2017JJ00,,0.1,,,,
11734,E006510,900046 ,2018JJ00,,0.1,,,,
11735,E006510,900046 ,2019JJ00,,0.1,,,,
11736,E006510,900046 ,2020JJ00,,0.1,,,,
11737,E006510,900046 ,2021JJ00,,0.1,,,,
11738,E006510,900046 ,2022JJ00,,0.1,,,,
11739,E006510,900046 ,2023JJ00,,0.1,,,,
11740,E006510,344400 ,2014JJ00,,0.1,,,,
11741,E006510,344400 ,2015JJ00,,0.1,,,,
11742,E006510,344400 ,2016JJ00,,0.1,,,,
11743,E006510,344400 ,2017JJ00,,0.1,,,,
11744,E006510,344400 ,2018JJ00,,0.1,,,,
11745,E006510,344400 ,2019JJ00,,0.2,,,,
11746,E006510,344400 ,2020JJ00,,0.1,,,,
11747,E006510,344400 ,2021JJ00,,0.1,,,,
11748,E006510,344400 ,2022JJ00,,0.1,,,,
11749,E006510,344400 ,2023JJ00,,0.2,,,,
11750,E006510,346600 ,2014JJ00,,0.0,,,,
11751,E006510,346600 ,2015JJ00,,0.0,,,,
11752,E006510,346600 ,2016JJ00,,0.0,,,,
11753,E006510,346600 ,2017JJ00,,0.0,,,,
11754,E006510,346600 ,2018JJ00,,0.0,,,,
11755,E006510,346600 ,2019JJ00,,0.0,,,,
11756,E006510,346600 ,2020JJ00,,0.0,,,,
11757,E006510,346600 ,2021JJ00,,0.0,,,,
11758,E006510,346600 ,2022JJ00,,0.0,,,,
11759,E006510,346600 ,2023JJ00,,0.0,,,,
11760,E006510,348000 ,2014JJ00,,0.1,,,,
11761,E006510,348000 ,2015JJ00,,0.1,,,,
11762,E006510,348000 ,2016JJ00,,0.1,,,,
11763,E006510,348000 ,2017JJ00,,0.1,,,,
11764,E006510,348000 ,2018JJ00,,0.1,,,,
11765,E006510,348000 ,2019JJ00,,0.1,,,,
11766,E006510,348000 ,2020JJ00,,0.1,,,,
11767,E006510,348000 ,2021JJ00,,0.1,,,,
11768,E006510,348000 ,2022JJ00,,0.1,,,,
11769,E006510,348000 ,2023JJ00,,0.1,,,,
11770,E006510,348100 ,2014JJ00,,0.0,,,,
11771,E006510,348100 ,2015JJ00,,0.0,,,,
11772,E006510,348100 ,2016JJ00,,0.0,,,,
11773,E006510,348100 ,2017JJ00,,0.0,,,,
11774,E006510,348100 ,2018JJ00,,0.0,,,,
11775,E006510,348100 ,2019JJ00,,0.0,,,,
11776,E006510,348100 ,2020JJ00,,0.0,,,,
11777,E006510,348100 ,2021JJ00,,0.0,,,,
11778,E006510,348100 ,2022JJ00,,0.0,,,,
11779,E006510,348100 ,2023JJ00,,0.0,,,,
11780,E006510,800018 ,2014JJ00,,0.1,,,,
11781,E006510,800018 ,2015JJ00,,0.1,,,,
11782,E006510,800018 ,2016JJ00,,0.1,,,,
11783,E006510,800018 ,2017JJ00,,0.1,,,,
11784,E006510,800018 ,2018JJ00,,0.1,,,,
11785,E006510,800018 ,2019JJ00,,0.1,,,,
11786,E006510,800018 ,2020JJ00,,0.1,,,,
11787,E006510,800018 ,2021JJ00,,0.1,,,,
11788,E006510,800018 ,2022JJ00,,0.1,,,,
11789,E006510,800018 ,2023JJ00,,0.1,,,,
11790,E006510,350000 ,2014JJ00,,1.1,,,,
11791,E006510,350000 ,2015JJ00,,1.4,,,,
11792,E006510,350000 ,2016JJ00,,1.4,,,,
11793,E006510,350000 ,2017JJ00,,1.4,,,,
11794,E006510,350000 ,2018JJ00,,1.4,,,,
11795,E006510,350000 ,2019JJ00,,1.6,,,,
11796,E006510,350000 ,2020JJ00,,1.2,,,,
11797,E006510,350000 ,2021JJ00,,1.4,,,,
11798,E006510,350000 ,2022JJ00,,1.6,,,,
11799,E006510,350000 ,2023JJ00,,2.2,,,,
11800,E006510,354200 ,2014JJ00,,2.6,,,,
11801,E006510,354200 ,2015JJ00,,3.3,,,,
11802,E006510,354200 ,2016JJ00,,3.3,,,,
11803,E006510,354200 ,2017JJ00,,3.6,,,,
11804,E006510,354200 ,2018JJ00,,3.9,,,,
11805,E006510,354200 ,2019JJ00,,4.4,,,,
11806,E006510,354200 ,2020JJ00,,3.5,,,,
11807,E006510,354200 ,2021JJ00,,4.0,,,,
11808,E006510,354200 ,2022JJ00,,5.0,,,,
11809,E006510,354200 ,2023JJ00,,6.4,,,,
11810,E006510,354300 ,2014JJ00,,0.3,,,,
11811,E006510,354300 ,2015JJ00,,0.4,,,,
11812,E006510,354300 ,2016JJ00,,0.4,,,,
11813,E006510,354300 ,2017JJ00,,0.4,,,,
11814,E006510,354300 ,2018JJ00,,0.4,,,,
11815,E006510,354300 ,2019JJ00,,0.5,,,,
11816,E006510,354300 ,2020JJ00,,0.4,,,,
11817,E006510,354300 ,2021JJ00,,0.5,,,,
11818,E006510,354300 ,2022JJ00,,0.6,,,,
11819,E006510,354300 ,2023JJ00,,0.7,,,,
11820,E006510,356900 ,2014JJ00,,1.7,,,,
11821,E006510,356900 ,2015JJ00,,2.1,,,,
11822,E006510,356900 ,2016JJ00,,2.1,,,,
11823,E006510,356900 ,2017JJ00,,2.2,,,,
11824,E006510,356900 ,2018JJ00,,2.4,,,,
11825,E006510,356900 ,2019JJ00,,2.7,,,,
11826,E006510,356900 ,2020JJ00,,2.2,,,,
11827,E006510,356900 ,2021JJ00,,2.5,,,,
11828,E006510,356900 ,2022JJ00,,3.1,,,,
11829,E006510,356900 ,2023JJ00,,4.0,,,,
11830,E006510,371600 ,2014JJ00,,0.7,,,,
11831,E006510,371600 ,2015JJ00,,0.9,,,,
11832,E006510,371600 ,2016JJ00,,0.9,,,,
11833,E006510,371600 ,2017JJ00,,0.9,,,,
11834,E006510,371600 ,2018JJ00,,1.0,,,,
11835,E006510,371600 ,2019JJ00,,1.1,,,,
11836,E006510,371600 ,2020JJ00,,0.9,,,,
11837,E006510,371600 ,2021JJ00,,1.0,,,,
11838,E006510,371600 ,2022JJ00,,1.3,,,,
11839,E006510,371600 ,2023JJ00,,1.7,,,,
