ID,Persoonskenmerken,Perioden,k_20UurOfMeerPerWeek_1,k_10Tot20UurPerWeek_2,k_5Tot10UurPerWeek_3,k_1Tot5UurPerWeek_4,MinderDan1UurPerWeek_5,KijktDagelijksTelevisiejournaal_6,AbonnementDagblad_7,LeestDagelijksDeKrant_8,LeestWelEensEenBoek_9,JaEnGeleendAfgelopen2Maanden_10,JaEnNietGeleendAfgelopen2Maanden_11,HuishoudensMetPcMetInternet_12,HuishoudensMetPcZonderInternet_13,HuishoudensZonderPc_14,PersonenMetThuisPcMetInternet_15,PersonenMetThuisPcZonderInternet_16,PersonenZonderPc_17,HuishoudensMetToegangTotInternet_18,PCEnOpAndereWijze_19,AlleenViaPc_20,AlleenOpAndereWijze_21,ViaDesktopMinitower_22,ViaLaptop_23,OpAndereWijze_24,AnaloogModem_25,ISDN_26,BreedbandKabel_27,AndereBreedband_28,OpAndereWijze_29,PersonenMetThuisToegangTotInternet_30,ViaPcEnOpAnderWijze_31,AlleenViaPc_32,AlleenOpAndereWijze_33,ViaDesktopMinitower_34,ViaLaptop_35,ViaMobieleTelefoon_36,OpAndereWijze_37,AnaloogModem_38,ISDN_39,Kabel_40,AndereBreedband_41,OpAndereWijze_42,GeenInteresseNietZinvol_43,GeenPcGeenGeschiktePcVoorInternet_44,InternetgebruikTeDuur_45,BenodigdeApparatuurTeDuur_46,GeenKennisVaardigheden_47,VoeltZichTeOud_48,GeenTijdOmDezeTeGebruiken_49,HeeftMogelijkheidEldersTeInternetten_50,BezorgdOmPrivacyEnOfVeiligheid_51,GeenSpecialeReden_52,AndereReden_53,HeeftEenPersonalComputerGebruikt_54,VanAlleInwonersNederlandVanaf12Jr_55,VanDePersonalComputerGebruikers_56,VanAlleInwonersNederlandVanaf12Jr_57,VanDegenenDieThuisEenPcBezitten_58,VoorPriveDoeleinden_59,VoorHetWerk_60,ZowelVoorPriveEnWerkDoeleinden_61,Dagelijks_62,EenKeerPerWeek_63,EenKeerPerMaand_64,HelemaalNiet_65,HeeftEldersPcGebruikt_66,HeeftPcBijOpleidingsinstGebruikt_67,Dagelijks_68,EenKeerPerWeek_69,EenKeerPerMaand_70,HelemaalNiet_71,HeeftPcErgensAndersGebruikt_72,HeeftOoitGeinternetEnOfGeeMaild_73,HeeftInternetInDeAfg4WknGebruikt_74,VanAlleInwonersNederlandVanaf12Jr_75,VanDeInternetgebruikers_76,VanAlleInwonersNederlandVanaf12Jr_77,VanDegeneDieThuisInternetBezitten_78,VoorPriveDoeleinden_79,VoorHetWerk_80,ZowelVoorPriveAlsWerkDoeleinden_81,Dagelijks_82,EenKeerPerWeek_83,EenKeerPerMaand_84,HelemaalNiet_85,SurfenHalenVanGratisInformatie_86,EMailen_87,DownloadenSoftware_88,ElektronischWinkelen_89,AndereActiviteiten_90,HeeftEldersInternetGebruikt_91,HeeftInternetBijOplInstGebruikt_92,Dagelijks_93,EenKeerPerWeek_94,EenKeerPerMaand_95,HelemaalNiet_96,HeeftInternetErgensAndersGebruikt_97,BijEenCommercieleInstelling_98,BijEenOpenbaarGebouw_99,BijBurenVriendenOfFamilie_100,AnderePlaats_101,Dagelijks_102,EenKeerPerWeek_103,EenKeerPerMaand_104,EMailen_105,ChattenTelefoneren_106,ZomaarWatSurfen_107,HeeftSpecifiekeInformatieGezocht_108,OnderwijsOpleiding_109,ActualiteitNieuws_110,Gezondheid_111,CommercieleProductenDiensten_112,WerkVacatures_113,IetsAnders_114,HeeftGratisSoftwareGedownload_115,Spelletjes_116,Muziek_117,AndereSoftware_118,HeeftSiteSVanDeOverheidBezocht_119,VanAlleInwonersNederlandVanaf12Jr_120,VanDegenenDieThuisInternetHebben_121,VanDeInternetgebruikers_122,VanAlleInwonersNederlandVanaf12Jr_123,VanDegenenDieThuisInternetHebben_124,VanDeInternetgebruikers_125,ReizenVakantiesAccommodaties_126,VideoSDvdSMuziek_127,LiteratuurBoekenTijdschriften_128,Levensmiddelen_129,AandFinanDienstverlVerzekering_130,Software_131,HardwareElektronischeApparaten_132,KledingSportartikelen_133,KaartjesVoorEvenemConcVoorstel_134,AndereGoederen_135,AfgelopenVierWeken_136,LangerDan4WknKorterDan2MndGel_137,TweeADrieMaandenGeleden_138,GemiddeldBedragLaatsteAankoop_139,HeeftCreditcardGegevensDoorgegeven_140,GeenBehoefte_141,WilHetProductZelfZien_142,UitGewoonte_143,VanwegeVeiligheidPrivacy_144,NietVerkrijgbaarGeenVertrOngerust_145,HeeftErGeenErvaringMee_146,GeenComputerInternetverbinding_147,AndereRedenen_148
745,148,1998JJ00,55.0,30.0,10.0,3.0,2.0,91.0,68.0,77.0,,21.0,6.0,,,,1.0,8.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,148,1999JJ00,56.0,28.0,10.0,4.0,2.0,89.0,67.0,76.0,,28.0,7.0,,,,3.0,8.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,148,2000JJ00,57.0,30.0,9.0,3.0,1.0,92.0,67.0,78.0,,26.0,8.0,,,,6.0,8.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,148,2001JJ00,56.0,29.0,10.0,3.0,2.0,93.0,69.0,74.0,,28.0,6.0,,,,10.0,9.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,148,2002JJ00,55.0,28.0,10.0,4.0,2.0,93.0,69.0,76.0,,26.0,4.0,,,,16.0,8.0,76.0,,,,,,,,,,,,,15.0,7.0,93.0,1.0,95.0,8.0,3.0,1.0,68.0,17.0,12.0,0.0,3.0,43.0,19.0,3.0,2.0,8.0,29.0,2.0,1.0,0.0,4.0,6.0,11.0,1.0,7.0,10.0,40.0,,,,21.0,14.0,6.0,60.0,3.0,,,,,,2.0,8.0,5.0,0.0,5.0,5.0,34.0,,,,11.0,17.0,6.0,66.0,,,,,,1.0,,,,,,0.0,,,,,,,,91.0,8.0,32.0,62.0,,,,,,,10.0,9.0,2.0,2.0,12.0,1.0,7.0,20.0,1.0,4.0,12.0,,,,,,,,,,,,,,,,55.0,36.0,8.0,21.0,7.0,8.0,2.0,1.0
750,148,2003JJ00,59.0,28.0,8.0,4.0,1.0,93.0,68.0,75.0,,26.0,9.0,,,,18.0,9.0,73.0,,,,,,,,,,,,,18.0,4.0,96.0,0.0,92.0,9.0,3.0,0.0,74.0,9.0,12.0,3.0,3.0,39.0,27.0,3.0,3.0,12.0,28.0,1.0,2.0,1.0,3.0,6.0,14.0,1.0,5.0,14.0,49.0,,,,20.0,22.0,7.0,51.0,3.0,21.0,3.0,15.0,3.0,79.0,2.0,11.0,8.0,0.0,2.0,7.0,40.0,,,,11.0,23.0,6.0,60.0,,,,,,1.0,9.0,3.0,6.0,0.0,91.0,1.0,,,,,,,,87.0,6.0,28.0,58.0,5.0,35.0,24.0,32.0,1.0,45.0,10.0,7.0,2.0,3.0,5.0,2.0,9.0,17.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,53.0,40.0,5.0,23.0,5.0,13.0,9.0,2.0
751,148,2004JJ00,58.0,28.0,9.0,3.0,2.0,93.0,69.0,75.0,,24.0,5.0,,,,21.0,8.0,71.0,,,,,,,,,,,,,21.0,5.0,95.0,0.0,98.0,6.0,1.0,0.0,73.0,10.0,10.0,6.0,1.0,42.0,23.0,4.0,2.0,10.0,26.0,2.0,1.0,1.0,5.0,10.0,16.0,1.0,5.0,14.0,50.0,,,,26.0,18.0,6.0,50.0,4.0,35.0,0.0,35.0,0.0,65.0,3.0,13.0,9.0,0.0,2.0,9.0,42.0,,,,9.0,29.0,5.0,58.0,,,,,,1.0,18.0,0.0,18.0,0.0,82.0,0.0,,,,,,,,76.0,2.0,12.0,69.0,3.0,35.0,27.0,35.0,3.0,47.0,3.0,1.0,1.0,2.0,7.0,2.0,11.0,24.0,2.0,10.0,21.0,57.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,56.0,39.0,6.0,229.0,20.0,58.0,33.0,3.0,23.0,9.0,14.0,7.0,1.0
752,148,2005JJ00,56.0,30.0,9.0,4.0,1.0,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,148,2006JJ00,58.0,29.0,9.0,2.0,1.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,148,2007JJ00,59.0,26.0,10.0,4.0,1.0,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,148,2008JJ00,56.0,30.0,7.0,4.0,3.0,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756, 80,1997JJ00,35.0,37.0,18.0,9.0,2.0,77.0,64.0,65.0,54.0,29.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757, 80,1998JJ00,35.0,38.0,17.0,8.0,2.0,77.0,64.0,65.0,,28.0,10.0,,,,16.0,43.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,76.0,43.0,12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758, 80,1999JJ00,35.0,37.0,17.0,9.0,2.0,75.0,62.0,63.0,,28.0,10.0,,,,26.0,37.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,82.0,46.0,12.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759, 80,2000JJ00,35.0,38.0,17.0,9.0,2.0,75.0,61.0,65.0,,27.0,11.0,,,,44.0,24.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,86.0,47.0,16.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760, 80,2001JJ00,35.0,38.0,17.0,8.0,2.0,77.0,60.0,63.0,51.0,25.0,10.0,,,,55.0,18.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,90.0,49.0,20.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761, 80,2002JJ00,34.0,38.0,18.0,8.0,2.0,78.0,60.0,63.0,,24.0,11.0,54.0,14.0,33.0,63.0,13.0,24.0,58.0,14.0,83.0,2.0,93.0,17.0,13.0,60.0,18.0,20.0,4.0,2.0,65.0,15.0,83.0,2.0,94.0,17.0,12.0,2.0,57.0,19.0,22.0,4.0,2.0,35.0,23.0,11.0,5.0,6.0,10.0,2.0,8.0,2.0,5.0,13.0,70.0,10.0,14.0,62.0,80.0,53.0,6.0,41.0,35.0,36.0,9.0,20.0,52.0,45.0,10.0,27.0,8.0,55.0,18.0,66.0,59.0,3.0,6.0,50.0,77.0,66.0,3.0,31.0,27.0,38.0,11.0,23.0,87.0,90.0,49.0,26.0,39.0,38.0,33.0,7.0,19.0,8.0,67.0,12.0,12.0,11.0,75.0,17.0,9.0,43.0,47.0,78.0,19.0,35.0,81.0,24.0,40.0,21.0,49.0,20.0,56.0,25.0,8.0,17.0,12.0,18.0,27.0,38.0,44.0,14.0,20.0,23.0,30.0,24.0,33.0,7.0,9.0,10.0,16.0,23.0,18.0,22.0,58.0,24.0,18.0,242.0,24.0,47.0,31.0,6.0,26.0,10.0,8.0,4.0,6.0
762, 80,2003JJ00,34.0,38.0,17.0,9.0,2.0,76.0,58.0,62.0,47.0,23.0,12.0,58.0,11.0,31.0,67.0,11.0,22.0,61.0,15.0,83.0,2.0,92.0,18.0,12.0,51.0,16.0,24.0,9.0,2.0,68.0,16.0,82.0,2.0,94.0,18.0,13.0,2.0,48.0,17.0,27.0,9.0,2.0,33.0,30.0,12.0,5.0,9.0,10.0,2.0,8.0,2.0,5.0,12.0,72.0,11.0,15.0,65.0,83.0,53.0,6.0,41.0,40.0,35.0,8.0,17.0,53.0,52.0,13.0,30.0,10.0,48.0,17.0,69.0,62.0,4.0,7.0,54.0,79.0,65.0,4.0,31.0,32.0,38.0,9.0,21.0,88.0,91.0,49.0,31.0,42.0,40.0,39.0,9.0,22.0,9.0,61.0,12.0,11.0,9.0,78.0,16.0,10.0,44.0,46.0,80.0,22.0,36.0,82.0,26.0,44.0,23.0,51.0,20.0,51.0,28.0,8.0,19.0,13.0,21.0,31.0,43.0,48.0,16.0,23.0,26.0,33.0,23.0,31.0,3.0,8.0,12.0,18.0,24.0,20.0,26.0,57.0,25.0,17.0,256.0,28.0,52.0,34.0,8.0,29.0,13.0,10.0,5.0,6.0
763, 80,2004JJ00,35.0,38.0,17.0,8.0,2.0,76.0,56.0,61.0,,21.0,11.0,63.0,9.0,27.0,72.0,9.0,19.0,65.0,18.0,80.0,2.0,93.0,21.0,15.0,37.0,14.0,30.0,19.0,3.0,73.0,20.0,79.0,1.0,94.0,21.0,15.0,2.0,33.0,14.0,31.0,20.0,3.0,34.0,29.0,11.0,5.0,9.0,11.0,3.0,10.0,1.0,5.0,12.0,74.0,12.0,16.0,68.0,84.0,53.0,4.0,43.0,45.0,33.0,7.0,16.0,54.0,54.0,14.0,31.0,9.0,46.0,19.0,72.0,66.0,5.0,7.0,59.0,81.0,64.0,4.0,32.0,37.0,37.0,6.0,19.0,91.0,92.0,53.0,39.0,51.0,43.0,42.0,10.0,24.0,7.0,58.0,14.0,10.0,10.0,81.0,14.0,10.0,48.0,41.0,82.0,26.0,40.0,85.0,26.0,48.0,26.0,53.0,22.0,52.0,30.0,9.0,20.0,15.0,23.0,37.0,48.0,55.0,21.0,28.0,32.0,37.0,24.0,29.0,4.0,9.0,12.0,17.0,24.0,21.0,29.0,60.0,23.0,17.0,294.0,29.0,53.0,32.0,9.0,28.0,15.0,10.0,3.0,7.0
764, 80,2005JJ00,34.0,39.0,16.0,9.0,2.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765, 80,2006JJ00,34.0,37.0,19.0,9.0,2.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766, 80,2007JJ00,32.0,37.0,19.0,10.0,2.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767, 80,2008JJ00,33.0,38.0,17.0,10.0,2.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768, 81,1997JJ00,33.0,38.0,18.0,9.0,2.0,77.0,65.0,70.0,47.0,22.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769, 81,1998JJ00,33.0,39.0,18.0,9.0,2.0,78.0,65.0,68.0,,21.0,10.0,,,,18.0,44.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770, 81,1999JJ00,33.0,38.0,18.0,9.0,2.0,77.0,63.0,67.0,,20.0,9.0,,,,30.0,37.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771, 81,2000JJ00,33.0,39.0,18.0,9.0,2.0,75.0,62.0,68.0,,20.0,11.0,,,,47.0,25.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772, 81,2001JJ00,34.0,39.0,17.0,9.0,2.0,77.0,61.0,66.0,43.0,18.0,10.0,,,,58.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773, 81,2002JJ00,32.0,40.0,18.0,9.0,2.0,78.0,60.0,67.0,,18.0,11.0,,,,66.0,13.0,21.0,,,,,,,,,,,,,69.0,18.0,80.0,2.0,95.0,18.0,15.0,2.0,56.0,18.0,22.0,5.0,2.0,37.0,23.0,12.0,5.0,7.0,8.0,2.0,8.0,2.0,5.0,14.0,77.0,13.0,17.0,69.0,86.0,49.0,6.0,46.0,44.0,36.0,6.0,14.0,61.0,45.0,11.0,27.0,7.0,55.0,22.0,73.0,66.0,5.0,7.0,57.0,83.0,61.0,3.0,36.0,34.0,41.0,8.0,17.0,,,,,,46.0,33.0,6.0,19.0,8.0,67.0,14.0,11.0,10.0,74.0,21.0,11.0,43.0,45.0,79.0,19.0,40.0,83.0,22.0,47.0,17.0,56.0,21.0,57.0,32.0,11.0,21.0,18.0,22.0,32.0,44.0,48.0,17.0,23.0,25.0,30.0,28.0,31.0,6.0,12.0,14.0,21.0,18.0,18.0,23.0,61.0,24.0,15.0,273.0,29.0,46.0,30.0,6.0,28.0,10.0,7.0,4.0,6.0
774, 81,2003JJ00,32.0,39.0,18.0,10.0,2.0,76.0,59.0,65.0,39.0,16.0,10.0,,,,71.0,10.0,19.0,,,,,,,,,,,,,72.0,19.0,80.0,2.0,93.0,19.0,15.0,2.0,46.0,16.0,27.0,11.0,2.0,35.0,29.0,11.0,5.0,8.0,8.0,3.0,9.0,2.0,6.0,12.0,78.0,14.0,18.0,71.0,88.0,50.0,6.0,44.0,48.0,33.0,6.0,12.0,61.0,54.0,15.0,29.0,10.0,46.0,21.0,75.0,69.0,5.0,8.0,61.0,85.0,60.0,5.0,35.0,39.0,38.0,7.0,15.0,,,,,,48.0,41.0,11.0,22.0,8.0,59.0,15.0,12.0,8.0,74.0,20.0,12.0,43.0,45.0,80.0,22.0,40.0,84.0,25.0,52.0,17.0,59.0,19.0,53.0,36.0,10.0,24.0,20.0,26.0,37.0,49.0,52.0,20.0,26.0,28.0,34.0,26.0,31.0,3.0,11.0,16.0,24.0,17.0,20.0,28.0,60.0,24.0,16.0,289.0,32.0,51.0,30.0,8.0,29.0,15.0,10.0,5.0,7.0
775, 81,2004JJ00,33.0,39.0,18.0,9.0,2.0,76.0,56.0,65.0,,15.0,11.0,,,,75.0,8.0,16.0,,,,,,,,,,,,,77.0,21.0,78.0,1.0,94.0,24.0,16.0,2.0,31.0,14.0,31.0,23.0,3.0,33.0,32.0,10.0,6.0,10.0,9.0,3.0,12.0,1.0,6.0,13.0,80.0,15.0,19.0,74.0,88.0,48.0,4.0,47.0,53.0,31.0,4.0,12.0,62.0,55.0,15.0,32.0,8.0,45.0,22.0,78.0,72.0,6.0,9.0,66.0,86.0,58.0,4.0,38.0,44.0,36.0,5.0,14.0,,,,,,50.0,43.0,12.0,24.0,7.0,57.0,16.0,9.0,11.0,78.0,18.0,12.0,48.0,39.0,82.0,26.0,43.0,86.0,24.0,55.0,20.0,62.0,23.0,53.0,39.0,11.0,25.0,23.0,29.0,43.0,53.0,58.0,25.0,31.0,34.0,37.0,27.0,29.0,4.0,13.0,18.0,25.0,17.0,23.0,31.0,62.0,21.0,17.0,363.0,34.0,54.0,27.0,8.0,27.0,16.0,10.0,3.0,8.0
776, 81,2005JJ00,33.0,39.0,17.0,9.0,2.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777, 81,2006JJ00,31.0,38.0,19.0,10.0,2.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778, 81,2007JJ00,31.0,37.0,19.0,10.0,2.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779, 81,2008JJ00,32.0,39.0,18.0,10.0,2.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780, 82,1997JJ00,37.0,36.0,17.0,9.0,2.0,76.0,62.0,61.0,61.0,35.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781, 82,1998JJ00,37.0,37.0,16.0,8.0,2.0,76.0,62.0,61.0,,35.0,10.0,,,,13.0,41.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782, 82,1999JJ00,36.0,36.0,17.0,8.0,2.0,74.0,61.0,60.0,,35.0,10.0,,,,23.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783, 82,2000JJ00,36.0,37.0,17.0,8.0,1.0,75.0,60.0,63.0,,34.0,10.0,,,,40.0,24.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784, 82,2001JJ00,36.0,37.0,17.0,8.0,1.0,76.0,59.0,60.0,60.0,32.0,10.0,,,,51.0,18.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785, 82,2002JJ00,36.0,37.0,17.0,8.0,2.0,79.0,59.0,60.0,,30.0,11.0,,,,59.0,13.0,27.0,,,,,,,,,,,,,61.0,12.0,86.0,2.0,93.0,16.0,9.0,1.0,57.0,20.0,21.0,2.0,2.0,34.0,24.0,11.0,6.0,6.0,12.0,2.0,7.0,2.0,6.0,11.0,64.0,7.0,11.0,55.0,74.0,60.0,7.0,34.0,26.0,37.0,12.0,26.0,44.0,46.0,10.0,26.0,9.0,54.0,15.0,60.0,51.0,2.0,4.0,43.0,70.0,73.0,3.0,24.0,20.0,36.0,14.0,30.0,,,,,,30.0,33.0,7.0,18.0,8.0,67.0,10.0,12.0,13.0,76.0,12.0,6.0,44.0,50.0,78.0,19.0,30.0,77.0,27.0,31.0,28.0,39.0,19.0,55.0,16.0,4.0,11.0,5.0,12.0,21.0,31.0,38.0,11.0,16.0,20.0,29.0,18.0,35.0,7.0,5.0,4.0,8.0,32.0,17.0,19.0,53.0,24.0,23.0,194.0,16.0,48.0,33.0,5.0,25.0,9.0,9.0,4.0,6.0
