ID,NECSectoren,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
4004,A048112  ,A044118,2006JJ00,18.0
4005,A048112  ,A044118,2007JJ00,15.9
4006,A048112  ,A044118,2008JJ00,13.9
4007,A048112  ,A044118,2009JJ00,11.6
4008,A048112  ,A044118,2010JJ00,11.6
4009,A048112  ,A044118,2011JJ00,12.1
4010,A048112  ,A044118,2012JJ00,11.8
4011,A048112  ,A044118,2013JJ00,11.6
4012,A048112  ,A044118,2014JJ00,11.4
4013,A048112  ,A044118,2015JJ00,11.5
4014,A048112  ,A044118,2016JJ00,11.8
4015,A048112  ,A044118,2017JJ00,12.0
4016,A048112  ,A044118,2018JJ00,12.0
4017,A048112  ,A044118,2019JJ00,11.9
4018,A048112  ,A044118,2020JJ00,9.7
4019,A048112  ,A044118,2021JJ00,9.8
4020,A048112  ,A044118,2022JJ00,9.7
4021,A048112  ,A044118,2023JJ00,10.3
4022,A048112  ,A044118,2024JJ00,10.2
4023,A048112  ,A051771,1990JJ00,5.8
4024,A048112  ,A051771,1995JJ00,3.9
4025,A048112  ,A051771,2000JJ00,3.2
4026,A048112  ,A051771,2001JJ00,2.9
4027,A048112  ,A051771,2002JJ00,2.8
4028,A048112  ,A051771,2003JJ00,2.6
4029,A048112  ,A051771,2004JJ00,2.5
4030,A048112  ,A051771,2005JJ00,2.3
4031,A048112  ,A051771,2006JJ00,2.1
4032,A048112  ,A051771,2007JJ00,1.9
4033,A048112  ,A051771,2008JJ00,1.7
4034,A048112  ,A051771,2009JJ00,1.4
4035,A048112  ,A051771,2010JJ00,1.3
4036,A048112  ,A051771,2011JJ00,1.1
4037,A048112  ,A051771,2012JJ00,1.0
4038,A048112  ,A051771,2013JJ00,0.9
4039,A048112  ,A051771,2014JJ00,0.9
4040,A048112  ,A051771,2015JJ00,0.8
4041,A048112  ,A051771,2016JJ00,0.8
4042,A048112  ,A051771,2017JJ00,0.8
4043,A048112  ,A051771,2018JJ00,0.8
4044,A048112  ,A051771,2019JJ00,0.7
4045,A048112  ,A051771,2020JJ00,0.5
4046,A048112  ,A051771,2021JJ00,0.5
4047,A048112  ,A051771,2022JJ00,0.5
4048,A048112  ,A051771,2023JJ00,0.5
4049,A048112  ,A051771,2024JJ00,0.5
4050,A052486  ,A044111,1990JJ00,0.0
4051,A052486  ,A044111,1995JJ00,0.0
4052,A052486  ,A044111,2000JJ00,0.0
4053,A052486  ,A044111,2001JJ00,0.0
4054,A052486  ,A044111,2002JJ00,0.0
4055,A052486  ,A044111,2003JJ00,0.0
4056,A052486  ,A044111,2004JJ00,0.0
4057,A052486  ,A044111,2005JJ00,0.0
4058,A052486  ,A044111,2006JJ00,0.0
4059,A052486  ,A044111,2007JJ00,0.0
4060,A052486  ,A044111,2008JJ00,0.0
4061,A052486  ,A044111,2009JJ00,0.0
4062,A052486  ,A044111,2010JJ00,0.0
4063,A052486  ,A044111,2011JJ00,0.0
4064,A052486  ,A044111,2012JJ00,0.0
4065,A052486  ,A044111,2013JJ00,0.0
4066,A052486  ,A044111,2014JJ00,0.0
4067,A052486  ,A044111,2015JJ00,0.0
4068,A052486  ,A044111,2016JJ00,0.0
4069,A052486  ,A044111,2017JJ00,0.0
4070,A052486  ,A044111,2018JJ00,0.0
4071,A052486  ,A044111,2019JJ00,0.0
4072,A052486  ,A044111,2020JJ00,0.0
4073,A052486  ,A044111,2021JJ00,0.0
4074,A052486  ,A044111,2022JJ00,0.0
4075,A052486  ,A044111,2023JJ00,0.0
4076,A052486  ,A044111,2024JJ00,0.0
4077,A052486  ,A044112,1990JJ00,0.3
4078,A052486  ,A044112,1995JJ00,0.6
4079,A052486  ,A044112,2000JJ00,0.9
4080,A052486  ,A044112,2001JJ00,1.0
4081,A052486  ,A044112,2002JJ00,1.2
4082,A052486  ,A044112,2003JJ00,1.2
4083,A052486  ,A044112,2004JJ00,1.2
4084,A052486  ,A044112,2005JJ00,1.2
4085,A052486  ,A044112,2006JJ00,1.3
4086,A052486  ,A044112,2007JJ00,1.3
4087,A052486  ,A044112,2008JJ00,1.4
4088,A052486  ,A044112,2009JJ00,1.4
4089,A052486  ,A044112,2010JJ00,1.4
4090,A052486  ,A044112,2011JJ00,1.4
4091,A052486  ,A044112,2012JJ00,1.3
4092,A052486  ,A044112,2013JJ00,1.2
4093,A052486  ,A044112,2014JJ00,1.1
4094,A052486  ,A044112,2015JJ00,1.1
4095,A052486  ,A044112,2016JJ00,1.0
4096,A052486  ,A044112,2017JJ00,1.0
4097,A052486  ,A044112,2018JJ00,1.0
4098,A052486  ,A044112,2019JJ00,1.0
4099,A052486  ,A044112,2020JJ00,0.9
4100,A052486  ,A044112,2021JJ00,0.8
4101,A052486  ,A044112,2022JJ00,0.7
4102,A052486  ,A044112,2023JJ00,0.7
4103,A052486  ,A044112,2024JJ00,0.6
4104,A052486  ,A044114,1990JJ00,0.0
4105,A052486  ,A044114,1995JJ00,0.0
4106,A052486  ,A044114,2000JJ00,0.0
4107,A052486  ,A044114,2001JJ00,0.0
4108,A052486  ,A044114,2002JJ00,0.0
4109,A052486  ,A044114,2003JJ00,0.0
4110,A052486  ,A044114,2004JJ00,0.0
4111,A052486  ,A044114,2005JJ00,0.0
4112,A052486  ,A044114,2006JJ00,0.0
4113,A052486  ,A044114,2007JJ00,0.0
4114,A052486  ,A044114,2008JJ00,0.0
4115,A052486  ,A044114,2009JJ00,0.0
4116,A052486  ,A044114,2010JJ00,0.0
4117,A052486  ,A044114,2011JJ00,0.0
4118,A052486  ,A044114,2012JJ00,0.0
4119,A052486  ,A044114,2013JJ00,0.0
4120,A052486  ,A044114,2014JJ00,0.0
4121,A052486  ,A044114,2015JJ00,0.0
4122,A052486  ,A044114,2016JJ00,0.0
4123,A052486  ,A044114,2017JJ00,0.0
4124,A052486  ,A044114,2018JJ00,0.0
4125,A052486  ,A044114,2019JJ00,0.0
4126,A052486  ,A044114,2020JJ00,0.0
4127,A052486  ,A044114,2021JJ00,0.0
4128,A052486  ,A044114,2022JJ00,0.0
4129,A052486  ,A044114,2023JJ00,0.0
4130,A052486  ,A044114,2024JJ00,0.0
4131,A052486  ,A044118,1990JJ00,13.8
4132,A052486  ,A044118,1995JJ00,15.3
4133,A052486  ,A044118,2000JJ00,13.1
4134,A052486  ,A044118,2001JJ00,12.5
4135,A052486  ,A044118,2002JJ00,11.7
4136,A052486  ,A044118,2003JJ00,11.0
4137,A052486  ,A044118,2004JJ00,9.4
4138,A052486  ,A044118,2005JJ00,9.5
4139,A052486  ,A044118,2006JJ00,9.8
4140,A052486  ,A044118,2007JJ00,10.3
4141,A052486  ,A044118,2008JJ00,11.0
4142,A052486  ,A044118,2009JJ00,11.3
4143,A052486  ,A044118,2010JJ00,9.6
4144,A052486  ,A044118,2011JJ00,9.1
4145,A052486  ,A044118,2012JJ00,8.0
4146,A052486  ,A044118,2013JJ00,7.2
4147,A052486  ,A044118,2014JJ00,6.7
4148,A052486  ,A044118,2015JJ00,6.1
4149,A052486  ,A044118,2016JJ00,5.7
4150,A052486  ,A044118,2017JJ00,5.5
4151,A052486  ,A044118,2018JJ00,5.1
4152,A052486  ,A044118,2019JJ00,4.8
4153,A052486  ,A044118,2020JJ00,4.3
4154,A052486  ,A044118,2021JJ00,3.9
4155,A052486  ,A044118,2022JJ00,3.3
4156,A052486  ,A044118,2023JJ00,3.2
4157,A052486  ,A044118,2024JJ00,2.8
4158,A052486  ,A051771,1990JJ00,0.2
4159,A052486  ,A051771,1995JJ00,0.2
4160,A052486  ,A051771,2000JJ00,0.2
4161,A052486  ,A051771,2001JJ00,0.2
4162,A052486  ,A051771,2002JJ00,0.2
4163,A052486  ,A051771,2003JJ00,0.2
4164,A052486  ,A051771,2004JJ00,0.1
4165,A052486  ,A051771,2005JJ00,0.2
4166,A052486  ,A051771,2006JJ00,0.2
4167,A052486  ,A051771,2007JJ00,0.2
4168,A052486  ,A051771,2008JJ00,0.2
4169,A052486  ,A051771,2009JJ00,0.2
4170,A052486  ,A051771,2010JJ00,0.2
4171,A052486  ,A051771,2011JJ00,0.2
4172,A052486  ,A051771,2012JJ00,0.1
4173,A052486  ,A051771,2013JJ00,0.1
4174,A052486  ,A051771,2014JJ00,0.1
4175,A052486  ,A051771,2015JJ00,0.1
4176,A052486  ,A051771,2016JJ00,0.1
4177,A052486  ,A051771,2017JJ00,0.1
4178,A052486  ,A051771,2018JJ00,0.1
4179,A052486  ,A051771,2019JJ00,0.1
4180,A052486  ,A051771,2020JJ00,0.1
4181,A052486  ,A051771,2021JJ00,0.1
4182,A052486  ,A051771,2022JJ00,0.0
4183,A052486  ,A051771,2023JJ00,0.0
4184,A052486  ,A051771,2024JJ00,0.0
4185,A052487  ,A044111,1990JJ00,0.0
4186,A052487  ,A044111,1995JJ00,0.1
4187,A052487  ,A044111,2000JJ00,0.1
4188,A052487  ,A044111,2001JJ00,0.1
4189,A052487  ,A044111,2002JJ00,0.1
4190,A052487  ,A044111,2003JJ00,0.1
4191,A052487  ,A044111,2004JJ00,0.1
4192,A052487  ,A044111,2005JJ00,0.1
4193,A052487  ,A044111,2006JJ00,0.1
4194,A052487  ,A044111,2007JJ00,0.1
4195,A052487  ,A044111,2008JJ00,0.1
4196,A052487  ,A044111,2009JJ00,0.1
4197,A052487  ,A044111,2010JJ00,0.1
4198,A052487  ,A044111,2011JJ00,0.1
4199,A052487  ,A044111,2012JJ00,0.1
4200,A052487  ,A044111,2013JJ00,0.1
4201,A052487  ,A044111,2014JJ00,0.1
4202,A052487  ,A044111,2015JJ00,0.1
4203,A052487  ,A044111,2016JJ00,0.1
4204,A052487  ,A044111,2017JJ00,0.1
4205,A052487  ,A044111,2018JJ00,0.1
4206,A052487  ,A044111,2019JJ00,0.1
4207,A052487  ,A044111,2020JJ00,0.1
4208,A052487  ,A044111,2021JJ00,0.2
4209,A052487  ,A044111,2022JJ00,0.2
4210,A052487  ,A044111,2023JJ00,0.2
4211,A052487  ,A044111,2024JJ00,0.2
4212,A052487  ,A044112,1990JJ00,21.0
4213,A052487  ,A044112,1995JJ00,19.3
4214,A052487  ,A044112,2000JJ00,19.0
4215,A052487  ,A044112,2001JJ00,19.7
4216,A052487  ,A044112,2002JJ00,19.6
4217,A052487  ,A044112,2003JJ00,19.3
4218,A052487  ,A044112,2004JJ00,19.7
4219,A052487  ,A044112,2005JJ00,19.6
4220,A052487  ,A044112,2006JJ00,18.8
4221,A052487  ,A044112,2007JJ00,19.0
4222,A052487  ,A044112,2008JJ00,19.2
4223,A052487  ,A044112,2009JJ00,18.5
4224,A052487  ,A044112,2010JJ00,18.4
4225,A052487  ,A044112,2011JJ00,18.3
4226,A052487  ,A044112,2012JJ00,18.1
4227,A052487  ,A044112,2013JJ00,17.8
4228,A052487  ,A044112,2014JJ00,17.8
4229,A052487  ,A044112,2015JJ00,18.0
4230,A052487  ,A044112,2016JJ00,18.1
4231,A052487  ,A044112,2017JJ00,17.1
4232,A052487  ,A044112,2018JJ00,16.8
4233,A052487  ,A044112,2019JJ00,15.6
4234,A052487  ,A044112,2020JJ00,12.9
4235,A052487  ,A044112,2021JJ00,12.2
4236,A052487  ,A044112,2022JJ00,11.3
4237,A052487  ,A044112,2023JJ00,10.1
4238,A052487  ,A044112,2024JJ00,8.8
4239,A052487  ,A044114,1990JJ00,1.8
4240,A052487  ,A044114,1995JJ00,2.3
4241,A052487  ,A044114,2000JJ00,0.6
4242,A052487  ,A044114,2001JJ00,0.1
4243,A052487  ,A044114,2002JJ00,0.1
4244,A052487  ,A044114,2003JJ00,0.1
4245,A052487  ,A044114,2004JJ00,0.1
4246,A052487  ,A044114,2005JJ00,0.0
4247,A052487  ,A044114,2006JJ00,0.0
4248,A052487  ,A044114,2007JJ00,0.0
4249,A052487  ,A044114,2008JJ00,0.0
4250,A052487  ,A044114,2009JJ00,0.0
4251,A052487  ,A044114,2010JJ00,0.0
4252,A052487  ,A044114,2011JJ00,0.0
4253,A052487  ,A044114,2012JJ00,0.0
4254,A052487  ,A044114,2013JJ00,0.0
4255,A052487  ,A044114,2014JJ00,0.0
4256,A052487  ,A044114,2015JJ00,0.0
4257,A052487  ,A044114,2016JJ00,0.0
4258,A052487  ,A044114,2017JJ00,0.0
4259,A052487  ,A044114,2018JJ00,0.0
4260,A052487  ,A044114,2019JJ00,0.0
4261,A052487  ,A044114,2020JJ00,0.0
4262,A052487  ,A044114,2021JJ00,0.0
4263,A052487  ,A044114,2022JJ00,0.0
4264,A052487  ,A044114,2023JJ00,0.0
4265,A052487  ,A044114,2024JJ00,0.0
4266,A052487  ,A044118,1990JJ00,11.7
4267,A052487  ,A044118,1995JJ00,6.2
4268,A052487  ,A044118,2000JJ00,3.0
4269,A052487  ,A044118,2001JJ00,2.7
4270,A052487  ,A044118,2002JJ00,2.4
4271,A052487  ,A044118,2003JJ00,2.1
4272,A052487  ,A044118,2004JJ00,1.9
4273,A052487  ,A044118,2005JJ00,1.6
4274,A052487  ,A044118,2006JJ00,1.3
4275,A052487  ,A044118,2007JJ00,1.1
4276,A052487  ,A044118,2008JJ00,0.9
4277,A052487  ,A044118,2009JJ00,0.7
4278,A052487  ,A044118,2010JJ00,0.7
4279,A052487  ,A044118,2011JJ00,0.7
4280,A052487  ,A044118,2012JJ00,0.8
4281,A052487  ,A044118,2013JJ00,0.8
4282,A052487  ,A044118,2014JJ00,0.9
4283,A052487  ,A044118,2015JJ00,0.9
4284,A052487  ,A044118,2016JJ00,1.0
4285,A052487  ,A044118,2017JJ00,1.1
4286,A052487  ,A044118,2018JJ00,1.1
4287,A052487  ,A044118,2019JJ00,1.2
4288,A052487  ,A044118,2020JJ00,1.1
4289,A052487  ,A044118,2021JJ00,1.1
4290,A052487  ,A044118,2022JJ00,1.1
4291,A052487  ,A044118,2023JJ00,1.0
4292,A052487  ,A044118,2024JJ00,1.0
4293,A052487  ,A051771,1990JJ00,3.8
4294,A052487  ,A051771,1995JJ00,2.6
4295,A052487  ,A051771,2000JJ00,2.5
4296,A052487  ,A051771,2001JJ00,2.5
4297,A052487  ,A051771,2002JJ00,2.3
4298,A052487  ,A051771,2003JJ00,2.2
4299,A052487  ,A051771,2004JJ00,2.2
4300,A052487  ,A051771,2005JJ00,1.9
4301,A052487  ,A051771,2006JJ00,1.7
4302,A052487  ,A051771,2007JJ00,1.5
4303,A052487  ,A051771,2008JJ00,1.3
4304,A052487  ,A051771,2009JJ00,1.1
4305,A052487  ,A051771,2010JJ00,1.0
4306,A052487  ,A051771,2011JJ00,0.9
4307,A052487  ,A051771,2012JJ00,0.8
4308,A052487  ,A051771,2013JJ00,0.7
4309,A052487  ,A051771,2014JJ00,0.6
4310,A052487  ,A051771,2015JJ00,0.5
4311,A052487  ,A051771,2016JJ00,0.5
4312,A052487  ,A051771,2017JJ00,0.5
4313,A052487  ,A051771,2018JJ00,0.5
4314,A052487  ,A051771,2019JJ00,0.4
4315,A052487  ,A051771,2020JJ00,0.3
4316,A052487  ,A051771,2021JJ00,0.3
4317,A052487  ,A051771,2022JJ00,0.3
4318,A052487  ,A051771,2023JJ00,0.2
4319,A052487  ,A051771,2024JJ00,0.2
4320,A052488  ,A044111,1990JJ00,0.0
4321,A052488  ,A044111,1995JJ00,0.0
4322,A052488  ,A044111,2000JJ00,0.0
4323,A052488  ,A044111,2001JJ00,0.0
4324,A052488  ,A044111,2002JJ00,0.0
4325,A052488  ,A044111,2003JJ00,0.0
4326,A052488  ,A044111,2004JJ00,0.0
4327,A052488  ,A044111,2005JJ00,0.1
4328,A052488  ,A044111,2006JJ00,0.1
4329,A052488  ,A044111,2007JJ00,0.1
4330,A052488  ,A044111,2008JJ00,0.1
4331,A052488  ,A044111,2009JJ00,0.1
4332,A052488  ,A044111,2010JJ00,0.1
4333,A052488  ,A044111,2011JJ00,0.2
4334,A052488  ,A044111,2012JJ00,0.2
4335,A052488  ,A044111,2013JJ00,0.2
4336,A052488  ,A044111,2014JJ00,0.3
4337,A052488  ,A044111,2015JJ00,0.3
4338,A052488  ,A044111,2016JJ00,0.4
4339,A052488  ,A044111,2017JJ00,0.4
4340,A052488  ,A044111,2018JJ00,0.5
4341,A052488  ,A044111,2019JJ00,0.5
4342,A052488  ,A044111,2020JJ00,0.5
4343,A052488  ,A044111,2021JJ00,0.6
4344,A052488  ,A044111,2022JJ00,0.5
4345,A052488  ,A044111,2023JJ00,0.6
4346,A052488  ,A044111,2024JJ00,0.6
4347,A052488  ,A044112,1990JJ00,119.0
4348,A052488  ,A044112,1995JJ00,106.1
4349,A052488  ,A044112,2000JJ00,100.9
4350,A052488  ,A044112,2001JJ00,96.0
4351,A052488  ,A044112,2002JJ00,97.3
4352,A052488  ,A044112,2003JJ00,100.6
4353,A052488  ,A044112,2004JJ00,103.4
4354,A052488  ,A044112,2005JJ00,101.0
4355,A052488  ,A044112,2006JJ00,103.1
4356,A052488  ,A044112,2007JJ00,97.7
4357,A052488  ,A044112,2008JJ00,93.0
4358,A052488  ,A044112,2009JJ00,78.7
4359,A052488  ,A044112,2010JJ00,75.9
4360,A052488  ,A044112,2011JJ00,74.1
4361,A052488  ,A044112,2012JJ00,65.8
4362,A052488  ,A044112,2013JJ00,53.8
4363,A052488  ,A044112,2014JJ00,40.2
4364,A052488  ,A044112,2015JJ00,34.9
4365,A052488  ,A044112,2016JJ00,30.3
4366,A052488  ,A044112,2017JJ00,31.7
4367,A052488  ,A044112,2018JJ00,33.5
4368,A052488  ,A044112,2019JJ00,31.1
4369,A052488  ,A044112,2020JJ00,24.6
4370,A052488  ,A044112,2021JJ00,24.3
4371,A052488  ,A044112,2022JJ00,22.0
4372,A052488  ,A044112,2023JJ00,22.5
4373,A052488  ,A044112,2024JJ00,21.5
4374,A052488  ,A044114,1990JJ00,8.7
4375,A052488  ,A044114,1995JJ00,8.3
4376,A052488  ,A044114,2000JJ00,1.7
4377,A052488  ,A044114,2001JJ00,0.2
4378,A052488  ,A044114,2002JJ00,0.2
4379,A052488  ,A044114,2003JJ00,0.2
4380,A052488  ,A044114,2004JJ00,0.2
4381,A052488  ,A044114,2005JJ00,0.0
4382,A052488  ,A044114,2006JJ00,0.1
4383,A052488  ,A044114,2007JJ00,0.1
4384,A052488  ,A044114,2008JJ00,0.1
4385,A052488  ,A044114,2009JJ00,0.1
4386,A052488  ,A044114,2010JJ00,0.1
4387,A052488  ,A044114,2011JJ00,0.1
4388,A052488  ,A044114,2012JJ00,0.1
4389,A052488  ,A044114,2013JJ00,0.1
4390,A052488  ,A044114,2014JJ00,0.0
4391,A052488  ,A044114,2015JJ00,0.0
4392,A052488  ,A044114,2016JJ00,0.0
4393,A052488  ,A044114,2017JJ00,0.0
4394,A052488  ,A044114,2018JJ00,0.0
4395,A052488  ,A044114,2019JJ00,0.0
4396,A052488  ,A044114,2020JJ00,0.0
4397,A052488  ,A044114,2021JJ00,0.0
4398,A052488  ,A044114,2022JJ00,0.0
4399,A052488  ,A044114,2023JJ00,0.0
4400,A052488  ,A044114,2024JJ00,0.0
4401,A052488  ,A044118,1990JJ00,12.2
4402,A052488  ,A044118,1995JJ00,10.2
4403,A052488  ,A044118,2000JJ00,6.9
4404,A052488  ,A044118,2001JJ00,6.3
4405,A052488  ,A044118,2002JJ00,5.9
4406,A052488  ,A044118,2003JJ00,5.8
4407,A052488  ,A044118,2004JJ00,5.7
4408,A052488  ,A044118,2005JJ00,5.3
4409,A052488  ,A044118,2006JJ00,5.1
4410,A052488  ,A044118,2007JJ00,4.6
4411,A052488  ,A044118,2008JJ00,4.0
4412,A052488  ,A044118,2009JJ00,3.2
4413,A052488  ,A044118,2010JJ00,3.7
4414,A052488  ,A044118,2011JJ00,4.3
4415,A052488  ,A044118,2012JJ00,4.5
4416,A052488  ,A044118,2013JJ00,4.5
4417,A052488  ,A044118,2014JJ00,4.1
4418,A052488  ,A044118,2015JJ00,4.1
4419,A052488  ,A044118,2016JJ00,4.0
4420,A052488  ,A044118,2017JJ00,4.3
4421,A052488  ,A044118,2018JJ00,4.6
4422,A052488  ,A044118,2019JJ00,4.7
4423,A052488  ,A044118,2020JJ00,4.3
4424,A052488  ,A044118,2021JJ00,4.4
4425,A052488  ,A044118,2022JJ00,4.2
4426,A052488  ,A044118,2023JJ00,4.4
4427,A052488  ,A044118,2024JJ00,4.3
4428,A052488  ,A051771,1990JJ00,6.4
4429,A052488  ,A051771,1995JJ00,5.5
4430,A052488  ,A051771,2000JJ00,3.4
4431,A052488  ,A051771,2001JJ00,3.1
4432,A052488  ,A051771,2002JJ00,2.8
4433,A052488  ,A051771,2003JJ00,2.7
4434,A052488  ,A051771,2004JJ00,2.6
4435,A052488  ,A051771,2005JJ00,2.3
4436,A052488  ,A051771,2006JJ00,2.1
4437,A052488  ,A051771,2007JJ00,1.8
4438,A052488  ,A051771,2008JJ00,1.4
4439,A052488  ,A051771,2009JJ00,1.0
4440,A052488  ,A051771,2010JJ00,0.9
4441,A052488  ,A051771,2011JJ00,0.8
4442,A052488  ,A051771,2012JJ00,0.7
4443,A052488  ,A051771,2013JJ00,0.6
4444,A052488  ,A051771,2014JJ00,0.5
4445,A052488  ,A051771,2015JJ00,0.5
4446,A052488  ,A051771,2016JJ00,0.4
4447,A052488  ,A051771,2017JJ00,0.4
4448,A052488  ,A051771,2018JJ00,0.4
4449,A052488  ,A051771,2019JJ00,0.4
4450,A052488  ,A051771,2020JJ00,0.4
4451,A052488  ,A051771,2021JJ00,0.4
4452,A052488  ,A051771,2022JJ00,0.4
4453,A052488  ,A051771,2023JJ00,0.4
4454,A052488  ,A051771,2024JJ00,0.4
4455,A052489  ,A044111,1990JJ00,0.0
4456,A052489  ,A044111,1995JJ00,0.0
4457,A052489  ,A044111,2000JJ00,0.0
4458,A052489  ,A044111,2001JJ00,0.0
4459,A052489  ,A044111,2002JJ00,0.0
4460,A052489  ,A044111,2003JJ00,0.0
4461,A052489  ,A044111,2004JJ00,0.0
4462,A052489  ,A044111,2005JJ00,0.0
4463,A052489  ,A044111,2006JJ00,0.0
4464,A052489  ,A044111,2007JJ00,0.0
4465,A052489  ,A044111,2008JJ00,0.0
4466,A052489  ,A044111,2009JJ00,0.0
4467,A052489  ,A044111,2010JJ00,0.0
4468,A052489  ,A044111,2011JJ00,0.0
4469,A052489  ,A044111,2012JJ00,0.0
4470,A052489  ,A044111,2013JJ00,0.0
4471,A052489  ,A044111,2014JJ00,0.0
4472,A052489  ,A044111,2015JJ00,0.0
4473,A052489  ,A044111,2016JJ00,0.0
4474,A052489  ,A044111,2017JJ00,0.0
4475,A052489  ,A044111,2018JJ00,0.0
4476,A052489  ,A044111,2019JJ00,0.0
4477,A052489  ,A044111,2020JJ00,0.0
4478,A052489  ,A044111,2021JJ00,0.0
4479,A052489  ,A044111,2022JJ00,0.0
4480,A052489  ,A044111,2023JJ00,0.0
4481,A052489  ,A044111,2024JJ00,0.0
4482,A052489  ,A044112,1990JJ00,10.3
4483,A052489  ,A044112,1995JJ00,9.8
4484,A052489  ,A044112,2000JJ00,8.5
4485,A052489  ,A044112,2001JJ00,7.9
4486,A052489  ,A044112,2002JJ00,7.8
4487,A052489  ,A044112,2003JJ00,7.2
4488,A052489  ,A044112,2004JJ00,6.6
4489,A052489  ,A044112,2005JJ00,5.5
4490,A052489  ,A044112,2006JJ00,4.7
4491,A052489  ,A044112,2007JJ00,4.1
4492,A052489  ,A044112,2008JJ00,3.5
4493,A052489  ,A044112,2009JJ00,2.8
4494,A052489  ,A044112,2010JJ00,2.7
4495,A052489  ,A044112,2011JJ00,2.7
4496,A052489  ,A044112,2012JJ00,2.6
4497,A052489  ,A044112,2013JJ00,2.4
4498,A052489  ,A044112,2014JJ00,2.1
4499,A052489  ,A044112,2015JJ00,2.0
4500,A052489  ,A044112,2016JJ00,1.8
4501,A052489  ,A044112,2017JJ00,1.8
4502,A052489  ,A044112,2018JJ00,1.6
4503,A052489  ,A044112,2019JJ00,1.4
4504,A052489  ,A044112,2020JJ00,1.0
4505,A052489  ,A044112,2021JJ00,0.8
4506,A052489  ,A044112,2022JJ00,0.7
4507,A052489  ,A044112,2023JJ00,0.6
4508,A052489  ,A044112,2024JJ00,0.6
4509,A052489  ,A044114,1990JJ00,0.7
4510,A052489  ,A044114,1995JJ00,0.6
4511,A052489  ,A044114,2000JJ00,0.1
4512,A052489  ,A044114,2001JJ00,0.0
4513,A052489  ,A044114,2002JJ00,0.0
4514,A052489  ,A044114,2003JJ00,0.0
4515,A052489  ,A044114,2004JJ00,0.0
4516,A052489  ,A044114,2005JJ00,0.0
4517,A052489  ,A044114,2006JJ00,0.0
4518,A052489  ,A044114,2007JJ00,0.0
4519,A052489  ,A044114,2008JJ00,0.0
4520,A052489  ,A044114,2009JJ00,0.0
4521,A052489  ,A044114,2010JJ00,0.0
4522,A052489  ,A044114,2011JJ00,0.0
4523,A052489  ,A044114,2012JJ00,0.0
4524,A052489  ,A044114,2013JJ00,0.0
4525,A052489  ,A044114,2014JJ00,0.0
4526,A052489  ,A044114,2015JJ00,0.0
4527,A052489  ,A044114,2016JJ00,0.0
4528,A052489  ,A044114,2017JJ00,0.0
4529,A052489  ,A044114,2018JJ00,0.0
4530,A052489  ,A044114,2019JJ00,0.0
4531,A052489  ,A044114,2020JJ00,0.0
4532,A052489  ,A044114,2021JJ00,0.0
4533,A052489  ,A044114,2022JJ00,0.0
4534,A052489  ,A044114,2023JJ00,0.0
4535,A052489  ,A044114,2024JJ00,0.0
4536,A052489  ,A044118,1990JJ00,5.0
4537,A052489  ,A044118,1995JJ00,3.3
4538,A052489  ,A044118,2000JJ00,1.6
4539,A052489  ,A044118,2001JJ00,1.3
4540,A052489  ,A044118,2002JJ00,1.3
4541,A052489  ,A044118,2003JJ00,1.1
4542,A052489  ,A044118,2004JJ00,0.9
4543,A052489  ,A044118,2005JJ00,0.7
4544,A052489  ,A044118,2006JJ00,0.6
4545,A052489  ,A044118,2007JJ00,0.4
4546,A052489  ,A044118,2008JJ00,0.3
4547,A052489  ,A044118,2009JJ00,0.2
4548,A052489  ,A044118,2010JJ00,0.2
4549,A052489  ,A044118,2011JJ00,0.2
4550,A052489  ,A044118,2012JJ00,0.3
4551,A052489  ,A044118,2013JJ00,0.3
4552,A052489  ,A044118,2014JJ00,0.3
4553,A052489  ,A044118,2015JJ00,0.3
4554,A052489  ,A044118,2016JJ00,0.3
4555,A052489  ,A044118,2017JJ00,0.3
4556,A052489  ,A044118,2018JJ00,0.3
4557,A052489  ,A044118,2019JJ00,0.3
4558,A052489  ,A044118,2020JJ00,0.2
4559,A052489  ,A044118,2021JJ00,0.2
4560,A052489  ,A044118,2022JJ00,0.2
4561,A052489  ,A044118,2023JJ00,0.1
4562,A052489  ,A044118,2024JJ00,0.2
4563,A052489  ,A051771,1990JJ00,1.3
4564,A052489  ,A051771,1995JJ00,0.9
4565,A052489  ,A051771,2000JJ00,0.5
4566,A052489  ,A051771,2001JJ00,0.4
4567,A052489  ,A051771,2002JJ00,0.4
4568,A052489  ,A051771,2003JJ00,0.4
4569,A052489  ,A051771,2004JJ00,0.3
4570,A052489  ,A051771,2005JJ00,0.3
4571,A052489  ,A051771,2006JJ00,0.2
4572,A052489  ,A051771,2007JJ00,0.2
4573,A052489  ,A051771,2008JJ00,0.1
4574,A052489  ,A051771,2009JJ00,0.1
4575,A052489  ,A051771,2010JJ00,0.1
4576,A052489  ,A051771,2011JJ00,0.1
4577,A052489  ,A051771,2012JJ00,0.1
4578,A052489  ,A051771,2013JJ00,0.1
4579,A052489  ,A051771,2014JJ00,0.0
4580,A052489  ,A051771,2015JJ00,0.0
4581,A052489  ,A051771,2016JJ00,0.0
4582,A052489  ,A051771,2017JJ00,0.0
4583,A052489  ,A051771,2018JJ00,0.0
4584,A052489  ,A051771,2019JJ00,0.0
