ID,HerkomstVanUitvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
236,307000,1999JJ00,,,,,,,,,,,,
237,307000,2000JJ00,,,,,,,,,,,,
238,307000,2001JJ00,,,,,,,,,,,,
239,307000,2002JJ00,,,,,,,,,,,,
240,307000,2003JJ00,,,,,,,,,,,,
241,307000,2004JJ00,,,,,,,,,,,,
242,307000,2005JJ00,,,,,,,,,,,,
243,307000,2006JJ00,,,,,,,,,,,,
244,307000,2007JJ00,,,,,,,,,,,,
245,307000,2008JJ00,,,,,,,,,,,,
246,307000,2009JJ00,,,,,,,,,,,,
247,307000,2010JJ00,,,,,,,,,,,,
248,307000,2011JJ00,,,,,,,,,,,,
249,307000,2012JJ00,,,,,,,,,,,,
250,307500,1988JJ00,61488.0,77636.0,,79.2,59640.0,75082.0,,79.4,1848.0,2629.0,,70.3
251,307500,1989JJ00,69623.0,83182.0,7.1,83.7,67548.0,80352.0,7.0,84.1,2075.0,2922.0,11.1,71.0
252,307500,1990JJ00,71963.0,86753.0,4.3,83.0,69922.0,83997.0,4.5,83.2,2041.0,2816.0,-3.6,72.5
253,307500,1991JJ00,73230.0,88902.0,2.5,82.4,71052.0,86054.0,2.4,82.6,2178.0,2914.0,3.5,74.7
254,307500,1992JJ00,73248.0,90510.0,1.8,80.9,71100.0,87766.0,2.0,81.0,2148.0,2794.0,-4.1,76.9
255,307500,1993JJ00,72503.0,92129.0,1.8,78.7,70214.0,89282.0,1.7,78.6,2289.0,2900.0,3.8,78.9
256,307500,1994JJ00,76993.0,97092.0,5.4,79.3,74529.0,94068.0,5.4,79.2,2464.0,3080.0,6.2,80.0
257,307500,1995JJ00,84084.0,104048.0,7.2,80.8,81688.0,101108.0,7.5,80.8,2396.0,3004.0,-2.5,79.8
258,307500,1996JJ00,87023.0,106708.0,2.6,81.6,84666.0,103864.0,2.7,81.5,2357.0,2907.0,-3.2,81.1
259,307500,1997JJ00,95406.0,113557.0,6.4,84.0,92709.0,110298.0,6.2,84.1,2697.0,3327.0,14.4,81.1
260,307500,1998JJ00,96916.0,117546.0,3.5,82.4,94137.0,114267.0,3.6,82.4,2779.0,3346.0,0.6,83.0
261,307500,1999JJ00,100500.0,121784.0,3.6,82.5,97058.0,117805.0,3.1,82.4,3442.0,4044.0,20.8,85.1
262,307500,2000JJ00,119259.0,130630.0,7.3,91.3,114896.0,125649.0,6.7,91.4,4363.0,5028.0,24.3,86.8
263,307500,2001JJ00,117215.0,127489.0,-2.4,91.9,113087.0,122939.0,-2.2,92.0,4128.0,4579.0,-8.9,90.2
264,307500,2002JJ00,118223.0,130009.0,2.0,90.9,113934.0,125410.0,2.0,90.8,4289.0,4628.0,1.1,92.7
265,307500,2003JJ00,115278.0,126768.0,-2.5,90.9,110761.0,122042.0,-2.7,90.8,4517.0,4749.0,2.6,95.1
266,307500,2004JJ00,123268.0,131419.0,3.7,93.8,118612.0,126701.0,3.8,93.6,4656.0,4750.0,0.0,98.0
267,307500,2005JJ00,132395.0,132395.0,0.7,100.0,126914.0,126914.0,0.2,100.0,5481.0,5481.0,15.4,100.0
268,307500,2006JJ00,144925.0,138732.0,4.8,104.5,139419.0,133315.0,5.0,104.6,5506.0,5417.0,-1.2,101.6
269,307500,2007JJ00,156551.0,145355.0,4.8,107.7,150950.0,139985.0,5.0,107.8,5601.0,5362.0,-1.0,104.5
270,307500,2008JJ00,160731.0,140420.0,-3.4,114.5,154843.0,134931.0,-3.6,114.8,5888.0,5489.0,2.4,107.3
271,307500,2009JJ00,129638.0,126850.0,-9.7,102.2,123961.0,121642.0,-9.8,101.9,5677.0,5227.0,-4.8,108.6
272,307500,2010JJ00,154871.0,138371.0,9.1,111.9,148767.0,132833.0,9.2,112.0,6104.0,5567.0,6.5,109.6
273,307500,2011JJ00,175632.0,143260.0,3.5,122.6,169174.0,137446.0,3.5,123.1,6458.0,5846.0,5.0,110.5
274,307500,2012JJ00,181455.0,143971.0,0.5,126.0,174810.0,138019.0,0.4,126.7,6645.0,5996.0,2.6,110.8
275,307600,1988JJ00,11507.0,12556.0,,91.6,11314.0,12316.0,,91.9,193.0,254.0,,76.1
276,307600,1989JJ00,13607.0,13578.0,8.1,100.2,13402.0,13324.0,8.2,100.6,205.0,268.0,5.7,76.5
277,307600,1990JJ00,13609.0,14147.0,4.2,96.2,13399.0,13889.0,4.2,96.5,210.0,271.0,1.0,77.6
278,307600,1991JJ00,14993.0,15609.0,10.3,96.1,14774.0,15341.0,10.5,96.3,219.0,277.0,2.4,79.0
279,307600,1992JJ00,15646.0,16116.0,3.2,97.1,15418.0,15843.0,3.3,97.3,228.0,282.0,1.8,80.8
280,307600,1993JJ00,15104.0,16586.0,2.9,91.1,14882.0,16324.0,3.0,91.2,222.0,269.0,-4.8,82.7
281,307600,1994JJ00,16004.0,17252.0,4.0,92.8,15777.0,16984.0,4.0,92.9,227.0,273.0,1.8,83.0
282,307600,1995JJ00,16983.0,18183.0,5.4,93.4,16751.0,17903.0,5.4,93.6,232.0,285.0,4.4,81.3
283,307600,1996JJ00,16934.0,18191.0,0.0,93.1,16701.0,17910.0,0.0,93.3,233.0,287.0,0.4,81.3
284,307600,1997JJ00,18030.0,18457.0,1.5,97.7,17766.0,18146.0,1.3,97.9,264.0,321.0,12.0,82.2
285,307600,1998JJ00,18491.0,19182.0,3.9,96.4,18231.0,18877.0,4.0,96.6,260.0,311.0,-3.0,83.5
286,307600,1999JJ00,18421.0,19754.0,3.0,93.3,18159.0,19450.0,3.0,93.4,262.0,309.0,-0.8,84.8
287,307600,2000JJ00,19802.0,20368.0,3.1,97.2,19524.0,20052.0,3.1,97.4,278.0,322.0,4.2,86.3
288,307600,2001JJ00,20514.0,20091.0,-1.4,102.1,20226.0,19774.0,-1.4,102.3,288.0,323.0,0.4,89.1
289,307600,2002JJ00,20455.0,20144.0,0.3,101.5,20189.0,19857.0,0.4,101.7,266.0,288.0,-10.8,92.2
290,307600,2003JJ00,19973.0,19968.0,-0.9,100.0,19691.0,19675.0,-0.9,100.1,282.0,295.0,2.3,95.6
291,307600,2004JJ00,20625.0,20635.0,3.3,100.0,20375.0,20381.0,3.6,100.0,250.0,254.0,-13.8,98.4
292,307600,2005JJ00,21025.0,21025.0,1.9,100.0,20776.0,20776.0,1.9,100.0,249.0,249.0,-2.0,100.0
293,307600,2006JJ00,22150.0,21636.0,2.9,102.4,21911.0,21397.0,3.0,102.4,239.0,239.0,-4.0,100.0
294,307600,2007JJ00,24751.0,22218.0,2.7,111.4,24533.0,22006.0,2.8,111.5,218.0,211.0,-11.7,103.3
295,307600,2008JJ00,26780.0,22624.0,1.8,118.4,26555.0,22411.0,1.8,118.5,225.0,212.0,0.5,106.1
296,307600,2009JJ00,25106.0,22776.0,0.7,110.2,24893.0,22575.0,0.7,110.3,213.0,198.0,-6.7,107.7
297,307600,2010JJ00,27582.0,23459.0,3.0,117.6,27375.0,23265.0,3.1,117.7,207.0,191.0,-3.3,108.2
298,307600,2011JJ00,31141.0,24430.0,4.1,127.5,30940.0,24239.0,4.2,127.6,201.0,187.0,-2.4,107.7
299,307600,2012JJ00,32291.0,24866.0,1.8,129.9,32088.0,24673.0,1.8,130.1,203.0,189.0,1.0,107.7
300,307610,1988JJ00,13306.0,15143.0,,87.9,13051.0,14814.0,,88.1,255.0,348.0,,73.3
301,307610,1989JJ00,15770.0,16473.0,8.8,95.7,15497.0,16121.0,8.8,96.1,273.0,371.0,6.7,73.5
302,307610,1990JJ00,15984.0,17235.0,4.6,92.7,15701.0,16874.0,4.7,93.1,283.0,379.0,2.2,74.6
303,307610,1991JJ00,17676.0,19112.0,10.9,92.5,17375.0,18733.0,11.0,92.8,301.0,394.0,3.9,76.4
304,307610,1992JJ00,18427.0,19687.0,3.0,93.6,18118.0,19306.0,3.1,93.8,309.0,394.0,0.0,78.4
305,307610,1993JJ00,17918.0,20203.0,2.6,88.7,17613.0,19834.0,2.7,88.8,305.0,379.0,-3.9,80.5
306,307610,1994JJ00,19078.0,21194.0,4.9,90.0,18764.0,20815.0,4.9,90.1,314.0,389.0,2.6,80.8
307,307610,1995JJ00,20378.0,22387.0,5.6,91.0,20060.0,21996.0,5.7,91.2,318.0,400.0,2.9,79.5
308,307610,1996JJ00,20609.0,22505.0,0.5,91.6,20279.0,22101.0,0.5,91.8,330.0,414.0,3.5,79.8
309,307610,1997JJ00,21889.0,22899.0,1.8,95.6,21519.0,22456.0,1.6,95.8,370.0,459.0,10.9,80.6
310,307610,1998JJ00,22544.0,23732.0,3.6,95.0,22184.0,23304.0,3.8,95.2,360.0,438.0,-4.6,82.2
311,307610,1999JJ00,22749.0,24521.0,3.3,92.8,22376.0,24087.0,3.4,92.9,373.0,444.0,1.4,84.0
312,307610,2000JJ00,24447.0,25259.0,3.0,96.8,24055.0,24811.0,3.0,97.0,392.0,457.0,2.9,85.8
313,307610,2001JJ00,25416.0,25067.0,-0.8,101.4,25011.0,24619.0,-0.8,101.6,405.0,457.0,0.0,88.6
314,307610,2002JJ00,25994.0,25665.0,2.4,101.3,25629.0,25268.0,2.6,101.4,365.0,398.0,-12.8,91.6
315,307610,2003JJ00,25094.0,25018.0,-2.5,100.3,24706.0,24613.0,-2.6,100.4,388.0,407.0,2.2,95.3
316,307610,2004JJ00,25453.0,25492.0,1.9,99.8,25096.0,25129.0,2.1,99.9,357.0,363.0,-10.8,98.4
317,307610,2005JJ00,26086.0,26086.0,2.3,100.0,25722.0,25722.0,2.4,100.0,364.0,364.0,0.3,100.0
318,307610,2006JJ00,27460.0,26878.0,3.0,102.2,27106.0,26527.0,3.1,102.2,354.0,351.0,-3.6,100.9
319,307610,2007JJ00,30411.0,27785.0,3.4,109.4,30068.0,27456.0,3.5,109.5,343.0,329.0,-6.2,104.2
320,307610,2008JJ00,31955.0,27583.0,-0.7,115.8,31552.0,27207.0,-0.9,116.0,403.0,378.0,14.9,106.6
321,307610,2009JJ00,30128.0,27558.0,-0.1,109.3,29742.0,27203.0,0.0,109.3,386.0,356.0,-6.0,108.5
322,307610,2010JJ00,32774.0,28309.0,2.7,115.8,32401.0,27969.0,2.8,115.8,373.0,341.0,-4.1,109.4
323,307610,2011JJ00,36649.0,29406.0,3.9,124.6,36283.0,29069.0,3.9,124.8,366.0,335.0,-1.6,109.1
324,307610,2012JJ00,37741.0,29573.0,0.6,127.6,37369.0,29232.0,0.6,127.8,372.0,341.0,1.6,109.1
325,311300,1988JJ00,673.0,815.0,,82.6,648.0,782.0,,82.9,25.0,34.0,,72.5
326,311300,1989JJ00,778.0,898.0,10.1,86.7,751.0,861.0,10.2,87.2,27.0,37.0,8.0,72.5
327,311300,1990JJ00,831.0,973.0,8.4,85.4,801.0,933.0,8.3,85.9,30.0,41.0,11.1,72.5
328,311300,1991JJ00,1026.0,1174.0,20.7,87.4,989.0,1126.0,20.7,87.9,37.0,50.0,20.0,74.5
329,311300,1992JJ00,1045.0,1224.0,4.3,85.4,1005.0,1175.0,4.3,85.6,40.0,51.0,2.7,78.5
330,311300,1993JJ00,1061.0,1252.0,2.3,84.7,1018.0,1200.0,2.2,84.8,43.0,54.0,5.0,80.3
331,311300,1994JJ00,1165.0,1392.0,11.1,83.7,1118.0,1335.0,11.2,83.8,47.0,59.0,9.3,80.3
332,311300,1995JJ00,1290.0,1533.0,10.1,84.2,1238.0,1470.0,10.1,84.2,52.0,65.0,10.6,80.3
333,311300,1996JJ00,1340.0,1560.0,1.8,85.9,1292.0,1503.0,2.3,86.0,48.0,59.0,-9.6,82.0
334,311300,1997JJ00,1390.0,1560.0,0.0,89.1,1339.0,1500.0,-0.2,89.3,51.0,62.0,6.3,82.0
335,311300,1998JJ00,1394.0,1533.0,-1.7,90.9,1345.0,1476.0,-1.6,91.1,49.0,59.0,-5.9,83.7
336,311300,1999JJ00,1501.0,1622.0,5.8,92.5,1446.0,1561.0,5.7,92.7,55.0,63.0,8.2,86.9
337,311300,2000JJ00,1638.0,1696.0,4.5,96.6,1580.0,1633.0,4.6,96.8,58.0,64.0,1.8,90.0
338,311300,2001JJ00,1840.0,1852.0,9.2,99.4,1783.0,1791.0,9.7,99.6,57.0,62.0,-3.4,91.6
339,311300,2002JJ00,2050.0,1986.0,7.2,103.2,2008.0,1941.0,8.4,103.5,42.0,45.0,-28.1,93.8
340,311300,2003JJ00,1980.0,1976.0,-0.5,100.2,1934.0,1929.0,-0.6,100.3,46.0,47.0,4.8,98.1
341,311300,2004JJ00,1839.0,1875.0,-5.1,98.1,1792.0,1827.0,-5.3,98.1,47.0,48.0,2.2,98.1
342,311300,2005JJ00,2021.0,2021.0,7.8,100.0,1968.0,1968.0,7.7,100.0,53.0,53.0,10.6,100.0
343,311300,2006JJ00,2363.0,2317.0,14.6,102.0,2307.0,2262.0,14.9,102.0,56.0,55.0,3.8,101.8
344,311300,2007JJ00,2679.0,2525.0,9.0,106.1,2618.0,2467.0,9.1,106.1,61.0,58.0,5.4,105.3
345,311300,2008JJ00,2613.0,2422.0,-4.1,107.9,2492.0,2311.0,-6.3,107.9,121.0,112.0,93.4,107.9
346,311300,2009JJ00,2480.0,2245.0,-7.3,110.5,2366.0,2142.0,-7.3,110.5,114.0,104.0,-7.4,109.9
347,311300,2010JJ00,2480.0,2231.0,-0.6,111.2,2374.0,2136.0,-0.3,111.1,106.0,95.0,-8.8,112.0
348,311300,2011JJ00,2535.0,2223.0,-0.4,114.1,2431.0,2130.0,-0.3,114.1,104.0,93.0,-1.9,112.0
349,311300,2012JJ00,2715.0,2310.0,3.9,117.5,2607.0,2214.0,3.9,117.7,108.0,96.0,3.8,112.0
350,312200,1988JJ00,1126.0,1712.0,,65.8,1089.0,1654.0,,65.8,37.0,60.0,,61.8
351,312200,1989JJ00,1385.0,1961.0,14.6,70.6,1344.0,1897.0,14.7,70.8,41.0,66.0,10.8,61.8
352,312200,1990JJ00,1544.0,2094.0,6.8,73.7,1501.0,2029.0,6.9,74.0,43.0,68.0,2.4,63.3
353,312200,1991JJ00,1657.0,2315.0,10.6,71.6,1612.0,2249.0,10.9,71.7,45.0,68.0,0.0,66.2
354,312200,1992JJ00,1736.0,2317.0,0.1,74.9,1695.0,2257.0,0.4,75.1,41.0,60.0,-11.1,67.9
355,312200,1993JJ00,1753.0,2319.0,0.1,75.6,1713.0,2264.0,0.3,75.7,40.0,56.0,-7.3,71.4
356,312200,1994JJ00,1909.0,2524.0,8.8,75.6,1869.0,2469.0,9.0,75.7,40.0,56.0,0.0,71.4
357,312200,1995JJ00,2105.0,2646.0,4.8,79.6,2071.0,2598.0,5.2,79.7,34.0,48.0,-15.0,71.4
358,312200,1996JJ00,2335.0,2743.0,3.7,85.1,2286.0,2676.0,3.0,85.4,49.0,69.0,44.1,71.4
359,312200,1997JJ00,2469.0,2875.0,4.8,85.9,2414.0,2802.0,4.7,86.1,55.0,76.0,10.2,72.8
360,312200,1998JJ00,2659.0,3006.0,4.5,88.5,2608.0,2939.0,4.9,88.7,51.0,67.0,-10.9,75.7
361,312200,1999JJ00,2827.0,3139.0,4.4,90.1,2771.0,3069.0,4.4,90.3,56.0,71.0,5.9,78.5
362,312200,2000JJ00,3007.0,3187.0,1.5,94.4,2951.0,3118.0,1.6,94.6,56.0,70.0,-1.8,80.0
363,312200,2001JJ00,3062.0,3115.0,-2.3,98.3,3002.0,3045.0,-2.3,98.6,60.0,71.0,1.8,84.2
364,312200,2002JJ00,3489.0,3542.0,13.7,98.5,3432.0,3476.0,14.2,98.7,57.0,65.0,-8.3,87.2
365,312200,2003JJ00,3141.0,3068.0,-13.4,102.4,3081.0,3003.0,-13.6,102.6,60.0,65.0,0.0,91.8
366,312200,2004JJ00,2989.0,2980.0,-2.9,100.3,2929.0,2919.0,-2.8,100.3,60.0,61.0,-6.7,98.4
367,312200,2005JJ00,3040.0,3040.0,2.0,100.0,2978.0,2978.0,2.0,100.0,62.0,62.0,1.7,100.0
368,312200,2006JJ00,2947.0,2925.0,-3.8,100.8,2888.0,2868.0,-3.7,100.7,59.0,57.0,-8.1,103.5
369,312200,2007JJ00,2981.0,3043.0,4.0,98.0,2917.0,2983.0,4.0,97.8,64.0,60.0,5.1,106.8
370,312200,2008JJ00,2562.0,2467.0,-18.9,103.8,2505.0,2414.0,-19.1,103.8,57.0,53.0,-10.9,106.8
371,312200,2009JJ00,2542.0,2450.0,-0.7,103.8,2483.0,2396.0,-0.7,103.6,59.0,53.0,0.0,110.6
372,312200,2010JJ00,2712.0,2531.0,3.3,107.2,2652.0,2476.0,3.3,107.1,60.0,54.0,1.7,110.6
373,312200,2011JJ00,2973.0,2659.0,5.1,111.8,2912.0,2603.0,5.1,111.9,61.0,55.0,1.7,110.6
374,312200,2012JJ00,2735.0,2258.0,-15.1,121.1,2674.0,2203.0,-15.4,121.4,61.0,55.0,0.0,110.6
375,312505,1988JJ00,2059.0,2485.0,,82.9,2037.0,2457.0,,82.9,22.0,30.0,,73.0
376,312505,1989JJ00,2256.0,2632.0,5.9,85.7,2235.0,2605.0,6.0,85.8,21.0,29.0,-4.5,73.0
377,312505,1990JJ00,2322.0,2690.0,2.2,86.3,2299.0,2661.0,2.1,86.4,23.0,32.0,9.5,73.0
378,312505,1991JJ00,2408.0,2764.0,2.8,87.1,2387.0,2738.0,2.9,87.2,21.0,29.0,-8.7,73.0
379,312505,1992JJ00,2381.0,2706.0,-2.1,88.0,2365.0,2685.0,-1.9,88.1,16.0,22.0,-23.8,73.0
380,312505,1993JJ00,2250.0,2650.0,-2.1,84.9,2232.0,2627.0,-2.2,85.0,18.0,25.0,12.5,73.0
381,312505,1994JJ00,2435.0,2827.0,6.7,86.1,2414.0,2802.0,6.7,86.1,21.0,26.0,5.6,80.7
382,312505,1995JJ00,2550.0,2884.0,2.0,88.4,2531.0,2862.0,2.1,88.4,19.0,24.0,-9.5,80.7
383,312505,1996JJ00,2515.0,2802.0,-2.8,89.8,2507.0,2795.0,-2.3,89.7,8.0,7.0,-68.4,107.6
384,312505,1997JJ00,2753.0,3019.0,7.8,91.2,2742.0,3009.0,7.7,91.1,11.0,10.0,37.5,107.6
385,312505,1998JJ00,2756.0,2945.0,-2.5,93.6,2740.0,2930.0,-2.6,93.5,16.0,14.0,36.4,114.8
386,312505,1999JJ00,2688.0,2860.0,-2.9,94.0,2677.0,2850.0,-2.7,93.9,11.0,10.0,-25.0,105.2
387,312505,2000JJ00,2720.0,2887.0,0.9,94.2,2709.0,2875.0,0.9,94.2,11.0,11.0,9.1,96.4
388,312505,2001JJ00,2654.0,2743.0,-5.0,96.8,2640.0,2730.0,-5.1,96.7,14.0,12.0,9.1,112.5
389,312505,2002JJ00,2611.0,2663.0,-2.9,98.0,2595.0,2648.0,-3.0,98.0,16.0,14.0,14.3,112.5
390,312505,2003JJ00,2585.0,2623.0,-1.5,98.5,2568.0,2607.0,-1.5,98.5,17.0,15.0,6.3,112.5
391,312505,2004JJ00,2380.0,2408.0,-8.2,98.8,2368.0,2397.0,-8.1,98.8,12.0,11.0,-29.4,112.5
392,312505,2005JJ00,2219.0,2219.0,-7.9,100.0,2211.0,2211.0,-7.8,100.0,8.0,8.0,-25.0,100.0
393,312505,2006JJ00,2437.0,2395.0,7.9,101.8,2422.0,2380.0,7.6,101.8,15.0,15.0,87.5,100.0
394,312505,2007JJ00,2442.0,2364.0,-1.3,103.3,2428.0,2350.0,-1.3,103.3,14.0,14.0,-6.7,100.0
395,312505,2008JJ00,2197.0,2104.0,-11.0,104.4,2182.0,2088.0,-11.1,104.5,15.0,16.0,14.3,93.8
396,312505,2009JJ00,1958.0,1875.0,-10.9,104.4,1944.0,1861.0,-10.9,104.4,14.0,14.0,-13.3,101.0
397,312505,2010JJ00,2030.0,1933.0,3.1,105.0,2015.0,1918.0,3.0,105.1,15.0,15.0,7.1,101.0
398,312505,2011JJ00,2349.0,2157.0,11.6,108.9,2334.0,2143.0,11.7,108.9,15.0,15.0,0.0,101.0
399,312505,2012JJ00,2302.0,2056.0,-4.7,111.9,2286.0,2041.0,-4.8,112.0,16.0,16.0,6.7,101.0
400,315800,1988JJ00,273.0,358.0,,76.3,273.0,358.0,,76.3,0.0,0.0,,
401,315800,1989JJ00,291.0,373.0,4.4,77.9,290.0,372.0,4.0,77.9,1.0,1.0,,
402,315800,1990JJ00,343.0,416.0,11.3,82.5,343.0,416.0,11.7,82.4,0.0,0.0,,
403,315800,1991JJ00,334.0,409.0,-1.7,81.8,332.0,406.0,-2.3,81.7,2.0,2.0,,
404,315800,1992JJ00,356.0,437.0,6.9,81.5,354.0,435.0,6.9,81.5,2.0,2.0,,
405,315800,1993JJ00,371.0,431.0,-1.4,86.2,369.0,428.0,-1.4,86.1,2.0,2.0,,
406,315800,1994JJ00,420.0,477.0,10.8,88.1,419.0,476.0,11.1,88.0,1.0,1.0,,
407,315800,1995JJ00,495.0,579.0,21.4,85.5,492.0,576.0,21.0,85.4,3.0,3.0,,
408,315800,1996JJ00,493.0,558.0,-3.6,88.3,487.0,551.0,-4.3,88.3,6.0,6.0,,
409,315800,1997JJ00,489.0,549.0,-1.6,89.1,485.0,545.0,-1.2,89.1,4.0,4.0,,
410,315800,1998JJ00,498.0,548.0,-0.2,90.9,495.0,545.0,0.0,90.9,3.0,3.0,,
411,315800,1999JJ00,517.0,567.0,3.4,91.2,512.0,561.0,3.0,91.2,5.0,5.0,,
412,315800,2000JJ00,527.0,563.0,-0.6,93.6,516.0,551.0,-1.8,93.6,11.0,11.0,,
413,315800,2001JJ00,499.0,518.0,-8.0,96.3,487.0,505.0,-8.3,96.4,12.0,12.0,,
414,315800,2002JJ00,558.0,562.0,8.4,99.3,548.0,551.0,9.0,99.5,10.0,10.0,,
415,315800,2003JJ00,520.0,530.0,-5.7,98.1,511.0,520.0,-5.7,98.3,9.0,9.0,,
416,315800,2004JJ00,526.0,533.0,0.6,98.7,516.0,523.0,0.6,98.7,10.0,10.0,,
417,315800,2005JJ00,543.0,543.0,1.9,100.0,534.0,534.0,2.1,100.0,9.0,9.0,,
418,315800,2006JJ00,611.0,593.0,9.2,103.0,603.0,584.0,9.4,103.3,8.0,8.0,,
419,315800,2007JJ00,666.0,603.0,1.6,110.5,658.0,594.0,1.7,110.8,8.0,8.0,,
420,315800,2008JJ00,586.0,518.0,-14.1,113.2,578.0,509.0,-14.3,113.6,8.0,8.0,,
421,315800,2009JJ00,580.0,520.0,0.5,111.5,572.0,512.0,0.5,111.8,8.0,8.0,,
422,315800,2010JJ00,624.0,555.0,6.7,112.4,616.0,547.0,7.0,112.6,8.0,8.0,,
423,315800,2011JJ00,654.0,558.0,0.5,117.2,647.0,551.0,0.6,117.5,7.0,7.0,,
424,315800,2012JJ00,676.0,561.0,0.6,120.4,669.0,554.0,0.6,120.7,7.0,7.0,,
425,315810,1988JJ00,3003.0,3515.0,,85.4,2907.0,3391.0,,85.7,96.0,114.0,,84.1
426,315810,1989JJ00,3239.0,3658.0,4.1,88.6,3143.0,3533.0,4.2,89.0,96.0,114.0,0.0,84.1
427,315810,1990JJ00,3439.0,3858.0,5.5,89.1,3315.0,3702.0,4.8,89.5,124.0,146.0,28.1,84.8
428,315810,1991JJ00,3410.0,3849.0,-0.2,88.6,3262.0,3668.0,-0.9,88.9,148.0,172.0,17.7,85.9
429,315810,1992JJ00,3369.0,3916.0,1.8,86.0,3226.0,3747.0,2.1,86.1,143.0,161.0,-6.8,89.0
430,315810,1993JJ00,3321.0,3956.0,1.0,84.0,3171.0,3783.0,1.0,83.8,150.0,164.0,2.1,91.5
431,315810,1994JJ00,3673.0,4316.0,9.1,85.1,3502.0,4120.0,8.9,85.0,171.0,186.0,13.3,92.0
432,315810,1995JJ00,3976.0,4385.0,1.6,90.7,3908.0,4310.0,4.6,90.7,68.0,74.0,-60.2,92.0
433,315810,1996JJ00,3833.0,4370.0,-0.4,87.7,3761.0,4289.0,-0.5,87.7,72.0,79.0,7.4,90.8
434,315810,1997JJ00,4084.0,4688.0,7.3,87.1,4007.0,4598.0,7.2,87.1,77.0,88.0,11.1,87.4
435,315810,1998JJ00,4214.0,4682.0,-0.1,90.0,4139.0,4597.0,0.0,90.0,75.0,84.0,-5.2,89.7
436,315810,1999JJ00,4342.0,4774.0,2.0,91.0,4251.0,4673.0,1.6,91.0,91.0,100.0,20.0,90.7
437,315810,2000JJ00,4886.0,4909.0,2.8,99.5,4791.0,4806.0,2.8,99.7,95.0,102.0,2.2,92.7
438,315810,2001JJ00,4558.0,4428.0,-9.8,102.9,4452.0,4318.0,-10.1,103.1,106.0,110.0,7.4,96.3
439,315810,2002JJ00,4605.0,4516.0,2.0,102.0,4500.0,4408.0,2.1,102.1,105.0,108.0,-1.9,97.3
440,315810,2003JJ00,4568.0,4546.0,0.7,100.5,4460.0,4436.0,0.6,100.5,108.0,110.0,1.9,98.2
441,315810,2004JJ00,4471.0,4479.0,-1.5,99.8,4362.0,4370.0,-1.5,99.8,109.0,109.0,-0.9,100.0
442,315810,2005JJ00,4396.0,4396.0,-1.9,100.0,4264.0,4264.0,-2.4,100.0,132.0,132.0,21.1,100.0
443,315810,2006JJ00,4543.0,4523.0,2.9,100.4,4407.0,4386.0,2.9,100.5,136.0,137.0,3.8,99.3
444,315810,2007JJ00,4723.0,4547.0,0.5,103.9,4571.0,4398.0,0.3,103.9,152.0,149.0,8.8,102.0
445,315810,2008JJ00,4132.0,3935.0,-13.5,105.0,3981.0,3789.0,-13.8,105.1,151.0,146.0,-2.0,103.3
446,315810,2009JJ00,3706.0,3657.0,-7.1,101.4,3560.0,3516.0,-7.2,101.3,146.0,141.0,-3.3,103.3
447,315810,2010JJ00,4019.0,3882.0,6.2,103.5,3867.0,3736.0,6.3,103.5,152.0,146.0,3.4,104.0
448,315810,2011JJ00,3984.0,3684.0,-5.1,108.2,3830.0,3534.0,-5.4,108.4,154.0,150.0,2.6,102.7
449,315810,2012JJ00,3993.0,3715.0,0.9,107.5,3836.0,3564.0,0.8,107.6,157.0,152.0,1.3,103.3
450,317100,1988JJ00,2080.0,2442.0,,85.2,2045.0,2401.0,,85.2,35.0,41.0,,84.8
451,317100,1989JJ00,2258.0,2540.0,4.0,88.9,2219.0,2495.0,3.9,88.9,39.0,46.0,11.4,84.8
452,317100,1990JJ00,2386.0,2695.0,6.1,88.5,2347.0,2650.0,6.2,88.6,39.0,46.0,0.0,84.8
453,317100,1991JJ00,2289.0,2617.0,-2.9,87.5,2249.0,2571.0,-3.0,87.5,40.0,47.0,2.6,84.8
454,317100,1992JJ00,2241.0,2679.0,2.4,83.6,2208.0,2642.0,2.8,83.6,33.0,38.0,-20.0,87.4
455,317100,1993JJ00,2199.0,2764.0,3.2,79.6,2165.0,2727.0,3.2,79.4,34.0,38.0,0.0,90.1
456,317100,1994JJ00,2394.0,2992.0,8.2,80.0,2358.0,2950.0,8.2,79.9,36.0,42.0,11.8,85.3
457,317100,1995JJ00,2643.0,2922.0,-2.3,90.5,2607.0,2880.0,-2.4,90.5,36.0,42.0,0.0,85.3
458,317100,1996JJ00,2559.0,2987.0,2.2,85.7,2528.0,2949.0,2.4,85.7,31.0,37.0,-11.1,82.7
459,317100,1997JJ00,2800.0,3301.0,10.5,84.8,2764.0,3258.0,10.5,84.8,36.0,42.0,12.9,85.0
460,317100,1998JJ00,2852.0,3241.0,-1.8,88.0,2822.0,3205.0,-1.6,88.0,30.0,35.0,-16.7,85.0
