ID,BedrijfstakkenBranches,Seizoencorrectie,Perioden,ProductieBedrAfgelopen3Mnd_1,ProductieBedrKomende3Mnd_2,OmzetAfgelopen3Mnd_3,OmzetKomende3Mnd_4,BuitenlandseOmzetAfgelopen3Mnd_5,BuitenlandseOmzetKomende3Mnd_6,VerkoopprijzenTarievenKomende3Mnd_7,PersoneelssterkteAfgelopen3Mnd_8,PersoneelssterkteKomende3Mnd_9,EconomischKlimaatAfgelopen3Mnd_10,WinstgevendheidAfgelopen3Mnd_11
1143,383100,A042500,2019KW01,1.1,1.4,-3.6,0.5,0.0,-7.0,19.9,10.4,7.4,-0.3,-10.8
1144,383100,A042500,2019KW02,1.2,19.1,5.7,18.2,-2.1,21.4,15.7,13.3,11.9,0.4,10.0
1145,383100,A042500,2019KW03,19.0,11.4,18.3,12.5,13.0,8.2,8.9,9.6,3.9,4.5,16.0
1146,383100,A042500,2019KW04,-3.1,-7.4,2.1,-3.6,-0.3,-0.1,6.0,-0.6,3.9,0.7,-5.6
1147,383100,A042500,2020KW01,-4.3,-0.7,-2.7,0.8,-2.2,-2.0,15.5,12.3,11.2,2.7,-5.1
1148,383100,A042500,2020KW02,-35.7,-73.3,-37.6,-77.4,-26.8,-50.9,-3.3,-8.5,-38.4,-30.7,-43.2
1149,383100,A042500,2020KW03,-46.2,20.1,-44.8,18.9,-19.2,5.7,5.3,-18.5,-6.6,-42.4,-44.5
1150,383100,A042500,2020KW04,7.4,-5.2,6.9,-15.3,7.0,1.1,-0.1,-9.1,-11.9,-9.3,-11.8
1151,383100,A042500,2021KW01,-1.7,-4.2,7.7,0.1,3.8,0.9,-2.1,-8.6,-3.1,-1.3,-10.0
1152,383100,A042500,2021KW02,6.8,1.7,-1.6,-2.2,8.4,3.4,15.0,-2.2,1.0,-5.3,3.0
1153,383100,A042500,2021KW03,24.3,15.9,22.3,18.0,6.7,-1.1,20.9,-0.3,18.0,25.9,5.7
1154,383100,A042500,2021KW04,18.5,14.4,24.1,18.2,-2.8,12.4,31.9,0.4,20.3,14.3,5.4
1155,383100,A042500,2022KW01,12.4,14.2,17.0,21.0,-2.6,28.1,26.1,14.7,16.0,10.3,1.6
1156,383100,A042500,2022KW02,3.8,9.3,15.8,17.6,-1.4,4.4,34.5,17.9,17.0,1.1,8.2
1157,383100,A042500,2022KW03,7.7,6.2,16.1,5.9,10.1,2.5,25.3,12.4,11.2,-3.0,5.5
1158,383100,A042500,2022KW04,5.6,-3.8,3.8,-0.3,4.4,-1.2,23.1,9.3,14.5,-8.1,-6.2
1159,383100,A042500,2023KW01,1.3,3.4,7.4,7.5,1.9,5.4,44.4,4.2,19.0,-1.9,-8.7
1160,389100,A042501,2016KW01,,,2.7,-7.1,,,8.4,-14.5,-5.2,9.9,9.1
1161,389100,A042501,2016KW02,,,7.0,32.7,,,14.2,-5.0,22.8,11.5,5.1
1162,389100,A042501,2016KW03,,,29.2,15.5,,,7.1,11.3,6.8,4.7,6.8
1163,389100,A042501,2016KW04,,,25.7,-7.7,,,6.1,6.1,-11.1,18.5,16.6
1164,389100,A042501,2017KW01,,,7.8,-6.1,,,15.6,-6.3,4.7,16.1,12.0
1165,389100,A042501,2017KW02,,,11.1,44.5,,,20.6,3.4,29.2,14.5,2.6
1166,389100,A042501,2017KW03,,,44.6,17.0,,,9.6,23.4,20.3,18.1,18.6
1167,389100,A042501,2017KW04,,,13.5,6.5,,,9.5,11.1,-1.7,15.4,13.4
1168,389100,A042501,2018KW01,,,17.6,-5.9,,,17.0,-0.7,10.9,13.9,12.8
1169,389100,A042501,2018KW02,,,4.7,34.2,,,17.3,8.6,30.5,9.5,5.2
1170,389100,A042501,2018KW03,,,29.9,15.6,,,8.3,14.1,14.6,15.5,14.5
1171,389100,A042501,2018KW04,,,17.4,-0.4,,,18.4,4.5,-3.6,8.1,5.5
1172,389100,A042501,2019KW01,,,9.1,-10.1,,,33.9,-9.9,-0.6,7.5,1.6
1173,389100,A042501,2019KW02,,,-1.5,43.1,,,19.2,1.6,30.6,-6.0,1.8
1174,389100,A042501,2019KW03,,,31.2,12.6,,,7.1,18.4,5.5,2.4,11.4
1175,389100,A042501,2019KW04,,,15.3,-12.1,,,5.1,1.2,-8.7,-1.9,2.4
1176,389100,A042501,2020KW01,,,-3.2,-17.4,,,22.5,-12.3,-8.6,-4.0,-5.1
1177,389100,A042501,2020KW02,,,-74.5,-88.9,,,-19.6,-35.6,-55.2,-79.5,-78.1
1178,389100,A042501,2020KW03,,,-73.5,15.6,,,8.2,-42.7,-12.2,-76.0,-79.6
1179,389100,A042501,2020KW04,,,12.9,-76.3,,,-5.3,-30.5,-56.6,-26.2,-27.5
1180,389100,A042501,2021KW01,,,-77.8,-45.4,,,1.6,-60.1,-36.9,-72.9,-79.5
1181,389100,A042501,2021KW02,,,-50.1,16.9,,,13.1,-35.5,8.4,-54.8,-60.3
1182,389100,A042501,2021KW03,,,49.6,62.3,,,20.1,14.4,41.1,30.9,21.7
1183,389100,A042501,2021KW04,,,57.7,-4.2,,,25.4,13.2,14.0,42.3,36.0
1184,389100,A042501,2022KW01,,,-57.1,-39.1,,,27.8,-17.8,3.3,-52.8,-58.4
1185,389100,A042501,2022KW02,,,33.7,57.3,,,55.0,3.3,34.8,20.4,7.1
1186,389100,A042501,2022KW03,,,59.3,8.7,,,34.5,24.7,22.1,18.6,17.8
1187,389100,A042501,2022KW04,,,21.8,-27.8,,,41.7,13.7,-12.9,-16.3,-9.4
1188,389100,A042501,2023KW01,,,-1.1,-30.2,,,44.9,-2.2,9.0,-18.8,-25.6
1189,389100,A042500,2016KW01,,,12.5,6.8,,,5.7,-7.2,0.7,11.0,9.2
1190,389100,A042500,2016KW02,,,20.9,10.2,,,10.5,-1.2,8.2,13.6,10.8
1191,389100,A042500,2016KW03,,,11.2,11.3,,,11.6,2.4,1.1,4.2,2.5
1192,389100,A042500,2016KW04,,,20.1,5.0,,,8.0,4.0,3.3,15.8,15.1
1193,389100,A042500,2017KW01,,,17.6,14.8,,,12.9,0.9,14.9,17.2,12.2
1194,389100,A042500,2017KW02,,,25.0,15.2,,,17.0,7.1,10.2,16.7,8.3
1195,389100,A042500,2017KW03,,,26.5,12.7,,,14.1,14.6,14.6,17.5,14.2
1196,389100,A042500,2017KW04,,,7.9,19.2,,,11.4,8.9,12.7,12.7,11.9
1197,389100,A042500,2018KW01,,,27.4,8.1,,,14.2,6.6,16.8,15.0,12.9
1198,389100,A042500,2018KW02,,,18.6,11.8,,,13.6,12.3,15.9,11.6,10.9
1199,389100,A042500,2018KW03,,,11.8,11.4,,,12.8,5.2,8.8,14.9,10.2
1200,389100,A042500,2018KW04,,,11.7,12.3,,,20.3,2.3,10.8,5.4,3.9
1201,389100,A042500,2019KW01,,,18.9,10.7,,,31.1,-2.6,9.7,8.6,1.8
1202,389100,A042500,2019KW02,,,12.4,13.7,,,15.5,5.3,11.6,-3.8,7.5
1203,389100,A042500,2019KW03,,,13.2,8.4,,,11.6,9.6,-0.2,1.8,7.1
1204,389100,A042500,2019KW04,,,9.7,0.6,,,7.1,-0.9,5.7,-4.6,0.9
1205,389100,A042500,2020KW01,,,5.5,1.6,,,18.3,-3.0,0.0,-3.5,-4.6
1206,389100,A042500,2020KW02,,,-60.9,,,,-23.4,-31.4,-72.9,-76.9,-73.0
1207,389100,A042500,2020KW03,,,-90.5,11.5,,,13.5,-54.5,-17.7,-77.5,-84.4
1208,389100,A042500,2020KW04,,,7.5,-63.4,,,-2.7,-32.2,-41.9,-27.8,-28.4
1209,389100,A042500,2021KW01,,,-69.0,-30.1,,,-2.6,-50.9,-30.6,-72.4,-79.0
1210,389100,A042500,2021KW02,,,-36.5,-7.2,,,9.4,-31.3,-7.0,-52.2,-55.2
1211,389100,A042500,2021KW03,,,32.6,58.1,,,25.4,2.6,35.5,29.4,16.9
1212,389100,A042500,2021KW04,,,52.3,8.7,,,28.0,11.5,28.7,40.7,35.2
1213,389100,A042500,2022KW01,,,-50.2,-15.7,,,25.4,-8.0,12.2,-53.5,-75.6
1214,389100,A042500,2022KW02,,,50.7,29.0,,,52.0,8.5,18.3,23.0,26.8
1215,389100,A042500,2022KW03,,,41.4,4.3,,,38.3,12.0,15.1,17.4,36.6
1216,389100,A042500,2022KW04,,,15.8,-18.5,,,43.3,11.3,1.6,-16.9,-23.7
1217,389100,A042500,2023KW01,,,36.8,-5.1,,,42.1,10.0,19.9,-16.3,-0.3
1218,391600,A042501,2016KW01,26.5,19.7,28.9,18.4,2.2,5.1,18.5,-3.0,7.8,11.4,18.2
1219,391600,A042501,2016KW02,12.1,26.1,3.7,23.4,-1.4,7.5,5.7,-5.7,5.6,2.9,3.8
1220,391600,A042501,2016KW03,21.3,7.3,13.3,6.4,3.7,5.9,0.7,-6.5,-2.7,3.6,4.6
1221,391600,A042501,2016KW04,12.8,26.7,4.4,35.9,4.5,12.2,8.8,-5.0,8.3,5.4,6.5
1222,391600,A042501,2017KW01,32.4,14.5,34.3,12.3,11.5,5.0,16.0,-0.9,7.9,17.0,19.9
1223,391600,A042501,2017KW02,14.2,31.6,14.8,33.1,0.6,3.8,5.3,1.5,14.4,7.6,3.7
1224,391600,A042501,2017KW03,10.8,7.9,14.7,5.3,9.7,7.1,1.6,7.9,6.3,8.8,10.0
1225,391600,A042501,2017KW04,1.3,38.0,2.8,41.8,4.1,11.2,10.1,1.1,15.3,3.4,5.3
1226,391600,A042501,2018KW01,35.7,17.2,41.3,16.0,15.6,11.3,22.5,12.3,14.1,24.5,29.2
1227,391600,A042501,2018KW02,11.3,28.6,8.3,32.5,3.3,9.0,5.1,8.5,13.6,6.4,7.7
1228,391600,A042501,2018KW03,16.0,17.7,16.3,16.5,13.1,13.2,2.7,8.7,17.4,14.5,10.6
1229,391600,A042501,2018KW04,10.8,32.8,10.1,41.0,14.0,11.6,9.1,13.0,22.9,5.1,3.7
1230,391600,A042501,2019KW01,33.6,11.7,36.0,10.8,13.4,11.8,18.4,10.4,19.4,15.0,25.6
1231,391600,A042501,2019KW02,11.9,21.3,15.4,26.0,13.0,17.0,10.3,13.4,16.2,8.7,8.2
1232,391600,A042501,2019KW03,21.5,15.4,27.0,17.6,14.2,9.8,5.5,12.4,19.9,6.0,17.4
1233,391600,A042501,2019KW04,2.6,25.3,3.3,32.1,7.4,11.3,8.1,6.5,17.9,0.5,3.3
1234,391600,A042501,2020KW01,23.4,19.8,28.0,16.0,12.3,8.8,26.4,0.6,19.6,9.9,14.9
1235,391600,A042501,2020KW02,0.4,-31.8,-5.3,-40.6,-0.4,-18.3,-5.3,-0.4,-16.2,-22.3,-10.8
1236,391600,A042501,2020KW03,-14.6,-3.5,-26.1,-5.0,-12.9,1.3,-3.0,-16.1,-4.8,-41.4,-21.4
1237,391600,A042501,2020KW04,-1.4,14.9,-4.3,12.8,-3.2,1.8,1.0,-11.0,-0.4,-21.9,-10.3
1238,391600,A042501,2021KW01,21.3,15.2,29.5,2.7,5.3,4.3,13.6,-0.3,9.7,-3.5,14.2
1239,391600,A042501,2021KW02,3.8,16.3,3.1,11.9,5.4,6.5,1.3,6.9,18.8,-2.0,7.4
1240,391600,A042501,2021KW03,15.4,10.3,16.8,11.4,1.5,7.2,7.4,9.1,14.1,8.7,19.1
1241,391600,A042501,2021KW04,11.1,32.3,10.2,37.0,5.8,11.6,12.9,5.7,26.8,17.9,15.1
1242,391600,A042501,2022KW01,23.2,9.2,30.1,3.5,5.8,4.6,22.2,11.4,25.2,5.1,17.5
1243,391600,A042501,2022KW02,16.8,21.6,13.6,28.2,9.5,7.9,14.5,15.3,26.2,3.7,6.7
1244,391600,A042501,2022KW03,19.9,8.5,24.2,16.6,10.9,10.3,16.7,15.4,25.7,-7.6,17.1
1245,391600,A042501,2022KW04,6.7,19.3,7.6,28.1,5.9,4.9,27.8,5.3,19.5,-13.0,-0.3
1246,391600,A042501,2023KW01,27.8,5.1,37.2,12.3,10.3,3.5,39.6,18.9,20.6,1.0,8.2
1247,391600,A042500,2016KW01,6.6,24.2,3.0,24.0,-1.8,7.6,9.3,-4.8,6.9,4.5,6.7
1248,391600,A042500,2016KW02,17.3,20.7,14.1,18.2,4.7,9.9,8.3,-6.1,2.5,4.9,10.2
1249,391600,A042500,2016KW03,23.6,24.8,11.9,29.0,0.6,5.8,8.0,-3.8,2.1,7.5,7.4
1250,391600,A042500,2016KW04,25.2,10.1,21.4,12.9,5.5,7.5,8.1,-5.4,7.4,6.4,8.8
1251,391600,A042500,2017KW01,12.6,18.9,8.5,17.8,7.6,7.4,6.8,-2.7,7.1,10.1,8.4
1252,391600,A042500,2017KW02,19.3,26.1,25.2,27.9,6.7,6.1,7.9,1.1,11.3,9.6,10.1
1253,391600,A042500,2017KW03,13.1,25.4,13.2,28.0,6.6,7.1,8.9,10.6,11.1,12.7,12.8
1254,391600,A042500,2017KW04,13.8,21.5,19.8,18.8,5.1,6.5,9.4,0.6,14.4,4.3,7.6
1255,391600,A042500,2018KW01,15.8,21.7,15.4,21.5,11.6,13.7,13.2,10.5,13.2,17.6,17.7
1256,391600,A042500,2018KW02,16.5,23.2,18.7,27.4,9.3,11.3,7.7,8.1,10.5,8.4,14.1
1257,391600,A042500,2018KW03,18.3,35.2,14.8,39.2,10.0,13.2,10.0,11.3,22.2,18.4,13.4
1258,391600,A042500,2018KW04,23.2,16.2,27.0,18.0,15.1,6.9,8.4,12.5,22.0,6.1,6.0
1259,391600,A042500,2019KW01,13.7,16.2,10.2,16.3,9.4,14.2,9.1,8.6,18.6,8.1,14.1
1260,391600,A042500,2019KW02,17.1,15.8,25.8,20.8,19.0,19.3,12.9,13.0,13.0,10.8,14.6
1261,391600,A042500,2019KW03,23.8,32.9,25.5,40.2,11.2,9.8,12.8,15.1,24.8,9.9,20.2
1262,391600,A042500,2019KW04,15.0,8.7,20.2,9.1,8.4,6.6,7.5,6.1,17.0,1.4,5.6
1263,391600,A042500,2020KW01,3.8,24.1,3.9,23.0,8.6,10.4,16.6,-1.4,19.3,2.5,3.3
1264,391600,A042500,2020KW02,6.8,-35.9,4.3,-46.1,4.4,-18.1,-3.1,-1.3,-17.3,-20.1,-4.7
1265,391600,A042500,2020KW03,-15.0,9.3,-28.3,15.2,-15.6,1.8,3.6,-13.9,-3.6,-38.3,-19.2
1266,391600,A042500,2020KW04,12.1,1.9,12.4,-8.9,-1.7,-0.7,1.9,-10.3,-0.1,-19.8,-7.1
1267,391600,A042500,2021KW01,1.8,19.5,5.3,9.7,1.6,5.9,3.9,-2.4,9.4,-10.9,2.6
1268,391600,A042500,2021KW02,10.3,12.2,12.7,6.3,10.2,6.7,3.6,5.9,17.6,0.2,13.5
1269,391600,A042500,2021KW03,15.0,23.1,14.6,31.6,-1.2,7.7,14.0,11.4,15.3,11.7,21.2
1270,391600,A042500,2021KW04,24.7,19.3,27.0,15.3,7.4,9.1,13.7,6.5,27.1,20.1,18.4
1271,391600,A042500,2022KW01,9.1,12.3,10.6,12.0,0.8,6.2,12.7,8.5,23.3,-1.8,4.8
1272,391600,A042500,2022KW02,22.8,17.8,18.9,26.9,14.1,7.2,18.6,14.8,26.9,6.1,13.0
1273,391600,A042500,2022KW03,17.2,21.9,25.8,29.7,10.4,11.0,22.8,17.2,27.3,-3.7,20.6
1274,391600,A042500,2022KW04,12.6,6.7,20.2,7.7,6.7,3.3,27.1,7.0,19.0,-12.5,2.7
1275,391600,A042500,2023KW01,12.6,9.0,14.5,21.9,6.2,4.9,30.1,16.3,18.7,-5.4,-3.0
1276,402000,A042501,2016KW01,,,3.6,-3.2,,,4.8,-4.0,0.8,1.8,-1.1
1277,402000,A042501,2016KW02,,,-4.8,5.8,,,5.0,-6.3,4.3,1.9,5.0
1278,402000,A042501,2016KW03,,,8.0,27.5,,,32.0,2.1,-0.6,5.0,0.6
1279,402000,A042501,2016KW04,,,22.7,8.8,,,6.3,2.1,-6.8,10.9,7.3
1280,402000,A042501,2017KW01,,,18.6,9.1,,,11.6,-2.6,-2.8,17.9,12.0
1281,402000,A042501,2017KW02,,,2.5,9.8,,,7.7,-2.6,3.2,8.3,9.5
1282,402000,A042501,2017KW03,,,11.9,17.1,,,19.0,7.9,7.7,14.6,10.0
1283,402000,A042501,2017KW04,,,14.8,2.8,,,4.7,6.3,12.3,6.8,4.5
1284,402000,A042501,2018KW01,,,9.2,-1.5,,,0.6,9.8,16.1,5.7,12.2
1285,402000,A042501,2018KW02,,,10.6,7.4,,,4.8,12.8,10.9,2.9,7.1
1286,402000,A042501,2018KW03,,,10.3,20.6,,,20.0,17.1,16.3,1.3,1.6
1287,402000,A042501,2018KW04,,,7.5,0.8,,,3.6,14.1,15.2,-0.8,-1.1
1288,402000,A042501,2019KW01,,,7.5,-5.7,,,0.6,14.1,15.0,-3.1,-8.8
1289,402000,A042501,2019KW02,,,5.1,9.2,,,4.2,14.5,12.2,-1.4,1.0
1290,402000,A042501,2019KW03,,,5.8,16.1,,,16.1,9.9,7.5,-5.4,0.0
1291,402000,A042501,2019KW04,,,4.6,3.7,,,-2.3,3.4,6.1,-1.0,-2.1
1292,402000,A042501,2020KW01,,,8.3,-1.4,,,5.8,11.3,10.2,1.5,7.7
1293,402000,A042501,2020KW02,,,-9.4,-35.1,,,-6.0,6.0,-3.2,-18.8,-0.2
1294,402000,A042501,2020KW03,,,-4.9,9.9,,,22.5,6.0,5.2,-18.6,-5.8
1295,402000,A042501,2020KW04,,,14.8,-2.4,,,3.5,0.9,2.5,-7.0,-1.0
1296,402000,A042501,2021KW01,,,10.2,-5.0,,,2.1,-0.6,0.1,-8.7,2.8
1297,402000,A042501,2021KW02,,,-1.5,3.6,,,-3.3,10.5,2.3,-4.7,-6.7
1298,402000,A042501,2021KW03,,,6.1,2.4,,,2.8,4.6,8.2,3.2,0.8
1299,402000,A042501,2021KW04,,,1.5,7.8,,,-1.3,7.7,8.9,1.7,0.6
1300,402000,A042501,2022KW01,,,4.4,1.4,,,5.2,11.2,2.6,2.0,5.7
1301,402000,A042501,2022KW02,,,5.5,13.6,,,10.4,11.9,13.2,-10.4,2.1
1302,402000,A042501,2022KW03,,,7.5,17.8,,,21.2,10.4,12.4,-12.8,-6.4
1303,402000,A042501,2022KW04,,,17.3,4.5,,,2.4,3.1,6.5,-25.1,-9.8
1304,402000,A042501,2023KW01,,,7.5,-7.6,,,19.3,8.0,10.7,-23.0,-14.9
1305,402000,A042500,2016KW01,,,6.5,7.1,,,10.4,-1.6,1.4,3.2,-1.4
1306,402000,A042500,2016KW02,,,3.6,4.7,,,7.1,-6.3,3.2,3.3,4.5
1307,402000,A042500,2016KW03,,,8.3,13.9,,,17.6,-1.1,-0.4,1.2,0.9
1308,402000,A042500,2016KW04,,,10.9,13.1,,,13.0,2.8,-6.5,11.8,7.9
1309,402000,A042500,2017KW01,,,21.6,14.5,,,17.2,-0.2,-2.2,19.3,11.6
1310,402000,A042500,2017KW02,,,11.0,13.6,,,9.8,-2.6,2.1,9.7,9.0
1311,402000,A042500,2017KW03,,,12.2,3.5,,,4.6,4.7,7.9,10.8,10.2
1312,402000,A042500,2017KW04,,,3.0,7.2,,,11.4,7.0,12.7,7.7,5.0
1313,402000,A042500,2018KW01,,,12.2,8.8,,,6.2,12.2,16.7,7.0,11.9
1314,402000,A042500,2018KW02,,,19.0,6.3,,,6.9,12.8,9.8,4.3,6.6
1315,402000,A042500,2018KW03,,,10.6,7.0,,,5.6,13.9,16.5,-2.4,1.9
1316,402000,A042500,2018KW04,,,-4.3,5.2,,,10.3,14.8,15.6,0.1,-0.6
1317,402000,A042500,2019KW01,,,10.5,-0.2,,,6.2,16.5,15.6,-1.7,-9.2
1318,402000,A042500,2019KW02,,,13.5,13.0,,,6.3,14.5,11.1,0.0,0.4
1319,402000,A042500,2019KW03,,,6.2,2.5,,,1.7,6.7,7.7,-9.1,0.2
1320,402000,A042500,2019KW04,,,-7.2,8.1,,,4.4,4.0,6.5,0.0,-1.5
1321,402000,A042500,2020KW01,,,10.9,9.3,,,11.2,13.4,10.5,2.5,7.4
1322,402000,A042500,2020KW02,,,-3.1,-34.0,,,-4.7,5.4,-4.0,-17.5,-0.8
1323,402000,A042500,2020KW03,,,-4.7,-4.6,,,9.2,2.9,5.6,-21.6,-5.5
1324,402000,A042500,2020KW04,,,5.8,0.3,,,10.2,2.4,2.7,-6.1,-0.3
1325,402000,A042500,2021KW01,,,12.8,8.2,,,7.5,1.5,0.4,-7.8,2.5
1326,402000,A042500,2021KW02,,,4.8,2.1,,,-2.2,9.9,1.5,-3.4,-7.4
1327,402000,A042500,2021KW03,,,6.3,-12.2,,,-10.3,1.5,8.6,0.1,1.1
1328,402000,A042500,2021KW04,,,-7.5,10.6,,,5.4,9.2,9.0,2.5,1.2
1329,402000,A042500,2022KW01,,,6.0,9.8,,,11.1,12.8,2.6,2.7,4.9
1330,402000,A042500,2022KW02,,,12.7,13.0,,,14.4,11.4,12.9,-9.7,1.8
1331,402000,A042500,2022KW03,,,8.2,6.9,,,8.3,7.8,12.6,-14.1,-6.0
1332,402000,A042500,2022KW04,,,7.8,7.6,,,5.4,4.7,6.5,-25.1,-9.2
1333,402000,A042500,2023KW01,,,7.3,0.2,,,21.8,8.4,11.0,-22.0,-16.9
1334,300010,A042501,2016KW01,22.3,14.4,25.0,13.5,7.9,4.2,24.6,3.7,7.3,12.2,11.7
1335,300010,A042501,2016KW02,15.6,19.5,15.2,19.8,4.0,5.2,4.3,8.8,10.2,7.4,4.3
1336,300010,A042501,2016KW03,14.4,-3.2,13.5,-1.7,4.1,-1.6,4.6,6.7,3.6,6.4,4.0
1337,300010,A042501,2016KW04,2.6,17.0,-1.5,20.1,-1.6,8.4,5.2,8.7,6.8,7.5,3.5
1338,300010,A042501,2017KW01,24.5,19.0,29.9,18.2,7.3,1.3,24.4,9.6,13.1,15.0,13.7
1339,300010,A042501,2017KW02,19.7,23.2,19.3,23.2,2.4,4.6,3.9,9.7,14.2,14.1,8.1
1340,300010,A042501,2017KW03,20.5,9.2,22.0,8.4,3.6,-1.2,5.7,12.8,16.9,15.1,11.6
1341,300010,A042501,2017KW04,10.0,23.8,9.1,26.5,1.9,8.7,9.5,10.0,18.2,12.6,10.7
1342,300010,A042501,2018KW01,28.8,16.6,33.9,14.3,7.9,5.7,34.8,19.9,18.6,19.9,23.9
1343,300010,A042501,2018KW02,19.8,23.8,16.3,26.9,2.1,4.9,5.0,14.3,21.2,15.9,8.6
1344,300010,A042501,2018KW03,24.8,10.3,30.1,10.4,6.4,-0.1,8.0,18.8,21.7,13.1,13.3
1345,300010,A042501,2018KW04,10.2,23.1,11.1,26.9,2.5,6.1,11.7,20.0,16.7,10.4,5.2
1346,300010,A042501,2019KW01,25.7,19.3,28.8,20.1,6.2,6.1,38.1,20.4,18.7,7.8,12.3
1347,300010,A042501,2019KW02,17.6,21.1,18.0,22.8,3.1,2.6,5.9,15.1,23.7,5.1,6.1
1348,300010,A042501,2019KW03,20.3,7.3,25.4,7.0,5.1,0.5,8.8,15.6,18.6,6.2,5.8
1349,300010,A042501,2019KW04,4.2,15.4,5.1,16.1,1.6,4.8,14.7,10.2,15.0,-2.1,2.4
1350,300010,A042501,2020KW01,17.5,16.8,21.6,16.1,6.6,3.5,40.0,12.7,17.9,0.6,9.9
1351,300010,A042501,2020KW02,-25.2,-62.5,-18.5,-65.5,-11.2,-24.0,-9.9,-2.0,-26.9,-33.1,-28.5
1352,300010,A042501,2020KW03,-29.3,3.6,-33.9,1.3,-13.8,-5.3,0.9,-21.3,1.3,-47.0,-43.8
1353,300010,A042501,2020KW04,1.3,1.7,3.2,0.6,-5.3,0.0,7.3,-13.7,-4.1,-10.9,-9.0
1354,300010,A042501,2021KW01,13.3,3.9,13.0,0.5,1.1,-0.4,29.9,-1.8,5.9,-14.4,0.2
1355,300010,A042501,2021KW02,9.6,15.1,6.2,17.5,-0.8,1.3,4.1,5.3,17.3,-0.8,-1.1
1356,300010,A042501,2021KW03,21.8,3.8,23.5,4.9,2.3,-0.7,4.7,16.5,26.0,16.7,15.6
1357,300010,A042501,2021KW04,9.7,25.3,6.9,31.5,0.6,7.7,19.1,15.7,29.0,16.0,12.9
1358,300010,A042501,2022KW01,24.5,7.9,30.0,11.0,6.0,3.3,45.6,15.0,22.8,5.7,16.8
1359,300010,A042501,2022KW02,14.7,18.9,18.1,22.2,4.4,5.3,19.6,16.4,28.0,1.6,-2.4
1360,300010,A042501,2022KW03,12.4,-2.2,16.0,2.4,3.1,0.3,18.3,11.0,24.5,-1.3,1.1
1361,300010,A042501,2022KW04,-2.7,14.9,1.7,19.9,0.9,4.0,36.4,12.2,18.6,-10.9,-11.0
1362,300010,A042501,2023KW01,21.6,10.8,27.7,11.8,8.9,2.5,57.9,14.7,25.3,-3.8,-1.5
1363,300010,A042500,2016KW01,16.3,13.9,17.3,15.1,6.8,5.5,9.2,4.0,7.4,12.0,8.0
1364,300010,A042500,2016KW02,15.7,12.5,16.2,13.4,4.8,4.2,9.9,9.3,5.8,7.8,6.5
1365,300010,A042500,2016KW03,13.6,9.2,11.8,9.2,3.9,2.6,10.2,7.3,4.9,6.7,5.1
1366,300010,A042500,2016KW04,9.3,12.2,6.9,14.0,-0.9,4.0,9.3,7.3,9.8,7.1,4.0
1367,300010,A042500,2017KW01,18.4,18.5,22.2,19.8,6.2,2.5,9.0,9.8,13.2,14.8,10.0
1368,300010,A042500,2017KW02,19.7,16.2,20.3,16.8,3.2,3.5,9.5,10.2,9.8,14.5,10.2
1369,300010,A042500,2017KW03,19.8,21.6,20.3,19.3,3.4,2.9,11.4,13.4,18.1,15.4,12.7
1370,300010,A042500,2017KW04,16.7,19.0,17.5,20.4,2.5,4.3,13.6,8.6,21.2,12.2,11.2
1371,300010,A042500,2018KW01,22.7,16.1,26.2,15.9,6.8,7.0,19.4,20.2,18.8,19.7,20.1
1372,300010,A042500,2018KW02,19.8,16.8,17.2,20.5,2.9,3.9,10.6,14.9,16.9,16.3,10.8
1373,300010,A042500,2018KW03,24.1,22.6,28.4,21.3,6.2,4.0,13.7,19.4,22.9,13.4,14.3
1374,300010,A042500,2018KW04,17.0,18.3,19.5,20.8,3.2,1.7,15.8,18.6,19.7,9.9,5.8
1375,300010,A042500,2019KW01,19.7,18.8,21.1,21.7,5.0,7.4,22.7,20.6,18.8,7.6,8.6
1376,300010,A042500,2019KW02,17.7,14.1,18.9,16.5,3.9,1.6,11.5,15.7,19.3,5.4,8.3
1377,300010,A042500,2019KW03,19.5,19.7,23.7,17.9,4.8,4.7,14.5,16.2,19.8,6.5,6.9
1378,300010,A042500,2019KW04,10.9,10.6,13.5,10.0,2.2,0.5,18.8,8.7,18.0,-2.6,2.9
1379,300010,A042500,2020KW01,10.7,16.0,13.0,18.1,4.9,3.5,23.5,12.5,18.4,0.3,4.8
1380,300010,A042500,2020KW02,-24.8,-68.6,-16.7,-71.7,-10.5,-24.6,-3.8,-0.8,-31.1,-32.6,-26.4
1381,300010,A042500,2020KW03,-30.5,14.8,-36.0,11.4,-14.2,-1.5,7.4,-21.1,1.9,-46.7,-43.2
1382,300010,A042500,2020KW04,9.0,-2.5,12.1,-5.3,-4.0,-3.3,11.4,-14.9,-1.0,-11.3,-6.5
1383,300010,A042500,2021KW01,6.5,3.1,4.4,2.5,-0.5,-0.4,13.3,-2.1,6.3,-14.7,-4.8
1384,300010,A042500,2021KW02,10.0,9.0,7.9,11.2,-0.1,0.7,10.1,6.5,13.1,-0.4,0.9
1385,300010,A042500,2021KW03,20.6,15.0,21.4,15.0,1.9,3.1,11.2,16.6,26.6,16.9,16.2
1386,300010,A042500,2021KW04,17.3,21.1,15.8,25.6,1.9,4.4,23.2,14.5,32.1,15.6,15.3
