ID,Kredietverstrekkers,Perioden,VerstrekteLeningen_1,UitstaandeContracten_2,VerstrektKrediet_3,Rente_4,Aflossingen_5,UitstaandSaldo_6,UitstaandSaldoExclusiefRente_7,UitstaandeContracten_8,ToegezegdeLimieten_9,NieuweToegezegdeLimieten_10,VerstrektKrediet_11,Rente_12,Aflossingen_13,UitstaandSaldo_14,ToegezegdeLimieten_15,NieuweToegezegdeLimieten_16,UitstaandeContracten_17,ToegezegdeLimieten_18,NieuweToegezegdeLimieten_19,VerstrektKrediet_20,Rente_21,Aflossingen_22,UitstaandSaldo_23,ToegezegdeLimieten_24,NieuweToegezegdeLimieten_25
491,40,2006MM09,1.0,50.0,4.0,1.0,4.0,86.0,77.0,7.0,7.0,0.0,1.0,0.0,5.0,25.0,38.0,1.0,,,,,,,,,
492,40,2006MM10,2.0,51.0,4.0,1.0,3.0,87.0,78.0,6.0,6.0,0.0,1.0,0.0,5.0,22.0,31.0,1.0,,,,,,,,,
493,40,2006MM11,1.0,50.0,4.0,1.0,4.0,87.0,77.0,5.0,5.0,0.0,1.0,0.0,5.0,19.0,25.0,1.0,,,,,,,,,
494,40,2006MM12,1.0,50.0,3.0,1.0,3.0,87.0,77.0,5.0,5.0,0.0,2.0,0.0,5.0,16.0,20.0,1.0,,,,,,,,,
495,40,2007MM01,1.0,49.0,3.0,0.0,5.0,85.0,76.0,5.0,5.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,,,,,,,,,
496,40,2007MM02,1.0,49.0,3.0,0.0,3.0,85.0,76.0,5.0,5.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,,,,,,,,,
497,40,2007MM03,1.0,48.0,3.0,0.0,5.0,84.0,75.0,5.0,5.0,0.0,0.0,0.0,1.0,15.0,19.0,0.0,,,,,,,,,
498,40,2007MM04,1.0,48.0,3.0,0.0,3.0,83.0,74.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,,,,,,,,,
499,40,2007MM05,1.0,47.0,3.0,0.0,5.0,82.0,73.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,,,,,,,,,
500,40,2007MM06,1.0,46.0,3.0,0.0,4.0,81.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,,,,,,,,,
501,40,2007MM07,1.0,45.0,4.0,0.0,4.0,81.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,,,,,,,,,
502,40,2007MM08,1.0,45.0,3.0,0.0,4.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,1.0,15.0,18.0,0.0,,,,,,,,,
503,40,2007MM09,1.0,45.0,3.0,0.0,4.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
504,40,2007MM10,1.0,44.0,4.0,0.0,5.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,1.0,15.0,18.0,0.0,,,,,,,,,
505,40,2007MM11,1.0,44.0,4.0,1.0,5.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,1.0,15.0,18.0,0.0,,,,,,,,,
506,40,2007MM12,1.0,43.0,3.0,0.0,4.0,79.0,70.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
507,40,2008MM01,1.0,43.0,3.0,0.0,4.0,79.0,70.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
508,40,2008MM02,1.0,43.0,4.0,1.0,3.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
509,40,2008MM03,1.0,43.0,3.0,0.0,4.0,80.0,71.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
510,40,2008MM04,1.0,42.0,4.0,1.0,4.0,80.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,,,,,,,,,
511,40,2008MM05,1.0,42.0,3.0,1.0,3.0,81.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,,,,,,,,,
512,40,2008MM06,1.0,42.0,3.0,1.0,4.0,81.0,71.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,,,,,,,,,
513,40,2008MM07,1.0,42.0,4.0,1.0,5.0,82.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,,,,,,,,,
514,40,2008MM08,1.0,41.0,3.0,1.0,4.0,82.0,72.0,4.0,5.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,,,,,,,,,
515,40,2008MM09,1.0,41.0,3.0,1.0,4.0,81.0,71.0,4.0,5.0,0.0,0.0,0.0,1.0,14.0,17.0,0.0,,,,,,,,,
516,40,2008MM10,1.0,41.0,4.0,1.0,4.0,82.0,72.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,,,,,,,,,
517,40,2008MM11,1.0,41.0,3.0,1.0,4.0,82.0,72.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,,,,,,,,,
518,40,2008MM12,1.0,40.0,3.0,0.0,4.0,82.0,71.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,,,,,,,,,
519,40,2009MM01,1.0,39.0,3.0,0.0,6.0,79.0,70.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,,,,,,,,,
520,40,2009MM02,1.0,38.0,3.0,0.0,4.0,78.0,69.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,,,,,,,,,
521,40,2009MM03,1.0,37.0,4.0,1.0,4.0,78.0,69.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
522,40,2009MM04,1.0,37.0,3.0,1.0,4.0,77.0,69.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
523,40,2009MM05,1.0,36.0,3.0,0.0,4.0,76.0,68.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
524,40,2009MM06,1.0,35.0,3.0,0.0,5.0,75.0,68.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
525,40,2009MM07,1.0,34.0,3.0,1.0,4.0,75.0,68.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
526,40,2009MM08,1.0,34.0,3.0,1.0,4.0,74.0,68.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,,,,,,,,,
527,40,2009MM09,1.0,33.0,3.0,1.0,4.0,73.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,,,,,,,,,
528,40,2009MM10,1.0,34.0,3.0,1.0,4.0,72.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,,,,,,,,,
529,40,2009MM11,1.0,33.0,3.0,0.0,4.0,72.0,67.0,4.0,4.0,0.0,0.0,0.0,1.0,14.0,15.0,0.0,,,,,,,,,
530,40,2009MM12,1.0,32.0,3.0,1.0,5.0,71.0,66.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,,,,,,,,,
531,40,2010MM01,1.0,33.0,3.0,1.0,2.0,72.0,67.0,4.0,4.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,
532,40,2010MM02,1.0,33.0,3.0,1.0,3.0,72.0,67.0,4.0,4.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,
533,40,2010MM03,1.0,33.0,4.0,1.0,4.0,72.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,,,,,,,,,
534,40,2010MM04,1.0,33.0,3.0,1.0,3.0,73.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,,,,,,,,,
535,40,2010MM05,1.0,33.0,2.0,0.0,3.0,73.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,,,,,,,,,
536,40,2010MM06,1.0,33.0,2.0,0.0,4.0,71.0,66.0,4.0,4.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,,,,,,,,,
537,40,2010MM07,1.0,33.0,2.0,0.0,4.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,,,,,,,,,
538,40,2010MM08,1.0,33.0,3.0,1.0,4.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,14.0,0.0,,,,,,,,,
539,40,2010MM09,1.0,33.0,4.0,1.0,3.0,72.0,66.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,,,,,,,,,
540,40,2010MM10,1.0,33.0,2.0,0.0,3.0,71.0,66.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,,,,,,,,,
541,40,2010MM11,1.0,33.0,3.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,14.0,0.0,,,,,,,,,
542,40,2010MM12,1.0,32.0,3.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,14.0,0.0,,,,,,,,,
543,40,2011MM01,1.0,33.0,3.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,1.0,11.0,14.0,0.0,,,,,,,,,
544,40,2011MM02,1.0,32.0,3.0,0.0,3.0,72.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
545,40,2011MM03,1.0,32.0,3.0,0.0,4.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
546,40,2011MM04,1.0,32.0,2.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
547,40,2011MM05,1.0,32.0,2.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
548,40,2011MM06,1.0,32.0,3.0,0.0,4.0,70.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
549,40,2011MM07,1.0,32.0,2.0,0.0,3.0,71.0,65.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
550,40,2011MM08,1.0,32.0,3.0,0.0,4.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
551,40,2011MM09,1.0,32.0,3.0,0.0,3.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
552,40,2011MM10,1.0,32.0,2.0,0.0,3.0,69.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
553,40,2011MM11,1.0,32.0,3.0,0.0,3.0,69.0,63.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
554,40,2011MM12,1.0,32.0,3.0,0.0,3.0,69.0,63.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
555,40,2012MM01,1.0,31.0,2.0,0.0,3.0,69.0,63.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
556,40,2012MM02,1.0,34.0,3.0,0.0,2.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,,,,,,,,,
557,40,2012MM03,1.0,34.0,3.0,0.0,3.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,-1.0,12.0,15.0,0.0,,,,,,,,,
558,40,2012MM04,1.0,34.0,4.0,0.0,4.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,2.0,10.0,13.0,0.0,,,,,,,,,
559,40,2012MM05,1.0,34.0,2.0,0.0,3.0,69.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
560,40,2012MM06,1.0,34.0,2.0,0.0,3.0,70.0,64.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
561,40,2012MM07,1.0,33.0,2.0,0.0,2.0,70.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
562,40,2012MM08,1.0,33.0,2.0,0.0,3.0,70.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
563,40,2012MM09,1.0,33.0,3.0,0.0,3.0,70.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
564,40,2012MM10,1.0,33.0,2.0,0.0,3.0,69.0,63.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
565,40,2012MM11,1.0,33.0,2.0,0.0,3.0,69.0,63.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
566,40,2012MM12,1.0,32.0,2.0,0.0,3.0,68.0,62.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,,,,,,,,,
567,40,2013MM01,1.0,33.0,2.0,0.0,2.0,68.0,62.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,,,,,,,,,
568,40,2013MM02,1.0,33.0,2.0,0.0,2.0,67.0,61.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,,,,,,,,,
569,40,2013MM03,1.0,32.0,2.0,0.0,2.0,67.0,62.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
570,40,2013MM04,1.0,32.0,2.0,0.0,3.0,66.0,60.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
571,40,2013MM05,1.0,32.0,2.0,0.0,3.0,66.0,61.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
572,40,2013MM06,1.0,32.0,2.0,0.0,3.0,65.0,60.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
573,40,2013MM07,1.0,32.0,2.0,0.0,3.0,65.0,59.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
574,40,2013MM08,1.0,32.0,2.0,0.0,3.0,65.0,59.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,,,,,,,,,
575,40,2013MM09,1.0,29.0,3.0,0.0,3.0,64.0,59.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
576,40,2013MM10,1.0,30.0,3.0,0.0,2.0,65.0,60.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
577,40,2013MM11,1.0,29.0,2.0,0.0,3.0,65.0,60.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
578,40,2013MM12,1.0,30.0,2.0,0.0,3.0,64.0,59.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,,,,,,,,,
579,60,1998MM01,,,,,,,,,2902.0,50.0,38.0,5.0,34.0,362.0,2366.0,34.0,,,,,,,,,
580,60,1998MM02,,,,,,,,,2904.0,55.0,30.0,5.0,37.0,360.0,2378.0,32.0,,,,,,,,,
581,60,1998MM03,,,,,,,,,2917.0,49.0,36.0,5.0,37.0,364.0,2392.0,32.0,,,,,,,,,
582,60,1998MM04,,,,,,,,,2938.0,58.0,34.0,6.0,39.0,365.0,2406.0,40.0,,,,,,,,,
583,60,1998MM05,,,,,,,,,2957.0,44.0,30.0,5.0,34.0,365.0,2421.0,31.0,,,,,,,,,
584,60,1998MM06,,,,,,,,,2951.0,40.0,27.0,5.0,38.0,360.0,2421.0,29.0,,,,,,,,,
585,60,1998MM07,,,,,,,,,2967.0,48.0,35.0,5.0,40.0,360.0,2458.0,34.0,,,,,,,,,
586,60,1998MM08,,,,,,,,,2992.0,50.0,32.0,5.0,35.0,362.0,2474.0,33.0,,,,,,,,,
587,60,1998MM09,,,,,,,,,3014.0,52.0,34.0,5.0,35.0,367.0,2488.0,31.0,,,,,,,,,
588,60,1998MM10,,,,,,,,,3038.0,53.0,35.0,5.0,40.0,367.0,2502.0,35.0,,,,,,,,,
589,60,1998MM11,,,,,,,,,3054.0,39.0,29.0,5.0,35.0,366.0,2514.0,26.0,,,,,,,,,
590,60,1998MM12,,,,,,,,,3055.0,37.0,27.0,5.0,33.0,365.0,2519.0,28.0,,,,,,,,,
591,60,1999MM01,,,,,,,,,3070.0,47.0,43.0,5.0,41.0,373.0,2552.0,31.0,,,,,,,,,
592,60,1999MM02,,,,,,,,,3090.0,52.0,36.0,5.0,39.0,374.0,2562.0,29.0,,,,,,,,,
593,60,1999MM03,,,,,,,,,3104.0,45.0,34.0,5.0,41.0,372.0,2571.0,28.0,,,,,,,,,
594,60,1999MM04,,,,,,,,,3121.0,54.0,40.0,5.0,39.0,379.0,2581.0,32.0,,,,,,,,,
595,60,1999MM05,,,,,,,,,3110.0,35.0,33.0,5.0,41.0,376.0,2576.0,24.0,,,,,,,,,
596,60,1999MM06,,,,,,,,,3095.0,36.0,33.0,5.0,41.0,373.0,2549.0,26.0,,,,,,,,,
597,60,1999MM07,,,,,,,,,3109.0,46.0,37.0,5.0,44.0,371.0,2598.0,32.0,,,,,,,,,
598,60,1999MM08,,,,,,,,,3126.0,46.0,37.0,5.0,40.0,374.0,2608.0,30.0,,,,,,,,,
599,60,1999MM09,,,,,,,,,3141.0,50.0,39.0,5.0,39.0,378.0,2615.0,31.0,,,,,,,,,
600,60,1999MM10,,,,,,,,,3160.0,55.0,43.0,5.0,46.0,381.0,2625.0,36.0,,,,,,,,,
601,60,1999MM11,,,,,,,,,3073.0,37.0,31.0,5.0,39.0,378.0,2574.0,25.0,,,,,,,,,
602,60,1999MM12,,,,,,,,,3071.0,42.0,35.0,6.0,43.0,376.0,2575.0,31.0,,,,,,,,,
603,60,2000MM01,,,,,,,,,3185.0,112.0,47.0,5.0,46.0,382.0,2664.0,50.0,,,,,,,,,
604,60,2000MM02,,,,,,,,,3303.0,126.0,45.0,5.0,45.0,387.0,2703.0,55.0,,,,,,,,,
605,60,2000MM03,,,,,,,,,3386.0,116.0,42.0,5.0,46.0,388.0,2720.0,58.0,,,,,,,,,
606,60,2000MM04,,,,,,,,,3509.0,182.0,47.0,5.0,51.0,389.0,2763.0,92.0,,,,,,,,,
607,60,2000MM05,,,,,,,,,3591.0,133.0,39.0,5.0,44.0,390.0,2800.0,93.0,,,,,,,,,
608,60,2000MM06,,,,,,,,,3671.0,163.0,39.0,6.0,46.0,388.0,2848.0,196.0,,,,,,,,,
609,60,2000MM07,,,,,,,,,3828.0,183.0,47.0,5.0,49.0,392.0,2934.0,105.0,,,,,,,,,
610,60,2000MM08,,,,,,,,,3978.0,141.0,38.0,6.0,44.0,392.0,2989.0,81.0,,,,,,,,,
611,60,2000MM09,,,,,,,,,4094.0,140.0,45.0,6.0,45.0,397.0,3026.0,76.0,,,,,,,,,
612,60,2000MM10,,,,,,,,,4212.0,160.0,50.0,6.0,51.0,403.0,3066.0,90.0,,,,,,,,,
613,60,2000MM11,,,,,,,,,4323.0,143.0,40.0,6.0,46.0,403.0,3111.0,108.0,,,,,,,,,
614,60,2000MM12,,,,,,,,,4405.0,132.0,36.0,6.0,44.0,401.0,3129.0,85.0,,,,,,,,,
615,60,2001MM01,,,,,,,,,4405.0,119.0,43.0,6.0,39.0,412.0,3398.0,100.0,,,,,,,,,
616,60,2001MM02,,,,,,,,,4421.0,123.0,38.0,7.0,40.0,415.0,3458.0,92.0,,,,,,,,,
617,60,2001MM03,,,,,,,,,4423.0,99.0,40.0,6.0,44.0,418.0,3461.0,85.0,,,,,,,,,
618,60,2001MM04,,,,,,,,,4435.0,124.0,46.0,6.0,48.0,423.0,3469.0,108.0,,,,,,,,,
619,60,2001MM05,,,,,,,,,4437.0,91.0,37.0,7.0,43.0,424.0,3473.0,84.0,,,,,,,,,
620,60,2001MM06,,,,,,,,,4438.0,95.0,37.0,7.0,45.0,422.0,3478.0,95.0,,,,,,,,,
621,60,2001MM07,,,,,,,,,4434.0,102.0,43.0,7.0,45.0,427.0,3750.0,104.0,,,,,,,,,
622,60,2001MM08,,,,,,,,,4427.0,79.0,35.0,7.0,39.0,430.0,3750.0,83.0,,,,,,,,,
623,60,2001MM09,,,,,,,,,4426.0,84.0,41.0,7.0,43.0,434.0,3750.0,77.0,,,,,,,,,
624,60,2001MM10,,,,,,,,,4423.0,94.0,40.0,7.0,40.0,442.0,3753.0,100.0,,,,,,,,,
625,60,2001MM11,,,,,,,,,4396.0,80.0,34.0,7.0,34.0,449.0,3739.0,91.0,,,,,,,,,
626,60,2001MM12,,,,,,,,,4365.0,78.0,33.0,7.0,33.0,455.0,3749.0,96.0,,,,,,,,,
627,60,2002MM01,,,,,,,,,4388.0,76.0,41.0,7.0,35.0,469.0,3951.0,73.0,,,,,,,,,
628,60,2002MM02,,,,,,,,,4424.0,71.0,38.0,7.0,41.0,473.0,3969.0,75.0,,,,,,,,,
629,60,2002MM03,,,,,,,,,4454.0,66.0,40.0,7.0,42.0,478.0,3988.0,64.0,,,,,,,,,
630,60,2002MM04,,,,,,,,,4496.0,81.0,40.0,7.0,44.0,482.0,4012.0,76.0,,,,,,,,,
631,60,2002MM05,,,,,,,,,4539.0,66.0,32.0,7.0,38.0,483.0,4041.0,72.0,,,,,,,,,
632,60,2002MM06,,,,,,,,,4525.0,82.0,34.0,8.0,44.0,481.0,4029.0,85.0,,,,,,,,,
633,60,2002MM07,,,,,,,,,4543.0,98.0,58.0,8.0,42.0,504.0,4215.0,118.0,,,,,,,,,
634,60,2002MM08,,,,,,,,,4639.0,79.0,37.0,8.0,40.0,509.0,4235.0,82.0,,,,,,,,,
635,60,2002MM09,,,,,,,,,4685.0,69.0,40.0,8.0,43.0,513.0,4248.0,69.0,,,,,,,,,
636,60,2002MM10,,,,,,,,,4770.0,84.0,43.0,8.0,44.0,521.0,4277.0,87.0,,,,,,,,,
637,60,2002MM11,,,,,,,,,4788.0,91.0,36.0,8.0,39.0,526.0,4284.0,103.0,,,,,,,,,
638,60,2002MM12,,,,,,,,,4691.0,65.0,35.0,8.0,39.0,530.0,4254.0,79.0,,,,,,,,,
639,60,2003MM01,,,,,,,,,4953.0,99.0,47.0,8.0,42.0,543.0,4537.0,78.0,,,,,,,,,
640,60,2003MM02,,,,,,,,,4936.0,46.0,39.0,8.0,45.0,546.0,4555.0,31.0,,,,,,,,,
641,60,2003MM03,,,,,,,,,4914.0,79.0,41.0,8.0,44.0,552.0,4576.0,57.0,,,,,,,,,
642,60,2003MM04,,,,,,,,,4889.0,81.0,44.0,8.0,47.0,558.0,4592.0,69.0,,,,,,,,,
643,60,2003MM05,,,,,,,,,4736.0,70.0,31.0,8.0,41.0,556.0,4532.0,52.0,,,,,,,,,
644,60,2003MM06,,,,,,,,,4532.0,96.0,35.0,8.0,46.0,554.0,4415.0,70.0,,,,,,,,,
645,60,2003MM07,,,,,,,,,4621.0,86.0,44.0,8.0,43.0,563.0,4635.0,68.0,,,,,,,,,
646,60,2003MM08,,,,,,,,,4614.0,71.0,34.0,8.0,43.0,562.0,4664.0,55.0,,,,,,,,,
647,60,2003MM09,,,,,,,,,4656.0,78.0,37.0,8.0,39.0,567.0,4725.0,63.0,,,,,,,,,
648,60,2003MM10,,,,,,,,,4540.0,64.0,38.0,8.0,44.0,570.0,4692.0,51.0,,,,,,,,,
649,60,2003MM11,,,,,,,,,4427.0,75.0,34.0,8.0,43.0,569.0,4654.0,61.0,,,,,,,,,
650,60,2003MM12,,,,,,,,,4276.0,71.0,32.0,8.0,35.0,575.0,4601.0,64.0,,,,,,,,,
651,60,2004MM01,,,,,,,,,4567.0,65.0,42.0,8.0,46.0,578.0,4921.0,51.0,,,,,,,,,
652,60,2004MM02,,,,,,,,,4604.0,69.0,32.0,8.0,40.0,580.0,4936.0,51.0,,,,,,,,,
653,60,2004MM03,,,,,,,,,4657.0,66.0,38.0,8.0,45.0,581.0,4964.0,49.0,,,,,,,,,
654,60,2004MM04,,,,,,,,,4641.0,89.0,36.0,8.0,45.0,580.0,4942.0,62.0,,,,,,,,,
655,60,2004MM05,,,,,,,,,4617.0,84.0,32.0,8.0,43.0,578.0,4917.0,73.0,,,,,,,,,
656,60,2004MM06,,,,,,,,,4523.0,68.0,35.0,8.0,45.0,575.0,4845.0,57.0,,,,,,,,,
657,60,2004MM07,,,,,,,,,4630.0,67.0,39.0,8.0,47.0,576.0,5059.0,62.0,,,,,,,,,
658,60,2004MM08,,,,,,,,,4681.0,55.0,32.0,8.0,42.0,574.0,5082.0,48.0,,,,,,,,,
659,60,2004MM09,,,,,,,,,4690.0,69.0,33.0,8.0,39.0,576.0,5078.0,57.0,,,,,,,,,
660,60,2004MM10,,,,,,,,,4729.0,71.0,39.0,8.0,46.0,578.0,5090.0,58.0,,,,,,,,,
661,60,2004MM11,,,,,,,,,4687.0,78.0,31.0,8.0,39.0,578.0,5047.0,64.0,,,,,,,,,
662,60,2004MM12,,,,,,,,,4575.0,61.0,28.0,8.0,39.0,575.0,4959.0,65.0,,,,,,,,,
663,60,2005MM01,,,,,,,,1102.0,4859.0,55.0,38.0,8.0,44.0,578.0,5257.0,57.0,,,,,,,,,
664,60,2005MM02,,,,,,,,1109.0,4959.0,77.0,31.0,9.0,37.0,581.0,5282.0,76.0,,,,,,,,,
665,60,2005MM03,,,,,,,,1118.0,5009.0,63.0,37.0,8.0,44.0,582.0,5271.0,63.0,,,,,,,,,
666,60,2005MM04,,,,,,,,1132.0,5085.0,68.0,39.0,8.0,45.0,585.0,5277.0,70.0,,,,,,,,,
667,60,2005MM05,,,,,,,,1135.0,5122.0,68.0,31.0,8.0,40.0,584.0,5264.0,80.0,,,,,,,,,
668,60,2005MM06,,,,,,,,1117.0,5102.0,55.0,30.0,8.0,45.0,577.0,5212.0,49.0,,,,,,,,,
669,60,2005MM07,,,,,,,,1115.0,5094.0,81.0,34.0,8.0,44.0,575.0,5334.0,82.0,,,,,,,,,
670,60,2005MM08,,,,,,,,1116.0,5154.0,70.0,29.0,8.0,38.0,574.0,5335.0,70.0,,,,,,,,,
671,60,2005MM09,,,,,,,,1122.0,5281.0,58.0,33.0,8.0,38.0,576.0,5380.0,63.0,,,,,,,,,
672,60,2005MM10,,,,,,,,1120.0,5332.0,69.0,35.0,8.0,43.0,576.0,5374.0,77.0,,,,,,,,,
673,60,2005MM11,,,,,,,,1116.0,5349.0,62.0,31.0,8.0,40.0,575.0,5344.0,70.0,,,,,,,,,
674,60,2005MM12,,,,,,,,1100.0,5283.0,61.0,26.0,8.0,37.0,572.0,5256.0,67.0,,,,,,,,,
675,60,2006X000,,,,,,,,1083.0,5291.0,64.0,37.0,8.0,48.0,569.0,5569.0,63.0,,,,,,,,,
676,60,2006MM01,,,,,,,,1083.0,5291.0,64.0,37.0,8.0,48.0,569.0,5569.0,63.0,,,,,,,,,
677,60,2006MM02,,,,,,,,1054.0,5300.0,58.0,33.0,8.0,42.0,567.0,5637.0,59.0,,,,,,,,,
678,60,2006MM03,,,,,,,,1041.0,5268.0,54.0,35.0,8.0,43.0,567.0,5594.0,33.0,,,,,,,,,
679,60,2006MM04,,,,,,,,1028.0,5271.0,75.0,39.0,8.0,44.0,571.0,5653.0,80.0,,,,,,,,,
680,60,2006MM05,,,,,,,,1012.0,5259.0,43.0,34.0,8.0,41.0,573.0,5708.0,46.0,,,,,,,,,
681,60,2006MM06,,,,,,,,971.0,4990.0,57.0,34.0,8.0,48.0,567.0,5528.0,61.0,,,,,,,,,
