ID,ArbeidspositieEindePeriode,LangdurigeAandoening,Geslacht,KinderenInHuishouden,Perioden,Personen15Tot65JaarBeginPeriode_1,WerkzameBeroepsbevolkingBeginPeriode_2,WerklozenNietActievenBeginPeriode_3
1656,2,1, 1,13,2008JJ00,1051,957,94
1657,2,1, 1,13,2009kw01,1078,1032,46
1658,2,1, 1,13,2009kw02,1114,1054,60
1659,2,1, 1,13,2009kw03,1089,1036,53
1660,2,1, 1,13,2009kw04,1049,1006,43
1661,2,1, 1,13,2009JJ00,1011,915,96
1662,2,1, 1,13,2010kw01,1059,1003,56
1663,2,1, 1,13,2010kw02,1077,1009,68
1664,2,1, 1,13,2010kw03,1027,972,55
1665,2,1, 1,13,2010kw04,1060,1015,46
1666,2,1, 1,14,2003kw01,2948,2877,70
1667,2,1, 1,14,2003kw02,2966,2870,96
1668,2,1, 1,14,2003kw03,2949,2861,88
1669,2,1, 1,14,2003kw04,2916,2849,67
1670,2,1, 1,14,2003JJ00,2951,2793,159
1671,2,1, 1,14,2004kw01,2924,2839,85
1672,2,1, 1,14,2004kw02,2946,2867,79
1673,2,1, 1,14,2004kw03,2961,2881,80
1674,2,1, 1,14,2004kw04,2917,2853,64
1675,2,1, 1,14,2004JJ00,2937,2765,173
1676,2,1, 1,14,2005kw01,2957,2874,83
1677,2,1, 1,14,2005kw02,2975,2885,90
1678,2,1, 1,14,2005kw03,2974,2891,83
1679,2,1, 1,14,2005kw04,2951,2873,78
1680,2,1, 1,14,2005JJ00,2984,2798,186
1681,2,1, 1,14,2006kw01,2977,2899,78
1682,2,1, 1,14,2006kw02,3033,2943,90
1683,2,1, 1,14,2006kw03,3072,2983,89
1684,2,1, 1,14,2006kw04,3032,2960,72
1685,2,1, 1,14,2006JJ00,3086,2895,191
1686,2,1, 1,14,2008kw01,3139,3048,91
1687,2,1, 1,14,2008kw02,3185,3101,83
1688,2,1, 1,14,2008kw03,3166,3085,82
1689,2,1, 1,14,2008kw04,3155,3084,71
1690,2,1, 1,14,2008JJ00,3095,2950,145
1691,2,1, 1,14,2009kw01,3175,3101,74
1692,2,1, 1,14,2009kw02,3125,3040,85
1693,2,1, 1,14,2009kw03,3104,3030,74
1694,2,1, 1,14,2009kw04,3116,3045,71
1695,2,1, 1,14,2009JJ00,3130,2967,163
1696,2,1, 1,14,2010kw01,3137,3037,100
1697,2,1, 1,14,2010kw02,3168,3059,109
1698,2,1, 1,14,2010kw03,3223,3129,93
1699,2,1, 1,14,2010kw04,3196,3118,78
1700,2,1, 2,10,2003kw01,4122,4015,107
1701,2,1, 2,10,2003kw02,4146,4010,136
1702,2,1, 2,10,2003kw03,4111,4001,110
1703,2,1, 2,10,2003kw04,4080,3989,91
1704,2,1, 2,10,2003JJ00,4107,3895,212
1705,2,1, 2,10,2004kw01,4096,3992,104
1706,2,1, 2,10,2004kw02,4108,3979,128
1707,2,1, 2,10,2004kw03,4067,3972,96
1708,2,1, 2,10,2004kw04,4030,3935,95
1709,2,1, 2,10,2004JJ00,4096,3850,246
1710,2,1, 2,10,2005kw01,4081,3965,116
1711,2,1, 2,10,2005kw02,4116,3976,140
1712,2,1, 2,10,2005kw03,4059,3952,106
1713,2,1, 2,10,2005kw04,4057,3962,96
1714,2,1, 2,10,2005JJ00,4122,3866,256
1715,2,1, 2,10,2006kw01,4087,3979,107
1716,2,1, 2,10,2006kw02,4147,4002,145
1717,2,1, 2,10,2006kw03,4141,4026,116
1718,2,1, 2,10,2006kw04,4133,4045,88
1719,2,1, 2,10,2006JJ00,4218,3960,258
1720,2,1, 2,10,2008kw01,4276,4150,126
1721,2,1, 2,10,2008kw02,4310,4189,121
1722,2,1, 2,10,2008kw03,4275,4179,95
1723,2,1, 2,10,2008kw04,4247,4161,86
1724,2,1, 2,10,2008JJ00,4227,4024,203
1725,2,1, 2,10,2009kw01,4241,4140,101
1726,2,1, 2,10,2009kw02,4226,4094,131
1727,2,1, 2,10,2009kw03,4150,4049,101
1728,2,1, 2,10,2009kw04,4106,4016,90
1729,2,1, 2,10,2009JJ00,4148,3921,227
1730,2,1, 2,10,2010kw01,4118,3979,139
1731,2,1, 2,10,2010kw02,4173,4007,167
1732,2,1, 2,10,2010kw03,4153,4032,121
1733,2,1, 2,10,2010kw04,4113,4013,99
1734,2,1, 2,11,2003kw01,2415,2343,72
1735,2,1, 2,11,2003kw02,2434,2344,91
1736,2,1, 2,11,2003kw03,2391,2330,61
1737,2,1, 2,11,2003kw04,2381,2328,53
1738,2,1, 2,11,2003JJ00,2390,2258,133
1739,2,1, 2,11,2004kw01,2388,2326,62
1740,2,1, 2,11,2004kw02,2396,2307,89
1741,2,1, 2,11,2004kw03,2370,2308,62
1742,2,1, 2,11,2004kw04,2354,2298,56
1743,2,1, 2,11,2004JJ00,2397,2240,158
1744,2,1, 2,11,2005kw01,2378,2303,75
1745,2,1, 2,11,2005kw02,2394,2301,92
1746,2,1, 2,11,2005kw03,2354,2289,65
1747,2,1, 2,11,2005kw04,2364,2308,56
1748,2,1, 2,11,2005JJ00,2404,2244,160
1749,2,1, 2,11,2006kw01,2386,2318,68
1750,2,1, 2,11,2006kw02,2406,2309,97
1751,2,1, 2,11,2006kw03,2378,2310,69
1752,2,1, 2,11,2006kw04,2388,2337,51
1753,2,1, 2,11,2006JJ00,2430,2269,161
1754,2,1, 2,11,2008kw01,2469,2390,79
1755,2,1, 2,11,2008kw02,2481,2397,84
1756,2,1, 2,11,2008kw03,2458,2398,61
1757,2,1, 2,11,2008kw04,2449,2394,55
1758,2,1, 2,11,2008JJ00,2454,2313,141
1759,2,1, 2,11,2009kw01,2428,2366,61
1760,2,1, 2,11,2009kw02,2450,2356,94
1761,2,1, 2,11,2009kw03,2385,2324,61
1762,2,1, 2,11,2009kw04,2339,2281,58
1763,2,1, 2,11,2009JJ00,2368,2228,141
1764,2,1, 2,11,2010kw01,2348,2263,85
1765,2,1, 2,11,2010kw02,2383,2275,108
1766,2,1, 2,11,2010kw03,2327,2250,77
1767,2,1, 2,11,2010kw04,2306,2250,57
1768,2,1, 2,12,2003kw01,1814,1769,45
1769,2,1, 2,12,2003kw02,1835,1772,63
1770,2,1, 2,12,2003kw03,1806,1768,38
1771,2,1, 2,12,2003kw04,1791,1757,33
1772,2,1, 2,12,2003JJ00,1798,1710,89
1773,2,1, 2,12,2004kw01,1790,1752,38
1774,2,1, 2,12,2004kw02,1781,1723,58
1775,2,1, 2,12,2004kw03,1767,1728,39
1776,2,1, 2,12,2004kw04,1754,1724,31
1777,2,1, 2,12,2004JJ00,1794,1692,102
1778,2,1, 2,12,2005kw01,1772,1724,48
1779,2,1, 2,12,2005kw02,1784,1719,64
1780,2,1, 2,12,2005kw03,1743,1701,42
1781,2,1, 2,12,2005kw04,1770,1732,37
1782,2,1, 2,12,2005JJ00,1797,1691,106
1783,2,1, 2,12,2006kw01,1794,1752,42
1784,2,1, 2,12,2006kw02,1802,1736,66
1785,2,1, 2,12,2006kw03,1792,1745,47
1786,2,1, 2,12,2006kw04,1789,1758,31
1787,2,1, 2,12,2006JJ00,1822,1712,110
1788,2,1, 2,12,2008kw01,1813,1762,52
1789,2,1, 2,12,2008kw02,1819,1763,56
1790,2,1, 2,12,2008kw03,1796,1757,39
1791,2,1, 2,12,2008kw04,1790,1759,32
1792,2,1, 2,12,2008JJ00,1826,1732,95
1793,2,1, 2,12,2009kw01,1786,1750,36
1794,2,1, 2,12,2009kw02,1791,1729,62
1795,2,1, 2,12,2009kw03,1750,1715,34
1796,2,1, 2,12,2009kw04,1721,1685,36
1797,2,1, 2,12,2009JJ00,1772,1683,89
1798,2,1, 2,12,2010kw01,1726,1673,53
1799,2,1, 2,12,2010kw02,1752,1680,72
1800,2,1, 2,12,2010kw03,1725,1679,46
1801,2,1, 2,12,2010kw04,1683,1651,33
1802,2,1, 2,13,2003kw01,600,574,27
1803,2,1, 2,13,2003kw02,599,572,28
1804,2,1, 2,13,2003kw03,586,563,23
1805,2,1, 2,13,2003kw04,591,571,19
1806,2,1, 2,13,2003JJ00,592,548,44
1807,2,1, 2,13,2004kw01,598,574,23
1808,2,1, 2,13,2004kw02,615,584,31
1809,2,1, 2,13,2004kw03,603,580,23
1810,2,1, 2,13,2004kw04,600,574,25
1811,2,1, 2,13,2004JJ00,604,548,56
1812,2,1, 2,13,2005kw01,606,579,27
1813,2,1, 2,13,2005kw02,610,582,28
1814,2,1, 2,13,2005kw03,611,588,23
1815,2,1, 2,13,2005kw04,594,575,19
1816,2,1, 2,13,2005JJ00,607,554,53
1817,2,1, 2,13,2006kw01,592,566,26
1818,2,1, 2,13,2006kw02,605,573,32
1819,2,1, 2,13,2006kw03,587,565,22
1820,2,1, 2,13,2006kw04,599,578,20
1821,2,1, 2,13,2006JJ00,608,558,51
1822,2,1, 2,13,2008kw01,655,628,27
1823,2,1, 2,13,2008kw02,663,634,29
1824,2,1, 2,13,2008kw03,662,640,22
1825,2,1, 2,13,2008kw04,659,636,23
1826,2,1, 2,13,2008JJ00,628,582,46
1827,2,1, 2,13,2009kw01,641,616,25
1828,2,1, 2,13,2009kw02,659,627,32
1829,2,1, 2,13,2009kw03,635,608,27
1830,2,1, 2,13,2009kw04,617,596,22
1831,2,1, 2,13,2009JJ00,596,545,52
1832,2,1, 2,13,2010kw01,623,590,32
1833,2,1, 2,13,2010kw02,630,594,36
1834,2,1, 2,13,2010kw03,602,572,30
1835,2,1, 2,13,2010kw04,623,599,24
1836,2,1, 2,14,2003kw01,1708,1673,35
1837,2,1, 2,14,2003kw02,1712,1667,45
1838,2,1, 2,14,2003kw03,1720,1671,49
1839,2,1, 2,14,2003kw04,1699,1660,38
1840,2,1, 2,14,2003JJ00,1717,1638,80
1841,2,1, 2,14,2004kw01,1708,1666,42
1842,2,1, 2,14,2004kw02,1712,1672,40
1843,2,1, 2,14,2004kw03,1697,1663,34
1844,2,1, 2,14,2004kw04,1676,1637,39
1845,2,1, 2,14,2004JJ00,1699,1610,89
1846,2,1, 2,14,2005kw01,1703,1662,41
1847,2,1, 2,14,2005kw02,1722,1675,47
1848,2,1, 2,14,2005kw03,1705,1663,42
1849,2,1, 2,14,2005kw04,1694,1654,40
1850,2,1, 2,14,2005JJ00,1718,1622,97
1851,2,1, 2,14,2006kw01,1701,1661,40
1852,2,1, 2,14,2006kw02,1740,1693,48
1853,2,1, 2,14,2006kw03,1763,1716,47
1854,2,1, 2,14,2006kw04,1745,1709,36
1855,2,1, 2,14,2006JJ00,1787,1690,97
1856,2,1, 2,14,2008kw01,1807,1760,47
1857,2,1, 2,14,2008kw02,1828,1792,37
1858,2,1, 2,14,2008kw03,1816,1782,35
1859,2,1, 2,14,2008kw04,1798,1767,31
1860,2,1, 2,14,2008JJ00,1773,1710,62
1861,2,1, 2,14,2009kw01,1813,1774,40
1862,2,1, 2,14,2009kw02,1776,1738,38
1863,2,1, 2,14,2009kw03,1765,1726,40
1864,2,1, 2,14,2009kw04,1768,1736,32
1865,2,1, 2,14,2009JJ00,1780,1693,86
1866,2,1, 2,14,2010kw01,1769,1716,54
1867,2,1, 2,14,2010kw02,1791,1732,59
1868,2,1, 2,14,2010kw03,1826,1782,44
1869,2,1, 2,14,2010kw04,1807,1764,43
1870,2,1, 3,10,2003kw01,2836,2734,102
1871,2,1, 3,10,2003kw02,2876,2732,144
1872,2,1, 3,10,2003kw03,2834,2730,104
1873,2,1, 3,10,2003kw04,2814,2726,88
1874,2,1, 3,10,2003JJ00,2834,2593,241
1875,2,1, 3,10,2004kw01,2837,2722,115
1876,2,1, 3,10,2004kw02,2897,2762,134
1877,2,1, 3,10,2004kw03,2866,2760,106
1878,2,1, 3,10,2004kw04,2851,2770,82
1879,2,1, 3,10,2004JJ00,2877,2615,262
1880,2,1, 3,10,2005kw01,2878,2756,122
1881,2,1, 3,10,2005kw02,2926,2784,142
1882,2,1, 3,10,2005kw03,2952,2833,119
1883,2,1, 3,10,2005kw04,2937,2834,103
1884,2,1, 3,10,2005JJ00,2975,2693,282
1885,2,1, 3,10,2006kw01,2974,2859,115
1886,2,1, 3,10,2006kw02,3024,2875,148
1887,2,1, 3,10,2006kw03,3027,2897,130
1888,2,1, 3,10,2006kw04,3045,2929,115
1889,2,1, 3,10,2006JJ00,3092,2776,315
1890,2,1, 3,10,2008kw01,3219,3081,138
1891,2,1, 3,10,2008kw02,3269,3102,167
1892,2,1, 3,10,2008kw03,3260,3120,140
1893,2,1, 3,10,2008kw04,3252,3141,111
1894,2,1, 3,10,2008JJ00,3242,2955,287
1895,2,1, 3,10,2009kw01,3255,3143,111
1896,2,1, 3,10,2009kw02,3274,3130,144
1897,2,1, 3,10,2009kw03,3233,3120,113
1898,2,1, 3,10,2009kw04,3206,3097,109
1899,2,1, 3,10,2009JJ00,3242,2986,256
1900,2,1, 3,10,2010kw01,3252,3123,129
1901,2,1, 3,10,2010kw02,3282,3127,155
1902,2,1, 3,10,2010kw03,3273,3141,132
1903,2,1, 3,10,2010kw04,3246,3142,104
1904,2,1, 3,11,2003kw01,1596,1529,67
1905,2,1, 3,11,2003kw02,1621,1528,93
1906,2,1, 3,11,2003kw03,1605,1539,66
1907,2,1, 3,11,2003kw04,1597,1537,60
1908,2,1, 3,11,2003JJ00,1600,1438,162
1909,2,1, 3,11,2004kw01,1621,1549,73
1910,2,1, 3,11,2004kw02,1663,1567,96
1911,2,1, 3,11,2004kw03,1603,1542,60
1912,2,1, 3,11,2004kw04,1611,1554,56
1913,2,1, 3,11,2004JJ00,1638,1460,178
1914,2,1, 3,11,2005kw01,1624,1545,79
1915,2,1, 3,11,2005kw02,1673,1573,100
1916,2,1, 3,11,2005kw03,1683,1605,78
1917,2,1, 3,11,2005kw04,1679,1615,65
1918,2,1, 3,11,2005JJ00,1710,1517,193
1919,2,1, 3,11,2006kw01,1698,1621,77
1920,2,1, 3,11,2006kw02,1731,1625,106
1921,2,1, 3,11,2006kw03,1718,1630,88
1922,2,1, 3,11,2006kw04,1758,1678,79
1923,2,1, 3,11,2006JJ00,1793,1572,222
1924,2,1, 3,11,2008kw01,1887,1793,94
1925,2,1, 3,11,2008kw02,1912,1792,121
1926,2,1, 3,11,2008kw03,1909,1817,92
1927,2,1, 3,11,2008kw04,1896,1824,71
1928,2,1, 3,11,2008JJ00,1920,1716,204
1929,2,1, 3,11,2009kw01,1893,1816,77
1930,2,1, 3,11,2009kw02,1925,1828,97
1931,2,1, 3,11,2009kw03,1893,1815,78
1932,2,1, 3,11,2009kw04,1858,1787,70
1933,2,1, 3,11,2009JJ00,1892,1712,179
1934,2,1, 3,11,2010kw01,1885,1802,83
1935,2,1, 3,11,2010kw02,1905,1800,105
1936,2,1, 3,11,2010kw03,1876,1793,83
1937,2,1, 3,11,2010kw04,1856,1788,69
1938,2,1, 3,12,2003kw01,1244,1193,51
1939,2,1, 3,12,2003kw02,1270,1199,72
1940,2,1, 3,12,2003kw03,1263,1214,49
1941,2,1, 3,12,2003kw04,1253,1208,45
1942,2,1, 3,12,2003JJ00,1258,1133,125
1943,2,1, 3,12,2004kw01,1263,1208,54
1944,2,1, 3,12,2004kw02,1284,1214,70
1945,2,1, 3,12,2004kw03,1247,1202,45
1946,2,1, 3,12,2004kw04,1251,1209,42
1947,2,1, 3,12,2004JJ00,1280,1142,138
1948,2,1, 3,12,2005kw01,1263,1206,57
1949,2,1, 3,12,2005kw02,1299,1225,74
1950,2,1, 3,12,2005kw03,1308,1249,59
1951,2,1, 3,12,2005kw04,1306,1256,50
1952,2,1, 3,12,2005JJ00,1334,1187,147
1953,2,1, 3,12,2006kw01,1328,1269,59
1954,2,1, 3,12,2006kw02,1349,1269,80
1955,2,1, 3,12,2006kw03,1341,1277,64
1956,2,1, 3,12,2006kw04,1370,1310,60
1957,2,1, 3,12,2006JJ00,1411,1236,175
1958,2,1, 3,12,2008kw01,1444,1371,73
1959,2,1, 3,12,2008kw02,1455,1372,84
1960,2,1, 3,12,2008kw03,1463,1396,67
1961,2,1, 3,12,2008kw04,1458,1405,53
1962,2,1, 3,12,2008JJ00,1496,1340,156
1963,2,1, 3,12,2009kw01,1456,1400,56
1964,2,1, 3,12,2009kw02,1470,1401,69
1965,2,1, 3,12,2009kw03,1439,1388,52
1966,2,1, 3,12,2009kw04,1426,1377,49
1967,2,1, 3,12,2009JJ00,1477,1342,135
1968,2,1, 3,12,2010kw01,1449,1389,60
1969,2,1, 3,12,2010kw02,1458,1386,73
1970,2,1, 3,12,2010kw03,1451,1393,58
1971,2,1, 3,12,2010kw04,1419,1372,47
1972,2,1, 3,13,2003kw01,352,336,16
1973,2,1, 3,13,2003kw02,351,329,22
1974,2,1, 3,13,2003kw03,342,325,17
1975,2,1, 3,13,2003kw04,343,329,15
1976,2,1, 3,13,2003JJ00,341,305,37
1977,2,1, 3,13,2004kw01,359,341,18
1978,2,1, 3,13,2004kw02,379,353,26
1979,2,1, 3,13,2004kw03,355,340,16
1980,2,1, 3,13,2004kw04,360,345,15
1981,2,1, 3,13,2004JJ00,358,318,40
1982,2,1, 3,13,2005kw01,361,339,22
1983,2,1, 3,13,2005kw02,374,348,26
1984,2,1, 3,13,2005kw03,375,356,18
1985,2,1, 3,13,2005kw04,373,358,15
1986,2,1, 3,13,2005JJ00,376,330,46
1987,2,1, 3,13,2006kw01,370,352,18
1988,2,1, 3,13,2006kw02,382,356,26
1989,2,1, 3,13,2006kw03,377,353,24
1990,2,1, 3,13,2006kw04,387,368,19
1991,2,1, 3,13,2006JJ00,382,336,46
1992,2,1, 3,13,2008kw01,443,422,21
1993,2,1, 3,13,2008kw02,457,420,37
1994,2,1, 3,13,2008kw03,447,421,26
1995,2,1, 3,13,2008kw04,438,419,19
1996,2,1, 3,13,2008JJ00,423,376,48
1997,2,1, 3,13,2009kw01,437,416,21
1998,2,1, 3,13,2009kw02,455,427,28
1999,2,1, 3,13,2009kw03,454,428,26
2000,2,1, 3,13,2009kw04,432,411,21
2001,2,1, 3,13,2009JJ00,415,370,44
2002,2,1, 3,13,2010kw01,436,413,23
2003,2,1, 3,13,2010kw02,447,415,32
2004,2,1, 3,13,2010kw03,425,400,25
2005,2,1, 3,13,2010kw04,437,416,22
2006,2,1, 3,14,2003kw01,1240,1205,35
2007,2,1, 3,14,2003kw02,1255,1204,51
2008,2,1, 3,14,2003kw03,1229,1191,38
2009,2,1, 3,14,2003kw04,1217,1189,28
2010,2,1, 3,14,2003JJ00,1234,1155,79
2011,2,1, 3,14,2004kw01,1216,1173,43
2012,2,1, 3,14,2004kw02,1234,1195,39
2013,2,1, 3,14,2004kw03,1263,1217,46
2014,2,1, 3,14,2004kw04,1241,1215,25
2015,2,1, 3,14,2004JJ00,1239,1155,84
2016,2,1, 3,14,2005kw01,1254,1212,43
2017,2,1, 3,14,2005kw02,1253,1211,42
2018,2,1, 3,14,2005kw03,1269,1228,41
2019,2,1, 3,14,2005kw04,1258,1220,38
2020,2,1, 3,14,2005JJ00,1265,1176,89
2021,2,1, 3,14,2006kw01,1276,1238,38
2022,2,1, 3,14,2006kw02,1293,1250,42
2023,2,1, 3,14,2006kw03,1309,1267,42
2024,2,1, 3,14,2006kw04,1287,1251,36
2025,2,1, 3,14,2006JJ00,1298,1205,94
2026,2,1, 3,14,2008kw01,1332,1288,44
2027,2,1, 3,14,2008kw02,1356,1310,46
2028,2,1, 3,14,2008kw03,1350,1303,47
2029,2,1, 3,14,2008kw04,1357,1317,40
2030,2,1, 3,14,2008JJ00,1323,1240,83
2031,2,1, 3,14,2009kw01,1362,1328,34
2032,2,1, 3,14,2009kw02,1349,1302,47
2033,2,1, 3,14,2009kw03,1339,1305,35
2034,2,1, 3,14,2009kw04,1348,1310,39
2035,2,1, 3,14,2009JJ00,1350,1273,77
2036,2,1, 3,14,2010kw01,1367,1321,46
2037,2,1, 3,14,2010kw02,1378,1327,50
2038,2,1, 3,14,2010kw03,1397,1348,49
2039,2,1, 3,14,2010kw04,1389,1354,35
2040,2,2, 1,10,2003kw01,1319,1279,40
2041,2,2, 1,10,2003kw02,1306,1257,50
2042,2,2, 1,10,2003kw03,1309,1271,38
2043,2,2, 1,10,2003kw04,1291,1258,33
2044,2,2, 1,10,2003JJ00,1300,1211,89
2045,2,2, 1,10,2004kw01,1273,1236,38
2046,2,2, 1,10,2004kw02,1302,1252,50
2047,2,2, 1,10,2004kw03,1316,1275,41
2048,2,2, 1,10,2004kw04,1287,1258,30
2049,2,2, 1,10,2004JJ00,1300,1204,97
2050,2,2, 1,10,2005kw01,1307,1258,49
2051,2,2, 1,10,2005kw02,1330,1282,48
2052,2,2, 1,10,2005kw03,1307,1265,41
2053,2,2, 1,10,2005kw04,1299,1256,43
2054,2,2, 1,10,2005JJ00,1331,1226,105
2055,2,2, 1,10,2006kw01,1301,1263,38
2056,2,2, 1,10,2006kw02,1324,1269,55
2057,2,2, 1,10,2006kw03,1299,1254,45
2058,2,2, 1,10,2006kw04,1276,1234,42
2059,2,2, 1,10,2006JJ00,1305,1193,112
2060,2,2, 1,10,2008kw01,1704,1640,64
2061,2,2, 1,10,2008kw02,1570,1519,51
2062,2,2, 1,10,2008kw03,1393,1344,49
2063,2,2, 1,10,2008kw04,1272,1234,38
2064,2,2, 1,10,2008JJ00,1260,1174,86
2065,2,2, 1,10,2009kw01,1258,1224,34
2066,2,2, 1,10,2009kw02,1287,1239,48
2067,2,2, 1,10,2009kw03,1268,1231,37
2068,2,2, 1,10,2009kw04,1270,1229,41
2069,2,2, 1,10,2009JJ00,1285,1190,95
2070,2,2, 1,10,2010kw01,1274,1227,47
2071,2,2, 1,10,2010kw02,1145,1102,44
2072,2,2, 1,10,2010kw03,1062,1025,37
2073,2,2, 1,10,2010kw04,936,909,27
2074,2,2, 1,11,2003kw01,690,668,22
2075,2,2, 1,11,2003kw02,704,674,30
2076,2,2, 1,11,2003kw03,705,685,20
2077,2,2, 1,11,2003kw04,690,670,20
2078,2,2, 1,11,2003JJ00,698,647,50
2079,2,2, 1,11,2004kw01,689,670,19
2080,2,2, 1,11,2004kw02,697,667,30
2081,2,2, 1,11,2004kw03,693,672,21
2082,2,2, 1,11,2004kw04,684,666,18
2083,2,2, 1,11,2004JJ00,699,646,52
2084,2,2, 1,11,2005kw01,685,658,27
2085,2,2, 1,11,2005kw02,696,668,28
2086,2,2, 1,11,2005kw03,679,656,23
2087,2,2, 1,11,2005kw04,686,662,23
2088,2,2, 1,11,2005JJ00,717,655,63
2089,2,2, 1,11,2006kw01,690,668,22
2090,2,2, 1,11,2006kw02,705,672,32
2091,2,2, 1,11,2006kw03,680,654,27
2092,2,2, 1,11,2006kw04,675,651,23
2093,2,2, 1,11,2006JJ00,695,628,68
2094,2,2, 1,11,2008kw01,906,872,35
2095,2,2, 1,11,2008kw02,825,793,32
2096,2,2, 1,11,2008kw03,742,710,32
2097,2,2, 1,11,2008kw04,660,639,21
2098,2,2, 1,11,2008JJ00,683,624,59
2099,2,2, 1,11,2009kw01,656,633,22
2100,2,2, 1,11,2009kw02,686,656,30
2101,2,2, 1,11,2009kw03,660,637,23
2102,2,2, 1,11,2009kw04,662,638,24
2103,2,2, 1,11,2009JJ00,671,612,59
2104,2,2, 1,11,2010kw01,652,629,23
2105,2,2, 1,11,2010kw02,581,560,20
2106,2,2, 1,11,2010kw03,533,513,20
2107,2,2, 1,11,2010kw04,468,455,14
2108,2,2, 1,12,2003kw01,514,498,16
2109,2,2, 1,12,2003kw02,525,505,21
2110,2,2, 1,12,2003kw03,514,500,14
2111,2,2, 1,12,2003kw04,504,487,17
2112,2,2, 1,12,2003JJ00,510,474,36
2113,2,2, 1,12,2004kw01,496,483,13
2114,2,2, 1,12,2004kw02,505,484,21
2115,2,2, 1,12,2004kw03,502,490,12
2116,2,2, 1,12,2004kw04,493,480,13
2117,2,2, 1,12,2004JJ00,504,469,35
2118,2,2, 1,12,2005kw01,496,476,19
2119,2,2, 1,12,2005kw02,498,478,20
2120,2,2, 1,12,2005kw03,485,469,16
2121,2,2, 1,12,2005kw04,490,474,16
2122,2,2, 1,12,2005JJ00,506,463,43
2123,2,2, 1,12,2006kw01,491,475,16
2124,2,2, 1,12,2006kw02,504,481,23
2125,2,2, 1,12,2006kw03,493,472,21
2126,2,2, 1,12,2006kw04,485,469,16
2127,2,2, 1,12,2006JJ00,505,453,52
2128,2,2, 1,12,2008kw01,648,622,26
2129,2,2, 1,12,2008kw02,581,559,21
2130,2,2, 1,12,2008kw03,523,499,24
2131,2,2, 1,12,2008kw04,461,449,13
2132,2,2, 1,12,2008JJ00,482,439,43
2133,2,2, 1,12,2009kw01,454,441,13
2134,2,2, 1,12,2009kw02,474,453,21
2135,2,2, 1,12,2009kw03,457,442,15
2136,2,2, 1,12,2009kw04,464,448,16
2137,2,2, 1,12,2009JJ00,476,437,39
2138,2,2, 1,12,2010kw01,455,441,14
2139,2,2, 1,12,2010kw02,398,383,14
2140,2,2, 1,12,2010kw03,369,357,11
2141,2,2, 1,12,2010kw04,316,306,10
2142,2,2, 1,13,2003kw01,176,170,6
2143,2,2, 1,13,2003kw02,178,169,9
2144,2,2, 1,13,2003kw03,191,185,6
2145,2,2, 1,13,2003kw04,186,183,3
2146,2,2, 1,13,2003JJ00,188,174,14
2147,2,2, 1,13,2004kw01,193,187,6
2148,2,2, 1,13,2004kw02,192,183,9
2149,2,2, 1,13,2004kw03,191,182,9
2150,2,2, 1,13,2004kw04,192,186,5
2151,2,2, 1,13,2004JJ00,194,177,17
2152,2,2, 1,13,2005kw01,189,181,8
2153,2,2, 1,13,2005kw02,199,190,9
2154,2,2, 1,13,2005kw03,194,187,7
2155,2,2, 1,13,2005kw04,195,188,7
2156,2,2, 1,13,2005JJ00,211,192,20
2157,2,2, 1,13,2006kw01,199,193,6
2158,2,2, 1,13,2006kw02,200,191,9
2159,2,2, 1,13,2006kw03,188,182,6
2160,2,2, 1,13,2006kw04,190,183,7
2161,2,2, 1,13,2006JJ00,191,174,16
2162,2,2, 1,13,2008kw01,259,250,8
2163,2,2, 1,13,2008kw02,245,234,11
2164,2,2, 1,13,2008kw03,219,211,8
2165,2,2, 1,13,2008kw04,199,191,9
2166,2,2, 1,13,2008JJ00,200,185,15
2167,2,2, 1,13,2009kw01,202,193,9
2168,2,2, 1,13,2009kw02,212,203,9
2169,2,2, 1,13,2009kw03,203,195,8
2170,2,2, 1,13,2009kw04,199,190,8
2171,2,2, 1,13,2009JJ00,195,175,20
2172,2,2, 1,13,2010kw01,197,188,9
2173,2,2, 1,13,2010kw02,183,177,6
2174,2,2, 1,13,2010kw03,164,155,9
2175,2,2, 1,13,2010kw04,153,149,3
2176,2,2, 1,14,2003kw01,628,611,18
2177,2,2, 1,14,2003kw02,603,583,20
2178,2,2, 1,14,2003kw03,604,586,18
2179,2,2, 1,14,2003kw04,600,587,13
2180,2,2, 1,14,2003JJ00,602,564,39
2181,2,2, 1,14,2004kw01,584,566,19
2182,2,2, 1,14,2004kw02,605,584,21
2183,2,2, 1,14,2004kw03,623,603,21
2184,2,2, 1,14,2004kw04,603,591,12
2185,2,2, 1,14,2004JJ00,602,557,44
2186,2,2, 1,14,2005kw01,622,600,22
2187,2,2, 1,14,2005kw02,634,614,20
2188,2,2, 1,14,2005kw03,627,609,18
2189,2,2, 1,14,2005kw04,613,593,20
2190,2,2, 1,14,2005JJ00,613,572,42
2191,2,2, 1,14,2006kw01,611,595,16
2192,2,2, 1,14,2006kw02,620,597,22
2193,2,2, 1,14,2006kw03,619,600,18
2194,2,2, 1,14,2006kw04,601,582,18
2195,2,2, 1,14,2006JJ00,610,566,44
2196,2,2, 1,14,2008kw01,798,769,29
2197,2,2, 1,14,2008kw02,745,726,19
2198,2,2, 1,14,2008kw03,652,634,18
2199,2,2, 1,14,2008kw04,612,595,17
2200,2,2, 1,14,2008JJ00,578,550,27
