ID,BedrijfSector,Perioden,TotaalUitgaven_1,TotaalUitgavenVoorVerwarming_2,Aardgas_3,Warmte_4,OverigeEnergieVoorVerwarming_5,Elektriciteit_6,Motorbrandstoffen_7,TotaalEnergieverbruik_8,TotaalEnergieVoorVerwarming_9,Aardgas_10,Warmte_11,OverigeEnergieVoorVerwarming_12,Elektriciteit_13,Motorbrandstoffen_14,TotaalEnergieverbruik_15,TotaalEnergieVoorVerwarming_16,Aardgas_17,Warmte_18,OverigeEnergieVoorVerwarming_19,Elektriciteit_20,Motorbrandstoffen_21,TotaalPerM2Glas_22,EnergieVoorVerwarming_23,Elektriciteit_24,Motorbrandstoffen_25,TotaalUitgavenPerM2Glas_26,EnergieVoorVerwarming_27,Elektriciteit_28,Motorbrandstoffen_29,TotaalEnergieverbruikPerBedrijf_30,TotaalEnergieVoorVerwarming_31,Aardgas_32,Warmte_33,OverigeEnergieVoorVerwarming_34,Elektriciteit_35,Motorbrandstoffen_36,TotaalUitgavenPerBedrijf_37,TotaalEnergieVoorVerwarming_38,Aardgas_39,Warmte_40,OverigeEnergieVoorVerwarming_41,Elektriciteit_42,Motorbrandstoffen_43,TotaalEnergieverbruikPerBedrijf_44,TotaalEnergieVoorVerwarming_45,Aardgas_46,Warmte_47,OverigeEnergieVoorVerwarming_48,Elektriciteit_49,Motorbrandstoffen_50
277,13,1996JJ00,8.8,1.3,0.6,,0.6,7.2,0.3,0.49,0.15,0.08,0.0,0.07,0.3,0.03,15.4,4.9,2.6,0.0,2.3,84.0,0.8,,,,,,,,,3968.0,1258.0,668.0,,590.0,468.0,242.0,71243.0,10210.0,5355.0,,4855.0,58628.0,2405.0,125380.0,39760.0,21119.0,,8641.0,685573.0,6739.0
278,13,1997JJ00,10.8,1.1,1.0,,0.2,9.3,0.5,0.53,0.11,0.09,0.0,0.02,0.38,0.05,16.9,3.3,2.8,0.0,0.5,106.0,1.3,,,,,,,,,431.0,85.0,71.0,,14.0,308.0,38.0,8758.0,908.0,771.0,,136.0,7442.0,408.0,13605.0,2679.0,2247.0,,432.0,85450.0,1064.0
279,13,1998JJ00,12.2,1.2,1.1,,0.1,10.4,0.6,0.73,0.24,0.23,0.0,0.01,0.43,0.07,23.2,7.5,7.2,0.0,0.3,119.0,1.9,,,,,,,,,604.0,196.0,188.0,,7.0,352.0,56.0,10029.0,953.0,862.0,,91.0,8531.0,545.0,19075.0,6189.0,5955.0,,235.0,97841.0,1550.0
280,13,1999JJ00,13.2,0.9,0.8,,0.1,11.7,0.7,0.65,0.12,0.11,0.0,0.01,0.46,0.06,20.5,3.8,3.6,0.0,0.2,129.0,1.7,,,,,,,,,543.0,101.0,95.0,,6.0,390.0,52.0,11089.0,740.0,663.0,,77.0,9794.0,556.0,17162.0,3198.0,3017.0,,160.0,108250.0,1457.0
281,13,2000JJ00,14.2,1.2,1.1,,0.1,12.2,0.8,0.69,0.16,0.15,0.0,0.01,0.47,0.06,21.9,5.0,4.8,0.0,0.2,130.0,1.8,,,,,,,,,596.0,138.0,131.0,,7.0,404.0,55.0,12219.0,1052.0,937.0,,115.0,10484.0,684.0,18839.0,4348.0,4125.0,,196.0,112134.0,1532.0
282,13,2001JJ00,15.9,1.5,1.3,,0.1,13.7,0.8,0.72,0.17,0.16,0.0,0.01,0.49,0.06,22.7,5.2,4.9,0.0,0.2,136.0,1.7,,,,,,,,,656.0,151.0,143.0,,8.0,448.0,57.0,14513.0,1328.0,1207.0,,121.0,12500.0,685.0,20728.0,4757.0,4510.0,,218.0,124513.0,1596.0
283,13,2002JJ00,13.9,1.0,0.8,,0.1,12.5,0.4,0.71,0.16,0.15,0.0,0.01,0.49,0.06,22.5,4.9,4.7,0.0,0.3,137.0,1.8,,,,,,,,,700.0,154.0,145.0,,9.0,485.0,62.0,13661.0,950.0,816.0,,134.0,12280.0,431.0,22125.0,4850.0,4568.0,,249.0,134666.0,1727.0
284,13,2003JJ00,,,,,,,,0.72,0.22,0.2,0.0,0.02,0.45,0.05,22.8,6.9,6.3,0.0,0.6,126.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,13,2004JJ00,,,,,,,,0.61,0.17,0.13,0.0,0.04,0.37,0.07,19.3,5.5,4.2,0.0,1.3,102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,13,2005JJ00,,,,,,,,0.58,0.1,0.06,0.0,0.04,0.42,0.05,18.2,3.1,1.7,0.0,1.4,118.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,13,2006JJ00,,,,,,,,0.6,0.11,0.09,0.0,0.02,0.44,0.05,18.9,3.4,2.8,0.0,0.5,123.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14,1989JJ00,,,,,,,,3.96,2.34,1.87,,0.47,0.85,0.77,125.1,74.0,59.0,,15.0,236.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14,1990JJ00,,,,,,,,3.89,2.25,1.8,,0.44,0.85,0.79,122.9,71.0,57.0,,14.0,237.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14,1991JJ00,,,,,,,,4.12,2.41,1.93,,0.47,0.87,0.86,130.2,76.0,61.0,,15.0,242.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14,1992JJ00,,,,,,,,4.68,2.85,2.41,,0.44,0.85,0.99,147.9,90.0,76.0,,14.0,237.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14,1993JJ00,,,,,,,,4.72,2.91,2.47,,0.44,0.82,0.99,149.1,92.0,78.0,,14.0,229.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14,1994JJ00,39.4,10.5,8.7,,1.8,17.7,11.2,3.46,1.43,1.24,0.0,0.2,0.73,1.3,109.4,45.3,39.1,0.0,6.2,202.0,36.2,,,,,,,,,275.0,114.0,98.0,,16.0,58.0,103.0,3131.0,817.0,681.0,,136.0,1407.0,908.0,8702.0,3604.0,3107.0,,497.0,16080.0,2883.0
294,14,1995JJ00,47.1,15.4,10.8,,4.6,20.1,11.6,4.87,2.57,2.05,0.0,0.52,0.84,1.46,154.0,81.1,64.8,0.0,16.3,234.0,40.8,,,,,,,,,409.0,216.0,172.0,,43.0,71.0,123.0,3948.0,1271.0,908.0,,363.0,1679.0,998.0,12934.0,6814.0,5442.0,,1372.0,19648.0,3427.0
295,14,1996JJ00,56.9,20.6,15.7,,4.9,22.8,13.6,5.37,3.08,2.54,0.0,0.54,0.89,1.4,169.7,97.2,80.2,0.0,17.0,248.0,39.1,,,,,,,,,461.0,264.0,218.0,,46.0,77.0,120.0,4901.0,1770.0,1361.0,,408.0,1951.0,1180.0,14558.0,8336.0,6882.0,,1454.0,21266.0,3355.0
296,14,1997JJ00,52.0,17.2,13.5,,3.6,22.9,11.8,3.85,1.84,1.52,0.0,0.32,0.82,1.2,121.6,58.1,47.9,0.0,10.2,227.0,33.3,,,,,,,,,333.0,159.0,131.0,,28.0,71.0,104.0,4538.0,1497.0,1180.0,,318.0,1997.0,1044.0,10525.0,5024.0,4144.0,,881.0,19611.0,2884.0
297,14,1998JJ00,48.9,14.1,9.6,,4.5,22.7,12.1,3.62,1.5,1.07,0.0,0.44,0.81,1.31,114.5,47.4,33.7,0.0,13.7,226.0,36.5,,,,,,,,,324.0,134.0,95.0,,39.0,73.0,117.0,4402.0,1271.0,862.0,,408.0,2042.0,1089.0,10222.0,4232.0,3005.0,,1227.0,20188.0,3257.0
298,14,1999JJ00,54.9,11.5,8.0,,3.4,26.2,17.3,3.6,1.18,0.92,0.0,0.26,0.85,1.57,113.6,37.3,29.2,0.0,7.2,235.0,43.7,,,,,,,,,345.0,113.0,89.0,,25.0,81.0,150.0,5269.0,1098.0,771.0,,327.0,2508.0,1663.0,10898.0,3579.0,2797.0,,690.0,22555.0,4195.0
299,14,2000JJ00,59.5,15.5,11.1,,4.4,23.0,20.9,3.92,1.56,1.26,0.0,0.3,0.8,1.56,123.9,49.3,39.9,0.0,8.3,223.0,43.4,,,,,,,,,398.0,158.0,128.0,,30.0,82.0,158.0,6036.0,1577.0,1129.0,,448.0,2340.0,2120.0,12579.0,5006.0,4048.0,,846.0,22674.0,4407.0
300,14,2001JJ00,63.5,17.9,13.5,,4.4,25.9,19.7,3.77,1.52,1.22,0.0,0.3,0.79,1.47,119.1,48.0,38.5,0.0,8.4,218.0,40.9,,,,,,,,,493.0,199.0,159.0,,39.0,103.0,192.0,8311.0,2339.0,1765.0,,574.0,3393.0,2579.0,15591.0,6277.0,5037.0,,1095.0,28553.0,5353.0
301,14,2002JJ00,48.1,12.9,8.4,,4.5,23.6,11.5,3.9,1.49,1.15,0.0,0.34,0.84,1.57,123.2,47.1,36.3,0.0,9.5,232.0,43.8,,,,,,,,,542.0,207.0,160.0,,47.0,116.0,218.0,6680.0,1797.0,1168.0,,628.0,3285.0,1599.0,17111.0,6542.0,5048.0,,1318.0,32243.0,6090.0
302,14,2003JJ00,,,,,,,,3.2,1.17,0.77,0.0,0.4,0.83,1.2,101.0,37.0,24.4,0.0,12.7,230.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,14,2004JJ00,,,,,,,,3.16,1.44,0.94,0.0,0.5,0.75,0.96,99.7,45.6,29.7,0.0,15.9,209.0,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,14,2005JJ00,,,,,,,,3.05,1.04,0.66,0.0,0.37,0.82,1.19,96.3,32.8,21.0,0.0,11.8,228.0,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,14,2006JJ00,,,,,,,,3.11,1.12,0.74,0.0,0.38,0.8,1.2,98.4,35.4,23.3,0.0,12.0,222.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,20,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,20,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,20,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,20,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,20,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,20,1994JJ00,889.1,542.6,,,,236.5,110.0,174.41,150.56,,,,10.81,13.03,5510.5,4756.9,,,,3004.0,363.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,20,1995JJ00,939.4,573.6,,,,249.0,116.8,176.32,151.42,,,,10.78,14.11,5570.8,4784.4,,,,2995.0,393.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,20,1996JJ00,1067.2,663.3,,,,280.0,123.9,193.86,169.91,,,,11.41,12.53,6125.1,5368.5,,,,3170.0,349.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,20,1997JJ00,1045.4,628.6,,,,295.4,121.4,171.78,147.71,,,,11.59,12.48,5427.6,4667.0,,,,3220.0,347.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,20,1998JJ00,1065.2,634.0,,,,318.1,113.1,174.41,150.01,,,,11.92,12.48,5510.6,4739.6,,,,3312.0,347.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,20,1999JJ00,1058.2,557.1,,,,314.7,186.4,168.99,142.1,,,,13.15,13.74,5339.4,4489.7,,,,3653.0,383.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,20,2000JJ00,1217.9,661.1,,,,333.6,223.1,169.12,141.92,,,,13.28,13.92,5343.3,4484.1,,,,3689.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,20,2001JJ00,1331.4,738.5,,,,379.5,213.4,164.61,137.26,,,,13.6,13.75,5200.9,4336.9,,,,3777.0,383.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,20,2002JJ00,1254.7,,,,,,,157.28,129.99,,,,13.66,13.63,4969.4,4107.2,,,,3794.0,379.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,20,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,20,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,20,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,20,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,21,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,21,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,21,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,21,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,21,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,21,1994JJ00,54.4,2.2,,,,16.4,35.8,5.27,0.4,,,,0.68,4.19,166.5,12.6,,,,188.0,116.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,21,1995JJ00,59.1,1.7,,,,20.3,37.1,5.8,0.56,,,,0.77,4.47,183.4,17.6,,,,215.0,124.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,21,1996JJ00,58.3,3.0,,,,17.3,37.9,4.96,0.49,,,,0.61,3.86,156.8,15.6,,,,170.0,107.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,21,1997JJ00,54.1,2.5,,,,18.1,33.5,4.35,0.29,,,,0.62,3.44,137.3,9.1,,,,172.0,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,21,1998JJ00,52.3,2.6,,,,18.1,31.6,4.3,0.29,,,,0.62,3.39,135.8,9.1,,,,172.0,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,21,1999JJ00,126.5,7.0,,,,32.9,86.6,7.71,0.8,,,,1.21,5.7,243.6,25.4,,,,335.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,21,2000JJ00,150.7,10.5,,,,34.9,105.3,8.27,1.03,,,,1.22,6.02,261.3,32.6,,,,338.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,21,2001JJ00,145.9,11.9,,,,37.4,96.6,7.9,1.02,,,,1.17,5.71,249.5,32.2,,,,325.0,159.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,21,2002JJ00,146.9,,,,,,,7.94,0.99,,,,1.18,5.77,250.8,31.2,,,,327.0,160.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,21,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,21,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,21,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,21,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,22,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,22,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,22,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,22,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,22,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,22,1994JJ00,524.3,438.4,,,,75.6,10.3,137.43,132.36,,,,3.68,1.39,4342.2,4182.0,,,,1021.0,38.9,1388.0,42.24,10.31,0.39,5.31,4.45,0.77,0.09,,,,,,,,,,,,,,,,,,,,,
348,22,1995JJ00,544.8,462.8,,,,69.9,12.1,136.93,132.14,,,,3.23,1.56,4326.3,4175.0,,,,896.0,43.6,1395.0,42.55,9.13,0.44,5.54,4.72,0.73,0.14,,,,,,,,,,,,,,,,,,,,,
349,22,1996JJ00,628.3,536.0,,,,80.9,11.5,154.61,149.64,,,,3.73,1.24,4884.9,4728.0,,,,1036.0,34.5,1593.0,48.73,10.68,0.36,6.49,5.54,0.82,0.14,,,,,,,,,,,,,,,,,,,,,
350,22,1997JJ00,614.5,506.4,,,,91.1,17.0,135.83,130.05,,,,3.99,1.79,4291.7,4109.0,,,,1108.0,50.0,1395.0,42.2,11.38,0.51,6.31,5.22,0.95,0.18,,,,,,,,,,,,,,,,,,,,,
351,22,1998JJ00,639.1,520.6,,,,104.1,14.4,138.35,132.27,,,,4.32,1.77,4371.4,4179.0,,,,1200.0,49.3,1383.0,41.79,12.0,0.49,6.4,5.22,1.04,0.14,,,,,,,,,,,,,,,,,,,,,
352,22,1999JJ00,575.2,462.8,,,,100.7,11.7,134.11,127.8,,,,4.63,1.68,4237.4,4038.1,,,,1286.0,46.8,1315.0,39.61,12.61,0.46,5.64,4.54,0.99,0.11,,,,,,,,,,,,,,,,,,,,,
353,22,2000JJ00,653.7,524.6,,,,114.4,14.7,130.57,124.11,,,,4.98,1.47,4125.4,3921.4,,,,1384.0,41.1,1286.0,38.62,13.63,0.4,6.44,5.17,1.13,0.14,,,,,,,,,,,,,,,,,,,,,
354,22,2001JJ00,722.8,576.4,,,,132.1,14.3,125.49,118.84,,,,5.17,1.48,3964.9,3754.7,,,,1437.0,41.3,1236.0,36.99,14.16,0.41,7.12,5.68,1.3,0.14,,,,,,,,,,,,,,,,,,,,,
355,22,2002JJ00,663.0,,,,,,,118.93,112.21,,,,5.37,1.34,3757.6,3545.4,,,,1492.0,37.5,1167.0,34.79,14.64,0.37,6.51,5.0,1.37,0.13,,,,,,,,,,,,,,,,,,,,,
356,22,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,22,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,22,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,22,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,23,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,23,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,23,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,23,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,23,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,23,1994JJ00,239.6,211.6,,,,24.1,3.9,65.58,63.87,,,,1.17,0.53,2072.0,2018.1,,,,326.0,14.8,1507.0,46.37,7.49,0.34,5.49,4.86,0.54,0.09,,,,,,,,,,,,,,,,,,,,,
366,23,1995JJ00,248.7,219.4,,,,25.4,3.9,64.33,62.65,,,,1.17,0.5,2032.4,1979.5,,,,326.0,14.0,1510.0,46.46,7.64,0.33,5.85,5.13,0.59,0.09,,,,,,,,,,,,,,,,,,,,,
367,23,1996JJ00,270.7,237.5,,,,29.4,3.9,68.08,66.31,,,,1.36,0.42,2151.1,2095.2,,,,377.0,11.6,1654.0,50.9,9.15,0.28,6.58,5.76,0.73,0.09,,,,,,,,,,,,,,,,,,,,,
368,23,1997JJ00,251.2,217.0,,,,27.0,7.2,57.65,55.71,,,,1.18,0.76,1821.5,1760.1,,,,329.0,21.1,1416.0,43.24,8.08,0.52,6.17,5.31,0.68,0.18,,,,,,,,,,,,,,,,,,,,,
369,23,1998JJ00,256.7,220.4,,,,29.3,7.1,58.62,56.59,,,,1.28,0.75,1852.1,1788.0,,,,356.0,20.8,1407.0,42.92,8.55,0.5,6.17,5.31,0.68,0.18,,,,,,,,,,,,,,,,,,,,,
370,23,1999JJ00,213.8,190.0,,,,20.5,3.2,53.88,52.47,,,,0.94,0.46,1702.3,1657.8,,,,262.0,12.9,1294.0,39.8,6.3,0.31,5.13,4.56,0.49,0.08,,,,,,,,,,,,,,,,,,,,,
371,23,2000JJ00,239.9,212.8,,,,23.0,4.1,51.76,50.35,,,,1.0,0.41,1635.5,1590.9,,,,278.0,11.4,1275.0,39.19,6.86,0.28,5.91,5.24,0.57,0.1,,,,,,,,,,,,,,,,,,,,,
372,23,2001JJ00,283.0,248.5,,,,30.6,4.0,52.84,51.23,,,,1.2,0.41,1669.4,1618.6,,,,333.0,11.4,1277.0,39.12,8.05,0.28,6.84,6.0,0.74,0.1,,,,,,,,,,,,,,,,,,,,,
373,23,2002JJ00,250.5,,,,,,,49.34,47.84,,,,1.13,0.37,1558.9,1511.4,,,,315.0,10.4,1184.0,36.26,7.55,0.25,6.01,5.22,0.71,0.09,,,,,,,,,,,,,,,,,,,,,
374,23,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,23,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,23,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,23,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,24,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,24,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,24,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,24,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,24,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,24,1994JJ00,208.3,162.7,,,,41.7,3.9,51.68,49.13,,,,2.03,0.52,1632.8,1552.2,,,,563.0,14.6,1318.0,39.58,14.35,0.37,5.31,4.13,1.04,0.09,,,,,,,,,,,,,,,,,,,,,
384,24,1995JJ00,208.6,169.5,,,,33.1,6.0,50.7,48.4,,,,1.53,0.77,1601.7,1529.1,,,,424.0,21.5,1300.0,39.21,10.87,0.55,5.35,4.36,0.86,0.14,,,,,,,,,,,,,,,,,,,,,
385,24,1996JJ00,256.2,212.5,,,,38.5,5.2,61.68,59.34,,,,1.78,0.56,1948.7,1874.9,,,,493.0,15.6,1591.0,48.37,12.73,0.4,6.63,5.49,1.0,0.14,,,,,,,,,,,,,,,,,,,,,
386,24,1997JJ00,261.8,209.6,,,,46.9,5.2,56.45,53.84,,,,2.06,0.55,1783.5,1701.1,,,,571.0,15.4,1479.0,44.58,14.97,0.4,6.85,5.49,1.23,0.14,,,,,,,,,,,,,,,,,,,,,
387,24,1998JJ00,269.4,213.5,,,,50.8,5.2,57.58,54.81,,,,2.23,0.54,1819.4,1731.8,,,,619.0,15.1,1486.0,44.7,15.97,0.39,6.94,5.49,1.32,0.14,,,,,,,,,,,,,,,,,,,,,
388,24,1999JJ00,279.5,202.8,,,,71.5,5.2,60.04,56.01,,,,3.28,0.75,1897.0,1769.6,,,,912.0,20.8,1511.0,44.52,22.95,0.52,7.03,5.1,1.8,0.13,,,,,,,,,,,,,,,,,,,,,
389,24,2000JJ00,318.5,230.7,,,,81.3,6.6,58.77,54.57,,,,3.54,0.66,1856.8,1724.3,,,,983.0,18.3,1481.0,43.46,24.78,0.46,8.03,5.81,2.05,0.17,,,,,,,,,,,,,,,,,,,,,
390,24,2001JJ00,344.1,246.8,,,,90.9,6.4,55.11,50.89,,,,3.56,0.66,1741.1,1607.8,,,,989.0,18.4,1427.0,41.64,25.61,0.48,8.91,6.39,2.35,0.17,,,,,,,,,,,,,,,,,,,,,
391,24,2002JJ00,324.4,,,,,,,52.74,48.35,,,,3.79,0.6,1666.4,1527.7,,,,1054.0,16.7,1362.0,39.46,27.22,0.43,8.38,5.68,2.55,0.15,,,,,,,,,,,,,,,,,,,,,
392,24,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,24,2004JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,24,2005JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,24,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,25,1989JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,25,1990JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,25,1991JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,25,1992JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,25,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,25,1994JJ00,76.4,64.1,,,,9.8,2.5,20.18,19.36,,,,0.47,0.34,637.5,611.7,,,,132.0,9.5,1241.0,37.62,8.11,0.58,4.72,3.95,0.59,0.14,,,,,,,,,,,,,,,,,,,,,
402,25,1995JJ00,87.5,73.9,,,,11.4,2.2,21.91,21.09,,,,0.53,0.29,692.2,666.4,,,,146.0,8.0,1327.0,40.36,8.86,0.49,5.31,4.49,0.68,0.14,,,,,,,,,,,,,,,,,,,,,
403,25,1996JJ00,101.3,85.9,,,,13.0,2.4,24.85,23.99,,,,0.6,0.26,785.2,758.0,,,,166.0,7.3,1452.0,44.3,9.72,0.43,5.94,5.04,0.77,0.14,,,,,,,,,,,,,,,,,,,,,
404,25,1997JJ00,101.5,79.8,,,,17.1,4.6,21.73,20.5,,,,0.75,0.49,686.7,647.7,,,,208.0,13.5,1175.0,35.03,11.25,0.73,5.49,4.31,0.91,0.23,,,,,,,,,,,,,,,,,,,,,
405,25,1998JJ00,104.3,81.2,,,,18.5,4.5,22.15,20.86,,,,0.81,0.48,699.9,659.2,,,,225.0,13.3,1130.0,33.61,11.49,0.68,5.31,4.13,0.95,0.23,,,,,,,,,,,,,,,,,,,,,
406,25,1999JJ00,82.0,70.0,,,,8.7,3.2,20.2,19.33,,,,0.4,0.47,638.1,610.6,,,,111.0,13.0,982.0,29.7,5.42,0.63,3.99,3.4,0.42,0.16,,,,,,,,,,,,,,,,,,,,,
407,25,2000JJ00,95.3,81.1,,,,10.1,4.1,20.04,19.19,,,,0.44,0.41,633.1,606.2,,,,122.0,11.4,942.0,28.5,5.75,0.54,4.48,3.81,0.47,0.19,,,,,,,,,,,,,,,,,,,,,
