ID,NederlandseEconomie,Energiedragers,Perioden,Winning_1,IntermediairEnHuishoudelijkVerbruik_2,Invoer_3,Productie_4,NettoEnergieverbruik_5,Uitvoer_6
41125,419000 ,E006461,2007JJ00,,0.0,,0.0,,
41126,419000 ,E006461,2008JJ00,,0.0,,0.0,,
41127,419000 ,E006461,2009JJ00,,0.0,,0.0,,
41128,419000 ,E006461,2010JJ00,,0.0,,0.0,,
41129,419000 ,E006461,2011JJ00,,0.0,,0.0,,
41130,419000 ,E006461,2012JJ00,,0.0,,0.0,,
41131,419000 ,E006461,2013JJ00,,0.0,,0.0,,
41132,419000 ,E006461,2014JJ00,,0.0,,0.0,,
41133,419000 ,E006461,2015JJ00,,0.0,,0.0,,
41134,419000 ,E006461,2016JJ00,,0.0,,0.0,,
41135,419000 ,E006461,2017JJ00,,0.0,,0.0,,
41136,419000 ,E006461,2018JJ00,,0.0,,0.0,,
41137,419000 ,E006461,2019JJ00,,0.0,,0.0,,
41138,419000 ,E006461,2020JJ00,,0.0,,0.0,,
41139,419000 ,A048080,2000JJ00,,0.0,,0.0,,
41140,419000 ,A048080,2001JJ00,,0.0,,0.0,,
41141,419000 ,A048080,2002JJ00,,0.0,,0.0,,
41142,419000 ,A048080,2003JJ00,,0.0,,0.0,,
41143,419000 ,A048080,2004JJ00,,0.0,,0.0,,
41144,419000 ,A048080,2005JJ00,,0.0,,0.0,,
41145,419000 ,A048080,2006JJ00,,0.0,,0.0,,
41146,419000 ,A048080,2007JJ00,,0.0,,0.0,,
41147,419000 ,A048080,2008JJ00,,0.0,,0.0,,
41148,419000 ,A048080,2009JJ00,,0.0,,0.0,,
41149,419000 ,A048080,2010JJ00,,0.0,,0.0,,
41150,419000 ,A048080,2011JJ00,,0.0,,0.0,,
41151,419000 ,A048080,2012JJ00,,0.0,,0.0,,
41152,419000 ,A048080,2013JJ00,,0.0,,0.0,,
41153,419000 ,A048080,2014JJ00,,0.0,,0.0,,
41154,419000 ,A048080,2015JJ00,,0.0,,0.0,,
41155,419000 ,A048080,2016JJ00,,0.0,,0.0,,
41156,419000 ,A048080,2017JJ00,,0.0,,0.0,,
41157,419000 ,A048080,2018JJ00,,0.0,,0.0,,
41158,419000 ,A048080,2019JJ00,,0.0,,0.0,,
41159,419000 ,A048080,2020JJ00,,0.0,,0.0,,
41160,419000 ,E006477,2000JJ00,,0.0,,0.0,,
41161,419000 ,E006477,2001JJ00,,0.0,,0.0,,
41162,419000 ,E006477,2002JJ00,,0.0,,0.0,,
41163,419000 ,E006477,2003JJ00,,0.0,,0.0,,
41164,419000 ,E006477,2004JJ00,,0.0,,0.0,,
41165,419000 ,E006477,2005JJ00,,0.0,,0.0,,
41166,419000 ,E006477,2006JJ00,,0.0,,0.0,,
41167,419000 ,E006477,2007JJ00,,0.0,,0.0,,
41168,419000 ,E006477,2008JJ00,,0.0,,0.0,,
41169,419000 ,E006477,2009JJ00,,0.0,,0.0,,
41170,419000 ,E006477,2010JJ00,,0.0,,0.0,,
41171,419000 ,E006477,2011JJ00,,0.0,,0.0,,
41172,419000 ,E006477,2012JJ00,,0.0,,0.0,,
41173,419000 ,E006477,2013JJ00,,0.0,,0.0,,
41174,419000 ,E006477,2014JJ00,,0.0,,0.0,,
41175,419000 ,E006477,2015JJ00,,0.0,,0.0,,
41176,419000 ,E006477,2016JJ00,,0.0,,0.0,,
41177,419000 ,E006477,2017JJ00,,0.0,,0.0,,
41178,419000 ,E006477,2018JJ00,,0.0,,0.0,,
41179,419000 ,E006477,2019JJ00,,0.0,,0.0,,
41180,419000 ,E006477,2020JJ00,,0.0,,0.0,,
41181,419000 ,E007021,2000JJ00,,0.0,,0.0,,
41182,419000 ,E007021,2001JJ00,,0.0,,0.0,,
41183,419000 ,E007021,2002JJ00,,0.0,,0.0,,
41184,419000 ,E007021,2003JJ00,,0.0,,0.0,,
41185,419000 ,E007021,2004JJ00,,0.0,,0.0,,
41186,419000 ,E007021,2005JJ00,,0.0,,0.0,,
41187,419000 ,E007021,2006JJ00,,0.0,,0.0,,
41188,419000 ,E007021,2007JJ00,,0.0,,0.0,,
41189,419000 ,E007021,2008JJ00,,0.0,,0.0,,
41190,419000 ,E007021,2009JJ00,,0.0,,0.0,,
41191,419000 ,E007021,2010JJ00,,0.0,,0.0,,
41192,419000 ,E007021,2011JJ00,,0.0,,0.0,,
41193,419000 ,E007021,2012JJ00,,0.0,,0.0,,
41194,419000 ,E007021,2013JJ00,,0.0,,0.0,,
41195,419000 ,E007021,2014JJ00,,0.0,,0.0,,
41196,419000 ,E007021,2015JJ00,,0.0,,0.0,,
41197,419000 ,E007021,2016JJ00,,0.0,,0.0,,
41198,419000 ,E007021,2017JJ00,,0.0,,0.0,,
41199,419000 ,E007021,2018JJ00,,0.0,,0.0,,
41200,419000 ,E007021,2019JJ00,,0.0,,0.0,,
41201,419000 ,E007021,2020JJ00,,0.0,,0.0,,
41202,419000 ,E006480,2000JJ00,,0.0,,0.0,,
41203,419000 ,E006480,2001JJ00,,0.0,,0.0,,
41204,419000 ,E006480,2002JJ00,,0.0,,0.0,,
41205,419000 ,E006480,2003JJ00,,0.0,,0.0,,
41206,419000 ,E006480,2004JJ00,,0.0,,0.0,,
41207,419000 ,E006480,2005JJ00,,0.0,,0.0,,
41208,419000 ,E006480,2006JJ00,,0.0,,0.0,,
41209,419000 ,E006480,2007JJ00,,0.0,,0.0,,
41210,419000 ,E006480,2008JJ00,,0.0,,0.0,,
41211,419000 ,E006480,2009JJ00,,0.0,,0.0,,
41212,419000 ,E006480,2010JJ00,,0.0,,0.0,,
41213,419000 ,E006480,2011JJ00,,0.0,,0.0,,
41214,419000 ,E006480,2012JJ00,,0.0,,0.0,,
41215,419000 ,E006480,2013JJ00,,0.0,,0.0,,
41216,419000 ,E006480,2014JJ00,,0.0,,0.0,,
41217,419000 ,E006480,2015JJ00,,0.0,,0.0,,
41218,419000 ,E006480,2016JJ00,,0.0,,0.0,,
41219,419000 ,E006480,2017JJ00,,0.0,,0.0,,
41220,419000 ,E006480,2018JJ00,,0.0,,0.0,,
41221,419000 ,E006480,2019JJ00,,0.0,,0.0,,
41222,419000 ,E006480,2020JJ00,,0.0,,0.0,,
41223,419000 ,E006560,2000JJ00,,9.6,,0.0,,
41224,419000 ,E006560,2001JJ00,,10.4,,0.0,,
41225,419000 ,E006560,2002JJ00,,10.0,,0.0,,
41226,419000 ,E006560,2003JJ00,,11.1,,0.0,,
41227,419000 ,E006560,2004JJ00,,12.2,,0.0,,
41228,419000 ,E006560,2005JJ00,,11.1,,0.0,,
41229,419000 ,E006560,2006JJ00,,11.0,,0.0,,
41230,419000 ,E006560,2007JJ00,,9.8,,0.0,,
41231,419000 ,E006560,2008JJ00,,10.9,,0.0,,
41232,419000 ,E006560,2009JJ00,,11.4,,0.0,,
41233,419000 ,E006560,2010JJ00,,13.4,,0.0,,
41234,419000 ,E006560,2011JJ00,,10.3,,0.0,,
41235,419000 ,E006560,2012JJ00,,11.5,,0.0,,
41236,419000 ,E006560,2013JJ00,,11.7,,0.0,,
41237,419000 ,E006560,2014JJ00,,8.9,,0.0,,
41238,419000 ,E006560,2015JJ00,,9.2,,0.0,,
41239,419000 ,E006560,2016JJ00,,9.9,,0.0,,
41240,419000 ,E006560,2017JJ00,,8.8,,0.0,,
41241,419000 ,E006560,2018JJ00,,9.2,,0.0,,
41242,419000 ,E006560,2019JJ00,,8.8,,0.0,,
41243,419000 ,E006560,2020JJ00,,8.1,,0.0,,
41244,419000 ,E006510,2000JJ00,,0.1,,0.0,,
41245,419000 ,E006510,2001JJ00,,0.1,,0.0,,
41246,419000 ,E006510,2002JJ00,,0.1,,0.0,,
41247,419000 ,E006510,2003JJ00,,0.1,,0.0,,
41248,419000 ,E006510,2004JJ00,,0.1,,0.0,,
41249,419000 ,E006510,2005JJ00,,0.1,,0.0,,
41250,419000 ,E006510,2006JJ00,,0.1,,0.0,,
41251,419000 ,E006510,2007JJ00,,0.1,,0.0,,
41252,419000 ,E006510,2008JJ00,,0.1,,0.0,,
41253,419000 ,E006510,2009JJ00,,0.1,,0.0,,
41254,419000 ,E006510,2010JJ00,,0.1,,0.0,,
41255,419000 ,E006510,2011JJ00,,0.1,,0.0,,
41256,419000 ,E006510,2012JJ00,,0.1,,0.0,,
41257,419000 ,E006510,2013JJ00,,0.1,,0.0,,
41258,419000 ,E006510,2014JJ00,,0.2,,0.0,,
41259,419000 ,E006510,2015JJ00,,0.2,,0.0,,
41260,419000 ,E006510,2016JJ00,,0.2,,0.0,,
41261,419000 ,E006510,2017JJ00,,0.2,,0.0,,
41262,419000 ,E006510,2018JJ00,,0.2,,0.0,,
41263,419000 ,E006510,2019JJ00,,0.3,,0.0,,
41264,419000 ,E006510,2020JJ00,,0.2,,0.0,,
41265,419000 ,A048081,2000JJ00,,0.0,,0.0,,
41266,419000 ,A048081,2001JJ00,,0.0,,0.0,,
41267,419000 ,A048081,2002JJ00,,0.0,,0.0,,
41268,419000 ,A048081,2003JJ00,,0.0,,0.0,,
41269,419000 ,A048081,2004JJ00,,0.0,,0.0,,
41270,419000 ,A048081,2005JJ00,,0.0,,0.0,,
41271,419000 ,A048081,2006JJ00,,0.0,,0.0,,
41272,419000 ,A048081,2007JJ00,,0.0,,0.0,,
41273,419000 ,A048081,2008JJ00,,0.0,,0.0,,
41274,419000 ,A048081,2009JJ00,,0.0,,0.0,,
41275,419000 ,A048081,2010JJ00,,0.0,,0.0,,
41276,419000 ,A048081,2011JJ00,,0.0,,0.0,,
41277,419000 ,A048081,2012JJ00,,0.0,,0.0,,
41278,419000 ,A048081,2013JJ00,,0.0,,0.0,,
41279,419000 ,A048081,2014JJ00,,0.0,,0.0,,
41280,419000 ,A048081,2015JJ00,,0.0,,0.0,,
41281,419000 ,A048081,2016JJ00,,0.0,,0.0,,
41282,419000 ,A048081,2017JJ00,,0.0,,0.0,,
41283,419000 ,A048081,2018JJ00,,0.0,,0.0,,
41284,419000 ,A048081,2019JJ00,,0.0,,0.0,,
41285,419000 ,A048081,2020JJ00,,0.0,,0.0,,
41286,419000 ,E006504,2000JJ00,,0.0,,0.0,,
41287,419000 ,E006504,2001JJ00,,0.0,,0.0,,
41288,419000 ,E006504,2002JJ00,,0.0,,0.0,,
41289,419000 ,E006504,2003JJ00,,0.0,,0.0,,
41290,419000 ,E006504,2004JJ00,,0.0,,0.0,,
41291,419000 ,E006504,2005JJ00,,0.0,,0.0,,
41292,419000 ,E006504,2006JJ00,,0.0,,0.0,,
41293,419000 ,E006504,2007JJ00,,0.0,,0.0,,
41294,419000 ,E006504,2008JJ00,,0.0,,0.0,,
41295,419000 ,E006504,2009JJ00,,0.0,,0.0,,
41296,419000 ,E006504,2010JJ00,,0.0,,0.0,,
41297,419000 ,E006504,2011JJ00,,0.0,,0.0,,
41298,419000 ,E006504,2012JJ00,,0.0,,0.0,,
41299,419000 ,E006504,2013JJ00,,0.0,,0.0,,
41300,419000 ,E006504,2014JJ00,,0.0,,0.0,,
41301,419000 ,E006504,2015JJ00,,0.0,,0.0,,
41302,419000 ,E006504,2016JJ00,,0.0,,0.0,,
41303,419000 ,E006504,2017JJ00,,0.0,,0.0,,
41304,419000 ,E006504,2018JJ00,,0.0,,0.0,,
41305,419000 ,E006504,2019JJ00,,0.0,,0.0,,
41306,419000 ,E006504,2020JJ00,,0.0,,0.0,,
41307,419000 ,E006529,2000JJ00,,0.7,,0.0,,
41308,419000 ,E006529,2001JJ00,,0.6,,0.0,,
41309,419000 ,E006529,2002JJ00,,0.7,,0.0,,
41310,419000 ,E006529,2003JJ00,,0.7,,0.0,,
41311,419000 ,E006529,2004JJ00,,0.7,,0.0,,
41312,419000 ,E006529,2005JJ00,,0.7,,0.0,,
41313,419000 ,E006529,2006JJ00,,0.7,,0.0,,
41314,419000 ,E006529,2007JJ00,,0.7,,0.0,,
41315,419000 ,E006529,2008JJ00,,0.8,,0.0,,
41316,419000 ,E006529,2009JJ00,,0.7,,0.0,,
41317,419000 ,E006529,2010JJ00,,0.7,,0.0,,
41318,419000 ,E006529,2011JJ00,,0.7,,0.0,,
41319,419000 ,E006529,2012JJ00,,0.7,,0.0,,
41320,419000 ,E006529,2013JJ00,,0.7,,0.0,,
41321,419000 ,E006529,2014JJ00,,0.9,,0.0,,
41322,419000 ,E006529,2015JJ00,,1.0,,0.0,,
41323,419000 ,E006529,2016JJ00,,0.9,,0.0,,
41324,419000 ,E006529,2017JJ00,,0.9,,0.0,,
41325,419000 ,E006529,2018JJ00,,0.9,,0.0,,
41326,419000 ,E006529,2019JJ00,,0.8,,0.0,,
41327,419000 ,E006529,2020JJ00,,0.8,,0.0,,
41328,419000 ,E006533,2000JJ00,,0.1,,0.0,,
41329,419000 ,E006533,2001JJ00,,0.1,,0.0,,
41330,419000 ,E006533,2002JJ00,,0.1,,0.0,,
41331,419000 ,E006533,2003JJ00,,0.1,,0.0,,
41332,419000 ,E006533,2004JJ00,,0.1,,0.0,,
41333,419000 ,E006533,2005JJ00,,0.0,,0.0,,
41334,419000 ,E006533,2006JJ00,,0.0,,0.0,,
41335,419000 ,E006533,2007JJ00,,0.1,,0.0,,
41336,419000 ,E006533,2008JJ00,,0.1,,0.0,,
41337,419000 ,E006533,2009JJ00,,0.0,,0.0,,
41338,419000 ,E006533,2010JJ00,,0.0,,0.0,,
41339,419000 ,E006533,2011JJ00,,0.0,,0.0,,
41340,419000 ,E006533,2012JJ00,,0.1,,0.0,,
41341,419000 ,E006533,2013JJ00,,0.0,,0.0,,
41342,419000 ,E006533,2014JJ00,,0.0,,0.0,,
41343,419000 ,E006533,2015JJ00,,0.0,,0.0,,
41344,419000 ,E006533,2016JJ00,,0.0,,0.0,,
41345,419000 ,E006533,2017JJ00,,0.0,,0.0,,
41346,419000 ,E006533,2018JJ00,,0.0,,0.0,,
41347,419000 ,E006533,2019JJ00,,0.0,,0.0,,
41348,419000 ,E006533,2020JJ00,,0.0,,0.0,,
41349,419000 ,E006534,2000JJ00,,0.0,,0.0,,
41350,419000 ,E006534,2001JJ00,,0.0,,0.0,,
41351,419000 ,E006534,2002JJ00,,0.0,,0.0,,
41352,419000 ,E006534,2003JJ00,,0.0,,0.0,,
41353,419000 ,E006534,2004JJ00,,0.0,,0.0,,
41354,419000 ,E006534,2005JJ00,,0.0,,0.0,,
41355,419000 ,E006534,2006JJ00,,0.0,,0.0,,
41356,419000 ,E006534,2007JJ00,,0.0,,0.0,,
41357,419000 ,E006534,2008JJ00,,0.0,,0.0,,
41358,419000 ,E006534,2009JJ00,,0.0,,0.0,,
41359,419000 ,E006534,2010JJ00,,0.0,,0.0,,
41360,419000 ,E006534,2011JJ00,,0.0,,0.0,,
41361,419000 ,E006534,2012JJ00,,0.0,,0.0,,
41362,419000 ,E006534,2013JJ00,,0.0,,0.0,,
41363,419000 ,E006534,2014JJ00,,0.0,,0.0,,
41364,419000 ,E006534,2015JJ00,,0.0,,0.0,,
41365,419000 ,E006534,2016JJ00,,0.0,,0.0,,
41366,419000 ,E006534,2017JJ00,,0.0,,0.0,,
41367,419000 ,E006534,2018JJ00,,0.0,,0.0,,
41368,419000 ,E006534,2019JJ00,,0.0,,0.0,,
41369,419000 ,E006534,2020JJ00,,0.0,,0.0,,
41370,419000 ,E006526,2000JJ00,,,,,,
41371,419000 ,E006526,2001JJ00,,,,,,
41372,419000 ,E006526,2002JJ00,,,,,,
41373,419000 ,E006526,2003JJ00,,,,,,
41374,419000 ,E006526,2004JJ00,,,,,,
41375,419000 ,E006526,2005JJ00,,,,,,
41376,419000 ,E006526,2006JJ00,,,,,,
41377,419000 ,E006526,2007JJ00,,,,,,
41378,419000 ,E006526,2008JJ00,,,,,,
41379,419000 ,E006526,2009JJ00,,,,,,
41380,419000 ,E006526,2010JJ00,,,,,,
41381,419000 ,E006526,2011JJ00,,,,,,
41382,419000 ,E006526,2012JJ00,,,,,,
41383,419000 ,E006526,2013JJ00,,,,,,
41384,419000 ,E006526,2014JJ00,,,,,,
41385,419000 ,E006526,2015JJ00,,,,,,
41386,419000 ,E006526,2016JJ00,,,,,,
41387,419000 ,E006526,2017JJ00,,,,,,
41388,419000 ,E006526,2018JJ00,,,,,,
41389,419000 ,E006526,2019JJ00,,,,,,
41390,419000 ,E006526,2020JJ00,,,,,,
41391,419000 ,A048082,2000JJ00,,0.1,,0.0,,
41392,419000 ,A048082,2001JJ00,,0.1,,0.0,,
41393,419000 ,A048082,2002JJ00,,0.1,,0.0,,
41394,419000 ,A048082,2003JJ00,,0.1,,0.0,,
41395,419000 ,A048082,2004JJ00,,0.1,,0.0,,
41396,419000 ,A048082,2005JJ00,,0.1,,0.0,,
41397,419000 ,A048082,2006JJ00,,0.1,,0.0,,
41398,419000 ,A048082,2007JJ00,,0.0,,0.0,,
41399,419000 ,A048082,2008JJ00,,0.0,,0.0,,
41400,419000 ,A048082,2009JJ00,,0.1,,0.0,,
41401,419000 ,A048082,2010JJ00,,0.1,,0.0,,
41402,419000 ,A048082,2011JJ00,,0.0,,0.0,,
41403,419000 ,A048082,2012JJ00,,0.0,,0.0,,
41404,419000 ,A048082,2013JJ00,,0.0,,0.0,,
41405,419000 ,A048082,2014JJ00,,0.0,,0.0,,
41406,419000 ,A048082,2015JJ00,,0.0,,0.0,,
41407,419000 ,A048082,2016JJ00,,0.0,,0.0,,
41408,419000 ,A048082,2017JJ00,,0.0,,0.0,,
41409,419000 ,A048082,2018JJ00,,0.1,,0.0,,
41410,419000 ,A048082,2019JJ00,,0.1,,0.0,,
41411,419000 ,A048082,2020JJ00,,0.1,,0.0,,
41412,419000 ,A048083,2000JJ00,,0.0,,0.0,,
41413,419000 ,A048083,2001JJ00,,0.0,,0.0,,
41414,419000 ,A048083,2002JJ00,,0.0,,0.0,,
41415,419000 ,A048083,2003JJ00,,0.0,,0.0,,
41416,419000 ,A048083,2004JJ00,,0.0,,0.0,,
41417,419000 ,A048083,2005JJ00,,0.0,,0.0,,
41418,419000 ,A048083,2006JJ00,,0.0,,0.0,,
41419,419000 ,A048083,2007JJ00,,0.0,,0.0,,
41420,419000 ,A048083,2008JJ00,,0.0,,0.0,,
41421,419000 ,A048083,2009JJ00,,0.0,,0.0,,
41422,419000 ,A048083,2010JJ00,,0.0,,0.0,,
41423,419000 ,A048083,2011JJ00,,0.0,,0.0,,
41424,419000 ,A048083,2012JJ00,,0.0,,0.0,,
41425,419000 ,A048083,2013JJ00,,0.0,,0.0,,
41426,419000 ,A048083,2014JJ00,,0.0,,0.0,,
41427,419000 ,A048083,2015JJ00,,0.0,,0.0,,
41428,419000 ,A048083,2016JJ00,,0.0,,0.0,,
41429,419000 ,A048083,2017JJ00,,0.0,,0.0,,
41430,419000 ,A048083,2018JJ00,,0.0,,0.0,,
41431,419000 ,A048083,2019JJ00,,0.0,,0.0,,
41432,419000 ,A048083,2020JJ00,,0.0,,0.0,,
41433,419000 ,A048084,2000JJ00,,0.0,,0.0,,
41434,419000 ,A048084,2001JJ00,,0.0,,0.0,,
41435,419000 ,A048084,2002JJ00,,0.0,,0.0,,
41436,419000 ,A048084,2003JJ00,,0.0,,0.0,,
41437,419000 ,A048084,2004JJ00,,0.0,,0.0,,
41438,419000 ,A048084,2005JJ00,,0.0,,0.0,,
41439,419000 ,A048084,2006JJ00,,0.0,,0.0,,
41440,419000 ,A048084,2007JJ00,,0.0,,0.0,,
41441,419000 ,A048084,2008JJ00,,0.0,,0.0,,
41442,419000 ,A048084,2009JJ00,,0.0,,0.0,,
41443,419000 ,A048084,2010JJ00,,0.0,,0.0,,
41444,419000 ,A048084,2011JJ00,,0.0,,0.0,,
41445,419000 ,A048084,2012JJ00,,0.0,,0.0,,
41446,419000 ,A048084,2013JJ00,,0.0,,0.0,,
41447,419000 ,A048084,2014JJ00,,0.0,,0.0,,
41448,419000 ,A048084,2015JJ00,,0.0,,0.0,,
41449,419000 ,A048084,2016JJ00,,0.0,,0.0,,
41450,419000 ,A048084,2017JJ00,,0.1,,0.0,,
41451,419000 ,A048084,2018JJ00,,0.1,,0.0,,
41452,419000 ,A048084,2019JJ00,,0.1,,0.0,,
41453,419000 ,A048084,2020JJ00,,0.1,,0.0,,
41454,419000 ,A048085,2000JJ00,,0.0,,0.0,,
41455,419000 ,A048085,2001JJ00,,0.0,,0.0,,
41456,419000 ,A048085,2002JJ00,,0.0,,0.0,,
41457,419000 ,A048085,2003JJ00,,0.0,,0.0,,
41458,419000 ,A048085,2004JJ00,,0.0,,0.0,,
41459,419000 ,A048085,2005JJ00,,0.0,,0.0,,
41460,419000 ,A048085,2006JJ00,,0.0,,0.0,,
41461,419000 ,A048085,2007JJ00,,0.0,,0.0,,
41462,419000 ,A048085,2008JJ00,,0.0,,0.0,,
41463,419000 ,A048085,2009JJ00,,0.0,,0.0,,
41464,419000 ,A048085,2010JJ00,,0.0,,0.0,,
41465,419000 ,A048085,2011JJ00,,0.0,,0.0,,
41466,419000 ,A048085,2012JJ00,,0.0,,0.0,,
41467,419000 ,A048085,2013JJ00,,0.0,,0.0,,
41468,419000 ,A048085,2014JJ00,,0.0,,0.0,,
41469,419000 ,A048085,2015JJ00,,0.0,,0.0,,
41470,419000 ,A048085,2016JJ00,,0.0,,0.0,,
41471,419000 ,A048085,2017JJ00,,0.0,,0.0,,
41472,419000 ,A048085,2018JJ00,,0.1,,0.0,,
41473,419000 ,A048085,2019JJ00,,0.1,,0.0,,
41474,419000 ,A048085,2020JJ00,,0.1,,0.0,,
41475,419000 ,A048086,2000JJ00,,0.0,,0.0,,
41476,419000 ,A048086,2001JJ00,,0.0,,0.0,,
41477,419000 ,A048086,2002JJ00,,0.0,,0.0,,
41478,419000 ,A048086,2003JJ00,,0.0,,0.0,,
41479,419000 ,A048086,2004JJ00,,0.0,,0.0,,
41480,419000 ,A048086,2005JJ00,,0.0,,0.0,,
41481,419000 ,A048086,2006JJ00,,0.0,,0.0,,
41482,419000 ,A048086,2007JJ00,,0.0,,0.0,,
41483,419000 ,A048086,2008JJ00,,0.0,,0.0,,
41484,419000 ,A048086,2009JJ00,,0.0,,0.0,,
41485,419000 ,A048086,2010JJ00,,0.0,,0.0,,
41486,419000 ,A048086,2011JJ00,,0.0,,0.0,,
41487,419000 ,A048086,2012JJ00,,0.0,,0.0,,
41488,419000 ,A048086,2013JJ00,,0.0,,0.0,,
41489,419000 ,A048086,2014JJ00,,0.1,,0.0,,
41490,419000 ,A048086,2015JJ00,,0.0,,0.0,,
41491,419000 ,A048086,2016JJ00,,0.0,,0.0,,
41492,419000 ,A048086,2017JJ00,,0.0,,0.0,,
41493,419000 ,A048086,2018JJ00,,0.0,,0.0,,
41494,419000 ,A048086,2019JJ00,,0.0,,0.0,,
41495,419000 ,A048086,2020JJ00,,0.0,,0.0,,
41496,419000 ,E006607,2000JJ00,,4.3,,0.0,,
41497,419000 ,E006607,2001JJ00,,4.5,,0.0,,
41498,419000 ,E006607,2002JJ00,,4.7,,0.0,,
41499,419000 ,E006607,2003JJ00,,5.1,,0.0,,
41500,419000 ,E006607,2004JJ00,,5.3,,0.0,,
41501,419000 ,E006607,2005JJ00,,5.4,,0.0,,
41502,419000 ,E006607,2006JJ00,,5.5,,0.0,,
41503,419000 ,E006607,2007JJ00,,5.6,,0.0,,
41504,419000 ,E006607,2008JJ00,,5.9,,0.0,,
41505,419000 ,E006607,2009JJ00,,6.1,,0.0,,
41506,419000 ,E006607,2010JJ00,,5.5,,0.0,,
41507,419000 ,E006607,2011JJ00,,7.0,,0.0,,
41508,419000 ,E006607,2012JJ00,,7.1,,0.0,,
41509,419000 ,E006607,2013JJ00,,7.0,,0.0,,
41510,419000 ,E006607,2014JJ00,,5.4,,0.0,,
41511,419000 ,E006607,2015JJ00,,5.4,,0.0,,
41512,419000 ,E006607,2016JJ00,,5.6,,0.0,,
41513,419000 ,E006607,2017JJ00,,5.2,,0.0,,
41514,419000 ,E006607,2018JJ00,,5.0,,0.0,,
41515,419000 ,E006607,2019JJ00,,4.9,,0.0,,
41516,419000 ,E006607,2020JJ00,,4.7,,0.0,,
41517,419000 ,E006608,2000JJ00,,0.5,,0.0,,
41518,419000 ,E006608,2001JJ00,,0.5,,0.0,,
41519,419000 ,E006608,2002JJ00,,0.7,,0.0,,
41520,419000 ,E006608,2003JJ00,,0.6,,0.0,,
41521,419000 ,E006608,2004JJ00,,0.6,,0.0,,
41522,419000 ,E006608,2005JJ00,,0.5,,0.0,,
41523,419000 ,E006608,2006JJ00,,0.5,,0.0,,
41524,419000 ,E006608,2007JJ00,,0.6,,0.0,,
41525,419000 ,E006608,2008JJ00,,0.8,,0.3,,
41526,419000 ,E006608,2009JJ00,,1.0,,0.4,,
41527,419000 ,E006608,2010JJ00,,1.0,,0.4,,
41528,419000 ,E006608,2011JJ00,,1.2,,0.5,,
41529,419000 ,E006608,2012JJ00,,1.0,,0.6,,
41530,419000 ,E006608,2013JJ00,,1.1,,0.7,,
41531,419000 ,E006608,2014JJ00,,0.3,,0.1,,
41532,419000 ,E006608,2015JJ00,,0.3,,0.1,,
41533,419000 ,E006608,2016JJ00,,0.4,,0.1,,
41534,419000 ,E006608,2017JJ00,,0.4,,0.1,,
41535,419000 ,E006608,2018JJ00,,0.4,,0.1,,
41536,419000 ,E006608,2019JJ00,,0.4,,0.1,,
41537,419000 ,E006608,2020JJ00,,0.4,,0.1,,
41538,419000 ,E006567,2000JJ00,,0.0,,,,
41539,419000 ,E006567,2001JJ00,,0.1,,,,
41540,419000 ,E006567,2002JJ00,,0.1,,,,
41541,419000 ,E006567,2003JJ00,,0.0,,,,
41542,419000 ,E006567,2004JJ00,,0.1,,,,
41543,419000 ,E006567,2005JJ00,,0.1,,,,
41544,419000 ,E006567,2006JJ00,,0.1,,,,
41545,419000 ,E006567,2007JJ00,,0.1,,,,
41546,419000 ,E006567,2008JJ00,,0.1,,,,
41547,419000 ,E006567,2009JJ00,,0.1,,,,
41548,419000 ,E006567,2010JJ00,,0.1,,,,
41549,419000 ,E006567,2011JJ00,,0.1,,,,
41550,419000 ,E006567,2012JJ00,,0.1,,,,
41551,419000 ,E006567,2013JJ00,,0.1,,,,
41552,419000 ,E006567,2014JJ00,,0.1,,,,
41553,419000 ,E006567,2015JJ00,,0.1,,,,
41554,419000 ,E006567,2016JJ00,,0.1,,,,
41555,419000 ,E006567,2017JJ00,,0.0,,,,
41556,419000 ,E006567,2018JJ00,,0.1,,,,
41557,419000 ,E006567,2019JJ00,,0.1,,,,
41558,419000 ,E006567,2020JJ00,,0.1,,,,
41559,419000 ,E006613,2000JJ00,,0.0,,,,
41560,419000 ,E006613,2001JJ00,,0.1,,,,
41561,419000 ,E006613,2002JJ00,,0.1,,,,
41562,419000 ,E006613,2003JJ00,,0.1,,,,
41563,419000 ,E006613,2004JJ00,,0.1,,,,
41564,419000 ,E006613,2005JJ00,,0.1,,,,
41565,419000 ,E006613,2006JJ00,,0.1,,,,
41566,419000 ,E006613,2007JJ00,,0.1,,,,
41567,419000 ,E006613,2008JJ00,,0.1,,,,
41568,419000 ,E006613,2009JJ00,,0.1,,,,
41569,419000 ,E006613,2010JJ00,,0.1,,,,
41570,419000 ,E006613,2011JJ00,,0.1,,,,
41571,419000 ,E006613,2012JJ00,,0.1,,,,
41572,419000 ,E006613,2013JJ00,,0.1,,,,
41573,419000 ,E006613,2014JJ00,,0.1,,,,
41574,419000 ,E006613,2015JJ00,,0.0,,,,
41575,419000 ,E006613,2016JJ00,,0.0,,,,
41576,419000 ,E006613,2017JJ00,,0.0,,,,
41577,419000 ,E006613,2018JJ00,,0.0,,,,
41578,419000 ,E006613,2019JJ00,,0.0,,,,
41579,419000 ,E006613,2020JJ00,,0.0,,,,
41580,422400 ,T001027,2000JJ00,,24.7,,0.0,24.7,
