ID,SBI93,Grootteklassen,Perioden,Bedrijven_1,WerkzamePersonen_2,Werknemers_3,VerloondeSocialeVerzekeringsdagen_4,GewerkteDagen_5,Totaal_6,ProductieBouwbedrijf_7,OmzetHandelEnOverigeOpbrengsten_8,Totaal_9,Totaal_10,VoorBouwactiviteiten_11,VoorHandelEnOvActiviteiten_12,BetalingenAanOnderaannemers_13,KostenEnergieverbruik_14,OverigeBedrijfskosten_15,Totaal_16,Arbeidskosten_17,SubsidiesEnHeffingen_18,Totaal_19,SaldoInterest_20,SaldoBatenEnLasten_21,SaldoVoorzieningen_22,AfschrijvingenOpVasteActiva_23,SaldoBouwactiviteitenBuitenland_24,ResultaatVoorBelastingen_25,CodeBedrijfsactiviteit_26
135,452   ,A,1997JJ00,19092,12.0,7.0,1411.0,1286.0,1069.0,1047.0,22.0,708.0,309.0,0.0,0.0,273.0,1.0,125.0,362.0,167.0,1.0,193.0,-7.0,2.0,0.0,27.0,6.0,166.0,452   
136,452   ,A,1998JJ00,20939,12.0,7.0,1433.0,1313.0,1063.0,1025.0,38.0,670.0,310.0,0.0,0.0,217.0,1.0,143.0,393.0,176.0,0.0,216.0,9.0,0.0,0.0,29.0,3.0,199.0,452   
137,452   ,A,1999JJ00,23660,13.0,7.0,1356.0,1259.0,1108.0,1072.0,35.0,698.0,340.0,0.0,0.0,200.0,1.0,157.0,410.0,170.0,0.0,239.0,-2.0,7.0,0.0,29.0,1.0,216.0,452   
138,452   ,B,1997JJ00,10268,43.0,35.0,7625.0,6817.0,3817.0,3727.0,90.0,2461.0,1152.0,0.0,0.0,886.0,8.0,423.0,1356.0,925.0,7.0,424.0,-26.0,0.0,-5.0,105.0,41.0,328.0,452   
139,452   ,B,1998JJ00,10140,39.0,31.0,6823.0,6176.0,3648.0,3579.0,69.0,2320.0,1099.0,0.0,0.0,812.0,8.0,409.0,1328.0,859.0,5.0,464.0,-20.0,1.0,-4.0,88.0,10.0,363.0,452   
140,452   ,B,1999JJ00,10425,42.0,31.0,6872.0,6284.0,3871.0,3784.0,87.0,2363.0,1179.0,0.0,0.0,729.0,8.0,455.0,1508.0,914.0,-5.0,589.0,-5.0,3.0,-1.0,102.0,13.0,498.0,452   
141,452   ,C,1997JJ00,3742,,,,,,,,,,,,,,,,,,,,,,,,,452   
142,452   ,C,1998JJ00,3865,,,,,,,,,,,,,,,,,,,,,,,,,452   
143,452   ,C,1999JJ00,3964,98.0,98.0,22752.0,20175.0,13958.0,13735.0,223.0,9916.0,4109.0,4025.0,83.0,4429.0,26.0,1379.0,4041.0,3441.0,0.0,600.0,-20.0,41.0,-11.0,221.0,178.0,567.0,452   
144,452   ,D,1997JJ00,251,,,,,,,,,,,,,,,,,,,,,,,,,452   
145,452   ,D,1998JJ00,263,,,,,,,,,,,,,,,,,,,,,,,,,452   
146,452   ,D,1999JJ00,284,74.0,74.0,17641.0,15479.0,15061.0,14762.0,298.0,11528.0,4422.0,4358.0,64.0,5569.0,35.0,1537.0,3532.0,3053.0,0.0,479.0,9.0,38.0,-19.0,203.0,265.0,569.0,452   
147,4521  ,T,1997JJ00,23477,145.0,136.0,31439.0,27819.0,21526.0,21268.0,258.0,16037.0,6293.0,5165.0,36.0,7727.0,34.0,2017.0,5489.0,4487.0,7.0,995.0,-5.0,15.0,-2.0,260.0,119.0,862.0,4521  
148,4521  ,T,1998JJ00,24992,142.0,133.0,31064.0,27420.0,22426.0,22116.0,311.0,16693.0,6562.0,5446.0,58.0,8151.0,33.0,1980.0,5734.0,4651.0,4.0,1079.0,-2.0,20.0,-6.0,264.0,146.0,972.0,4521  
149,4521  ,T,1999JJ00,27320,143.0,135.0,31489.0,28013.0,24645.0,24316.0,329.0,18391.0,7388.0,6171.0,80.0,8881.0,34.0,2122.0,6254.0,4927.0,-5.0,1323.0,-3.0,43.0,-14.0,281.0,105.0,1173.0,4521  
150,4521  ,K,1997JJ00,20916,33.0,25.0,5457.0,4939.0,3406.0,3342.0,64.0,2383.0,1092.0,0.0,0.0,948.0,7.0,343.0,1022.0,678.0,4.0,341.0,-21.0,3.0,-4.0,70.0,19.0,268.0,4521  
151,4521  ,K,1998JJ00,22355,31.0,23.0,5061.0,4619.0,3287.0,3235.0,52.0,2235.0,1058.0,0.0,0.0,835.0,6.0,342.0,1052.0,642.0,4.0,407.0,-19.0,2.0,-2.0,64.0,8.0,332.0,4521  
152,4521  ,K,1999JJ00,24599,30.0,23.0,4987.0,4606.0,3415.0,3355.0,60.0,2254.0,1136.0,0.0,0.0,740.0,7.0,378.0,1161.0,670.0,-3.0,488.0,-15.0,9.0,0.0,70.0,0.0,412.0,4521  
153,4521  ,G,1997JJ00,2561,112.0,111.0,25982.0,22881.0,18119.0,17926.0,194.0,13653.0,5201.0,5165.0,36.0,6779.0,27.0,1674.0,4467.0,3809.0,3.0,654.0,16.0,11.0,1.0,189.0,100.0,594.0,4521  
154,4521  ,G,1998JJ00,2637,111.0,110.0,26002.0,22801.0,19140.0,18880.0,259.0,14458.0,5504.0,5446.0,58.0,7316.0,26.0,1639.0,4681.0,4009.0,0.0,673.0,17.0,18.0,-4.0,200.0,138.0,640.0,4521  
155,4521  ,G,1999JJ00,2721,112.0,112.0,26502.0,23407.0,21231.0,20961.0,270.0,16137.0,6251.0,6171.0,80.0,8141.0,26.0,1745.0,5094.0,4257.0,-1.0,835.0,12.0,34.0,-14.0,211.0,104.0,761.0,4521  
156,4521  ,A,1997JJ00,14565,8.0,5.0,985.0,901.0,804.0,789.0,15.0,560.0,247.0,0.0,0.0,222.0,1.0,91.0,244.0,119.0,0.0,124.0,-5.0,2.0,0.0,18.0,5.0,108.0,4521  
157,4521  ,A,1998JJ00,16095,8.0,5.0,1066.0,981.0,812.0,797.0,15.0,547.0,262.0,0.0,0.0,181.0,1.0,103.0,265.0,133.0,0.0,132.0,-6.0,0.0,0.0,18.0,3.0,110.0,4521  
158,4521  ,A,1999JJ00,18181,7.0,4.0,921.0,862.0,819.0,795.0,23.0,561.0,278.0,0.0,0.0,172.0,1.0,113.0,257.0,117.0,0.0,139.0,-4.0,6.0,0.0,18.0,0.0,124.0,4521  
159,4521  ,B,1997JJ00,6351,25.0,20.0,4472.0,4038.0,2602.0,2553.0,49.0,1823.0,845.0,0.0,0.0,727.0,6.0,252.0,779.0,559.0,4.0,217.0,-16.0,1.0,-4.0,53.0,14.0,160.0,4521  
160,4521  ,B,1998JJ00,6260,22.0,18.0,3995.0,3638.0,2475.0,2439.0,37.0,1688.0,795.0,0.0,0.0,654.0,5.0,238.0,787.0,509.0,3.0,275.0,-13.0,2.0,-2.0,46.0,5.0,221.0,4521  
161,4521  ,B,1999JJ00,6418,23.0,19.0,4066.0,3744.0,2596.0,2560.0,36.0,1692.0,859.0,0.0,0.0,569.0,6.0,265.0,904.0,552.0,-3.0,349.0,-12.0,3.0,0.0,53.0,0.0,289.0,4521  
162,4521  ,C,1997JJ00,2370,,,,,,,,,,,,,,,,,,,,,,,,,4521  
163,4521  ,C,1998JJ00,2443,,,,,,,,,,,,,,,,,,,,,,,,,4521  
164,4521  ,C,1999JJ00,2509,62.0,61.0,14323.0,12769.0,10017.0,9913.0,105.0,7399.0,3021.0,2993.0,29.0,3614.0,13.0,764.0,2618.0,2192.0,0.0,426.0,-6.0,25.0,-10.0,115.0,54.0,375.0,4521  
165,4521  ,D,1997JJ00,191,,,,,,,,,,,,,,,,,,,,,,,,,4521  
166,4521  ,D,1998JJ00,194,,,,,,,,,,,,,,,,,,,,,,,,,4521  
167,4521  ,D,1999JJ00,212,51.0,51.0,12179.0,10639.0,11213.0,11048.0,165.0,8738.0,3230.0,3178.0,52.0,4527.0,13.0,981.0,2475.0,2065.0,-1.0,409.0,18.0,8.0,-4.0,96.0,51.0,386.0,4521  
168,45211 ,T,1997JJ00,22839,124.0,116.0,26922.0,23939.0,19336.0,19113.0,223.0,14598.0,5856.0,4753.0,33.0,7140.0,28.0,1602.0,4738.0,3836.0,6.0,896.0,1.0,16.0,0.0,220.0,100.0,791.0,45211 
169,45211 ,T,1998JJ00,24351,122.0,115.0,26752.0,23776.0,20126.0,19865.0,261.0,15136.0,6085.0,4996.0,49.0,7485.0,28.0,1566.0,4990.0,3989.0,4.0,998.0,4.0,20.0,-1.0,223.0,107.0,904.0,45211 
170,45211 ,T,1999JJ00,26642,123.0,116.0,27037.0,24185.0,21980.0,21690.0,290.0,16576.0,6830.0,5638.0,74.0,8042.0,29.0,1704.0,5404.0,4208.0,-4.0,1192.0,4.0,45.0,-15.0,232.0,74.0,1069.0,45211 
171,45211 ,K,1997JJ00,20493,32.0,24.0,5253.0,4756.0,3299.0,3243.0,56.0,2326.0,1070.0,0.0,0.0,929.0,6.0,326.0,973.0,652.0,4.0,317.0,-20.0,4.0,-3.0,65.0,19.0,251.0,45211 
172,45211 ,K,1998JJ00,21926,30.0,22.0,4871.0,4448.0,3195.0,3148.0,47.0,2184.0,1041.0,0.0,0.0,819.0,6.0,325.0,1010.0,618.0,3.0,389.0,-18.0,3.0,-2.0,60.0,7.0,320.0,45211 
173,45211 ,K,1999JJ00,24127,30.0,22.0,4822.0,4454.0,3318.0,3259.0,59.0,2199.0,1117.0,0.0,0.0,725.0,7.0,357.0,1119.0,648.0,-3.0,468.0,-15.0,9.0,0.0,65.0,0.0,399.0,45211 
174,45211 ,G,1997JJ00,2346,92.0,92.0,21669.0,19183.0,16037.0,15869.0,168.0,12272.0,4786.0,4753.0,33.0,6210.0,22.0,1276.0,3765.0,3184.0,2.0,578.0,21.0,12.0,3.0,155.0,81.0,540.0,45211 
175,45211 ,G,1998JJ00,2425,93.0,93.0,21881.0,19328.0,16931.0,16716.0,215.0,12951.0,5045.0,4996.0,49.0,6666.0,21.0,1240.0,3980.0,3371.0,0.0,609.0,21.0,16.0,1.0,163.0,99.0,584.0,45211 
176,45211 ,G,1999JJ00,2515,94.0,93.0,22215.0,19731.0,18662.0,18431.0,231.0,14377.0,5713.0,5638.0,74.0,7318.0,21.0,1347.0,4285.0,3560.0,0.0,724.0,19.0,36.0,-15.0,167.0,74.0,670.0,45211 
177,45211 ,A,1997JJ00,14341,8.0,4.0,949.0,869.0,766.0,753.0,13.0,538.0,241.0,0.0,0.0,212.0,1.0,86.0,227.0,115.0,0.0,112.0,-5.0,2.0,0.0,16.0,5.0,98.0,45211 
178,45211 ,A,1998JJ00,15858,8.0,5.0,1037.0,956.0,791.0,778.0,14.0,536.0,260.0,0.0,0.0,177.0,1.0,99.0,255.0,129.0,0.0,126.0,-5.0,0.0,0.0,18.0,2.0,105.0,45211 
179,45211 ,A,1999JJ00,17919,7.0,4.0,907.0,849.0,802.0,779.0,23.0,551.0,275.0,0.0,0.0,170.0,1.0,107.0,251.0,115.0,0.0,135.0,-4.0,6.0,0.0,17.0,0.0,120.0,45211 
180,45211 ,B,1997JJ00,6152,24.0,20.0,4305.0,3887.0,2533.0,2490.0,43.0,1787.0,830.0,0.0,0.0,717.0,5.0,241.0,746.0,537.0,4.0,206.0,-15.0,2.0,-3.0,49.0,14.0,154.0,45211 
181,45211 ,B,1998JJ00,6068,22.0,17.0,3834.0,3492.0,2403.0,2370.0,33.0,1649.0,781.0,0.0,0.0,643.0,5.0,226.0,755.0,488.0,3.0,263.0,-12.0,3.0,-2.0,42.0,5.0,215.0,45211 
182,45211 ,B,1999JJ00,6208,22.0,18.0,3915.0,3606.0,2516.0,2480.0,36.0,1648.0,842.0,0.0,0.0,555.0,6.0,250.0,869.0,532.0,-3.0,334.0,-11.0,3.0,0.0,48.0,0.0,279.0,45211 
183,45211 ,C,1997JJ00,2189,,,,,,,,,,,,,,,,,,,,,,,,,45211 
184,45211 ,C,1998JJ00,2262,,,,,,,,,,,,,,,,,,,,,,,,,45211 
185,45211 ,C,1999JJ00,2341,57.0,56.0,13171.0,11761.0,9482.0,9396.0,86.0,7070.0,2926.0,2901.0,25.0,3461.0,12.0,683.0,2412.0,2021.0,0.0,391.0,-4.0,25.0,-8.0,103.0,50.0,351.0,45211 
186,45211 ,D,1997JJ00,157,,,,,,,,,,,,,,,,,,,,,,,,,45211 
187,45211 ,D,1998JJ00,163,,,,,,,,,,,,,,,,,,,,,,,,,45211 
188,45211 ,D,1999JJ00,174,37.0,37.0,9044.0,7970.0,9180.0,9035.0,145.0,7308.0,2787.0,2737.0,49.0,3857.0,10.0,664.0,1873.0,1540.0,0.0,333.0,23.0,10.0,-7.0,64.0,24.0,319.0,45211 
189,45212 ,T,1997JJ00,95,3.0,3.0,745.0,669.0,646.0,628.0,18.0,492.0,171.0,168.0,0.0,221.0,1.0,102.0,154.0,130.0,0.0,23.0,0.0,0.0,2.0,7.0,-7.0,13.0,45212 
190,45212 ,T,1998JJ00,97,4.0,3.0,848.0,756.0,785.0,767.0,19.0,614.0,229.0,222.0,3.0,271.0,1.0,114.0,171.0,159.0,0.0,13.0,0.0,1.0,-2.0,8.0,5.0,10.0,45212 
191,45212 ,T,1999JJ00,94,4.0,4.0,885.0,790.0,924.0,908.0,15.0,731.0,261.0,258.0,0.0,349.0,1.0,119.0,194.0,167.0,0.0,26.0,-1.0,-1.0,2.0,10.0,1.0,17.0,45212 
192,45212 ,K,1997JJ00,56,0.0,0.0,21.0,20.0,20.0,20.0,0.0,12.0,3.0,0.0,0.0,7.0,0.0,2.0,7.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,45212 
193,45212 ,K,1998JJ00,59,0.0,0.0,28.0,25.0,20.0,20.0,0.0,12.0,5.0,0.0,0.0,5.0,0.0,3.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,45212 
194,45212 ,K,1999JJ00,56,0.0,0.0,14.0,13.0,12.0,12.0,0.0,8.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45212 
195,45212 ,G,1997JJ00,39,3.0,3.0,725.0,649.0,626.0,609.0,18.0,480.0,168.0,168.0,0.0,213.0,1.0,99.0,147.0,128.0,0.0,19.0,1.0,0.0,2.0,6.0,-7.0,9.0,45212 
196,45212 ,G,1998JJ00,38,3.0,3.0,820.0,731.0,766.0,746.0,19.0,602.0,224.0,222.0,3.0,267.0,1.0,111.0,163.0,155.0,0.0,9.0,0.0,2.0,-2.0,7.0,5.0,7.0,45212 
197,45212 ,G,1999JJ00,38,4.0,4.0,871.0,777.0,913.0,897.0,15.0,722.0,258.0,258.0,0.0,347.0,1.0,118.0,190.0,165.0,0.0,25.0,-1.0,-1.0,2.0,10.0,1.0,16.0,45212 
198,45212 ,A,1997JJ00,34,0.0,0.0,3.0,2.0,10.0,10.0,0.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,45212 
199,45212 ,A,1998JJ00,37,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,45212 
200,45212 ,A,1999JJ00,35,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45212 
201,45212 ,B,1997JJ00,22,0.0,0.0,18.0,17.0,9.0,9.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,45212 
202,45212 ,B,1998JJ00,22,0.0,0.0,27.0,25.0,14.0,14.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45212 
203,45212 ,B,1999JJ00,21,0.0,0.0,13.0,12.0,10.0,10.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45212 
204,45212 ,C,1997JJ00,31,1.0,1.0,232.0,208.0,145.0,143.0,1.0,108.0,37.0,37.0,0.0,34.0,0.0,37.0,37.0,34.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,45212 
205,45212 ,C,1998JJ00,31,1.0,1.0,228.0,210.0,150.0,144.0,7.0,110.0,42.0,39.0,3.0,30.0,0.0,38.0,41.0,35.0,0.0,6.0,0.0,1.0,0.0,3.0,1.0,4.0,45212 
206,45212 ,C,1999JJ00,28,1.0,1.0,172.0,156.0,106.0,105.0,1.0,71.0,32.0,32.0,0.0,20.0,0.0,20.0,35.0,28.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,5.0,45212 
207,45212 ,D,1997JJ00,8,2.0,2.0,492.0,441.0,481.0,465.0,16.0,372.0,131.0,131.0,0.0,178.0,1.0,62.0,110.0,94.0,0.0,16.0,1.0,0.0,3.0,3.0,-9.0,7.0,45212 
208,45212 ,D,1998JJ00,7,2.0,2.0,592.0,521.0,615.0,603.0,12.0,492.0,182.0,182.0,0.0,237.0,0.0,73.0,123.0,120.0,0.0,3.0,1.0,1.0,-1.0,4.0,4.0,4.0,45212 
209,45212 ,D,1999JJ00,10,3.0,3.0,699.0,621.0,806.0,792.0,15.0,651.0,226.0,226.0,0.0,327.0,0.0,98.0,155.0,137.0,0.0,18.0,0.0,-1.0,2.0,7.0,0.0,11.0,45212 
210,45213 ,T,1997JJ00,543,17.0,17.0,3771.0,3212.0,1544.0,1527.0,16.0,946.0,266.0,244.0,3.0,368.0,5.0,313.0,598.0,521.0,0.0,77.0,-6.0,-2.0,-4.0,33.0,26.0,58.0,45213 
211,45213 ,T,1998JJ00,544,16.0,15.0,3463.0,2888.0,1515.0,1485.0,30.0,943.0,248.0,228.0,6.0,395.0,4.0,300.0,572.0,503.0,0.0,69.0,-6.0,-1.0,-4.0,33.0,34.0,59.0,45213 
212,45213 ,T,1999JJ00,584,16.0,16.0,3567.0,3038.0,1741.0,1717.0,24.0,1084.0,296.0,275.0,5.0,489.0,4.0,299.0,657.0,551.0,-1.0,105.0,-6.0,-1.0,0.0,39.0,29.0,87.0,45213 
213,45213 ,K,1997JJ00,367,1.0,1.0,183.0,163.0,87.0,79.0,9.0,45.0,19.0,0.0,0.0,12.0,0.0,15.0,42.0,23.0,0.0,19.0,0.0,-2.0,0.0,5.0,0.0,12.0,45213 
214,45213 ,K,1998JJ00,370,1.0,1.0,162.0,147.0,72.0,67.0,5.0,38.0,13.0,0.0,0.0,12.0,0.0,13.0,34.0,20.0,0.0,14.0,-1.0,-1.0,0.0,3.0,0.0,10.0,45213 
215,45213 ,K,1999JJ00,416,1.0,1.0,152.0,139.0,85.0,84.0,0.0,47.0,16.0,0.0,0.0,12.0,0.0,19.0,38.0,20.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,13.0,45213 
216,45213 ,G,1997JJ00,176,16.0,16.0,3588.0,3049.0,1456.0,1448.0,8.0,901.0,247.0,244.0,3.0,355.0,4.0,299.0,555.0,498.0,0.0,57.0,-5.0,0.0,-3.0,29.0,25.0,45.0,45213 
217,45213 ,G,1998JJ00,174,15.0,15.0,3301.0,2741.0,1443.0,1417.0,25.0,905.0,235.0,228.0,6.0,383.0,4.0,287.0,538.0,483.0,0.0,54.0,-5.0,0.0,-4.0,30.0,34.0,49.0,45213 
218,45213 ,G,1999JJ00,168,15.0,15.0,3416.0,2899.0,1656.0,1633.0,24.0,1037.0,281.0,275.0,5.0,476.0,4.0,280.0,619.0,531.0,-1.0,87.0,-6.0,-1.0,0.0,34.0,29.0,74.0,45213 
219,45213 ,A,1997JJ00,190,0.0,0.0,34.0,29.0,28.0,25.0,2.0,15.0,6.0,0.0,0.0,4.0,0.0,5.0,13.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,45213 
220,45213 ,A,1998JJ00,200,0.0,0.0,29.0,26.0,14.0,12.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,45213 
221,45213 ,A,1999JJ00,227,0.0,0.0,13.0,12.0,15.0,15.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,45213 
222,45213 ,B,1997JJ00,177,1.0,1.0,149.0,134.0,60.0,54.0,6.0,31.0,13.0,0.0,0.0,8.0,0.0,10.0,29.0,19.0,0.0,10.0,0.0,-1.0,0.0,3.0,0.0,5.0,45213 
223,45213 ,B,1998JJ00,170,1.0,1.0,133.0,121.0,59.0,55.0,4.0,31.0,11.0,0.0,0.0,10.0,0.0,11.0,27.0,17.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,6.0,45213 
224,45213 ,B,1999JJ00,189,1.0,1.0,138.0,127.0,69.0,69.0,0.0,38.0,14.0,0.0,0.0,11.0,0.0,13.0,32.0,18.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,9.0,45213 
225,45213 ,C,1997JJ00,150,5.0,5.0,1100.0,945.0,365.0,359.0,6.0,204.0,53.0,50.0,3.0,88.0,1.0,63.0,162.0,141.0,0.0,20.0,-2.0,0.0,0.0,9.0,1.0,11.0,45213 
226,45213 ,C,1998JJ00,150,4.0,4.0,996.0,835.0,398.0,378.0,20.0,246.0,72.0,67.0,4.0,118.0,1.0,57.0,152.0,133.0,0.0,19.0,-3.0,0.0,-2.0,9.0,0.0,6.0,45213 
227,45213 ,C,1999JJ00,140,4.0,4.0,980.0,852.0,429.0,412.0,18.0,258.0,64.0,60.0,4.0,134.0,1.0,60.0,172.0,143.0,0.0,28.0,-2.0,0.0,-1.0,10.0,3.0,18.0,45213 
228,45213 ,D,1997JJ00,26,11.0,11.0,2488.0,2104.0,1091.0,1089.0,2.0,697.0,194.0,194.0,0.0,268.0,3.0,236.0,394.0,357.0,0.0,37.0,-4.0,0.0,-4.0,20.0,24.0,34.0,45213 
229,45213 ,D,1998JJ00,24,10.0,10.0,2306.0,1906.0,1045.0,1039.0,6.0,659.0,163.0,161.0,2.0,265.0,3.0,230.0,386.0,351.0,0.0,36.0,-3.0,0.0,-2.0,21.0,34.0,44.0,45213 
230,45213 ,D,1999JJ00,28,11.0,11.0,2435.0,2048.0,1227.0,1221.0,6.0,779.0,217.0,215.0,2.0,343.0,3.0,220.0,448.0,388.0,0.0,59.0,-4.0,-1.0,1.0,25.0,26.0,56.0,45213 
231,4522  ,T,1997JJ00,1652,8.0,7.0,1707.0,1478.0,734.0,714.0,20.0,474.0,291.0,194.0,11.0,89.0,1.0,93.0,260.0,200.0,0.0,60.0,-3.0,-2.0,-1.0,13.0,3.0,45.0,4522  
232,4522  ,T,1998JJ00,1675,9.0,8.0,1774.0,1532.0,769.0,746.0,23.0,496.0,304.0,200.0,9.0,92.0,1.0,99.0,273.0,211.0,0.0,62.0,-3.0,0.0,-1.0,14.0,3.0,47.0,4522  
233,4522  ,T,1999JJ00,1774,14.0,8.0,1896.0,1641.0,886.0,859.0,27.0,559.0,351.0,227.0,10.0,98.0,1.0,109.0,327.0,235.0,0.0,91.0,-4.0,0.0,-2.0,16.0,9.0,79.0,4522  
234,4522  ,K,1997JJ00,1435,3.0,2.0,491.0,439.0,222.0,218.0,4.0,129.0,86.0,0.0,0.0,15.0,0.0,29.0,93.0,54.0,0.0,39.0,-1.0,0.0,0.0,5.0,1.0,33.0,4522  
235,4522  ,K,1998JJ00,1457,3.0,2.0,517.0,465.0,257.0,250.0,8.0,153.0,96.0,0.0,0.0,23.0,0.0,34.0,104.0,59.0,0.0,45.0,-2.0,0.0,0.0,6.0,0.0,37.0,4522  
236,4522  ,K,1999JJ00,1558,8.0,3.0,593.0,529.0,302.0,294.0,8.0,172.0,115.0,0.0,0.0,20.0,0.0,38.0,130.0,69.0,0.0,60.0,-2.0,0.0,0.0,8.0,4.0,54.0,4522  
237,4522  ,G,1997JJ00,217,5.0,5.0,1215.0,1039.0,512.0,496.0,16.0,345.0,206.0,194.0,11.0,75.0,1.0,64.0,167.0,146.0,0.0,21.0,-2.0,-1.0,-1.0,7.0,2.0,13.0,4522  
238,4522  ,G,1998JJ00,218,5.0,5.0,1257.0,1067.0,511.0,497.0,15.0,343.0,208.0,200.0,9.0,69.0,1.0,65.0,169.0,152.0,0.0,16.0,-1.0,0.0,-1.0,7.0,3.0,10.0,4522  
239,4522  ,G,1999JJ00,216,5.0,5.0,1302.0,1112.0,584.0,565.0,19.0,387.0,236.0,227.0,10.0,79.0,1.0,71.0,197.0,166.0,0.0,31.0,-1.0,0.0,-1.0,9.0,5.0,25.0,4522  
240,4522  ,A,1997JJ00,720,1.0,0.0,70.0,64.0,42.0,42.0,0.0,25.0,16.0,0.0,0.0,3.0,0.0,5.0,18.0,7.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,9.0,4522  
241,4522  ,A,1998JJ00,731,1.0,0.0,63.0,57.0,44.0,43.0,1.0,26.0,16.0,0.0,0.0,3.0,0.0,7.0,19.0,7.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,10.0,4522  
242,4522  ,A,1999JJ00,815,2.0,0.0,79.0,70.0,61.0,59.0,2.0,34.0,22.0,0.0,0.0,4.0,0.0,8.0,27.0,9.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0,18.0,4522  
243,4522  ,B,1997JJ00,715,3.0,2.0,421.0,375.0,180.0,177.0,3.0,104.0,70.0,0.0,0.0,11.0,0.0,23.0,76.0,46.0,0.0,29.0,-1.0,0.0,0.0,4.0,0.0,24.0,4522  
244,4522  ,B,1998JJ00,726,3.0,2.0,454.0,409.0,213.0,206.0,6.0,128.0,80.0,0.0,0.0,20.0,0.0,27.0,86.0,52.0,0.0,34.0,-1.0,0.0,0.0,5.0,0.0,27.0,4522  
245,4522  ,B,1999JJ00,743,6.0,2.0,515.0,459.0,241.0,235.0,6.0,139.0,93.0,0.0,0.0,16.0,0.0,30.0,103.0,61.0,0.0,41.0,-1.0,0.0,0.0,6.0,3.0,37.0,4522  
246,4522  ,C,1997JJ00,214,5.0,5.0,1099.0,933.0,454.0,440.0,15.0,303.0,186.0,175.0,11.0,61.0,1.0,56.0,151.0,131.0,0.0,20.0,-2.0,-1.0,0.0,6.0,2.0,12.0,4522  
247,4522  ,C,1998JJ00,213,5.0,5.0,1092.0,931.0,435.0,421.0,15.0,287.0,181.0,172.0,9.0,51.0,0.0,55.0,148.0,131.0,0.0,17.0,-1.0,0.0,-1.0,6.0,3.0,11.0,4522  
248,4522  ,C,1999JJ00,212,5.0,5.0,1157.0,984.0,503.0,485.0,19.0,329.0,211.0,201.0,9.0,59.0,1.0,60.0,174.0,147.0,0.0,28.0,-2.0,0.0,-1.0,8.0,5.0,22.0,4522  
249,4522  ,D,1997JJ00,3,0.0,0.0,116.0,106.0,58.0,56.0,2.0,41.0,20.0,19.0,0.0,13.0,0.0,9.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4522  
250,4522  ,D,1998JJ00,5,1.0,1.0,165.0,135.0,76.0,76.0,0.0,56.0,28.0,28.0,0.0,18.0,0.0,10.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,4522  
251,4522  ,D,1999JJ00,4,1.0,1.0,145.0,128.0,80.0,80.0,0.0,58.0,26.0,25.0,0.0,21.0,0.0,11.0,22.0,20.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,4522  
252,4523  ,T,1997JJ00,2738,35.0,34.0,7678.0,6681.0,4487.0,4369.0,118.0,3088.0,1290.0,1147.0,18.0,1144.0,16.0,654.0,1399.0,1116.0,1.0,283.0,-15.0,15.0,-7.0,111.0,26.0,191.0,4523  
