ID,BedrijfstakkenBranchesSBI2008,Perioden,OutputBasisprijzen_1,IntermediairVerbruik_2,BrutoToegevoegdeWaardeBasisprijzen_3,OutputBasisprijzen_4,IntermediairVerbruik_5,BrutoToegevoegdeWaardeBasisprijzen_6,OutputBasisprijzen_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,OutputBasisprijzen_10,IntermediairVerbruik_11,BrutoToegevoegdeWaardeBasisprijzen_12,Totaal_13,Lonen_14,SocialePremiesTLVWerkgevers_15,Bruto_16,VerbruikVanVasteActiva_17,Netto_18,Saldo_19,NietProductgebondenBelastingen_20,NietProductgebondenSubsidies_21,BrutoToegevoegdeWaardeBasisprijzen_22
894,330300 ,2019JJ00,22215.0,14251.0,7964.0,23792.0,15903.0,7878.0,2.0,2.6,0.9,93.4,89.6,101.1,4689.0,3613.0,1076.0,3286.0,782.0,2504.0,-11.0,39.0,50.0,7964.0
895,330300 ,2020JJ00,21152.0,13497.0,7655.0,22556.0,15178.0,7380.0,-5.2,-4.6,-6.3,93.8,88.9,103.7,4865.0,3719.0,1146.0,2978.0,801.0,2177.0,-188.0,40.0,228.0,7655.0
896,330300 ,2021JJ00,24492.0,16473.0,8019.0,24492.0,16473.0,8019.0,8.6,8.5,8.7,100.0,100.0,100.0,5002.0,3823.0,1179.0,3152.0,823.0,2329.0,-135.0,37.0,172.0,8019.0
897,330300 ,2022JJ00,28620.0,19396.0,9224.0,24625.0,16228.0,8397.0,0.5,-1.5,4.7,116.2,119.5,109.8,5194.0,3953.0,1241.0,4057.0,876.0,3181.0,-27.0,46.0,73.0,9224.0
898,330300 ,2023JJ00,28087.0,18322.0,9765.0,24409.0,16016.0,8399.0,-0.9,-1.3,0.0,115.1,114.4,116.3,5451.0,4163.0,1288.0,4310.0,912.0,3398.0,4.0,59.0,55.0,9765.0
899,330300 ,2024JJ00,27496.0,17788.0,9708.0,24365.0,15936.0,8434.0,-0.2,-0.5,0.4,112.9,111.6,115.1,5650.0,4315.0,1335.0,4056.0,,,2.0,56.0,54.0,9708.0
900,332910 ,1995JJ00,12945.0,6959.0,5986.0,14537.0,10007.0,3538.0,,,,89.0,69.5,169.2,2306.0,2053.0,253.0,3731.0,1112.0,2619.0,-51.0,8.0,59.0,5986.0
901,332910 ,1996JJ00,14149.0,7995.0,6154.0,15910.0,11300.0,3729.0,9.4,12.9,5.4,88.9,70.8,165.0,2383.0,2112.0,271.0,3829.0,1128.0,2701.0,-58.0,10.0,68.0,6154.0
902,332910 ,1997JJ00,17551.0,11135.0,6416.0,19521.0,15392.0,3921.0,22.7,36.2,5.1,89.9,72.3,163.6,2443.0,2206.0,237.0,4033.0,1166.0,2867.0,-60.0,12.0,72.0,6416.0
903,332910 ,1998JJ00,19818.0,12821.0,6997.0,22097.0,17431.0,4435.0,13.2,13.2,13.1,89.7,73.6,157.8,2425.0,2069.0,356.0,4642.0,1212.0,3430.0,-70.0,12.0,82.0,6997.0
904,332910 ,1999JJ00,22803.0,15192.0,7611.0,25578.0,20304.0,5074.0,15.8,16.5,14.4,89.2,74.8,150.0,2505.0,2130.0,375.0,5163.0,1274.0,3889.0,-57.0,19.0,76.0,7611.0
905,332910 ,2000JJ00,26065.0,17686.0,8379.0,28779.0,22684.0,5790.0,12.5,11.7,14.1,90.6,78.0,144.7,2631.0,2240.0,391.0,5810.0,1371.0,4439.0,-62.0,19.0,81.0,8379.0
906,332910 ,2001JJ00,26218.0,18469.0,7749.0,28624.0,22964.0,5542.0,-0.5,1.2,-4.3,91.6,80.4,139.8,2670.0,2332.0,338.0,5145.0,1481.0,3664.0,-66.0,20.0,86.0,7749.0
907,332910 ,2002JJ00,24792.0,18526.0,6266.0,27360.0,22638.0,4902.0,-4.4,-1.4,-11.6,90.6,81.8,127.8,2842.0,2367.0,475.0,3496.0,1580.0,1916.0,-72.0,20.0,92.0,6266.0
908,332910 ,2003JJ00,25631.0,19826.0,5805.0,28529.0,23800.0,4986.0,4.3,5.1,1.7,89.8,83.3,116.4,2728.0,2245.0,483.0,3146.0,1631.0,1515.0,-69.0,22.0,91.0,5805.0
909,332910 ,2004JJ00,27725.0,21771.0,5954.0,30834.0,25904.0,5259.0,8.1,8.8,5.5,89.9,84.0,113.2,2728.0,2241.0,487.0,3314.0,1675.0,1639.0,-88.0,21.0,109.0,5954.0
910,332910 ,2005JJ00,30060.0,23038.0,7022.0,33294.0,27315.0,6166.0,8.0,5.4,17.2,90.3,84.3,113.9,2642.0,2188.0,454.0,4475.0,1728.0,2747.0,-95.0,21.0,116.0,7022.0
911,332910 ,2006JJ00,31544.0,23821.0,7723.0,34849.0,28211.0,6735.0,4.7,3.3,9.2,90.5,84.4,114.7,2691.0,2232.0,459.0,5140.0,1806.0,3334.0,-108.0,20.0,128.0,7723.0
912,332910 ,2007JJ00,31932.0,23665.0,8267.0,34976.0,27803.0,7136.0,0.4,-1.4,5.9,91.3,85.1,115.9,2772.0,2296.0,476.0,5608.0,1886.0,3722.0,-113.0,20.0,133.0,8267.0
913,332910 ,2008JJ00,32872.0,25096.0,7776.0,36770.0,29321.0,7434.0,5.1,5.5,4.2,89.4,85.6,104.6,2949.0,2424.0,525.0,4952.0,1975.0,2977.0,-125.0,22.0,147.0,7776.0
914,332910 ,2009JJ00,31681.0,24858.0,6823.0,35257.0,29186.0,6252.0,-4.1,-0.5,-15.9,89.9,85.2,109.1,2783.0,2309.0,474.0,4199.0,2044.0,2155.0,-159.0,23.0,182.0,6823.0
915,332910 ,2010JJ00,32461.0,25658.0,6803.0,35663.0,29993.0,5956.0,1.2,2.8,-4.7,91.0,85.5,114.2,2783.0,2302.0,481.0,4175.0,2073.0,2102.0,-155.0,20.0,175.0,6803.0
916,332910 ,2011JJ00,36997.0,30161.0,6836.0,41056.0,34825.0,6635.0,15.1,16.1,11.4,90.1,86.6,103.0,2917.0,2409.0,508.0,4073.0,2075.0,1998.0,-154.0,22.0,176.0,6836.0
917,332910 ,2012JJ00,37650.0,30942.0,6708.0,41859.0,35405.0,6849.0,2.0,1.7,3.2,89.9,87.4,97.9,2970.0,2425.0,545.0,3874.0,2095.0,1779.0,-136.0,17.0,153.0,6708.0
918,332910 ,2013JJ00,38579.0,31778.0,6801.0,43241.0,36332.0,7291.0,3.3,2.6,6.5,89.2,87.5,93.3,3028.0,2511.0,517.0,3901.0,2119.0,1782.0,-128.0,22.0,150.0,6801.0
919,332910 ,2014JJ00,39993.0,33153.0,6840.0,45188.0,37895.0,7687.0,4.5,4.3,5.4,88.5,87.5,89.0,3608.0,2587.0,1021.0,3353.0,2165.0,1188.0,-121.0,29.0,150.0,6840.0
920,332910 ,2015JJ00,48349.0,40598.0,7751.0,47756.0,40634.0,7549.0,5.7,7.2,-1.8,101.2,99.9,102.7,3261.0,2597.0,664.0,4650.0,2220.0,2430.0,-160.0,16.0,176.0,7751.0
921,332910 ,2016JJ00,45334.0,38090.0,7244.0,46059.0,39041.0,7425.0,-3.6,-3.9,-1.6,98.4,97.6,97.6,3404.0,2687.0,717.0,4068.0,2252.0,1816.0,-228.0,16.0,244.0,7244.0
922,332910 ,2017JJ00,45735.0,38236.0,7499.0,46152.0,38763.0,7799.0,0.2,-0.7,5.0,99.1,98.6,96.2,3519.0,2798.0,721.0,4198.0,2301.0,1897.0,-218.0,16.0,234.0,7499.0
923,332910 ,2018JJ00,43516.0,35383.0,8133.0,43513.0,35912.0,8003.0,-5.7,-7.4,2.6,100.0,98.5,101.6,3619.0,2842.0,777.0,4727.0,2364.0,2363.0,-213.0,17.0,230.0,8133.0
924,332910 ,2019JJ00,34592.0,26194.0,8398.0,34972.0,27056.0,8184.0,-19.6,-24.7,2.3,98.9,96.8,102.6,3718.0,2890.0,828.0,4918.0,2424.0,2494.0,-238.0,18.0,256.0,8398.0
925,332910 ,2020JJ00,32861.0,24467.0,8394.0,33406.0,25589.0,8059.0,-4.5,-5.4,-1.5,98.4,95.6,104.2,3836.0,2943.0,893.0,4876.0,2476.0,2400.0,-318.0,13.0,331.0,8394.0
926,332910 ,2021JJ00,27157.0,18408.0,8749.0,27157.0,18408.0,8749.0,-18.7,-28.1,8.6,100.0,100.0,100.0,4168.0,3236.0,932.0,4918.0,2584.0,2334.0,-337.0,11.0,348.0,8749.0
927,332910 ,2022JJ00,29610.0,19205.0,10405.0,27592.0,17644.0,9948.0,1.6,-4.2,13.7,107.3,108.8,104.6,4285.0,3274.0,1011.0,6385.0,2720.0,3665.0,-265.0,27.0,292.0,10405.0
928,332910 ,2023JJ00,32201.0,21665.0,10536.0,29850.0,19899.0,9917.0,8.2,12.8,-0.3,107.9,108.9,106.2,4546.0,3467.0,1079.0,6268.0,2844.0,3424.0,-278.0,72.0,350.0,10536.0
929,332910 ,2024JJ00,33619.0,21955.0,11664.0,30257.0,20345.0,9874.0,1.4,2.2,-0.4,111.1,107.9,118.1,4832.0,3675.0,1157.0,7159.0,,,-327.0,19.0,346.0,11664.0
930,332900 ,1995JJ00,7385.0,4201.0,3184.0,7762.0,6064.0,1236.0,,,,95.1,69.3,257.6,1319.0,1162.0,157.0,1901.0,581.0,1320.0,-36.0,5.0,41.0,3184.0
931,332900 ,1996JJ00,8439.0,5027.0,3412.0,8900.0,7106.0,1376.0,14.7,17.2,11.3,94.8,70.7,247.9,1358.0,1177.0,181.0,2093.0,587.0,1506.0,-39.0,8.0,47.0,3412.0
932,332900 ,1997JJ00,11107.0,7419.0,3688.0,11598.0,10217.0,1520.0,30.3,43.8,10.5,95.8,72.6,242.6,1369.0,1225.0,144.0,2361.0,606.0,1755.0,-42.0,8.0,50.0,3688.0
933,332900 ,1998JJ00,13447.0,9230.0,4217.0,14130.0,12415.0,1862.0,21.8,21.5,22.5,95.2,74.3,226.5,1326.0,1113.0,213.0,2940.0,630.0,2310.0,-49.0,6.0,55.0,4217.0
934,332900 ,1999JJ00,16176.0,11376.0,4800.0,17163.0,14963.0,2300.0,21.5,20.5,23.5,94.2,76.0,208.7,1395.0,1154.0,241.0,3443.0,668.0,2775.0,-38.0,13.0,51.0,4800.0
935,332900 ,2000JJ00,19020.0,13581.0,5439.0,19855.0,17132.0,2726.0,15.7,14.5,18.5,95.8,79.3,199.5,1484.0,1214.0,270.0,3994.0,731.0,3263.0,-39.0,14.0,53.0,5439.0
936,332900 ,2001JJ00,19682.0,14632.0,5050.0,20415.0,17807.0,2726.0,2.8,3.9,0.0,96.4,82.2,185.2,1500.0,1253.0,247.0,3590.0,808.0,2782.0,-40.0,17.0,57.0,5050.0
937,332900 ,2002JJ00,19047.0,14973.0,4074.0,19989.0,17870.0,2477.0,-2.1,0.4,-9.1,95.3,83.8,164.5,1534.0,1277.0,257.0,2585.0,879.0,1706.0,-45.0,16.0,61.0,4074.0
938,332900 ,2003JJ00,19922.0,16333.0,3589.0,21102.0,19063.0,2514.0,5.6,6.7,1.5,94.4,85.7,142.8,1461.0,1212.0,249.0,2172.0,920.0,1252.0,-44.0,17.0,61.0,3589.0
939,332900 ,2004JJ00,22092.0,18239.0,3853.0,23423.0,21153.0,2795.0,11.0,11.0,11.2,94.3,86.2,137.9,1477.0,1230.0,247.0,2434.0,954.0,1480.0,-58.0,16.0,74.0,3853.0
940,332900 ,2005JJ00,24733.0,19521.0,5212.0,26149.0,22621.0,3742.0,11.6,6.9,33.9,94.6,86.3,139.3,1431.0,1201.0,230.0,3845.0,994.0,2851.0,-64.0,16.0,80.0,5212.0
941,332900 ,2006JJ00,25784.0,20205.0,5579.0,27435.0,23480.0,4083.0,4.9,3.8,9.1,94.0,86.1,136.7,1456.0,1219.0,237.0,4197.0,1047.0,3150.0,-74.0,15.0,89.0,5579.0
942,332900 ,2007JJ00,25889.0,20107.0,5782.0,27393.0,23214.0,4221.0,-0.2,-1.1,3.4,94.5,86.6,137.0,1470.0,1232.0,238.0,4390.0,1097.0,3293.0,-78.0,15.0,93.0,5782.0
943,332900 ,2008JJ00,26704.0,21607.0,5097.0,29091.0,24780.0,4402.0,6.2,6.7,4.3,91.8,87.2,115.8,1584.0,1315.0,269.0,3600.0,1155.0,2445.0,-87.0,16.0,103.0,5097.0
944,332900 ,2009JJ00,26542.0,21673.0,4869.0,28702.0,25022.0,3911.0,-1.3,1.0,-11.1,92.5,86.6,124.5,1571.0,1304.0,267.0,3406.0,1196.0,2210.0,-108.0,15.0,123.0,4869.0
945,332900 ,2010JJ00,27465.0,22507.0,4958.0,29391.0,25941.0,3784.0,2.4,3.7,-3.3,93.4,86.8,131.0,1654.0,1368.0,286.0,3417.0,1207.0,2210.0,-113.0,13.0,126.0,4958.0
946,332900 ,2011JJ00,30875.0,26260.0,4615.0,33657.0,30008.0,4134.0,14.5,15.7,9.3,91.7,87.5,111.6,1698.0,1406.0,292.0,3031.0,1213.0,1818.0,-114.0,14.0,128.0,4615.0
947,332900 ,2012JJ00,31418.0,26919.0,4499.0,34412.0,30468.0,4393.0,2.2,1.5,6.3,91.3,88.4,102.4,1712.0,1396.0,316.0,2888.0,1228.0,1660.0,-101.0,10.0,111.0,4499.0
948,332900 ,2013JJ00,32190.0,27630.0,4560.0,35632.0,31199.0,4850.0,3.5,2.4,10.4,90.3,88.6,94.0,1794.0,1492.0,302.0,2865.0,1252.0,1613.0,-99.0,12.0,111.0,4560.0
949,332900 ,2014JJ00,33543.0,28913.0,4630.0,37472.0,32628.0,5273.0,5.2,4.6,8.7,89.5,88.6,87.8,2075.0,1543.0,532.0,2650.0,1299.0,1351.0,-95.0,18.0,113.0,4630.0
950,332900 ,2015JJ00,41280.0,36012.0,5268.0,39465.0,34969.0,4942.0,5.3,7.2,-6.3,104.6,103.0,106.6,1935.0,1563.0,372.0,3459.0,1362.0,2097.0,-126.0,7.0,133.0,5268.0
951,332900 ,2016JJ00,37628.0,33102.0,4526.0,37391.0,33003.0,4806.0,-5.3,-5.6,-2.8,100.6,100.3,94.2,1895.0,1520.0,375.0,2800.0,1414.0,1386.0,-169.0,8.0,177.0,4526.0
952,332900 ,2017JJ00,37500.0,32797.0,4703.0,37010.0,32463.0,4974.0,-1.0,-1.6,3.5,101.3,101.0,94.5,2024.0,1649.0,375.0,2840.0,1475.0,1365.0,-161.0,8.0,169.0,4703.0
953,332900 ,2018JJ00,35041.0,29645.0,5396.0,34280.0,29481.0,5235.0,-7.4,-9.2,5.2,102.2,100.6,103.1,2025.0,1610.0,415.0,3525.0,1542.0,1983.0,-154.0,8.0,162.0,5396.0
954,332900 ,2019JJ00,25829.0,20378.0,5451.0,25642.0,20754.0,5182.0,-25.2,-29.6,-1.0,100.7,98.2,105.2,2143.0,1686.0,457.0,3478.0,1601.0,1877.0,-170.0,7.0,177.0,5451.0
955,332900 ,2020JJ00,23579.0,18360.0,5219.0,23553.0,18879.0,4932.0,-8.1,-9.0,-4.8,100.1,97.3,105.8,2217.0,1730.0,487.0,3222.0,1649.0,1573.0,-220.0,6.0,226.0,5219.0
956,332900 ,2021JJ00,16493.0,10989.0,5504.0,16493.0,10989.0,5504.0,-30.0,-41.8,11.6,100.0,100.0,100.0,2408.0,1891.0,517.0,3325.0,1736.0,1589.0,-229.0,7.0,236.0,5504.0
957,332900 ,2022JJ00,18111.0,11103.0,7008.0,16783.0,10295.0,6488.0,1.8,-6.3,17.9,107.9,107.8,108.0,2354.0,1810.0,544.0,4828.0,1843.0,2985.0,-174.0,19.0,193.0,7008.0
958,332900 ,2023JJ00,18413.0,11645.0,6768.0,17558.0,11000.0,6558.0,4.6,6.8,1.1,104.9,105.9,103.2,2515.0,1935.0,580.0,4423.0,1947.0,2476.0,-170.0,58.0,228.0,6768.0
959,332900 ,2024JJ00,18511.0,11146.0,7365.0,17195.0,10801.0,6394.0,-2.1,-1.8,-2.5,107.7,103.2,115.2,2698.0,2076.0,622.0,4885.0,,,-218.0,8.0,226.0,7365.0
960,334800 ,1995JJ00,5560.0,2758.0,2802.0,7634.0,3836.0,3764.0,,,,72.8,71.9,74.4,987.0,891.0,96.0,1830.0,531.0,1299.0,-15.0,3.0,18.0,2802.0
961,334800 ,1996JJ00,5710.0,2968.0,2742.0,7826.0,4082.0,3714.0,2.5,6.4,-1.3,73.0,72.7,73.8,1025.0,935.0,90.0,1736.0,541.0,1195.0,-19.0,2.0,21.0,2742.0
962,334800 ,1997JJ00,6444.0,3716.0,2728.0,8721.0,5037.0,3658.0,11.4,23.4,-1.5,73.9,73.8,74.6,1074.0,981.0,93.0,1672.0,560.0,1112.0,-18.0,4.0,22.0,2728.0
963,334800 ,1998JJ00,6371.0,3591.0,2780.0,8574.0,4873.0,3674.0,-1.7,-3.3,0.4,74.3,73.7,75.7,1099.0,956.0,143.0,1702.0,582.0,1120.0,-21.0,6.0,27.0,2780.0
964,334800 ,1999JJ00,6627.0,3816.0,2811.0,8890.0,5170.0,3696.0,3.7,6.1,0.6,74.5,73.8,76.1,1110.0,976.0,134.0,1720.0,606.0,1114.0,-19.0,6.0,25.0,2811.0
965,334800 ,2000JJ00,7045.0,4105.0,2940.0,9315.0,5349.0,3939.0,4.8,3.5,6.6,75.6,76.7,74.6,1147.0,1026.0,121.0,1816.0,640.0,1176.0,-23.0,5.0,28.0,2940.0
966,334800 ,2001JJ00,6536.0,3837.0,2699.0,8421.0,4936.0,3458.0,-9.6,-7.7,-12.2,77.6,77.7,78.1,1170.0,1079.0,91.0,1555.0,673.0,882.0,-26.0,3.0,29.0,2699.0
967,334800 ,2002JJ00,5745.0,3553.0,2192.0,7458.0,4532.0,2902.0,-11.4,-8.2,-16.1,77.0,78.4,75.5,1308.0,1090.0,218.0,911.0,701.0,210.0,-27.0,4.0,31.0,2192.0
968,334800 ,2003JJ00,5709.0,3493.0,2216.0,7456.0,4470.0,2964.0,0.0,-1.4,2.1,76.6,78.1,74.8,1267.0,1033.0,234.0,974.0,711.0,263.0,-25.0,5.0,30.0,2216.0
969,334800 ,2004JJ00,5633.0,3532.0,2101.0,7298.0,4422.0,2853.0,-2.1,-1.1,-3.7,77.2,79.9,73.6,1251.0,1011.0,240.0,880.0,721.0,159.0,-30.0,5.0,35.0,2101.0
970,334800 ,2005JJ00,5327.0,3517.0,1810.0,6833.0,4322.0,2474.0,-6.4,-2.3,-13.3,78.0,81.4,73.2,1211.0,987.0,224.0,630.0,734.0,-104.0,-31.0,5.0,36.0,1810.0
971,334800 ,2006JJ00,5760.0,3616.0,2144.0,7074.0,4339.0,2712.0,3.5,0.4,9.6,81.4,83.3,79.1,1235.0,1013.0,222.0,943.0,759.0,184.0,-34.0,5.0,39.0,2144.0
972,334800 ,2007JJ00,6043.0,3558.0,2485.0,7265.0,4201.0,3054.0,2.7,-3.2,12.6,83.2,84.7,81.4,1302.0,1064.0,238.0,1218.0,789.0,429.0,-35.0,5.0,40.0,2485.0
973,334800 ,2008JJ00,6168.0,3489.0,2679.0,7304.0,4124.0,3174.0,0.5,-1.8,3.9,84.4,84.6,84.4,1365.0,1109.0,256.0,1352.0,820.0,532.0,-38.0,6.0,44.0,2679.0
974,334800 ,2009JJ00,5139.0,3185.0,1954.0,6125.0,3738.0,2381.0,-16.1,-9.4,-25.0,83.9,85.2,82.1,1212.0,1005.0,207.0,793.0,848.0,-55.0,-51.0,8.0,59.0,1954.0
975,334800 ,2010JJ00,4996.0,3151.0,1845.0,5801.0,3611.0,2182.0,-5.3,-3.4,-8.4,86.1,87.3,84.6,1129.0,934.0,195.0,758.0,866.0,-108.0,-42.0,7.0,49.0,1845.0
976,334800 ,2011JJ00,6122.0,3901.0,2221.0,6871.0,4304.0,2556.0,18.5,19.2,17.2,89.1,90.6,86.9,1219.0,1003.0,216.0,1042.0,862.0,180.0,-40.0,8.0,48.0,2221.0
977,334800 ,2012JJ00,6232.0,4023.0,2209.0,6906.0,4414.0,2477.0,0.5,2.6,-3.1,90.2,91.1,89.2,1258.0,1029.0,229.0,986.0,867.0,119.0,-35.0,7.0,42.0,2209.0
978,334800 ,2013JJ00,6389.0,4148.0,2241.0,7049.0,4594.0,2438.0,2.1,4.1,-1.6,90.6,90.3,91.9,1234.0,1019.0,215.0,1036.0,867.0,169.0,-29.0,10.0,39.0,2241.0
979,334800 ,2014JJ00,6450.0,4240.0,2210.0,7131.0,4707.0,2407.0,1.2,2.5,-1.2,90.5,90.1,91.8,1533.0,1044.0,489.0,703.0,866.0,-163.0,-26.0,11.0,37.0,2210.0
980,334800 ,2015JJ00,7069.0,4586.0,2483.0,7671.0,5064.0,2590.0,7.6,7.6,7.6,92.1,90.6,95.9,1326.0,1034.0,292.0,1191.0,858.0,333.0,-34.0,9.0,43.0,2483.0
981,334800 ,2016JJ00,7706.0,4988.0,2718.0,8162.0,5543.0,2609.0,6.4,9.5,0.7,94.4,90.0,104.2,1509.0,1167.0,342.0,1268.0,838.0,430.0,-59.0,8.0,67.0,2718.0
982,334800 ,2017JJ00,8235.0,5439.0,2796.0,8665.0,5843.0,2806.0,6.2,5.4,7.5,95.0,93.1,99.7,1495.0,1149.0,346.0,1358.0,826.0,532.0,-57.0,8.0,65.0,2796.0
983,334800 ,2018JJ00,8475.0,5738.0,2737.0,8824.0,6058.0,2757.0,1.8,3.7,-1.8,96.0,94.7,99.3,1594.0,1232.0,362.0,1202.0,822.0,380.0,-59.0,9.0,68.0,2737.0
984,334800 ,2019JJ00,8763.0,5816.0,2947.0,9124.0,6111.0,2996.0,3.4,0.9,8.7,96.0,95.2,98.4,1575.0,1204.0,371.0,1440.0,823.0,617.0,-68.0,11.0,79.0,2947.0
985,334800 ,2020JJ00,9282.0,6107.0,3175.0,9701.0,6553.0,3133.0,6.3,7.2,4.5,95.7,93.2,101.4,1619.0,1213.0,406.0,1654.0,827.0,827.0,-98.0,7.0,105.0,3175.0
986,334800 ,2021JJ00,10664.0,7419.0,3245.0,10664.0,7419.0,3245.0,9.9,13.2,3.6,100.0,100.0,100.0,1760.0,1345.0,415.0,1593.0,848.0,745.0,-108.0,4.0,112.0,3245.0
987,334800 ,2022JJ00,11499.0,8102.0,3397.0,10809.0,7349.0,3460.0,1.4,-0.9,6.6,106.4,110.2,98.2,1931.0,1464.0,467.0,1557.0,877.0,680.0,-91.0,8.0,99.0,3397.0
988,334800 ,2023JJ00,13788.0,10020.0,3768.0,12301.0,8886.0,3350.0,13.8,20.9,-3.2,112.1,112.8,112.5,2031.0,1532.0,499.0,1845.0,897.0,948.0,-108.0,14.0,122.0,3768.0
989,334800 ,2024JJ00,15108.0,10809.0,4299.0,13031.0,9503.0,3460.0,5.9,6.9,3.3,115.9,113.7,124.2,2134.0,1599.0,535.0,2274.0,,,-109.0,11.0,120.0,4299.0
990,336500 ,1995JJ00,9040.0,5853.0,3187.0,12313.0,8177.0,4223.0,,,,73.4,71.6,75.5,2522.0,2124.0,398.0,705.0,645.0,60.0,-40.0,6.0,46.0,3187.0
991,336500 ,1996JJ00,10143.0,6660.0,3483.0,13722.0,9197.0,4627.0,11.4,12.5,9.6,73.9,72.4,75.3,2630.0,2200.0,430.0,901.0,682.0,219.0,-48.0,5.0,53.0,3483.0
992,336500 ,1997JJ00,11300.0,7545.0,3755.0,15125.0,10302.0,4942.0,10.2,12.0,6.8,74.7,73.2,76.0,2706.0,2298.0,408.0,1103.0,730.0,373.0,-54.0,6.0,60.0,3755.0
993,336500 ,1998JJ00,11903.0,8150.0,3753.0,15702.0,10990.0,4846.0,3.8,6.7,-1.9,75.8,74.2,77.4,2929.0,2311.0,618.0,903.0,787.0,116.0,-79.0,9.0,88.0,3753.0
994,336500 ,1999JJ00,12359.0,8520.0,3839.0,16135.0,11418.0,4859.0,2.8,3.9,0.3,76.6,74.6,79.0,3095.0,2424.0,671.0,810.0,854.0,-44.0,-66.0,14.0,80.0,3839.0
995,336500 ,2000JJ00,14356.0,9690.0,4666.0,18524.0,12627.0,6033.0,14.8,10.6,24.2,77.5,76.7,77.3,3278.0,2532.0,746.0,1444.0,937.0,507.0,-56.0,18.0,74.0,4666.0
996,336500 ,2001JJ00,14834.0,10122.0,4712.0,18814.0,13073.0,5882.0,1.6,3.5,-2.5,78.8,77.4,80.1,3387.0,2680.0,707.0,1382.0,1028.0,354.0,-57.0,23.0,80.0,4712.0
997,336500 ,2002JJ00,14657.0,9895.0,4762.0,18403.0,12833.0,5710.0,-2.2,-1.8,-2.9,79.6,77.1,83.4,3326.0,2620.0,706.0,1512.0,1114.0,398.0,-76.0,22.0,98.0,4762.0
998,336500 ,2003JJ00,14438.0,9504.0,4934.0,18157.0,12278.0,5988.0,-1.3,-4.3,4.9,79.5,77.4,82.4,3346.0,2648.0,698.0,1646.0,1165.0,481.0,-58.0,18.0,76.0,4934.0
999,336500 ,2004JJ00,16010.0,10362.0,5648.0,19986.0,13017.0,7058.0,10.1,6.0,17.9,80.1,79.6,80.0,3404.0,2680.0,724.0,2324.0,1207.0,1117.0,-80.0,18.0,98.0,5648.0
1000,336500 ,2005JJ00,16512.0,10779.0,5733.0,20286.0,13298.0,7078.0,1.5,2.2,0.3,81.4,81.1,81.0,3404.0,2706.0,698.0,2406.0,1245.0,1161.0,-77.0,22.0,99.0,5733.0
1001,336500 ,2006JJ00,18591.0,12045.0,6546.0,22461.0,14760.0,7802.0,10.7,11.0,10.2,82.8,81.6,83.9,3520.0,2808.0,712.0,3107.0,1296.0,1811.0,-81.0,22.0,103.0,6546.0
1002,336500 ,2007JJ00,20575.0,13379.0,7196.0,24427.0,16033.0,8503.0,8.8,8.6,9.0,84.2,83.4,84.6,3760.0,3003.0,757.0,3522.0,1355.0,2167.0,-86.0,23.0,109.0,7196.0
1003,336500 ,2008JJ00,20458.0,13158.0,7300.0,23670.0,15346.0,8426.0,-3.1,-4.3,-0.9,86.4,85.7,86.6,4052.0,3218.0,834.0,3339.0,1418.0,1921.0,-91.0,28.0,119.0,7300.0
1004,336500 ,2009JJ00,17523.0,11248.0,6275.0,19942.0,13133.0,6898.0,-15.7,-14.4,-18.1,87.9,85.6,91.0,4098.0,3304.0,794.0,2376.0,1465.0,911.0,-199.0,33.0,232.0,6275.0
1005,336500 ,2010JJ00,20992.0,12875.0,8117.0,23643.0,14766.0,8935.0,18.6,12.4,29.5,88.8,87.2,90.8,4013.0,3213.0,800.0,4230.0,1504.0,2726.0,-126.0,36.0,162.0,8117.0
1006,336500 ,2011JJ00,25204.0,16000.0,9204.0,28126.0,18111.0,10107.0,19.0,22.6,13.1,89.6,88.3,91.1,4346.0,3480.0,866.0,4974.0,1547.0,3427.0,-116.0,42.0,158.0,9204.0
1007,336500 ,2012JJ00,23363.0,14967.0,8396.0,25800.0,16725.0,9161.0,-8.3,-7.7,-9.4,90.6,89.5,91.6,4555.0,3614.0,941.0,3924.0,1606.0,2318.0,-83.0,58.0,141.0,8396.0
1008,336500 ,2013JJ00,24088.0,15311.0,8777.0,26415.0,17152.0,9352.0,2.4,2.6,2.1,91.2,89.3,93.8,4852.0,3770.0,1082.0,4022.0,1665.0,2357.0,-97.0,39.0,136.0,8777.0
1009,336500 ,2014JJ00,25587.0,16032.0,9555.0,27836.0,17948.0,9976.0,5.4,4.6,6.7,91.9,89.3,95.8,4983.0,3922.0,1061.0,4673.0,1726.0,2947.0,-101.0,38.0,139.0,9555.0
1010,336500 ,2015JJ00,25380.0,15782.0,9598.0,27408.0,17365.0,10109.0,-1.5,-3.2,1.3,92.6,90.9,94.9,5048.0,4020.0,1028.0,4714.0,1813.0,2901.0,-164.0,24.0,188.0,9598.0
1011,336500 ,2016JJ00,25715.0,15985.0,9730.0,27566.0,17593.0,10045.0,0.6,1.3,-0.6,93.3,90.9,96.9,5243.0,4152.0,1091.0,4736.0,1907.0,2829.0,-249.0,23.0,272.0,9730.0
