ID,WoonlandVanGasten,Sterklassen,Perioden,Gasten_1,Overnachtingen_2
17915,10320,112,2013MM12,0.0,0.0
17916,10320,112,2013KW04,1.0,1.0
17917,10320,112,2013JJ00,1.0,3.0
17918,10320,112,2014MM01,0.0,0.0
17919,10320,112,2014MM02,0.0,0.0
17920,10320,112,2014MM03,0.0,0.0
17921,10320,112,2014KW01,0.0,0.0
17922,10320,112,2014MM04,0.0,0.0
17923,10320,112,2014MM05,0.0,0.0
17924,10320,112,2014MM06,0.0,0.0
17925,10320,112,2014KW02,0.0,0.0
17926,10320,112,2014MM07,0.0,0.0
17927,10320,112,2014MM08,0.0,0.0
17928,10320,112,2014MM09,0.0,0.0
17929,10320,112,2014KW03,0.0,0.0
17930,10320,112,2014MM10,0.0,0.0
17931,10320,112,2014MM11,0.0,0.0
17932,10320,112,2014MM12,0.0,0.0
17933,10320,112,2014KW04,1.0,1.0
17934,10320,112,2014JJ00,2.0,4.0
17935,10320,112,2015MM01,0.0,0.0
17936,10320,112,2015MM02,0.0,0.0
17937,10320,112,2015MM03,0.0,0.0
17938,10320,112,2015KW01,0.0,0.0
17939,10320,112,2015MM04,0.0,0.0
17940,10320,112,2015MM05,0.0,0.0
17941,10320,112,2015MM06,0.0,0.0
17942,10320,112,2015KW02,0.0,0.0
17943,10320,112,2015MM07,0.0,0.0
17944,10320,112,2015MM08,0.0,0.0
17945,10320,112,2015MM09,0.0,0.0
17946,10320,112,2015KW03,0.0,0.0
17947,10320,112,2015MM10,0.0,0.0
17948,10320,112,2015MM11,0.0,0.0
17949,10320,112,2015MM12,0.0,0.0
17950,10320,112,2015KW04,0.0,0.0
17951,10320,112,2015JJ00,1.0,2.0
17952,10320,113,2012MM01,0.0,0.0
17953,10320,113,2012MM02,0.0,0.0
17954,10320,113,2012MM03,0.0,0.0
17955,10320,113,2012KW01,0.0,0.0
17956,10320,113,2012MM04,0.0,0.0
17957,10320,113,2012MM05,0.0,0.0
17958,10320,113,2012MM06,0.0,0.0
17959,10320,113,2012KW02,0.0,0.0
17960,10320,113,2012MM07,0.0,0.0
17961,10320,113,2012MM08,0.0,0.0
17962,10320,113,2012MM09,0.0,0.0
17963,10320,113,2012KW03,0.0,0.0
17964,10320,113,2012MM10,0.0,0.0
17965,10320,113,2012MM11,0.0,0.0
17966,10320,113,2012MM12,0.0,0.0
17967,10320,113,2012KW04,0.0,0.0
17968,10320,113,2012JJ00,1.0,2.0
17969,10320,113,2013MM01,0.0,0.0
17970,10320,113,2013MM02,0.0,0.0
17971,10320,113,2013MM03,0.0,0.0
17972,10320,113,2013KW01,0.0,0.0
17973,10320,113,2013MM04,0.0,0.0
17974,10320,113,2013MM05,0.0,0.0
17975,10320,113,2013MM06,0.0,0.0
17976,10320,113,2013KW02,0.0,0.0
17977,10320,113,2013MM07,0.0,0.0
17978,10320,113,2013MM08,0.0,0.0
17979,10320,113,2013MM09,0.0,0.0
17980,10320,113,2013KW03,0.0,0.0
17981,10320,113,2013MM10,0.0,0.0
17982,10320,113,2013MM11,0.0,0.0
17983,10320,113,2013MM12,0.0,0.0
17984,10320,113,2013KW04,0.0,0.0
17985,10320,113,2013JJ00,1.0,2.0
17986,10320,113,2014MM01,0.0,0.0
17987,10320,113,2014MM02,0.0,0.0
17988,10320,113,2014MM03,0.0,0.0
17989,10320,113,2014KW01,0.0,0.0
17990,10320,113,2014MM04,0.0,0.0
17991,10320,113,2014MM05,0.0,0.0
17992,10320,113,2014MM06,0.0,0.0
17993,10320,113,2014KW02,0.0,0.0
17994,10320,113,2014MM07,0.0,0.0
17995,10320,113,2014MM08,0.0,0.0
17996,10320,113,2014MM09,0.0,0.0
17997,10320,113,2014KW03,0.0,0.0
17998,10320,113,2014MM10,0.0,0.0
17999,10320,113,2014MM11,0.0,0.0
18000,10320,113,2014MM12,0.0,0.0
18001,10320,113,2014KW04,0.0,0.0
18002,10320,113,2014JJ00,1.0,2.0
18003,10320,113,2015MM01,0.0,0.0
18004,10320,113,2015MM02,0.0,0.0
18005,10320,113,2015MM03,0.0,0.0
18006,10320,113,2015KW01,0.0,0.0
18007,10320,113,2015MM04,0.0,0.0
18008,10320,113,2015MM05,0.0,0.0
18009,10320,113,2015MM06,0.0,0.0
18010,10320,113,2015KW02,0.0,0.0
18011,10320,113,2015MM07,0.0,0.0
18012,10320,113,2015MM08,0.0,0.0
18013,10320,113,2015MM09,0.0,0.0
18014,10320,113,2015KW03,0.0,0.0
18015,10320,113,2015MM10,0.0,0.0
18016,10320,113,2015MM11,0.0,0.0
18017,10320,113,2015MM12,0.0,0.0
18018,10320,113,2015KW04,0.0,0.0
18019,10320,113,2015JJ00,1.0,2.0
18020,10320,114,2012MM01,0.0,0.0
18021,10320,114,2012MM02,0.0,0.0
18022,10320,114,2012MM03,0.0,0.0
18023,10320,114,2012KW01,0.0,0.0
18024,10320,114,2012MM04,0.0,0.0
18025,10320,114,2012MM05,0.0,0.0
18026,10320,114,2012MM06,0.0,0.0
18027,10320,114,2012KW02,0.0,0.0
18028,10320,114,2012MM07,0.0,0.0
18029,10320,114,2012MM08,0.0,0.0
18030,10320,114,2012MM09,0.0,0.0
18031,10320,114,2012KW03,0.0,0.0
18032,10320,114,2012MM10,0.0,0.0
18033,10320,114,2012MM11,0.0,0.0
18034,10320,114,2012MM12,0.0,0.0
18035,10320,114,2012KW04,0.0,0.0
18036,10320,114,2012JJ00,0.0,0.0
18037,10320,114,2013MM01,0.0,0.0
18038,10320,114,2013MM02,0.0,0.0
18039,10320,114,2013MM03,0.0,0.0
18040,10320,114,2013KW01,0.0,0.0
18041,10320,114,2013MM04,0.0,0.0
18042,10320,114,2013MM05,0.0,0.0
18043,10320,114,2013MM06,0.0,0.0
18044,10320,114,2013KW02,0.0,0.0
18045,10320,114,2013MM07,0.0,0.0
18046,10320,114,2013MM08,0.0,0.0
18047,10320,114,2013MM09,0.0,0.0
18048,10320,114,2013KW03,0.0,0.0
18049,10320,114,2013MM10,0.0,0.0
18050,10320,114,2013MM11,0.0,0.0
18051,10320,114,2013MM12,0.0,0.0
18052,10320,114,2013KW04,0.0,0.0
18053,10320,114,2013JJ00,0.0,0.0
18054,10320,114,2014MM01,0.0,0.0
18055,10320,114,2014MM02,0.0,0.0
18056,10320,114,2014MM03,0.0,0.0
18057,10320,114,2014KW01,0.0,0.0
18058,10320,114,2014MM04,0.0,0.0
18059,10320,114,2014MM05,0.0,0.0
18060,10320,114,2014MM06,0.0,0.0
18061,10320,114,2014KW02,0.0,0.0
18062,10320,114,2014MM07,0.0,0.0
18063,10320,114,2014MM08,0.0,0.0
18064,10320,114,2014MM09,0.0,0.0
18065,10320,114,2014KW03,0.0,0.0
18066,10320,114,2014MM10,0.0,0.0
18067,10320,114,2014MM11,0.0,0.0
18068,10320,114,2014MM12,0.0,0.0
18069,10320,114,2014KW04,0.0,0.0
18070,10320,114,2014JJ00,0.0,0.0
18071,10320,114,2015MM01,0.0,0.0
18072,10320,114,2015MM02,0.0,0.0
18073,10320,114,2015MM03,0.0,0.0
18074,10320,114,2015KW01,0.0,0.0
18075,10320,114,2015MM04,0.0,0.0
18076,10320,114,2015MM05,0.0,0.0
18077,10320,114,2015MM06,0.0,0.0
18078,10320,114,2015KW02,0.0,0.0
18079,10320,114,2015MM07,0.0,0.0
18080,10320,114,2015MM08,0.0,0.0
18081,10320,114,2015MM09,0.0,0.0
18082,10320,114,2015KW03,0.0,0.0
18083,10320,114,2015MM10,0.0,0.0
18084,10320,114,2015MM11,0.0,0.0
18085,10320,114,2015MM12,0.0,0.0
18086,10320,114,2015KW04,0.0,0.0
18087,10320,114,2015JJ00,0.0,0.0
18088,10330,101,2012MM01,0.0,0.0
18089,10330,101,2012MM02,0.0,0.0
18090,10330,101,2012MM03,0.0,0.0
18091,10330,101,2012KW01,1.0,1.0
18092,10330,101,2012MM04,0.0,0.0
18093,10330,101,2012MM05,0.0,0.0
18094,10330,101,2012MM06,0.0,0.0
18095,10330,101,2012KW02,1.0,2.0
18096,10330,101,2012MM07,0.0,0.0
18097,10330,101,2012MM08,0.0,0.0
18098,10330,101,2012MM09,0.0,0.0
18099,10330,101,2012KW03,1.0,1.0
18100,10330,101,2012MM10,0.0,0.0
18101,10330,101,2012MM11,0.0,0.0
18102,10330,101,2012MM12,0.0,0.0
18103,10330,101,2012KW04,0.0,0.0
18104,10330,101,2012JJ00,3.0,5.0
18105,10330,101,2013MM01,0.0,0.0
18106,10330,101,2013MM02,0.0,0.0
18107,10330,101,2013MM03,0.0,0.0
18108,10330,101,2013KW01,0.0,0.0
18109,10330,101,2013MM04,0.0,0.0
18110,10330,101,2013MM05,0.0,0.0
18111,10330,101,2013MM06,0.0,0.0
18112,10330,101,2013KW02,0.0,0.0
18113,10330,101,2013MM07,0.0,0.0
18114,10330,101,2013MM08,0.0,0.0
18115,10330,101,2013MM09,0.0,0.0
18116,10330,101,2013KW03,1.0,1.0
18117,10330,101,2013MM10,0.0,0.0
18118,10330,101,2013MM11,0.0,0.0
18119,10330,101,2013MM12,0.0,0.0
18120,10330,101,2013KW04,1.0,1.0
18121,10330,101,2013JJ00,2.0,4.0
18122,10330,101,2014MM01,0.0,0.0
18123,10330,101,2014MM02,0.0,0.0
18124,10330,101,2014MM03,0.0,0.0
18125,10330,101,2014KW01,0.0,0.0
18126,10330,101,2014MM04,0.0,0.0
18127,10330,101,2014MM05,0.0,0.0
18128,10330,101,2014MM06,0.0,0.0
18129,10330,101,2014KW02,1.0,1.0
18130,10330,101,2014MM07,0.0,0.0
18131,10330,101,2014MM08,0.0,0.0
18132,10330,101,2014MM09,0.0,0.0
18133,10330,101,2014KW03,1.0,1.0
18134,10330,101,2014MM10,0.0,0.0
18135,10330,101,2014MM11,0.0,0.0
18136,10330,101,2014MM12,0.0,0.0
18137,10330,101,2014KW04,1.0,1.0
18138,10330,101,2014JJ00,2.0,4.0
18139,10330,101,2015MM01,0.0,0.0
18140,10330,101,2015MM02,0.0,0.0
18141,10330,101,2015MM03,0.0,0.0
18142,10330,101,2015KW01,0.0,0.0
18143,10330,101,2015MM04,0.0,0.0
18144,10330,101,2015MM05,0.0,0.0
18145,10330,101,2015MM06,0.0,0.0
18146,10330,101,2015KW02,1.0,1.0
18147,10330,101,2015MM07,0.0,0.0
18148,10330,101,2015MM08,0.0,0.0
18149,10330,101,2015MM09,0.0,0.0
18150,10330,101,2015KW03,0.0,0.0
18151,10330,101,2015MM10,0.0,0.0
18152,10330,101,2015MM11,0.0,0.0
18153,10330,101,2015MM12,0.0,0.0
18154,10330,101,2015KW04,1.0,1.0
18155,10330,101,2015JJ00,2.0,4.0
18156,10330,102,2012MM01,0.0,0.0
18157,10330,102,2012MM02,0.0,0.0
18158,10330,102,2012MM03,0.0,0.0
18159,10330,102,2012KW01,0.0,0.0
18160,10330,102,2012MM04,0.0,0.0
18161,10330,102,2012MM05,0.0,0.0
18162,10330,102,2012MM06,0.0,0.0
18163,10330,102,2012KW02,0.0,0.0
18164,10330,102,2012MM07,0.0,0.0
18165,10330,102,2012MM08,0.0,0.0
18166,10330,102,2012MM09,0.0,0.0
18167,10330,102,2012KW03,0.0,0.0
18168,10330,102,2012MM10,0.0,0.0
18169,10330,102,2012MM11,0.0,0.0
18170,10330,102,2012MM12,0.0,0.0
18171,10330,102,2012KW04,0.0,0.0
18172,10330,102,2012JJ00,0.0,0.0
18173,10330,102,2013MM01,0.0,0.0
18174,10330,102,2013MM02,0.0,0.0
18175,10330,102,2013MM03,0.0,0.0
18176,10330,102,2013KW01,0.0,0.0
18177,10330,102,2013MM04,0.0,0.0
18178,10330,102,2013MM05,0.0,0.0
18179,10330,102,2013MM06,0.0,0.0
18180,10330,102,2013KW02,0.0,0.0
18181,10330,102,2013MM07,0.0,0.0
18182,10330,102,2013MM08,0.0,0.0
18183,10330,102,2013MM09,0.0,0.0
18184,10330,102,2013KW03,0.0,0.0
18185,10330,102,2013MM10,0.0,0.0
18186,10330,102,2013MM11,0.0,0.0
18187,10330,102,2013MM12,0.0,0.0
18188,10330,102,2013KW04,0.0,0.0
18189,10330,102,2013JJ00,0.0,0.0
18190,10330,102,2014MM01,0.0,0.0
18191,10330,102,2014MM02,0.0,0.0
18192,10330,102,2014MM03,0.0,0.0
18193,10330,102,2014KW01,0.0,0.0
18194,10330,102,2014MM04,0.0,0.0
18195,10330,102,2014MM05,0.0,0.0
18196,10330,102,2014MM06,0.0,0.0
18197,10330,102,2014KW02,0.0,0.0
18198,10330,102,2014MM07,0.0,0.0
18199,10330,102,2014MM08,0.0,0.0
18200,10330,102,2014MM09,0.0,0.0
18201,10330,102,2014KW03,0.0,0.0
18202,10330,102,2014MM10,0.0,0.0
18203,10330,102,2014MM11,0.0,0.0
18204,10330,102,2014MM12,0.0,0.0
18205,10330,102,2014KW04,0.0,0.0
18206,10330,102,2014JJ00,0.0,0.0
18207,10330,102,2015MM01,0.0,0.0
18208,10330,102,2015MM02,0.0,0.0
18209,10330,102,2015MM03,0.0,0.0
18210,10330,102,2015KW01,0.0,0.0
18211,10330,102,2015MM04,0.0,0.0
18212,10330,102,2015MM05,0.0,0.0
18213,10330,102,2015MM06,0.0,0.0
18214,10330,102,2015KW02,0.0,0.0
18215,10330,102,2015MM07,0.0,0.0
18216,10330,102,2015MM08,0.0,0.0
18217,10330,102,2015MM09,0.0,0.0
18218,10330,102,2015KW03,0.0,0.0
18219,10330,102,2015MM10,0.0,0.0
18220,10330,102,2015MM11,0.0,0.0
18221,10330,102,2015MM12,0.0,0.0
18222,10330,102,2015KW04,0.0,0.0
18223,10330,102,2015JJ00,1.0,1.0
18224,10330,103,2012MM01,0.0,0.0
18225,10330,103,2012MM02,0.0,0.0
18226,10330,103,2012MM03,0.0,0.0
18227,10330,103,2012KW01,0.0,0.0
18228,10330,103,2012MM04,0.0,0.0
18229,10330,103,2012MM05,0.0,0.0
18230,10330,103,2012MM06,0.0,0.0
18231,10330,103,2012KW02,0.0,0.0
18232,10330,103,2012MM07,0.0,0.0
18233,10330,103,2012MM08,0.0,0.0
18234,10330,103,2012MM09,0.0,0.0
18235,10330,103,2012KW03,0.0,0.0
18236,10330,103,2012MM10,0.0,0.0
18237,10330,103,2012MM11,0.0,0.0
18238,10330,103,2012MM12,0.0,0.0
18239,10330,103,2012KW04,0.0,0.0
18240,10330,103,2012JJ00,0.0,0.0
18241,10330,103,2013MM01,0.0,0.0
18242,10330,103,2013MM02,0.0,0.0
18243,10330,103,2013MM03,0.0,0.0
18244,10330,103,2013KW01,0.0,0.0
18245,10330,103,2013MM04,0.0,0.0
18246,10330,103,2013MM05,0.0,0.0
18247,10330,103,2013MM06,0.0,0.0
18248,10330,103,2013KW02,0.0,0.0
18249,10330,103,2013MM07,0.0,0.0
18250,10330,103,2013MM08,0.0,0.0
18251,10330,103,2013MM09,0.0,0.0
18252,10330,103,2013KW03,0.0,0.0
18253,10330,103,2013MM10,0.0,0.0
18254,10330,103,2013MM11,0.0,0.0
18255,10330,103,2013MM12,0.0,0.0
18256,10330,103,2013KW04,0.0,0.0
18257,10330,103,2013JJ00,0.0,0.0
18258,10330,103,2014MM01,0.0,0.0
18259,10330,103,2014MM02,0.0,0.0
18260,10330,103,2014MM03,0.0,0.0
18261,10330,103,2014KW01,0.0,0.0
18262,10330,103,2014MM04,0.0,0.0
18263,10330,103,2014MM05,0.0,0.0
18264,10330,103,2014MM06,0.0,0.0
18265,10330,103,2014KW02,0.0,0.0
18266,10330,103,2014MM07,0.0,0.0
18267,10330,103,2014MM08,0.0,0.0
18268,10330,103,2014MM09,0.0,0.0
18269,10330,103,2014KW03,0.0,0.0
18270,10330,103,2014MM10,0.0,0.0
18271,10330,103,2014MM11,0.0,0.0
18272,10330,103,2014MM12,0.0,0.0
18273,10330,103,2014KW04,0.0,0.0
18274,10330,103,2014JJ00,0.0,0.0
18275,10330,103,2015MM01,0.0,0.0
18276,10330,103,2015MM02,0.0,0.0
18277,10330,103,2015MM03,0.0,0.0
18278,10330,103,2015KW01,0.0,0.0
18279,10330,103,2015MM04,0.0,0.0
18280,10330,103,2015MM05,0.0,0.0
18281,10330,103,2015MM06,0.0,0.0
18282,10330,103,2015KW02,0.0,0.0
18283,10330,103,2015MM07,0.0,0.0
18284,10330,103,2015MM08,0.0,0.0
18285,10330,103,2015MM09,0.0,0.0
18286,10330,103,2015KW03,0.0,0.0
18287,10330,103,2015MM10,0.0,0.0
18288,10330,103,2015MM11,0.0,0.0
18289,10330,103,2015MM12,0.0,0.0
18290,10330,103,2015KW04,0.0,0.0
18291,10330,103,2015JJ00,0.0,0.0
18292,10330,104,2012MM01,0.0,0.0
18293,10330,104,2012MM02,0.0,0.0
18294,10330,104,2012MM03,0.0,0.0
18295,10330,104,2012KW01,0.0,0.0
18296,10330,104,2012MM04,0.0,0.0
18297,10330,104,2012MM05,0.0,0.0
18298,10330,104,2012MM06,0.0,0.0
18299,10330,104,2012KW02,0.0,0.0
18300,10330,104,2012MM07,0.0,0.0
18301,10330,104,2012MM08,0.0,0.0
18302,10330,104,2012MM09,0.0,0.0
18303,10330,104,2012KW03,0.0,0.0
18304,10330,104,2012MM10,0.0,0.0
18305,10330,104,2012MM11,0.0,0.0
18306,10330,104,2012MM12,0.0,0.0
18307,10330,104,2012KW04,0.0,0.0
18308,10330,104,2012JJ00,0.0,0.0
18309,10330,104,2013MM01,0.0,0.0
18310,10330,104,2013MM02,0.0,0.0
18311,10330,104,2013MM03,0.0,0.0
18312,10330,104,2013KW01,0.0,0.0
18313,10330,104,2013MM04,0.0,0.0
18314,10330,104,2013MM05,0.0,0.0
18315,10330,104,2013MM06,0.0,0.0
18316,10330,104,2013KW02,0.0,0.0
18317,10330,104,2013MM07,0.0,0.0
18318,10330,104,2013MM08,0.0,0.0
18319,10330,104,2013MM09,0.0,0.0
18320,10330,104,2013KW03,0.0,0.0
18321,10330,104,2013MM10,0.0,0.0
18322,10330,104,2013MM11,0.0,0.0
18323,10330,104,2013MM12,0.0,0.0
18324,10330,104,2013KW04,0.0,0.0
18325,10330,104,2013JJ00,0.0,0.0
18326,10330,104,2014MM01,0.0,0.0
18327,10330,104,2014MM02,0.0,0.0
18328,10330,104,2014MM03,0.0,0.0
18329,10330,104,2014KW01,0.0,0.0
18330,10330,104,2014MM04,0.0,0.0
18331,10330,104,2014MM05,0.0,0.0
18332,10330,104,2014MM06,0.0,0.0
18333,10330,104,2014KW02,0.0,0.0
18334,10330,104,2014MM07,0.0,0.0
18335,10330,104,2014MM08,0.0,0.0
18336,10330,104,2014MM09,0.0,0.0
18337,10330,104,2014KW03,0.0,0.0
18338,10330,104,2014MM10,0.0,0.0
18339,10330,104,2014MM11,0.0,0.0
18340,10330,104,2014MM12,0.0,0.0
18341,10330,104,2014KW04,0.0,0.0
18342,10330,104,2014JJ00,0.0,0.0
18343,10330,104,2015MM01,0.0,0.0
18344,10330,104,2015MM02,0.0,0.0
18345,10330,104,2015MM03,0.0,0.0
18346,10330,104,2015KW01,0.0,0.0
18347,10330,104,2015MM04,0.0,0.0
18348,10330,104,2015MM05,0.0,0.0
18349,10330,104,2015MM06,0.0,0.0
18350,10330,104,2015KW02,0.0,0.0
18351,10330,104,2015MM07,0.0,0.0
18352,10330,104,2015MM08,0.0,0.0
18353,10330,104,2015MM09,0.0,0.0
18354,10330,104,2015KW03,0.0,0.0
18355,10330,104,2015MM10,0.0,0.0
18356,10330,104,2015MM11,0.0,0.0
18357,10330,104,2015MM12,0.0,0.0
18358,10330,104,2015KW04,0.0,0.0
18359,10330,104,2015JJ00,0.0,0.0
18360,10330,105,2012MM01,0.0,0.0
18361,10330,105,2012MM02,0.0,0.0
18362,10330,105,2012MM03,0.0,0.0
18363,10330,105,2012KW01,0.0,0.0
18364,10330,105,2012MM04,0.0,0.0
18365,10330,105,2012MM05,0.0,0.0
18366,10330,105,2012MM06,0.0,0.0
18367,10330,105,2012KW02,0.0,0.0
18368,10330,105,2012MM07,0.0,0.0
18369,10330,105,2012MM08,0.0,0.0
18370,10330,105,2012MM09,0.0,0.0
18371,10330,105,2012KW03,0.0,0.0
18372,10330,105,2012MM10,0.0,0.0
18373,10330,105,2012MM11,0.0,0.0
18374,10330,105,2012MM12,0.0,0.0
18375,10330,105,2012KW04,0.0,0.0
18376,10330,105,2012JJ00,1.0,2.0
18377,10330,105,2013MM01,0.0,0.0
18378,10330,105,2013MM02,0.0,0.0
18379,10330,105,2013MM03,0.0,0.0
18380,10330,105,2013KW01,0.0,0.0
18381,10330,105,2013MM04,0.0,0.0
18382,10330,105,2013MM05,0.0,0.0
18383,10330,105,2013MM06,0.0,0.0
18384,10330,105,2013KW02,0.0,0.0
18385,10330,105,2013MM07,0.0,0.0
18386,10330,105,2013MM08,0.0,0.0
18387,10330,105,2013MM09,0.0,0.0
18388,10330,105,2013KW03,0.0,0.0
18389,10330,105,2013MM10,0.0,0.0
18390,10330,105,2013MM11,0.0,0.0
18391,10330,105,2013MM12,0.0,0.0
18392,10330,105,2013KW04,0.0,0.0
18393,10330,105,2013JJ00,1.0,1.0
18394,10330,105,2014MM01,0.0,0.0
18395,10330,105,2014MM02,0.0,0.0
18396,10330,105,2014MM03,0.0,0.0
18397,10330,105,2014KW01,0.0,0.0
18398,10330,105,2014MM04,0.0,0.0
18399,10330,105,2014MM05,0.0,0.0
18400,10330,105,2014MM06,0.0,0.0
18401,10330,105,2014KW02,0.0,0.0
18402,10330,105,2014MM07,0.0,0.0
18403,10330,105,2014MM08,0.0,0.0
18404,10330,105,2014MM09,0.0,0.0
18405,10330,105,2014KW03,0.0,0.0
18406,10330,105,2014MM10,0.0,0.0
18407,10330,105,2014MM11,0.0,0.0
18408,10330,105,2014MM12,0.0,0.0
18409,10330,105,2014KW04,0.0,0.0
18410,10330,105,2014JJ00,1.0,2.0
18411,10330,105,2015MM01,0.0,0.0
18412,10330,105,2015MM02,0.0,0.0
18413,10330,105,2015MM03,0.0,0.0
18414,10330,105,2015KW01,0.0,0.0
18415,10330,105,2015MM04,0.0,0.0
18416,10330,105,2015MM05,0.0,0.0
18417,10330,105,2015MM06,0.0,0.0
18418,10330,105,2015KW02,0.0,0.0
18419,10330,105,2015MM07,0.0,0.0
18420,10330,105,2015MM08,0.0,0.0
18421,10330,105,2015MM09,0.0,0.0
18422,10330,105,2015KW03,0.0,0.0
18423,10330,105,2015MM10,0.0,0.0
18424,10330,105,2015MM11,0.0,0.0
18425,10330,105,2015MM12,0.0,0.0
18426,10330,105,2015KW04,0.0,0.0
18427,10330,105,2015JJ00,0.0,0.0
18428,10330,106,2012MM01,0.0,0.0
18429,10330,106,2012MM02,0.0,0.0
18430,10330,106,2012MM03,0.0,0.0
18431,10330,106,2012KW01,0.0,0.0
18432,10330,106,2012MM04,0.0,0.0
18433,10330,106,2012MM05,0.0,0.0
18434,10330,106,2012MM06,0.0,0.0
18435,10330,106,2012KW02,0.0,0.0
18436,10330,106,2012MM07,0.0,0.0
18437,10330,106,2012MM08,0.0,0.0
18438,10330,106,2012MM09,0.0,0.0
18439,10330,106,2012KW03,0.0,0.0
18440,10330,106,2012MM10,0.0,0.0
18441,10330,106,2012MM11,0.0,0.0
18442,10330,106,2012MM12,0.0,0.0
18443,10330,106,2012KW04,0.0,0.0
18444,10330,106,2012JJ00,1.0,2.0
18445,10330,106,2013MM01,0.0,0.0
18446,10330,106,2013MM02,0.0,0.0
18447,10330,106,2013MM03,0.0,0.0
18448,10330,106,2013KW01,0.0,0.0
18449,10330,106,2013MM04,0.0,0.0
18450,10330,106,2013MM05,0.0,0.0
18451,10330,106,2013MM06,0.0,0.0
18452,10330,106,2013KW02,0.0,0.0
18453,10330,106,2013MM07,0.0,0.0
18454,10330,106,2013MM08,0.0,0.0
18455,10330,106,2013MM09,0.0,0.0
18456,10330,106,2013KW03,0.0,0.0
18457,10330,106,2013MM10,0.0,0.0
18458,10330,106,2013MM11,0.0,0.0
18459,10330,106,2013MM12,0.0,0.0
18460,10330,106,2013KW04,0.0,0.0
18461,10330,106,2013JJ00,1.0,1.0
18462,10330,106,2014MM01,0.0,0.0
18463,10330,106,2014MM02,0.0,0.0
18464,10330,106,2014MM03,0.0,0.0
18465,10330,106,2014KW01,0.0,0.0
18466,10330,106,2014MM04,0.0,0.0
18467,10330,106,2014MM05,0.0,0.0
18468,10330,106,2014MM06,0.0,0.0
18469,10330,106,2014KW02,0.0,0.0
18470,10330,106,2014MM07,0.0,0.0
18471,10330,106,2014MM08,0.0,0.0
18472,10330,106,2014MM09,0.0,0.0
18473,10330,106,2014KW03,0.0,0.0
18474,10330,106,2014MM10,0.0,0.0
18475,10330,106,2014MM11,0.0,0.0
18476,10330,106,2014MM12,0.0,0.0
18477,10330,106,2014KW04,0.0,0.0
18478,10330,106,2014JJ00,1.0,2.0
18479,10330,106,2015MM01,0.0,0.0
18480,10330,106,2015MM02,0.0,0.0
18481,10330,106,2015MM03,0.0,0.0
18482,10330,106,2015KW01,0.0,0.0
18483,10330,106,2015MM04,0.0,0.0
18484,10330,106,2015MM05,0.0,0.0
18485,10330,106,2015MM06,0.0,0.0
18486,10330,106,2015KW02,0.0,0.0
18487,10330,106,2015MM07,0.0,0.0
18488,10330,106,2015MM08,0.0,0.0
18489,10330,106,2015MM09,0.0,0.0
18490,10330,106,2015KW03,0.0,0.0
18491,10330,106,2015MM10,0.0,0.0
18492,10330,106,2015MM11,0.0,0.0
18493,10330,106,2015MM12,0.0,0.0
18494,10330,106,2015KW04,0.0,0.0
18495,10330,106,2015JJ00,1.0,2.0
18496,10330,107,2012MM01,0.0,0.0
18497,10330,107,2012MM02,0.0,0.0
18498,10330,107,2012MM03,0.0,0.0
18499,10330,107,2012KW01,0.0,0.0
18500,10330,107,2012MM04,0.0,0.0
18501,10330,107,2012MM05,0.0,0.0
18502,10330,107,2012MM06,0.0,0.0
18503,10330,107,2012KW02,0.0,0.0
18504,10330,107,2012MM07,0.0,0.0
18505,10330,107,2012MM08,0.0,0.0
18506,10330,107,2012MM09,0.0,0.0
18507,10330,107,2012KW03,0.0,0.0
18508,10330,107,2012MM10,0.0,0.0
18509,10330,107,2012MM11,0.0,0.0
18510,10330,107,2012MM12,0.0,0.0
18511,10330,107,2012KW04,0.0,0.0
18512,10330,107,2012JJ00,0.0,0.0
18513,10330,107,2013MM01,0.0,0.0
18514,10330,107,2013MM02,0.0,0.0
18515,10330,107,2013MM03,0.0,0.0
18516,10330,107,2013KW01,0.0,0.0
18517,10330,107,2013MM04,0.0,0.0
18518,10330,107,2013MM05,0.0,0.0
18519,10330,107,2013MM06,0.0,0.0
18520,10330,107,2013KW02,0.0,0.0
18521,10330,107,2013MM07,0.0,0.0
18522,10330,107,2013MM08,0.0,0.0
18523,10330,107,2013MM09,0.0,0.0
18524,10330,107,2013KW03,0.0,0.0
18525,10330,107,2013MM10,0.0,0.0
18526,10330,107,2013MM11,0.0,0.0
18527,10330,107,2013MM12,0.0,0.0
18528,10330,107,2013KW04,0.0,0.0
18529,10330,107,2013JJ00,0.0,0.0
18530,10330,107,2014MM01,0.0,0.0
18531,10330,107,2014MM02,0.0,0.0
18532,10330,107,2014MM03,0.0,0.0
18533,10330,107,2014KW01,0.0,0.0
18534,10330,107,2014MM04,0.0,0.0
18535,10330,107,2014MM05,0.0,0.0
18536,10330,107,2014MM06,0.0,0.0
18537,10330,107,2014KW02,0.0,0.0
18538,10330,107,2014MM07,0.0,0.0
18539,10330,107,2014MM08,0.0,0.0
18540,10330,107,2014MM09,0.0,0.0
18541,10330,107,2014KW03,0.0,0.0
18542,10330,107,2014MM10,0.0,0.0
18543,10330,107,2014MM11,0.0,0.0
18544,10330,107,2014MM12,0.0,0.0
18545,10330,107,2014KW04,0.0,0.0
18546,10330,107,2014JJ00,0.0,0.0
