ID,Geslacht,Leeftijden,TypeZorg,BurgerlijkeStaat,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
1615,1,0, 2,0,2009JJ00,34395,0.54,2611,76,0.41
1616,1,0, 2,0,2010JJ00,40005,0.62,3016,75,0.47
1617,1,0, 2,1,2004JJ00,2130,0.1,216,101,0.1
1618,1,0, 2,1,2005JJ00,1445,0.07,176,122,0.08
1619,1,0, 2,1,2006JJ00,1495,0.07,175,117,0.08
1620,1,0, 2,1,2007JJ00,2315,0.1,215,93,0.1
1621,1,0, 2,1,2008JJ00,3295,0.15,245,74,0.11
1622,1,0, 2,1,2009JJ00,3755,0.16,274,73,0.12
1623,1,0, 2,1,2010JJ00,4390,0.19,317,72,0.14
1624,1,0, 2,2,2004JJ00,6205,0.18,829,134,0.24
1625,1,0, 2,2,2005JJ00,7665,0.22,714,93,0.2
1626,1,0, 2,2,2006JJ00,9295,0.27,701,75,0.2
1627,1,0, 2,2,2007JJ00,13760,0.4,941,68,0.27
1628,1,0, 2,2,2008JJ00,19390,0.56,1318,68,0.38
1629,1,0, 2,2,2009JJ00,23330,0.68,1722,74,0.5
1630,1,0, 2,2,2010JJ00,26965,0.79,1991,74,0.58
1631,1,0, 2,3,2004JJ00,2275,1.36,483,212,2.88
1632,1,0, 2,3,2005JJ00,1655,0.98,354,214,2.09
1633,1,0, 2,3,2006JJ00,1760,1.03,283,161,1.66
1634,1,0, 2,3,2007JJ00,2670,1.56,285,107,1.66
1635,1,0, 2,3,2008JJ00,4160,2.4,405,97,2.33
1636,1,0, 2,3,2009JJ00,5085,2.9,476,94,2.72
1637,1,0, 2,3,2010JJ00,6055,3.42,561,93,3.17
1638,1,0, 2,4,2004JJ00,1235,0.3,105,85,0.25
1639,1,0, 2,4,2005JJ00,635,0.15,71,112,0.17
1640,1,0, 2,4,2006JJ00,695,0.17,63,91,0.15
1641,1,0, 2,4,2007JJ00,1095,0.26,84,77,0.2
1642,1,0, 2,4,2008JJ00,1790,0.39,124,69,0.27
1643,1,0, 2,4,2009JJ00,2220,0.47,139,63,0.29
1644,1,0, 2,4,2010JJ00,2595,0.54,146,56,0.3
1645,1,0, 3,0,2004JJ00,33850,0.54,809,24,0.13
1646,1,0, 3,0,2005JJ00,28985,0.46,491,17,0.08
1647,1,0, 3,0,2006JJ00,29280,0.47,480,16,0.08
1648,1,0, 3,0,2007JJ00,27095,0.43,472,17,0.08
1649,1,0, 3,0,2008JJ00,24905,0.39,444,18,0.07
1650,1,0, 3,0,2009JJ00,20440,0.32,359,18,0.06
1651,1,0, 3,0,2010JJ00,18310,0.28,315,17,0.05
1652,1,0, 3,1,2004JJ00,4280,0.2,108,25,0.05
1653,1,0, 3,1,2005JJ00,4310,0.2,92,21,0.04
1654,1,0, 3,1,2006JJ00,4475,0.2,102,23,0.05
1655,1,0, 3,1,2007JJ00,4490,0.2,117,26,0.05
1656,1,0, 3,1,2008JJ00,4485,0.2,122,27,0.05
1657,1,0, 3,1,2009JJ00,3690,0.16,103,28,0.04
1658,1,0, 3,1,2010JJ00,2910,0.12,68,23,0.03
1659,1,0, 3,2,2004JJ00,24405,0.7,572,23,0.16
1660,1,0, 3,2,2005JJ00,20050,0.58,314,16,0.09
1661,1,0, 3,2,2006JJ00,19990,0.58,280,14,0.08
1662,1,0, 3,2,2007JJ00,18050,0.52,266,15,0.08
1663,1,0, 3,2,2008JJ00,16600,0.48,245,15,0.07
1664,1,0, 3,2,2009JJ00,13445,0.39,196,15,0.06
1665,1,0, 3,2,2010JJ00,12290,0.36,186,15,0.05
1666,1,0, 3,3,2004JJ00,2850,1.7,80,28,0.47
1667,1,0, 3,3,2005JJ00,2410,1.43,49,20,0.29
1668,1,0, 3,3,2006JJ00,2480,1.46,57,23,0.33
1669,1,0, 3,3,2007JJ00,2250,1.31,45,20,0.27
1670,1,0, 3,3,2008JJ00,1715,0.99,36,21,0.21
1671,1,0, 3,3,2009JJ00,1445,0.82,29,20,0.16
1672,1,0, 3,3,2010JJ00,1430,0.81,29,20,0.16
1673,1,0, 3,4,2004JJ00,2315,0.55,50,22,0.12
1674,1,0, 3,4,2005JJ00,2215,0.54,36,16,0.09
1675,1,0, 3,4,2006JJ00,2335,0.56,42,18,0.1
1676,1,0, 3,4,2007JJ00,2305,0.54,43,18,0.1
1677,1,0, 3,4,2008JJ00,2105,0.45,41,19,0.09
1678,1,0, 3,4,2009JJ00,1865,0.39,31,17,0.07
1679,1,0, 3,4,2010JJ00,1680,0.35,32,19,0.07
1680,1,0, 4,0,2004JJ00,24475,0.39,3519,144,0.56
1681,1,0, 4,0,2005JJ00,13505,0.22,2095,155,0.34
1682,1,0, 4,0,2006JJ00,10725,0.17,1844,172,0.29
1683,1,0, 4,0,2007JJ00,10835,0.17,2070,191,0.33
1684,1,0, 4,0,2008JJ00,15340,0.24,3264,213,0.52
1685,1,0, 4,0,2009JJ00,19220,0.3,4502,234,0.7
1686,1,0, 4,0,2010JJ00,21900,0.34,5455,249,0.85
1687,1,0, 4,1,2004JJ00,4345,0.2,615,142,0.29
1688,1,0, 4,1,2005JJ00,2690,0.12,419,156,0.19
1689,1,0, 4,1,2006JJ00,2035,0.09,370,182,0.17
1690,1,0, 4,1,2007JJ00,1800,0.08,379,210,0.17
1691,1,0, 4,1,2008JJ00,2445,0.11,543,222,0.24
1692,1,0, 4,1,2009JJ00,3110,0.13,746,240,0.32
1693,1,0, 4,1,2010JJ00,3770,0.16,942,250,0.4
1694,1,0, 4,2,2004JJ00,7650,0.22,1034,135,0.3
1695,1,0, 4,2,2005JJ00,4385,0.13,608,139,0.17
1696,1,0, 4,2,2006JJ00,3725,0.11,547,147,0.16
1697,1,0, 4,2,2007JJ00,3485,0.1,594,170,0.17
1698,1,0, 4,2,2008JJ00,4470,0.13,859,192,0.25
1699,1,0, 4,2,2009JJ00,5155,0.15,1093,212,0.32
1700,1,0, 4,2,2010JJ00,5680,0.17,1283,226,0.37
1701,1,0, 4,3,2004JJ00,9140,5.45,1419,155,8.47
1702,1,0, 4,3,2005JJ00,4670,2.76,819,175,4.85
1703,1,0, 4,3,2006JJ00,3590,2.11,707,197,4.15
1704,1,0, 4,3,2007JJ00,4155,2.42,853,205,4.98
1705,1,0, 4,3,2008JJ00,6375,3.67,1462,229,8.42
1706,1,0, 4,3,2009JJ00,8310,4.74,2091,252,11.93
1707,1,0, 4,3,2010JJ00,9185,5.2,2466,268,13.94
1708,1,0, 4,4,2004JJ00,3340,0.8,451,135,1.08
1709,1,0, 4,4,2005JJ00,1760,0.43,248,141,0.6
1710,1,0, 4,4,2006JJ00,1370,0.33,220,160,0.52
1711,1,0, 4,4,2007JJ00,1395,0.33,244,175,0.57
1712,1,0, 4,4,2008JJ00,2045,0.44,400,196,0.86
1713,1,0, 4,4,2009JJ00,2645,0.56,572,216,1.21
1714,1,0, 4,4,2010JJ00,3265,0.68,764,234,1.59
1715,1,0, 5,0,2004JJ00,5075,0.08,598,118,0.1
1716,1,0, 5,0,2005JJ00,6385,0.1,778,122,0.12
1717,1,0, 5,0,2006JJ00,7170,0.11,922,129,0.15
1718,1,0, 5,0,2007JJ00,5385,0.09,765,142,0.12
1719,1,0, 5,0,2008JJ00,3810,0.06,553,145,0.09
1720,1,0, 5,0,2009JJ00,3025,0.05,463,153,0.07
1721,1,0, 5,0,2010JJ00,2575,0.04,401,156,0.06
1722,1,0, 5,1,2004JJ00,625,0.03,73,118,0.03
1723,1,0, 5,1,2005JJ00,1075,0.05,124,115,0.06
1724,1,0, 5,1,2006JJ00,1360,0.06,181,133,0.08
1725,1,0, 5,1,2007JJ00,1085,0.05,158,146,0.07
1726,1,0, 5,1,2008JJ00,810,0.04,125,154,0.06
1727,1,0, 5,1,2009JJ00,710,0.03,113,158,0.05
1728,1,0, 5,1,2010JJ00,640,0.03,108,170,0.05
1729,1,0, 5,2,2004JJ00,2300,0.07,252,110,0.07
1730,1,0, 5,2,2005JJ00,2235,0.06,239,107,0.07
1731,1,0, 5,2,2006JJ00,2220,0.06,246,111,0.07
1732,1,0, 5,2,2007JJ00,1460,0.04,184,126,0.05
1733,1,0, 5,2,2008JJ00,995,0.03,124,124,0.04
1734,1,0, 5,2,2009JJ00,740,0.02,100,135,0.03
1735,1,0, 5,2,2010JJ00,640,0.02,93,145,0.03
1736,1,0, 5,3,2004JJ00,1555,0.93,206,132,1.23
1737,1,0, 5,3,2005JJ00,2070,1.22,295,143,1.75
1738,1,0, 5,3,2006JJ00,2375,1.4,343,144,2.01
1739,1,0, 5,3,2007JJ00,1870,1.09,287,153,1.67
1740,1,0, 5,3,2008JJ00,1255,0.72,199,158,1.14
1741,1,0, 5,3,2009JJ00,990,0.56,164,165,0.93
1742,1,0, 5,3,2010JJ00,760,0.43,120,158,0.68
1743,1,0, 5,4,2004JJ00,595,0.14,66,111,0.16
1744,1,0, 5,4,2005JJ00,1010,0.24,119,118,0.29
1745,1,0, 5,4,2006JJ00,1205,0.29,152,126,0.36
1746,1,0, 5,4,2007JJ00,970,0.23,136,140,0.32
1747,1,0, 5,4,2008JJ00,750,0.16,105,141,0.23
1748,1,0, 5,4,2009JJ00,585,0.12,87,149,0.18
1749,1,0, 5,4,2010JJ00,535,0.11,79,149,0.17
1750,1,0, 6,0,2004JJ00,28310,0.45,3294,116,0.53
1751,1,0, 6,0,2005JJ00,31705,0.51,3115,98,0.5
1752,1,0, 6,0,2006JJ00,32835,0.52,3399,104,0.54
1753,1,0, 6,0,2007JJ00,37075,0.59,4282,115,0.68
1754,1,0, 6,0,2008JJ00,35495,0.56,4172,118,0.66
1755,1,0, 6,0,2009JJ00,33075,0.52,3936,119,0.62
1756,1,0, 6,0,2010JJ00,32515,0.51,3980,122,0.62
1757,1,0, 6,1,2004JJ00,3340,0.16,425,127,0.2
1758,1,0, 6,1,2005JJ00,3325,0.15,354,107,0.16
1759,1,0, 6,1,2006JJ00,3285,0.15,392,119,0.18
1760,1,0, 6,1,2007JJ00,3790,0.17,505,133,0.23
1761,1,0, 6,1,2008JJ00,3750,0.17,522,139,0.23
1762,1,0, 6,1,2009JJ00,3320,0.14,464,140,0.2
1763,1,0, 6,1,2010JJ00,3080,0.13,449,146,0.19
1764,1,0, 6,2,2004JJ00,18410,0.53,1990,108,0.57
1765,1,0, 6,2,2005JJ00,22485,0.64,2160,96,0.62
1766,1,0, 6,2,2006JJ00,23650,0.68,2405,102,0.69
1767,1,0, 6,2,2007JJ00,26130,0.76,2917,112,0.85
1768,1,0, 6,2,2008JJ00,24755,0.72,2776,112,0.81
1769,1,0, 6,2,2009JJ00,23335,0.68,2654,114,0.77
1770,1,0, 6,2,2010JJ00,23025,0.67,2680,116,0.78
1771,1,0, 6,3,2004JJ00,4685,2.8,666,142,3.98
1772,1,0, 6,3,2005JJ00,4190,2.48,454,108,2.69
1773,1,0, 6,3,2006JJ00,4155,2.44,455,110,2.67
1774,1,0, 6,3,2007JJ00,4860,2.84,633,130,3.69
1775,1,0, 6,3,2008JJ00,4590,2.64,624,136,3.6
1776,1,0, 6,3,2009JJ00,4165,2.37,585,140,3.34
1777,1,0, 6,3,2010JJ00,4205,2.38,609,145,3.45
1778,1,0, 6,4,2004JJ00,1875,0.45,213,113,0.51
1779,1,0, 6,4,2005JJ00,1705,0.41,146,86,0.36
1780,1,0, 6,4,2006JJ00,1740,0.42,147,84,0.35
1781,1,0, 6,4,2007JJ00,2290,0.54,226,98,0.53
1782,1,0, 6,4,2008JJ00,2400,0.52,250,104,0.54
1783,1,0, 6,4,2009JJ00,2260,0.48,234,103,0.49
1784,1,0, 6,4,2010JJ00,2210,0.46,242,109,0.5
1785,1,0, 7,0,2004JJ00,29700,0.48,8049,271,1.29
1786,1,0, 7,0,2005JJ00,31265,0.5,8730,279,1.4
1787,1,0, 7,0,2006JJ00,31485,0.5,9266,294,1.48
1788,1,0, 7,0,2007JJ00,25610,0.41,7987,312,1.27
1789,1,0, 7,0,2008JJ00,21480,0.34,6925,322,1.09
1790,1,0, 7,0,2009JJ00,17975,0.28,6034,336,0.94
1791,1,0, 7,0,2010JJ00,16395,0.25,5575,340,0.87
1792,1,0, 7,1,2004JJ00,4070,0.19,1154,284,0.54
1793,1,0, 7,1,2005JJ00,4500,0.21,1331,296,0.61
1794,1,0, 7,1,2006JJ00,4605,0.21,1443,314,0.65
1795,1,0, 7,1,2007JJ00,4050,0.18,1312,324,0.59
1796,1,0, 7,1,2008JJ00,3570,0.16,1253,351,0.55
1797,1,0, 7,1,2009JJ00,3070,0.13,1107,361,0.48
1798,1,0, 7,1,2010JJ00,2780,0.12,1027,369,0.44
1799,1,0, 7,2,2004JJ00,11650,0.33,2848,244,0.81
1800,1,0, 7,2,2005JJ00,11570,0.33,2855,247,0.82
1801,1,0, 7,2,2006JJ00,11305,0.33,2954,261,0.85
1802,1,0, 7,2,2007JJ00,7655,0.22,2191,286,0.64
1803,1,0, 7,2,2008JJ00,5985,0.17,1759,294,0.51
1804,1,0, 7,2,2009JJ00,4895,0.14,1515,309,0.44
1805,1,0, 7,2,2010JJ00,4380,0.13,1378,315,0.4
1806,1,0, 7,3,2004JJ00,10585,6.32,3158,298,18.85
1807,1,0, 7,3,2005JJ00,11445,6.77,3489,305,20.64
1808,1,0, 7,3,2006JJ00,11770,6.91,3769,320,22.13
1809,1,0, 7,3,2007JJ00,10430,6.08,3434,329,20.03
1810,1,0, 7,3,2008JJ00,8740,5.04,2933,336,16.9
1811,1,0, 7,3,2009JJ00,7255,4.14,2513,346,14.33
1812,1,0, 7,3,2010JJ00,6570,3.71,2296,349,12.98
1813,1,0, 7,4,2004JJ00,3400,0.81,888,261,2.13
1814,1,0, 7,4,2005JJ00,3755,0.91,1054,281,2.56
1815,1,0, 7,4,2006JJ00,3805,0.91,1100,289,2.62
1816,1,0, 7,4,2007JJ00,3475,0.81,1050,302,2.46
1817,1,0, 7,4,2008JJ00,3185,0.69,980,307,2.11
1818,1,0, 7,4,2009JJ00,2755,0.58,899,326,1.9
1819,1,0, 7,4,2010JJ00,2665,0.55,874,328,1.82
1820,1,0, 8,0,2004JJ00,90885,1.46,7647,84,1.23
1821,1,0, 8,0,2005JJ00,94420,1.51,9810,104,1.57
1822,1,0, 8,0,2006JJ00,96800,1.55,10603,110,1.69
1823,1,0, 8,0,2007JJ00,90855,1.45,10446,115,1.67
1824,1,0, 8,0,2008JJ00,91545,1.44,10777,118,1.7
1825,1,0, 8,0,2009JJ00,93695,1.47,11529,123,1.8
1826,1,0, 8,0,2010JJ00,96240,1.5,12113,126,1.88
1827,1,0, 8,1,2004JJ00,13060,0.61,996,76,0.46
1828,1,0, 8,1,2005JJ00,15315,0.7,1546,101,0.71
1829,1,0, 8,1,2006JJ00,16575,0.75,1789,108,0.81
1830,1,0, 8,1,2007JJ00,16200,0.73,1793,111,0.81
1831,1,0, 8,1,2008JJ00,16610,0.73,1884,113,0.83
1832,1,0, 8,1,2009JJ00,17570,0.76,2066,118,0.9
1833,1,0, 8,1,2010JJ00,18970,0.81,2270,120,0.97
1834,1,0, 8,2,2004JJ00,32895,0.94,2388,73,0.68
1835,1,0, 8,2,2005JJ00,31290,0.9,2732,87,0.78
1836,1,0, 8,2,2006JJ00,30795,0.89,2784,90,0.8
1837,1,0, 8,2,2007JJ00,26190,0.76,2624,100,0.76
1838,1,0, 8,2,2008JJ00,25520,0.74,2692,105,0.78
1839,1,0, 8,2,2009JJ00,25680,0.75,2894,113,0.84
1840,1,0, 8,2,2010JJ00,26315,0.77,3073,117,0.9
1841,1,0, 8,3,2004JJ00,34025,20.3,3401,100,20.3
1842,1,0, 8,3,2005JJ00,35470,20.98,4297,121,25.42
1843,1,0, 8,3,2006JJ00,36410,21.38,4633,127,27.21
1844,1,0, 8,3,2007JJ00,35345,20.62,4592,130,26.78
1845,1,0, 8,3,2008JJ00,35410,20.4,4646,131,26.76
1846,1,0, 8,3,2009JJ00,35730,20.38,4853,136,27.69
1847,1,0, 8,3,2010JJ00,34955,19.77,4868,139,27.53
1848,1,0, 8,4,2004JJ00,10905,2.61,861,79,2.06
1849,1,0, 8,4,2005JJ00,12340,2.99,1235,100,3.0
1850,1,0, 8,4,2006JJ00,13020,3.1,1397,107,3.33
1851,1,0, 8,4,2007JJ00,13120,3.07,1437,109,3.36
1852,1,0, 8,4,2008JJ00,14000,3.02,1556,111,3.35
1853,1,0, 8,4,2009JJ00,14715,3.1,1715,117,3.62
1854,1,0, 8,4,2010JJ00,16000,3.33,1901,119,3.96
1855,1,0, 9,0,2004JJ00,94335,1.51,8955,95,1.44
1856,1,0, 9,0,2005JJ00,87880,1.41,7549,86,1.21
1857,1,0, 9,0,2006JJ00,88290,1.41,7866,89,1.26
1858,1,0, 9,0,2007JJ00,93360,1.49,8463,91,1.35
1859,1,0, 9,0,2008JJ00,100945,1.59,9557,95,1.51
1860,1,0, 9,0,2009JJ00,104665,1.64,10259,98,1.61
1861,1,0, 9,0,2010JJ00,110815,1.72,11029,100,1.72
1862,1,0, 9,1,2004JJ00,13885,0.65,1371,99,0.64
1863,1,0, 9,1,2005JJ00,11955,0.55,1088,91,0.5
1864,1,0, 9,1,2006JJ00,11425,0.52,1139,100,0.52
1865,1,0, 9,1,2007JJ00,11960,0.54,1224,102,0.55
1866,1,0, 9,1,2008JJ00,13060,0.58,1405,108,0.62
1867,1,0, 9,1,2009JJ00,13255,0.57,1428,108,0.62
1868,1,0, 9,1,2010JJ00,14020,0.6,1539,110,0.66
1869,1,0, 9,2,2004JJ00,43915,1.25,3623,82,1.03
1870,1,0, 9,2,2005JJ00,46105,1.32,3462,75,0.99
1871,1,0, 9,2,2006JJ00,47970,1.38,3773,79,1.09
1872,1,0, 9,2,2007JJ00,51030,1.48,4104,80,1.19
1873,1,0, 9,2,2008JJ00,54600,1.59,4524,83,1.32
1874,1,0, 9,2,2009JJ00,56715,1.65,4898,86,1.43
1875,1,0, 9,2,2010JJ00,60045,1.75,5222,87,1.52
1876,1,0, 9,3,2004JJ00,26680,15.92,3094,116,18.46
1877,1,0, 9,3,2005JJ00,21965,12.99,2365,108,13.99
1878,1,0, 9,3,2006JJ00,21280,12.5,2333,110,13.7
1879,1,0, 9,3,2007JJ00,22110,12.9,2429,110,14.17
1880,1,0, 9,3,2008JJ00,23865,13.75,2776,116,15.99
1881,1,0, 9,3,2009JJ00,24815,14.16,3008,121,17.16
1882,1,0, 9,3,2010JJ00,26020,14.71,3233,124,18.29
1883,1,0, 9,4,2004JJ00,9850,2.36,867,88,2.08
1884,1,0, 9,4,2005JJ00,7855,1.91,635,81,1.54
1885,1,0, 9,4,2006JJ00,7615,1.82,621,82,1.48
1886,1,0, 9,4,2007JJ00,8260,1.93,707,86,1.65
1887,1,0, 9,4,2008JJ00,9420,2.03,852,90,1.84
1888,1,0, 9,4,2009JJ00,9880,2.08,924,94,1.95
1889,1,0, 9,4,2010JJ00,10730,2.23,1034,96,2.15
1890,1,0,10,0,2004JJ00,96940,1.55,4369,45,0.7
1891,1,0,10,0,2005JJ00,98345,1.57,3783,38,0.61
1892,1,0,10,0,2006JJ00,100770,1.61,3816,38,0.61
1893,1,0,10,0,2007JJ00,95160,1.52,3542,37,0.57
1894,1,0,10,0,2008JJ00,85690,1.35,2781,32,0.44
1895,1,0,10,0,2009JJ00,74520,1.17,2313,31,0.36
1896,1,0,10,0,2010JJ00,69795,1.09,2174,31,0.34
1897,1,0,10,1,2004JJ00,12310,0.57,589,48,0.27
1898,1,0,10,1,2005JJ00,13205,0.6,573,43,0.26
1899,1,0,10,1,2006JJ00,13730,0.62,609,44,0.28
1900,1,0,10,1,2007JJ00,13415,0.6,603,45,0.27
1901,1,0,10,1,2008JJ00,12615,0.56,534,42,0.24
1902,1,0,10,1,2009JJ00,10785,0.47,452,42,0.2
1903,1,0,10,1,2010JJ00,9410,0.4,391,42,0.17
1904,1,0,10,2,2004JJ00,56770,1.62,2476,44,0.71
1905,1,0,10,2,2005JJ00,56340,1.62,1951,35,0.56
1906,1,0,10,2,2006JJ00,57160,1.65,1879,33,0.54
1907,1,0,10,2,2007JJ00,53295,1.55,1696,32,0.49
1908,1,0,10,2,2008JJ00,48340,1.41,1314,27,0.38
1909,1,0,10,2,2009JJ00,42420,1.24,1113,26,0.32
1910,1,0,10,2,2010JJ00,40335,1.18,1078,27,0.31
1911,1,0,10,3,2004JJ00,19670,11.74,944,48,5.63
1912,1,0,10,3,2005JJ00,20115,11.9,889,44,5.26
1913,1,0,10,3,2006JJ00,20785,12.21,956,46,5.61
1914,1,0,10,3,2007JJ00,19410,11.32,870,45,5.07
1915,1,0,10,3,2008JJ00,16300,9.39,615,38,3.54
1916,1,0,10,3,2009JJ00,13850,7.9,485,35,2.77
1917,1,0,10,3,2010JJ00,12965,7.33,449,35,2.54
1918,1,0,10,4,2004JJ00,8190,1.96,360,44,0.86
1919,1,0,10,4,2005JJ00,8685,2.11,370,43,0.9
1920,1,0,10,4,2006JJ00,9090,2.17,373,41,0.89
1921,1,0,10,4,2007JJ00,9040,2.11,374,41,0.87
1922,1,0,10,4,2008JJ00,8440,1.82,318,38,0.68
1923,1,0,10,4,2009JJ00,7460,1.57,263,35,0.55
1924,1,0,10,4,2010JJ00,7090,1.47,257,36,0.53
1925,1,1, 0,0,2004JJ00,36670,0.7,3432,94,0.66
1926,1,1, 0,0,2005JJ00,36665,0.7,3421,93,0.66
1927,1,1, 0,0,2006JJ00,37875,0.73,3611,95,0.69
1928,1,1, 0,0,2007JJ00,38410,0.74,3689,96,0.71
1929,1,1, 0,0,2008JJ00,40235,0.77,3936,98,0.75
1930,1,1, 0,0,2009JJ00,39220,0.75,4077,104,0.78
1931,1,1, 0,0,2010JJ00,40515,0.77,4422,109,0.84
1932,1,1, 0,1,2004JJ00,12970,0.62,1398,108,0.67
1933,1,1, 0,1,2005JJ00,14125,0.66,1546,109,0.73
1934,1,1, 0,1,2006JJ00,15030,0.7,1724,115,0.8
1935,1,1, 0,1,2007JJ00,15710,0.73,1808,115,0.84
1936,1,1, 0,1,2008JJ00,16825,0.77,1996,119,0.91
1937,1,1, 0,1,2009JJ00,16780,0.75,2054,122,0.92
1938,1,1, 0,1,2010JJ00,17450,0.76,2220,127,0.97
1939,1,1, 0,2,2004JJ00,15215,0.56,1063,70,0.39
1940,1,1, 0,2,2005JJ00,14125,0.52,896,63,0.33
1941,1,1, 0,2,2006JJ00,14185,0.53,881,62,0.33
1942,1,1, 0,2,2007JJ00,13690,0.52,859,63,0.33
1943,1,1, 0,2,2008JJ00,13760,0.53,824,60,0.32
1944,1,1, 0,2,2009JJ00,12630,0.49,829,66,0.32
1945,1,1, 0,2,2010JJ00,12600,0.5,899,71,0.36
1946,1,1, 0,3,2004JJ00,1705,4.64,221,130,6.02
1947,1,1, 0,3,2005JJ00,1465,3.97,201,137,5.46
1948,1,1, 0,3,2006JJ00,1430,3.89,186,130,5.06
1949,1,1, 0,3,2007JJ00,1410,3.83,171,121,4.63
1950,1,1, 0,3,2008JJ00,1435,3.89,184,129,5.0
1951,1,1, 0,3,2009JJ00,1425,3.9,191,134,5.24
1952,1,1, 0,3,2010JJ00,1455,4.0,195,134,5.38
1953,1,1, 0,4,2004JJ00,6785,1.91,751,111,2.11
1954,1,1, 0,4,2005JJ00,6945,2.0,779,112,2.24
1955,1,1, 0,4,2006JJ00,7225,2.06,820,113,2.34
1956,1,1, 0,4,2007JJ00,7600,2.14,851,112,2.4
1957,1,1, 0,4,2008JJ00,8215,2.13,932,113,2.42
1958,1,1, 0,4,2009JJ00,8385,2.15,1003,120,2.57
1959,1,1, 0,4,2010JJ00,9015,2.3,1108,123,2.83
1960,1,1, 1,0,2004JJ00,6365,0.12,533,84,0.1
1961,1,1, 1,0,2005JJ00,9610,0.18,912,95,0.17
1962,1,1, 1,0,2006JJ00,10980,0.21,1060,96,0.2
1963,1,1, 1,0,2007JJ00,11620,0.22,1119,96,0.22
1964,1,1, 1,0,2008JJ00,12405,0.24,1251,101,0.24
1965,1,1, 1,0,2009JJ00,13715,0.26,1447,106,0.28
1966,1,1, 1,0,2010JJ00,15365,0.29,1658,108,0.32
1967,1,1, 1,1,2004JJ00,2340,0.11,196,84,0.09
1968,1,1, 1,1,2005JJ00,4380,0.21,417,95,0.2
1969,1,1, 1,1,2006JJ00,5480,0.26,529,97,0.25
1970,1,1, 1,1,2007JJ00,6000,0.28,573,96,0.27
1971,1,1, 1,1,2008JJ00,6480,0.29,644,99,0.29
1972,1,1, 1,1,2009JJ00,7175,0.32,744,104,0.33
1973,1,1, 1,1,2010JJ00,8125,0.36,867,107,0.38
1974,1,1, 1,2,2004JJ00,2120,0.08,173,82,0.06
1975,1,1, 1,2,2005JJ00,2125,0.08,193,91,0.07
1976,1,1, 1,2,2006JJ00,2020,0.08,180,89,0.07
1977,1,1, 1,2,2007JJ00,1845,0.07,166,90,0.06
1978,1,1, 1,2,2008JJ00,1830,0.07,178,97,0.07
1979,1,1, 1,2,2009JJ00,1995,0.08,200,100,0.08
1980,1,1, 1,2,2010JJ00,2100,0.08,219,104,0.09
1981,1,1, 1,3,2004JJ00,545,1.48,53,98,1.46
1982,1,1, 1,3,2005JJ00,690,1.87,79,115,2.16
1983,1,1, 1,3,2006JJ00,675,1.83,80,118,2.16
1984,1,1, 1,3,2007JJ00,685,1.85,80,117,2.17
1985,1,1, 1,3,2008JJ00,675,1.83,80,118,2.17
1986,1,1, 1,3,2009JJ00,720,1.97,92,128,2.53
1987,1,1, 1,3,2010JJ00,740,2.04,95,128,2.61
1988,1,1, 1,4,2004JJ00,1360,0.38,110,81,0.31
1989,1,1, 1,4,2005JJ00,2415,0.7,223,92,0.64
1990,1,1, 1,4,2006JJ00,2805,0.8,271,97,0.77
1991,1,1, 1,4,2007JJ00,3095,0.87,300,97,0.85
1992,1,1, 1,4,2008JJ00,3420,0.89,349,102,0.91
1993,1,1, 1,4,2009JJ00,3820,0.98,410,107,1.05
1994,1,1, 1,4,2010JJ00,4395,1.12,478,109,1.22
1995,1,1, 2,0,2004JJ00,3355,0.06,242,72,0.05
1996,1,1, 2,0,2005JJ00,2005,0.04,136,68,0.03
1997,1,1, 2,0,2006JJ00,2185,0.04,118,54,0.02
1998,1,1, 2,0,2007JJ00,3030,0.06,177,58,0.03
1999,1,1, 2,0,2008JJ00,4480,0.09,237,53,0.05
2000,1,1, 2,0,2009JJ00,4875,0.09,266,55,0.05
2001,1,1, 2,0,2010JJ00,5670,0.11,316,56,0.06
2002,1,1, 2,1,2004JJ00,1450,0.07,115,79,0.06
2003,1,1, 2,1,2005JJ00,850,0.04,73,86,0.03
2004,1,1, 2,1,2006JJ00,910,0.04,70,77,0.03
2005,1,1, 2,1,2007JJ00,1315,0.06,109,83,0.05
2006,1,1, 2,1,2008JJ00,1860,0.08,131,71,0.06
2007,1,1, 2,1,2009JJ00,2005,0.09,131,65,0.06
2008,1,1, 2,1,2010JJ00,2355,0.1,150,64,0.07
2009,1,1, 2,2,2004JJ00,1065,0.04,71,67,0.03
2010,1,1, 2,2,2005JJ00,815,0.03,32,39,0.01
2011,1,1, 2,2,2006JJ00,945,0.04,37,39,0.01
2012,1,1, 2,2,2007JJ00,1205,0.05,51,43,0.02
2013,1,1, 2,2,2008JJ00,1770,0.07,73,41,0.03
2014,1,1, 2,2,2009JJ00,1960,0.08,94,48,0.04
2015,1,1, 2,2,2010JJ00,2270,0.09,121,53,0.05
2016,1,1, 2,3,2004JJ00,185,0.5,16,85,0.43
2017,1,1, 2,3,2005JJ00,50,0.13,11,230,0.3
2018,1,1, 2,3,2006JJ00,50,0.13,3,64,0.08
2019,1,1, 2,3,2007JJ00,85,0.23,2,26,0.06
