ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,Motorrijtuigenbelasting_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,BankenbelastingInclResolutieheffing_16,Verhuurderheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,VoorraadheffingAardolieprodukten_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,Motorrijtuigenbelasting_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,BankenbelastingInclResolutieheffing_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,TotaalBelastingenOpVermogen_61,Onroerendezaakbelasting_62,Vermogensbelasting_63,Motorrijtuigenbelasting_64,TotaalMilieuheffingen_65,Rioolrechten_66,HeffingenOpWaterverontreiniging_67,OmslagheffingWaterschappen_68,OverigeBelastingenInkomenEnVermogen_69,Vermogensheffingen_70
125,20,2017JJ00,170206.0,49814.0,61039.0,21413.0,11687.0,5573.0,224.0,4070.0,2000.0,2726.0,,3660.0,1641.0,2486.0,472.0,948.0,1618.0,148.0,687.0,78642.0,74899.0,49814.0,11687.0,4293.0,3874.0,2397.0,330.0,448.0,322.0,23.0,266.0,5573.0,2000.0,236.0,2726.0,2486.0,0.0,111.0,3743.0,,785.0,224.0,,18.0,,206.0,948.0,1618.0,148.0,0.0,,,20.0,89923.0,86348.0,21413.0,62221.0,-1182.0,3660.0,236.0,3575.0,,0.0,3285.0,,,,,290.0,1641.0
126,21,1995JJ00,68329.0,19832.0,23079.0,9459.0,6477.0,858.0,85.0,2079.0,1813.0,1254.0,,955.0,773.0,442.0,73.0,,,,1150.0,31749.0,31158.0,19832.0,6477.0,2708.0,1608.0,1327.0,408.0,278.0,109.0,39.0,181.0,858.0,1813.0,46.0,1254.0,442.0,182.0,73.0,591.0,,506.0,85.0,,44.0,,41.0,,,0.0,,,,0.0,35807.0,33520.0,9459.0,20140.0,2939.0,955.0,27.0,2287.0,,671.0,1573.0,,,,,43.0,773.0
127,21,1996JJ00,73548.0,21315.0,22512.0,12500.0,6363.0,1318.0,58.0,2261.0,1892.0,1649.0,,1059.0,885.0,463.0,92.0,,,,1181.0,34120.0,33557.0,21315.0,6363.0,2744.0,1642.0,1418.0,376.0,249.0,-101.0,35.0,185.0,1318.0,1892.0,53.0,1649.0,463.0,252.0,67.0,563.0,,494.0,58.0,,39.0,,19.0,,,0.0,,,,11.0,38543.0,36110.0,12500.0,20007.0,2505.0,1059.0,39.0,2433.0,,648.0,1767.0,,,,,18.0,885.0
128,21,1997JJ00,77294.0,22890.0,20897.0,14673.0,6923.0,1694.0,62.0,1752.0,2061.0,1978.0,,1481.0,946.0,510.0,99.0,,,,1328.0,37047.0,36647.0,22890.0,6923.0,2902.0,1848.0,1346.0,400.0,275.0,114.0,38.0,191.0,1694.0,2061.0,56.0,1978.0,510.0,274.0,70.0,400.0,,338.0,62.0,,40.0,,22.0,,,0.0,,,,0.0,39301.0,37094.0,14673.0,18691.0,2206.0,1481.0,43.0,2207.0,,764.0,1414.0,,,,,29.0,946.0
129,21,1998JJ00,81550.0,24486.0,21121.0,15300.0,7296.0,1714.0,50.0,1873.0,2425.0,2245.0,,1936.0,1120.0,545.0,110.0,,,12.0,1317.0,39750.0,39326.0,24486.0,7296.0,3038.0,2018.0,1348.0,426.0,299.0,129.0,38.0,191.0,1714.0,2425.0,59.0,2245.0,545.0,291.0,74.0,424.0,,362.0,50.0,,31.0,,19.0,,,12.0,,,,0.0,40680.0,38408.0,15300.0,19845.0,1276.0,1936.0,51.0,2272.0,,729.0,1511.0,,,,,32.0,1120.0
130,21,1999JJ00,88588.0,26934.0,21836.0,15651.0,7578.0,2294.0,56.0,2042.0,2840.0,2727.0,,3022.0,1291.0,492.0,130.0,,,289.0,1406.0,44282.0,43529.0,26934.0,7578.0,3127.0,2041.0,1546.0,396.0,297.0,138.0,33.0,217.0,2294.0,2840.0,69.0,2727.0,492.0,316.0,62.0,753.0,,408.0,56.0,,34.0,,22.0,,,289.0,,,,0.0,43015.0,40570.0,15651.0,23020.0,-1184.0,3022.0,61.0,2445.0,,780.0,1634.0,,,,,31.0,1291.0
131,21,2000JJ00,94693.0,28849.0,23553.0,16736.0,7713.0,2849.0,90.0,2128.0,2875.0,2804.0,,2908.0,1483.0,512.0,126.0,,,331.0,1736.0,47377.0,46545.0,28849.0,7713.0,3151.0,2139.0,1590.0,397.0,263.0,139.0,34.0,216.0,2849.0,2875.0,67.0,2804.0,512.0,592.0,68.0,832.0,,411.0,90.0,,36.0,,54.0,,,331.0,,,,0.0,45833.0,43256.0,16736.0,24433.0,-880.0,2908.0,59.0,2577.0,,824.0,1717.0,,,,,36.0,1483.0
132,21,2001JJ00,102304.0,32509.0,24607.0,17580.0,7913.0,3352.0,85.0,2021.0,2939.0,3437.0,,4308.0,1307.0,638.0,151.0,,,518.0,939.0,52664.0,51671.0,32509.0,7913.0,3148.0,2076.0,1817.0,413.0,287.0,140.0,32.0,228.0,3352.0,2939.0,80.0,3437.0,638.0,501.0,74.0,993.0,,390.0,85.0,,31.0,,54.0,,,518.0,,,,0.0,48333.0,46566.0,17580.0,27172.0,-2565.0,4308.0,71.0,1767.0,,91.0,1631.0,,,,,45.0,1307.0
133,21,2002JJ00,105488.0,33493.0,29502.0,15394.0,8446.0,2953.0,78.0,1983.0,2741.0,3589.0,,3490.0,1695.0,660.0,162.0,,,541.0,761.0,53608.0,52606.0,33493.0,8446.0,3420.0,2317.0,1719.0,472.0,306.0,175.0,37.0,161.0,2953.0,2741.0,86.0,3589.0,660.0,392.0,85.0,1002.0,,383.0,78.0,,32.0,,46.0,,,541.0,,,,0.0,50185.0,48462.0,15394.0,29577.0,-75.0,3490.0,76.0,1723.0,,49.0,1600.0,,,,,74.0,1695.0
134,21,2003JJ00,103963.0,34754.0,29169.0,13392.0,8586.0,3081.0,69.0,2086.0,2874.0,3449.0,,3128.0,1460.0,746.0,182.0,,,425.0,562.0,54992.0,54095.0,34754.0,8586.0,3506.0,2446.0,1750.0,357.0,300.0,188.0,39.0,146.0,3081.0,2874.0,109.0,3449.0,746.0,261.0,89.0,897.0,,403.0,69.0,,30.0,,39.0,,,425.0,,,,0.0,47511.0,45762.0,13392.0,28791.0,378.0,3128.0,73.0,1749.0,,38.0,1683.0,,,,,28.0,1460.0
135,21,2004JJ00,106598.0,35811.0,27355.0,14994.0,9358.0,3278.0,61.0,2249.0,3003.0,3794.0,,3388.0,1512.0,740.0,162.0,,,405.0,488.0,57448.0,56548.0,35811.0,9358.0,3901.0,2557.0,1943.0,378.0,346.0,193.0,40.0,148.0,3278.0,3003.0,101.0,3794.0,740.0,228.0,87.0,900.0,,434.0,61.0,,32.0,,29.0,,,405.0,,,,0.0,47638.0,45798.0,14994.0,27246.0,109.0,3388.0,61.0,1840.0,,44.0,1815.0,,,,,-19.0,1512.0
136,21,2005JJ00,116607.0,36950.0,31224.0,17069.0,9327.0,4128.0,81.0,2412.0,3148.0,4252.0,,4262.0,1709.0,743.0,184.0,,,570.0,548.0,60205.0,59088.0,36950.0,9327.0,3835.0,2585.0,2000.0,373.0,297.0,200.0,37.0,149.0,4128.0,3148.0,99.0,4252.0,743.0,214.0,78.0,1117.0,,466.0,81.0,,32.0,,49.0,,,570.0,,,,0.0,54693.0,52640.0,17069.0,27573.0,3651.0,4262.0,85.0,2053.0,,60.0,1946.0,,,,,47.0,1709.0
137,21,2006JJ00,125928.0,39888.0,35163.0,17907.0,9860.0,4545.0,93.0,2656.0,3452.0,4566.0,,4226.0,1810.0,752.0,196.0,,,511.0,303.0,64630.0,63513.0,39888.0,9860.0,3982.0,2836.0,2144.0,321.0,335.0,207.0,35.0,152.0,4545.0,3452.0,103.0,4566.0,752.0,114.0,81.0,1117.0,,513.0,93.0,,37.0,,56.0,,,511.0,,,,0.0,59488.0,57389.0,17907.0,31646.0,3517.0,4226.0,93.0,2099.0,,-6.0,2143.0,,,,,-38.0,1810.0
138,21,2007JJ00,134310.0,42873.0,40023.0,18552.0,10013.0,3789.0,81.0,2767.0,3647.0,4925.0,,3750.0,1877.0,807.0,247.0,,,497.0,462.0,67553.0,66446.0,42873.0,10013.0,4010.0,2965.0,2136.0,335.0,310.0,222.0,35.0,155.0,3789.0,3647.0,109.0,4925.0,807.0,43.0,85.0,1107.0,,529.0,81.0,,30.0,,51.0,,,497.0,,,,0.0,64880.0,62463.0,18552.0,37729.0,2294.0,3750.0,138.0,2417.0,,30.0,2238.0,,,,,149.0,1877.0
139,21,2008KW01,31199.0,9290.0,9031.0,3931.0,2629.0,1218.0,73.0,844.0,1087.0,1124.0,,1206.0,221.0,273.0,53.0,,,103.0,116.0,16044.0,15705.0,9290.0,2629.0,1034.0,812.0,562.0,82.0,77.0,54.0,8.0,36.0,1218.0,1087.0,28.0,1124.0,273.0,-1.0,21.0,339.0,,163.0,73.0,,5.0,,68.0,,,103.0,,,,0.0,14934.0,14193.0,3931.0,9296.0,-265.0,1206.0,25.0,741.0,,4.0,681.0,,,,,56.0,221.0
140,21,2008KW02,35028.0,11174.0,10412.0,4521.0,2582.0,1035.0,53.0,729.0,829.0,1155.0,,1593.0,481.0,183.0,48.0,,,110.0,123.0,17354.0,17050.0,11174.0,2582.0,994.0,769.0,591.0,71.0,87.0,62.0,8.0,43.0,1035.0,829.0,25.0,1155.0,183.0,3.0,21.0,304.0,,141.0,53.0,,5.0,,48.0,,,110.0,,,,0.0,17193.0,16549.0,4521.0,11954.0,-1542.0,1593.0,23.0,644.0,,2.0,588.0,,,,,54.0,481.0
141,21,2008KW03,31892.0,10251.0,9360.0,4160.0,2641.0,1031.0,57.0,746.0,772.0,1139.0,,799.0,492.0,168.0,101.0,,,99.0,76.0,16420.0,16120.0,10251.0,2641.0,1006.0,796.0,608.0,82.0,79.0,62.0,8.0,42.0,1031.0,772.0,53.0,1139.0,168.0,3.0,20.0,300.0,,144.0,57.0,,6.0,,51.0,,,99.0,,,,0.0,14980.0,14367.0,4160.0,9060.0,300.0,799.0,48.0,613.0,,4.0,602.0,,,,,7.0,492.0
142,21,2008KW04,38247.0,12506.0,11691.0,6202.0,2664.0,1340.0,59.0,748.0,548.0,957.0,,353.0,601.0,171.0,131.0,,,215.0,61.0,18740.0,18327.0,12506.0,2664.0,1015.0,799.0,599.0,93.0,75.0,73.0,10.0,37.0,1340.0,548.0,68.0,957.0,171.0,15.0,21.0,413.0,,139.0,59.0,,7.0,,52.0,,,215.0,,,,0.0,18906.0,18309.0,6202.0,10326.0,1365.0,353.0,63.0,597.0,,10.0,609.0,,,,,-22.0,601.0
143,21,2008JJ00,136366.0,43221.0,40494.0,18814.0,10516.0,4624.0,242.0,3067.0,3236.0,4375.0,,3951.0,1795.0,795.0,333.0,,,527.0,376.0,68558.0,67202.0,43221.0,10516.0,4049.0,3176.0,2360.0,328.0,318.0,251.0,34.0,158.0,4624.0,3236.0,174.0,4375.0,795.0,20.0,83.0,1356.0,,587.0,242.0,,23.0,,219.0,,,527.0,,,,0.0,66013.0,63418.0,18814.0,40636.0,-142.0,3951.0,159.0,2595.0,,20.0,2480.0,,,,,95.0,1795.0
144,21,2009KW01,30994.0,8877.0,10432.0,3827.0,2684.0,1494.0,109.0,845.0,696.0,665.0,,408.0,349.0,316.0,103.0,,,108.0,81.0,15220.0,14839.0,8877.0,2684.0,1050.0,830.0,568.0,83.0,84.0,60.0,9.0,33.0,1494.0,696.0,49.0,665.0,316.0,0.0,25.0,381.0,,164.0,109.0,,3.0,,106.0,,,108.0,,,,0.0,15425.0,14721.0,3827.0,10474.0,-42.0,408.0,54.0,704.0,,2.0,681.0,,,,,21.0,349.0
145,21,2009KW02,33571.0,10017.0,13332.0,2592.0,2711.0,956.0,75.0,869.0,555.0,660.0,,858.0,444.0,180.0,113.0,,,130.0,79.0,15577.0,15204.0,10017.0,2711.0,994.0,867.0,618.0,73.0,86.0,64.0,9.0,42.0,956.0,555.0,53.0,660.0,180.0,5.0,25.0,373.0,,168.0,75.0,,4.0,,71.0,,,130.0,,,,0.0,17550.0,16842.0,2592.0,12844.0,488.0,858.0,60.0,708.0,,2.0,701.0,,,,,5.0,444.0
146,21,2009KW03,28709.0,9722.0,10019.0,2000.0,2531.0,834.0,71.0,813.0,543.0,671.0,,512.0,509.0,181.0,96.0,,,126.0,81.0,14947.0,14592.0,9722.0,2531.0,934.0,786.0,569.0,70.0,105.0,60.0,7.0,44.0,834.0,543.0,45.0,671.0,181.0,1.0,20.0,355.0,,158.0,71.0,,4.0,,67.0,,,126.0,,,,0.0,13253.0,12582.0,2000.0,9928.0,91.0,512.0,51.0,671.0,,3.0,655.0,,,,,13.0,509.0
147,21,2009KW04,36013.0,11470.0,13796.0,3185.0,2770.0,1313.0,86.0,831.0,351.0,749.0,,306.0,511.0,172.0,132.0,,,252.0,89.0,17459.0,16963.0,11470.0,2770.0,1050.0,886.0,563.0,80.0,115.0,69.0,7.0,39.0,1313.0,351.0,75.0,749.0,172.0,0.0,24.0,496.0,,158.0,86.0,,4.0,,82.0,,,252.0,,,,0.0,18043.0,17344.0,3185.0,13798.0,-2.0,306.0,57.0,699.0,,18.0,673.0,,,,,8.0,511.0
148,21,2009JJ00,129287.0,40086.0,47579.0,11604.0,10696.0,4597.0,341.0,3358.0,2145.0,2745.0,,2084.0,1813.0,849.0,444.0,,,616.0,330.0,63203.0,61598.0,40086.0,10696.0,4028.0,3369.0,2318.0,306.0,390.0,253.0,32.0,158.0,4597.0,2145.0,222.0,2745.0,849.0,6.0,94.0,1605.0,,648.0,341.0,,15.0,,326.0,,,616.0,,,,0.0,64271.0,61489.0,11604.0,47044.0,535.0,2084.0,222.0,2782.0,,25.0,2710.0,,,,,47.0,1813.0
149,21,2010KW01,31538.0,9653.0,10018.0,3860.0,2638.0,1442.0,104.0,916.0,627.0,658.0,,638.0,357.0,327.0,102.0,,,123.0,75.0,15860.0,15456.0,9653.0,2638.0,966.0,844.0,572.0,96.0,86.0,65.0,9.0,35.0,1442.0,627.0,51.0,658.0,327.0,0.0,25.0,404.0,,177.0,104.0,,6.0,,98.0,,,123.0,,,,0.0,15321.0,14567.0,3860.0,10122.0,-104.0,638.0,51.0,754.0,,7.0,739.0,,,,,8.0,357.0
150,21,2010KW02,35340.0,10628.0,13595.0,3196.0,2899.0,910.0,93.0,910.0,546.0,693.0,,995.0,398.0,186.0,110.0,,,142.0,39.0,16398.0,15987.0,10628.0,2899.0,1055.0,936.0,644.0,77.0,108.0,72.0,7.0,45.0,910.0,546.0,55.0,693.0,186.0,0.0,25.0,411.0,,176.0,93.0,,5.0,,88.0,,,142.0,,,,0.0,18544.0,17841.0,3196.0,12988.0,607.0,995.0,55.0,703.0,,7.0,734.0,,,,,-38.0,398.0
151,21,2010KW03,29048.0,9845.0,10072.0,2016.0,2739.0,828.0,84.0,909.0,528.0,685.0,,460.0,432.0,160.0,102.0,,,73.0,115.0,15232.0,14900.0,9845.0,2739.0,1019.0,879.0,605.0,69.0,103.0,58.0,6.0,39.0,828.0,528.0,51.0,685.0,160.0,0.0,25.0,332.0,,175.0,84.0,,5.0,,79.0,,,73.0,,,,0.0,13384.0,12599.0,2016.0,9895.0,177.0,460.0,51.0,785.0,,5.0,734.0,,,,,46.0,432.0
152,21,2010KW04,38627.0,12528.0,14493.0,3710.0,2844.0,1426.0,84.0,893.0,395.0,749.0,,307.0,534.0,188.0,128.0,,,271.0,77.0,18783.0,18256.0,12528.0,2844.0,1027.0,933.0,616.0,89.0,92.0,79.0,8.0,37.0,1426.0,395.0,64.0,749.0,188.0,0.0,25.0,527.0,,172.0,84.0,,6.0,,78.0,,,271.0,,,,0.0,19310.0,18574.0,3710.0,13097.0,1396.0,307.0,64.0,736.0,,4.0,721.0,,,,,11.0,534.0
153,21,2010JJ00,134553.0,42654.0,48178.0,12782.0,11120.0,4606.0,365.0,3628.0,2096.0,2785.0,,2400.0,1721.0,861.0,442.0,,,609.0,306.0,66273.0,64599.0,42654.0,11120.0,4067.0,3592.0,2437.0,331.0,389.0,274.0,30.0,156.0,4606.0,2096.0,221.0,2785.0,861.0,0.0,100.0,1674.0,,700.0,365.0,,22.0,,343.0,,,609.0,,,,0.0,66559.0,63581.0,12782.0,46102.0,2076.0,2400.0,221.0,2978.0,,23.0,2928.0,,,,,27.0,1721.0
154,21,2011KW01,32247.0,9443.0,10666.0,4256.0,2724.0,1407.0,109.0,905.0,580.0,694.0,,436.0,347.0,335.0,134.0,,,110.0,101.0,15697.0,15303.0,9443.0,2724.0,1011.0,905.0,574.0,80.0,85.0,62.0,7.0,35.0,1407.0,580.0,67.0,694.0,335.0,-4.0,22.0,394.0,,175.0,109.0,,5.0,,104.0,,,110.0,,,,0.0,16203.0,15425.0,4256.0,10487.0,179.0,436.0,67.0,778.0,,-4.0,730.0,,,,,52.0,347.0
155,21,2011KW02,35276.0,9844.0,14850.0,2685.0,2902.0,869.0,106.0,908.0,545.0,614.0,,975.0,427.0,262.0,104.0,,,97.0,88.0,15536.0,15158.0,9844.0,2902.0,1034.0,925.0,687.0,75.0,106.0,69.0,6.0,48.0,869.0,545.0,52.0,614.0,262.0,0.0,22.0,378.0,,175.0,106.0,,5.0,,101.0,,,97.0,,,,0.0,19313.0,18562.0,2685.0,13557.0,1293.0,975.0,52.0,751.0,,-2.0,733.0,,,,,20.0,427.0
156,21,2011KW03,30329.0,10259.0,10476.0,2770.0,2796.0,810.0,114.0,896.0,463.0,279.0,,649.0,350.0,188.0,96.0,,,85.0,98.0,15277.0,14905.0,10259.0,2796.0,1009.0,873.0,666.0,75.0,101.0,66.0,6.0,40.0,810.0,463.0,48.0,279.0,188.0,0.0,22.0,372.0,,173.0,114.0,,6.0,,108.0,,,85.0,,,,0.0,14702.0,13943.0,2770.0,10199.0,277.0,649.0,48.0,759.0,,0.0,723.0,,,,,36.0,350.0
157,21,2011KW04,33019.0,12064.0,10701.0,2698.0,2846.0,1322.0,108.0,907.0,390.0,348.0,,530.0,412.0,235.0,141.0,,,249.0,68.0,17866.0,17334.0,12064.0,2846.0,1047.0,941.0,600.0,84.0,91.0,75.0,8.0,36.0,1322.0,390.0,71.0,348.0,235.0,-1.0,23.0,532.0,,175.0,108.0,,4.0,,104.0,,,249.0,,,,0.0,14741.0,13999.0,2698.0,12983.0,-2282.0,530.0,70.0,742.0,,17.0,732.0,,,,,-7.0,412.0
158,21,2011JJ00,130871.0,41610.0,46693.0,12409.0,11268.0,4408.0,437.0,3616.0,1978.0,1935.0,,2590.0,1536.0,1020.0,475.0,,,541.0,355.0,64376.0,62700.0,41610.0,11268.0,4101.0,3644.0,2527.0,314.0,383.0,272.0,27.0,159.0,4408.0,1978.0,238.0,1935.0,1020.0,-5.0,89.0,1676.0,,698.0,437.0,,20.0,,417.0,,,541.0,,,,0.0,64959.0,61929.0,12409.0,47226.0,-533.0,2590.0,237.0,3030.0,,11.0,2918.0,,,,,101.0,1536.0
159,21,2012KW01,31536.0,9184.0,10632.0,4377.0,2790.0,1240.0,96.0,880.0,476.0,265.0,,566.0,288.0,408.0,122.0,,,100.0,112.0,14840.0,14474.0,9184.0,2790.0,1012.0,897.0,639.0,84.0,85.0,66.0,7.0,36.0,1240.0,476.0,61.0,265.0,408.0,0.0,14.0,366.0,,170.0,96.0,,4.0,,92.0,,,100.0,,,,0.0,16408.0,15636.0,4377.0,10717.0,-85.0,566.0,61.0,772.0,,4.0,710.0,,,,,58.0,288.0
160,21,2012KW02,35158.0,9926.0,15258.0,2711.0,2878.0,860.0,103.0,931.0,451.0,318.0,,908.0,355.0,230.0,114.0,,,14.0,101.0,15080.0,14783.0,9926.0,2878.0,1035.0,916.0,681.0,71.0,104.0,66.0,5.0,39.0,860.0,451.0,57.0,318.0,230.0,0.0,24.0,297.0,,180.0,103.0,,4.0,,99.0,,,14.0,,,,0.0,19723.0,18934.0,2711.0,13810.0,1448.0,908.0,57.0,789.0,,-6.0,751.0,,,,,44.0,355.0
161,21,2012KW03,29053.0,10033.0,10703.0,2077.0,2713.0,722.0,102.0,885.0,256.0,251.0,,460.0,341.0,233.0,100.0,,,40.0,137.0,14639.0,14326.0,10033.0,2713.0,954.0,858.0,650.0,77.0,100.0,68.0,6.0,46.0,722.0,256.0,50.0,251.0,233.0,0.0,22.0,313.0,,171.0,102.0,,4.0,,98.0,,,40.0,,,,0.0,14073.0,13290.0,2077.0,10434.0,269.0,460.0,50.0,783.0,,4.0,714.0,,,,,65.0,341.0
162,21,2012KW04,30568.0,12556.0,7712.0,2689.0,2908.0,1191.0,109.0,881.0,317.0,294.0,,547.0,398.0,274.0,123.0,536.0,,11.0,22.0,18490.0,17665.0,12556.0,2908.0,1006.0,907.0,683.0,116.0,98.0,89.0,9.0,37.0,1191.0,317.0,62.0,294.0,274.0,0.0,26.0,825.0,,169.0,109.0,,5.0,,104.0,536.0,,11.0,,,,0.0,11680.0,11009.0,2689.0,10246.0,-2534.0,547.0,61.0,671.0,,0.0,712.0,,,,,-41.0,398.0
163,21,2012JJ00,126315.0,41699.0,44305.0,11854.0,11289.0,4013.0,410.0,3577.0,1500.0,1128.0,,2481.0,1382.0,1145.0,459.0,536.0,,165.0,372.0,63049.0,61248.0,41699.0,11289.0,4007.0,3578.0,2653.0,348.0,387.0,289.0,27.0,158.0,4013.0,1500.0,230.0,1128.0,1145.0,0.0,86.0,1801.0,,690.0,410.0,,17.0,,393.0,536.0,,165.0,,,,0.0,61884.0,58869.0,11854.0,45207.0,-902.0,2481.0,229.0,3015.0,,2.0,2887.0,,,,,126.0,1382.0
164,21,2013KW01,32142.0,9404.0,10554.0,4187.0,2605.0,1712.0,32.0,875.0,305.0,242.0,,508.0,356.0,834.0,100.0,126.0,12.0,185.0,105.0,15726.0,15202.0,9404.0,2605.0,987.0,880.0,528.0,57.0,82.0,64.0,7.0,35.0,1712.0,305.0,50.0,242.0,834.0,0.0,15.0,524.0,,169.0,32.0,,5.0,,27.0,126.0,12.0,185.0,,,,0.0,16060.0,15299.0,4187.0,10613.0,-59.0,508.0,50.0,761.0,,0.0,706.0,,,,,55.0,356.0
165,21,2013KW02,35552.0,10359.0,14884.0,2706.0,2829.0,1054.0,19.0,929.0,253.0,236.0,,724.0,433.0,573.0,128.0,127.0,13.0,187.0,98.0,15962.0,15437.0,10359.0,2829.0,1026.0,945.0,588.0,74.0,112.0,78.0,6.0,40.0,1054.0,253.0,64.0,236.0,573.0,0.0,29.0,525.0,,179.0,19.0,,5.0,,14.0,127.0,13.0,187.0,,,,0.0,19157.0,18378.0,2706.0,13986.0,898.0,724.0,64.0,779.0,,0.0,750.0,,,,,29.0,433.0
166,21,2013KW03,30624.0,10223.0,10541.0,2762.0,2701.0,843.0,30.0,866.0,237.0,269.0,,588.0,495.0,473.0,130.0,127.0,13.0,207.0,119.0,15425.0,14881.0,10223.0,2701.0,984.0,905.0,548.0,70.0,112.0,76.0,6.0,41.0,843.0,237.0,65.0,269.0,473.0,0.0,29.0,544.0,,167.0,30.0,,4.0,,26.0,127.0,13.0,207.0,,,,0.0,14704.0,13956.0,2762.0,10480.0,61.0,588.0,65.0,748.0,,1.0,699.0,,,,,48.0,495.0
167,21,2013KW04,31104.0,12438.0,8230.0,2792.0,2750.0,1388.0,27.0,883.0,364.0,357.0,,371.0,446.0,463.0,119.0,127.0,10.0,225.0,114.0,18446.0,17886.0,12438.0,2750.0,963.0,900.0,564.0,105.0,107.0,103.0,8.0,38.0,1388.0,364.0,60.0,357.0,463.0,0.0,28.0,560.0,,171.0,27.0,,5.0,,22.0,127.0,10.0,225.0,,,,0.0,12212.0,11452.0,2792.0,10467.0,-2237.0,371.0,59.0,760.0,,0.0,712.0,,,,,48.0,446.0
168,21,2013JJ00,129422.0,42424.0,44209.0,12447.0,10885.0,4997.0,108.0,3553.0,1159.0,1104.0,,2191.0,1730.0,2343.0,477.0,507.0,48.0,804.0,436.0,65559.0,63406.0,42424.0,10885.0,3960.0,3630.0,2228.0,306.0,413.0,321.0,27.0,154.0,4997.0,1159.0,239.0,1104.0,2343.0,0.0,101.0,2153.0,,686.0,108.0,,19.0,,89.0,507.0,48.0,804.0,,,,0.0,62133.0,59085.0,12447.0,45546.0,-1337.0,2191.0,238.0,3048.0,,1.0,2867.0,,,,,180.0,1730.0
169,21,2014KW01,34140.0,9810.0,10264.0,4826.0,2870.0,1503.0,53.0,960.0,317.0,315.0,,941.0,317.0,844.0,116.0,362.0,306.0,214.0,122.0,16912.0,15792.0,9810.0,2870.0,1042.0,984.0,621.0,63.0,87.0,67.0,6.0,47.0,1503.0,317.0,58.0,315.0,844.0,0.0,28.0,1120.0,,185.0,53.0,,5.0,,48.0,362.0,306.0,214.0,,,,0.0,16911.0,16089.0,4826.0,10549.0,-285.0,941.0,58.0,822.0,,0.0,775.0,,,,,47.0,317.0
170,21,2014KW02,38774.0,10886.0,15415.0,4006.0,2970.0,954.0,50.0,1007.0,284.0,363.0,,844.0,357.0,506.0,96.0,362.0,306.0,216.0,152.0,17222.0,16094.0,10886.0,2970.0,1004.0,966.0,711.0,76.0,124.0,83.0,6.0,57.0,954.0,284.0,48.0,363.0,506.0,0.0,26.0,1128.0,,194.0,50.0,,5.0,,45.0,362.0,306.0,216.0,,,,0.0,21195.0,20313.0,4006.0,13880.0,1535.0,844.0,48.0,882.0,,0.0,813.0,,,,,69.0,357.0
171,21,2014KW03,32449.0,9774.0,11367.0,3309.0,2773.0,860.0,52.0,976.0,240.0,365.0,,692.0,368.0,506.0,112.0,362.0,306.0,225.0,162.0,15789.0,14656.0,9774.0,2773.0,942.0,911.0,646.0,72.0,116.0,80.0,6.0,56.0,860.0,240.0,56.0,365.0,506.0,0.0,26.0,1133.0,,188.0,52.0,,4.0,,48.0,362.0,306.0,225.0,,,,0.0,16292.0,15424.0,3309.0,10603.0,764.0,692.0,56.0,868.0,,0.0,788.0,,,,,80.0,368.0
172,21,2014KW04,32532.0,12238.0,8420.0,2370.0,2985.0,1493.0,56.0,959.0,280.0,523.0,,997.0,483.0,510.0,116.0,367.0,306.0,296.0,133.0,19377.0,18167.0,12238.0,2985.0,1054.0,972.0,654.0,100.0,96.0,100.0,9.0,53.0,1493.0,280.0,58.0,523.0,510.0,0.0,27.0,1210.0,,185.0,56.0,,5.0,,51.0,367.0,306.0,296.0,,,,0.0,12672.0,11845.0,2370.0,10624.0,-2204.0,997.0,58.0,827.0,,0.0,774.0,,,,,53.0,483.0
