ID,Classifications,Periods,OutputBasicPrices_1,IntermediateConsumption_2,ValueAddedBasicPrices_3,ValueAddedBasicPrVolumeChanges_4,ValueAddedBasicPrVolumeIndices_5,ValueAddedBasicPrPricesOf2000_6,ValueAddedMarketPrices_7,TotalTaxesOnProductionAndImports_8,OnProducts_9,OtherOnProduction_10,TotalSubsidies_11,OnProducts_12,OtherOnProduction_13,TotalCompensationOfEmployees_14,WagesAndSalaries_15,EmployersSocialContributions_16,GrossOperatingSurplusMixedIncome_17,ConsumptionOfFixedCapital_18,NetOperatingSurplusMixedIncome_19
2098,RK_80_1 ,1976JJ00,7742.0,1181.0,6561.0,4.5,105.1,15968.0,6561.0,34.0,0.0,34.0,0.0,0.0,0.0,5835.0,4388.0,1447.0,692.0,692.0,0.0
2099,RK_80_1 ,1977JJ00,8492.0,1296.0,7196.0,2.3,107.5,16335.0,7196.0,40.0,0.0,40.0,0.0,0.0,0.0,6386.0,4819.0,1567.0,770.0,770.0,0.0
2100,RK_80_1 ,1978JJ00,9248.0,1422.0,7826.0,0.8,108.3,16458.0,7826.0,44.0,0.0,44.0,0.0,0.0,0.0,6932.0,5230.0,1702.0,850.0,850.0,0.0
2101,RK_80_1 ,1979JJ00,10009.0,1549.0,8460.0,1.0,109.4,16624.0,8460.0,49.0,0.0,49.0,0.0,0.0,0.0,7486.0,5618.0,1868.0,925.0,925.0,0.0
2102,RK_80_1 ,1980JJ00,10604.0,1721.0,8883.0,0.5,110.0,16712.0,8883.0,50.0,0.0,50.0,0.0,0.0,0.0,7828.0,5856.0,1972.0,1005.0,1005.0,0.0
2103,RK_80_1 ,1981JJ00,10959.0,1825.0,9134.0,0.8,110.9,16850.0,9134.0,53.0,0.0,53.0,0.0,0.0,0.0,8005.0,5994.0,2011.0,1076.0,1076.0,0.0
2104,RK_80_1 ,1982JJ00,11256.0,1902.0,9354.0,-0.3,110.5,16796.0,9354.0,56.0,0.0,56.0,0.0,0.0,0.0,8195.0,6162.0,2033.0,1103.0,1103.0,0.0
2105,RK_80_1 ,1983JJ00,11084.0,1878.0,9206.0,0.0,110.5,16800.0,9206.0,57.0,0.0,57.0,0.0,0.0,0.0,8061.0,5981.0,2080.0,1088.0,1088.0,0.0
2106,RK_80_1 ,1984JJ00,10906.0,1917.0,8989.0,-1.4,109.0,16564.0,8989.0,56.0,0.0,56.0,0.0,0.0,0.0,7849.0,5840.0,2009.0,1084.0,1084.0,0.0
2107,RK_80_1 ,1985JJ00,11075.0,1992.0,9083.0,-1.5,107.3,16310.0,9083.0,57.0,0.0,57.0,0.0,0.0,0.0,7949.0,5934.0,2015.0,1077.0,1077.0,0.0
2108,RK_80_1 ,1986JJ00,11225.0,2016.0,9209.0,-2.2,105.0,15956.0,9209.0,59.0,0.0,59.0,0.0,0.0,0.0,8068.0,6025.0,2043.0,1082.0,1082.0,0.0
2109,RK_80_1 ,1987JJ00,11503.0,2112.0,9391.0,1.3,106.4,16162.0,9391.0,63.0,0.0,63.0,0.0,0.0,0.0,8217.0,6172.0,2045.0,1111.0,1111.0,0.0
2110,RK_80_1 ,1988JJ00,11516.0,2258.0,9258.0,-3.9,102.2,15531.0,9258.0,63.0,0.0,63.0,0.0,0.0,0.0,8056.0,6108.0,1948.0,1139.0,1139.0,0.0
2111,RK_80_1 ,1989JJ00,11548.0,2294.0,9254.0,-2.0,100.1,15217.0,9254.0,71.0,0.0,71.0,0.0,0.0,0.0,8028.0,6187.0,1841.0,1155.0,1155.0,0.0
2112,RK_80_1 ,1990JJ00,11998.0,2315.0,9683.0,-0.6,99.5,15128.0,9683.0,75.0,0.0,75.0,0.0,0.0,0.0,8420.0,7093.0,1327.0,1188.0,1188.0,0.0
2113,RK_80_1 ,1991JJ00,12404.0,2350.0,10054.0,0.5,100.1,15208.0,10054.0,82.0,0.0,82.0,0.0,0.0,0.0,8747.0,7382.0,1365.0,1225.0,1225.0,0.0
2114,RK_80_1 ,1992JJ00,13227.0,2535.0,10692.0,-0.9,99.2,15072.0,10692.0,90.0,0.0,90.0,0.0,0.0,0.0,9333.0,7914.0,1419.0,1269.0,1269.0,0.0
2115,RK_80_1 ,1993JJ00,13536.0,2562.0,10974.0,0.0,99.1,15066.0,10974.0,94.0,0.0,94.0,0.0,0.0,0.0,9575.0,8096.0,1479.0,1305.0,1305.0,0.0
2116,RK_80_1 ,1994JJ00,14029.0,2649.0,11380.0,-0.2,98.9,15030.0,11380.0,104.0,0.0,104.0,0.0,0.0,0.0,9931.0,8367.0,1564.0,1345.0,1345.0,0.0
2117,RK_80_1 ,1995JJ00,14612.0,2763.0,11849.0,1.1,100.0,15201.0,11849.0,106.0,0.0,106.0,3.0,0.0,3.0,10354.0,8313.0,2041.0,1392.0,1392.0,0.0
2118,RK_80_1 ,1996JJ00,14906.0,2924.0,11982.0,0.2,100.3,15237.0,11982.0,110.0,0.0,110.0,8.0,0.0,8.0,10436.0,8339.0,2097.0,1444.0,1444.0,0.0
2119,RK_80_1 ,1997JJ00,15653.0,3230.0,12423.0,-0.6,99.7,15144.0,12423.0,111.0,0.0,111.0,13.0,0.0,13.0,10834.0,8732.0,2102.0,1491.0,1491.0,0.0
2120,RK_80_1 ,1998JJ00,16629.0,3494.0,13135.0,-0.3,99.4,15100.0,13135.0,116.0,0.0,116.0,22.0,0.0,22.0,11498.0,8809.0,2689.0,1543.0,1543.0,0.0
2121,RK_80_1 ,1999JJ00,17911.0,3772.0,14139.0,0.4,99.7,15155.0,14139.0,122.0,0.0,122.0,27.0,0.0,27.0,12447.0,9554.0,2893.0,1597.0,1597.0,0.0
2122,RK_80_1 ,2000JJ00,19253.0,4056.0,15197.0,0.3,100.0,15197.0,15197.0,125.0,0.0,125.0,27.0,0.0,27.0,13398.0,10323.0,3075.0,1701.0,1701.0,0.0
2123,RK_80_1 ,2001JJ00,21008.0,4586.0,16422.0,0.6,100.6,15291.0,16422.0,130.0,0.0,130.0,32.0,0.0,32.0,14510.0,11023.0,3487.0,1814.0,1814.0,0.0
2124,RK_80_1 ,2002JJ00,22622.0,4931.0,17691.0,0.6,101.2,15380.0,17691.0,140.0,0.0,140.0,35.0,0.0,35.0,15642.0,11888.0,3754.0,1944.0,1944.0,0.0
2125,RK_80_1 ,2003JJ00,23750.0,5002.0,18748.0,0.9,102.1,15521.0,18748.0,152.0,0.0,152.0,37.0,0.0,37.0,16637.0,12613.0,4024.0,1996.0,1996.0,0.0
2126,RK_80_1 ,2004JJ00,24570.0,5158.0,19412.0,0.3,102.4,15568.0,19412.0,157.0,0.0,157.0,30.0,0.0,30.0,17188.0,12747.0,4441.0,2097.0,2097.0,0.0
2127,RK_80_1 ,2005JJ00,25391.0,5411.0,19980.0,-0.2,102.2,15535.0,19980.0,162.0,0.0,162.0,30.0,0.0,30.0,17667.0,12904.0,4763.0,2181.0,2181.0,0.0
2128,RK_80_1 ,2006JJ00,26262.0,5809.0,20453.0,-0.5,101.8,15464.0,20453.0,163.0,0.0,163.0,24.0,0.0,24.0,18011.0,13387.0,4624.0,2303.0,2303.0,0.0
2129,RK_80_1 ,2007JJ00,27921.0,6372.0,21549.0,-0.4,101.3,15400.0,21549.0,166.0,0.0,166.0,24.0,0.0,24.0,18953.0,14051.0,4902.0,2454.0,2454.0,0.0
2130,RK_80_1 ,2008JJ00,29345.0,6656.0,22689.0,0.7,102.1,15513.0,22689.0,167.0,0.0,167.0,11.0,0.0,11.0,19913.0,14782.0,5131.0,2620.0,2620.0,0.0
2131,RK_80_1 ,2009JJ00,31036.0,6948.0,24088.0,-0.6,101.5,15418.0,24088.0,173.0,0.0,173.0,8.0,0.0,8.0,21102.0,15680.0,5422.0,2821.0,2821.0,0.0
2132,RK_85_95,1969JJ00,6401.0,2337.0,4064.0,,51.7,21259.0,4010.0,24.0,3.0,21.0,74.0,57.0,17.0,2603.0,2143.0,460.0,1457.0,257.0,1200.0
2133,RK_85_95,1970JJ00,7310.0,2687.0,4623.0,2.2,52.8,21730.0,4561.0,26.0,3.0,23.0,84.0,65.0,19.0,3058.0,2513.0,545.0,1561.0,317.0,1244.0
2134,RK_85_95,1971JJ00,8425.0,3111.0,5314.0,4.2,55.0,22637.0,5241.0,28.0,3.0,25.0,96.0,76.0,20.0,3636.0,2961.0,675.0,1673.0,396.0,1277.0
2135,RK_85_95,1972JJ00,9659.0,3359.0,6300.0,3.8,57.1,23493.0,6220.0,36.0,3.0,33.0,105.0,83.0,22.0,4312.0,3491.0,821.0,1977.0,463.0,1514.0
2136,RK_85_95,1973JJ00,11210.0,3863.0,7347.0,4.4,59.6,24530.0,7265.0,45.0,7.0,38.0,114.0,89.0,25.0,5123.0,4065.0,1058.0,2211.0,537.0,1674.0
2137,RK_85_95,1974JJ00,13164.0,4531.0,8633.0,4.4,62.2,25608.0,8529.0,52.0,9.0,43.0,140.0,113.0,27.0,6187.0,4886.0,1301.0,2430.0,643.0,1787.0
2138,RK_85_95,1975JJ00,15398.0,5352.0,10046.0,2.7,63.9,26308.0,9926.0,54.0,9.0,45.0,160.0,129.0,31.0,7493.0,5928.0,1565.0,2539.0,763.0,1776.0
2139,RK_85_95,1976JJ00,17473.0,6044.0,11429.0,2.3,65.4,26903.0,11302.0,65.0,9.0,56.0,178.0,136.0,42.0,8420.0,6644.0,1776.0,2995.0,865.0,2130.0
2140,RK_85_95,1977JJ00,19341.0,6715.0,12626.0,0.4,65.6,27011.0,12488.0,80.0,12.0,68.0,185.0,150.0,35.0,9370.0,7424.0,1946.0,3223.0,949.0,2274.0
2141,RK_85_95,1978JJ00,21296.0,7369.0,13927.0,1.1,66.3,27296.0,13762.0,88.0,13.0,75.0,218.0,178.0,40.0,10247.0,8121.0,2126.0,3645.0,1044.0,2601.0
2142,RK_85_95,1979JJ00,23160.0,8192.0,14968.0,1.7,67.4,27748.0,14806.0,96.0,13.0,83.0,216.0,175.0,41.0,11186.0,8822.0,2364.0,3740.0,1159.0,2581.0
2143,RK_85_95,1980JJ00,25196.0,9082.0,16114.0,3.4,69.7,28679.0,15954.0,105.0,13.0,92.0,217.0,173.0,44.0,12035.0,9469.0,2566.0,4031.0,1294.0,2737.0
2144,RK_85_95,1981JJ00,26844.0,9910.0,16934.0,1.1,70.4,28991.0,16735.0,107.0,8.0,99.0,252.0,207.0,45.0,12623.0,9949.0,2674.0,4257.0,1470.0,2787.0
2145,RK_85_95,1982JJ00,28397.0,10458.0,17939.0,0.8,71.0,29223.0,17743.0,113.0,7.0,106.0,257.0,203.0,54.0,13267.0,10501.0,2766.0,4620.0,1581.0,3039.0
2146,RK_85_95,1983JJ00,29439.0,10838.0,18601.0,0.5,71.4,29381.0,18393.0,124.0,12.0,112.0,281.0,220.0,61.0,13426.0,10509.0,2917.0,5124.0,1645.0,3479.0
2147,RK_85_95,1984JJ00,30015.0,11272.0,18743.0,2.6,73.3,30159.0,18533.0,125.0,12.0,113.0,288.0,222.0,66.0,13294.0,10436.0,2858.0,5402.0,1716.0,3686.0
2148,RK_85_95,1985JJ00,31079.0,11936.0,19143.0,1.5,74.4,30622.0,18901.0,155.0,12.0,143.0,317.0,254.0,63.0,13623.0,10721.0,2902.0,5440.0,1756.0,3684.0
2149,RK_85_95,1986JJ00,31890.0,11772.0,20118.0,1.8,75.8,31182.0,19889.0,163.0,12.0,151.0,341.0,241.0,100.0,14011.0,11034.0,2977.0,6056.0,1788.0,4268.0
2150,RK_85_95,1987JJ00,32953.0,11855.0,21098.0,1.7,77.1,31712.0,20885.0,190.0,23.0,167.0,335.0,236.0,99.0,14501.0,11479.0,3022.0,6529.0,1846.0,4683.0
2151,RK_85_95,1988JJ00,34119.0,12258.0,21861.0,2.3,78.8,32432.0,21665.0,213.0,33.0,180.0,341.0,229.0,112.0,14940.0,11911.0,3029.0,6853.0,1914.0,4939.0
2152,RK_85_95,1989JJ00,35426.0,12823.0,22603.0,1.2,79.7,32806.0,22415.0,224.0,46.0,178.0,358.0,234.0,124.0,15259.0,12328.0,2931.0,7290.0,1993.0,5297.0
2153,RK_85_95,1990JJ00,37509.0,13497.0,24012.0,2.3,81.6,33573.0,23840.0,264.0,67.0,197.0,371.0,239.0,132.0,16348.0,14230.0,2118.0,7599.0,2104.0,5495.0
2154,RK_85_95,1991JJ00,40370.0,14673.0,25697.0,2.5,83.6,34410.0,25530.0,294.0,83.0,211.0,291.0,250.0,41.0,17641.0,15292.0,2349.0,7886.0,2245.0,5641.0
2155,RK_85_95,1992JJ00,42897.0,15569.0,27328.0,2.3,85.5,35204.0,27200.0,336.0,118.0,218.0,279.0,246.0,33.0,18723.0,16218.0,2505.0,8420.0,2401.0,6019.0
2156,RK_85_95,1993JJ00,44958.0,16234.0,28724.0,2.3,87.5,36000.0,28597.0,354.0,123.0,231.0,280.0,250.0,30.0,19664.0,17139.0,2525.0,8859.0,2564.0,6295.0
2157,RK_85_95,1994JJ00,46583.0,17170.0,29413.0,0.5,87.9,36179.0,29266.0,359.0,118.0,241.0,318.0,265.0,53.0,20261.0,17690.0,2571.0,8964.0,2706.0,6258.0
2158,RK_85_95,1995JJ00,48360.0,18031.0,30329.0,1.6,89.3,36750.0,30174.0,403.0,155.0,248.0,377.0,310.0,67.0,21012.0,18299.0,2713.0,9136.0,2887.0,6249.0
2159,RK_85_95,1996JJ00,50412.0,18974.0,31438.0,1.9,91.0,37460.0,31258.0,385.0,143.0,242.0,600.0,323.0,277.0,21949.0,19021.0,2928.0,9524.0,3062.0,6462.0
2160,RK_85_95,1997JJ00,53660.0,20054.0,33606.0,2.8,93.6,38523.0,33380.0,416.0,137.0,279.0,786.0,363.0,423.0,22964.0,19856.0,3108.0,10786.0,3231.0,7555.0
2161,RK_85_95,1998JJ00,57351.0,21567.0,35784.0,2.6,96.1,39527.0,35508.0,446.0,138.0,308.0,873.0,414.0,459.0,24948.0,20251.0,4697.0,10987.0,3404.0,7583.0
2162,RK_85_95,1999JJ00,61279.0,23249.0,38030.0,1.6,97.5,40140.0,37735.0,500.0,175.0,325.0,983.0,470.0,513.0,26517.0,21532.0,4985.0,11701.0,3560.0,8141.0
2163,RK_85_95,2000JJ00,66200.0,25049.0,41151.0,2.5,100.0,41151.0,40940.0,632.0,292.0,340.0,1093.0,503.0,590.0,28320.0,22957.0,5363.0,13081.0,3765.0,9316.0
2164,RK_85_95,2001JJ00,72783.0,27464.0,45319.0,3.6,103.6,42613.0,45120.0,662.0,283.0,379.0,1184.0,482.0,702.0,31224.0,25326.0,5898.0,14418.0,3986.0,10432.0
2165,RK_85_95,2002JJ00,80243.0,29316.0,50927.0,4.3,108.1,44465.0,50704.0,698.0,279.0,419.0,1261.0,502.0,759.0,34327.0,27576.0,6751.0,16940.0,4140.0,12800.0
2166,RK_85_95,2003JJ00,85083.0,30868.0,54215.0,2.1,110.3,45397.0,53936.0,686.0,243.0,443.0,1234.0,522.0,712.0,36988.0,29609.0,7379.0,17496.0,4272.0,13224.0
2167,RK_85_95,2004JJ00,87558.0,31669.0,55889.0,1.2,111.6,45943.0,55553.0,664.0,202.0,462.0,1406.0,538.0,868.0,38361.0,30397.0,7964.0,17934.0,4443.0,13491.0
2168,RK_85_95,2005JJ00,89775.0,32494.0,57281.0,1.6,113.5,46694.0,56991.0,739.0,247.0,492.0,1162.0,537.0,625.0,39387.0,31348.0,8039.0,18027.0,4630.0,13397.0
2169,RK_85_95,2006JJ00,93637.0,34158.0,59479.0,2.4,116.2,47804.0,59235.0,806.0,323.0,483.0,1076.0,567.0,509.0,40966.0,32568.0,8398.0,18539.0,4871.0,13668.0
2170,RK_85_95,2007JJ00,98743.0,36185.0,62558.0,2.6,119.2,49063.0,62298.0,806.0,313.0,493.0,1724.0,573.0,1151.0,43157.0,34422.0,8735.0,20059.0,5091.0,14968.0
2171,RK_85_95,2008JJ00,104856.0,38730.0,66126.0,3.3,123.2,50698.0,65864.0,834.0,314.0,520.0,1896.0,576.0,1320.0,45711.0,36375.0,9336.0,21215.0,5328.0,15887.0
2172,RK_85_95,2009JJ00,109762.0,39412.0,70350.0,2.7,126.5,52075.0,70011.0,823.0,288.0,535.0,2262.0,627.0,1635.0,48056.0,38282.0,9774.0,23394.0,5459.0,17935.0
2173,RK_85   ,1969JJ00,3429.0,884.0,2545.0,,52.7,14366.0,2539.0,7.0,0.0,7.0,16.0,6.0,10.0,1797.0,1493.0,304.0,751.0,149.0,602.0
2174,RK_85   ,1970JJ00,3981.0,1040.0,2941.0,2.2,53.9,14682.0,2934.0,9.0,0.0,9.0,18.0,7.0,11.0,2139.0,1773.0,366.0,804.0,184.0,620.0
2175,RK_85   ,1971JJ00,4720.0,1266.0,3454.0,4.1,56.1,15291.0,3445.0,10.0,0.0,10.0,21.0,9.0,12.0,2585.0,2121.0,464.0,871.0,232.0,639.0
2176,RK_85   ,1972JJ00,5524.0,1364.0,4160.0,3.1,57.9,15769.0,4149.0,12.0,0.0,12.0,24.0,11.0,13.0,3103.0,2530.0,573.0,1058.0,274.0,784.0
2177,RK_85   ,1973JJ00,6493.0,1574.0,4919.0,4.0,60.2,16395.0,4908.0,14.0,0.0,14.0,26.0,11.0,15.0,3715.0,2967.0,748.0,1205.0,319.0,886.0
2178,RK_85   ,1974JJ00,7734.0,1884.0,5850.0,3.7,62.4,17005.0,5835.0,16.0,0.0,16.0,32.0,15.0,17.0,4531.0,3601.0,930.0,1320.0,381.0,939.0
2179,RK_85   ,1975JJ00,9255.0,2341.0,6914.0,3.3,64.5,17566.0,6897.0,16.0,0.0,16.0,36.0,17.0,19.0,5541.0,4412.0,1129.0,1376.0,450.0,926.0
2180,RK_85   ,1976JJ00,10533.0,2669.0,7864.0,2.7,66.2,18033.0,7846.0,20.0,0.0,20.0,45.0,18.0,27.0,6238.0,4955.0,1283.0,1633.0,506.0,1127.0
2181,RK_85   ,1977JJ00,11676.0,2964.0,8712.0,2.1,67.6,18409.0,8691.0,24.0,0.0,24.0,43.0,21.0,22.0,6957.0,5548.0,1409.0,1753.0,549.0,1204.0
2182,RK_85   ,1978JJ00,12845.0,3242.0,9603.0,1.0,68.3,18591.0,9578.0,27.0,0.0,27.0,50.0,25.0,25.0,7613.0,6073.0,1540.0,1988.0,599.0,1389.0
2183,RK_85   ,1979JJ00,13959.0,3659.0,10300.0,0.4,68.5,18664.0,10274.0,29.0,0.0,29.0,53.0,26.0,27.0,8289.0,6581.0,1708.0,2009.0,661.0,1348.0
2184,RK_85   ,1980JJ00,15204.0,4133.0,11071.0,2.7,70.4,19175.0,11042.0,31.0,0.0,31.0,58.0,29.0,29.0,8910.0,7057.0,1853.0,2159.0,734.0,1425.0
2185,RK_85   ,1981JJ00,16301.0,4594.0,11707.0,1.4,71.4,19440.0,11674.0,34.0,0.0,34.0,61.0,33.0,28.0,9390.0,7450.0,1940.0,2311.0,838.0,1473.0
2186,RK_85   ,1982JJ00,17348.0,4898.0,12450.0,0.8,72.0,19600.0,12419.0,37.0,0.0,37.0,66.0,31.0,35.0,9906.0,7892.0,2014.0,2542.0,901.0,1641.0
2187,RK_85   ,1983JJ00,17934.0,5066.0,12868.0,0.9,72.6,19784.0,12833.0,38.0,0.0,38.0,75.0,35.0,40.0,10020.0,7896.0,2124.0,2850.0,935.0,1915.0
2188,RK_85   ,1984JJ00,18114.0,5236.0,12878.0,3.4,75.1,20454.0,12844.0,38.0,0.0,38.0,77.0,34.0,43.0,9884.0,7811.0,2073.0,2999.0,967.0,2032.0
2189,RK_85   ,1985JJ00,18626.0,5561.0,13065.0,1.6,76.3,20789.0,13024.0,66.0,0.0,66.0,82.0,41.0,41.0,10071.0,7979.0,2092.0,2969.0,976.0,1993.0
2190,RK_85   ,1986JJ00,19090.0,5392.0,13698.0,2.6,78.3,21335.0,13658.0,67.0,0.0,67.0,120.0,40.0,80.0,10331.0,8190.0,2141.0,3380.0,985.0,2395.0
2191,RK_85   ,1987JJ00,19674.0,5240.0,14434.0,2.0,79.9,21760.0,14399.0,75.0,0.0,75.0,116.0,35.0,81.0,10650.0,8486.0,2164.0,3790.0,1019.0,2771.0
2192,RK_85   ,1988JJ00,20166.0,5482.0,14684.0,0.3,80.2,21833.0,14648.0,78.0,0.0,78.0,124.0,36.0,88.0,10873.0,8712.0,2161.0,3821.0,1061.0,2760.0
2193,RK_85   ,1989JJ00,20815.0,5667.0,15148.0,1.1,81.1,22083.0,15114.0,80.0,0.0,80.0,131.0,34.0,97.0,11129.0,9043.0,2086.0,4036.0,1101.0,2935.0
2194,RK_85   ,1990JJ00,22196.0,5970.0,16226.0,2.5,83.1,22637.0,16192.0,85.0,0.0,85.0,141.0,34.0,107.0,11962.0,10441.0,1521.0,4286.0,1165.0,3121.0
2195,RK_85   ,1991JJ00,23964.0,6460.0,17504.0,2.7,85.3,23243.0,17468.0,88.0,0.0,88.0,54.0,36.0,18.0,12937.0,11245.0,1692.0,4497.0,1237.0,3260.0
2196,RK_85   ,1992JJ00,25435.0,6853.0,18582.0,2.4,87.4,23810.0,18543.0,89.0,0.0,89.0,53.0,39.0,14.0,13736.0,11956.0,1780.0,4771.0,1305.0,3466.0
2197,RK_85   ,1993JJ00,26473.0,6969.0,19504.0,2.7,89.8,24461.0,19465.0,98.0,0.0,98.0,43.0,39.0,4.0,14402.0,12608.0,1794.0,5008.0,1360.0,3648.0
2198,RK_85   ,1994JJ00,27438.0,7436.0,20002.0,0.9,90.7,24693.0,19964.0,104.0,0.0,104.0,61.0,38.0,23.0,14870.0,13028.0,1842.0,5051.0,1410.0,3641.0
2199,RK_85   ,1995JJ00,28461.0,7804.0,20657.0,1.4,92.0,25048.0,20598.0,103.0,0.0,103.0,90.0,59.0,31.0,15403.0,13487.0,1916.0,5182.0,1481.0,3701.0
2200,RK_85   ,1996JJ00,29432.0,8251.0,21181.0,1.6,93.5,25453.0,21130.0,103.0,0.0,103.0,282.0,51.0,231.0,16142.0,13989.0,2153.0,5167.0,1555.0,3612.0
2201,RK_85   ,1997JJ00,30916.0,8543.0,22373.0,2.1,95.4,25985.0,22321.0,128.0,0.0,128.0,413.0,52.0,361.0,16754.0,14461.0,2293.0,5852.0,1610.0,4242.0
2202,RK_85   ,1998JJ00,32800.0,9076.0,23724.0,2.4,97.7,26601.0,23665.0,137.0,0.0,137.0,439.0,59.0,380.0,18239.0,14824.0,3415.0,5728.0,1675.0,4053.0
2203,RK_85   ,1999JJ00,34894.0,9720.0,25174.0,0.6,98.3,26760.0,25101.0,154.0,0.0,154.0,510.0,73.0,437.0,19390.0,15738.0,3652.0,6067.0,1762.0,4305.0
2204,RK_85   ,2000JJ00,37659.0,10423.0,27236.0,1.8,100.0,27236.0,27155.0,157.0,0.0,157.0,588.0,81.0,507.0,20680.0,16772.0,3908.0,6906.0,1880.0,5026.0
2205,RK_85   ,2001JJ00,41920.0,11623.0,30297.0,3.5,103.5,28199.0,30219.0,180.0,0.0,180.0,679.0,78.0,601.0,22995.0,18703.0,4292.0,7723.0,2006.0,5717.0
2206,RK_85   ,2002JJ00,47187.0,12547.0,34640.0,5.0,108.7,29618.0,34546.0,200.0,0.0,200.0,751.0,94.0,657.0,25592.0,20638.0,4954.0,9505.0,2101.0,7404.0
2207,RK_85   ,2003JJ00,50668.0,13338.0,37330.0,3.6,112.6,30673.0,37233.0,208.0,0.0,208.0,700.0,97.0,603.0,27911.0,22473.0,5438.0,9814.0,2196.0,7618.0
2208,RK_85   ,2004JJ00,52435.0,13713.0,38722.0,2.3,115.2,31382.0,38619.0,214.0,0.0,214.0,844.0,103.0,741.0,29134.0,23230.0,5904.0,10115.0,2342.0,7773.0
2209,RK_85   ,2005JJ00,54306.0,14310.0,39996.0,2.1,117.7,32056.0,39889.0,234.0,0.0,234.0,632.0,107.0,525.0,30106.0,24103.0,6003.0,10181.0,2488.0,7693.0
2210,RK_85   ,2006JJ00,56601.0,14968.0,41633.0,2.2,120.3,32775.0,41523.0,219.0,0.0,219.0,534.0,110.0,424.0,31435.0,25140.0,6295.0,10403.0,2632.0,7771.0
2211,RK_85   ,2007JJ00,59794.0,15927.0,43867.0,2.5,123.4,33600.0,43736.0,220.0,0.0,220.0,1196.0,131.0,1065.0,33135.0,26577.0,6558.0,11577.0,2777.0,8800.0
2212,RK_85   ,2008JJ00,64252.0,17281.0,46971.0,4.7,129.2,35178.0,46849.0,242.0,0.0,242.0,1352.0,122.0,1230.0,35185.0,28153.0,7032.0,12774.0,2930.0,9844.0
2213,RK_85   ,2009JJ00,68557.0,18059.0,50498.0,3.9,134.2,36562.0,50362.0,253.0,0.0,253.0,1655.0,136.0,1519.0,37143.0,29743.0,7400.0,14621.0,3044.0,11577.0
2214,RK_90   ,1969JJ00,,,,,0.0,,,,0.0,0.0,,,,,,,,36.0,
2215,RK_90   ,1970JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,44.0,
2216,RK_90   ,1971JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,53.0,
2217,RK_90   ,1972JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,62.0,
2218,RK_90   ,1973JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,72.0,
2219,RK_90   ,1974JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,86.0,
2220,RK_90   ,1975JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,100.0,
2221,RK_90   ,1976JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,115.0,
2222,RK_90   ,1977JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,129.0,
2223,RK_90   ,1978JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,145.0,
2224,RK_90   ,1979JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,162.0,
2225,RK_90   ,1980JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,181.0,
2226,RK_90   ,1981JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,200.0,
2227,RK_90   ,1982JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,212.0,
2228,RK_90   ,1983JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,219.0,
2229,RK_90   ,1984JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,229.0,
2230,RK_90   ,1985JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,239.0,
2231,RK_90   ,1986JJ00,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,242.0,
2232,RK_90   ,1987JJ00,2121.0,1302.0,819.0,0.0,47.8,1125.0,819.0,52.0,0.0,52.0,0.0,0.0,0.0,412.0,300.0,112.0,355.0,247.0,108.0
2233,RK_90   ,1988JJ00,2252.0,1223.0,1029.0,25.9,60.1,1416.0,1039.0,69.0,10.0,59.0,0.0,0.0,0.0,461.0,347.0,114.0,509.0,258.0,251.0
2234,RK_90   ,1989JJ00,2372.0,1289.0,1083.0,3.7,62.4,1468.0,1102.0,75.0,19.0,56.0,0.0,0.0,0.0,452.0,344.0,108.0,575.0,276.0,299.0
2235,RK_90   ,1990JJ00,2518.0,1480.0,1038.0,-4.2,59.7,1406.0,1073.0,104.0,35.0,69.0,0.0,0.0,0.0,501.0,419.0,82.0,468.0,295.0,173.0
2236,RK_90   ,1991JJ00,2857.0,1716.0,1141.0,6.8,63.8,1502.0,1192.0,131.0,51.0,80.0,0.0,0.0,0.0,534.0,445.0,89.0,527.0,325.0,202.0
2237,RK_90   ,1992JJ00,3029.0,1799.0,1230.0,4.3,66.5,1566.0,1312.0,164.0,82.0,82.0,0.0,0.0,0.0,552.0,456.0,96.0,596.0,374.0,222.0
2238,RK_90   ,1993JJ00,3310.0,1975.0,1335.0,1.5,67.5,1589.0,1417.0,166.0,82.0,84.0,0.0,0.0,0.0,613.0,510.0,103.0,638.0,440.0,198.0
