ID,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
6515,A050141,307500,2012JJ00,413.0
6516,A050141,307500,2013JJ00,356.0
6517,A050141,307500,2014JJ00,285.0
6518,A050141,307500,2015JJ00,287.0
6519,A050141,307500,2016JJ00,361.0
6520,A050141,307500,2017JJ00,401.0
6521,A050141,307500,2018JJ00,372.0
6522,A050141,307500,2019JJ00,355.0
6523,A050141,307500,2020JJ00,371.0
6524,A050141,307500,2021JJ00,340.0
6525,A050141,307610,1994JJ00,436.0
6526,A050141,307610,1996JJ00,441.0
6527,A050141,307610,1998JJ00,444.0
6528,A050141,307610,2000JJ00,293.0
6529,A050141,307610,2001JJ00,315.0
6530,A050141,307610,2002JJ00,251.0
6531,A050141,307610,2003JJ00,291.0
6532,A050141,307610,2004JJ00,135.0
6533,A050141,307610,2005JJ00,139.0
6534,A050141,307610,2006JJ00,147.0
6535,A050141,307610,2007JJ00,142.0
6536,A050141,307610,2008JJ00,124.0
6537,A050141,307610,2009JJ00,122.0
6538,A050141,307610,2010JJ00,146.0
6539,A050141,307610,2011JJ00,140.0
6540,A050141,307610,2012JJ00,119.0
6541,A050141,307610,2013JJ00,67.0
6542,A050141,307610,2014JJ00,71.0
6543,A050141,307610,2015JJ00,71.0
6544,A050141,307610,2016JJ00,64.0
6545,A050141,307610,2017JJ00,94.0
6546,A050141,307610,2018JJ00,69.0
6547,A050141,307610,2019JJ00,70.0
6548,A050141,307610,2020JJ00,63.0
6549,A050141,307610,2021JJ00,44.0
6550,A050141,307600,1994JJ00,396.0
6551,A050141,307600,1996JJ00,423.0
6552,A050141,307600,1998JJ00,437.0
6553,A050141,307600,2000JJ00,287.0
6554,A050141,307600,2001JJ00,310.0
6555,A050141,307600,2002JJ00,247.0
6556,A050141,307600,2003JJ00,287.0
6557,A050141,307600,2004JJ00,131.0
6558,A050141,307600,2005JJ00,135.0
6559,A050141,307600,2006JJ00,145.0
6560,A050141,307600,2007JJ00,140.0
6561,A050141,307600,2008JJ00,118.0
6562,A050141,307600,2009JJ00,116.0
6563,A050141,307600,2010JJ00,144.0
6564,A050141,307600,2011JJ00,138.0
6565,A050141,307600,2012JJ00,109.0
6566,A050141,307600,2013JJ00,56.0
6567,A050141,307600,2014JJ00,69.0
6568,A050141,307600,2015JJ00,69.0
6569,A050141,307600,2016JJ00,64.0
6570,A050141,307600,2017JJ00,93.0
6571,A050141,307600,2018JJ00,69.0
6572,A050141,307600,2019JJ00,70.0
6573,A050141,307600,2020JJ00,63.0
6574,A050141,307600,2021JJ00,44.0
6575,A050141,311300,1994JJ00,24.0
6576,A050141,311300,1996JJ00,15.0
6577,A050141,311300,1998JJ00,6.0
6578,A050141,311300,2000JJ00,4.0
6579,A050141,311300,2001JJ00,4.0
6580,A050141,311300,2002JJ00,3.0
6581,A050141,311300,2003JJ00,3.0
6582,A050141,311300,2004JJ00,4.0
6583,A050141,311300,2005JJ00,4.0
6584,A050141,311300,2006JJ00,2.0
6585,A050141,311300,2007JJ00,2.0
6586,A050141,311300,2008JJ00,7.0
6587,A050141,311300,2009JJ00,6.0
6588,A050141,311300,2010JJ00,2.0
6589,A050141,311300,2011JJ00,2.0
6590,A050141,311300,2012JJ00,10.0
6591,A050141,311300,2013JJ00,11.0
6592,A050141,311300,2014JJ00,2.0
6593,A050141,311300,2015JJ00,2.0
6594,A050141,311300,2016JJ00,0.0
6595,A050141,311300,2017JJ00,0.0
6596,A050141,311300,2018JJ00,0.0
6597,A050141,311300,2019JJ00,0.0
6598,A050141,311300,2020JJ00,0.0
6599,A050141,311300,2021JJ00,0.0
6600,A050141,312200,1994JJ00,16.0
6601,A050141,312200,1996JJ00,3.0
6602,A050141,312200,1998JJ00,1.0
6603,A050141,312200,2000JJ00,1.0
6604,A050141,312200,2001JJ00,1.0
6605,A050141,312200,2002JJ00,1.0
6606,A050141,312200,2003JJ00,1.0
6607,A050141,312200,2004JJ00,0.0
6608,A050141,312200,2005JJ00,0.0
6609,A050141,312200,2006JJ00,0.0
6610,A050141,312200,2007JJ00,0.0
6611,A050141,312200,2008JJ00,0.0
6612,A050141,312200,2009JJ00,0.0
6613,A050141,312200,2010JJ00,0.0
6614,A050141,312200,2011JJ00,0.0
6615,A050141,312200,2012JJ00,0.0
6616,A050141,312200,2013JJ00,0.0
6617,A050141,312200,2014JJ00,0.0
6618,A050141,312200,2015JJ00,0.0
6619,A050141,312200,2016JJ00,0.0
6620,A050141,312200,2017JJ00,0.0
6621,A050141,312200,2018JJ00,0.0
6622,A050141,312200,2019JJ00,0.0
6623,A050141,312200,2020JJ00,0.0
6624,A050141,312200,2021JJ00,0.0
6625,A050141,312505,1994JJ00,41.0
6626,A050141,312505,1996JJ00,16.0
6627,A050141,312505,1998JJ00,33.0
6628,A050141,312505,2000JJ00,28.0
6629,A050141,312505,2001JJ00,32.0
6630,A050141,312505,2002JJ00,17.0
6631,A050141,312505,2003JJ00,13.0
6632,A050141,312505,2004JJ00,8.0
6633,A050141,312505,2005JJ00,13.0
6634,A050141,312505,2006JJ00,1.0
6635,A050141,312505,2007JJ00,1.0
6636,A050141,312505,2008JJ00,7.0
6637,A050141,312505,2009JJ00,6.0
6638,A050141,312505,2010JJ00,17.0
6639,A050141,312505,2011JJ00,12.0
6640,A050141,312505,2012JJ00,33.0
6641,A050141,312505,2013JJ00,33.0
6642,A050141,312505,2014JJ00,3.0
6643,A050141,312505,2015JJ00,3.0
6644,A050141,312505,2016JJ00,8.0
6645,A050141,312505,2017JJ00,8.0
6646,A050141,312505,2018JJ00,8.0
6647,A050141,312505,2019JJ00,8.0
6648,A050141,312505,2020JJ00,10.0
6649,A050141,312505,2021JJ00,10.0
6650,A050141,315805,1994JJ00,157.0
6651,A050141,315805,1996JJ00,154.0
6652,A050141,315805,1998JJ00,185.0
6653,A050141,315805,2000JJ00,132.0
6654,A050141,315805,2001JJ00,122.0
6655,A050141,315805,2002JJ00,162.0
6656,A050141,315805,2003JJ00,150.0
6657,A050141,315805,2004JJ00,89.0
6658,A050141,315805,2005JJ00,91.0
6659,A050141,315805,2006JJ00,83.0
6660,A050141,315805,2007JJ00,83.0
6661,A050141,315805,2008JJ00,101.0
6662,A050141,315805,2009JJ00,84.0
6663,A050141,315805,2010JJ00,99.0
6664,A050141,315805,2011JJ00,107.0
6665,A050141,315805,2012JJ00,82.0
6666,A050141,315805,2013JJ00,76.0
6667,A050141,315805,2014JJ00,24.0
6668,A050141,315805,2015JJ00,25.0
6669,A050141,315805,2016JJ00,81.0
6670,A050141,315805,2017JJ00,84.0
6671,A050141,315805,2018JJ00,61.0
6672,A050141,315805,2019JJ00,62.0
6673,A050141,315805,2020JJ00,70.0
6674,A050141,315805,2021JJ00,72.0
6675,A050141,315800,1994JJ00,34.0
6676,A050141,315800,1996JJ00,17.0
6677,A050141,315800,1998JJ00,19.0
6678,A050141,315800,2000JJ00,19.0
6679,A050141,315800,2001JJ00,18.0
6680,A050141,315800,2002JJ00,35.0
6681,A050141,315800,2003JJ00,33.0
6682,A050141,315800,2004JJ00,9.0
6683,A050141,315800,2005JJ00,9.0
6684,A050141,315800,2006JJ00,3.0
6685,A050141,315800,2007JJ00,4.0
6686,A050141,315800,2008JJ00,2.0
6687,A050141,315800,2009JJ00,2.0
6688,A050141,315800,2010JJ00,10.0
6689,A050141,315800,2011JJ00,11.0
6690,A050141,315800,2012JJ00,1.0
6691,A050141,315800,2013JJ00,1.0
6692,A050141,315800,2014JJ00,1.0
6693,A050141,315800,2015JJ00,1.0
6694,A050141,315800,2016JJ00,7.0
6695,A050141,315800,2017JJ00,7.0
6696,A050141,315800,2018JJ00,12.0
6697,A050141,315800,2019JJ00,13.0
6698,A050141,315800,2020JJ00,9.0
6699,A050141,315800,2021JJ00,9.0
6700,A050141,317105,1994JJ00,341.0
6701,A050141,317105,1996JJ00,244.0
6702,A050141,317105,1998JJ00,257.0
6703,A050141,317105,2000JJ00,153.0
6704,A050141,317105,2001JJ00,97.0
6705,A050141,317105,2002JJ00,68.0
6706,A050141,317105,2003JJ00,69.0
6707,A050141,317105,2004JJ00,27.0
6708,A050141,317105,2005JJ00,33.0
6709,A050141,317105,2006JJ00,26.0
6710,A050141,317105,2007JJ00,28.0
6711,A050141,317105,2008JJ00,18.0
6712,A050141,317105,2009JJ00,16.0
6713,A050141,317105,2010JJ00,11.0
6714,A050141,317105,2011JJ00,11.0
6715,A050141,317105,2012JJ00,4.0
6716,A050141,317105,2013JJ00,4.0
6717,A050141,317105,2014JJ00,3.0
6718,A050141,317105,2015JJ00,3.0
6719,A050141,317105,2016JJ00,9.0
6720,A050141,317105,2017JJ00,10.0
6721,A050141,317105,2018JJ00,44.0
6722,A050141,317105,2019JJ00,37.0
6723,A050141,317105,2020JJ00,39.0
6724,A050141,317105,2021JJ00,14.0
6725,A050141,317100,1994JJ00,322.0
6726,A050141,317100,1996JJ00,224.0
6727,A050141,317100,1998JJ00,244.0
6728,A050141,317100,2000JJ00,141.0
6729,A050141,317100,2001JJ00,88.0
6730,A050141,317100,2002JJ00,61.0
6731,A050141,317100,2003JJ00,62.0
6732,A050141,317100,2004JJ00,24.0
6733,A050141,317100,2005JJ00,30.0
6734,A050141,317100,2006JJ00,21.0
6735,A050141,317100,2007JJ00,23.0
6736,A050141,317100,2008JJ00,16.0
6737,A050141,317100,2009JJ00,14.0
6738,A050141,317100,2010JJ00,9.0
6739,A050141,317100,2011JJ00,9.0
6740,A050141,317100,2012JJ00,2.0
6741,A050141,317100,2013JJ00,2.0
6742,A050141,317100,2014JJ00,2.0
6743,A050141,317100,2015JJ00,2.0
6744,A050141,317100,2016JJ00,8.0
6745,A050141,317100,2017JJ00,9.0
6746,A050141,317100,2018JJ00,41.0
6747,A050141,317100,2019JJ00,35.0
6748,A050141,317100,2020JJ00,38.0
6749,A050141,317100,2021JJ00,12.0
6750,A050141,318600,1994JJ00,19.0
6751,A050141,318600,1996JJ00,21.0
6752,A050141,318600,1998JJ00,14.0
6753,A050141,318600,2000JJ00,11.0
6754,A050141,318600,2001JJ00,9.0
6755,A050141,318600,2002JJ00,7.0
6756,A050141,318600,2003JJ00,7.0
6757,A050141,318600,2004JJ00,3.0
6758,A050141,318600,2005JJ00,3.0
6759,A050141,318600,2006JJ00,5.0
6760,A050141,318600,2007JJ00,5.0
6761,A050141,318600,2008JJ00,2.0
6762,A050141,318600,2009JJ00,2.0
6763,A050141,318600,2010JJ00,2.0
6764,A050141,318600,2011JJ00,2.0
6765,A050141,318600,2012JJ00,1.0
6766,A050141,318600,2013JJ00,1.0
6767,A050141,318600,2014JJ00,1.0
6768,A050141,318600,2015JJ00,1.0
6769,A050141,318600,2016JJ00,1.0
6770,A050141,318600,2017JJ00,1.0
6771,A050141,318600,2018JJ00,2.0
6772,A050141,318600,2019JJ00,2.0
6773,A050141,318600,2020JJ00,2.0
6774,A050141,318600,2021JJ00,2.0
6775,A050141,320005,1994JJ00,1647.0
6776,A050141,320005,1996JJ00,1688.0
6777,A050141,320005,1998JJ00,1550.0
6778,A050141,320005,2000JJ00,524.0
6779,A050141,320005,2001JJ00,89.0
6780,A050141,320005,2002JJ00,106.0
6781,A050141,320005,2003JJ00,110.0
6782,A050141,320005,2004JJ00,72.0
6783,A050141,320005,2005JJ00,60.0
6784,A050141,320005,2006JJ00,89.0
6785,A050141,320005,2007JJ00,92.0
6786,A050141,320005,2008JJ00,83.0
6787,A050141,320005,2009JJ00,78.0
6788,A050141,320005,2010JJ00,79.0
6789,A050141,320005,2011JJ00,78.0
6790,A050141,320005,2012JJ00,70.0
6791,A050141,320005,2013JJ00,72.0
6792,A050141,320005,2014JJ00,90.0
6793,A050141,320005,2015JJ00,89.0
6794,A050141,320005,2016JJ00,84.0
6795,A050141,320005,2017JJ00,86.0
6796,A050141,320005,2018JJ00,85.0
6797,A050141,320005,2019JJ00,73.0
6798,A050141,320005,2020JJ00,78.0
6799,A050141,320005,2021JJ00,75.0
6800,A050141,320000,1994JJ00,3.0
6801,A050141,320000,1996JJ00,12.0
6802,A050141,320000,1998JJ00,3.0
6803,A050141,320000,2000JJ00,3.0
6804,A050141,320000,2001JJ00,3.0
6805,A050141,320000,2002JJ00,14.0
6806,A050141,320000,2003JJ00,16.0
6807,A050141,320000,2004JJ00,8.0
6808,A050141,320000,2005JJ00,8.0
6809,A050141,320000,2006JJ00,1.0
6810,A050141,320000,2007JJ00,1.0
6811,A050141,320000,2008JJ00,11.0
6812,A050141,320000,2009JJ00,11.0
6813,A050141,320000,2010JJ00,1.0
6814,A050141,320000,2011JJ00,1.0
6815,A050141,320000,2012JJ00,3.0
6816,A050141,320000,2013JJ00,3.0
6817,A050141,320000,2014JJ00,12.0
6818,A050141,320000,2015JJ00,12.0
6819,A050141,320000,2016JJ00,1.0
6820,A050141,320000,2017JJ00,1.0
6821,A050141,320000,2018JJ00,9.0
6822,A050141,320000,2019JJ00,7.0
6823,A050141,320000,2020JJ00,3.0
6824,A050141,320000,2021JJ00,1.0
6825,A050141,320705,1994JJ00,1585.0
6826,A050141,320705,1996JJ00,1658.0
6827,A050141,320705,1998JJ00,1524.0
6828,A050141,320705,2000JJ00,499.0
6829,A050141,320705,2001JJ00,63.0
6830,A050141,320705,2002JJ00,74.0
6831,A050141,320705,2003JJ00,79.0
6832,A050141,320705,2004JJ00,59.0
6833,A050141,320705,2005JJ00,47.0
6834,A050141,320705,2006JJ00,67.0
6835,A050141,320705,2007JJ00,68.0
6836,A050141,320705,2008JJ00,59.0
6837,A050141,320705,2009JJ00,56.0
6838,A050141,320705,2010JJ00,67.0
6839,A050141,320705,2011JJ00,66.0
6840,A050141,320705,2012JJ00,65.0
6841,A050141,320705,2013JJ00,67.0
6842,A050141,320705,2014JJ00,64.0
6843,A050141,320705,2015JJ00,63.0
6844,A050141,320705,2016JJ00,81.0
6845,A050141,320705,2017JJ00,82.0
6846,A050141,320705,2018JJ00,73.0
6847,A050141,320705,2019JJ00,62.0
6848,A050141,320705,2020JJ00,70.0
6849,A050141,320705,2021JJ00,70.0
6850,A050141,320700,1994JJ00,
6851,A050141,320700,1996JJ00,
6852,A050141,320700,1998JJ00,
6853,A050141,320700,2000JJ00,
6854,A050141,320700,2001JJ00,
6855,A050141,320700,2002JJ00,
6856,A050141,320700,2003JJ00,
6857,A050141,320700,2004JJ00,
6858,A050141,320700,2005JJ00,
6859,A050141,320700,2006JJ00,
6860,A050141,320700,2007JJ00,
6861,A050141,320700,2008JJ00,51.0
6862,A050141,320700,2009JJ00,49.0
6863,A050141,320700,2010JJ00,67.0
6864,A050141,320700,2011JJ00,66.0
6865,A050141,320700,2012JJ00,64.0
6866,A050141,320700,2013JJ00,66.0
6867,A050141,320700,2014JJ00,64.0
6868,A050141,320700,2015JJ00,63.0
6869,A050141,320700,2016JJ00,81.0
6870,A050141,320700,2017JJ00,82.0
6871,A050141,320700,2018JJ00,72.0
6872,A050141,320700,2019JJ00,62.0
6873,A050141,320700,2020JJ00,70.0
6874,A050141,320700,2021JJ00,70.0
6875,A050141,323200,1994JJ00,
6876,A050141,323200,1996JJ00,
6877,A050141,323200,1998JJ00,
6878,A050141,323200,2000JJ00,
6879,A050141,323200,2001JJ00,
6880,A050141,323200,2002JJ00,
6881,A050141,323200,2003JJ00,
6882,A050141,323200,2004JJ00,
6883,A050141,323200,2005JJ00,
6884,A050141,323200,2006JJ00,
6885,A050141,323200,2007JJ00,
6886,A050141,323200,2008JJ00,7.0
6887,A050141,323200,2009JJ00,7.0
6888,A050141,323200,2010JJ00,0.0
6889,A050141,323200,2011JJ00,0.0
6890,A050141,323200,2012JJ00,0.0
6891,A050141,323200,2013JJ00,0.0
6892,A050141,323200,2014JJ00,0.0
6893,A050141,323200,2015JJ00,0.0
6894,A050141,323200,2016JJ00,0.0
6895,A050141,323200,2017JJ00,0.0
6896,A050141,323200,2018JJ00,0.0
6897,A050141,323200,2019JJ00,0.0
6898,A050141,323200,2020JJ00,0.0
6899,A050141,323200,2021JJ00,0.0
6900,A050141,323700,1994JJ00,59.0
6901,A050141,323700,1996JJ00,18.0
6902,A050141,323700,1998JJ00,23.0
6903,A050141,323700,2000JJ00,23.0
6904,A050141,323700,2001JJ00,22.0
6905,A050141,323700,2002JJ00,17.0
6906,A050141,323700,2003JJ00,15.0
6907,A050141,323700,2004JJ00,5.0
6908,A050141,323700,2005JJ00,5.0
6909,A050141,323700,2006JJ00,21.0
6910,A050141,323700,2007JJ00,23.0
6911,A050141,323700,2008JJ00,13.0
6912,A050141,323700,2009JJ00,11.0
6913,A050141,323700,2010JJ00,11.0
6914,A050141,323700,2011JJ00,11.0
6915,A050141,323700,2012JJ00,2.0
6916,A050141,323700,2013JJ00,2.0
6917,A050141,323700,2014JJ00,14.0
6918,A050141,323700,2015JJ00,14.0
6919,A050141,323700,2016JJ00,2.0
6920,A050141,323700,2017JJ00,3.0
6921,A050141,323700,2018JJ00,4.0
6922,A050141,323700,2019JJ00,4.0
6923,A050141,323700,2020JJ00,4.0
6924,A050141,323700,2021JJ00,5.0
6925,A050141,324600,1994JJ00,123.0
6926,A050141,324600,1996JJ00,137.0
6927,A050141,324600,1998JJ00,167.0
6928,A050141,324600,2000JJ00,113.0
6929,A050141,324600,2001JJ00,103.0
6930,A050141,324600,2002JJ00,128.0
6931,A050141,324600,2003JJ00,117.0
6932,A050141,324600,2004JJ00,80.0
6933,A050141,324600,2005JJ00,82.0
6934,A050141,324600,2006JJ00,80.0
6935,A050141,324600,2007JJ00,79.0
6936,A050141,324600,2008JJ00,99.0
6937,A050141,324600,2009JJ00,82.0
6938,A050141,324600,2010JJ00,89.0
6939,A050141,324600,2011JJ00,96.0
6940,A050141,324600,2012JJ00,81.0
6941,A050141,324600,2013JJ00,75.0
6942,A050141,324600,2014JJ00,23.0
6943,A050141,324600,2015JJ00,24.0
6944,A050141,324600,2016JJ00,74.0
6945,A050141,324600,2017JJ00,77.0
6946,A050141,324600,2018JJ00,48.0
6947,A050141,324600,2019JJ00,49.0
6948,A050141,324600,2020JJ00,61.0
6949,A050141,324600,2021JJ00,63.0
6950,A050141,328110,1994JJ00,
6951,A050141,328110,1996JJ00,
6952,A050141,328110,1998JJ00,
6953,A050141,328110,2000JJ00,
6954,A050141,328110,2001JJ00,
6955,A050141,328110,2002JJ00,
6956,A050141,328110,2003JJ00,
6957,A050141,328110,2004JJ00,
6958,A050141,328110,2005JJ00,
6959,A050141,328110,2006JJ00,
6960,A050141,328110,2007JJ00,
6961,A050141,328110,2008JJ00,120.0
6962,A050141,328110,2009JJ00,112.0
6963,A050141,328110,2010JJ00,124.0
6964,A050141,328110,2011JJ00,64.0
6965,A050141,328110,2012JJ00,103.0
6966,A050141,328110,2013JJ00,102.0
6967,A050141,328110,2014JJ00,94.0
6968,A050141,328110,2015JJ00,96.0
6969,A050141,328110,2016JJ00,108.0
6970,A050141,328110,2017JJ00,112.0
6971,A050141,328110,2018JJ00,100.0
6972,A050141,328110,2019JJ00,100.0
6973,A050141,328110,2020JJ00,100.0
6974,A050141,328110,2021JJ00,111.0
6975,A050141,328105,1994JJ00,247.0
6976,A050141,328105,1996JJ00,202.0
6977,A050141,328105,1998JJ00,224.0
6978,A050141,328105,2000JJ00,120.0
6979,A050141,328105,2001JJ00,58.0
6980,A050141,328105,2002JJ00,80.0
6981,A050141,328105,2003JJ00,94.0
6982,A050141,328105,2004JJ00,52.0
6983,A050141,328105,2005JJ00,55.0
6984,A050141,328105,2006JJ00,58.0
6985,A050141,328105,2007JJ00,34.0
6986,A050141,328105,2008JJ00,97.0
6987,A050141,328105,2009JJ00,91.0
6988,A050141,328105,2010JJ00,108.0
6989,A050141,328105,2011JJ00,45.0
6990,A050141,328105,2012JJ00,98.0
6991,A050141,328105,2013JJ00,97.0
6992,A050141,328105,2014JJ00,84.0
6993,A050141,328105,2015JJ00,85.0
6994,A050141,328105,2016JJ00,93.0
6995,A050141,328105,2017JJ00,96.0
6996,A050141,328105,2018JJ00,88.0
6997,A050141,328105,2019JJ00,87.0
6998,A050141,328105,2020JJ00,86.0
6999,A050141,328105,2021JJ00,96.0
7000,A050141,328100,1994JJ00,216.0
7001,A050141,328100,1996JJ00,180.0
7002,A050141,328100,1998JJ00,201.0
7003,A050141,328100,2000JJ00,92.0
7004,A050141,328100,2001JJ00,35.0
7005,A050141,328100,2002JJ00,49.0
7006,A050141,328100,2003JJ00,65.0
7007,A050141,328100,2004JJ00,30.0
7008,A050141,328100,2005JJ00,33.0
7009,A050141,328100,2006JJ00,38.0
7010,A050141,328100,2007JJ00,14.0
7011,A050141,328100,2008JJ00,17.0
7012,A050141,328100,2009JJ00,13.0
7013,A050141,328100,2010JJ00,24.0
7014,A050141,328100,2011JJ00,24.0
7015,A050141,328100,2012JJ00,27.0
7016,A050141,328100,2013JJ00,28.0
7017,A050141,328100,2014JJ00,23.0
7018,A050141,328100,2015JJ00,23.0
7019,A050141,328100,2016JJ00,29.0
7020,A050141,328100,2017JJ00,30.0
7021,A050141,328100,2018JJ00,26.0
7022,A050141,328100,2019JJ00,27.0
7023,A050141,328100,2020JJ00,24.0
7024,A050141,328100,2021JJ00,26.0
7025,A050141,330300,1994JJ00,31.0
7026,A050141,330300,1996JJ00,22.0
7027,A050141,330300,1998JJ00,22.0
7028,A050141,330300,2000JJ00,28.0
7029,A050141,330300,2001JJ00,23.0
7030,A050141,330300,2002JJ00,31.0
7031,A050141,330300,2003JJ00,29.0
7032,A050141,330300,2004JJ00,22.0
7033,A050141,330300,2005JJ00,22.0
7034,A050141,330300,2006JJ00,20.0
7035,A050141,330300,2007JJ00,20.0
7036,A050141,330300,2008JJ00,80.0
7037,A050141,330300,2009JJ00,78.0
7038,A050141,330300,2010JJ00,84.0
7039,A050141,330300,2011JJ00,21.0
7040,A050141,330300,2012JJ00,70.0
7041,A050141,330300,2013JJ00,69.0
7042,A050141,330300,2014JJ00,61.0
7043,A050141,330300,2015JJ00,62.0
7044,A050141,330300,2016JJ00,64.0
7045,A050141,330300,2017JJ00,66.0
7046,A050141,330300,2018JJ00,61.0
7047,A050141,330300,2019JJ00,60.0
7048,A050141,330300,2020JJ00,62.0
7049,A050141,330300,2021JJ00,70.0
7050,A050141,332910,1994JJ00,28.0
7051,A050141,332910,1996JJ00,27.0
7052,A050141,332910,1998JJ00,7.0
7053,A050141,332910,2000JJ00,15.0
7054,A050141,332910,2001JJ00,14.0
7055,A050141,332910,2002JJ00,16.0
7056,A050141,332910,2003JJ00,14.0
7057,A050141,332910,2004JJ00,12.0
7058,A050141,332910,2005JJ00,11.0
7059,A050141,332910,2006JJ00,7.0
7060,A050141,332910,2007JJ00,8.0
7061,A050141,332910,2008JJ00,4.0
7062,A050141,332910,2009JJ00,3.0
7063,A050141,332910,2010JJ00,4.0
7064,A050141,332910,2011JJ00,5.0
7065,A050141,332910,2012JJ00,1.0
7066,A050141,332910,2013JJ00,1.0
7067,A050141,332910,2014JJ00,1.0
7068,A050141,332910,2015JJ00,1.0
7069,A050141,332910,2016JJ00,1.0
7070,A050141,332910,2017JJ00,2.0
7071,A050141,332910,2018JJ00,1.0
7072,A050141,332910,2019JJ00,1.0
7073,A050141,332910,2020JJ00,1.0
7074,A050141,332910,2021JJ00,1.0
7075,A050141,332905,1994JJ00,73.0
7076,A050141,332905,1996JJ00,57.0
7077,A050141,332905,1998JJ00,28.0
7078,A050141,332905,2000JJ00,39.0
7079,A050141,332905,2001JJ00,35.0
7080,A050141,332905,2002JJ00,35.0
7081,A050141,332905,2003JJ00,32.0
7082,A050141,332905,2004JJ00,17.0
7083,A050141,332905,2005JJ00,16.0
7084,A050141,332905,2006JJ00,19.0
7085,A050141,332905,2007JJ00,21.0
7086,A050141,332905,2008JJ00,12.0
7087,A050141,332905,2009JJ00,10.0
7088,A050141,332905,2010JJ00,12.0
7089,A050141,332905,2011JJ00,14.0
7090,A050141,332905,2012JJ00,3.0
7091,A050141,332905,2013JJ00,3.0
7092,A050141,332905,2014JJ00,3.0
7093,A050141,332905,2015JJ00,3.0
7094,A050141,332905,2016JJ00,9.0
7095,A050141,332905,2017JJ00,10.0
7096,A050141,332905,2018JJ00,6.0
7097,A050141,332905,2019JJ00,6.0
7098,A050141,332905,2020JJ00,4.0
7099,A050141,332905,2021JJ00,5.0
7100,A050141,332900,1994JJ00,13.0
7101,A050141,332900,1996JJ00,12.0
7102,A050141,332900,1998JJ00,7.0
7103,A050141,332900,2000JJ00,10.0
7104,A050141,332900,2001JJ00,9.0
7105,A050141,332900,2002JJ00,4.0
7106,A050141,332900,2003JJ00,3.0
7107,A050141,332900,2004JJ00,6.0
7108,A050141,332900,2005JJ00,6.0
7109,A050141,332900,2006JJ00,1.0
7110,A050141,332900,2007JJ00,1.0
7111,A050141,332900,2008JJ00,2.0
7112,A050141,332900,2009JJ00,1.0
7113,A050141,332900,2010JJ00,1.0
7114,A050141,332900,2011JJ00,2.0
7115,A050141,332900,2012JJ00,1.0
7116,A050141,332900,2013JJ00,0.0
7117,A050141,332900,2014JJ00,1.0
7118,A050141,332900,2015JJ00,1.0
7119,A050141,332900,2016JJ00,1.0
7120,A050141,332900,2017JJ00,1.0
7121,A050141,332900,2018JJ00,1.0
7122,A050141,332900,2019JJ00,1.0
7123,A050141,332900,2020JJ00,0.0
7124,A050141,332900,2021JJ00,1.0
7125,A050141,334800,1994JJ00,14.0
7126,A050141,334800,1996JJ00,15.0
7127,A050141,334800,1998JJ00,0.0
7128,A050141,334800,2000JJ00,5.0
7129,A050141,334800,2001JJ00,5.0
7130,A050141,334800,2002JJ00,12.0
7131,A050141,334800,2003JJ00,11.0
7132,A050141,334800,2004JJ00,6.0
7133,A050141,334800,2005JJ00,5.0
7134,A050141,334800,2006JJ00,6.0
7135,A050141,334800,2007JJ00,7.0
7136,A050141,334800,2008JJ00,2.0
7137,A050141,334800,2009JJ00,2.0
7138,A050141,334800,2010JJ00,3.0
7139,A050141,334800,2011JJ00,3.0
7140,A050141,334800,2012JJ00,0.0
7141,A050141,334800,2013JJ00,0.0
7142,A050141,334800,2014JJ00,0.0
7143,A050141,334800,2015JJ00,0.0
7144,A050141,334800,2016JJ00,1.0
7145,A050141,334800,2017JJ00,1.0
7146,A050141,334800,2018JJ00,0.0
7147,A050141,334800,2019JJ00,0.0
7148,A050141,334800,2020JJ00,1.0
7149,A050141,334800,2021JJ00,1.0
7150,A050141,336500,1994JJ00,45.0
7151,A050141,336500,1996JJ00,31.0
7152,A050141,336500,1998JJ00,21.0
7153,A050141,336500,2000JJ00,24.0
7154,A050141,336500,2001JJ00,21.0
7155,A050141,336500,2002JJ00,20.0
7156,A050141,336500,2003JJ00,19.0
7157,A050141,336500,2004JJ00,5.0
7158,A050141,336500,2005JJ00,5.0
7159,A050141,336500,2006JJ00,12.0
7160,A050141,336500,2007JJ00,13.0
7161,A050141,336500,2008JJ00,8.0
7162,A050141,336500,2009JJ00,7.0
7163,A050141,336500,2010JJ00,8.0
7164,A050141,336500,2011JJ00,9.0
7165,A050141,336500,2012JJ00,2.0
7166,A050141,336500,2013JJ00,3.0
7167,A050141,336500,2014JJ00,2.0
7168,A050141,336500,2015JJ00,2.0
7169,A050141,336500,2016JJ00,8.0
7170,A050141,336500,2017JJ00,8.0
7171,A050141,336500,2018JJ00,5.0
7172,A050141,336500,2019JJ00,5.0
7173,A050141,336500,2020JJ00,3.0
7174,A050141,336500,2021JJ00,4.0
7175,A050141,339205,1994JJ00,17.0
7176,A050141,339205,1996JJ00,12.0
7177,A050141,339205,1998JJ00,38.0
7178,A050141,339205,2000JJ00,28.0
7179,A050141,339205,2001JJ00,28.0
7180,A050141,339205,2002JJ00,17.0
7181,A050141,339205,2003JJ00,20.0
7182,A050141,339205,2004JJ00,2.0
