ID,TypeLozing,BrancheBedrijfstak,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,Xyleen_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,CZV_25,TOC_26,ChloridenAnorganischAlsCl_27,Fluoriden_28,CyanidenAnorganischAlsCN_29
435,D         ,315805,2011JJ00,0.0,4.0,0.0,0.1,0.0,1.0,0.0,18.0,0.0,1.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,2.0,0.0
436,D         ,315805,2012JJ00,1.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,252.0,2.0,0.0
437,D         ,315805,2013JJ00,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,226.0,2.0,0.0
438,D         ,315805,2014JJ00,0.0,5.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,247.0,2.0,0.0
439,D         ,315805,2015JJ00,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,252.0,2.0,0.0
440,D         ,315800,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,D         ,315800,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,D         ,315800,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,D         ,315800,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,D         ,315800,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,D         ,315800,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,D         ,315800,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,D         ,315800,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,D         ,317105,2008JJ00,17.0,157.0,0.0,48.7,16.0,115.0,0.0,177.0,1.3,71.0,228.0,2337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.0,0.0,2988.0,0.0,0.0
449,D         ,317105,2009JJ00,15.0,125.0,0.0,22.1,6.0,62.0,0.0,107.0,0.0,34.0,95.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,1535.0,0.0,0.0
450,D         ,317105,2010JJ00,17.0,148.0,0.0,28.3,2.0,49.0,0.0,92.0,0.3,30.0,67.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,2271.0,0.0,0.0
451,D         ,317105,2011JJ00,16.0,144.0,0.0,24.6,1.3,54.0,0.0,98.0,0.6,31.0,88.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,2294.0,0.0,0.0
452,D         ,317105,2012JJ00,16.0,141.0,0.0,22.9,1.0,90.0,0.0,92.0,8.0,30.0,65.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,2065.0,0.0,0.0
453,D         ,317105,2013JJ00,16.0,107.0,0.0,23.7,0.9,86.0,0.0,101.0,0.6,20.0,52.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2041.0,0.0,0.0
454,D         ,317105,2014JJ00,13.0,128.0,0.0,31.1,2.2,79.0,0.0,60.0,0.7,25.0,47.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,2088.0,0.0,0.0
455,D         ,317105,2015JJ00,15.0,149.0,0.0,35.3,8.6,82.0,0.0,87.0,0.7,24.0,40.0,341.0,1.0,3.0,0.0,0.1,3.0,0.0,3.0,0.6,0.0,0.6,0.2,0.1,0.0,508.0,2023.0,1.0,18.0
456,D         ,320005,2008JJ00,130.0,2227.0,32.1,665.8,200.5,2018.0,398.0,1156.0,14.2,863.0,2417.0,9446.0,511.0,37.0,1.0,15.6,10584.0,122.0,626.0,0.0,0.1,2.1,0.0,0.0,7757.0,188.0,699653.0,934.0,466.0
457,D         ,320005,2009JJ00,83.0,1194.0,6.9,323.3,105.7,1411.0,337.0,1470.0,9.8,1595.0,1976.0,7942.0,370.0,114.0,0.0,3.5,334.0,188.0,196.0,0.1,1.2,60.6,0.0,0.0,0.0,1905.0,440598.0,114.0,70.0
458,D         ,320005,2010JJ00,115.0,1158.0,13.6,190.3,8.0,618.0,183.0,761.0,8.1,286.0,1920.0,6668.0,107.0,20.0,0.0,3.8,59.0,116.0,288.0,0.2,3.2,0.1,0.0,0.0,0.0,2503.0,419215.0,180.0,553.0
459,D         ,320005,2011JJ00,122.0,1246.0,13.7,224.9,7.2,408.0,473.0,725.0,6.2,219.0,2063.0,9571.0,24.0,2.0,0.0,0.8,6.0,5.0,493.0,0.1,0.7,0.1,0.0,0.0,0.0,2325.0,428167.0,296.0,523.0
460,D         ,320005,2012JJ00,127.0,1280.0,11.6,244.5,10.2,576.0,477.0,830.0,6.8,596.0,1530.0,9160.0,89.0,101.0,0.0,6.1,42.0,246.0,860.0,0.2,0.2,0.2,0.0,0.1,0.0,2308.0,428934.0,411.0,405.0
461,D         ,320005,2013JJ00,94.0,1266.0,8.6,234.7,7.8,405.0,485.0,555.0,16.3,339.0,1742.0,7948.0,82.0,307.0,0.0,2.3,189.0,1412.0,954.0,0.1,0.1,0.2,0.0,0.1,0.0,1883.0,410377.0,311.0,933.0
462,D         ,320005,2014JJ00,83.0,1071.0,9.8,228.4,5.3,478.0,312.0,485.0,3.8,111.0,1122.0,5029.0,55.0,150.0,0.0,1.8,64.0,619.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,432747.0,143.0,729.0
463,D         ,320005,2015JJ00,104.0,1235.0,17.2,203.9,8.4,676.0,338.0,483.0,4.6,107.0,1233.0,4271.0,63.0,16.0,0.0,0.0,4.0,56.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,419938.0,184.0,710.0
464,D         ,320000,2008JJ00,27.0,401.0,0.0,157.0,5.0,33.0,0.0,152.0,6.8,11.0,763.0,887.0,488.0,34.0,0.0,13.2,777.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2730.0,184.0,110959.0,37.0,154.0
465,D         ,320000,2009JJ00,26.0,365.0,0.0,99.2,32.6,138.0,0.0,267.0,8.0,45.0,751.0,405.0,362.0,113.0,0.0,1.5,333.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,110000.0,34.0,60.0
466,D         ,320000,2010JJ00,27.0,280.0,0.0,65.0,0.7,160.0,0.0,140.0,6.9,156.0,965.0,765.0,66.0,18.0,0.0,3.8,55.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,114200.0,49.0,0.0
467,D         ,320000,2011JJ00,26.0,283.0,0.0,105.4,0.2,62.0,0.0,166.0,4.0,88.0,924.0,1124.0,1.0,0.0,0.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,112893.0,97.0,0.0
468,D         ,320000,2012JJ00,24.0,312.0,0.0,112.4,3.7,95.0,0.0,100.0,3.0,64.0,559.0,1046.0,81.0,100.0,0.0,6.1,37.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,107315.0,109.0,0.0
469,D         ,320000,2013JJ00,30.0,228.0,0.0,135.8,4.1,86.0,0.0,149.0,14.7,86.0,813.0,792.0,62.0,305.0,0.0,2.3,188.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,96257.0,73.0,340.0
470,D         ,320000,2014JJ00,29.0,248.0,0.0,112.5,0.6,0.0,0.0,87.0,2.0,8.0,423.0,351.0,23.0,148.0,0.0,1.8,63.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,94113.0,62.0,368.0
471,D         ,320000,2015JJ00,22.0,214.0,0.0,116.0,0.4,8.0,0.0,73.0,2.2,30.0,807.0,221.0,2.0,12.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,87106.0,88.0,389.0
472,D         ,320705,2008JJ00,103.0,1825.0,32.1,508.8,195.5,1985.0,398.0,1004.0,7.5,852.0,1654.0,8559.0,23.0,3.0,1.0,2.4,9808.0,2.0,626.0,0.0,0.1,2.1,0.0,0.0,5025.0,3.0,588694.0,897.0,312.0
473,D         ,320705,2009JJ00,57.0,828.0,6.9,224.1,73.1,1273.0,337.0,1203.0,1.9,1551.0,1225.0,7537.0,7.0,1.0,0.0,2.0,2.0,1.0,196.0,0.1,1.2,60.6,0.0,0.0,0.0,1023.0,330598.0,80.0,10.0
474,D         ,320705,2010JJ00,89.0,878.0,13.6,125.3,7.3,458.0,183.0,621.0,1.2,130.0,954.0,5903.0,41.0,2.0,0.0,0.0,4.0,11.0,288.0,0.2,3.2,0.1,0.0,0.0,0.0,1639.0,304998.0,131.0,553.0
475,D         ,320705,2011JJ00,96.0,962.0,13.7,119.5,7.0,346.0,473.0,558.0,2.2,131.0,1139.0,8447.0,23.0,2.0,0.0,0.0,5.0,5.0,493.0,0.1,0.7,0.1,0.0,0.0,0.0,1512.0,315257.0,199.0,523.0
476,D         ,320705,2012JJ00,102.0,968.0,11.6,132.1,6.5,480.0,477.0,730.0,3.8,532.0,970.0,8114.0,8.0,1.0,0.0,0.0,5.0,3.0,860.0,0.2,0.2,0.2,0.0,0.1,0.0,1509.0,321610.0,301.0,405.0
477,D         ,320705,2013JJ00,64.0,1039.0,8.6,98.9,3.7,319.0,485.0,406.0,1.6,254.0,928.0,7156.0,20.0,2.0,0.0,0.0,1.0,5.0,954.0,0.1,0.1,0.2,0.0,0.1,0.0,1152.0,314113.0,237.0,593.0
478,D         ,320705,2014JJ00,55.0,823.0,9.8,115.9,4.7,478.0,312.0,397.0,1.8,104.0,698.0,4677.0,31.0,2.0,0.0,0.0,1.0,8.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,338629.0,81.0,361.0
479,D         ,320705,2015JJ00,82.0,1020.0,17.2,87.9,8.0,668.0,338.0,410.0,2.3,77.0,426.0,4050.0,61.0,4.0,0.0,0.0,0.0,7.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,332825.0,96.0,322.0
480,D         ,320700,2008JJ00,80.0,1568.0,32.1,508.8,195.5,1984.0,398.0,998.0,7.5,852.0,1646.0,8394.0,23.0,3.0,1.0,2.4,9808.0,2.0,626.0,0.0,0.1,2.1,0.0,0.0,3662.0,3.0,567099.0,897.0,312.0
481,D         ,320700,2009JJ00,35.0,685.0,6.9,224.1,73.1,1273.0,337.0,1203.0,1.9,1551.0,1211.0,7354.0,7.0,1.0,0.0,2.0,2.0,1.0,196.0,0.1,1.2,60.6,0.0,0.0,0.0,680.0,321313.0,80.0,10.0
482,D         ,320700,2010JJ00,64.0,699.0,13.6,125.3,7.3,458.0,183.0,621.0,1.1,130.0,938.0,5690.0,41.0,2.0,0.0,0.0,4.0,11.0,288.0,0.2,3.2,0.1,0.0,0.0,0.0,1209.0,295767.0,131.0,553.0
483,D         ,320700,2011JJ00,74.0,781.0,13.7,114.5,6.9,332.0,473.0,548.0,2.2,128.0,1118.0,8216.0,23.0,2.0,0.0,0.0,3.0,5.0,493.0,0.1,0.7,0.1,0.0,0.0,0.0,1032.0,305707.0,199.0,523.0
484,D         ,320700,2012JJ00,75.0,793.0,11.6,132.1,6.5,457.0,477.0,730.0,3.8,532.0,958.0,7841.0,8.0,1.0,0.0,0.0,5.0,3.0,860.0,0.2,0.2,0.2,0.0,0.1,0.0,1112.0,312257.0,301.0,405.0
485,D         ,320700,2013JJ00,63.0,1035.0,8.6,98.9,3.7,319.0,485.0,406.0,1.6,254.0,928.0,7156.0,20.0,2.0,0.0,0.0,1.0,5.0,954.0,0.1,0.1,0.1,0.0,0.1,0.0,1126.0,313383.0,237.0,593.0
486,D         ,320700,2014JJ00,54.0,820.0,9.8,115.9,4.7,478.0,312.0,397.0,1.8,104.0,698.0,4677.0,31.0,2.0,0.0,0.0,1.0,8.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,337269.0,81.0,361.0
487,D         ,320700,2015JJ00,81.0,1012.0,17.2,87.9,8.0,668.0,338.0,410.0,2.2,77.0,426.0,4050.0,61.0,4.0,0.0,0.0,0.0,7.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,332083.0,96.0,322.0
488,D         ,320800,2008JJ00,76.0,1374.0,31.7,496.6,194.5,1946.0,391.0,959.0,6.7,823.0,1532.0,8301.0,23.0,3.0,1.0,2.4,9808.0,2.0,626.0,0.0,0.1,0.1,0.0,0.0,3237.0,3.0,544944.0,245.0,275.0
489,D         ,320800,2009JJ00,28.0,572.0,6.8,221.8,73.1,1241.0,337.0,1200.0,1.9,1528.0,1189.0,7124.0,7.0,1.0,0.0,2.0,2.0,1.0,196.0,0.1,1.2,0.6,0.0,0.0,0.0,491.0,298799.0,80.0,0.0
490,D         ,320800,2010JJ00,53.0,639.0,10.5,121.7,6.0,433.0,183.0,610.0,1.1,95.0,900.0,5593.0,41.0,2.0,0.0,0.0,4.0,8.0,288.0,0.2,3.2,0.1,0.0,0.0,0.0,1044.0,270073.0,131.0,507.0
491,D         ,320800,2011JJ00,64.0,687.0,12.3,103.1,6.7,325.0,473.0,487.0,2.1,99.0,1108.0,7626.0,23.0,2.0,0.0,0.0,3.0,5.0,493.0,0.1,0.7,0.1,0.0,0.0,0.0,896.0,260440.0,199.0,499.0
492,D         ,320800,2012JJ00,64.0,593.0,9.6,115.8,4.6,441.0,465.0,705.0,2.2,493.0,937.0,7076.0,8.0,1.0,0.0,0.0,5.0,3.0,860.0,0.2,0.2,0.2,0.0,0.1,0.0,956.0,276169.0,301.0,396.0
493,D         ,320800,2013JJ00,51.0,700.0,7.4,84.1,2.0,288.0,467.0,378.0,0.8,215.0,884.0,6276.0,20.0,2.0,0.0,0.0,1.0,5.0,954.0,0.1,0.1,0.1,0.0,0.1,0.0,837.0,268979.0,237.0,539.0
494,D         ,320800,2014JJ00,47.0,693.0,9.6,104.7,3.0,452.0,291.0,373.0,1.1,69.0,668.0,3573.0,31.0,2.0,0.0,0.0,1.0,8.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,290008.0,81.0,333.0
495,D         ,320800,2015JJ00,73.0,871.0,16.5,72.2,6.9,660.0,338.0,403.0,1.3,59.0,407.0,3382.0,61.0,4.0,0.0,0.0,0.0,7.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,284630.0,96.0,314.0
496,D         ,321800,2008JJ00,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,206.0,0.0,37.0
497,D         ,321800,2009JJ00,0.0,73.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,134.0,0.0,10.0
498,D         ,321800,2010JJ00,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,169.0,0.0,46.0
499,D         ,321800,2011JJ00,0.0,49.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,205.0,0.0,25.0
500,D         ,321800,2012JJ00,1.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,0.0,9.0
501,D         ,321800,2013JJ00,1.0,44.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,7.0,1.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,97.0,0.0,54.0
502,D         ,321800,2014JJ00,1.0,13.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,171.0,0.0,28.0
503,D         ,321800,2015JJ00,0.0,16.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,173.0,0.0,8.0
504,D         ,322000,2008JJ00,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,D         ,322000,2009JJ00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,D         ,322000,2010JJ00,0.0,0.0,3.1,0.0,0.2,0.0,0.0,0.0,0.0,28.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,D         ,322000,2011JJ00,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,D         ,322000,2012JJ00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,D         ,322000,2013JJ00,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,D         ,322000,2014JJ00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,D         ,322000,2015JJ00,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,D         ,322200,2008JJ00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
513,D         ,322200,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,D         ,322200,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,D         ,322200,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,D         ,322200,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,D         ,322200,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,D         ,322200,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,D         ,322200,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,D         ,322500,2008JJ00,2.0,132.0,0.0,12.2,0.9,27.0,7.0,0.0,0.8,3.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,956.0,0.0,0.0
521,D         ,322500,2009JJ00,7.0,40.0,0.0,2.4,0.0,29.0,0.0,1.0,0.0,8.0,14.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,17060.0,0.0,0.0
522,D         ,322500,2010JJ00,11.0,59.0,0.0,3.6,1.0,15.0,0.0,9.0,0.0,5.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,19165.0,0.0,0.0
523,D         ,322500,2011JJ00,10.0,45.0,0.0,5.4,0.2,5.0,0.0,5.0,0.0,8.0,8.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,37431.0,0.0,0.0
524,D         ,322500,2012JJ00,11.0,147.0,0.0,16.3,1.9,16.0,12.0,24.0,1.7,18.0,19.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,36024.0,0.0,0.0
525,D         ,322500,2013JJ00,11.0,291.0,0.0,14.9,1.6,27.0,18.0,26.0,0.8,17.0,44.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,38658.0,0.0,0.0
526,D         ,322500,2014JJ00,7.0,113.0,0.0,11.2,1.8,22.0,21.0,23.0,0.7,14.0,30.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,40169.0,0.0,0.0
527,D         ,322500,2015JJ00,8.0,126.0,0.0,15.7,1.1,5.0,0.0,4.0,0.9,1.0,15.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,39970.0,0.0,0.0
528,D         ,323000,2008JJ00,1.0,61.0,0.0,0.0,0.0,9.0,0.0,38.0,0.0,11.0,76.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,188.0,0.0,20993.0,652.0,0.0
529,D         ,323000,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,22.0,5320.0,0.0,0.0
530,D         ,323000,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,0.0
531,D         ,323000,2011JJ00,0.0,0.0,0.0,6.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630.0,0.0,0.0
532,D         ,323000,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,D         ,323000,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.0,0.0
534,D         ,323000,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920.0,0.0,0.0
535,D         ,323000,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7309.0,0.0,0.0
