ID,BedrijfstakBranchesSBI2008,NuttigeToepassingEnEindverwerking,Perioden,TotaalBedrijfsafvalstoffen_1,TotaalNietChemischAfval_2,Metaalafval_3,Glasafval_4,PapierKartonafval_5,KunststofRubberafval_6,Houtafval_7,TextielLederafval_8,DierlijkPlantaardigAfval_9,GemengdAfval_10,Slib_11,MineralenSteenachtigAfval_12,OverigNietChemischAfval_13,ChemischAfval_14,TotaalBedrijfsafvalstoffen_15,TotaalNuttigeToepassing_16,InzetAlsBrandstof_17,OverigNuttigeToepassing_18,TotaalEindverwerking_19,Verbranden_20,StortenLozen_21,ScheidenAchteraf_22
2258,341600,T001618,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2259,341600,T001618,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2260,341600,T001618,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2261,341600,T001618,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2262,341600,T001618,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2263,341600,T001618,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2264,341600,T001618,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2265,341600,T001618,2008JJ00,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,,,,10.0,6.0,4.0,0.0
2266,341600,T001618,2009JJ00,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,,,,8.0,5.0,3.0,0.0
2267,341600,T001618,2010JJ00,13.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,,,,13.0,11.0,2.0,0.0
2268,341600,T001618,2011JJ00,13.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,,,,13.0,11.0,2.0,0.0
2269,341600,T001618,2012JJ00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,1.0
2270,341600,T001618,2013JJ00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,1.0
2271,341600,T001618,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2272,341600,T001618,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2273,341600,T001618,2016JJ00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,,,,5.0,0.0,4.0,0.0
2274,341600,T001618,2017JJ00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,,,,5.0,0.0,4.0,0.0
2275,341600,T001618,2018JJ00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,,,,5.0,0.0,3.0,1.0
2276,341600,T001618,2019JJ00,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,,,,4.0,0.0,3.0,1.0
2277,342400,T001523,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2278,342400,T001523,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2279,342400,T001523,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2280,342400,T001523,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2281,342400,T001523,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2282,342400,T001523,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2283,342400,T001523,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2284,342400,T001523,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2285,342400,T001523,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2286,342400,T001523,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2287,342400,T001523,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2288,342400,T001523,2008JJ00,85.0,85.0,3.0,0.0,13.0,1.0,4.0,0.0,22.0,38.0,0.0,2.0,0.0,0.0,85.0,51.0,5.0,47.0,34.0,18.0,14.0,2.0
2289,342400,T001523,2009JJ00,83.0,83.0,3.0,0.0,13.0,1.0,4.0,0.0,22.0,37.0,0.0,2.0,0.0,0.0,83.0,50.0,5.0,46.0,33.0,17.0,14.0,2.0
2290,342400,T001523,2010JJ00,85.0,83.0,3.0,0.0,16.0,4.0,4.0,0.0,25.0,29.0,0.0,2.0,0.0,0.0,85.0,60.0,2.0,58.0,25.0,17.0,6.0,2.0
2291,342400,T001523,2011JJ00,84.0,84.0,3.0,0.0,16.0,4.0,4.0,0.0,25.0,29.0,0.0,2.0,0.0,0.0,84.0,59.0,2.0,57.0,25.0,16.0,7.0,2.0
2292,342400,T001523,2012JJ00,89.0,89.0,8.0,0.0,15.0,2.0,8.0,1.0,28.0,25.0,0.0,2.0,0.0,0.0,89.0,79.0,19.0,60.0,10.0,4.0,2.0,5.0
2293,342400,T001523,2013JJ00,89.0,89.0,8.0,0.0,15.0,2.0,8.0,1.0,28.0,25.0,0.0,2.0,0.0,0.0,89.0,79.0,19.0,60.0,10.0,4.0,2.0,5.0
2294,342400,T001523,2014JJ00,64.0,64.0,2.0,0.0,14.0,2.0,2.0,1.0,17.0,24.0,0.0,1.0,0.0,0.0,64.0,57.0,22.0,35.0,7.0,1.0,1.0,5.0
2295,342400,T001523,2015JJ00,64.0,64.0,2.0,0.0,14.0,2.0,2.0,1.0,17.0,24.0,0.0,1.0,0.0,0.0,64.0,57.0,22.0,35.0,6.0,1.0,1.0,5.0
2296,342400,T001523,2016JJ00,69.0,69.0,2.0,0.0,18.0,1.0,2.0,1.0,16.0,25.0,2.0,2.0,0.0,0.0,69.0,65.0,21.0,44.0,4.0,0.0,3.0,1.0
2297,342400,T001523,2017JJ00,66.0,66.0,2.0,0.0,17.0,1.0,2.0,1.0,15.0,24.0,2.0,2.0,0.0,0.0,66.0,62.0,20.0,42.0,4.0,0.0,3.0,1.0
2298,342400,T001523,2018JJ00,63.0,63.0,3.0,0.0,15.0,1.0,1.0,0.0,17.0,22.0,0.0,2.0,0.0,0.0,63.0,58.0,10.0,48.0,5.0,0.0,2.0,3.0
2299,342400,T001523,2019JJ00,65.0,65.0,3.0,0.0,16.0,1.0,2.0,0.0,17.0,23.0,0.0,2.0,0.0,0.0,65.0,59.0,11.0,48.0,5.0,0.0,2.0,3.0
2300,342400,T001617,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2301,342400,T001617,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2302,342400,T001617,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2303,342400,T001617,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2304,342400,T001617,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2305,342400,T001617,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2306,342400,T001617,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2307,342400,T001617,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2308,342400,T001617,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2309,342400,T001617,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2310,342400,T001617,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2311,342400,T001617,2008JJ00,51.0,51.0,3.0,0.0,13.0,1.0,4.0,0.0,17.0,12.0,0.0,1.0,0.0,0.0,51.0,51.0,5.0,47.0,,,,
2312,342400,T001617,2009JJ00,50.0,50.0,3.0,0.0,12.0,1.0,4.0,0.0,17.0,11.0,0.0,1.0,0.0,0.0,50.0,50.0,5.0,46.0,,,,
2313,342400,T001617,2010JJ00,60.0,58.0,3.0,0.0,16.0,4.0,3.0,0.0,20.0,11.0,0.0,1.0,0.0,0.0,60.0,60.0,2.0,58.0,,,,
2314,342400,T001617,2011JJ00,59.0,59.0,3.0,0.0,16.0,4.0,3.0,0.0,20.0,11.0,0.0,1.0,0.0,0.0,59.0,59.0,2.0,57.0,,,,
2315,342400,T001617,2012JJ00,79.0,79.0,8.0,0.0,15.0,2.0,8.0,1.0,25.0,19.0,0.0,1.0,0.0,0.0,79.0,79.0,19.0,60.0,,,,
2316,342400,T001617,2013JJ00,79.0,79.0,8.0,0.0,15.0,2.0,8.0,1.0,25.0,19.0,0.0,1.0,0.0,0.0,79.0,79.0,19.0,60.0,,,,
2317,342400,T001617,2014JJ00,57.0,57.0,2.0,0.0,14.0,2.0,2.0,1.0,17.0,19.0,0.0,1.0,0.0,0.0,57.0,57.0,22.0,35.0,,,,
2318,342400,T001617,2015JJ00,57.0,57.0,2.0,0.0,14.0,2.0,2.0,1.0,16.0,19.0,0.0,1.0,0.0,0.0,57.0,57.0,22.0,35.0,,,,
2319,342400,T001617,2016JJ00,65.0,65.0,2.0,0.0,18.0,1.0,2.0,1.0,15.0,23.0,2.0,1.0,0.0,0.0,65.0,65.0,21.0,44.0,,,,
2320,342400,T001617,2017JJ00,62.0,62.0,2.0,0.0,17.0,1.0,2.0,1.0,15.0,22.0,2.0,1.0,0.0,0.0,62.0,62.0,20.0,42.0,,,,
2321,342400,T001617,2018JJ00,58.0,58.0,3.0,0.0,15.0,1.0,1.0,0.0,16.0,19.0,0.0,2.0,0.0,0.0,58.0,58.0,10.0,48.0,,,,
2322,342400,T001617,2019JJ00,59.0,59.0,3.0,0.0,16.0,1.0,2.0,0.0,16.0,20.0,0.0,2.0,0.0,0.0,59.0,59.0,11.0,48.0,,,,
2323,342400,T001618,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2324,342400,T001618,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2325,342400,T001618,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2326,342400,T001618,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2327,342400,T001618,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2328,342400,T001618,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2329,342400,T001618,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2330,342400,T001618,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2331,342400,T001618,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2332,342400,T001618,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2333,342400,T001618,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2334,342400,T001618,2008JJ00,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,26.0,0.0,1.0,0.0,0.0,34.0,,,,34.0,18.0,14.0,2.0
2335,342400,T001618,2009JJ00,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,26.0,0.0,1.0,0.0,0.0,33.0,,,,33.0,17.0,14.0,2.0
2336,342400,T001618,2010JJ00,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,1.0,0.0,0.0,25.0,,,,25.0,17.0,6.0,2.0
2337,342400,T001618,2011JJ00,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,25.0,,,,25.0,16.0,7.0,2.0
2338,342400,T001618,2012JJ00,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,,,,10.0,4.0,2.0,5.0
2339,342400,T001618,2013JJ00,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,,,,10.0,4.0,2.0,5.0
2340,342400,T001618,2014JJ00,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,,,,7.0,1.0,1.0,5.0
2341,342400,T001618,2015JJ00,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,,,,6.0,1.0,1.0,5.0
2342,342400,T001618,2016JJ00,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,,,,4.0,0.0,3.0,1.0
2343,342400,T001618,2017JJ00,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,,,,4.0,0.0,3.0,1.0
2344,342400,T001618,2018JJ00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,,,,5.0,0.0,2.0,3.0
2345,342400,T001618,2019JJ00,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,,,,5.0,0.0,2.0,3.0
2346,344400,T001523,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2347,344400,T001523,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2348,344400,T001523,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2349,344400,T001523,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2350,344400,T001523,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2351,344400,T001523,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2352,344400,T001523,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2353,344400,T001523,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2354,344400,T001523,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2355,344400,T001523,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2356,344400,T001523,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2357,344400,T001523,2008JJ00,44.0,44.0,18.0,0.0,5.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,44.0,27.0,0.0,27.0,17.0,9.0,6.0,2.0
2358,344400,T001523,2009JJ00,45.0,45.0,18.0,0.0,5.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,45.0,27.0,0.0,27.0,18.0,9.0,7.0,2.0
2359,344400,T001523,2010JJ00,43.0,43.0,11.0,0.0,4.0,0.0,3.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,43.0,31.0,8.0,22.0,12.0,9.0,1.0,2.0
2360,344400,T001523,2011JJ00,43.0,43.0,11.0,0.0,4.0,0.0,3.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,43.0,31.0,9.0,23.0,12.0,9.0,1.0,2.0
2361,344400,T001523,2012JJ00,60.0,60.0,19.0,0.0,3.0,1.0,6.0,0.0,1.0,29.0,0.0,2.0,0.0,0.0,60.0,57.0,27.0,31.0,3.0,0.0,1.0,2.0
2362,344400,T001523,2013JJ00,59.0,59.0,19.0,0.0,3.0,0.0,6.0,0.0,1.0,28.0,0.0,2.0,0.0,0.0,59.0,56.0,26.0,30.0,3.0,0.0,1.0,2.0
2363,344400,T001523,2014JJ00,58.0,57.0,17.0,0.0,5.0,0.0,4.0,0.0,1.0,23.0,0.0,4.0,1.0,0.0,58.0,54.0,23.0,31.0,3.0,0.0,3.0,1.0
2364,344400,T001523,2015JJ00,57.0,57.0,17.0,0.0,5.0,0.0,4.0,0.0,1.0,23.0,0.0,4.0,1.0,0.0,57.0,54.0,23.0,31.0,3.0,0.0,3.0,1.0
2365,344400,T001523,2016JJ00,57.0,57.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,57.0,55.0,22.0,33.0,2.0,0.0,1.0,0.0
2366,344400,T001523,2017JJ00,57.0,56.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,57.0,55.0,22.0,33.0,2.0,0.0,1.0,0.0
2367,344400,T001523,2018JJ00,67.0,65.0,14.0,0.0,7.0,2.0,4.0,0.0,2.0,32.0,0.0,2.0,2.0,2.0,67.0,56.0,26.0,30.0,11.0,2.0,3.0,6.0
2368,344400,T001523,2019JJ00,71.0,66.0,11.0,0.0,8.0,2.0,5.0,0.0,1.0,34.0,0.0,2.0,2.0,6.0,71.0,53.0,26.0,28.0,18.0,2.0,3.0,12.0
2369,344400,T001617,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2370,344400,T001617,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2371,344400,T001617,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2372,344400,T001617,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2373,344400,T001617,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2374,344400,T001617,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2375,344400,T001617,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2376,344400,T001617,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2377,344400,T001617,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2378,344400,T001617,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2379,344400,T001617,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2380,344400,T001617,2008JJ00,27.0,27.0,16.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,27.0,0.0,27.0,,,,
2381,344400,T001617,2009JJ00,27.0,27.0,17.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,27.0,0.0,27.0,,,,
2382,344400,T001617,2010JJ00,31.0,31.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,31.0,31.0,8.0,22.0,,,,
2383,344400,T001617,2011JJ00,31.0,31.0,11.0,0.0,4.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,31.0,31.0,9.0,23.0,,,,
2384,344400,T001617,2012JJ00,57.0,57.0,19.0,0.0,3.0,0.0,6.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,57.0,57.0,27.0,31.0,,,,
2385,344400,T001617,2013JJ00,56.0,56.0,19.0,0.0,3.0,0.0,6.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,56.0,56.0,26.0,30.0,,,,
2386,344400,T001617,2014JJ00,54.0,54.0,17.0,0.0,5.0,0.0,4.0,0.0,1.0,21.0,0.0,3.0,1.0,0.0,54.0,54.0,23.0,31.0,,,,
2387,344400,T001617,2015JJ00,54.0,54.0,17.0,0.0,5.0,0.0,4.0,0.0,1.0,21.0,0.0,3.0,1.0,0.0,54.0,54.0,23.0,31.0,,,,
2388,344400,T001617,2016JJ00,55.0,55.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,55.0,55.0,22.0,33.0,,,,
2389,344400,T001617,2017JJ00,55.0,55.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,55.0,55.0,22.0,33.0,,,,
2390,344400,T001617,2018JJ00,56.0,55.0,14.0,0.0,7.0,2.0,3.0,0.0,1.0,27.0,0.0,0.0,1.0,1.0,56.0,56.0,26.0,30.0,,,,
2391,344400,T001617,2019JJ00,53.0,53.0,11.0,0.0,8.0,2.0,4.0,0.0,1.0,26.0,0.0,0.0,0.0,1.0,53.0,53.0,26.0,28.0,,,,
2392,344400,T001618,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
2393,344400,T001618,1996JJ00,,,,,,,,,,,,,,,,,,,,,,
2394,344400,T001618,1998JJ00,,,,,,,,,,,,,,,,,,,,,,
2395,344400,T001618,2000JJ00,,,,,,,,,,,,,,,,,,,,,,
2396,344400,T001618,2001JJ00,,,,,,,,,,,,,,,,,,,,,,
2397,344400,T001618,2002JJ00,,,,,,,,,,,,,,,,,,,,,,
2398,344400,T001618,2003JJ00,,,,,,,,,,,,,,,,,,,,,,
2399,344400,T001618,2004JJ00,,,,,,,,,,,,,,,,,,,,,,
2400,344400,T001618,2005JJ00,,,,,,,,,,,,,,,,,,,,,,
2401,344400,T001618,2006JJ00,,,,,,,,,,,,,,,,,,,,,,
2402,344400,T001618,2007JJ00,,,,,,,,,,,,,,,,,,,,,,
2403,344400,T001618,2008JJ00,17.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,,,,17.0,9.0,6.0,2.0
2404,344400,T001618,2009JJ00,18.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,,,,18.0,9.0,7.0,2.0
2405,344400,T001618,2010JJ00,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,,,,12.0,9.0,1.0,2.0
2406,344400,T001618,2011JJ00,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,,,,12.0,9.0,1.0,2.0
2407,344400,T001618,2012JJ00,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,0.0,1.0,2.0
2408,344400,T001618,2013JJ00,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,0.0,1.0,2.0
2409,344400,T001618,2014JJ00,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,,,3.0,0.0,3.0,1.0
2410,344400,T001618,2015JJ00,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,,,3.0,0.0,3.0,1.0
2411,344400,T001618,2016JJ00,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,2.0,0.0,1.0,0.0
2412,344400,T001618,2017JJ00,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,2.0,0.0,1.0,0.0
2413,344400,T001618,2018JJ00,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,11.0,,,,11.0,2.0,3.0,6.0
2414,344400,T001618,2019JJ00,18.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,18.0,,,,18.0,2.0,3.0,12.0
2415,346600,T001523,1994JJ00,1391.0,1382.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,21.0,2.0,1327.0,16.0,9.0,1391.0,1362.0,,1362.0,29.0,2.0,27.0,0.0
2416,346600,T001523,1996JJ00,1399.0,1396.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,15.0,0.0,1366.0,0.0,3.0,1399.0,1381.0,,1381.0,18.0,6.0,8.0,5.0
2417,346600,T001523,1998JJ00,1538.0,1536.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,17.0,3.0,1501.0,0.0,2.0,1538.0,1520.0,,1520.0,18.0,3.0,6.0,8.0
2418,346600,T001523,2000JJ00,1644.0,1634.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,27.0,0.0,1595.0,0.0,10.0,1644.0,1615.0,,1615.0,29.0,10.0,4.0,15.0
2419,346600,T001523,2001JJ00,1580.0,1569.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,27.0,0.0,1530.0,0.0,11.0,1580.0,1549.0,,1549.0,31.0,12.0,4.0,16.0
2420,346600,T001523,2002JJ00,1707.0,1699.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,23.0,9.0,1626.0,1.0,8.0,1707.0,1668.0,,1668.0,39.0,16.0,16.0,7.0
2421,346600,T001523,2003JJ00,1590.0,1582.0,18.0,0.0,19.0,0.0,0.0,0.0,3.0,23.0,3.0,1515.0,1.0,8.0,1590.0,1557.0,,1557.0,33.0,17.0,9.0,7.0
2422,346600,T001523,2004JJ00,1503.0,1494.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,1470.0,1.0,8.0,1503.0,1486.0,0.0,1486.0,17.0,8.0,7.0,2.0
2423,346600,T001523,2005JJ00,1359.0,1352.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,1327.0,1.0,7.0,1359.0,1342.0,0.0,1342.0,17.0,8.0,6.0,2.0
2424,346600,T001523,2006JJ00,1259.0,1253.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1171.0,0.0,6.0,1259.0,1164.0,0.0,1164.0,95.0,7.0,33.0,54.0
2425,346600,T001523,2007JJ00,1328.0,1319.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1302.0,0.0,9.0,1328.0,1312.0,0.0,1312.0,16.0,8.0,7.0,0.0
2426,346600,T001523,2008JJ00,1318.0,1307.0,11.0,0.0,3.0,1.0,1.0,0.0,0.0,13.0,1.0,1274.0,2.0,11.0,1318.0,1297.0,0.0,1297.0,21.0,11.0,10.0,0.0
2427,346600,T001523,2009JJ00,1269.0,1259.0,11.0,0.0,3.0,1.0,1.0,0.0,0.0,14.0,1.0,1225.0,2.0,10.0,1269.0,1252.0,0.0,1252.0,17.0,11.0,6.0,0.0
2428,346600,T001523,2010JJ00,1152.0,1139.0,20.0,1.0,5.0,2.0,19.0,0.0,1.0,17.0,0.0,1071.0,3.0,14.0,1152.0,1119.0,0.0,1119.0,33.0,17.0,14.0,2.0
2429,346600,T001523,2011JJ00,1165.0,1153.0,17.0,1.0,4.0,2.0,7.0,0.0,1.0,15.0,0.0,1103.0,2.0,12.0,1165.0,1136.0,0.0,1136.0,29.0,15.0,12.0,2.0
2430,346600,T001523,2012JJ00,1350.0,1332.0,17.0,0.0,3.0,3.0,2.0,0.0,0.0,9.0,5.0,1292.0,1.0,18.0,1350.0,1311.0,6.0,1305.0,38.0,7.0,14.0,17.0
2431,346600,T001523,2013JJ00,1335.0,1318.0,17.0,0.0,3.0,3.0,2.0,0.0,0.0,9.0,5.0,1278.0,1.0,17.0,1335.0,1297.0,6.0,1291.0,38.0,7.0,14.0,17.0
2432,346600,T001523,2014JJ00,1656.0,1646.0,26.0,0.0,3.0,2.0,1.0,0.0,1.0,15.0,0.0,1597.0,1.0,11.0,1656.0,1645.0,7.0,1638.0,11.0,1.0,8.0,2.0
2433,346600,T001523,2015JJ00,2092.0,2071.0,28.0,0.0,3.0,2.0,1.0,0.0,1.0,17.0,0.0,2018.0,1.0,20.0,2092.0,2071.0,7.0,2063.0,21.0,10.0,9.0,2.0
2434,346600,T001523,2016JJ00,2045.0,2030.0,15.0,0.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,2001.0,1.0,15.0,2045.0,1986.0,5.0,1981.0,59.0,6.0,49.0,4.0
2435,346600,T001523,2017JJ00,1978.0,1962.0,31.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,2.0,1918.0,2.0,16.0,1978.0,1917.0,5.0,1912.0,61.0,6.0,50.0,5.0
2436,346600,T001523,2018JJ00,1530.0,1521.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,1487.0,5.0,9.0,1530.0,1475.0,5.0,1470.0,55.0,2.0,48.0,5.0
2437,346600,T001523,2019JJ00,1084.0,1078.0,20.0,0.0,1.0,2.0,1.0,0.0,1.0,10.0,1.0,1035.0,6.0,6.0,1084.0,1029.0,6.0,1023.0,55.0,0.0,51.0,4.0
2438,346600,T001617,1994JJ00,1362.0,1362.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1325.0,16.0,0.0,1362.0,1362.0,,1362.0,,,,
