ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
2448,A052133,A019117,2021JJ00,0
2449,A052133,A019117,2022JJ00,0
2450,A052133,A019118,1998JJ00,0
2451,A052133,A019118,1999JJ00,0
2452,A052133,A019118,2000JJ00,0
2453,A052133,A019118,2001JJ00,0
2454,A052133,A019118,2002JJ00,0
2455,A052133,A019118,2003JJ00,0
2456,A052133,A019118,2004JJ00,0
2457,A052133,A019118,2005JJ00,0
2458,A052133,A019118,2006JJ00,0
2459,A052133,A019118,2007JJ00,0
2460,A052133,A019118,2008JJ00,0
2461,A052133,A019118,2009JJ00,0
2462,A052133,A019118,2010JJ00,0
2463,A052133,A019118,2011JJ00,0
2464,A052133,A019118,2012JJ00,0
2465,A052133,A019118,2013JJ00,0
2466,A052133,A019118,2014JJ00,0
2467,A052133,A019118,2015JJ00,0
2468,A052133,A019118,2016JJ00,0
2469,A052133,A019118,2017JJ00,0
2470,A052133,A019118,2018JJ00,0
2471,A052133,A019118,2019JJ00,0
2472,A052133,A019118,2020JJ00,0
2473,A052133,A019118,2021JJ00,0
2474,A052133,A019118,2022JJ00,0
2475,A052133,A019119,1998JJ00,15
2476,A052133,A019119,1999JJ00,14
2477,A052133,A019119,2000JJ00,17
2478,A052133,A019119,2001JJ00,16
2479,A052133,A019119,2002JJ00,33
2480,A052133,A019119,2003JJ00,25
2481,A052133,A019119,2004JJ00,23
2482,A052133,A019119,2005JJ00,24
2483,A052133,A019119,2006JJ00,12
2484,A052133,A019119,2007JJ00,5
2485,A052133,A019119,2008JJ00,5
2486,A052133,A019119,2009JJ00,5
2487,A052133,A019119,2010JJ00,4
2488,A052133,A019119,2011JJ00,8
2489,A052133,A019119,2012JJ00,6
2490,A052133,A019119,2013JJ00,8
2491,A052133,A019119,2014JJ00,8
2492,A052133,A019119,2015JJ00,9
2493,A052133,A019119,2016JJ00,11
2494,A052133,A019119,2017JJ00,11
2495,A052133,A019119,2018JJ00,10
2496,A052133,A019119,2019JJ00,11
2497,A052133,A019119,2020JJ00,11
2498,A052133,A019119,2021JJ00,11
2499,A052133,A019119,2022JJ00,11
2500,A052133,A019120,1998JJ00,15
2501,A052133,A019120,1999JJ00,14
2502,A052133,A019120,2000JJ00,17
2503,A052133,A019120,2001JJ00,16
2504,A052133,A019120,2002JJ00,33
2505,A052133,A019120,2003JJ00,25
2506,A052133,A019120,2004JJ00,23
2507,A052133,A019120,2005JJ00,24
2508,A052133,A019120,2006JJ00,12
2509,A052133,A019120,2007JJ00,5
2510,A052133,A019120,2008JJ00,5
2511,A052133,A019120,2009JJ00,5
2512,A052133,A019120,2010JJ00,4
2513,A052133,A019120,2011JJ00,8
2514,A052133,A019120,2012JJ00,6
2515,A052133,A019120,2013JJ00,8
2516,A052133,A019120,2014JJ00,8
2517,A052133,A019120,2015JJ00,9
2518,A052133,A019120,2016JJ00,11
2519,A052133,A019120,2017JJ00,11
2520,A052133,A019120,2018JJ00,10
2521,A052133,A019120,2019JJ00,11
2522,A052133,A019120,2020JJ00,11
2523,A052133,A019120,2021JJ00,11
2524,A052133,A019120,2022JJ00,11
2525,A052133,A019121,1998JJ00,0
2526,A052133,A019121,1999JJ00,0
2527,A052133,A019121,2000JJ00,0
2528,A052133,A019121,2001JJ00,0
2529,A052133,A019121,2002JJ00,0
2530,A052133,A019121,2003JJ00,0
2531,A052133,A019121,2004JJ00,0
2532,A052133,A019121,2005JJ00,0
2533,A052133,A019121,2006JJ00,0
2534,A052133,A019121,2007JJ00,0
2535,A052133,A019121,2008JJ00,0
2536,A052133,A019121,2009JJ00,0
2537,A052133,A019121,2010JJ00,0
2538,A052133,A019121,2011JJ00,0
2539,A052133,A019121,2012JJ00,0
2540,A052133,A019121,2013JJ00,0
2541,A052133,A019121,2014JJ00,0
2542,A052133,A019121,2015JJ00,0
2543,A052133,A019121,2016JJ00,0
2544,A052133,A019121,2017JJ00,0
2545,A052133,A019121,2018JJ00,0
2546,A052133,A019121,2019JJ00,0
2547,A052133,A019121,2020JJ00,0
2548,A052133,A019121,2021JJ00,0
2549,A052133,A019121,2022JJ00,0
2550,A052133,A019122,1998JJ00,7
2551,A052133,A019122,1999JJ00,7
2552,A052133,A019122,2000JJ00,7
2553,A052133,A019122,2001JJ00,8
2554,A052133,A019122,2002JJ00,9
2555,A052133,A019122,2003JJ00,9
2556,A052133,A019122,2004JJ00,10
2557,A052133,A019122,2005JJ00,10
2558,A052133,A019122,2006JJ00,12
2559,A052133,A019122,2007JJ00,12
2560,A052133,A019122,2008JJ00,11
2561,A052133,A019122,2009JJ00,12
2562,A052133,A019122,2010JJ00,12
2563,A052133,A019122,2011JJ00,13
2564,A052133,A019122,2012JJ00,13
2565,A052133,A019122,2013JJ00,12
2566,A052133,A019122,2014JJ00,13
2567,A052133,A019122,2015JJ00,14
2568,A052133,A019122,2016JJ00,14
2569,A052133,A019122,2017JJ00,14
2570,A052133,A019122,2018JJ00,14
2571,A052133,A019122,2019JJ00,14
2572,A052133,A019122,2020JJ00,11
2573,A052133,A019122,2021JJ00,10
2574,A052133,A019122,2022JJ00,16
2575,A052133,A019123,1998JJ00,3
2576,A052133,A019123,1999JJ00,3
2577,A052133,A019123,2000JJ00,3
2578,A052133,A019123,2001JJ00,4
2579,A052133,A019123,2002JJ00,4
2580,A052133,A019123,2003JJ00,4
2581,A052133,A019123,2004JJ00,4
2582,A052133,A019123,2005JJ00,5
2583,A052133,A019123,2006JJ00,5
2584,A052133,A019123,2007JJ00,6
2585,A052133,A019123,2008JJ00,5
2586,A052133,A019123,2009JJ00,6
2587,A052133,A019123,2010JJ00,6
2588,A052133,A019123,2011JJ00,6
2589,A052133,A019123,2012JJ00,6
2590,A052133,A019123,2013JJ00,5
2591,A052133,A019123,2014JJ00,6
2592,A052133,A019123,2015JJ00,6
2593,A052133,A019123,2016JJ00,6
2594,A052133,A019123,2017JJ00,6
2595,A052133,A019123,2018JJ00,6
2596,A052133,A019123,2019JJ00,7
2597,A052133,A019123,2020JJ00,5
2598,A052133,A019123,2021JJ00,5
2599,A052133,A019123,2022JJ00,9
2600,A052133,A019124,1998JJ00,2
2601,A052133,A019124,1999JJ00,2
2602,A052133,A019124,2000JJ00,3
2603,A052133,A019124,2001JJ00,3
2604,A052133,A019124,2002JJ00,3
2605,A052133,A019124,2003JJ00,3
2606,A052133,A019124,2004JJ00,3
2607,A052133,A019124,2005JJ00,4
2608,A052133,A019124,2006JJ00,4
2609,A052133,A019124,2007JJ00,4
2610,A052133,A019124,2008JJ00,4
2611,A052133,A019124,2009JJ00,5
2612,A052133,A019124,2010JJ00,5
2613,A052133,A019124,2011JJ00,6
2614,A052133,A019124,2012JJ00,6
2615,A052133,A019124,2013JJ00,5
2616,A052133,A019124,2014JJ00,5
2617,A052133,A019124,2015JJ00,5
2618,A052133,A019124,2016JJ00,5
2619,A052133,A019124,2017JJ00,5
2620,A052133,A019124,2018JJ00,5
2621,A052133,A019124,2019JJ00,5
2622,A052133,A019124,2020JJ00,3
2623,A052133,A019124,2021JJ00,3
2624,A052133,A019124,2022JJ00,4
2625,A052133,A019125,1998JJ00,2
2626,A052133,A019125,1999JJ00,2
2627,A052133,A019125,2000JJ00,1
2628,A052133,A019125,2001JJ00,1
2629,A052133,A019125,2002JJ00,2
2630,A052133,A019125,2003JJ00,2
2631,A052133,A019125,2004JJ00,2
2632,A052133,A019125,2005JJ00,2
2633,A052133,A019125,2006JJ00,2
2634,A052133,A019125,2007JJ00,2
2635,A052133,A019125,2008JJ00,2
2636,A052133,A019125,2009JJ00,1
2637,A052133,A019125,2010JJ00,1
2638,A052133,A019125,2011JJ00,1
2639,A052133,A019125,2012JJ00,2
2640,A052133,A019125,2013JJ00,2
2641,A052133,A019125,2014JJ00,2
2642,A052133,A019125,2015JJ00,3
2643,A052133,A019125,2016JJ00,3
2644,A052133,A019125,2017JJ00,3
2645,A052133,A019125,2018JJ00,3
2646,A052133,A019125,2019JJ00,3
2647,A052133,A019125,2020JJ00,2
2648,A052133,A019125,2021JJ00,2
2649,A052133,A019125,2022JJ00,3
2650,A052133,A019126,1998JJ00,0
2651,A052133,A019126,1999JJ00,0
2652,A052133,A019126,2000JJ00,0
2653,A052133,A019126,2001JJ00,0
2654,A052133,A019126,2002JJ00,0
2655,A052133,A019126,2003JJ00,0
2656,A052133,A019126,2004JJ00,0
2657,A052133,A019126,2005JJ00,0
2658,A052133,A019126,2006JJ00,0
2659,A052133,A019126,2007JJ00,0
2660,A052133,A019126,2008JJ00,0
2661,A052133,A019126,2009JJ00,0
2662,A052133,A019126,2010JJ00,0
2663,A052133,A019126,2011JJ00,0
2664,A052133,A019126,2012JJ00,0
2665,A052133,A019126,2013JJ00,0
2666,A052133,A019126,2014JJ00,0
2667,A052133,A019126,2015JJ00,0
2668,A052133,A019126,2016JJ00,0
2669,A052133,A019126,2017JJ00,0
2670,A052133,A019126,2018JJ00,0
2671,A052133,A019126,2019JJ00,0
2672,A052133,A019126,2020JJ00,0
2673,A052133,A019126,2021JJ00,0
2674,A052133,A019126,2022JJ00,0
2675,A052133,A019127,1998JJ00,0
2676,A052133,A019127,1999JJ00,0
2677,A052133,A019127,2000JJ00,0
2678,A052133,A019127,2001JJ00,0
2679,A052133,A019127,2002JJ00,0
2680,A052133,A019127,2003JJ00,1
2681,A052133,A019127,2004JJ00,1
2682,A052133,A019127,2005JJ00,1
2683,A052133,A019127,2006JJ00,1
2684,A052133,A019127,2007JJ00,1
2685,A052133,A019127,2008JJ00,1
2686,A052133,A019127,2009JJ00,1
2687,A052133,A019127,2010JJ00,1
2688,A052133,A019127,2011JJ00,1
2689,A052133,A019127,2012JJ00,1
2690,A052133,A019127,2013JJ00,1
2691,A052133,A019127,2014JJ00,1
2692,A052133,A019127,2015JJ00,1
2693,A052133,A019127,2016JJ00,1
2694,A052133,A019127,2017JJ00,1
2695,A052133,A019127,2018JJ00,1
2696,A052133,A019127,2019JJ00,1
2697,A052133,A019127,2020JJ00,1
2698,A052133,A019127,2021JJ00,0
2699,A052133,A019127,2022JJ00,1
2700,A052133,A019128,1998JJ00,0
2701,A052133,A019128,1999JJ00,0
2702,A052133,A019128,2000JJ00,0
2703,A052133,A019128,2001JJ00,0
2704,A052133,A019128,2002JJ00,0
2705,A052133,A019128,2003JJ00,1
2706,A052133,A019128,2004JJ00,1
2707,A052133,A019128,2005JJ00,1
2708,A052133,A019128,2006JJ00,1
2709,A052133,A019128,2007JJ00,1
2710,A052133,A019128,2008JJ00,1
2711,A052133,A019128,2009JJ00,1
2712,A052133,A019128,2010JJ00,1
2713,A052133,A019128,2011JJ00,1
2714,A052133,A019128,2012JJ00,1
2715,A052133,A019128,2013JJ00,1
2716,A052133,A019128,2014JJ00,1
2717,A052133,A019128,2015JJ00,1
2718,A052133,A019128,2016JJ00,1
2719,A052133,A019128,2017JJ00,1
2720,A052133,A019128,2018JJ00,1
2721,A052133,A019128,2019JJ00,1
2722,A052133,A019128,2020JJ00,1
2723,A052133,A019128,2021JJ00,0
2724,A052133,A019128,2022JJ00,1
2725,A052133,A019129,1998JJ00,0
2726,A052133,A019129,1999JJ00,0
2727,A052133,A019129,2000JJ00,0
2728,A052133,A019129,2001JJ00,0
2729,A052133,A019129,2002JJ00,0
2730,A052133,A019129,2003JJ00,0
2731,A052133,A019129,2004JJ00,0
2732,A052133,A019129,2005JJ00,0
2733,A052133,A019129,2006JJ00,0
2734,A052133,A019129,2007JJ00,0
2735,A052133,A019129,2008JJ00,0
2736,A052133,A019129,2009JJ00,0
2737,A052133,A019129,2010JJ00,0
2738,A052133,A019129,2011JJ00,0
2739,A052133,A019129,2012JJ00,0
2740,A052133,A019129,2013JJ00,0
2741,A052133,A019129,2014JJ00,0
2742,A052133,A019129,2015JJ00,0
2743,A052133,A019129,2016JJ00,0
2744,A052133,A019129,2017JJ00,0
2745,A052133,A019129,2018JJ00,0
2746,A052133,A019129,2019JJ00,0
2747,A052133,A019129,2020JJ00,0
2748,A052133,A019129,2021JJ00,0
2749,A052133,A019129,2022JJ00,0
2750,A052133,A019131,1998JJ00,7
2751,A052133,A019131,1999JJ00,7
2752,A052133,A019131,2000JJ00,8
2753,A052133,A019131,2001JJ00,8
2754,A052133,A019131,2002JJ00,9
2755,A052133,A019131,2003JJ00,10
2756,A052133,A019131,2004JJ00,9
2757,A052133,A019131,2005JJ00,11
2758,A052133,A019131,2006JJ00,11
2759,A052133,A019131,2007JJ00,12
2760,A052133,A019131,2008JJ00,10
2761,A052133,A019131,2009JJ00,11
2762,A052133,A019131,2010JJ00,11
2763,A052133,A019131,2011JJ00,11
2764,A052133,A019131,2012JJ00,9
2765,A052133,A019131,2013JJ00,7
2766,A052133,A019131,2014JJ00,8
2767,A052133,A019131,2015JJ00,8
2768,A052133,A019131,2016JJ00,8
2769,A052133,A019131,2017JJ00,8
2770,A052133,A019131,2018JJ00,8
2771,A052133,A019131,2019JJ00,8
2772,A052133,A019131,2020JJ00,6
2773,A052133,A019131,2021JJ00,4
2774,A052133,A019131,2022JJ00,7
2775,A052133,A019132,1998JJ00,7
2776,A052133,A019132,1999JJ00,7
2777,A052133,A019132,2000JJ00,8
2778,A052133,A019132,2001JJ00,8
2779,A052133,A019132,2002JJ00,9
2780,A052133,A019132,2003JJ00,10
2781,A052133,A019132,2004JJ00,9
2782,A052133,A019132,2005JJ00,11
2783,A052133,A019132,2006JJ00,11
2784,A052133,A019132,2007JJ00,12
2785,A052133,A019132,2008JJ00,10
2786,A052133,A019132,2009JJ00,11
2787,A052133,A019132,2010JJ00,11
2788,A052133,A019132,2011JJ00,11
2789,A052133,A019132,2012JJ00,9
2790,A052133,A019132,2013JJ00,7
2791,A052133,A019132,2014JJ00,8
2792,A052133,A019132,2015JJ00,8
2793,A052133,A019132,2016JJ00,8
2794,A052133,A019132,2017JJ00,8
2795,A052133,A019132,2018JJ00,8
2796,A052133,A019132,2019JJ00,8
2797,A052133,A019132,2020JJ00,6
2798,A052133,A019132,2021JJ00,4
2799,A052133,A019132,2022JJ00,7
2800,A052133,A019133,1998JJ00,0
2801,A052133,A019133,1999JJ00,0
2802,A052133,A019133,2000JJ00,0
2803,A052133,A019133,2001JJ00,0
2804,A052133,A019133,2002JJ00,0
2805,A052133,A019133,2003JJ00,0
2806,A052133,A019133,2004JJ00,0
2807,A052133,A019133,2005JJ00,0
2808,A052133,A019133,2006JJ00,0
2809,A052133,A019133,2007JJ00,0
2810,A052133,A019133,2008JJ00,0
2811,A052133,A019133,2009JJ00,0
2812,A052133,A019133,2010JJ00,0
2813,A052133,A019133,2011JJ00,0
2814,A052133,A019133,2012JJ00,0
2815,A052133,A019133,2013JJ00,0
2816,A052133,A019133,2014JJ00,0
2817,A052133,A019133,2015JJ00,0
2818,A052133,A019133,2016JJ00,0
2819,A052133,A019133,2017JJ00,0
2820,A052133,A019133,2018JJ00,0
2821,A052133,A019133,2019JJ00,0
2822,A052133,A019133,2020JJ00,0
2823,A052133,A019133,2021JJ00,0
2824,A052133,A019133,2022JJ00,0
2825,A052133,A019134,1998JJ00,0
2826,A052133,A019134,1999JJ00,0
2827,A052133,A019134,2000JJ00,0
2828,A052133,A019134,2001JJ00,4
2829,A052133,A019134,2002JJ00,6
2830,A052133,A019134,2003JJ00,6
2831,A052133,A019134,2004JJ00,6
2832,A052133,A019134,2005JJ00,6
2833,A052133,A019134,2006JJ00,6
2834,A052133,A019134,2007JJ00,6
2835,A052133,A019134,2008JJ00,6
2836,A052133,A019134,2009JJ00,6
2837,A052133,A019134,2010JJ00,6
2838,A052133,A019134,2011JJ00,6
2839,A052133,A019134,2012JJ00,6
2840,A052133,A019134,2013JJ00,6
2841,A052133,A019134,2014JJ00,6
2842,A052133,A019134,2015JJ00,6
2843,A052133,A019134,2016JJ00,6
2844,A052133,A019134,2017JJ00,6
2845,A052133,A019134,2018JJ00,6
2846,A052133,A019134,2019JJ00,6
2847,A052133,A019134,2020JJ00,6
2848,A052133,A019134,2021JJ00,6
2849,A052133,A019134,2022JJ00,6
2850,A052133,A019135,1998JJ00,0
2851,A052133,A019135,1999JJ00,0
2852,A052133,A019135,2000JJ00,0
2853,A052133,A019135,2001JJ00,0
2854,A052133,A019135,2002JJ00,0
2855,A052133,A019135,2003JJ00,0
2856,A052133,A019135,2004JJ00,0
2857,A052133,A019135,2005JJ00,0
2858,A052133,A019135,2006JJ00,0
2859,A052133,A019135,2007JJ00,0
2860,A052133,A019135,2008JJ00,0
2861,A052133,A019135,2009JJ00,0
2862,A052133,A019135,2010JJ00,0
2863,A052133,A019135,2011JJ00,0
2864,A052133,A019135,2012JJ00,0
2865,A052133,A019135,2013JJ00,0
2866,A052133,A019135,2014JJ00,0
2867,A052133,A019135,2015JJ00,0
2868,A052133,A019135,2016JJ00,0
2869,A052133,A019135,2017JJ00,0
2870,A052133,A019135,2018JJ00,0
2871,A052133,A019135,2019JJ00,0
2872,A052133,A019135,2020JJ00,0
2873,A052133,A019135,2021JJ00,0
2874,A052133,A019135,2022JJ00,0
2875,A052133,A019136,1998JJ00,0
2876,A052133,A019136,1999JJ00,0
2877,A052133,A019136,2000JJ00,0
2878,A052133,A019136,2001JJ00,0
2879,A052133,A019136,2002JJ00,0
2880,A052133,A019136,2003JJ00,0
2881,A052133,A019136,2004JJ00,0
2882,A052133,A019136,2005JJ00,0
2883,A052133,A019136,2006JJ00,0
2884,A052133,A019136,2007JJ00,0
2885,A052133,A019136,2008JJ00,0
2886,A052133,A019136,2009JJ00,0
2887,A052133,A019136,2010JJ00,0
2888,A052133,A019136,2011JJ00,0
2889,A052133,A019136,2012JJ00,0
2890,A052133,A019136,2013JJ00,0
2891,A052133,A019136,2014JJ00,0
2892,A052133,A019136,2015JJ00,0
2893,A052133,A019136,2016JJ00,0
2894,A052133,A019136,2017JJ00,0
2895,A052133,A019136,2018JJ00,0
2896,A052133,A019136,2019JJ00,0
2897,A052133,A019136,2020JJ00,0
2898,A052133,A019136,2021JJ00,0
2899,A052133,A019136,2022JJ00,0
2900,A052133,A019137,1998JJ00,0
2901,A052133,A019137,1999JJ00,0
2902,A052133,A019137,2000JJ00,0
2903,A052133,A019137,2001JJ00,0
2904,A052133,A019137,2002JJ00,0
2905,A052133,A019137,2003JJ00,0
2906,A052133,A019137,2004JJ00,0
2907,A052133,A019137,2005JJ00,0
2908,A052133,A019137,2006JJ00,0
2909,A052133,A019137,2007JJ00,0
2910,A052133,A019137,2008JJ00,0
2911,A052133,A019137,2009JJ00,0
2912,A052133,A019137,2010JJ00,0
2913,A052133,A019137,2011JJ00,0
2914,A052133,A019137,2012JJ00,0
2915,A052133,A019137,2013JJ00,0
2916,A052133,A019137,2014JJ00,0
2917,A052133,A019137,2015JJ00,0
2918,A052133,A019137,2016JJ00,0
2919,A052133,A019137,2017JJ00,0
2920,A052133,A019137,2018JJ00,0
2921,A052133,A019137,2019JJ00,0
2922,A052133,A019137,2020JJ00,0
2923,A052133,A019137,2021JJ00,0
2924,A052133,A019137,2022JJ00,0
2925,A052133,A019138,1998JJ00,0
2926,A052133,A019138,1999JJ00,0
2927,A052133,A019138,2000JJ00,0
2928,A052133,A019138,2001JJ00,0
2929,A052133,A019138,2002JJ00,0
2930,A052133,A019138,2003JJ00,0
2931,A052133,A019138,2004JJ00,0
2932,A052133,A019138,2005JJ00,0
2933,A052133,A019138,2006JJ00,0
2934,A052133,A019138,2007JJ00,0
2935,A052133,A019138,2008JJ00,0
2936,A052133,A019138,2009JJ00,0
2937,A052133,A019138,2010JJ00,0
2938,A052133,A019138,2011JJ00,0
2939,A052133,A019138,2012JJ00,0
2940,A052133,A019138,2013JJ00,0
2941,A052133,A019138,2014JJ00,0
2942,A052133,A019138,2015JJ00,0
2943,A052133,A019138,2016JJ00,0
2944,A052133,A019138,2017JJ00,0
2945,A052133,A019138,2018JJ00,0
2946,A052133,A019138,2019JJ00,0
2947,A052133,A019138,2020JJ00,0
2948,A052133,A019138,2021JJ00,0
2949,A052133,A019138,2022JJ00,0
2950,A052133,A019139,1998JJ00,0
2951,A052133,A019139,1999JJ00,0
2952,A052133,A019139,2000JJ00,0
2953,A052133,A019139,2001JJ00,0
2954,A052133,A019139,2002JJ00,0
2955,A052133,A019139,2003JJ00,0
2956,A052133,A019139,2004JJ00,0
2957,A052133,A019139,2005JJ00,0
2958,A052133,A019139,2006JJ00,0
2959,A052133,A019139,2007JJ00,0
2960,A052133,A019139,2008JJ00,0
2961,A052133,A019139,2009JJ00,0
2962,A052133,A019139,2010JJ00,0
2963,A052133,A019139,2011JJ00,0
2964,A052133,A019139,2012JJ00,0
2965,A052133,A019139,2013JJ00,0
2966,A052133,A019139,2014JJ00,0
2967,A052133,A019139,2015JJ00,0
2968,A052133,A019139,2016JJ00,0
2969,A052133,A019139,2017JJ00,0
2970,A052133,A019139,2018JJ00,0
2971,A052133,A019139,2019JJ00,0
2972,A052133,A019139,2020JJ00,0
2973,A052133,A019139,2021JJ00,0
2974,A052133,A019139,2022JJ00,0
2975,A052133,A019140,1998JJ00,0
2976,A052133,A019140,1999JJ00,0
2977,A052133,A019140,2000JJ00,0
2978,A052133,A019140,2001JJ00,0
2979,A052133,A019140,2002JJ00,0
2980,A052133,A019140,2003JJ00,0
2981,A052133,A019140,2004JJ00,0
2982,A052133,A019140,2005JJ00,0
2983,A052133,A019140,2006JJ00,0
2984,A052133,A019140,2007JJ00,0
2985,A052133,A019140,2008JJ00,0
2986,A052133,A019140,2009JJ00,0
2987,A052133,A019140,2010JJ00,0
2988,A052133,A019140,2011JJ00,0
2989,A052133,A019140,2012JJ00,0
2990,A052133,A019140,2013JJ00,0
2991,A052133,A019140,2014JJ00,0
2992,A052133,A019140,2015JJ00,0
2993,A052133,A019140,2016JJ00,0
2994,A052133,A019140,2017JJ00,0
2995,A052133,A019140,2018JJ00,0
2996,A052133,A019140,2019JJ00,0
2997,A052133,A019140,2020JJ00,0
2998,A052133,A019140,2021JJ00,0
2999,A052133,A019140,2022JJ00,0
3000,A052133,A019141,1998JJ00,0
3001,A052133,A019141,1999JJ00,0
3002,A052133,A019141,2000JJ00,0
3003,A052133,A019141,2001JJ00,0
3004,A052133,A019141,2002JJ00,0
3005,A052133,A019141,2003JJ00,0
3006,A052133,A019141,2004JJ00,0
3007,A052133,A019141,2005JJ00,0
3008,A052133,A019141,2006JJ00,0
3009,A052133,A019141,2007JJ00,0
3010,A052133,A019141,2008JJ00,0
3011,A052133,A019141,2009JJ00,0
3012,A052133,A019141,2010JJ00,0
3013,A052133,A019141,2011JJ00,0
3014,A052133,A019141,2012JJ00,0
3015,A052133,A019141,2013JJ00,0
3016,A052133,A019141,2014JJ00,0
3017,A052133,A019141,2015JJ00,0
3018,A052133,A019141,2016JJ00,0
3019,A052133,A019141,2017JJ00,0
3020,A052133,A019141,2018JJ00,0
3021,A052133,A019141,2019JJ00,0
3022,A052133,A019141,2020JJ00,0
3023,A052133,A019141,2021JJ00,0
3024,A052133,A019141,2022JJ00,0
3025,A052133,A019142,1998JJ00,0
3026,A052133,A019142,1999JJ00,0
3027,A052133,A019142,2000JJ00,0
3028,A052133,A019142,2001JJ00,0
3029,A052133,A019142,2002JJ00,0
3030,A052133,A019142,2003JJ00,0
3031,A052133,A019142,2004JJ00,0
3032,A052133,A019142,2005JJ00,0
3033,A052133,A019142,2006JJ00,0
3034,A052133,A019142,2007JJ00,0
3035,A052133,A019142,2008JJ00,0
3036,A052133,A019142,2009JJ00,0
3037,A052133,A019142,2010JJ00,0
3038,A052133,A019142,2011JJ00,0
3039,A052133,A019142,2012JJ00,0
3040,A052133,A019142,2013JJ00,0
3041,A052133,A019142,2014JJ00,0
3042,A052133,A019142,2015JJ00,0
3043,A052133,A019142,2016JJ00,0
3044,A052133,A019142,2017JJ00,0
3045,A052133,A019142,2018JJ00,0
3046,A052133,A019142,2019JJ00,0
3047,A052133,A019142,2020JJ00,0
3048,A052133,A019142,2021JJ00,0
3049,A052133,A019142,2022JJ00,0
3050,A052133,A019144,1998JJ00,49
3051,A052133,A019144,1999JJ00,48
3052,A052133,A019144,2000JJ00,46
3053,A052133,A019144,2001JJ00,44
3054,A052133,A019144,2002JJ00,41
3055,A052133,A019144,2003JJ00,38
3056,A052133,A019144,2004JJ00,39
3057,A052133,A019144,2005JJ00,41
3058,A052133,A019144,2006JJ00,42
3059,A052133,A019144,2007JJ00,43
3060,A052133,A019144,2008JJ00,40
3061,A052133,A019144,2009JJ00,37
3062,A052133,A019144,2010JJ00,35
3063,A052133,A019144,2011JJ00,35
3064,A052133,A019144,2012JJ00,32
3065,A052133,A019144,2013JJ00,32
3066,A052133,A019144,2014JJ00,31
3067,A052133,A019144,2015JJ00,29
3068,A052133,A019144,2016JJ00,27
3069,A052133,A019144,2017JJ00,28
3070,A052133,A019144,2018JJ00,31
3071,A052133,A019144,2019JJ00,34
3072,A052133,A019144,2020JJ00,40
3073,A052133,A019144,2021JJ00,43
3074,A052133,A019144,2022JJ00,46
3075,A052133,A019145,1998JJ00,0
3076,A052133,A019145,1999JJ00,0
3077,A052133,A019145,2000JJ00,0
3078,A052133,A019145,2001JJ00,0
3079,A052133,A019145,2002JJ00,0
3080,A052133,A019145,2003JJ00,0
3081,A052133,A019145,2004JJ00,0
3082,A052133,A019145,2005JJ00,0
3083,A052133,A019145,2006JJ00,0
3084,A052133,A019145,2007JJ00,0
3085,A052133,A019145,2008JJ00,0
3086,A052133,A019145,2009JJ00,0
3087,A052133,A019145,2010JJ00,0
3088,A052133,A019145,2011JJ00,0
3089,A052133,A019145,2012JJ00,0
3090,A052133,A019145,2013JJ00,0
3091,A052133,A019145,2014JJ00,0
3092,A052133,A019145,2015JJ00,0
3093,A052133,A019145,2016JJ00,0
3094,A052133,A019145,2017JJ00,0
3095,A052133,A019145,2018JJ00,0
3096,A052133,A019145,2019JJ00,0
3097,A052133,A019145,2020JJ00,0
3098,A052133,A019145,2021JJ00,0
3099,A052133,A019145,2022JJ00,0
3100,A019168,T001102,1998JJ00,30737
3101,A019168,T001102,1999JJ00,32822
3102,A019168,T001102,2000JJ00,34836
3103,A019168,T001102,2001JJ00,38837
3104,A019168,T001102,2002JJ00,43344
3105,A019168,T001102,2003JJ00,46443
3106,A019168,T001102,2004JJ00,48222
3107,A019168,T001102,2005JJ00,50112
3108,A019168,T001102,2006JJ00,53080
3109,A019168,T001102,2007JJ00,56053
3110,A019168,T001102,2008JJ00,60038
3111,A019168,T001102,2009JJ00,62440
3112,A019168,T001102,2010JJ00,64910
3113,A019168,T001102,2011JJ00,66555
3114,A019168,T001102,2012JJ00,68816
3115,A019168,T001102,2013JJ00,69901
3116,A019168,T001102,2014JJ00,70964
3117,A019168,T001102,2015JJ00,71236
3118,A019168,T001102,2016JJ00,72918
3119,A019168,T001102,2017JJ00,74614
3120,A019168,T001102,2018JJ00,77553
3121,A019168,T001102,2019JJ00,82447
3122,A019168,T001102,2020JJ00,89402
3123,A019168,T001102,2021JJ00,96852
3124,A019168,T001102,2022JJ00,96820
3125,A019168,A041721,1998JJ00,30737
3126,A019168,A041721,1999JJ00,32822
3127,A019168,A041721,2000JJ00,34836
3128,A019168,A041721,2001JJ00,38837
3129,A019168,A041721,2002JJ00,43344
3130,A019168,A041721,2003JJ00,46443
3131,A019168,A041721,2004JJ00,48222
3132,A019168,A041721,2005JJ00,50112
3133,A019168,A041721,2006JJ00,53080
3134,A019168,A041721,2007JJ00,56053
3135,A019168,A041721,2008JJ00,60038
3136,A019168,A041721,2009JJ00,62440
3137,A019168,A041721,2010JJ00,64910
