ID,Bedrijfsgroepen,WarmtekrachtkoppelingWKK,TypenInstallatie,Perioden,InzetTotaal_1,InzetVanAardgas_2,InzetVanStookolie_3,InzetVanSteenkool_4,InzetVanOverigeBrandstoffen_5,InzetTotaal_6,InzetVanAardgas_7,InzetVanStookolie_8,InzetVanSteenkool_9,InzetVanOverigeBrandstoffen_10,ProductieTotaal_11,ProductieVanElektriciteit_12,ProductieVanWarmte_13,ProductieTotaal_14,ProductieVanElektriciteit_15,ProductieVanWarmte_16,ElektrischVermogen_17,ThermischVermogen_18,Installaties_19
6966,E007048,E007101,E007071,1998JJ00,,,,,,,,,,,,,,,,,,,
6967,E007048,E007101,E007071,1999JJ00,,,,,,,,,,,,,,,,,,,
6968,E007048,E007101,E007071,2000JJ00,,,,,,,,,,,,,,,,,,,
6969,E007048,E007101,E007071,2001JJ00,,,,,,,,,,,,,,,,,,,
6970,E007048,E007101,E007071,2002JJ00,,,,,,,,,,,,,,,,,,,
6971,E007048,E007101,E007071,2003JJ00,,,,,,,,,,,,,,,,,,,
6972,E007048,E007101,E007071,2004JJ00,,,,,,,,,,,,,,,,,,,
6973,E007048,E007101,E007071,2005JJ00,,,,,,,,,,,,,,,,,,,
6974,E007048,E007101,E007071,2006JJ00,,,,,,,,,,,,,,,,,,,
6975,E007048,E007101,E007071,2007JJ00,,,,,,,,,,,,,,,,,,,
6976,E007048,E007101,E007071,2008JJ00,,,,,,,,,,,,,,,,,,,
6977,E007048,E007101,E007071,2009JJ00,,,,,,,,,,,,,,,,,,,
6978,E007048,E007101,E007071,2010JJ00,,,,,,,,,,,,,,,,,,,
6979,E007048,E007101,E007071,2011JJ00,,,,,,,,,,,,,,,,,,,
6980,E007048,E007101,E007071,2012JJ00,,,,,,,,,,,,,,,,,,,
6981,E007048,E007101,E007071,2013JJ00,,,,,,,,,,,,,,,,,,,
6982,E007048,E007101,E007071,2014JJ00,,,,,,,,,,,,,,,,,,,
6983,E007048,E007101,E007071,2015JJ00,,,,,,,,,,,,,,,,,,,
6984,E007048,E007101,E007071,2016JJ00,,,,,,,,,,,,,,,,,,,
6985,E007048,E007101,E007071,2017JJ00,,,,,,,,,,,,,,,,,,,
6986,E007048,E007101,E007071,2018JJ00,,,,,,,,,,,,,,,,,,,
6987,E007048,E007101,E007071,2019JJ00,,,,,,,,,,,,,,,,,,,
6988,E007048,E007101,E007071,2020JJ00,,,,,,,,,,,,,,,,,,,
6989,E007048,E007101,E007071,2021JJ00,,,,,,,,,,,,,,,,,,,
6990,E007048,E007101,E007071,2022JJ00,,,,,,,,,,,,,,,,,,,
6991,E007048,E007101,E007071,2023JJ00,,,,,,,,,,,,,,,,,,,
6992,E007048,E007101,E007071,2024JJ00,,,,,,,,,,,,,,,,,,,
6993,E007048,E007101,E007139,1998JJ00,5.0,,112.0,,,5.0,,5.0,,,3.0,368.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6994,E007048,E007101,E007139,1999JJ00,5.0,,112.0,,,5.0,,5.0,,,3.0,368.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6995,E007048,E007101,E007139,2000JJ00,5.0,,110.0,,,5.0,,5.0,,,3.0,361.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6996,E007048,E007101,E007139,2001JJ00,5.0,,112.0,,,5.0,,5.0,,,3.0,368.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6997,E007048,E007101,E007139,2002JJ00,5.0,,112.0,,,5.0,,5.0,,,3.0,368.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6998,E007048,E007101,E007139,2003JJ00,5.0,,112.0,,,5.0,,5.0,,,3.0,368.0,2.0,3.0,1.0,2.0,1.0,6913.0,3.0
6999,E007048,E007101,E007139,2004JJ00,6.0,,136.0,,,6.0,,6.0,,,5.0,494.0,3.0,5.0,2.0,3.0,0.0,2000.0,1.0
7000,E007048,E007101,E007139,2005JJ00,6.0,,136.0,,,6.0,,6.0,,,4.0,398.0,2.0,4.0,1.0,2.0,0.0,2000.0,1.0
7001,E007048,E007101,E007139,2006JJ00,6.0,,133.0,,,6.0,,6.0,,,4.0,375.0,3.0,4.0,1.0,3.0,0.0,2000.0,1.0
7002,E007048,E007101,E007139,2007JJ00,6.0,,135.0,,,6.0,,6.0,,,4.0,380.0,3.0,4.0,1.0,3.0,0.0,2000.0,1.0
7003,E007048,E007101,E007139,2008JJ00,5.0,,115.0,,,5.0,,5.0,,,4.0,400.0,3.0,4.0,1.0,3.0,0.0,2000.0,1.0
7004,E007048,E007101,E007139,2009JJ00,2.0,,48.0,,,2.0,,2.0,,,2.0,175.0,1.0,2.0,1.0,1.0,0.0,2000.0,1.0
7005,E007048,E007101,E007139,2010JJ00,2.0,,40.0,,,2.0,,2.0,,,1.0,145.0,1.0,1.0,1.0,1.0,0.0,2000.0,1.0
7006,E007048,E007101,E007139,2011JJ00,1.0,,32.0,,,1.0,,1.0,,,1.0,100.0,1.0,1.0,0.0,1.0,0.0,2000.0,1.0
7007,E007048,E007101,E007139,2012JJ00,1.0,,32.0,,,1.0,,1.0,,,1.0,100.0,1.0,1.0,0.0,1.0,0.0,2000.0,1.0
7008,E007048,E007101,E007139,2013JJ00,,,,,,,,,,,,,,,,,,,
7009,E007048,E007101,E007139,2014JJ00,,,,,,,,,,,,,,,,,,,
7010,E007048,E007101,E007139,2015JJ00,,,,,,,,,,,,,,,,,,,
7011,E007048,E007101,E007139,2016JJ00,,,,,,,,,,,,,,,,,,,
7012,E007048,E007101,E007139,2017JJ00,,,,,,,,,,,,,,,,,,,
7013,E007048,E007101,E007139,2018JJ00,,,,,,,,,,,,,,,,,,,
7014,E007048,E007101,E007139,2019JJ00,,,,,,,,,,,,,,,,,,,
7015,E007048,E007101,E007139,2020JJ00,,,,,,,,,,,,,,,,,,,
7016,E007048,E007101,E007139,2021JJ00,,,,,,,,,,,,,,,,,,,
7017,E007048,E007101,E007139,2022JJ00,,,,,,,,,,,,,,,,,,,
7018,E007048,E007101,E007139,2023JJ00,,,,,,,,,,,,,,,,,,,
7019,E007048,E007101,E007139,2024JJ00,,,,,,,,,,,,,,,,,,,
7020,E007048,E007139,E007102,1998JJ00,139.0,,,,139.0,139.0,,,,139.0,398.0,110670.0,,398.0,398.0,,26.0,7308.0,4.0
7021,E007048,E007139,E007102,1999JJ00,159.0,,,,159.0,159.0,,,,159.0,302.0,83939.0,,302.0,302.0,,26.0,7308.0,4.0
7022,E007048,E007139,E007102,2000JJ00,152.0,,,,152.0,152.0,,,,152.0,399.0,110756.0,,399.0,399.0,,26.0,7308.0,4.0
7023,E007048,E007139,E007102,2001JJ00,152.0,,,,152.0,152.0,,,,152.0,392.0,108830.0,,392.0,392.0,,26.0,7308.0,4.0
7024,E007048,E007139,E007102,2002JJ00,192.0,,,,192.0,192.0,,,,192.0,416.0,115518.0,,416.0,416.0,,26.0,7308.0,4.0
7025,E007048,E007139,E007102,2003JJ00,197.0,,,,197.0,197.0,,,,197.0,425.0,118053.0,,425.0,425.0,,28.0,16487.0,8.0
7026,E007048,E007139,E007102,2004JJ00,204.0,,,,204.0,204.0,,,,204.0,451.0,125302.0,,451.0,451.0,,26.0,7308.0,4.0
7027,E007048,E007139,E007102,2005JJ00,206.0,,,,206.0,206.0,,,,206.0,496.0,137772.0,,496.0,496.0,,26.0,7308.0,4.0
7028,E007048,E007139,E007102,2006JJ00,238.0,,,,238.0,238.0,,,,238.0,417.0,115792.0,,417.0,417.0,,26.0,7308.0,4.0
7029,E007048,E007139,E007102,2007JJ00,230.0,,,,230.0,230.0,,,,230.0,530.0,147324.0,,530.0,530.0,,26.0,7308.0,4.0
7030,E007048,E007139,E007102,2008JJ00,159.0,,,,159.0,159.0,,,,159.0,456.0,126634.0,,456.0,456.0,,26.0,7308.0,4.0
7031,E007048,E007139,E007102,2009JJ00,,,,,,,,,,,364.0,101067.0,,364.0,364.0,,26.0,7308.0,4.0
7032,E007048,E007139,E007102,2010JJ00,182.0,,,,182.0,182.0,,,,182.0,482.0,133780.0,,482.0,482.0,,26.0,7308.0,4.0
7033,E007048,E007139,E007102,2011JJ00,161.0,,,,161.0,161.0,,,,161.0,421.0,116823.0,,421.0,421.0,,26.0,7308.0,4.0
7034,E007048,E007139,E007102,2012JJ00,141.0,,,,141.0,141.0,,,,141.0,433.0,120259.0,,433.0,433.0,,26.0,7308.0,4.0
7035,E007048,E007139,E007102,2013JJ00,,,,,,,,,,,443.0,122947.0,,443.0,443.0,,25.0,,3.0
7036,E007048,E007139,E007102,2014JJ00,172.0,,,,172.0,172.0,,,,172.0,428.0,118957.0,,428.0,428.0,,26.0,7308.0,4.0
7037,E007048,E007139,E007102,2015JJ00,9.0,,218.0,,,9.0,,9.0,,,430.0,119563.0,,430.0,430.0,,23.0,1800.0,3.0
7038,E007048,E007139,E007102,2016JJ00,3.0,,60.0,,,3.0,,3.0,,,498.0,138201.0,,498.0,498.0,,23.0,1800.0,3.0
7039,E007048,E007139,E007102,2017JJ00,3.0,,60.0,,,3.0,,3.0,,,439.0,121965.0,,439.0,439.0,,23.0,1800.0,3.0
7040,E007048,E007139,E007102,2018JJ00,3.0,,60.0,,,3.0,,3.0,,,342.0,94945.0,,342.0,342.0,,23.0,1800.0,3.0
7041,E007048,E007139,E007102,2019JJ00,3.0,,60.0,,,3.0,,3.0,,,330.0,91700.0,,330.0,330.0,,23.0,1800.0,3.0
7042,E007048,E007139,E007102,2020JJ00,3.0,,61.0,,,3.0,,3.0,,,413.0,114795.0,,413.0,413.0,,23.0,1800.0,3.0
7043,E007048,E007139,E007102,2021JJ00,3.0,,61.0,,,3.0,,3.0,,,463.0,128682.0,,463.0,463.0,,24.0,1800.0,3.0
7044,E007048,E007139,E007102,2022JJ00,3.0,,61.0,,,3.0,,3.0,,,459.0,127624.0,,459.0,459.0,,24.0,1800.0,3.0
7045,E007048,E007139,E007102,2023JJ00,4.0,,91.0,,,4.0,,4.0,,,383.0,106387.0,,383.0,383.0,,25.0,,3.0
7046,E007048,E007139,E007102,2024JJ00,4.0,,102.0,,,4.0,,4.0,,,462.0,128446.0,,462.0,462.0,,25.0,,3.0
7047,E007048,E007139,E007114,1998JJ00,,,,,,,,,,,,,,,,,,,
7048,E007048,E007139,E007114,1999JJ00,,,,,,,,,,,,,,,,,,,
7049,E007048,E007139,E007114,2000JJ00,,,,,,,,,,,,,,,,,,,
7050,E007048,E007139,E007114,2001JJ00,,,,,,,,,,,,,,,,,,,
7051,E007048,E007139,E007114,2002JJ00,,,,,,,,,,,,,,,,,,,
7052,E007048,E007139,E007114,2003JJ00,,,,,,,,,,,,,,,,,2.0,9179.0,4.0
7053,E007048,E007139,E007114,2004JJ00,,,,,,,,,,,,,,,,,,,
7054,E007048,E007139,E007114,2005JJ00,,,,,,,,,,,,,,,,,,,
7055,E007048,E007139,E007114,2006JJ00,,,,,,,,,,,,,,,,,,,
7056,E007048,E007139,E007114,2007JJ00,,,,,,,,,,,,,,,,,,,
7057,E007048,E007139,E007114,2008JJ00,,,,,,,,,,,,,,,,,,,
7058,E007048,E007139,E007114,2009JJ00,,,,,,,,,,,,,,,,,,,
7059,E007048,E007139,E007114,2010JJ00,,,,,,,,,,,,,,,,,,,
7060,E007048,E007139,E007114,2011JJ00,,,,,,,,,,,,,,,,,,,
7061,E007048,E007139,E007114,2012JJ00,,,,,,,,,,,,,,,,,,,
7062,E007048,E007139,E007114,2013JJ00,,,,,,,,,,,,,,,,,,,
7063,E007048,E007139,E007114,2014JJ00,,,,,,,,,,,,,,,,,,,
7064,E007048,E007139,E007114,2015JJ00,,,,,,,,,,,,,,,,,,,
7065,E007048,E007139,E007114,2016JJ00,,,,,,,,,,,,,,,,,,,
7066,E007048,E007139,E007114,2017JJ00,,,,,,,,,,,,,,,,,,,
7067,E007048,E007139,E007114,2018JJ00,,,,,,,,,,,,,,,,,,,
7068,E007048,E007139,E007114,2019JJ00,,,,,,,,,,,,,,,,,,,
7069,E007048,E007139,E007114,2020JJ00,,,,,,,,,,,,,,,,,,,
7070,E007048,E007139,E007114,2021JJ00,,,,,,,,,,,,,,,,,,,
7071,E007048,E007139,E007114,2022JJ00,,,,,,,,,,,,,,,,,,,
7072,E007048,E007139,E007114,2023JJ00,,,,,,,,,,,,,,,,,,,
7073,E007048,E007139,E007114,2024JJ00,,,,,,,,,,,,,,,,,,,
7074,E007048,E007139,E007111,1998JJ00,139.0,,,,139.0,139.0,,,,139.0,19.0,5195.0,,19.0,19.0,,1.0,7308.0,1.0
7075,E007048,E007139,E007111,1999JJ00,159.0,,,,159.0,159.0,,,,159.0,26.0,7289.0,,26.0,26.0,,1.0,7308.0,1.0
7076,E007048,E007139,E007111,2000JJ00,152.0,,,,152.0,152.0,,,,152.0,27.0,7545.0,,27.0,27.0,,1.0,7308.0,1.0
7077,E007048,E007139,E007111,2001JJ00,152.0,,,,152.0,152.0,,,,152.0,27.0,7545.0,,27.0,27.0,,1.0,7308.0,1.0
7078,E007048,E007139,E007111,2002JJ00,192.0,,,,192.0,192.0,,,,192.0,33.0,9172.0,,33.0,33.0,,1.0,7308.0,1.0
7079,E007048,E007139,E007111,2003JJ00,197.0,,,,197.0,197.0,,,,197.0,33.0,9146.0,,33.0,33.0,,1.0,7308.0,1.0
7080,E007048,E007139,E007111,2004JJ00,204.0,,,,204.0,204.0,,,,204.0,33.0,9265.0,,33.0,33.0,,1.0,7308.0,1.0
7081,E007048,E007139,E007111,2005JJ00,206.0,,,,206.0,206.0,,,,206.0,28.0,7677.0,,28.0,28.0,,1.0,7308.0,1.0
7082,E007048,E007139,E007111,2006JJ00,238.0,,,,238.0,238.0,,,,238.0,32.0,8928.0,,32.0,32.0,,1.0,7308.0,1.0
7083,E007048,E007139,E007111,2007JJ00,230.0,,,,230.0,230.0,,,,230.0,29.0,8101.0,,29.0,29.0,,1.0,7308.0,1.0
7084,E007048,E007139,E007111,2008JJ00,159.0,,,,159.0,159.0,,,,159.0,20.0,5581.0,,20.0,20.0,,1.0,7308.0,1.0
7085,E007048,E007139,E007111,2009JJ00,,,,,,,,,,,,,,,,,1.0,7308.0,1.0
7086,E007048,E007139,E007111,2010JJ00,182.0,,,,182.0,182.0,,,,182.0,24.0,6600.0,,24.0,24.0,,1.0,7308.0,1.0
7087,E007048,E007139,E007111,2011JJ00,161.0,,,,161.0,161.0,,,,161.0,21.0,5822.0,,21.0,21.0,,1.0,7308.0,1.0
7088,E007048,E007139,E007111,2012JJ00,141.0,,,,141.0,141.0,,,,141.0,18.0,5107.0,,18.0,18.0,,1.0,7308.0,1.0
7089,E007048,E007139,E007111,2013JJ00,,,,,,,,,,,,,,,,,,,
7090,E007048,E007139,E007111,2014JJ00,172.0,,,,172.0,172.0,,,,172.0,22.0,6229.0,,22.0,22.0,,1.0,7308.0,1.0
7091,E007048,E007139,E007111,2015JJ00,,,,,,,,,,,,,,,,,,,
7092,E007048,E007139,E007111,2016JJ00,,,,,,,,,,,,,,,,,,,
7093,E007048,E007139,E007111,2017JJ00,,,,,,,,,,,,,,,,,,,
7094,E007048,E007139,E007111,2018JJ00,,,,,,,,,,,,,,,,,,,
7095,E007048,E007139,E007111,2019JJ00,,,,,,,,,,,,,,,,,,,
7096,E007048,E007139,E007111,2020JJ00,,,,,,,,,,,,,,,,,,,
7097,E007048,E007139,E007111,2021JJ00,,,,,,,,,,,,,,,,,,,
7098,E007048,E007139,E007111,2022JJ00,,,,,,,,,,,,,,,,,,,
7099,E007048,E007139,E007111,2023JJ00,,,,,,,,,,,,,,,,,,,
7100,E007048,E007139,E007111,2024JJ00,,,,,,,,,,,,,,,,,,,
7101,E007048,E007139,E007116,1998JJ00,,,,,,,,,,,,,,,,,,,
7102,E007048,E007139,E007116,1999JJ00,,,,,,,,,,,,,,,,,,,
7103,E007048,E007139,E007116,2000JJ00,,,,,,,,,,,,,,,,,,,
7104,E007048,E007139,E007116,2001JJ00,,,,,,,,,,,,,,,,,,,
7105,E007048,E007139,E007116,2002JJ00,,,,,,,,,,,,,,,,,,,
7106,E007048,E007139,E007116,2003JJ00,,,,,,,,,,,,,,,,,,,
7107,E007048,E007139,E007116,2004JJ00,,,,,,,,,,,,,,,,,,,
7108,E007048,E007139,E007116,2005JJ00,,,,,,,,,,,,,,,,,,,
7109,E007048,E007139,E007116,2006JJ00,,,,,,,,,,,,,,,,,,,
7110,E007048,E007139,E007116,2007JJ00,,,,,,,,,,,,,,,,,,,
7111,E007048,E007139,E007116,2008JJ00,,,,,,,,,,,,,,,,,,,
7112,E007048,E007139,E007116,2009JJ00,,,,,,,,,,,,,,,,,,,
7113,E007048,E007139,E007116,2010JJ00,,,,,,,,,,,,,,,,,,,
7114,E007048,E007139,E007116,2011JJ00,,,,,,,,,,,,,,,,,,,
7115,E007048,E007139,E007116,2012JJ00,,,,,,,,,,,,,,,,,,,
7116,E007048,E007139,E007116,2013JJ00,,,,,,,,,,,,,,,,,,,
7117,E007048,E007139,E007116,2014JJ00,,,,,,,,,,,,,,,,,,,
7118,E007048,E007139,E007116,2015JJ00,,,,,,,,,,,,,,,,,,,
7119,E007048,E007139,E007116,2016JJ00,,,,,,,,,,,,,,,,,,,
7120,E007048,E007139,E007116,2017JJ00,,,,,,,,,,,,,,,,,,,
7121,E007048,E007139,E007116,2018JJ00,,,,,,,,,,,,,,,,,,,
7122,E007048,E007139,E007116,2019JJ00,,,,,,,,,,,,,,,,,,,
7123,E007048,E007139,E007116,2020JJ00,,,,,,,,,,,,,,,,,,,
7124,E007048,E007139,E007116,2021JJ00,,,,,,,,,,,,,,,,,,,
7125,E007048,E007139,E007116,2022JJ00,,,,,,,,,,,,,,,,,,,
7126,E007048,E007139,E007116,2023JJ00,,,,,,,,,,,,,,,,,,,
7127,E007048,E007139,E007116,2024JJ00,,,,,,,,,,,,,,,,,,,
7128,E007048,E007139,E007115,1998JJ00,,,,,,,,,,,,,,,,,,,
7129,E007048,E007139,E007115,1999JJ00,,,,,,,,,,,,,,,,,,,
7130,E007048,E007139,E007115,2000JJ00,,,,,,,,,,,,,,,,,,,
7131,E007048,E007139,E007115,2001JJ00,,,,,,,,,,,,,,,,,,,
7132,E007048,E007139,E007115,2002JJ00,,,,,,,,,,,,,,,,,,,
7133,E007048,E007139,E007115,2003JJ00,,,,,,,,,,,,,,,,,,,
7134,E007048,E007139,E007115,2004JJ00,,,,,,,,,,,,,,,,,,,
7135,E007048,E007139,E007115,2005JJ00,,,,,,,,,,,,,,,,,,,
7136,E007048,E007139,E007115,2006JJ00,,,,,,,,,,,,,,,,,,,
7137,E007048,E007139,E007115,2007JJ00,,,,,,,,,,,,,,,,,,,
7138,E007048,E007139,E007115,2008JJ00,,,,,,,,,,,,,,,,,,,
7139,E007048,E007139,E007115,2009JJ00,,,,,,,,,,,,,,,,,,,
7140,E007048,E007139,E007115,2010JJ00,,,,,,,,,,,,,,,,,,,
7141,E007048,E007139,E007115,2011JJ00,,,,,,,,,,,,,,,,,,,
7142,E007048,E007139,E007115,2012JJ00,,,,,,,,,,,,,,,,,,,
7143,E007048,E007139,E007115,2013JJ00,,,,,,,,,,,,,,,,,,,
7144,E007048,E007139,E007115,2014JJ00,,,,,,,,,,,,,,,,,,,
7145,E007048,E007139,E007115,2015JJ00,,,,,,,,,,,,,,,,,,,
7146,E007048,E007139,E007115,2016JJ00,,,,,,,,,,,,,,,,,,,
7147,E007048,E007139,E007115,2017JJ00,,,,,,,,,,,,,,,,,,,
7148,E007048,E007139,E007115,2018JJ00,,,,,,,,,,,,,,,,,,,
7149,E007048,E007139,E007115,2019JJ00,,,,,,,,,,,,,,,,,,,
7150,E007048,E007139,E007115,2020JJ00,,,,,,,,,,,,,,,,,,,
7151,E007048,E007139,E007115,2021JJ00,,,,,,,,,,,,,,,,,,,
7152,E007048,E007139,E007115,2022JJ00,,,,,,,,,,,,,,,,,,,
7153,E007048,E007139,E007115,2023JJ00,,,,,,,,,,,,,,,,,,,
7154,E007048,E007139,E007115,2024JJ00,,,,,,,,,,,,,,,,,,,
7155,E007048,E007139,E007068,1998JJ00,,,,,,,,,,,,,,,,,,,
7156,E007048,E007139,E007068,1999JJ00,,,,,,,,,,,,,,,,,,,
7157,E007048,E007139,E007068,2000JJ00,,,,,,,,,,,,,,,,,,,
7158,E007048,E007139,E007068,2001JJ00,,,,,,,,,,,,,,,,,,,
7159,E007048,E007139,E007068,2002JJ00,,,,,,,,,,,,,,,,,,,
7160,E007048,E007139,E007068,2003JJ00,,,,,,,,,,,,,,,,,,,
7161,E007048,E007139,E007068,2004JJ00,,,,,,,,,,,,,,,,,,,
7162,E007048,E007139,E007068,2005JJ00,,,,,,,,,,,,,,,,,,,
7163,E007048,E007139,E007068,2006JJ00,,,,,,,,,,,,,,,,,,,
7164,E007048,E007139,E007068,2007JJ00,,,,,,,,,,,,,,,,,,,
7165,E007048,E007139,E007068,2008JJ00,,,,,,,,,,,,,,,,,,,
7166,E007048,E007139,E007068,2009JJ00,,,,,,,,,,,,,,,,,,,
7167,E007048,E007139,E007068,2010JJ00,,,,,,,,,,,,,,,,,,,
7168,E007048,E007139,E007068,2011JJ00,,,,,,,,,,,,,,,,,,,
7169,E007048,E007139,E007068,2012JJ00,,,,,,,,,,,,,,,,,,,
7170,E007048,E007139,E007068,2013JJ00,,,,,,,,,,,,,,,,,,,
7171,E007048,E007139,E007068,2014JJ00,,,,,,,,,,,,,,,,,,,
7172,E007048,E007139,E007068,2015JJ00,,,,,,,,,,,,,,,,,,,
7173,E007048,E007139,E007068,2016JJ00,,,,,,,,,,,,,,,,,,,
7174,E007048,E007139,E007068,2017JJ00,,,,,,,,,,,,,,,,,,,
7175,E007048,E007139,E007068,2018JJ00,,,,,,,,,,,,,,,,,,,
7176,E007048,E007139,E007068,2019JJ00,,,,,,,,,,,,,,,,,,,
7177,E007048,E007139,E007068,2020JJ00,,,,,,,,,,,,,,,,,,,
7178,E007048,E007139,E007068,2021JJ00,,,,,,,,,,,,,,,,,,,
7179,E007048,E007139,E007068,2022JJ00,,,,,,,,,,,,,,,,,,,
7180,E007048,E007139,E007068,2023JJ00,,,,,,,,,,,,,,,,,,,
7181,E007048,E007139,E007068,2024JJ00,,,,,,,,,,,,,,,,,,,
7182,E007048,E007139,E007069,1998JJ00,,,,,,,,,,,,,,,,,,,
7183,E007048,E007139,E007069,1999JJ00,,,,,,,,,,,,,,,,,,,
7184,E007048,E007139,E007069,2000JJ00,,,,,,,,,,,,,,,,,,,
7185,E007048,E007139,E007069,2001JJ00,,,,,,,,,,,,,,,,,,,
7186,E007048,E007139,E007069,2002JJ00,,,,,,,,,,,,,,,,,,,
7187,E007048,E007139,E007069,2003JJ00,,,,,,,,,,,,,,,,,,,
7188,E007048,E007139,E007069,2004JJ00,,,,,,,,,,,,,,,,,,,
7189,E007048,E007139,E007069,2005JJ00,,,,,,,,,,,,,,,,,,,
7190,E007048,E007139,E007069,2006JJ00,,,,,,,,,,,,,,,,,,,
7191,E007048,E007139,E007069,2007JJ00,,,,,,,,,,,,,,,,,,,
7192,E007048,E007139,E007069,2008JJ00,,,,,,,,,,,,,,,,,,,
7193,E007048,E007139,E007069,2009JJ00,,,,,,,,,,,,,,,,,,,
7194,E007048,E007139,E007069,2010JJ00,,,,,,,,,,,,,,,,,,,
7195,E007048,E007139,E007069,2011JJ00,,,,,,,,,,,,,,,,,,,
7196,E007048,E007139,E007069,2012JJ00,,,,,,,,,,,,,,,,,,,
7197,E007048,E007139,E007069,2013JJ00,,,,,,,,,,,,,,,,,,,
7198,E007048,E007139,E007069,2014JJ00,,,,,,,,,,,,,,,,,,,
7199,E007048,E007139,E007069,2015JJ00,,,,,,,,,,,,,,,,,,,
7200,E007048,E007139,E007069,2016JJ00,,,,,,,,,,,,,,,,,,,
7201,E007048,E007139,E007069,2017JJ00,,,,,,,,,,,,,,,,,,,
7202,E007048,E007139,E007069,2018JJ00,,,,,,,,,,,,,,,,,,,
7203,E007048,E007139,E007069,2019JJ00,,,,,,,,,,,,,,,,,,,
7204,E007048,E007139,E007069,2020JJ00,,,,,,,,,,,,,,,,,,,
7205,E007048,E007139,E007069,2021JJ00,,,,,,,,,,,,,,,,,,,
7206,E007048,E007139,E007069,2022JJ00,,,,,,,,,,,,,,,,,,,
7207,E007048,E007139,E007069,2023JJ00,,,,,,,,,,,,,,,,,,,
7208,E007048,E007139,E007069,2024JJ00,,,,,,,,,,,,,,,,,,,
7209,E007048,E007139,E007070,1998JJ00,,,,,,,,,,,,,,,,,,,
7210,E007048,E007139,E007070,1999JJ00,,,,,,,,,,,,,,,,,,,
7211,E007048,E007139,E007070,2000JJ00,,,,,,,,,,,,,,,,,,,
7212,E007048,E007139,E007070,2001JJ00,,,,,,,,,,,,,,,,,,,
7213,E007048,E007139,E007070,2002JJ00,,,,,,,,,,,,,,,,,,,
7214,E007048,E007139,E007070,2003JJ00,,,,,,,,,,,,,,,,,,,
7215,E007048,E007139,E007070,2004JJ00,,,,,,,,,,,,,,,,,,,
7216,E007048,E007139,E007070,2005JJ00,,,,,,,,,,,,,,,,,,,
7217,E007048,E007139,E007070,2006JJ00,,,,,,,,,,,,,,,,,,,
7218,E007048,E007139,E007070,2007JJ00,,,,,,,,,,,,,,,,,,,
7219,E007048,E007139,E007070,2008JJ00,,,,,,,,,,,,,,,,,,,
7220,E007048,E007139,E007070,2009JJ00,,,,,,,,,,,,,,,,,,,
7221,E007048,E007139,E007070,2010JJ00,,,,,,,,,,,,,,,,,,,
7222,E007048,E007139,E007070,2011JJ00,,,,,,,,,,,,,,,,,,,
7223,E007048,E007139,E007070,2012JJ00,,,,,,,,,,,,,,,,,,,
7224,E007048,E007139,E007070,2013JJ00,,,,,,,,,,,,,,,,,,,
7225,E007048,E007139,E007070,2014JJ00,,,,,,,,,,,,,,,,,,,
7226,E007048,E007139,E007070,2015JJ00,,,,,,,,,,,,,,,,,,,
7227,E007048,E007139,E007070,2016JJ00,,,,,,,,,,,,,,,,,,,
7228,E007048,E007139,E007070,2017JJ00,,,,,,,,,,,,,,,,,,,
7229,E007048,E007139,E007070,2018JJ00,,,,,,,,,,,,,,,,,,,
7230,E007048,E007139,E007070,2019JJ00,,,,,,,,,,,,,,,,,,,
7231,E007048,E007139,E007070,2020JJ00,,,,,,,,,,,,,,,,,,,
7232,E007048,E007139,E007070,2021JJ00,,,,,,,,,,,,,,,,,,,
7233,E007048,E007139,E007070,2022JJ00,,,,,,,,,,,,,,,,,,,
7234,E007048,E007139,E007070,2023JJ00,,,,,,,,,,,,,,,,,,,
7235,E007048,E007139,E007070,2024JJ00,,,,,,,,,,,,,,,,,,,
7236,E007048,E007139,E007071,1998JJ00,,,,,,,,,,,,,,,,,,,
7237,E007048,E007139,E007071,1999JJ00,,,,,,,,,,,,,,,,,,,
7238,E007048,E007139,E007071,2000JJ00,,,,,,,,,,,,,,,,,,,
7239,E007048,E007139,E007071,2001JJ00,,,,,,,,,,,,,,,,,,,
7240,E007048,E007139,E007071,2002JJ00,,,,,,,,,,,,,,,,,,,
7241,E007048,E007139,E007071,2003JJ00,,,,,,,,,,,,,,,,,,,
7242,E007048,E007139,E007071,2004JJ00,,,,,,,,,,,,,,,,,,,
7243,E007048,E007139,E007071,2005JJ00,,,,,,,,,,,,,,,,,,,
7244,E007048,E007139,E007071,2006JJ00,,,,,,,,,,,,,,,,,,,
7245,E007048,E007139,E007071,2007JJ00,,,,,,,,,,,,,,,,,,,
7246,E007048,E007139,E007071,2008JJ00,,,,,,,,,,,,,,,,,,,
7247,E007048,E007139,E007071,2009JJ00,,,,,,,,,,,,,,,,,,,
7248,E007048,E007139,E007071,2010JJ00,,,,,,,,,,,,,,,,,,,
7249,E007048,E007139,E007071,2011JJ00,,,,,,,,,,,,,,,,,,,
