ID,Multinationaliteit,BedrijfstakkenBranchesSBI2008,Perioden,Productie_1,ToegevoegdeWaarde_2,InvoerGoederen_3,InvoerDiensten_4,UitvoerNederlandsProductGoederen_5,Wederuitvoer_6,UitvoerDiensten_7,Exportverdiensten_8,Werkgelegenheid_9,WerkgelegenheidDoorDeUitvoer_10
263,T001684,400200 ,2019JJ00,10499.0,6616.0,62.0,455.0,0.0,0.0,2490.0,2405.9,47.6,16.2
264,T001684,400200 ,2020JJ00,12021.0,7763.0,63.0,495.0,0.0,0.0,2761.0,2719.3,49.9,16.4
265,T001684,400200 ,2021JJ00,12272.0,7911.0,69.0,498.0,0.0,0.0,3010.0,2889.4,50.6,17.3
266,T001684,402000 ,2015JJ00,84189.0,39504.0,617.0,760.0,0.0,0.0,1541.0,4583.4,61.6,7.5
267,T001684,402000 ,2016JJ00,86309.0,41618.0,616.0,709.0,0.0,0.0,1611.0,4599.4,62.8,7.4
268,T001684,402000 ,2017JJ00,89270.0,45934.0,654.0,734.0,0.0,0.0,1797.0,4952.8,63.7,7.7
269,T001684,402000 ,2018JJ00,93220.0,50726.0,682.0,738.0,0.0,0.0,1928.0,5299.4,64.0,8.2
270,T001684,402000 ,2019JJ00,97050.0,52799.0,703.0,710.0,0.0,0.0,2057.0,5586.5,64.5,8.2
271,T001684,402000 ,2020JJ00,100279.0,55537.0,666.0,766.0,0.0,0.0,1171.0,5121.1,65.6,7.6
272,T001684,402000 ,2021JJ00,105324.0,59989.0,819.0,984.0,0.0,0.0,1081.0,5443.1,66.5,7.8
273,T001684,402100 ,2015JJ00,84189.0,39504.0,617.0,760.0,0.0,0.0,1541.0,4583.4,61.6,7.5
274,T001684,402100 ,2016JJ00,86309.0,41618.0,616.0,709.0,0.0,0.0,1611.0,4599.4,62.8,7.4
275,T001684,402100 ,2017JJ00,89270.0,45934.0,654.0,734.0,0.0,0.0,1797.0,4952.8,63.7,7.7
276,T001684,402100 ,2018JJ00,93220.0,50726.0,682.0,738.0,0.0,0.0,1928.0,5299.4,64.0,8.2
277,T001684,402100 ,2019JJ00,97050.0,52799.0,703.0,710.0,0.0,0.0,2057.0,5586.5,64.5,8.2
278,T001684,402100 ,2020JJ00,100279.0,55537.0,666.0,766.0,0.0,0.0,1171.0,5121.1,65.6,7.6
279,T001684,402100 ,2021JJ00,105324.0,59989.0,819.0,984.0,0.0,0.0,1081.0,5443.1,66.5,7.8
280,T001684,300010 ,2015JJ00,162982.0,89574.0,2405.0,18576.0,768.0,309.0,44813.0,47788.5,1349.1,621.2
281,T001684,300010 ,2016JJ00,169865.0,93738.0,2566.0,18714.0,806.0,327.0,37957.0,44464.1,1413.5,600.1
282,T001684,300010 ,2017JJ00,180678.0,99150.0,2864.0,22204.0,747.0,333.0,42307.0,47754.9,1478.7,643.8
283,T001684,300010 ,2018JJ00,197957.0,105872.0,3055.0,28604.0,826.0,384.0,50377.0,51188.3,1554.0,673.4
284,T001684,300010 ,2019JJ00,208710.0,110198.0,3333.0,30338.0,909.0,449.0,53490.0,54185.6,1575.7,684.5
285,T001684,300010 ,2020JJ00,196559.0,102781.0,3496.0,28358.0,892.0,428.0,48831.0,46903.1,1526.2,636.8
286,T001684,300010 ,2021JJ00,220029.0,113589.0,3935.0,33064.0,952.0,481.0,57492.0,52931.5,1432.9,607.6
287,T001684,403300 ,2015JJ00,100081.0,50937.0,1285.0,12267.0,749.0,280.0,23577.0,25041.5,601.9,277.3
288,T001684,403300 ,2016JJ00,102856.0,52384.0,1431.0,11533.0,786.0,297.0,23636.0,25527.4,617.2,278.7
289,T001684,403300 ,2017JJ00,107276.0,53711.0,1618.0,14022.0,725.0,300.0,25828.0,26573.0,625.0,287.9
290,T001684,403300 ,2018JJ00,117131.0,56102.0,1740.0,18496.0,805.0,345.0,30871.0,27657.7,656.0,299.4
291,T001684,403300 ,2019JJ00,123780.0,58315.0,1883.0,19453.0,886.0,405.0,32416.0,29342.7,674.3,315.2
292,T001684,403300 ,2020JJ00,124561.0,59409.0,2000.0,19538.0,872.0,394.0,33655.0,28640.5,684.4,306.5
293,T001684,403300 ,2021JJ00,135656.0,64379.0,2207.0,20470.0,924.0,445.0,35934.0,30758.4,701.7,310.5
294,T001684,900009 ,2015JJ00,66543.0,34498.0,348.0,9581.0,209.0,168.0,17674.0,18545.3,338.9,172.4
295,T001684,900009 ,2016JJ00,66972.0,34967.0,358.0,8594.0,243.0,180.0,17232.0,18744.8,348.2,177.5
296,T001684,900009 ,2017JJ00,70053.0,35448.0,390.0,11083.0,266.0,197.0,18961.0,19371.5,349.3,182.3
297,T001684,900009 ,2018JJ00,77474.0,36969.0,413.0,15346.0,272.0,214.0,23838.0,20296.6,365.0,188.5
298,T001684,900009 ,2019JJ00,82292.0,38244.0,445.0,16276.0,298.0,282.0,25351.0,21588.2,372.5,202.8
299,T001684,900009 ,2020JJ00,82910.0,38617.0,427.0,16534.0,283.0,274.0,26420.0,20872.4,374.7,193.5
300,T001684,900009 ,2021JJ00,88902.0,41598.0,485.0,17039.0,275.0,310.0,27685.0,22119.2,385.8,193.1
301,T001684,405900 ,2015JJ00,14781.0,8648.0,399.0,563.0,436.0,12.0,1876.0,2663.0,114.1,32.9
302,T001684,405900 ,2016JJ00,15635.0,8864.0,450.0,601.0,443.0,7.0,1951.0,2479.5,115.8,28.9
303,T001684,405900 ,2017JJ00,16639.0,9417.0,500.0,655.0,367.0,8.0,2272.0,2707.9,119.7,30.1
304,T001684,405900 ,2018JJ00,18266.0,10020.0,553.0,759.0,431.0,11.0,2511.0,2771.1,125.0,32.4
305,T001684,405900 ,2019JJ00,18952.0,10382.0,582.0,723.0,489.0,12.0,2501.0,2908.5,130.1,32.0
306,T001684,405900 ,2020JJ00,19841.0,11083.0,606.0,842.0,502.0,18.0,2692.0,3036.3,133.4,32.5
307,T001684,405900 ,2021JJ00,21908.0,11849.0,641.0,962.0,538.0,14.0,2765.0,3191.9,135.0,33.4
308,T001684,406800 ,2015JJ00,4265.0,1792.0,214.0,577.0,52.0,76.0,1870.0,1060.7,32.1,20.6
309,T001684,406800 ,2016JJ00,4620.0,1937.0,285.0,585.0,54.0,81.0,1940.0,1169.0,33.1,19.5
310,T001684,406800 ,2017JJ00,4908.0,2009.0,369.0,582.0,50.0,76.0,1945.0,1158.4,34.1,19.7
311,T001684,406800 ,2018JJ00,5173.0,2080.0,429.0,612.0,63.0,101.0,2023.0,1187.7,36.0,20.3
312,T001684,406800 ,2019JJ00,5262.0,2277.0,481.0,577.0,57.0,92.0,2144.0,1286.2,37.5,20.5
313,T001684,406800 ,2020JJ00,5731.0,2490.0,591.0,582.0,54.0,90.0,2334.0,1399.6,39.3,21.1
314,T001684,406800 ,2021JJ00,6778.0,2791.0,651.0,676.0,66.0,109.0,2660.0,1566.4,43.2,22.9
315,T001684,408105 ,2015JJ00,14492.0,5999.0,324.0,1546.0,52.0,24.0,2157.0,2772.6,116.9,51.5
316,T001684,408105 ,2016JJ00,15629.0,6616.0,338.0,1753.0,46.0,29.0,2513.0,3134.0,120.1,52.8
317,T001684,408105 ,2017JJ00,15676.0,6837.0,359.0,1702.0,42.0,19.0,2650.0,3335.2,121.9,55.8
318,T001684,408105 ,2018JJ00,16218.0,7033.0,345.0,1779.0,39.0,19.0,2499.0,3402.2,130.0,58.1
319,T001684,408105 ,2019JJ00,17274.0,7412.0,375.0,1877.0,42.0,19.0,2420.0,3559.7,134.3,60.0
320,T001684,408105 ,2020JJ00,16079.0,7219.0,376.0,1580.0,33.0,12.0,2209.0,3332.2,137.0,59.4
321,T001684,408105 ,2021JJ00,18068.0,8141.0,430.0,1793.0,45.0,12.0,2824.0,3880.8,137.8,61.1
322,T001684,410200 ,2015JJ00,62901.0,38637.0,1120.0,6309.0,19.0,29.0,21236.0,22746.9,747.2,343.9
323,T001684,410200 ,2016JJ00,67009.0,41354.0,1135.0,7181.0,20.0,30.0,14321.0,18936.7,796.2,321.4
324,T001684,410200 ,2017JJ00,73402.0,45439.0,1246.0,8182.0,22.0,33.0,16479.0,21181.9,853.6,355.8
325,T001684,410200 ,2018JJ00,80826.0,49770.0,1315.0,10108.0,21.0,39.0,19506.0,23530.7,898.0,374.0
326,T001684,410200 ,2019JJ00,84930.0,51883.0,1450.0,10885.0,23.0,44.0,21074.0,24843.0,901.4,369.3
327,T001684,410200 ,2020JJ00,71998.0,43372.0,1496.0,8820.0,20.0,34.0,15176.0,18262.6,841.9,330.3
328,T001684,410200 ,2021JJ00,84373.0,49210.0,1728.0,12594.0,28.0,36.0,21558.0,22173.1,731.2,297.1
329,T001684,410300 ,2015JJ00,13094.0,7582.0,125.0,1543.0,0.0,0.0,13816.0,8621.6,28.4,47.6
330,T001684,410300 ,2016JJ00,13102.0,7359.0,131.0,1511.0,0.0,0.0,5130.0,3743.7,29.2,17.3
331,T001684,410300 ,2017JJ00,14291.0,8047.0,162.0,1594.0,0.0,0.0,5759.0,4201.3,31.1,18.4
332,T001684,410300 ,2018JJ00,17242.0,8973.0,161.0,3134.0,0.0,0.0,7725.0,4889.3,34.0,21.1
333,T001684,410300 ,2019JJ00,19073.0,9654.0,161.0,3954.0,0.0,0.0,8493.0,5431.2,35.2,21.0
334,T001684,410300 ,2020JJ00,18129.0,7819.0,153.0,4787.0,0.0,0.0,7662.0,3787.2,37.2,21.8
335,T001684,410300 ,2021JJ00,22221.0,8084.0,222.0,7344.0,0.0,0.0,11014.0,4348.1,34.1,18.9
336,T001684,412700 ,2015JJ00,21823.0,17507.0,54.0,490.0,5.0,15.0,160.0,7786.8,444.7,197.5
337,T001684,412700 ,2016JJ00,23607.0,19340.0,56.0,506.0,2.0,4.0,193.0,8409.6,486.4,210.9
338,T001684,412700 ,2017JJ00,25953.0,21407.0,50.0,518.0,5.0,12.0,193.0,9366.0,535.9,233.9
339,T001684,412700 ,2018JJ00,28114.0,23401.0,47.0,531.0,5.0,15.0,199.0,10151.0,572.0,247.6
340,T001684,412700 ,2019JJ00,28901.0,23845.0,51.0,530.0,5.0,16.0,222.0,10160.6,566.0,240.6
341,T001684,412700 ,2020JJ00,26377.0,21258.0,53.0,568.0,5.0,14.0,222.0,8646.6,503.1,203.9
342,T001684,412700 ,2021JJ00,29181.0,23972.0,61.0,586.0,4.0,14.0,228.0,9892.3,516.2,212.0
343,T001684,413700 ,2015JJ00,11223.0,3599.0,29.0,3897.0,0.0,0.0,5464.0,2733.3,19.6,8.3
344,T001684,413700 ,2016JJ00,12987.0,4320.0,30.0,4765.0,0.0,0.0,6937.0,3331.3,20.1,8.5
345,T001684,413700 ,2017JJ00,14699.0,5048.0,33.0,5615.0,0.0,0.0,8389.0,3848.1,21.5,14.4
346,T001684,413700 ,2018JJ00,15918.0,5868.0,32.0,5967.0,0.0,0.0,9323.0,4538.4,22.0,14.5
347,T001684,413700 ,2019JJ00,16246.0,6318.0,31.0,5929.0,0.0,0.0,9907.0,5114.0,22.4,14.2
348,T001684,413700 ,2020JJ00,6432.0,1915.0,27.0,2972.0,0.0,0.0,4540.0,1713.5,20.3,13.1
349,T001684,413700 ,2021JJ00,9605.0,3635.0,22.0,4089.0,0.0,0.0,6931.0,3150.2,16.5,10.9
350,T001684,900011 ,2015JJ00,16761.0,9949.0,912.0,379.0,14.0,14.0,1796.0,3605.1,254.4,90.4
351,T001684,900011 ,2016JJ00,17313.0,10335.0,918.0,399.0,18.0,26.0,2061.0,3452.2,260.5,84.8
352,T001684,900011 ,2017JJ00,18459.0,10937.0,1001.0,455.0,17.0,21.0,2138.0,3766.6,265.3,89.2
353,T001684,900011 ,2018JJ00,19552.0,11528.0,1075.0,476.0,16.0,24.0,2259.0,3952.0,270.0,90.7
354,T001684,900011 ,2019JJ00,20710.0,12066.0,1207.0,472.0,18.0,28.0,2452.0,4137.2,277.9,93.4
355,T001684,900011 ,2020JJ00,21060.0,12380.0,1263.0,493.0,15.0,20.0,2752.0,4115.2,281.3,91.4
356,T001684,900011 ,2021JJ00,23366.0,13519.0,1423.0,575.0,24.0,22.0,3385.0,4782.6,164.4,55.3
357,T001684,300013 ,2015JJ00,225008.0,146342.0,6704.0,3490.0,224.0,0.0,3244.0,5834.7,2181.1,80.1
358,T001684,300013 ,2016JJ00,229113.0,150591.0,7096.0,3649.0,201.0,0.0,3437.0,5928.5,2199.6,80.2
359,T001684,300013 ,2017JJ00,234837.0,154665.0,7175.0,3760.0,241.0,0.0,3598.0,6220.2,2230.8,84.3
360,T001684,300013 ,2018JJ00,246207.0,161520.0,7574.0,3850.0,233.0,0.0,3639.0,6370.8,2284.0,87.4
361,T001684,300013 ,2019JJ00,259373.0,169863.0,7914.0,4003.0,239.0,0.0,3827.0,6576.2,2349.4,88.9
362,T001684,300013 ,2020JJ00,258618.0,168591.0,8270.0,4331.0,214.0,0.0,2558.0,5127.3,2409.9,74.1
363,T001684,300013 ,2021JJ00,279272.0,182279.0,10400.0,4409.0,296.0,0.0,2548.0,5557.0,2485.7,77.5
364,T001684,300012 ,2015JJ00,195686.0,131636.0,5471.0,2744.0,179.0,0.0,1530.0,3549.3,1868.4,38.5
365,T001684,300012 ,2016JJ00,198971.0,135414.0,5808.0,2881.0,154.0,0.0,1650.0,3668.4,1878.7,38.9
366,T001684,300012 ,2017JJ00,203756.0,139037.0,5766.0,2923.0,180.0,0.0,1609.0,3758.6,1904.2,39.5
367,T001684,300012 ,2018JJ00,213991.0,145288.0,6070.0,3012.0,170.0,0.0,1622.0,3798.9,1939.0,39.3
368,T001684,300012 ,2019JJ00,225740.0,152839.0,6386.0,3136.0,164.0,0.0,1693.0,3840.4,1998.5,38.9
369,T001684,300012 ,2020JJ00,230875.0,154746.0,6960.0,3499.0,164.0,0.0,1446.0,3447.6,2056.2,36.1
370,T001684,300012 ,2021JJ00,250591.0,168026.0,8891.0,3591.0,232.0,0.0,1456.0,3834.6,2129.8,38.8
371,T001684,417400 ,2015JJ00,74148.0,44041.0,1179.0,1716.0,179.0,0.0,825.0,1969.9,447.3,18.4
372,T001684,417400 ,2016JJ00,73509.0,44924.0,1304.0,1787.0,154.0,0.0,861.0,1997.1,445.1,18.2
373,T001684,417400 ,2017JJ00,75544.0,46453.0,1238.0,1781.0,180.0,0.0,768.0,1973.4,449.8,17.6
374,T001684,417400 ,2018JJ00,79713.0,48377.0,1300.0,1840.0,170.0,0.0,757.0,1936.1,452.0,16.6
375,T001684,417400 ,2019JJ00,84118.0,50768.0,1361.0,1927.0,164.0,0.0,792.0,1917.7,462.8,16.1
376,T001684,417400 ,2020JJ00,88039.0,53036.0,1577.0,2182.0,164.0,0.0,729.0,1804.9,476.8,14.9
377,T001684,417400 ,2021JJ00,92537.0,55250.0,2738.0,2188.0,232.0,0.0,738.0,2057.3,493.0,16.8
378,T001684,417500 ,2015JJ00,74148.0,44041.0,1179.0,1716.0,179.0,0.0,825.0,1969.9,447.3,18.4
379,T001684,417500 ,2016JJ00,73509.0,44924.0,1304.0,1787.0,154.0,0.0,861.0,1997.1,445.1,18.2
380,T001684,417500 ,2017JJ00,75544.0,46453.0,1238.0,1781.0,180.0,0.0,768.0,1973.4,449.8,17.6
381,T001684,417500 ,2018JJ00,79713.0,48377.0,1300.0,1840.0,170.0,0.0,757.0,1936.1,452.0,16.6
382,T001684,417500 ,2019JJ00,84118.0,50768.0,1361.0,1927.0,164.0,0.0,792.0,1917.7,462.8,16.1
383,T001684,417500 ,2020JJ00,88039.0,53036.0,1577.0,2182.0,164.0,0.0,729.0,1804.9,476.8,14.9
384,T001684,417500 ,2021JJ00,92537.0,55250.0,2738.0,2188.0,232.0,0.0,738.0,2057.3,493.0,16.8
385,T001684,419000 ,2015JJ00,40616.0,31008.0,484.0,359.0,0.0,0.0,429.0,1159.1,413.4,14.0
386,T001684,419000 ,2016JJ00,42034.0,31949.0,490.0,390.0,0.0,0.0,508.0,1246.5,423.0,14.7
387,T001684,419000 ,2017JJ00,42946.0,32687.0,518.0,412.0,0.0,0.0,558.0,1350.6,425.1,15.8
388,T001684,419000 ,2018JJ00,44664.0,33929.0,550.0,430.0,0.0,0.0,586.0,1426.1,435.0,16.6
389,T001684,419000 ,2019JJ00,46289.0,35117.0,558.0,444.0,0.0,0.0,612.0,1471.7,444.0,16.8
390,T001684,419000 ,2020JJ00,46708.0,36143.0,493.0,417.0,0.0,0.0,497.0,1271.1,454.2,16.0
391,T001684,419000 ,2021JJ00,49346.0,37841.0,619.0,434.0,0.0,0.0,531.0,1385.6,474.6,17.1
392,T001684,419100 ,2015JJ00,40616.0,31008.0,484.0,359.0,0.0,0.0,429.0,1159.1,413.4,14.0
393,T001684,419100 ,2016JJ00,42034.0,31949.0,490.0,390.0,0.0,0.0,508.0,1246.5,423.0,14.7
394,T001684,419100 ,2017JJ00,42946.0,32687.0,518.0,412.0,0.0,0.0,558.0,1350.6,425.1,15.8
395,T001684,419100 ,2018JJ00,44664.0,33929.0,550.0,430.0,0.0,0.0,586.0,1426.1,435.0,16.6
396,T001684,419100 ,2019JJ00,46289.0,35117.0,558.0,444.0,0.0,0.0,612.0,1471.7,444.0,16.8
397,T001684,419100 ,2020JJ00,46708.0,36143.0,493.0,417.0,0.0,0.0,497.0,1271.1,454.2,16.0
398,T001684,419100 ,2021JJ00,49346.0,37841.0,619.0,434.0,0.0,0.0,531.0,1385.6,474.6,17.1
399,T001684,422400 ,2015JJ00,80922.0,56587.0,3808.0,669.0,0.0,0.0,276.0,420.3,1007.8,6.1
400,T001684,422400 ,2016JJ00,83428.0,58541.0,4014.0,704.0,0.0,0.0,281.0,424.8,1010.6,6.0
401,T001684,422400 ,2017JJ00,85266.0,59897.0,4010.0,730.0,0.0,0.0,283.0,434.6,1029.2,6.1
402,T001684,422400 ,2018JJ00,89614.0,62982.0,4220.0,742.0,0.0,0.0,279.0,436.7,1052.0,6.0
403,T001684,422400 ,2019JJ00,95333.0,66954.0,4467.0,765.0,0.0,0.0,289.0,451.1,1091.7,6.0
404,T001684,422400 ,2020JJ00,96128.0,65567.0,4890.0,900.0,0.0,0.0,220.0,371.5,1125.1,5.3
405,T001684,422400 ,2021JJ00,108708.0,74935.0,5534.0,969.0,0.0,0.0,187.0,391.8,1162.2,4.8
406,T001684,422500 ,2015JJ00,45383.0,30648.0,2970.0,345.0,0.0,0.0,248.0,384.3,444.5,5.3
407,T001684,422500 ,2016JJ00,46486.0,31478.0,3130.0,365.0,0.0,0.0,254.0,389.8,449.2,5.3
408,T001684,422500 ,2017JJ00,47344.0,32196.0,3107.0,375.0,0.0,0.0,254.0,397.6,454.4,5.4
409,T001684,422500 ,2018JJ00,49693.0,33800.0,3254.0,373.0,0.0,0.0,249.0,399.5,470.0,5.3
410,T001684,422500 ,2019JJ00,51990.0,35249.0,3423.0,380.0,0.0,0.0,259.0,413.8,474.7,5.3
411,T001684,422500 ,2020JJ00,52151.0,34051.0,3733.0,447.0,0.0,0.0,200.0,335.6,488.0,4.6
412,T001684,422500 ,2021JJ00,61462.0,40879.0,4267.0,496.0,0.0,0.0,173.0,360.2,507.8,4.3
413,T001684,425305 ,2015JJ00,35539.0,25939.0,838.0,324.0,0.0,0.0,28.0,36.0,563.3,0.8
414,T001684,425305 ,2016JJ00,36942.0,27063.0,884.0,339.0,0.0,0.0,27.0,35.0,561.4,0.7
415,T001684,425305 ,2017JJ00,37922.0,27701.0,903.0,355.0,0.0,0.0,29.0,37.0,574.8,0.7
416,T001684,425305 ,2018JJ00,39921.0,29182.0,966.0,369.0,0.0,0.0,30.0,37.2,582.0,0.7
417,T001684,425305 ,2019JJ00,43343.0,31705.0,1044.0,385.0,0.0,0.0,30.0,37.2,617.0,0.7
418,T001684,425305 ,2020JJ00,43977.0,31516.0,1157.0,453.0,0.0,0.0,20.0,36.0,637.2,0.7
419,T001684,425305 ,2021JJ00,47246.0,34056.0,1267.0,473.0,0.0,0.0,14.0,31.6,654.4,0.6
420,T001684,300014 ,2015JJ00,29322.0,14706.0,1233.0,746.0,45.0,0.0,1714.0,2285.3,312.6,41.7
421,T001684,300014 ,2016JJ00,30142.0,15177.0,1288.0,768.0,47.0,0.0,1787.0,2260.1,320.9,41.3
422,T001684,300014 ,2017JJ00,31081.0,15628.0,1409.0,837.0,61.0,0.0,1989.0,2461.7,326.6,44.8
423,T001684,300014 ,2018JJ00,32216.0,16232.0,1504.0,838.0,63.0,0.0,2017.0,2572.0,345.0,48.0
424,T001684,300014 ,2019JJ00,33633.0,17024.0,1528.0,867.0,75.0,0.0,2134.0,2735.8,350.9,50.0
425,T001684,300014 ,2020JJ00,27743.0,13845.0,1310.0,832.0,50.0,0.0,1112.0,1679.7,353.7,38.0
426,T001684,300014 ,2021JJ00,28681.0,14253.0,1509.0,818.0,64.0,0.0,1092.0,1722.4,355.8,38.7
427,T001684,428100 ,2015JJ00,21040.0,10584.0,503.0,610.0,45.0,0.0,1525.0,1956.0,181.9,32.4
428,T001684,428100 ,2016JJ00,21552.0,10896.0,522.0,622.0,47.0,0.0,1586.0,1924.0,185.8,31.8
429,T001684,428100 ,2017JJ00,22103.0,11138.0,566.0,682.0,61.0,0.0,1767.0,2101.7,190.6,35.0
430,T001684,428100 ,2018JJ00,22695.0,11443.0,606.0,673.0,63.0,0.0,1774.0,2182.5,201.0,37.5
431,T001684,428100 ,2019JJ00,23592.0,11964.0,606.0,698.0,75.0,0.0,1891.0,2309.8,204.5,38.9
432,T001684,428100 ,2020JJ00,18249.0,9178.0,431.0,652.0,50.0,0.0,925.0,1349.9,204.4,28.8
433,T001684,428100 ,2021JJ00,18573.0,9324.0,530.0,635.0,54.0,0.0,908.0,1354.3,202.1,28.9
434,T001684,900048 ,2015JJ00,8485.0,4510.0,178.0,267.0,34.0,0.0,1089.0,1194.7,84.6,21.4
435,T001684,900048 ,2016JJ00,8722.0,4644.0,201.0,273.0,36.0,0.0,1143.0,1137.8,87.5,20.5
436,T001684,900048 ,2017JJ00,8858.0,4702.0,208.0,312.0,50.0,0.0,1276.0,1247.1,89.6,22.8
437,T001684,900048 ,2018JJ00,9033.0,4787.0,216.0,301.0,52.0,0.0,1268.0,1290.8,95.0,24.6
438,T001684,900048 ,2019JJ00,9401.0,4987.0,223.0,326.0,61.0,0.0,1367.0,1365.4,97.9,25.8
439,T001684,900048 ,2020JJ00,6107.0,3248.0,149.0,302.0,36.0,0.0,624.0,623.4,99.2,16.6
440,T001684,900048 ,2021JJ00,5961.0,3092.0,171.0,288.0,35.0,0.0,608.0,588.0,97.7,16.7
441,T001684,431100 ,2015JJ00,6234.0,2604.0,231.0,134.0,0.0,0.0,435.0,409.0,47.5,6.6
442,T001684,431100 ,2016JJ00,6357.0,2678.0,227.0,133.0,0.0,0.0,442.0,425.2,48.1,6.7
443,T001684,431100 ,2017JJ00,6628.0,2794.0,252.0,145.0,0.0,0.0,490.0,473.1,49.7,7.4
444,T001684,431100 ,2018JJ00,6910.0,2925.0,272.0,148.0,0.0,0.0,505.0,496.7,53.0,7.9
445,T001684,431100 ,2019JJ00,7145.0,3022.0,271.0,147.0,0.0,0.0,523.0,515.3,53.7,8.0
446,T001684,431100 ,2020JJ00,5261.0,1904.0,192.0,136.0,0.0,0.0,300.0,321.0,51.4,7.3
447,T001684,431100 ,2021JJ00,5300.0,1877.0,223.0,141.0,0.0,0.0,298.0,316.4,50.5,7.2
448,T001684,435500 ,2015JJ00,6288.0,3590.0,454.0,132.0,0.0,0.0,189.0,312.7,116.2,9.2
449,T001684,435500 ,2016JJ00,6436.0,3690.0,458.0,142.0,0.0,0.0,201.0,321.8,119.9,9.5
450,T001684,435500 ,2017JJ00,6669.0,3826.0,508.0,151.0,0.0,0.0,222.0,345.7,120.5,9.9
451,T001684,435500 ,2018JJ00,6993.0,4063.0,531.0,161.0,0.0,0.0,243.0,374.6,126.0,10.5
452,T001684,435500 ,2019JJ00,7298.0,4251.0,533.0,164.0,0.0,0.0,243.0,411.4,127.1,11.1
453,T001684,435500 ,2020JJ00,6650.0,3757.0,497.0,175.0,0.0,0.0,187.0,315.1,128.4,9.2
454,T001684,435500 ,2021JJ00,7087.0,3988.0,555.0,178.0,10.0,0.0,184.0,352.4,131.1,9.8
455,T001684,435600 ,2015JJ00,6321.0,3470.0,94.0,209.0,11.0,0.0,1.0,352.3,49.7,4.5
456,T001684,435600 ,2016JJ00,6473.0,3574.0,94.0,216.0,11.0,0.0,1.0,361.0,50.2,4.5
457,T001684,435600 ,2017JJ00,6617.0,3642.0,106.0,225.0,11.0,0.0,1.0,381.5,51.2,4.8
458,T001684,435600 ,2018JJ00,6752.0,3731.0,118.0,224.0,11.0,0.0,1.0,395.0,53.0,5.0
459,T001684,435600 ,2019JJ00,7046.0,3955.0,112.0,225.0,14.0,0.0,1.0,429.1,52.9,5.1
460,T001684,435600 ,2020JJ00,6881.0,4026.0,90.0,214.0,14.0,0.0,1.0,405.5,53.8,4.9
461,T001684,435600 ,2021JJ00,7312.0,4355.0,136.0,206.0,19.0,0.0,2.0,449.9,54.0,5.0
462,T001684,437500 ,2015JJ00,1017.0,477.0,115.0,47.0,0.0,0.0,83.0,110.3,11.3,2.6
463,T001684,437500 ,2016JJ00,1034.0,491.0,111.0,50.0,0.0,0.0,83.0,109.9,11.3,2.5
464,T001684,437500 ,2017JJ00,1120.0,514.0,138.0,57.0,0.0,0.0,92.0,120.7,11.4,2.6
465,T001684,437500 ,2018JJ00,1205.0,555.0,152.0,66.0,0.0,0.0,104.0,131.5,12.0,2.8
466,T001684,437500 ,2019JJ00,1199.0,581.0,132.0,66.0,0.0,0.0,101.0,139.4,11.7,2.8
467,T001684,437500 ,2020JJ00,1224.0,572.0,138.0,75.0,0.0,0.0,99.0,131.7,11.7,2.7
468,T001684,437500 ,2021JJ00,1255.0,596.0,140.0,73.0,10.0,0.0,94.0,148.5,11.5,2.8
469,T001684,438600 ,2015JJ00,5271.0,3113.0,339.0,85.0,0.0,0.0,106.0,202.4,104.9,6.6
470,T001684,438600 ,2016JJ00,5402.0,3199.0,347.0,92.0,0.0,0.0,118.0,211.9,108.6,7.0
471,T001684,438600 ,2017JJ00,5549.0,3312.0,370.0,94.0,0.0,0.0,130.0,225.1,109.1,7.2
472,T001684,438600 ,2018JJ00,5788.0,3508.0,379.0,95.0,0.0,0.0,139.0,243.1,114.0,7.7
473,T001684,438600 ,2019JJ00,6099.0,3670.0,401.0,98.0,0.0,0.0,142.0,272.0,115.5,8.3
474,T001684,438600 ,2020JJ00,5426.0,3185.0,359.0,100.0,0.0,0.0,88.0,183.3,116.7,6.5
475,T001684,438600 ,2021JJ00,5832.0,3392.0,415.0,105.0,0.0,0.0,90.0,203.8,119.6,7.0
476,T001684,440000 ,2015JJ00,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0
477,T001684,440000 ,2016JJ00,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0
478,T001684,440000 ,2017JJ00,664.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0
