ID,Zorgaanbieders,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
2081,A041727,A019155,2004JJ00,335.0
2082,A041727,A019155,2005JJ00,334.0
2083,A041727,A019155,2006JJ00,
2084,A041727,A019155,2007JJ00,
2085,A041727,A019155,2008JJ00,
2086,A041727,A019155,2009JJ00,
2087,A041727,A019155,2010JJ00,
2088,A041727,A019155,2011JJ00,
2089,A041727,A019155,2012JJ00,
2090,A041727,A019155,2013JJ00,
2091,A041727,A019155,2014JJ00,
2092,A041727,A019155,2015JJ00,
2093,A041727,A019155,2016JJ00,
2094,A041727,A019155,2017JJ00,
2095,A041727,A019155,2018JJ00,
2096,A041727,A019155,2019JJ00,
2097,A041727,A019155,2020JJ00,
2098,A041727,A019155,2021JJ00,
2099,A041727,A019155,2022JJ00,
2100,A041727,A019156,1998JJ00,
2101,A041727,A019156,1999JJ00,
2102,A041727,A019156,2000JJ00,
2103,A041727,A019156,2001JJ00,
2104,A041727,A019156,2002JJ00,
2105,A041727,A019156,2003JJ00,
2106,A041727,A019156,2004JJ00,
2107,A041727,A019156,2005JJ00,
2108,A041727,A019156,2006JJ00,511.0
2109,A041727,A019156,2007JJ00,554.0
2110,A041727,A019156,2008JJ00,641.0
2111,A041727,A019156,2009JJ00,699.0
2112,A041727,A019156,2010JJ00,738.0
2113,A041727,A019156,2011JJ00,683.0
2114,A041727,A019156,2012JJ00,702.0
2115,A041727,A019156,2013JJ00,668.0
2116,A041727,A019156,2014JJ00,713.0
2117,A041727,A019156,2015JJ00,707.0
2118,A041727,A019156,2016JJ00,708.0
2119,A041727,A019156,2017JJ00,699.0
2120,A041727,A019156,2018JJ00,713.0
2121,A041727,A019156,2019JJ00,754.0
2122,A041727,A019156,2020JJ00,726.0
2123,A041727,A019156,2021JJ00,776.0
2124,A041727,A019156,2022JJ00,797.0
2125,A041727,A019158,1998JJ00,606.0
2126,A041727,A019158,1999JJ00,630.0
2127,A041727,A019158,2000JJ00,690.0
2128,A041727,A019158,2001JJ00,762.0
2129,A041727,A019158,2002JJ00,867.0
2130,A041727,A019158,2003JJ00,964.0
2131,A041727,A019158,2004JJ00,1142.0
2132,A041727,A019158,2005JJ00,1135.0
2133,A041727,A019158,2006JJ00,1155.0
2134,A041727,A019158,2007JJ00,1261.0
2135,A041727,A019158,2008JJ00,1283.0
2136,A041727,A019158,2009JJ00,1429.0
2137,A041727,A019158,2010JJ00,1490.0
2138,A041727,A019158,2011JJ00,1620.0
2139,A041727,A019158,2012JJ00,1661.0
2140,A041727,A019158,2013JJ00,1504.0
2141,A041727,A019158,2014JJ00,1549.0
2142,A041727,A019158,2015JJ00,1520.0
2143,A041727,A019158,2016JJ00,1632.0
2144,A041727,A019158,2017JJ00,1615.0
2145,A041727,A019158,2018JJ00,1648.0
2146,A041727,A019158,2019JJ00,1647.0
2147,A041727,A019158,2020JJ00,1426.0
2148,A041727,A019158,2021JJ00,1579.0
2149,A041727,A019158,2022JJ00,1569.0
2150,A041727,A019163,1998JJ00,249.0
2151,A041727,A019163,1999JJ00,280.0
2152,A041727,A019163,2000JJ00,301.0
2153,A041727,A019163,2001JJ00,361.0
2154,A041727,A019163,2002JJ00,420.0
2155,A041727,A019163,2003JJ00,470.0
2156,A041727,A019163,2004JJ00,480.0
2157,A041727,A019163,2005JJ00,457.0
2158,A041727,A019163,2006JJ00,342.0
2159,A041727,A019163,2007JJ00,374.0
2160,A041727,A019163,2008JJ00,434.0
2161,A041727,A019163,2009JJ00,361.0
2162,A041727,A019163,2010JJ00,364.0
2163,A041727,A019163,2011JJ00,355.0
2164,A041727,A019163,2012JJ00,399.0
2165,A041727,A019163,2013JJ00,462.0
2166,A041727,A019163,2014JJ00,460.0
2167,A041727,A019163,2015JJ00,467.0
2168,A041727,A019163,2016JJ00,467.0
2169,A041727,A019163,2017JJ00,471.0
2170,A041727,A019163,2018JJ00,481.0
2171,A041727,A019163,2019JJ00,496.0
2172,A041727,A019163,2020JJ00,407.0
2173,A041727,A019163,2021JJ00,474.0
2174,A041727,A019163,2022JJ00,555.0
2175,A041727,A019164,1998JJ00,249.0
2176,A041727,A019164,1999JJ00,280.0
2177,A041727,A019164,2000JJ00,301.0
2178,A041727,A019164,2001JJ00,361.0
2179,A041727,A019164,2002JJ00,420.0
2180,A041727,A019164,2003JJ00,470.0
2181,A041727,A019164,2004JJ00,480.0
2182,A041727,A019164,2005JJ00,457.0
2183,A041727,A019164,2006JJ00,342.0
2184,A041727,A019164,2007JJ00,374.0
2185,A041727,A019164,2008JJ00,406.0
2186,A041727,A019164,2009JJ00,331.0
2187,A041727,A019164,2010JJ00,331.0
2188,A041727,A019164,2011JJ00,340.0
2189,A041727,A019164,2012JJ00,380.0
2190,A041727,A019164,2013JJ00,431.0
2191,A041727,A019164,2014JJ00,431.0
2192,A041727,A019164,2015JJ00,431.0
2193,A041727,A019164,2016JJ00,423.0
2194,A041727,A019164,2017JJ00,430.0
2195,A041727,A019164,2018JJ00,441.0
2196,A041727,A019164,2019JJ00,456.0
2197,A041727,A019164,2020JJ00,371.0
2198,A041727,A019164,2021JJ00,435.0
2199,A041727,A019164,2022JJ00,518.0
2200,A041727,A019165,1998JJ00,0.0
2201,A041727,A019165,1999JJ00,0.0
2202,A041727,A019165,2000JJ00,0.0
2203,A041727,A019165,2001JJ00,0.0
2204,A041727,A019165,2002JJ00,0.0
2205,A041727,A019165,2003JJ00,0.0
2206,A041727,A019165,2004JJ00,0.0
2207,A041727,A019165,2005JJ00,0.0
2208,A041727,A019165,2006JJ00,0.0
2209,A041727,A019165,2007JJ00,0.0
2210,A041727,A019165,2008JJ00,28.0
2211,A041727,A019165,2009JJ00,30.0
2212,A041727,A019165,2010JJ00,33.0
2213,A041727,A019165,2011JJ00,14.0
2214,A041727,A019165,2012JJ00,18.0
2215,A041727,A019165,2013JJ00,30.0
2216,A041727,A019165,2014JJ00,29.0
2217,A041727,A019165,2015JJ00,36.0
2218,A041727,A019165,2016JJ00,44.0
2219,A041727,A019165,2017JJ00,41.0
2220,A041727,A019165,2018JJ00,41.0
2221,A041727,A019165,2019JJ00,40.0
2222,A041727,A019165,2020JJ00,36.0
2223,A041727,A019165,2021JJ00,39.0
2224,A041727,A019165,2022JJ00,37.0
2225,A041727,A044427,1998JJ00,2.0
2226,A041727,A044427,1999JJ00,2.0
2227,A041727,A044427,2000JJ00,3.0
2228,A041727,A044427,2001JJ00,3.0
2229,A041727,A044427,2002JJ00,3.0
2230,A041727,A044427,2003JJ00,3.0
2231,A041727,A044427,2004JJ00,3.0
2232,A041727,A044427,2005JJ00,4.0
2233,A041727,A044427,2006JJ00,4.0
2234,A041727,A044427,2007JJ00,4.0
2235,A041727,A044427,2008JJ00,4.0
2236,A041727,A044427,2009JJ00,5.0
2237,A041727,A044427,2010JJ00,5.0
2238,A041727,A044427,2011JJ00,6.0
2239,A041727,A044427,2012JJ00,6.0
2240,A041727,A044427,2013JJ00,5.0
2241,A041727,A044427,2014JJ00,5.0
2242,A041727,A044427,2015JJ00,5.0
2243,A041727,A044427,2016JJ00,5.0
2244,A041727,A044427,2017JJ00,5.0
2245,A041727,A044427,2018JJ00,5.0
2246,A041727,A044427,2019JJ00,5.0
2247,A041727,A044427,2020JJ00,3.0
2248,A041727,A044427,2021JJ00,3.0
2249,A041727,A044427,2022JJ00,4.0
2250,A041728,T001103,1998JJ00,777.0
2251,A041728,T001103,1999JJ00,872.0
2252,A041728,T001103,2000JJ00,925.0
2253,A041728,T001103,2001JJ00,1019.0
2254,A041728,T001103,2002JJ00,1088.0
2255,A041728,T001103,2003JJ00,1180.0
2256,A041728,T001103,2004JJ00,1191.0
2257,A041728,T001103,2005JJ00,1251.0
2258,A041728,T001103,2006JJ00,1432.0
2259,A041728,T001103,2007JJ00,1567.0
2260,A041728,T001103,2008JJ00,1679.0
2261,A041728,T001103,2009JJ00,1801.0
2262,A041728,T001103,2010JJ00,1866.0
2263,A041728,T001103,2011JJ00,1983.0
2264,A041728,T001103,2012JJ00,1966.0
2265,A041728,T001103,2013JJ00,1930.0
2266,A041728,T001103,2014JJ00,1989.0
2267,A041728,T001103,2015JJ00,2028.0
2268,A041728,T001103,2016JJ00,2192.0
2269,A041728,T001103,2017JJ00,2191.0
2270,A041728,T001103,2018JJ00,2258.0
2271,A041728,T001103,2019JJ00,2300.0
2272,A041728,T001103,2020JJ00,2222.0
2273,A041728,T001103,2021JJ00,2501.0
2274,A041728,T001103,2022JJ00,2559.0
2275,A041728,A019151,1998JJ00,0.0
2276,A041728,A019151,1999JJ00,0.0
2277,A041728,A019151,2000JJ00,0.0
2278,A041728,A019151,2001JJ00,0.0
2279,A041728,A019151,2002JJ00,0.0
2280,A041728,A019151,2003JJ00,0.0
2281,A041728,A019151,2004JJ00,0.0
2282,A041728,A019151,2005JJ00,0.0
2283,A041728,A019151,2006JJ00,0.0
2284,A041728,A019151,2007JJ00,0.0
2285,A041728,A019151,2008JJ00,0.0
2286,A041728,A019151,2009JJ00,0.0
2287,A041728,A019151,2010JJ00,0.0
2288,A041728,A019151,2011JJ00,0.0
2289,A041728,A019151,2012JJ00,0.0
2290,A041728,A019151,2013JJ00,0.0
2291,A041728,A019151,2014JJ00,0.0
2292,A041728,A019151,2015JJ00,0.0
2293,A041728,A019151,2016JJ00,0.0
2294,A041728,A019151,2017JJ00,0.0
2295,A041728,A019151,2018JJ00,0.0
2296,A041728,A019151,2019JJ00,0.0
2297,A041728,A019151,2020JJ00,38.0
2298,A041728,A019151,2021JJ00,14.0
2299,A041728,A019151,2022JJ00,1.0
2300,A041728,A019154,1998JJ00,0.0
2301,A041728,A019154,1999JJ00,0.0
2302,A041728,A019154,2000JJ00,0.0
2303,A041728,A019154,2001JJ00,0.0
2304,A041728,A019154,2002JJ00,0.0
2305,A041728,A019154,2003JJ00,0.0
2306,A041728,A019154,2004JJ00,0.0
2307,A041728,A019154,2005JJ00,0.0
2308,A041728,A019154,2006JJ00,0.0
2309,A041728,A019154,2007JJ00,0.0
2310,A041728,A019154,2008JJ00,0.0
2311,A041728,A019154,2009JJ00,0.0
2312,A041728,A019154,2010JJ00,0.0
2313,A041728,A019154,2011JJ00,0.0
2314,A041728,A019154,2012JJ00,0.0
2315,A041728,A019154,2013JJ00,0.0
2316,A041728,A019154,2014JJ00,0.0
2317,A041728,A019154,2015JJ00,0.0
2318,A041728,A019154,2016JJ00,0.0
2319,A041728,A019154,2017JJ00,0.0
2320,A041728,A019154,2018JJ00,0.0
2321,A041728,A019154,2019JJ00,0.0
2322,A041728,A019154,2020JJ00,0.0
2323,A041728,A019154,2021JJ00,0.0
2324,A041728,A019154,2022JJ00,0.0
2325,A041728,A019155,1998JJ00,447.0
2326,A041728,A019155,1999JJ00,497.0
2327,A041728,A019155,2000JJ00,536.0
2328,A041728,A019155,2001JJ00,586.0
2329,A041728,A019155,2002JJ00,618.0
2330,A041728,A019155,2003JJ00,655.0
2331,A041728,A019155,2004JJ00,367.0
2332,A041728,A019155,2005JJ00,378.0
2333,A041728,A019155,2006JJ00,
2334,A041728,A019155,2007JJ00,
2335,A041728,A019155,2008JJ00,
2336,A041728,A019155,2009JJ00,
2337,A041728,A019155,2010JJ00,
2338,A041728,A019155,2011JJ00,
2339,A041728,A019155,2012JJ00,
2340,A041728,A019155,2013JJ00,
2341,A041728,A019155,2014JJ00,
2342,A041728,A019155,2015JJ00,
2343,A041728,A019155,2016JJ00,
2344,A041728,A019155,2017JJ00,
2345,A041728,A019155,2018JJ00,
2346,A041728,A019155,2019JJ00,
2347,A041728,A019155,2020JJ00,
2348,A041728,A019155,2021JJ00,
2349,A041728,A019155,2022JJ00,
2350,A041728,A019156,1998JJ00,
2351,A041728,A019156,1999JJ00,
2352,A041728,A019156,2000JJ00,
2353,A041728,A019156,2001JJ00,
2354,A041728,A019156,2002JJ00,
2355,A041728,A019156,2003JJ00,
2356,A041728,A019156,2004JJ00,
2357,A041728,A019156,2005JJ00,
2358,A041728,A019156,2006JJ00,596.0
2359,A041728,A019156,2007JJ00,672.0
2360,A041728,A019156,2008JJ00,724.0
2361,A041728,A019156,2009JJ00,817.0
2362,A041728,A019156,2010JJ00,896.0
2363,A041728,A019156,2011JJ00,914.0
2364,A041728,A019156,2012JJ00,827.0
2365,A041728,A019156,2013JJ00,785.0
2366,A041728,A019156,2014JJ00,821.0
2367,A041728,A019156,2015JJ00,844.0
2368,A041728,A019156,2016JJ00,893.0
2369,A041728,A019156,2017JJ00,916.0
2370,A041728,A019156,2018JJ00,969.0
2371,A041728,A019156,2019JJ00,1008.0
2372,A041728,A019156,2020JJ00,1032.0
2373,A041728,A019156,2021JJ00,1180.0
2374,A041728,A019156,2022JJ00,1209.0
2375,A041728,A019158,1998JJ00,279.0
2376,A041728,A019158,1999JJ00,314.0
2377,A041728,A019158,2000JJ00,323.0
2378,A041728,A019158,2001JJ00,359.0
2379,A041728,A019158,2002JJ00,387.0
2380,A041728,A019158,2003JJ00,429.0
2381,A041728,A019158,2004JJ00,725.0
2382,A041728,A019158,2005JJ00,764.0
2383,A041728,A019158,2006JJ00,799.0
2384,A041728,A019158,2007JJ00,849.0
2385,A041728,A019158,2008JJ00,881.0
2386,A041728,A019158,2009JJ00,903.0
2387,A041728,A019158,2010JJ00,885.0
2388,A041728,A019158,2011JJ00,975.0
2389,A041728,A019158,2012JJ00,1029.0
2390,A041728,A019158,2013JJ00,1027.0
2391,A041728,A019158,2014JJ00,1049.0
2392,A041728,A019158,2015JJ00,1063.0
2393,A041728,A019158,2016JJ00,1176.0
2394,A041728,A019158,2017JJ00,1150.0
2395,A041728,A019158,2018JJ00,1161.0
2396,A041728,A019158,2019JJ00,1160.0
2397,A041728,A019158,2020JJ00,1042.0
2398,A041728,A019158,2021JJ00,1159.0
2399,A041728,A019158,2022JJ00,1140.0
2400,A041728,A019163,1998JJ00,52.0
2401,A041728,A019163,1999JJ00,61.0
2402,A041728,A019163,2000JJ00,66.0
2403,A041728,A019163,2001JJ00,74.0
2404,A041728,A019163,2002JJ00,83.0
2405,A041728,A019163,2003JJ00,97.0
2406,A041728,A019163,2004JJ00,99.0
2407,A041728,A019163,2005JJ00,109.0
2408,A041728,A019163,2006JJ00,37.0
2409,A041728,A019163,2007JJ00,47.0
2410,A041728,A019163,2008JJ00,74.0
2411,A041728,A019163,2009JJ00,81.0
2412,A041728,A019163,2010JJ00,84.0
2413,A041728,A019163,2011JJ00,94.0
2414,A041728,A019163,2012JJ00,109.0
2415,A041728,A019163,2013JJ00,117.0
2416,A041728,A019163,2014JJ00,119.0
2417,A041728,A019163,2015JJ00,122.0
2418,A041728,A019163,2016JJ00,122.0
2419,A041728,A019163,2017JJ00,125.0
2420,A041728,A019163,2018JJ00,129.0
2421,A041728,A019163,2019JJ00,132.0
2422,A041728,A019163,2020JJ00,110.0
2423,A041728,A019163,2021JJ00,149.0
2424,A041728,A019163,2022JJ00,209.0
2425,A041728,A019164,1998JJ00,52.0
2426,A041728,A019164,1999JJ00,61.0
2427,A041728,A019164,2000JJ00,66.0
2428,A041728,A019164,2001JJ00,74.0
2429,A041728,A019164,2002JJ00,83.0
2430,A041728,A019164,2003JJ00,97.0
2431,A041728,A019164,2004JJ00,99.0
2432,A041728,A019164,2005JJ00,109.0
2433,A041728,A019164,2006JJ00,37.0
2434,A041728,A019164,2007JJ00,47.0
2435,A041728,A019164,2008JJ00,51.0
2436,A041728,A019164,2009JJ00,54.0
2437,A041728,A019164,2010JJ00,55.0
2438,A041728,A019164,2011JJ00,62.0
2439,A041728,A019164,2012JJ00,85.0
2440,A041728,A019164,2013JJ00,74.0
2441,A041728,A019164,2014JJ00,76.0
2442,A041728,A019164,2015JJ00,74.0
2443,A041728,A019164,2016JJ00,74.0
2444,A041728,A019164,2017JJ00,74.0
2445,A041728,A019164,2018JJ00,74.0
2446,A041728,A019164,2019JJ00,76.0
2447,A041728,A019164,2020JJ00,51.0
2448,A041728,A019164,2021JJ00,71.0
2449,A041728,A019164,2022JJ00,127.0
2450,A041728,A019165,1998JJ00,0.0
2451,A041728,A019165,1999JJ00,0.0
2452,A041728,A019165,2000JJ00,0.0
2453,A041728,A019165,2001JJ00,0.0
2454,A041728,A019165,2002JJ00,0.0
2455,A041728,A019165,2003JJ00,0.0
2456,A041728,A019165,2004JJ00,0.0
2457,A041728,A019165,2005JJ00,0.0
2458,A041728,A019165,2006JJ00,0.0
2459,A041728,A019165,2007JJ00,0.0
2460,A041728,A019165,2008JJ00,23.0
2461,A041728,A019165,2009JJ00,27.0
2462,A041728,A019165,2010JJ00,29.0
2463,A041728,A019165,2011JJ00,33.0
2464,A041728,A019165,2012JJ00,24.0
2465,A041728,A019165,2013JJ00,43.0
2466,A041728,A019165,2014JJ00,43.0
2467,A041728,A019165,2015JJ00,47.0
2468,A041728,A019165,2016JJ00,48.0
2469,A041728,A019165,2017JJ00,50.0
2470,A041728,A019165,2018JJ00,54.0
2471,A041728,A019165,2019JJ00,56.0
2472,A041728,A019165,2020JJ00,59.0
2473,A041728,A019165,2021JJ00,78.0
2474,A041728,A019165,2022JJ00,83.0
2475,A041728,A044427,1998JJ00,0.0
2476,A041728,A044427,1999JJ00,0.0
2477,A041728,A044427,2000JJ00,0.0
2478,A041728,A044427,2001JJ00,0.0
2479,A041728,A044427,2002JJ00,0.0
2480,A041728,A044427,2003JJ00,0.0
2481,A041728,A044427,2004JJ00,0.0
2482,A041728,A044427,2005JJ00,0.0
2483,A041728,A044427,2006JJ00,0.0
2484,A041728,A044427,2007JJ00,0.0
2485,A041728,A044427,2008JJ00,0.0
2486,A041728,A044427,2009JJ00,0.0
2487,A041728,A044427,2010JJ00,0.0
2488,A041728,A044427,2011JJ00,0.0
2489,A041728,A044427,2012JJ00,0.0
2490,A041728,A044427,2013JJ00,0.0
2491,A041728,A044427,2014JJ00,0.0
2492,A041728,A044427,2015JJ00,0.0
2493,A041728,A044427,2016JJ00,0.0
2494,A041728,A044427,2017JJ00,0.0
2495,A041728,A044427,2018JJ00,0.0
2496,A041728,A044427,2019JJ00,0.0
2497,A041728,A044427,2020JJ00,0.0
2498,A041728,A044427,2021JJ00,0.0
2499,A041728,A044427,2022JJ00,0.0
2500,A041729,T001103,1998JJ00,7550.0
2501,A041729,T001103,1999JJ00,7961.0
2502,A041729,T001103,2000JJ00,8569.0
2503,A041729,T001103,2001JJ00,9757.0
2504,A041729,T001103,2002JJ00,11148.0
2505,A041729,T001103,2003JJ00,12075.0
2506,A041729,T001103,2004JJ00,12214.0
2507,A041729,T001103,2005JJ00,12572.0
2508,A041729,T001103,2006JJ00,13118.0
2509,A041729,T001103,2007JJ00,13329.0
2510,A041729,T001103,2008JJ00,14116.0
2511,A041729,T001103,2009JJ00,14696.0
2512,A041729,T001103,2010JJ00,15369.0
2513,A041729,T001103,2011JJ00,15890.0
2514,A041729,T001103,2012JJ00,17158.0
2515,A041729,T001103,2013JJ00,17306.0
2516,A041729,T001103,2014JJ00,17304.0
2517,A041729,T001103,2015JJ00,17219.0
2518,A041729,T001103,2016JJ00,17260.0
2519,A041729,T001103,2017JJ00,17933.0
2520,A041729,T001103,2018JJ00,18989.0
2521,A041729,T001103,2019JJ00,20583.0
2522,A041729,T001103,2020JJ00,23289.0
2523,A041729,T001103,2021JJ00,23693.0
2524,A041729,T001103,2022JJ00,23845.0
2525,A041729,A019151,1998JJ00,141.0
2526,A041729,A019151,1999JJ00,151.0
2527,A041729,A019151,2000JJ00,176.0
2528,A041729,A019151,2001JJ00,205.0
2529,A041729,A019151,2002JJ00,285.0
2530,A041729,A019151,2003JJ00,350.0
2531,A041729,A019151,2004JJ00,323.0
2532,A041729,A019151,2005JJ00,365.0
2533,A041729,A019151,2006JJ00,340.0
2534,A041729,A019151,2007JJ00,1355.0
2535,A041729,A019151,2008JJ00,1297.0
2536,A041729,A019151,2009JJ00,1336.0
2537,A041729,A019151,2010JJ00,1441.0
2538,A041729,A019151,2011JJ00,1491.0
2539,A041729,A019151,2012JJ00,1484.0
2540,A041729,A019151,2013JJ00,1429.0
2541,A041729,A019151,2014JJ00,1368.0
2542,A041729,A019151,2015JJ00,1923.0
2543,A041729,A019151,2016JJ00,1665.0
2544,A041729,A019151,2017JJ00,1826.0
2545,A041729,A019151,2018JJ00,2109.0
2546,A041729,A019151,2019JJ00,2247.0
2547,A041729,A019151,2020JJ00,3533.0
2548,A041729,A019151,2021JJ00,2821.0
2549,A041729,A019151,2022JJ00,2406.0
2550,A041729,A019154,1998JJ00,6103.0
2551,A041729,A019154,1999JJ00,6443.0
2552,A041729,A019154,2000JJ00,6973.0
2553,A041729,A019154,2001JJ00,8053.0
2554,A041729,A019154,2002JJ00,9256.0
2555,A041729,A019154,2003JJ00,10077.0
2556,A041729,A019154,2004JJ00,10081.0
2557,A041729,A019154,2005JJ00,10346.0
2558,A041729,A019154,2006JJ00,10929.0
2559,A041729,A019154,2007JJ00,10154.0
2560,A041729,A019154,2008JJ00,10956.0
2561,A041729,A019154,2009JJ00,11370.0
2562,A041729,A019154,2010JJ00,11886.0
2563,A041729,A019154,2011JJ00,12299.0
2564,A041729,A019154,2012JJ00,13499.0
2565,A041729,A019154,2013JJ00,12984.0
2566,A041729,A019154,2014JJ00,12919.0
2567,A041729,A019154,2015JJ00,9513.0
2568,A041729,A019154,2016JJ00,9725.0
2569,A041729,A019154,2017JJ00,9873.0
2570,A041729,A019154,2018JJ00,10463.0
2571,A041729,A019154,2019JJ00,11887.0
2572,A041729,A019154,2020JJ00,13300.0
2573,A041729,A019154,2021JJ00,14229.0
2574,A041729,A019154,2022JJ00,15028.0
2575,A041729,A019155,1998JJ00,135.0
2576,A041729,A019155,1999JJ00,152.0
2577,A041729,A019155,2000JJ00,179.0
2578,A041729,A019155,2001JJ00,226.0
2579,A041729,A019155,2002JJ00,251.0
2580,A041729,A019155,2003JJ00,290.0
2581,A041729,A019155,2004JJ00,297.0
2582,A041729,A019155,2005JJ00,298.0
2583,A041729,A019155,2006JJ00,
2584,A041729,A019155,2007JJ00,
2585,A041729,A019155,2008JJ00,
2586,A041729,A019155,2009JJ00,
2587,A041729,A019155,2010JJ00,
2588,A041729,A019155,2011JJ00,
2589,A041729,A019155,2012JJ00,
2590,A041729,A019155,2013JJ00,
2591,A041729,A019155,2014JJ00,
2592,A041729,A019155,2015JJ00,
2593,A041729,A019155,2016JJ00,
2594,A041729,A019155,2017JJ00,
2595,A041729,A019155,2018JJ00,
2596,A041729,A019155,2019JJ00,
2597,A041729,A019155,2020JJ00,
2598,A041729,A019155,2021JJ00,
2599,A041729,A019155,2022JJ00,
2600,A041729,A019156,1998JJ00,
2601,A041729,A019156,1999JJ00,
2602,A041729,A019156,2000JJ00,
2603,A041729,A019156,2001JJ00,
2604,A041729,A019156,2002JJ00,
2605,A041729,A019156,2003JJ00,
2606,A041729,A019156,2004JJ00,
2607,A041729,A019156,2005JJ00,
2608,A041729,A019156,2006JJ00,427.0
2609,A041729,A019156,2007JJ00,442.0
2610,A041729,A019156,2008JJ00,507.0
2611,A041729,A019156,2009JJ00,561.0
2612,A041729,A019156,2010JJ00,619.0
2613,A041729,A019156,2011JJ00,610.0
2614,A041729,A019156,2012JJ00,610.0
2615,A041729,A019156,2013JJ00,1166.0
2616,A041729,A019156,2014JJ00,1230.0
2617,A041729,A019156,2015JJ00,4298.0
2618,A041729,A019156,2016JJ00,4422.0
2619,A041729,A019156,2017JJ00,4876.0
2620,A041729,A019156,2018JJ00,5125.0
2621,A041729,A019156,2019JJ00,5133.0
2622,A041729,A019156,2020JJ00,5090.0
2623,A041729,A019156,2021JJ00,5207.0
2624,A041729,A019156,2022JJ00,4887.0
2625,A041729,A019158,1998JJ00,32.0
2626,A041729,A019158,1999JJ00,40.0
2627,A041729,A019158,2000JJ00,46.0
2628,A041729,A019158,2001JJ00,56.0
2629,A041729,A019158,2002JJ00,73.0
2630,A041729,A019158,2003JJ00,91.0
2631,A041729,A019158,2004JJ00,99.0
2632,A041729,A019158,2005JJ00,109.0
2633,A041729,A019158,2006JJ00,0.0
2634,A041729,A019158,2007JJ00,0.0
2635,A041729,A019158,2008JJ00,0.0
2636,A041729,A019158,2009JJ00,0.0
2637,A041729,A019158,2010JJ00,0.0
2638,A041729,A019158,2011JJ00,0.0
2639,A041729,A019158,2012JJ00,0.0
2640,A041729,A019158,2013JJ00,0.0
2641,A041729,A019158,2014JJ00,0.0
2642,A041729,A019158,2015JJ00,0.0
2643,A041729,A019158,2016JJ00,0.0
2644,A041729,A019158,2017JJ00,0.0
2645,A041729,A019158,2018JJ00,0.0
2646,A041729,A019158,2019JJ00,0.0
2647,A041729,A019158,2020JJ00,0.0
2648,A041729,A019158,2021JJ00,0.0
2649,A041729,A019158,2022JJ00,0.0
2650,A041729,A019163,1998JJ00,1125.0
2651,A041729,A019163,1999JJ00,1161.0
2652,A041729,A019163,2000JJ00,1177.0
2653,A041729,A019163,2001JJ00,1201.0
2654,A041729,A019163,2002JJ00,1250.0
2655,A041729,A019163,2003JJ00,1242.0
2656,A041729,A019163,2004JJ00,1385.0
2657,A041729,A019163,2005JJ00,1422.0
2658,A041729,A019163,2006JJ00,1402.0
2659,A041729,A019163,2007JJ00,1372.0
2660,A041729,A019163,2008JJ00,1351.0
2661,A041729,A019163,2009JJ00,1425.0
2662,A041729,A019163,2010JJ00,1419.0
2663,A041729,A019163,2011JJ00,1484.0
2664,A041729,A019163,2012JJ00,1559.0
2665,A041729,A019163,2013JJ00,1719.0
2666,A041729,A019163,2014JJ00,1778.0
2667,A041729,A019163,2015JJ00,1477.0
2668,A041729,A019163,2016JJ00,1437.0
2669,A041729,A019163,2017JJ00,1348.0
2670,A041729,A019163,2018JJ00,1283.0
2671,A041729,A019163,2019JJ00,1306.0
2672,A041729,A019163,2020JJ00,1355.0
2673,A041729,A019163,2021JJ00,1426.0
2674,A041729,A019163,2022JJ00,1514.0
2675,A041729,A019164,1998JJ00,31.0
2676,A041729,A019164,1999JJ00,25.0
2677,A041729,A019164,2000JJ00,26.0
2678,A041729,A019164,2001JJ00,26.0
2679,A041729,A019164,2002JJ00,34.0
2680,A041729,A019164,2003JJ00,41.0
2681,A041729,A019164,2004JJ00,40.0
2682,A041729,A019164,2005JJ00,44.0
2683,A041729,A019164,2006JJ00,38.0
2684,A041729,A019164,2007JJ00,37.0
2685,A041729,A019164,2008JJ00,33.0
2686,A041729,A019164,2009JJ00,40.0
2687,A041729,A019164,2010JJ00,40.0
2688,A041729,A019164,2011JJ00,41.0
2689,A041729,A019164,2012JJ00,41.0
2690,A041729,A019164,2013JJ00,39.0
2691,A041729,A019164,2014JJ00,61.0
2692,A041729,A019164,2015JJ00,70.0
2693,A041729,A019164,2016JJ00,67.0
2694,A041729,A019164,2017JJ00,65.0
2695,A041729,A019164,2018JJ00,65.0
2696,A041729,A019164,2019JJ00,66.0
2697,A041729,A019164,2020JJ00,66.0
2698,A041729,A019164,2021JJ00,67.0
2699,A041729,A019164,2022JJ00,66.0
2700,A041729,A019165,1998JJ00,1094.0
2701,A041729,A019165,1999JJ00,1136.0
2702,A041729,A019165,2000JJ00,1151.0
2703,A041729,A019165,2001JJ00,1175.0
2704,A041729,A019165,2002JJ00,1216.0
2705,A041729,A019165,2003JJ00,1201.0
2706,A041729,A019165,2004JJ00,1346.0
2707,A041729,A019165,2005JJ00,1378.0
2708,A041729,A019165,2006JJ00,1363.0
2709,A041729,A019165,2007JJ00,1335.0
2710,A041729,A019165,2008JJ00,1318.0
2711,A041729,A019165,2009JJ00,1385.0
2712,A041729,A019165,2010JJ00,1378.0
2713,A041729,A019165,2011JJ00,1443.0
2714,A041729,A019165,2012JJ00,1518.0
2715,A041729,A019165,2013JJ00,1680.0
2716,A041729,A019165,2014JJ00,1717.0
