ID,Producten,Perioden,Kostprijsindex2010100_1,OntwikkelingTOVEenMaandEerder_2,OntwikkelingTOVEenJaarEerder_3,Consumentenprijsindex2010100_4,OntwikkelingTOVEenMaandEerder_5,OntwikkelingTOVEenJaarEerder_6
3492,7220  ,2014MM10,115.06,-9.44,-6.75,107.2,-2.75,-2.43
3493,7220  ,2014MM11,108.45,-5.74,-10.9,104.24,-2.75,-3.92
3494,7220  ,2014MM12,90.39,-16.65,-27.37,98.54,-5.47,-9.92
3495,7220  ,2015MM01,82.21,-9.05,-33.24,93.16,-5.46,-14.25
3496,7220  ,2015MM02,87.13,5.98,-29.71,96.5,3.59,-11.38
3497,7220  ,2015MM03,93.46,7.27,-24.67,100.41,4.05,-7.17
3498,7220  ,2015MM04,96.73,3.5,-24.76,101.68,1.27,-7.72
3499,7220  ,2015MM05,99.73,3.1,-22.75,103.32,1.61,-6.49
3500,9210  ,2005MM01,85.13,0.0,0.0,88.64,0.0,0.0
3501,9210  ,2005MM02,85.27,0.16,0.0,88.64,0.0,0.0
3502,9210  ,2005MM03,85.04,-0.27,0.0,88.64,0.0,0.0
3503,9210  ,2005MM04,86.28,1.46,0.0,88.65,0.02,0.0
3504,9210  ,2005MM05,86.61,0.38,0.0,88.65,0.0,0.0
3505,9210  ,2005MM06,87.22,0.7,0.0,88.65,0.0,0.0
3506,9210  ,2005MM07,87.78,0.64,0.0,88.82,0.18,0.0
3507,9210  ,2005MM08,87.4,-0.43,0.0,88.82,0.0,0.0
3508,9210  ,2005MM09,87.6,0.23,0.0,89.42,0.68,0.0
3509,9210  ,2005MM10,89.26,1.89,0.0,89.43,0.01,0.0
3510,9210  ,2005MM11,89.64,0.43,0.0,89.43,0.0,0.0
3511,9210  ,2005MM12,89.53,-0.12,0.0,89.43,0.0,0.0
3512,9210  ,2006MM01,89.69,0.18,5.36,90.4,1.09,1.99
3513,9210  ,2006MM02,89.95,0.29,5.49,90.4,0.0,1.99
3514,9210  ,2006MM03,89.82,-0.14,5.62,90.45,0.05,2.05
3515,9210  ,2006MM04,89.49,-0.37,3.72,90.45,0.0,2.02
3516,9210  ,2006MM05,88.79,-0.78,2.52,90.45,0.0,2.02
3517,9210  ,2006MM06,88.97,0.2,2.01,90.45,0.0,2.02
3518,9210  ,2006MM07,89.44,0.53,1.89,90.75,0.33,2.17
3519,9210  ,2006MM08,89.28,-0.18,2.15,90.75,0.0,2.17
3520,9210  ,2006MM09,89.73,0.5,2.43,92.33,1.74,3.25
3521,9210  ,2006MM10,89.79,0.07,0.59,92.33,0.0,3.24
3522,9210  ,2006MM11,89.42,-0.41,-0.25,92.33,0.0,3.24
3523,9210  ,2006MM12,89.02,-0.45,-0.57,92.33,0.0,3.24
3524,9210  ,2007MM01,89.52,0.56,-0.19,93.43,1.19,3.35
3525,9210  ,2007MM02,89.45,-0.08,-0.56,93.43,0.0,3.35
3526,9210  ,2007MM03,89.28,-0.19,-0.6,93.43,0.0,3.29
3527,9210  ,2007MM04,88.85,-0.48,-0.72,93.43,0.0,3.29
3528,9210  ,2007MM05,88.86,0.01,0.08,93.43,0.0,3.29
3529,9210  ,2007MM06,88.94,0.09,-0.03,93.43,0.0,3.29
3530,9210  ,2007MM07,89.53,0.66,0.1,93.6,0.19,3.14
3531,9210  ,2007MM08,89.64,0.12,0.4,93.6,0.0,3.14
3532,9210  ,2007MM09,89.39,-0.28,-0.38,94.04,0.47,1.86
3533,9210  ,2007MM10,89.13,-0.29,-0.74,94.04,0.0,1.86
3534,9210  ,2007MM11,88.69,-0.49,-0.82,94.04,0.0,1.86
3535,9210  ,2007MM12,88.82,0.15,-0.22,94.04,0.0,1.86
3536,9210  ,2008MM01,91.63,3.16,2.36,94.97,0.99,1.65
3537,9210  ,2008MM02,91.63,0.0,2.44,94.97,0.0,1.65
3538,9210  ,2008MM03,91.0,-0.69,1.93,94.97,0.0,1.65
3539,9210  ,2008MM04,91.04,0.04,2.46,94.97,0.0,1.65
3540,9210  ,2008MM05,91.2,0.18,2.63,94.97,0.0,1.65
3541,9210  ,2008MM06,91.26,0.07,2.61,94.97,0.0,1.65
3542,9210  ,2008MM07,92.88,1.78,3.74,95.25,0.3,1.76
3543,9210  ,2008MM08,93.71,0.89,4.54,95.25,0.0,1.76
3544,9210  ,2008MM09,94.08,0.39,5.25,96.27,1.07,2.37
3545,9210  ,2008MM10,95.58,1.59,7.24,96.27,0.0,2.37
3546,9210  ,2008MM11,96.24,0.69,8.51,96.27,0.0,2.37
3547,9210  ,2008MM12,95.35,-0.92,7.35,96.27,0.0,2.37
3548,9210  ,2009MM01,97.6,2.36,6.52,97.6,1.38,2.77
3549,9210  ,2009MM02,98.41,0.83,7.4,97.6,0.0,2.77
3550,9210  ,2009MM03,97.82,-0.6,7.49,97.6,0.0,2.77
3551,9210  ,2009MM04,98.26,0.45,7.93,97.6,0.0,2.77
3552,9210  ,2009MM05,97.22,-1.06,6.6,97.6,0.0,2.77
3553,9210  ,2009MM06,97.23,0.01,6.54,97.6,0.0,2.77
3554,9210  ,2009MM07,96.16,-1.1,3.53,97.99,0.4,2.88
3555,9210  ,2009MM08,96.02,-0.15,2.47,97.99,0.0,2.88
3556,9210  ,2009MM09,96.36,0.35,2.42,98.63,0.65,2.45
3557,9210  ,2009MM10,96.05,-0.32,0.49,98.63,0.0,2.45
3558,9210  ,2009MM11,96.22,0.18,-0.02,98.63,0.0,2.45
3559,9210  ,2009MM12,96.44,0.23,1.14,98.63,0.0,2.45
3560,9210  ,2010MM01,96.3,-0.15,-1.33,99.23,0.61,1.67
3561,9210  ,2010MM02,96.77,0.49,-1.67,99.23,0.0,1.67
3562,9210  ,2010MM03,97.17,0.41,-0.66,99.23,0.0,1.67
3563,9210  ,2010MM04,99.98,2.89,1.75,99.23,0.0,1.67
3564,9210  ,2010MM05,101.57,1.59,4.47,99.23,0.0,1.67
3565,9210  ,2010MM06,102.45,0.87,5.37,99.23,0.0,1.67
3566,9210  ,2010MM07,102.07,-0.37,6.15,99.23,0.0,1.26
3567,9210  ,2010MM08,101.72,-0.34,5.94,99.23,0.0,1.26
3568,9210  ,2010MM09,101.61,-0.11,5.45,101.54,2.32,2.95
3569,9210  ,2010MM10,98.72,-2.84,2.78,101.54,0.0,2.95
3570,9210  ,2010MM11,100.29,1.59,4.23,101.54,0.0,2.95
3571,9210  ,2010MM12,101.36,1.07,5.1,101.54,0.0,2.95
3572,9210  ,2011MM01,102.11,0.74,6.03,101.01,-0.52,1.79
3573,9210  ,2011MM02,102.0,-0.11,5.4,101.01,0.0,1.79
3574,9210  ,2011MM03,100.94,-1.04,3.88,101.01,0.0,1.79
3575,9210  ,2011MM04,100.38,-0.55,0.4,101.01,0.0,1.79
3576,9210  ,2011MM05,100.71,0.33,-0.85,101.01,0.0,1.79
3577,9210  ,2011MM06,100.92,0.21,-1.49,101.01,0.0,1.79
3578,9210  ,2011MM07,101.75,0.82,-0.31,101.3,0.29,2.08
3579,9210  ,2011MM08,101.57,-0.18,-0.15,101.3,0.0,2.08
3580,9210  ,2011MM09,102.9,1.31,1.27,102.0,0.69,0.46
3581,9210  ,2011MM10,103.43,0.52,4.77,102.0,0.0,0.46
3582,9210  ,2011MM11,103.5,0.07,3.2,102.0,0.0,0.46
3583,9210  ,2011MM12,104.64,1.1,3.24,102.0,0.0,0.46
3584,9210  ,2012MM01,105.23,0.56,3.06,103.34,1.31,2.31
3585,9210  ,2012MM02,105.04,-0.18,2.98,103.34,0.0,2.31
3586,9210  ,2012MM03,104.89,-0.14,3.91,103.34,0.0,2.31
3587,9210  ,2012MM04,105.07,0.17,4.67,103.34,0.0,2.31
3588,9210  ,2012MM05,105.95,0.84,5.2,103.34,0.0,2.31
3589,9210  ,2012MM06,106.74,0.75,5.77,103.34,0.0,2.31
3590,9210  ,2012MM07,107.52,0.73,5.67,104.16,0.79,2.82
3591,9210  ,2012MM08,107.01,-0.47,5.36,104.16,0.0,2.82
3592,9210  ,2012MM09,106.17,-0.78,3.18,104.76,0.58,2.71
3593,9210  ,2012MM10,105.88,-0.27,2.37,104.35,-0.39,2.3
3594,9210  ,2012MM11,106.22,0.32,2.63,104.35,0.0,2.3
3595,9210  ,2012MM12,105.67,-0.52,0.98,104.35,0.0,2.3
3596,9210  ,2013MM01,106.24,0.54,0.96,103.2,-1.1,-0.13
3597,9210  ,2013MM02,105.78,-0.43,0.7,103.2,0.0,-0.13
3598,9210  ,2013MM03,106.62,0.79,1.65,103.2,0.0,-0.13
3599,9210  ,2013MM04,105.97,-0.61,0.86,103.2,0.0,-0.13
3600,9210  ,2013MM05,106.05,0.08,0.09,103.2,0.0,-0.13
3601,9210  ,2013MM06,105.54,-0.48,-1.12,103.2,0.0,-0.13
3602,9210  ,2013MM07,105.86,0.3,-1.54,103.2,0.0,-0.92
3603,9210  ,2013MM08,105.44,-0.4,-1.47,103.2,0.0,-0.92
3604,9210  ,2013MM09,105.41,-0.03,-0.72,103.86,0.64,-0.86
3605,9210  ,2013MM10,105.47,0.06,-0.39,103.86,0.0,-0.47
3606,9210  ,2013MM11,105.58,0.1,-0.6,103.86,0.0,-0.47
3607,9210  ,2013MM12,105.0,-0.55,-0.63,103.86,0.0,-0.47
3608,9210  ,2014MM01,105.58,0.55,-0.62,105.2,1.29,1.93
3609,9210  ,2014MM02,105.57,-0.01,-0.2,105.2,0.0,1.93
3610,9210  ,2014MM03,105.0,-0.54,-1.52,105.2,0.0,1.93
3611,9210  ,2014MM04,105.14,0.13,-0.78,105.2,0.0,1.93
3612,9210  ,2014MM05,105.34,0.19,-0.67,105.2,0.0,1.93
3613,9210  ,2014MM06,105.65,0.29,0.1,105.2,0.0,1.93
3614,9210  ,2014MM07,105.94,0.27,0.08,105.68,0.46,2.4
3615,9210  ,2014MM08,106.49,0.52,1.0,105.68,0.0,2.4
3616,9210  ,2014MM09,107.55,1.0,2.03,106.89,1.14,2.91
3617,9210  ,2014MM10,108.08,0.49,2.47,106.89,0.0,2.91
3618,9210  ,2014MM11,108.58,0.46,2.84,106.89,0.0,2.91
3619,9210  ,2014MM12,108.91,0.3,3.72,106.89,0.0,2.91
3620,9210  ,2015MM01,111.38,2.27,5.49,107.87,0.92,2.54
3621,9210  ,2015MM02,112.42,0.93,6.49,107.87,0.0,2.54
3622,9210  ,2015MM03,113.98,1.39,8.55,107.87,0.0,2.54
3623,9210  ,2015MM04,115.75,1.55,10.09,107.87,0.0,2.54
3624,9210  ,2015MM05,114.46,-1.11,8.66,107.87,0.0,2.54
3625,9220  ,2005MM01,84.57,0.0,0.0,92.9,0.0,0.0
3626,9220  ,2005MM02,84.88,0.37,0.0,92.82,-0.08,0.0
3627,9220  ,2005MM03,84.6,-0.33,0.0,92.95,0.14,0.0
3628,9220  ,2005MM04,86.06,1.73,0.0,93.13,0.2,0.0
3629,9220  ,2005MM05,86.42,0.42,0.0,93.23,0.11,0.0
3630,9220  ,2005MM06,87.21,0.91,0.0,93.83,0.64,0.0
3631,9220  ,2005MM07,87.63,0.48,0.0,94.17,0.36,0.0
3632,9220  ,2005MM08,87.21,-0.48,0.0,89.69,-4.76,0.0
3633,9220  ,2005MM09,87.3,0.1,0.0,89.86,0.19,0.0
3634,9220  ,2005MM10,89.31,2.3,0.0,89.48,-0.42,0.0
3635,9220  ,2005MM11,89.76,0.5,0.0,89.77,0.32,0.0
3636,9220  ,2005MM12,89.63,-0.14,0.0,89.07,-0.78,0.0
3637,9220  ,2006MM01,89.44,-0.21,5.76,98.81,10.93,6.36
3638,9220  ,2006MM02,89.92,0.54,5.94,98.8,-0.01,6.44
3639,9220  ,2006MM03,89.75,-0.19,6.09,98.87,0.08,6.38
3640,9220  ,2006MM04,89.56,-0.21,4.07,99.04,0.17,6.34
3641,9220  ,2006MM05,88.76,-0.89,2.71,98.56,-0.49,5.71
3642,9220  ,2006MM06,88.95,0.21,2.0,98.2,-0.37,4.65
3643,9220  ,2006MM07,89.38,0.48,2.0,98.76,0.57,4.87
3644,9220  ,2006MM08,89.23,-0.17,2.32,98.08,-0.69,9.35
3645,9220  ,2006MM09,89.38,0.17,2.38,98.38,0.31,9.49
3646,9220  ,2006MM10,89.56,0.2,0.28,98.16,-0.23,9.7
3647,9220  ,2006MM11,89.11,-0.5,-0.72,98.23,0.08,9.43
3648,9220  ,2006MM12,88.6,-0.57,-1.15,97.76,-0.48,9.76
3649,9220  ,2007MM01,88.6,0.0,-0.94,97.6,-0.16,-1.22
3650,9220  ,2007MM02,88.55,-0.06,-1.52,97.68,0.08,-1.13
3651,9220  ,2007MM03,88.29,-0.29,-1.63,97.78,0.1,-1.11
3652,9220  ,2007MM04,87.78,-0.58,-1.99,97.95,0.17,-1.1
3653,9220  ,2007MM05,87.78,0.0,-1.1,97.99,0.04,-0.58
3654,9220  ,2007MM06,87.91,0.15,-1.17,99.19,1.23,1.01
3655,9220  ,2007MM07,88.2,0.33,-1.32,99.37,0.18,0.62
3656,9220  ,2007MM08,88.29,0.1,-1.05,99.4,0.03,1.35
3657,9220  ,2007MM09,87.93,-0.41,-1.62,99.95,0.55,1.59
3658,9220  ,2007MM10,87.64,-0.33,-2.14,100.43,0.48,2.32
3659,9220  ,2007MM11,87.02,-0.71,-2.35,100.35,-0.08,2.16
3660,9220  ,2007MM12,87.12,0.11,-1.67,100.53,0.18,2.83
3661,9220  ,2008MM01,88.74,1.86,0.16,100.48,-0.05,2.95
3662,9220  ,2008MM02,88.82,0.09,0.3,96.73,-3.73,-0.98
3663,9220  ,2008MM03,87.85,-1.09,-0.5,97.95,1.26,0.17
3664,9220  ,2008MM04,88.06,0.24,0.32,99.24,1.32,1.32
3665,9220  ,2008MM05,88.27,0.24,0.56,98.91,-0.33,0.94
3666,9220  ,2008MM06,88.28,0.01,0.42,98.26,-0.66,-0.93
3667,9220  ,2008MM07,90.02,1.97,2.06,98.53,0.27,-0.84
3668,9220  ,2008MM08,90.96,1.04,3.02,99.85,1.34,0.46
3669,9220  ,2008MM09,91.46,0.55,4.01,99.17,-0.68,-0.78
3670,9220  ,2008MM10,93.55,2.29,6.74,100.41,1.25,-0.02
3671,9220  ,2008MM11,94.35,0.86,8.42,100.5,0.09,0.15
3672,9220  ,2008MM12,92.96,-1.47,6.7,100.53,0.03,0.0
3673,9220  ,2009MM01,96.08,3.36,8.27,98.23,-2.29,-2.24
3674,9220  ,2009MM02,97.17,1.13,9.4,99.47,1.26,2.83
3675,9220  ,2009MM03,96.41,-0.78,9.74,98.33,-1.14,0.39
3676,9220  ,2009MM04,97.43,1.06,10.64,98.33,0.0,-0.91
3677,9220  ,2009MM05,96.47,-0.99,9.29,99.65,1.34,0.75
3678,9220  ,2009MM06,96.4,-0.07,9.2,98.55,-1.11,0.29
3679,9220  ,2009MM07,95.1,-1.35,5.64,98.67,0.12,0.14
3680,9220  ,2009MM08,94.87,-0.24,4.3,98.76,0.09,-1.09
3681,9220  ,2009MM09,94.89,0.02,3.75,97.58,-1.2,-1.61
3682,9220  ,2009MM10,94.27,-0.65,0.77,99.75,2.23,-0.66
3683,9220  ,2009MM11,94.44,0.18,0.1,100.07,0.32,-0.43
3684,9220  ,2009MM12,94.88,0.47,2.07,100.02,-0.05,-0.51
3685,9220  ,2010MM01,95.35,0.5,-0.76,99.37,-0.65,1.16
3686,9220  ,2010MM02,96.12,0.81,-1.08,99.38,0.01,-0.09
3687,9220  ,2010MM03,96.22,0.1,-0.2,100.05,0.67,1.74
3688,9220  ,2010MM04,100.01,3.94,2.65,100.38,0.33,2.08
3689,9220  ,2010MM05,102.2,2.19,5.94,99.07,-1.3,-0.58
3690,9220  ,2010MM06,103.39,1.16,7.25,98.74,-0.34,0.19
3691,9220  ,2010MM07,102.73,-0.64,8.02,100.04,1.32,1.39
3692,9220  ,2010MM08,102.36,-0.36,7.9,99.56,-0.47,0.82
3693,9220  ,2010MM09,101.99,-0.36,7.48,100.43,0.87,2.93
3694,9220  ,2010MM10,98.08,-3.83,4.04,100.72,0.28,0.97
3695,9220  ,2010MM11,100.06,2.02,5.95,100.98,0.26,0.92
3696,9220  ,2010MM12,101.49,1.43,6.97,101.29,0.3,1.27
3697,9220  ,2011MM01,102.33,0.83,7.32,101.45,0.16,2.09
3698,9220  ,2011MM02,102.05,-0.27,6.17,103.18,1.71,3.82
3699,9220  ,2011MM03,100.47,-1.55,4.42,102.89,-0.28,2.84
3700,9220  ,2011MM04,99.45,-1.02,-0.56,103.55,0.64,3.16
3701,9220  ,2011MM05,99.81,0.36,-2.34,103.59,0.04,4.56
3702,9220  ,2011MM06,100.01,0.2,-3.27,103.28,-0.3,4.6
3703,9220  ,2011MM07,100.82,0.81,-1.86,103.5,0.22,3.46
3704,9220  ,2011MM08,100.65,-0.17,-1.67,103.76,0.25,4.21
3705,9220  ,2011MM09,102.32,1.66,0.32,102.98,-0.75,2.54
3706,9220  ,2011MM10,103.02,0.68,5.04,102.75,-0.22,2.02
3707,9220  ,2011MM11,103.09,0.07,3.03,102.09,-0.64,1.1
3708,9220  ,2011MM12,104.62,1.48,3.08,101.14,-0.94,-0.15
3709,9220  ,2012MM01,105.62,0.96,3.22,101.04,-0.1,-0.4
3710,9220  ,2012MM02,105.13,-0.46,3.02,106.07,4.98,2.81
3711,9220  ,2012MM03,104.9,-0.22,4.41,104.63,-1.36,1.68
3712,9220  ,2012MM04,105.63,0.7,6.21,104.78,0.15,1.19
3713,9220  ,2012MM05,106.71,1.02,6.91,104.9,0.11,1.26
3714,9220  ,2012MM06,107.82,1.04,7.81,104.61,-0.28,1.29
3715,9220  ,2012MM07,109.09,1.18,8.2,104.88,0.26,1.33
3716,9220  ,2012MM08,108.74,-0.32,8.04,105.46,0.55,1.64
3717,9220  ,2012MM09,107.48,-1.16,5.04,105.59,0.12,2.53
3718,9220  ,2012MM10,107.46,-0.02,4.31,104.78,-0.76,1.97
3719,9220  ,2012MM11,107.66,0.19,4.43,104.97,0.18,2.82
3720,9220  ,2012MM12,106.82,-0.78,2.1,105.04,0.07,3.86
3721,9220  ,2013MM01,107.1,0.26,1.4,105.47,0.41,4.39
3722,9220  ,2013MM02,106.68,-0.39,1.47,105.03,-0.42,-0.98
3723,9220  ,2013MM03,107.8,1.05,2.76,104.68,-0.33,0.06
3724,9220  ,2013MM04,107.32,-0.45,1.6,104.06,-0.59,-0.69
3725,9220  ,2013MM05,107.42,0.09,0.67,103.79,-0.26,-1.06
3726,9220  ,2013MM06,106.83,-0.55,-0.92,103.28,-0.49,-1.27
3727,9220  ,2013MM07,107.01,0.17,-1.91,101.65,-1.57,-3.08
3728,9220  ,2013MM08,106.39,-0.58,-2.16,101.29,-0.36,-3.96
3729,9220  ,2013MM09,106.27,-0.11,-1.13,100.42,-0.86,-4.9
3730,9220  ,2013MM10,106.5,0.22,-0.89,99.83,-0.59,-4.73
3731,9220  ,2013MM11,106.67,0.16,-0.92,98.58,-1.25,-6.09
3732,9220  ,2013MM12,105.93,-0.69,-0.83,98.82,0.24,-5.92
3733,9220  ,2014MM01,106.34,0.39,-0.71,99.39,0.58,-5.77
3734,9220  ,2014MM02,106.3,-0.04,-0.36,99.52,0.14,-5.24
3735,9220  ,2014MM03,105.72,-0.55,-1.93,99.65,0.13,-4.81
3736,9220  ,2014MM04,105.94,0.21,-1.29,99.49,-0.17,-4.4
3737,9220  ,2014MM05,106.19,0.24,-1.15,99.11,-0.38,-4.51
3738,9220  ,2014MM06,106.59,0.38,-0.22,99.68,0.58,-3.48
3739,9220  ,2014MM07,107.04,0.42,0.03,99.83,0.15,-1.79
3740,9220  ,2014MM08,107.76,0.67,1.29,99.43,-0.4,-1.84
3741,9220  ,2014MM09,108.98,1.13,2.55,99.12,-0.31,-1.29
3742,9220  ,2014MM10,110.14,1.06,3.42,99.41,0.29,-0.42
3743,9220  ,2014MM11,110.89,0.68,3.96,99.19,-0.22,0.62
3744,9220  ,2014MM12,111.48,0.53,5.24,99.44,0.25,0.63
3745,9220  ,2015MM01,115.08,3.23,8.22,99.48,0.04,0.09
3746,9220  ,2015MM02,116.36,1.11,9.46,100.71,1.24,1.19
3747,9220  ,2015MM03,118.73,2.04,12.31,101.0,0.29,1.35
3748,9220  ,2015MM04,120.9,1.83,14.12,101.27,0.26,1.79
3749,9220  ,2015MM05,118.98,-1.59,12.04,101.77,0.5,2.68
3750,9520  ,2005MM01,104.73,0.0,0.0,82.87,0.0,0.0
3751,9520  ,2005MM02,104.74,0.01,0.0,83.32,0.53,0.0
3752,9520  ,2005MM03,104.73,-0.01,0.0,83.32,0.0,0.0
3753,9520  ,2005MM04,105.0,0.26,0.0,82.69,-0.75,0.0
3754,9520  ,2005MM05,105.0,0.0,0.0,82.91,0.26,0.0
3755,9520  ,2005MM06,105.0,0.0,0.0,82.91,0.0,0.0
3756,9520  ,2005MM07,104.76,-0.23,0.0,83.05,0.17,0.0
3757,9520  ,2005MM08,104.77,0.01,0.0,83.05,0.0,0.0
3758,9520  ,2005MM09,104.73,-0.04,0.0,82.38,-0.81,0.0
3759,9520  ,2005MM10,104.48,-0.24,0.0,83.52,1.39,0.0
3760,9520  ,2005MM11,104.49,0.01,0.0,83.52,0.0,0.0
3761,9520  ,2005MM12,104.49,0.0,0.0,83.52,0.0,0.0
3762,9520  ,2006MM01,104.04,-0.43,-0.66,84.76,1.49,2.28
3763,9520  ,2006MM02,103.96,-0.08,-0.74,84.76,0.0,1.74
3764,9520  ,2006MM03,103.96,0.0,-0.74,84.76,0.0,1.74
3765,9520  ,2006MM04,104.35,0.38,-0.62,84.87,0.13,2.64
3766,9520  ,2006MM05,104.35,0.0,-0.62,84.87,0.0,2.37
3767,9520  ,2006MM06,104.35,0.0,-0.62,84.87,0.0,2.37
3768,9520  ,2006MM07,103.48,-0.83,-1.22,85.06,0.22,2.42
3769,9520  ,2006MM08,103.55,0.07,-1.16,85.06,0.0,2.42
3770,9520  ,2006MM09,103.67,0.12,-1.01,85.06,0.0,3.26
3771,9520  ,2006MM10,103.38,-0.28,-1.05,86.06,1.17,3.04
3772,9520  ,2006MM11,103.49,0.11,-0.96,86.06,0.0,3.04
3773,9520  ,2006MM12,103.44,-0.05,-1.0,86.06,0.0,3.04
3774,9520  ,2007MM01,104.08,0.62,0.04,87.12,1.23,2.77
3775,9520  ,2007MM02,104.21,0.12,0.24,87.12,0.0,2.77
3776,9520  ,2007MM03,104.2,-0.01,0.23,87.12,0.0,2.77
3777,9520  ,2007MM04,104.24,0.04,-0.11,87.17,0.07,2.71
3778,9520  ,2007MM05,104.24,0.0,-0.11,87.17,0.0,2.71
3779,9520  ,2007MM06,104.0,-0.23,-0.34,87.17,0.0,2.71
3780,9520  ,2007MM07,103.86,-0.13,0.37,87.49,0.36,2.85
3781,9520  ,2007MM08,103.85,-0.01,0.29,87.49,0.0,2.85
3782,9520  ,2007MM09,103.84,-0.01,0.16,87.49,0.0,2.85
3783,9520  ,2007MM10,103.86,0.02,0.46,88.87,1.58,3.27
3784,9520  ,2007MM11,103.86,0.0,0.36,88.87,0.0,3.27
3785,9520  ,2007MM12,103.86,0.0,0.41,88.87,0.0,3.27
3786,9520  ,2008MM01,104.5,0.62,0.4,90.88,2.26,4.32
3787,9520  ,2008MM02,104.61,0.11,0.38,90.88,0.0,4.32
3788,9520  ,2008MM03,104.64,0.03,0.42,90.88,0.0,4.32
3789,9520  ,2008MM04,104.42,-0.21,0.17,91.02,0.15,4.41
3790,9520  ,2008MM05,104.42,0.0,0.17,91.02,0.0,4.41
3791,9520  ,2008MM06,104.42,0.0,0.4,91.02,0.0,4.41
3792,9520  ,2008MM07,104.77,0.34,0.88,92.29,1.39,5.48
3793,9520  ,2008MM08,104.71,-0.06,0.83,92.29,0.0,5.48
3794,9520  ,2008MM09,104.73,0.02,0.86,92.29,0.0,5.48
3795,9520  ,2008MM10,104.94,0.2,1.04,92.98,0.75,4.62
3796,9520  ,2008MM11,104.92,-0.02,1.02,92.98,0.0,4.62
3797,9520  ,2008MM12,104.86,-0.06,0.96,92.98,0.0,4.62
3798,9520  ,2009MM01,104.49,-0.35,-0.01,95.82,3.06,5.44
3799,9520  ,2009MM02,104.28,-0.2,-0.32,95.82,0.0,5.44
3800,9520  ,2009MM03,104.15,-0.12,-0.47,95.82,0.0,5.44
3801,9520  ,2009MM04,103.93,-0.21,-0.47,95.73,-0.1,5.18
3802,9520  ,2009MM05,103.93,0.0,-0.47,95.73,0.0,5.18
3803,9520  ,2009MM06,103.93,0.0,-0.47,95.73,0.0,5.18
3804,9520  ,2009MM07,103.05,-0.85,-1.64,96.66,0.97,4.74
3805,9520  ,2009MM08,102.82,-0.22,-1.8,96.66,0.0,4.74
3806,9520  ,2009MM09,102.82,0.0,-1.82,96.66,0.0,4.74
3807,9520  ,2009MM10,102.15,-0.65,-2.66,97.61,0.99,4.98
3808,9520  ,2009MM11,102.15,0.0,-2.64,97.61,0.0,4.98
3809,9520  ,2009MM12,102.15,0.0,-2.58,97.61,0.0,4.98
3810,9520  ,2010MM01,100.72,-1.4,-3.61,99.63,2.07,3.97
3811,9520  ,2010MM02,100.48,-0.24,-3.64,99.43,-0.2,3.77
3812,9520  ,2010MM03,100.17,-0.31,-3.82,99.43,0.0,3.77
3813,9520  ,2010MM04,99.77,-0.4,-4.0,99.73,0.3,4.18
3814,9520  ,2010MM05,99.77,0.0,-4.0,99.73,0.0,4.18
3815,9520  ,2010MM06,99.77,0.0,-4.0,99.71,-0.02,4.16
3816,9520  ,2010MM07,99.95,0.18,-3.01,100.29,0.58,3.76
3817,9520  ,2010MM08,99.95,0.0,-2.79,99.03,-1.26,2.46
3818,9520  ,2010MM09,99.95,0.0,-2.79,100.39,1.37,3.86
3819,9520  ,2010MM10,99.83,-0.12,-2.27,100.75,0.36,3.22
3820,9520  ,2010MM11,99.83,0.0,-2.27,100.75,-0.01,3.21
3821,9520  ,2010MM12,99.83,0.0,-2.27,101.11,0.36,3.59
3822,9520  ,2011MM01,100.76,0.93,0.04,102.77,1.64,3.16
3823,9520  ,2011MM02,100.83,0.07,0.35,102.83,0.06,3.42
3824,9520  ,2011MM03,100.82,-0.01,0.65,103.19,0.35,3.78
3825,9520  ,2011MM04,100.33,-0.49,0.56,103.45,0.25,3.72
3826,9520  ,2011MM05,100.33,0.0,0.56,103.65,0.2,3.93
3827,9520  ,2011MM06,100.33,0.0,0.56,103.45,-0.19,3.75
3828,9520  ,2011MM07,100.24,-0.09,0.29,103.32,-0.13,3.02
3829,9520  ,2011MM08,100.24,0.0,0.29,102.96,-0.35,3.97
3830,9520  ,2011MM09,100.24,0.0,0.29,104.49,1.49,4.09
3831,9520  ,2011MM10,100.07,-0.17,0.24,104.66,0.16,3.88
3832,9520  ,2011MM11,100.03,-0.04,0.2,104.81,0.14,4.03
3833,9520  ,2011MM12,100.03,0.0,0.2,105.31,0.48,4.15
3834,9520  ,2012MM01,100.21,0.18,-0.55,107.57,2.14,4.67
3835,9520  ,2012MM02,100.21,0.0,-0.61,107.47,-0.1,4.51
3836,9520  ,2012MM03,100.21,0.0,-0.61,107.09,-0.35,3.78
3837,9520  ,2012MM04,100.24,0.03,-0.09,107.49,0.37,3.91
3838,9520  ,2012MM05,100.24,0.0,-0.09,107.98,0.45,4.18
3839,9520  ,2012MM06,100.24,0.0,-0.09,107.84,-0.13,4.24
3840,9520  ,2012MM07,99.41,-0.83,-0.83,108.03,0.17,4.56
3841,9520  ,2012MM08,99.41,0.0,-0.83,108.5,0.43,5.38
3842,9520  ,2012MM09,99.41,0.0,-0.83,108.85,0.32,4.17
3843,9520  ,2012MM10,99.34,-0.07,-0.73,109.62,0.71,4.74
3844,9520  ,2012MM11,99.34,0.0,-0.69,110.19,0.52,5.14
3845,9520  ,2012MM12,99.34,0.0,-0.69,110.65,0.42,5.07
