ID,EconomicActivityAndOtherItems,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,TotalCompensationOfEmployees_13,WagesAndSalaries_14,EmployersSocialContributions_15,NetOperatingSurplusMixedIncome_16,ConsumptionOfFixedCapital_17,OtherTaxesLessSubsidies_18,OtherTaxesOnProduction_19,OtherSubsidiesOnProd_20,GrossValueAddedBasicPrices_21
4473,417400,1998JJ00,37978.0,14511.0,23467.0,47278.0,18002.0,29294.0,1.8,2.2,1.6,80.3,80.6,80.1,17226.0,12705.0,4521.0,1.0,6348.0,-108.0,178.0,286.0,23467.0
4474,417400,1999JJ00,40678.0,16069.0,24609.0,49302.0,19434.0,29884.0,4.3,8.0,2.0,82.5,82.7,82.3,18053.0,13328.0,4725.0,0.0,6698.0,-142.0,208.0,350.0,24609.0
4475,417400,2000JJ00,43181.0,17113.0,26068.0,50273.0,19803.0,30486.0,2.0,1.9,2.0,85.9,86.4,85.5,18954.0,14064.0,4890.0,0.0,7204.0,-90.0,219.0,309.0,26068.0
4476,417400,2001JJ00,47892.0,19876.0,28016.0,53183.0,21925.0,31265.0,5.8,10.7,2.6,90.1,90.7,89.6,20537.0,15125.0,5412.0,0.0,7625.0,-146.0,229.0,375.0,28016.0
4477,417400,2002JJ00,51358.0,21503.0,29855.0,54944.0,22817.0,32132.0,3.3,4.1,2.8,93.5,94.2,92.9,21983.0,16191.0,5792.0,-8.0,8073.0,-193.0,234.0,427.0,29855.0
4478,417400,2003JJ00,54521.0,23142.0,31379.0,56941.0,24005.0,32936.0,3.6,5.2,2.5,95.8,96.4,95.3,23030.0,17013.0,6017.0,0.0,8519.0,-170.0,250.0,420.0,31379.0
4479,417400,2004JJ00,55239.0,23215.0,32024.0,56411.0,23629.0,32784.0,-0.9,-1.6,-0.5,97.9,98.2,97.7,23286.0,16652.0,6634.0,0.0,8816.0,-78.0,253.0,331.0,32024.0
4480,417400,2005JJ00,56453.0,23913.0,32540.0,56453.0,23913.0,32540.0,0.1,1.2,-0.7,100.0,100.0,100.0,23389.0,16429.0,6960.0,0.0,9126.0,25.0,255.0,230.0,32540.0
4481,417400,2006JJ00,59049.0,25886.0,33163.0,58258.0,25644.0,32614.0,3.2,7.2,0.2,101.4,100.9,101.7,23611.0,16789.0,6822.0,0.0,9518.0,34.0,256.0,222.0,33163.0
4482,417400,2007JJ00,61638.0,27042.0,34596.0,59429.0,26404.0,33027.0,2.0,3.0,1.3,103.7,102.4,104.8,24522.0,17412.0,7110.0,0.0,10048.0,26.0,258.0,232.0,34596.0
4483,417400,2008JJ00,65677.0,29461.0,36216.0,60860.0,27433.0,33438.0,2.4,3.9,1.2,107.9,107.4,108.3,25554.0,18195.0,7359.0,0.0,10618.0,44.0,283.0,239.0,36216.0
4484,417400,2009JJ00,70418.0,32388.0,38030.0,63909.0,29365.0,34559.0,5.0,7.0,3.4,110.2,110.3,110.0,26929.0,19098.0,7831.0,0.0,11041.0,60.0,293.0,233.0,38030.0
4485,417400,2010JJ00,70594.0,31571.0,39023.0,63336.0,27937.0,35417.0,-0.9,-4.9,2.5,111.5,113.0,110.2,27631.0,19992.0,7639.0,0.0,11329.0,63.0,301.0,238.0,39023.0
4486,417400,2011JJ00,68878.0,30047.0,38831.0,61238.0,26214.0,35062.0,-3.3,-6.2,-1.0,112.5,114.6,110.7,27182.0,19620.0,7562.0,0.0,11549.0,100.0,329.0,229.0,38831.0
4487,417400,2012JJ00,68884.0,29690.0,39194.0,58863.0,24417.0,34510.0,-3.9,-6.9,-1.6,117.0,121.6,113.6,27317.0,19410.0,7907.0,,,129.0,346.0,217.0,39194.0
4488,417500,1969JJ00,4980.0,1459.0,3521.0,20352.0,5528.0,14830.0,,,,24.5,26.4,23.7,2800.0,2134.0,666.0,-1.0,701.0,21.0,21.0,,3521.0
4489,417500,1970JJ00,5770.0,1679.0,4091.0,21689.0,5994.0,15689.0,6.6,8.4,5.8,26.6,28.0,26.1,3259.0,2468.0,791.0,0.0,809.0,23.0,23.0,,4091.0
4490,417500,1971JJ00,6884.0,1953.0,4931.0,23286.0,6483.0,16794.0,7.4,8.2,7.0,29.6,30.1,29.4,3953.0,2943.0,1010.0,0.0,953.0,25.0,25.0,,4931.0
4491,417500,1972JJ00,7651.0,2042.0,5609.0,23466.0,6446.0,17012.0,0.8,-0.6,1.3,32.6,31.7,33.0,4486.0,3316.0,1170.0,1.0,1092.0,30.0,30.0,,5609.0
4492,417500,1973JJ00,8637.0,2167.0,6470.0,23745.0,6320.0,17409.0,1.2,-2.0,2.3,36.4,34.3,37.2,5188.0,3724.0,1464.0,1.0,1247.0,34.0,34.0,,6470.0
4493,417500,1974JJ00,10308.0,2641.0,7667.0,24817.0,6822.0,17995.0,4.5,7.9,3.4,41.5,38.7,42.6,6184.0,4405.0,1779.0,0.0,1444.0,39.0,39.0,,7667.0
4494,417500,1975JJ00,12037.0,2886.0,9151.0,26114.0,6964.0,19131.0,5.2,2.1,6.3,46.1,41.4,47.8,7454.0,5307.0,2147.0,-1.0,1655.0,43.0,43.0,,9151.0
4495,417500,1976JJ00,13712.0,3364.0,10348.0,27173.0,7408.0,19767.0,4.1,6.4,3.3,50.5,45.4,52.3,8407.0,5960.0,2447.0,0.0,1888.0,53.0,53.0,,10348.0
4496,417500,1977JJ00,15327.0,3855.0,11472.0,28612.0,7989.0,20649.0,5.3,7.8,4.5,53.6,48.3,55.6,9294.0,6621.0,2673.0,-1.0,2116.0,63.0,63.0,,11472.0
4497,417500,1978JJ00,16851.0,4233.0,12618.0,29779.0,8430.0,21391.0,4.1,5.5,3.6,56.6,50.2,59.0,10194.0,7254.0,2940.0,0.0,2354.0,70.0,70.0,,12618.0
4498,417500,1979JJ00,18738.0,4857.0,13881.0,31618.0,9201.0,22500.0,6.2,9.1,5.2,59.3,52.8,61.7,11170.0,7887.0,3283.0,0.0,2633.0,78.0,78.0,,13881.0
4499,417500,1980JJ00,20188.0,5233.0,14955.0,32659.0,9282.0,23430.0,3.3,0.9,4.1,61.8,56.4,63.8,11901.0,8373.0,3528.0,0.0,2970.0,84.0,84.0,,14955.0
4500,417500,1981JJ00,21447.0,5758.0,15689.0,33942.0,9602.0,24391.0,3.9,3.4,4.1,63.2,60.0,64.3,12330.0,8684.0,3646.0,0.0,3268.0,91.0,91.0,,15689.0
4501,417500,1982JJ00,22729.0,6246.0,16483.0,34988.0,10035.0,25014.0,3.1,4.5,2.6,65.0,62.2,65.9,12908.0,9141.0,3767.0,0.0,3477.0,98.0,98.0,,16483.0
4502,417500,1983JJ00,23840.0,6978.0,16862.0,36951.0,10980.0,26057.0,5.6,9.4,4.2,64.5,63.6,64.7,13170.0,9164.0,4006.0,0.0,3589.0,103.0,103.0,,16862.0
4503,417500,1984JJ00,23975.0,7195.0,16780.0,37167.0,10983.0,26268.0,0.6,0.0,0.8,64.5,65.5,63.9,12924.0,9032.0,3892.0,0.0,3753.0,103.0,103.0,,16780.0
4504,417500,1985JJ00,24664.0,7532.0,17132.0,38174.0,11308.0,26952.0,2.7,3.0,2.6,64.6,66.6,63.6,13118.0,9225.0,3893.0,-1.0,3910.0,105.0,105.0,,17132.0
4505,417500,1986JJ00,25006.0,7597.0,17409.0,38897.0,11691.0,27286.0,1.9,3.4,1.2,64.3,65.0,63.8,13340.0,9374.0,3966.0,-1.0,3963.0,107.0,107.0,,17409.0
4506,417500,1987JJ00,26569.0,8652.0,17917.0,40736.0,13076.0,27728.0,4.7,11.8,1.6,65.2,66.2,64.6,13714.0,9687.0,4027.0,0.0,4083.0,120.0,120.0,,17917.0
4507,417500,1988JJ00,27526.0,9380.0,18146.0,42224.0,14051.0,28232.0,3.7,7.5,1.8,65.2,66.8,64.3,13763.0,9786.0,3977.0,0.0,4263.0,120.0,120.0,,18146.0
4508,417500,1989JJ00,28367.0,9799.0,18568.0,43432.0,14547.0,28942.0,2.9,3.5,2.5,65.3,67.4,64.2,13919.0,10148.0,3771.0,0.0,4518.0,131.0,131.0,0.0,18568.0
4509,417500,1990JJ00,29481.0,10379.0,19102.0,44196.0,15092.0,29148.0,1.8,3.7,0.7,66.7,68.8,65.5,14205.0,11332.0,2873.0,0.0,4766.0,131.0,131.0,0.0,19102.0
4510,417500,1991JJ00,30492.0,10831.0,19661.0,44244.0,15345.0,28931.0,0.1,1.7,-0.7,68.9,70.6,68.0,14503.0,11572.0,2931.0,0.0,5021.0,137.0,137.0,0.0,19661.0
4511,417500,1992JJ00,31753.0,11152.0,20601.0,44532.0,15533.0,29028.0,0.7,1.2,0.3,71.3,71.8,71.0,15272.0,12220.0,3052.0,0.0,5192.0,137.0,137.0,0.0,20601.0
4512,417500,1993JJ00,33289.0,11896.0,21393.0,45849.0,16335.0,29540.0,3.0,5.2,1.8,72.6,72.8,72.4,15863.0,12750.0,3113.0,0.0,5374.0,156.0,156.0,0.0,21393.0
4513,417500,1994JJ00,34250.0,12514.0,21736.0,46116.0,16732.0,29408.0,0.6,2.4,-0.4,74.3,74.8,73.9,16053.0,12876.0,3177.0,0.0,5511.0,172.0,172.0,0.0,21736.0
4514,417500,1995JJ00,34893.0,13007.0,21886.0,45642.0,17000.0,28662.0,-1.0,1.6,-2.5,76.4,76.5,76.4,16057.0,12259.0,3798.0,5.0,5703.0,121.0,153.0,32.0,21886.0
4515,417500,1996JJ00,35487.0,13601.0,21886.0,45775.0,17439.0,28354.0,0.3,2.6,-1.1,77.5,78.0,77.2,15977.0,12167.0,3810.0,6.0,5896.0,7.0,169.0,162.0,21886.0
4516,417500,1997JJ00,36582.0,13948.0,22634.0,46429.0,17611.0,28837.0,1.4,1.0,1.7,78.8,79.2,78.5,16520.0,12735.0,3785.0,3.0,6106.0,5.0,174.0,169.0,22634.0
4517,417500,1998JJ00,37978.0,14511.0,23467.0,47278.0,18002.0,29294.0,1.8,2.2,1.6,80.3,80.6,80.1,17226.0,12705.0,4521.0,1.0,6348.0,-108.0,178.0,286.0,23467.0
4518,417500,1999JJ00,40678.0,16069.0,24609.0,49302.0,19434.0,29884.0,4.3,8.0,2.0,82.5,82.7,82.3,18053.0,13328.0,4725.0,0.0,6698.0,-142.0,208.0,350.0,24609.0
4519,417500,2000JJ00,43181.0,17113.0,26068.0,50273.0,19803.0,30486.0,2.0,1.9,2.0,85.9,86.4,85.5,18954.0,14064.0,4890.0,0.0,7204.0,-90.0,219.0,309.0,26068.0
4520,417500,2001JJ00,47892.0,19876.0,28016.0,53183.0,21925.0,31265.0,5.8,10.7,2.6,90.1,90.7,89.6,20537.0,15125.0,5412.0,0.0,7625.0,-146.0,229.0,375.0,28016.0
4521,417500,2002JJ00,51358.0,21503.0,29855.0,54944.0,22817.0,32132.0,3.3,4.1,2.8,93.5,94.2,92.9,21983.0,16191.0,5792.0,-8.0,8073.0,-193.0,234.0,427.0,29855.0
4522,417500,2003JJ00,54521.0,23142.0,31379.0,56941.0,24005.0,32936.0,3.6,5.2,2.5,95.8,96.4,95.3,23030.0,17013.0,6017.0,0.0,8519.0,-170.0,250.0,420.0,31379.0
4523,417500,2004JJ00,55239.0,23215.0,32024.0,56411.0,23629.0,32784.0,-0.9,-1.6,-0.5,97.9,98.2,97.7,23286.0,16652.0,6634.0,0.0,8816.0,-78.0,253.0,331.0,32024.0
4524,417500,2005JJ00,56453.0,23913.0,32540.0,56453.0,23913.0,32540.0,0.1,1.2,-0.7,100.0,100.0,100.0,23389.0,16429.0,6960.0,0.0,9126.0,25.0,255.0,230.0,32540.0
4525,417500,2006JJ00,59049.0,25886.0,33163.0,58258.0,25644.0,32614.0,3.2,7.2,0.2,101.4,100.9,101.7,23611.0,16789.0,6822.0,0.0,9518.0,34.0,256.0,222.0,33163.0
4526,417500,2007JJ00,61638.0,27042.0,34596.0,59429.0,26404.0,33027.0,2.0,3.0,1.3,103.7,102.4,104.8,24522.0,17412.0,7110.0,0.0,10048.0,26.0,258.0,232.0,34596.0
4527,417500,2008JJ00,65677.0,29461.0,36216.0,60860.0,27433.0,33438.0,2.4,3.9,1.2,107.9,107.4,108.3,25554.0,18195.0,7359.0,0.0,10618.0,44.0,283.0,239.0,36216.0
4528,417500,2009JJ00,70418.0,32388.0,38030.0,63909.0,29365.0,34559.0,5.0,7.0,3.4,110.2,110.3,110.0,26929.0,19098.0,7831.0,0.0,11041.0,60.0,293.0,233.0,38030.0
4529,417500,2010JJ00,70594.0,31571.0,39023.0,63336.0,27937.0,35417.0,-0.9,-4.9,2.5,111.5,113.0,110.2,27631.0,19992.0,7639.0,0.0,11329.0,63.0,301.0,238.0,39023.0
4530,417500,2011JJ00,68878.0,30047.0,38831.0,61238.0,26214.0,35062.0,-3.3,-6.2,-1.0,112.5,114.6,110.7,27182.0,19620.0,7562.0,0.0,11549.0,100.0,329.0,229.0,38831.0
4531,417500,2012JJ00,68884.0,29690.0,39194.0,58863.0,24417.0,34510.0,-3.9,-6.9,-1.6,117.0,121.6,113.6,27317.0,19410.0,7907.0,,,129.0,346.0,217.0,39194.0
4532,419000,1969JJ00,3054.0,527.0,2527.0,17383.0,1972.0,16021.0,,,,17.6,26.7,15.8,2175.0,1719.0,456.0,91.0,246.0,15.0,16.0,1.0,2527.0
4533,419000,1970JJ00,3456.0,583.0,2873.0,18071.0,2035.0,16680.0,4.0,3.2,4.1,19.1,28.6,17.2,2468.0,1946.0,522.0,99.0,291.0,15.0,16.0,1.0,2873.0
4534,419000,1971JJ00,4000.0,661.0,3339.0,18887.0,2140.0,17412.0,4.5,5.1,4.4,21.2,30.9,19.2,2868.0,2241.0,627.0,107.0,347.0,17.0,18.0,1.0,3339.0
4535,419000,1972JJ00,4623.0,738.0,3885.0,19770.0,2273.0,18173.0,4.7,6.2,4.4,23.4,32.5,21.4,3341.0,2593.0,748.0,122.0,402.0,20.0,21.0,1.0,3885.0
4536,419000,1973JJ00,5269.0,824.0,4445.0,20587.0,2343.0,18959.0,4.1,3.1,4.3,25.6,35.2,23.4,3820.0,2906.0,914.0,137.0,465.0,23.0,24.0,1.0,4445.0
4537,419000,1974JJ00,6296.0,1003.0,5293.0,21567.0,2548.0,19723.0,4.8,8.7,4.0,29.2,39.4,26.8,4555.0,3445.0,1110.0,155.0,557.0,26.0,27.0,1.0,5293.0
4538,419000,1975JJ00,7422.0,1203.0,6219.0,22605.0,2782.0,20509.0,4.8,9.2,4.0,32.8,43.2,30.3,5375.0,4066.0,1309.0,167.0,648.0,29.0,30.0,1.0,6219.0
4539,419000,1976JJ00,8391.0,1345.0,7046.0,23614.0,2847.0,21508.0,4.5,2.3,4.9,35.5,47.2,32.8,6069.0,4577.0,1492.0,200.0,743.0,34.0,36.0,2.0,7046.0
4540,419000,1977JJ00,9207.0,1476.0,7731.0,24258.0,2950.0,22058.0,2.7,3.6,2.6,38.0,50.0,35.0,6645.0,5028.0,1617.0,221.0,825.0,40.0,42.0,2.0,7731.0
4541,419000,1978JJ00,10035.0,1627.0,8408.0,24664.0,3122.0,22252.0,1.7,5.8,0.9,40.7,52.1,37.8,7214.0,5458.0,1756.0,240.0,910.0,44.0,46.0,2.0,8408.0
4542,419000,1979JJ00,10866.0,1770.0,9096.0,25035.0,3218.0,22519.0,1.5,3.1,1.2,43.4,55.0,40.4,7795.0,5867.0,1928.0,261.0,991.0,49.0,51.0,2.0,9096.0
4543,419000,1980JJ00,11540.0,1962.0,9578.0,25332.0,3307.0,22717.0,1.2,2.8,0.9,45.6,59.3,42.2,8162.0,6125.0,2037.0,288.0,1077.0,51.0,53.0,2.0,9578.0
4544,419000,1981JJ00,11952.0,2086.0,9866.0,25519.0,3279.0,22959.0,0.7,-0.9,1.1,46.8,63.6,43.0,8353.0,6274.0,2079.0,306.0,1153.0,54.0,56.0,2.0,9866.0
4545,419000,1982JJ00,12298.0,2172.0,10126.0,25489.0,3271.0,22938.0,-0.1,-0.2,-0.1,48.2,66.4,44.1,8557.0,6454.0,2103.0,329.0,1183.0,57.0,59.0,2.0,10126.0
4546,419000,1983JJ00,12163.0,2156.0,10007.0,25435.0,3196.0,22992.0,-0.2,-2.3,0.2,47.8,67.5,43.5,8426.0,6273.0,2153.0,353.0,1170.0,58.0,60.0,2.0,10007.0
4547,419000,1984JJ00,12017.0,2204.0,9813.0,25194.0,3172.0,22765.0,-0.9,-0.7,-1.0,47.7,69.5,43.1,8214.0,6133.0,2081.0,374.0,1169.0,56.0,59.0,3.0,9813.0
4548,419000,1985JJ00,12236.0,2297.0,9939.0,25117.0,3268.0,22524.0,-0.3,3.0,-1.1,48.7,70.3,44.1,8329.0,6240.0,2089.0,388.0,1165.0,57.0,60.0,3.0,9939.0
4549,419000,1986JJ00,12426.0,2322.0,10104.0,24979.0,3389.0,22179.0,-0.5,3.7,-1.5,49.7,68.5,45.6,8461.0,6342.0,2119.0,410.0,1172.0,61.0,63.0,2.0,10104.0
4550,419000,1987JJ00,12727.0,2442.0,10285.0,25317.0,3483.0,22407.0,1.4,2.8,1.0,50.3,70.1,45.9,8625.0,6503.0,2122.0,399.0,1197.0,64.0,67.0,3.0,10285.0
4551,419000,1988JJ00,12825.0,2606.0,10219.0,24971.0,3688.0,21715.0,-1.4,5.9,-3.1,51.4,70.7,47.1,8499.0,6472.0,2027.0,428.0,1229.0,63.0,68.0,5.0,10219.0
4552,419000,1989JJ00,12906.0,2659.0,10247.0,24712.0,3743.0,21349.0,-1.0,1.5,-1.7,52.2,71.0,48.0,8485.0,6566.0,1919.0,443.0,1248.0,71.0,76.0,5.0,10247.0
4553,419000,1990JJ00,13441.0,2697.0,10744.0,24708.0,3754.0,21328.0,0.0,0.3,-0.1,54.4,71.8,50.4,8919.0,7533.0,1386.0,463.0,1286.0,76.0,80.0,4.0,10744.0
4554,419000,1991JJ00,13909.0,2757.0,11152.0,24747.0,3703.0,21443.0,0.2,-1.4,0.5,56.2,74.5,52.0,9278.0,7846.0,1432.0,461.0,1330.0,83.0,88.0,5.0,11152.0
4555,419000,1992JJ00,14828.0,2967.0,11861.0,24889.0,3884.0,21338.0,0.6,4.9,-0.5,59.6,76.4,55.6,9891.0,8399.0,1492.0,493.0,1381.0,96.0,97.0,1.0,11861.0
4556,419000,1993JJ00,15230.0,3013.0,12217.0,24991.0,3918.0,21401.0,0.4,0.9,0.3,60.9,76.9,57.1,10159.0,8611.0,1548.0,536.0,1423.0,99.0,101.0,2.0,12217.0
4557,419000,1994JJ00,15663.0,3105.0,12558.0,24888.0,3989.0,21196.0,-0.4,1.8,-1.0,62.9,77.8,59.2,10479.0,8849.0,1630.0,505.0,1467.0,107.0,110.0,3.0,12558.0
4558,419000,1995JJ00,16188.0,3228.0,12960.0,25093.0,4103.0,21263.0,0.8,2.9,0.3,64.5,78.7,61.0,10877.0,8768.0,2109.0,461.0,1514.0,108.0,114.0,6.0,12960.0
4559,419000,1996JJ00,16497.0,3396.0,13101.0,25267.0,4243.0,21266.0,0.7,3.4,0.0,65.3,80.0,61.6,10963.0,8797.0,2166.0,468.0,1567.0,103.0,117.0,14.0,13101.0
4560,419000,1997JJ00,17325.0,3716.0,13609.0,25622.0,4595.0,21185.0,1.4,8.3,-0.4,67.6,80.9,64.2,11395.0,9220.0,2175.0,502.0,1616.0,96.0,117.0,21.0,13609.0
4561,419000,1998JJ00,18417.0,4010.0,14407.0,26012.0,4923.0,21184.0,1.5,7.1,0.0,70.8,81.5,68.0,12109.0,9310.0,2799.0,536.0,1670.0,92.0,123.0,31.0,14407.0
4562,419000,1999JJ00,19796.0,4343.0,15453.0,26433.0,5222.0,21263.0,1.6,6.1,0.4,74.9,83.2,72.7,13102.0,10090.0,3012.0,524.0,1730.0,97.0,133.0,36.0,15453.0
4563,419000,2000JJ00,21218.0,4659.0,16559.0,26628.0,5373.0,21292.0,0.7,2.9,0.1,79.7,86.7,77.8,14085.0,10879.0,3206.0,532.0,1842.0,100.0,136.0,36.0,16559.0
4564,419000,2001JJ00,23100.0,5220.0,17880.0,27140.0,5707.0,21444.0,1.9,6.2,0.7,85.1,91.5,83.4,15211.0,11586.0,3625.0,611.0,1960.0,98.0,141.0,43.0,17880.0
4565,419000,2002JJ00,24897.0,5568.0,19329.0,27482.0,5896.0,21585.0,1.3,3.3,0.7,90.6,94.4,89.5,16391.0,12488.0,3903.0,771.0,2062.0,105.0,150.0,45.0,19329.0
4566,419000,2003JJ00,26082.0,5644.0,20438.0,27593.0,5853.0,21743.0,0.4,-0.7,0.7,94.5,96.4,94.0,17436.0,13251.0,4185.0,745.0,2140.0,117.0,164.0,47.0,20438.0
4567,419000,2004JJ00,26879.0,5803.0,21076.0,27654.0,5914.0,21742.0,0.2,1.0,0.0,97.2,98.1,96.9,17991.0,13382.0,4609.0,716.0,2242.0,127.0,169.0,42.0,21076.0
4568,419000,2005JJ00,27801.0,6081.0,21720.0,27801.0,6081.0,21720.0,0.5,2.8,-0.1,100.0,100.0,100.0,18476.0,13546.0,4930.0,777.0,2331.0,136.0,176.0,40.0,21720.0
4569,419000,2006JJ00,28736.0,6514.0,22222.0,28004.0,6362.0,21642.0,0.7,4.6,-0.4,102.6,102.4,102.7,18843.0,14043.0,4800.0,779.0,2455.0,145.0,177.0,32.0,22222.0
4570,419000,2007JJ00,30595.0,7126.0,23469.0,28515.0,6797.0,21719.0,1.8,6.8,0.4,107.3,104.8,108.1,19852.0,14764.0,5088.0,851.0,2618.0,148.0,181.0,33.0,23469.0
4571,419000,2008JJ00,32297.0,7448.0,24849.0,28901.0,6803.0,22096.0,1.4,0.1,1.7,111.8,109.5,112.5,20999.0,15676.0,5323.0,891.0,2797.0,162.0,182.0,20.0,24849.0
4572,419000,2009JJ00,34073.0,7667.0,26406.0,29096.0,6878.0,22217.0,0.7,1.1,0.5,117.1,111.5,118.9,22304.0,16663.0,5641.0,939.0,2987.0,176.0,191.0,15.0,26406.0
4573,419000,2010JJ00,34769.0,7781.0,26988.0,29300.0,6887.0,22409.0,0.7,0.1,0.9,118.7,113.0,120.4,22798.0,16855.0,5943.0,905.0,3109.0,176.0,192.0,16.0,26988.0
4574,419000,2011JJ00,35045.0,7883.0,27162.0,29513.0,6850.0,22654.0,0.7,-0.5,1.1,118.7,115.1,119.9,22905.0,16966.0,5939.0,919.0,3156.0,182.0,195.0,13.0,27162.0
4575,419000,2012JJ00,35270.0,8206.0,27064.0,29552.0,7012.0,22537.0,0.1,2.4,-0.5,119.4,117.0,120.1,22651.0,16602.0,6049.0,,,185.0,195.0,10.0,27064.0
4576,419100,1969JJ00,,,,,,,,,,,,,,,,,,,,,
4577,419100,1970JJ00,,,,,,,,,,,,,,,,,,,,,
4578,419100,1971JJ00,,,,,,,,,,,,,,,,,,,,,
4579,419100,1972JJ00,,,,,,,,,,,,,,,,,,,,,
4580,419100,1973JJ00,,,,,,,,,,,,,,,,,,,,,
4581,419100,1974JJ00,,,,,,,,,,,,,,,,,,,,,
4582,419100,1975JJ00,,,,,,,,,,,,,,,,,,,,,
4583,419100,1976JJ00,,,,,,,,,,,,,,,,,,,,,
4584,419100,1977JJ00,,,,,,,,,,,,,,,,,,,,,
4585,419100,1978JJ00,,,,,,,,,,,,,,,,,,,,,
4586,419100,1979JJ00,,,,,,,,,,,,,,,,,,,,,
4587,419100,1980JJ00,,,,,,,,,,,,,,,,,,,,,
4588,419100,1981JJ00,,,,,,,,,,,,,,,,,,,,,
4589,419100,1982JJ00,,,,,,,,,,,,,,,,,,,,,
4590,419100,1983JJ00,,,,,,,,,,,,,,,,,,,,,
4591,419100,1984JJ00,,,,,,,,,,,,,,,,,,,,,
4592,419100,1985JJ00,,,,,,,,,,,,,,,,,,,,,
4593,419100,1986JJ00,,,,,,,,,,,,,,,,,,,,,
4594,419100,1987JJ00,,,,,,,,,,,,,,,,,,,,,
4595,419100,1988JJ00,12825.0,2606.0,10219.0,24971.0,3688.0,21715.0,,,,51.4,70.7,47.1,8499.0,6472.0,2027.0,428.0,1229.0,63.0,68.0,5.0,10219.0
4596,419100,1989JJ00,12906.0,2659.0,10247.0,24712.0,3743.0,21349.0,-1.0,1.5,-1.7,52.2,71.0,48.0,8485.0,6566.0,1919.0,443.0,1248.0,71.0,76.0,5.0,10247.0
4597,419100,1990JJ00,13441.0,2697.0,10744.0,24708.0,3754.0,21328.0,0.0,0.3,-0.1,54.4,71.8,50.4,8919.0,7533.0,1386.0,463.0,1286.0,76.0,80.0,4.0,10744.0
4598,419100,1991JJ00,13909.0,2757.0,11152.0,24747.0,3703.0,21443.0,0.2,-1.4,0.5,56.2,74.5,52.0,9278.0,7846.0,1432.0,461.0,1330.0,83.0,88.0,5.0,11152.0
4599,419100,1992JJ00,14828.0,2967.0,11861.0,24889.0,3884.0,21338.0,0.6,4.9,-0.5,59.6,76.4,55.6,9891.0,8399.0,1492.0,493.0,1381.0,96.0,97.0,1.0,11861.0
4600,419100,1993JJ00,15230.0,3013.0,12217.0,24991.0,3918.0,21401.0,0.4,0.9,0.3,60.9,76.9,57.1,10159.0,8611.0,1548.0,536.0,1423.0,99.0,101.0,2.0,12217.0
4601,419100,1994JJ00,15663.0,3105.0,12558.0,24888.0,3989.0,21196.0,-0.4,1.8,-1.0,62.9,77.8,59.2,10479.0,8849.0,1630.0,505.0,1467.0,107.0,110.0,3.0,12558.0
4602,419100,1995JJ00,16188.0,3228.0,12960.0,25093.0,4103.0,21263.0,0.8,2.9,0.3,64.5,78.7,61.0,10877.0,8768.0,2109.0,461.0,1514.0,108.0,114.0,6.0,12960.0
4603,419100,1996JJ00,16497.0,3396.0,13101.0,25267.0,4243.0,21266.0,0.7,3.4,0.0,65.3,80.0,61.6,10963.0,8797.0,2166.0,468.0,1567.0,103.0,117.0,14.0,13101.0
4604,419100,1997JJ00,17325.0,3716.0,13609.0,25622.0,4595.0,21185.0,1.4,8.3,-0.4,67.6,80.9,64.2,11395.0,9220.0,2175.0,502.0,1616.0,96.0,117.0,21.0,13609.0
4605,419100,1998JJ00,18417.0,4010.0,14407.0,26012.0,4923.0,21184.0,1.5,7.1,0.0,70.8,81.5,68.0,12109.0,9310.0,2799.0,536.0,1670.0,92.0,123.0,31.0,14407.0
4606,419100,1999JJ00,19796.0,4343.0,15453.0,26433.0,5222.0,21263.0,1.6,6.1,0.4,74.9,83.2,72.7,13102.0,10090.0,3012.0,524.0,1730.0,97.0,133.0,36.0,15453.0
4607,419100,2000JJ00,21218.0,4659.0,16559.0,26628.0,5373.0,21292.0,0.7,2.9,0.1,79.7,86.7,77.8,14085.0,10879.0,3206.0,532.0,1842.0,100.0,136.0,36.0,16559.0
4608,419100,2001JJ00,23100.0,5220.0,17880.0,27140.0,5707.0,21444.0,1.9,6.2,0.7,85.1,91.5,83.4,15211.0,11586.0,3625.0,611.0,1960.0,98.0,141.0,43.0,17880.0
4609,419100,2002JJ00,24897.0,5568.0,19329.0,27482.0,5896.0,21585.0,1.3,3.3,0.7,90.6,94.4,89.5,16391.0,12488.0,3903.0,771.0,2062.0,105.0,150.0,45.0,19329.0
4610,419100,2003JJ00,26082.0,5644.0,20438.0,27593.0,5853.0,21743.0,0.4,-0.7,0.7,94.5,96.4,94.0,17436.0,13251.0,4185.0,745.0,2140.0,117.0,164.0,47.0,20438.0
4611,419100,2004JJ00,26879.0,5803.0,21076.0,27654.0,5914.0,21742.0,0.2,1.0,0.0,97.2,98.1,96.9,17991.0,13382.0,4609.0,716.0,2242.0,127.0,169.0,42.0,21076.0
4612,419100,2005JJ00,27801.0,6081.0,21720.0,27801.0,6081.0,21720.0,0.5,2.8,-0.1,100.0,100.0,100.0,18476.0,13546.0,4930.0,777.0,2331.0,136.0,176.0,40.0,21720.0
